eec27f511cc4bbd6bb27f39601cee4b7e808e25ce766ba7d436ad32c153aeb7e,713b04c5edccd3d1775d990efd3da1722c71a313dec72e8b5b95e19b740c06b6,04fa933ea2820bd77ad8e2111adbaf73b2e671f966cae4b684357174ee5f49c3,788a44dfd32f991936a985713389641b1962d2742922e45dd555cc472f57f98e,32e6bd23ea5d3c277da5f3eaec9003e6951340252a92799e0ff124c5745ad4ea,da52111e52fa6b33ae596c564d3fd27cb270296312b0abb74e1a4b48eaf701df,8c09e4f991722dbeca12a5b087b7817f9b63fe238fa328b7cceeb0a6657f5a5c,e3da978fa2e26d6e7112311fa8af19cea2dad71213c8871a6af0929a5a7ae7f9,4fe5382287fc490448175cdde73e0ef93324c738a1a124bbcc8a07a9bcd497e2,0efbd04f79485acd090f0e11d8b970b8e1a31ab9d6f2ca5c2b2fae38f2aa9d77,ab87344ff86f210d9cc110f1e83935fff6b977fdde859c39b30a1e7d82e5bd1d,46704f3997d8bab29cc0622d04ca530d0a2f03c52ef677bf79d017e11e567364,5131047eba7ac77d45db9e0fca697d974a740a01f9baaec450392c8586e11e80,70f364ede600fadc8e1072c9fd27708cc61ee60ae9f8edf46e08463664d02f2b
"9012","0","61086001","10086","1","0","0","2022/06/13 16:00:00","61086001","挑戰 1 次Boss吧（前後篇的全難易度共通）","6008","2022/06/29 15:59:59","601","10086101"
"9004","0","61086002","10086","10","0","0","2022/06/13 16:00:00","61086002","完成10次活動冒險（前後篇共通）","6004","2022/06/29 15:59:59","601","10086102"
"9012","0","61088001","10088","1","0","0","2022/07/01 16:00:00","61088001","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","6008","2022/07/19 15:59:59","601","10088101"
"9004","0","61088002","10088","10","0","0","2022/07/01 16:00:00","61088002","完成10次活動冒險","6004","2022/07/19 15:59:59","601","10088102"
"9012","0","61089001","10089","1","0","0","2022/07/19 16:00:00","61089001","挑戰 1 次魔物的公主吧（全難易度共通） ","6008","2022/07/28 15:59:59","601","10089101"
"9004","0","61089002","10089","10","0","0","2022/07/19 16:00:00","61089002","完成10次活動冒險","6004","2022/07/28 15:59:59","601","10089102"
"9012","0","61090001","10090","1","0","0","2022/08/01 16:00:00","61090001","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","6008","2022/08/19 15:59:59","601","10090101"
"9004","0","61090002","10090","10","0","0","2022/08/01 16:00:00","61090002","完成10次活動冒險","6004","2022/08/19 15:59:59","601","10090102"
"9012","0","61091001","10091","1","0","0","2022/08/19 16:00:00","61091001","挑戰 1 次無名的藝術吧（全難易度共通）","6008","2022/08/28 15:59:59","601","10091101"
"9004","0","61091002","10091","10","0","0","2022/08/19 16:00:00","61091002","完成10次活動冒險","6004","2022/08/28 15:59:59","601","10091102"
"9012","0","61092001","10092","1","0","0","2022/09/01 16:00:00","61092001","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","6008","2022/09/19 15:59:59","601","10092101"
"9004","0","61092002","10092","10","0","0","2022/09/01 16:00:00","61092002","完成10次活動冒險","6004","2022/09/19 15:59:59","601","10092102"
"9012","0","61093001","10093","1","0","0","2022/09/19 16:00:00","61093001","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","6008","2022/09/28 15:59:59","601","10093101"
"9004","0","61093002","10093","10","0","0","2022/09/19 16:00:00","61093002","完成10次活動冒險","6004","2022/09/28 15:59:59","601","10093102"
"9012","0","61094001","10094","1","0","0","2022/10/02 16:00:00","61094001","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","6008","2022/10/20 15:59:59","601","10094101"
"9004","0","61094002","10094","10","0","0","2022/10/02 16:00:00","61094002","完成10次活動冒險","6004","2022/10/20 15:59:59","601","10094102"
"9012","0","61095001","10095","1","0","0","2022/10/19 16:00:00","61095001","挑戰 1 次究極機械玩具王吧（全難易度共通） ","6008","2022/10/28 15:59:59","601","10095101"
"9004","0","61095002","10095","10","0","0","2022/10/19 16:00:00","61095002","完成10次活動冒險","6004","2022/10/28 15:59:59","601","10095102"
"9012","0","61096001","10096","1","0","0","2022/11/01 16:00:00","61096001","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","6008","2022/11/19 15:59:59","601","10096101"
"9004","0","61096002","10096","10","0","0","2022/11/01 16:00:00","61096002","完成10次活動冒險","6004","2022/11/19 15:59:59","601","10096102"
"9012","0","61097001","10097","1","0","0","2022/11/18 16:00:00","61097001","挑戰 1 次作業吧（全難易度皆可） ","6008","2022/11/27 15:59:59","601","10097101"
"9004","0","61097002","10097","10","0","0","2022/11/18 16:00:00","61097002","完成10次活動冒險","6004","2022/11/27 15:59:59","601","10097102"
"9012","0","61098001","10098","1","0","0","2022/12/01 16:00:00","61098001","挑戰 1 次月光之門吧（全難易度皆可） ","6008","2022/12/19 15:59:59","601","10098101"
"9004","0","61098002","10098","10","0","0","2022/12/01 16:00:00","61098002","完成10次活動冒險","6004","2022/12/19 15:59:59","601","10098102"
"9012","0","61099001","10099","1","0","0","2022/12/19 16:00:00","61099001","挑戰 1 次女王歌唱水母吧（全難易度共通） ","6008","2022/12/28 15:59:59","601","10099101"
"9004","0","61099002","10099","10","0","0","2022/12/19 16:00:00","61099002","完成10次活動冒險","6004","2022/12/28 15:59:59","601","10099102"
"9012","0","61100001","10100","1","0","0","2023/01/02 16:00:00","61100001","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","6008","2023/01/20 15:59:59","601","10100101"
"9004","0","61100002","10100","10","0","0","2023/01/02 16:00:00","61100002","完成10次活動冒險","6004","2023/01/20 15:59:59","601","10100102"
"9012","0","61101001","10101","1","0","0","2023/01/19 16:00:00","61101001","挑戰 1 次基古魯博士吧（全難易度共通） ","6008","2023/01/28 15:59:59","601","10101101"
"9004","0","61101002","10101","10","0","0","2023/01/19 16:00:00","61101002","完成10次活動冒險","6004","2023/01/28 15:59:59","601","10101102"
"9012","0","61102001","10102","1","0","0","2023/02/01 16:00:00","61102001","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","6008","2023/02/19 15:59:59","601","10102101"
"9004","0","61102002","10102","10","0","0","2023/02/01 16:00:00","61102002","完成10次活動冒險","6004","2023/02/19 15:59:59","601","10102102"
"9012","0","61103001","10103","1","0","0","2023/02/17 16:00:00","61103001","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","6008","2023/02/26 15:59:59","601","10103101"
"9004","0","61103002","10103","10","0","0","2023/02/17 16:00:00","61103002","完成10次活動冒險","6004","2023/02/26 15:59:59","601","10103102"
"9012","0","61104001","10104","1","0","0","2023/03/01 16:00:00","61104001","挑戰1次黑曜魔像（全難度共通）","6008","2023/03/19 15:59:59","601","10104101"
"9004","0","61104002","10104","10","0","0","2023/03/01 16:00:00","61104002","完成10次活動冒險","6004","2023/03/19 15:59:59","601","10104102"
"9012","0","61105001","10105","1","0","0","2023/03/19 16:00:00","61105001","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","6008","2023/03/28 15:59:59","601","10105101"
"9004","0","61105002","10105","10","0","0","2023/03/19 16:00:00","61105002","完成10次活動冒險","6004","2023/03/28 15:59:59","601","10105102"
"9012","0","61106001","10106","1","0","0","2023/04/01 16:00:00","61106001","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","6008","2023/04/19 15:59:59","601","10106101"
"9004","0","61106002","10106","10","0","0","2023/04/01 16:00:00","61106002","完成10次活動冒險","6004","2023/04/19 15:59:59","601","10106102"
"9012","0","61107001","10107","1","0","0","2023/04/17 16:00:00","61107001","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","6008","2023/04/26 15:59:59","601","10107101"
"9004","0","61107002","10107","10","0","0","2023/04/17 16:00:00","61107002","完成10次活動冒險","6004","2023/04/26 15:59:59","601","10107102"
"9012","0","61108001","10108","1","0","0","2023/05/01 16:00:00","61108001","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","6008","2023/05/19 15:59:59","601","10108101"
"9004","0","61108002","10108","10","0","0","2023/05/01 16:00:00","61108002","完成10次活動冒險","6004","2023/05/19 15:59:59","601","10108102"
"9012","0","61109001","10109","1","0","0","2023/05/19 16:00:00","61109001","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","6008","2023/05/28 15:59:59","601","10109101"
"9004","0","61109002","10109","10","0","0","2023/05/19 16:00:00","61109002","完成10次活動冒險","6004","2023/05/28 15:59:59","601","10109102"
"9012","0","61110001","10110","1","0","0","2023/06/01 16:00:00","61110001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2023/06/29 15:59:59","601","10110101"
"9021","0","61110002","10110","10","0","0","2023/06/01 16:00:00","61110002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2023/06/29 15:59:59","601","10110102"
"9012","0","61111001","10110","1","0","0","2023/06/08 16:00:00","61111001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2023/06/29 15:59:59","601","10111101"
"9004","0","61111002","10110","10","0","0","2023/06/08 16:00:00","61111002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2023/06/29 15:59:59","601","10111102"
"9012","0","61112001","10112","1","0","0","2023/06/16 16:00:00","61112001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2023/06/30 15:59:59","601","10112101"
"9004","0","61112002","10112","10","0","0","2023/06/16 16:00:00","61112002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2023/06/30 15:59:59","601","10112102"
"9012","0","61113001","10112","1","0","0","2023/06/21 16:00:00","61113001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2023/06/30 15:59:59","601","10113101"
"9021","0","61113002","10112","10","0","0","2023/06/21 16:00:00","61113002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2023/06/30 15:59:59","601","10113102"
"9012","0","61114001","10114","1","0","0","2023/07/02 16:00:00","61114001","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","6008","2023/07/20 15:59:59","601","10114101"
"9004","0","61114002","10114","10","0","0","2023/07/02 16:00:00","61114002","完成10次活動冒險","6004","2023/07/20 15:59:59","601","10114102"
"9012","0","61115001","10115","1","0","0","2023/07/19 16:00:00","61115001","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","6008","2023/07/28 15:59:59","601","10115101"
"9004","0","61115002","10115","10","0","0","2023/07/19 16:00:00","61115002","完成10次活動冒險","6004","2023/07/28 15:59:59","601","10115102"
"9012","0","61116001","10116","1","0","0","2023/08/01 16:00:00","61116001","挑戰1次大王猩猩吧（全難易度皆可） ","6008","2023/08/19 15:59:59","601","10116101"
"9004","0","61116002","10116","10","0","0","2023/08/01 16:00:00","61116002","完成10次活動冒險","6004","2023/08/19 15:59:59","601","10116102"
"9012","0","61117001","10117","1","0","0","2023/08/18 16:00:00","61117001","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","6008","2023/08/28 15:59:59","601","10117101"
"9004","0","61117002","10117","10","0","0","2023/08/18 16:00:00","61117002","完成10次活動冒險","6004","2023/08/28 15:59:59","601","10117102"
"9012","0","61118001","10118","1","0","0","2023/09/01 16:00:00","61118001","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","6008","2023/09/18 15:59:59","601","10118101"
"9004","0","61118002","10118","10","0","0","2023/09/01 16:00:00","61118002","完成10次活動冒險","6004","2023/09/18 15:59:59","601","10118102"
"9012","0","61119001","10119","1","0","0","2023/09/18 16:00:00","61119001","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","6008","2023/09/28 15:59:59","601","10119101"
"9004","0","61119002","10119","10","0","0","2023/09/18 16:00:00","61119002","完成10次活動冒險","6004","2023/09/28 15:59:59","601","10119102"
"9012","0","61120001","10120","1","0","0","2023/10/01 16:00:00","61120001","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","6008","2023/10/19 15:59:59","601","10120101"
"9004","0","61120002","10120","10","0","0","2023/10/01 16:00:00","61120002","完成10次活動冒險","6004","2023/10/19 15:59:59","601","10120102"
"9012","0","61121001","10121","1","0","0","2023/10/18 16:00:00","61121001","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","6008","2023/10/28 15:59:59","601","10121101"
"9004","0","61121002","10121","10","0","0","2023/10/18 16:00:00","61121002","完成10次活動冒險","6004","2023/10/28 15:59:59","601","10121102"
"9012","0","61122001","10122","1","0","0","2023/11/01 16:00:00","61122001","挑戰1次復活的白色島鯨吧（全難易度皆可） ","6008","2023/11/19 15:59:59","601","10122101"
"9004","0","61122002","10122","10","0","0","2023/11/01 16:00:00","61122002","完成10次活動冒險","6004","2023/11/19 15:59:59","601","10122102"
"9012","0","61123001","10123","1","0","0","2023/11/17 16:00:00","61123001","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","6008","2023/11/27 15:59:59","601","10123101"
"9004","0","61123002","10123","10","0","0","2023/11/17 16:00:00","61123002","完成10次活動冒險","6004","2023/11/27 15:59:59","601","10123102"
"9012","0","61124001","10124","1","0","0","2023/12/01 16:00:00","61124001","挑戰1次怨恨亡靈吧（全難易度皆可） ","6008","2023/12/19 15:59:59","601","10124101"
"9004","0","61124002","10124","10","0","0","2023/12/01 16:00:00","61124002","完成10次活動冒險","6004","2023/12/19 15:59:59","601","10124102"
"9012","0","61125001","10125","1","0","0","2023/12/18 16:00:00","61125001","挑戰 1 次月光之門吧（全難易度皆可） ","6008","2023/12/28 15:59:59","601","10125101"
"9004","0","61125002","10125","10","0","0","2023/12/18 16:00:00","61125002","完成10次活動冒險","6004","2023/12/28 15:59:59","601","10125102"
"9012","0","61126001","10126","1","0","0","2024/01/01 16:00:00","61126001","挑戰1次被解放的暴魔‧阿爾杰什吧（全難易度皆可） ","6008","2024/01/19 15:59:59","601","10126101"
"9004","0","61126002","10126","10","0","0","2024/01/01 16:00:00","61126002","完成10次活動冒險","6004","2024/01/19 15:59:59","601","10126102"
"9012","0","61127001","10127","1","0","0","2024/01/17 16:00:00","61127001","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","6008","2024/01/27 15:59:59","601","10127101"
"9004","0","61127002","10127","10","0","0","2024/01/17 16:00:00","61127002","完成10次活動冒險","6004","2024/01/27 15:59:59","601","10127102"
"9012","0","61128001","10128","1","0","0","2024/02/01 16:00:00","61128001","挑戰1次哈立德吧（全難易度皆可） ","6008","2024/02/19 15:59:59","601","10128101"
"9004","0","61128002","10128","10","0","0","2024/02/01 16:00:00","61128002","完成10次活動冒險","6004","2024/02/19 15:59:59","601","10128102"
"9012","0","61129001","10129","1","0","0","2024/02/16 16:00:00","61129001","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","6008","2024/02/26 15:59:59","601","10129101"
"9004","0","61129002","10129","10","0","0","2024/02/16 16:00:00","61129002","完成10次活動冒險","6004","2024/02/26 15:59:59","601","10129102"
"9012","0","61130001","10130","1","0","0","2024/03/01 16:00:00","61130001","挑戰1次美空吧（全難易度皆可） ","6008","2024/03/19 15:59:59","601","10130101"
"9004","0","61130002","10130","10","0","0","2024/03/01 16:00:00","61130002","完成10次活動冒險","6004","2024/03/19 15:59:59","601","10130102"
"9012","0","61131001","10131","1","0","0","2024/03/18 16:00:00","61131001","挑戰1次黑曜魔像（全難度共通）","6008","2024/03/27 15:59:59","601","10131101"
"9004","0","61131002","10131","10","0","0","2024/03/18 16:00:00","61131002","完成10次活動冒險","6004","2024/03/27 15:59:59","601","10131102"
"9012","0","61132001","10132","1","0","0","2024/04/01 16:00:00","61132001","挑戰1次巴西利斯克‧阿洛斯吧（EX、EX＋除外）","6008","2024/04/19 15:59:59","601","10132101"
"9004","0","61132002","10132","10","0","0","2024/04/01 16:00:00","61132002","完成10次活動冒險","6004","2024/04/19 15:59:59","601","10132102"
"9012","0","61133001","10133","1","0","0","2024/04/16 16:00:00","61133001","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","6008","2024/04/26 15:59:59","601","10133101"
"9004","0","61133002","10133","10","0","0","2024/04/16 16:00:00","61133002","完成10次活動冒險","6004","2024/04/26 15:59:59","601","10133102"
"9012","0","61134001","10134","1","0","0","2024/05/01 16:00:00","61134001","挑戰1次夢中隕石吧（全難易度皆可） ","6008","2024/05/19 15:59:59","601","10134101"
"9004","0","61134002","10134","10","0","0","2024/05/01 16:00:00","61134002","完成10次活動冒險","6004","2024/05/19 15:59:59","601","10134102"
"9012","0","61135001","10135","1","0","0","2024/05/17 16:00:00","61135001","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","6008","2024/05/27 15:59:59","601","10135101"
"9004","0","61135002","10135","10","0","0","2024/05/17 16:00:00","61135002","完成10次活動冒險","6004","2024/05/27 15:59:59","601","10135102"
"9012","0","61136001","10136","1","0","0","2024/06/01 16:00:00","61136001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2024/06/29 15:59:59","601","10136101"
"9021","0","61136002","10136","10","0","0","2024/06/01 16:00:00","61136002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2024/06/29 15:59:59","601","10136102"
"9012","0","61137001","10136","1","0","0","2024/06/08 16:00:00","61137001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2024/06/29 15:59:59","601","10137101"
"9004","0","61137002","10136","10","0","0","2024/06/08 16:00:00","61137002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2024/06/29 15:59:59","601","10137102"
"9012","0","61138001","10138","1","0","0","2024/06/10 16:00:00","61138001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2024/06/27 15:59:59","601","10138101"
"9021","0","61138002","10138","10","0","0","2024/06/10 16:00:00","61138002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2024/06/27 15:59:59","601","10138102"
"9012","0","61139001","10138","1","0","0","2024/06/10 16:00:00","61139001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2024/06/27 15:59:59","601","10139101"
"9004","0","61139002","10138","10","0","0","2024/06/10 16:00:00","61139002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2024/06/27 15:59:59","601","10139102"
"9012","0","61140001","10140","1","0","0","2024/07/01 16:00:00","61140001","挑戰1次地獄的聖女富美惠吧（EX、EX＋除外）","6008","2024/07/17 15:59:59","601","10140101"
"9004","0","61140002","10140","10","0","0","2024/07/01 16:00:00","61140002","完成10次活動冒險","6004","2024/07/17 15:59:59","601","10140102"
"9012","0","61141001","10141","1","0","0","2024/07/18 16:00:00","61141001","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","6008","2024/07/28 15:59:59","601","10141101"
"9004","0","61141002","10141","10","0","0","2024/07/18 16:00:00","61141002","完成10次活動冒險","6004","2024/07/28 15:59:59","601","10141102"
"9012","0","61142001","10142","1","0","0","2024/08/01 16:00:00","61142001","挑戰1次剛雷獸‧雷葛宏吧（EX、EX＋除外）","6008","2024/08/17 15:59:59","601","10142101"
"9004","0","61142002","10142","10","0","0","2024/08/01 16:00:00","61142002","完成10次活動冒險","6004","2024/08/17 15:59:59","601","10142102"
"9012","0","61143001","10143","1","0","0","2024/08/18 16:00:00","61143001","挑戰1次大王猩猩吧（全難易度皆可） ","6008","2024/08/28 15:59:59","601","10143101"
"9004","0","61143002","10143","10","0","0","2024/08/18 16:00:00","61143002","完成10次活動冒險","6004","2024/08/28 15:59:59","601","10143102"
"9012","0","61144001","10144","1","0","0","2024/09/01 16:00:00","61144001","挑戰1次魔物植物‧莫培爾培吧（EX、EX＋除外）","6008","2024/09/19 15:59:59","601","10144101"
"9004","0","61144002","10144","10","0","0","2024/09/01 16:00:00","61144002","完成10次活動冒險","6004","2024/09/19 15:59:59","601","10144102"
"9012","0","61145001","10145","1","0","0","2024/09/18 16:00:00","61145001","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","6008","2024/09/28 15:59:59","601","10145101"
"9004","0","61145002","10145","10","0","0","2024/09/18 16:00:00","61145002","完成10次活動冒險","6004","2024/09/28 15:59:59","601","10145102"
"9012","0","61146001","10146","1","0","0","2024/10/01 16:00:00","61146001","挑戰1次捲土重來‧吉諾吧（EX、EX＋除外）","6008","2024/10/19 15:59:59","601","10146101"
"9004","0","61146002","10146","10","0","0","2024/10/01 16:00:00","61146002","完成10次活動冒險","6004","2024/10/19 15:59:59","601","10146102"
"9012","0","61147001","10147","1","0","0","2024/10/18 16:00:00","61147001","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","6008","2024/10/28 15:59:59","601","10147101"
"9004","0","61147002","10147","10","0","0","2024/10/18 16:00:00","61147002","完成10次活動冒險","6004","2024/10/28 15:59:59","601","10147102"
"9012","0","61148001","10148","1","0","0","2024/11/01 16:00:00","61148001","挑戰1次盛夏的發狂史萊姆吧（EX、EX＋除外）","6008","2024/11/19 15:59:59","601","10148101"
"9004","0","61148002","10148","10","0","0","2024/11/01 16:00:00","61148002","完成10次活動冒險","6004","2024/11/19 15:59:59","601","10148102"
"9012","0","61149001","10149","1","0","0","2024/11/18 16:00:00","61149001","挑戰1次復活的白色島鯨吧（全難易度皆可） ","6008","2024/11/28 15:59:59","601","10149101"
"9004","0","61149002","10149","10","0","0","2024/11/18 16:00:00","61149002","完成10次活動冒險","6004","2024/11/28 15:59:59","601","10149102"
"9012","0","61150001","10150","1","0","0","2024/12/01 16:00:00","61150001","挑戰1次混沌生成系統吧（EX、EX＋除外）","6008","2024/12/19 15:59:59","601","10150101"
"9004","0","61150002","10150","10","0","0","2024/12/01 16:00:00","61150002","完成10次活動冒險","6004","2024/12/19 15:59:59","601","10150102"
"9012","0","61151001","10151","1","0","0","2024/12/18 16:00:00","61151001","挑戰1次怨恨亡靈吧（全難易度皆可） ","6008","2024/12/28 15:59:59","601","10151101"
"9004","0","61151002","10151","10","0","0","2024/12/18 16:00:00","61151002","完成10次活動冒險","6004","2024/12/28 15:59:59","601","10151102"
"9012","0","61152001","10152","1","0","0","2025/01/01 16:00:00","61152001","挑戰1次吞食記憶‧白島鯨吧（EX、EX＋除外）","6008","2025/01/26 15:59:59","601","10152101"
"9004","0","61152002","10152","10","0","0","2025/01/01 16:00:00","61152002","完成10次活動冒險","6004","2025/01/26 15:59:59","601","10152102"
"9012","0","61153001","10153","1","0","0","2025/01/16 16:00:00","61153001","挑戰1次貝特魯吉烏斯吧（EX除外） ","6008","2025/01/26 15:59:59","601","10153101"
"9004","0","61153002","10153","10","0","0","2025/01/16 16:00:00","61153002","完成10次活動冒險","6004","2025/01/26 15:59:59","601","10153102"
"9012","0","61154001","10154","1","0","0","2025/02/01 16:00:00","61154001","挑戰1次惡毒巨蛇吧（EX、EX＋除外）","6008","2025/02/19 15:59:59","601","10154101"
"9004","0","61154002","10154","10","0","0","2025/02/01 16:00:00","61154002","完成10次活動冒險","6004","2025/02/19 15:59:59","601","10154102"
"9012","0","61155001","10155","1","0","0","2025/02/18 16:00:00","61155001","挑戰1次被解放的暴魔‧阿爾杰什吧（EX除外） ","6008","2025/02/27 15:59:59","601","10155101"
"9004","0","61155002","10155","10","0","0","2025/02/18 16:00:00","61155002","完成10次活動冒險","6004","2025/02/27 15:59:59","601","10155102"
"9012","0","61156001","10156","1","0","0","2025/03/01 16:00:00","61156001","挑戰1次超級 衝刺喬吧（EX、EX＋除外）","6008","2025/03/19 15:59:59","601","10156101"
"9004","0","61156002","10156","10","0","0","2025/03/01 16:00:00","61156002","完成10次活動冒險","6004","2025/03/19 15:59:59","601","10156102"
