ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"2","","1","0","8","1","","2","30","2160","126601207","0","26","30","2","0","16","0","0","0.07","126601202"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","126650101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","126651101","0","90","1","0","0","0","15","0","15","4"
"0","提升自己{0}的魔法暴擊","1","0","1","0","魔法暴擊提高+{0}","0","0","0","126651102","0","90","1","0","0","0","1","0","20","7"
"1","","1","0","1","99","","126700102","0","700","126700101","0","23","0","1","126700103","3","0","0","2","1300"
"1","當對象為進行物理攻擊的敵人時造成{0}的物理傷害","1","0","37.5","99","物理傷害+{0}","0","0","700","126700102","0","1","0","1","0","3","3","0","37.5","1"
"1","當對象為進行魔法攻擊的敵人時造成{0}的物理傷害","1","0","93.75","99","物理傷害+{0}","0","0","700","126700103","0","1","0","1","0","3","7.5","0","93.75","1"
"2","","1","0","1","99","","126700106","0","2160","126700104","0","28","0","1","126700105","3","1","0","2","2001"
"1","當沒有使用魔法攻擊的敵人時，提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","126700105","0","10","18","2","0","7","27","0","27","10"
"1","當有使用魔法攻擊的敵人時，提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","126700106","0","10","18","2","0","7","67.5","0","67.5","10"
"1","","1","0","1","99","","126700202","0","700","126700201","0","23","0","1","126700203","3","0","0","2","1300"
"1","當對象為進行物理攻擊的敵人時造成{0}的物理傷害","1","0","10","99","物理傷害+{0}","0","0","700","126700202","0","1","0","1","0","3","0.8","0","10","1"
"1","當對象為進行魔法攻擊的敵人時造成{0}的物理傷害","1","0","25","99","物理傷害+{0}","0","0","700","126700203","0","1","0","1","0","3","2","0","25","1"
"2","","1","0","1","99","","126700205","0","2160","126700204","0","28","0","1","0","3","1","0","2","2001"
"1","當有使用魔法攻擊的敵人時，提升自身{0}的TP上升","1","0","1","1","","1","0","0","126700205","0","10","12","2","0","7","0","0","20","80"
"2","","1","0","1","99","魔法攻擊力提升+{0}","126700303","0","2160","126700301","0","28","0","1","126700302","3","1","0","2","2001"
"2","當沒有使用魔法攻擊的敵人時，提升我方全體{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","2160","126700302","0","10","12","2","0","3","18","0","18","10"
"2","當有使用魔法攻擊的敵人時，提升我方全體{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","2160","126700303","0","10","12","2","0","3","45","0","45","10"
"2","","1","0","1","99","","126700305","0","2160","126700304","0","28","0","1","0","3","1","0","2","2001"
"2","當有使用魔法攻擊的敵人時，提升我方全體{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","2160","126700305","0","10","12","2","0","3","1.4","0","1.4","40"
"1","","1","0","1","99","","126701202","0","700","126701201","0","23","0","1","126701203","3","0","0","2","1300"
"1","當對象為進行物理攻擊的敵人時造成{0}的物理傷害","1","0","22.5","99","物理傷害+{0}","0","0","700","126701202","0","1","0","1","0","3","1.8","0","22.5","1"
"1","當對象為進行魔法攻擊的敵人時造成{0}的物理傷害","1","0","37.5","99","物理傷害+{0}","0","0","700","126701203","0","1","0","1","0","3","3","0","37.5","1"
"2","","1","0","1","99","","126701205","0","2160","126701204","0","28","0","1","0","3","1","0","2","2001"
"1","當有使用魔法攻擊的敵人時，提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","126701205","0","10","12","2","0","7","35","0","35","10"
"2","","1","0","1","99","","126701207","0","2160","126701206","0","28","0","1","0","3","1","0","2","2001"
"1","當有使用魔法攻擊的敵人時，提升自身{0}的TP上升","1","0","1","1","","1","0","0","126701207","0","10","12","2","0","7","0","0","20","80"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","126750101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","126751101","0","90","1","0","0","0","15","0","240","2"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","2160","126800101","0","10","18","2","0","7","25","0","25","10"
"1","對敵方單體造成{0}的物理傷害","1","0","60","1","物理傷害+{0}","0","0","2160","126800102","0","1","0","1","0","3","4.8","0","60","1"
"1","回復自身{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","126800103","0","4","0.6","2","0","7","8","0","8","1"
"2","展開{0}傷害量的魔法無效護盾","1","0","45","99","無效傷害量+{0}","0","0","350","126800104","0","6","0","2","0","3","18","0","45","2"
"2","提升範圍內的我方{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","350","126800201","0","10","12","2","0","3","0.9","0","0.9","40"
"1","回復自身{0}的TP","1","0","100","1","","0","0","2160","126800202","0","16","0","2","0","7","0","0","0","1"
"1","對敵方單體造成{0}的物理傷害","1","0","30","1","物理傷害+{0}","0","0","2160","126800301","0","1","0","1","0","3","2.4","0","30","1"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","350","126800302","0","10","12","2","0","3","18","0","18","10"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","350","126801201","0","10","12","2","0","3","20","0","20","10"
"2","提升範圍內的我方{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","350","126801202","0","10","12","2","0","3","0.9","0","0.9","40"
"1","降低敵方單體{0}的魔法攻擊力","1","0","1","1","魔法攻擊力下降+{0}","1","0","2160","126801203","0","10","12","1","0","3","32","1","32","31"
"1","回復自身{0}的TP","1","0","200","1","","0","0","2160","126801204","0","16","0","2","0","7","0","0","0","1"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","126850101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","126851101","0","90","1","0","0","0","15","0","240","2"
"2","","1","0","4","99","","3","0","850","126900101","0","26","0","1","0","3","0","0","0.6","126900102"
"2","對範圍內的敵人造成{0}的魔法傷害","1","0","30","99","魔法傷害+{0}","0","0","850","126900102","0","1","0","1","0","3","2.4","0","30","2"
"2","","1","0","4","99","","2","0","850","126900103","0","26","0","1","0","3","12","0","12","126900104"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","150","126900104","0","10","18","2","0","3","24","0","24","30"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","150","126900201","0","10","12","2","0","3","20","0","20","30"
"2","使範圍內全體夥伴提升{0}的魔法暴擊","1","0","1","99","","1","0","150","126900202","0","10","12","2","0","3","0","0","700","70"
"2","提升範圍內我方魔法攻擊暴擊時的傷害10％","1","0","1","99","","1","0","150","126900203","0","10","12","2","0","3","0","0","10","120"
"2","展開{0}傷害比例的物理魔法無效屏障","1","0","48","99","無效傷害量+{0}","0","0","150","126900301","0","6","0","2","0","3","12","0","48","5"
"2","每秒回復{0}的HP","1","0","5","99","回復量+{0}","1","10.5","150","126900302","0","48","0","2","0","3","0.01","0","5","2"
"2","每秒恢復 10 TP","1","0","10","99","","2","10.5","150","126900303","0","48","0","2","0","3","0","0","0","2"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","150","126901201","0","10","12","2","0","3","20","0","20","30"
"2","使範圍內全體夥伴提升{0}的魔法暴擊","1","0","1","99","","1","0","150","126901202","0","10","12","2","0","3","0","0","700","70"
"2","","1","0","4","99","","2","0","150","126901203","0","26","14","2","0","3","0","0","2","126901204"
"2","提升範圍內我方魔法攻擊暴擊時的傷害{0}％","1","0","1","99","","1","0","150","126901204","0","10","12","2","0","3","0","0","10","120"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","126950101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","126951101","0","90","1","0","0","0","15","0","240","4"
"1","","1","0","1","1","","3","0","0","127000101","0","26","0","2","0","7","0","0","0.0001","127000102"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","22.5","99","物理傷害+{0}","0","0","750","127000102","0","1","0","1","0","3","1.8","0","22.5","1"
"2","回復自身{0}的HP","1","0","1","1","HP回復量+{0}","0","0","0","127000103","0","4","0.2","2","0","7","2.5","0","2.5","1"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","18.75","99","物理傷害+{0}","0","0","750","127000201","0","1","0","1","0","3","1.5","0","18.75","1"
"1","使範圍內敵人的物理攻擊力降低{0}","1","0","1","99","物理攻擊力降低+{0}","1","0","750","127000202","0","10","12","1","0","3","20","0","20","11"
"1","使範圍內敵人的魔法攻擊力降低{0}","1","0","1","99","魔法攻擊力下降+{0}","1","0","750","127000203","0","10","12","1","0","3","20","0","20","31"
"1","","1","0","1","1","","2","0","2160","127000301","0","26","0","2","0","7","0","0","0.25","127000302"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","2160","127000302","0","10","12","2","0","7","5","0","5","10"
"1","提升自身{0}的物理防禦力","1","0","1","1","物理防禦力提升+{0}","1","0","2160","127000303","0","10","12","2","0","7","0.6","0","0.6","20"
"1","提升自身{0}的魔法防禦力","1","0","1","1","魔法防禦力提升+{0}","1","0","2160","127000304","0","10","12","2","0","7","0.6","0","0.6","40"
"1","回復自身{0}的TP","1","0","150","1","","0","0","2160","127000305","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","1","1","","3","0","0","127001201","0","26","0","2","0","7","0","0","0.00005","127001202"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","22.5","99","物理傷害+{0}","0","0","750","127001202","0","1","0","1","0","3","1.8","0","22.5","1"
"1","使範圍內的敵人一段時間內無法行動","1","0","0","99","造成暈眩的成功Lv+1","0","0","2160","127001203","0","8","0","1","0","3","1.5","0","0","7"
"1","使範圍內敵人的物理攻擊力降低{0}","1","0","1","99","物理攻擊力降低+{0}","1","0","750","127001204","0","10","12","1","0","3","20","0","20","11"
"1","使範圍內敵人的魔法攻擊力降低{0}","1","0","1","99","魔法攻擊力下降+{0}","1","0","750","127001205","0","10","12","1","0","3","20","0","20","31"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127050101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127051101","0","90","1","0","0","0","15","0","240","2"
"2","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","2160","127100101","0","10","18","2","0","7","30","0","30","10"
"2","自身物理暴擊提升{0}","1","0","1","1","","1","0","2160","127100102","0","10","18","2","0","7","0","0","150","60"
"1","對敵方單體造成{0}的物理傷害","1","0","52.5","1","物理傷害+{0}","0","0","2160","127100103","0","1","0","1","0","3","4.2","0","52.5","1"
"1","提升敵方單體受到暴擊時的傷害{0}％","1","0","1","1","","1","0","2160","127100104","0","10","18","1","0","3","0","0","6","141"
"1","對敵方單體造成{0}的物理傷害","1","0","31.25","1","物理傷害+{0}","0","0","2160","127100201","0","1","0","1","0","3","2.5","0","31.25","1"
"1","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","0","0","2160","127100202","0","10","12","1","0","3","0.4","0","0.4","21"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","127100301","0","10","180","2","0","7","12","0","12","10"
"1","自身物理暴擊提升{0}","1","0","1","1","","1","0","0","127100302","0","10","180","2","0","7","0","0","40","60"
"3","","1","0","1","99","","127100305","0","2160","127100303","0","28","0","2","127100304","3","427101","0","2","720"
"1","召喚骷髏老爸","1","0","0","1","召喚出的骷髏老爸Lv+{0}","427101","1","0","127100304","0","15","0","2","1","7","0","0","0","1"
"3","恢復骷髏老爸的{0}HP","1","0","1","1","HP回復量+{0}","0","0","2160","127100305","0","4","1.2","2","0","23","8.5","0","8.5","1"
"1","對敵方單體造成{0}的物理傷害","1","0","40","1","物理傷害+{0}","0","0","2160","127101201","0","1","0","1","0","3","3.2","0","40","1"
"1","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","0","0","2160","127101202","0","10","12","1","0","3","0.6","0","0.6","21"
"2","","1","0","1","99","","127101204","0","2160","127101203","0","28","0","2","0","3","427101","0","2","720"
"2","骷髏老爸所受的物理傷害減少{0}%","1","0","10","1","","0","0","2160","127101204","0","72","0","2","0","23","12","0","0","1"
"2","","1","0","1","99","","127101206","0","2160","127101205","0","28","0","2","0","3","427101","0","2","720"
"2","骷髏老爸所受的魔法傷害減少{0}%","1","0","10","1","","0","0","2160","127101206","0","72","0","2","0","23","12","0","0","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127150101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127151101","0","90","1","0","0","0","15","0","240","2"
"3","讓目標夥伴的魔法攻擊力提升{0}","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","127200101","0","10","18","2","0","21","38","0","38","30"
"3","提升目標夥伴{0}的魔法暴擊","1","0","1","99","","1","0","2160","127200102","0","10","18","2","0","21","0","0","150","70"
"2","對敵方單體造成{0}的魔法傷害","1","0","75","1","魔法傷害+{0}","0","0","2160","127200103","0","1","0","1","0","4","6","0","75","2"
"3","讓目標夥伴的魔法攻擊力提升{0}","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","127200201","0","10","12","2","0","21","20","0","20","30"
"3","使目標的我方行動速度上升60％","1","0","1.6","99","","0","0","2160","127200202","0","8","0","2","0","21","12","0","0","2"
"2","提升範圍內的我方{0}的物理防禦力","1","0","1","99","物理防禦力提升+{0}","1","0","250","127200301","0","10","12","2","0","1","0.8","0","0.8","20"
"2","提升範圍內的我方{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","250","127200302","0","10","12","2","0","1","0.8","0","0.8","40"
"2","讓範圍內的夥伴恢復{0}TP","1","0","70","99","","0","0","250","127200303","0","16","0","2","0","1","0","0","0","1"
"3","","1","0","0","1","","0","0","2160","127200304","0","7","0","2","0","4","0","0","0","1"
"3","讓目標夥伴的魔法攻擊力提升{0}","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","127201201","0","10","12","2","0","21","40","0","40","30"
"3","提升目標夥伴{0}的魔法暴擊","1","0","1","99","","1","0","2160","127201202","0","10","12","2","0","21","0","0","120","70"
"3","使目標的我方行動速度上升60％","1","0","1.6","99","","0","0","2160","127201203","0","8","0","2","0","21","12","0","0","2"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","127250101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","127251101","0","90","1","0","0","0","15","0","240","4"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","150","127300101","0","10","18","2","0","3","15","0","15","10"
"2","提升範圍內我方物理攻擊暴擊時的傷害{0}%","1","0","1","99","","1","0","150","127300102","0","10","18","2","1","3","0","0","10","110"
"1","對敵方單體造成{0}的物理傷害","1","0","75","1","物理傷害+{0}","0","0","2160","127300103","0","1","0","1","0","3","6","0","75","1"
"1","","1","0","1","1","","127300105","0","2160","127300104","0","28","0","1","0","3","0","0","2","1001"
"1","對敵方單體造成{0}的物理傷害","1","0","37.5","1","物理傷害+{0}","0","0","2160","127300105","0","1","0","1","0","3","3","0","37.5","1"
"1","對敵方單體造成{0}的物理傷害","1","0","22.5","1","物理傷害+{0}","0","0","2160","127300201","0","1","0","1","0","3","1.8","0","22.5","1"
"1","","1","0","1","1","","127300203","0","2160","127300202","0","28","0","1","0","3","0","0","2","1001"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","150","127300203","0","10","180","2","0","3","15","0","15","10"
"2","使範圍內所有夥伴提升{0}的物理暴擊","1","0","1","99","","1","0","150","127300204","0","10","180","2","0","3","0","0","45","60"
"1","回復自身{0}的TP","1","0","200","1","","0","0","0","127300205","0","16","0","2","0","7","0","0","0","1"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","127300301","0","10","180","2","0","7","12","0","12","10"
"1","自身物理暴擊提升{0}","1","0","1","1","","1","0","0","127300302","0","10","180","2","0","7","0","0","60","60"
"3","使自己的TP上升提升{0}","1","0","1","1","","1","0","0","127300303","0","10","18","2","0","7","0","0","10","80"
"1","回復自身{0}的TP","1","0","80","1","","0","0","0","127300304","0","16","0","2","0","7","0","0","0","1"
"1","對敵方單體造成{0}的物理傷害","1","0","27.5","1","物理傷害+{0}","0","0","2160","127301201","0","1","0","1","0","3","2.2","0","27.5","1"
"1","","1","0","1","1","","127301203","0","2160","127301202","0","28","0","1","0","3","0","0","2","1001"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","150","127301203","0","10","180","2","0","3","24","0","24","10"
"2","使範圍內所有夥伴提升{0}的物理暴擊","1","0","1","99","","1","0","150","127301204","0","10","180","2","0","3","0","0","90","60"
"1","回復自身{0}的TP","1","0","200","1","","0","0","0","127301205","0","16","0","2","0","7","0","0","0","1"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127350101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127351101","0","90","1","0","0","0","15","0","240","2"
"3","對自身施加炎舞的烙印","1","0","3","1","","0","0","2160","127500101","0","35","1","2","0","7","180","0","140","1"
"3","","1","0","2140","1","","2","0","2160","127500102","0","26","0","2","0","7","12","0","12","127500104"
"3","","1","0","2140","1","","3","0","2160","127500103","0","26","0","2","0","7","0","0","1.2","127500105"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","300","127500104","0","10","18","2","0","3","36","0","36","10"
"1","對敵方單體造成{0}的物理傷害","1","0","45","1","物理傷害+{0}","0","0","2160","127500105","0","1","0","1","0","3","3.6","0","45","1"
"3","","1","0","2140","1","","3","0","2160","127500201","0","26","0","2","0","7","0","0","0.8","127500203"
"3","","1","0","2140","1","","1","0","2160","127500202","0","26","0","2","0","7","0","0","20","127500204"
"1","對敵方單體造成{0}的物理傷害","1","0","30","1","物理傷害+{0}","0","0","2160","127500203","0","1","0","1","0","3","2.4","0","30","1"
"2","讓範圍內的夥伴恢復{0}TP","1","0","60","99","","0","0","300","127500204","0","16","0","2","0","3","1","0","0","1"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","300","127500301","0","10","12","2","0","3","15","0","15","10"
"2","提升範圍內的我方{0}的物理防禦力","1","0","1","99","物理防禦力提升+{0}","1","0","300","127500302","0","10","12","2","0","3","1","0","1","20"
"2","展開{0}傷害量的物理無效護盾","1","0","45","99","無效傷害量+{0}","0","0","300","127500303","0","6","0","2","0","3","12","0","45","1"
"3","","1","0","2140","1","","3","0","2160","127501201","0","26","0","2","0","7","0","0","0.9","127501203"
"3","","1","0","2140","1","","1","0","2160","127501202","0","26","0","2","0","7","0","0","20","127501204"
"1","對敵方單體造成{0}的物理傷害","1","0","33.75","1","物理傷害+{0}","0","0","2160","127501203","0","1","0","1","0","3","2.7","0","33.75","1"
"2","讓範圍內的夥伴恢復{0}TP","1","0","60","99","","0","0","300","127501204","0","16","0","2","0","3","1","0","0","1"
"3","","1","0","2140","1","","2","0","2160","127501205","0","26","0","2","0","7","4","0","4","127501206"
"2","提升範圍內的我方{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","300","127501206","0","10","12","2","0","3","12","0","12","10"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127550101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","127551101","0","90","1","0","0","0","15","0","240","2"
"2","對敵方單體造成{0}的物理傷害","1","0","45","1","物理傷害+{0}","0","0","2160","127600101","0","1","0","1","0","3","3.6","0","45","1"
"2","使一名敵人的 TP 上升降低{0}","1","0","1","1","","1","0","2160","127600102","0","10","18","1","0","3","0","1","20","81"
"2","使敵方單體失去{0}的TP","1","0","250","1","","0","0","2160","127600103","0","16","0","1","0","3","0","0","0","2"
"3","回復自身{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","127600104","0","4","0.9","2","0","7","8.5","0","8.5","1"
"2","對敵方單體造成{0}的物理傷害","1","0","22.5","1","物理傷害+{0}","0","0","2160","127600201","0","1","0","1","0","3","1.8","0","22.5","1"
"2","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","2160","127600202","0","10","12","1","0","3","0.85","1","0.85","21"
"3","提升自身{0}的物理防禦力","1","0","1","1","物理防禦力提升+{0}","1","0","2160","127600301","0","10","12","2","0","7","2.3","0","2.3","20"
"3","展開可吸收{0}傷害量的物理吸收護盾","1","0","40","1","吸收傷害量+{0}","0","0","2160","127600302","0","6","0","2","0","7","12","0","40","3"
"3","挑釁敵方全體","1","0","12","1","","0","0","2160","127600303","0","20","0","2","0","7","0","0","0","1"
"1","回復自身{0}的TP","1","0","200","1","","0","0","0","127600304","0","16","0","2","0","7","0","0","0","1"
"2","對敵方單體造成{0}的物理傷害","1","0","40","1","物理傷害+{0}","0","0","2160","127601201","0","1","0","1","0","3","3.2","0","40","1"
"2","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","2160","127601202","0","10","12","1","0","3","1.05","1","1.05","21"
"3","回復自身{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","127601203","0","4","0.6","2","0","7","6","0","6","1"
"2","降低敵方單體{0}的物理攻擊力","1","0","1","1","物理攻擊力降低+{0}","1","0","2160","127601204","0","10","12","1","0","3","24","1","24","11"
"0","提升自身{0}的物理防禦力","1","0","1","0","物理防禦力提升+{0}","0","0","0","127650101","0","90","1","0","0","0","2","0","2","3"
"0","提升自身{0}的物理防禦力","1","0","1","0","物理防禦力提升+{0}","0","0","0","127651101","0","90","1","0","0","0","2","0","32","3"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","300","127700101","0","10","18","2","0","3","30","0","30","30"
"2","使範圍內全體夥伴提升{0}的魔法暴擊","1","0","1","99","","1","0","300","127700102","0","10","18","2","0","3","0","0","100","70"
"2","提升範圍內的我方{0}％的魔法暴擊傷害","1","0","1","99","","1","0","300","127700103","0","10","18","2","0","3","0","0","10","120"
"2","回復範圍內的我方{0}的HP","1","0","1","99","HP回復量+{0}","0","0","300","127700104","0","4","0.4","2","0","3","4","0","4","2"
"3","展開每秒回復{0}HP的結界","1","0","0.3","1","每１秒的HP回復量+{0}","0","18.5","0","127700105","0","37","0","2","1","7","0.03","410","0.3","4"
"0","領域展開時，再次發動以下的效果","1","0","1","0","","127700205","0","0","127700201","0","53","0","0","0","0","0","0","2","127700105"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","300","127700202","0","10","12","2","0","3","12","0","12","30"
"2","使範圍內全體夥伴提升{0}的魔法暴擊","1","0","1","99","","1","0","300","127700203","0","10","12","2","0","3","0","0","50","70"
"2","提升範圍內的我方{0}％的魔法暴擊傷害","1","0","1","99","","1","0","300","127700204","0","10","12","2","0","3","0","0","4","120"
"2","","1","0","1","99","","1","0","300","127700205","0","10","12","2","0","3","12","0","12","30"
"2","","1","0","1","99","","1","0","300","127700206","0","10","12","2","0","3","0","0","50","70"
"2","","1","0","1","99","","1","0","300","127700207","0","10","12","2","0","3","0","0","4","120"
"0","領域展開時，再次發動以下的效果","1","0","1","0","","127700306","0","0","127700301","0","53","0","0","0","0","0","0","2","127700105"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","300","127700302","0","10","12","2","0","3","12","0","12","30"
"2","提升範圍內的我方{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","300","127700303","0","10","12","2","0","3","0.5","0","0.5","40"
"2","展開{0}傷害量的魔法無效護盾","1","0","32","99","無效傷害量+{0}","0","0","300","127700304","0","6","0","2","0","3","12","0","32","2"
"2","讓範圍內的夥伴恢復{0}TP","1","0","60","99","","0","0","300","127700305","0","16","0","2","0","3","0","0","0","1"
"2","","1","0","1","99","","1","0","300","127700306","0","10","12","2","0","3","12","0","12","30"
"2","","1","0","1","99","","1","0","300","127700307","0","10","12","2","0","3","0.5","0","0.5","40"
"2","","1","0","32","99","","0","0","300","127700308","0","6","0","2","0","3","12","0","32","2"
"2","","1","0","60","99","","0","0","300","127700309","0","16","0","2","0","3","0","0","0","1"
"0","領域展開時，再次發動以下的效果","1","0","1","0","","127701205","0","0","127701201","0","53","0","0","0","0","0","0","2","127700105"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","300","127701202","0","10","12","2","0","3","20","0","20","30"
"2","使範圍內全體夥伴提升{0}的魔法暴擊","1","0","1","99","","1","0","300","127701203","0","10","12","2","0","3","0","0","50","70"
"2","提升範圍內的我方{0}％的魔法暴擊傷害","1","0","1","99","","1","0","300","127701204","0","10","12","2","0","3","0","0","6","120"
"2","","1","0","1","99","","1","0","300","127701205","0","10","12","2","0","3","20","0","20","30"
