b914939856c63a11a2a3e240cf82275f47444f95d6b555c8d08b077a74ac9b5c,e8a62e6805609c683dde2bdd256d2311f1db46ce1357a8c75acf4d2c3f15b75a,2fdadf2f62041e0b15a6f72b5e3cfa8bd874c8f6017e911efa5402b7efc9ca9e,da0b9ed6fed481f9f81319f73c05eeac10f1829408d790abe57af74cc0fe74ef,bba63f47bd68171eee789fdf6ca0c4225cbcc2305944c3bac85c3def7f0ed6b1,5c1472f9765181282db4b980c736dae7eb9aa079f8c3f8630478192ab1ca73a9,010ca75b30d633fcecd0dbd507a6bdaa79f1a6bc177b1cb83369285b7cf714a8,a74d654a12680654aedfccb10ff9478983d7eba61eb7107f0e868ef2a130b826,768f2771784bb97634cabf679fd35e69c1cbaba8063b6a6862260ea452f64836
"924121300","0","8000","8010","47","8000","8000","8000","924121300"
"924121400","0","8000","8010","47","8000","8000","8000","924121400"
"924122100","0","8000","8010","47","8000","8000","8000","924122100"
"924122200","0","8000","8010","47","8000","8000","8000","924122200"
"924122300","0","8000","8010","47","8000","8000","8000","924122300"
"924122400","0","8000","8010","47","8000","8000","8000","924122400"
"924123100","0","8000","8010","47","8000","8000","8000","924123100"
"924123200","0","8000","8010","47","8000","8000","8000","924123200"
"924123300","0","8000","8010","47","8000","8000","8000","924123300"
"924123400","0","8000","8010","47","8000","8000","8000","924123400"
"924140100","0","8000","8000","46","8000","8000","8010","924140100"
"924140200","0","8000","8000","46","8000","8000","8010","924140200"
"924140300","0","8000","8000","46","8000","8000","8010","924140300"
"924141100","0","8000","8000","47","8000","8000","8010","924141100"
"924141200","0","8000","8000","47","8000","8000","8010","924141200"
"924141300","0","8000","8000","47","8000","8000","8010","924141300"
"924141400","0","8000","8000","47","8000","8000","8010","924141400"
"924142100","0","8000","8000","47","8000","8000","8010","924142100"
"924142200","0","8000","8000","47","8000","8000","8010","924142200"
"924142300","0","8000","8000","47","8000","8000","8010","924142300"
"924142400","0","8000","8000","47","8000","8000","8010","924142400"
"924143100","0","8000","8000","47","8000","8000","8010","924143100"
"924143200","0","8000","8000","47","8000","8000","8010","924143200"
"924143300","0","8000","8000","47","8000","8000","8010","924143300"
"924143400","0","8000","8000","47","8000","8000","8010","924143400"
"924150100","0","8000","8010","46","8000","8000","8000","924150100"
"924150200","0","8000","8010","46","8000","8000","8000","924150200"
"924150300","0","8000","8010","46","8000","8000","8000","924150300"
"924151100","0","8000","8010","47","8000","8000","8000","924151100"
"924151200","0","8000","8010","47","8000","8000","8000","924151200"
"924151300","0","8000","8010","47","8000","8000","8000","924151300"
"924151400","0","8000","8010","47","8000","8000","8000","924151400"
"924152100","0","8000","8010","47","8000","8000","8000","924152100"
"924152200","0","8000","8010","47","8000","8000","8000","924152200"
"924152300","0","8000","8010","47","8000","8000","8000","924152300"
"924152400","0","8000","8010","47","8000","8000","8000","924152400"
"924153100","0","8000","8010","47","8000","8000","8000","924153100"
"924153200","0","8000","8010","47","8000","8000","8000","924153200"
"924153300","0","8000","8010","47","8000","8000","8000","924153300"
"924153400","0","8000","8010","47","8000","8000","8000","924153400"
"924160100","0","8000","8000","46","8010","8000","8000","924160100"
"924160200","0","8000","8000","46","8010","8000","8000","924160200"
"924160300","0","8000","8000","46","8010","8000","8000","924160300"
"924161100","0","8000","8000","47","8010","8000","8000","924161100"
"924161200","0","8000","8000","47","8010","8000","8000","924161200"
"924161300","0","8000","8000","47","8010","8000","8000","924161300"
"924161400","0","8000","8000","47","8010","8000","8000","924161400"
"924162100","0","8000","8000","47","8010","8000","8000","924162100"
"924162200","0","8000","8000","47","8010","8000","8000","924162200"
"924162300","0","8000","8000","47","8010","8000","8000","924162300"
"924162400","0","8000","8000","47","8010","8000","8000","924162400"
"924163100","0","8000","8000","47","8010","8000","8000","924163100"
"924163200","0","8000","8000","47","8010","8000","8000","924163200"
"924163300","0","8000","8000","47","8010","8000","8000","924163300"
"924163400","0","8000","8000","47","8010","8000","8000","924163400"
"924170100","0","8010","8000","46","8000","8000","8000","924170100"
"924170200","0","8010","8000","46","8000","8000","8000","924170200"
"924170300","0","8010","8000","46","8000","8000","8000","924170300"
"924171100","0","8010","8000","47","8000","8000","8000","924171100"
"924171200","0","8010","8000","47","8000","8000","8000","924171200"
"924171300","0","8010","8000","47","8000","8000","8000","924171300"
"924171400","0","8010","8000","47","8000","8000","8000","924171400"
"924172100","0","8010","8000","47","8000","8000","8000","924172100"
"924172200","0","8010","8000","47","8000","8000","8000","924172200"
"924172300","0","8010","8000","47","8000","8000","8000","924172300"
"924172400","0","8010","8000","47","8000","8000","8000","924172400"
"924173100","0","8010","8000","47","8000","8000","8000","924173100"
"924173200","0","8010","8000","47","8000","8000","8000","924173200"
"924173300","0","8010","8000","47","8000","8000","8000","924173300"
"924173400","0","8010","8000","47","8000","8000","8000","924173400"
"924180100","0","8000","8000","46","8000","8010","8000","924180100"
"924180200","0","8000","8000","46","8000","8010","8000","924180200"
"924180300","0","8000","8000","46","8000","8010","8000","924180300"
"924181100","0","8000","8000","47","8000","8010","8000","924181100"
"924181200","0","8000","8000","47","8000","8010","8000","924181200"
"924181300","0","8000","8000","47","8000","8010","8000","924181300"
"924181400","0","8000","8000","47","8000","8010","8000","924181400"
"924182100","0","8000","8000","47","8000","8010","8000","924182100"
"924182200","0","8000","8000","47","8000","8010","8000","924182200"
"924182300","0","8000","8000","47","8000","8010","8000","924182300"
"924182400","0","8000","8000","47","8000","8010","8000","924182400"
"924183100","0","8000","8000","47","8000","8010","8000","924183100"
"924183200","0","8000","8000","47","8000","8010","8000","924183200"
"924183300","0","8000","8000","47","8000","8010","8000","924183300"
"924183400","0","8000","8000","47","8000","8010","8000","924183400"
"925010100","0","8010","8000","46","8000","8000","8000","925010100"
"925010200","0","8010","8000","46","8000","8000","8000","925010200"
"925010300","0","8010","8000","46","8000","8000","8000","925010300"
"925011100","0","8010","8000","47","8000","8000","8000","925011100"
"925011200","0","8010","8000","47","8000","8000","8000","925011200"
"925011300","0","8010","8000","47","8000","8000","8000","925011300"
"925011400","0","8010","8000","47","8000","8000","8000","925011400"
"925012100","0","8010","8000","47","8000","8000","8000","925012100"
"925012200","0","8010","8000","47","8000","8000","8000","925012200"
"925012300","0","8010","8000","47","8000","8000","8000","925012300"
"925012400","0","8010","8000","47","8000","8000","8000","925012400"
"925013100","0","8010","8000","47","8000","8000","8000","925013100"
"925013200","0","8010","8000","47","8000","8000","8000","925013200"
"925013300","0","8010","8000","47","8000","8000","8000","925013300"
"925013400","0","8010","8000","47","8000","8000","8000","925013400"
