93f64eaf5d3ac1bd8b14411ca1b6bf28b929f0689e11689dda53d3ca92d43596,96a24f1f080c863b606b48b0bcffacc7c56843c225211d9026fb7c4abd83f80b,ad97f81ec72460eaa4aa16a1c7a0e6ecc10d774a88a28b11e80cbeaf31f02959,f89ced7f075aa1085f18024f90785ff75e5ad9304e1ce19a09c0831d216901c7,127e8db22821924737daa6e7f26996aeda4671ea6f52989de6ae1c52c6404fda,22fee016e571f1c162ee134a058b369fb706aa4204899832ebafcaa0b7e42e6d,283e8b616de4886f610ab90ae0ad19f88816c2e71d55b88e9fb85c8442970cd1,12126c464508df6f165b43ddef500da3750262d83aec05976246673e35e91d10,09ed1a79d7ad6c7f3eb268d883f3f421dad1b2a7ff99177556cbae039ce41680,1797acdda97c96d572254851ba5c407e0b4cde9186275f1d95562ef3db43fbe0
"1","360","0","340","0","0","0","960","720","2320010"
"1","６分之１","0","４分之１","0","0","0","２分之１","８分之１","2320011"
"1","sin","0","cos","0","0","0","cot","tan","2320013"
"1","乘法的答案","0","加法的答案","0","0","0","減法的答案","除法的答案","2320014"
"1","氫溴酸","0","過氧化氫","0","0","0","次氯酸鈉","碘酒","2320016"
"1","亨利定律","0","赫斯定律","0","0","0","道爾頓定律","克希荷夫定律","2320017"
"1","蜻蜓座","0","蝴蝶座","0","0","0","螳螂座","蒼蠅座","2320018"
"1","地球","0","木星","0","0","0","月亮","太陽","2320020"
"1","11","0","13","0","0","0","9","3","2320021"
"1","鉀","0","釷","0","0","0","鋇","氦","2320022"
"1","氝","0","氰","0","0","0","氮","氖","2320025"
"1","小數","0","總數","0","0","0","自然對數","整數","2320026"
"1","性價比","0","電功率","0","0","0","電容","電阻抗","2320029"
"1","銀","0","氦","0","0","0","氫","水銀","2320030"
"1","１次","0","４次","0","0","0","12次","２次","2320031"
"1","魚群","0","地熱","0","0","0","海流","月球","2320032"
"1","N","0","Nt","0","0","0","Ne","Na","2320033"
"1","K","0","Cl","0","0","0","Ka","Ca","2320034"
"1","結冰","0","結節","0","0","0","結膜","結晶","2320035"
"1","２次","0","３次","0","0","0","４次","１次","2320036"
"1","分父","0","分兄","0","0","0","分姊","分母","2320037"
"1","氫氣","0","溴","0","0","0","碳","氧氣","2320040"
"1","休火山","0","弱火山","0","0","0","伏火山","死火山","2320041"
"1","大約33萬","0","大約32萬","0","0","0","大約31萬","大約30萬","2320042"
"1","Gamma","0","Zeta","0","0","0","Sigma","Delta","2320043"
"1","天蠍座","0","巨蟹座","0","0","0","獅子座","水瓶座","2320044"
"1","水瓶座","0","天蠍座","0","0","0","巨蟹座","獅子座","2320045"
"1","頂點","0","邊","0","0","0","面","母線","2320046"
"1","３","0","５","0","0","0","７","２","2320049"
"1","15公里","0","20公里","0","0","0","33公里","25公里","2320050"
"1","點線","0","電線","0","0","0","無線","前線","2320051"
"1","鐵","0","鎳","0","0","0","鈦","鋁","2320053"
"1","恆星","0","衛星","0","0","0","超新星","行星","2320054"
"1","晝夜","0","時間","0","0","0","日期","季節","2320056"
"1","Muse","0","Ruse","0","0","0","Shoes","Fuse","2320057"
"1","紅色","0","藍色","0","0","0","白色","綠色","2320058"
"1","帕斯卡","0","托","0","0","0","焦耳","牛頓","2320059"
"1","階乘","0","組合","0","0","0","交集","積分","2320060"
"1","１條","0","４條","0","0","0","16條","２條","2320061"
"1","莉瑪","0","鏡華","0","0","0","貪吃佩可","同時著地","2321001"
"1","大江戶","0","珊托魯斯","0","0","0","蘭德索爾","大間","2321002"
"1","大間","0","大江戶","0","0","0","艾爾皮斯島","珊托魯斯","2321003"
"1","大間","0","珊托魯斯","0","0","0","咲戀育幼院","大江戶","2321004"
"1","2000","0","1000","0","0","0","1500","2500","2321005"
"1","流明","0","對比度","0","0","0","遮光率","反照率","2330001"
"1","16","0","20","0","0","0","22","18","2330002"
"1","獅子座","0","水瓶座","0","0","0","牡羊座","金牛座","2330004"
"1","天狼星","0","老人星","0","0","0","參宿四","大角星","2330005"
"1","海王星","0","木星","0","0","0","土星","天王星","2330007"
"1","火山黏土","0","人造雲母","0","0","0","高嶺土","莫桑石","2330008"
"1","壁虎座","0","青蛙座","0","0","0","蠑螈座","蝎虎座","2330010"
"1","BC","0","CC","0","0","0","DC","AC","2330011"
"1","紅色會變藍","0","都沒有變化","0","0","0","都會變白","藍色會變紅","2330012"
"1","外心","0","中心","0","0","0","內心","重心","2330015"
"1","橘色","0","透明","0","0","0","藍色","綠色","2330016"
"1","５條","0","７條","0","0","0","13條","９條","2330017"
"1","第16戰","0","第23戰","0","0","0","第９戰","第31戰","2330018"
"1","南圓形座","0","南四角座","0","0","0","南菱形座","南三角座","2330020"
"1","十字架二","0","十字架三","0","0","0","心宿二","北河三","2330021"
"1","牛頓力學","0","流體力學","0","0","0","熱力學","量子力學","2330022"
"1","磁力","0","萬有引力","0","0","0","摩擦力","科氏力","2330023"
"1","指準化石","0","齒石化石","0","0","0","自然化石","示相化石","2330024"
"1","Lasker","0","Muller","0","0","0","Rear","Scalar","2330026"
"1","乙炔","0","銀","0","0","0","鑽石","氨氣","2330027"
"1","989","0","991","0","0","0","993","997","2330028"
"1","魚毒素","0","河魨毒素","0","0","0","鎧魨毒素","蝦紅素","2330029"
"1","電感","0","西門子","0","0","0","亨利","電導","2330030"
"1","Lambda","0","Gamma","0","0","0","Delta","Sigma","2330031"
"1","大熊座","0","小犬座","0","0","0","大犬座","小熊座","2330032"
"1","鉀","0","鈉","0","0","0","鎂","鈣","2330033"
"1","三疊紀","0","侏羅紀","0","0","0","白堊紀","二疊紀","2330034"
"1","鉬","0","碲","0","0","0","銠","鎝","2330035"
"1","90","0","360","0","0","0","270","180","2330036"
"1","是波器","0","式波器","0","0","0","事波器","示波器","2330037"
"1","１里","0","１公尺","0","0","0","１角","１弧分","2330038"
"1","０大氣壓","0","10大氣壓","0","0","0","1013大氣壓","１大氣壓","2330040"
"1","NaOH","0","MgO","0","0","0","SiO2","NaCl","2330041"
"1","３個","0","４個","0","0","0","１個","２個","2330042"
"1","７個","0","８個","0","0","0","９個","10個","2330043"
"1","氮氣","0","二氧化碳","0","0","0","氫氣","氧氣","2330045"
"1","地球","0","月球","0","0","0","木星","金星","2330047"
"1","都市蔓延現象","0","蠕變現象","0","0","0","城市熱島現象","布羅肯奇景","2330048"
"1","支點","0","施力點","0","0","0","交點","抗力點","2330049"
"1","粉風現象","0","憤風現象","0","0","0","分風現象","焚風現象","2330051"
"1","水星","0","火星","0","0","0","月","太陽","2330053"
"1","增溫層","0","中間層","0","0","0","對流層","平流層","2330056"
"1","水星","0","火星","0","0","0","土星","金星","2330057"
"1","偽分數","0","倍分數","0","0","0","偉分數","假分數","2330058"
"1","４分之１","0","５分之１","0","0","0","７分之１","６分之１","2330061"
"1","神秘海岸","0","布里薩海岸","0","0","0","大江戶海岸","瑪爾傑海岸","2331001"
"1","４","0","５","0","0","0","３","4.5","2331002"
"1","秋乃","0","可可蘿","0","0","0","莫妮卡","真琴","2331003"
"1","南西溼地","0","塔利亞溼地","0","0","0","朱諾溼地","朵羅西亞溼地","2331004"
"1","考達海角","0","埃斯塔海角","0","0","0","弗泰拉海角","普洛庇那海角","2331005"
"1","電聯車","0","公車","0","0","0","巴士","紡車","2410002"
"1","腳踏車","0","救護車","0","0","0","潛水艇","新幹線","2410003"
"1","帶謝症候群","0","代蟹症候群","0","0","0","代卸症候群","代謝症候群","2410004"
"1","繞網","0","跑網","0","0","0","遊網","上網","2410005"
"1","Showrooming","0","Suming","0","0","0","Hacking","Streaming","2410006"
"1","闇導纖維","0","火導纖維","0","0","0","水導纖維","光導纖維","2410007"
"1","高雄85大樓","0","市府轉運站","0","0","0","世貿大樓","台北101","2410008"
"1","香豌豆","0","高山火絨草","0","0","0","鬱金香","康乃馨","2410009"
"1","水杯","0","筷子","0","0","0","擦手巾","餐前小菜","2410011"
"1","河童帽","0","護目鏡","0","0","0","防水蓋","洗髮帽","2410012"
"1","通宵","0","連夜逃跑","0","0","0","熬夜","半夜哭泣","2410014"
"1","屏東恆春燈塔路","0","蘭嶼","0","0","0","東沙島","太平島","2410015"
"1","履歷表","0","申請表","0","0","0","計分表","病歷表","2410016"
"1","遠遠法","0","近近法","0","0","0","方位等距投影","透視法","2410017"
"1","座位安全帶","0","兒童座椅","0","0","0","鎧甲","安全帽","2410018"
"1","股東集會","0","特別大會","0","0","0","緊急集會","股東大會","2410019"
"1","天上天下","0","天地有情","0","0","0","俯仰天地","天地無用","2410020"
"1","健抗檢查","0","健康檢茶","0","0","0","健康漸查","健康檢查","2410022"
"1","駕訓所","0","駕訓會","0","0","0","駕訓室","駕訓班","2410024"
"1","飛機","0","滑翔機","0","0","0","熱氣球","直升機","2410025"
"1","Great Wall","0","Chinese Wall","0","0","0","Climbing Wall","Firewall","2410026"
"1","Spring Time","0","Hot Time","0","0","0","Ecology Time","Summer Time","2410027"
"1","黃金座","0","翠綠座","0","0","0","深藍座","博愛座","2410028"
"1","巴黎","0","東京","0","0","0","香港","紐約","2410030"
"1","村針","0","懸針","0","0","0","群針","待針","2410031"
"1","國道二號","0","國道一號","0","0","0","國道六號","國道八號","2410032"
"1","牛奶","0","雞蛋","0","0","0","冬粉","香菇","2410033"
"1","12","0","10","0","0","0","7","14","2410036"
"1","菊花","0","百合","0","0","0","牡丹","梅花","2410037"
"1","陽明山","0","淡水","0","0","0","五股","八里","2410038"
"1","晚夏問候","0","盛夏問候","0","0","0","詛咒信","賀年卡","2410039"
"1","奶奶","0","媽媽","0","0","0","爸爸","外公","2410040"
"1","紙張餅乾","0","好運餅乾","0","0","0","神仙餅乾","幸運餅乾","2410041"
"1","逆時針","0","向北","0","0","0","向南","順時針","2410042"
"1","切丁","0","切絲","0","0","0","切片","切末","2410048"
"1","白胡椒","0","黑胡椒","0","0","0","鹽胡椒","柚子胡椒","2410050"
"1","章魚燒","0","烤魷魚","0","0","0","玉子燒","鯛魚燒","2410051"
"1","變成紅色","0","崩塌散開","0","0","0","失去味道","滲出水分","2410052"
"1","移動流力","0","移動失力","0","0","0","移動買力","移動推力","2410053"
"1","百分之二十","0","百分之十","0","0","0","百分之七","百分之五","2410054"
"1","Americano","0","Cappuccino","0","0","0","Macchiato","Espresso","2410055"
"1","年糕紅豆湯","0","金鍔","0","0","0","水羊羹","葛餅","2410056"
"1","阿特拉斯山脈","0","藍山山脈","0","0","0","高加索山脈","喜馬拉雅山","2410057"
"1","水煮嫩蛋","0","太陽蛋","0","0","0","原味歐姆蛋","炒蛋","2410058"
"1","佐料","0","生料","0","0","0","香料","配料","2410059"
"1","瑪莉涅烏斯財團","0","梅肯歐魯結社","0","0","0","姆謝拉爾戈貿易公司","墨丘利財團","2411001"
"1","飯糰雙六","0","探險","0","0","0","Let's 提格尼亞！","巡遊","2411002"
"1","寶石","0","瑪那","0","0","0","太陽","盧幣","2411003"
"1","鈴莓","0","珠希","0","0","0","璃乃","步未","2411004"
"1","全部跳過","0","預定表","0","0","0","每日帳","行程表","2411005"
"1","姑嫂","0","婆媳","0","0","0","連襟","妯娌","2420001"
"1","500","0","800","0","0","0","950","900","2420002"
"1","Generation","0","General","0","0","0","Genesis","Generic","2420003"
"1","１","0","３","0","0","0","９","７","2420004"
"1","茶杯碟","0","茶托","0","0","0","袴","杯墊","2420005"
"1","妯娌","0","弟媳","0","0","0","妹婿","連襟","2420006"
"1","四天王","0","十二神將","0","0","0","八部眾","七福神","2420008"
"1","TW","0","TO","0","0","0","WT","WC","2420009"
"1","終末壽險","0","終期壽險","0","0","0","延長壽險","終身壽險","2420011"
"1","受贈者","0","移植者","0","0","0","餽贈者","捐贈者","2420012"
"1","西餐廳","0","快餐廳","0","0","0","居酒屋","茶餐廳","2420013"
"1","玉山東峰","0","玉山北峰","0","0","0","雪山北稜角","雪山主峰","2420014"
"1","古灣","0","穀灣","0","0","0","股灣","谷灣","2420016"
"1","鬆梅","0","散梅","0","0","0","清梅","空梅","2420017"
"1","水害","0","冰害","0","0","0","寒害","冷害","2420018"
"1","桿弟","0","牛仔","0","0","0","球僮","行李員","2420019"
"1","蛋糕","0","可麗餅","0","0","0","冰淇淋","甜甜圈","2420020"
"1","1000","0","500","0","0","0","100","2000","2420021"
"1","Deflation","0","Stagnation","0","0","0","Denomination","Inflation","2420023"
"1","憲法考試","0","違法考試","0","0","0","忍法考試","司法考試","2420025"
"1","氣溫較高的地區","0","靠近海的地區","0","0","0","乾燥地區","下雪較多的地區","2420028"
"1","氣溫較低的狀態","0","面積狹小的狀態","0","0","0","會發生地震的狀態","人口減少的狀態","2420029"
"1","洗臉盆","0","沙拉盤","0","0","0","清洗碗","洗手碗","2420030"
"1","？","0","！？","0","0","0","※","！","2420031"
"1","小匙","0","茶匙","0","0","0","都一樣","大匙","2420032"
"1","國道二號","0","國道三號","0","0","0","國道四號","國道一號","2420033"
"1","太陽眼鏡","0","小雙筒望遠鏡","0","0","0","布簾","彩繪玻璃","2420035"
"1","麵粉","0","糯米粉","0","0","0","葛粉","太白粉","2420036"
"1","鹽魚汁","0","鳀魚","0","0","0","鯡魚乾","臭魚乾","2420039"
"1","豬","0","雞","0","0","0","羊","牛","2420040"
"1","8,953公尺","0","8,586公尺","0","0","0","8,611公尺","8,849公尺","2420042"
"1","炸餃子","0","煎餃","0","0","0","蒸餃","水餃","2420046"
"1","貓草","0","木天蓼","0","0","0","皮草","檸檬草","2420048"
"1","馬鈴薯","0","小麥","0","0","0","大豆","米","2420049"
"1","牛肉","0","豬肉","0","0","0","羊肉","雞肉","2420051"
"1","雞肉","0","炸牡蠣","0","0","0","蔥","蛋","2420052"
"1","冬","0","春","0","0","0","秋","夏","2420053"
"1","10cc","0","3cc","0","0","0","12cc","5cc","2420054"
"1","阿給","0","臭豆腐","0","0","0","鴨賞","太陽餅","2420055"
"1","美式咖啡","0","摩卡","0","0","0","愛爾蘭咖啡","卡布奇諾","2420056"
"1","蘇伊士運河","0","尼加拉瓜運河","0","0","0","基爾運河","巴拿馬運河","2420057"
"1","客船捲壽司","0","馬車捲壽司","0","0","0","氣球捲壽司","軍艦壽司","2420058"
"1","麥茶","0","燒酎","0","0","0","日本酒","綠茶","2420059"
"1","Well Done","0","Medium Rare","0","0","0","Medium","Rare","2420060"
"1","棉花糖","0","香腸","0","0","0","草莓果醬","生奶油","2420061"
"1","Precious Journey","0","Lost Princess","0","0","0","Connecting Happy!!","Mirage Game","2421001"
"1","Precious Journey","0","Connecting Happy!!","0","0","0","緊緊相連","晚霞色的漫步","2421002"
"1","３人","0","４人","0","0","0","２人","５人","2421003"
"1","正和","0","和彥","0","0","0","漁夫‧吉克","和正","2421004"
"1","鐵","0","木才","0","0","0","魔物","點心","2421005"
"1","GPS","0","SSD","0","0","0","DOS","CPU","2430001"
"1","五二三四","0","五二一一","0","0","0","六三一四","六三三四","2430002"
"1","4.4平方公尺","0","5.5平方公尺","0","0","0","6.6平方公尺","3.3平方公尺","2430003"
"1","三等親","0","九等親","0","0","0","十等親","六等親","2430004"
"1","A3","0","A4","0","0","0","B4","B5","2430005"
"1","捐贈者","0","移植者","0","0","0","餽贈者","受贈者","2430006"
"1","遺訓分","0","遺令分","0","0","0","遺愛分","特留分","2430007"
"1","C","0","C++","0","0","0","C#","CNC","2430008"
"1","個人年金保險","0","車體險","0","0","0","火災險 ","強制汽車責任險","2430009"
"1","大盆地沙漠","0","撒哈拉沙漠","0","0","0","南極洲荒漠","莫哈維沙漠","2430010"
"1","會立即起效果的藥","0","價格昂貴難以獲得的藥","0","0","0","要去醫院取得的藥","以糖膜包裹的藥","2430011"
"1","固定資產","0","行動資產","0","0","0","確定資產","流動資產","2430015"
"1","生日","0","敬老節","0","0","0","銀婚典禮","成人禮","2430016"
"1","烏鴉會","0","水母會","0","0","0","螳螂會","老鼠會","2430017"
"1","A4","0","B4","0","0","0","B5","A3","2430018"
"1","室內標誌","0","警戒標誌","0","0","0","指示標誌","交通號誌","2430019"
"1","平原","0","高山","0","0","0","洞穴","海底","2430020"
"1","維他命D ","0","維他命C","0","0","0","維他命A","維他命K","2430021"
"1","台南","0","桃園","0","0","0","台東","宜蘭","2430022"
"1","一天中8小時禁食，16小時進食。","0","一天中18小時禁食，6小時進食。","0","0","0","一天中6小時禁食，18小時進食。","一天中16小時禁食，8小時進食。","2430023"
"1","１人","0","３人","0","0","0","０人","２人","2430024"
"1","２人","0","１人","0","0","0","沒有規定","３人","2430025"
"1","住民票","0","納稅證明書","0","0","0","印鑑登記證明書","戶口名簿","2430026"
"1","御不淨","0","御洗淨","0","0","0","御內儀","御手洗","2430027"
"1","告老還鄉","0","故地重遊","0","0","0","創業興家","衣錦還鄉","2430028"
"1","七","0","五","0","0","0","三","六","2430029"
"1","東北","0","北","0","0","0","東","西北","2430030"
"1","火藥","0","指南針","0","0","0","印刷","占星","2430031"
"1","菲律賓","0","德國","0","0","0","義大利","澳洲","2430032"
"1","受到觸碰時小葉片會閉合","0","原產於中南美洲","0","0","0","晚上會自動閉合","沒有毒","2430034"
"1","眠糊","0","緬糊","0","0","0","免糊","麵糊","2430041"
"1","涮涮鍋","0","馬鈴薯燉肉","0","0","0","成吉思汗羊肉","壽喜燒","2430042"
"1","馬櫻丹","0","玫瑰","0","0","0","百合","曇花","2430043"
"1","70","0","65","0","0","0","60","75","2430044"
"1","蕃薯","0","馬鈴薯","0","0","0","芋頭","蒟蒻","2430046"
"1","18歲以上，最高年齡不超過65歲","0","22歲以上，最高年齡不超過65歲","0","0","0","19歲以上，最高年齡不超過65歲","20歲以上，最高年齡不超過65歲","2430047"
"1","魟魚","0","鮪魚","0","0","0","海豚","鯊魚","2430048"
"1","白蘿蔔","0","大白菜","0","0","0","秋葵","蔥","2430049"
"1","真水","0","醋","0","0","0","泥水","鹽水","2430052"
"1","彼得潘","0","皮塔餅","0","0","0","長山核桃","皮蛋","2430053"
"1","荷蘭","0","西班牙","0","0","0","挪威","新加坡","2430054"
"1","法式凍派","0","火蔥","0","0","0","果仁糖","麵包丁","2430056"
"1","杉剝刀法","0","松剝刀法","0","0","0","樫剝刀法","桂剝刀法","2430058"
"1","羊羹","0","蕨餅","0","0","0","金鍔","外郎糕","2430060"
"1","千層麵","0","歐姆蛋","0","0","0","馬賽魚湯","西班牙大鍋飯","2430061"
"1","剛出發的冒險者","0","冒險的開始","0","0","0","赤裸冒險者","冒險的啟程","2431001"
"1","美的饗宴","0","雪的美麗檢查","0","0","0","美之傳教者","雪的審美會","2431002"
"1","綠龍骸嶺","0","蒼海孤塔","0","0","0","斷崖遺跡","毒瘴闇稜","2431003"
"1","矛依未的回憶","0","追憶的回憶","0","0","0","諾維姆的過往日常","回想重組","2431004"
"1","GREEDY LOVE","0","Seize The Day！","0","0","0","童話故事就在夢中","我的色彩STORY","2431005"
"1","Fine","0","Free","0","0","0","Fox","Forte","2510003"
"1","大提琴","0","小提琴","0","0","0","中提琴","低音提琴","2510004"
"1","g","0","d","0","0","0","i","f","2510005"
"1","作曲家","0","最年長","0","0","0","第一小提琴","指揮家","2510006"
"1","５個","0","30個","0","0","0","20個","10個","2510007"
"1","Cuter Voice","0","Commercial Voice","0","0","0","Create Voice","Character Voice","2510008"
"1","殺戮遊戲","0","開始遊戲","0","0","0","附贈遊戲","首發遊戲","2510009"
"1","豎捲髮","0","華麗髮型","0","0","0","分岔毛","呆毛","2510010"
"1","將棋","0","西洋棋","0","0","0","都一樣","黑白棋","2510012"
"1","葉綠素","0","葉黃素","0","0","0","蛋白質","甲殼素","2510013"
"1","微風","0","北風","0","0","0","暴風","秋風","2510014"
"1","颶風","0","颱風","0","0","0","季風","颮","2510015"
"1","腹部","0","腳","0","0","0","尾部","頭部","2510016"
"1","滾筒","0","滾輪","0","0","0","圓軸","線軸","2510018"
"1","波希米亞","0","烏魯木齊","0","0","0","克里米亞","喀什米爾","2510019"
"1","洗髮精","0","潤髮乳","0","0","0","沐浴乳","護髮霜","2510022"
"1","腮紅","0","眼線筆","0","0","0","眉筆","眼睫毛膏","2510023"
"1","Step","0","Space","0","0","0","Scud","Stitch","2510025"
"1","Binder","0","Supporting Actor","0","0","0","Bite","Buyer","2510027"
"1","氮氣","0","二氧化碳","0","0","0","臭氧","甲烷","2510028"
"1","引誘","0","外質","0","0","0","轉世","騷靈現象","2510029"
"1","驅蟲","0","保濕","0","0","0","除臭","防曬","2510030"
"1","將棋","0","麻雀","0","0","0","五子棋","圍棋","2510031"
"1","生化危機","0","金錢危機","0","0","0","生活危機","道德危機","2510032"
"1","花草葉","0","地瓜葉","0","0","0","甘藍菜","山形葉","2510033"
"1","稍微冷卻菜刀","0","讓菜刀沾滿油","0","0","0","讓菜刀生鏽","稍微加熱菜刀","2510035"
"1","９次","0","８次","0","0","0","６次","７次","2510038"
"1","Panir","0","Stole","0","0","0","Pleats","Denier","2510039"
"1","去溫水","0","除名水","0","0","0","除法水","去光水","2510040"
"1","醃漬","0","菸草","0","0","0","香料","胭脂","2510041"
"1","控油","0","抗氧化","0","0","0","抗痘","抗老","2510042"
"1","三條","0","同花","0","0","0","葫蘆","一對","2510043"
"1","榮","0","碰","0","0","0","吃","自摸","2510044"
"1","７月７日","0","６月６日","0","0","0","５月５日","８月８日","2510046"
"1","Caribou","0","Corrode","0","0","0","Canker","Caries","2510047"
"1","裝飾用","0","避免造成裂縫","0","0","0","可以呼吸","平衡氣壓","2510048"
"1","火星到火衛二","0","土星到土衛六","0","0","0","木星到木衛一","地球到月球","2510050"
"1","老鷹","0","老虎","0","0","0","鴿子","蛇","2510051"
"1","以氣味重到輕","0","以卡洛里高到低","0","0","0","以價格貴到低","以含量多到少","2510053"
"1","吹風機","0","玩家","0","0","0","氣炸鍋","表演曲目","2510054"
"1","Digital Joker","0","Dance Job","0","0","0","Dream Justice","Disc Jockey","2510056"
"1","側翻","0","迴轉","0","0","0","後空翻","畫面轉暗","2510057"
"1","Big Band","0","Husband","0","0","0","Broadband","Brass Band","2510058"
"1","葡萄","0","西瓜","0","0","0","榴槤","鳳梨","2510059"
"1","爵士聲","0","上鎖聲","0","0","0","遭遇聲","靈異聲音","2510060"
"1","教職員室","0","保健室","0","0","0","體育館","游泳池","2511001"
"1","４周年","0","６周年","0","0","0","３周年","５周年","2511002"
"1","怜","0","栞","0","0","0","咲戀","日和","2511003"
"1","咕嚕靈波～","0","嘟嚕嚕嚕嚕～★","0","0","0","凱留凱留～♪","切嚕～☆","2511004"
"1","里士滿工之塔","0","克蕾琪塔大廈","0","0","0","Tower Of 克蕾琪塔","克蕾琪塔之塔","2511005"
"1","大拇指","0","食指","0","0","0","小拇指","中指","2520001"
"1","削皮","0","削身","0","0","0","剪髮","斷骨","2520002"
"1","摸子","0","擲骰","0","0","0","搶子","猜子","2520004"
"1","灶","0","爐","0","0","0","窯","窖","2520006"
"1","酒精","0","肥皂水","0","0","0","小蘇打水","醋","2520007"
"1","垂釣","0","底釣","0","0","0","拖竿釣","飛蠅釣","2520009"
"1","新石器時代","0","青銅時代","0","0","0","古希臘時代","古羅馬時代","2520010"
"1","星期一","0","星期四","0","0","0","星期三","星期日","2520011"
"1","露點","0","屋點","0","0","0","支點","野點","2520012"
"1","瀏海","0","辮子","0","0","0","脫線","流蘇","2520013"
"1","磷","0","氚","0","0","0","鐳","無機鹽","2520015"
"1","Leggings","0","Over Knee Socks","0","0","0","Skort","Pullover","2520016"
"1","玉米片","0","燕麥片","0","0","0","餬","穀麥","2520018"
"1","含碘胺基酸","0","脂肪族胺基酸","0","0","0","芳香族胺基酸","含硫胺基酸","2520020"
"1","片段廣告","0","感官刺激廣告","0","0","0","專家推薦廣告","潛意識廣告","2520022"
"1","５根","0","８根","0","0","0","６根","４根","2520023"
"1","跳舞","0","磨蹭","0","0","0","親吻","畫沙畫","2520024"
"1","女中低音","0","男中音","0","0","0","男高音","次女高音","2520025"
"1","肌肉爆發力","0","彈簧","0","0","0","熱力","液壓","2520026"
"1","全身肌肉","0","全身內臟","0","0","0","全身的毛","全身骨頭","2520028"
"1","S Season","0","T Season","0","0","0","U Season","R Season","2520029"
"1","麻將","0","花牌","0","0","0","將棋","圍棋","2520033"
"1","愛乾淨","0","洗掉寄身蟲","0","0","0","保持濕潤","讓手的觸覺更敏感","2520034"
"1","眼皮","0","屁股","0","0","0","膝蓋","腳底","2520035"
"1","0.8公分","0","１公分","0","0","0","0.05公分","0.3公分","2520037"
"1","Cloud Ballons","0","Picture Frame","0","0","0","Photo Frame","Speech Balloons","2520038"
"1","鑽石國王","0","黑桃魔王","0","0","0","梅花國王","紅心國王","2520039"
"1","紅寶石","0","綠松色","0","0","0","青金岩","紫水晶","2520040"
"1","地球曆 ","0","太陰曆","0","0","0","御化曆","太陽曆 ","2520042"
"1","11周年","0","21周年","0","0","0","31周年","１周年","2520043"
"1","長針編織","0","短針編織","0","0","0","鎖針編織","平針編織","2520044"
"1","字一色","0","大三元","0","0","0","四暗刻","天和","2520045"
"1","順子","0","葫蘆","0","0","0","五同點","同花","2520047"
"1","磨石","0","磨筆","0","0","0","磨紙","磨墨","2520048"
"1","草包","0","花包","0","0","0","花苞","香包","2520049"
"1","東南","0","西北","0","0","0","西南","東北","2520050"
"1","船領套頭衫","0","拳頭領套頭衫","0","0","0","轉轉領套頭衫","圓領套頭衫","2520051"
"1","桃色","0","珍珠色","0","0","0","人偶色系","大地色","2520052"
"1","刮骨","0","刀療","0","0","0","熱石按摩","刮痧","2520054"
"1","排汗劑","0","清潔劑","0","0","0","洗碗精","體香劑","2520055"
"1","Woofer","0","Sidecar","0","0","0","Stalker","Choker","2520056"
"1","24組","0","30組","0","0","0","20組","26組","2520058"
"1","Trio","0","Quintet","0","0","0","Solo"," Quartet ","2520059"
"1","計時碼錶","0","氣壓錶","0","0","0","示波器","節拍器","2520060"
"1","王將","0","角行","0","0","0","金將","飛龍","2520061"
"1","天露金甘水","0","雲海的魔物肉","0","0","0","頂級的龍尾關東煮","黃金無限飯糰","2521001"
"1","白飯","0","肉","0","0","0","蜜","蛋","2521002"
"1","露營道具","0","有我在喔好朋友1號","0","0","0","弓","陶鍋","2521003"
"1","隆之卵","0","龍之翼","0","0","0","隆之翼","龍之卵","2521004"
"1","從賭場王手中偷出龍之卵","0","對帆稀惡作劇","0","0","0","和嘉夜一起打掃","在帆稀的房間拍照","2521005"
"1","阿德利企鵝","0","國王企鵝","0","0","0","沒有住在熱帶的企鵝","加拉巴哥環企鵝","2530001"
"1","Swimming Pool","0","Pond","0","0","0","River","Tide Pool","2530002"
"1","Cattooth","0","Cameltooth","0","0","0","Sharktooth","Houndstooth","2530003"
"1","牛角扣","0","琵琶扣","0","0","0","鴛鴦扣","龍蝦扣","2530004"
"1","天王","0","天心","0","0","0","天命","天元","2530005"
"1","紅寶石","0","藍寶石","0","0","0","水晶","鑽石","2530006"
"1","Crane Blood","0","Canary Blood","0","0","0","Stoke Blood","Pigeon Blood","2530009"
"1","中調","0","後調","0","0","0","無調","前調","2530010"
"1","Brain","0","Crane","0","0","0","Hallen","Train","2530012"
"1","生魚片","0","白飯","0","0","0","醃漬物","清湯","2530013"
"1","蔡加尼克效應","0","鄧寧-克魯格效應","0","0","0","巴納姆效應","比馬龍效應","2530014"
"1","PK值","0","PQ值","0","0","0","PS值","PA值","2530016"
"1","知情執行","0","解說執行","0","0","0","解說同意","知情同意","2530018"
"1","湯草","0","湯莖","0","0","0","湯實","湯花","2530020"
"1","鉛","0","砷","0","0","0","鎘","汞","2530021"
"1","八星","0","地元","0","0","0","地圍","星位","2530022"
"1","324","0","256","0","0","0","289","361","2530023"
"1","52張","0","108張","0","0","0","72張","48張","2530024"
"1","１月","0","５月","0","0","0","９月","11月","2530025"
"1","鼻子","0","眼睛","0","0","0","耳","舌頭","2530028"
"1","霜降","0","寒露","0","0","0","白露","小寒","2530030"
