738d1a1160b982fa22ac41e37ebc2f3146f8ca4c3ffc61693d95d8b61f369d65,a8ac75a3f8383fc9b71a22ec1449d982f366f83849819e612e647ecec7f332a3,394c885d1fdba8f2ac227e646032ef7f411d6342ded536f7e072794e485ccc28,e0fb2f71fc6b73db16d33a9770a808fb22e016479c88af591c408c252d42253b,df3811cd57137513aa115683a6943206275d831a4a4244e24ff7ced90975b452,5617da159ea1cebbb34871a889c998e113236668251563b1432dac9984d29a4d,7eb7e4a5b4e0f2770662892c653d4e91475ff7ebeebb1ad6def953e570e73916,2c1a9d218eebf087217bb0ffc21c8ba37cb29b7f503b76a923e8dac8ce225ee3,54ed95460b8820982f802dc45641e0f7604bf2d44ddd282e86611b8f4a27b8d0,bb02a81fe2670608e2f0bbc1e7c44d49eccf79e03f6b9b71e9572e457bc59729,7569c7c58d6213c10ef6a7872ec2c12e8e025f3e2694c0b4332db38cde6ab2e0,6bf195a0b218c59bb894ad03e89a48e4aabc97f3372985d8c6ec094b665ef3ef,1f26b99820e92a4268936f7d786fc1710bc6619e24f057504fa1502571550e6e,3992845547823d4b24de9b25ec2185dd759b4dc5cab40090559b36b53a9c31b9,40d28e92e336268570f83858ffc49aee1c35cf8c3db6dd397ab5916e8dfa207d,f32fffc8d6297cb56d2dc03a99bc94e629f608e416ebc89153da37c4ca59a6dc,673a67919fbd89a73668c22ebc95eaa6233e2f83c95eeceb1007c92c2640081c,02d6833180854e69006aefffff84929d20d0cf71d52d095cf96475ced7851b01,d5b2f386eed1b102bd3c43120300a7123c628a16bebcbe0fa7a05babf0a8a517,d77ef244a386f30095ca445e2331d8aa16ce3f5105b6e2540c88f1adaa76ce9d,ec549fb49fcd832889fbc1c1f660c4e3f95b4283986c273c01a1464d89f9c194,d2d0b68570a877ec162131ca79ac6cfdef958d21059baedc7dd46f46b4844888,af41d666fd5d919ddb6ba3407a078a77bb22758d11c96bee05178c4a2cb95585,564717181693464c756d62d3daffcb0da29132cfcd8a3ae888c7086a4848e59a,19c5d56395be0c6f878254aae9a1ddc1ebe11053ba535dc7de87357f587176b5,e6a625257343e9fdf94873d6e5933ca78d6fed282e6ac3aea314efd0f7019767,92e23d40dc8254dec8a5018baed0d3a0c617febe3171f3ddcb936b1afd6034e9,104ffa997cfdb30060958a30a1d74f8ce8624d8d987d7aed5db3a6a697e5487c,6c1a5adfbda8f376858c4906d44188ad51c3d36b5d18f4a9136dea5134184ca6,1a7a45e4c019b44616a9e3d952763aaac3a1fe8db22b7f22a7bbaee2ee358d92,fd59539938db52fbb93ec06c80de16662bd229e59a7d29c673547a9865aed538,e0aa1946079388edf2c2b16bc69b6e56eff40362c7542af01a4400cbf68f87de,a646d387ed46abe21aa2e67be41444535d7b4f8d74716088fe46d693755fd36e,40dab5d313c749187946f5095ee2cd499f018ec3b9be1a0873f9bb400be78bbb,18016427e5473b88ffcb6c641355ac741b711d018810f81322c933823f0e93cf,f177b52ac894b3e7fda6ef28b2eea437d540f854e84f836e0ff63d1d031a67fa,bd0b5997e573489bd9d6f1d100e7424b7e9bff0ff991228f8829c7a2877a5cf5,dd3a36e5ae7975701fe21ec19e5f710eeec7d95926410fb1cc900d091eda7961,53691f4c1ead8c4a1954f82bd13d2754ecb48506f9b347c3645dde8b20f6e0be,747528a30a8e45b838dc0d0138f1e65b77fd55bcec17bc8632dcf615ad05f4c4,7b3949d6891ee5512f2bc79326351253775726c1876b434319c7af190fa29576,32f67906ee106ed0a5b67a005614a6cf95d38d537349ca9703cdcc217f864fd4,9be3cbf14a556f9a0e484e8367f62cdf9a04373b40ec8a27a23fed8b2788ef9f,d9e56b92aefc473a5d381a651b0091d036e39d32874e9164abb05fc4c20d7511,1c1b66b0b67b8bd77ddbb422f9dcb675c4770e14812c02a622c9c301ef0d7bbd,c8f7fcb25510f373db6d2231fa9ff6ee716df018cc445f87432590909116488d,1a37d404e4ca804e41368dceb6c288838d0f0f59b46bf606aa7d8af274ad19a1,90488609fe1bfbaf118f2596c9a6bc0153d0a30e08271d4feacb6e558d0263a5,38f685b77067a5ef24573a82ae351aeb99a49c3e3d0926453da0e069ad5a5598,95f4eea72718f942b4d9a1f567dee369c956f6ad0eff7a0b66db07155fe45754
"0.7","1","1","1","0","1","2100280","0","91002","0","50","1","710601801","0","333","94002","10","0","71060180","0","-1","166","0.5","0","0","-168","-100","0","0","100","90","0","31045","0","0.7","180","29900","1","0.7","40004","6","0","140000","bgm_M126","-335","500","101503","50","-1","3"
"0.7","1","0.7","1","0","0","2100281","0","114012","0","50","30","710601811","0","333","94002","0","0","71060181","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","114341","0","0.7","181","30000","3","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.5","1","0.7","1","0","0","2100282","0","124282","0","50","30","710601821","0","333","94002","0","0","71060182","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","114581","0","0.7","182","30100","4","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100283","0","124372","0","50","30","710601831","0","333","94002","0","0","71060183","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","124491","0","0.7","183","30200","2","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100284","0","114102","0","50","30","710601841","0","333","94002","0","0","71060184","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","124251","0","0.7","184","30300","1","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100285","0","114132","0","50","30","710601851","0","333","94002","0","0","71060185","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","114281","0","0.7","185","30400","3","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100286","0","114072","0","50","30","710601861","0","333","94002","0","0","71060186","0","1","166","0.5","0","0","-168","-100","0","0","5","90","0","114371","0","0.7","186","30500","4","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100287","0","124312","0","50","30","710601871","0","333","94002","0","0","71060187","0","1","166","0.55","0","0","-168","-100","0","0","5","90","0","124161","0","0.7","187","30600","2","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100288","0","124432","0","50","30","710601881","0","333","94002","0","0","71060188","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","124101","0","0.7","188","30700","1","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","0.7","1","0","0","2100289","0","124342","0","50","30","710601891","0","333","94002","0","0","71060189","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","114461","0","0.7","189","30800","3","0.7","40004","6","0","91002","bgm_M127","-335","500","101501","50","-1","3"
"0.7","1","1","1","0","1","2100290","72060190","91002","0","50","1","710601901","0","333","94002","10","0","71060190","0","-1","166","0.7","0","0","-168","-100","0","0","100","90","0","31029","0","0.7","190","30900","4","0.7","40004","6","0","140000","bgm_M126","-335","500","101503","50","-1","3"
"0.7","1","0.7","1","0","0","2100291","0","114583","50000","50","30","710701911","0","333","114102","0","0","71070191","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124103","0","0.7","191","3","2","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.55","1","0","0","2100292","0","114104","50000","50","30","710701921","0","333","124042","0","0","71070192","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114193","0","0.7","192","3","1","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100293","0","124074","50000","50","30","710701931","0","333","124372","0","0","71070193","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114552","0","0.7","193","3","3","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100294","0","114014","50000","50","30","710701941","0","333","124342","0","0","71070194","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124163","0","0.7","194","3","4","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100295","0","124344","50000","50","30","710701951","0","333","124192","0","0","71070195","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114582","0","0.7","195","3","2","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.5","1","0.7","1","0","0","2100296","0","114613","50000","50","30","710701961","0","333","114012","0","0","71070196","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114612","0","0.7","196","3","1","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100297","0","114254","50000","50","30","710701971","0","333","114162","0","0","71070197","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124402","0","0.7","197","3","3","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100298","0","124044","50000","50","30","710701981","0","333","124432","0","0","71070198","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114073","0","0.7","198","3","4","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100299","0","114164","50000","50","30","710701991","0","333","124282","0","0","71070199","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124523","0","0.7","199","3","2","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","1","1","0","1","2100300","0","91002","0","50","1","710702001","0","333","94002","0","0","71070200","0","-1","166","0.7","0","0","-168","-100","0","0","100","90","0","31056","0","0.7","200","100000","1","0.7","40004","7","0","140000","bgm_M126","-335","500","101513","50","-1","3"
"0.7","1","0.7","1","0","0","2100301","0","114104","50000","50","30","710702011","0","333","124042","0","0","71070201","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114552","0","0.7","201","3","3","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100302","0","114014","50000","50","30","710702021","0","333","124372","0","0","71070202","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124103","0","0.7","202","3","4","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100303","0","124074","50000","50","30","710702031","0","333","114102","0","0","71070203","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114193","0","0.7","203","3","2","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100304","0","114583","50000","50","30","710702041","0","333","114012","0","0","71070204","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124163","0","0.7","204","3","1","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100305","0","114613","50000","50","30","710702051","0","333","124342","0","0","71070205","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114612","0","0.7","205","3","3","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.5","1","0.7","1","0","0","2100306","0","124044","50000","50","30","710702061","0","333","124192","0","0","71070206","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124402","0","0.7","206","3","4","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100307","0","114164","50000","50","30","710702071","0","333","124432","0","0","71070207","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114582","0","0.7","207","3","2","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100308","0","114254","50000","50","30","710702081","0","333","124282","0","0","71070208","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124523","0","0.7","208","3","1","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.7","1","0.7","1","0","0","2100309","0","124344","50000","50","30","710702091","0","333","114162","0","0","71070209","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114073","0","0.7","209","3","3","0.7","40004","7","0","91002","bgm_M127","-335","500","101511","50","-1","3"
"0.5","1","1","1","0","1","2100310","72070210","91002","0","50","1","710702101","0","333","94002","0","0","71070210","0","-1","166","0.7","0","0","-168","-100","0","0","100","90","0","31037","0","0.7","210","100000","4","0.7","40004","7","0","140000","bgm_M126","-335","500","101513","50","-1","3"
"0.7","1","0.7","1","0","0","2100311","0","114583","50000","50","30","710802111","0","333","114102","0","0","71080211","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124103","0","0.7","211","3","2","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100312","0","91002","50000","50","1","710802121","0","333","114552","0","0","71080212","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","124074","0","0.7","212","3","1","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100313","0","114104","50000","50","30","710802131","0","333","124372","0","0","71080213","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114193","0","0.7","213","3","3","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100314","0","91002","50000","50","1","710802141","0","333","124163","0","0","71080214","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","124344","0","0.7","214","3","4","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100315","0","114583","50000","50","30","710802151","0","333","124192","0","0","71080215","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114582","0","0.7","215","3","2","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100316","0","91002","50000","50","1","710802161","0","333","114612","0","0","71080216","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","124074","0","0.7","216","3","1","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100317","0","114104","50000","50","30","710802171","0","333","124282","0","0","71080217","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114073","0","0.7","217","3","3","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100318","0","91002","50000","50","1","710802181","0","333","124523","0","0","71080218","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","124344","0","0.7","218","3","4","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100319","0","114583","50000","50","30","710802191","0","333","124432","0","0","71080219","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124103","0","0.7","219","3","2","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","1","2100320","0","140001","100000","50","1","710802201","0","0","31005","0","-10","71080220","0","-1","299","0.7","0","94002","-101","-100","0","0","1","90","0","91002","0","0.7","220","3","1","0","40004","8","0","140000","bgm_M126","-301","500","101523","50","99","100"
"0.7","1","0.7","1","0","0","2100321","0","124074","50000","50","30","710802211","0","333","124042","0","0","71080221","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124163","0","0.7","221","3","3","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100322","0","91002","50000","50","1","710802221","0","333","114552","0","0","71080222","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","114104","0","0.7","222","3","4","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100323","0","124344","50000","50","30","710802231","0","333","114102","0","0","71080223","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114582","0","0.7","223","3","2","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100324","0","91002","50000","50","1","710802241","0","333","114193","0","0","71080224","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","114583","0","0.7","224","3","1","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.55","1","0.7","1","0","0","2100325","0","124074","50000","50","30","710802251","0","333","124342","0","0","71080225","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114073","0","0.7","225","3","3","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100326","0","91002","50000","50","1","710802261","0","333","114612","0","0","71080226","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","114104","0","0.7","226","3","4","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100327","0","124344","50000","50","30","710802271","0","333","114162","0","0","71080227","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124103","0","0.7","227","3","2","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","0","2100328","0","91002","50000","50","1","710802281","0","333","124523","0","0","71080228","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","114583","0","0.7","228","3","1","0.7","40004","8","0","140001","bgm_M127","-335","500","101521","50","-1","2"
"0.7","1","0.7","1","0","0","2100329","0","124074","50000","50","30","710802291","0","333","124282","0","0","71080229","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114552","0","0.7","229","3","3","0.7","40004","8","0","91002","bgm_M127","-335","500","101521","50","-1","3"
"0.7","1","0.7","1","0","1","2100330","72080230","140001","100000","50","1","710802301","0","0","31013","0","-10","71080230","0","-1","299","0.7","0","94002","-101","-100","0","0","1","90","0","91002","0","0.7","230","3","4","0","40004","8","0","140000","bgm_M126","-301","500","101523","50","99","100"
"0.7","1","0.7","1","0","0","2100331","0","115071","50000","50","30","710902311","0","333","124103","0","0","71090231","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114583","0","0.7","231","5","2","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100332","0","91002","50000","50","1","710902321","0","333","124074","0","0","71090232","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115041","0","0.7","232","2","1","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100333","0","115251","50000","50","30","710902331","0","333","114193","0","0","71090233","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114104","0","0.7","233","5","3","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100334","0","91002","50000","50","1","710902341","0","333","114613","0","0","71090234","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125101","0","0.7","234","2","4","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100335","0","115161","50000","50","30","710902351","0","333","114582","0","0","71090235","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124344","0","0.7","235","5","2","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100336","0","91002","50000","50","1","710902361","0","333","114254","0","0","71090236","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115011","0","0.7","236","2","1","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100337","0","125371","50000","50","30","710902371","0","333","114193","0","0","71090237","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114014","0","0.7","237","5","3","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100338","0","91002","50000","50","1","710902381","0","333","114164","0","0","71090238","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125401","0","0.7","238","2","4","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100339","0","125131","50000","50","30","710902391","0","333","124163","0","0","71090239","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124044","0","0.7","239","5","2","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","1.1","1","0","1","2100340","0","140001","100000","50","1","710902401","0","0","31008","0","0","71090240","0","-1","299","0.7","0","94002","-101","-100","0","0","1","90","0","91002","0","0.7","240","3","1","0","40004","9","0","140000","bgm_M126","-301","500","101723","50","99","100"
"0.7","1","0.7","1","0","0","2100341","0","115251","50000","50","30","710902411","0","333","114582","0","0","71090241","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114613","0","0.7","241","5","3","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100342","0","91002","50000","50","1","710902421","0","333","124074","0","0","71090242","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125101","0","0.7","242","2","4","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100343","0","115071","50000","50","30","710902431","0","333","124103","0","0","71090243","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124344","0","0.7","243","5","2","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100344","0","91002","50000","50","1","710902441","0","333","114104","0","0","71090244","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115041","0","0.7","244","2","1","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100345","0","115011","50000","50","30","710902451","0","333","114193","0","0","71090245","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114014","0","0.7","245","5","3","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100346","0","91002","50000","50","1","710902461","0","333","114254","0","0","71090246","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115161","0","0.7","246","2","4","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100347","0","125131","50000","50","30","710902471","0","333","124103","0","0","71090247","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114583","0","0.7","247","5","2","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100348","0","91002","50000","50","1","710902481","0","333","114164","0","0","71090248","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125371","0","0.7","248","2","1","0.7","40004","9","0","140001","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","0.7","1","0","0","2100349","0","125401","50000","50","30","710902491","0","333","114193","0","0","71090249","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124074","0","0.7","249","5","3","0.7","40004","9","0","91002","bgm_M127","-335","500","101721","50","-1","2"
"0.7","1","1.1","1","0","1","2100350","72090250","140001","100000","50","1","710902501","0","0","31023","0","0","71090250","0","-1","299","0.7","0","94002","-101","-100","0","0","1","90","0","91002","0","0.7","250","3","4","0","40004","9","0","140000","bgm_M126","-301","500","101723","50","99","100"
"0.7","1","0.7","1","0","0","2100351","0","115071","80000","50","30","711002511","0","333","124103","0","0","71100251","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114254","0","0.7","251","5","2","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100352","0","91002","80000","50","1","711002521","0","333","114583","0","0","71100252","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115251","0","0.7","252","2","1","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100353","0","115041","80000","50","30","711002531","0","333","114552","0","0","71100253","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114613","0","0.7","253","5","3","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100354","0","91002","80000","50","1","711002541","0","333","124044","0","0","71100254","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125101","0","0.7","254","2","4","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100355","0","115581","80000","50","30","711002551","0","333","114582","0","0","71100255","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124284","0","0.7","255","5","2","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100356","0","91002","80000","50","1","711002561","0","333","114104","0","0","71100256","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115161","0","0.7","256","2","1","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100357","0","125401","80000","50","30","711002571","0","333","114552","0","0","71100257","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124344","0","0.7","257","5","3","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100358","0","91002","80000","50","1","711002581","0","333","124224","0","0","71100258","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125371","0","0.7","258","2","4","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100359","0","125341","80000","50","30","711002591","0","333","124163","0","0","71100259","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114164","0","0.7","259","5","2","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.9","1","0","1","2100360","0","140001","150000","50","1","711002601","0","0","31007","0","0","71100260","0","-1","299","0.7","0","94002","-101","-100","0","0","1","90","0","91002","0","0.7","260","3","1","0","40004","10","0","140000","bgm_M126","-301","500","101813","50","99","100"
"0.7","1","0.7","1","0","0","2100361","0","115041","80000","50","30","711002611","0","333","114582","0","0","71100261","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124044","0","0.7","261","5","3","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100362","0","91002","80000","50","1","711002621","0","333","114583","0","0","71100262","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","125101","0","0.7","262","2","4","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100363","0","115071","80000","50","30","711002631","0","333","124103","0","0","71100263","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124284","0","0.7","263","5","2","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100364","0","91002","80000","50","1","711002641","0","333","114613","0","0","71100264","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115251","0","0.7","264","2","1","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100365","0","115161","80000","50","30","711002651","0","333","114552","0","0","71100265","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","124344","0","0.7","265","5","3","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100366","0","91002","80000","50","1","711002661","0","333","114104","0","0","71100266","0","1","166","0.7","0","94002","-168","-100","0","0","30","90","0","115581","0","0.7","266","2","4","0.7","40004","10","0","140001","bgm_M127","-335","500","101811","50","-1","2"
"0.7","1","0.7","1","0","0","2100367","0","125341","80000","50","30","711002671","0","333","124103","0","0","71100267","0","1","166","0.7","0","94002","-168","-100","0","0","2","90","0","114254","0","0.7","267","5","2","0.7","40004","10","0","91002","bgm_M127","-335","500","101811","50","-1","2"
