ae55a51fb0e1a212aec9adc47aee9fa3938bb5cd6ce4b8bd94c83b45d0a4f2f0,05330e3c8a5208abb747af16637d30d7c4ff8274c8173db0c562e1e0ccf80ff0,4ccf8ee788eade76b60ec97b99f60771aa0f13031a66151ae7b346aa8efc5340,a303ea7c7dca5f8864e5e2cc0a348d800b3bc1fc257bc5b3b8d8defddad7e5c1,e1a0fa51383d782e09582787d67579ad791ab642733fd127522c3e7f8cebf8b6,8be550d5b7efbb35d88bb1bcb827df5938a2ebde9ffdfeca0b175a4d900f369a,6e546b27cc5d8f13af5e0430cc14524aec59c018c79152228b23cb49c2b24f7f,c903eba0440dfa4999d2c6ccc62dfbe308b21a0f97f362c3a55dfd212b086488,579947bdf85a00bd3f71accfdefe4fffdb34753224051d393ebaf6c9f515bc62,80068bc88a88395222645bcc1ee860bfe50c9fd0840e3810c0cfdd320c1c6f11,8ba463ddb62d4f7053338846e4d428b2a612db9f2db78c0c9fb5961d3f1cefe4,12b09a52e32827cb03328c493811f7716aaf53d914012876252bbc9a5941fbc3,8bd389054a4a09531db71862a54cc4b21ca3919e3ca6dca9a53bfeb12eadc564,f07250ec4e34b328736e02f6ba5d84474301b3508ed15a998187fb55cdf9157f,5562823bc4b792d8475838260fea8a4f617c3a23b9b6fad0e02efbe85982d41c,5f6d92e73c2c6d3e6741810bddc48b20e71dd2a39fce494da90127408f5c3c3a,d549bc43aad0f6aec8fc40baf557ae90b4a8f735c8e0ba48adc1dcf524daff1a,22d493a50bb4b0ea058e8ddf7b5dd3f45ba42063fddcb4264413b90827eb6653,5de013e98a9e901dea57bd6d8b21929f253f06470a01533e3b99e745a2bb8105,f92dbd5caa113e4761b32f1f3b2da5a4a6b3c1d7bab199282d3aa438be3c7b0d,060a25516340a9ce8901063086d6e1b5337e849bb478ab501911430d7aacd5e5,afe167ac194be22f90c7beeb3f4e346ee0bf2ab3e496b52ba46e4a71d7a072db,c8704d65066b4a0eaf1097a2aeb72b50f0ce036c03682d35631c4310aeb9a531,171c402114a736c1beb7ecc836b0f7b75f9c3893d225ab70ab22d9b0d7611273,d873d2b8e56987f463651affaa9ae0ab4f2a4a604d246db0360f5cf75461f614,71e0e344c9856b711cd3402430290c7547865e26ffb016924a571d4149dda52e,c0797cd61bf6c9d28178e6795f189e69ebe03a0df5d0fb2d0ea7edcaa74245b5,615dffd78b0ec7da033370635d4497f086854b8195667b758adcbd07abc0fdf4,d394d5565778b8ac0bb2be2dd18b7a074dd1d3cc974575567711881b178dd0ee,987c6a6189fe3490284811137f7532e32d4e34fbcc830debdd9407afb767a3e8,833bb198cf8df68ffb9e232b9997a925e6e3062a2059f4b51d26680f5b92dfdf,5dfa41b21c3090f7c3b8e95426ce19a4894385c4998a94c4b9bb50431f4af2cc,e68ce9cfcc1580d73b9b6a34b4f003f80f395a5d42b26696e6e2d1cd1bbefddd,719b7d8362a05d613e1f3507d800b7737c3862cf9567bf055d0d2d3f5f406ded,af25dba0dbe1f4c6307347fa647415f8cbc3316466e1594a3bcc42a5ab7e53e4,c703ad4b36e10ddb7c8eb9ea046c998d11edbdd04a02aff6b10033fcab85c0c1,900c858778ffa662005a868d62aa090a850726b1122b9fb1ccd4ad10061d4619,171ddae2873b844181a92f3b1babd15e3d1c3c80eda001749f34d0014160b31b,d1b158aa1efaefa69890f9742657e016dcfda358f9172b6853a62b010b1a0c51,ee22ad80d3b12905297228516932fbc3e6cc08538d471865799d71b903dc1a9a,07266a2fa3a16ae1f05ab7590ebe918680f7d7d78e6216ab8bfaf48d5f7d697d,ab4596c7768925fefbd6d3e4c031eec1b65c63f26f945dd15f1b9da4a34adddd,fa3e3992b83b29b0863408ab2d95613d2852fbade34d22094693fc628d9015ec,9ce6f332d84bc5e2deff10f5cf209e8ed16a1fb493ec3c4a3ccf7b902266e420,906242966b4b27419e966cae8823bae7803b294a663f2f1bb248ca955bbd4b2d,dd73caebed24d30b4018d49ecbab1943b5bae02c0af01d53ed0f98707f4e46c4,20d3913f5f39414c9202fc0a492a49e3b4f47db03fa45fb600b298908a1770fc,d8fc73eca191afbf6a00b2ad4ba27580a859a96c94ea765c040ba3e5e41fb727,11be9e00c89ccc1a3e86127bd6bdfeb500f31f97f94b01978228c502fdaa822b,5257306cf2e0eed57e71504c3823dfd8ed9906adaad98caf8a606456561dd8a6,a942aa0a8932f2520543d14f55ef6e2b6e399d7dc18592df8cdbf9e080326c12,bdf7f2b449d303acc3e77af846d912b43d67b44c553f166af57cf6be9f90975b,a414a08d13dacec2cdfd9118765adbbbb3d0ab9b837abea4f9e9ca49d5402836
"10","115583","101672","0","0","bgm_M169","110240091","101240908","0","bgm_M169","0","110240091","bgm_M169","110240093","-125","0","雷蒂烏斯群峰‧西麓 24-9","0","101672","10","0","101673","90","0","101240904","bgm_M169","0","0","125103","2030/12/31 14:59:59","1","11024009","50","10","101671","11024","0","0","211001000","215","0","bgm_M169","125462","0","-50","110240092","bgm_M169","0","100460","0","2019/10/15 16:00:00","101240905","101240902"
"10","115553","101672","0","0","bgm_M169","110240101","101241008","0","bgm_M169","0","110240101","bgm_M169","110240103","-185","0","雷蒂烏斯群峰‧西麓 24-10","0","101672","10","0","101673","90","0","101241004","bgm_M169","0","0","115073","2030/12/31 14:59:59","1","11024010","220","10","101671","11024","0","0","211001000","215","0","bgm_M169","125343","0","-50","110240102","bgm_M169","0","100460","25011","2019/10/15 16:00:00","101241002","101241001"
"10","115583","101622","0","0","bgm_M169","110240111","101241103","0","bgm_M169","0","110240111","bgm_M169","110240113","-20","0","雷蒂烏斯群峰‧西麓 24-11","0","101622","10","0","101623","90","101241105","101241104","bgm_M169","0","0","125253","2030/12/31 14:59:59","1","11024011","295","10","101621","11024","0","0","211001000","215","0","bgm_M169","125373","0","-50","110240112","bgm_M169","0","100450","25012","2019/10/15 16:00:00","101241107","101241101"
"10","125491","101782","0","0","bgm_M169","110240121","101241202","0","bgm_M169","0","110240121","bgm_M169","110240123","-125","0","雷蒂烏斯群峰‧西麓 24-12","0","101782","10","0","101783","90","0","101241204","bgm_M169","0","0","115553","2030/12/31 14:59:59","1","11024012","430","10","101781","11024","0","0","211001000","215","0","bgm_M169","125313","0","-50","110240122","bgm_M169","0","100450","25013","2019/10/15 16:00:00","101241203","101241201"
"10","125462","101782","0","0","bgm_M169","110240131","101241308","0","bgm_M169","0","110240131","bgm_M169","110240133","-110","0","雷蒂烏斯群峰‧西麓 24-13","0","101782","10","0","101783","90","101241306","101241304","bgm_M169","0","0","115583","2030/12/31 14:59:59","1","11024013","610","10","101781","11024","0","0","211001000","215","0","bgm_M169","125373","0","-50","110240132","bgm_M169","0","100450","25014","2019/10/15 16:00:00","101241303","101241301"
"10","125283","101792","0","0","bgm_M170","110240141","0","0","bgm_M170","0","110240141","bgm_M170","110240143","45","0","雷蒂烏斯群峰‧西麓 24-14","9024155","101792","10","0","101793","90","0","0","bgm_M170","0","9024156","115613","2030/12/31 14:59:59","1","11024014","680","10","101791","11024","0","0","211001000","215","0","bgm_M170","125343","0","-50","110240142","bgm_M170","0","100450","25015","2019/10/15 16:00:00","0","101241410"
"10","125462","101622","0","0","bgm_M169","110250011","101250105","0","bgm_M169","0","110250011","bgm_M169","110250013","50","0","雷蒂烏斯群峰‧東麓 25-1","0","101622","10","0","101623","90","0","101250104","bgm_M169","0","0","115583","2030/12/31 14:59:59","1","11025001","-720","10","101621","11025","0","0","211001000","215","0","bgm_M169","125283","0","-50","110250012","bgm_M169","0","100450","0","2019/11/15 16:00:00","0","101250102"
"10","125313","100102","0","0","bgm_M169","110250021","101250203","0","bgm_M169","0","110250021","bgm_M169","110250023","120","0","雷蒂烏斯群峰‧東麓 25-2","0","100102","10","0","100103","90","0","101250206","bgm_M169","0","0","115613","2030/12/31 14:59:59","1","11025002","-550","10","100101","11025","0","0","211001000","215","0","bgm_M169","125343","0","-50","110250022","bgm_M169","0","100020","0","2019/11/15 16:00:00","101250205","101250202"
"10","125491","100038","0","0","bgm_M169","110250031","101250303","0","bgm_M169","0","110250031","bgm_M169","110250033","-20","0","雷蒂烏斯群峰‧東麓 25-3","0","100038","10","0","100039","90","0","101250301","bgm_M169","0","0","115553","2030/12/31 14:59:59","1","11025003","-430","10","100037","11025","0","0","211001000","215","0","bgm_M169","125373","0","-50","110250032","bgm_M169","0","100020","0","2019/11/15 16:00:00","101250302","101250304"
"10","115553","101672","0","0","bgm_M169","110250041","101250404","0","bgm_M169","0","110250041","bgm_M169","110250043","-115","0","雷蒂烏斯群峰‧東麓 25-4","0","101672","10","0","101673","90","0","101250403","bgm_M169","0","0","115583","2030/12/31 14:59:59","1","11025004","-600","10","101671","11025","0","0","211001000","215","0","bgm_M169","115254","0","-50","110250042","bgm_M169","0","100460","0","2019/11/15 16:00:00","101250405","101250401"
"10","115583","101622","0","0","bgm_M169","110250051","101250505","0","bgm_M169","0","110250051","bgm_M169","110250053","-185","0","雷蒂烏斯群峰‧東麓 25-5","0","101622","10","0","101623","90","0","101250503","bgm_M169","0","0","115613","2030/12/31 14:59:59","1","11025005","-380","10","101621","11025","0","0","211001000","215","0","bgm_M169","115104","0","-50","110250052","bgm_M169","0","100450","0","2019/11/15 16:00:00","101250502","101250501"
"10","115613","100038","0","0","bgm_M169","110250061","101250606","0","bgm_M169","0","110250061","bgm_M169","110250063","-30","0","雷蒂烏斯群峰‧東麓 25-6","0","100038","10","0","100039","90","0","101250605","bgm_M169","0","0","115553","2030/12/31 14:59:59","1","11025006","-245","10","100037","11025","0","0","211001000","215","0","bgm_M169","125224","0","-50","110250062","bgm_M169","0","100020","0","2019/11/15 16:00:00","101250608","101250601"
"10","125462","101782","0","0","bgm_M169","110250071","101250704","0","bgm_M169","0","110250071","bgm_M169","110250073","25","0","雷蒂烏斯群峰‧東麓 25-7","0","101782","10","0","101783","90","0","101250707","bgm_M169","0","0","115583","2030/12/31 14:59:59","1","11025007","-50","10","101781","11025","0","0","211001000","215","0","bgm_M169","125014","0","-50","110250072","bgm_M169","0","100450","0","2019/11/15 16:00:00","101250703","101250701"
"10","125313","101622","0","0","bgm_M169","110250081","101250806","0","bgm_M169","0","110250081","bgm_M169","110250083","-175","0","雷蒂烏斯群峰‧東麓 25-8","0","101622","10","0","101623","90","101250807","101250801","bgm_M169","0","0","115613","2030/12/31 14:59:59","1","11025008","0","10","101621","11025","0","0","211001000","215","0","bgm_M169","115194","0","-50","110250082","bgm_M169","0","100450","0","2019/11/15 16:00:00","101250808","101250809"
"10","125491","101672","0","0","bgm_M169","110250091","101250905","0","bgm_M169","0","110250091","bgm_M169","110250093","-15","0","雷蒂烏斯群峰‧東麓 25-9","0","101672","10","0","101673","90","0","101250902","bgm_M169","0","0","115553","2030/12/31 14:59:59","1","11025009","130","10","101671","11025","0","0","211001000","215","0","bgm_M169","125164","0","-50","110250092","bgm_M169","0","100460","0","2019/11/15 16:00:00","101250903","101250907"
"10","125343","101672","0","0","bgm_M169","110250101","101251005","0","bgm_M169","0","110250101","bgm_M169","110250103","0","0","雷蒂烏斯群峰‧東麓 25-10","0","101672","10","0","101673","90","0","101251004","bgm_M169","0","0","115613","2030/12/31 14:59:59","1","11025010","320","10","101671","11025","0","0","211001000","215","0","bgm_M169","125074","0","-50","110250102","bgm_M169","0","100460","25011","2019/11/15 16:00:00","101251003","101251002"
"10","125313","101782","0","0","bgm_M169","110250111","101251103","0","bgm_M169","0","110250111","bgm_M169","110250113","-175","0","雷蒂烏斯群峰‧東麓 25-11","0","101782","10","0","101783","90","0","101251101","bgm_M169","0","0","115553","2030/12/31 14:59:59","1","11025011","270","10","101781","11025","0","0","211001000","215","0","bgm_M169","125134","0","-50","110250112","bgm_M169","0","100450","25012","2019/11/15 16:00:00","101251105","101251104"
"10","115254","101782","0","0","bgm_M169","110250121","101251201","0","bgm_M169","0","110250121","bgm_M169","110250123","-125","0","雷蒂烏斯群峰‧東麓 25-12","0","101782","10","0","101783","90","0","101251208","bgm_M169","0","0","125283","2030/12/31 14:59:59","1","11025012","460","10","101781","11025","0","0","211001000","215","0","bgm_M169","125044","0","-50","110250122","bgm_M169","0","100450","25013","2019/11/15 16:00:00","101251205","101251207"
"10","115104","101782","0","0","bgm_M169","110250131","101251303","0","bgm_M169","0","110250131","bgm_M169","110250133","25","0","雷蒂烏斯群峰‧東麓 25-13","0","101782","10","0","101783","90","0","101251308","bgm_M169","0","0","125373","2030/12/31 14:59:59","1","11025013","515","10","101781","11025","0","0","211001000","215","0","bgm_M169","125224","0","-50","110250132","bgm_M169","0","100450","25014","2019/11/15 16:00:00","101251307","101251301"
"10","115194","101792","0","0","bgm_M170","110250141","0","0","bgm_M170","0","110250141","bgm_M170","110250143","-75","0","雷蒂烏斯群峰‧東麓 25-14","9025155","101792","10","0","101793","90","0","101251407","bgm_M170","0","9025156","125343","2030/12/31 14:59:59","1","11025014","660","10","101791","11025","0","0","211001000","215","0","bgm_M170","125014","0","-50","110250142","bgm_M170","0","100450","25015","2019/11/15 16:00:00","0","101251410"
"10","125044","100022","0","0","bgm_M169","110260011","101260104","0","bgm_M169","0","110260011","bgm_M169","110260013","-20","0","佩特羅大森林‧西部 26-1","0","100022","10","0","100023","90","0","101260102","bgm_M169","0","0","125491","2030/12/31 14:59:59","1","11026001","-800","10","100021","11026","0","0","211001000","215","0","bgm_M169","125074","0","-50","110260012","bgm_M169","0","100020","0","2019/12/13 16:00:00","0","101260105"
"10","115194","100022","0","0","bgm_M169","110260021","101260204","0","bgm_M169","0","110260021","bgm_M169","110260023","40","0","佩特羅大森林‧西部 26-2","0","100022","10","0","100023","90","0","101260202","bgm_M169","0","0","125313","2030/12/31 14:59:59","1","11026002","-640","10","100021","11026","0","0","211001000","215","0","bgm_M169","125224","0","-50","110260022","bgm_M169","0","100020","0","2019/12/13 16:00:00","101260206","101260205"
"10","115254","100022","0","0","bgm_M169","110260031","101260304","0","bgm_M169","0","110260031","bgm_M169","110260033","-110","0","佩特羅大森林‧西部 26-3","0","100022","10","0","100023","90","0","101260307","bgm_M169","0","0","125462","2030/12/31 14:59:59","1","11026003","-580","10","100021","11026","0","0","211001000","215","0","bgm_M169","125014","0","-50","110260032","bgm_M169","0","100020","0","2019/12/13 16:00:00","0","101260302"
"10","115104","100038","0","0","bgm_M169","110260041","101260405","0","bgm_M169","0","110260041","bgm_M169","110260043","-175","0","佩特羅大森林‧西部 26-4","0","100038","10","0","100039","90","0","101260406","bgm_M169","0","0","125373","2030/12/31 14:59:59","1","11026004","-420","10","100037","11026","0","0","211001000","215","0","bgm_M169","115554","0","-50","110260042","bgm_M169","0","100020","0","2019/12/13 16:00:00","101260403","101260401"
"10","125134","101622","0","0","bgm_M169","110260051","101260503","0","bgm_M169","0","110260051","bgm_M169","110260053","-30","0","佩特羅大森林‧西部 26-5","0","101622","10","0","101623","90","0","101260502","bgm_M169","0","0","125283","2030/12/31 14:59:59","1","11026005","-360","10","101621","11026","0","0","211001000","215","0","bgm_M169","115584","0","-50","110260052","bgm_M169","0","100450","0","2019/12/13 16:00:00","0","101260504"
"10","125164","101822","0","0","bgm_M169","110260061","101260605","0","bgm_M169","0","110260061","bgm_M169","110260063","-50","0","佩特羅大森林‧西部 26-6","0","101822","10","0","101823","90","0","101260604","bgm_M169","0","0","125343","2030/12/31 14:59:59","1","11026006","-200","10","101821","11026","0","0","211001000","215","0","bgm_M169","115614","0","-50","110260062","bgm_M169","0","100500","0","2019/12/13 16:00:00","101260606","101260601"
"10","115194","101822","0","0","bgm_M169","110260071","101260706","0","bgm_M169","0","110260071","bgm_M169","110260073","-170","0","佩特羅大森林‧西部 26-7","0","101822","10","0","101823","90","0","101260702","bgm_M169","0","0","125313","2030/12/31 14:59:59","1","11026007","-80","10","101821","11026","0","0","211001000","215","0","bgm_M169","115554","0","-50","110260072","bgm_M169","0","100500","0","2019/12/13 16:00:00","101260708","101260701"
"10","125044","101822","0","0","bgm_M169","110260081","101260802","0","bgm_M169","0","110260081","bgm_M169","110260083","-30","0","佩特羅大森林‧西部 26-8","0","101822","10","0","101823","90","0","101260805","bgm_M169","0","0","125462","2030/12/31 14:59:59","1","11026008","20","10","101821","11026","0","0","211001000","215","0","bgm_M169","115584","0","-50","110260082","bgm_M169","0","100500","0","2019/12/13 16:00:00","101260806","101260801"
"10","125074","101622","0","0","bgm_M169","110260091","101260902","0","bgm_M169","0","110260091","bgm_M169","110260093","-30","0","佩特羅大森林‧西部 26-9","0","101622","10","0","101623","90","0","101260904","bgm_M169","0","0","125373","2030/12/31 14:59:59","1","11026009","180","10","101621","11026","0","0","211001000","215","0","bgm_M169","115614","0","-50","110260092","bgm_M169","0","100450","0","2019/12/13 16:00:00","101260905","101260901"
"10","125224","101672","0","0","bgm_M169","110260101","101261002","0","bgm_M169","0","110260101","bgm_M169","110260103","-175","0","佩特羅大森林‧西部 26-10","0","101672","10","0","101673","90","0","101261004","bgm_M169","0","0","125283","2030/12/31 14:59:59","1","11026010","260","10","101671","11026","0","0","211001000","215","0","bgm_M169","115554","0","-50","110260102","bgm_M169","0","100460","25011","2019/12/13 16:00:00","101261005","101261001"
"10","125014","100172","0","0","bgm_M169","110260111","101261105","0","bgm_M169","0","110260111","bgm_M169","110260113","-80","0","佩特羅大森林‧西部 26-11","0","100172","10","0","100173","90","0","101261104","bgm_M169","0","0","125343","2030/12/31 14:59:59","1","11026011","380","10","100171","11026","0","0","211001000","215","0","bgm_M169","115584","0","-50","110260112","bgm_M169","0","100450","25012","2019/12/13 16:00:00","101261107","101261101"
"10","115554","101782","0","0","bgm_M169","110260121","101261205","0","bgm_M169","0","110260121","bgm_M169","110260123","30","0","佩特羅大森林‧西部 26-12","0","101782","10","0","101783","90","0","101261204","bgm_M169","0","0","115104","2030/12/31 14:59:59","1","11026012","500","10","101781","11026","0","0","211001000","215","0","bgm_M169","115614","0","-50","110260122","bgm_M169","0","100450","25013","2019/12/13 16:00:00","101261203","101261201"
"10","115584","101822","0","0","bgm_M169","110260131","101261303","0","bgm_M169","0","110260131","bgm_M169","110260133","10","0","佩特羅大森林‧西部 26-13","0","101822","10","0","101823","90","101261308","101261309","bgm_M169","0","0","125134","2030/12/31 14:59:59","1","11026013","660","10","101821","11026","0","0","211001000","215","0","bgm_M169","115554","0","-50","110260132","bgm_M169","0","100500","25014","2019/12/13 16:00:00","101261308","101261301"
"10","115614","101832","0","0","bgm_M170","110260141","0","0","bgm_M170","0","110260141","bgm_M170","110260143","-110","0","佩特羅大森林‧西部 26-14","9026155","101832","10","0","101833","90","0","0","bgm_M170","0","9026156","125164","2030/12/31 14:59:59","1","11026014","750","10","101831","11026","0","0","211001000","215","0","bgm_M170","115584","0","-50","110260142","bgm_M170","0","100500","25015","2019/12/13 16:00:00","0","101261407"
"10","125074","100022","0","0","bgm_M169","110270011","101270105","0","bgm_M169","0","110270011","bgm_M169","110270013","-160","0","佩特羅大森林‧東部 27-1","0","100022","10","0","100023","90","0","101270103","bgm_M169","0","0","125134","2030/12/31 14:59:59","1","11027001","-815","10","100021","11027","0","0","211001000","215","0","bgm_M169","115584","0","-50","110270012","bgm_M169","0","100020","0","2020/01/10 16:00:00","101270106","101270101"
"10","125014","100022","0","0","bgm_M169","110270021","101270208","0","bgm_M169","0","110270021","bgm_M169","110270023","-60","0","佩特羅大森林‧東部 27-2","0","100022","10","0","100023","90","0","101270204","bgm_M169","0","0","115194","2030/12/31 14:59:59","1","11027002","-675","10","100021","11027","0","0","211001000","215","0","bgm_M169","115554","0","-50","110270022","bgm_M169","0","100020","0","2020/01/10 16:00:00","101270206","101270201"
"10","125224","101822","0","0","bgm_M169","110270031","101270302","0","bgm_M169","0","110270031","bgm_M169","110270033","-185","0","佩特羅大森林‧東部 27-3","0","101822","10","0","101823","90","0","101270309","bgm_M169","0","0","125164","2030/12/31 14:59:59","1","11027003","-555","10","101821","11027","0","0","211001000","215","0","bgm_M169","115614","0","-50","110270032","bgm_M169","0","100500","0","2020/01/10 16:00:00","101270303","101270305"
"10","115584","101822","0","0","bgm_M169","110270041","101270405","0","bgm_M169","0","110270041","bgm_M169","110270043","-140","0","佩特羅大森林‧東部 27-4","0","101822","10","0","101823","90","0","101270406","bgm_M169","0","0","125044","2030/12/31 14:59:59","1","11027004","-380","10","101821","11027","0","0","211001000","215","0","bgm_M169","125314","0","-50","110270042","bgm_M169","0","100500","0","2020/01/10 16:00:00","101270408","101270407"
"10","115554","100022","0","0","bgm_M169","110270051","101270502","0","bgm_M169","0","110270051","bgm_M169","110270053","-50","0","佩特羅大森林‧東部 27-5","0","100022","10","0","100023","90","0","101270504","bgm_M169","0","0","115104","2030/12/31 14:59:59","1","11027005","-240","10","100021","11027","0","0","211001000","215","0","bgm_M169","125374","0","-50","110270052","bgm_M169","0","100020","0","2020/01/10 16:00:00","101270503","101270506"
"10","115614","101672","0","0","bgm_M169","110270061","101270606","0","bgm_M169","0","110270061","bgm_M169","110270063","-120","0","佩特羅大森林‧東部 27-6","0","101672","10","0","101673","90","0","101270605","bgm_M169","0","0","115254","2030/12/31 14:59:59","1","11027006","-90","10","101671","11027","0","0","211001000","215","0","bgm_M169","115432","0","-50","110270062","bgm_M169","0","100460","0","2020/01/10 16:00:00","101270603","101270601"
"10","115584","101822","0","0","bgm_M169","110270071","101270705","0","bgm_M169","0","110270071","bgm_M169","110270073","-15","0","佩特羅大森林‧東部 27-7","0","101822","10","0","101823","90","0","101270702","bgm_M169","0","0","125074","2030/12/31 14:59:59","1","11027007","20","10","101821","11027","0","0","211001000","215","0","bgm_M169","125523","0","-50","110270072","bgm_M169","0","100500","0","2020/01/10 16:00:00","101270704","101270707"
"10","115554","101822","0","0","bgm_M169","110270081","101270801","0","bgm_M169","0","110270081","bgm_M169","110270083","-40","0","佩特羅大森林‧東部 27-8","0","101822","10","0","101823","90","0","101270807","bgm_M169","0","0","125014","2030/12/31 14:59:59","1","11027008","180","10","101821","11027","0","0","211001000","215","0","bgm_M169","115284","0","-50","110270082","bgm_M169","0","100500","0","2020/01/10 16:00:00","101270802","101270806"
"10","115614","100038","0","0","bgm_M169","110270091","101270908","0","bgm_M169","0","110270091","bgm_M169","110270093","-170","0","佩特羅大森林‧東部 27-9","0","100038","10","0","100039","90","0","101270906","bgm_M169","0","0","125224","2030/12/31 14:59:59","1","11027009","260","10","100037","11027","0","0","211001000","215","0","bgm_M169","115344","0","-50","110270092","bgm_M169","0","100050","0","2020/01/10 16:00:00","101270903","101270901"
"10","115584","100038","0","0","bgm_M169","110270101","101271008","0","bgm_M169","0","110270101","bgm_M169","110270103","-130","0","佩特羅大森林‧東部 27-10","0","100038","10","0","100039","90","101271006","101271004","bgm_M169","0","0","115194","2030/12/31 14:59:59","1","11027010","415","10","100037","11027","0","0","211001000","215","0","bgm_M169","125374","0","-50","110270102","bgm_M169","0","100050","25011","2020/01/10 16:00:00","101271009","101271005"
"10","115554","100022","0","0","bgm_M169","110270111","101271107","0","bgm_M169","0","110270111","bgm_M169","110270113","-5","0","佩特羅大森林‧東部 27-11","0","100022","10","0","100023","90","0","101271102","bgm_M169","0","0","125164","2030/12/31 14:59:59","1","11027011","445","10","100021","11027","0","0","211001000","215","0","bgm_M169","115432","0","-50","110270112","bgm_M169","0","100020","25012","2020/01/10 16:00:00","101271108","101271101"
"10","115432","101622","0","0","bgm_M169","110270121","101271203","0","bgm_M169","0","110270121","bgm_M169","110270123","10","0","佩特羅大森林‧東部 27-12","0","101622","10","0","101623","90","0","101271202","bgm_M169","0","0","115614","2030/12/31 14:59:59","1","11027012","595","10","101621","11027","0","0","211001000","215","0","bgm_M169","125523","0","-50","110270122","bgm_M169","0","100450","25013","2020/01/10 16:00:00","101271209","101271204"
"10","125374","101822","0","0","bgm_M169","110270131","101271308","0","bgm_M169","0","110270131","bgm_M169","110270133","-121","0","佩特羅大森林‧東部 27-13","0","101822","10","0","101823","90","101271304","101271307","bgm_M169","0","0","115584","2030/12/31 14:59:59","1","11027013","685","10","101821","11027","0","0","211001000","215","0","bgm_M169","115284","0","-50","110270132","bgm_M169","0","100500","25014","2020/01/10 16:00:00","101271305","101271302"
"10","125314","101832","0","0","bgm_M170","110270141","101271406","0","bgm_M170","0","110270141","bgm_M170","110270143","-50","0","佩特羅大森林‧東部 27-14","9027155","101832","10","0","101833","90","0","101271404","bgm_M170","0","9027156","115554","2030/12/31 14:59:59","1","11027014","815","10","101831","11027","0","0","211001000","215","0","bgm_M170","115344","0","-50","110270142","bgm_M170","0","100500","25015","2020/01/10 16:00:00","0","101271407"
"10","125374","100038","0","0","bgm_M169","110280011","101280105","0","bgm_M169","0","110280011","bgm_M169","110280013","-95","0","迪茲塔爾河蝕岸‧北部 28-1","0","100038","10","0","100039","90","0","101280104","bgm_M169","0","0","115584","2030/12/31 14:59:59","1","11028001","-805","10","100037","11028","0","0","211001000","215","0","bgm_M169","125523","0","-50","110280012","bgm_M169","0","100050","0","2020/01/14 16:00:00","101280106","101280101"
"10","125314","100038","0","0","bgm_M169","110280021","101280208","0","bgm_M169","0","110280021","bgm_M169","110280023","50","0","迪茲塔爾河蝕岸‧北部 28-2","0","100038","10","0","100039","90","0","101280202","bgm_M169","0","0","115554","2030/12/31 14:59:59","1","11028002","-725","10","100037","11028","0","0","211001000","215","0","bgm_M169","115284","0","-50","110280022","bgm_M169","0","100050","0","2020/01/14 16:00:00","101280203","101280201"
"10","115432","101672","0","0","bgm_M169","110280031","101280304","0","bgm_M169","0","110280031","bgm_M169","110280033","-50","0","迪茲塔爾河蝕岸‧北部 28-3","0","101672","10","0","101673","90","0","101280305","bgm_M169","0","0","115614","2030/12/31 14:59:59","1","11028003","-570","10","101671","11028","0","0","211001000","215","0","bgm_M169","115344","0","-50","110280032","bgm_M169","0","100460","0","2020/01/14 16:00:00","101280303","101280301"
"10","115284","101672","0","0","bgm_M169","110280041","101280404","0","bgm_M169","0","110280041","bgm_M169","110280043","35","0","迪茲塔爾河蝕岸‧北部 28-4","0","101672","10","0","101673","90","0","101280407","bgm_M169","0","0","115584","2030/12/31 14:59:59","1","11028004","-415","10","101671","11028","0","0","211001000","215","0","bgm_M169","115105","0","-50","110280042","bgm_M169","0","100460","0","2020/01/14 16:00:00","101280402","101280401"
"10","125523","100022","0","0","bgm_M169","110280051","101280502","0","bgm_M169","0","110280051","bgm_M169","110280053","-125","0","迪茲塔爾河蝕岸‧北部 28-5","0","100022","10","0","100023","90","0","101280507","bgm_M169","0","0","115554","2030/12/31 14:59:59","1","11028005","-390","10","100021","11028","0","0","211001000","215","0","bgm_M169","125255","0","-50","110280052","bgm_M169","0","100020","0","2020/01/14 16:00:00","101280505","101280501"
"10","125374","101622","0","0","bgm_M169","110280061","101280607","0","bgm_M169","0","110280061","bgm_M169","110280063","-30","0","迪茲塔爾河蝕岸‧北部 28-6","0","101622","10","0","101623","90","0","101280606","bgm_M169","0","0","115614","2030/12/31 14:59:59","1","11028006","-245","10","101621","11028","0","0","211001000","215","0","bgm_M169","125045","0","-50","110280062","bgm_M169","0","100450","0","2020/01/14 16:00:00","101280603","101280601"
"10","125314","101622","0","0","bgm_M169","110280071","101280703","0","bgm_M169","0","110280071","bgm_M169","110280073","-5","0","迪茲塔爾河蝕岸‧北部 28-7","0","101622","10","0","101623","90","0","101280707","bgm_M169","0","0","115584","2030/12/31 14:59:59","1","11028007","-80","10","101621","11028","0","0","211001000","215","0","bgm_M169","125075","0","-50","110280072","bgm_M169","0","100450","0","2020/01/14 16:00:00","101280704","101280708"
