ba429504613a067dc1a4b09ae838b7ebb375b8f51fc3288a5abe71bee1fbf936,fa940ec48d3fc2fafac95e5f45f3584686b362e371d45cf222a95ebe20a3d7cc,d512cd5ca40184c7f765367e3278cddb6fb252bec98e8b91f4b42168a319cce8,2110e4a425eb56e077ec09cbecec423fa862cdb6fa20bd3074ed16c60d1954d8,47d54c551f4a890e35c247f914ecb1746560ddfbc87424fe17c84a904c0c9156,9ca97300aa74e506b05dd1609f32bdba6336f2d90165d12ca9decfbb4b418872,29b1edeff857c72bca05e93043424eb819c0756bda374e91fe232a10f8faf4c6,c456b751ae795f4a95bffd43aeb8e14812437983c45861845227b4825a8649a4,f12e4fa33617ff4196a0fd0846232c303a40983e1cc2785691cf6b2b12ac9f42,b2ee596ff35c69f5bb6cc2ba5407fdc2adac950af8ea89eb53f329b97896f298,e8d623eac3ec496f006fecdbef267d9e16f7a5fbb386d8b22bf98304b74f02fb,08b91f1e6a4fa996257b542481d9a23055670aec4e8fb0e4228096163ac4f842,7c20f5dec0e956d42f568c57497714aaca0f2c84e0dfb2135c62ed068368216d,8241a9cf1abe9729994f26a7ce3d31c9116e5d7c8a778829047a8c4663389909,871f33e863b0ce3d167912a5bdd581de8f3e44c41c4a8918ac1bae53d61c2613,416eceeff5e99487589ec44503f2f85a13098d48aacc6d816dafcfd2ec3ec804,282e8c59c438bd58465c74795d6ed880328aee51db9cdee6b940666e0550211e,1bbef6f6315df33fcb532597959ca39dbbf1902a0b3a161ca3aa7fa673732daa,8fe2ea939691c2e174fca7c80e9f4413e127edf89295250e95f51b31f513b7e5,13a670bd17ef6f915b99b3f653c5a487bf9eec8d1a3228573322625527807d78,0b6e7aa905d79b0f6e2599d2fbd0b3643190b3c1d67e74397e1598da099baced
"0","0","0","1","131631","1316310","4.6","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","131641","1316410","0","0","260","0","0","0","0","0.05","0.3","0","2","0","0.3","0","15"
"0","0","0","0","131641","1316411","0","0","-1","0","0","0","0","0","0.3","0","261","0","0.3","0","17.1"
"0","0","0","0.5","131651","1316510","3.65","0","-1","0","0","0","0","0","0","0","2","0","0","0","10"
"0","0","0","0.75","131661","1316610","4.65","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0.25","131671","1316710","5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0.75","131681","1316810","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","131691","1316910","2.5","0","260","0","0","0","0","0.1","0","0","2","0","0","0","20"
"0","0","0","0","131691","1316911","3","0","-1","0","0","0","0","0","0","0","261","0","0","0","20"
"0","0","0","1.4","131701","1317010","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0.3","0","0","0","131711","1317110","2.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","20"
"0","0","0","0.65","131721","1317210","3.75","0","-1","0","0","0","0","0","0","0","2","0","0","0","10"
"0","0","0","0","131731","1317310","0","2.6","260","0","0","0","0","0.05","0","0","2","0","0","0","20"
"0","0","0","0","131731","1317311","0","2.85","-1","0","0","0","0","0","0","0","261","0","0","0","20"
"0","0","0","0.75","131741","1317410","2.85","0","-1","0","0","0","0","0","0","0","2","0","0","0","15"
"0","0","0","1.5","131751","1317510","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","131761","1317610","0","4.3","-1","0","0","0","0","0","0","0","2","12.5","0","0","0"
"0","0","0","1","131771","1317710","1","0","-1","0","0","0","0","0","0","0","2","0","0","0","35"
"0","0","0","0.5","131781","1317810","4","0","260","0","0","0","0","0.05","0","0","2","0","0","0","0"
"0","0","0","0.5","131781","1317811","4.25","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","2","131791","1317910","4","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0.5","131801","1318010","4","0","-1","0","0","0","0","0","0","0","2","0","0","1","0"
"0","0","0","0","131901","1319010","0","3.85","-1","0","0","1.2","0","0","0","0","2","0","0","0","0"
"0","0","0","0","131911","1319110","0","2.25","-1","0","0","0","0","0","0","0","2","0","0","0","25"
"0","0","0","1","131921","1319210","3","0","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","2.5","131931","1319310","4","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","1.75","131991","1319910","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132001","1320010","0","0","-1","0","0","0","0","0","0.4","0","2","0","0.4","0","15"
"0","0","0","1.5","132071","1320710","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","1.5","132081","1320810","4.3","0","260","0","0","0","0","0.05","0","0","2","0","0","0","0"
"0","0","0","1.5","132081","1320811","4.55","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","0","132091","1320910","0","2.5","-1","0","0","1","0","0","0","0","2","0","0","0","15"
"0","0","0","0.6","132101","1321010","0","0","260","0.05","0","0","0","0.05","1.05","0","2","0","0","0","0"
"0","0","0","0.6","132101","1321011","0","0","-1","0.05","0","0","0","0","1.1","0","261","0","0","0","0"
"0","0","0","0","132111","1321110","0","4.5","-1","0","0","0.5","0","0","0","0","2","0","0","0","0"
"0","0","0","1","132121","1321210","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132131","1321310","2.75","0","260","0","0","0","0","0.05","0","0","2","12.5","0","0","10"
"0","0","0","0","132131","1321311","3","0","-1","0","0","0","0","0","0","0","261","12.5","0","0","10"
"0","0","0","0","132141","1321410","0","2.5","-1","0","0","0","0","0","0","0","2","0","0","1.25","13"
"0","0","0","0","132151","1321510","3","0","-1","0","0","0","0","0","0.2","0","2","0","0.25","0","0"
"0","0","0","1.5","132161","1321610","4.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132191","1321910","0","3","260","0.05","0","1","0","0.05","0","0","2","0","0","0","0"
"0","0","0","0","132191","1321911","0","3.25","-1","0.05","0","1","0","0","0","0","261","0","0","0","0"
"0","0","0","0.75","132201","1322010","3.75","0","-1","0","0","0","0","0","0","0","2","0","0","0","7.5"
"0","0","0","1.25","132211","1322110","3.5","0","-1","0","0","0","0","0","0.2","0","2","0","0","0","0"
"0","0","0","1.5","132221","1322210","4.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132231","1322310","0","4.4","-1","0","0","1.1","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132241","1322410","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","5"
"0","0","0","1.75","132251","1322510","3.75","0","260","0","0","0","0","0.1","0","0","2","0","0","0","0"
"0","0","0","1.75","132251","1322511","4.25","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","0","132261","1322610","0","0","-1","0","0","0","0","0","0.55","0","2","0","0","0","20"
"0","0","0","0","132271","1322710","0","4","-1","0","0","1","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132281","1322810","2","0","-1","0","0","0","0","0","0.3","0","2","0","0.3","0","0"
"0","0","0","0","132291","1322910","0","0","-1","0","0","0","0","0","0.4","0","2","0","0.4","0","10"
"0","0","0","0","132311","1323110","0","4.4","-1","0","0","0","0","0","0","0","2","0","0","0","5"
"0","0","0","0.75","132321","1323210","3","0","-1","0","0","0","0","0","0.35","0","2","0","0","0","0"
"0","0","0","0","132331","1323310","0","0","-1","0","0","0","0","0","0","0","2","0","1.05","0","15"
"0","0","0","1","132351","1323510","0","0","-1","0","0","0","0","0","0","0","2","0","0.75","0","7.5"
"0","0","0","0.75","132361","1323610","4","0","-1","0","0","0","0","0","0","0","2","0","0","0","5"
"0","0","0","0","132371","1323710","0","3","-1","0","0","0","0","0","0","0","2","0","0.25","0","7.5"
"0","0","0","0.75","132381","1323810","4.5","0","260","0","0","0","0","0.05","0","0","2","0","0","0","0"
"0","0","0","0.75","132381","1323811","5","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","1.1","132391","1323910","2.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","20"
"0","0","0","0","132401","1324010","0","3.75","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","0","132411","1324110","0","3.75","-1","0","0","0","0","0","0","0","2","12.5","0","0","0"
"0","0","0","0","132421","1324210","0","0","-1","0","0","0","0","0","1","0","2","0","0","0","10"
"0","0","0","0","132451","1324510","0","3.5","260","0","0","1.25","0","0.05","0","0","2","0","0","0","0"
"0","0","0","0","132451","1324511","0","3.75","-1","0","0","1.25","0","0","0","0","261","0","0","0","0"
"0","0","0","0","132461","1324610","0","3.5","-1","0","0","0","0","0","0","0","2","0","0","0","15"
"0","0","0","0.5","132471","1324710","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132481","1324810","3.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","1","132491","1324910","4.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0.75","132501","1325010","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","1","132511","1325110","4","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132521","1325210","0","0","-1","0","0","0","0","0","0.4","0","2","0","0.4","0","15"
"0","0","0","0","132531","1325310","4.25","0","260","0","0","0","0","0.05","0","0","2","0","0","0","0"
"0","0","0","0","132531","1325311","4.5","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","1.25","132541","1325410","4","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132551","1325510","0","3.5","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","0","132561","1325610","0","0","-1","0","0","0","0","0","0.4","0","2","0","0.4","0","12.5"
"0","0","0","0","132571","1325710","0","0","-1","0","0","0","0","0","0.4","0","2","0","0.4","0","12.5"
"0","0","0","1","132581","1325810","4.6","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","1.5","132601","1326010","3","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132611","1326110","0","0","-1","0","0","0","0","0","0.4","0","2","0","0.4","0","15"
"0","0","0","0","132621","1326210","0","3.5","-1","0","0","0.5","0","0","0","0","2","0","0","0","12.5"
"0","0","0","0","132631","1326310","0","3.6","-1","0","0","0","0","0","0","0","2","0","0","0","15"
"0","0","0","0","132661","1326610","0","3.5","-1","0","0","0.75","0","0","0","0","2","0","0","0","10"
"0","0","0","1","132671","1326710","0","0","-1","0","0","0","0","0","0","0","2","0","0.4","0","12.5"
"0","0","0","0","132681","1326810","0","0","-1","0","0","0","0","0","0.3","0","2","0","0.35","0","15"
"0","0","0","0","132691","1326910","0","3.5","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","1.25","132701","1327010","0","0","-1","0","0","0","0","0","0","0","2","0","0","0","25"
"0","0","0","1.25","132711","1327110","4.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132721","1327210","0","3","260","0","0","0","0","0.1","0","0","2","0","0","0","12"
"0","0","0","0","132721","1327211","0","3.5","-1","0","0","0","0","0","0","0","261","0","0","0","12"
"0","0","0","1.25","132731","1327310","4.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132751","1327510","3","0","-1","0","0","0","0","0","0","0","2","0","0","0","15"
"0","0","0","0","132761","1327610","0","0","-1","0","0","0","0","0","0.6","0","2","0","0","0","15"
"0","0","0","0","132791","1327910","0","0","260","0","0","0","0","0.05","0.45","0","2","0","0.45","0","20"
"0","0","0","0","132791","1327911","0","0","-1","0","0","0","0","0","0.45","0","261","0","0.45","0","22.1"
"0","0","0","1","132801","1328010","3","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","1.5","132831","1328310","3.25","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132841","1328410","0","3.5","-1","0","0","1.25","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132851","1328510","0","3.25","-1","0","0","1.5","0","0","0","0","2","0","0","0","0"
"0","0","0","0","132871","1328710","3.75","0","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","0","132881","1328810","3.75","0","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","0","132891","1328910","0","3.75","-1","0","0","0","0","0","0","0","2","0","0","0","12.5"
"0","0","0","2.5","138011","1380110","4","0","260","0","0","0","0","0.05","0","0","2","0","0","0","0"
"0","0","0","2.5","138011","1380111","4.25","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","0","138021","1380210","0","3.75","260","0","0","1.5","0","0.05","0","0","2","0","0","0","0"
"0","0","0","0","138021","1380211","0","4","-1","0","0","1.5","0","0","0","0","261","0","0","0","0"
"0","0","0","1.75","138031","1380310","4","0","260","0","0","0","0","0.1","0","0","2","0","0","0","0"
"0","0","0","1.75","138031","1380311","4.5","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","2.2","138041","1380410","1.1","0","260","0","0","0","0","0.1","0","0","2","0","0","0","25"
"0","0","0","2.2","138041","1380411","1.6","0","-1","0","0","0","0","0","0","0","261","0","0","0","25"
"0","0","0","0","138051","1380510","0","0","-1","0","0","0","0","0","0.35","0","2","0","0.35","0","17.5"
"0","0","0","0","138061","1380610","0","3.75","260","0.05","0","1","0","0.1","0","0","2","0","0","0","0"
"0","0","0","0","138061","1380611","0","4.25","-1","0.05","0","1","0","0","0","0","261","0","0","0","0"
"0","0","0","1.5","138071","1380710","4.5","0","-1","0","0","0","0","0","0","0","2","0","0","0","0"
"0","0","0","0.5","138081","1380810","4.5","0","260","0","0","0","0","0.1","0","0","2","0","0","0","0"
"0","0","0","0.5","138081","1380811","5.25","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
"0","0","0","1","138091","1380910","4.25","0","260","0","0","0","0","0.05","0","0","2","0","0","0","0"
"0","0","0","1","138091","1380911","4.5","0","-1","0","0","0","0","0","0","0","261","0","0","0","0"
