be687ea08895a9163c61f1c8aaf60f85232805eb0b425138f8356fa499b7a51f,6e1a5ba86d040bb265dfa5e723507047f56fea47de5a55af125a4c9c986b0569,c9c29885430ea092cb36aa7a7a4df41dc69456fc24da02df04749830062f5713,ee63fa06ad1fa3b1c1556d5e675de96991dcb7cbb665a0d8ec43c501f58e3169,a829d958f2b575882138672a22dace6b78e3e5f71ed5d78de02442e6fa673e99,a9b587533a03e6db938af7a123d09f135ffbc1dd75c629062759c5aaaffe2ef5,15e97efb66d4e969b48fd6f67b5b390345c28d583df4b94146957cd8d25550ec,799d2be4cfe559c606560c17276ce179628c9befd0d077875e450ecdede9744e,a2ff91bfff66274484868db3406d540ef994cb564a439285729ef7b969fc85a8,f93142ae61ed05e18757d5bf2c9445109aa24874ec24ef60e1449b7651847be8,5ef36d93e00e85a40cd51b960edb19399986a17c7e3f8b6e3a36b6dc9e6092b8,fd564dcdc581432e3eceb6b54540915ea7b6b0d6d526e9a143990b447e9916b7,d021b3d4386e4f60d82e7e76648327ca54c02346e8fe7f4e5be7596d307c8dd9,27bbe109fbf6572f060cb5b626d022ecfd06d80cd04960ccd8bf0a82d008e796,cb2fb6dc2e4fec2cb780ce07d02f474a2753a90ba14bbeda57531654af351b1a,48c2ba27120494ce569b14c989061ef731b0452a5c716afcbfe0753cebba5905,478520d387bf59afecc1e25057da490838486e81b950d4b59704a4700512ac59,0019c561050d6291286ef0d217055ea8d98d764915de83dd21e7ec2d9ded106a,98886fc4a9de28876a19838542afc0b6d8b40b39a14909595a1f676186d58a2c,6e55bb552feb5196c4d2af8cf0e022cd80b7e6fe80601b1252e1492157b81384,78a14158c33168670a67c70b005285c278ef3488c2c747e0b2c7fcf1582121d4,9638c52ff6218cb979b06f317f8af306c0bf6efda90056c97d9404d677d6750b
"1","1.8","5","200","440","1","1","0","0","bgm_M55","101031","0","1.4","0","220","5","0","101031","1.6","1038","-30","10380105"
"1","0.8","1","250","-470","1","1","-125","10","bgm_M64","101041","0","0.6","0","210","1","-30","101041","0.7","1039","-30","10390101"
"1","1","2","200","-210","1","1","-95","10","bgm_M64","101041","0","0.65","0","200","2","0","101041","0.7","1039","-30","10390102"
"1","1.3","3","100","50","1","1","-120","0","bgm_M64","101041","0","0.9","-15","200","3","-10","101041","1","1039","-30","10390103"
"1","1.35","4","100","195","1","1","35","0","bgm_M64","101041","0","0.9","0","200","4","0","101041","1.3","1039","-30","10390104"
"1","1.8","5","150","450","1.3","1","-55","0","bgm_M55","101042","-50","1.1","0","210","5","0","101042","1.35","1039","-30","10390105"
"1","0.8","1","250","-480","1","1","-120","10","bgm_M64","101161","0","0.6","0","210","1","0","101161","0.85","1040","-30","10400101"
"1","1.2","2","100","-260","1","1","-100","0","bgm_M64","101161","0","0.75","0","240","2","0","101161","1.1","1040","-30","10400102"
"1","1.1","3","100","-10","1","1","65","5","bgm_M64","101161","0","0.65","-5","200","3","-10","101161","1","1040","-30","10400103"
"1","1","4","150","190","1","1","-110","0","bgm_M64","101161","43","0.9","0","200","4","0","101161","1","1040","-30","10400104"
"1","1.15","5","270","485","1.3","1","-70","-10","bgm_M55","101162","-50","0.9","-40","280","5","-45","101162","1","1040","-30","10400105"
"1","0.8","1","120","-480","1","1","-120","10","bgm_M64","101171","0","0.6","0","210","1","0","101171","0.85","1041","-30","10410101"
"1","1.2","2","120","-260","1","1","-120","10","bgm_M64","101171","0","0.75","0","200","2","0","101171","1","1041","-30","10410102"
"1.4","0.9","3","150","-10","1","1","0","0","bgm_M64","101171","-50","0.6","-13","200","3","-60","101171","0.55","1041","-30","10410103"
"1","1.2","4","100","190","1","1","-110","0","bgm_M64","101171","0","0.9","0","200","4","0","101171","1","1041","-30","10410104"
"1","1.45","5","200","475","1","1","-30","10","bgm_M55","101172","-50","1","-20","250","5","0","101172","1","1041","-30","10410105"
"1","0.8","1","100","-480","1","1","-120","10","bgm_M64","101191","0","0.6","0","210","1","-30","101191","0.7","1042","-30","10420101"
"1","1.2","2","100","-260","1","1","-100","10","bgm_M64","101191","0","0.8","0","200","2","0","101191","1","1042","-30","10420102"
"1","1.4","3","100","-10","1","1","65","0","bgm_M64","101191","-30","0.9","-15","200","3","-10","101451","1","1042","-30","10420103"
"1","1.1","4","100","190","1","1","-110","0","bgm_M64","101191","0","0.65","0","200","4","0","101191","1","1042","-30","10420104"
"1.2","1.3","5","200","485","1","1","-70","-10","bgm_M55","101192","-50","1.1","0","280","5","-45","101192","1","1042","-30","10420105"
"1","0.8","1","100","-480","1","1","-120","10","bgm_M64","101201","0","0.6","0","210","1","0","101201","0.85","1043","-30","10430101"
"1","1.2","2","100","-260","1","1","-120","10","bgm_M64","101201","0","0.75","0","240","2","0","101201","1.1","1043","-30","10430102"
"1","1.1","3","100","-10","1","1","65","0","bgm_M64","101201","0","0.8","-15","200","3","-10","101201","1","1043","-30","10430103"
"1","1","4","100","190","1","1","-110","0","bgm_M64","101201","43","0.7","0","200","4","0","101201","1","1043","-30","10430104"
"1","1.45","5","100","475","1","1","-30","10","bgm_M55","101202","-50","1","-20","250","5","-45","101202","1","1043","-30","10430105"
"1","0.8","1","100","-480","1","1","-120","10","bgm_M64","101291","0","0.6","0","210","1","0","101291","0.85","1044","-30","10440101"
"1","1.2","2","100","-260","1","1","-120","10","bgm_M64","101291","0","0.75","0","240","2","0","101291","1.1","1044","-30","10440102"
"1","2.3","3","100","-40","1","1","65","0","bgm_M64","101291","0","1.55","-15","200","3","-10","101291","2.2","1044","-30","10440103"
"1","1.2","4","100","150","1","1","-110","0","bgm_M64","101291","0","1.1","0","200","4","0","101291","1","1044","-30","10440104"
"1","1.45","5","100","490","1","1","-15","30","bgm_M55","101292","15","1.1","-20","230","5","30","101292","1","1044","-30","10440105"
"1","0.8","1","100","-480","1","1","-120","10","bgm_M64","101301","0","0.58","0","210","1","-30","101301","0.7","1045","-30","10450101"
"1","1.2","2","100","-260","1","1","-120","10","bgm_M64","101301","0","0.9","0","200","2","0","101301","1","1045","-30","10450102"
"1","1.4","3","200","-50","1","1","100","-10","bgm_M64","101301","-30","0.93","0","200","3","-10","101301","1","1045","-30","10450103"
"1","1.3","4","100","100","1","1","-100","0","bgm_M64","101301","15","0.9","0","200","4","0","101301","1","1045","-30","10450104"
"1","1.2","5","100","470","1","1","-55","10","bgm_M55","101302","-15","1","-20","270","5","-30","101302","1.1","1045","-30","10450105"
"1","0.8","1","100","-450","1","1","-130","10","bgm_M64","101441","0","0.575","0","210","1","0","101161","0.85","1046","-30","10460101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101441","0","0.75","0","200","2","0","101161","0.7","1046","-30","10460102"
"1","1.2","3","100","-10","1","1","50","0","bgm_M64","101441","0","0.8","-15","200","3","-10","101161","1.1","1046","-30","10460103"
"1","1","4","150","210","1","1","-100","0","bgm_M64","101441","43","0.8","0","200","4","0","101161","1","1046","-30","10460104"
"1","1.2","5","100","470","1","1","-70","10","bgm_M55","101442","-35","0.95","-20","230","5","-30","101162","1.1","1046","-30","10460105"
"1","0.8","1","100","-450","1","1","-130","10","bgm_M64","101451","0","0.58","0","210","1","-30","101451","0.7","1047","-30","10470101"
"1","1.2","2","100","-250","1","1","-120","10","bgm_M64","101451","0","0.9","0","200","2","0","101451","1","1047","-30","10470102"
"1","1.4","3","100","-20","1","1","50","0","bgm_M64","101451","-30","0.9","-15","200","3","-10","101451","1","1047","-30","10470103"
"1","1","4","100","200","1","1","-100","0","bgm_M64","101451","0","0.8","0","200","4","0","101451","0.85","1047","-30","10470104"
"1.2","1.55","5","100","510","1","1","-70","0","bgm_M55","101452","-35","1.25","0","290","5","-50","101452","1.4","1047","-30","10470105"
"1","0.8","1","100","-450","1","1","-130","10","bgm_M64","101561","0","0.58","0","210","1","-30","101451","0.7","1048","-30","10480101"
"1","1.2","2","100","-240","1","1","-120","0","bgm_M64","101561","0","0.75","0","240","2","0","101451","1.1","1048","-30","10480102"
"1.4","0.9","3","150","-10","1","1","0","0","bgm_M64","101561","-50","0.6","-13","200","3","-60","101451","0.55","1048","-30","10480103"
"1","1.1","4","100","195","1","1","-100","0","bgm_M64","101561","20","0.7","0","200","4","0","101451","1","1048","-30","10480104"
"1.4","1.55","5","400","460","1","1","-70","0","bgm_M55","101562","-60","1.25","0","290","5","-50","101452","1.35","1048","-30","10480105"
"1","0.8","1","100","-480","1","1","-120","10","bgm_M64","101001","0","0.58","0","210","1","-30","101001","0.7","1049","-30","10490101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101001","0","0.75","0","200","2","0","101001","1.1","1049","-30","10490102"
"1","1.4","3","200","-25","1","1","65","0","bgm_M64","101001","-30","0.9","-15","200","3","-10","101001","1","1049","-30","10490103"
"1","1.1","4","150","200","1","1","-120","0","bgm_M64","101001","-30","0.9","0","200","4","0","101001","1","1049","-30","10490104"
"1.2","1.3","5","200","480","1","1","-40","0","bgm_M55","101011","0","1.2","0","250","5","0","101011","1","1049","-30","10490105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101021","-25","0.575","0","210","1","-30","101021","0.9","1050","-30","10500101"
"1","1.2","2","100","-240","1","1","-120","0","bgm_M64","101021","0","0.75","0","240","2","0","101021","1.1","1050","-30","10500102"
"1","0.9","3","100","-10","1","1","65","5","bgm_M64","101021","0","0.6","-5","200","3","-10","101021","0.8","1050","-30","10500103"
"1","1.1","4","100","190","1","1","-110","0","bgm_M64","101021","0","0.65","0","200","4","0","101021","1","1050","-30","10500104"
"1","1.8","5","200","440","1","1","0","0","bgm_M55","101031","0","1.4","0","220","5","0","101031","1.6","1050","-30","10500105"
"1","0.8","1","100","-450","1","1","-130","10","bgm_M64","101041","0","0.58","0","210","1","-30","101041","0.7","1051","-30","10510101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101041","0","0.65","0","200","2","0","101041","0.7","1051","-30","10510102"
"1","1.3","3","100","-35","1","1","70","10","bgm_M64","101041","-10","0.75","-15","200","3","-10","101041","1","1051","-30","10510103"
"1","1.4","4","100","150","1","1","-110","0","bgm_M64","101041","0","1","0","200","4","0","101041","1","1051","-30","10510104"
"1","1.8","5","150","450","1.3","1","-55","0","bgm_M55","101042","-50","1.1","0","210","5","0","101042","1.35","1051","-30","10510105"
"1","0.8","1","250","-480","1","1","-120","10","bgm_M64","101161","0","0.6","0","210","1","-30","101161","0.7","1052","-30","10520101"
"1","1.2","2","100","-260","1","1","-100","0","bgm_M64","101161","0","0.75","0","240","2","0","101161","1.1","1052","-30","10520102"
"1","1.1","3","100","-10","1","1","65","5","bgm_M64","101161","0","0.65","-5","200","3","-10","101161","1","1052","-30","10520103"
"1","1.3","4","100","240","1","1","-50","0","bgm_M64","101161","-30","0.8","0","200","4","0","101161","1","1052","-30","10520104"
"1","1.15","5","270","485","1.3","1","-70","-10","bgm_M55","101162","-50","0.9","-40","280","5","-45","101162","1","1052","-30","10520105"
"1","0.8","1","120","-480","1","1","-120","10","bgm_M64","101171","0","0.5","0","210","1","0","101171","0.85","1053","-30","10530101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101171","0","0.75","0","200","2","0","101171","1.1","1053","-30","10530102"
"1","2.3","3","100","-25","1","1","65","0","bgm_M64","101171","0","1.55","-15","200","3","-10","101171","2.2","1053","-30","10530103"
"1","1.5","4","100","200","1","1","-100","0","bgm_M64","101171","-30","0.9","0","200","4","0","101171","1","1053","-30","10530104"
"1","1.45","5","200","475","1","1","-30","10","bgm_M55","101172","-50","1","-20","250","5","0","101172","1","1053","-30","10530105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101191","-25","0.575","0","210","1","-30","101191","0.9","1054","-30","10540101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101191","0","0.65","0","200","2","0","101191","0.7","1054","-30","10540102"
"1","1.2","3","100","-10","1","1","50","0","bgm_M64","101191","0","0.8","-15","200","3","-10","101191","1.1","1054","-30","10540103"
"1","1.5","4","200","190","1","1","-90","0","bgm_M64","101191","0","1","0","200","4","0","101191","1","1054","-30","10540104"
"1.2","1.3","5","200","485","1","1","-70","-10","bgm_M55","101192","-50","1.1","0","280","5","-45","101192","1","1054","-30","10540105"
"1","0.8","1","120","-480","1","1","-120","10","bgm_M64","101201","0","0.5","0","210","1","0","101201","0.85","1055","-30","10550101"
"1","1","2","250","-250","1","1","-120","0","bgm_M64","101201","-30","0.7","0","240","2","-30","101201","1","1055","-30","10550102"
"1","1.1","3","100","-10","1","1","65","0","bgm_M64","101201","0","0.8","-15","200","3","-10","101201","1","1055","-30","10550103"
"1","1","4","100","190","1","1","-110","0","bgm_M64","101201","43","0.7","0","200","4","0","101201","1","1055","-30","10550104"
"1","1.45","5","100","475","1","1","-30","10","bgm_M55","101202","-50","1","-20","250","5","-45","101202","1","1055","-30","10550105"
"1","0.8","1","250","-480","1","1","-120","10","bgm_M64","101291","0","0.6","0","210","1","-30","101291","0.7","1056","-30","10560101"
"1","1.2","2","100","-260","1","1","-100","0","bgm_M64","101291","0","0.75","0","240","2","0","101291","1.1","1056","-30","10560102"
"1","1.4","3","100","-35","1","1","50","0","bgm_M64","101291","-30","0.9","-15","200","3","-10","101291","1","1056","-30","10560103"
"1","1.1","4","150","190","1","1","-120","0","bgm_M64","101291","-30","0.9","0","200","4","0","101291","1","1056","-30","10560104"
"1","1.45","5","100","490","1","1","-15","30","bgm_M55","101292","15","1.1","-20","230","5","30","101292","1","1056","-30","10560105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101301","-25","0.575","0","210","1","-30","101301","0.9","1057","-30","10570101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101301","0","0.75","0","200","2","0","101301","1.1","1057","-30","10570102"
"1","1.4","3","200","-50","1","1","100","-10","bgm_M64","101301","-30","0.93","0","200","3","-10","101301","1","1057","-30","10570103"
"1","1.2","4","100","190","1","1","-110","0","bgm_M64","101301","0","0.9","0","200","4","0","101301","1","1057","-30","10570104"
"1","1.2","5","100","470","1","1","-55","10","bgm_M55","101302","-15","1","-20","270","5","-30","101302","1.1","1057","-30","10570105"
"1","0.8","1","250","-480","1","1","-120","10","bgm_M64","101441","0","0.6","0","210","1","-30","101441","0.7","1058","-30","10580101"
"1","1","2","250","-250","1","1","-120","0","bgm_M64","101441","-30","0.7","0","240","2","-30","101441","1","1058","-30","10580102"
"1","1.3","3","100","-5","1","1","70","10","bgm_M64","101441","-10","0.75","-15","200","3","-10","101441","1","1058","-30","10580103"
"1","1.1","4","100","210","1","1","-100","10","bgm_M64","101441","20","0.8","0","200","4","0","101441","1","1058","-30","10580104"
"1","1.2","5","100","470","1","1","-70","10","bgm_M55","101442","-35","0.95","-20","230","5","-30","101442","1.1","1058","-30","10580105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101451","-25","0.575","0","210","1","-30","101451","0.9","1059","-30","10590101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101451","0","0.65","0","200","2","0","101451","0.7","1059","-30","10590102"
"1.4","0.9","3","150","-10","1","1","0","0","bgm_M64","101451","-50","0.6","-13","200","3","-60","101451","0.55","1059","-30","10590103"
"1","1","4","100","200","1","1","-120","0","bgm_M64","101451","0","0.7","0","200","4","0","101451","0.7","1059","-30","10590104"
"1.2","1.55","5","100","510","1","1","-70","0","bgm_M55","101452","-35","1.25","0","290","5","-50","101452","1.4","1059","-30","10590105"
"1","0.8","1","120","-480","1","1","-120","10","bgm_M64","101561","0","0.5","0","210","1","0","101561","0.85","1060","-30","10600101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101561","0","0.75","0","200","2","0","101561","1.1","1060","-30","10600102"
"1","1.4","3","200","-25","1","1","65","0","bgm_M64","101561","-30","0.9","-15","200","3","-10","101561","1","1060","-30","10600103"
"1","1.1","4","100","190","1","1","-110","0","bgm_M64","101561","0","0.65","0","200","4","0","101561","1","1060","-30","10600104"
"1.4","1.55","5","400","460","1","1","-70","0","bgm_M55","101562","-60","1.25","0","290","5","-50","101562","1.35","1060","-30","10600105"
"1","0.8","1","250","-480","1","1","-120","10","bgm_M64","101001","0","0.6","0","210","1","-30","101001","0.7","1061","-30","10610101"
"1","1.2","2","100","-260","1","1","-100","0","bgm_M64","101001","0","0.75","0","240","2","0","101001","1.1","1061","-30","10610102"
"1","1.4","3","100","-10","1","1","65","0","bgm_M64","101001","-30","1","-15","200","3","-10","101001","1","1061","-30","10610103"
"1","1.4","4","100","200","1","1","-110","0","bgm_M64","101001","0","1","0","200","4","0","101001","1","1061","-30","10610104"
"1.2","1.3","5","200","480","1","1","-40","0","bgm_M55","101011","0","1.2","0","250","5","0","101011","1","1061","-30","10610105"
"1","0.8","1","120","-480","1","1","-120","10","bgm_M64","101021","0","0.5","0","210","1","0","101021","0.85","1063","-30","10630101"
"1","1","2","250","-250","1","1","-120","0","bgm_M64","101021","-30","0.7","0","240","2","-30","101021","1","1063","-30","10630102"
"1","1.3","3","100","-10","1","1","70","0","bgm_M64","101021","0","0.9","0","200","3","0","101021","1","1063","-30","10630103"
"1","1.2","4","100","240","1","1","-70","0","bgm_M64","101021","-30","0.8","0","200","4","0","101021","1","1063","-30","10630104"
"1","1.8","5","200","470","1","1","0","0","bgm_M55","101031","0","1.4","0","220","5","0","101031","1.6","1063","-30","10630105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101041","-25","0.575","0","210","1","-30","101041","0.9","1064","-30","10640101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101041","0","0.65","0","200","2","0","101041","0.7","1064","-30","10640102"
"1","1.1","3","100","-10","1","1","65","0","bgm_M64","101041","0","0.8","-15","200","3","-10","101041","1","1064","-30","10640103"
"1","1.5","4","100","200","1","1","-100","0","bgm_M64","101041","-30","0.9","0","200","4","0","101041","1","1064","-30","10640104"
"1","1.8","5","150","450","1.3","1","-55","0","bgm_M55","101042","-50","1.1","0","210","5","0","101042","1.35","1064","-30","10640105"
"1","0.8","1","250","-480","1","1","-120","10","bgm_M64","101161","0","0.6","0","210","1","-30","101161","0.7","1065","-30","10650101"
"1","1.2","2","100","-260","1","1","-100","0","bgm_M64","101161","0","0.75","0","240","2","0","101161","1.1","1065","-30","10650102"
"1","1.1","3","100","-10","1","1","65","5","bgm_M64","101161","0","0.65","-5","200","3","-10","101161","1","1065","-30","10650103"
"1","1","4","100","200","1","1","-100","0","bgm_M64","101161","0","0.8","0","200","4","0","101161","0.85","1065","-30","10650104"
"1","1.15","5","270","485","1.3","1","-70","-10","bgm_M55","101162","-50","0.9","-40","280","5","-45","101162","1","1065","-30","10650105"
"1","0.8","1","120","-480","1","1","-120","10","bgm_M64","101171","0","0.5","0","210","1","0","101171","0.85","1066","-30","10660101"
"1","1","2","250","-250","1","1","-120","0","bgm_M64","101171","-30","0.7","0","240","2","-30","101171","1","1066","-30","10660102"
"1","1.15","3","100","0","1","1","65","0","bgm_M64","101171","0","0.8","-10","200","3","-10","101171","1.1","1066","-30","10660103"
"1","1.35","4","100","230","1","1","5","0","bgm_M64","101171","0","0.9","0","200","4","-10","101171","1.3","1066","-30","10660104"
"1","1.45","5","200","475","1","1","-30","10","bgm_M55","101172","-50","1","-20","250","5","0","101172","1","1066","-30","10660105"
"1","0.8","1","250","-480","1","1","-50","10","bgm_M64","101191","0","0.6","0","210","1","-30","101191","0.7","1067","-30","10670101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101191","0","0.75","0","200","2","0","101191","1.1","1067","-30","10670102"
"1","1.4","3","100","-20","1","1","50","0","bgm_M64","101191","-30","0.9","-15","200","3","-10","101191","1","1067","-30","10670103"
"1","1.5","4","200","200","1","1","-90","0","bgm_M64","101191","0","1","0","200","4","0","101191","1","1067","-30","10670104"
"1.2","1.3","5","200","485","1","1","-70","-10","bgm_M55","101192","-50","1.1","0","280","5","-45","101192","1","1067","-30","10670105"
"1","1.45","1","100","-470","1","1","0","10","bgm_M64","101201","20","0.8","0","210","1","0","101201","1.1","1068","-30","10680101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101201","0","0.65","0","200","2","0","101201","0.7","1068","-30","10680102"
"1","1.3","3","100","-5","1","1","70","10","bgm_M64","101201","-10","0.75","-15","200","3","-10","101201","1","1068","-30","10680103"
"1","1","4","100","190","1","1","-110","0","bgm_M64","101201","43","0.7","0","200","4","0","101201","1","1068","-30","10680104"
"1","1.45","5","100","475","1","1","-30","10","bgm_M55","101202","-50","1","-20","250","5","-45","101202","1","1068","-30","10680105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101291","-25","0.575","0","210","1","-30","101291","0.9","1069","-30","10690101"
"1","1.2","2","100","-225","1","1","-25","0","bgm_M64","101291","0","0.75","0","240","2","0","101291","1.1","1069","-30","10690102"
"1","2.3","3","100","0","1","1","65","0","bgm_M64","101291","0","1.55","-15","200","3","-10","101291","2.2","1069","-30","10690103"
"1","1.1","4","100","190","1","1","-110","0","bgm_M64","101291","0","0.65","0","200","4","0","101291","1","1069","-30","10690104"
"1","1.45","5","100","490","1","1","-15","30","bgm_M55","101292","15","1.1","-20","230","5","30","101292","1","1069","-30","10690105"
"1","0.8","1","250","-480","1","1","-50","10","bgm_M64","101301","0","0.6","0","210","1","-30","101301","0.7","1070","-30","10700101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101301","0","0.65","0","200","2","0","101301","0.7","1070","-30","10700102"
"1","1.4","3","200","-50","1","1","100","-10","bgm_M64","101301","-30","0.93","0","200","3","-10","101301","1","1070","-30","10700103"
"1","1.1","4","150","190","1","1","-120","0","bgm_M64","101301","-30","0.9","0","200","4","0","101301","1","1070","-30","10700104"
"1","1.2","5","100","470","1","1","-55","10","bgm_M55","101302","-15","1","-20","270","5","-30","101302","1.1","1070","-30","10700105"
"1","1.45","1","100","-470","1","1","0","10","bgm_M64","101441","20","0.8","0","210","1","0","101441","1.1","1071","-30","10710101"
"1","1","2","250","-250","1","1","-120","0","bgm_M64","101441","-30","0.7","0","240","2","-30","101441","1","1071","-30","10710102"
"1","1.1","3","100","-10","1","1","65","0","bgm_M64","101441","0","0.8","-15","200","3","-10","101441","1","1071","-30","10710103"
"1","1","4","100","200","1","1","-120","0","bgm_M64","101441","0","0.7","0","200","4","0","101441","0.7","1071","-30","10710104"
"1","1.2","5","100","470","1","1","-70","10","bgm_M55","101442","-35","0.95","-20","230","5","-30","101442","1.1","1071","-30","10710105"
"1","1","1","170","-450","1","1","-110","10","bgm_M64","101451","-25","0.575","0","210","1","-30","101451","0.9","1072","-30","10720101"
"1","1.2","2","100","-225","1","1","-25","0","bgm_M64","101451","0","0.75","0","240","2","0","101451","1.1","1072","-30","10720102"
"1","1.4","3","100","-10","1","1","65","0","bgm_M64","101451","-30","1","-15","200","3","-10","101451","1","1072","-30","10720103"
"1","1.1","4","100","210","1","1","-100","10","bgm_M64","101451","20","0.8","0","200","4","0","101451","1","1072","-30","10720104"
"1.2","1.55","5","100","510","1","1","-70","0","bgm_M55","101452","-35","1.25","0","290","5","-50","101452","1.4","1072","-30","10720105"
"1","1","1","170","-450","1","1","0","10","bgm_M64","101561","-25","0.575","0","210","1","-30","101561","0.9","1073","-30","10730101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101561","0","0.75","0","200","2","0","101561","1.1","1073","-30","10730102"
"1","1.1","3","100","-10","1","1","65","5","bgm_M64","101561","0","0.65","-5","200","3","-10","101561","1","1073","-30","10730103"
"1","1.4","4","100","200","1","1","-110","0","bgm_M64","101561","0","1","0","200","4","0","101561","1","1073","-30","10730104"
"1.4","1.55","5","400","460","1","1","-70","0","bgm_M55","101562","-60","1.25","0","290","5","-50","101562","1.35","1073","-30","10730105"
"1","0.8","1","250","-480","1","1","-50","10","bgm_M64","101001","0","0.6","0","210","1","-30","101001","0.7","1074","-30","10740101"
"1","1.35","2","200","-260","1","1","-110","0","bgm_M64","101001","10","0.9","0","240","2","10","101001","1.1","1074","-30","10740102"
"1","1.15","3","100","-5","1","1","70","10","bgm_M64","101001","-10","0.75","-15","200","3","-10","101001","1","1074","-30","10740103"
"1","1.2","4","100","190","1","1","-110","0","bgm_M64","101001","0","0.9","0","200","4","0","101001","1","1074","-30","10740104"
"1.2","1.3","5","200","480","1","1","-40","0","bgm_M55","101011","0","1.2","0","250","5","0","101011","1","1074","-30","10740105"
"1","1.45","1","100","-470","1","1","0","10","bgm_M64","101021","20","0.8","0","210","1","0","101021","1.1","1075","-30","10750101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101021","0","0.65","0","200","2","0","101021","0.7","1075","-30","10750102"
"1.4","0.9","3","150","-10","1","1","0","0","bgm_M64","101021","-50","0.6","-13","200","3","-60","101021","0.55","1075","-30","10750103"
"1","1.5","4","100","200","1","1","-100","0","bgm_M64","101021","-30","0.9","0","200","4","0","101021","1","1075","-30","10750104"
"1","1.8","5","200","470","1","1","0","0","bgm_M55","101031","0","1.4","0","220","5","0","101031","1.6","1075","-30","10750105"
"1","1","1","170","-480","1","1","-110","10","bgm_M64","101041","-25","0.575","0","210","1","-30","101041","0.9","1076","-30","10760101"
"1","1","2","250","-230","1","1","-20","0","bgm_M64","101041","-30","0.7","0","240","2","-30","101041","1","1076","-30","10760102"
"1","1.4","3","100","15","1","1","-120","0","bgm_M64","101041","-30","0.9","-15","200","3","-10","101041","1","1076","-30","10760103"
"1","1.3","4","300","200","1","1","40","0","bgm_M64","101041","-60","0.8","0","200","4","-50","101041","1","1076","-30","10760104"
"1","1.8","5","150","450","1.3","1","-55","0","bgm_M55","101042","-50","1.1","0","210","5","0","101042","1.35","1076","-30","10760105"
"1","0.8","1","250","-480","1","1","-50","10","bgm_M64","101161","0","0.6","0","210","1","-30","101161","0.7","1077","-30","10770101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101161","0","0.75","0","200","2","0","101161","1.1","1077","-30","10770102"
"1","1.3","3","100","-10","1","1","70","0","bgm_M64","101161","0","0.9","0","200","3","0","101161","1","1077","-30","10770103"
"1","1.5","4","200","200","1","1","-90","0","bgm_M64","101161","0","1","0","200","4","0","101161","1","1077","-30","10770104"
"1","1.15","5","270","485","1.3","1","-70","-10","bgm_M55","101162","-50","0.9","-40","280","5","-45","101162","1","1077","-30","10770105"
"1","1","1","170","-450","1","1","-90","10","bgm_M64","101171","-25","0.575","0","210","1","-30","101171","0.9","1078","-30","10780101"
"1","1.2","2","100","-225","1","1","20","0","bgm_M64","101171","0","0.75","0","240","2","0","101171","1.1","1078","-30","10780102"
"1","1.15","3","100","0","1","1","-65","0","bgm_M64","101171","0","0.8","-10","200","3","-10","101171","1.1","1078","-30","10780103"
"1","1","4","100","230","1","1","0","0","bgm_M64","101171","0","0.65","0","200","4","-10","101171","0.9","1078","-30","10780104"
"1","1.45","5","200","475","1","1","-30","10","bgm_M55","101172","-50","1","-20","250","5","0","101172","1","1078","-30","10780105"
"1","0.8","1","250","-480","1","1","-50","10","bgm_M64","101191","0","0.6","0","210","1","-30","101191","0.7","1079","-30","10790101"
"1","1.35","2","200","-260","1","1","-110","0","bgm_M64","101191","10","0.9","0","240","2","10","101191","1.1","1079","-30","10790102"
"1","1.1","3","100","-10","1","1","65","0","bgm_M64","101191","0","0.8","-15","200","3","-10","101191","1","1079","-30","10790103"
"1","1.35","4","100","230","1","1","5","0","bgm_M64","101191","0","0.9","0","200","4","-10","101191","1.3","1079","-30","10790104"
"1.2","1.3","5","200","485","1","1","-70","-10","bgm_M55","101192","-50","1.1","0","280","5","-45","101192","1","1079","-30","10790105"
"1","1.35","1","100","-470","1","1","0","10","bgm_M64","101201","0","0.85","0","210","1","0","101201","1.1","1080","-30","10800101"
"1","1","2","200","-250","1","1","-120","10","bgm_M64","101201","0","0.65","0","200","2","-5","101201","0.8","1080","-30","10800102"
