b70111a7f7bcbe1dc4ae8bc6774fe61e2bd5b4cc661b7fc1b7aeae51f475726e,ede5f4b570705d05f1598588b202b393523e7940f93bb4d5ce9c5f489e5eb985,8426f7d1cd3b965ef3844fc7e2356205995ee03b931d40898bb303da544d74dd,424edb1d613ecca2b287515a91313f667e2b091c8cc6a6b8be0e1e37dc0152fe,3ffae9a26b623b147dd4ab2dab7ef68c44f81e00332ddd2dbba0614589f275ec,946d0681d0afa7ffa447dee576577605d0cc649e6ec574d058e1cb74490a3085,8aa1cce8a0d563b5739e10e76ef24673862370857891de980b1e1c3566a6fe62,a8a69d3dceb2a598f6547f02871c0c17ecfafc4a053133f3b539ac32c38d98f5,5e1160f26e606a4e677c5b841b5146a15ab8077262b584d95ad04fe3a041964d,f45b463e75347531871ac7e93b8636f5f2d794ef75f4491cfc10decb5965d75d,49b5d3b1be7775e9e62047d337ef28cb3d16f8bfab2f2abe1661f17d8efc496d,6b8bfb57ce98d34a0d487b7a63dda4cd8562b7c5a155e1bd038a8f50c111ed23,fad9537f3c5b2d624517e342d8463f2f1fea13d457a70dee2fea80376934e7c4,54d2dd6d72244548f94ef0e59c291896ab7fde8c643c324741d4e740369c35a9,d36bce8f77047766ac9fad9fb13fe964d6698577943bc7acf53854297c2efd73,eb1c6268e68c182b2513b46e38091de619a79490a6214a2f9ade09ff9ac79940,617c56700c7feb53167e2c2f0f1bd06f8259fd7bb81074e46cf6f407d2d0e7af,d268f5b97541b917112c285a74db68bf0ca884e29ee1423ddeee4da1934c9687,30a16c79dd91a2e1321cc5fa63d61f0114dd12a95f24b4de075cd386773ef680,bfd77b9b31a3d4b893e820703d017088718cd669873e9177224db436ed969dc1,23018a3aa5d42c459ad261a47471c901c7ebfc33eab2d8923d86689a57cb20d3,a72a67db1b33b797be240d357a50585fea56e3a81c5bd5c12ee1cb1dea5485f3,b79ac115afb7cdcc97d5cf07356d69d248a851bf5899b377f8d1f8bed7237af9,26fd2eead125c0444d6ec02bcb5f4db4e9c5f66f2788dcf432f627db90dbf9e1,1c5ffa4a716c1894555e87c4b63248edf58a4c62c97e3f512539643ffec1ec68,1307eff40c14cf8671f4f1d70c9a355855b9f1612d0b1d112b51f282fa5ed641
"82001","820010271","182100","382001027","5100","25021","0","0","10","蒼波的深域3-7","282001027","90","215","182001027","0","25","2030/12/17 14:59:59","82001027","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010281","182100","382001028","5300","25021","0","0","10","蒼波的深域3-8","282001028","90","215","182001028","0","100","2030/12/17 14:59:59","82001028","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010291","182100","382001029","5500","25021","0","0","10","蒼波的深域3-9","282001029","90","215","182001029","0","175","2030/12/17 14:59:59","82001029","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010301","182100","382001030","5750","25021","0","0","10","蒼波的深域3-10","282001030","90","215","182001030","0","50","2030/12/17 14:59:59","82001030","25012","10","0","10","30","0","2024/06/14 16:00:00","82001"
"82001","820010311","182100","382001031","6000","25021","0","0","10","蒼波的深域4-1","282001031","90","215","182001031","0","25","2030/12/17 14:59:59","82001031","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010321","182100","382001032","6200","25021","0","0","10","蒼波的深域4-2","282001032","90","215","182001032","0","100","2030/12/17 14:59:59","82001032","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010331","182100","382001033","6400","25021","0","0","10","蒼波的深域4-3","282001033","90","215","182001033","0","175","2030/12/17 14:59:59","82001033","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010341","182100","382001034","6550","25021","0","0","10","蒼波的深域4-4","282001034","90","215","182001034","0","50","2030/12/17 14:59:59","82001034","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010351","182100","382001035","6750","25021","0","0","10","蒼波的深域4-5","282001035","90","215","182001035","0","125","2030/12/17 14:59:59","82001035","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010361","182100","382001036","6950","25021","0","0","10","蒼波的深域4-6","282001036","90","215","182001036","0","200","2030/12/17 14:59:59","82001036","25012","10","0","10","60","0","2024/06/14 16:00:00","100461"
"82001","820010371","182100","382001037","7100","25021","0","0","10","蒼波的深域4-7","282001037","90","215","182001037","0","25","2030/12/17 14:59:59","82001037","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010381","182100","382001038","7300","25021","0","0","10","蒼波的深域4-8","282001038","90","215","182001038","0","100","2030/12/17 14:59:59","82001038","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010391","182100","382001039","7500","25021","0","0","10","蒼波的深域4-9","282001039","90","215","182001039","0","175","2030/12/17 14:59:59","82001039","25012","10","0","10","60","0","2024/06/14 16:00:00","100501"
"82001","820010401","182100","382001040","7750","25021","0","0","10","蒼波的深域4-10","282001040","90","215","182001040","0","50","2030/12/17 14:59:59","82001040","25012","10","0","10","60","0","2024/06/14 16:00:00","82001"
"82001","820010411","182100","382001041","8000","25021","0","0","10","蒼波的深域5-1","282001041","90","215","182001041","0","25","2030/12/17 14:59:59","82001041","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010421","182100","382001042","8200","25021","0","0","10","蒼波的深域5-2","282001042","90","215","182001042","0","100","2030/12/17 14:59:59","82001042","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010431","182100","382001043","8400","25021","0","0","10","蒼波的深域5-3","282001043","90","215","182001043","0","175","2030/12/17 14:59:59","82001043","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010441","182100","382001044","8550","25021","0","0","10","蒼波的深域5-4","282001044","90","215","182001044","0","50","2030/12/17 14:59:59","82001044","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010451","182100","382001045","8750","25021","0","0","10","蒼波的深域5-5","282001045","90","215","182001045","0","125","2030/12/17 14:59:59","82001045","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010461","182100","382001046","8950","25021","0","0","10","蒼波的深域5-6","282001046","90","215","182001046","0","200","2030/12/17 14:59:59","82001046","25012","10","0","10","90","0","2024/06/14 16:00:00","100461"
"82001","820010471","182100","382001047","9100","25021","0","0","10","蒼波的深域5-7","282001047","90","215","182001047","0","25","2030/12/17 14:59:59","82001047","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010481","182100","382001048","9300","25021","0","0","10","蒼波的深域5-8","282001048","90","215","182001048","0","100","2030/12/17 14:59:59","82001048","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010491","182100","382001049","9500","25021","0","0","10","蒼波的深域5-9","282001049","90","215","182001049","0","175","2030/12/17 14:59:59","82001049","25012","10","0","10","90","0","2024/06/14 16:00:00","100501"
"82001","820010501","182100","382001050","9750","25021","0","0","10","蒼波的深域5-10","282001050","90","215","182001050","0","50","2030/12/17 14:59:59","82001050","25012","10","0","10","90","0","2024/06/14 16:00:00","82001"
"82001","820010511","182100","382001051","10000","25021","0","0","10","蒼波的深域6-1","282001051","90","215","182001051","0","25","2030/12/17 14:59:59","82001051","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010521","182100","382001052","10200","25021","0","0","10","蒼波的深域6-2","282001052","90","215","182001052","0","100","2030/12/17 14:59:59","82001052","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010531","182100","382001053","10400","25021","0","0","10","蒼波的深域6-3","282001053","90","215","182001053","0","175","2030/12/17 14:59:59","82001053","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010541","182100","382001054","10550","25021","0","0","10","蒼波的深域6-4","282001054","90","215","182001054","0","50","2030/12/17 14:59:59","82001054","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010551","182100","382001055","10750","25021","0","0","10","蒼波的深域6-5","282001055","90","215","182001055","0","125","2030/12/17 14:59:59","82001055","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010561","182100","382001056","10950","25021","0","0","10","蒼波的深域6-6","282001056","90","215","182001056","0","200","2030/12/17 14:59:59","82001056","25012","10","0","10","230","0","2025/03/15 16:00:00","100461"
"82001","820010571","182100","382001057","11100","25021","0","0","10","蒼波的深域6-7","282001057","90","215","182001057","0","25","2030/12/17 14:59:59","82001057","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010581","182100","382001058","11300","25021","0","0","10","蒼波的深域6-8","282001058","90","215","182001058","0","100","2030/12/17 14:59:59","82001058","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010591","182100","382001059","11500","25021","0","0","10","蒼波的深域6-9","282001059","90","215","182001059","0","175","2030/12/17 14:59:59","82001059","25012","10","0","10","230","0","2025/03/15 16:00:00","100501"
"82001","820010601","182100","382001060","11750","25021","0","0","10","蒼波的深域6-10","282001060","90","215","182001060","0","50","2030/12/17 14:59:59","82001060","25012","10","0","10","230","0","2025/03/15 16:00:00","82001"
"82001","820010611","182100","382001061","12000","25021","0","0","10","蒼波的深域7-1","282001061","90","215","182001061","0","25","2030/12/17 14:59:59","82001061","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010621","182100","382001062","12200","25021","0","0","10","蒼波的深域7-2","282001062","90","215","182001062","0","100","2030/12/17 14:59:59","82001062","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010631","182100","382001063","12400","25021","0","0","10","蒼波的深域7-3","282001063","90","215","182001063","0","175","2030/12/17 14:59:59","82001063","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010641","182100","382001064","12550","25021","0","0","10","蒼波的深域7-4","282001064","90","215","182001064","0","50","2030/12/17 14:59:59","82001064","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010651","182100","382001065","12750","25021","0","0","10","蒼波的深域7-5","282001065","90","215","182001065","0","125","2030/12/17 14:59:59","82001065","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010661","182100","382001066","12950","25021","0","0","10","蒼波的深域7-6","282001066","90","215","182001066","0","200","2030/12/17 14:59:59","82001066","25012","10","0","10","260","0","2025/03/15 16:00:00","100461"
"82001","820010671","182100","382001067","13100","25021","0","0","10","蒼波的深域7-7","282001067","90","215","182001067","0","25","2030/12/17 14:59:59","82001067","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010681","182100","382001068","13300","25021","0","0","10","蒼波的深域7-8","282001068","90","215","182001068","0","100","2030/12/17 14:59:59","82001068","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010691","182100","382001069","13500","25021","0","0","10","蒼波的深域7-9","282001069","90","215","182001069","0","175","2030/12/17 14:59:59","82001069","25012","10","0","10","260","0","2025/03/15 16:00:00","100501"
"82001","820010701","182100","382001070","13750","25021","0","0","10","蒼波的深域7-10","282001070","90","215","182001070","0","50","2030/12/17 14:59:59","82001070","25012","10","0","10","260","0","2025/03/15 16:00:00","82001"
"82001","820010711","182100","382001071","14000","25021","0","0","10","蒼波的深域8-1","282001071","90","215","182001071","0","25","2030/12/17 14:59:59","82001071","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010721","182100","382001072","14200","25021","0","0","10","蒼波的深域8-2","282001072","90","215","182001072","0","100","2030/12/17 14:59:59","82001072","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010731","182100","382001073","14400","25021","0","0","10","蒼波的深域8-3","282001073","90","215","182001073","0","175","2030/12/17 14:59:59","82001073","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010741","182100","382001074","14550","25021","0","0","10","蒼波的深域8-4","282001074","90","215","182001074","0","50","2030/12/17 14:59:59","82001074","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010751","182100","382001075","14750","25021","0","0","10","蒼波的深域8-5","282001075","90","215","182001075","0","125","2030/12/17 14:59:59","82001075","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010761","182100","382001076","14950","25021","0","0","10","蒼波的深域8-6","282001076","90","215","182001076","0","200","2030/12/17 14:59:59","82001076","25012","10","0","10","370","0","2025/11/15 16:00:00","100461"
"82001","820010771","182100","382001077","15100","25021","0","0","10","蒼波的深域8-7","282001077","90","215","182001077","0","25","2030/12/17 14:59:59","82001077","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010781","182100","382001078","15300","25021","0","0","10","蒼波的深域8-8","282001078","90","215","182001078","0","100","2030/12/17 14:59:59","82001078","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010791","182100","382001079","15500","25021","0","0","10","蒼波的深域8-9","282001079","90","215","182001079","0","175","2030/12/17 14:59:59","82001079","25012","10","0","10","370","0","2025/11/15 16:00:00","100501"
"82001","820010801","182100","382001080","15750","25021","0","0","10","蒼波的深域8-10","282001080","90","215","182001080","0","50","2030/12/17 14:59:59","82001080","25012","10","0","10","370","0","2025/11/15 16:00:00","82001"
"82001","820010811","182100","382001081","16000","25021","0","0","10","蒼波的深域9-1","282001081","90","215","182001081","0","25","2030/12/17 14:59:59","82001081","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010821","182100","382001082","16200","25021","0","0","10","蒼波的深域9-2","282001082","90","215","182001082","0","100","2030/12/17 14:59:59","82001082","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010831","182100","382001083","16400","25021","0","0","10","蒼波的深域9-3","282001083","90","215","182001083","0","175","2030/12/17 14:59:59","82001083","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010841","182100","382001084","16550","25021","0","0","10","蒼波的深域9-4","282001084","90","215","182001084","0","50","2030/12/17 14:59:59","82001084","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010851","182100","382001085","16750","25021","0","0","10","蒼波的深域9-5","282001085","90","215","182001085","0","125","2030/12/17 14:59:59","82001085","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010861","182100","382001086","16950","25021","0","0","10","蒼波的深域9-6","282001086","90","215","182001086","0","200","2030/12/17 14:59:59","82001086","25012","10","0","10","400","0","2026/01/15 16:00:00","100461"
"82001","820010871","182100","382001087","17100","25021","0","0","10","蒼波的深域9-7","282001087","90","215","182001087","0","25","2030/12/17 14:59:59","82001087","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010881","182100","382001088","17300","25021","0","0","10","蒼波的深域9-8","282001088","90","215","182001088","0","100","2030/12/17 14:59:59","82001088","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010891","182100","382001089","17500","25021","0","0","10","蒼波的深域9-9","282001089","90","215","182001089","0","175","2030/12/17 14:59:59","82001089","25012","10","0","10","400","0","2026/01/15 16:00:00","100501"
"82001","820010901","182100","382001090","17750","25021","0","0","10","蒼波的深域9-10","282001090","90","215","182001090","0","50","2030/12/17 14:59:59","82001090","25012","10","0","10","400","0","2026/01/15 16:00:00","82001"
"83001","830010011","182100","383001001","0","25021","0","0","10","翠嵐的深域1-1","283001001","90","215","183001001","0","25","2030/12/17 14:59:59","83001001","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010021","182100","383001002","200","25021","0","0","10","翠嵐的深域1-2","283001002","90","215","183001002","0","100","2030/12/17 14:59:59","83001002","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010031","182100","383001003","400","25021","0","0","10","翠嵐的深域1-3","283001003","90","215","183001003","0","175","2030/12/17 14:59:59","83001003","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010041","182100","383001004","550","25021","0","0","10","翠嵐的深域1-4","283001004","90","215","183001004","0","50","2030/12/17 14:59:59","83001004","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010051","182100","383001005","750","25021","0","0","10","翠嵐的深域1-5","283001005","90","215","183001005","0","125","2030/12/17 14:59:59","83001005","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010061","182100","383001006","950","25021","0","0","10","翠嵐的深域1-6","283001006","90","215","183001006","0","200","2030/12/17 14:59:59","83001006","25013","10","0","10","10","0","2024/06/14 16:00:00","100830"
"83001","830010071","182100","383001007","1100","25021","0","0","10","翠嵐的深域1-7","283001007","90","215","183001007","0","25","2030/12/17 14:59:59","83001007","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010081","182100","383001008","1300","25021","0","0","10","翠嵐的深域1-8","283001008","90","215","183001008","0","100","2030/12/17 14:59:59","83001008","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010091","182100","383001009","1500","25021","0","0","10","翠嵐的深域1-9","283001009","90","215","183001009","0","175","2030/12/17 14:59:59","83001009","25013","10","0","10","10","0","2024/06/14 16:00:00","100450"
"83001","830010101","182100","383001010","1750","25021","0","0","10","翠嵐的深域1-10","283001010","90","215","183001010","0","50","2030/12/17 14:59:59","83001010","25013","10","0","10","10","0","2024/06/14 16:00:00","83001"
"83001","830010111","182100","383001011","2000","25021","0","0","10","翠嵐的深域2-1","283001011","90","215","183001011","0","25","2030/12/17 14:59:59","83001011","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010121","182100","383001012","2200","25021","0","0","10","翠嵐的深域2-2","283001012","90","215","183001012","0","100","2030/12/17 14:59:59","83001012","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010131","182100","383001013","2400","25021","0","0","10","翠嵐的深域2-3","283001013","90","215","183001013","0","175","2030/12/17 14:59:59","83001013","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010141","182100","383001014","2550","25021","0","0","10","翠嵐的深域2-4","283001014","90","215","183001014","0","50","2030/12/17 14:59:59","83001014","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010151","182100","383001015","2750","25021","0","0","10","翠嵐的深域2-5","283001015","90","215","183001015","0","125","2030/12/17 14:59:59","83001015","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010161","182100","383001016","2950","25021","0","0","10","翠嵐的深域2-6","283001016","90","215","183001016","0","200","2030/12/17 14:59:59","83001016","25013","10","0","10","20","0","2024/06/14 16:00:00","100830"
"83001","830010171","182100","383001017","3100","25021","0","0","10","翠嵐的深域2-7","283001017","90","215","183001017","0","25","2030/12/17 14:59:59","83001017","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010181","182100","383001018","3300","25021","0","0","10","翠嵐的深域2-8","283001018","90","215","183001018","0","100","2030/12/17 14:59:59","83001018","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010191","182100","383001019","3500","25021","0","0","10","翠嵐的深域2-9","283001019","90","215","183001019","0","175","2030/12/17 14:59:59","83001019","25013","10","0","10","20","0","2024/06/14 16:00:00","100450"
"83001","830010201","182100","383001020","3750","25021","0","0","10","翠嵐的深域2-10","283001020","90","215","183001020","0","50","2030/12/17 14:59:59","83001020","25013","10","0","10","20","0","2024/06/14 16:00:00","83001"
"83001","830010211","182100","383001021","4000","25021","0","0","10","翠嵐的深域3-1","283001021","90","215","183001021","0","25","2030/12/17 14:59:59","83001021","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010221","182100","383001022","4200","25021","0","0","10","翠嵐的深域3-2","283001022","90","215","183001022","0","100","2030/12/17 14:59:59","83001022","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010231","182100","383001023","4400","25021","0","0","10","翠嵐的深域3-3","283001023","90","215","183001023","0","175","2030/12/17 14:59:59","83001023","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010241","182100","383001024","4550","25021","0","0","10","翠嵐的深域3-4","283001024","90","215","183001024","0","50","2030/12/17 14:59:59","83001024","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010251","182100","383001025","4750","25021","0","0","10","翠嵐的深域3-5","283001025","90","215","183001025","0","125","2030/12/17 14:59:59","83001025","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010261","182100","383001026","4950","25021","0","0","10","翠嵐的深域3-6","283001026","90","215","183001026","0","200","2030/12/17 14:59:59","83001026","25013","10","0","10","30","0","2024/06/14 16:00:00","100830"
"83001","830010271","182100","383001027","5100","25021","0","0","10","翠嵐的深域3-7","283001027","90","215","183001027","0","25","2030/12/17 14:59:59","83001027","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010281","182100","383001028","5300","25021","0","0","10","翠嵐的深域3-8","283001028","90","215","183001028","0","100","2030/12/17 14:59:59","83001028","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010291","182100","383001029","5500","25021","0","0","10","翠嵐的深域3-9","283001029","90","215","183001029","0","175","2030/12/17 14:59:59","83001029","25013","10","0","10","30","0","2024/06/14 16:00:00","100450"
"83001","830010301","182100","383001030","5750","25021","0","0","10","翠嵐的深域3-10","283001030","90","215","183001030","0","50","2030/12/17 14:59:59","83001030","25013","10","0","10","30","0","2024/06/14 16:00:00","83001"
"83001","830010311","182100","383001031","6000","25021","0","0","10","翠嵐的深域4-1","283001031","90","215","183001031","0","25","2030/12/17 14:59:59","83001031","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010321","182100","383001032","6200","25021","0","0","10","翠嵐的深域4-2","283001032","90","215","183001032","0","100","2030/12/17 14:59:59","83001032","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010331","182100","383001033","6400","25021","0","0","10","翠嵐的深域4-3","283001033","90","215","183001033","0","175","2030/12/17 14:59:59","83001033","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010341","182100","383001034","6550","25021","0","0","10","翠嵐的深域4-4","283001034","90","215","183001034","0","50","2030/12/17 14:59:59","83001034","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010351","182100","383001035","6750","25021","0","0","10","翠嵐的深域4-5","283001035","90","215","183001035","0","125","2030/12/17 14:59:59","83001035","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010361","182100","383001036","6950","25021","0","0","10","翠嵐的深域4-6","283001036","90","215","183001036","0","200","2030/12/17 14:59:59","83001036","25013","10","0","10","60","0","2024/06/14 16:00:00","100830"
"83001","830010371","182100","383001037","7100","25021","0","0","10","翠嵐的深域4-7","283001037","90","215","183001037","0","25","2030/12/17 14:59:59","83001037","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010381","182100","383001038","7300","25021","0","0","10","翠嵐的深域4-8","283001038","90","215","183001038","0","100","2030/12/17 14:59:59","83001038","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010391","182100","383001039","7500","25021","0","0","10","翠嵐的深域4-9","283001039","90","215","183001039","0","175","2030/12/17 14:59:59","83001039","25013","10","0","10","60","0","2024/06/14 16:00:00","100450"
"83001","830010401","182100","383001040","7750","25021","0","0","10","翠嵐的深域4-10","283001040","90","215","183001040","0","50","2030/12/17 14:59:59","83001040","25013","10","0","10","60","0","2024/06/14 16:00:00","83001"
"83001","830010411","182100","383001041","8000","25021","0","0","10","翠嵐的深域5-1","283001041","90","215","183001041","0","25","2030/12/17 14:59:59","83001041","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010421","182100","383001042","8200","25021","0","0","10","翠嵐的深域5-2","283001042","90","215","183001042","0","100","2030/12/17 14:59:59","83001042","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010431","182100","383001043","8400","25021","0","0","10","翠嵐的深域5-3","283001043","90","215","183001043","0","175","2030/12/17 14:59:59","83001043","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010441","182100","383001044","8550","25021","0","0","10","翠嵐的深域5-4","283001044","90","215","183001044","0","50","2030/12/17 14:59:59","83001044","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010451","182100","383001045","8750","25021","0","0","10","翠嵐的深域5-5","283001045","90","215","183001045","0","125","2030/12/17 14:59:59","83001045","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010461","182100","383001046","8950","25021","0","0","10","翠嵐的深域5-6","283001046","90","215","183001046","0","200","2030/12/17 14:59:59","83001046","25013","10","0","10","90","0","2024/06/14 16:00:00","100830"
"83001","830010471","182100","383001047","9100","25021","0","0","10","翠嵐的深域5-7","283001047","90","215","183001047","0","25","2030/12/17 14:59:59","83001047","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010481","182100","383001048","9300","25021","0","0","10","翠嵐的深域5-8","283001048","90","215","183001048","0","100","2030/12/17 14:59:59","83001048","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010491","182100","383001049","9500","25021","0","0","10","翠嵐的深域5-9","283001049","90","215","183001049","0","175","2030/12/17 14:59:59","83001049","25013","10","0","10","90","0","2024/06/14 16:00:00","100450"
"83001","830010501","182100","383001050","9750","25021","0","0","10","翠嵐的深域5-10","283001050","90","215","183001050","0","50","2030/12/17 14:59:59","83001050","25013","10","0","10","90","0","2024/06/14 16:00:00","83001"
"83001","830010511","182100","383001051","10000","25021","0","0","10","翠嵐的深域6-1","283001051","90","215","183001051","0","25","2030/12/17 14:59:59","83001051","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010521","182100","383001052","10200","25021","0","0","10","翠嵐的深域6-2","283001052","90","215","183001052","0","100","2030/12/17 14:59:59","83001052","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010531","182100","383001053","10400","25021","0","0","10","翠嵐的深域6-3","283001053","90","215","183001053","0","175","2030/12/17 14:59:59","83001053","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010541","182100","383001054","10550","25021","0","0","10","翠嵐的深域6-4","283001054","90","215","183001054","0","50","2030/12/17 14:59:59","83001054","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010551","182100","383001055","10750","25021","0","0","10","翠嵐的深域6-5","283001055","90","215","183001055","0","125","2030/12/17 14:59:59","83001055","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010561","182100","383001056","10950","25021","0","0","10","翠嵐的深域6-6","283001056","90","215","183001056","0","200","2030/12/17 14:59:59","83001056","25013","10","0","10","230","0","2025/03/15 16:00:00","100830"
"83001","830010571","182100","383001057","11100","25021","0","0","10","翠嵐的深域6-7","283001057","90","215","183001057","0","25","2030/12/17 14:59:59","83001057","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010581","182100","383001058","11300","25021","0","0","10","翠嵐的深域6-8","283001058","90","215","183001058","0","100","2030/12/17 14:59:59","83001058","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010591","182100","383001059","11500","25021","0","0","10","翠嵐的深域6-9","283001059","90","215","183001059","0","175","2030/12/17 14:59:59","83001059","25013","10","0","10","230","0","2025/03/15 16:00:00","100450"
"83001","830010601","182100","383001060","11750","25021","0","0","10","翠嵐的深域6-10","283001060","90","215","183001060","0","50","2030/12/17 14:59:59","83001060","25013","10","0","10","230","0","2025/03/15 16:00:00","83001"
"83001","830010611","182100","383001061","12000","25021","0","0","10","翠嵐的深域7-1","283001061","90","215","183001061","0","25","2030/12/17 14:59:59","83001061","25013","10","0","10","260","0","2025/03/15 16:00:00","100450"
"83001","830010621","182100","383001062","12200","25021","0","0","10","翠嵐的深域7-2","283001062","90","215","183001062","0","100","2030/12/17 14:59:59","83001062","25013","10","0","10","260","0","2025/03/15 16:00:00","100450"
