d703a7179fdd8cc0754918e501750839221e8e4fe16e3a37ee363d9022112856,43153e92723b0e52b850dedea6c70f6e27430020f971a088e81b7d997a793a32,602cb427da191d2392509ec55d82699278f7e1da461e6047363034d9ff78acca,85f5c8b721f6332de0fa5673cca4fc1de9ddf4a78c76452166e31c00715078ae,b080a568ec993c51c7d3a49fa41bdc66e4f71edafa961082ea0b3635b8f1c293,fac59ebb1475d5682490a02dcb6c3fc557d86a031ea0449a2729b03e17fc73d1,ba8035f5255aa52cdda04b7fd169df0d5aa36f02388b8a03bcc509a9238b3547,296d2a18b22b39a240c5cc36c3e3440ab0aa7de8f1b2caf9578eb54575287048,85e46e27547240f20e20540554abc466a75e8b89258af37cbde1ced9cca6b79e,810db892cefb3cde3dbc95a75af81ee7d57d16dc134f2fbaa9d0bdeb5fca4550,4012f4893cd3147c31ab21ff7775b3708bfb7dc5abc1d0a98c6a4220df7875db,0c4762d72f32e08999998ac7182ac2cf9fa907f7824c9d5100d0404a727fa687,7dbdb817df86668fc103da1345be19f32ef0cfd1ff411e587655b693ce84de0d,c483f491a2c3d972b3f99d5bea6f14aa10e0313bdff1eb69d866c7161fd94049,e5030a7a145d7e7f2979087202a3a7609677c32b03a39cc4b11baa20a977712b,9c2ca11cc835af625aaab2e5efa62fd964a51547b2a6c307935692952e802b09,c592ff6d4a22e11958dd852fcb42eedd5d76ed6432efe0692a23f782622d560e,1c2412c7f7056d2a7dbbf1ebfdf007a5455ceb5df9af3a1498aecdf832a3e88f,6560bd59d42c00b7a1b541c1e238a7bc4ef7a11c168753364a78ef4a6a93261d,a5bf06cdc45b309b0964f3184c6622449442e64804da867829fdb819cb2bbf6b,074653c60c2f9808cf030656169fa7e5263a148480f5217f671bd9b5c652822e,54b0580c8d2caf867a611555131f9cda093fb25901d6468f798c25e0b153d967,7c00223f9007ff0eecf02f5d3b54301b97515d3770fac11197bb657af3c7b6ad,9270ed301fe40d31a20589c9760dc060ad2c8d8cecc8f0cd9e89475013d44eb5,bf24f991b7392c174b0c3ad13347607d32dfe00dd1fb6160023634aa82e87343,6027f81b81f5639344feda12b84cbe5d00860fc6f1328fe9b83089fcde4b6a07,7471eb2c93b9488f99c8105a15aa5942d537226d58932cf0e829e09bbb0a9b6c,a8300d9f95d9559a6fd6d1ac409b7ae1bb4e50760a8a66e3c3327377529c8a1c,704cfa6473c37370ddadfd21d3e0392c76dc8be91a82e7854056fd1ad947acf4,24b0ea6f01e29749fbd2db6f1d784fe82926f8c76d6ec57c0143f26d802f680b,d1da95c70297d19e6630bf5f4e147ac2930d3569b66e85bdf04e5b3348490df4,4963f4e7ba51648c7b0f7a2c02e72cd8a6e617ca6315be6c4f5e997986c22371,582f7830652b66446c8e40dc4d510b776b49355d95cff6eae284dd33e085e52b,eb4a9e8006e2e3586faab8280bf4b701bfabedc5614706aec9dd4bab8655f797,e115dff0d4333f678174a725781b41173e4fa577c88d2d58c9156662b53aa3ac,fcddd4a934fb14849eae442f74c2496e353d2e1740202acd25b2fbb5633ec922,52619a494e1503ea9ec6917402e0fef39865ba896180bba1a5cced00e4efca48,3483d33b91a6f40f8157be541c7b6d7ae0e1055d014a979d8cdac0136360d1dd,ee1076a4f05d4a0bf5464e1d4f77837ca377ce3e8faf12fa043eb72833f2d43c,03555d17260507caa7ac11a3f29c5b16f2b4e72dee8a4031dab55203d193fb9c,6952e10a6fd05c9eb1951c55f674627707c3854b922a25e62eef36143489f5c2,4c4952c31133999b95f54b61e73d94eb5b41ffe8d84f11d442693ae2f70cbc15,4ad0f2325377bcd65e8e7bb5fbb26b9d2f81769e7acabe52208f35474af870d2,32088010670842b8aede233d3176874da870b7301cae0e093c023d7fe588f0e5,d1ad6e07ca973ca3b625aa04be64b23de3fd081a9e0917ef75d7416449775f4e,4a4447461522392ca504451af0bee10ccb8ddb928aedc0b4281be9cfb2d98a8a,b6edd7f780db7f4da87ee2b7da5ac7e7f70fcfe5f678cbf1c7c7a88d4017e041,74de0067a5ec00782c010e72cf32ea20c31999e3c34f903eb4130736ee63d586,fcbca0529a1e45750ae625e3cdecbd9c004559409bd8e50128761043195ad42e,f9973ba09f296d36307cf58609f79dd50a36673bd14d8ed87522247d8ce5fee5,a51e1e23517b6d5fd3456bf250d41674988bc6990a2f16267fb9c748f407205b,23f09120b1d9c6f4c39423d5a75f977e5e64eded46069845c88b0c9480ed9ed0,d4e37e6033ca523f982bfce1e404aad0e5e9c4e1eb99b60e0d276e5344971f89
"100020","bgm_M169","110270011","125134","110270013","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","115584","佩特羅大森林‧東部 27-1","110270011","110270012","0","101270103","101270106","-50","11027001","0","-160","101270105","2020/01/10 16:00:00","100022","215","10","bgm_M169","0","0","11027","0","0","101270101","bgm_M169","211001000","-815","125074"
"100020","bgm_M169","110270021","115194","110270023","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","115554","佩特羅大森林‧東部 27-2","110270021","110270022","0","101270204","101270206","-50","11027002","0","-60","101270208","2020/01/10 16:00:00","100022","215","10","bgm_M169","0","0","11027","0","0","101270201","bgm_M169","211001000","-675","125014"
"100500","bgm_M169","110270031","125164","110270033","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","115614","佩特羅大森林‧東部 27-3","110270031","110270032","0","101270309","101270303","-50","11027003","0","-185","101270302","2020/01/10 16:00:00","101822","215","10","bgm_M169","0","0","11027","0","0","101270305","bgm_M169","211001000","-555","125224"
"100500","bgm_M169","110270041","125044","110270043","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","125314","佩特羅大森林‧東部 27-4","110270041","110270042","0","101270406","101270408","-50","11027004","0","-140","101270405","2020/01/10 16:00:00","101822","215","10","bgm_M169","0","0","11027","0","0","101270407","bgm_M169","211001000","-380","115584"
"100020","bgm_M169","110270051","115104","110270053","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","125374","佩特羅大森林‧東部 27-5","110270051","110270052","0","101270504","101270503","-50","11027005","0","-50","101270502","2020/01/10 16:00:00","100022","215","10","bgm_M169","0","0","11027","0","0","101270506","bgm_M169","211001000","-240","115554"
"100460","bgm_M169","110270061","115254","110270063","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115432","佩特羅大森林‧東部 27-6","110270061","110270062","0","101270605","101270603","-50","11027006","0","-120","101270606","2020/01/10 16:00:00","101672","215","10","bgm_M169","0","0","11027","0","0","101270601","bgm_M169","211001000","-90","115614"
"100500","bgm_M169","110270071","125074","110270073","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","125523","佩特羅大森林‧東部 27-7","110270071","110270072","0","101270702","101270704","-50","11027007","0","-15","101270705","2020/01/10 16:00:00","101822","215","10","bgm_M169","0","0","11027","0","0","101270707","bgm_M169","211001000","20","115584"
"100500","bgm_M169","110270081","125014","110270083","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","115284","佩特羅大森林‧東部 27-8","110270081","110270082","0","101270807","101270802","-50","11027008","0","-40","101270801","2020/01/10 16:00:00","101822","215","10","bgm_M169","0","0","11027","0","0","101270806","bgm_M169","211001000","180","115554"
"100050","bgm_M169","110270091","125224","110270093","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","115344","佩特羅大森林‧東部 27-9","110270091","110270092","0","101270906","101270903","-50","11027009","0","-170","101270908","2020/01/10 16:00:00","100038","215","10","bgm_M169","0","0","11027","0","0","101270901","bgm_M169","211001000","260","115614"
"100050","bgm_M169","110270101","115194","110270103","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101271006","0","0","10","25011","100037","90","0","125374","佩特羅大森林‧東部 27-10","110270101","110270102","0","101271004","101271009","-50","11027010","0","-130","101271008","2020/01/10 16:00:00","100038","215","10","bgm_M169","0","0","11027","0","0","101271005","bgm_M169","211001000","415","115584"
"100020","bgm_M169","110270111","125164","110270113","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","25012","100021","90","0","115432","佩特羅大森林‧東部 27-11","110270111","110270112","0","101271102","101271108","-50","11027011","0","-5","101271107","2020/01/10 16:00:00","100022","215","10","bgm_M169","0","0","11027","0","0","101271101","bgm_M169","211001000","445","115554"
"100450","bgm_M169","110270121","115614","110270123","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","25013","101621","90","0","125523","佩特羅大森林‧東部 27-12","110270121","110270122","0","101271202","101271209","-50","11027012","0","10","101271203","2020/01/10 16:00:00","101622","215","10","bgm_M169","0","0","11027","0","0","101271204","bgm_M169","211001000","595","115432"
"100500","bgm_M169","110270131","115584","110270133","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101271304","0","0","10","25014","101821","90","0","115284","佩特羅大森林‧東部 27-13","110270131","110270132","0","101271307","101271305","-50","11027013","0","-121","101271308","2020/01/10 16:00:00","101822","215","10","bgm_M169","0","0","11027","0","0","101271302","bgm_M169","211001000","685","125374"
"100500","bgm_M170","110270141","115554","110270143","0","0","101832","0","bgm_M170","bgm_M170","101833","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","101831","90","9027156","115344","佩特羅大森林‧東部 27-14","110270141","110270142","0","101271404","0","-50","11027014","0","-50","101271406","2020/01/10 16:00:00","101832","215","10","bgm_M170","0","0","11027","9027155","0","101271407","bgm_M170","211001000","815","125314"
"100050","bgm_M169","110280011","115584","110280013","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","125523","迪茲塔爾河蝕岸‧北部 28-1","110280011","110280012","0","101280104","101280106","-50","11028001","0","-95","101280105","2020/01/14 16:00:00","100038","215","10","bgm_M169","0","0","11028","0","0","101280101","bgm_M169","211001000","-805","125374"
"100050","bgm_M169","110280021","115554","110280023","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","115284","迪茲塔爾河蝕岸‧北部 28-2","110280021","110280022","0","101280202","101280203","-50","11028002","0","50","101280208","2020/01/14 16:00:00","100038","215","10","bgm_M169","0","0","11028","0","0","101280201","bgm_M169","211001000","-725","125314"
"100460","bgm_M169","110280031","115614","110280033","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115344","迪茲塔爾河蝕岸‧北部 28-3","110280031","110280032","0","101280305","101280303","-50","11028003","0","-50","101280304","2020/01/14 16:00:00","101672","215","10","bgm_M169","0","0","11028","0","0","101280301","bgm_M169","211001000","-570","115432"
"100460","bgm_M169","110280041","115584","110280043","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115105","迪茲塔爾河蝕岸‧北部 28-4","110280041","110280042","0","101280407","101280402","-50","11028004","0","35","101280404","2020/01/14 16:00:00","101672","215","10","bgm_M169","0","0","11028","0","0","101280401","bgm_M169","211001000","-415","115284"
"100020","bgm_M169","110280051","115554","110280053","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","125255","迪茲塔爾河蝕岸‧北部 28-5","110280051","110280052","0","101280507","101280505","-50","11028005","0","-125","101280502","2020/01/14 16:00:00","100022","215","10","bgm_M169","0","0","11028","0","0","101280501","bgm_M169","211001000","-390","125523"
"100450","bgm_M169","110280061","115614","110280063","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101621","90","0","125045","迪茲塔爾河蝕岸‧北部 28-6","110280061","110280062","0","101280606","101280603","-50","11028006","0","-30","101280607","2020/01/14 16:00:00","101622","215","10","bgm_M169","0","0","11028","0","0","101280601","bgm_M169","211001000","-245","125374"
"100450","bgm_M169","110280071","115584","110280073","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101621","90","0","125075","迪茲塔爾河蝕岸‧北部 28-7","110280071","110280072","0","101280707","101280704","-50","11028007","0","-5","101280703","2020/01/14 16:00:00","101622","215","10","bgm_M169","0","0","11028","0","0","101280708","bgm_M169","211001000","-80","125314"
"100020","bgm_M169","110280081","115554","110280083","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","125195","迪茲塔爾河蝕岸‧北部 28-8","110280081","110280082","0","101280808","101280804","-50","11028008","0","-140","101280803","2020/01/14 16:00:00","100022","215","10","bgm_M169","0","0","11028","0","0","101280806","bgm_M169","211001000","40","115432"
"100500","bgm_M169","110280091","115614","110280093","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","115135","迪茲塔爾河蝕岸‧北部 28-9","110280091","110280092","0","101280904","101280903","-50","11028009","0","5","101280906","2020/01/14 16:00:00","101822","215","10","bgm_M169","0","0","11028","0","0","101280902","bgm_M169","211001000","175","115344"
"100500","bgm_M169","110280101","115584","110280103","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","25011","101821","90","0","115105","迪茲塔爾河蝕岸‧北部 28-10","110280101","110280102","0","101281002","101281006","-50","11028010","0","10","101281003","2020/01/14 16:00:00","101822","215","10","bgm_M169","0","0","11028","0","0","101281004","bgm_M169","211001000","355","125523"
"100020","bgm_M169","110280111","115554","110280113","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","25012","100021","90","0","125255","迪茲塔爾河蝕岸‧北部 28-11","110280111","110280112","0","101281104","101281103","-50","11028011","0","-125","101281105","2020/01/14 16:00:00","100022","215","10","bgm_M169","0","0","11028","0","0","101281102","bgm_M169","211001000","455","115284"
"100050","bgm_M169","110280121","125374","110280123","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","25013","100037","90","0","125015","迪茲塔爾河蝕岸‧北部 28-12","110280121","110280122","0","101281205","101281204","-50","11028012","0","5","101281206","2020/01/14 16:00:00","100038","215","10","bgm_M169","0","0","11028","0","0","101281201","bgm_M169","211001000","560","125075"
"100560","bgm_M169","110280131","125314","110280133","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101281306","0","0","10","25014","102021","90","0","115165","迪茲塔爾河蝕岸‧北部 28-13","110280131","110280132","0","101281304","101281305","-50","11028013","0","-120","101281302","2020/01/14 16:00:00","102022","215","10","bgm_M169","0","0","11028","0","0","101281301","bgm_M169","211001000","670","125195"
"100560","bgm_M170","110280141","115432","110280143","0","0","102032","0","bgm_M170","bgm_M170","102033","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","102031","90","9028156","115225","迪茲塔爾河蝕岸‧北部 28-14","110280141","110280142","0","0","0","-50","11028014","0","-15","0","2020/01/14 16:00:00","102032","215","10","bgm_M170","0","0","11028","9028155","0","101281407","bgm_M170","211001000","805","115135"
"100020","bgm_M169","110290011","125374","110290013","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","125195","迪茲塔爾河蝕岸‧南部 29-1","110290011","110290012","0","101290101","101290107","-50","11029001","0","20","101290105","2020/03/13 16:00:00","100022","215","10","bgm_M169","0","0","11029","0","0","101290102","bgm_M169","211001000","-805","125045"
"100560","bgm_M169","110290021","125314","110290023","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","115135","迪茲塔爾河蝕岸‧南部 29-2","110290021","110290022","0","101290204","101290203","-50","11029002","0","55","101290202","2020/03/13 16:00:00","102022","215","10","bgm_M169","0","0","11029","0","0","101290208","bgm_M169","211001000","-645","125255"
"100560","bgm_M169","110290031","115432","110290033","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","125075","迪茲塔爾河蝕岸‧南部 29-3","110290031","110290032","0","101290304","101290303","-50","11029003","0","-85","101290305","2020/03/13 16:00:00","102022","215","10","bgm_M169","0","0","11029","0","0","101290307","bgm_M169","211001000","-590","115105"
"100020","bgm_M169","110290041","115344","110290043","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","115585","迪茲塔爾河蝕岸‧南部 29-4","110290041","110290042","0","101290402","101290406","-50","11029004","0","10","101290405","2020/03/13 16:00:00","100022","215","10","bgm_M169","0","0","11029","0","0","101290401","bgm_M169","211001000","-450","125195"
"100020","bgm_M169","110290051","115284","110290053","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","115555","迪茲塔爾河蝕岸‧南部 29-5","110290051","110290052","0","101290504","101290506","-50","11029005","0","-90","101290502","2020/03/13 16:00:00","100022","215","10","bgm_M169","0","0","11029","0","0","101290501","bgm_M169","211001000","-315","115135"
"100450","bgm_M169","110290061","125374","110290063","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101290607","0","0","10","0","101621","90","0","115615","迪茲塔爾河蝕岸‧南部 29-6","110290061","110290062","0","101290602","101290603","-50","11029006","0","-130","101290605","2020/03/13 16:00:00","101622","215","10","bgm_M169","0","0","11029","0","0","101290601","bgm_M169","211001000","-140","125075"
"100020","bgm_M169","110290071","125314","110290073","0","0","100022","0","bgm_M169","bgm_M169","100023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100021","90","0","115585","迪茲塔爾河蝕岸‧南部 29-7","110290071","110290072","0","101290702","101290701","-50","11029007","0","15","101290706","2020/03/13 16:00:00","100022","215","10","bgm_M169","0","0","11029","0","0","101290709","bgm_M169","211001000","-70","125045"
"100450","bgm_M169","110290081","115432","110290083","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101621","90","0","115555","迪茲塔爾河蝕岸‧南部 29-8","110290081","110290082","0","101290809","101290805","-50","11029008","0","-90","101290807","2020/03/13 16:00:00","101622","215","10","bgm_M169","0","0","11029","0","0","101290806","bgm_M169","211001000","65","125255"
"100050","bgm_M169","110290091","125523","110290093","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100037","90","0","115615","迪茲塔爾河蝕岸‧南部 29-9","110290091","110290092","0","101290907","101290906","-50","11029009","0","20","101290902","2020/03/13 16:00:00","100038","215","10","bgm_M169","0","0","11029","0","0","101290901","bgm_M169","211001000","190","115105"
"100460","bgm_M169","110290101","115344","110290103","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101291003","0","0","10","25011","101671","90","0","115585","迪茲塔爾河蝕岸‧南部 29-10","110290101","110290102","0","101291004","101291009","-50","11029010","0","-80","101291008","2020/03/13 16:00:00","101672","215","10","bgm_M169","0","0","11029","0","0","101291007","bgm_M169","211001000","300","125015"
"100050","bgm_M169","110290111","115284","110290113","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101291106","0","0","10","25012","100037","90","0","115555","迪茲塔爾河蝕岸‧南部 29-11","110290111","110290112","0","101291104","101291102","-50","11029011","0","50","101291105","2020/03/13 16:00:00","100038","215","10","bgm_M169","0","0","11029","0","0","101291101","bgm_M169","211001000","400","115225"
"100460","bgm_M169","110290121","115165","110290123","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101291209","0","0","10","25013","101671","90","0","115615","迪茲塔爾河蝕岸‧南部 29-12","110290121","110290122","0","101291201","101291206","-50","11029012","0","45","101291205","2020/03/13 16:00:00","101672","215","10","bgm_M169","0","0","11029","0","0","101291204","bgm_M169","211001000","560","115555"
"100050","bgm_M169","110290131","125015","110290133","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101291304","0","0","10","25014","100037","90","0","115585","迪茲塔爾河蝕岸‧南部 29-13","110290131","110290132","0","101291301","101291302","-50","11029013","0","-75","101291308","2020/03/13 16:00:00","100038","215","10","bgm_M169","0","0","11029","0","0","101291303","bgm_M169","211001000","650","115615"
"100560","bgm_M170","110290141","115225","110290143","0","0","102032","0","bgm_M170","bgm_M170","102033","10","2030/12/31 14:59:59","0","bgm_M170","1","0","0","0","0","10","25015","102031","90","9029156","115555","迪茲塔爾河蝕岸‧南部 29-14","110290141","110290142","0","101291409","0","-50","11029014","0","-40","101291405","2020/03/13 16:00:00","102032","215","10","bgm_M170","0","0","11029","9029155","0","101291407","bgm_M170","211001000","805","115585"
"100560","bgm_M169","110300011","115105","110300013","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","115585","弗泰拉斷崖‧北部 30-1","110300011","110300012","0","101300103","0","-50","11030001","0","-130","101300102","2020/04/14 16:00:00","102022","215","10","bgm_M169","0","0","11030","0","0","101300104","bgm_M169","211001000","-805","115135"
"100050","bgm_M169","110300021","125255","110300023","0","0","101382","0","bgm_M169","bgm_M169","101383","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101381","90","0","115555","弗泰拉斷崖‧北部 30-2","110300021","110300022","0","101300202","101300206","-50","11030002","0","-30","101300204","2020/04/14 16:00:00","101382","215","10","bgm_M169","0","0","11030","0","0","101300205","bgm_M169","211001000","-665","125075"
"100500","bgm_M169","110300031","125195","110300033","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101821","90","0","115615","弗泰拉斷崖‧北部 30-3","110300031","110300032","0","101300307","0","-50","11030003","0","5","101300302","2020/04/14 16:00:00","101822","215","10","bgm_M169","0","0","11030","0","0","101300304","bgm_M169","211001000","-480","125045"
"100560","bgm_M169","110300041","115135","110300043","0","0","102022","0","bgm_M169","bgm_M169","102023","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","102021","90","0","115402","弗泰拉斷崖‧北部 30-4","110300041","110300042","0","101300405","101300403","-50","11030004","0","-130","101300406","2020/04/14 16:00:00","102022","215","10","bgm_M169","0","0","11030","0","0","101300401","bgm_M169","211001000","-520","115585"
"100050","bgm_M169","110300051","125075","110300053","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101621","90","0","125463","弗泰拉斷崖‧北部 30-5","110300051","110300052","0","101300502","101300505","-50","11030005","0","-125","101300501","2020/04/14 16:00:00","101622","215","10","bgm_M169","0","0","11030","0","0","101300504","bgm_M169","211001000","-305","115555"
"100020","bgm_M169","110300061","125045","110300063","0","0","100012","0","bgm_M169","bgm_M169","100013","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101300607","0","0","10","0","100011","90","0","115315","弗泰拉斷崖‧北部 30-6","110300061","110300062","0","101300605","101300606","-50","11030006","0","55","101300603","2020/04/14 16:00:00","100012","215","10","bgm_M169","0","0","11030","0","0","101300604","bgm_M169","211001000","-290","115615"
"100020","bgm_M169","110300071","115105","110300073","0","0","101672","0","bgm_M169","bgm_M169","101673","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101671","90","0","115402","弗泰拉斷崖‧北部 30-7","110300071","110300072","0","101300705","101300706","-50","11030007","0","-15","101300703","2020/04/14 16:00:00","101672","215","10","bgm_M169","0","0","11030","0","0","101300702","bgm_M169","211001000","-115","115585"
"100450","bgm_M169","110300081","125255","110300083","0","0","101622","0","bgm_M169","bgm_M169","101623","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","101621","90","0","125463","弗泰拉斷崖‧北部 30-8","110300081","110300082","0","101300805","101300806","-50","11030008","0","50","101300802","2020/04/14 16:00:00","101622","215","10","bgm_M169","0","0","11030","0","0","101300807","bgm_M169","211001000","75","115555"
"100080","bgm_M169","110300091","115165","110300093","0","0","100052","0","bgm_M169","bgm_M169","100053","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","0","100051","90","0","125345","弗泰拉斷崖‧北部 30-9","110300091","110300092","0","101300904","101300905","-50","11030009","0","-105","101300902","2020/04/14 16:00:00","100052","215","10","bgm_M169","0","0","11030","0","0","101300901","bgm_M169","211001000","20","115615"
"100110","bgm_M169","110300101","125015","110300103","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","0","bgm_M169","1","0","0","0","0","10","25011","102181","90","0","125285","弗泰拉斷崖‧北部 30-10","110300101","110300102","0","101301004","101301006","-50","11030010","0","-130","101301002","2020/04/14 16:00:00","102182","215","10","bgm_M169","0","0","11030","0","0","101301003","bgm_M169","211001000","260","115585"
"100500","bgm_M169","110300111","115225","110300113","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101301105","0","0","10","25012","101821","90","0","115375","弗泰拉斷崖‧北部 30-11","110300111","110300112","0","101301108","101301105","-50","11030011","0","-80","101301107","2020/04/14 16:00:00","101822","215","10","bgm_M169","0","0","11030","0","0","101301101","bgm_M169","211001000","440","115555"
"100500","bgm_M169","110300121","115615","110300123","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101301202","0","0","10","25013","101821","90","0","115315","弗泰拉斷崖‧北部 30-12","110300121","110300122","0","101301204","101301205","-50","11030012","0","-10","101301203","2020/04/14 16:00:00","101822","215","10","bgm_M169","0","0","11030","0","0","101301201","bgm_M169","211001000","605","125345"
"100040","bgm_M169","110300131","115585","110300133","0","0","100038","0","bgm_M169","bgm_M169","100039","10","2030/12/31 14:59:59","0","bgm_M169","1","0","101301307","0","0","10","25014","100037","90","0","115402","弗泰拉斷崖‧北部 30-13","110300131","110300132","0","101301304","101301306","-50","11030013","0","-120","101301303","2020/04/14 16:00:00","100038","215","10","bgm_M169","0","0","11030","0","0","101301301","bgm_M169","211001000","740","125285"
