ce2c10dc48cd4a1f05d3ad371672c946d8c2f53067a2a373f1177a8f6c882f4b,e7770485e1d2a7cd8cb6726793cfb7fef4a0e40cadb2168756e304b7f22be242,dc6c17cf65206581556b94444641df8f94d5f250886e6324e90fe16a0861bc57,71a65af529fc6d22fe3e4a66491bab8b975cdcef6d89556ccf708e20377cc48f,edee69fa74bd6162120fe86bdcbeb933b92f1226582ccedc5aba2481813488bd,8782ee877fa5fb076a0cc6ba1e175113557ddde4e90777ab6fd73703de39a1ee,bad56a4bd00350af43288eeb8abfabbc83b84890032cb3965ede2be0543c5b4b,302499c7d1ae61f82e2101cd186b9b9d146a00a70de06cd307be6c974d107b67,14d70038821a7a1d75d93305d4512481a973f9b562708a27030c19f0fc9834c1,7826dc54e447f1b706219b292fb917e9e33366b3dc3a6e9d2796489aeb03c8c6,598b4aeabbba4962d96544733c61e24a53b633cf33568523972859d2984669bb,1f21d83d43441ecd6d18b35de27edbd68bbb8c24d5fbc38a059bc1e7d1e28ed4,db12811da48b26b8bd8f9de013b5707868600904abeb5d07b197bd45ef180648,aa4035b2c503e3a89a07b9bfa10daa45f38a61c8b6075f4f17221c8d060dffe4,37c20e48b623b2cf8f081d1c0ba8553dbf0604379ba8eed0b1cac7db0b38c1ce,affcd56ce06e4c01bc8f41007894d4166b6af19e861bdff4a66b645c1655c1e4,ce624065be2372ebcafb37ca70f5828268c9d3032f20c0462883fbbb7683dfb2,502309e3c70145d49e4979bb79df5d7fd80cb3adff106ed6486af64030bce6b0,513960924e9ecf47c0f965829188a69d62c64f1d2b85d25dcba6a0ea7a8f1aaf,2d693f7c5052b0419c164a576f710654e4656417d12c22a9ef14b3c8f95c159e,54e76c02d43206131b3241c224bbc504cecce00b6e09faef36dadb8a68c0813a,97c4f099c45ea5b78e7bff2541d4a638dcf7e6c3329b83bd92933b84f8ace42d,3e2df07d56491bcf734cdf60bae47d8b03308eb268f596546355b8916d488d5d,c1180fa63a1341487c1ebeae10a5bded84760897875930b2894f4fb58b3cff68,fc346c10a3768cf763346a0b96564b492c19fead02d7eb6c8e0ea7ea0df753f8,ba6c1bfd72badd0777a4c9f646d4e04098bd72ef6ac338e4803c2044b724a1ee,649cf0a4da2e210f24bf35880130783797ea1f0833370578f54bebd641829a9c,c83c14b31f68102eb41707674a936608a21ef6ec0dd03839f1dc9ddd6323b2bf,96d8f925b91f76aaf8c404fde9543eeb6e063ae59e68d2f58b2bf429923d0bfc,8b9b38027bb323ebf0673ba8a3c51f70582fe4fc462e111f96874a81f37c926a,30675ece26cec4317d308a22c245499b1d924627433540c8b1b3c26054f199f1,cd44852f72200226ad6a7b15665b52ad2546b31199029bb63b8130121bb8c581,11b2454531eb12e3042e1d14f9ec0ffcfab92a6244b177f3c472ec1e5cadf979,dc01dddbe86484685f02eca81102002d40ed53845341fd5856a403c5184ed797,dc585143747ea7ca8de89b6e475f4d715db5c765118857af598846c3d79842a5,55358bed973800d76cf3af0a5e3255a02632207281ca0acaf8c9e32d28405911,95efa63f4010249bdd011e06dbe3cbf385865cd740ab6a68334417478485743d,0b46ad2be3e55a9b8a0a1ff53259953c76f185cdb51dbfe973a79d3929054a73,137def326a2bde3ba41423b0a748c164008bf326355bc484079548689da69e16,a8d032503e12ec7c6c0af6e49c16ac4a3326125dfab610eccec470b390a8a0d3,5dec1f7c6f2117889810fcb1696fd740a49dce3341f260b322418467656445c3,8aaf83c4ca6baa429b9de512c11ba3258c3469406515400330dd2379f40224a9,8a8e5f092d645e6a3dc7efecdcfbaad540c28b82dd9d57c3f136d25ff47858bb
"0","bgm_M41","bgm_M41","101653","0","0","bgm_M41","10","0","610039123","10039","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/07/16 16:00:00","0","101651","1","0","bgm_M41","0","101651","10","65","90","光之裂縫 1-15","10","10039115","610039115","0","100380","-120","10039102","101652","15","0","2020/07/26 15:59:59","1"
"3","bgm_M41","bgm_M41","101663","1","0","bgm_M41","16","0","610039121","10039","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/07/16 16:00:00","0","101661","1","0","bgm_M41","28","101661","16","-540","90","光之裂縫 1-1","16","10039201","610039116","0","100390","-192","10039201","101662","16","31093","2020/07/26 15:59:59","2"
"3","bgm_M41","bgm_M41","101663","1","0","bgm_M41","16","0","610039121","10039","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/07/16 16:00:00","0","101661","1","0","bgm_M41","28","101661","16","-311","90","光之裂縫 1-2","16","10039202","610039117","0","100400","-170","10039201","101662","17","31018","2020/07/26 15:59:59","2"
"3","bgm_M41","bgm_M41","101663","1","0","bgm_M41","18","0","610039121","10039","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/07/16 16:00:00","0","101661","1","0","bgm_M41","29","101661","18","-96","90","光之裂縫 1-3","18","10039203","610039118","0","100390","-61","10039201","101662","18","31093","2020/07/26 15:59:59","2"
"3","bgm_M41","bgm_M41","101663","1","0","bgm_M41","18","0","610039121","10039","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/07/16 16:00:00","0","101661","1","0","bgm_M41","29","101661","18","68","90","光之裂縫 1-4","18","10039204","610039119","0","100400","-170","10039201","101662","19","31018","2020/07/26 15:59:59","2"
"3","bgm_M41","bgm_M41","101663","1","0","bgm_M41","20","0","610039121","10039","2","300","0","bgm_M41","0","0","bgm_M41","0","2020/07/16 16:00:00","0","101661","1","0","bgm_M41","30","101661","20","358","90","光之裂縫 1-5","20","10039205","610039120","0","100390","-97","10039201","101662","20","31093","2020/07/26 15:59:59","2"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","8","0","610040121","10040","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","8","-198","90","伊麗莎白牧場 1-1","8","10040101","610040101","0","100050","89","10040101","102482","1","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","8","0","610040121","10040","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","8","21","90","伊麗莎白牧場 1-2","8","10040102","610040102","0","100050","9","10040101","102482","2","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","8","0","610040121","10040","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","8","-342","90","伊麗莎白牧場 1-3","8","10040103","610040103","0","100250","-85","10040101","102482","3","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","8","0","610040121","10040","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","8","-82","90","伊麗莎白牧場 1-4","8","10040104","610040104","0","100440","-168","10040101","102482","4","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","8","0","610040121","10040","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","8","267","90","伊麗莎白牧場 1-5","8","10040105","610040105","0","100250","-93","10040101","102482","5","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","9","0","610040121","10040","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","9","-461","90","王城蘭德索爾 1-6","9","10040106","610040106","0","100590","5","10040102","101582","6","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","9","0","610040122","10040","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","9","-297","90","王城蘭德索爾 1-7","9","10040107","610040107","0","100190","96","10040102","101582","7","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","9","0","610040121","10040","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","9","-190","90","王城蘭德索爾 1-8","9","10040108","610040108","0","100200","-114","10040102","101582","8","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","9","0","610040121","10040","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","9","-34","90","王城蘭德索爾 1-9","9","10040109","610040109","0","100590","-17","10040102","101582","9","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","9","0","610040121","10040","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","9","134","90","王城蘭德索爾 1-10","9","10040110","610040110","0","100190","66","10040102","101582","10","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","10","0","610040121","10040","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","10","294","90","王城蘭德索爾 1-11","10","10040111","610040111","0","100200","-73","10040102","101582","11","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","101583","0","0","bgm_M41","10","0","610040121","10040","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","101581","1","0","bgm_M41","0","101581","10","457","90","王城蘭德索爾 1-12","10","10040112","610040112","0","100190","1","10040102","101582","12","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","10","0","610040121","10040","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","10","-309","90","伊麗莎白牧場 1-13","10","10040113","610040113","0","100250","-29","10040103","102482","13","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","10","0","610040121","10040","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","10","-88","90","伊麗莎白牧場 1-14","10","10040114","610040114","0","100440","-123","10040103","102482","14","0","2020/08/21 15:59:59","1"
"0","bgm_M41","bgm_M41","102483","0","0","bgm_M41","10","0","610040123","10040","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102481","1","0","bgm_M41","0","102481","10","186","90","伊麗莎白牧場 1-15","10","10040115","610040115","0","100250","-83","10040103","102482","15","0","2020/08/21 15:59:59","1"
"3","bgm_M41","bgm_M41","102493","1","0","bgm_M41","16","0","610040121","10040","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102491","1","0","bgm_M41","28","102491","16","-324","90","伊麗莎白牧場 1-1","16","10040201","610040116","0","100050","84","10040201","102492","16","31028","2020/08/21 15:59:59","2"
"3","bgm_M41","bgm_M41","102493","1","0","bgm_M41","16","0","610040121","10040","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102491","1","0","bgm_M41","28","102491","16","-178","90","伊麗莎白牧場 1-2","16","10040202","610040117","0","100050","-32","10040201","102492","17","31033","2020/08/21 15:59:59","2"
"3","bgm_M41","bgm_M41","102493","1","0","bgm_M41","18","0","610040121","10040","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102491","1","0","bgm_M41","29","102491","18","-382","90","伊麗莎白牧場 1-3","18","10040203","610040118","0","100250","-153","10040201","102492","18","31028","2020/08/21 15:59:59","2"
"3","bgm_M41","bgm_M41","102493","1","0","bgm_M41","18","0","610040121","10040","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102491","1","0","bgm_M41","29","102491","18","-65","90","伊麗莎白牧場 1-4","18","10040204","610040119","0","100440","-185","10040201","102492","19","31033","2020/08/21 15:59:59","2"
"3","bgm_M41","bgm_M41","102493","1","0","bgm_M41","20","0","610040121","10040","2","300","0","bgm_M41","0","0","bgm_M41","0","2020/08/03 16:00:00","0","102491","1","0","bgm_M41","30","102491","20","229","90","伊麗莎白牧場 1-5","20","10040205","610040120","0","100250","-91","10040201","102492","20","31028","2020/08/21 15:59:59","2"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","8","0","610041121","10041","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","8","-1000","90","大江戶町 1-1","8","10041101","610041101","0","100420","-40","10041101","101702","1","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","8","0","610041121","10041","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","8","-868","90","大江戶町 1-2","8","10041102","610041102","0","100420","-131","10041101","101702","2","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","8","0","610041121","10041","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","8","-705","90","大江戶町 1-3","8","10041103","610041103","0","100420","-75","10041101","101702","3","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","8","0","610041121","10041","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","8","-787","90","大江戶町 1-4","8","10041104","610041104","0","100420","95","10041101","101702","4","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","8","0","610041121","10041","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","8","-553","90","大江戶町 1-5","8","10041105","610041105","0","100410","115","10041101","101702","5","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","9","0","610041121","10041","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","9","-464","90","大江戶町 1-6","9","10041106","610041106","0","100410","-85","10041101","101702","6","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","9","0","610041122","10041","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","9","-269","90","大江戶町 1-7","9","10041107","610041107","0","100410","-112","10041101","101702","7","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","9","0","610041121","10041","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","9","-311","90","大江戶町 1-8","9","10041108","610041108","0","100410","92","10041101","101702","8","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","9","0","610041121","10041","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","9","-116","90","大江戶町 1-9","9","10041109","610041109","0","100420","67","10041101","101702","9","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","9","0","610041121","10041","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","9","-9","90","大江戶町 1-10","9","10041110","610041110","0","100410","-97","10041101","101702","10","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","10","0","610041121","10041","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","10","136","90","大江戶町 1-11","10","10041111","610041111","0","100410","7","10041101","101702","11","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","10","0","610041121","10041","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","10","267","90","大江戶町 1-12","10","10041112","610041112","0","100420","-92","10041101","101702","12","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","10","0","610041121","10041","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","10","362","90","大江戶町 1-13","10","10041113","610041113","0","100420","53","10041101","101702","13","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","10","0","610041121","10041","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","10","466","90","大江戶町 1-14","10","10041114","610041114","0","100420","-92","10041101","101702","14","0","2020/09/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101703","0","0","bgm_M41","10","0","610041123","10041","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101701","1","0","bgm_M41","0","101701","10","684","90","大江戶町 1-15","10","10041115","610041115","0","100420","-77","10041101","101702","15","0","2020/09/28 15:59:59","1"
"3","bgm_M41","bgm_M41","101713","1","0","bgm_M41","16","0","610041121","10041","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101711","1","0","bgm_M41","28","101711","16","-525","90","大江戶町 1-1","16","10041201","610041116","0","100410","-148","10041201","101712","16","31053","2020/09/28 15:59:59","2"
"3","bgm_M41","bgm_M41","101713","1","0","bgm_M41","16","0","610041121","10041","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101711","1","0","bgm_M41","28","101711","16","-353","90","大江戶町 1-2","16","10041202","610041117","0","100410","45","10041201","101712","17","31045","2020/09/28 15:59:59","2"
"3","bgm_M41","bgm_M41","101713","1","0","bgm_M41","18","0","610041121","10041","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101711","1","0","bgm_M41","29","101711","18","-199","90","大江戶町 1-3","18","10041203","610041118","0","100410","-18","10041201","101712","18","31053","2020/09/28 15:59:59","2"
"3","bgm_M41","bgm_M41","101713","1","0","bgm_M41","18","0","610041121","10041","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101711","1","0","bgm_M41","29","101711","18","-57","90","大江戶町 1-4","18","10041204","610041119","0","100410","-179","10041201","101712","19","31045","2020/09/28 15:59:59","2"
"3","bgm_M41","bgm_M41","101713","1","0","bgm_M41","20","0","610041121","10041","2","300","0","bgm_M41","0","0","bgm_M41","0","2020/09/18 16:00:00","0","101711","1","0","bgm_M41","30","101711","20","253","90","大江戶町 1-5","20","10041205","610041120","0","100420","-97","10041201","101712","20","31053","2020/09/28 15:59:59","2"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","8","0","610042121","10042","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","8","-1423","90","不可思議之國 1-1","8","10042101","610042101","0","100610","-21","10042101","102572","1","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","8","0","610042121","10042","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","8","-1267","90","不可思議之國 1-2","8","10042102","610042102","0","100611","-183","10042101","102572","2","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","8","0","610042121","10042","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","8","-1022","90","不可思議之國 1-3","8","10042103","610042103","0","100610","-202","10042101","102572","3","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","8","0","610042121","10042","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","8","-1088","90","不可思議之國 1-4","8","10042104","610042104","0","100611","-57","10042101","102572","4","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","8","0","610042121","10042","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","8","-780","90","不可思議之國 1-5","8","10042105","610042105","0","100610","-107","10042101","102572","5","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102553","0","0","bgm_M41","9","0","610042121","10042","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102551","1","0","bgm_M41","0","102551","9","-665","90","不可思議之國 1-6","9","10042106","610042106","0","100621","97","10042101","102552","6","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102553","0","0","bgm_M41","9","0","610042122","10042","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102551","1","0","bgm_M41","0","102551","9","-366","90","不可思議之國 1-7","9","10042107","610042107","0","100620","23","10042101","102552","7","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102553","0","0","bgm_M41","9","0","610042121","10042","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102551","1","0","bgm_M41","0","102551","9","-188","90","不可思議之國 1-8","9","10042108","610042108","0","100621","-162","10042101","102552","8","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102553","0","0","bgm_M41","9","0","610042121","10042","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102551","1","0","bgm_M41","0","102551","9","111","90","不可思議之國 1-9","9","10042109","610042109","0","100620","-166","10042101","102552","9","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102553","0","0","bgm_M41","9","0","610042121","10042","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102551","1","0","bgm_M41","0","102551","9","441","90","不可思議之國 1-10","9","10042110","610042110","0","100621","-156","10042101","102552","10","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","10","0","610042121","10042","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","10","671","90","不可思議之國 1-11","10","10042111","610042111","0","100610","-146","10042101","102572","11","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","10","0","610042121","10042","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","10","692","90","不可思議之國 1-12","10","10042112","610042112","0","100611","85","10042101","102572","12","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","10","0","610042121","10042","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","10","888","90","不可思議之國 1-13","10","10042113","610042113","0","100611","62","10042101","102572","13","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","10","0","610042121","10042","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","10","944","90","不可思議之國 1-14","10","10042114","610042114","0","100610","-81","10042101","102572","14","0","2020/09/22 15:59:59","1"
"0","bgm_M41","bgm_M41","102573","0","0","bgm_M41","10","0","610042123","10042","0","150","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102571","1","0","bgm_M41","0","102571","10","1133","90","不可思議之國 1-15","10","10042115","610042115","0","100611","44","10042101","102572","15","0","2020/09/22 15:59:59","1"
"3","bgm_M41","bgm_M41","102563","1","0","bgm_M41","16","0","610042121","10042","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102561","1","0","bgm_M41","28","102561","16","-787","90","不可思議之國 1-1","16","10042201","610042116","0","100620","53","10042201","102562","16","31130","2020/09/22 15:59:59","2"
"3","bgm_M41","bgm_M41","102563","1","0","bgm_M41","16","0","610042121","10042","2","240","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102561","1","0","bgm_M41","28","102561","16","-512","90","不可思議之國 1-2","16","10042202","610042117","0","100621","-146","10042201","102562","17","31065","2020/09/22 15:59:59","2"
"3","bgm_M41","bgm_M41","102563","1","0","bgm_M41","18","0","610042121","10042","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102561","1","0","bgm_M41","29","102561","18","-199","90","不可思議之國 1-3","18","10042203","610042118","0","100620","-107","10042201","102562","18","31130","2020/09/22 15:59:59","2"
"3","bgm_M41","bgm_M41","102583","1","0","bgm_M41","18","0","610042121","10042","2","270","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102581","1","0","bgm_M41","29","102581","18","127","90","不可思議之國 1-4","18","10042204","610042119","0","100610","114","10042201","102582","19","31065","2020/09/22 15:59:59","2"
"3","bgm_M41","bgm_M41","102583","1","0","bgm_M41","20","0","610042121","10042","2","300","0","bgm_M41","0","0","bgm_M41","0","2020/09/04 16:00:00","0","102581","1","0","bgm_M41","30","102581","20","333","90","不可思議之國 1-5","20","10042205","610042120","0","100611","-5","10042201","102582","20","31130","2020/09/22 15:59:59","2"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","8","0","610043121","10043","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","8","-958","90","晴雨海灘 1-1","8","10043101","610043101","0","100110","-205","10043101","101852","1","0","2020/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","8","0","610043121","10043","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","8","-847","90","晴雨海灘 1-2","8","10043102","610043102","0","100040","-100","10043101","101852","2","0","2020/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","8","0","610043121","10043","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","8","-680","90","晴雨海灘 1-3","8","10043103","610043103","0","100480","-180","10043101","101852","3","0","2020/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","8","0","610043121","10043","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","8","-520","90","晴雨海灘 1-4","8","10043104","610043104","0","100110","-138","10043101","101852","4","0","2020/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","8","0","610043121","10043","0","120","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","8","-445","90","晴雨海灘 1-5","8","10043105","610043105","0","100040","-25","10043101","101852","5","0","2020/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","9","0","610043121","10043","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","9","-310","90","晴雨海灘 1-6","9","10043106","610043106","0","100180","-150","10043101","101852","6","0","2020/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101853","0","0","bgm_M41","9","0","610043122","10043","0","135","0","bgm_M41","0","0","bgm_M41","0","2020/10/19 16:00:00","0","101851","1","0","bgm_M41","0","101851","9","-234","90","晴雨海灘 1-7","9","10043107","610043107","0","100110","7","10043101","101852","7","0","2020/10/28 15:59:59","1"
