1665d3175bded653b1221a323510894ee5acf6704a9787f7ba20557744895e27,1ee21fcb711913efb520292e8cc9adabafd11582b76f82dcba2c70e277315b53,3cef794ed06ac9ed308ca8482b2e61f36877c60709e9af910e0b27eb0c0e8689,d61b4e2721477629001f47b61169faa9e6d5cddbd867c56b5f46bb1c2acf7214,608b2b725bd0ff4319738a53eb35cce09d007951721c09a67c13086774c3f714,c325581bb62fb32e091a3f980e69e368e345bd0b8454a9079cb8920a35ac96a0,bdc5bd467b875e320f55efbac3817bf171968e1b8bf024c3067a1b84ad9ec005,9dec3f2bb5d0b73d72ed5876c14331de3357748ad849e3072847dbd6d979a046,103cd38fd95a9d4f51599c41fb73ab2df85c0c62040aaa7775c022a71e89533c,f4a9dd26962027dafb1e96046026befb7c26916306b5b58f5bd03cb5b24cabb8,6ae2ac7dc017aaea8a36cc764ed1f1d9382916557fa28a79004e10423e38cef9,b6d2f7fceec52c3b3dafd968691bcedb378110d8c7e4b42517dd2267da9342d9
"0","11","0","……那個\n看來【美食殿堂】的各位\n個個幹勁十足呢！","0","15","花凜","0","","80003","190801","243"
"0","11","0","3位都用盡全力\n要讓這一場現場直播\n完美成功呢，\n大家敬請期待！","0","16","花凜","0","","80003","190801","244"
"0","11","0","那麼，\n我們明天見囉♪","0","17","花凜","0","","80003","190801","245"
"0","12","0","距離2.5周年還有3天！\n然後明天就是現場直播當天了！\n感覺終於要到了呢……","0","44","凱留","0","","80003","106001","246"
"2","12","0","我們3個非～常努力地練習了，\n一定沒有問題☆","0","37","貪吃佩可","0","","80003","105801","247"
"1","12","0","聽到貪吃佩可小姐說出\n沒問題的，\n真的讓人感到很安心呢。","0","32","可可蘿","0","","80003","105901","248"
"0","12","0","妳可不能太相信她喔可蘿仔，\n只是因為這傢伙\n腦子裡根本什～麼都沒在想啦。","0","45","凱留","0","","80003","106001","249"
"2","12","0","太過分了！小凱留～！","0","38","貪吃佩可","0","","80003","105801","250"
"1","12","0","呵呵。看到兩位\n跟平常一樣的樣子，\n在下就放心了。","0","33","可可蘿","0","","80003","105901","251"
"2","12","0","是啊☆\n不管是現場直播還是什麼的\n我就是全力以赴\n用我的方式去面對就對了！","0","39","貪吃佩可","0","","80003","105801","252"
"0","12","0","是啊。畢竟是值得慶祝的喜事，\n既然都已經準備過來了\n就盡可能地享受，\n只能去享受了呀！","0","46","凱留","0","","80003","106001","253"
"1","12","0","在下也是，內心比平常\n還要激動，\n在下要竭盡全力\n把全部的心情都表達出來……！","0","34","可可蘿","0","","80003","105901","254"
"2","12","0","那麼，我們就出發吧！\n明天的現場直播，\n一定要完美成功☆","0","40","貪吃佩可","0","","80003","105801","255"
"0","13","0","那個，開頭的第一句是……咦？\n小凱留，我本來是\n應該要說什麼啊？","0","41","貪吃佩可","0","","80003","105801","256"
"2","13","0","啊！？\n妳怎麼一開始就忘了！？\n而且，妳的稿子呢？","0","47","凱留","0","","80003","106001","257"
"0","13","0","我忘記帶了☆","0","42","貪吃佩可","0","","80003","105801","258"
"2","13","0","妳以為講一句\n我忘記帶了☆　就算了嗎！？\n給妳，我帶了兩本來\n妳就用這本吧！","0","48","凱留","0","","80003","106001","259"
"1","13","0","麥克風，竟然放在\n這麼高的位置……！\n墊一下腳尖，應該就可以……\n嗯～嗯～……！","0","35","可可蘿","0","","80003","105901","260"
"2","13","0","唉真是的，\n調低一點不就行了嗎！？\n這樣可以嗎？\n真是的，真讓人不放心……","0","49","凱留","0","","80003","106001","261"
"0","13","0","咦？\n小凱留，妳後面的頭髮\n翹起來了耶？","0","43","貪吃佩可","0","","80003","105801","262"
"2","13","0","咦？　不會吧！？\n我明明有仔細看過啊！\n哪裡哪裡！？","0","50","凱留","0","","80003","106001","263"
"1","13","0","凱留小姐，請您先\n不要亂動。在下現在用梳子……\n好了，整理好了喔。","0","36","可可蘿","0","","80003","105901","264"
"2","13","0","謝、謝謝……唉。現場直播\n都快正式開始了，\n現在根本不是弄這些\n的時候啦。","0","51","凱留","0","","80003","106001","265"
"1","13","0","是的，剩下的時間不多了，\n不過，這樣慌慌張張\n跑東跑西準備的期間\n總覺得也挺開心的……♪","0","37","可可蘿","0","","80003","105901","266"
"2","13","0","可蘿仔，妳……不對、\n現在不是說這個的時候！\n現在可沒有時間\n在這裡慢慢感動了……！？","0","52","凱留","0","","80003","106001","267"
"0","13","0","啊哈哈♪\n小凱留的動作\n真的好有趣♪\n太讚了吧☆","0","44","貪吃佩可","0","","80003","105801","268"
"1","13","0","呵呵，\n在下現在很確定\n這場現場直播一定會很有趣的。","0","38","可可蘿","0","","80003","105901","269"
"0","13","0","絕對絕對，不會錯的！\n我們來為觀眾們\n帶來一段\n充滿歡笑的時光吧！","0","45","貪吃佩可","0","","80003","105801","270"
"2","13","0","那當然！\n我們那麼努力地準備\n就是為了讓所有\n來看的人都能覺得有趣！","0","53","凱留","0","","80003","106001","271"
"0","13","0","那麼\n紀念日前的現場直播！\n敬請期待唷☆","0","46","貪吃佩可","0","","80003","105801","272"
"0","14","0","大家好，\n我是【公會管理協會】的花凜。","0","18","花凜","0","","80003","190801","273"
"0","14","0","昨天的現場直播\n大家覺得如何呢？","0","19","花凜","0","","80003","190801","274"
"0","14","0","我想各位看了現場直播\n一定能感受到\n滿滿的歡笑、快樂還有驚喜。","0","20","花凜","0","","80003","190801","275"
"0","14","0","接下來，\n明天終於就是2.5周年當天了。\n我們就要一起迎接\n期待已久的紀念日了。","0","21","花凜","0","","80003","190801","276"
"0","14","0","【美食殿堂】的各位\n也卯足了勁\n做了各式各樣的準備喔。","0","22","花凜","0","","80003","190801","277"
"0","14","0","【公會管理協會】也\n會做足萬全的準備\n來協助她們。","0","23","花凜","0","","80003","190801","278"
"0","14","0","……呵呵，真令人期待啊。\n不僅是身為【公會管理協會的】\n的職員，我個人也非常期待……","0","24","花凜","0","","80003","190801","279"
"0","14","0","我是打從心底期待著\n能夠迎接這個紀念日，\n同時也感到非常的幸福。","0","25","花凜","0","","80003","190801","280"
"0","14","0","我相信【美食殿堂】的各位\n一定比我還要更加地\n興奮和期待吧？","0","26","花凜","0","","80003","190801","281"
"0","14","0","那麼，\n敬請期待\n明天的2.5周年……♪","0","27","花凜","0","","80003","190801","282"
"0","15","0","各位準備好了嗎？\n……預備～！","0","47","貪吃佩可","0","","80003","105801","283"
"2","15","0","賀！","0","54","凱留","0","","80003","106001","284"
"1","15","0","2.5周年！","0","39","可可蘿","0","","80003","105901","285"
"0","15","0","恭喜～☆","0","48","貪吃佩可","0","","80003","105801","286"
"2","15","0","雖然不久前才在說\n時間還早得很，\n不過真的是時光飛逝呢。","0","55","凱留","0","","80003","106001","287"
"1","15","0","歲月如梭……\n所指的就是這麼一回事吧。\n不過，我們能夠順利地迎接\n今天這個日子真的是太好了。","0","40","可可蘿","0","","80003","105901","288"
"0","15","0","小可蘿！　小凱留！\n還沒\n那麼快結束喔！\n現在才要開始嗨呢☆","0","49","貪吃佩可","0","","80003","105801","289"
"2","15","0","妳真的總是\n全力以赴呢～\n不過說得也是，畢竟是紀念日\n我們要來大肆慶祝一番！","0","56","凱留","0","","80003","106001","290"
"1","15","0","是啊，在下也要\n全力以赴來慶祝……！\n主人，來吧，\n請您牽著我的手……♪","0","41","可可蘿","0","","80003","105901","291"
"2","15","0","你跟可蘿仔可不要\n太興奮走到跌倒喔？\n……真拿你沒辦法，\n我也一起牽著你吧。","0","57","凱留","0","","80003","106001","292"
"0","15","0","啊——！　妳們兩個太狡猾了！\n我也要、抱——♪","0","50","貪吃佩可","0","","80003","105801","293"
"2","15","0","等等、貪吃佩可！\n妳抱得太緊了啦！","0","58","凱留","0","","80003","106001","294"
"0","15","0","今天是紀念日嘛，\n沒關係沒關係♪\n太讚了吧☆","0","51","貪吃佩可","0","","80003","105801","295"
"2","15","0","什麼跟什麼啦！","0","59","凱留","0","","80003","106001","296"
"1","15","0","呵呵。在這個值得慶祝的日子\n真的充滿了喜悅呢。\n主人……您覺得如何呢？","0","42","可可蘿","0","","80003","105901","297"
"1","15","0","如果您也感覺很開心的話，\n在下也會感到\n非常非常的幸福。","0","43","可可蘿","0","","80003","105901","298"
"0","15","0","來吧，讓我們一起\n盡情享受2.5周年☆\n我還有好多好多想吃的東西\n也還有很多很多想做的事情！","0","52","貪吃佩可","0","","80003","105801","299"
"2","15","0","知道了、我知道了啦！\n妳不要拉我啦！\n……就算妳沒有抓那麼緊，\n我也會跟上的。","0","60","凱留","0","","80003","106001","300"
"1","15","0","貪吃佩可小姐……凱留小姐……\n還有主人……不論天涯海角\n我們都一同攜手前進吧……！","0","44","可可蘿","0","","80003","105901","301"
"0","15","0","好！　那麼我們就出發前往\n2.5周年吃遍美食之旅！\n然後，在那之後也要\n出發前往更遠的未來！","0","53","貪吃佩可","0","","80003","105801","302"
"0","15","0","2.5周年\n謝謝你的一路相伴！","0","54","貪吃佩可、可可蘿、凱留","1","105901,45,106001,61","80003","105801","303"
"1","0","0","為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","1","1","花凜","0","","60002","190804","304"
"2","0","1","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　無論什麼樣的事都能成真！　　　　　　　　　　　　　　　　　　和夥伴一同用餐能更加提升運氣！　但僅限魔物料理之外！","1","0","","0","","60002","0","305"
"2","0","1","今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","1","0","","0","","60002","0","306"
"2","0","1","您今天的運勢是姬吉！　                                                            這份最棒的好運勢，讓您就連小冒失都能一掃而空唷！                  您與您最珍惜的人，今天絕對會一起過上最美好的一天呢！","1","0","","0","","60002","0","307"
"2","0","1","您今天的運勢是姬吉！  不論遇上任何挑戰都能順利                      是最棒的運勢！要變成理想中的那個您，今天就是絕佳好時機！         鼓起勇氣跨出第一步吧！","1","0","","0","","60002","0","308"
"2","0","1","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　要做的事全都能完美做好的最棒之日！　　　　　　　　　　　　　你的活躍表現讓老師也露出笑容，好乖好乖♪","2","0","","0","","60002","0","309"
"2","0","2","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　這可是有喜歡裁縫的女孩子掛保證！　　　　　　　　　　　　　　或許會被想要照顧人的妹妹特別寵愛一翻！？","1","0","","0","","60002","0","310"
"2","0","2","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　幸運色是紅色！　　　　　　　　　　　　　　　　　　　　　　　泉湧而出的點子多到讓人止不住大笑！","1","0","","0","","60002","0","311"
"2","0","2","您今天的運勢是大吉！　                                                           今天的幸運單字是「切嚕～♪」　　　　                                       若您向遇上的每個人說出這個字，您將會過上愉快的一整天唷！","1","0","","0","","60002","0","312"
"2","0","2","您今天的運勢是大吉！　                                                           您的運勢毫無疑問是無人可敵的狀態！　　　　　　　                  用您的慧眼看透一切，讓自己過上心想事成的一天吧！","1","0","","0","","60002","0","313"
"2","0","2","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　煩惱的事應該能全部解決！　　　　　　　　　　　　　　　　　　偶爾也放下課本與工作，和暖心的家人一同度過吧！","2","0","","0","","60002","0","314"
"2","0","3","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　適合在家中休閒度過！　　　　　　　　　　　　　　　　　　　　幸運物是遊戲！　或許可以刷新最高紀錄！？","1","0","","0","","60002","0","315"
"2","0","3","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　只要積極挑戰想做更好的事，　　　　　　　　　　　　　　　　　喜歡薩克斯風的妹妹或許就會仔仔細細地幫忙喔～？","1","0","","0","","60002","0","316"
"2","0","3","今天的運勢是中吉！                                                                  工作運急速上升中！                                                                  一定能像「飛舞於煉獄，一陣疾風」一樣表現活躍唷！","1","0","","0","","60002","0","317"
"2","0","3","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　平常的努力會有回報！　　　　　　　　　　　　　　　　　　　　有的話就跟親近的友人報告吧，那個人應該會跟你一起開心。","1","0","","0","","60002","0","318"
"2","0","3","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　事業運愈來愈上升了！　幸運物是鯛魚燒！　　　　　　　　　　　用和菓子力量提高業績！","1","0","","0","","60002","0","319"
"2","0","3","今天的運勢是中吉！                                                                  好好等待機會就會迎向好結果！                                                  吃掉幸運物布丁，把運氣呼喚過來吧！","1","0","","0","","60002","0","320"
"2","0","3","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　運氣一點一滴地上升中！　　　　　　　　　　　　　　　　　　　就像是受到精靈的庇護，各式各樣的事都會順利進行唷♪","2","0","","0","","60002","0","321"
"2","0","4","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　或許有尚未顯露的危險正在潛伏！　　　　　　　　　　　　　　　但是放心吧！　提督一定會守護你的！","1","0","","0","","60002","0","322"
"2","0","4","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　似乎會是事件四起的一天！　　　　　　　　　　　　　　　　　　好好地觀察狀況吧！　就像是偵探那樣！","1","0","","0","","60002","0","323"
"2","0","4","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　自由自在地度過每一天就是通往幸福的捷徑！　　　　　　　　　　望著吃魚吃得津津有味的貓咪，放鬆地度過這一天如何？","1","0","","0","","60002","0","324"
"2","0","4","今天的運勢是小吉！                                                                  雖然運氣很好，但要注意突發事件！                                           在外出地點，可能會被當成「可疑人士」也說不定……","1","0","","0","","60002","0","325"
"2","0","4","您今天的運勢是小吉！　                                                           您今天說不定能找到志同道合的朋友呢！　　　　                         關鍵字是「優妮們」，好好記住可不要忘了唷！","1","0","","0","","60002","0","326"
"2","0","4","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　不要受周遭影響，度過我行我素的一天吧！　　　　　　　　　　　但要注意別睡太久或懶散太久，也要適度運動啦～","1","0","","0","","60002","0","327"
"2","0","4","今天的運勢是小吉！                                                                  別埋頭苦幹好好放鬆的話，運氣會變好！                                     幸運對象是偶像。歌會帶給你幸福♪","2","0","","0","","60002","0","328"
"3","0","0","抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","0","2","花凜","0","","60002","190804","329"
"3","7","0","有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的新的一年，\n能變得很美好。","0","3","花凜","0","","60002","190804","330"
"4","1","0","好了，雪菲小姐請來這邊……","0","1","可可蘿","0","","80005","105901","331"
"0","1","0","可可蘿小姐，妳要去哪裡……？\n……咦？","0","1","雪菲","0","","80005","106401","332"
"3","1","0","「恭喜恭喜！\n哇～啪啪啪啪～！」\n……用這種感覺可以嗎！？","0","1","貪吃佩可","0","","80005","105801","333"
"4","1","0","那在下也從後面\n丟摔炮應戰。\n啊啊，好期待當天的到來。","0","2","可可蘿","0","","80005","105901","334"
"0","1","0","呃……\n妳們兩個在做什麼啊？","0","2","雪菲","0","","80005","106401","335"
"1","1","0","畢竟雪菲是第一次嘛。\n我們是因為那一天快到了，\n所以在進行預演。\n這樣很性急對吧～","0","1","凱留","0","","80005","106001","336"
"0","1","0","那一天……？","0","3","雪菲","0","","80005","106401","337"
"3","1","0","沒錯……\n值得紀念的那一天\n終於快要到了！","0","2","貪吃佩可","0","","80005","105801","338"
"3","1","0","「公主連結！\nRe:Dive」3.5周年！","0","3","貪吃佩可","0","","80005","105801","339"
"2","1","0","太讚了吧☆","0","1","花凜","0","","80005","190801","340"
"1","1","0","呃，妳怎麼隨隨便便\n跑進來啊，花凜！","0","2","凱留","0","","80005","106001","341"
"2","1","0","呵呵，又沒關係。\n請讓我以【公會管理協會】\n職員的身分，\n跟大家一起慶祝吧！","0","2","花凜","0","","80005","190801","342"
"2","1","0","而且……當紀念日接近時，\n我還會送上珍藏的情報♪","0","3","花凜","0","","80005","190801","343"
"3","1","0","因此，\n從今天起，雪菲也一起進行\n倒數計時吧！\n一直到3.5周年當天！","0","4","貪吃佩可","0","","80005","105801","344"
"0","1","0","咦！？我想想……！\n還、還剩下14天……！","0","4","雪菲","0","","80005","106401","345"
"3","2","0","距離3.5周年還剩下13天。\n我想豪華且盛大地\n慶祝一番呢☆","0","5","貪吃佩可","0","","80005","105801","346"
"1","2","0","說到豪華，之前似乎有某位貴族\n舉辦了舞會，\n而且主人還為那個舞會\n幫了不少忙。","0","3","可可蘿","0","","80005","105901","347"
"1","2","0","主人在那裡學會了何謂美姿美儀，\n所以連在下也受教了。\n優雅優雅……\n在下表現得如何呢？","0","4","可可蘿","0","","80005","105901","348"
"3","2","0","妳表現得很棒喔☆\n看起來就像是公主一樣。\n難得有這個機會，我也來表現一下，\n優雅優雅～","0","6","貪吃佩可","0","","80005","105801","349"
"1","2","0","真是了不起，\n貪吃佩可小姐。","0","5","可可蘿","0","","80005","105901","350"
"0","2","0","不，\n妳非會不可吧。\n畢竟是真正的公主。","0","3","凱留","0","","80005","106001","351"
"2","2","0","優雅優雅……\n呵呵，意外地簡單呢。","0","5","雪菲","0","","80005","106401","352"
"3","2","0","哇！\n雪菲的姿勢好美♪","0","7","貪吃佩可","0","","80005","105801","353"
"1","2","0","好了，\n接著換凱留小姐囉。","0","6","可可蘿","0","","80005","105901","354"
"0","2","0","我、我就不用了！\n那種事我根本不懂……","0","4","凱留","0","","80005","106001","355"
"2","2","0","不用擔心，\n實際嘗試就會知道很開心喔。\n來吧來吧。","0","6","雪菲","0","","80005","106401","356"
"0","2","0","既、既然妳都那麼說了……\n那就沒辦……呀！","0","5","凱留","0","","80005","106001","357"
"0","2","0","痛痛痛……討厭～！\n為什麼我會遇到這種事啊～！","0","6","凱留","0","","80005","106001","358"
"1","2","0","別灰心別灰心，\n只要在紀念日之前好好練習，\n或許就學得會了。\n不嫌棄的話，在下可以教您喔。","0","7","可可蘿","0","","80005","105901","359"
"0","2","0","好！\n妳們會我卻不會的感覺\n讓人很不爽，\n我絕對要學會！！","0","7","凱留","0","","80005","106001","360"
"1","3","0","距離3.5周年還剩下12天。\n紀念日當天就不用說了，\n等待當天到來的時間\n也很令人興奮。","0","8","可可蘿","0","","80005","105901","361"
"3","3","0","我懂那種感覺！\n光是思考當天能吃到哪些特別料理，\n就令人很興奮對吧！","0","8","貪吃佩可","0","","80005","105801","362"
"1","3","0","說到特別的料理，就會想到祭典呢。\n對了，在下聽說主人\n曾經以學生的身分\n參加聖學祭……","0","9","可可蘿","0","","80005","105901","363"
"2","3","0","聖學祭……是什麼樣的祭典啊？","0","7","雪菲","0","","80005","106401","364"
"1","3","0","那是聖德蕾莎女子學院的祭典喔。\n主旨似乎是由兩個隊伍相互競爭，\n藉以充分享受青春。","0","10","可可蘿","0","","80005","105901","365"
"0","3","0","那是指有慈樂之音的\n驚喜演唱會\n的祭典對吧？\n我有點想看看……","0","8","凱留","0","","80005","106001","366"
"0","3","0","慈樂之音之後的\n演唱會似乎也大受好評不是？\n我記得是叫\n好朋友社來著……？","0","9","凱留","0","","80005","106001","367"
"3","3","0","好朋友社……\n感覺社員的感情都很好，\n太讚了吧☆","0","9","貪吃佩可","0","","80005","105801","368"
"0","3","0","不，名字也取得太直接了吧……","0","10","凱留","0","","80005","106001","369"
"2","3","0","聖學祭嗎……總覺得會很開心呢。\n而且好朋友社的成員\n也很令人在意。","0","8","雪菲","0","","80005","106401","370"
"3","3","0","那為了不輸給她們，\n我們也好好相處吧♪\n來嘛來嘛，小雪菲，\n我們來抱抱吧♪","0","10","貪吃佩可","0","","80005","105801","371"
"2","3","0","咦？咦咦……\n抱抱……？","0","9","雪菲","0","","80005","106401","372"
"0","4","0","距離3.5周年還剩下11天！？\n我根本沒準備慶祝的事情……\n啊啊～好想回到昨天……","0","11","凱留","0","","80005","106001","373"
"2","4","0","這麼說來，\n我曾經聽說世上確實有那種魔導具。\n我記得名字是叫時間儀……","0","10","雪菲","0","","80005","106401","374"
"0","4","0","那是怎樣，太不妙了吧。\n不過，若真的有那種東西，\n比起準備，\n我有更多想重新來過的事情……","0","12","凱留","0","","80005","106001","375"
"1","4","0","那難道是指新年那件事嗎……？\n那時沒有錢，\n真的很辛苦。","0","11","可可蘿","0","","80005","105901","376"
"0","4","0","那是……\n如果當時有辦法阻止\n隨便揮霍的貪吃佩可，\n就不用辛苦成那樣了。","0","13","凱留","0","","80005","106001","377"
"3","4","0","確實是有過那種事呢！\n聽妳說想重新來過，\n我還以為會是指\n「凱留凱留」那件事耶！","0","11","貪吃佩可","0","","80005","105801","378"
"0","4","0","不要揭穿別人的祕密啦，\n妳這白癡佩可！\n雪菲可不知道那件事！","0","14","凱留","0","","80005","106001","379"
"0","4","0","既然如此，\n我絕對要設法找到時間儀，\n消除剛才的對話……\n呃，雪菲妳怎麼了？","0","15","凱留","0","","80005","106001","380"
"2","4","0","嗯……如果是我……\n我會想看看我不曾體驗過，\n跟大家一起度過的時間……","0","11","雪菲","0","","80005","106401","381"
"3","4","0","小雪菲！就算沒有時間儀\n那種東西也沒關係的！\n只要接下來\n不斷製造共同的回憶就行了！","0","12","貪吃佩可","0","","80005","105801","382"
"1","4","0","是的，現在這個瞬間\n應該也已經成為\n未來會覺得無可取代的回憶了。","0","12","可可蘿","0","","80005","105901","383"
"0","4","0","所以妳不要擺出那種表情。\n好了，我們來進行慶祝的準備吧！","0","16","凱留","0","","80005","106001","384"
"2","4","0","大家……說得也是。\n就一起把它變成最棒的慶祝，\n最棒的回憶吧！","0","12","雪菲","0","","80005","106401","385"
"3","5","0","距離3.5周年還剩下10天！\n就快到了呢～！\n我太過期待，太讚了！","0","13","貪吃佩可","0","","80005","105801","386"
"3","5","0","這麼說來……\n最近也發生了大量玩具\n主動攻擊小孩子們的騷動呢……\n聽說它們是自己動起來的！","0","14","貪吃佩可","0","","80005","105801","387"
"3","5","0","好像有小型玩具\n闖進學校跟孤兒院裡，\n四處大鬧喔！","0","15","貪吃佩可","0","","80005","105801","388"
"0","5","0","就算再怎麼大鬧，\n它們也只是玩具吧？\n反正它們都很小吧？","0","17","凱留","0","","80005","106001","389"
"0","5","0","既然如此，\n只要用魔法通通打飛就行了！\n它們根本沒什麼！","0","18","凱留","0","","80005","106001","390"
"2","5","0","凱留真是的……\n對象可是小孩子\n很珍惜的東西喔……？","0","13","雪菲","0","","80005","106401","391"
"1","5","0","不可以做出\n那麼粗魯的發言喔？\n那樣會為小孩子的教育\n帶來不好的影響……","0","13","可可蘿","0","","80005","105901","392"
"3","5","0","小凱留也意外收集了很多\n貓咪的東西對吧？\n如果它們突然大鬧特鬧的話……？","0","16","貪吃佩可","0","","80005","105801","393"
"0","5","0","囉、囉唆耶！\n不准說意外！\n……好、好啦，我確實是無法\n正面用魔法打飛它們……","0","19","凱留","0","","80005","106001","394"
"3","5","0","啊哈哈☆\n我就喜歡小凱留的那一面♪","0","17","貪吃佩可","0","","80005","105801","395"
"3","5","0","我要送小凱留貓咪的東西！\n這是很受一部分人歡迎，\n鯛魚燒店送的模型♪","0","18","貪吃佩可","0","","80005","105801","396"
"3","5","0","請溫柔地對待它。\n不然它有可能會自己大鬧起來！","0","19","貪吃佩可","0","","80005","105801","397"
"2","6","0","距離3.5周年還剩下9天。\n我現在要告訴大家\n一則重大的消息！","0","4","花凜","0","","80005","190801","398"
"2","6","0","在慶祝3.5周年的現場直播上，\n將會跟去年一樣，\n邀請【美食殿堂】的各位上台演出！","0","5","花凜","0","","80005","190801","399"
"1","6","0","……咦！？","0","20","凱留","0","","80005","106001","400"
"3","6","0","那是真的嗎！？\n那我得從現在努力製作\n現場直播時要吃的\n魔物料理才行呢☆","0","20","貪吃佩可","0","","80005","105801","401"
"0","6","0","不……該努力的地方\n好像不是那裡……\n是說，原來妳們去年也有出場呢！\n真是了不起！","0","14","雪菲","0","","80005","106401","402"
"4","6","0","是的。雖然非常緊張，\n但是很有意義的重責大任。\n就一起加油吧，\n雪菲小姐。","0","14","可可蘿","0","","80005","105901","403"
"0","6","0","我、我也要出場嗎！？不過……\n畢竟我也是【美食殿堂】的成員嘛。\n那我得從現在認真準備，\n調整好身體狀態才行……","0","15","雪菲","0","","80005","106401","404"
"1","6","0","呵呵♪\n真期待看到現場直播快要開始前，\n雪菲緊張到動不了的模樣！","0","21","凱留","0","","80005","106001","405"
"3","6","0","畢竟小凱留去年\n就因為太過緊張而抖個不停，\n真的很可愛呢！\n我今年也想看到那個模樣！","0","21","貪吃佩可","0","","80005","105801","406"
"1","6","0","我宰了妳喔！？","0","22","凱留","0","","80005","106001","407"
"2","6","0","因此，\n請期待為大家傳達\n「公主連結！\nRe:Dive」魅力的現場直播♪","0","6","花凜","0","","80005","190801","408"
"1","7","0","距離3.5周年還剩下8天了。\n真是期待呢，主人。","0","15","可可蘿","0","","80005","105901","409"
"0","7","0","對了，\n你有認真做暑假作業嗎？","0","23","凱留","0","","80005","106001","410"
"2","7","0","作業……\n原來上學也不全是\n快樂的事情呢。","0","16","雪菲","0","","80005","106401","411"
"3","7","0","咦？這麼說來，\n月光學院不久之前\n好像發生了什麼事……","0","22","貪吃佩可","0","","80005","105801","412"
"0","7","0","喔，\n大家都在說始業式那天\n有緝捕犯人的事件。","0","24","凱留","0","","80005","106001","413"
"2","7","0","是吵著不讓暑假結束的那件事？\n那是真的嗎？\n我一直以為是都市傳說耶。","0","17","雪菲","0","","80005","106401","414"
"1","7","0","是那件事的話，在下非常清楚。\n所以，主人，\n下次有機會的話，\n請跟在下一起努力吧。","0","16","可可蘿","0","","80005","105901","415"
"2","7","0","好像會很開心……我也想一起做作業，\n媽媽……不、不對！\n可可蘿小姐，我也可以一起嗎？","0","18","雪菲","0","","80005","106401","416"
"1","7","0","當然可以。\n就大家一起相親相愛地用功念書吧。","0","17","可可蘿","0","","80005","105901","417"
"0","7","0","毫無預警地誕生出\n斯巴達媽媽了……？","0","25","凱留","0","","80005","106001","418"
"3","7","0","念書可是很重要的喔！\n小凱留也一起加油吧！","0","23","貪吃佩可","0","","80005","105801","419"
"0","7","0","咦～～～～！？","0","26","凱留","0","","80005","106001","420"
"0","8","0","距離3.5周年還剩下7天〜♪\n哼哼～♪\n哼哼哼～♪","0","27","凱留","0","","80005","106001","421"
"2","8","0","……\n欸，可可蘿小姐。\n凱留是怎麼了？","0","19","雪菲","0","","80005","106401","422"
"1","8","0","她非常開心地哼著歌呢。\n就連耳朵跟尾巴也搖得很有節奏……\n看來她的情緒非常高漲。","0","18","可可蘿","0","","80005","105901","423"
"3","8","0","我知道！\n那是因為她拿到了\n慈樂之音的夏日演唱會門票♪","0","24","貪吃佩可","0","","80005","105801","424"
"2","8","0","咦咦！？\n我記得那個演唱會的門票\n很難買得到……","0","20","雪菲","0","","80005","106401","425"
"0","8","0","哼哼哼哼～♪\nShining Future～♪","0","28","凱留","0","","80005","106001","426"
"1","8","0","原來如此……\n難怪凱留小姐會開心成那樣。","0","19","可可蘿","0","","80005","105901","427"
"2","8","0","……慈樂之音的\n「Shining Future」\n裡應該是沒有Shining Future\n這句歌詞才對……","0","21","雪菲","0","","80005","106401","428"
"0","8","0","哼哼……啊！？\n我、我說妳們！\n妳們怎麼可以擅自聽人家\n在哼的歌啊！？","0","29","凱留","0","","80005","106001","429"
"0","8","0","這、這可不是\n慈樂之音的歌……\n是我自己編的歌！\n聽是要收錢的喔！？","0","30","凱留","0","","80005","106001","430"
"3","8","0","欸嘿嘿，小凱留，\n就讓我們盡情享受\n慈樂之音的夏日演唱會吧☆","0","25","貪吃佩可","0","","80005","105801","431"
"0","8","0","真是的～！\n不准用溫暖的眼神看我～～！\n我宰了妳喔～～～！","0","31","凱留","0","","80005","106001","432"
