a6720e294c181fa95f555b8dc21ac0e69c077c79791f46aaec4fb942537a1f8d,ec18a4a789fa5b7c4d58c2cc21c3bccf1f12d90a0c2c53c487fcc69b1907f58f,40be503ecf70be3a610e826eeb404e2318eed771cf6d729384c11e44e5f83639,882cbfd0212a0c59a104b82f5b109e15dfeeb44fb49dd6ae961bf66773b04229,01fb4cb4e09f3065e9026e60fe769b3b8ed7cebe66dbeb7c4a27d6ec921f252e,af7dad0cbeabf0f152a73dfdba76a3493eeaea684a0061d4b17bf79c557baf43,627dfb04bc3e75dbeaebadb0756a740fc4a129c98366dbf26bc8a5c988d150b4,a45b8f919c3c69ecd4724a41a52d4dcfc961c9d9ec577717363db08b26b3d391,964a8486434cb55e038f221db88cb7e9853756bf0ae858ddfd0158def8cd7d91,a688ce2da14cd1be9b4d87b288f91148383786d86671724a2cd0e1085e18aed2,cd282ed06ca8bccb5f336bf4b266e40e434d4afd292cb9dd1ed552951c4f387d,b6888403d1d88e5d27dd1f914d07f501892d435efd9ef6b9e6c1b26c0935c70a,4eedc04e81de594b20b47d01ad6879b5e0e9fa008f77962c1931fec594d1cd5d,a823ca3a2c31aad4fb03f20e79738ce5568d7c81d0a8a6db034346b16b4f1261,a400efcf1660a92c5828053e364833916ee50443511aed46b87fca91d8cab877,1b80d06659f34283afd480e679776332e7720c83487457ed5691d8ba666d5251,28b5186cf22daeedf4ad9e9c85fa2c7426c8b71519691889bc603296a71775fe,ad76394e13f0f1661b93430687ad4cd5d626b5802e047cd055edd6160a8f23b9,aacb58fc2e7ec4f77cc98a24d03e00165f073efbe0363f5c39a1d51ee19f7053,373b31912e3f5b4dff23805c93acde44dd0660b2228a903695b0d558fbafeb55,76fe3c60b061f950d14b14a0755717d8a6f98aed82b96a35491c47cb65d266fe,9ba6b8e9ee41a892010c92cb07e0ac27d241a96a7ea8b4b5cbe98676d1b0213a,9fe75782cb985d2979db081586b6de56110f59904e35be3e12b3d537f43f4cd9,95af8f0c0fbece5ca46ac484f06c02288464a5f23b71b3841be141617e6afb13,a0f8f9c970b54f378b02ed1a28a6f886cc51e617b0946f1d2f2f5c2906bf6222,46088905348a20c1d0af0944b0008cf7e8caed63c5479d8600851036278dab56,80281ed46062057c0dafb14c762830d62c0435ad1270c0824c49765918969d38,16bc111da08fac29917b4c9e66c4f82f3cca9a2a6c9bb268fe9914eb4f95a83a,e48bb9b5f14b33a916ad9b705080aac3fc9212a62f456f1ca7271b65eddb8278,b3e0f35012767818b8895991b915bc1a736e0575fb2e8c5c03e0192a8e56d119,afa81e33f881fca716dd975bcfb349ea80f3e6cd101c35d5e8f1c849a1d10563,21b7823986c646f8b7305f6600614e0da242bf087e34332effcd83991bbac020,e52b2f99ffdab6c93977f084ef6f99ff916ec8c97e6a10394fb80bb21d90e00b,8e3b6e5bacbc7e1bf4a337d49b680c35cb9b82826b8387b8b5aa42fff49a14df,dce457cec596f454d73014eabe2168dbc72a3398480f63ff574af5da58e465a1,229f9ed12dcfc856c870ebcecb89bb10a5781900c2483e2cd9606f8d37e6fe89,931021960a575b95bd3c21abbf41ba9cd376be9033dd503c7611e046fe2d7501,e33abebe45ec559fe791daa20a396bac357e84af67ee2ba9ab4b87e9a1b82280,9f58e4f1c1f8ebbb0087cf06bdf4e1f6c05640669da398fef272488129787e97
"31050","0","3.45","0.6","0","0","40000","0","3.28","0","0","0.57","0","105001","0","0","120","0","0","72.17","0","0","0","0","0","0","84.62","12.52","487.4","0","0","0","4","0","0","0","0","0","0"
"31050","0","3.88","0.72","0","0","50000","0","3.69","0","0","0.69","0","105001","0","0","150","0","0","81.19","0","0","0","0","0","0","101.6","15.03","548.4","0","0","0","5","0","0","0","0","0","0"
"31050","0","4.54","0.96","105","0","0","0","4.31","0","0","0.92","0","105001","0","0","0","0","5","1819.8","0","0","0","0","0","0","135.4","20.04","639.7","0","0","0","6","0","0","0","0","0","0"
"31051","49.9","2.73","0.3","0","0","10000","0","2.51","0","0","0.28","0","105101","0","0","15","5.54","0","0","0","0","0","0","0","0","41.77","0","376","0","0","0","1","10","0","0","0","0","0"
"31051","59.88","3.27","0.45","0","0","20000","0","3.01","0","0","0.42","0","105101","0","0","30","8.31","0","0","0","0","0","0","0","0","62.65","0","451.2","0","0","0","2","10","0","0","0","0","0"
"31051","69.86","3.82","0.6","0","0","30000","0","3.51","0","0","0.56","0","105101","0","0","100","11.08","0","0","0","0","0","0","0","0","83.54","0","526.4","0","0","0","3","10","0","0","0","0","0"
"31051","79.84","4.36","0.75","0","0","40000","0","4.01","0","0","0.7","0","105101","0","0","120","13.85","0","0","0","0","0","0","0","0","104.5","0","601.6","0","0","0","4","10","0","0","0","0","0"
"31051","89.82","4.91","0.9","0","0","50000","0","4.51","0","0","0.84","0","105101","0","0","150","16.62","0","0","0","0","0","0","0","0","125.4","0","676.8","0","0","0","5","10","0","0","0","0","0"
"31051","1984.8","5.73","1.2","0","0","0","0","5.27","0","0","1.12","0","105101","0","0","0","22.16","10","0","0","0","0","0","0","0","167.1","0","789.5","1","0","0","6","160","0","0","0","0","0"
"31052","32.35","3.65","0.41","0","0","10000","0","2.73","0","0","0.3","0","105201","0","0","15","3.59","0","0","0","0","0","0","0","0","55.13","0","496.2","0","0","0","1","5","0","0","0","0","0"
"31052","38.82","4.38","0.61","0","0","20000","0","3.27","0","0","0.45","0","105201","0","0","30","5.38","0","0","0","0","0","0","0","0","82.69","0","595.4","0","0","0","2","5","0","0","0","0","0"
"31052","45.29","5.11","0.82","0","0","30000","0","3.82","0","0","0.6","0","105201","0","0","100","7.18","0","0","0","0","0","0","0","0","110.3","0","694.6","0","0","0","3","5","0","0","0","0","0"
"31052","51.76","5.84","1.02","0","0","40000","0","4.36","0","0","0.75","0","105201","0","0","120","8.97","0","0","0","0","0","0","0","0","137.9","0","793.9","0","0","0","4","5","0","0","0","0","0"
"31052","58.23","6.57","1.23","0","0","50000","0","4.91","0","0","0.9","0","105201","0","0","150","10.77","0","0","0","0","0","0","0","0","165.4","0","893.1","0","0","0","5","5","0","0","0","0","0"
"31052","67.94","122.7","1.64","0","0","0","0","44.73","0","0","1.2","0","105201","0","0","0","14.36","0","0","0","0","0","0","0","0","220.6","0","3542","0","0","0","6","5","0","0","0","0","0"
"31053","42.61","2.62","0.29","0","0","10000","0","2.39","0","0","0.27","0","105301","0","0","15","4.73","0","0","0","0","0","0","0","0","43.61","0","392.5","0","0","0","1","10","0","0","0","0","0"
"31053","51.13","3.14","0.43","0","0","20000","0","2.86","0","0","0.4","0","105301","0","0","30","7.09","0","0","0","0","0","0","0","0","65.41","0","471","0","0","0","2","10","0","0","0","0","0"
"31053","59.65","3.66","0.58","0","0","30000","0","3.34","0","0","0.54","0","105301","0","0","100","9.46","0","0","0","0","0","0","0","0","87.22","0","549.5","0","0","0","3","10","0","0","0","0","0"
"31053","68.17","4.19","0.72","0","0","40000","0","3.82","0","0","0.67","0","105301","0","0","120","11.82","0","0","0","0","0","0","0","0","109.1","0","628","0","0","0","4","10","0","0","0","0","0"
"31053","76.69","4.71","0.87","0","0","50000","0","4.3","0","0","0.81","0","105301","0","0","150","14.19","0","0","0","0","0","0","0","0","130.9","0","706.5","0","0","0","5","10","0","0","0","0","0"
"31053","1829.5","5.5","1.16","0","0","0","0","5.02","2","0","1.08","0","105301","0","0","0","18.92","10","0","0","0","0","0","0","0","174.5","0","824.2","0","0","0","6","110","0","0","0","0","0"
"31054","49.44","2.96","0.33","0","0","10000","0","2.28","0","0","0.25","0","105401","0","0","15","5.49","0","0","0","0","0","0","0","0","44.1","0","396.9","0","0","0","1","10","0","0","0","0","0"
"31054","59.33","3.55","0.5","0","0","20000","0","2.74","0","0","0.38","0","105401","0","0","30","8.24","0","0","0","0","0","0","0","0","66.15","0","476.3","0","0","0","2","10","0","0","0","0","0"
"31054","69.22","4.14","0.66","0","0","30000","0","3.19","0","0","0.5","0","105401","0","0","100","10.98","0","0","0","0","0","0","0","0","88.2","0","555.7","0","0","0","3","10","0","0","0","0","0"
"31054","79.1","4.74","0.83","0","0","40000","0","3.65","0","0","0.63","0","105401","0","0","120","13.73","0","0","0","0","0","0","0","0","110.3","0","635","0","0","0","4","10","0","0","0","0","0"
"31054","88.99","5.33","0.99","0","0","50000","0","4.1","0","0","0.75","0","105401","0","0","150","16.47","0","0","0","0","0","0","0","0","132.3","0","714.4","0","0","0","5","10","0","0","0","0","0"
"31054","103.9","66.22","1.32","0","0","0","0","84.79","0","0","1","0","105401","0","0","0","21.96","10","0","0","0","0","0","0","0","176.4","0","3333.5","0","0","0","6","10","0","0","0","0","0"
"31055","44.2","2.62","0.29","0","0","10000","0","2.39","0","0","0.27","0","105501","0","0","15","4.91","0","0","0","0","0","0","0","0","43.61","0","392.5","0","0","0","1","10","0","0","0","0","0"
"31055","53.04","3.14","0.44","0","0","20000","0","2.87","0","0","0.41","0","105501","0","0","30","7.37","0","0","0","0","0","0","0","0","65.42","0","471","0","0","0","2","10","0","0","0","0","0"
"31055","61.88","3.67","0.58","0","0","30000","0","3.35","0","0","0.54","0","105501","0","0","100","9.82","0","0","0","0","0","0","0","0","87.22","0","549.5","0","0","0","3","10","0","0","0","0","0"
"31055","70.72","4.19","0.73","0","0","40000","0","3.82","0","0","0.68","0","105501","0","0","120","12.28","0","0","0","0","0","0","0","0","109.1","0","628","0","0","0","4","10","0","0","0","0","0"
"31055","79.56","4.72","0.87","0","0","50000","0","4.3","0","0","0.81","0","105501","0","0","150","14.73","0","0","0","0","0","0","0","0","130.9","0","706.5","0","0","0","5","10","0","0","0","0","0"
"31055","1972.9","5.5","1.16","0","0","0","0","5.02","0","0","1.08","0","105501","0","0","0","19.64","10","0","0","0","25","0","0","0","174.5","0","824.3","0","0","0","6","10","0","0","0","0","0"
"31056","32.35","3.53","0.39","0","0","10000","0","2.85","0","0","0.32","0","105601","0","0","15","3.59","0","0","0","0","0","0","0","0","56.28","0","506.5","0","0","0","1","5","0","0","0","0","0"
"31056","38.82","4.24","0.59","0","0","20000","0","3.42","0","0","0.48","0","105601","0","0","30","5.39","0","0","0","0","0","0","0","0","84.42","0","607.8","0","0","0","2","5","0","0","0","0","0"
"31056","45.29","4.94","0.78","0","0","30000","0","3.99","0","0","0.64","0","105601","0","0","100","7.18","0","0","0","0","0","0","0","0","112.6","0","709.1","0","0","0","3","5","0","0","0","0","0"
"31056","51.76","5.65","0.98","0","0","40000","0","4.56","0","0","0.8","0","105601","0","0","120","8.98","0","0","0","0","0","0","0","0","140.7","0","810.4","0","0","0","4","5","0","0","0","0","0"
"31056","58.23","6.35","1.17","0","0","50000","0","5.13","0","0","0.96","0","105601","0","0","150","10.77","0","0","0","0","0","0","0","0","168.9","0","911.7","0","0","0","5","5","0","0","0","0","0"
"31056","67.94","122.5","1.56","0","0","0","0","121","0","0","1.28","0","105601","0","0","0","14.36","25","0","0","0","0","0","0","0","225.2","0","3563.7","0","0","0","6","5","0","0","0","0","0"
"31057","53.32","2.62","0.29","0","0","10000","0","2.39","0","0","0.27","0","105701","0","0","15","5.92","0","0","0","0","0","0","0","0","39.46","0","355.1","0","0","0","1","15","0","0","0","0","0"
"31057","63.98","3.14","0.43","0","0","20000","0","2.86","0","0","0.4","0","105701","0","0","30","8.88","0","0","0","0","0","0","0","0","59.19","0","426.2","0","0","0","2","15","0","0","0","0","0"
"31057","74.64","3.66","0.58","0","0","30000","0","3.34","0","0","0.54","0","105701","0","0","100","11.84","0","0","0","0","0","0","0","0","78.92","0","497.2","0","0","0","3","15","0","0","0","0","0"
"31057","85.31","4.19","0.72","0","0","40000","0","3.82","0","0","0.67","0","105701","0","0","120","14.8","0","0","0","0","0","0","0","0","98.65","0","568.2","0","0","0","4","15","0","0","0","0","0"
"31057","95.97","4.71","0.87","0","0","50000","0","4.3","0","0","0.81","0","105701","0","0","150","17.76","0","0","0","0","0","0","0","0","118.4","0","639.2","0","0","0","5","15","0","0","0","0","0"
"31057","1972","5.5","1.16","0","0","0","0","5.02","0","0","1.08","0","105701","0","0","0","23.68","7","0","0","0","0","0","0","0","157.9","0","745.7","0","0","0","6","35","0","0","0","0","0"
"31058","44.2","2.96","0.33","0","0","10000","0","2.51","0","0","0.28","0","105801","0","0","15","4.91","0","0","0","0","0","0","0","0","46.42","0","417.8","0","0","0","1","10","0","0","0","0","0"
"31058","53.04","3.55","0.49","0","0","20000","0","3.01","0","0","0.42","0","105801","0","0","30","7.36","0","0","0","0","0","0","0","0","69.63","0","501.4","0","0","0","2","10","0","0","0","0","0"
"31058","61.88","4.14","0.66","0","0","30000","0","3.51","0","0","0.56","0","105801","0","0","100","9.82","0","0","0","0","0","0","0","0","92.84","0","584.9","0","0","0","3","10","0","0","0","0","0"
"31058","70.72","4.73","0.82","0","0","40000","0","4.01","0","0","0.7","0","105801","0","0","120","12.27","0","0","0","0","0","0","0","0","116.1","0","668.5","0","0","0","4","10","0","0","0","0","0"
"31058","79.56","5.32","0.99","0","0","50000","0","4.51","0","0","0.84","0","105801","0","0","150","14.73","0","0","0","0","0","0","0","0","139.3","0","752","0","0","0","5","10","0","0","0","0","0"
"31058","92.82","81.22","1.32","0","0","0","0","80.27","0","0","1.12","10","105801","0","0","0","19.64","0","0","0","0","0","0","0","0","185.7","0","3377.3","0","0","0","6","10","0","0","0","0","0"
"31059","45.23","2.62","0.29","0","0","10000","0","2.39","0","0","0.27","0","105901","0","0","15","5.03","0","0","0","0","0","0","0","0","41.43","0","372.9","0","0","0","1","10","0","0","0","0","0"
"31059","54.27","3.14","0.43","0","0","20000","0","2.86","0","0","0.4","0","105901","0","0","30","7.54","0","0","0","0","0","0","0","0","62.14","0","447.5","0","0","0","2","10","0","0","0","0","0"
"31059","63.32","3.66","0.58","0","0","30000","0","3.34","0","0","0.54","0","105901","0","0","100","10.06","0","0","0","0","0","0","0","0","82.86","0","522.1","0","0","0","3","10","0","0","0","0","0"
"31059","72.36","4.19","0.72","0","0","40000","0","3.82","0","0","0.67","0","105901","0","0","120","12.57","0","0","0","0","0","0","0","0","103.6","0","596.6","0","0","0","4","10","0","0","0","0","0"
"31059","81.41","4.71","0.87","0","0","50000","0","4.3","0","0","0.81","0","105901","0","0","150","15.09","0","0","0","0","0","0","0","0","124.3","0","671.2","0","0","0","5","10","0","0","0","0","0"
"31059","555","20.5","1.16","0","0","0","0","20.02","0","0","1.08","30","105901","0","0","0","20.12","0","0","0","0","0","0","0","0","165.8","0","783","0","0","0","6","10","0","0","0","0","0"
"31060","0","2.28","0.25","0","0","10000","0","2.16","0","0","0.24","0","106001","0","0","15","0","0","44.09","0","0","0","0","0","0","33.85","4.9","304.7","0","0","0","1","0","0","0","0","0","0"
"31060","0","2.73","0.37","0","0","20000","0","2.59","0","0","0.36","0","106001","0","0","30","0","0","52.9","0","0","0","0","0","0","50.77","7.35","365.6","0","0","0","2","0","0","0","0","0","0"
"31060","0","3.19","0.5","0","0","30000","0","3.02","0","0","0.48","0","106001","0","0","100","0","0","61.72","0","0","0","0","0","0","67.7","9.8","426.5","0","0","0","3","0","0","0","0","0","0"
"31060","0","3.64","0.62","0","0","40000","0","3.45","0","0","0.6","0","106001","0","0","120","0","0","70.54","0","0","0","0","0","0","84.62","12.25","487.4","0","0","0","4","0","0","0","0","0","0"
"31060","0","4.1","0.75","0","0","50000","0","3.88","0","0","0.72","0","106001","0","0","150","0","0","79.36","0","0","0","0","0","0","101.6","14.7","548.4","0","0","0","5","0","0","0","0","0","0"
"31060","0","4.79","1","90","0","0","0","4.54","2","0","0.96","0","106001","0","0","0","0","5","1832.6","0","0","0","0","0","0","135.4","19.6","639.7","0","0","0","6","0","0","0","0","0","0"
"31061","54.11","2.73","0.3","0","0","10000","0","2.51","0","0","0.28","0","106101","0","0","15","6.01","0","0","0","0","0","0","0","0","39.46","0","355.1","0","0","0","1","20","0","0","0","0","0"
"31061","64.93","3.28","0.45","0","0","20000","0","3.01","0","0","0.42","0","106101","0","0","30","9.02","0","0","0","0","0","0","0","0","59.19","0","426.1","0","0","0","2","20","0","0","0","0","0"
"31061","75.75","3.82","0.6","0","0","30000","0","3.51","0","0","0.56","0","106101","0","0","100","12.02","0","0","0","0","0","0","0","0","78.92","0","497.1","0","0","0","3","20","0","0","0","0","0"
"31061","86.58","4.37","0.75","0","0","40000","0","4.02","0","0","0.7","0","106101","0","0","120","15.03","0","0","0","0","0","0","0","0","98.65","0","568.2","0","0","0","4","20","0","0","0","0","0"
"31061","97.4","4.91","0.9","0","0","50000","0","4.52","0","0","0.84","0","106101","0","0","150","18.03","0","0","0","0","0","0","0","0","118.4","0","639.2","0","0","0","5","20","0","0","0","0","0"
"31061","1613.7","20.73","1.2","0","0","0","0","20.27","2","0","1.12","0","106101","0","0","0","24.04","10","0","0","0","0","0","0","0","157.9","0","3245.7","0","0","0","6","20","0","0","0","0","0"
"31063","47.16","1.94","0.22","0","0","10000","0","2.05","0","0","0.23","0","106301","0","0","15","5.24","0","0","0","0","0","0","0","0","30.86","0","277.7","0","0","0","1","20","0","0","0","0","0"
"31063","56.59","2.33","0.33","0","0","20000","0","2.46","0","0","0.35","0","106301","0","0","30","7.86","0","0","0","0","0","0","0","0","46.29","0","333.2","0","0","0","2","20","0","0","0","0","0"
"31063","66.02","2.72","0.44","0","0","30000","0","2.87","0","0","0.46","0","106301","0","0","100","10.48","0","0","0","0","0","0","0","0","61.72","0","388.8","0","0","0","3","20","0","0","0","0","0"
"31063","75.46","3.1","0.55","0","0","40000","0","3.28","0","0","0.58","0","106301","0","0","120","13.1","0","0","0","0","0","0","0","0","77.15","0","444.3","0","0","0","4","20","0","0","0","0","0"
"31063","84.89","3.49","0.66","0","0","50000","0","3.69","0","0","0.69","0","106301","0","0","150","15.72","0","0","0","0","0","0","0","0","92.58","0","499.9","0","0","0","5","20","0","0","0","0","0"
"31063","1879.1","4.07","0.88","0","0","0","0","4.31","2","0","0.92","0","106301","0","0","0","20.96","5","0","0","0","0","0","0","0","123.5","0","583.2","0","0","0","6","220","0","0","0","0","0"
"31064","52.97","2.51","0.28","0","0","10000","0","2.28","0","0","0.25","0","106401","0","0","15","5.89","0","0","0","0","0","0","0","0","35.97","0","323.8","0","0","0","1","15","0","0","0","0","0"
"31064","63.56","3.01","0.42","0","0","20000","0","2.74","0","0","0.38","0","106401","0","0","30","8.84","0","0","0","0","0","0","0","0","53.96","0","388.6","0","0","0","2","15","0","0","0","0","0"
"31064","74.16","3.51","0.56","0","0","30000","0","3.19","0","0","0.5","0","106401","0","0","100","11.78","0","0","0","0","0","0","0","0","71.94","0","453.3","0","0","0","3","15","0","0","0","0","0"
"31064","84.75","4.02","0.7","0","0","40000","0","3.65","0","0","0.63","0","106401","0","0","120","14.73","0","0","0","0","0","0","0","0","89.93","0","518.1","0","0","0","4","15","0","0","0","0","0"
"31064","95.35","4.52","0.84","0","0","50000","0","4.1","0","0","0.75","0","106401","0","0","150","17.67","0","0","0","0","0","0","0","0","108","0","582.8","0","0","0","5","15","0","0","0","0","0"
"31064","2421.3","5.27","1.12","0","0","0","0","4.79","2","0","1","0","106401","0","0","0","23.56","3","0","0","0","0","0","0","0","143.9","0","680","0","0","0","6","315","0","0","0","0","0"
"31065","56.39","2.62","0.29","0","0","10000","0","2.39","0","0","0.27","0","106501","0","0","15","6.27","0","0","0","0","0","0","0","0","38.29","0","344.6","0","0","0","1","15","0","0","0","0","0"
"31065","67.67","3.14","0.44","0","0","20000","0","2.87","0","0","0.41","0","106501","0","0","30","9.41","0","0","0","0","0","0","0","0","57.44","0","413.5","0","0","0","2","15","0","0","0","0","0"
"31065","78.95","3.67","0.58","0","0","30000","0","3.35","0","0","0.54","0","106501","0","0","100","12.54","0","0","0","0","0","0","0","0","76.58","0","482.4","0","0","0","3","15","0","0","0","0","0"
"31065","90.22","4.19","0.73","0","0","40000","0","3.82","0","0","0.68","0","106501","0","0","120","15.68","0","0","0","0","0","0","0","0","95.73","0","551.4","0","0","0","4","15","0","0","0","0","0"
"31065","101.5","4.72","0.87","0","0","50000","0","4.3","0","0","0.81","0","106501","0","0","150","18.81","0","0","0","0","0","0","0","0","114.9","0","620.3","0","0","0","5","15","0","0","0","0","0"
"31065","2427.3","5.73","1.2","0","0","0","0","4.79","0","0","1","0","106501","0","0","0","24.8","0","0","0","0","0","0","0","0","155.5","0","734.8","0","0","0","6","300","0","0","0","0","0"
"31066","52.29","2.85","0.32","0","0","10000","0","2.28","0","0","0.25","0","106601","0","0","15","5.81","0","0","0","0","0","0","0","0","41.77","0","375.9","0","0","0","1","15","0","0","0","0","0"
"31066","62.75","3.42","0.48","0","0","20000","0","2.74","0","0","0.38","0","106601","0","0","30","8.72","0","0","0","0","0","0","0","0","62.66","0","451.1","0","0","0","2","15","0","0","0","0","0"
"31066","73.21","3.99","0.64","0","0","30000","0","3.19","0","0","0.5","0","106601","0","0","100","11.62","0","0","0","0","0","0","0","0","83.54","0","526.3","0","0","0","3","15","0","0","0","0","0"
"31066","83.66","4.56","0.8","0","0","40000","0","3.65","0","0","0.63","0","106601","0","0","120","14.53","0","0","0","0","0","0","0","0","104.5","0","601.4","0","0","0","4","15","0","0","0","0","0"
"31066","94.12","5.13","0.96","0","0","50000","0","4.1","0","0","0.75","0","106601","0","0","150","17.43","0","0","0","0","0","0","0","0","125.4","0","676.6","0","0","0","5","15","0","0","0","0","0"
"31066","1609.9","121","1.28","0","0","0","0","119.8","0","0","1","0","106601","0","0","0","23.24","10","0","0","0","0","0","0","0","167.1","0","789.4","0","0","0","6","15","0","0","0","0","0"
"31067","0","2.28","0.25","0","0","10000","0","2.16","0","0","0.24","0","106701","0","0","15","0","0","52.97","0","0","0","0","0","0","37.06","5.89","333.6","0","0","0","1","0","0","0","0","0","0"
"31067","0","2.74","0.38","0","0","20000","0","2.59","0","0","0.36","0","106701","0","0","30","0","0","63.56","0","0","0","0","0","0","55.59","8.84","400.3","0","0","0","2","0","0","0","0","0","0"
"31067","0","3.19","0.5","0","0","30000","0","3.02","0","0","0.48","0","106701","0","0","100","0","0","74.16","0","0","0","0","0","0","74.12","11.78","467","0","0","0","3","0","0","0","0","0","0"
"31067","0","3.65","0.63","0","0","40000","0","3.46","0","0","0.6","0","106701","0","0","120","0","0","84.75","0","0","0","0","0","0","92.65","14.73","533.8","0","0","0","4","0","0","0","0","0","0"
"31067","0","4.1","0.75","0","0","50000","0","3.89","0","0","0.72","0","106701","0","0","150","0","0","95.35","0","0","0","0","0","0","111.2","17.67","600.5","0","0","0","5","0","0","0","0","0","0"
"31068","52.97","2.73","0.3","0","0","10000","0","2.51","0","0","0.28","0","106801","0","0","15","5.89","0","0","0","0","0","0","0","0","40.62","0","365.6","0","0","0","1","15","0","0","0","0","0"
"31068","63.56","3.28","0.45","0","0","20000","0","3.01","0","0","0.42","0","106801","0","0","30","8.84","0","0","0","0","0","0","0","0","60.93","0","438.7","0","0","0","2","15","0","0","0","0","0"
"31068","74.16","3.82","0.6","0","0","30000","0","3.51","0","0","0.56","0","106801","0","0","100","11.78","0","0","0","0","0","0","0","0","81.24","0","511.8","0","0","0","3","15","0","0","0","0","0"
"31068","84.75","4.37","0.75","0","0","40000","0","4.02","0","0","0.7","0","106801","0","0","120","14.73","0","0","0","0","0","0","0","0","101.6","0","585","0","0","0","4","15","0","0","0","0","0"
"31068","95.35","4.91","0.9","0","0","50000","0","4.52","0","0","0.84","0","106801","0","0","150","17.67","0","0","0","0","0","0","0","0","121.9","0","658.1","0","0","0","5","15","0","0","0","0","0"
"31069","52.97","2.73","0.3","0","0","10000","0","2.51","0","0","0.28","0","106901","0","0","15","5.89","0","0","0","0","0","0","0","0","40.62","0","365.6","0","0","0","1","15","0","0","0","0","0"
"31069","63.56","3.28","0.45","0","0","20000","0","3.01","0","0","0.42","0","106901","0","0","30","8.84","0","0","0","0","0","0","0","0","60.93","0","438.7","0","0","0","2","15","0","0","0","0","0"
"31069","74.16","3.82","0.6","0","0","30000","0","3.51","0","0","0.56","0","106901","0","0","100","11.78","0","0","0","0","0","0","0","0","81.24","0","511.8","0","0","0","3","15","0","0","0","0","0"
"31069","84.75","4.37","0.75","0","0","40000","0","4.02","0","0","0.7","0","106901","0","0","120","14.73","0","0","0","0","0","0","0","0","101.6","0","585","0","0","0","4","15","0","0","0","0","0"
"31069","95.35","4.91","0.9","0","0","50000","0","4.52","0","0","0.84","0","106901","0","0","150","17.67","0","0","0","0","0","0","0","0","121.9","0","658.1","0","0","0","5","15","0","0","0","0","0"
"31070","0","2.28","0.25","0","0","10000","0","2.16","0","0","0.24","0","107001","0","0","15","0","0","54.11","0","0","0","0","0","0","35.97","6.01","323.8","0","0","0","1","0","0","0","0","0","0"
"31070","0","2.74","0.38","0","0","20000","0","2.59","0","0","0.36","0","107001","0","0","30","0","0","64.93","0","0","0","0","0","0","53.96","9.02","388.6","0","0","0","2","0","0","0","0","0","0"
"31070","0","3.19","0.5","0","0","30000","0","3.02","0","0","0.48","0","107001","0","0","100","0","0","75.75","0","0","0","0","0","0","71.94","12.02","453.3","0","0","0","3","0","0","0","0","0","0"
"31070","0","3.65","0.63","0","0","40000","0","3.46","0","0","0.6","0","107001","0","0","120","0","0","86.58","0","0","0","0","0","0","89.93","15.03","518.1","0","0","0","4","0","0","0","0","0","0"
"31070","0","4.1","0.75","0","0","50000","0","3.89","0","0","0.72","0","107001","0","0","150","0","0","97.4","0","0","0","0","0","0","108","18.03","582.8","0","0","0","5","0","0","0","0","0","0"
"31071","54.34","2.96","0.33","0","0","10000","0","1.94","0","0","0.22","0","107101","0","0","15","6.04","0","0","0","0","0","0","0","0","38.29","0","344.7","0","0","0","1","15","0","0","0","0","0"
"31071","65.2","3.55","0.49","0","0","20000","0","2.32","0","0","0.33","0","107101","0","0","30","9.06","0","0","0","0","0","0","0","0","57.43","0","413.6","0","0","0","2","15","0","0","0","0","0"
"31071","76.07","4.14","0.66","0","0","30000","0","2.71","0","0","0.44","0","107101","0","0","100","12.08","0","0","0","0","0","0","0","0","76.58","0","482.5","0","0","0","3","15","0","0","0","0","0"
"31071","86.94","4.73","0.82","0","0","40000","0","3.1","0","0","0.55","0","107101","0","0","120","15.1","0","0","0","0","0","0","0","0","95.72","0","551.4","0","0","0","4","15","0","0","0","0","0"
"31071","97.81","5.32","0.99","0","0","50000","0","3.49","0","0","0.66","0","107101","0","0","150","18.12","0","0","0","0","0","0","0","0","114.9","0","620.4","0","0","0","5","15","0","0","0","0","0"
"31071","2844.2","6.22","1.32","0","0","0","0","4.07","2","0","0.88","0","107101","0","0","0","24.16","0","0","0","0","0","0","0","0","153.2","0","723.7","0","0","0","6","165","0","0","0","0","0"
"31075","56.39","2.96","0.33","0","0","10000","0","2.05","0","0","0.23","0","107501","0","0","15","6.27","0","0","0","0","0","0","0","0","38.29","0","344.6","0","0","0","1","20","0","0","0","0","0"
"31075","67.67","3.55","0.5","0","0","20000","0","2.46","0","0","0.35","0","107501","0","0","30","9.41","0","0","0","0","0","0","0","0","57.44","0","413.5","0","0","0","2","20","0","0","0","0","0"
"31075","78.95","4.14","0.66","0","0","30000","0","2.87","0","0","0.46","0","107501","0","0","100","12.54","0","0","0","0","0","0","0","0","76.58","0","482.4","0","0","0","3","20","0","0","0","0","0"
"31075","90.22","4.74","0.83","0","0","40000","0","3.28","0","0","0.58","0","107501","0","0","120","15.68","0","0","0","0","0","0","0","0","95.73","0","551.4","0","0","0","4","20","0","0","0","0","0"
"31075","101.5","5.33","0.99","0","0","50000","0","3.69","0","0","0.69","0","107501","0","0","150","18.81","0","0","0","0","0","0","0","0","114.9","0","620.3","0","0","0","5","20","0","0","0","0","0"
"31075","2452.1","7.46","1.58","0","0","0","0","5.17","2","0","1.1","0","107501","0","0","0","30.1","10","0","0","0","0","0","0","0","183.8","0","723.7","0","0","0","6","170","0","0","0","0","0"
