eee99c605c3b89dfc7b94a78ebff9d70593c9a004f262721dac4b93ceca9d9c2,8f06b55cefa38b74531fc8140cfb3e62178aee5cd468f3ecbff9308307434049,37edfd2a9d55734b104e205af3b50f5e79c74964383db65e637eeca978af0c62,4f4fcb843944e60c5ab0667f6cafd11000a2084cb92740fd93967bbbe8c0724e,4d2f7da05921e069762029ff71982bb5469d3a56eab050d607936073cefe90fa,c47c12f4ae2616f47306d7a89617aa8bd7c78e60630d1498749a75cae2190da8,39afe09a559a8c3b1636357ccbf5437e23fb3f215645440de0eb58e3d5c030b9,e80ae92effac2a2a913a5104962af311c8a160f200997afbf552087da4386773,2a57a37281406f660eade3ec3a5483c0bc7d1a09802ace2e3c1c1c50409fbe81,851c138e6ca49bd152fdcac121bab6a904106703e6b594e31efa581050a9cf61
"10290","2024/11/04 16:00:00","1","302","30332","0","0","1","2024/11/16 15:59:59","0"
"10291","2024/11/16 16:00:00","1","302","30333","0","0","1","2024/11/20 15:59:59","0"
"10292","2024/11/16 16:00:00","1","302","30334","0","0","1","2024/11/27 15:59:59","0"
"10293","2024/11/23 16:00:00","1","302","30335","0","0","1","2024/12/01 15:59:59","0"
"10294","2024/12/01 16:00:00","1","302","30337","0","0","1","2024/12/13 15:59:59","0"
"10295","2024/12/10 16:00:00","1","302","30338","90069","0","1","2024/12/13 15:59:59","0"
"10296","2024/12/13 16:00:00","1","302","30339","90070","0","1","2024/12/16 15:59:59","0"
"10297","2024/12/16 16:00:00","1","302","40012","0","0","1","2024/12/24 15:59:59","0"
"10298","2024/12/27 16:00:00","1","302","30342","0","0","1","2025/01/01 15:59:59","0"
"10299","2025/01/01 16:00:00","1","302","0","0","0","1","2025/01/14 15:59:59","0"
"10300","2025/01/14 16:00:00","1","302","30344","0","0","1","2025/01/26 15:59:59","0"
"10301","2025/01/16 16:00:00","1","302","30345","90071","0","1","2025/01/26 15:59:59","0"
"10302","2025/01/26 16:00:00","1","302","30346","90072","0","1","2025/02/01 15:59:59","0"
"10303","2025/01/26 16:00:00","1","302","30347","0","0","1","2025/02/01 15:59:59","0"
"10304","2025/02/01 16:00:00","1","302","0","0","0","1","2025/02/10 15:59:59","0"
"10305","2025/02/10 16:00:00","1","302","30349","0","0","1","2025/02/13 15:59:59","0"
"10306","2025/02/10 16:00:00","1","302","30350","0","0","1","2025/02/17 15:59:59","0"
"10307","2025/02/13 16:00:00","1","302","30351","0","0","1","2025/02/17 15:59:59","0"
"10308","2025/02/17 16:00:00","1","302","30352","0","0","1","2025/02/26 15:59:59","0"
"10309","2025/02/22 16:00:00","1","302","30353","0","0","1","2025/02/26 15:59:59","0"
"10310","2025/03/01 16:00:00","1","302","30355","0","0","1","2025/03/12 15:59:59","0"
"10311","2025/03/12 16:00:00","1","302","30356","0","0","1","2025/03/19 15:59:59","0"
"10312","2025/03/12 16:00:00","1","302","30357","0","0","1","2025/03/19 15:59:59","0"
"10313","2025/03/19 16:00:00","1","302","30358","0","0","1","2025/03/28 15:59:59","0"
"10314","2025/03/28 16:00:00","1","302","30359","0","0","1","2025/04/01 15:59:59","0"
"10315","2025/04/01 16:00:00","1","302","30360","0","0","1","2025/04/10 15:59:59","0"
"10316","2025/04/10 16:00:00","1","302","30361","0","0","1","2025/04/15 15:59:59","0"
"10317","2025/04/10 16:00:00","1","302","30362","0","0","1","2025/04/15 15:59:59","0"
"10318","2025/04/15 16:00:00","1","302","30363","0","0","1","2025/04/22 15:59:59","0"
"10319","2025/04/22 16:00:00","1","302","30364","0","0","1","2025/05/01 15:59:59","0"
"10320","2025/05/04 16:00:00","1","302","30366","0","0","1","2025/05/16 15:59:59","0"
"10321","2025/05/10 16:00:00","1","302","30367","0","0","1","2025/05/16 15:59:59","0"
"10322","2025/05/16 16:00:00","1","302","30368","0","0","1","2025/05/21 15:59:59","0"
"10323","2025/05/21 16:00:00","1","302","30369","0","0","1","2025/06/01 15:59:59","0"
"10324","2025/06/01 16:00:00","1","302","30370","0","0","1","2025/06/12 15:59:59","0"
"10325","2025/06/12 16:00:00","1","302","30371","0","0","50101","2025/06/17 15:59:59","0"
"10326","2025/06/12 16:00:00","1","302","40013","0","0","50102","2025/06/22 15:59:59","0"
"10327","2025/06/22 16:00:00","1","302","30373","0","0","50102","2025/06/26 15:59:59","0"
"10328","2025/06/22 16:00:00","1","302","30374","0","0","50101","2025/07/01 15:59:59","0"
"10329","2025/07/04 16:00:00","1","302","30376","0","0","50101","2025/07/16 15:59:59","0"
"10330","2025/07/11 16:00:00","1","302","30377","0","0","50102","2025/07/16 15:59:59","0"
"10331","2025/07/16 16:00:00","1","302","30378","0","0","50101","2025/08/01 15:59:59","0"
"10332","2025/08/01 16:00:00","1","302","30379","0","0","50101","2025/08/09 15:59:59","0"
"10333","2025/08/09 16:00:00","1","302","30380","0","0","50101","2025/08/16 15:59:59","0"
"10334","2025/08/16 16:00:00","1","302","30381","0","0","50101","2025/08/28 15:59:59","0"
"10335","2025/08/28 16:00:00","1","302","30382","0","0","50101","2025/09/01 15:59:59","0"
"10336","2025/09/04 16:00:00","1","302","30384","0","0","50102","2025/09/16 15:59:59","0"
"10337","2025/09/04 16:00:00","1","302","30385","0","0","50101","2025/09/16 15:59:59","0"
"10338","2025/09/16 16:00:00","1","302","30386","0","0","50102","2025/10/01 15:59:59","0"
"10339","2025/09/16 16:00:00","1","302","30387","0","0","50101","2025/10/01 15:59:59","0"
"10340","2025/10/01 16:00:00","1","302","30388","0","0","50101","2025/10/11 15:59:59","0"
"10341","2025/10/11 16:00:00","1","302","30389","0","0","50102","2025/10/21 15:59:59","0"
"10342","2025/10/11 16:00:00","1","302","30390","0","0","50101","2025/10/21 15:59:59","0"
"10343","2025/10/21 16:00:00","1","302","30391","0","0","50102","2025/10/29 15:59:59","0"
"10344","2025/10/21 16:00:00","1","302","30392","0","0","50101","2025/10/29 15:59:59","0"
"10345","2025/11/01 16:00:00","1","302","30394","0","0","50101","2025/11/11 15:59:59","0"
"10346","2025/11/11 16:00:00","1","302","30395","0","0","50102","2025/11/24 15:59:59","0"
"10347","2025/11/11 16:00:00","1","302","30396","0","0","50101","2025/11/24 15:59:59","0"
"10348","2025/11/24 16:00:00","1","302","30397","0","0","50102","2025/12/01 15:59:59","0"
"10349","2025/11/24 16:00:00","1","302","30398","0","0","50101","2025/12/01 15:59:59","0"
"10350","2025/12/01 16:00:00","1","302","30399","0","0","50101","2025/12/11 15:59:59","0"
"10351","2025/12/11 16:00:00","1","302","30400","0","0","50102","2025/12/16 15:59:59","0"
"10352","2025/12/11 16:00:00","1","302","30401","0","0","50101","2025/12/16 15:59:59","0"
"10353","2025/12/16 16:00:00","1","302","30402","0","0","50102","2025/12/23 15:59:59","0"
"10354","2025/12/16 16:00:00","1","302","40014","0","0","50101","2025/12/23 15:59:59","0"
"10355","2025/12/23 16:00:00","1","302","30404","0","0","50101","2026/01/01 15:59:59","0"
"10356","2026/01/17 16:00:00","1","302","30407","0","0","50102","2026/02/01 15:59:59","0"
"10357","2026/01/17 16:00:00","1","302","30408","0","0","50101","2026/02/01 15:59:59","0"
"10358","2026/02/01 16:00:00","1","302","30409","0","0","50101","2026/02/10 15:59:59","0"
"10359","2026/02/10 16:00:00","1","302","30410","0","0","50102","2026/02/22 15:59:59","0"
"10360","2026/02/10 16:00:00","1","302","30411","0","0","50101","2026/02/22 15:59:59","0"
"10361","2026/02/22 16:00:00","1","302","30412","0","0","50102","2026/03/01 15:59:59","0"
"10362","2026/02/22 16:00:00","1","302","30413","0","0","50101","2026/03/04 15:59:59","0"
"10363","2026/03/04 16:00:00","1","302","30415","0","0","50102","2026/03/16 15:59:59","0"
"10364","2026/03/04 16:00:00","1","302","30416","0","0","50101","2026/03/16 15:59:59","0"
"10365","2026/03/16 16:00:00","1","302","30417","0","0","50102","2026/04/01 15:59:59","0"
"10366","2026/03/16 16:00:00","1","302","30418","0","0","50101","2026/04/01 15:59:59","0"
"10367","2026/04/01 16:00:00","1","302","30419","0","0","50102","2026/04/16 15:59:59","0"
"10368","2026/04/01 16:00:00","1","302","30420","0","0","50101","2026/04/16 15:59:59","0"
"10369","2026/04/11 16:00:00","1","302","30421","0","0","50101","2026/04/22 15:59:59","0"
"10370","2026/04/16 16:00:00","1","302","30422","0","0","50100","2026/04/22 15:59:59","0"
"10371","2026/04/22 16:00:00","1","302","30423","0","0","50100","2026/05/01 15:59:59","0"
"10372","2026/05/04 16:00:00","1","302","30425","0","0","50102","2026/05/16 15:59:59","0"
"10373","2026/05/04 16:00:00","1","302","30426","0","0","50101","2026/05/16 15:59:59","0"
"10374","2026/05/16 16:00:00","1","302","30427","0","0","50102","2026/06/01 15:59:59","0"
"10375","2026/05/16 16:00:00","1","302","30428","0","0","50101","2026/06/01 15:59:59","0"
"10376","2026/06/01 16:00:00","1","302","30429","0","0","50102","2026/06/11 15:59:59","0"
"10377","2026/06/01 16:00:00","1","302","30430","0","0","50101","2026/06/11 15:59:59","0"
"10378","2026/06/11 16:00:00","1","302","30431","0","0","50102","2026/06/18 15:59:59","0"
"10379","2026/06/11 16:00:00","1","302","30432","0","0","50101","2026/06/18 15:59:59","0"
"10380","2026/06/18 16:00:00","1","302","30433","0","0","50102","2026/07/01 15:59:59","0"
"10381","2026/06/18 16:00:00","1","302","40015","0","0","50101","2026/07/01 15:59:59","0"
"10382","2026/07/04 16:00:00","1","302","30436","0","0","50102","2026/07/17 15:59:59","0"
"10383","2026/07/04 16:00:00","1","302","30437","0","0","50101","2026/07/17 15:59:59","0"
"10384","2026/07/17 16:00:00","1","302","30438","0","0","50102","2026/08/01 15:59:59","0"
"10385","2026/07/17 16:00:00","1","302","30439","0","0","50101","2026/08/01 15:59:59","0"
"10386","2026/08/01 16:00:00","1","302","30440","0","0","50102","2026/08/16 15:59:59","0"
"10387","2026/08/01 16:00:00","1","302","30441","0","0","50101","2026/08/11 15:59:59","0"
"10388","2026/08/11 16:00:00","1","302","30442","0","0","50101","2026/08/23 15:59:59","0"
"10389","2026/08/16 16:00:00","1","302","30443","0","0","50102","2026/09/01 15:59:59","0"
"19001","2018/09/14 16:00:00","1","302","0","0","0","1","2018/09/21 15:59:59","0"
"19002","2018/09/21 16:00:00","1","302","0","0","0","1","2018/10/09 15:59:59","0"
"19003","2019/01/03 19:00:00","1","302","0","0","0","1","2019/02/13 15:59:59","0"
"20000","2018/01/01 15:00:00","2","101","0","0","0","100101","2030/01/01 23:59:59","0"
"20001","2018/11/08 16:00:00","1","302","0","0","0","0","2018/11/12 15:59:59","0"
"20002","2018/10/26 16:00:00","1","902","0","0","0","990101","2018/11/08 15:59:59","0"
"20003","2020/08/03 16:00:00","1","302","0","0","0","1","2020/08/09 15:59:59","0"
"20004","2024/07/01 16:00:00","1","305","0","0","0","1","2024/07/04 15:59:59","0"
"20005","2024/02/07 16:00:00","4","908","0","0","27011","1","2024/02/17 15:59:59","0"
"20006","2019/07/24 16:00:00","1","903","0","0","0","1","2019/07/29 15:59:59","1"
"20007","2019/07/29 16:00:00","1","903","0","0","0","1","2019/08/01 15:59:59","1"
"20008","2019/08/01 16:00:00","1","903","0","0","0","1","2019/08/08 15:59:59","1"
"20011","2023/12/16 16:00:00","1","307","110008","0","0","60301","2023/12/23 15:59:59","0"
"20012","2022/08/01 16:00:00","4","908","0","0","27006","1","2022/08/11 15:59:59","0"
"20013","2023/08/01 16:00:00","4","908","0","0","27009","1","2023/08/11 15:59:59","0"
"20014","2023/09/01 16:00:00","5","0","0","0","627","1","2023/09/16 15:59:59","0"
"20015","2023/09/16 16:00:00","5","0","0","0","628","1","2023/10/02 15:59:59","0"
"20016","2023/09/01 16:00:00","4","908","0","0","27010","1","2023/09/16 15:59:59","0"
"20017","2024/02/07 16:00:00","5","0","0","0","634","1","2024/02/23 15:59:59","0"
"20018","2024/02/07 16:00:00","5","0","0","0","635","1","2024/02/23 15:59:59","0"
"20019","2024/02/07 16:00:00","6","0","0","0","633","10201","2030/03/01 14:59:59","0"
"20020","2023/12/23 16:00:00","1","307","110009","0","0","60302","2023/12/27 15:59:59","0"
"20021","2025/02/22 16:00:00","1","305","0","0","0","60102","2025/02/26 15:59:59","0"
"20022","2026/04/22 16:00:00","1","307","0","0","0","60103","2026/05/01 15:59:59","0"
"20023","2024/05/01 16:00:00","4","908","0","0","27013","1","2024/05/12 15:59:59","0"
"20024","2024/06/14 16:00:00","5","0","0","0","642","90101","2025/04/30 15:59:59","0"
"20025","2024/08/15 00:00:00","5","0","0","0","648","1","2024/08/29 23:59:59","0"
"20026","2024/08/15 16:00:00","4","908","0","0","27014","1","2024/08/25 15:59:59","0"
"20027","2025/06/17 16:00:00","1","305","70130","0","0","60211","2025/06/22 15:59:59","0"
"20028","2025/06/22 16:00:00","1","305","70131","0","0","60212","2025/06/26 15:59:59","0"
"20029","2025/07/01 16:00:00","1","305","70135","0","0","60213","2025/07/04 15:59:59","0"
"20030","2025/06/27 16:00:00","1","305","70133","0","0","60214","2025/07/01 15:59:59","0"
"20031","2025/06/27 16:00:00","1","305","70132","0","0","60215","2025/07/01 15:59:59","0"
"20032","2026/08/23 16:00:00","1","305","70158","0","0","60101","2026/09/01 15:59:59","0"
"20033","2024/10/01 00:00:00","4","908","0","0","27015","1","2024/10/21 23:59:59","0"
"20034","2024/10/01 00:00:00","5","0","0","0","657","1","2024/10/21 23:59:59","0"
"20035","2024/10/01 00:00:00","5","0","0","0","650","1","2024/10/21 23:59:59","0"
"20036","2024/10/01 00:00:00","5","0","0","0","651","1","2024/10/21 23:59:59","0"
"20037","2024/10/01 00:00:00","5","0","0","0","652","1","2024/10/21 23:59:59","0"
"20038","2024/10/01 00:00:00","5","0","0","0","653","1","2024/10/21 23:59:59","0"
"20039","2024/10/01 00:00:00","5","0","0","0","654","1","2024/10/21 23:59:59","0"
"20040","2024/10/01 00:00:00","5","0","0","0","655","1","2024/10/21 23:59:59","0"
"20041","2026/01/04 16:00:00","1","307","110027","0","0","60111","2026/01/09 15:59:59","0"
"20042","2026/02/03 16:00:00","1","307","110028","0","0","60112","2026/02/08 15:59:59","0"
"20043","2025/11/05 16:00:00","1","307","110025","0","0","60113","2025/11/10 15:59:59","0"
"20044","2025/12/11 16:00:00","1","307","110026","0","0","60114","2025/12/16 15:59:59","0"
"20045","2025/09/05 16:00:00","1","307","110023","0","0","60115","2025/09/10 15:59:59","0"
"20046","2025/02/01 00:00:00","4","908","0","0","27016","1","2025/02/17 23:59:59","0"
"20047","2025/02/01 00:00:00","5","0","0","0","663","1","2025/02/17 23:59:59","0"
"20048","2025/02/01 00:00:00","5","0","0","0","666","1","2025/02/17 23:59:59","0"
"20049","2025/02/01 00:00:00","5","0","0","0","665","1","2025/02/17 23:59:59","0"
"20050","2025/02/01 00:00:00","5","0","0","0","667","1","2025/02/17 23:59:59","0"
"20051","2025/02/01 00:00:00","5","0","0","0","668","1","2025/02/17 23:59:59","0"
"20052","2025/02/01 00:00:00","5","0","0","0","669","1","2025/02/17 23:59:59","0"
"20053","2025/02/01 00:00:00","5","0","0","0","670","1","2025/02/17 23:59:59","0"
"20054","2025/02/01 00:00:00","5","0","0","0","671","1","2025/02/17 23:59:59","0"
"20055","2025/02/01 00:00:00","5","0","0","0","662","1","2025/07/30 15:59:59","0"
"20056","2025/02/15 16:00:00","12","0","0","0","672","70202","2030/03/01 14:59:59","0"
"20057","2025/05/01 00:00:00","4","908","0","0","27018","10101","2025/05/15 23:59:59","0"
"20058","2025/05/01 00:00:00","5","0","0","0","675","70101","2025/05/15 23:59:59","0"
"20059","2025/05/01 00:00:00","5","0","0","0","676","70501","2025/05/15 23:59:59","0"
"20060","2025/05/01 00:00:00","5","0","0","0","677","70601","2025/05/15 23:59:59","0"
"20061","2025/05/01 00:00:00","5","0","0","0","679","70801","2025/05/15 23:59:59","0"
"20062","2025/05/01 00:00:00","5","0","0","0","678","70802","2025/05/15 23:59:59","0"
"20063","2025/05/01 00:00:00","5","0","0","0","681","70803","2025/05/15 23:59:59","0"
"20064","2025/05/01 00:00:00","5","0","0","0","673","90102","2025/10/01 23:59:59","0"
"20065","2026/05/16 16:00:00","1","307","0","0","0","60104","2026/06/01 15:59:59","0"
"20066","2025/08/01 00:00:00","4","908","0","0","27019","10102","2025/08/11 23:59:59","0"
"20067","2025/08/01 00:00:00","4","908","0","0","27020","10103","2025/08/11 23:59:59","0"
"20068","2025/08/01 00:00:00","5","0","0","0","696","70102","2025/08/11 23:59:59","0"
"20069","2025/08/01 05:00:00","5","0","0","0","701","70501","2030/03/01 14:59:59","0"
"20070","2025/08/01 00:00:00","5","0","0","0","699","90101","2026/01/31 11:59:59","0"
"20071","2025/08/01 00:00:00","5","0","0","0","695","70502","2025/08/11 23:59:59","0"
"20072","2025/08/01 00:00:00","5","0","0","0","694","70602","2025/08/11 23:59:59","0"
"20073","2025/08/01 05:00:00","5","0","0","0","700","70601","2030/03/01 14:59:59","0"
"20074","2025/08/01 00:00:00","5","0","0","0","687","70804","2025/08/11 23:59:59","0"
"20075","2025/08/01 00:00:00","5","0","0","0","686","70805","2025/08/11 23:59:59","0"
"20076","2025/08/01 00:00:00","5","0","0","0","689","70806","2025/08/11 23:59:59","0"
"20077","2025/10/01 00:00:00","4","908","0","0","27021","10101","2025/10/24 23:59:59","0"
"20078","2025/10/01 00:00:00","5","0","0","0","722","70102","2030/03/01 14:59:59","0"
"20079","2025/10/01 00:00:00","5","0","0","0","720","70201","2025/10/24 23:59:59","0"
"20080","2025/10/01 00:00:00","2","0","0","0","0","70301","2025/10/24 23:59:59","0"
"20081","2025/10/01 00:00:00","2","0","0","0","0","70401","2025/10/24 23:59:59","0"
"20082","2025/10/16 16:00:00","5","0","0","0","723","70101","2025/11/30 23:59:59","0"
"20083","2026/02/01 00:00:00","4","908","0","0","27024","10101","2026/02/17 23:59:59","0"
"20084","2026/02/01 00:00:00","10","0","0","0","10","70102","2026/02/17 23:59:59","0"
"20085","2025/12/25 16:00:00","12","0","0","0","724","70201","2030/03/01 14:59:59","0"
"20086","2026/02/01 00:00:00","7","0","0","0","0","70301","2026/02/17 23:59:59","0"
"20087","2026/02/01 00:00:00","8","0","0","0","0","70401","2026/02/17 23:59:59","0"
"20088","2025/12/16 16:00:00","1","305","0","0","0","60101","2026/01/01 15:59:59","0"
"20089","2026/02/22 16:00:00","1","307","0","0","0","60101","2026/03/01 15:59:59","0"
"20090","2026/02/22 16:00:00","5","0","0","0","739","70101","2026/03/04 15:59:59","0"
"20091","2026/03/16 16:00:00","1","307","0","0","0","60101","2026/04/01 15:59:59","0"
"20092","2026/04/01 16:00:00","1","305","0","0","0","60101","2026/04/11 15:59:59","0"
"20093","2026/04/16 16:00:00","1","305","0","0","0","60101","2026/04/22 15:59:59","0"
"20094","2026/04/11 16:00:00","5","0","0","0","746","70101","2026/04/22 15:59:59","0"
"20095","2026/05/01 16:00:00","5","0","0","0","756","70102","2026/05/16 15:59:59","0"
"20096","2026/05/01 00:00:00","5","0","0","0","749","10101","2026/05/16 23:59:59","0"
"20097","2026/05/01 00:00:00","5","0","0","0","753","70103","2026/06/01 23:59:59","0"
"20098","2026/06/11 16:00:00","1","305","0","0","0","60101","2026/06/18 15:59:59","0"
"20099","2026/06/18 16:00:00","1","307","0","0","0","60101","2026/07/01 15:59:59","0"
"20100","2026/08/01 16:00:00","5","0","0","0","757","70101","2026/08/11 23:59:59","0"
"20101","2026/08/01 16:00:00","4","908","0","0","27029","10102","2026/08/11 23:59:59","0"
"20102","2026/08/01 16:00:00","4","908","0","0","27030","10103","2026/08/11 23:59:59","0"
"20103","2026/08/13 16:00:00","2","0","0","0","0","70102","2026/09/12 23:59:59","0"
"20104","2026/08/01 16:00:00","7","0","0","0","0","70103","2026/08/30 23:59:59","0"
"20105","2026/07/17 16:00:00","1","305","0","0","0","60101","2026/08/01 15:59:59","0"
"20106","2026/08/11 16:00:00","1","305","70157","0","0","60101","2026/08/23 15:59:59","0"
"50018","2019/02/01 12:00:00","1","303","0","0","0","1","2019/02/04 23:59:59","0"
"50023","2019/05/07 16:00:00","1","303","0","50018","0","1","2019/05/14 15:59:59","0"
"50027","2019/07/01 16:00:00","1","303","0","0","0","1","2019/07/15 15:59:59","0"
"50033","2019/09/02 16:00:00","1","303","0","50018","0","1","2019/09/09 15:59:59","0"
"50047","2020/01/21 16:00:00","1","303","0","0","0","1","2020/01/28 15:59:59","0"
"50061","2020/05/05 16:00:00","1","303","0","0","0","1","2020/05/08 15:59:59","0"
"50067","2020/06/22 16:00:00","1","303","0","0","0","1","2020/07/02 15:59:59","0"
"50079","2020/09/01 16:00:00","1","303","0","0","0","1","2020/09/04 15:59:59","0"
"50084","2020/11/02 16:00:00","1","303","0","0","0","1","2020/11/05 15:59:59","0"
"50094","2020/12/18 16:00:00","1","303","0","0","0","1","2020/12/21 15:59:59","0"
"50108","2021/02/11 16:00:00","1","303","0","0","0","1","2021/02/15 15:59:59","0"
"50119","2021/07/02 16:00:00","1","303","0","0","0","1","2021/07/05 15:59:59","0"
"50129","2021/07/30 16:00:00","1","303","0","0","0","1","2021/08/01 15:59:59","0"
"50140","2021/11/01 16:00:00","1","303","0","0","0","1","2021/11/04 15:59:59","0"
"50151","2022/01/02 16:00:00","1","303","0","0","0","1","2022/01/05 15:59:59","0"
"50162","2022/02/01 16:00:00","1","303","0","0","0","1","2022/02/04 15:59:59","0"
"50172","2022/05/04 16:00:00","1","303","0","0","0","1","2022/05/07 15:59:59","0"
"50183","2022/07/02 16:00:00","1","303","0","0","0","1","2022/07/05 15:59:59","0"
"50190","2022/09/01 16:00:00","1","303","0","90039","0","1","2022/09/04 15:59:59","0"
"50195","2022/07/30 16:00:00","1","303","0","0","0","1","2022/08/02 15:59:59","0"
"50200","2022/09/29 16:00:00","1","303","0","90042","0","1","2022/10/02 15:59:59","0"
"50217","2023/01/02 16:00:00","1","303","0","0","0","1","2023/01/05 15:59:59","0"
"50231","2023/03/28 16:00:00","1","303","0","90053","0","1","2023/03/31 15:59:59","0"
"50237","2023/05/04 16:00:00","1","303","0","0","0","1","2023/05/07 15:59:59","0"
"50248","2023/07/02 16:00:00","1","303","0","0","0","1","2023/07/05 15:59:59","0"
"50261","2023/09/25 16:00:00","1","303","0","0","0","1","2023/09/28 15:59:59","0"
"50267","2023/11/01 16:00:00","1","303","0","0","0","1","2023/11/04 15:59:59","0"
"50278","2024/01/01 16:00:00","1","303","0","0","0","1","2024/01/04 15:59:59","0"
"50291","2024/02/10 16:00:00","1","303","0","0","0","1","2024/02/13 15:59:59","0"
"50298","2024/05/02 16:00:00","1","303","0","0","0","1","2024/05/05 15:59:59","0"
"50309","2024/07/01 16:00:00","1","303","0","0","0","1","2024/07/04 15:59:59","0"
"50321","2024/09/01 16:00:00","1","303","0","0","0","1","2024/09/04 15:59:59","0"
"50331","2024/11/01 16:00:00","1","303","0","90068","0","1","2024/11/04 15:59:59","0"
"50341","2024/12/24 16:00:00","1","303","0","0","0","1","2024/12/27 15:59:59","0"
"50354","2025/02/26 16:00:00","1","303","0","0","0","1","2025/03/01 15:59:59","0"
"50365","2025/05/01 16:00:00","1","303","0","0","0","1","2025/05/04 15:59:59","0"
"50375","2025/07/01 16:00:00","1","303","0","0","0","30101","2025/07/04 15:59:59","0"
"50383","2025/09/01 16:00:00","1","303","0","0","0","30101","2025/09/04 15:59:59","0"
"50393","2025/10/29 16:00:00","1","303","0","0","0","30101","2025/11/01 15:59:59","0"
"50405","2026/01/01 16:00:00","1","303","0","0","0","30101","2026/01/09 15:59:59","0"
"50406","2026/01/09 16:00:00","1","303","0","0","0","30101","2026/01/17 15:59:59","0"
"50414","2026/03/01 16:00:00","1","303","0","0","0","30101","2026/03/04 15:59:59","0"
"50424","2026/05/01 16:00:00","1","303","0","0","0","30101","2026/05/04 15:59:59","0"
"50435","2026/07/01 16:00:00","1","303","0","0","0","30101","2026/07/04 15:59:59","0"
"50444","2026/08/23 16:00:00","1","303","50444","0","0","30101","2026/09/01 15:59:59","0"
"60001","2018/10/18 15:00:00","1","304","0","0","0","1","2023/08/01 15:59:59","0"
"60002","2019/07/01 05:00:00","1","306","0","0","0","20101","2030/10/31 11:59:59","0"
"60003","2020/03/01 05:00:00","1","308","0","0","0","20201","2030/10/31 11:59:59","0"
"60004","2023/08/01 16:00:00","1","304","0","0","0","40101","2030/10/31 11:59:59","0"
"91185","2022/02/01 16:00:00","1","510","0","0","118501","110101","2030/10/31 11:59:59","0"
"91186","2023/03/15 16:00:00","1","510","0","0","106901","110102","2030/10/31 11:59:59","0"
"91187","2024/12/10 16:00:00","1","510","0","0","118601","110103","2030/10/31 11:59:59","0"
