7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"102701","101551","101191","101191","1","101401","101191","101551"
"102701","101551","102191","102192","2","102281","102191","101551"
"102701","102551","102192","103191","3","102282","102192","102551"
"102701","102552","103191","103192","4","103281","103191","102552"
"102701","103551","103192","103193","5","103371","103192","103551"
"102701","103552","103193","104191","6","103283","103192","103552"
"102701","103553","104191","104192","7","104281","103193","103552"
"102701","104551","104192","104193","8","104282","104191","103553"
"102701","104552","104193","104194","9","104283","104192","104551"
"102701","104554","104194","105191","10","104284","104193","104552"
"102701","105551","105191","105192","11","105281","104194","104553"
"102701","105552","105192","105193","12","105431","105191","105551"
"102701","105553","105193","105194","13","105343","105192","105552"
"102701","105554","105194","105195","14","105344","105193","105553"
"102701","105555","105195","105196","15","105285","105194","105554"
"102701","105556","105196","105197","16","105286","105195","105555"
"102701","105557","105197","106191","17","105287","105196","105556"
"102701","106551","106191","106192","18","106281","105197","105557"
"102701","106552","106192","106193","19","106282","106191","106551"
"102701","106553","106193","107191","20","106283","106192","106552"
"102701","107551","107191","107192","21","107491","106193","106553"
"102701","107552","107192","107193","22","107492","107191","107551"
"102701","107553","107193","108191","23","107493","107192","107552"
"102701","108551","108191","108192","24","108431","107193","107553"
"102701","108552","108192","108193","25","108342","108191","108551"
"102701","108553","108193","108194","26","108343","108192","108552"
"102701","108554","108194","109191","27","108434","108193","108553"
"102701","109551","109191","109192","28","109341","108194","108554"
"102701","109552","109192","109193","29","109432","109191","109551"
"102701","109553","109193","109194","30","109493","109192","109552"
"102701","109554","109194","10019032","31","109494","109193","109553"
"102701","10055032","10019032","10019033","32","10034032","109194","109554"
"102701","10055033","10019033","10019034","33","10043033","10019032","10055032"
"102701","10055034","10019034","10019035","34","10034034","10019033","10055033"
"102701","10055035","10019035","10019036","35","10043035","10019034","10055034"
"102701","10055036","10019036","10019037","36","10034036","10019035","10055035"
"102701","10055037","10019037","10019038","37","10034037","10019036","10055036"
"102701","10055038","10019038","10019039","38","10043038","10019037","10055037"
"102701","10055039","10019039","10019040","39","10043039","10019038","10055038"
"102701","999999","10019040","999999","40","999999","10019039","10055039"
"102801","101071","101011","101011","1","101281","101401","101551"
"102801","101071","102011","102013","2","102311","102493","101551"
"102801","102071","102013","103011","3","102312","102401","102551"
"102801","102552","103011","103012","4","103281","103431","102582"
"102801","103551","103012","103013","5","103282","103401","103551"
"102801","103552","103013","104011","6","103283","103401","103552"
"102801","103013","104491","104012","7","104311","103553","103582"
"102801","104551","104012","104013","8","104282","104401","103553"
"102801","104552","104013","104014","9","104402","104432","104551"
"102801","104553","104014","105011","10","104433","104283","104552"
"102801","105551","105011","105012","11","105401","104284","104553"
"102801","105552","105012","105013","12","105342","105281","105551"
"102801","105553","105013","105014","13","105283","105282","105552"
"102801","105554","105014","105015","14","105284","105283","105553"
"102801","105555","105015","105016","15","105402","105284","105554"
"102801","105556","105016","105017","16","105433","105402","105555"
"102801","105557","105017","106011","17","105403","105433","105556"
"102801","106551","106011","106012","18","106281","105403","105557"
"102801","106552","106012","106013","19","106431","106281","106551"
"102801","106553","106013","107011","20","106343","106431","106552"
"102801","107551","107011","107012","21","107341","106343","106553"
"102801","107552","107012","107013","22","107342","107341","107551"
"102801","107553","107013","108011","23","107283","107342","107552"
"102801","108551","108011","108012","24","108431","107283","107553"
"102801","108552","108012","108013","25","108312","108431","108551"
"102801","108553","108013","108014","26","108313","108312","108552"
"102801","108554","108014","109011","27","108314","108313","108553"
"102801","109551","109011","109012","28","109401","108314","108554"
"102801","109552","109012","109013","29","109402","109401","109551"
"102801","109553","109013","109014","30","109343","109402","109552"
"102801","109554","109014","10001032","31","109494","109343","109553"
"102801","10055032","10001032","10001033","32","10040032","109494","109554"
"102801","10055033","10001033","10001034","33","10040033","10040032","10055032"
"102801","10055034","10001034","10001035","34","10049034","10040033","10055033"
"102801","10055035","10001035","10001036","35","10040035","10049034","10055034"
"102801","10055036","10001036","10001037","36","10040036","10040035","10055035"
"102801","10055037","10001037","10001038","37","10049037","10040036","10055036"
"102801","10055038","10001038","10001039","38","10049038","10049037","10055037"
"102801","10055039","10001039","10001040","39","10034039","10049038","10055038"
"102801","999999","10001040","999999","40","999999","10034039","10055039"
"102901","101551","101401","101011","1","101281","101401","101581"
"102901","101551","102491","102014","2","102281","102493","101581"
"102901","102162","102401","103011","3","102282","102401","102581"
"102901","102163","103431","103012","4","103311","103431","102582"
"102901","103551","103401","103013","5","103282","103401","103581"
"102901","103552","103583","104011","6","103283","103401","103582"
"102901","103583","104401","104012","7","104311","103583","103582"
"102901","104581","104012","104013","8","104432","104491","103583"
"102901","104582","104013","104014","9","104313","104282","104581"
"102901","104583","104014","105011","10","104284","104402","104582"
"102901","105581","105011","105012","11","105341","104433","104583"
"102901","105582","105012","105013","12","105342","105401","105581"
"102901","105583","105013","105014","13","105283","105431","105582"
"102901","105584","105014","105015","14","105314","105491","105583"
"102901","105585","105015","105016","15","105402","105432","105584"
"102901","105586","105016","105017","16","105433","105402","105585"
"102901","105587","105017","106011","17","105403","105433","105586"
"102901","106581","106011","106012","18","106401","105403","105587"
"102901","106582","106012","106013","19","106431","106401","106581"
"102901","106583","106013","107011","20","106491","106431","106582"
"102901","107581","107011","107012","21","107281","106491","106583"
"102901","107582","107012","107013","22","107342","107281","107581"
"102901","107583","107013","108011","23","107343","107342","107582"
"102901","108581","108011","108012","24","108311","107343","107583"
"102901","108582","108012","108013","25","108282","108311","108581"
"102901","108583","108013","108014","26","108283","108282","108582"
"102901","108584","108014","109011","27","108314","108283","108583"
"102901","109581","109011","109012","28","109311","108314","108584"
"102901","109582","109012","109013","29","109312","109311","109581"
"102901","109583","109013","109014","30","109313","109312","109582"
"102901","109584","109014","10001032","31","109314","109313","109583"
"102901","10058032","10001032","10001033","32","10031032","109314","109584"
"102901","10058033","10001033","10001034","33","10031033","10031032","10058032"
"102901","10058034","10001034","10001035","34","10031034","10031033","10058033"
"102901","10058035","10001035","10001036","35","10031035","10031034","10058034"
"102901","10058036","10001036","10001037","36","10031036","10031035","10058035"
"102901","10058037","10001037","10001038","37","10031037","10031036","10058036"
"102901","10058038","10001038","10001039","38","10031038","10031037","10058037"
"102901","10058039","10001039","10001040","39","10031039","10031038","10058038"
"102901","999999","10001040","999999","40","999999","10031039","10058039"
"103001","101551","101011","101011","1","101281","101401","101581"
"103001","101011","102011","102041","2","102281","102493","101581"
"103001","102551","102041","103011","3","102282","102401","102581"
"103001","102041","103431","103041","4","103281","103011","102582"
"103001","103551","103012","103042","5","103282","103401","103581"
"103001","103041","103042","104041","6","103283","103401","103582"
"103001","103583","104041","104042","7","104281","103553","103401"
"103001","104551","104042","104043","8","104312","104041","103553"
"103001","104552","104043","104044","9","104283","104042","104551"
"103001","104553","104044","105041","10","104284","104043","104552"
"103001","105551","105041","105042","11","105311","104044","104554"
"103001","105552","105042","105043","12","105312","105041","105551"
"103001","105553","105043","105044","13","105491","105042","105552"
"103001","105554","105044","105045","14","105284","105043","105553"
"103001","105555","105045","105046","15","105345","105044","105554"
"103001","105556","105046","105047","16","105286","105045","105555"
"103001","105557","105047","106041","17","105287","105046","105556"
"103001","106551","106041","106042","18","106281","105047","105557"
"103001","106552","106042","106043","19","106282","106041","106551"
"103001","106553","106043","107041","20","106283","106042","106552"
"103001","107551","107041","107042","21","107281","106043","106553"
"103001","107552","107042","107043","22","107282","107041","107551"
"103001","107553","107043","108041","23","107283","107042","107552"
"103001","108551","108041","108042","24","108401","107043","107553"
"103001","108552","108042","108043","25","108342","108041","108551"
"103001","108553","108043","108044","26","108403","108042","108552"
"103001","108554","108044","109041","27","108434","108043","108553"
"103001","109551","109041","109042","28","109341","108044","108554"
"103001","109552","109042","109043","29","109432","109041","109551"
"103001","109553","109043","109044","30","109493","109042","109552"
"103001","109554","109044","10004032","31","109494","109043","109553"
"103001","10055032","10004032","10004033","32","10034032","109044","109554"
"103001","10055033","10004033","10004034","33","10043033","10004032","10055032"
"103001","10055034","10004034","10004035","34","10034034","10004033","10055033"
"103001","10055035","10004035","10004036","35","10043035","10004034","10055034"
"103001","10055036","10004036","10004037","36","10034036","10004035","10055035"
"103001","10055037","10004037","10004038","37","10034037","10004036","10055036"
"103001","10055038","10004038","10004039","38","10043038","10004037","10055037"
"103001","10055039","10004039","10004040","39","10043039","10004038","10055038"
"103001","999999","10004040","999999","40","999999","10004039","10055039"
"103101","101551","101011","101011","1","101281","101401","101581"
"103101","101581","102011","102041","2","102281","102493","101581"
"103101","102551","102041","103011","3","102282","102401","102581"
"103101","102552","103011","103041","4","103281","103431","102582"
"103101","103551","103552","103042","5","103282","103491","103581"
"103101","103552","103042","104041","6","103343","103491","103582"
"103101","103583","104041","104042","7","104281","103553","103401"
"103101","104551","104042","104043","8","104312","104401","103553"
"103101","104552","104043","104044","9","104402","104432","104551"
"103101","104553","104044","105041","10","104284","104402","104552"
"103101","105551","105041","105042","11","105281","104433","104554"
"103101","105552","105042","105043","12","105312","105401","105551"
"103101","105553","105043","105044","13","105283","105431","105552"
"103101","105554","105044","105045","14","105344","105491","105553"
"103101","105555","105045","105046","15","105285","105432","105554"
"103101","105556","105046","105047","16","105346","105285","105555"
"103101","105557","105047","106041","17","105287","105346","105556"
"103101","106551","106041","106042","18","106281","105287","105557"
"103101","106552","106042","106043","19","106282","106281","106551"
"103101","106553","106043","107041","20","106283","106282","106552"
"103101","107551","107041","107042","21","107281","106283","106553"
"103101","107552","107042","107043","22","107342","107281","107551"
"103101","107553","107043","108041","23","107283","107342","107552"
"103101","108551","108041","108042","24","108401","107283","107553"
"103101","108552","108042","108043","25","108492","108401","108551"
"103101","108553","108043","108044","26","108403","108492","108552"
"103101","108554","108044","109041","27","108494","108403","108553"
"103101","109551","109041","109042","28","109401","108494","108554"
"103101","109552","109042","109043","29","109402","109401","109551"
"103101","109553","109043","109044","30","109493","109402","109552"
"103101","109554","109044","10004032","31","109494","109493","109553"
"103101","10055032","10004032","10004033","32","10040032","109494","109554"
"103101","10055033","10004033","10004034","33","10040033","10040032","10055032"
"103101","10055034","10004034","10004035","34","10049034","10040033","10055033"
"103101","10055035","10004035","10004036","35","10040035","10049034","10055034"
"103101","10055036","10004036","10004037","36","10040036","10040035","10055035"
"103101","10055037","10004037","10004038","37","10049037","10040036","10055036"
"103101","10055038","10004038","10004039","38","10049038","10049037","10055037"
"103101","10055039","10004039","10004040","39","10034039","10049038","10055038"
"103101","999999","10004040","999999","40","999999","10034039","10055039"
"103201","101551","101011","101011","1","101281","101401","101581"
"103201","101011","102011","102013","2","102311","102493","101581"
"103201","102551","102013","103011","3","102282","102401","102581"
"103201","102013","103011","103012","4","103311","103431","102582"
"103201","103551","103012","103013","5","103282","103012","103581"
"103201","103552","103013","104011","6","103283","103401","103582"
"103201","103013","104491","104012","7","104311","103553","103582"
"103201","104551","104012","104013","8","104282","104401","103553"
"103201","104552","104013","104014","9","104402","104432","104551"
"103201","104553","104014","105011","10","104284","104402","104552"
"103201","105551","105011","105012","11","105281","104433","104553"
"103201","105552","105012","105013","12","105431","105401","105551"
"103201","105553","105013","105014","13","105343","105431","105552"
"103201","105554","105014","105015","14","105284","105491","105553"
"103201","105555","105015","105016","15","105315","105432","105554"
"103201","105556","105016","105017","16","105316","105315","105555"
"103201","105557","105017","106011","17","105317","105316","105556"
"103201","106551","106011","106012","18","106281","105317","105557"
"103201","106552","106012","106013","19","106312","106281","106551"
"103201","106553","106013","107011","20","106313","106312","106552"
"103201","107551","107011","107012","21","107311","106313","106553"
"103201","107552","107012","107013","22","107312","107311","107551"
"103201","107553","107013","108011","23","107313","107312","107552"
"103201","108551","108011","108012","24","108431","107313","107553"
"103201","108552","108012","108013","25","108312","108431","108551"
"103201","108553","108013","108014","26","108313","108312","108552"
"103201","108554","108014","109011","27","108314","108313","108553"
"103201","109551","109011","109012","28","109401","108314","108554"
"103201","109552","109012","109013","29","109402","109401","109551"
"103201","109553","109013","109014","30","109343","109402","109552"
"103201","109554","109014","10001032","31","109494","109343","109553"
"103201","10055032","10001032","10001033","32","10040032","109494","109554"
"103201","10055033","10001033","10001034","33","10040033","10040032","10055032"
"103201","10055034","10001034","10001035","34","10049034","10040033","10055033"
"103201","10055035","10001035","10001036","35","10040035","10049034","10055034"
"103201","10055036","10001036","10001037","36","10040036","10040035","10055035"
"103201","10055037","10001037","10001038","37","10049037","10040036","10055036"
"103201","10055038","10001038","10001039","38","10049038","10049037","10055037"
"103201","10055039","10001039","10001040","39","10034039","10049038","10055038"
"103201","999999","10001040","999999","40","999999","10034039","10055039"
"103301","101161","101161","101161","1","101281","101431","101581"
"103301","101161","102191","102163","2","102341","102491","101581"
"103301","102162","102163","103161","3","102342","102432","102581"
"103301","102163","103161","103162","4","103341","103431","102582"
"103301","103161","103162","103193","5","103342","103491","103581"
"103301","103552","103193","104161","6","103343","103491","103582"
"103301","103583","104191","104162","7","104341","103553","103401"
"103301","104551","104192","104163","8","104342","104491","103553"
"103301","104552","104193","104164","9","104283","104432","104551"
"103301","104553","104194","105161","10","104314","104343","104552"
"103301","105551","105191","105162","11","105281","104344","104554"
"103301","105552","105192","105163","12","105431","105341","105551"
"103301","105553","105193","105164","13","105283","105342","105552"
"103301","105554","105194","105165","14","105284","105343","105553"
"103301","105555","105195","105166","15","105315","105344","105554"
"103301","105556","105196","105167","16","105316","105315","105555"
"103301","105557","105197","106161","17","105317","105316","105556"
"103301","106551","106191","106192","18","106311","105317","105557"
"103301","106552","106192","106163","19","106312","106311","106551"
"103301","106553","106193","107161","20","106313","106312","106552"
"103301","107551","107191","107162","21","107311","106313","106553"
"103301","107552","107192","107163","22","107312","107311","107551"
"103301","107553","107193","108161","23","107313","107312","107552"
"103301","108551","108191","108162","24","108281","107313","107553"
"103301","108552","108192","108163","25","108312","108281","108551"
"103301","108553","108193","108164","26","108313","108312","108552"
"103301","108554","108194","109161","27","108314","108313","108553"
"103301","109551","109191","109162","28","109401","108314","108554"
"103301","109552","109192","109163","29","109402","109401","109551"
"103301","109553","109193","109164","30","109343","109402","109552"
"103301","109554","109194","10016032","31","109494","109343","109553"
"103301","10055032","10019032","10016033","32","10040032","109494","109554"
"103301","10055033","10019033","10016034","33","10040033","10040032","10055032"
"103301","10055034","10019034","10016035","34","10049034","10040033","10055033"
"103301","10055035","10019035","10016036","35","10040035","10049034","10055034"
"103301","10055036","10019036","10016037","36","10040036","10040035","10055035"
"103301","10055037","10019037","10016038","37","10049037","10040036","10055036"
"103301","10055038","10019038","10016039","38","10049038","10049037","10055037"
"103301","10055039","10019039","10016040","39","10034039","10049038","10055038"
"103301","999999","10019040","999999","40","999999","10034039","10055039"
"103401","101581","101011","101011","1","101281","101401","101581"
"103401","101581","102011","102014","2","102281","102281","101581"
"103401","102581","102014","103011","3","102282","102401","102581"
"103401","102582","103011","103012","4","103281","103011","102582"
"103401","103581","103012","103013","5","103282","103401","103581"
"103401","103582","103013","104011","6","103343","103552","103582"
"103401","103013","104401","104012","7","104281","103553","103582"
"103401","104581","104012","104013","8","104432","104401","103583"
"103401","104582","104013","104014","9","104283","104282","104581"
"103401","104583","104014","105011","10","104284","104283","104582"
"103401","105581","105011","105012","11","105281","104284","104583"
"103401","105582","105012","105013","12","105342","105281","105581"
"103401","105583","105013","105014","13","105313","105282","105582"
"103401","105584","105014","105015","14","105314","105283","105583"
"103401","105585","105015","105016","15","105402","105284","105584"
"103401","105586","105016","105017","16","105433","105402","105585"
"103401","105587","105017","106011","17","105403","105433","105586"
"103401","106581","106011","106012","18","106401","105403","105587"
"103401","106582","106012","106013","19","106431","106401","106581"
"103401","106583","106013","107011","20","106491","106431","106582"
"103401","107581","107011","107012","21","107281","106491","106583"
"103401","107582","107012","107013","22","107342","107281","107581"
"103401","107583","107013","108011","23","107343","107342","107582"
"103401","108581","108011","108012","24","108311","107343","107583"
"103401","108582","108012","108013","25","108282","108311","108581"
"103401","108583","108013","108014","26","108283","108282","108582"
"103401","108584","108014","109011","27","108314","108283","108583"
"103401","109581","109011","109012","28","109311","108314","108584"
"103401","109582","109012","109013","29","109312","109311","109581"
"103401","109583","109013","109014","30","109313","109312","109582"
"103401","109584","109014","10001032","31","109314","109313","109583"
"103401","10058032","10001032","10001033","32","10031032","109314","109584"
"103401","10058033","10001033","10001034","33","10031033","10031032","10058032"
"103401","10058034","10001034","10001035","34","10031034","10031033","10058033"
"103401","10058035","10001035","10001036","35","10031035","10031034","10058034"
"103401","10058036","10001036","10001037","36","10031036","10031035","10058035"
"103401","10058037","10001037","10001038","37","10031037","10031036","10058036"
"103401","10058038","10001038","10001039","38","10031038","10031037","10058037"
"103401","10058039","10001039","10001040","39","10031039","10031038","10058038"
"103401","999999","10001040","999999","40","999999","10031039","10058039"
"103601","101611","101251","101251","1","101371","101521","101611"
"103601","101611","102221","102222","2","102371","102461","101611"
"103601","102611","102222","103221","3","102372","102521","102611"
"103601","102613","103521","103252","4","103251","103611","102613"
"103601","103611","103252","103222","5","103371","103522","103611"
"103601","103371","103222","104221","6","103372","103522","103613"
"103601","103614","104221","104222","7","104371","103614","103613"
"103601","104611","104222","104223","8","104522","104221","103614"
"103601","104612","104223","104224","9","104462","104222","104611"
"103601","104613","104224","105221","10","104463","104223","104612"
"103601","105611","105221","105222","11","105521","104224","104613"
"103601","105612","105222","105223","12","105372","105221","105611"
"103601","105613","105223","105224","13","105373","105222","105612"
"103601","105614","105224","105225","14","105523","105223","105613"
"103601","105615","105225","105226","15","105375","105224","105614"
"103601","105616","105226","105227","16","105376","105225","105615"
"103601","105617","105227","106221","17","105377","105226","105616"
"103601","106611","106221","106222","18","106371","105227","105617"
"103601","106612","106222","106223","19","106372","106221","106611"
"103601","106613","106223","107221","20","106373","106222","106612"
"103601","107611","107221","107222","21","107371","106223","106613"
"103601","107612","107222","107223","22","107372","107221","107611"
"103601","107613","107223","108221","23","107373","107222","107612"
"103601","108611","108221","108222","24","108521","107223","107613"
"103601","108612","108222","108223","25","108462","108221","108611"
"103601","108613","108223","108224","26","108523","108222","108612"
"103601","108614","108224","109221","27","108524","108223","108613"
"103601","109611","109221","109222","28","109461","108224","108614"
"103601","109612","109222","109223","29","109522","109221","109611"
"103601","109613","109223","109224","30","109463","109222","109612"
"103601","109614","109224","10022032","31","109524","109223","109613"
"103601","10061032","10022032","10022033","32","10046032","109224","109614"
"103601","10061033","10022033","10022034","33","10046033","10022032","10061032"
"103601","10061034","10022034","10022035","34","10052034","10022033","10061033"
"103601","10061035","10022035","10022036","35","10052035","10022034","10061034"
"103601","10061036","10022036","10022037","36","10046036","10022035","10061035"
"103601","10061037","10022037","10022038","37","10046037","10022036","10061036"
"103601","10061038","10022038","10022039","38","10052038","10022037","10061037"
"103601","10061039","10022039","10022040","39","10052039","10022038","10061038"
"103601","999999","10022040","999999","40","999999","10022039","10061039"
"103701","101011","101071","101011","1","101281","101401","101551"
"103701","101551","102071","102041","2","102281","102493","101551"
"103701","102011","102041","103011","3","102282","102401","102551"
"103701","102552","103071","103041","4","103281","103431","102552"
"103701","103071","103041","103042","5","103282","103401","103551"
"103701","103552","103072","104041","6","103283","103401","103552"
"103701","103013","104071","104042","7","104281","103553","103552"
"103701","104551","104072","104043","8","104282","104011","103553"
"103701","104552","104013","104044","9","104402","104012","104551"
"103701","104554","104074","105041","10","104284","104013","104552"
"103701","105551","105071","105042","11","105341","104014","104553"
"103701","105552","105072","105043","12","105282","105011","105551"
"103701","105553","105073","105044","13","105343","105012","105552"
"103701","105554","105074","105045","14","105284","105013","105553"
"103701","105555","105075","105046","15","105285","105014","105554"
"103701","105556","105076","105047","16","105286","105015","105555"
"103701","105557","105077","106041","17","105287","105016","105556"
"103701","106551","106071","106042","18","106341","105017","105557"
"103701","106552","106072","106043","19","106282","106011","106551"
"103701","106553","106073","107041","20","106283","106012","106552"
"103701","107551","107071","107042","21","107491","106013","106553"
"103701","107552","107072","107043","22","107492","107011","107551"
"103701","107553","107073","108041","23","107493","107012","107552"
"103701","108551","108071","108042","24","108401","107013","107553"
"103701","108552","108072","108043","25","108342","108011","108551"
"103701","108553","108073","108044","26","108403","108012","108552"
"103701","108554","108074","109041","27","108494","108013","108553"
"103701","109551","109071","109042","28","109341","108014","108554"
"103701","109552","109072","109043","29","109432","109011","109551"
"103701","109553","109073","109044","30","109493","109012","109552"
"103701","109554","109074","10004032","31","109434","109013","109553"
"103701","10055032","10007032","10004033","32","10034032","109014","109554"
"103701","10055033","10007033","10004034","33","10043033","10001032","10055032"
"103701","10055034","10007034","10004035","34","10034034","10001033","10055033"
"103701","10055035","10007035","10004036","35","10043035","10001034","10055034"
"103701","10055036","10007036","10004037","36","10034036","10001035","10055035"
"103701","10055037","10007037","10004038","37","10034037","10001036","10055036"
"103701","10055038","10007038","10004039","38","10043038","10001037","10055037"
"103701","10055039","10007039","10004040","39","10043039","10001038","10055038"
"103701","999999","10007040","999999","40","999999","10001039","10055039"
"103801","101551","101131","101131","1","101071","101431","101551"
"103801","101551","102071","102131","2","102341","102431","101551"
"103801","102551","102131","103071","3","102131","102432","102551"
"103801","102432","103071","103131","4","103341","103551","102552"
"103801","103341","103131","103132","5","103342","103552","103551"
"103801","103131","103132","104131","6","103553","103342","103552"
"103801","103132","104131","104132","7","104341","103553","103582"
"103801","104551","104132","104133","8","104342","104131","103553"
"103801","104552","104133","104134","9","104343","104132","104551"
"103801","104553","104134","105131","10","104433","104133","104552"
"103801","105551","105131","105132","11","105341","104134","104553"
"103801","105552","105132","105133","12","105282","105131","105551"
"103801","105553","105133","105134","13","105343","105132","105552"
"103801","105554","105134","105135","14","105344","105133","105553"
"103801","105555","105135","105136","15","105345","105134","105554"
"103801","105556","105136","105137","16","105286","105135","105555"
"103801","105557","105137","106131","17","105287","105136","105556"
"103801","106551","106131","106132","18","106341","105137","105557"
"103801","106552","106132","106133","19","106342","106131","106551"
"103801","106553","106133","107131","20","106343","106132","106552"
"103801","107551","107131","107132","21","107491","106133","106553"
"103801","107552","107132","107133","22","107492","107131","107551"
"103801","107553","107133","108131","23","107343","107132","107552"
"103801","108551","108131","108132","24","108431","107133","107553"
"103801","108552","108132","108133","25","108342","108131","108551"
"103801","108553","108133","108134","26","108343","108132","108552"
"103801","108554","108134","109131","27","108434","108133","108553"
"103801","109551","109131","109132","28","109341","108134","108554"
"103801","109552","109132","109133","29","109432","109131","109551"
"103801","109553","109133","109134","30","109493","109132","109552"
"103801","109554","109134","10013032","31","109494","109133","109553"
"103801","10055032","10013032","10013033","32","10034032","109134","109554"
"103801","10055033","10013033","10013034","33","10043033","10013032","10055032"
"103801","10055034","10013034","10013035","34","10034034","10013033","10055033"
"103801","10055035","10013035","10013036","35","10043035","10013034","10055034"
"103801","10055036","10013036","10013037","36","10034036","10013035","10055035"
"103801","10055037","10013037","10013038","37","10034037","10013036","10055036"
"103801","10055038","10013038","10013039","38","10043038","10013037","10055037"
"103801","10055039","10013039","10013040","39","10043039","10013038","10055038"
"103801","999999","10013040","999999","40","999999","10013039","10055039"
"104001","101071","101131","101131","1","101281","101431","101551"
"104001","101551","102071","102131","2","102341","102431","101551"
"104001","102551","102131","103071","3","102342","102432","102551"
"104001","102552","103071","103131","4","103341","103431","102552"
"104001","103071","103131","103132","5","103342","103432","103551"
"104001","103552","103132","104131","6","103343","103432","103552"
"104001","103583","104131","104132","7","104341","103553","103582"
"104001","104551","104132","104133","8","104342","104431","103553"
"104001","104552","104133","104134","9","104343","104432","104551"
"104001","104583","104134","105131","10","104344","104133","104552"
"104001","105581","105131","105132","11","105281","104134","104553"
"104001","105552","105132","105133","12","105312","105131","105551"
"104001","105583","105133","105134","13","105283","105132","105552"
"104001","105584","105134","105135","14","105432","105133","105553"
"104001","105585","105135","105136","15","105345","105134","105554"
"104001","105586","105136","105137","16","105346","105135","105555"
"104001","105587","105137","106131","17","105347","105136","105556"
"104001","106581","106131","106132","18","106281","105137","105557"
"104001","106582","106132","106133","19","106282","106131","106551"
"104001","106583","106133","107131","20","106343","106132","106552"
"104001","107581","107131","107132","21","107341","106133","106553"
"104001","107582","107132","107133","22","107342","107131","107551"
"104001","107583","107133","108131","23","107343","107132","107552"
"104001","108581","108131","108132","24","108281","107133","107553"
"104001","108582","108132","108133","25","108492","108131","108551"
"104001","108583","108133","108134","26","108283","108132","108552"
"104001","108584","108134","109131","27","108284","108133","108553"
"104001","109551","109131","109132","28","109281","108134","108554"
"104001","109552","109132","109133","29","109282","109131","109551"
"104001","109553","109133","109134","30","109283","109132","109552"
"104001","109554","109134","10013032","31","109284","109133","109553"
"104001","10055032","10013032","10013033","32","10028032","109134","109554"
"104001","10055033","10013033","10013034","33","10028033","10013032","10055032"
"104001","10055034","10013034","10013035","34","10028034","10013033","10055033"
"104001","10055035","10013035","10013036","35","10028035","10013034","10055034"
"104001","10055036","10013036","10013037","36","10028036","10013035","10055035"
"104001","10055037","10013037","10013038","37","10028037","10013036","10055036"
"104001","10055038","10013038","10013039","38","10028038","10013037","10055037"
"104001","10055039","10013039","10013040","39","10028039","10013038","10055038"
"104001","999999","10013040","999999","40","999999","10013039","10055039"
"104201","101611","101251","101251","1","101371","101521","101611"
"104201","101611","102251","102252","2","102371","102461","101611"
"104201","102612","102252","103251","3","102372","102521","102611"
"104201","102614","103251","103252","4","103521","103521","102613"
"104201","103612","103252","103222","5","103371","103461","103611"
"104201","103613","103222","104251","6","103372","103522","103613"
"104201","103583","104521","104252","7","104371","103614","103613"
"104201","104581","104252","104253","8","104372","104461","103614"
"104201","104582","104253","104254","9","104523","104372","104611"
"104201","104613","104254","105251","10","104373","104462","104612"
"104201","105581","105251","105252","11","105371","104463","104613"
"104201","105582","105252","105253","12","105522","105521","105611"
"104201","105583","105253","105254","13","105462","105522","105612"
"104201","105584","105254","105255","14","105374","105462","105613"
"104201","105585","105255","105256","15","105463","105374","105614"
"104201","105586","105256","105257","16","105376","105463","105615"
"104201","105587","105257","106251","17","105464","105376","105616"
"104201","106581","106251","106252","18","106461","105464","105617"
"104201","106582","106252","106253","19","106521","106461","106611"
"104201","106583","106253","107251","20","106462","106372","106612"
"104201","107581","107251","107252","21","107461","106462","106613"
"104201","107582","107252","107253","22","107462","107461","107611"
"104201","107583","107253","108251","23","107463","107462","107612"
"104201","108581","108251","108252","24","108371","107463","107613"
"104201","108582","108252","108253","25","108372","108371","108611"
"104201","108583","108253","108254","26","108373","108372","108612"
"104201","108584","108254","109251","27","108374","108373","108613"
"104201","109581","109251","109252","28","109371","108374","108614"
"104201","109582","109252","109253","29","109372","109371","109611"
"104201","109583","109253","109254","30","109373","109372","109612"
"104201","109584","109254","10025032","31","109374","109373","109613"
"104201","10058032","10025032","10025033","32","10037032","109374","109614"
"104201","10058033","10025033","10025034","33","10037033","10037032","10061032"
"104201","10058034","10025034","10025035","34","10037034","10037033","10061033"
"104201","10058035","10025035","10025036","35","10037035","10037034","10061034"
"104201","10058036","10025036","10025037","36","10037036","10037035","10061035"
"104201","10058037","10025037","10025038","37","10037037","10037036","10061036"
"104201","10058038","10025038","10025039","38","10037038","10037037","10061037"
"104201","10058039","10025039","10025040","39","10037039","10037038","10061038"
"104201","999999","10025040","999999","40","999999","10037039","10061039"
