7c4c493a2379eb43506807f27dc11eb0250d27839250dcd37eff4a8394081873,4fbdacb4d8d10539135680b9bfb1e2b861c5e4cb8a99dc93a846a84b93187ea0,d67439ed7d8ea3cc1edbef0206b578fbcd6374d58ef9e811ab2274d0f48d1970,3849fc31c419f7d6ceb338450e886ac18db56af08aaa058ac40db5c44c7b6b19,749e558c107d7d11b0002b137679e4e7478d504bb76bf049999df327a26d1266,6d77da4bfb3f08483b357a94ae5c1aa86748a8b1bb83329405b653aa89248f2f,7e3a6c60838d6aabdd2a6a6d4643b9b672cc5df7bb6cb6269f464956d9326bc5,d046b3c99566f3ed04c0ff2eda9da4cffb2627c29fe9475e876466ee99ab9486,1a89b5d38ee5ce7df9b3e217a62f3b34ca552ada63eb14e7a26a9815134c60aa,c3357e2f079224ca01ab65b25e2bd1d0f8e111095b011b845f1ed49208d1f5fc,8dad61760bfd7fb2eeea2f24e4c19e222616492e5c71ab95e4adf038a89a2be3,7d15bdf7e93d276529febb303fb0b1546e0a82b9071d04fd1702712551dfc61f,dcd89ea0e348ac7347e09c3aac9ba7da45dc85bd040d5a7c05297908b5801bd8,0535f735e18a94122df39cca35c0972e206c80b4f64f357484f74dee32fa08e0,0faf555912f8da795a71f16422d8a69dad50cadafc91c8df38973160b8323dc3,75102e1ee6d1e5176b4dc6eeeed2217916c71970dbe7c0e70c495b2dd859299c,476c282d3174a0a5b36420b3ef275e172c45c05ef94474559a79c2b896977785,cad97c6f7f85a2a4188e1e19c0209250afa6f1c1f8824ed7e8b5939eb2ba8516,96d57af96f306212ca01452fc360c5c2db594dcc416ef2285897c68573932b70,01a7269129158d0945cc0749c41b273afe312e66892afe65cfe0035c26a873f6,dee58570f2ceb8629667c80c2549147b4daceaf7a55c4ace9987bb8f628e0527,0202cc09b2fd78c9faab1479ef48b6be3a41c857d7922ca26fab313a2d970743,96e2041d22251993cd870fda9220fd7fc786d7e19da5208e9b17053b33f292a2,123fef5be86f6579da9564b63a4ee46ea769348dfe6f83d84002cf42401438be,cf221f04a8054171337608ece7688ed28070a35dbec64925924ae0d68157fc9e,7b2771c5c330de8eaefad99b7cef0b7fefe587608856ee9c63ca7b0b056146c3,445d886e1d3fcea7b87d4000b3bb8a80f7a76f7f03e8910bbe73eeb0c4b905ee,991450eaeaad2d4bbe9da6de27df458830ad6d0a975d5f5aaa466e7b7a60a2c4,73e1bbe75c2d48534432ac569416451374eb88bcf6eef89ed4123315e9d0fff9,b3f187736edcb713531262b32e2b0747729e3db7a0df002abff8ee183063f4e4,8e6291369fcc95791965ca1f820a9b3c452efdf79504da2491acea74f6ca0a75,4ea119aab5282b14a8d8c01cf27d7371056c9397337e12195549dab6898357ed,497e25ba95f2eb8567e5bd72f5d87bb749566d2dbc085fdc05481124e9136ebd,5bc88cb80055badbfc060bdbb25e0bae0e8d22c270160e39e63cae8142803b1c,8640ee6b8ef9070d97699240400344bca32d85169362d240550cb1497175348f,539f03ef13c01e2b1caa2f65019b0d1466cc41cbf53fe7e4515880ad73cf9038,00c47f36b00f5be07e87463ae0a54d68cec76f94d01e73c1947d5aafe69245da,6eef1d40f5a072ecfa359674050f593afb648a68977196fa12ae184b32e788b6,42fd9db1cde25598d927c800f09e479b46e4eda44f4e22552d735c498cc4c982,14deb5ab35b73cbe6e4c94b9f6299f12c6d10656cf4817791130cc4eede1521b,2673ccfd008c11a2d719ce98393d19f288fb438f899f55308cdd90fd74a16338,d33c70d95ab3a42310cf0a41250d0f60699ef387f6e3a5171428fc8cabe2a2fa,5b0b9c8f5d473d1f49298b7bdf928c7dfaa47bd93aa231b0e81dad489681f5c0,8bce08eee20d51b319f49cad94a2559cd12ed5079495962bd467a8a7a512d84b,7becf3c594bf817e0ab0647382e8da6348b7429b35cbcc4afb6a23f0033dc25f,38f12204686fb7bb102adbf12a5c0a7180718f57048f7b6d8b899d7fce1e6873
"0","0","0","4105401","巨人之地","150","0","0","0","0","0","105","0","0","0","0","0","0","0","0","900","0","傳說中由大地巨人所鑄造的大斧。\n能敲開地面的強烈一擊，亦被比喻為\n巨人的憤怒。","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4105401","0"
"0","0","0","4105402","量產型若菜的平底鍋","117","0","0","0","0","0","105","0","0","0","0","0","0","0","0","700","0","若菜愛用的平底鍋……但是是複製品。\n雖然硬是被布武機改造過，\n導致外觀看起來很兇惡，\n但不知道為什麼連做出來的料理都變得很美味。","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4105402","0"
"0","0","0","4105501","殘壞之斧修萊恩","468","0","0","0","0","0","105","0","0","0","0","0","0","0","0","468","0","跨越了崇高龍戰士殘火的勇者\n所被託付的戰斧。深藏其中的憤怒\n將成為擊碎地面的利刃，\n並成為守護鏽蝕祈禱的勇者之血氣。","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4105501","0"
"0","0","0","4106101","木弓","50","0","0","0","0","0","106","0","0","0","0","0","0","0","0","200","0","將木材切削加工製成的簡易弓箭。\n重量輕且容易上手，對弓術初學者\n而言是最佳選擇。","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4106201","合成弓","80","0","0","0","0","0","106","0","0","0","0","0","0","0","0","400","0","以獸骨與鐵組合而成的合成弓。\n擁有對弓而言最佳的剛性與彈性\n平衡，任何使用者都能發揮其\n穩定的性能。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4106202","鐵製十字弓","40","0","0","0","20","0","106","0","0","0","100","0","0","0","0","200","0","對軍隊大量生產的鐵製十字弓。\n因為瞄準度穩定，無論新兵還是\n熟練者都喜歡用。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4106203","豎琴弓","40","0","0","0","0","0","106","0","0","0","0","0","0","0","0","200","0","擁有複數弓弦的特殊弓箭。不僅可\n用於射箭，還能用來演奏音樂，\n其音色可使聽見的人鬥志高漲。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40","200","0","0","0","0","0","0","0"
"0","0","0","4106251","【戰隊】弓箭手之願","80","0","0","0","0","0","106","0","0","0","0","0","0","0","0","400","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的弓。對他人的心意越強烈，\n力量會寄宿於礦石，可射出\n更精準的一箭。","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4106301","白馬戰弓","117","0","0","0","0","0","106","0","0","0","0","0","0","0","0","700","0","會使人聯想到勇猛白馬的戰弓。是為\n擅長騎馬戰的騎士所製造的訂製品，\n弓弦有著能迅速拉開的特製性能。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4106301","0"
"0","0","0","4106302","綠色樹木","50","0","0","0","50","0","106","0","0","0","300","0","0","0","0","300","0","某名以森林為根據地的義賊所使用的\n十字弓。據說它的一箭，即使在\n森林深處也都能不錯失目標，並\n將其射穿。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4106302","0"
"0","0","0","4106303","黃金之聲","67","0","0","0","0","0","106","0","0","0","0","0","0","0","0","400","0","奢侈地使用純金製成的多弦弓。以\n此弓演奏出的旋律，被譽為與黃金\n等價，可在戰場上鼓舞士兵。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","50","300","0","0","0","0","0","4106303","0"
"0","0","0","4106351","【戰隊】弓箭手的希望","117","0","0","0","0","0","106","0","0","0","0","0","0","0","0","700","0","一流工匠注入心血，以閃耀虹色光芒\n的礦石加工製成的弓。羈絆之力\n寄宿於弓弦，因此可射出能貫穿\n所有鎧甲的必殺一箭。","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4106401","疾風弓旋風","150","0","0","0","0","0","106","0","0","0","0","0","0","0","0","900","0","集結了精靈族古代魔法的精華所製作\n魔法弓。可借助風之精靈的力量\n放出能橫掃樹木、剜起地面的\n 一箭。","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4106401","0"
"0","0","0","4106402","神異形‧世界樹的藤弓","200","0","0","0","0","0","106","0","0","0","0","0","0","0","0","800","0","創世樹託付給一名騎空士的弓。\n以射穿的獵物作為養分，其花朵\n即使在不同的天空下，依然會在\n寂靜中綻放。","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4106402","0"
"0","0","0","4106501","霸瞳神弓天之麻迦古弓","468","0","0","0","0","0","106","0","0","0","0","0","0","0","0","468","0","擊破霸瞳皇帝之殘響的勇者\n所被給予的弓。被關在牢獄裡的神狐\n不斷地冥想直至認知到了\n增大的自我與世界的境界線。","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4106501","0"
"0","0","0","4107101","石指虎","50","0","0","0","0","0","107","0","0","0","0","0","0","0","0","200","0","安裝了複數個銳利石頭的武鬥用\n手套。原本是無賴們打架時在用的，\n因此擁有不容小覷的威力。","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4107201","手甲","80","0","0","0","0","0","107","0","0","0","0","0","0","0","0","400","0","主要是士兵與騎士在穿戴的手甲。\n因為有工匠的精心加工，能不阻礙\n手指活動揮動武器。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4107202","鐵鉤爪","40","0","0","0","20","0","107","0","0","0","100","0","0","0","0","200","0","以造成撕裂傷為目的製作的鐵製\n鉤爪。拳頭與刀刃化為一體，因此\n可以與格鬥相同的感覺不斷使出\n斬擊。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","200","0","4107203","青銅拳套","40","0","0","0","0","0","107","0","0","0","0","0","0","0","0","200","0","主要以銅製成的手甲。因抗腐蝕性\n強，在溼氣重的環境比鐵製的還要\n受重用。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0"
"0","0","0","4107251","【戰隊】格鬥家的決心","80","0","0","0","0","0","107","0","0","0","0","0","0","0","0","400","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的手甲。對他人的心意越強烈，\n力量會寄宿於礦石，將可揮出\n粉碎困難的拳擊。","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4107301","殘虐指虎","117","0","0","0","0","0","107","0","0","0","0","0","0","0","0","700","0","據說極度暴虐的將軍曾穿戴過的\n手甲。脆弱的鎧甲若碰上其可提高\n毆打威力的突起部，將會被其無情\n地粉碎。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4107301","0"
"0","0","0","4107302","惡魔之手","84","0","0","0","17","0","107","0","0","0","100","0","0","0","0","500","0","帶有邪惡魔力的鉤爪。可輕易地\n劈開鎧甲，確實給予致命傷，因此也\n被比喻為惡魔招手。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4107302","0"
"0","300","0","4107303","優越拳套","67","0","0","0","0","0","107","0","0","0","0","0","0","0","0","400","0","某貴公子為上戰場而訂製的手甲。\n為防禦斬擊而做了強化，以其強度\n自豪，可折斷朝自己揮下的刀身。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","4107303","0"
"0","0","0","4107351","【戰隊】格鬥家的勇敢","117","0","0","0","0","0","107","0","0","0","0","0","0","0","0","700","0","一流工匠注入心血，以閃耀虹色光芒\n的礦石加工製成的手甲。依人們的\n羈絆之力強化的拳擊，能以比音速\n還快的速度擊碎敵人。","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4107401","天堂指虎","150","0","0","0","0","0","107","0","0","0","0","0","0","0","0","900","0","追求究極拳擊的鐵拳。耗費傳說中的\n工匠與魔法師所擁有的全部技能，\n實現了能給予所有魔物昇天一擊\n的威力。","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4107401","0"
"0","0","0","4107402","修武的臂甲","200","0","0","0","0","0","107","0","0","0","0","0","0","0","0","800","0","僅有克服嚴苛修行之人才能持有的\n臂甲。穿戴後便會湧現精靈的力量，\n閃耀著金色光芒的拳頭無論何種岩石\n都能貫穿。","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4107402","0"
"0","0","0","4107501","殘炎之拳火焰飛龍","468","0","0","0","0","0","107","0","0","0","0","0","0","0","0","468","0","跨越了崇高龍戰士殘火的勇者\n所被託付的鐵臂。那勇猛的拳頭\n將給予連英雄都能消滅的剛力，\n並成為擊碎灰暗果報的勇者之鬥志。","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4107501","0"
"200","0","0","4108101","木盾","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","見習騎士們訓練時所使用的木盾。\n初出茅廬的騎士會勤奮訓練到此面\n盾牌壞掉為止。","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","0","0","4108201","騎士守衛","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","一般騎士所使用的樸素盾牌。\n比看起來便宜，性能也不錯，因此\n很受歡迎。","0","0","0","2","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","300","0","4108202","鐵護盾","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","性能傳統的大盾。因價格便宜且\n方便使用，長期受到廣泛冒險者的\n愛用。","0","0","0","2","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0"
"100","0","0","4108203","鋼鐵盾牌","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","方便使用的小型圓盾。因為易於\n使用，且能確實防禦攻擊，是很有\n名氣的中級者向裝備。","0","0","0","2","0","0","0","20","0","0","0","0","0","0","60","300","0","0","0","0","0","0","0"
"400","0","0","4108251","【戰隊】守衛的決心","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的盾牌。對他人的心意越強烈，\n力量會寄宿於礦石，化為可承受強力\n攻擊的強度。","1","0","0","2","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"700","0","0","4108301","白翼銀盾","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","高潔騎士愛用的盾牌。使用者若是受\n盾牌認可，拿起來就像羽毛一樣輕，\n若沒被認可，則會像鐵塊一樣重，\n因此也被稱為考驗盾牌。","0","0","0","3","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","4108301","0"
"200","500","0","4108302","紅蓮大盾","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","馳騁過幾千個戰場撐下來的大盾。\n頑強的盾面邊緣所點綴的紅色，據說\n是殲滅的眾多魔物所濺上的血。","0","0","0","3","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","84","0","4108302","0"
"200","0","0","4108303","火山之魂","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","從溶岩洞的深處挖掘出的碧玉裝飾\n其上的圓盾。歷經悠久時光的寶玉\n之力，在守護裝備者的同時，還會\n賦予他面對所有事物的勇氣。","0","0","0","3","0","0","0","34","0","0","0","0","0","0","84","500","0","0","0","0","0","4108303","0"
"700","0","0","4108351","【戰隊】守衛的勇敢","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀虹色光芒\n的礦石加工製成的盾牌。人們的羈絆\n之力將轉化為堅固程度，守護使用者\n不受任何攻擊傷害。","1","0","0","3","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000","0","0","4108401","希望之藍","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","使用了從海底發掘、世界最大級的\n寶石所製成的盾牌。價格高昂，但\n相對的，半吊子的攻擊無法在其表面\n造成一絲一毫的傷害。","0","0","0","4","0","0","0","167","0","0","0","0","0","0","0","0","0","0","0","0","0","4108401","0"
"800","0","0","4108402","日緋色金之盾","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","以在異國發現的稀有金屬日緋色金\n所打造的盾牌。有著與其稀有程度\n相匹配的強韌，無論什麼樣的攻擊\n都能擋下。","0","0","0","4","1","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","4108402","0"
"560","0","0","4108501","殘痕之盾絕對防護","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","跨越了崇高龍戰士殘火的勇者\n所被託付的盾。不屈的靈魂將成為\n能抵禦任何破滅的城池，並為擁有\n清純之心的勇者持續創造未來。","0","0","0","5","0","0","0","560","0","0","0","0","0","1","0","0","0","0","0","0","0","4108501","0"
"0","0","0","4109101","木杖","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","以青剛櫟製成的法杖。易於使用到\n傳說無論是多麼偉大的魔法師，\n一開始也都是用此杖來學習魔法。","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4109201","高級權杖","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","用於使用占星術中級魔法的法杖。\n修習完初級程度的魔法師所持的\n下一根法杖的基本款，廣泛受人\n喜愛。","0","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4109202","詛咒之杖","0","20","0","0","0","0","109","0","0","0","0","0","100","0","0","0","0","專為咒術師們打造的法杖。不成熟的\n施術者也可能不小心詛咒到自己，\n因此使用上必須小心。","0","0","0","2","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","200"
"100","0","0","4109203","死靈術士之杖","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","死靈術士使役亡靈時所用的法杖。\n是以靈木的樹枝所製作，可提高操縱\n亡靈時的精準度。","0","0","0","2","0","0","0","20","0","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4109251","【戰隊】巫師之願","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的法杖。對他人的心意越強烈，\n力量會寄宿於礦石，將能施放更強力的\n魔法。","1","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4109301","風暴指令","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","寄宿著狂風力量的法杖。以魔力駕馭\n的暴風，據說能準確地橫掃敵軍，\n為施術者帶來壓倒性的勝利。","0","0","0","3","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","4109301","700"
"0","0","0","4109302","日珥杖","0","17","0","0","0","0","109","0","0","0","0","0","100","0","0","0","0","據說封印著熊熊燃燒之炎的力量的\n法杖。一擊就能瞬間使戰場陷入一片\n火海，因此需要有相應的本領才能\n使用。","0","0","0","3","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","4109302","500"
"200","0","0","4109303","大神官的聖杖","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","大神官所攜帶的聖杖。不僅是權威的\n證明，據說還能擊潰所有邪惡，以\n信仰之光照耀人們。","0","0","0","3","0","0","0","34","0","0","84","0","0","0","0","0","0","0","0","0","0","4109303","500"
"0","0","0","4109351","【戰隊】巫師的希望","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀虹色光芒\n的礦石加工製成的法杖。將羈絆之力\n集中於球體部分，以施放有壓倒性\n威力的魔法。","1","0","0","3","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","700"
"0","0","0","4109401","新星之藍","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","寄宿了恆星生命力的法杖。據說一揮\n便能引起彷彿新星誕生的爆炸，以\n以極光燒盡敵人。","0","0","0","4","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","4109401","900"
"0","0","0","4109402","尼拉坎達","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","此法杖是在與憤怒的破壞神戰鬥之下\n所誕生，能夠施放出劫火將此岸的\n一切全部燒盡。紅蓮的烈焰將世界染成\n深紅。","0","0","0","4","1","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","4109402","800"
"0","0","0","4109501","霸瞳神杖天之御柱","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","擊破霸瞳皇帝之殘響的勇者所被給予\n的法杖。在終炎來臨時為了奪回自身\n的信念與尊嚴，以在孤獨中鍛鍊出的\n力量來起身反抗。","0","0","0","5","0","0","0","0","0","0","468","0","0","1","0","0","0","0","0","0","0","4109501","468"
"0","0","0","4110101","指導的教科書","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","給見習魔法師用的魔導書。記載著\n關於基礎魔法的資訊，最適合作為\n入門書。","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4110201","黑魔女之書","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","收錄了許多中級攻擊魔法的書籍。\n既實用也不難學習，許多魔法師都會\n讀它。","0","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4110202","治癒者聖經","0","0","0","0","0","0","110","0","0","0","0","0","0","1","0","0","0","主要記載恢復魔法資訊的書籍。在\n市民間也廣受喜愛，輕傷與小病只要\n有這一冊就能處理。","0","0","0","2","0","0","0","0","5","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4110203","特殊魔法大全","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","記載了特殊魔法的書。雖然沒有關於\n基礎系統的資訊，但可學習到多種能\n提高使用者能力的專門魔法。","0","0","0","2","0","0","0","0","0","0","60","0","0","0","20","100","0","0","0","0","0","0","300"
"0","0","0","4110251","【戰隊】哲人之願","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的魔導書。對他人的心意越\n強烈，力量會寄宿於礦石，使其\n能使用豐富多彩的秘術。","1","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4110301","紅眼智慧","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","散發著不祥光芒，鑲嵌著紅色寶石的\n魔導書。施放強力魔法會以奪取\n施術者的生命力作為交換，\n使用上不可不慎。","0","0","0","3","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","4110301","700"
"0","0","0","4110302","救濟者的聖典","0","0","0","0","0","0","110","0","0","0","0","0","0","3","0","0","0","記載了關於對所有負傷者一視同仁\n的祈禱者的書。據說該故事能賜予\n讀者慈愛精神與治癒的奇蹟。","0","0","0","3","0","0","0","0","15","0","100","0","0","0","0","0","0","0","0","0","0","4110302","600"
"0","0","0","4110303","戲法之星","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","稀世的街頭藝人所遺留的筆記。\n記載了將魔法應用於街頭表演的\n方法。其靈活的構思與現存的\n魔導書截然不同。","0","0","0","3","0","0","0","0","0","0","84","0","0","0","34","200","0","0","0","0","0","4110303","500"
"0","0","0","4110351","【戰隊】哲人的希望","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀虹色光芒\n的礦石加工製成的魔導書。呼應人們\n的羈絆之力，賦予使用者英明才智，\n使其能使用所有秘術。","1","0","0","3","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","700"
"0","0","0","4110401","驚奇神秘","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","連古代王國的傳說都留下的魔法書。\n記載了所有屬性魔法，據說上古的\n魔法師使用這些魔法擊敗了敵方的\n軍隊。","0","0","0","4","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","4110401","900"
"0","0","0","4110501","霸瞳神言古事記","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","擊破霸瞳皇帝之殘響的勇者所被給予\n的書物。敗北後，在已失去的\n霸道前方存在著何物。那雙瞳孔所\n映照的未來仍未看透。","0","0","0","5","0","0","0","0","0","0","468","0","0","1","0","0","0","0","0","0","0","4110501","468"
"0","0","0","4201101","大眾連身裙","50","0","0","0","0","0","201","0","0","0","0","0","0","0","0","200","0","因明亮的配色受歡迎的連身裙。\n雖是不好不壞的普通衣服，但透氣性\n與觸感公認不錯。","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4201201","新手標記的外套","80","0","0","0","0","0","201","0","0","0","0","0","0","0","0","400","0","有著顯眼明亮綠色的外套。有著\n在雨天亦可穿著的優秀防水性，且\n容易取得，因此受廣泛客層歡迎。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4201202","怪盜斗篷","20","0","0","0","40","0","201","0","0","0","200","0","0","0","0","100","0","為溶入漆黑深夜而製造的外套。使用\n了不會有衣服摩擦聲的特殊纖維，\n很受盜賊們歡迎。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4201203","東國的旅行服裝","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","0","在遠東國家廣受喜愛的旅行裝束。\n穿起來寬敞舒適，\n緊要關頭時也便於揮刀。","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"0","0","0","4201251","【戰隊】徒步旅行者的榮譽","80","0","0","0","0","0","201","0","0","0","0","0","0","0","0","400","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的衣服。據說會呼應使用者\n想要守護他人的決心，指引在旅途中\n應該前進的道路。","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4201301","貴族獸","84","0","0","0","34","0","201","0","0","0","200","0","0","0","0","500","0","貴族在決鬥時穿著的服裝。雖說漂亮\n的裝飾很引人注目，但使用的質料是\n強大魔物的皮，遠比普通鎧甲還堅固\n許多。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4201301","0"
"0","0","0","4201302","玫瑰闇影","34","0","0","0","67","0","201","0","0","0","400","0","0","0","0","200","0","據說是過去使世間人心惶惶的怪盜曾\n使用過的裝束。花俏的裝飾，代表著\n怪盜擁有即使如此，卻依然能竊盜\n成功的自信。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4201302","0"
"0","200","0","4201303","櫻花蒼天的戰鬥裝束","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","0","有著顯眼鮮豔櫻花色與藍色的戰鬥用\n裝束。船上即可如在空中飛舞\n的花瓣一般自在地用劍，獲得澄澈的\n勝利。","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","34","0","4201303","0"
"0","0","0","4201351","【戰隊】徒步旅行者的命運","84","0","0","0","34","0","201","0","0","0","200","0","0","0","0","500","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的衣服。\n會呼應使用者死守珍視之人的決心，\n賜予連命運都能克服的力量。","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
