0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"3","0","0","1","2","36","10020519","0","0","0","10020520","0","10020518"
"3","0","0","3","2","35","10020520","0","0","0","10020521","0","10020519"
"4","0","0","0","2","34","10020521","10020522","0","0","10020524","0","10020520"
"7","0","0","10003","2","35","10020522","0","0","0","10020521","0","10020585"
"7","0","0","10001","2","33","10020524","0","0","0","10020525","0","10020521"
"6","0","0","0","2","32","10020525","0","0","0","10020526","0","10020524"
"12","0","0","0","2","31","10020526","0","0","0","10020527","0","10020525"
"11","0","0","10001","2","30","10020527","0","0","0","10020528","0","10020526"
"2","0","0","1","2","29","10020528","0","0","0","10020529","0","10020527"
"14","0","0","4","2","28","10020529","0","0","0","10020530","0","10020528"
"3","0","0","1","2","27","10020530","0","0","0","10020531","0","10020529"
"7","0","0","10001","2","26","10020531","0","0","0","10020532","0","10020530"
"4","0","0","0","2","25","10020532","0","0","0","10020533","0","10020531"
"2","0","0","3","2","24","10020533","0","0","0","10020534","0","10020532"
"11","0","0","10001","2","23","10020534","0","0","0","10020535","0","10020533"
"7","0","0","10001","2","22","10020535","0","0","0","10020536","0","10020534"
"2","0","0","1","2","21","10020536","0","0","0","10020537","0","10020535"
"7","0","0","10003","2","20","10020537","0","0","0","10020538","0","10020536"
"14","0","0","2","2","19","10020538","0","0","0","10020539","0","10020537"
"4","0","0","0","2","18","10020539","0","0","0","10020540","0","10020538"
"7","0","0","10002","2","17","10020540","0","0","0","10020542","0","10020539"
"7","0","0","10002","2","15","10020541","0","0","0","10020543","0","10020542"
"14","0","0","5","2","16","10020542","0","0","0","10020541","0","10020540"
"3","0","0","2","2","14","10020543","0","0","0","10020544","0","10020541"
"5","0","0","0","2","13","10020544","0","0","0","10020062","0","10020543"
"2","0","0","2","2","59","10020545","0","0","0","10020546","0","10020294"
"2","0","0","3","2","58","10020546","0","0","0","10020547","0","10020545"
"2","0","0","1","2","57","10020547","0","0","0","10020420","0","10020546"
"14","0","0","5","2","36","10020549","0","0","0","10020550","0","10020237"
"2","0","0","2","2","35","10020550","0","0","0","10020551","0","10020549"
"14","0","0","3","2","34","10020551","0","0","0","10020552","0","10020550"
"2","0","0","2","2","33","10020552","0","0","0","10020553","0","10020551"
"2","0","0","3","2","32","10020553","0","0","0","10020554","0","10020552"
"2","0","0","2","2","31","10020554","0","0","0","10020555","0","10020553"
"14","0","0","3","2","30","10020555","0","0","0","10020255","0","10020554"
"14","0","0","5","2","21","10020556","0","0","0","10020557","0","10020480"
"4","0","0","0","2","20","10020557","0","0","0","10020558","0","10020556"
"3","0","0","3","2","19","10020558","0","0","0","10020560","0","10020557"
"7","0","0","10001","2","19","10020559","0","0","0","10020560","0","10020480"
"6","0","0","0","2","18","10020560","10020559","0","0","10020167","0","10020558"
"14","0","0","2","2","38","10020561","0","0","0","10020562","0","10020128"
"3","0","0","3","2","37","10020562","0","0","0","10020563","0","10020561"
"4","0","0","0","2","36","10020563","0","0","0","10020565","0","10020562"
"2","0","0","1","2","35","10020564","0","0","0","10020146","0","10020573"
"14","0","0","4","2","35","10020565","0","0","0","10020566","0","10020563"
"14","0","0","4","2","34","10020566","0","0","0","10020143","0","10020565"
"7","0","0","10002","2","38","10020567","0","0","0","10020574","0","10020128"
"14","0","0","6","2","36","10020569","0","0","0","10020570","0","10020574"
"5","0","0","0","2","35","10020570","0","0","0","10020571","0","10020569"
"7","0","0","10003","2","34","10020571","0","0","0","10020143","0","10020570"
"2","0","0","1","2","36","10020573","0","0","0","10020564","0","10020128"
"7","0","0","10003","2","37","10020574","0","0","0","10020569","0","10020567"
"14","0","0","2","2","10","10020576","0","0","0","10020577","0","10020515"
"4","0","0","0","2","9","10020577","0","0","0","10020579","0","10020576"
"7","0","0","10003","2","8","10020579","0","0","0","10020582","0","10020577"
"14","0","0","5","2","8","10020580","0","0","0","10020581","0","10020584"
"7","0","0","10003","2","7","10020581","0","0","0","10020404","0","10020580"
"14","0","0","4","2","7","10020582","0","0","0","10020404","0","10020579"
"4","0","0","0","2","10","10020583","0","0","0","10020584","0","10020515"
"2","0","0","2","2","9","10020584","0","0","0","10020580","0","10020583"
"14","0","0","1","2","36","10020585","0","0","0","10020522","0","10020586"
"7","0","0","10002","2","37","10020586","0","0","0","10020585","0","10020031"
"3","0","0","2","2","50","10020587","0","0","0","10020018","0","10020020"
"3","0","0","3","2","54","10020588","0","0","0","10020012","0","10020009"
"2","0","0","3","2","54","10020589","0","0","0","10020013","0","10020009"
"2","0","0","2","2","50","10020590","0","0","0","10020018","0","10020016"
"4","0","0","0","2","56","10020592","0","0","0","10020009","0","10020007"
"1","0","0","0","3","63","10030001","0","0","0","10030002","0","0"
"7","0","0","10001","3","62","10030002","10030369","0","0","10030003","0","10030001"
"2","0","0","1","3","61","10030003","0","0","0","10030004","0","10030002"
"4","0","0","0","3","60","10030004","0","0","0","10030012","0","10030003"
"12","0","0","0","3","59","10030012","0","0","0","10030013","0","10030004"
"5","0","0","0","3","58","10030013","0","0","0","10030014","0","10030012"
"2","0","0","1","3","57","10030014","0","0","0","10030015","0","10030013"
"4","0","0","0","3","56","10030015","0","0","0","10030018","0","10030014"
"11","0","0","10001","3","55","10030018","0","0","0","10030019","0","10030015"
"6","0","0","0","3","54","10030019","0","10030023","0","10030020","0","10030018"
"2","0","0","2","3","53","10030020","0","0","0","10030022","0","10030019"
"2","0","0","2","3","51","10030021","0","0","0","10030380","0","10030022"
"12","0","0","0","3","52","10030022","0","0","0","10030021","0","10030020"
"3","0","0","1","3","53","10030023","0","0","0","10030025","0","10030019"
"3","0","0","2","3","51","10030024","0","0","0","10030380","0","10030025"
"4","0","0","0","3","52","10030025","0","0","0","10030024","0","10030023"
"7","0","0","10001","3","49","10030027","0","0","0","10030028","0","10030380"
"2","0","0","2","3","48","10030028","0","0","0","10030029","0","10030027"
"12","0","0","0","3","47","10030029","0","0","0","10030030","0","10030028"
"14","0","0","3","3","46","10030030","0","0","0","10030031","0","10030029"
"11","0","0","10001","3","45","10030031","0","0","0","10030032","0","10030030"
"4","0","0","0","3","44","10030032","0","0","0","10030033","0","10030031"
"2","0","0","1","3","43","10030033","0","10030035","0","10030034","0","10030032"
"12","0","0","0","3","42","10030034","0","0","0","10030037","0","10030033"
"7","0","0","10002","3","42","10030035","0","0","0","10030036","0","10030033"
"3","0","0","3","3","41","10030036","0","0","0","10030039","0","10030035"
"14","0","0","2","3","41","10030037","0","0","0","10030038","0","10030034"
"6","0","0","0","3","40","10030038","0","0","0","10030040","0","10030037"
"4","0","0","0","3","40","10030039","0","0","0","10030041","0","10030036"
"7","0","0","10002","3","39","10030040","0","0","0","10030043","0","10030038"
"2","0","0","3","3","39","10030041","0","0","0","10030042","0","10030039"
"7","0","0","10003","3","38","10030042","0","0","0","10030045","0","10030041"
"14","0","0","2","3","38","10030043","0","0","0","10030044","0","10030040"
"11","0","0","10001","3","37","10030044","0","0","0","10030047","0","10030043"
"3","0","0","2","3","37","10030045","0","0","0","10030046","0","10030042"
"2","0","0","3","3","36","10030046","0","0","0","10030048","0","10030045"
"7","0","0","10001","3","36","10030047","0","0","0","10030048","0","10030044"
"14","0","0","3","3","35","10030048","10030047","0","0","10030049","0","10030046"
"7","0","0","10001","3","34","10030049","0","0","0","10030050","0","10030048"
"12","0","0","0","3","33","10030050","0","0","0","10030051","0","10030049"
"4","0","0","0","3","32","10030051","0","0","0","10030052","0","10030050"
"6","0","0","0","3","31","10030052","0","0","0","10030053","0","10030051"
"14","0","0","2","3","30","10030053","0","0","0","10030054","0","10030052"
"2","0","0","1","3","29","10030054","0","0","0","10030055","0","10030053"
"11","0","0","10001","3","28","10030055","0","0","0","10030056","0","10030054"
"3","0","0","1","3","27","10030056","0","0","0","10030057","0","10030055"
"5","0","0","0","3","26","10030057","0","0","0","10030058","0","10030056"
"4","0","0","0","3","25","10030058","0","0","0","10030059","0","10030057"
"2","0","0","1","3","24","10030059","0","10030064","0","10030060","10030068","10030058"
"7","0","0","10001","3","23","10030060","0","0","0","10030061","0","10030059"
"3","0","0","1","3","22","10030061","0","0","0","10030062","0","10030060"
"2","0","10030069","1","3","21","10030062","10030067","0","0","10030063","0","10030061"
"6","0","0","0","3","20","10030063","0","0","0","10030072","0","10030062"
"14","0","0","4","3","25","10030064","0","0","0","10030065","0","10030059"
"2","0","0","3","3","24","10030065","0","0","0","10030066","0","10030064"
"3","0","0","3","3","23","10030066","0","0","0","10030067","0","10030065"
"14","0","0","4","3","22","10030067","0","0","0","10030062","0","10030066"
"7","0","0","10003","3","25","10030068","0","0","0","10030070","0","10030059"
"7","0","0","10003","3","22","10030069","0","0","0","10030062","0","10030071"
"6","0","0","0","3","24","10030070","0","0","0","10030071","0","10030068"
"14","0","0","6","3","23","10030071","0","0","0","10030069","0","10030070"
"7","0","0","10001","3","19","10030072","0","0","0","10030073","0","10030063"
"2","0","0","2","3","18","10030073","0","0","0","10030379","0","10030072"
"4","0","0","0","3","6","10030085","0","0","0","10030086","0","10030377"
"7","0","0","10001","3","5","10030086","0","0","0","10030087","0","10030085"
"14","0","0","3","3","4","10030087","0","0","0","10030088","0","10030086"
"2","0","0","1","3","3","10030088","0","0","0","10030089","0","10030087"
"7","0","0","10002","3","2","10030089","0","0","0","10030090","0","10030088"
"2","0","0","1","3","1","10030090","0","0","0","10030091","0","10030089"
"13","0","0","0","3","0","10030091","0","0","0","10030092","0","10030090"
"4","0","0","0","3","66","10030092","0","0","0","10030093","0","10030091"
"3","0","0","2","3","65","10030093","0","0","0","10030094","0","10030092"
"2","0","0","2","3","64","10030094","0","0","0","10030095","0","10030093"
"6","0","0","0","3","63","10030095","0","10030097","0","10030096","0","10030094"
"4","0","0","0","3","62","10030096","0","0","0","10030099","0","10030095"
"2","0","0","3","3","62","10030097","0","0","0","10030098","0","10030095"
"6","0","0","0","3","61","10030098","0","0","0","10030101","0","10030097"
"3","0","0","2","3","61","10030099","0","0","0","10030100","0","10030096"
"7","0","0","10003","3","60","10030100","0","0","0","10030102","0","10030099"
"5","0","0","0","3","60","10030101","0","0","0","10030102","0","10030098"
"11","0","0","10001","3","59","10030102","10030101","0","0","10030103","0","10030100"
"4","0","0","0","3","58","10030103","0","0","0","10030104","0","10030102"
"7","0","0","10001","3","57","10030104","0","0","0","10030105","0","10030103"
"14","0","0","3","3","56","10030105","0","0","0","10030106","0","10030104"
"3","0","0","1","3","55","10030106","0","0","0","10030107","0","10030105"
"7","0","0","10001","3","54","10030107","0","0","0","10030108","0","10030106"
"12","0","0","0","3","53","10030108","0","0","0","10030110","0","10030107"
"6","0","0","0","3","52","10030110","0","0","0","10030156","0","10030108"
"7","0","0","10001","3","50","10030112","0","0","0","10030113","0","10030156"
"2","0","0","1","3","49","10030113","0","0","0","10030114","0","10030112"
"11","0","0","10001","3","48","10030114","0","0","0","10030381","0","10030113"
"14","0","0","3","3","46","10030116","0","0","0","10030117","0","10030381"
"2","0","0","1","3","45","10030117","0","0","0","10030118","0","10030116"
"4","0","0","0","3","44","10030118","0","0","0","10030119","0","10030117"
"6","0","0","0","3","43","10030119","0","10030121","0","10030120","0","10030118"
"3","0","0","3","3","42","10030120","0","0","0","10030123","0","10030119"
"2","0","0","1","3","42","10030121","0","0","0","10030122","0","10030119"
"7","0","0","10003","3","41","10030122","0","0","0","10030125","0","10030121"
"2","0","0","3","3","41","10030123","0","0","0","10030124","0","10030120"
"2","0","0","2","3","40","10030124","0","0","0","10030126","0","10030123"
"14","0","0","5","3","40","10030125","0","0","0","10030127","0","10030122"
"3","0","0","3","3","39","10030126","0","0","0","10030129","0","10030124"
"6","0","0","0","3","39","10030127","0","0","0","10030128","0","10030125"
"7","0","0","10002","3","38","10030128","0","0","0","10030130","0","10030127"
"14","0","0","4","3","38","10030129","0","0","0","10030131","0","10030126"
"7","0","0","10003","3","37","10030130","0","0","0","10030133","0","10030128"
"7","0","0","10001","3","37","10030131","0","0","0","10030132","0","10030129"
"2","0","0","3","3","36","10030132","0","0","0","10030134","0","10030131"
"5","0","0","0","3","36","10030133","0","0","0","10030134","0","10030130"
"4","0","0","0","3","35","10030134","10030133","0","0","10030135","0","10030132"
"3","0","0","2","3","34","10030135","0","0","0","10030136","0","10030134"
"2","0","0","1","3","33","10030136","0","0","0","10030137","0","10030135"
"12","0","0","0","3","32","10030137","0","0","0","10030138","0","10030136"
"3","0","0","1","3","31","10030138","0","0","0","10030139","0","10030137"
"2","0","0","2","3","30","10030139","0","0","0","10030140","0","10030138"
"7","0","0","10001","3","29","10030140","0","0","0","10030141","0","10030139"
"12","0","0","0","3","28","10030141","0","0","0","10030142","0","10030140"
"2","0","0","1","3","27","10030142","0","0","0","10030143","0","10030141"
"6","0","0","0","3","26","10030143","0","0","0","10030144","0","10030142"
"4","0","0","0","3","25","10030144","0","0","0","10030145","0","10030143"
"2","0","0","1","3","24","10030145","0","0","0","10030146","0","10030144"
"14","0","0","3","3","23","10030146","0","0","0","10030147","0","10030145"
"7","0","0","10001","3","22","10030147","0","0","0","10030148","0","10030146"
"2","0","0","1","3","21","10030148","0","0","0","10030149","0","10030147"
"11","0","0","10001","3","20","10030149","0","0","0","10030150","0","10030148"
"7","0","0","10002","3","19","10030150","0","0","0","10030399","0","10030149"
"2","0","0","2","3","16","10030153","0","0","0","10030157","0","10030398"
"7","0","0","10001","3","14","10030155","0","0","0","10030158","0","10030157"
"4","0","0","0","3","51","10030156","0","0","0","10030112","0","10030110"
"3","0","0","1","3","15","10030157","0","0","0","10030155","0","10030153"
"4","0","0","0","3","13","10030158","0","0","0","10030159","0","10030155"
"14","0","0","5","3","12","10030159","0","0","0","10030160","0","10030158"
"11","0","0","10001","3","11","10030160","0","0","0","10030161","0","10030159"
"6","0","0","0","3","10","10030161","0","0","0","10030162","0","10030160"
"12","0","0","0","3","9","10030162","0","0","0","10030163","0","10030161"
"7","0","0","10002","3","8","10030163","0","0","0","10030164","0","10030162"
"2","0","0","2","3","7","10030164","0","0","0","10030165","0","10030163"
"4","0","0","0","3","6","10030165","0","10030166","0","10030167","0","10030164"
"7","0","0","10003","3","9","10030166","0","0","0","10030169","0","10030165"
"2","0","0","1","3","5","10030167","0","0","0","10030168","0","10030165"
"11","0","0","10001","3","4","10030168","10030172","0","0","10030173","0","10030167"
"2","0","0","3","3","8","10030169","0","0","0","10030170","0","10030166"
"14","0","0","6","3","7","10030170","0","0","0","10030171","0","10030169"
"6","0","0","0","3","6","10030171","0","0","0","10030172","0","10030170"
"3","0","0","3","3","5","10030172","0","0","0","10030168","0","10030171"
"3","0","0","2","3","3","10030173","0","0","0","10030174","0","10030168"
"7","0","0","10002","3","2","10030174","0","0","0","10030175","0","10030173"
"7","0","0","10003","3","1","10030175","0","0","0","10030176","0","10030174"
"13","0","0","0","3","0","10030176","0","0","0","10030177","0","10030175"
"6","0","0","0","3","68","10030177","0","0","0","10030178","0","10030176"
"12","0","0","0","3","67","10030178","0","0","0","10030179","0","10030177"
"2","0","0","1","3","66","10030179","0","0","0","10030180","0","10030178"
"7","0","0","10001","3","65","10030180","0","0","0","10030181","0","10030179"
"3","0","0","1","3","64","10030181","0","0","0","10030182","0","10030180"
"4","0","0","0","3","63","10030182","0","0","0","10030183","0","10030181"
"2","0","0","1","3","62","10030183","0","0","0","10030184","0","10030182"
"11","0","0","10001","3","61","10030184","0","0","0","10030185","0","10030183"
"6","0","0","0","3","60","10030185","0","0","0","10030186","0","10030184"
"2","0","0","1","3","59","10030186","0","0","0","10030188","0","10030185"
"2","0","0","1","3","57","10030187","0","0","0","10030189","0","10030188"
"3","0","0","2","3","58","10030188","0","0","0","10030187","0","10030186"
"7","0","0","10001","3","56","10030189","0","10030191","0","10030190","0","10030187"
"4","0","0","0","3","55","10030190","0","0","0","10030193","0","10030189"
"14","0","0","2","3","55","10030191","0","0","0","10030192","0","10030189"
"2","0","0","3","3","54","10030192","0","0","0","10030195","0","10030191"
"14","0","0","1","3","54","10030193","0","0","0","10030194","0","10030190"
"4","0","0","0","3","53","10030194","0","0","0","10030196","0","10030193"
"3","0","0","3","3","53","10030195","0","0","0","10030196","0","10030192"
"5","0","0","0","3","52","10030196","10030195","0","0","10030197","0","10030194"
"6","0","0","0","3","51","10030197","0","0","0","10030198","0","10030196"
"3","0","0","1","3","50","10030198","0","0","0","10030199","0","10030197"
"4","0","0","0","3","49","10030199","0","0","0","10030200","0","10030198"
"2","0","0","1","3","48","10030200","0","0","0","10030201","0","10030199"
"11","0","0","10001","3","47","10030201","0","0","0","10030202","0","10030200"
"7","0","0","10001","3","46","10030202","0","10030204","0","10030203","0","10030201"
"14","0","0","2","3","45","10030203","0","0","0","10030206","0","10030202"
"12","0","0","0","3","45","10030204","0","0","0","10030205","0","10030202"
"14","0","0","4","3","44","10030205","0","0","0","10030208","0","10030204"
"7","0","0","10003","3","44","10030206","0","0","0","10030207","0","10030203"
"4","0","0","0","3","43","10030207","0","0","0","10030209","0","10030206"
"2","0","0","1","3","43","10030208","0","0","0","10030209","0","10030205"
"6","0","0","0","3","42","10030209","10030208","0","0","10030210","0","10030207"
"12","0","0","0","3","41","10030210","0","0","0","10030211","0","10030209"
"3","0","0","2","3","40","10030211","0","0","0","10030212","0","10030210"
"4","0","0","0","3","39","10030212","0","0","0","10030213","0","10030211"
"2","0","0","2","3","38","10030213","0","0","0","10030214","0","10030212"
"2","0","0","1","3","37","10030214","0","10030215","0","10030216","0","10030213"
"14","0","0","5","3","40","10030215","0","0","0","10030217","0","10030214"
"12","0","0","0","3","36","10030216","0","0","0","10030225","0","10030214"
"2","0","0","3","3","39","10030217","0","0","0","10030218","0","10030215"
"2","0","0","2","3","38","10030218","0","0","0","10030219","0","10030217"
"2","0","0","2","3","37","10030219","0","0","0","10030220","0","10030218"
"14","0","0","3","3","36","10030220","0","0","0","10030221","0","10030219"
"2","0","0","2","3","35","10030221","0","0","0","10030222","0","10030220"
"2","0","0","2","3","34","10030222","0","0","0","10030223","0","10030221"
"2","0","0","3","3","33","10030223","0","0","0","10030224","0","10030222"
"14","0","0","3","3","32","10030224","0","0","0","10030229","0","10030223"
"11","0","0","10001","3","35","10030225","0","0","0","10030226","0","10030216"
"14","0","0","3","3","34","10030226","0","0","0","10030227","0","10030225"
"3","0","0","1","3","33","10030227","0","0","0","10030228","0","10030226"
"6","0","0","0","3","32","10030228","0","0","0","10030229","0","10030227"
"7","0","0","10001","3","31","10030229","10030228","0","0","10030230","0","10030224"
"5","0","0","0","3","30","10030230","0","0","0","10030231","0","10030229"
"2","0","0","1","3","29","10030231","0","0","0","10030232","0","10030230"
"3","0","0","1","3","28","10030232","0","0","0","10030382","0","10030231"
"2","0","0","1","3","26","10030234","0","0","0","10030235","0","10030382"
"14","0","0","5","3","25","10030235","0","0","0","10030236","0","10030234"
"7","0","0","10001","3","24","10030236","0","0","0","10030238","0","10030235"
"2","0","0","2","3","23","10030238","0","0","0","10030239","0","10030236"
"4","0","0","0","3","22","10030239","0","0","0","10030240","0","10030238"
"7","0","0","10002","3","21","10030240","0","0","0","10030241","0","10030239"
"2","0","0","1","3","20","10030241","0","0","0","10030242","0","10030240"
"3","0","0","3","3","19","10030242","0","0","0","10030387","0","10030241"
"14","0","0","3","3","17","10030244","0","0","0","10030245","0","10030387"
"2","0","0","1","3","16","10030245","0","0","0","10030246","0","10030244"
"7","0","0","10001","3","15","10030246","0","0","0","10030247","0","10030245"
"6","0","0","0","3","14","10030247","0","0","0","10030401","0","10030246"
"11","0","0","10001","3","10","10030251","0","0","0","10030253","0","10030252"
"7","0","0","10002","3","11","10030252","0","0","0","10030251","0","10030400"
"2","0","0","1","3","9","10030253","0","0","0","10030254","0","10030251"
"2","0","0","1","3","8","10030254","0","10030256","0","10030255","0","10030253"
"3","0","0","3","3","7","10030255","0","0","0","10030257","0","10030254"
"14","0","0","5","3","7","10030256","0","0","0","10030258","0","10030254"
"14","0","0","4","3","6","10030257","0","0","0","10030259","0","10030255"
"4","0","0","0","3","6","10030258","0","0","0","10030259","0","10030256"
"6","0","0","0","3","5","10030259","10030258","0","0","10030260","0","10030257"
"2","0","0","1","3","4","10030260","0","0","0","10030261","0","10030259"
"4","0","0","0","3","3","10030261","0","0","0","10030262","0","10030260"
"12","0","0","0","3","2","10030262","0","0","0","10030263","0","10030261"
"7","0","0","10003","3","1","10030263","0","0","0","10030264","0","10030262"
"13","0","0","0","3","0","10030264","0","0","0","10030265","0","10030263"
"11","0","0","10001","3","66","10030265","0","0","0","10030266","0","10030264"
"7","0","0","10001","3","65","10030266","0","0","0","10030267","0","10030265"
"3","0","0","1","3","64","10030267","0","0","0","10030268","0","10030266"
"4","0","0","0","3","63","10030268","0","0","0","10030269","0","10030267"
"2","0","0","1","3","62","10030269","0","0","0","10030270","0","10030268"
"7","0","0","10001","3","61","10030270","0","0","0","10030271","0","10030269"
"5","0","0","0","3","60","10030271","0","0","0","10030272","0","10030270"
"2","0","0","1","3","59","10030272","0","0","0","10030273","0","10030271"
"12","0","0","0","3","58","10030273","0","0","0","10030274","0","10030272"
"4","0","0","0","3","57","10030274","0","0","0","10030275","0","10030273"
"2","0","0","1","3","56","10030275","0","0","0","10030276","0","10030274"
"6","0","0","0","3","55","10030276","0","0","0","10030277","0","10030275"
"11","0","0","10001","3","54","10030277","0","10030284","0","10030278","0","10030276"
"7","0","0","10001","3","53","10030278","0","0","0","10030279","0","10030277"
"7","0","0","10002","3","52","10030279","0","0","0","10030280","0","10030278"
"7","0","0","10003","3","51","10030280","0","0","0","10030281","0","10030279"
"7","0","0","10002","3","50","10030281","0","0","0","10030282","0","10030280"
"7","0","0","10001","3","49","10030282","0","0","0","10030283","0","10030281"
"4","0","0","0","3","48","10030283","10030285","0","0","10030289","0","10030282"
"14","0","0","2","3","53","10030284","0","0","0","10030287","0","10030277"
"14","0","0","3","3","49","10030285","0","0","0","10030283","0","10030286"
"3","0","0","3","3","50","10030286","0","0","0","10030285","0","10030288"
"3","0","0","2","3","52","10030287","0","0","0","10030288","0","10030284"
"2","0","0","3","3","51","10030288","0","0","0","10030286","0","10030287"
"6","0","0","0","3","47","10030289","0","0","0","10030290","0","10030283"
"3","0","0","1","3","46","10030290","0","0","0","10030292","0","10030289"
"2","0","0","1","3","44","10030291","0","0","0","10030293","0","10030292"
"14","0","0","3","3","45","10030292","0","0","0","10030291","0","10030290"
"4","0","0","0","3","43","10030293","0","0","0","10030294","0","10030291"
"7","0","0","10001","3","42","10030294","0","0","0","10030295","0","10030293"
"2","0","0","2","3","41","10030295","0","0","0","10030296","0","10030294"
"11","0","0","10001","3","40","10030296","0","0","0","10030297","0","10030295"
"14","0","0","2","3","39","10030297","0","0","0","10030298","0","10030296"
"5","0","0","0","3","38","10030298","0","0","0","10030299","0","10030297"
"4","0","0","0","3","37","10030299","0","10030301","0","10030300","0","10030298"
"3","0","0","1","3","36","10030300","0","0","0","10030303","0","10030299"
"7","0","0","10001","3","36","10030301","0","0","0","10030302","0","10030299"
"14","0","0","2","3","35","10030302","0","0","0","10030305","0","10030301"
"6","0","0","0","3","35","10030303","0","0","0","10030304","0","10030300"
"2","0","0","3","3","34","10030304","0","0","0","10030306","0","10030303"
"4","0","0","0","3","34","10030305","0","0","0","10030308","0","10030302"
"14","0","0","2","3","33","10030306","0","0","0","10030307","0","10030304"
"2","0","0","3","3","32","10030307","0","0","0","10030310","0","10030306"
"7","0","0","10003","3","33","10030308","0","0","0","10030309","0","10030305"
"7","0","0","10002","3","32","10030309","0","0","0","10030310","0","10030308"
"6","0","0","0","3","31","10030310","10030309","0","0","10030311","0","10030307"
"11","0","0","10001","3","30","10030311","0","0","0","10030312","0","10030310"
"14","0","0","4","3","29","10030312","0","0","0","10030313","0","10030311"
"12","0","0","0","3","28","10030313","0","0","0","10030314","0","10030312"
"7","0","0","10001","3","27","10030314","0","0","0","10030315","0","10030313"
"2","0","0","2","3","26","10030315","0","0","0","10030385","0","10030314"
"6","0","0","1","3","24","10030317","0","0","0","10030391","0","10030385"
"2","0","0","1","3","21","10030320","0","10030321","0","10030324","0","10030390"
"3","0","0","3","3","22","10030321","0","0","0","10030322","0","10030320"
"14","0","0","4","3","21","10030322","0","0","0","10030323","0","10030321"
"7","0","0","10003","3","20","10030323","0","0","0","10030325","0","10030322"
"3","0","0","1","3","20","10030324","0","0","0","10030325","0","10030320"
"7","0","0","10001","3","19","10030325","10030324","0","0","10030326","0","10030323"
"4","0","0","0","3","18","10030326","0","0","0","10030327","0","10030325"
"2","0","0","2","3","17","10030327","0","0","0","10030334","0","10030326"
"6","0","0","0","3","16","10030334","0","0","0","10030335","0","10030327"
"4","0","0","0","3","15","10030335","0","0","0","10030336","0","10030334"
"3","0","0","2","3","14","10030336","0","0","0","10030337","0","10030335"
"2","0","0","1","3","13","10030337","0","0","0","10030338","0","10030336"
"7","0","0","10003","3","12","10030338","0","0","0","10030386","0","10030337"
"2","0","0","1","3","10","10030340","0","0","0","10030341","0","10030386"
"3","0","0","1","3","9","10030341","0","10030344","0","10030357","10030347","10030340"
"14","0","0","2","3","10","10030344","0","0","0","10030345","0","10030341"
"14","0","0","4","3","9","10030345","0","0","0","10030346","0","10030344"
"3","0","0","3","3","8","10030346","0","0","0","10030358","0","10030345"
"7","0","0","10003","3","10","10030347","0","0","0","10030348","0","10030341"
"4","0","0","0","3","9","10030348","0","0","0","10030349","0","10030347"
"14","0","0","4","3","8","10030349","0","0","0","10030358","0","10030348"
"6","0","0","0","3","8","10030357","0","0","0","10030358","0","10030341"
"2","0","10030357","1","3","7","10030358","10030349","0","0","10030359","0","10030346"
"3","0","0","2","3","6","10030359","0","0","0","10030360","0","10030358"
"7","0","0","10003","3","5","10030360","0","0","0","10030392","0","10030359"
"14","0","0","3","3","3","10030362","0","0","0","10030363","0","10030392"
"7","0","0","10002","3","2","10030363","0","0","0","10030364","0","10030362"
"2","0","0","1","3","1","10030364","0","0","0","10030365","0","10030363"
"13","0","0","0","3","0","10030365","0","0","0","10030366","0","10030364"
"4","0","0","0","3","66","10030366","0","0","0","10030367","0","10030365"
"6","0","0","0","3","65","10030367","0","0","0","10030368","0","10030366"
"3","0","0","2","3","64","10030368","0","0","0","10030369","0","10030367"
"2","0","0","2","3","63","10030369","0","0","0","10030002","0","10030368"
"6","0","0","0","3","14","10030370","0","0","0","10030371","0","10030393"
"3","0","0","1","3","13","10030371","0","0","0","10030372","0","10030370"
"7","0","0","10002","3","12","10030372","0","0","0","10030373","0","10030371"
"14","0","0","3","3","11","10030373","0","0","0","10030374","0","10030372"
"2","0","0","1","3","10","10030374","0","0","0","10030375","0","10030373"
"3","0","0","2","3","9","10030375","0","0","0","10030376","0","10030374"
"6","0","0","0","3","8","10030376","0","0","0","10030377","0","10030375"
