02679e80b0f92707a0c1e40a02cb84c349f46abcbb0734592c635412f684c6ad,885ac5a5a8e1dc3395df97406db86dcdba39a2e19ecf08b189036417dd39cce1,c44bd4f499ec1683cdc414ca5cbb6e3b730c9de4abcea470e1466fcc6228adf3,3e1313df2274c77769b2a6eadb0a57e7b14870786a220daaa00a349a5a0753c1,9c01520cb60e23d8a707a60749d6f2f7d2bf99ebd25681f9bf117570aee83711,a4aee678347849a7ec320b73a59edfe1d0a3181a45d60d397e9035c97c18efbb,a2c0242be23f170a95575c5a530d131c5e8cc6fc7eaaca47ea1bdb79eaa79ea2,81c9521f8435e8b08f0cdc7bf283729504109fc8692870423d1b5cacac41f7f2,52b496247d6d71b584afdb3edde1420f9c793c95f8e49fc13ceb4251cf8dbc42,dd5f29b800de653ad589a90dfab1dafce1e9e5d26ae31e93046530bdd4457da5,6a5fcbc3cf629f24903a596a0a19865231b4bea71c231a024fc4d386f5cfe1f6,b44fc93c0ea3746580bf383184e053810d12b902a94cf0818c6d7fc4b0755efa,e0807275d78e1d87a2c18af2f5ae74aba835b8470b38c36a94bd40891ee97a93,8a34e37ea1f6ff39a4e543ef226de0d8800810ea540dc985cb4d2f44e54a9a22,bfefcca4b8cedcb76193dc820c9c36ea981a6f62abe2f8df7faac71aa052c056
"0","2022/02/01 16:00:00","1","610103401","2030/04/01 14:59:59","99001155","打倒1隻哀暴小棉花糖（SPECIAL限定）","9001","601","6011","1010313","1","99001155","0","10103"
"0","2015/04/01 15:00:00","1","660043101","2030/04/01 14:59:59","99001156","打倒1隻反逆獸‧三重（NORMAL限定）","9001","601","6006","1010510","1","99001156","0","20043"
"0","2015/04/01 15:00:00","1","660043201","2030/04/01 14:59:59","99001157","打倒1隻反逆獸‧三重（HARD限定）","9001","601","6007","1010511","1","99001157","0","20043"
"0","2015/04/01 15:00:00","1","660043301","2030/04/01 14:59:59","99001158","打倒1隻反逆獸‧三重（VERY HARD限定）","9001","601","6010","1010512","1","99001158","0","20043"
"0","2015/04/01 15:00:00","1","610105401","2030/04/01 14:59:59","99001159","打倒1隻反逆獸‧三重（SPECIAL限定）","9001","601","6011","1010513","1","99001159","0","10105"
"0","2015/04/01 15:00:00","1","660044101","2030/04/01 14:59:59","99001160","打倒 1 隻孤伶伶的聖誕夜妖精（NORMAL限定）","9001","601","6006","1010710","1","99001160","0","20044"
"0","2015/04/01 15:00:00","1","660044201","2030/04/01 14:59:59","99001161","打倒 1 隻孤伶伶的聖誕夜妖精（HARD限定）","9001","601","6007","1010711","1","99001161","0","20044"
"0","2015/04/01 15:00:00","1","660044301","2030/04/01 14:59:59","99001162","打倒 1 隻孤伶伶的聖誕夜妖精（VERY HARD限定）","9001","601","6010","1010712","1","99001162","0","20044"
"0","2015/04/01 15:00:00","1","610107401","2030/04/01 14:59:59","99001163","打倒 1 隻孤伶伶的聖誕夜妖精（SPECIAL限定）","9001","601","6011","1010713","1","99001163","0","10107"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001164","吃掉所有 66 種布丁","0","601","6001","14","1","99001164","0","10080"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001165","完成 100％ 布丁筆記本","0","601","6001","14","1","99001165","0","10080"
"0","2015/04/01 15:00:00","1","660045101","2030/04/01 14:59:59","99001166","打倒1隻邪牛神哞猛（NORMAL限定）","9001","601","6006","1010910","1","99001166","0","20045"
"0","2015/04/01 15:00:00","1","660045201","2030/04/01 14:59:59","99001167","打倒1隻邪牛神哞猛（HARD限定）","9001","601","6007","1010911","1","99001167","0","20045"
"0","2015/04/01 15:00:00","1","660045301","2030/04/01 14:59:59","99001168","打倒1隻邪牛神哞猛（VERY HARD限定）","9001","601","6010","1010912","1","99001168","0","20045"
"0","2015/04/01 15:00:00","1","610109401","2030/04/01 14:59:59","99001169","打倒1隻邪牛神哞猛（SPECIAL限定）","9001","601","6011","1010913","1","99001169","0","10109"
"0","2022/06/01 16:00:00","1","660046101","2030/04/01 14:59:59","99001170","打倒1隻碎裂魔像（NORMAL限定）","9001","601","6006","1011210","1","99001170","0","20046"
"0","2022/06/01 16:00:00","1","660046201","2030/04/01 14:59:59","99001171","打倒1隻碎裂魔像（HARD限定）","9001","601","6007","1011211","1","99001171","0","20046"
"0","2022/06/01 16:00:00","1","660046301","2030/04/01 14:59:59","99001172","打倒1隻碎裂魔像（VERY HARD限定）","9001","601","6010","1011212","1","99001172","0","20046"
"0","2022/06/01 16:00:00","1","610112401","2030/04/01 14:59:59","99001173","打倒1隻碎裂魔像（SPECIAL限定）","9001","601","6011","1011213","1","99001173","0","10112"
"0","2022/06/08 16:00:00","1","660047101","2030/04/01 14:59:59","99001174","打倒1隻超載力量（NORMAL限定）","9001","601","6006","1011310","1","99001174","0","20047"
"0","2022/06/08 16:00:00","1","660047201","2030/04/01 14:59:59","99001175","打倒1隻超載力量（HARD限定）","9001","601","6007","1011311","1","99001175","0","20047"
"0","2022/06/08 16:00:00","1","660047301","2030/04/01 14:59:59","99001176","打倒1隻超載力量（VERY HARD限定）","9001","601","6010","1011312","1","99001176","0","20047"
"0","2022/06/08 16:00:00","1","610113401","2030/04/01 14:59:59","99001177","打倒1隻超載力量（SPECIAL限定）","9001","601","6011","1011313","1","99001177","0","10113"
"0","2022/07/01 16:00:00","1","660048101","2030/04/01 14:59:59","99001178","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","9001","601","6006","1011510","1","99001178","0","20048"
"0","2022/07/01 16:00:00","1","660048201","2030/04/01 14:59:59","99001179","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","9001","601","6007","1011511","1","99001179","0","20048"
"0","2022/07/01 16:00:00","1","660048301","2030/04/01 14:59:59","99001180","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","9001","601","6010","1011512","1","99001180","0","20048"
"0","2022/07/01 16:00:00","1","610115401","2030/04/01 14:59:59","99001181","打倒1隻仇鼠‧怒髮衝冠的啾二（SPECIAL限定）","9001","601","6011","1011513","1","99001181","0","10115"
"0","2022/08/01 16:00:00","1","660049101","2030/04/01 14:59:59","99001182","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","9001","601","6006","1011710","1","99001182","0","20049"
"0","2022/08/01 16:00:00","1","660049201","2030/04/01 14:59:59","99001183","打倒1隻貪婪暴君‧賭場王（HARD限定）","9001","601","6007","1011711","1","99001183","0","20049"
"0","2022/08/01 16:00:00","1","660049301","2030/04/01 14:59:59","99001184","打倒1隻貪婪暴君‧賭場王（VERY HARD限定）","9001","601","6010","1011712","1","99001184","0","20049"
"0","2022/08/01 16:00:00","1","610117401","2030/04/01 14:59:59","99001185","打倒1隻貪婪暴君‧賭場王（SPECIAL限定）","9001","601","6011","1011713","1","99001185","0","10117"
"0","2022/09/01 16:00:00","1","660050101","2030/04/01 14:59:59","99001186","打倒1隻受解放的寶藏守護者（NORMAL限定）","9001","601","6006","1011910","1","99001186","0","20050"
"0","2022/09/01 16:00:00","1","660050201","2030/04/01 14:59:59","99001187","打倒1隻受解放的寶藏守護者（HARD限定）","9001","601","6007","1011911","1","99001187","0","20050"
"0","2022/09/01 16:00:00","1","660050301","2030/04/01 14:59:59","99001188","打倒1隻受解放的寶藏守護者（VERY HARD限定）","9001","601","6010","1011912","1","99001188","0","20050"
"0","2022/09/01 16:00:00","1","610119401","2030/04/01 14:59:59","99001189","打倒1隻受解放的寶藏守護者（SPECIAL限定）","9001","601","6011","1011913","1","99001189","0","10119"
"0","2022/10/02 16:00:00","1","660051101","2030/04/01 14:59:59","99001190","打倒 1 隻阿斯特賴亞牛肝菌（NORMAL限定）","9001","601","6006","1012110","1","99001190","0","20051"
"0","2022/10/02 16:00:00","1","660051201","2030/04/01 14:59:59","99001191","打倒 1 隻阿斯特賴亞牛肝菌（HARD限定）","9001","601","6007","1012111","1","99001191","0","20051"
"0","2022/10/02 16:00:00","1","660051301","2030/04/01 14:59:59","99001192","打倒 1 隻阿斯特賴亞牛肝菌（VERY HARD限定）","9001","601","6010","1012112","1","99001192","0","20051"
"0","2022/10/02 16:00:00","1","610121401","2030/04/01 14:59:59","99001193","打倒 1 隻阿斯特賴亞牛肝菌（SPEICAL限定）","9001","601","6011","1012113","1","99001193","0","10121"
"0","2022/11/01 16:00:00","1","660052101","2030/04/01 14:59:59","99001194","打倒1隻海將海馬指揮官（NORMAL限定）","9001","601","6006","1012310","1","99001194","0","20052"
"0","2022/11/01 16:00:00","1","660052201","2030/04/01 14:59:59","99001195","打倒1隻海將海馬指揮官（HARD限定）","9001","601","6007","1012311","1","99001195","0","20052"
"0","2022/11/01 16:00:00","1","660052301","2030/04/01 14:59:59","99001196","打倒1隻海將海馬指揮官（VERY HARD限定）","9001","601","6010","1012312","1","99001196","0","20052"
"0","2022/11/01 16:00:00","1","610123401","2030/04/01 14:59:59","99001197","打倒1隻海將海馬指揮官（SPECIAL限定）","9001","601","6011","1012313","1","99001197","0","10123"
"0","2029/04/01 16:00:00","1","0","2030/04/01 14:59:59","99001198","在難易度EXTRA中，一次獲得115000分以上","0","601","6001","14","1","99001198","0","10096"
"0","2029/04/01 16:00:00","1","0","2030/04/01 14:59:59","99001199","在難易度EXTRA中，一次獲得135000分以上，並於所有回合以第一名抵達終點。","0","601","6001","14","1","99001199","0","10096"
"0","2022/12/01 16:00:00","1","660053101","2030/04/01 14:59:59","99001200","打倒1隻月光之門（NORMAL限定）","9001","601","6006","1012510","1","99001200","0","20053"
"0","2022/12/01 16:00:00","1","660053201","2030/04/01 14:59:59","99001201","打倒1隻月光之門（HARD限定）","9001","601","6007","1012511","1","99001201","0","20053"
"0","2022/12/01 16:00:00","1","660053301","2030/04/01 14:59:59","99001202","打倒1隻月光之門（VERY HARD限定）","9001","601","6010","1012512","1","99001202","0","20053"
"0","2022/12/01 16:00:00","1","610125401","2030/04/01 14:59:59","99001203","打倒1隻月光之門（SPECIAL限定）","9001","601","6011","1012513","1","99001203","0","10125"
"0","2029/04/01 16:00:00","1","0","2030/04/01 14:59:59","99001204","閱覽所有小繆快快長大日記","0","601","6001","15","1","99001204","0","10098"
"0","2023/01/02 16:00:00","1","660054101","2030/04/01 14:59:59","99001205","打倒1隻哀執的植物羊（NORMAL限定）","9001","601","6006","1012710","1","99001205","0","20054"
"0","2023/01/02 16:00:00","1","660054201","2030/04/01 14:59:59","99001206","打倒1隻哀執的植物羊（HARD限定）","9001","601","6007","1012711","1","99001206","0","20054"
"0","2023/01/02 16:00:00","1","660054301","2030/04/01 14:59:59","99001207","打倒1隻哀執的植物羊（VERY HARD限定）","9001","601","6010","1012712","1","99001207","0","20054"
"0","2023/01/02 16:00:00","1","610127401","2030/04/01 14:59:59","99001208","打倒1隻哀執的植物羊（SPECIAL限定）","9001","601","6011","1012713","1","99001208","0","10127"
"0","2023/02/01 16:00:00","1","660055101","2030/04/01 14:59:59","99001209","打倒1隻瘋狂直播主‧輝美（NORMAL限定）","9001","601","6006","1012910","1","99001209","0","20055"
"0","2023/02/01 16:00:00","1","660055201","2030/04/01 14:59:59","99001210","打倒1隻瘋狂直播主‧輝美（HARD限定）","9001","601","6007","1012911","1","99001210","0","20055"
"0","2023/02/01 16:00:00","1","660055301","2030/04/01 14:59:59","99001211","打倒1隻瘋狂直播主‧輝美（VERY HARD限定）","9001","601","6010","1012912","1","99001211","0","20055"
"0","2023/02/01 16:00:00","1","610129401","2030/04/01 14:59:59","99001212","打倒1隻瘋狂直播主‧輝美（SPECIAL限定）","9001","601","6011","1012913","1","99001212","0","10129"
"0","2023/03/01 16:00:00","1","660056101","2030/04/01 14:59:59","99001213","打倒1隻黑曜魔像（NORMAL限定）","9001","601","6006","1013110","1","99001213","0","20056"
"0","2023/03/01 16:00:00","1","660056201","2030/04/01 14:59:59","99001214","打倒1隻黑曜魔像（HARD限定）","9001","601","6007","1013111","1","99001214","0","20056"
"0","2023/03/01 16:00:00","1","660056301","2030/04/01 14:59:59","99001215","打倒1隻黑曜魔像（VERY HARD限定）","9001","601","6010","1013112","1","99001215","0","20056"
"0","2023/03/01 16:00:00","1","610131401","2030/04/01 14:59:59","99001216","打倒1隻黑曜魔像（SPECIAL限定）","9001","601","6011","1013113","1","99001216","0","10131"
"0","2023/04/01 16:00:00","1","660057101","2030/04/01 14:59:59","99001217","打倒1隻不幸福的多倫多獸（NORMAL限定）","9001","601","6006","1013310","1","99001217","0","20057"
"0","2023/04/01 16:00:00","1","660057201","2030/04/01 14:59:59","99001218","打倒1隻不幸福的多倫多獸（HARD限定）","9001","601","6007","1013311","1","99001218","0","20057"
"0","2023/04/01 16:00:00","1","660057301","2030/04/01 14:59:59","99001219","打倒1隻不幸福的多倫多獸（VERY HARD限定）","9001","601","6010","1013312","1","99001219","0","20057"
"0","2023/04/01 16:00:00","1","610133401","2030/04/01 14:59:59","99001220","打倒1隻不幸福的多倫多獸（SPECIAL限定）","9001","601","6011","1013313","1","99001220","0","10133"
"0","2023/05/01 16:00:00","1","660058101","2030/04/01 14:59:59","99001221","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","9001","601","6006","1013510","1","99001221","0","20058"
"0","2023/05/01 16:00:00","1","660058201","2030/04/01 14:59:59","99001222","打倒1隻汙穢的湯之神‧陽卵（HARD限定）","9001","601","6007","1013511","1","99001222","0","20058"
"0","2023/05/01 16:00:00","1","660058301","2030/04/01 14:59:59","99001223","打倒1隻汙穢的湯之神‧陽卵（VERY HARD限定）","9001","601","6010","1013512","1","99001223","0","20058"
"0","2023/05/01 16:00:00","1","610135401","2030/04/01 14:59:59","99001224","打倒1隻汙穢的湯之神‧陽卵（SPECIAL限定）","9001","601","6011","1013513","1","99001224","0","10135"
"0","2023/06/01 16:00:00","1","660059101","2030/04/01 14:59:59","99001225","打倒1隻樂園守護者（NORMAL限定）","9001","601","6006","1013810","1","99001225","0","20059"
"0","2023/06/01 16:00:00","1","660059201","2030/04/01 14:59:59","99001226","打倒1隻樂園守護者（HARD限定）","9001","601","6007","1013811","1","99001226","0","20059"
"0","2023/06/01 16:00:00","1","660059301","2030/04/01 14:59:59","99001227","打倒1隻樂園守護者（VERY HARD限定）","9001","601","6010","1013812","1","99001227","0","20059"
"0","2023/06/01 16:00:00","1","610138401","2030/04/01 14:59:59","99001228","打倒1隻樂園守護者（SPECIAL限定）","9001","601","6011","1013813","1","99001228","0","10138"
"0","2023/06/08 16:00:00","1","660060101","2030/04/01 14:59:59","99001229","打倒1隻象徵久遠庭園之人（NORMAL限定）","9001","601","6006","1013910","1","99001229","0","20060"
"0","2023/06/08 16:00:00","1","660060201","2030/04/01 14:59:59","99001230","打倒1隻象徵久遠庭園之人（HARD限定）","9001","601","6007","1013911","1","99001230","0","20060"
"0","2023/06/08 16:00:00","1","660060301","2030/04/01 14:59:59","99001231","打倒1隻象徵久遠庭園之人（VERY HARD限定）","9001","601","6010","1013912","1","99001231","0","20060"
"0","2023/06/08 16:00:00","1","610139401","2030/04/01 14:59:59","99001232","打倒1隻象徵久遠庭園之人（SPECIAL限定）","9001","601","6011","1013913","1","99001232","0","10139"
"0","2023/07/02 16:00:00","1","660061101","2030/04/01 14:59:59","99001233","打倒1隻祈福託災的招財貓（NORMAL限定）","9001","601","6006","1014110","1","99001233","0","20061"
"0","2023/07/02 16:00:00","1","660061201","2030/04/01 14:59:59","99001234","打倒1隻祈福託災的招財貓（HARD限定）","9001","601","6007","1014111","1","99001234","0","20061"
"0","2023/07/02 16:00:00","1","660061301","2030/04/01 14:59:59","99001235","打倒1隻祈福託災的招財貓（VERY HARD限定）","9001","601","6010","1014112","1","99001235","0","20061"
"0","2023/07/02 16:00:00","1","610141401","2030/04/01 14:59:59","99001236","打倒1隻祈福託災的招財貓（SPECIAL限定）","9001","601","6011","1014113","1","99001236","0","10141"
"0","2023/08/01 16:00:00","1","660062101","2030/04/01 14:59:59","99001237","打倒1隻大王猩猩（NORMAL限定）","9001","601","6006","1014310","1","99001237","0","20062"
"0","2023/08/01 16:00:00","1","660062201","2030/04/01 14:59:59","99001238","打倒1隻大王猩猩（HARD限定）","9001","601","6007","1014311","1","99001238","0","20062"
"0","2023/08/01 16:00:00","1","660062301","2030/04/01 14:59:59","99001239","打倒1隻大王猩猩（VERY HARD限定）","9001","601","6010","1014312","1","99001239","0","20062"
"0","2023/08/01 16:00:00","1","610143401","2030/04/01 14:59:59","99001240","打倒1隻大王猩猩（SPECIAL限定）","9001","601","6011","1014313","1","99001240","0","10143"
"0","2023/09/01 16:00:00","1","660063101","2030/04/01 14:59:59","99001241","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","9001","601","6006","1014510","1","99001241","0","20063"
"0","2023/09/01 16:00:00","1","660063201","2030/04/01 14:59:59","99001242","打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","9001","601","6007","1014511","1","99001242","0","20063"
"0","2023/09/01 16:00:00","1","660063301","2030/04/01 14:59:59","99001243","打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","9001","601","6010","1014512","1","99001243","0","20063"
"0","2023/09/01 16:00:00","1","610145401","2030/04/01 14:59:59","99001244","打倒1隻智慧的鍊金術師‧莫夫（SPECIAL限定）","9001","601","6011","1014513","1","99001244","0","10145"
"0","2023/10/01 16:00:00","1","660064101","2030/04/01 14:59:59","99001245","打倒1隻變貌的從者‧布拉德（NORMAL限定）","9001","601","6006","1014710","1","99001245","0","20064"
"0","2023/10/01 16:00:00","1","660064201","2030/04/01 14:59:59","99001246","打倒1隻變貌的從者‧布拉德（HARD限定）","9001","601","6007","1014711","1","99001246","0","20064"
"0","2023/10/01 16:00:00","1","660064301","2030/04/01 14:59:59","99001247","打倒1隻變貌的從者‧布拉德（VERY HARD限定）","9001","601","6010","1014712","1","99001247","0","20064"
"0","2023/10/01 16:00:00","1","610147401","2030/04/01 14:59:59","99001248","打倒1隻變貌的從者‧布拉德（SPECIAL限定）","9001","601","6011","1014713","1","99001248","0","10147"
"0","2029/04/01 16:00:00","1","0","2030/04/01 14:59:59","99001249","閱覽所有雪的審美會劇情","0","601","6001","15","1","99001249","0","10147"
"0","2023/11/01 16:00:00","1","660065101","2030/04/01 14:59:59","99001250","打倒1隻復活的白色島鯨（NORMAL限定）","9001","601","6006","1014910","1","99001250","0","20065"
"0","2023/11/01 16:00:00","1","660065201","2030/04/01 14:59:59","99001251","打倒1隻復活的白色島鯨（HARD限定）","9001","601","6007","1014911","1","99001251","0","20065"
"0","2023/11/01 16:00:00","1","660065301","2030/04/01 14:59:59","99001252","打倒1隻復活的白色島鯨（VERY HARD限定）","9001","601","6010","1014912","1","99001252","0","20065"
"0","2023/11/01 16:00:00","1","610149401","2030/04/01 14:59:59","99001253","打倒1隻復活的白色島鯨（SPECIAL限定）","9001","601","6011","1014913","1","99001253","0","10149"
"0","2023/12/01 16:00:00","1","660066101","2030/04/01 14:59:59","99001254","打倒1隻怨恨亡靈（NORMAL限定）","9001","601","6006","1015110","1","99001254","0","20066"
"0","2023/12/01 16:00:00","1","660066201","2030/04/01 14:59:59","99001255","打倒1隻怨恨亡靈（HARD限定）","9001","601","6007","1015111","1","99001255","0","20066"
"0","2023/12/01 16:00:00","1","660066301","2030/04/01 14:59:59","99001256","打倒1隻怨恨亡靈（VERY HARD限定）","9001","601","6010","1015112","1","99001256","0","20066"
"0","2023/12/01 16:00:00","1","610151401","2030/04/01 14:59:59","99001257","打倒1隻怨恨亡靈（SPECIAL限定）","9001","601","6011","1015113","1","99001257","0","10151"
"0","2024/01/01 16:00:00","1","610126101","2030/04/01 14:59:59","99001258","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","9001","601","6006","1015510","1","99001258","0","10155"
"0","2024/01/01 16:00:00","1","610126201","2030/04/01 14:59:59","99001259","打倒1隻被解放的暴魔‧阿爾杰什（HARD限定）","9001","601","6007","1015511","1","99001259","0","10155"
"0","2024/01/01 16:00:00","1","610126301","2030/04/01 14:59:59","99001260","打倒1隻被解放的暴魔‧阿爾杰什（VERY HARD限定）","9001","601","6010","1015512","1","99001260","0","10155"
"0","2024/01/01 16:00:00","1","610126401","2030/04/01 14:59:59","99001261","打倒1隻被解放的暴魔‧阿爾杰什（SPECIAL限定）","9001","601","6011","1015513","1","99001261","0","10155"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001262","在「放學後的猜謎讀書會」中將與凱留的回憶值達到上限吧","0","601","6001","14","1","99001262","0","10155"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001263","在「放學後的猜謎讀書會」中將與鈴奈的回憶值達到上限吧","0","601","6001","14","1","99001263","0","10155"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001264","在「放學後的猜謎讀書會」中將題庫解放至30％吧","0","601","6001","14","1","99001264","0","10155"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001265","在「放學後的猜謎讀書會」中將題庫解放至60％吧","0","601","6001","14","1","99001265","0","10155"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001266","在「放學後的猜謎讀書會」中將題庫解放至100％吧","0","601","6001","14","1","99001266","0","10155"
"0","2024/02/01 16:00:00","1","610128101","2030/04/01 14:59:59","99001267","打倒1隻哈立德（NORMAL限定）","9001","601","6006","1015710","1","99001267","0","10157"
"0","2024/02/01 16:00:00","1","610128201","2030/04/01 14:59:59","99001268","打倒1隻哈立德（HARD限定）","9001","601","6007","1015711","1","99001268","0","10157"
"0","2024/02/01 16:00:00","1","610128301","2030/04/01 14:59:59","99001269","打倒1隻哈立德（VERY HARD限定）","9001","601","6010","1015712","1","99001269","0","10157"
"0","2024/02/01 16:00:00","1","610128401","2030/04/01 14:59:59","99001270","打倒1隻哈立德（SPECIAL限定）","9001","601","6011","1015713","1","99001270","0","10157"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001271","閱覽所有夢幻的婚姻模擬遊戲劇情","0","601","6001","15","1","99001271","0","10157"
"0","2024/03/01 16:00:00","1","1015901","2030/04/01 14:59:59","99001272","打倒1隻美空（NORMAL限定）","9019","601","6006","1015910","1","99001272","0","10159"
"0","2024/03/01 16:00:00","1","1015902","2030/04/01 14:59:59","99001273","打倒1隻美空（HARD限定）","9019","601","6007","1015911","1","99001273","0","10159"
"0","2024/03/01 16:00:00","1","1015903","2030/04/01 14:59:59","99001274","打倒1隻美空（VERY HARD限定）","9019","601","6010","1015912","1","99001274","0","10159"
"0","2024/03/01 16:00:00","1","1015904","2030/04/01 14:59:59","99001275","打倒1隻美空（SPECIAL限定）","9019","601","6011","1015913","1","99001275","0","10159"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001276","閱覽所有旅行與成長（與反省）的記錄","0","601","6001","15","1","99001276","0","10159"
"0","2024/04/01 16:00:00","1","610132101","2030/04/01 14:59:59","99001277","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","9001","601","6006","1016110","1","99001277","0","10161"
"0","2024/04/01 16:00:00","1","610132201","2030/04/01 14:59:59","99001278","打倒1隻巴西利斯克‧阿洛斯（HARD限定）","9001","601","6007","1016111","1","99001278","0","10161"
"0","2024/04/01 16:00:00","1","610132301","2030/04/01 14:59:59","99001279","打倒1隻巴西利斯克‧阿洛斯（VERY HARD限定）","9001","601","6010","1016112","1","99001279","0","10161"
"0","2024/04/01 16:00:00","1","610132401","2030/04/01 14:59:59","99001280","打倒1隻巴西利斯克‧阿洛斯（SPECIAL限定）","9001","601","6011","1016113","1","99001280","0","10161"
"0","2024/05/01 16:00:00","1","610134101","2030/04/01 14:59:59","99001281","打倒1隻夢中隕石（NORMAL限定）","9001","601","6006","1016310","1","99001281","0","10163"
"0","2024/05/01 16:00:00","1","610134201","2030/04/01 14:59:59","99001282","打倒1隻夢中隕石（HARD限定）","9001","601","6007","1016311","1","99001282","0","10163"
"0","2024/05/01 16:00:00","1","610134301","2030/04/01 14:59:59","99001283","打倒1隻夢中隕石（VERY HARD限定）","9001","601","6010","1016312","1","99001283","0","10163"
"0","2024/05/01 16:00:00","1","610134401","2030/04/01 14:59:59","99001284","打倒1隻夢中隕石（SPECIAL限定）","9001","601","6011","1016313","1","99001284","0","10163"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001285","閱覽所有初夢挑戰劇情","0","601","6001","15","1","99001285","0","10130"
"0","2024/06/01 16:00:00","1","660067101","2030/04/01 14:59:59","99001286","打倒1隻紅霧精靈（NORMAL限定）","9001","601","6006","1016410","1","99001286","0","20067"
"0","2024/06/01 16:00:00","1","660067201","2030/04/01 14:59:59","99001287","打倒1隻紅霧精靈（HARD限定）","9001","601","6007","1016411","1","99001287","0","20067"
"0","2024/06/01 16:00:00","1","660067301","2030/04/01 14:59:59","99001288","打倒1隻紅霧精靈（VERY HARD限定）","9001","601","6010","1016412","1","99001288","0","20067"
"0","2024/06/01 16:00:00","1","610136401","2030/04/01 14:59:59","99001289","打倒1隻紅霧精靈（SPECIAL限定）","9001","601","6011","1016413","1","99001289","0","10164"
"0","2024/06/08 16:00:00","1","660068101","2030/04/01 14:59:59","99001290","打倒1隻顯露苦衷 埃拉＆志那都（NORMAL限定）","9001","601","6006","1016510","1","99001290","0","20068"
"0","2024/06/08 16:00:00","1","660068201","2030/04/01 14:59:59","99001291","打倒1隻顯露苦衷 埃拉＆志那都（HARD限定）","9001","601","6007","1016511","1","99001291","0","20068"
"0","2024/06/08 16:00:00","1","660068301","2030/04/01 14:59:59","99001292","打倒1隻顯露苦衷 埃拉＆志那都（VERY HARD限定）","9001","601","6010","1016512","1","99001292","0","20068"
"0","2024/06/08 16:00:00","1","610137401","2030/04/01 14:59:59","99001293","打倒1隻顯露苦衷 埃拉＆志那都（SPECIAL限定）","9001","601","6011","1016513","1","99001293","0","10165"
"0","2024/07/01 16:00:00","1","610140101","2030/04/01 14:59:59","99001294","打倒1隻地獄的聖女富美惠（NORMAL限定）","9001","601","6006","1016610","1","99001294","0","10166"
"0","2024/07/01 16:00:00","1","610140201","2030/04/01 14:59:59","99001295","打倒1隻地獄的聖女富美惠（HARD限定）","9001","601","6007","1016611","1","99001295","0","10166"
"0","2024/07/01 16:00:00","1","610140301","2030/04/01 14:59:59","99001296","打倒1隻地獄的聖女富美惠（VERY HARD限定）","9001","601","6010","1016612","1","99001296","0","10166"
"0","2024/07/01 16:00:00","1","610140401","2030/04/01 14:59:59","99001297","打倒1隻地獄的聖女富美惠（SPECIAL限定）","9001","601","6011","1016613","1","99001297","0","10166"
"0","2024/08/01 16:00:00","1","610142101","2030/04/01 14:59:59","99001298","打倒1隻剛雷獸‧雷葛宏（NORMAL限定）","9001","601","6006","1016710","1","99001298","0","10167"
"0","2024/08/01 16:00:00","1","610142201","2030/04/01 14:59:59","99001299","打倒1隻剛雷獸‧雷葛宏（HARD限定）","9001","601","6007","1016711","1","99001299","0","10167"
"0","2024/08/01 16:00:00","1","610142301","2030/04/01 14:59:59","99001300","打倒1隻剛雷獸‧雷葛宏（VERY HARD限定）","9001","601","6010","1016712","1","99001300","0","10167"
"0","2024/08/01 16:00:00","1","610142401","2030/04/01 14:59:59","99001301","打倒1隻剛雷獸‧雷葛宏（SPECIAL限定）","9001","601","6011","1016713","1","99001301","0","10167"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001302","在「行軍A-Go-Go！」中用惠理子累計獲得50000分","0","601","6001","15","1","99001302","0","10142"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001303","在「行軍A-Go-Go！」中用真琴累計獲得50000分","0","601","6001","15","1","99001303","0","10142"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001304","在「行軍A-Go-Go！」的CHALLENGE模式中一次獲得50000分以上","0","601","6001","15","1","99001304","0","10142"
