7e2da4bfd4486c4f1597c9e3cd4e003e87359d3caf726055acff2eff43790719,293a5fc113053682248c0c4d9898954537b818ecc593f27b09e8797b3e9d8821,b9f4e812a1ac1ec3df273acfffff7776f12eb9e954ce7f2ce9bddd6dfbb15d29,da496585591b0952d2c3be812a3b7b5593ebee45eb1e84664ac51889c9857b1f,e2d15a61aa76861c357c397887bc0ef4b7e6c9cdec152154403b5f13d805e9b1,8daca277ba33721be813560d18d4493f6201bf93e580350552a260389aa5551d,1927af3440d4c09e3e6b547b2291b3c45349e2587645f14778136030b0206542,84e9bdc9ba651de9fb9b0252de5f2477e7878911d59773d274a72d5e4211be85,5a55cdfe9851126824f9bcf638c9ecc7cd0fe02f634ddc0bc4af92f0288ac161,2e51ff2ce8003d6227fc44b1dedd74309417df3273ba2acebb2b301b8c6de2b9,517dc358a02e3e41cfa32f4c829e423b5bad4c8a74d4273f189a65001fda5fda,a4a2220cedc4ed872dc16f9c375e088c2bac6fcf38ffe51646fd5fe28c53f45c,25a37c781f4dbff48ce8173ee61e66b1df9f79ca027e62b3d9e11698b65e2a23
"22","10020156","0","0","10020157","0","10001","0","0","10020158","0","11","2"
"21","10020157","0","0","10020158","0","10001","0","0","10020480","0","7","2"
"17","10020560","0","0","10020167","0","1","0","0","10020168","0","3","2"
"16","10020167","0","0","10020168","0","0","0","0","10020169","0","12","2"
"15","10020168","10020477","0","10020169","0","10002","0","0","10020175","0","7","2"
"14","10020169","0","0","10020175","0","2","0","0","10020176","0","2","2"
"13","10020175","0","0","10020176","0","0","0","0","10020178","0","6","2"
"11","10020178","0","0","10020177","10020479","2","0","0","10020179","0","14","2"
"12","10020176","0","0","10020178","0","4","0","0","10020177","0","14","2"
"10","10020177","0","0","10020179","0","0","0","0","10020180","0","4","2"
"9","10020179","0","0","10020180","0","10003","0","0","10020182","0","7","2"
"8","10020180","0","0","10020182","0","3","0","0","10020183","0","3","2"
"7","10020182","0","0","10020183","0","10001","0","0","10020184","0","11","2"
"6","10020183","0","0","10020184","0","1","0","0","10020185","0","2","2"
"5","10020184","0","0","10020185","0","0","0","0","10020186","0","12","2"
"4","10020185","0","0","10020186","0","0","0","0","10020187","0","6","2"
"3","10020186","0","0","10020187","0","3","0","0","10020188","0","14","2"
"2","10020187","0","0","10020188","0","10003","0","0","10020189","0","7","2"
"1","10020188","0","0","10020189","0","1","0","0","10020190","0","2","2"
"0","10020189","0","0","10020190","0","0","0","0","10020191","0","13","2"
"66","10020190","0","0","10020191","0","0","0","0","10020192","0","6","2"
"65","10020191","0","0","10020192","0","10001","0","0","10020193","0","7","2"
"64","10020192","0","0","10020193","0","1","0","0","10020194","0","3","2"
"63","10020193","0","0","10020194","0","0","0","0","10020202","0","4","2"
"62","10020194","0","0","10020202","0","1","0","0","10020203","0","2","2"
"61","10020202","0","0","10020203","0","10001","0","0","10020450","0","7","2"
"36","10020476","0","0","10020234","0","2","0","0","10020235","0","2","2"
"35","10020234","0","0","10020235","0","10002","0","0","10020236","0","7","2"
"34","10020235","0","0","10020236","0","1","0","0","10020237","0","2","2"
"33","10020236","10020549","0","10020237","0","0","0","0","10020239","0","4","2"
"32","10020237","0","0","10020239","0","10001","0","0","10020253","0","7","2"
"31","10020239","0","0","10020253","0","0","0","0","10020254","0","6","2"
"30","10020253","0","0","10020254","0","0","0","0","10020255","0","12","2"
"29","10020254","0","0","10020255","10020555","2","0","0","10020256","0","3","2"
"28","10020255","0","0","10020256","0","10001","0","0","10020257","0","7","2"
"27","10020256","0","0","10020257","0","0","0","0","10020258","0","5","2"
"26","10020257","0","0","10020258","0","0","0","0","10020410","0","6","2"
"24","10020410","0","0","10020260","0","0","0","0","10020261","0","12","2"
"23","10020260","0","0","10020261","0","1","0","0","10020262","0","2","2"
"22","10020261","0","0","10020262","0","0","0","0","10020263","0","4","2"
"21","10020262","0","0","10020263","0","10002","0","0","10020264","0","7","2"
"20","10020263","0","0","10020264","0","4","0","0","10020265","0","14","2"
"19","10020264","0","0","10020265","0","0","0","0","10020266","0","12","2"
"18","10020265","0","0","10020266","0","10001","0","0","10020267","0","11","2"
"17","10020266","0","0","10020267","0","2","0","0","10020268","0","3","2"
"16","10020267","0","0","10020268","0","3","0","0","10020269","0","2","2"
"15","10020268","10020273","0","10020269","0","0","0","0","10020270","0","4","2"
"14","10020269","0","0","10020270","0","1","0","0","10020271","0","2","2"
"13","10020270","0","0","10020271","0","3","0","0","10020275","0","2","2"
"13","10020273","0","0","10020272","0","0","0","0","10020274","0","6","2"
"14","10020269","0","0","10020273","0","10001","0","0","10020272","0","7","2"
"12","10020272","0","0","10020274","0","5","0","0","10020276","0","14","2"
"12","10020271","0","0","10020275","0","2","0","0","10020276","0","3","2"
"11","10020274","0","0","10020276","10020275","10003","0","0","10020277","0","7","2"
"10","10020276","0","0","10020277","0","1","0","0","10020278","0","2","2"
"9","10020277","0","0","10020278","0","3","0","0","10020279","0","14","2"
"8","10020278","0","0","10020279","0","10001","0","0","10020280","0","7","2"
"7","10020279","0","0","10020280","0","0","0","0","10020281","0","6","2"
"6","10020280","0","0","10020281","0","2","0","0","10020282","0","2","2"
"5","10020281","0","0","10020282","0","10001","0","0","10020283","0","11","2"
"4","10020282","0","0","10020283","0","0","0","0","10020284","0","4","2"
"3","10020283","0","0","10020284","0","0","0","0","10020285","0","5","2"
"2","10020284","0","0","10020285","0","1","0","0","10020286","0","2","2"
"1","10020285","0","0","10020286","0","10003","0","0","10020287","0","7","2"
"0","10020286","0","0","10020287","0","0","0","0","10020288","0","13","2"
"66","10020287","0","0","10020288","0","10001","0","0","10020289","0","7","2"
"65","10020288","0","0","10020289","0","0","0","0","10020290","0","5","2"
"64","10020289","0","0","10020290","0","1","0","0","10020291","0","2","2"
"63","10020290","0","0","10020291","0","0","0","0","10020292","0","6","2"
"62","10020291","0","0","10020292","0","0","0","0","10020293","0","12","2"
"61","10020292","0","0","10020293","0","1","0","0","10020294","0","2","2"
"60","10020293","10020545","0","10020294","0","0","0","0","10020295","0","4","2"
"59","10020294","0","0","10020295","0","1","0","0","10020296","0","3","2"
"58","10020295","0","0","10020296","0","10001","0","0","10020419","0","7","2"
"45","10020431","0","0","10020331","0","0","0","0","10020336","0","12","2"
"44","10020331","0","0","10020336","0","3","0","0","10020337","0","14","2"
"43","10020336","0","0","10020337","0","2","0","0","10020338","0","2","2"
"42","10020337","0","0","10020338","0","10002","0","0","10020339","0","7","2"
"41","10020338","0","0","10020339","0","10001","0","0","10020412","0","11","2"
"39","10020412","0","0","10020341","0","2","0","0","10020342","0","2","2"
"38","10020341","0","0","10020342","0","0","0","0","10020343","0","4","2"
"37","10020342","0","0","10020343","0","1","0","0","10020344","0","3","2"
"36","10020343","0","0","10020344","0","1","0","0","10020345","0","2","2"
"35","10020344","0","0","10020345","0","0","0","0","10020346","0","12","2"
"34","10020345","0","0","10020346","0","0","0","0","10020347","0","6","2"
"33","10020346","0","0","10020347","0","1","0","0","10020348","0","2","2"
"32","10020347","0","0","10020348","0","3","0","0","10020349","0","14","2"
"31","10020348","10020350","0","10020349","0","0","0","0","10020351","0","4","2"
"32","10020349","0","0","10020350","0","3","0","0","10020352","0","3","2"
"30","10020349","0","0","10020351","0","10002","0","0","10020353","0","7","2"
"31","10020350","0","0","10020352","0","3","0","0","10020355","0","2","2"
"29","10020351","0","0","10020353","0","2","0","0","10020354","0","3","2"
"28","10020353","0","0","10020354","0","2","0","0","10020358","0","2","2"
"30","10020352","0","0","10020355","0","5","0","0","10020356","0","14","2"
"29","10020355","0","0","10020356","0","10003","0","0","10020357","0","7","2"
"28","10020356","0","0","10020357","0","3","0","0","10020358","0","3","2"
"27","10020354","0","0","10020358","10020357","0","0","0","10020359","0","6","2"
"26","10020358","0","0","10020359","0","0","0","0","10020360","0","5","2"
"25","10020359","0","0","10020360","0","0","0","0","10020361","0","4","2"
"24","10020360","0","0","10020361","0","3","0","0","10020362","0","2","2"
"23","10020361","0","0","10020362","0","10001","0","0","10020363","0","7","2"
"22","10020362","0","0","10020363","0","1","0","0","10020364","0","2","2"
"21","10020363","0","0","10020364","0","4","0","0","10020365","0","14","2"
"20","10020364","0","0","10020365","0","0","0","0","10020366","0","4","2"
"19","10020365","0","0","10020366","0","0","0","0","10020367","0","5","2"
"18","10020366","0","0","10020367","0","1","0","0","10020368","0","3","2"
"17","10020367","0","0","10020368","0","10001","0","0","10020369","0","11","2"
"16","10020368","0","0","10020369","0","1","0","0","10020370","0","2","2"
"15","10020369","10020437","0","10020370","0","0","0","0","10020440","0","4","2"
"4","10020449","0","0","10020382","0","3","0","0","10020383","0","3","2"
"3","10020382","0","0","10020383","0","0","0","0","10020384","0","6","2"
"2","10020383","0","0","10020384","0","2","0","0","10020385","0","2","2"
"1","10020384","0","0","10020385","0","1","0","0","10020386","0","2","2"
"0","10020385","0","0","10020386","0","0","0","0","10020387","0","13","2"
"66","10020386","0","0","10020387","0","0","0","0","10020388","0","6","2"
"65","10020387","0","0","10020388","0","0","0","0","10020389","0","4","2"
"64","10020388","0","0","10020389","0","2","0","0","10020390","0","3","2"
"63","10020389","0","0","10020390","0","0","0","0","10020002","0","12","2"
"6","10020079","0","10020582","10020404","10020581","1","0","0","10020405","0","2","2"
"5","10020404","0","0","10020405","0","3","0","0","10020406","0","3","2"
"4","10020405","0","0","10020406","0","10001","0","0","10020083","0","11","2"
"60","10020092","0","0","10020407","0","10001","0","0","10020094","0","7","2"
"30","10020148","0","0","10020408","0","2","0","0","10020150","0","3","2"
"25","10020258","0","0","10020410","0","2","0","0","10020260","0","3","2"
"40","10020339","0","0","10020412","0","2","0","0","10020341","0","3","2"
"57","10020296","0","0","10020419","0","0","0","0","10020420","0","6","2"
"56","10020419","0","0","10020420","10020547","10001","0","0","10020421","0","11","2"
"55","10020420","0","0","10020421","0","0","0","0","10020422","0","4","2"
"54","10020421","0","0","10020422","0","3","0","0","10020423","0","14","2"
"53","10020422","10020426","0","10020423","0","10001","0","0","10020424","0","7","2"
"52","10020423","0","0","10020424","0","10002","0","0","10020436","0","7","2"
"51","10020426","0","0","10020425","0","10003","0","0","10020427","0","7","2"
"52","10020423","0","0","10020426","0","2","0","0","10020425","0","3","2"
"50","10020425","0","0","10020427","0","3","0","0","10020428","0","3","2"
"49","10020427","0","0","10020428","0","0","0","0","10020429","0","4","2"
"48","10020428","0","0","10020429","0","10001","0","0","10020430","0","7","2"
"47","10020429","0","0","10020430","0","10001","0","0","10020431","0","11","2"
"46","10020430","0","0","10020431","10020432","0","0","0","10020331","0","6","2"
"47","10020433","0","0","10020432","0","0","0","0","10020431","0","4","2"
"48","10020434","0","0","10020433","0","1","0","0","10020432","0","2","2"
"49","10020435","0","0","10020434","0","0","0","0","10020433","0","12","2"
"50","10020436","0","0","10020435","0","3","0","0","10020434","0","2","2"
"51","10020424","0","0","10020436","0","3","0","0","10020435","0","3","2"
"16","10020370","0","0","10020437","0","3","0","0","10020438","0","2","2"
"15","10020437","0","0","10020438","0","6","0","0","10020439","0","14","2"
"14","10020438","0","0","10020439","0","10003","0","0","10020441","0","7","2"
"14","10020370","0","0","10020440","0","10002","0","0","10020441","0","7","2"
"13","10020439","0","0","10020441","10020440","1","0","0","10020442","0","3","2"
"12","10020441","0","0","10020442","0","3","0","0","10020443","0","14","2"
"11","10020442","0","0","10020443","0","0","0","0","10020444","0","6","2"
"10","10020443","0","0","10020444","0","10001","0","0","10020445","0","7","2"
"9","10020444","0","0","10020445","0","10001","0","0","10020446","0","11","2"
"8","10020445","0","0","10020446","0","1","0","0","10020447","0","2","2"
"7","10020446","0","0","10020447","0","5","0","0","10020448","0","14","2"
"6","10020447","0","0","10020448","0","0","0","0","10020449","0","5","2"
"5","10020448","0","0","10020449","0","10003","0","0","10020382","0","7","2"
"60","10020203","0","0","10020450","0","2","0","0","10020451","0","2","2"
"59","10020450","0","0","10020451","0","10001","0","0","10020452","0","11","2"
"58","10020451","0","0","10020452","0","3","0","0","10020453","0","14","2"
"57","10020452","0","0","10020453","0","0","0","0","10020454","0","5","2"
"56","10020453","0","0","10020454","0","1","0","0","10020455","0","3","2"
"55","10020454","0","0","10020455","0","10002","0","0","10020456","0","7","2"
"54","10020455","10020458","0","10020456","0","10001","0","0","10020457","0","11","2"
"53","10020456","0","0","10020457","0","1","0","0","10020460","0","3","2"
"53","10020456","0","0","10020458","0","0","0","0","10020459","0","4","2"
"52","10020458","0","0","10020459","0","2","0","0","10020463","0","2","2"
"52","10020457","0","0","10020460","0","0","0","0","10020461","0","12","2"
"51","10020460","0","0","10020461","0","4","0","0","10020462","0","14","2"
"50","10020461","0","0","10020462","10020463","0","0","0","10020464","0","5","2"
"51","10020459","0","0","10020463","0","3","0","0","10020462","0","3","2"
"49","10020462","0","0","10020464","0","3","0","0","10020465","0","14","2"
"48","10020464","0","0","10020465","0","10001","0","0","10020466","0","7","2"
"47","10020465","0","0","10020466","0","0","0","0","10020467","0","4","2"
"46","10020466","0","0","10020467","0","1","0","0","10020468","0","2","2"
"45","10020467","0","0","10020468","0","0","0","0","10020469","0","6","2"
"44","10020468","0","0","10020469","0","1","0","0","10020470","0","2","2"
"43","10020469","0","0","10020470","0","3","0","0","10020471","0","3","2"
"42","10020470","0","0","10020471","0","3","0","0","10020472","0","14","2"
"41","10020471","0","0","10020472","0","1","0","0","10020473","0","2","2"
"40","10020472","0","0","10020473","0","10001","0","0","10020474","0","11","2"
"39","10020473","0","0","10020474","0","0","0","0","10020475","0","4","2"
"38","10020474","0","0","10020475","0","10001","0","0","10020476","0","7","2"
"37","10020475","0","0","10020476","0","0","0","0","10020234","0","6","2"
"14","10020169","0","0","10020477","0","10003","0","0","10020478","0","7","2"
"13","10020477","0","0","10020478","0","1","0","0","10020479","0","2","2"
"12","10020478","0","0","10020479","0","2","0","0","10020177","0","3","2"
"20","10020158","10020556","0","10020480","0","1","0","0","10020559","0","2","2"
"57","10020101","0","0","10020491","0","0","0","0","10020492","0","6","2"
"56","10020491","0","0","10020492","0","10001","0","0","10020493","0","7","2"
"55","10020492","0","0","10020493","0","10001","0","0","10020494","0","11","2"
"54","10020493","0","0","10020494","0","3","0","0","10020495","0","14","2"
"53","10020494","0","0","10020495","0","0","0","0","10020496","0","5","2"
"52","10020495","0","0","10020496","0","1","0","0","10020497","0","3","2"
"51","10020496","0","0","10020497","0","2","0","0","10020498","0","2","2"
"50","10020497","0","0","10020498","0","4","0","0","10020499","0","14","2"
"49","10020498","0","0","10020499","0","0","0","0","10020500","0","6","2"
"48","10020499","0","0","10020500","0","0","0","0","10020501","0","4","2"
"47","10020500","0","0","10020501","0","10002","0","0","10020502","0","7","2"
"46","10020501","0","0","10020502","0","0","0","0","10020503","0","12","2"
"45","10020502","10020505","0","10020503","0","1","0","0","10020504","0","2","2"
"44","10020503","0","0","10020504","0","1","0","0","10020507","0","2","2"
"44","10020503","0","0","10020505","0","2","0","0","10020506","0","2","2"
"43","10020505","0","0","10020506","0","10001","0","0","10020508","0","11","2"
"43","10020504","0","0","10020507","0","10001","0","0","10020510","0","7","2"
"42","10020506","0","0","10020508","0","2","0","0","10020509","0","3","2"
"41","10020508","0","0","10020509","10020510","0","0","0","10020511","0","4","2"
"42","10020507","0","0","10020510","0","1","0","0","10020509","0","2","2"
"40","10020509","0","0","10020511","0","3","0","0","10020512","0","14","2"
"39","10020511","0","0","10020512","0","0","0","0","10020127","0","5","2"
"9","10020064","10020576","0","10020515","0","1","0","0","10020516","10020583","2","2"
"8","10020515","0","0","10020516","0","0","0","0","10020079","0","6","2"
"37","10020031","0","0","10020518","0","2","0","0","10020519","0","14","2"
"36","10020518","0","0","10020519","0","1","0","0","10020520","0","3","2"
"35","10020519","0","0","10020520","0","3","0","0","10020521","0","3","2"
"34","10020520","0","0","10020521","10020522","0","0","0","10020524","0","4","2"
"35","10020585","0","0","10020522","0","10003","0","0","10020521","0","7","2"
"33","10020521","0","0","10020524","0","10001","0","0","10020525","0","7","2"
"32","10020524","0","0","10020525","0","0","0","0","10020526","0","6","2"
"31","10020525","0","0","10020526","0","0","0","0","10020527","0","12","2"
"30","10020526","0","0","10020527","0","10001","0","0","10020528","0","11","2"
"29","10020527","0","0","10020528","0","1","0","0","10020529","0","2","2"
"28","10020528","0","0","10020529","0","4","0","0","10020530","0","14","2"
"27","10020529","0","0","10020530","0","1","0","0","10020531","0","3","2"
"26","10020530","0","0","10020531","0","10001","0","0","10020532","0","7","2"
"25","10020531","0","0","10020532","0","0","0","0","10020533","0","4","2"
"24","10020532","0","0","10020533","0","3","0","0","10020534","0","2","2"
"23","10020533","0","0","10020534","0","10001","0","0","10020535","0","11","2"
"22","10020534","0","0","10020535","0","10001","0","0","10020536","0","7","2"
"21","10020535","0","0","10020536","0","1","0","0","10020537","0","2","2"
"20","10020536","0","0","10020537","0","10003","0","0","10020538","0","7","2"
"19","10020537","0","0","10020538","0","2","0","0","10020539","0","14","2"
"18","10020538","0","0","10020539","0","0","0","0","10020540","0","4","2"
"17","10020539","0","0","10020540","0","10002","0","0","10020542","0","7","2"
"15","10020542","0","0","10020541","0","10002","0","0","10020543","0","7","2"
"16","10020540","0","0","10020542","0","5","0","0","10020541","0","14","2"
"14","10020541","0","0","10020543","0","2","0","0","10020544","0","3","2"
"13","10020543","0","0","10020544","0","0","0","0","10020062","0","5","2"
"59","10020294","0","0","10020545","0","2","0","0","10020546","0","2","2"
"58","10020545","0","0","10020546","0","3","0","0","10020547","0","2","2"
"57","10020546","0","0","10020547","0","1","0","0","10020420","0","2","2"
"36","10020237","0","0","10020549","0","5","0","0","10020550","0","14","2"
"35","10020549","0","0","10020550","0","2","0","0","10020551","0","2","2"
"34","10020550","0","0","10020551","0","3","0","0","10020552","0","14","2"
"33","10020551","0","0","10020552","0","2","0","0","10020553","0","2","2"
"32","10020552","0","0","10020553","0","3","0","0","10020554","0","2","2"
"31","10020553","0","0","10020554","0","2","0","0","10020555","0","2","2"
"30","10020554","0","0","10020555","0","3","0","0","10020255","0","14","2"
"21","10020480","0","0","10020556","0","5","0","0","10020557","0","14","2"
"20","10020556","0","0","10020557","0","0","0","0","10020558","0","4","2"
"19","10020557","0","0","10020558","0","3","0","0","10020560","0","3","2"
"19","10020480","0","0","10020559","0","10001","0","0","10020560","0","7","2"
"18","10020558","0","0","10020560","10020559","0","0","0","10020167","0","6","2"
"38","10020128","0","0","10020561","0","2","0","0","10020562","0","14","2"
"37","10020561","0","0","10020562","0","3","0","0","10020563","0","3","2"
"36","10020562","0","0","10020563","0","0","0","0","10020565","0","4","2"
"35","10020573","0","0","10020564","0","1","0","0","10020146","0","2","2"
"35","10020563","0","0","10020565","0","4","0","0","10020566","0","14","2"
"34","10020565","0","0","10020566","0","4","0","0","10020143","0","14","2"
"38","10020128","0","0","10020567","0","10002","0","0","10020574","0","7","2"
"36","10020574","0","0","10020569","0","6","0","0","10020570","0","14","2"
"35","10020569","0","0","10020570","0","0","0","0","10020571","0","5","2"
"34","10020570","0","0","10020571","0","10003","0","0","10020143","0","7","2"
"36","10020128","0","0","10020573","0","1","0","0","10020564","0","2","2"
"37","10020567","0","0","10020574","0","10003","0","0","10020569","0","7","2"
"10","10020515","0","0","10020576","0","2","0","0","10020577","0","14","2"
"9","10020576","0","0","10020577","0","0","0","0","10020579","0","4","2"
"8","10020577","0","0","10020579","0","10003","0","0","10020582","0","7","2"
"8","10020584","0","0","10020580","0","5","0","0","10020581","0","14","2"
"7","10020580","0","0","10020581","0","10003","0","0","10020404","0","7","2"
"7","10020579","0","0","10020582","0","4","0","0","10020404","0","14","2"
"10","10020515","0","0","10020583","0","0","0","0","10020584","0","4","2"
"9","10020583","0","0","10020584","0","2","0","0","10020580","0","2","2"
"36","10020586","0","0","10020585","0","1","0","0","10020522","0","14","2"
"37","10020031","0","0","10020586","0","10002","0","0","10020585","0","7","2"
"50","10020020","0","0","10020587","0","2","0","0","10020018","0","3","2"
"54","10020009","0","0","10020588","0","3","0","0","10020012","0","3","2"
"54","10020009","0","0","10020589","0","3","0","0","10020013","0","2","2"
"50","10020016","0","0","10020590","0","2","0","0","10020018","0","2","2"
"56","10020007","0","0","10020592","0","0","0","0","10020009","0","4","2"
"63","0","0","0","10030001","0","0","0","0","10030002","0","1","3"
"62","10030001","0","0","10030002","10030369","10001","0","0","10030003","0","7","3"
"61","10030002","0","0","10030003","0","1","0","0","10030004","0","2","3"
"60","10030003","0","0","10030004","0","0","0","0","10030012","0","4","3"
"59","10030004","0","0","10030012","0","0","0","0","10030013","0","12","3"
"58","10030012","0","0","10030013","0","0","0","0","10030014","0","5","3"
"57","10030013","0","0","10030014","0","1","0","0","10030015","0","2","3"
"56","10030014","0","0","10030015","0","0","0","0","10030018","0","4","3"
"55","10030015","0","0","10030018","0","10001","0","0","10030019","0","11","3"
"54","10030018","10030023","0","10030019","0","0","0","0","10030020","0","6","3"
"53","10030019","0","0","10030020","0","2","0","0","10030022","0","2","3"
"51","10030022","0","0","10030021","0","2","0","0","10030380","0","2","3"
"52","10030020","0","0","10030022","0","0","0","0","10030021","0","12","3"
"53","10030019","0","0","10030023","0","1","0","0","10030025","0","3","3"
"51","10030025","0","0","10030024","0","2","0","0","10030380","0","3","3"
"52","10030023","0","0","10030025","0","0","0","0","10030024","0","4","3"
"49","10030380","0","0","10030027","0","10001","0","0","10030028","0","7","3"
"48","10030027","0","0","10030028","0","2","0","0","10030029","0","2","3"
"47","10030028","0","0","10030029","0","0","0","0","10030030","0","12","3"
"46","10030029","0","0","10030030","0","3","0","0","10030031","0","14","3"
"45","10030030","0","0","10030031","0","10001","0","0","10030032","0","11","3"
"44","10030031","0","0","10030032","0","0","0","0","10030033","0","4","3"
"43","10030032","10030035","0","10030033","0","1","0","0","10030034","0","2","3"
"42","10030033","0","0","10030034","0","0","0","0","10030037","0","12","3"
"42","10030033","0","0","10030035","0","10002","0","0","10030036","0","7","3"
"41","10030035","0","0","10030036","0","3","0","0","10030039","0","3","3"
"41","10030034","0","0","10030037","0","2","0","0","10030038","0","14","3"
"40","10030037","0","0","10030038","0","0","0","0","10030040","0","6","3"
"40","10030036","0","0","10030039","0","0","0","0","10030041","0","4","3"
"39","10030038","0","0","10030040","0","10002","0","0","10030043","0","7","3"
"39","10030039","0","0","10030041","0","3","0","0","10030042","0","2","3"
"38","10030041","0","0","10030042","0","10003","0","0","10030045","0","7","3"
"38","10030040","0","0","10030043","0","2","0","0","10030044","0","14","3"
"37","10030043","0","0","10030044","0","10001","0","0","10030047","0","11","3"
"37","10030042","0","0","10030045","0","2","0","0","10030046","0","3","3"
"36","10030045","0","0","10030046","0","3","0","0","10030048","0","2","3"
"36","10030044","0","0","10030047","0","10001","0","0","10030048","0","7","3"
"35","10030046","0","0","10030048","10030047","3","0","0","10030049","0","14","3"
"34","10030048","0","0","10030049","0","10001","0","0","10030050","0","7","3"
"33","10030049","0","0","10030050","0","0","0","0","10030051","0","12","3"
"32","10030050","0","0","10030051","0","0","0","0","10030052","0","4","3"
"31","10030051","0","0","10030052","0","0","0","0","10030053","0","6","3"
"30","10030052","0","0","10030053","0","2","0","0","10030054","0","14","3"
"29","10030053","0","0","10030054","0","1","0","0","10030055","0","2","3"
"28","10030054","0","0","10030055","0","10001","0","0","10030056","0","11","3"
"27","10030055","0","0","10030056","0","1","0","0","10030057","0","3","3"
"26","10030056","0","0","10030057","0","0","0","0","10030058","0","5","3"
"25","10030057","0","0","10030058","0","0","0","0","10030059","0","4","3"
"24","10030058","10030064","0","10030059","0","1","0","0","10030060","10030068","2","3"
"23","10030059","0","0","10030060","0","10001","0","0","10030061","0","7","3"
"22","10030060","0","0","10030061","0","1","0","0","10030062","0","3","3"
"21","10030061","0","10030069","10030062","10030067","1","0","0","10030063","0","2","3"
"20","10030062","0","0","10030063","0","0","0","0","10030072","0","6","3"
"25","10030059","0","0","10030064","0","4","0","0","10030065","0","14","3"
"24","10030064","0","0","10030065","0","3","0","0","10030066","0","2","3"
"23","10030065","0","0","10030066","0","3","0","0","10030067","0","3","3"
"22","10030066","0","0","10030067","0","4","0","0","10030062","0","14","3"
"25","10030059","0","0","10030068","0","10003","0","0","10030070","0","7","3"
"22","10030071","0","0","10030069","0","10003","0","0","10030062","0","7","3"
"24","10030068","0","0","10030070","0","0","0","0","10030071","0","6","3"
"23","10030070","0","0","10030071","0","6","0","0","10030069","0","14","3"
"19","10030063","0","0","10030072","0","10001","0","0","10030073","0","7","3"
"18","10030072","0","0","10030073","0","2","0","0","10030379","0","2","3"
"6","10030377","0","0","10030085","0","0","0","0","10030086","0","4","3"
"5","10030085","0","0","10030086","0","10001","0","0","10030087","0","7","3"
"4","10030086","0","0","10030087","0","3","0","0","10030088","0","14","3"
"3","10030087","0","0","10030088","0","1","0","0","10030089","0","2","3"
"2","10030088","0","0","10030089","0","10002","0","0","10030090","0","7","3"
"1","10030089","0","0","10030090","0","1","0","0","10030091","0","2","3"
"0","10030090","0","0","10030091","0","0","0","0","10030092","0","13","3"
"66","10030091","0","0","10030092","0","0","0","0","10030093","0","4","3"
"65","10030092","0","0","10030093","0","2","0","0","10030094","0","3","3"
"64","10030093","0","0","10030094","0","2","0","0","10030095","0","2","3"
"63","10030094","10030097","0","10030095","0","0","0","0","10030096","0","6","3"
"62","10030095","0","0","10030096","0","0","0","0","10030099","0","4","3"
"62","10030095","0","0","10030097","0","3","0","0","10030098","0","2","3"
"61","10030097","0","0","10030098","0","0","0","0","10030101","0","6","3"
"61","10030096","0","0","10030099","0","2","0","0","10030100","0","3","3"
"60","10030099","0","0","10030100","0","10003","0","0","10030102","0","7","3"
"60","10030098","0","0","10030101","0","0","0","0","10030102","0","5","3"
"59","10030100","0","0","10030102","10030101","10001","0","0","10030103","0","11","3"
"58","10030102","0","0","10030103","0","0","0","0","10030104","0","4","3"
"57","10030103","0","0","10030104","0","10001","0","0","10030105","0","7","3"
"56","10030104","0","0","10030105","0","3","0","0","10030106","0","14","3"
"55","10030105","0","0","10030106","0","1","0","0","10030107","0","3","3"
"54","10030106","0","0","10030107","0","10001","0","0","10030108","0","7","3"
"53","10030107","0","0","10030108","0","0","0","0","10030110","0","12","3"
"52","10030108","0","0","10030110","0","0","0","0","10030156","0","6","3"
"50","10030156","0","0","10030112","0","10001","0","0","10030113","0","7","3"
"49","10030112","0","0","10030113","0","1","0","0","10030114","0","2","3"
"48","10030113","0","0","10030114","0","10001","0","0","10030381","0","11","3"
"46","10030381","0","0","10030116","0","3","0","0","10030117","0","14","3"
"45","10030116","0","0","10030117","0","1","0","0","10030118","0","2","3"
"44","10030117","0","0","10030118","0","0","0","0","10030119","0","4","3"
"43","10030118","10030121","0","10030119","0","0","0","0","10030120","0","6","3"
"42","10030119","0","0","10030120","0","3","0","0","10030123","0","3","3"
"42","10030119","0","0","10030121","0","1","0","0","10030122","0","2","3"
"41","10030121","0","0","10030122","0","10003","0","0","10030125","0","7","3"
"41","10030120","0","0","10030123","0","3","0","0","10030124","0","2","3"
"40","10030123","0","0","10030124","0","2","0","0","10030126","0","2","3"
"40","10030122","0","0","10030125","0","5","0","0","10030127","0","14","3"
"39","10030124","0","0","10030126","0","3","0","0","10030129","0","3","3"
"39","10030125","0","0","10030127","0","0","0","0","10030128","0","6","3"
"38","10030127","0","0","10030128","0","10002","0","0","10030130","0","7","3"
"38","10030126","0","0","10030129","0","4","0","0","10030131","0","14","3"
"37","10030128","0","0","10030130","0","10003","0","0","10030133","0","7","3"
"37","10030129","0","0","10030131","0","10001","0","0","10030132","0","7","3"
"36","10030131","0","0","10030132","0","3","0","0","10030134","0","2","3"
"36","10030130","0","0","10030133","0","0","0","0","10030134","0","5","3"
"35","10030132","0","0","10030134","10030133","0","0","0","10030135","0","4","3"
"34","10030134","0","0","10030135","0","2","0","0","10030136","0","3","3"
