734e163fc65a8ef79e542296446c67b542e15bb818077031850fb1c504b553fa,e60f7411bc24689a242f95a548ea5289de19026e64e5d9fdc692dec7b95145b5,dcbee9bbd97a4920d82ede198def26fa8a423ca2143155f7a8ea7f0f25aba512,50d352ffdcb53c0dedbd2547996ea833ed95631f91e41d8776be5c69073b2c09,46320fb62bdbd3b13a1b38580bc0c5eae0687f71c11473e4dc233026a02a65e5,fcf8363fcfd135d75f51475856465d1739b02f0afde0c03efce3c13f949481d9,973c509ba56735ce0a44e5ab0be87cca4e17690e9ee763089fd533cfe8c9fbf2,adfe9e8cfa3ef36f4a37a281688b62fdcd78c032bca4b5e941e8dc35c67e3cdc
"3","330","2022/05/04 16:00:00","172","0","2022/05/07 15:59:59","107001","0"
"3","331","2022/05/04 16:00:00","172","0","2022/05/07 15:59:59","106101","0"
"3","332","2022/05/04 16:00:00","172","0","2022/05/07 15:59:59","107101","0"
"3","333","2022/05/07 16:00:00","173","0","2022/05/15 15:59:59","120701","1067"
"3","334","2022/05/15 16:00:00","174","0","2022/05/19 15:59:59","111801","0"
"3","335","2022/05/15 16:00:00","174","0","2022/05/19 15:59:59","115001","0"
"3","336","2022/05/19 16:00:00","175","0","2022/05/28 15:59:59","120901","1068"
"3","337","2022/05/28 16:00:00","176","0","2022/05/31 15:59:59","108801","0"
"3","338","2022/05/28 16:00:00","176","0","2022/05/31 15:59:59","108701","0"
"3","339","2022/05/31 16:00:00","177","0","2022/06/04 15:59:59","112001","0"
"3","340","2022/05/31 16:00:00","177","0","2022/06/04 15:59:59","111901","0"
"3","341","2022/06/04 16:00:00","178","0","2022/06/12 15:59:59","121001","1069"
"3","342","2022/06/12 16:00:00","179","0","2022/06/19 15:59:59","116401","1070"
"3","343","2022/06/19 16:00:00","180","0","2022/06/28 15:59:59","115501","0"
"3","344","2022/06/19 16:00:00","181","0","2022/06/28 15:59:59","121101","1071"
"3","345","2022/06/28 16:00:00","182","0","2022/07/02 15:59:59","117001","0"
"3","346","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","118101","1072"
"3","347","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180801","0"
"3","348","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","106701","0"
"3","349","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180701","0"
"3","350","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180301","0"
"3","351","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180601","0"
"3","352","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180101","0"
"3","353","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","106801","0"
"3","354","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180201","0"
"3","355","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180501","0"
"3","356","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","180401","0"
"3","357","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","107001","0"
"3","358","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","106101","0"
"3","359","2022/07/02 16:00:00","183","0","2022/07/05 15:59:59","107101","0"
"3","360","2022/07/05 16:00:00","184","0","2022/07/13 15:59:59","121301","1073"
"3","361","2022/07/10 16:00:00","185","0","2022/07/13 15:59:59","107801","0"
"3","362","2022/07/10 16:00:00","185","0","2022/07/13 15:59:59","107501","0"
"3","363","2022/07/13 16:00:00","186","0","2022/07/17 15:59:59","115901","0"
"3","364","2022/07/13 16:00:00","186","0","2022/07/17 15:59:59","116001","0"
"3","365","2022/07/17 16:00:00","187","0","2022/07/26 15:59:59","121401","1074"
"3","366","2022/07/26 16:00:00","188","0","2022/07/30 15:59:59","117201","0"
"3","367","2022/08/10 16:00:00","189","0","2022/08/13 15:59:59","109101","0"
"3","368","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180401","1075"
"3","369","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180201","1075"
"3","370","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180901","0"
"3","371","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","118101","0"
"3","372","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180801","0"
"3","373","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","106701","0"
"3","374","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180701","0"
"3","375","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180301","0"
"3","376","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180601","0"
"3","377","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180101","0"
"3","378","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","106801","0"
"3","379","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","180501","0"
"3","380","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","107001","0"
"3","381","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","106101","0"
"3","382","2022/09/01 16:00:00","190","0","2022/09/04 15:59:59","107101","0"
"3","383","2022/08/02 16:00:00","191","0","2022/08/10 15:59:59","121501","1076"
"3","384","2022/08/13 16:00:00","192","0","2022/08/17 15:59:59","116201","0"
"3","385","2022/08/13 16:00:00","192","0","2022/08/17 15:59:59","116301","0"
"3","386","2022/08/17 16:00:00","193","0","2022/08/24 15:59:59","121601","1077"
"3","387","2022/08/24 16:00:00","194","0","2022/09/01 15:59:59","118001","0"
"3","388","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180901","1078"
"3","389","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","118101","0"
"3","390","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180801","0"
"3","391","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","106701","0"
"3","392","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180701","0"
"3","393","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180301","0"
"3","394","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180601","0"
"3","395","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180101","0"
"3","396","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","106801","0"
"3","397","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180201","0"
"3","398","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180501","0"
"3","399","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","180401","0"
"3","400","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","107001","0"
"3","401","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","106101","0"
"3","402","2022/07/30 16:00:00","195","0","2022/08/02 15:59:59","107101","0"
"3","403","2022/09/04 16:00:00","196","0","2022/09/12 15:59:59","122001","1079"
"3","404","2022/09/12 16:00:00","197","0","2022/09/16 15:59:59","116501","0"
"3","405","2022/09/12 16:00:00","197","0","2022/09/16 15:59:59","116601","0"
"3","406","2022/09/16 16:00:00","198","0","2022/09/25 15:59:59","121901","1080"
"3","407","2022/09/25 16:00:00","199","0","2022/09/29 15:59:59","117701","0"
"3","408","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","106101","1081"
"3","409","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","107001","1081"
"3","410","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180901","0"
"3","411","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","118101","0"
"3","412","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180801","0"
"3","413","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","106701","0"
"3","414","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180701","0"
"3","415","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180301","0"
"3","416","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180601","0"
"3","417","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180101","0"
"3","418","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","106801","0"
"3","419","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180201","0"
"3","420","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180501","0"
"3","421","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","180401","0"
"3","422","2022/09/29 16:00:00","200","0","2022/10/02 15:59:59","107101","0"
"3","423","2022/10/02 16:00:00","201","0","2022/10/11 15:59:59","122201","1082"
"3","424","2022/10/11 16:00:00","202","0","2022/10/17 15:59:59","116701","0"
"3","425","2022/10/11 16:00:00","202","0","2022/10/17 15:59:59","116901","0"
"3","426","2022/10/17 16:00:00","203","0","2022/10/26 15:59:59","122301","1083"
"3","427","2022/10/26 16:00:00","204","0","2022/11/01 15:59:59","119901","0"
"3","428","2022/11/01 16:00:00","205","0","2022/11/09 15:59:59","122501","1084"
"3","429","2022/11/09 16:00:00","206","0","2022/11/12 15:59:59","117001","0"
"3","430","2022/11/12 16:00:00","207","0","2022/11/16 15:59:59","120701","0"
"3","431","2022/11/12 16:00:00","207","0","2022/11/16 15:59:59","120901","0"
"3","432","2022/11/16 16:00:00","208","0","2022/11/26 15:59:59","122601","1085"
"3","433","2022/11/26 16:00:00","209","0","2022/11/29 15:59:59","107901","0"
"3","434","2022/11/26 16:00:00","209","0","2022/11/29 15:59:59","107701","0"
"3","435","2022/11/29 16:00:00","210","0","2022/12/02 15:59:59","110301","0"
"3","436","2022/11/29 16:00:00","210","0","2022/12/02 15:59:59","110001","0"
"3","437","2022/12/02 16:00:00","211","0","2022/12/11 15:59:59","122901","1086"
"3","438","2022/12/11 16:00:00","212","0","2022/12/14 15:59:59","117201","0"
"3","439","2022/12/14 16:00:00","213","0","2022/12/17 15:59:59","121001","0"
"3","440","2022/12/14 16:00:00","213","0","2022/12/17 15:59:59","121101","0"
"3","441","2022/12/17 16:00:00","214","0","2022/12/25 15:59:59","122701","1087"
"3","442","2022/12/25 16:00:00","215","0","2022/12/28 15:59:59","113101","0"
"3","443","2022/12/25 16:00:00","215","0","2022/12/28 15:59:59","113401","0"
"3","444","2022/12/28 16:00:00","216","0","2023/01/02 15:59:59","110601","0"
"3","445","2022/12/28 16:00:00","216","0","2023/01/02 15:59:59","110401","0"
"3","446","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","123001","1088"
"3","447","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180901","0"
"3","448","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","118101","0"
"3","449","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180801","0"
"3","450","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","106701","0"
"3","451","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180701","0"
"3","452","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180301","0"
"3","453","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180601","0"
"3","454","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180101","0"
"3","455","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","106801","0"
"3","456","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180201","0"
"3","457","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180501","0"
"3","458","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","180401","0"
"3","459","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","107001","0"
"3","460","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","106101","0"
"3","461","2023/01/02 16:00:00","217","0","2023/01/05 15:59:59","107101","0"
"3","462","2023/01/05 16:00:00","218","0","2023/01/14 15:59:59","123101","1089"
"3","463","2023/01/14 16:00:00","219","0","2023/01/17 15:59:59","118001","0"
"3","464","2023/01/17 16:00:00","220","0","2023/01/24 15:59:59","123201","1090"
"3","465","2023/01/24 16:00:00","221","0","2023/02/01 15:59:59","123301","1091"
"3","466","2023/02/01 16:00:00","222","0","2023/02/12 15:59:59","123601","1092"
"3","467","2023/02/12 16:00:00","223","0","2023/02/16 15:59:59","117701","0"
"3","468","2023/02/16 16:00:00","224","0","2023/02/26 15:59:59","123701","1093"
"3","469","2023/02/26 16:00:00","225","0","2023/03/01 15:59:59","108101","0"
"3","470","2023/02/26 16:00:00","225","0","2023/03/01 15:59:59","108301","0"
"3","471","2023/03/01 16:00:00","226","0","2023/03/04 15:59:59","111101","0"
"3","472","2023/03/01 16:00:00","226","0","2023/03/04 15:59:59","113901","0"
"3","473","2023/03/04 16:00:00","227","0","2023/03/12 15:59:59","123801","1094"
"3","474","2023/03/12 16:00:00","228","0","2023/03/15 15:59:59","121501","0"
"3","475","2023/03/15 16:00:00","229","0","2023/03/19 15:59:59","107801","0"
"3","476","2023/03/15 16:00:00","229","0","2023/03/19 15:59:59","107501","0"
"3","477","2023/03/19 16:00:00","230","0","2023/03/28 15:59:59","123901","1095"
"3","478","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180601","1096"
"3","479","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180101","1096"
"3","480","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","123001","0"
"3","481","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180901","0"
"3","482","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","118101","0"
"3","483","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180801","0"
"3","484","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","106701","0"
"3","485","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180701","0"
"3","486","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180301","0"
"3","487","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","106801","0"
"3","488","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180201","0"
"3","489","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180501","0"
"3","490","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","180401","0"
"3","491","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","107001","0"
"3","492","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","106101","0"
"3","493","2023/03/28 16:00:00","231","0","2023/03/31 15:59:59","107101","0"
"3","494","2023/03/31 16:00:00","232","0","2023/04/03 15:59:59","108401","0"
"3","495","2023/03/31 16:00:00","232","0","2023/04/03 15:59:59","108601","0"
"3","496","2023/04/03 16:00:00","233","0","2023/04/12 15:59:59","124001","1097"
"3","497","2023/04/12 16:00:00","234","0","2023/04/19 15:59:59","119901","0"
"3","498","2023/04/19 16:00:00","235","0","2023/04/26 15:59:59","111501","0"
"3","499","2023/04/19 16:00:00","235","0","2023/04/26 15:59:59","114401","0"
"3","500","2023/04/26 16:00:00","236","0","2023/05/04 15:59:59","124201","1098"
"3","501","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","181001","1099"
"3","502","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","123001","0"
"3","503","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180901","0"
"3","504","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","118101","0"
"3","505","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180801","0"
"3","506","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","106701","0"
"3","507","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180701","0"
"3","508","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180301","0"
"3","509","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180601","0"
"3","510","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180101","0"
"3","511","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","106801","0"
"3","512","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180201","0"
"3","513","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180501","0"
"3","514","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","180401","0"
"3","515","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","107001","0"
"3","516","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","106101","0"
"3","517","2023/05/04 16:00:00","237","0","2023/05/07 15:59:59","107101","0"
"3","518","2023/05/07 16:00:00","238","0","2023/05/16 15:59:59","124601","1100"
"3","519","2023/05/16 16:00:00","239","0","2023/05/20 15:59:59","120701","0"
"3","520","2023/05/16 16:00:00","239","0","2023/05/20 15:59:59","120901","0"
"3","521","2023/05/20 16:00:00","240","0","2023/05/28 15:59:59","124501","1101"
"3","522","2023/05/28 16:00:00","241","0","2023/06/04 15:59:59","112001","0"
"3","523","2023/05/28 16:00:00","241","0","2023/06/04 15:59:59","111801","0"
"3","524","2023/05/28 16:00:00","241","0","2023/06/04 15:59:59","111901","0"
"3","525","2023/05/28 16:00:00","241","0","2023/06/04 15:59:59","115001","0"
"3","526","2023/05/28 16:00:00","241","0","2023/06/04 15:59:59","108801","0"
"3","527","2023/05/28 16:00:00","241","0","2023/06/04 15:59:59","108701","0"
"3","528","2023/06/04 16:00:00","242","0","2023/06/15 15:59:59","124801","1102"
"3","529","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","116401","0"
"3","530","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","121301","0"
"3","531","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","121401","0"
"3","532","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","121601","0"
"3","533","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","122001","0"
"3","534","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","121901","0"
"3","535","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","122201","0"
"3","536","2023/06/15 16:00:00","243","0","2023/06/17 15:59:59","122301","0"
"3","537","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","122601","0"
"3","538","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","122701","0"
"3","539","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","123101","0"
"3","540","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","123201","0"
"3","541","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","123701","0"
"3","542","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","123901","0"
"3","543","2023/06/17 16:00:00","244","0","2023/06/19 15:59:59","124201","0"
"3","544","2023/06/19 16:00:00","245","0","2023/06/28 15:59:59","125001","1103"
"3","545","2023/06/19 16:00:00","246","0","2023/06/26 15:59:59","121001","0"
"3","546","2023/06/19 16:00:00","246","0","2023/06/26 15:59:59","121101","0"
"3","547","2023/06/19 16:00:00","246","0","2023/06/26 15:59:59","115501","0"
"3","548","2023/06/19 16:00:00","246","0","2023/06/26 15:59:59","109101","0"
"3","549","2023/06/28 16:00:00","247","0","2023/07/02 15:59:59","122501","0"
"3","550","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","118201","1104"
"3","551","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","181001","0"
"3","552","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","123001","0"
"3","553","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180901","0"
"3","554","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","118101","0"
"3","555","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180801","0"
"3","556","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","106701","0"
"3","557","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180701","0"
"3","558","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180301","0"
"3","559","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180601","0"
"3","560","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180101","0"
"3","561","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","106801","0"
"3","562","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180201","0"
"3","563","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180501","0"
"3","564","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","180401","0"
"3","565","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","107001","0"
"3","566","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","106101","0"
"3","567","2023/07/02 16:00:00","248","0","2023/07/05 15:59:59","107101","0"
"3","568","2023/07/05 16:00:00","249","0","2023/07/12 15:59:59","125101","1105"
"3","569","2023/07/12 16:00:00","250","0","2023/07/19 15:59:59","125201","1106"
"3","570","2023/07/19 16:00:00","251","0","2023/07/29 15:59:59","120001","1107"
"3","571","2023/07/29 16:00:00","252","0","2023/08/01 15:59:59","122901","0"
"3","572","2023/08/01 16:00:00","253","0","2023/08/09 15:59:59","125301","1108"
"3","573","2023/08/09 16:00:00","254","0","2023/08/12 15:59:59","121501","0"
"3","574","2023/08/12 16:00:00","255","0","2023/08/19 15:59:59","125401","1109"
"3","575","2023/08/19 16:00:00","256","0","2023/08/27 15:59:59","125801","1110"
"3","576","2023/08/27 16:00:00","257","0","2023/09/01 15:59:59","123301","0"
"3","577","2023/09/01 16:00:00","258","0","2023/09/11 15:59:59","125501","1111"
"3","578","2023/09/11 16:00:00","259","0","2023/09/16 15:59:59","123601","0"
"3","579","2023/09/16 16:00:00","260","0","2023/09/25 15:59:59","125601","1112"
"3","580","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180301","1113"
"3","581","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","118201","0"
"3","582","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","181001","0"
"3","583","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","123001","0"
"3","584","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180901","0"
"3","585","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","118101","0"
"3","586","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180801","0"
"3","587","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","106701","0"
"3","588","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180701","0"
"3","589","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180601","0"
"3","590","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180101","0"
"3","591","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","106801","0"
"3","592","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180201","0"
"3","593","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180501","0"
"3","594","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","180401","0"
"3","595","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","107001","0"
"3","596","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","106101","0"
"3","597","2023/09/25 16:00:00","261","0","2023/09/28 15:59:59","107101","0"
"3","598","2023/09/28 16:00:00","262","0","2023/10/02 15:59:59","123801","0"
"3","599","2023/10/02 16:00:00","263","0","2023/10/11 15:59:59","126201","1114"
"3","600","2023/10/11 16:00:00","264","0","2023/10/17 15:59:59","124001","0"
"3","601","2023/10/17 16:00:00","265","0","2023/10/25 15:59:59","126301","1115"
"3","602","2023/10/25 16:00:00","266","0","2023/11/01 15:59:59","124601","0"
"3","603","2023/10/25 16:00:00","266","0","2023/11/01 15:59:59","124501","0"
"3","604","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","126401","1116"
"3","605","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","118201","0"
"3","606","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","181001","0"
"3","607","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","123001","0"
"3","608","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180901","0"
"3","609","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","118101","0"
"3","610","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180801","0"
"3","611","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","106701","0"
"3","612","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180701","0"
"3","613","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180301","0"
"3","614","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180601","0"
"3","615","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180101","0"
"3","616","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","106801","0"
"3","617","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180201","0"
"3","618","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180501","0"
"3","619","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","180401","0"
"3","620","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","107001","0"
"3","621","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","106101","0"
"3","622","2023/11/01 16:00:00","267","0","2023/11/04 15:59:59","107101","0"
"3","623","2023/11/04 16:00:00","268","0","2023/11/13 15:59:59","126601","1117"
"3","624","2023/11/13 16:00:00","269","0","2023/11/16 15:59:59","122501","0"
"3","625","2023/11/16 16:00:00","270","0","2023/11/26 15:59:59","126801","1118"
"3","626","2023/11/26 16:00:00","271","0","2023/12/01 15:59:59","107501","0"
"3","627","2023/11/26 16:00:00","271","0","2023/12/01 15:59:59","107801","0"
"3","628","2023/11/26 16:00:00","271","0","2023/12/01 15:59:59","110301","0"
"3","629","2023/11/26 16:00:00","271","0","2023/12/01 15:59:59","110001","0"
"3","630","2023/12/01 16:00:00","272","0","2023/12/10 15:59:59","126901","1119"
"3","631","2023/12/10 16:00:00","273","0","2023/12/13 15:59:59","122901","0"
"3","632","2023/12/13 16:00:00","274","0","2023/12/16 15:59:59","124801","0"
"3","633","2023/12/13 16:00:00","274","0","2023/12/16 15:59:59","125001","0"
"3","634","2023/12/16 16:00:00","275","0","2023/12/23 15:59:59","127101","1120"
"3","635","2023/12/23 16:00:00","276","0","2023/12/27 15:59:59","107701","0"
"3","636","2023/12/23 16:00:00","276","0","2023/12/27 15:59:59","107901","0"
"3","637","2023/12/23 16:00:00","276","0","2023/12/27 15:59:59","110601","0"
"3","638","2023/12/23 16:00:00","276","0","2023/12/27 15:59:59","110401","0"
"3","639","2023/12/27 16:00:00","277","0","2024/01/01 15:59:59","117201","0"
"3","640","2023/12/27 16:00:00","277","0","2024/01/01 15:59:59","117001","0"
"3","641","2023/12/27 16:00:00","277","0","2024/01/01 15:59:59","113101","0"
"3","642","2023/12/27 16:00:00","277","0","2024/01/01 15:59:59","113401","0"
"3","643","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","126501","1121"
"3","644","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","126401","0"
"3","645","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","118201","0"
"3","646","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","181001","0"
"3","647","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","123001","0"
"3","648","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180901","0"
"3","649","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","118101","0"
"3","650","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180801","0"
"3","651","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","106701","0"
"3","652","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180701","0"
"3","653","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180301","0"
"3","654","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180601","0"
"3","655","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180101","0"
"3","656","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","106801","0"
"3","657","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180201","0"
"3","658","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180501","0"
"3","659","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","180401","0"
"3","660","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","107001","0"
