83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2
"0","10053115","6011","2021/04/16 16:00:00","討伐特別戰鬥的 Boss","0","10053","2021/04/30 15:59:59","9016","3","0","1","601","81053007","81053007"
"0","10053118","6011","2021/04/16 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10053","2021/04/30 15:59:59","9015","5","0","1","601","81053008","81053008"
"1","10054103","6011","2021/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34200000","0","10054","2021/04/19 15:59:59","9018","1","0","10800000","601","81054001","81054001"
"1","10054104","6011","2021/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 23400000","0","10054","2021/04/19 15:59:59","9018","1","0","21600000","601","81054002","81054002"
"0","10054105","6011","2021/04/01 16:00:00","完成特別戰鬥的模式1","0","10054","2021/04/19 15:59:59","9016","1","0","1","601","81054003","81054003"
"0","10054106","6011","2021/04/01 16:00:00","打倒秋乃、優花梨、咲戀的闇影","0","10054","2021/04/19 15:59:59","9001","0","0","3","601","81054004","81054004"
"1","10054107","6011","2021/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8400000","0","10054","2021/04/19 15:59:59","9018","1","0","36600000","601","81054005","81054005"
"1","10054108","6011","2021/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4200000","0","10054","2021/04/19 15:59:59","9018","1","0","40800000","601","81054006","81054006"
"0","10054109","6011","2021/04/01 16:00:00","討伐特別戰鬥的 Boss","0","10054","2021/04/19 15:59:59","9016","3","0","1","601","81054007","81054007"
"0","10054110","6011","2021/04/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10054","2021/04/19 15:59:59","9015","5","0","1","601","81054008","81054008"
"0","10055103","6011","2021/03/17 16:00:00","打倒克莉絲提娜和望和伊莉亞的闇影","0","10055","2021/03/26 15:59:59","9001","0","0","3","601","81055001","81055001"
"1","10055104","6011","2021/03/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5460000","0","10055","2021/03/26 15:59:59","9018","1","0","540000","601","81055002","81055002"
"1","10055105","6011","2021/03/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4920000","0","10055","2021/03/26 15:59:59","9018","1","0","1080000","601","81055003","81055003"
"0","10055106","6011","2021/03/17 16:00:00","完成特別戰鬥的模式2","0","10055","2021/03/26 15:59:59","9016","2","0","1","601","81055004","81055004"
"1","10055111","6011","2021/03/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2940000","0","10055","2021/03/26 15:59:59","9018","1","0","3060000","601","81055005","81055005"
"1","10055113","6011","2021/03/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1500000","0","10055","2021/03/26 15:59:59","9018","1","0","4500000","601","81055006","81055006"
"0","10055115","6011","2021/03/17 16:00:00","討伐特別戰鬥的 Boss","0","10055","2021/03/26 15:59:59","9016","3","0","1","601","81055007","81055007"
"0","10055118","6011","2021/03/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10055","2021/03/26 15:59:59","9015","5","0","1","601","81055008","81055008"
"1","10056103","6011","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 37070000","0","10056","2021/05/22 15:59:59","9018","1","0","2930000","601","81056001","81056001"
"1","10056104","6011","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34140000","0","10056","2021/05/22 15:59:59","9018","1","0","5860000","601","81056002","81056002"
"0","10056105","6011","2021/05/04 16:00:00","完成特別戰鬥的模式1","0","10056","2021/05/22 15:59:59","9016","1","0","1","601","81056003","81056003"
"1","10056106","6011","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 28134000","0","10056","2021/05/22 15:59:59","9018","1","0","11866000","601","81056004","81056004"
"1","10056107","6011","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 25068000","0","10056","2021/05/22 15:59:59","9018","1","0","14932000","601","81056005","81056005"
"0","10056108","6011","2021/05/04 16:00:00","完成特別戰鬥的模式2","0","10056","2021/05/22 15:59:59","9016","2","0","1","601","81056006","81056006"
"1","10056109","6011","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 12000000","0","10056","2021/05/22 15:59:59","9018","1","0","28000000","601","81056007","81056007"
"1","10056110","6011","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6000000","0","10056","2021/05/22 15:59:59","9018","1","0","34000000","601","81056008","81056008"
"0","10056111","6011","2021/05/04 16:00:00","討伐特別戰鬥的 Boss","0","10056","2021/05/22 15:59:59","9016","3","0","1","601","81056009","81056009"
"0","10056112","6011","2021/05/04 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10056","2021/05/22 15:59:59","9015","5","0","1","601","81056010","81056010"
"0","10057103","6011","2021/05/19 16:00:00","打倒美食殿堂隊伍的闇影","0","10057","2021/05/28 14:59:59","9001","0","0","4","601","81057001","81057001"
"1","10057104","6011","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3960000","0","10057","2021/05/28 14:59:59","9018","1","0","640000","601","81057002","81057002"
"1","10057105","6011","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3360000","0","10057","2021/05/28 14:59:59","9018","1","0","1240000","601","81057003","81057003"
"0","10057106","6011","2021/05/19 16:00:00","完成特別戰鬥的模式2","0","10057","2021/05/28 14:59:59","9016","2","0","1","601","81057004","81057004"
"1","10057111","6011","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1840000","0","10057","2021/05/28 14:59:59","9018","1","0","2760000","601","81057005","81057005"
"1","10057113","6011","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 960000","0","10057","2021/05/28 14:59:59","9018","1","0","3640000","601","81057006","81057006"
"0","10057115","6011","2021/05/19 16:00:00","討伐特別戰鬥的 Boss","0","10057","2021/05/28 14:59:59","9016","3","0","1","601","81057007","81057007"
"0","10057118","6011","2021/05/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10057","2021/05/28 14:59:59","9015","5","0","1","601","81057008","81057008"
"0","10058103","6011","2021/06/02 16:00:00","打倒35隻狂野角鹿","0","10058","2021/06/26 15:59:59","9014","0","0","35","601","81058001","81058001"
"1","10058104","6011","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 13400000","0","10058","2021/06/26 15:59:59","9018","1","0","1600000","601","81058002","81058002"
"1","10058105","6011","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 11800000","0","10058","2021/06/26 15:59:59","9018","1","0","3200000","601","81058003","81058003"
"0","10058106","6011","2021/06/02 16:00:00","完成特別戰鬥的模式2","0","10058","2021/06/26 15:59:59","9016","2","0","1","601","81058004","81058004"
"1","10058107","6011","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 6800000","0","10058","2021/06/26 15:59:59","9018","1","0","8200000","601","81058005","81058005"
"1","10058108","6011","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 3400000","0","10058","2021/06/26 15:59:59","9018","1","0","11600000","601","81058006","81058006"
"0","10058109","6011","2021/06/02 16:00:00","討伐角鹿將軍","0","10058","2021/06/26 15:59:59","9016","3","0","1","601","81058007","81058007"
"0","10058110","6011","2021/06/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","0","10058","2021/06/26 15:59:59","9015","5","0","1","601","81058008","81058008"
"1","10059103","6011","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 25700000","0","10059","2021/06/26 15:59:59","9018","1","0","2300000","601","81059001","81059001"
"1","10059104","6011","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 23400000","0","10059","2021/06/26 15:59:59","9018","1","0","4600000","601","81059002","81059002"
"0","10059105","6011","2021/06/12 16:00:00","通過黑風之精靈的MODE1","0","10059","2021/06/26 15:59:59","9016","1","0","1","601","81059003","81059003"
"0","10059106","6011","2021/06/12 16:00:00","打倒可可蘿、優衣的闇影及其餘怪物","0","10059","2021/06/26 15:59:59","9001","0","0","4","601","81059004","81059004"
"1","10059111","6011","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 14000000","0","10059","2021/06/26 15:59:59","9018","1","0","14000000","601","81059005","81059005"
"1","10059113","6011","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 7000000","0","10059","2021/06/26 15:59:59","9018","1","0","21000000","601","81059006","81059006"
"0","10059115","6011","2021/06/12 16:00:00","討伐黑風之精靈","0","10059","2021/06/26 15:59:59","9016","3","0","1","601","81059007","81059007"
"0","10059118","6011","2021/06/12 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","0","10059","2021/06/26 15:59:59","9015","5","0","1","601","81059008","81059008"
"1","10060103","6011","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4860000","0","10060","2021/06/27 15:59:59","9018","1","0","840000","601","81060001","81060001"
"1","10060104","6011","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4030000","0","10060","2021/06/27 15:59:59","9018","1","0","1670000","601","81060002","81060002"
"0","10060105","6011","2021/06/18 16:00:00","完成特別戰鬥的模式1","0","10060","2021/06/27 15:59:59","9016","1","0","1","601","81060003","81060003"
"0","10060106","6011","2021/06/18 16:00:00","打倒霞與栞的闇影","0","10060","2021/06/27 15:59:59","9001","0","0","2","601","81060004","81060004"
"1","10060111","6011","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2130000","0","10060","2021/06/27 15:59:59","9018","1","0","3570000","601","81060005","81060005"
"1","10060113","6011","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1060000","0","10060","2021/06/27 15:59:59","9018","1","0","4640000","601","81060006","81060006"
"0","10060115","6011","2021/06/18 16:00:00","討伐特別戰鬥的 Boss","0","10060","2021/06/27 15:59:59","9016","3","0","1","601","81060007","81060007"
"0","10060118","6011","2021/06/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10060","2021/06/27 15:59:59","9015","5","0","1","601","81060008","81060008"
"0","10061103","6011","2021/07/05 16:00:00","將MODE1出現的怪物全部打倒","0","10061","2021/07/23 15:59:59","9016","1","0","1","601","81061001","81061001"
"1","10061104","6011","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 37330000","0","10061","2021/07/23 15:59:59","9018","1","0","2670000","601","81061002","81061002"
"1","10061105","6011","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34660000","0","10061","2021/07/23 15:59:59","9018","1","0","5340000","601","81061003","81061003"
"0","10061106","6011","2021/07/05 16:00:00","完成特別戰鬥的模式2","0","10061","2021/07/23 15:59:59","9016","2","0","1","601","81061004","81061004"
"1","10061111","6011","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 21330000","0","10061","2021/07/23 15:59:59","9018","1","0","18670000","601","81061005","81061005"
"1","10061113","6011","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10660000","0","10061","2021/07/23 15:59:59","9018","1","0","29340000","601","81061006","81061006"
"0","10061115","6011","2021/07/05 16:00:00","討伐特別戰鬥的 Boss","0","10061","2021/07/23 15:59:59","9016","3","0","1","601","81061007","81061007"
"0","10061118","6011","2021/07/05 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10061","2021/07/23 15:59:59","9015","5","0","1","601","81061008","81061008"
"0","10062103","6011","2021/08/09 16:00:00","打倒new generations的闇影","0","10062","2021/08/27 15:59:59","9001","0","0","3","601","81062001","81062001"
"0","10062104","6011","2021/08/09 16:00:00","將MODE2出現的怪物全部打倒","0","10062","2021/08/27 15:59:59","9016","2","0","1","601","81062002","81062002"
"1","10062105","6011","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 1920000","0","10062","2021/08/27 15:59:59","9018","1","0","480000","601","81062003","81062003"
"1","10062106","6011","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 1440000","0","10062","2021/08/27 15:59:59","9018","1","0","960000","601","81062004","81062004"
"1","10062111","6011","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 960000","0","10062","2021/08/27 15:59:59","9018","1","0","1440000","601","81062005","81062005"
"1","10062113","6011","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 480000","0","10062","2021/08/27 15:59:59","9018","1","0","1920000","601","81062006","81062006"
"0","10062115","6011","2021/08/09 16:00:00","討伐喧囂獨角兔","0","10062","2021/08/27 15:59:59","9016","3","0","1","601","81062007","81062007"
"0","10062118","6011","2021/08/09 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","0","10062","2021/08/27 15:59:59","9015","5","0","1","601","81062008","81062008"
"1","10063103","6011","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 13840000","0","10063","2021/08/27 15:59:59","9018","1","0","2160000","601","81063001","81063001"
"0","10063104","6011","2021/08/17 16:00:00","通過糾結的盆栽小花的MODE1","0","10063","2021/08/27 15:59:59","9016","1","0","1","601","81063002","81063002"
"1","10063105","6011","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 9760000","0","10063","2021/08/27 15:59:59","9018","1","0","6240000","601","81063003","81063003"
"1","10063106","6011","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 7840000","0","10063","2021/08/27 15:59:59","9018","1","0","8160000","601","81063004","81063004"
"0","10063111","6011","2021/08/17 16:00:00","通過糾結的盆栽小花的MODE2","0","10063","2021/08/27 15:59:59","9016","2","0","1","601","81063005","81063005"
"1","10063113","6011","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 2960000","0","10063","2021/08/27 15:59:59","9018","1","0","13040000","601","81063006","81063006"
"0","10063115","6011","2021/08/17 16:00:00","討伐糾結的盆栽小花","0","10063","2021/08/27 15:59:59","9016","3","0","1","601","81063007","81063007"
"0","10063118","6011","2021/08/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","0","10063","2021/08/27 15:59:59","9015","5","0","1","601","81063008","81063008"
"1","10064103","6011","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 25990000","0","10064","2021/08/20 15:59:59","9018","1","0","3210000","601","81064001","81064001"
"1","10064104","6011","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 22780000","0","10064","2021/08/20 15:59:59","9018","1","0","6420000","601","81064002","81064002"
"0","10064105","6011","2021/08/02 16:00:00","完成特別戰鬥的模式1","0","10064","2021/08/20 15:59:59","9016","1","0","1","601","81064003","81064003"
"1","10064106","6011","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16940000","0","10064","2021/08/20 15:59:59","9018","1","0","12260000","601","81064004","81064004"
"1","10064107","6011","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 14310000","0","10064","2021/08/20 15:59:59","9018","1","0","14890000","601","81064005","81064005"
"0","10064108","6011","2021/08/02 16:00:00","完成特別戰鬥的模式2","0","10064","2021/08/20 15:59:59","9016","2","0","1","601","81064006","81064006"
"1","10064109","6011","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7790000","0","10064","2021/08/20 15:59:59","9018","1","0","21410000","601","81064007","81064007"
"1","10064110","6011","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3890000","0","10064","2021/08/20 15:59:59","9018","1","0","25310000","601","81064008","81064008"
"0","10064111","6011","2021/08/02 16:00:00","討伐特別戰鬥的 Boss","0","10064","2021/08/20 15:59:59","9016","3","0","1","601","81064009","81064009"
"0","10064112","6011","2021/08/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10064","2021/08/20 15:59:59","9015","5","0","1","601","81064010","81064010"
"0","10065103","6011","2021/07/19 16:00:00","打倒秋乃、珠希、優花梨、美冬的闇影","0","10065","2021/07/28 15:59:59","9001","0","0","4","601","81065001","81065001"
"1","10065104","6011","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7832000","0","10065","2021/07/28 15:59:59","9018","1","0","968000","601","81065002","81065002"
"1","10065105","6011","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6864000","0","10065","2021/07/28 15:59:59","9018","1","0","1936000","601","81065003","81065003"
"0","10065106","6011","2021/07/19 16:00:00","完成特別戰鬥的模式2","0","10065","2021/07/28 15:59:59","9016","2","0","1","601","81065004","81065004"
"1","10065111","6011","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3960000","0","10065","2021/07/28 15:59:59","9018","1","0","4840000","601","81065005","81065005"
"1","10065113","6011","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2024000","0","10065","2021/07/28 15:59:59","9018","1","0","6776000","601","81065006","81065006"
"0","10065115","6011","2021/07/19 16:00:00","討伐特別戰鬥的 Boss","0","10065","2021/07/28 15:59:59","9016","3","0","1","601","81065007","81065007"
"0","10065118","6011","2021/07/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10065","2021/07/28 15:59:59","9015","5","0","1","601","81065008","81065008"
"1","10066103","6011","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 52294000","0","10066","2021/09/19 15:59:59","9018","1","0","706000","601","81066001","81066001"
"1","10066104","6011","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 51588000","0","10066","2021/09/19 15:59:59","9018","1","0","1412000","601","81066002","81066002"
"0","10066105","6011","2021/09/01 16:00:00","完成特別戰鬥的模式1","0","10066","2021/09/19 15:59:59","9016","1","0","1","601","81066003","81066003"
"0","10066106","6011","2021/09/01 16:00:00","打倒守門者和祈梨和嘉夜的闇影","0","10066","2021/09/19 15:59:59","9001","0","0","3","601","81066004","81066004"
"1","10066107","6011","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34628000","0","10066","2021/09/19 15:59:59","9018","1","0","18372000","601","81066005","81066005"
"1","10066108","6011","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16256000","0","10066","2021/09/19 15:59:59","9018","1","0","36744000","601","81066006","81066006"
"0","10066109","6011","2021/09/01 16:00:00","討伐特別戰鬥的 Boss","0","10066","2021/09/19 15:59:59","9016","3","0","1","601","81066007","81066007"
"0","10066110","6011","2021/09/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10066","2021/09/19 15:59:59","9015","5","0","1","601","81066008","81066008"
"0","10067103","6011","2021/09/17 16:00:00","打倒莉瑪、真陽、鈴、栞的闇影","0","10067","2021/09/26 15:59:59","9001","0","0","4","601","81067001","81067001"
"1","10067104","6011","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7683000","0","10067","2021/09/26 15:59:59","9018","1","0","917000","601","81067002","81067002"
"1","10067105","6011","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6765000","0","10067","2021/09/26 15:59:59","9018","1","0","1835000","601","81067003","81067003"
"0","10067106","6011","2021/09/17 16:00:00","完成特別戰鬥的模式2","0","10067","2021/09/26 15:59:59","9016","2","0","1","601","81067004","81067004"
"1","10067111","6011","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3900000","0","10067","2021/09/26 15:59:59","9018","1","0","4700000","601","81067005","81067005"
"1","10067113","6011","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1950000","0","10067","2021/09/26 15:59:59","9018","1","0","6650000","601","81067006","81067006"
"0","10067115","6011","2021/09/17 16:00:00","討伐特別戰鬥的 Boss","0","10067","2021/09/26 15:59:59","9016","3","0","1","601","81067007","81067007"
"0","10067118","6011","2021/09/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10067","2021/09/26 15:59:59","9015","5","0","1","601","81067008","81067008"
"1","10068103","6011","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 42600000","0","10068","2021/10/19 15:59:59","9018","1","0","7400000","601","81068001","81068001"
"1","10068104","6011","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 35300000","0","10068","2021/10/19 15:59:59","9018","1","0","14700000","601","81068002","81068002"
"0","10068105","6011","2021/10/01 16:00:00","完成特別戰鬥的模式1","0","10068","2021/10/19 15:59:59","9016","1","0","1","601","81068003","81068003"
"0","10068106","6011","2021/10/01 16:00:00","打倒碧、美冬、珠希的闇影","0","10068","2021/10/19 15:59:59","9001","0","0","3","601","81068004","81068004"
"1","10068107","6011","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 18560000","0","10068","2021/10/19 15:59:59","9018","1","0","31440000","601","81068005","81068005"
"1","10068108","6011","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 9300000","0","10068","2021/10/19 15:59:59","9018","1","0","40700000","601","81068006","81068006"
"0","10068109","6011","2021/10/01 16:00:00","討伐特別戰鬥的 Boss","0","10068","2021/10/19 15:59:59","9016","3","0","1","601","81068007","81068007"
"0","10068110","6011","2021/10/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10068","2021/10/19 15:59:59","9015","5","0","1","601","81068008","81068008"
"1","10069103","6011","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7695000","0","10069","2021/10/27 15:59:59","9018","1","0","855000","601","81069001","81069001"
"1","10069104","6011","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6925000","0","10069","2021/10/27 15:59:59","9018","1","0","1625000","601","81069002","81069002"
"0","10069105","6011","2021/10/18 16:00:00","完成特別戰鬥的模式1","0","10069","2021/10/27 15:59:59","9016","1","0","1","601","81069003","81069003"
"0","10069106","6011","2021/10/18 16:00:00","打倒璃乃、步未、日和的闇影","0","10069","2021/10/27 15:59:59","9001","0","0","3","601","81069004","81069004"
"1","10069111","6011","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4104000","0","10069","2021/10/27 15:59:59","9018","1","0","4446000","601","81069005","81069005"
"1","10069113","6011","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2052000","0","10069","2021/10/27 15:59:59","9018","1","0","6498000","601","81069006","81069006"
"0","10069115","6011","2021/10/18 16:00:00","討伐特別戰鬥的 Boss","0","10069","2021/10/27 15:59:59","9016","3","0","1","601","81069007","81069007"
"0","10069118","6011","2021/10/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10069","2021/10/27 15:59:59","9015","5","0","1","601","81069008","81069008"
"0","10070101","6011","2021/11/01 16:00:00","完成特別戰鬥的模式1","0","10070","2021/11/19 15:59:59","9016","1","0","1","601","81070001","81070001"
"0","10070102","6011","2021/11/01 16:00:00","完成特別戰鬥的模式2","0","10070","2021/11/19 15:59:59","9016","2","0","1","601","81070002","81070002"
"1","10070103","6011","2021/11/01 16:00:00","把留到暑假最後一天的作業寫到40％吧","0","10070","2021/11/19 15:59:59","9020","0","0","40","601","81070003","81070003"
"1","10070104","6011","2021/11/01 16:00:00","把留到暑假最後一天的作業寫到70％吧","0","10070","2021/11/19 15:59:59","9020","0","0","70","601","81070004","81070004"
"0","10070105","6011","2021/11/01 16:00:00","把留到暑假最後一天的作業寫完吧","0","10070","2021/11/19 15:59:59","9016","3","0","1","601","81070005","81070005"
"0","10070106","6011","2021/11/01 16:00:00","在5次以內，通過EXHIBITION或特別戰鬥","0","10070","2021/11/19 15:59:59","9015","5","0","1","601","81070006","81070006"
"1","10071103","6011","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 11300000","0","10071","2021/11/27 15:59:59","9018","1","0","1200000","601","81071001","81071001"
"1","10071104","6011","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10100000","0","10071","2021/11/27 15:59:59","9018","1","0","2400000","601","81071002","81071002"
"0","10071105","6011","2021/11/18 16:00:00","完成特別戰鬥的模式1","0","10071","2021/11/27 15:59:59","9016","1","0","1","601","81071003","81071003"
"1","10071106","6011","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7800000","0","10071","2021/11/27 15:59:59","9018","1","0","4700000","601","81071004","81071004"
"1","10071107","6011","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6600000","0","10071","2021/11/27 15:59:59","9018","1","0","5900000","601","81071005","81071005"
"0","10071108","6011","2021/11/18 16:00:00","完成特別戰鬥的模式2","0","10071","2021/11/27 15:59:59","9016","2","0","1","601","81071006","81071006"
"1","10071109","6011","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3600000","0","10071","2021/11/27 15:59:59","9018","1","0","8900000","601","81071007","81071007"
"1","10071110","6011","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1800000","0","10071","2021/11/27 15:59:59","9018","1","0","10700000","601","81071008","81071008"
"0","10071111","6011","2021/11/18 16:00:00","討伐特別戰鬥的 Boss","0","10071","2021/11/27 15:59:59","9016","3","0","1","601","81071009","81071009"
"0","10071112","6011","2021/11/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10071","2021/11/27 15:59:59","9015","5","0","1","601","81071010","81071010"
"0","10072101","6011","2021/12/02 16:00:00","打倒30隻歌唱水母","0","10072","2021/12/20 15:59:59","9014","0","0","30","601","81072001","81072001"
"0","10072102","6011","2021/12/02 16:00:00","打倒慈樂之音的闇影","0","10072","2021/12/20 15:59:59","9001","0","0","3","601","81072002","81072002"
"1","10072103","6011","2021/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 32000000","0","10072","2021/12/20 15:59:59","9018","1","0","16000000","601","81072003","81072003"
"1","10072104","6011","2021/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16000000","0","10072","2021/12/20 15:59:59","9018","1","0","32000000","601","81072004","81072004"
"0","10072105","6011","2021/12/02 16:00:00","討伐特別戰鬥的 Boss","0","10072","2021/12/20 15:59:59","9016","3","0","1","601","81072005","81072005"
"0","10072106","6011","2021/12/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10072","2021/12/20 15:59:59","9015","5","0","1","601","81072006","81072006"
"1","10073103","6011","2021/12/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7630000","0","10073","2021/12/26 15:59:59","9018","1","0","1170000","601","81073001","81073001"
