2aaf7af9cd00422253c4289c2f158eb452b3f806b6ec27a6536366221be3cfc8,7fccf764f4d5f7534a9d8db3b75f0346856444b86bb7f8c717d0c25f6233be3d,ee25d2ba8a5d428cd7bc0a3606ba270158a906cfb3c16478cb9c542e1ab91993,d5bd6a87d88ab7e0728a4c56a12499fd2a8ef92152d63a7671d8569340ae140b,0d6ca9b00d91b4648f59a51c8a3e086c283b06aa3a79ddcd9bde2f9c2877ecaa,95296df9f3a486ad5d89123b5586e827d83de84029f84f117e6adda740ff174d,ac1ca81d67b5139eeece5319a471861c7b82e3b3d9a4aaf384d5c96526c3c850,1b5acbceeb7512f491eed70cbdc2c7e4ed04a0c488162b0d630a2d4d21fac327,3dd2030a2abed6eeb6ddcb4da6a9ef38ce36ba52110a24818055fe50d1c25709,20d04f0d6e79fbf7fcc3fafbc1a564c5e7deab1064f0a61a22ed0aa28cd49ea5,3f687214097b218aa5b220f07c824981171e61100ca43e1e50b2eb65653a9128,06f4e7a78da5dbc7d3fed4a7f528c3c4ed039d346d3d34689faf9f62691c15a2,04978bedb735786dd9c30bdb467889d66e19b64ec19b6551d3005cd90e451ac0,6f99eac48be1de9d282bb6a296c8c2cff22f720473bcbcc971323265d85114ad,854a65a86b8c6bc46491d96b329d83082011d082c1a40820e18be9b93b4e32df,ee6dd18496603080d4e88a7d938b02d193e73674aae92b985038a0031cb8383d,01ca8ac139bd2709e8f1d5fae5cf3d78d3084eee03fc19993d11f81808dbb55a,a5f6a818c5ca5b5381144a7f03b2906366a6f62ce456069a58163d83f026648e,e176aa6f42db9e134b1714df0971a68092277e9b4c63ac7e04f2cf8f0d956def,a42d5ac6632eb8a99b6407c514a22c0e515fba57b8bfb7e114e85c1ddf7d7280,8543bedd7a9c2b0cfe764885f39bdebbc85f2c76ee494185bd41ef6d10853085,60a47e71b5bf0ef9f8b1d0b08716c274ad35becb7661d5e95220287ffb96d395,fe89f8e87634992f1114d6f7b84822d64f2dd40c2ac06faa2f3c4d722acb779a,03232a7c30a99171c35c58653152184e43e07c3bc83ec9f7502f4c5d0c66a8aa
"1","0","0","0","0","0","2","203801","0","0","0","0","2","0","0","0","20380101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","203803","0","0","0","0","2","0","0","0","20380301","1","0","0","0","0","0","0"
"1","0","0","0","0","0","3","203804","0","0","0","0","2","0","0","0","20380401","1","0","0","0","0","0","1"
"1","0","0","0","0","0","2","203805","0","0","0","0","2","0","0","0","20380501","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","203806","0","0","0","0","2","0","0","0","20380601","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","203807","0","0","0","0","2","0","0","0","20380701","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","203900","0","0","0","0","2","0","0","0","20390001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","203902","0","0","0","0","2","0","0","0","20390201","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204000","0","0","0","0","2","0","0","0","20400001","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204100","0","0","0","0","2","0","0","0","20410001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204200","0","0","0","0","2","0","0","0","20420001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204300","0","0","0","0","2","0","0","0","20430001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204301","0","0","0","0","2","0","0","0","20430101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204302","0","0","0","0","2","0","0","0","20430201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204400","0","0","0","0","2","0","0","0","20440001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204403","0","0","0","0","2","0","0","0","20440301","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204500","0","0","0","0","2","0","0","0","20450001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204501","0","0","0","0","2","0","0","0","20450101","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204502","0","0","0","0","2","0","0","0","20450201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204503","0","0","0","0","2","0","0","0","20450301","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204600","0","0","0","0","2","0","0","0","20460001","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204700","0","0","0","0","2","0","0","0","20470001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204701","0","0","0","0","2","0","0","0","20470101","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","204702","0","0","0","0","2","0","0","0","20470201","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204703","0","0","0","0","2","0","0","0","20470301","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204800","0","0","0","0","2","0","0","0","20480001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204801","0","0","0","0","2","0","0","0","20480101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204802","0","0","0","0","2","0","0","0","20480201","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204803","0","0","0","0","2","0","0","0","20480301","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","204900","0","0","0","0","2","0","0","0","20490001","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205000","0","0","0","0","2","0","0","0","20500001","1001","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","205001","0","0","0","0","2","0","0","0","20500101","1002","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205100","0","0","0","0","2","0","0","0","20510001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205200","0","0","0","0","2","0","0","0","20520001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205201","0","0","0","0","2","0","0","0","20520101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205300","0","0","0","0","2","0","0","0","20530001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205301","0","0","0","0","2","0","0","0","20530101","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","205400","0","0","0","0","2","0","0","0","20540001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","205401","0","0","0","0","2","0","0","0","20540101","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205402","0","0","0","0","2","0","0","0","20540201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205500","0","0","0","0","2","0","0","0","20550001","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","205600","0","0","0","0","2","0","0","0","20560001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","205700","0","0","0","0","2","0","0","0","20570001","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","205701","0","0","0","0","2","0","0","0","20570101","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","3","205800","0","0","0","0","2","0","0","0","20580001","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","205801","0","0","0","0","2","0","0","0","20580101","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","205802","0","0","0","0","2","0","0","0","20580201","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","205803","0","0","0","0","2","0","0","0","20580301","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","205804","0","0","0","0","2","0","0","0","20580401","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","205805","0","0","0","0","2","0","0","0","20580501","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","205806","0","0","0","0","2","0","0","0","20580601","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","205807","0","0","0","0","2","0","0","0","20580701","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","205808","0","0","0","0","2","0","0","0","20580801","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","205809","0","0","0","0","2","0","0","0","20580901","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","205810","0","0","0","0","2","0","0","0","20581001","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","205811","0","0","0","0","2","0","0","0","20581101","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","2","205900","0","0","0","0","2","0","0","0","20590001","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","206000","0","0","0","0","2","0","0","0","20600001","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","206100","0","0","0","0","2","0","0","0","20610001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","206200","0","0","0","0","2","0","0","0","20620001","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","206201","0","0","0","0","1","0","0","0","20620101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","1","206300","0","0","0","0","1","0","0","0","20630001","0","0","0","0","0","0","0"
"1001","0","0","0","0","0","1","206301","0","0","0","0","1","0","0","0","20630101","0","0","0","0","0","0","0"
"1","0","0","0","0","0","2","206400","0","0","0","0","2","0","0","0","20640001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","206500","0","0","0","0","2","0","0","0","20650001","1","0","0","0","0","0","0"
"1002","0","1","1","0","1002","7","206700","0","0","0","0","1","0","0","0","20670001","1001","0","0","1001","0","0","1"
"1001","0","1","1","0","1002","6","206701","0","0","0","0","3","0","0","0","20670101","1002","0","0","0","0","0","1001"
"1002","0","1002","1001","0","1","10","206702","0","0","1001","0","4","0","0","0","20670201","1001","0","1002","1","1","0","1"
"1002","0","0","0","0","0","2","206800","0","0","0","0","2","0","0","0","20680001","1002","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","206801","0","0","0","0","2","0","0","0","20680101","1002","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","206802","0","0","0","0","2","0","0","0","20680201","1002","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","206803","0","0","0","0","2","0","0","0","20680301","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","206804","0","0","0","0","2","0","0","0","20680401","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","206900","0","0","0","0","2","0","0","0","20690001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","206901","0","0","0","0","2","0","0","0","20690101","1001","0","0","0","0","0","0"
"1001","0","1002","0","0","1001","5","207000","0","0","0","0","2","0","0","0","20700001","1002","0","0","0","0","0","1002"
"1002","0","1002","0","0","1002","5","207001","0","0","0","0","2","0","0","0","20700101","1001","0","0","0","0","0","1002"
"1","0","0","0","0","0","3","207100","0","0","0","0","1","0","0","0","20710001","1","0","0","0","0","0","1001"
"1","0","1","0","0","0","3","207101","0","0","0","0","1","0","0","0","20710101","1001","0","0","0","0","0","1"
"1001","0","1","0","0","0","3","207102","0","0","0","0","1","0","0","0","20710201","1001","0","0","0","0","0","1"
"1001","0","1","0","0","0","2","207200","0","0","0","0","2","0","0","0","20720001","1001","0","0","0","0","0","1"
"1001","0","1","0","0","0","2","207201","0","0","0","0","2","0","0","0","20720101","1001","0","0","0","0","0","1"
"1001","0","1","0","0","0","2","207300","0","0","0","0","1","0","0","0","20730001","1001","0","0","0","0","0","1"
"1001","0","1","0","0","0","2","207301","0","0","0","0","1","0","0","0","20730101","1001","0","0","0","0","0","1"
"1001","0","0","0","0","0","3","207500","0","0","0","0","2","0","0","0","20750001","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","207501","0","0","0","0","2","0","0","0","20750101","1002","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","207502","0","0","0","0","2","0","0","0","20750201","1002","0","0","0","0","0","1002"
"1001","0","0","0","0","0","2","207600","0","0","0","0","2","0","0","0","20760001","1001","0","0","0","0","0","0"
"1","0","1","1","0","1","10","207700","0","0","1","0","2","0","0","0","20770001","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207701","0","0","1","0","2","0","0","0","20770101","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207702","0","0","1","0","2","0","0","0","20770201","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207703","0","0","1","0","2","0","0","0","20770301","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207704","0","0","1","0","2","0","0","0","20770401","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207705","0","0","1","0","2","0","0","0","20770501","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207706","0","0","1","0","2","0","0","0","20770601","1","0","1","1","1","0","1"
"1","0","1","1","0","1","10","207707","0","0","1","0","2","0","0","0","20770701","1","0","1","1","1","0","1"
"1001","0","1","1","0","1","10","207800","0","0","1","0","2","0","0","0","20780001","1","0","1","1","1","0","1"
"1001","0","0","0","0","0","2","207900","0","0","0","0","2","0","0","0","20790001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","207901","0","0","0","0","2","0","0","0","20790101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208000","0","0","0","0","2","0","0","0","20800001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208001","0","0","0","0","2","0","0","0","20800101","1001","0","0","0","0","0","0"
"1003","0","0","0","0","0","2","208002","0","0","0","0","2","0","0","0","20800201","1003","0","0","0","0","0","0"
"1004","0","0","0","0","0","2","208003","0","0","0","0","2","0","0","0","20800301","1004","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208004","0","0","0","0","2","0","0","0","20800401","1001","0","0","0","0","0","0"
"1003","0","0","0","0","0","2","208005","0","0","0","0","2","0","0","0","20800501","1003","0","0","0","0","0","0"
"1004","0","0","0","0","0","2","208006","0","0","0","0","2","0","0","0","20800601","1004","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208007","0","0","0","0","2","0","0","0","20800701","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208008","0","0","0","0","2","0","0","0","20800801","1001","0","0","0","0","0","0"
"1003","0","0","0","0","0","2","208009","0","0","0","0","2","0","0","0","20800901","1003","0","0","0","0","0","0"
"1004","0","0","0","0","0","2","208010","0","0","0","0","2","0","0","0","20801001","1004","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208011","0","0","0","0","2","0","0","0","20801101","1001","0","0","0","0","0","0"
"1003","0","0","0","0","0","2","208012","0","0","0","0","2","0","0","0","20801201","1003","0","0","0","0","0","0"
"1004","0","0","0","0","0","2","208013","0","0","0","0","2","0","0","0","20801301","1004","0","0","0","0","0","0"
"1","0","1","0","0","0","1","208100","0","0","0","0","1","0","0","0","20810001","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208101","0","0","0","0","1","0","0","0","20810101","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208102","0","0","0","0","1","0","0","0","20810201","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208103","0","0","0","0","1","0","0","0","20810301","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208104","0","0","0","0","1","0","0","0","20810401","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208105","0","0","0","0","1","0","0","0","20810501","1","0","0","0","0","0","1"
"1001","0","1001","0","0","0","4","208106","0","0","0","0","1","0","0","0","20810601","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208107","0","0","0","0","1","0","0","0","20810701","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208108","0","0","0","0","1","0","0","0","20810801","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208109","0","0","0","0","1","0","0","0","20810901","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208110","0","0","0","0","1","0","0","0","20811001","1001","0","0","0","0","0","1001"
"1","0","1","0","0","0","1","208200","0","0","0","0","1","0","0","0","20820001","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208201","0","0","0","0","1","0","0","0","20820101","1","0","0","0","0","0","1"
"1","0","1","0","0","0","1","208202","0","0","0","0","1","0","0","0","20820201","1","0","0","0","0","0","1"
"1001","0","1001","0","0","0","4","208203","0","0","0","0","1","0","0","0","20820301","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208204","0","0","0","0","1","0","0","0","20820401","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208205","0","0","0","0","1","0","0","0","20820501","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208206","0","0","0","0","1","0","0","0","20820601","1001","0","0","0","0","0","1001"
"1001","0","1002","0","0","0","4","208300","0","0","0","0","1","0","0","0","20830001","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","208301","0","0","0","0","1","0","0","0","20830101","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","208302","0","0","0","0","1","0","0","0","20830201","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","208303","0","0","0","0","1","0","0","0","20830301","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","208303","0","0","0","0","1","0","0","0","20830401","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","208305","0","0","0","0","1","0","0","0","20830501","1002","0","0","0","0","0","1002"
"1001","0","1002","0","0","0","4","208306","0","0","0","0","1","0","0","0","20830601","1002","0","0","0","0","0","1002"
"1001","0","1001","0","0","0","4","208307","0","0","0","0","1","0","0","0","20830701","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208308","0","0","0","0","1","0","0","0","20830801","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208309","0","0","0","0","1","0","0","0","20830901","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","208310","0","0","0","0","1","0","0","0","20831001","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","2","208400","0","0","0","0","2","0","0","0","20840001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208401","0","0","0","0","2","0","0","0","20840101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208500","0","0","0","0","2","0","0","0","20850001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208501","0","0","0","0","2","0","0","0","20850101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","208502","0","0","0","0","2","0","0","0","20850201","1001","0","0","0","0","0","0"
"1003","0","1003","0","0","0","2","208600","0","0","0","0","2","0","0","0","20860001","1003","0","0","0","0","0","1003"
"1003","0","1003","0","0","0","2","208601","0","0","0","0","2","0","0","0","20860101","1003","0","0","0","0","0","1003"
"1003","0","1002","0","0","0","2","208602","0","0","0","0","2","0","0","0","20860201","1002","0","0","0","0","0","1002"
"1004","0","1005","0","0","1004","5","208606","0","0","0","0","2","0","0","0","20860601","1005","0","0","0","0","0","1004"
"1004","0","1005","0","0","1004","5","208607","0","0","0","0","2","0","0","0","20860701","1005","0","0","0","0","0","1004"
"1003","0","1002","0","0","0","4","208608","0","0","0","0","2","0","0","0","20860801","1002","0","0","0","0","0","1002"
"1","0","1","0","0","0","2","208700","0","0","0","0","2","0","0","0","20870001","1","0","0","0","0","0","1"
"1001","0","0","0","0","0","2","208800","0","0","0","0","2","0","0","0","20880001","1001","0","0","0","0","0","0"
"1001","0","1","0","0","0","2","208900","0","0","0","0","2","0","0","0","20890001","1002","0","0","0","0","0","1001"
"1001","0","1","0","0","0","2","208901","0","0","0","0","2","0","0","0","20890101","1001","0","0","0","0","0","1001"
"1001","0","1","0","0","0","2","208902","0","0","0","0","2","0","0","0","20890201","1002","0","0","0","0","0","1001"
"1003","0","0","0","0","0","2","209000","0","0","0","0","2","0","0","0","20900001","1003","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209001","0","0","0","0","2","0","0","0","20900101","1002","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209003","0","0","0","0","2","0","0","0","20900301","1002","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209100","0","0","0","0","2","0","0","0","20910001","1001","0","0","0","0","0","0"
"1002","0","0","0","0","0","3","209200","0","0","0","0","2","0","0","0","20920001","1002","0","0","0","0","0","1002"
"1002","0","0","0","0","0","3","209201","0","0","0","0","2","0","0","0","20920101","1002","0","0","0","0","0","1002"
"1002","0","0","0","0","0","3","209202","0","0","0","0","2","0","0","0","20920201","1002","0","0","0","0","0","1002"
"1001","0","0","0","0","0","2","209300","0","0","0","0","2","0","0","0","20930001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209301","0","0","0","0","2","0","0","0","20930101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209302","0","0","0","0","2","0","0","0","20930201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209303","0","0","0","0","2","0","0","0","20930301","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","209304","0","0","0","0","2","0","0","0","20930401","1001","0","0","0","0","0","0"
"1001","0","1","1","0","1002","6","209601","0","0","0","0","3","0","0","0","20960101","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","2","209700","0","0","0","0","2","0","0","0","20970001","1002","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","209701","0","0","0","0","2","0","0","0","20970101","1002","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","209702","0","0","0","0","2","0","0","0","20970201","1002","0","0","0","0","0","0"
"1002","0","0","0","0","0","2","209703","0","0","0","0","2","0","0","0","20970301","1002","0","0","0","0","0","0"
"1002","0","1","1","0","1002","7","209800","0","0","0","0","3","0","0","0","20980001","1001","0","0","1001","0","0","1"
"1","0","0","0","0","0","2","209900","0","0","0","0","1","0","0","0","20990001","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","3","210000","0","0","0","0","1","0","0","0","21000001","1002","0","0","0","0","0","1"
"1002","0","1","0","0","0","4","210001","0","0","0","0","1","0","0","0","21000101","1","0","0","0","0","0","1"
"1002","0","1","0","0","0","4","210002","0","0","0","0","1","0","0","0","21000201","1","0","0","0","0","0","1"
"1","0","1002","0","0","1","5","210003","0","0","0","0","2","0","0","0","21000301","1002","0","0","0","0","0","1"
"1002","0","1002","0","0","1","5","210004","0","0","0","0","2","0","0","0","21000401","1002","0","0","0","0","0","1"
"1002","0","0","0","0","0","3","210005","0","0","0","0","1","0","0","0","21000501","1","0","0","0","0","0","1"
"1","0","1","0","0","0","2","210100","0","0","0","0","2","0","0","0","21010001","1","0","0","0","0","0","1"
"1003","0","1","1001","0","1","8","210200","0","0","0","0","3","0","0","0","21020001","1004","0","1","1","0","0","1001"
"1001","0","0","0","0","0","3","210300","0","0","0","0","2","0","0","0","21030001","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","210301","0","0","0","0","2","0","0","0","21030101","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","2","210400","0","0","0","0","2","0","0","0","21040001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","210401","0","0","0","0","2","0","0","0","21040101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","210402","0","0","0","0","2","0","0","0","21040201","1001","0","0","0","0","0","0"
"1001","0","1001","0","0","0","4","210500","0","0","0","0","1","0","0","0","21050001","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210501","0","0","0","0","1","0","0","0","21050101","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210502","0","0","0","0","1","0","0","0","21050201","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210510","0","0","0","0","1","0","0","0","21051001","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210511","0","0","0","0","1","0","0","0","21051101","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210512","0","0","0","0","1","0","0","0","21051201","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210513","0","0","0","0","1","0","0","0","21051301","1001","0","0","0","0","0","1001"
"1001","0","1001","0","0","0","4","210514","0","0","0","0","1","0","0","0","21051401","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","2","210600","0","0","0","0","2","0","0","0","21060001","1002","0","0","0","0","0","0"
"1001","0","0","0","0","0","3","210700","0","0","0","0","2","0","0","0","21070001","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","210800","0","0","0","0","2","0","0","0","21080001","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","210801","0","0","0","0","2","0","0","0","21080101","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","210802","0","0","0","0","2","0","0","0","21080201","1001","0","0","0","0","0","1001"
"1004","0","1004","0","0","0","4","210900","0","0","0","0","3","0","0","0","21090001","1001","0","0","0","0","0","1004"
"1004","0","1004","0","0","0","4","210901","0","0","0","0","3","0","0","0","21090101","1001","0","0","0","0","0","1004"
"1001","0","1002","1002","0","1","8","211001","0","0","0","0","3","0","0","0","21100101","1002","0","1001","1","0","0","1"
"1002","0","1","1","0","1002","7","211101","0","0","0","0","3","0","0","0","21110101","1001","0","0","1001","0","0","1"
"1001","0","0","0","0","0","3","211200","0","0","0","0","2","0","0","0","21120001","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","211201","0","0","0","0","2","0","0","0","21120101","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","211202","0","0","0","0","2","0","0","0","21120201","1001","0","0","0","0","0","1001"
"1","0","0","0","0","0","3","211300","0","0","0","0","2","0","0","0","21130001","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211301","0","0","0","0","2","0","0","0","21130101","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211302","0","0","0","0","2","0","0","0","21130201","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211303","0","0","0","0","2","0","0","0","21130301","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211304","0","0","0","0","2","0","0","0","21130401","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211305","0","0","0","0","2","0","0","0","21130501","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211306","0","0","0","0","2","0","0","0","21130601","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211307","0","0","0","0","2","0","0","0","21130701","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211308","0","0","0","0","2","0","0","0","21130801","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211309","0","0","0","0","2","0","0","0","21130901","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211400","0","0","0","0","2","0","0","0","21140001","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211500","0","0","0","0","2","0","0","0","21150001","1","0","0","0","0","0","1"
"1","0","0","0","0","0","3","211501","0","0","0","0","2","0","0","0","21150101","1","0","0","0","0","0","1"
"1004","0","1004","0","0","0","4","211600","0","0","0","0","3","0","0","0","21160001","1001","0","0","0","0","0","1004"
"1001","0","1001","0","0","0","4","211700","0","0","0","0","3","0","0","0","21170001","1","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","211800","0","0","0","0","2","0","0","0","21180001","1002","0","0","0","0","0","1002"
"1002","0","0","0","0","0","3","211801","0","0","0","0","2","0","0","0","21180101","1002","0","0","0","0","0","1002"
"1002","0","0","0","0","0","3","211802","0","0","0","0","2","0","0","0","21180201","1002","0","0","0","0","0","1002"
"1","0","0","0","0","0","2","211901","0","0","0","0","2","0","0","0","21190101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","211902","0","0","0","0","2","0","0","0","21190201","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","211903","0","0","0","0","2","0","0","0","21190301","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","211904","0","0","0","0","2","0","0","0","21190401","1","0","0","0","0","0","0"
"1","0","1","1001","0","1","8","212001","0","0","0","0","4","0","0","0","21200101","1001","0","1002","1","0","0","1002"
"1002","0","1","1","0","1002","7","212101","0","0","0","0","3","0","0","0","21210101","1001","0","0","1001","0","0","1"
"1001","0","1","1","0","1001","7","212201","0","0","0","0","3","0","0","0","21220101","1002","0","0","1002","0","0","1"
