b220930c8030fa70be8620238f0263304747e1090860e7cb799b2dc522961c33,84c23c65b7a65a91cf7e3d788a2f90e0c4a353cf7e432eaab48974e26f36fde4,8926609c9fd2109345b888faf22b4d786b9d07aa4fc1923c3eb214a6dafbbbc6,74d503e672efca4ae4a52492f5b36d6dd74f72f312fc32ad059e8d982a672acc,cf140eda6b2de57e4036b3d8e28bcd79096f105e47e268b8cefcb959692db843,0b83e28911bff2887dbd90efd8d6aa6daf5626fcf1c32f6a16015cdc25f83a84,81584a637614d2bf56a5c61d6d5d147b1f3e4af6370dc46628cb1e47f9b2e82b,97ac3cd6879d720e643dfe2d13bc095749b5ea8fe82ece9f9feb971270cccb6b,520b49a36f3f27e97ad000e437ce1a30a0c7b77f70c2a058d66788157c2b7e6f,6ba0025b2f7ea0170ec866d26c728167112c4de7e1e7d036e4b8345e3567e7bb,91f45c4cefe0a670b9d431658d300547bb614bcdf29f7469e36bd3427e0d3729,1bd01869e955121768d69abe85dc5923eedeec66528c94e56781f0e095e8d35c,2e57059828e27757adbc6f22329b7658fd7ce3970fd98a672cc8fa362af884ff,f3813a54b596188230407d94bf61fae6661e5472228486a8ba4cf5baf6b25c06,cff2292287a986f149d5e7f1c65c689a664bac1ce3f20d635c5bf6c7ed407f9d,93162c545665911b192b37d0fdbacc90aac52baaa5002a44185417380f037355,31617968e30b0450df452ae3678bc2d1d4c994aba1aa63ee01e762b351589e2f,07c88790d9182f77d1b24ce618f347ac914d292bcafdba621f48b528fe06ff00,83aea641a793e619dbe778df9b5c5c5cd8289aa70275eb89b50ea08aee01a6ba,1ed6f65b8744b8c948adc69518e6659693f5cc2251f65393101919bb3687c260,b9d94213481f2a250ab5decea6b55be5ebb9d6d385f4980bb01f3f5040338629,6bfc7e6a3ed62475ed72caa67a1f0e70fff375d893ca27d44eb9e92ea17ea431,85335f60eee09ed9bc675fd3a9be8ff879954237981debd9d8a77487ac05a282,7730b4465b72726ddc1dc128f81b54e815d62ab3a9a2081c92f4667767cf2d74,c15945dcea32fbfc5676c8146a89b5ad0849ed086f4d201aa24979538b967c74,f12f71e768cf329e2d990746537bc582d5358b87d49beef0f9d98d43a884caae,80fcaea8e804868277efa0cae75e88cb9c03957405b2f7f6ddee3f16622fa068,ade1927111dba69a6f59e524a82363bbd9c1a67bb2bcb0288293bc4cfca69849,5ee819170ed5ea70c765e51ae4a7f29192fc23111ff9ca57c9d9ff9d6ca1ba9e,84aa525ce44fefba7fa764cac8656ba22f71c88996597dbbb660f9842cbc8511,562f0885ec7661f0c0663db79670bf904e67aa92b37af13ef0cc2cb64cac1210,aaf52c5332b58fbec2065f2e9930438afe17636f1f15931e663d90c0a854bbb2,b858885c1f78001ce2733ddbe2a728fe3fbe527aa656de7345ec6c1d4e368d3b,c8ecd59b6f90816c1f6c1176a5778a76eb6ab2a9bde605b066b78b6a2b9c1913,4db46a57371cab2253f8de4847165ca52feb0793c29523c7f8a79bdd9e48731f,1d63bd57c2a4525bccf32c8bf3fea69871f16f902d6b9890276869c799fff037,4d97ef958a5f2bd26a1e92a03f52b749ba14b034b9750033db75bb11ba110cfe,93461910cc552173087c6066bff60ba8096a5b0810925b5a95e2344c5addc2cd,36bde5064010cef3e438909d2ccceb58b312aa5e34b3dbb83484d6f61de631b4
"31057","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","53.32","0.29","0","0","0","0","355.1","0","0.27","39.46","105701","15","0","0","0","0","0","5.92","0","0","2.62","0","15","0"
"31057","20000","0","0","0","0","2.86","0","0","0","0","0","0","2","0","63.98","0.43","0","0","0","0","426.2","0","0.4","59.19","105701","30","0","0","0","0","0","8.88","0","0","3.14","0","15","0"
"31057","30000","0","0","0","0","3.34","0","0","0","0","0","0","3","0","74.64","0.58","0","0","0","0","497.2","0","0.54","78.92","105701","100","0","0","0","0","0","11.84","0","0","3.66","0","15","0"
"31057","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","85.31","0.72","0","0","0","0","568.2","0","0.67","98.65","105701","120","0","0","0","0","0","14.8","0","0","4.19","0","15","0"
"31057","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","95.97","0.87","0","0","0","0","639.2","0","0.81","118.4","105701","150","0","0","0","0","0","17.76","0","0","4.71","0","15","0"
"31057","0","0","0","0","0","5.02","0","0","0","0","0","0","6","0","1972","1.16","0","0","0","0","745.7","0","1.08","157.9","105701","0","0","0","7","0","0","23.68","0","0","5.5","0","35","0"
"31058","10000","0","0","0","0","2.51","0","0","0","0","0","0","1","0","44.2","0.33","0","0","0","0","417.8","0","0.28","46.42","105801","15","0","0","0","0","0","4.91","0","0","2.96","0","10","0"
"31058","20000","0","0","0","0","3.01","0","0","0","0","0","0","2","0","53.04","0.49","0","0","0","0","501.4","0","0.42","69.63","105801","30","0","0","0","0","0","7.36","0","0","3.55","0","10","0"
"31058","30000","0","0","0","0","3.51","0","0","0","0","0","0","3","0","61.88","0.66","0","0","0","0","584.9","0","0.56","92.84","105801","100","0","0","0","0","0","9.82","0","0","4.14","0","10","0"
"31058","40000","0","0","0","0","4.01","0","0","0","0","0","0","4","0","70.72","0.82","0","0","0","0","668.5","0","0.7","116.1","105801","120","0","0","0","0","0","12.27","0","0","4.73","0","10","0"
"31058","50000","0","0","0","0","4.51","0","0","0","0","0","0","5","0","79.56","0.99","0","0","0","0","752","0","0.84","139.3","105801","150","0","0","0","0","0","14.73","0","0","5.32","0","10","0"
"31058","0","0","0","0","0","80.27","0","0","0","0","0","10","6","0","92.82","1.32","0","0","0","0","3377.3","0","1.12","185.7","105801","0","0","0","0","0","0","19.64","0","0","81.22","0","10","0"
"31059","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","45.23","0.29","0","0","0","0","372.9","0","0.27","41.43","105901","15","0","0","0","0","0","5.03","0","0","2.62","0","10","0"
"31059","20000","0","0","0","0","2.86","0","0","0","0","0","0","2","0","54.27","0.43","0","0","0","0","447.5","0","0.4","62.14","105901","30","0","0","0","0","0","7.54","0","0","3.14","0","10","0"
"31059","30000","0","0","0","0","3.34","0","0","0","0","0","0","3","0","63.32","0.58","0","0","0","0","522.1","0","0.54","82.86","105901","100","0","0","0","0","0","10.06","0","0","3.66","0","10","0"
"31059","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","72.36","0.72","0","0","0","0","596.6","0","0.67","103.6","105901","120","0","0","0","0","0","12.57","0","0","4.19","0","10","0"
"31059","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","81.41","0.87","0","0","0","0","671.2","0","0.81","124.3","105901","150","0","0","0","0","0","15.09","0","0","4.71","0","10","0"
"31059","0","0","0","0","0","20.02","0","0","0","0","0","30","6","0","555","1.16","0","0","0","0","783","0","1.08","165.8","105901","0","0","0","0","0","0","20.12","0","0","20.5","0","10","0"
"31060","10000","4.9","0","0","0","2.16","0","0","44.09","0","0","0","1","0","0","0.25","0","0","0","0","304.7","0","0.24","33.85","106001","15","0","0","0","0","0","0","0","0","2.28","0","0","0"
"31060","20000","7.35","0","0","0","2.59","0","0","52.9","0","0","0","2","0","0","0.37","0","0","0","0","365.6","0","0.36","50.77","106001","30","0","0","0","0","0","0","0","0","2.73","0","0","0"
"31060","30000","9.8","0","0","0","3.02","0","0","61.72","0","0","0","3","0","0","0.5","0","0","0","0","426.5","0","0.48","67.7","106001","100","0","0","0","0","0","0","0","0","3.19","0","0","0"
"31060","40000","12.25","0","0","0","3.45","0","0","70.54","0","0","0","4","0","0","0.62","0","0","0","0","487.4","0","0.6","84.62","106001","120","0","0","0","0","0","0","0","0","3.64","0","0","0"
"31060","50000","14.7","0","0","0","3.88","0","0","79.36","0","0","0","5","0","0","0.75","0","0","0","0","548.4","0","0.72","101.6","106001","150","0","0","0","0","0","0","0","0","4.1","0","0","0"
"31060","0","19.6","0","0","2","4.54","0","0","1832.6","0","0","0","6","0","0","1","0","0","0","0","639.7","90","0.96","135.4","106001","0","0","0","5","0","0","0","0","0","4.79","0","0","0"
"31061","10000","0","0","0","0","2.51","0","0","0","0","0","0","1","0","54.11","0.3","0","0","0","0","355.1","0","0.28","39.46","106101","15","0","0","0","0","0","6.01","0","0","2.73","0","20","0"
"31061","20000","0","0","0","0","3.01","0","0","0","0","0","0","2","0","64.93","0.45","0","0","0","0","426.1","0","0.42","59.19","106101","30","0","0","0","0","0","9.02","0","0","3.28","0","20","0"
"31061","30000","0","0","0","0","3.51","0","0","0","0","0","0","3","0","75.75","0.6","0","0","0","0","497.1","0","0.56","78.92","106101","100","0","0","0","0","0","12.02","0","0","3.82","0","20","0"
"31061","40000","0","0","0","0","4.02","0","0","0","0","0","0","4","0","86.58","0.75","0","0","0","0","568.2","0","0.7","98.65","106101","120","0","0","0","0","0","15.03","0","0","4.37","0","20","0"
"31061","50000","0","0","0","0","4.52","0","0","0","0","0","0","5","0","97.4","0.9","0","0","0","0","639.2","0","0.84","118.4","106101","150","0","0","0","0","0","18.03","0","0","4.91","0","20","0"
"31061","0","0","0","0","2","20.27","0","0","0","0","0","0","6","0","1613.7","1.2","0","0","0","0","3245.7","0","1.12","157.9","106101","0","0","0","10","0","0","24.04","0","0","20.73","0","20","0"
"31063","10000","0","0","0","0","2.05","0","0","0","0","0","0","1","0","47.16","0.22","0","0","0","0","277.7","0","0.23","30.86","106301","15","0","0","0","0","0","5.24","0","0","1.94","0","20","0"
"31063","20000","0","0","0","0","2.46","0","0","0","0","0","0","2","0","56.59","0.33","0","0","0","0","333.2","0","0.35","46.29","106301","30","0","0","0","0","0","7.86","0","0","2.33","0","20","0"
"31063","30000","0","0","0","0","2.87","0","0","0","0","0","0","3","0","66.02","0.44","0","0","0","0","388.8","0","0.46","61.72","106301","100","0","0","0","0","0","10.48","0","0","2.72","0","20","0"
"31063","40000","0","0","0","0","3.28","0","0","0","0","0","0","4","0","75.46","0.55","0","0","0","0","444.3","0","0.58","77.15","106301","120","0","0","0","0","0","13.1","0","0","3.1","0","20","0"
"31063","50000","0","0","0","0","3.69","0","0","0","0","0","0","5","0","84.89","0.66","0","0","0","0","499.9","0","0.69","92.58","106301","150","0","0","0","0","0","15.72","0","0","3.49","0","20","0"
"31063","0","0","0","0","2","4.31","0","0","0","0","0","0","6","0","1879.1","0.88","0","0","0","0","583.2","0","0.92","123.5","106301","0","0","0","5","0","0","20.96","0","0","4.07","0","220","0"
"31064","10000","0","0","0","0","2.28","0","0","0","0","0","0","1","0","52.97","0.28","0","0","0","0","323.8","0","0.25","35.97","106401","15","0","0","0","0","0","5.89","0","0","2.51","0","15","0"
"31064","20000","0","0","0","0","2.74","0","0","0","0","0","0","2","0","63.56","0.42","0","0","0","0","388.6","0","0.38","53.96","106401","30","0","0","0","0","0","8.84","0","0","3.01","0","15","0"
"31064","30000","0","0","0","0","3.19","0","0","0","0","0","0","3","0","74.16","0.56","0","0","0","0","453.3","0","0.5","71.94","106401","100","0","0","0","0","0","11.78","0","0","3.51","0","15","0"
"31064","40000","0","0","0","0","3.65","0","0","0","0","0","0","4","0","84.75","0.7","0","0","0","0","518.1","0","0.63","89.93","106401","120","0","0","0","0","0","14.73","0","0","4.02","0","15","0"
"31064","50000","0","0","0","0","4.1","0","0","0","0","0","0","5","0","95.35","0.84","0","0","0","0","582.8","0","0.75","108","106401","150","0","0","0","0","0","17.67","0","0","4.52","0","15","0"
"31064","0","0","0","0","2","4.79","0","0","0","0","0","0","6","0","2421.3","1.12","0","0","0","0","680","0","1","143.9","106401","0","0","0","3","0","0","23.56","0","0","5.27","0","315","0"
"31065","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","56.39","0.29","0","0","0","0","344.6","0","0.27","38.29","106501","15","0","0","0","0","0","6.27","0","0","2.62","0","15","0"
"31065","20000","0","0","0","0","2.87","0","0","0","0","0","0","2","0","67.67","0.44","0","0","0","0","413.5","0","0.41","57.44","106501","30","0","0","0","0","0","9.41","0","0","3.14","0","15","0"
"31065","30000","0","0","0","0","3.35","0","0","0","0","0","0","3","0","78.95","0.58","0","0","0","0","482.4","0","0.54","76.58","106501","100","0","0","0","0","0","12.54","0","0","3.67","0","15","0"
"31065","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","90.22","0.73","0","0","0","0","551.4","0","0.68","95.73","106501","120","0","0","0","0","0","15.68","0","0","4.19","0","15","0"
"31065","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","101.5","0.87","0","0","0","0","620.3","0","0.81","114.9","106501","150","0","0","0","0","0","18.81","0","0","4.72","0","15","0"
"31065","0","0","0","0","0","4.79","0","0","0","0","0","0","6","0","2427.3","1.2","0","0","0","0","734.8","0","1","155.5","106501","0","0","0","0","0","0","24.8","0","0","5.73","0","300","0"
"31066","10000","0","0","0","0","2.28","0","0","0","0","0","0","1","0","52.29","0.32","0","0","0","0","375.9","0","0.25","41.77","106601","15","0","0","0","0","0","5.81","0","0","2.85","0","15","0"
"31066","20000","0","0","0","0","2.74","0","0","0","0","0","0","2","0","62.75","0.48","0","0","0","0","451.1","0","0.38","62.66","106601","30","0","0","0","0","0","8.72","0","0","3.42","0","15","0"
"31066","30000","0","0","0","0","3.19","0","0","0","0","0","0","3","0","73.21","0.64","0","0","0","0","526.3","0","0.5","83.54","106601","100","0","0","0","0","0","11.62","0","0","3.99","0","15","0"
"31066","40000","0","0","0","0","3.65","0","0","0","0","0","0","4","0","83.66","0.8","0","0","0","0","601.4","0","0.63","104.5","106601","120","0","0","0","0","0","14.53","0","0","4.56","0","15","0"
"31066","50000","0","0","0","0","4.1","0","0","0","0","0","0","5","0","94.12","0.96","0","0","0","0","676.6","0","0.75","125.4","106601","150","0","0","0","0","0","17.43","0","0","5.13","0","15","0"
"31066","0","0","0","0","0","119.8","0","0","0","0","0","0","6","0","1609.9","1.28","0","0","0","0","789.4","0","1","167.1","106601","0","0","0","10","0","0","23.24","0","0","121","0","15","0"
"31067","10000","5.89","0","0","0","2.16","0","0","52.97","0","0","0","1","0","0","0.25","0","0","0","0","333.6","0","0.24","37.06","106701","15","0","0","0","0","0","0","0","0","2.28","0","0","0"
"31067","20000","8.84","0","0","0","2.59","0","0","63.56","0","0","0","2","0","0","0.38","0","0","0","0","400.3","0","0.36","55.59","106701","30","0","0","0","0","0","0","0","0","2.74","0","0","0"
"31067","30000","11.78","0","0","0","3.02","0","0","74.16","0","0","0","3","0","0","0.5","0","0","0","0","467","0","0.48","74.12","106701","100","0","0","0","0","0","0","0","0","3.19","0","0","0"
"31067","40000","14.73","0","0","0","3.46","0","0","84.75","0","0","0","4","0","0","0.63","0","0","0","0","533.8","0","0.6","92.65","106701","120","0","0","0","0","0","0","0","0","3.65","0","0","0"
"31067","50000","17.67","0","0","0","3.89","0","0","95.35","0","0","0","5","0","0","0.75","0","0","0","0","600.5","0","0.72","111.2","106701","150","0","0","0","0","0","0","0","0","4.1","0","0","0"
"31068","10000","0","0","0","0","2.51","0","0","0","0","0","0","1","0","52.97","0.3","0","0","0","0","365.6","0","0.28","40.62","106801","15","0","0","0","0","0","5.89","0","0","2.73","0","15","0"
"31068","20000","0","0","0","0","3.01","0","0","0","0","0","0","2","0","63.56","0.45","0","0","0","0","438.7","0","0.42","60.93","106801","30","0","0","0","0","0","8.84","0","0","3.28","0","15","0"
"31068","30000","0","0","0","0","3.51","0","0","0","0","0","0","3","0","74.16","0.6","0","0","0","0","511.8","0","0.56","81.24","106801","100","0","0","0","0","0","11.78","0","0","3.82","0","15","0"
"31068","40000","0","0","0","0","4.02","0","0","0","0","0","0","4","0","84.75","0.75","0","0","0","0","585","0","0.7","101.6","106801","120","0","0","0","0","0","14.73","0","0","4.37","0","15","0"
"31068","50000","0","0","0","0","4.52","0","0","0","0","0","0","5","0","95.35","0.9","0","0","0","0","658.1","0","0.84","121.9","106801","150","0","0","0","0","0","17.67","0","0","4.91","0","15","0"
"31069","10000","0","0","0","0","2.51","0","0","0","0","0","0","1","0","52.97","0.3","0","0","0","0","365.6","0","0.28","40.62","106901","15","0","0","0","0","0","5.89","0","0","2.73","0","15","0"
"31069","20000","0","0","0","0","3.01","0","0","0","0","0","0","2","0","63.56","0.45","0","0","0","0","438.7","0","0.42","60.93","106901","30","0","0","0","0","0","8.84","0","0","3.28","0","15","0"
"31069","30000","0","0","0","0","3.51","0","0","0","0","0","0","3","0","74.16","0.6","0","0","0","0","511.8","0","0.56","81.24","106901","100","0","0","0","0","0","11.78","0","0","3.82","0","15","0"
"31069","40000","0","0","0","0","4.02","0","0","0","0","0","0","4","0","84.75","0.75","0","0","0","0","585","0","0.7","101.6","106901","120","0","0","0","0","0","14.73","0","0","4.37","0","15","0"
"31069","50000","0","0","0","0","4.52","0","0","0","0","0","0","5","0","95.35","0.9","0","0","0","0","658.1","0","0.84","121.9","106901","150","0","0","0","0","0","17.67","0","0","4.91","0","15","0"
"31070","10000","6.01","0","0","0","2.16","0","0","54.11","0","0","0","1","0","0","0.25","0","0","0","0","323.8","0","0.24","35.97","107001","15","0","0","0","0","0","0","0","0","2.28","0","0","0"
"31070","20000","9.02","0","0","0","2.59","0","0","64.93","0","0","0","2","0","0","0.38","0","0","0","0","388.6","0","0.36","53.96","107001","30","0","0","0","0","0","0","0","0","2.74","0","0","0"
"31070","30000","12.02","0","0","0","3.02","0","0","75.75","0","0","0","3","0","0","0.5","0","0","0","0","453.3","0","0.48","71.94","107001","100","0","0","0","0","0","0","0","0","3.19","0","0","0"
"31070","40000","15.03","0","0","0","3.46","0","0","86.58","0","0","0","4","0","0","0.63","0","0","0","0","518.1","0","0.6","89.93","107001","120","0","0","0","0","0","0","0","0","3.65","0","0","0"
"31070","50000","18.03","0","0","0","3.89","0","0","97.4","0","0","0","5","0","0","0.75","0","0","0","0","582.8","0","0.72","108","107001","150","0","0","0","0","0","0","0","0","4.1","0","0","0"
"31071","10000","0","0","0","0","1.94","0","0","0","0","0","0","1","0","54.34","0.33","0","0","0","0","344.7","0","0.22","38.29","107101","15","0","0","0","0","0","6.04","0","0","2.96","0","15","0"
"31071","20000","0","0","0","0","2.32","0","0","0","0","0","0","2","0","65.2","0.49","0","0","0","0","413.6","0","0.33","57.43","107101","30","0","0","0","0","0","9.06","0","0","3.55","0","15","0"
"31071","30000","0","0","0","0","2.71","0","0","0","0","0","0","3","0","76.07","0.66","0","0","0","0","482.5","0","0.44","76.58","107101","100","0","0","0","0","0","12.08","0","0","4.14","0","15","0"
"31071","40000","0","0","0","0","3.1","0","0","0","0","0","0","4","0","86.94","0.82","0","0","0","0","551.4","0","0.55","95.72","107101","120","0","0","0","0","0","15.1","0","0","4.73","0","15","0"
"31071","50000","0","0","0","0","3.49","0","0","0","0","0","0","5","0","97.81","0.99","0","0","0","0","620.4","0","0.66","114.9","107101","150","0","0","0","0","0","18.12","0","0","5.32","0","15","0"
"31071","0","0","0","0","2","4.07","0","0","0","0","0","0","6","0","2844.2","1.32","0","0","0","0","723.7","0","0.88","153.2","107101","0","0","0","0","0","0","24.16","0","0","6.22","0","165","0"
"31075","10000","0","0","0","0","2.05","0","0","0","0","0","0","1","0","56.39","0.33","0","0","0","0","344.6","0","0.23","38.29","107501","15","0","0","0","0","0","6.27","0","0","2.96","0","20","0"
"31075","20000","0","0","0","0","2.46","0","0","0","0","0","0","2","0","67.67","0.5","0","0","0","0","413.5","0","0.35","57.44","107501","30","0","0","0","0","0","9.41","0","0","3.55","0","20","0"
"31075","30000","0","0","0","0","2.87","0","0","0","0","0","0","3","0","78.95","0.66","0","0","0","0","482.4","0","0.46","76.58","107501","100","0","0","0","0","0","12.54","0","0","4.14","0","20","0"
"31075","40000","0","0","0","0","3.28","0","0","0","0","0","0","4","0","90.22","0.83","0","0","0","0","551.4","0","0.58","95.73","107501","120","0","0","0","0","0","15.68","0","0","4.74","0","20","0"
"31075","50000","0","0","0","0","3.69","0","0","0","0","0","0","5","0","101.5","0.99","0","0","0","0","620.3","0","0.69","114.9","107501","150","0","0","0","0","0","18.81","0","0","5.33","0","20","0"
"31075","0","0","0","0","2","5.17","0","0","0","0","0","0","6","0","2452.1","1.58","0","0","0","0","723.7","0","1.1","183.8","107501","0","0","0","10","0","0","30.1","0","0","7.46","0","170","0"
"31076","10000","0","0","0","0","2.62","0","0","0","0","0","0","1","0","46.94","0.24","0","0","0","0","372.9","0","0.29","41.43","107601","15","0","0","0","0","0","5.22","0","0","2.16","0","10","0"
"31076","20000","0","0","0","0","3.14","0","0","0","0","0","0","2","0","56.33","0.36","0","0","0","0","447.5","0","0.44","62.15","107601","30","0","0","0","0","0","7.83","0","0","2.59","0","10","0"
"31076","30000","0","0","0","0","3.67","0","0","0","0","0","0","3","0","65.72","0.48","0","0","0","0","522.1","0","0.58","82.86","107601","100","0","0","0","0","0","10.44","0","0","3.02","0","10","0"
"31076","40000","0","0","0","0","4.19","0","0","0","0","0","0","4","0","75.1","0.6","0","0","0","0","596.6","0","0.73","103.6","107601","120","0","0","0","0","0","13.05","0","0","3.46","0","10","0"
"31076","50000","0","0","0","0","4.72","0","0","0","0","0","0","5","0","84.49","0.72","0","0","0","0","671.2","0","0.87","124.3","107601","150","0","0","0","0","0","15.66","0","0","3.89","0","10","0"
"31076","0","0","0","0","0","36.6","0","0","0","0","0","0","6","0","1168.3","1.15","0","0","0","0","783.1","0","1.39","198.9","107601","0","0","0","10","0","0","25.06","0","0","35.44","0","10","0"
"31077","10000","4.38","0","0","0","2.28","0","0","39.42","0","0","0","1","0","0","0.23","0","0","0","0","333.2","0","0.25","37.03","107701","15","0","0","0","0","0","0","0","0","2.05","0","0","0"
"31077","20000","6.57","0","0","0","2.74","0","0","47.3","0","0","0","2","0","0","0.35","0","0","0","0","399.8","0","0.38","55.55","107701","30","0","0","0","0","0","0","0","0","2.46","0","0","0"
"31077","30000","8.76","0","0","0","3.19","0","0","55.19","0","0","0","3","0","0","0.46","0","0","0","0","466.5","0","0.5","74.06","107701","100","0","0","0","0","0","0","0","0","2.87","0","0","0"
"31077","40000","10.95","0","0","0","3.65","0","0","63.07","0","0","0","4","0","0","0.58","0","0","0","0","533.1","0","0.63","92.58","107701","120","0","0","0","0","0","0","0","0","3.28","0","0","0"
"31077","50000","13.14","0","0","0","4.1","0","0","70.96","0","0","0","5","0","0","0.69","0","0","0","0","599.8","0","0.75","111.1","107701","150","0","0","0","0","0","0","0","0","3.69","0","0","0"
"31078","10000","5.29","0","0","0","1.82","0","0","47.62","0","0","0","1","0","0","0.23","0","0","0","0","282","0","0.2","31.33","107801","15","0","0","0","0","0","0","0","0","2.05","0","0","0"
"31078","20000","7.94","0","0","0","2.18","0","0","57.14","0","0","0","2","0","0","0.35","0","0","0","0","338.4","0","0.3","47","107801","30","0","0","0","0","0","0","0","0","2.46","0","0","0"
"31078","30000","10.58","0","0","0","2.55","0","0","66.67","0","0","0","3","0","0","0.46","0","0","0","0","394.8","0","0.4","62.66","107801","100","0","0","0","0","0","0","0","0","2.87","0","0","0"
"31078","40000","13.23","0","0","0","2.91","0","0","76.19","0","0","0","4","0","0","0.58","0","0","0","0","451.2","0","0.5","78.33","107801","120","0","0","0","0","0","0","0","0","3.28","0","0","0"
"31078","50000","15.87","0","0","0","3.28","0","0","85.72","0","0","0","5","0","0","0.69","0","0","0","0","507.6","0","0.6","93.99","107801","150","0","0","0","0","0","0","0","0","3.69","0","0","0"
"31078","0","25.39","0","1","0","4.59","0","0","2430","0","0","0","6","0","0","1.1","0","0","0","0","592.2","75","0.96","150.4","107801","0","0","0","10","0","0","0","0","0","5.17","0","0","0"
"31079","10000","0","0","0","0","3.08","0","0","0","0","0","0","1","0","53.54","0.24","0","0","0","0","360.3","0","0.34","40.04","107901","15","0","0","0","0","0","5.95","0","0","2.16","0","15","0"
"31079","20000","0","0","0","0","3.7","0","0","0","0","0","0","2","0","64.25","0.36","0","0","0","0","432.4","0","0.51","60.06","107901","30","0","0","0","0","0","8.93","0","0","2.59","0","15","0"
"31079","30000","0","0","0","0","4.31","0","0","0","0","0","0","3","0","74.96","0.48","0","0","0","0","504.4","0","0.68","80.08","107901","100","0","0","0","0","0","11.9","0","0","3.02","0","15","0"
"31079","40000","0","0","0","0","4.93","0","0","0","0","0","0","4","0","85.66","0.6","0","0","0","0","576.5","0","0.85","100.1","107901","120","0","0","0","0","0","14.88","0","0","3.46","0","15","0"
"31079","50000","0","0","0","0","5.54","0","0","0","0","0","0","5","0","96.37","0.72","0","0","0","0","648.5","0","1.02","120.2","107901","150","0","0","0","0","0","17.85","0","0","3.89","0","15","0"
"31080","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","51.38","0.3","0","0","0","0","323.8","0","0.27","35.97","108001","15","0","0","0","0","0","5.71","0","0","2.73","0","10","0"
"31080","20000","0","0","0","0","2.87","0","0","0","0","0","0","2","0","61.66","0.45","0","0","0","0","388.6","0","0.41","53.96","108001","30","0","0","0","0","0","8.57","0","0","3.28","0","10","0"
"31080","30000","0","0","0","0","3.35","0","0","0","0","0","0","3","0","71.93","0.6","0","0","0","0","453.3","0","0.54","71.94","108001","100","0","0","0","0","0","11.42","0","0","3.82","0","10","0"
"31080","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","82.21","0.75","0","0","0","0","518.1","0","0.68","89.93","108001","120","0","0","0","0","0","14.28","0","0","4.37","0","10","0"
"31080","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","92.48","0.9","0","0","0","0","582.8","0","0.81","108","108001","150","0","0","0","0","0","17.13","0","0","4.91","0","10","0"
"31081","10000","0","0","0","0","1.94","0","0","0","0","0","0","1","0","52.97","0.32","0","0","0","0","323.8","0","0.22","35.97","108101","15","0","0","0","0","0","5.89","0","0","2.85","0","15","0"
"31081","20000","0","0","0","0","2.33","0","0","0","0","0","0","2","0","63.56","0.48","0","0","0","0","388.6","0","0.33","53.96","108101","30","0","0","0","0","0","8.84","0","0","3.42","0","15","0"
"31081","30000","0","0","0","0","2.72","0","0","0","0","0","0","3","0","74.16","0.64","0","0","0","0","453.3","0","0.44","71.94","108101","100","0","0","0","0","0","11.78","0","0","3.99","0","15","0"
"31081","40000","0","0","0","0","3.1","0","0","0","0","0","0","4","0","84.75","0.8","0","0","0","0","518.1","0","0.55","89.93","108101","120","0","0","0","0","0","14.73","0","0","4.56","0","15","0"
"31081","50000","0","0","0","0","3.49","0","0","0","0","0","0","5","0","95.35","0.96","0","0","0","0","582.8","0","0.66","108","108101","150","0","0","0","0","0","17.67","0","0","5.13","0","15","0"
"31082","10000","0","0","0","0","2.28","0","0","0","0","0","0","1","0","51.95","0.28","0","0","0","0","333.6","0","0.25","37.06","108201","15","0","0","0","0","0","5.77","0","0","2.51","0","20","0"
"31082","20000","0","0","0","0","2.74","0","0","0","0","0","0","2","0","62.34","0.42","0","0","0","0","400.3","0","0.38","55.59","108201","30","0","0","0","0","0","8.66","0","0","3.01","0","20","0"
"31082","30000","0","0","0","0","3.19","0","0","0","0","0","0","3","0","72.73","0.56","0","0","0","0","467","0","0.5","74.12","108201","100","0","0","0","0","0","11.54","0","0","3.51","0","20","0"
"31082","40000","0","0","0","0","3.65","0","0","0","0","0","0","4","0","83.12","0.7","0","0","0","0","533.8","0","0.63","92.65","108201","120","0","0","0","0","0","14.43","0","0","4.02","0","20","0"
"31082","50000","0","0","0","0","4.1","0","0","0","0","0","0","5","0","93.51","0.84","0","0","0","0","600.5","0","0.75","111.2","108201","150","0","0","0","0","0","17.31","0","0","4.52","0","20","0"
"31083","10000","5.01","0","0","0","2.05","0","0","45.11","0","0","0","1","0","0","0.24","0","0","0","0","304.7","0","0.23","33.85","108301","15","0","0","0","0","0","0","0","0","2.16","0","0","0"
"31083","20000","7.51","0","0","0","2.46","0","0","54.13","0","0","0","2","0","0","0.36","0","0","0","0","365.6","0","0.34","50.77","108301","30","0","0","0","0","0","0","0","0","2.59","0","0","0"
