785cd83989d36c71ff127dfaa43b5454b1fc0cd80c1f8faba0ad76911465d3d7,0e621d8ca6123e7c23223afd0b3f06c3b3ac8cd7c5cd7e4107cf96a924420fc4,1da3ed0da0725ee54a99f2ace182141e687f50e93bf86dee97a9be4e0be4deb3,449fca601ab0376a607b1b5bdf370a99c1726e517397f2ca3813f63b0901769b,6c3b0313a30e8394614b1d440c92a3151fbd911e37bfa7aca951d5013ebfa832,7015b695b9d1b7b756ca7b120e6c27b80c1ef16b8f238ec390992b13f294e39b,23b33cdcb62b4f407ca0dcc5597a0e1d82117c4ef3af0e4038c2fb9a490bae6a,df24cf291b60fdac9e8b86483dffcdf3f8aa624e8887f458f71a7c2d719cdc16,16f6f94d2ec4d59cc4807da3fc5d44eb2c12c29f7676088997db926377d2c32d,094435e182e420ba4bccdaed68890bb80d85d1669a24b8e635ab753ea472566f,34e2484dc5433b9203d065c8aa49db59e1f1a2fb2699cbf4ead73e1e4632ec01,3a1bbe6b0c0130103341eda61a1df7f077d1746a3bda4ac96e0fffeef72255c0,b5564587772750805cfaad0a60992052923accc5edb7faa83f2cc5d7d4d75ffd,93d5dd2d147dcf817572478619e0beee6ce7865af09cd07b365d865da868f5ac,d0862030797000c5648228b99f66a509193f769a3873136492112ebe159b988f,126fc1d815d99b4a833925660195cfb808656ae560152099107f363e5c05aff2,490553ea07ef8fe4269aaba13043c2b6f03f3918ec9808bf2796f32a5350b7e9,a36f3557ace1265accf0398cceb20284ee576f8b949b76d0287a8e3c95cb86da,8295ad51a4ffacc970ccde8cd2d6af9037e381d084ce4d20c96043a6175a6130,5245cb6b2fd5f4e3602e56d9b322f353c857260c8061c822397df4c9d3820ee5
"6","","能在「Happy‧Change‧Angels」活動中獲得的道具。","6","22825","6","6","這個的名稱是什麼？","2211","2","大天使之淚","3","6","2211","28122","1","20043","22823","20351","大天使之淚"
"6","","唐詩的五言律詩之一。王維的「山居秋暝」裡其中一句為「空山新雨後，□□□□□。」","6","27683","6","6","空格裡該填入的是？","2214","2","天氣晚來秋","2","6","0","31179","2","20358","22825","26202","天氣晚來秋"
"6","","著名繞口令之一。「黑化肥發灰，□□□□□。」","6","21270","6","6","空格裡該填入的是？","2216","2","灰化肥發黑","3","6","0","40657","2","30332","28784","32933","灰化肥發黑"
"6","","著名繞口令之一。「六十六歲的陸老頭，蓋了六十六間樓，買了六十六簍油，養了□□□□□。」","6","21313","6","6","空格裡該填入的是？","2217","2","六十六頭牛","1","6","0","29275","2","38957","20845","20845","六十六頭牛"
"6","","著名繞口令之一。「紅鳳凰，粉鳳凰，□□□□□鳳凰。」","6","31881","6","6","空格裡該填入的是？","2224","2","紅粉鳳凰花","2","6","0","33457","2","20976","32005","40179","紅粉鳳凰花"
"6","醜媳婦總得見公婆","比喻藏不住，總要露相。","6","23142","6","6","這句諺語是什麼？","2227","2","醜媳婦總得見公婆","3","6","0","35211","2","24471","23219","32317","媳婦總得見"
"3","et cetera","「etc.」未經省略的全稱是？","3","116","3","3","這個的名稱是什麼？","2228","2","et cetera","3","3","0","97","2","114","101","101","etera"
"6","","與【王宮騎士團】總是相互對立的公會。","6","21726","6","6","這個的名稱是什麼？","2229","2","哞哞自衛隊","1","6","0","38538","1","34907","21726","33258","哞哞自衛隊"
"6","超不得了啦！","凱留的口頭禪之一。意思有好有壞，大多是在發生不妙的事情時說。","6","19981","6","6","這個的名稱是什麼？","2230","2","超不得了啦！","2","6","2230","21862","1","20102","36229","24471","超不得了啦"
"6","","由前【王宮騎士團】副團長咲戀所統籌與經營的公會。","6","25088","6","6","這個的名稱是什麼？","2231","2","咲戀育幼院","1","6","0","38498","1","24188","21682","32946","咲戀育幼院"
"2","","「蘋果」的英文。","2","80","2","2","這個的名稱是什麼？","2232","2","APPLE","1","2","0","69","2","76","65","80","APPLE"
"6","","著名繞口令之一。「黑化肥揮發□□□□□；灰化肥揮發發黑會飛花」","6","28784","6","6","空格裡該填入的是？","2233","2","發灰會花飛","3","6","0","39131","2","33457","30332","26371","發灰會花飛"
"6","","比喻對態度強硬者，從不屈從。對好言好語者，容易聽從。","6","36575","6","6","這句諺語是什麼？","2234","2","吃軟不吃硬","1","6","0","30828","2","21507","21507","19981","吃軟不吃硬"
"6","","比喻再三思考後才行動。","6","24605","6","6","這句諺語是什麼？","2235","2","三思而後行","1","6","0","34892","2","24460","19977","32780","三思而後行"
"6","","比喻相處久了，便能看的出來一個人的行為是如何。","6","20037","6","6","這句諺語是什麼？","2236","2","日久見人心","1","6","0","24515","2","20154","26085","35211","日久見人心"
"6","愛麗絲夢遊仙境","經典的兒童文學作品之一。描述主角追著一隻兔子一起跳入樹洞後展開奇幻冒險。","6","40599","6","6","這個的名稱是什麼？","2237","2","愛麗絲夢遊仙境","1","6","0","36938","2","22818","24859","32114","愛麗絲夢遊"
"6","","比喻為人知道滿足，不做過分的要求，心情自然常保愉快。","6","36275","6","6","這個的名稱是什麼？","2238","2","知足者常樂","1","6","0","27138","2","24120","30693","32773","知足者常樂"
"2","TICKET","「票券」的英文。","2","73","2","2","這個的唸法是什麼？","2240","2","TICKET","1","2","0","69","2","75","84","67","TICKE"
"6","","一本童話的故事集。「阿拉丁與神燈」也收錄於其中。","6","21315","6","6","這個的名稱是什麼？","2241","2","一千零一夜","2","6","0","22812","2","19968","19968","38646","一千零一夜"
"6","潘朵拉的盒子","在神話中登場，裝滿所有災厄的箱子。在現代則是「不可碰觸之物」的代名詞。","6","26421","6","6","這個的名稱是什麼？","2242","2","潘朵拉的盒子","1","6","0","23376","2","30418","28504","25289","潘朵拉盒子"
"6","各位先生與女士","在表演等活動開始前，作為問候，主持人慣例會講的台詞。","6","20301","6","6","這個的名稱是什麼？","2243","2","各位先生與女士","1","6","0","22763","2","33287","21508","29983","各位生與士"
"3","Merry christmas","在聖誕節時，會對他人說的祝福話。(請用英文作答)","2","101","3","3","這個的名稱是什麼？","2244","2","Merry christmas","1","3","0","121","2","114","77","114","Merry"
"3","Ready steady go！","「各就各位，預備，跑！」與此意思相近的英文台詞。","2","101","3","3","這個的名稱是什麼？","2245","2","Ready steady go！","2","3","0","121","2","100","82","97","Ready"
"6","","唐詩的五言律詩之一。杜甫的「登岳陽樓」裡其中一句為「昔聞洞庭水，□□□□□。」","6","19978","6","6","空格裡該填入的是？","2246","2","今上岳陽樓","3","6","0","27155","2","38525","20170","23731","今上岳陽樓"
"6","白雪公主與七個小矮人","經典童話之一。描述公主的母后因為忌妒公主的美麗，而製作毒蘋果讓公主吃下。","6","38634","6","6","這個的唸法是什麼？","2247","2","白雪公主與七個小矮人","1","6","0","19971","2","20027","30333","20844","白雪公主七"
"1","1200盧幣","在「鈴奈」的個人劇情裡，請主角幫忙計算的盧幣是多少？","1","50","1","6","這個的名稱是什麼？","2248","2","1200盧幣","2","1","2248","24163","1","48","49","48","1200幣"
"6","","經典童話之一。故事中有一盞神燈，只要搓一搓神燈便能出現精靈來達成三個願望。","6","25289","6","6","這個的名稱是什麼？","2249","2","阿拉丁神燈","1","6","0","29128","2","31070","38463","19969","阿拉丁神燈"
"6","冒號、分號、刪節號","請問這三個讀法為：「：」「；」「……」","6","20998","6","6","這個的名稱是什麼？","2250","2","冒號、分號、刪節號","1","6","0","34399","2","31680","20882","21034","冒分刪節號"
"3","Roger that","以無線電交談時的規則。對方問「You copy?」的時候要回答什麼？(請用英文作答)","2","111","3","3","這個的名稱是什麼？","2251","2","Roger that","3","3","0","114","2","101","82","103","Roger"
"3","","軍用術語。「Will comply」代表將會遵循指示進行，其縮寫為？","2","105","3","3","這個的名稱是什麼？","2252","2","Wilco","3","3","0","111","2","99","87","108","Wilco"
"6","","唐詩的五言律詩之一。王維的「終南別業」裡其中一句為「□□□□□，坐看雲起時。」","6","21040","6","6","空格裡該填入的是？","2253","2","行到水窮處","2","6","0","34389","2","31406","34892","27700","行到水窮處"
"6","讓心愛的孩子出去外面磨練","表達「不過度保護，讓孩子在世上經歷各式各樣的事才是為他們好」的諺語。","6","24859","6","6","這個的名稱是什麼？","2254","2","讓心愛的孩子出去外面磨練","1","6","0","23376","2","23401","24515","30340","心愛的孩子"
"6","","唐詩的七言絕句之一。李白的「下江陵」裡其中一句為「朝辭□□□□□，千里江陵一日還。」","6","24093","6","6","空格裡該填入的是？","2255","2","白帝彩雲間","2","6","0","38291","2","38642","30333","24425","白帝彩雲間"
"3","精神⇒Mental　身體⇒Physical","","3","110","3","3","這個的名稱是什麼？","2256","2","精神⇒Mental　身體⇒Physical","3","3","0","108","2","97","101","116","ental"
"6","","「不應拿自己和別人比較並感到嫉妒」一語。常會被拿來對鬧脾氣的孩子說。","6","20497","6","6","這個的名稱是什麼？","2257","2","別人是別人，我們是我們","2","6","0","20497","2","25105","25105","26159","我們是我們"
"6","","有名的相聲段子。「誰在一壘，□□□□□，三壘我不知道。」","6","40636","6","6","空格裡該填入的是？","2258","2","什麼在二壘","2","6","0","22744","2","20108","20160","22312","什麼在二壘"
"6","不見棺材不落淚","比喻不到徹底失敗的時候不肯罷休","6","35211","6","6","這句諺語是什麼？","2259","2","不見棺材不落淚","2","6","0","19981","2","26448","19981","26874","不見棺材不"
"6","百聞不如一見","表示多聽不如親眼看見的可靠。","6","19981","6","6","這個的名稱是什麼？","2260","2","百聞不如一見","2","6","0","35211","2","19968","32862","22914","聞不如一見"
"6","","虛構作品中很受歡迎的類別。描述遙遠的未來中荒無又無秩序的世界。是甚麼樣的風格？","6","32000","6","6","這個的名稱是什麼？","2261","2","世紀末風格","2","6","0","26684","2","39080","19990","26411","世紀末風格"
"6","異世界轉生風格","近年在虛構作品中很受歡迎的類別。會以主角從現代社會被帶往異世界為開端。","6","19990","6","6","這個的名稱是什麼？","2262","2","異世界轉生風格","2","6","0","29983","2","36681","30064","30028","異世界轉生"
"3","Cheers","外國人乾杯都會說的話。","3","101","3","3","這個的名稱是什麼？","2263","2","Cheers","1","3","0","115","2","114","104","101","heers"
"6","","港片「唐伯虎點秋香」中，有句經典台詞為「世人笑我太瘋癲，我笑□□□□□。」","6","20154","6","6","空格裡該填入的是？","2264","2","他人看不穿","2","6","0","31359","2","19981","20182","30475","他人看不穿"
"6","","港片「少林足球」中，有句經典台詞為「你快點回火星吧，地球□□□□□。」","6","24456","6","6","空格裡該填入的是？","2265","2","是很危險的","2","6","0","30340","2","38570","26159","21361","是很危險的"
"6","","港片「賭神」中，有句經典台詞為「他好像永遠對著你笑，笑得□□□□□。」","6","24515","6","6","空格裡該填入的是？","2266","2","你心裡發寒","2","6","0","23506","2","30332","20320","35041","你心裡發寒"
"6","","港片「功夫」中，有句經典台詞為「我不怕，就算□□□□□，還有千千萬萬個我。」","6","20102","6","6","空格裡該填入的是？","2267","2","殺了一個我","2","6","0","25105","2","20491","27578","19968","殺了一個我"
"6","","","6","24859","6","6","這是什麼？","2268","2","戀愛的魔法","3","6","2268","27861","1","39764","25088","30340","戀愛的魔法"
"6","異世界的魔法","","6","19990","6","6","這是什麼？","2269","2","異世界的魔法","3","6","2269","27861","1","39764","30064","30028","異世界魔法"
"6","","","6","39080","6","6","這是什麼？","2270","2","疾風之冥姬","1","6","2270","23020","1","20901","30142","20043","疾風之冥姬"
"6","","","6","25105","6","6","這是什麼？","2271","2","由我來征服","3","6","2271","26381","1","24449","30001","20358","由我來征服"
"6","","","6","32147","6","6","這是什麼？","2272","2","已經傍晚了","3","6","2272","20102","1","26202","24050","20621","已經傍晚了"
"6","","","6","25153","6","6","這是什麼？","2273","2","揍扁壞蛋們","3","6","2273","20497","1","34507","25549","22750","揍扁壞蛋們"
"6","時間迴圈類型","虛構作品中頗受歡迎的類別。故事主軸是處於相同時間不停重複的世界中，查明其真相。","6","38291","6","6","這個的名稱是什麼？","2274","2","時間迴圈類型","2","6","0","22411","2","22280","26178","36852","時間迴圈型"
"6","","","6","32114","6","6","這是什麼？","2275","2","尤絲蒂亞娜","1","6","2275","23068","1","20126","23588","33922","尤絲蒂亞娜"
"6","","唐詩的七言絕句之一。李商隱的「夜雨寄北」裡其中一句為「君問□□□□□，巴山夜語漲秋池。」","6","26399","6","6","空格裡該填入的是？","2276","2","歸期未有期","2","6","0","26399","2","26377","27512","26410","歸期未有期"
"6","","","6","33310","6","6","這個活動名稱的「？」裡填入的是？","2277","2","飛舞的少女","1","6","2277","22899","1","23569","39131","30340","飛舞的少女"
"6","","","6","32854","6","6","這個活動名稱的「？」裡填入的是？","2278","2","萬聖節之夜","1","6","2278","22812","1","20043","33836","31680","萬聖節之夜"
"6","禊、美美、鏡華","身處此活動中心\n地位的三位角色","6","32654","6","6","這個角色是誰？","2279","2","禊、美美、鏡華","2","6","2279","33775","1","37857","31114","32654","禊美美鏡華"
"6","莫妮卡、智、栞、霞","身處此活動中心地位的\n四位角色。","6","22958","6","6","這個角色是誰？","2280","2","莫妮卡、智、栞、霞","2","6","2280","26654","1","26234","33707","21345","莫妮卡智栞"
"6","靜流、伊緒、空花","身處此活動中心地位的\n三位角色。","6","20234","6","6","這個角色是誰？","2281","2","靜流、伊緒、空花","2","6","2281","33457","1","31354","27969","32210","流伊緒空花"
"6","帆稀、嘉夜、祈梨","身處此活動中心地位的\n三位角色。","6","22025","6","6","這是什麼？","2282","2","帆稀、嘉夜、祈梨","2","6","2282","26792","1","31048","31232","22812","稀嘉夜祈梨"
"6","","身處此活動中心地位的\n公會名稱。","6","23470","6","6","這是什麼？","2283","2","王宮騎士團","2","6","2283","22296","1","22763","29579","39438","王宮騎士團"
"6","綾音、胡桃、千歌","身處此活動中心地位的\n三位角色。","6","38899","6","6","這是什麼？","2284","2","綾音、胡桃、千歌","2","6","2284","21315","1","26691","32190","32993","綾音胡桃千"
"6","","身處此活動中心地位的\n公會名稱。","6","19992","6","6","這個的名稱是什麼？","2285","2","墨丘利財團","1","6","2285","22296","1","36001","22696","21033","墨丘利財團"
"6","","","6","24859","6","6","這個的名稱是什麼？","2286","2","可愛的莉瑪","3","6","2286","29802","1","33673","21487","30340","可愛的莉瑪"
"6","騎著白馬的天才棋士","在初次見面時，「碧」太過緊張而亂說出口的謎之話語。","6","39340","6","6","這個的名稱是什麼？","2287","2","騎著白馬的天才棋士","3","6","2287","25165","1","22825","30333","30340","白馬的天才"
"6","我要按響警報魔石囉！","在初次見面時，保持警戒的「鏡華」所說的話。","6","35686","6","6","這個的名稱是什麼？","2288","2","我要按響警報魔石囉！","3","6","2019","30707","1","39764","38911","22577","響警報魔石"
"6","也成近視者至友","教給「胡桃」的咒語，該咒語能夠消除緊張。","6","35222","6","6","這個的名稱是什麼？","2289","2","也成近視者至友","3","6","2289","21451","1","33267","36817","32773","近視者至友"
"6","有志者事竟成也","交給「胡桃」的咒語：「也成近視者至友」，實際上是從哪一句話變成的？","6","24535","6","6","這個的名稱是什麼？","2290","2","有志者事竟成也","3","6","0","31455","1","20107","26377","32773","有志者事竟"
"6","臨時升降記號","在整首曲子中加入額外的升降號，這些升降號稱為？","6","26178","6","6","這個的名稱是什麼？","2291","2","臨時升降記號","3","6","0","35352","2","38477","33256","21319","臨時升降記"
"2","","「節奏」的英文。","2","69","2","2","這個的名稱是什麼？","2292","2","TEMPO","1","2","0","79","2","80","84","77","TEMPO"
"6","放長線釣大魚","比喻做事會以長遠來打算，雖然不會立即成效，但未來能獲得更大的好處。","6","32218","6","6","這句諺語是什麼？","2293","2","放長線釣大魚","2","6","0","39770","2","22823","38263","37347","長線釣大魚"
"2","MAGNET","「磁鐵」的英文。","2","71","2","2","這個的名稱是什麼？","2294","2","MAGNET","2","2","0","84","2","69","65","78","AGNET"
"6","","全身最大的肌腱，位於小腿肌肉至腳跟處。","6","22522","6","6","這個的名稱是什麼？","2295","2","阿基里斯腱","1","6","0","33137","2","26031","38463","37324","阿基里斯腱"
"6","","曹植的「七步詩」：「□□□□□，相煎何太急。」","6","26159","6","6","這個的名稱是什麼？","2296","2","本是同根生","1","6","0","29983","2","26681","26412","21516","本是同根生"
"2","HOSPITAL","「醫院」的英文。","2","79","2","2","這個的名稱是什麼？","2297","2","HOSPITAL","1","2","0","73","2","80","72","83","HOSPI"
"2","","「再一次」的英文。","2","71","2","2","這個的名稱是什麼？","2298","2","AGAIN","1","2","0","78","2","73","65","65","AGAIN"
"2","","「同意」的英文。","2","71","2","2","這個的名稱是什麼？","2299","2","AGREE","1","2","0","69","2","69","65","82","AGREE"
"2","AIRPORT","「機場」的英文。","2","82","2","2","這個的唸法是什麼？","2300","2","AIRPORT","1","2","0","82","2","79","73","80","IRPOR"
"2","ALMOST","「幾乎」的英文。","2","77","2","2","這個的唸法是什麼？","2301","2","ALMOST","1","2","0","84","2","83","76","79","LMOST"
"2","ALWAYS","「總是、經常」的英文。","2","87","2","2","這個的唸法是什麼？","2302","2","ALWAYS","1","2","0","83","2","89","76","65","LWAYS"
"2","開心=HAPPY  生氣=ANGRY","","2","78","2","2","這個的唸法是什麼？","2303","2","開心=HAPPY  生氣=ANGRY","1","2","0","89","2","82","65","71","ANGRY"
"2","BANANA","「香蕉」的英文。","2","78","2","2","這個的唸法是什麼？","2304","2","BANANA","1","2","0","65","2","78","65","65","ANANA"
"2","BOTTLE","「瓶子」的英文。","2","79","2","2","這個的唸法是什麼？","2305","2","BOTTLE","1","2","0","76","2","84","66","84","BOTTL"
"2","","「房子」的英文。","2","79","2","2","這個的唸法是什麼？","2306","2","HOUSE","1","2","0","69","2","83","72","85","HOUSE"
"2","","「檸檬」的英文。","2","69","2","2","這個的唸法是什麼？","2307","2","LEMON","1","2","0","78","2","79","76","77","LEMON"
"2","","「午餐」的英文。","2","85","2","2","這個的唸法是什麼？","2308","2","LUNCH","1","2","0","72","2","67","76","78","LUNCH"
"2","","「三月」的英文。","2","65","2","2","這個的唸法是什麼？","2309","2","MARCH","1","2","0","72","2","67","77","82","MARCH"
"2","CONCERT","「演唱會」的英文。","2","78","2","2","這個的唸法是什麼？","2310","2","CONCERT","2","2","0","82","2","69","79","67","ONCER"
"2","","「音樂」的英文。","2","85","2","2","這個的唸法是什麼？","2311","2","MUSIC","1","2","0","67","2","73","77","83","MUSIC"
"2","","「跳舞」的英文。","2","65","2","2","這個的唸法是什麼？","2312","2","DANCE","1","2","0","69","2","67","68","78","DANCE"
"2","","「從未、永不」的英文。","2","69","2","2","這個的唸法是什麼？","2313","2","NEVER","2","2","0","82","2","69","78","86","NEVER"
"2","PENCIL","「鉛筆」的英文。","2","69","2","2","這個的唸法是什麼？","2314","2","PENCIL","1","2","0","73","2","67","80","78","PENCI"
"2","","「裙子」的英文。","2","75","2","2","這個的唸法是什麼？","2315","2","SKIRT","1","2","0","84","2","82","83","73","SKIRT"
"2","","「年輕的」的英文。","2","79","2","2","這個的唸法是什麼？","2316","2","YOUNG","2","2","0","71","2","78","89","85","YOUNG"
"6","沙羅曼達之血","此為居住於火山的魔物「沙羅曼達」的血液，有著很高的融解能力。","6","32645","6","6","這個的名稱是什麼？","3001","3","沙羅曼達之血","1","6","0","34880","1","36948","27801","26364","沙羅曼達血"
"6","熾炎戰鬼煉獄血盟暗黑團＝The‧Order‧Of‧Gehenna‧Immortals","「修特帕魯」前世所隸屬的暗黑騎士團。","6","30431","6","6","這個的唸法是什麼？","3002","3","熾炎戰鬼煉獄血盟暗黑團\n＝The‧Order‧Of‧Gehenna‧Immortals","2","6","3002","22296","1","40657","34880","26263","血盟暗黑團"
"6","","農業、林業這類生產原料或食材的產業。","6","19968","6","6","這個的名稱是什麼？","3003","3","第一級產業","2","6","0","26989","2","29986","31532","32026","第一級產業"
"6","","工業這類擔任原料加工的產業。","6","20108","6","6","這個的名稱是什麼？","3005","3","第二級產業","2","6","0","26989","2","29986","31532","32026","第二級產業"
"6","","擔任物流、分銷、中介等工作的產業，又稱為服務業。","6","19977","6","6","這個的名稱是什麼？","3006","3","第三級產業","2","6","0","26989","2","29986","31532","32026","第三級產業"
"6","深淵悠久=翠翔裂空斬（Eternal Abyss=Divider）","揮舞寄宿在劍上的魔力，將其釋放的魔法。","6","32724","6","6","這個的名稱是什麼？","3007","3","深淵悠久=翠翔裂空斬（Eternal Abyss=Divider）","3","6","0","26028","2","31354","32736","35010","翠翔裂空斬"
"6","五分制視力表","關於視力表，數值在4.0-5.3之間稱為？","6","20998","6","6","這個的名稱是什麼？","3008","3","五分制視力表","3","6","0","21147","2","35222","20116","21046","五分制視力"
"6","國際通用視力表","關於視力表，數值在0.1-2.0之間稱為？","6","29992","6","6","這個的名稱是什麼？","3009","3","國際通用視力表","3","6","0","34920","2","21147","36890","35222","通用視力表"
"6","不明飛行物體","「UFO（Unidentified Flying Object）」的中文。","6","26126","6","6","這個的名稱是什麼？","3010","3","不明飛行物體","1","6","0","29289","2","34892","19981","39131","不明飛行物"
"6","","貓狗在受傷時用以防止牠們舔舐自己的項圈。","6","40599","6","6","這個的名稱是什麼？","3011","3","伊麗莎白圈","2","6","0","22280","2","30333","20234","33678","伊麗莎白圈"
"6","","在蘭德索爾活動的邪惡商會。商會的名字同樣也是會長的名字。","6","24503","6","6","這個的名稱是什麼？","3012","3","惡德伊商會","3","6","0","26371","1","21830","24801","20234","惡德伊商會"
"6","冥想、養育動植物","【美食殿堂】中的「可可蘿」的興趣是什麼？","6","32946","6","6","這個問題的答案是？","3016","3","冥想、養育動植物","2","6","0","29289","1","26893","39178","21205","養育動植物"
"6","","【美食殿堂】中的「凱留」的興趣是什麼？","6","35987","6","6","這個問題的答案是？","3020","3","和貓咪玩耍","2","6","0","32781","1","29609","21644","21674","和貓咪玩耍"
"6","蒐集可愛的東西","【小小甜心】中的「美美」的興趣是什麼？","6","24859","6","6","這個問題的答案是？","3026","3","蒐集可愛的東西","2","6","0","35199","1","26481","21487","30340","可愛的東西"
"6","和妹妹一起玩","【森林守衛】中的「初音」的興趣，除了午睡、早睡、回籠覺之外，另一個是什麼？","6","22969","6","6","這個問題的答案是？","3029","3","和妹妹一起玩","2","6","0","36215","1","19968","21644","22969","和妹妹一起"
"6","","為防止道路的危險與障礙、實現安全且順暢的交通環境而制定的法律。","6","36335","6","6","這個的名稱是什麼？","3050","3","道路交通法","2","6","0","27861","2","36890","36947","20132","道路交通法"
"6","","為保護勞動者而針對契約和報酬等方面訂定最低基準的法律。","6","21205","6","6","這個的名稱是什麼？","3051","3","勞動基準法","2","6","0","27861","2","28310","21214","22522","勞動基準法"
"6","","為實現所有兒童的福祉而制定必要之兒童援助的法律。","6","31461","6","6","這個的名稱是什麼？","3053","3","兒童福利法","2","6","0","27861","2","21033","20818","31119","兒童福利法"
"6","","針對建築物的設備及構造等項目制定必須達到之最低基準的法律。","6","31689","6","6","這個的名稱是什麼？","3054","3","建築基準法","2","6","0","27861","2","28310","24314","22522","建築基準法"
"3","A-people","腦筋急轉彎：「阿匹婆的英文名字？」","3","101","3","3","這個謎語的答案是？","3063","3","A-people","3","3","0","108","2","112","112","111","peopl"
"6","","冷笑話：「人死後為什麼變得冰涼？」","6","38748","6","6","這個謎語的答案是？","3064","3","心靜自然涼","3","6","0","28092","2","28982","24515","33258","心靜自然涼"
"6","","一般人對撞到手肘時會麻痺的那個部位的稱呼。","6","37096","6","6","這個的名稱是什麼？","3065","3","肘部尺骨端","3","6","0","31471","2","39592","32920","23610","肘部尺骨端"
"6","交朋友的想像訓練","【森林守衛】中的「碧」的興趣是什麼？","6","26379","6","6","這個問題的答案是？","3066","3","交朋友的想像訓練","2","6","0","20687","1","24819","20132","21451","交朋友想像"
"6","兩個人一起去野餐","【森林守衛】與【伊麗莎白牧場】中的「初音&栞」，兩人的興趣是什麼？","6","20491","6","6","這個問題的答案是？","3067","3","兩個人一起去野餐","2","6","0","36215","1","19968","20841","20154","兩個人一起"
"6","和強敵之間的競爭","【王宮騎士團】中的「克莉絲提娜」的興趣是什麼？","6","38291","6","6","這個問題的答案是？","3068","3","和強敵之間的競爭","2","6","0","29229","1","31478","20043","30340","之間的競爭"
"6","英雄扮演遊戲","【王宮騎士團】中的「茉莉」的興趣是什麼？","6","38596","6","6","這個問題的答案是？","3069","3","英雄扮演遊戲","3","6","0","25138","1","36938","33521","25198","英雄扮遊戲"
"6","能在房間裡玩的遊戲","【咲戀育幼院】中的「綾音」的興趣是什麼？","6","38291","6","6","這個問題的答案是？","3070","3","能在房間裡玩的遊戲","3","6","0","30340","1","29609","25151","35041","房間裡玩的"
"6","傭兵等等的打工","【墨丘利財團】中的「美冬」的興趣是什麼？","6","20853","6","6","這個問題的答案是？","3073","3","傭兵等等的打工","3","6","0","24037","1","25171","20653","30340","傭兵的打工"
"6","","【墨丘利財團】中的「珠希」的興趣是什麼？","6","35987","6","6","這個問題的答案是？","3074","3","和貓咪玩耍","2","6","0","32781","1","29609","21644","21674","和貓咪玩耍"
"6","","【月光學院】中的「伊緒」，興趣除了戀愛漫畫、戀愛劇之外，另一個是什麼？","6","25088","6","6","這個問題的答案是？","3075","3","看戀愛小說","2","6","0","35498","1","23567","30475","24859","看戀愛小說"
"6","","【月光學院】中的「美咲」，興趣除了閱讀流行雜誌之外，另一個是什麼？","6","38598","6","6","這個問題的答案是？","3076","3","蒐集化妝品","3","6","0","21697","1","22941","33936","21270","蒐集化妝品"
"6","欣賞鏡中的自己","【純白之翼 蘭德索爾分部】中的「雪」的興趣是什麼？","6","20013","6","6","這個問題的答案是？","3077","3","欣賞鏡中的自己","1","6","0","24049","1","33258","37857","30340","鏡中的自己"
"3","The Hanged Man=倒吊人","塔羅牌大阿爾克那的其中一張。也叫作「死刑犯」。","3","110","3","3","這個的名稱是什麼？","3078","3","The Hanged Man=倒吊人","3","3","0","100","2","101","97","103","anged"
"6","","市面上流通最廣的腳踏車的俗稱。源於彎形把手等設計讓婦女也便於騎乘的特色。","6","22899","6","6","這個的名稱是什麼？","3079","3","淑女自行車","3","6","0","36554","2","34892","28113","33258","淑女自行車"
"6","蒐集漂亮的葉子","「亞里莎」的興趣是什麼？","6","20142","6","6","這個問題的答案是？","3080","3","蒐集漂亮的葉子","3","6","0","23376","1","33865","28418","30340","漂亮的葉子"
"6","日光節約時間制","在部分地區會採用的「夏季的時間提前一小時」的制度。也叫作「夏令時間」。","6","31680","6","6","這個的名稱是什麼？","3081","3","日光節約時間制","2","6","0","38291","2","26178","20809","32004","光節約時間"
"3","","「古蕾婭」的興趣是「鋼琴」，其英文為？","2","105","3","3","這個的名稱是什麼？","3082","3","Piano","1","3","0","111","1","110","80","97","Piano"
"3","Subscription","近年很熱門的「Sub」制，未經省略的全稱是？","3","99","3","3","這個的名稱是什麼？","3083","3","Subscription","3","3","0","112","2","105","115","114","scrip"
"6","UMA=未確認生物體","意指槌之子和雪男這類存在的「UMA」，用漢字怎麼寫？","6","30906","6","6","這個的寫法是什麼？","3084","3","UMA=未確認生物體","3","6","0","29289","2","29983","26410","35469","未確認生物"
"6","找「朋友」之事","「露娜」的興趣是什麼？","6","26379","6","6","這個問題的答案是？","3085","3","找「朋友」之事","1","6","0","20107","1","20043","25214","21451","找朋友之事"
"6","誰做的巧克力","","6","20570","6","6","這個小遊戲的「？」裡填入的是？","3086","3","誰做的巧克力","2","6","3086","21147","1","20811","35504","24039","誰做巧克力"
"6","","","6","33457","6","6","這個小遊戲的「？」裡填入的是？","3087","3","空花大迴轉","2","6","3087","36681","1","36852","31354","22823","空花大迴轉"
"6","香織的靈魂式","","6","32340","6","6","這個小遊戲的「？」裡填入的是？","3088","3","香織的靈魂式","2","6","3088","24335","1","39746","39321","38728","香織靈魂式"
"6","龍人們的接龍競賽","","6","20154","6","6","這個小遊戲的「？」裡填入的是？","3089","3","龍人們的接龍競賽","2","6","3089","40845","1","25509","40845","20497","龍人們接龍"
"6","保衛起司大作戰","","6","21496","6","6","這個小遊戲的「？」裡填入的是？","3090","3","保衛起司大作戰","2","6","3090","25136","1","20316","36215","22823","起司大作戰"
