ba7b12b8b68ae2ab30a7c162ab8d04f6604ddfdc2f9fcd3e56c4a38d45b00652,304c863b33347c7d92a043db05dd24706eaf5e1f1de0434eedcfc09fa4d1a4ec,18cabab40b77b17b4e9cbf3886eb0f8006c26a2bf4273178cf56ebf048bc1657,def50ff5d3dec2ca328b64efa992e9de068e0109a1c16e918d80ae3ff95027f0,51e09af691fd75d820eb6ecb42ca1bdd6b5847aa3ad1e524e92c6d354706b8c2,437bba9a2ef6240349a1a9283883e2c4e60bc8905af0f16ad3be1c7a4dc76b6a,ce1e1f749099bf37c7b499df1b19cac8b4ce8c7335b54e7b56a32c5103ba902f,bcfa56f572dda00da647840198b22a368f1b34baf09c1666284e3f9abd6358a2,6a17a92db3d4320c0935cb9acb874f4ce5394a1fbeb253efa6e3e7d87107a722,c152d6d1ca01e3f5525fea2b9a24fc728b1463052b80e5c3abade379454a3691,318d0e5f44452b613a6ee960a33678467594e5bb094a64661e6797f97016984d,d067a0638bc8daf215ba6ac491ce645eeed66c8ddab8fa958af2f575a70a59dc,a7e0678516989d28712e3bccc0998d1aedcaecb188e6704c8b25320096253055,f930b10af31369bf03b3c9ba99611ba2bf1c26c2c6519b144363bfdf87aaeb80,5a38960553731a3e326723f20a7a34806ef28f88dee2c2bd9b0e65fa8cfd9502
"401711401","0","0","0","0","0","0","0","4","0","401711401","401711411","9","0","0"
"401711405","0","0","0","0","0","0","0","4","0","401711405","401711412","9","0","0"
"401711406","0","0","0","0","0","0","0","4","0","401711406","401711413","9","0","0"
"401711407","0","0","0","0","0","0","0","4","0","401711407","401711414","9","0","0"
"401711408","0","0","0","0","0","0","0","4","0","401711408","401711415","9","0","0"
"401711501","0","0","0","0","0","0","0","4","0","401711501","401711511","9","0","0"
"401711505","0","0","0","0","0","0","0","4","0","401711505","401711512","9","0","0"
"401711506","0","0","0","0","0","0","0","4","0","401711506","401711513","9","0","0"
"401711507","0","0","0","0","0","0","0","4","0","401711507","401711514","9","0","0"
"401711508","0","0","0","0","0","0","0","4","0","401711508","401711515","9","0","0"
"401711601","0","0","0","0","0","0","0","4","0","401711601","401711611","9","0","0"
"401711605","0","0","0","0","0","0","0","4","0","401711605","401711612","9","0","0"
"401711606","0","0","0","0","0","0","0","4","0","401711606","401711613","9","0","0"
"401711607","0","0","0","0","0","0","0","4","0","401711607","401711614","9","0","0"
"401711608","0","0","0","0","0","0","0","4","0","401711608","401711615","9","0","0"
"401711701","0","0","0","0","0","0","0","4","0","401711701","401711711","9","0","0"
"401711705","0","0","0","0","0","0","0","4","0","401711705","401711712","9","0","0"
"401711706","0","0","0","0","0","0","0","4","0","401711706","401711713","9","0","0"
"401711707","0","0","0","0","0","0","0","4","0","401711707","401711714","9","0","0"
"401711708","0","0","0","0","0","0","0","4","0","401711708","401711715","9","0","0"
"401712101","0","0","0","0","0","0","0","4","0","401712101","401712109","9","0","0"
"401712102","0","0","0","0","0","0","0","4","0","401712102","401712110","9","0","0"
"401712103","0","0","0","0","0","0","0","4","0","401712103","401712111","9","0","0"
"401712104","0","0","0","0","0","0","0","4","0","401712104","401712112","9","0","0"
"401712108","0","0","0","0","0","0","0","4","0","401712108","401712113","9","0","0"
"401712201","0","0","0","0","0","0","0","4","0","401712201","401712209","9","0","0"
"401712202","0","0","0","0","0","0","0","4","0","401712202","401712210","9","0","0"
"401712203","0","0","0","0","0","0","0","4","0","401712203","401712211","9","0","0"
"401712204","0","0","0","0","0","0","0","4","0","401712204","401712212","9","0","0"
"401712208","0","0","0","0","0","0","0","4","0","401712208","401712213","9","0","0"
"401712301","0","0","0","0","0","0","0","4","0","401712301","401712309","9","0","0"
"401712302","0","0","0","0","0","0","0","4","0","401712302","401712310","9","0","0"
"401712303","0","0","0","0","0","0","0","4","0","401712303","401712311","9","0","0"
"401712304","0","0","0","0","0","0","0","4","0","401712304","401712312","9","0","0"
"401712308","0","0","0","0","0","0","0","4","0","401712308","401712313","9","0","0"
"401712401","0","0","0","0","0","0","0","4","0","401712401","401712409","9","0","0"
"401712402","0","0","0","0","0","0","0","4","0","401712402","401712410","9","0","0"
"401712403","0","0","0","0","0","0","0","4","0","401712403","401712411","9","0","0"
"401712404","0","0","0","0","0","0","0","4","0","401712404","401712412","9","0","0"
"401712408","0","0","0","0","0","0","0","4","0","401712408","401712413","9","0","0"
"401712501","0","0","0","0","0","0","0","4","0","401712501","401712509","9","0","0"
"401712502","0","0","0","0","0","0","0","4","0","401712502","401712510","9","0","0"
"401712503","0","0","0","0","0","0","0","4","0","401712503","401712511","9","0","0"
"401712504","0","0","0","0","0","0","0","4","0","401712504","401712512","9","0","0"
"401712508","0","0","0","0","0","0","0","4","0","401712508","401712513","9","0","0"
"401712601","0","0","0","0","0","0","0","4","0","401712601","401712609","9","0","0"
"401712602","0","0","0","0","0","0","0","4","0","401712602","401712610","9","0","0"
"401712603","0","0","0","0","0","0","0","4","0","401712603","401712611","9","0","0"
"401712604","0","0","0","0","0","0","0","4","0","401712604","401712612","9","0","0"
"401712608","0","0","0","0","0","0","0","4","0","401712608","401712613","9","0","0"
"401712701","0","0","0","0","0","0","0","4","0","401712701","401712709","9","0","0"
"401712702","0","0","0","0","0","0","0","4","0","401712702","401712710","9","0","0"
"401712703","0","0","0","0","0","0","0","4","0","401712703","401712711","9","0","0"
"401712704","0","0","0","0","0","0","0","4","0","401712704","401712712","9","0","0"
"401712708","0","0","0","0","0","0","0","4","0","401712708","401712713","9","0","0"
"401801101","0","0","0","0","0","0","0","4","0","401801101","401801111","9","0","0"
"401801102","0","0","0","0","0","0","0","4","0","401801102","401801112","9","0","0"
"401801106","0","0","0","0","0","0","0","4","0","401801106","401801113","9","0","0"
"401801107","0","0","0","0","0","0","0","4","0","401801107","401801114","9","0","0"
"401801108","0","0","0","0","0","0","0","4","0","401801108","401801115","9","0","0"
"401801201","0","0","0","0","0","0","0","4","0","401801201","401801211","9","0","0"
"401801202","0","0","0","0","0","0","0","4","0","401801202","401801212","9","0","0"
"401801206","0","0","0","0","0","0","0","4","0","401801206","401801213","9","0","0"
"401801207","0","0","0","0","0","0","0","4","0","401801207","401801214","9","0","0"
"401801208","0","0","0","0","0","0","0","4","0","401801208","401801215","9","0","0"
"401801301","0","0","0","0","0","0","0","4","0","401801301","401801312","9","0","0"
"401801302","0","0","0","0","0","0","0","4","0","401801302","401801313","9","0","0"
"401801306","0","0","0","0","0","0","0","4","0","401801306","401801314","9","0","0"
"401801307","0","0","0","0","0","0","0","4","0","401801307","401801315","9","0","0"
"401801308","0","0","0","0","0","0","0","4","0","401801308","401801316","9","0","0"
"401801401","0","0","0","0","0","0","0","4","0","401801401","401801412","9","0","0"
"401801402","0","0","0","0","0","0","0","4","0","401801402","401801413","9","0","0"
"401801406","0","0","0","0","0","0","0","4","0","401801406","401801414","9","0","0"
"401801407","0","0","0","0","0","0","0","4","0","401801407","401801415","9","0","0"
"401801408","0","0","0","0","0","0","0","4","0","401801408","401801416","9","0","0"
"401801501","0","0","0","0","0","0","0","4","0","401801501","401801511","9","0","0"
"401801502","0","0","0","0","0","0","0","4","0","401801502","401801512","9","0","0"
"401801506","0","0","0","0","0","0","0","4","0","401801506","401801513","9","0","0"
"401801507","0","0","0","0","0","0","0","4","0","401801507","401801514","9","0","0"
"401801508","0","0","0","0","0","0","0","4","0","401801508","401801515","9","0","0"
"401801601","0","0","0","0","0","0","0","4","0","401801601","401801611","9","0","0"
"401801602","0","0","0","0","0","0","0","4","0","401801602","401801612","9","0","0"
"401801606","0","0","0","0","0","0","0","4","0","401801606","401801613","9","0","0"
"401801607","0","0","0","0","0","0","0","4","0","401801607","401801614","9","0","0"
"401801608","0","0","0","0","0","0","0","4","0","401801608","401801615","9","0","0"
"401801701","0","0","0","0","0","0","0","4","0","401801701","401801712","9","0","0"
"401801702","0","0","0","0","0","0","0","4","0","401801702","401801713","9","0","0"
"401801706","0","0","0","0","0","0","0","4","0","401801706","401801714","9","0","0"
"401801707","0","0","0","0","0","0","0","4","0","401801707","401801715","9","0","0"
"401801708","0","0","0","0","0","0","0","4","0","401801708","401801716","9","0","0"
"810010011","0","0","0","0","0","0","810100107","1","1","430001001","810100106","43","0","0"
"810010021","0","0","0","0","0","0","810100107","1","1","430001002","810100106","43","0","0"
"810010031","0","0","0","0","0","0","810100107","1","1","430001003","810100106","43","0","0"
"810010041","0","0","0","0","0","0","810100107","1","1","430001004","810100106","43","0","0"
"810010051","0","0","0","0","0","0","810100107","1","1","430001005","810100106","43","0","0"
"810010061","0","0","0","0","0","0","810100107","1","1","430001006","810100106","43","0","0"
"810010071","0","0","0","0","0","0","810100107","1","1","430001007","810100106","43","0","0"
"810010081","0","0","0","0","0","0","810100107","1","1","430001008","810100106","43","0","0"
"810010091","0","0","0","0","0","0","810100107","1","1","430001009","810100106","43","0","0"
"810010101","0","4","810101004","0","0","0","810101003","1","1","430001010","810101002","43","0","0"
"810010111","0","0","0","0","0","0","810100107","1","1","430001011","810100106","43","0","0"
"810010121","0","0","0","0","0","0","810100107","1","1","430001012","810100106","43","0","0"
"810010131","0","0","0","0","0","0","810100107","1","1","430001013","810100106","43","0","0"
"810010141","0","0","0","0","0","0","810100107","1","1","430001014","810100106","43","0","0"
"810010151","0","0","0","0","0","0","810100107","1","1","430001015","810100106","43","0","0"
"810010161","0","0","0","0","0","0","810100107","1","1","430001016","810100106","43","0","0"
"810010171","0","0","0","0","0","0","810100107","1","1","430001017","810100106","43","0","0"
"810010181","0","0","0","0","0","0","810100107","1","1","430001018","810100106","43","0","0"
"810010191","0","0","0","0","0","0","810100107","1","1","430001019","810100106","43","0","0"
"810010201","0","1","810102004","0","0","0","810102003","1","1","430001020","810102002","43","0","0"
"810010211","0","0","0","0","0","0","810100107","1","1","430001021","810100106","43","0","0"
"810010221","0","0","0","0","0","0","810100107","1","1","430001022","810100106","43","0","0"
"810010231","0","0","0","0","0","0","810100107","1","1","430001023","810100106","43","0","0"
"810010241","0","0","0","0","0","0","810100107","1","1","430001024","810100106","43","0","0"
"810010251","0","0","0","0","0","0","810100107","1","1","430001025","810100106","43","0","0"
"810010261","0","0","0","0","0","0","810100107","1","1","430001026","810100106","43","0","0"
"810010271","0","0","0","0","0","0","810100107","1","1","430001027","810100106","43","0","0"
"810010281","0","0","0","0","0","0","810100107","1","1","430001028","810100106","43","0","0"
"810010291","0","0","0","0","0","0","810100107","1","1","430001029","810100106","43","0","0"
"810010301","0","1","810103004","0","0","0","810103003","1","1","430001030","810103002","43","0","0"
"810010311","0","0","0","0","0","0","810103107","1","1","430001031","810103106","43","0","0"
"810010321","0","0","0","0","0","0","810103107","1","1","430001032","810103106","43","0","0"
"810010331","0","0","0","0","0","0","810103107","1","1","430001033","810103106","43","0","0"
"810010341","0","0","0","0","0","0","810103107","1","1","430001034","810103106","43","0","0"
"810010351","0","0","0","0","0","0","810103107","1","1","430001035","810103106","43","0","0"
"810010361","0","2","810103606","0","0","0","810103107","1","1","430001036","810103106","43","0","0"
"810010371","0","0","0","0","0","0","810103107","1","1","430001037","810103106","43","0","0"
"810010381","0","0","0","0","0","0","810103107","1","1","430001038","810103106","43","0","0"
"810010391","0","0","0","0","0","0","810103107","1","1","430001039","810103106","43","0","0"
"810010401","0","1","0","0","0","0","810104003","1","1","430001040","810104002","43","0","0"
"810010411","0","0","0","0","0","0","810103107","1","1","430001041","810103106","43","0","0"
"810010421","0","0","0","0","0","0","810103107","1","1","430001042","810103106","43","0","0"
"810010431","0","0","0","0","0","0","810103107","1","1","430001043","810103106","43","0","0"
"810010441","0","0","0","0","0","0","810103107","1","1","430001044","810103106","43","0","0"
"810010451","0","0","0","0","0","0","810103107","1","1","430001045","810103106","43","0","0"
"810010461","0","2","810104606","0","810104607","2","810103107","1","1","430001046","810103106","43","0","0"
"810010471","0","0","0","0","0","0","810103107","1","1","430001047","810103106","43","0","0"
"810010481","0","0","0","0","0","0","810103107","1","1","430001048","810103106","43","0","0"
"810010491","0","0","0","0","0","0","810103107","1","1","430001049","810103106","43","0","0"
"810010501","0","1","810105004","0","0","0","810105003","1","1","430001050","810105002","43","0","0"
"820010011","0","0","0","0","0","0","810100107","1","1","430001051","810100106","43","0","0"
"820010021","0","0","0","0","0","0","810100107","1","1","430001052","810100106","43","0","0"
"820010031","0","0","0","0","0","0","810100107","1","1","430001053","810100106","43","0","0"
"820010041","0","0","0","0","0","0","810100107","1","1","430001054","810100106","43","0","0"
"820010051","0","0","0","0","0","0","810100107","1","1","430001055","810100106","43","0","0"
"820010061","0","0","0","0","0","0","810100107","1","1","430001056","810100106","43","0","0"
"820010071","0","0","0","0","0","0","810100107","1","1","430001057","810100106","43","0","0"
"820010081","0","0","0","0","0","0","810100107","1","1","430001058","810100106","43","0","0"
"820010091","0","0","0","0","0","0","810100107","1","1","430001059","810100106","43","0","0"
"820010101","0","0","0","0","0","0","820101003","1","1","430001060","820101002","43","0","0"
"820010111","0","0","0","0","0","0","810100107","1","1","430001061","810100106","43","0","0"
"820010121","0","0","0","0","0","0","810100107","1","1","430001062","810100106","43","0","0"
"820010131","0","0","0","0","0","0","810100107","1","1","430001063","810100106","43","0","0"
"820010141","0","0","0","0","0","0","810100107","1","1","430001064","810100106","43","0","0"
"820010151","0","0","0","0","0","0","810100107","1","1","430001065","810100106","43","0","0"
"820010161","0","0","0","0","0","0","810100107","1","1","430001066","810100106","43","0","0"
"820010171","0","0","0","0","0","0","810100107","1","1","430001067","810100106","43","0","0"
"820010181","0","0","0","0","0","0","810100107","1","1","430001068","810100106","43","0","0"
"820010191","0","0","0","0","0","0","810100107","1","1","430001069","810100106","43","0","0"
"820010201","0","1","820102004","0","0","0","820102003","1","1","430001070","820102002","43","0","0"
"820010211","0","0","0","0","0","0","810100107","1","1","430001071","810100106","43","0","0"
"820010221","0","0","0","0","0","0","810100107","1","1","430001072","810100106","43","0","0"
"820010231","0","0","0","0","0","0","810100107","1","1","430001073","810100106","43","0","0"
"820010241","0","0","0","0","0","0","810100107","1","1","430001074","810100106","43","0","0"
"820010251","0","0","0","0","0","0","810100107","1","1","430001075","810100106","43","0","0"
"820010261","0","0","0","0","0","0","810100107","1","1","430001076","810100106","43","0","0"
"820010271","0","0","0","0","0","0","810100107","1","1","430001077","810100106","43","0","0"
"820010281","0","0","0","0","0","0","810100107","1","1","430001078","810100106","43","0","0"
"820010291","0","0","0","0","0","0","810100107","1","1","430001079","810100106","43","0","0"
"820010301","0","1","820103007","0","0","0","820103006","1","1","430001080","820103005","43","0","0"
"820010311","0","0","0","0","0","0","810103107","1","1","430001081","810103106","43","0","0"
"820010321","0","0","0","0","0","0","810103107","1","1","430001082","810103106","43","0","0"
"820010331","0","0","0","0","0","0","810103107","1","1","430001083","810103106","43","0","0"
"820010341","0","0","0","0","0","0","810103107","1","1","430001084","810103106","43","0","0"
"820010351","0","0","0","0","0","0","810103107","1","1","430001085","810103106","43","0","0"
"820010361","0","2","820103606","0","0","0","810103107","1","1","430001086","810103106","43","0","0"
"820010371","0","0","0","0","0","0","810103107","1","1","430001087","810103106","43","0","0"
"820010381","0","0","0","0","0","0","810103107","1","1","430001088","810103106","43","0","0"
"820010391","0","0","0","0","0","0","810103107","1","1","430001089","810103106","43","0","0"
"820010401","0","1","820104007","0","0","0","820104006","1","1","430001090","820104005","43","0","0"
"820010411","0","0","0","0","0","0","810103107","1","1","430001091","810103106","43","0","0"
"820010421","0","0","0","0","0","0","810103107","1","1","430001092","810103106","43","0","0"
"820010431","0","0","0","0","0","0","810103107","1","1","430001093","810103106","43","0","0"
"820010441","0","0","0","0","0","0","810103107","1","1","430001094","810103106","43","0","0"
"820010451","0","0","0","0","0","0","810103107","1","1","430001095","810103106","43","0","0"
"820010461","0","2","820104606","0","0","0","810103107","1","1","430001096","810103106","43","0","0"
"820010471","0","0","0","0","0","0","810103107","1","1","430001097","810103106","43","0","0"
"820010481","0","0","0","0","0","0","810103107","1","1","430001098","810103106","43","0","0"
"820010491","0","0","0","0","0","0","810103107","1","1","430001099","810103106","43","0","0"
"820010501","0","0","0","0","0","0","820105003","1","1","430001100","820105002","43","0","0"
"830010011","0","0","0","0","0","0","810100107","1","1","430001101","810100106","43","0","0"
"830010021","0","0","0","0","0","0","810100107","1","1","430001102","810100106","43","0","0"
"830010031","0","0","0","0","0","0","810100107","1","1","430001103","810100106","43","0","0"
"830010041","0","0","0","0","0","0","810100107","1","1","430001104","810100106","43","0","0"
"830010051","0","0","0","0","0","0","810100107","1","1","430001105","810100106","43","0","0"
"830010061","0","0","0","0","0","0","810100107","1","1","430001106","810100106","43","0","0"
"830010071","0","0","0","0","0","0","810100107","1","1","430001107","810100106","43","0","0"
"830010081","0","0","0","0","0","0","810100107","1","1","430001108","810100106","43","0","0"
"830010091","0","0","0","0","0","0","810100107","1","1","430001109","810100106","43","0","0"
"830010101","0","0","0","0","0","0","830101003","1","1","430001110","830101002","43","0","0"
"830010111","0","0","0","0","0","0","810100107","1","1","430001111","810100106","43","0","0"
"830010121","0","0","0","0","0","0","810100107","1","1","430001112","810100106","43","0","0"
"830010131","0","0","0","0","0","0","810100107","1","1","430001113","810100106","43","0","0"
"830010141","0","0","0","0","0","0","810100107","1","1","430001114","810100106","43","0","0"
"830010151","0","0","0","0","0","0","810100107","1","1","430001115","810100106","43","0","0"
"830010161","0","0","0","0","0","0","810100107","1","1","430001116","810100106","43","0","0"
"830010171","0","0","0","0","0","0","810100107","1","1","430001117","810100106","43","0","0"
"830010181","0","0","0","0","0","0","810100107","1","1","430001118","810100106","43","0","0"
"830010191","0","0","0","0","0","0","810100107","1","1","430001119","810100106","43","0","0"
"830010201","0","0","0","0","0","0","830102005","1","1","430001120","830102004","43","0","0"
"830010211","0","0","0","0","0","0","810100107","1","1","430001121","810100106","43","0","0"
"830010221","0","0","0","0","0","0","810100107","1","1","430001122","810100106","43","0","0"
"830010231","0","0","0","0","0","0","810100107","1","1","430001123","810100106","43","0","0"
"830010241","0","0","0","0","0","0","810100107","1","1","430001124","810100106","43","0","0"
"830010251","0","0","0","0","0","0","810100107","1","1","430001125","810100106","43","0","0"
"830010261","0","0","0","0","0","0","810100107","1","1","430001126","810100106","43","0","0"
"830010271","0","0","0","0","0","0","810100107","1","1","430001127","810100106","43","0","0"
"830010281","0","0","0","0","0","0","810100107","1","1","430001128","810100106","43","0","0"
"830010291","0","0","0","0","0","0","810100107","1","1","430001129","810100106","43","0","0"
"830010301","0","1","830103004","0","0","0","830103003","1","1","430001130","830103002","43","0","0"
"830010311","0","0","0","0","0","0","810103107","1","1","430001131","810103106","43","0","0"
"830010321","0","0","0","0","0","0","810103107","1","1","430001132","810103106","43","0","0"
"830010331","0","0","0","0","0","0","810103107","1","1","430001133","810103106","43","0","0"
"830010341","0","0","0","0","0","0","810103107","1","1","430001134","810103106","43","0","0"
"830010351","0","0","0","0","0","0","810103107","1","1","430001135","810103106","43","0","0"
"830010361","0","2","830103606","0","0","0","830103607","1","1","430001136","810103106","43","0","0"
"830010371","0","0","0","0","0","0","810103107","1","1","430001137","810103106","43","0","0"
"830010381","0","0","0","0","0","0","810103107","1","1","430001138","810103106","43","0","0"
"830010391","0","0","0","0","0","0","810103107","1","1","430001139","810103106","43","0","0"
"830010401","0","1","830104004","0","0","0","830104003","1","1","430001140","830104002","43","0","0"
"830010411","0","0","0","0","0","0","810103107","1","1","430001141","810103106","43","0","0"
"830010421","0","0","0","0","0","0","810103107","1","1","430001142","810103106","43","0","0"
"830010431","0","0","0","0","0","0","810103107","1","1","430001143","810103106","43","0","0"
"830010441","0","0","0","0","0","0","810103107","1","1","430001144","810103106","43","0","0"
"830010451","0","0","0","0","0","0","810103107","1","1","430001145","810103106","43","0","0"
"830010461","0","2","830104606","0","830104607","2","810103107","1","1","430001146","810103106","43","0","0"
"830010471","0","0","0","0","0","0","810103107","1","1","430001147","810103106","43","0","0"
"830010481","0","0","0","0","0","0","810103107","1","1","430001148","810103106","43","0","0"
"830010491","0","0","0","0","0","0","810103107","1","1","430001149","810103106","43","0","0"
"830010501","0","1","830105004","0","0","0","830105003","1","1","430001150","830105002","43","0","0"
"840010011","0","0","0","0","0","0","810100107","1","1","430001151","810100106","43","0","0"
"840010021","0","0","0","0","0","0","810100107","1","1","430001152","810100106","43","0","0"
"840010031","0","0","0","0","0","0","810100107","1","1","430001153","810100106","43","0","0"
"840010041","0","0","0","0","0","0","810100107","1","1","430001154","810100106","43","0","0"
"840010051","0","0","0","0","0","0","810100107","1","1","430001155","810100106","43","0","0"
"840010061","0","0","0","0","0","0","810100107","1","1","430001156","810100106","43","0","0"
"840010071","0","0","0","0","0","0","810100107","1","1","430001157","810100106","43","0","0"
"840010081","0","0","0","0","0","0","810100107","1","1","430001158","810100106","43","0","0"
"840010091","0","0","0","0","0","0","810100107","1","1","430001159","810100106","43","0","0"
"840010101","0","1","840101004","0","0","0","840101003","1","1","430001160","840101002","43","0","0"
"840010111","0","0","0","0","0","0","810100107","1","1","430001161","810100106","43","0","0"
"840010121","0","0","0","0","0","0","810100107","1","1","430001162","810100106","43","0","0"
"840010131","0","0","0","0","0","0","810100107","1","1","430001163","810100106","43","0","0"
"840010141","0","0","0","0","0","0","810100107","1","1","430001164","810100106","43","0","0"
"840010151","0","0","0","0","0","0","810100107","1","1","430001165","810100106","43","0","0"
"840010161","0","0","0","0","0","0","810100107","1","1","430001166","810100106","43","0","0"
"840010171","0","0","0","0","0","0","810100107","1","1","430001167","810100106","43","0","0"
"840010181","0","0","0","0","0","0","810100107","1","1","430001168","810100106","43","0","0"
"840010191","0","0","0","0","0","0","810100107","1","1","430001169","810100106","43","0","0"
"840010201","0","4","840102007","0","0","0","840102006","1","1","430001170","840102005","43","0","0"
"840010211","0","0","0","0","0","0","810100107","1","1","430001171","810100106","43","0","0"
"840010221","0","0","0","0","0","0","810100107","1","1","430001172","810100106","43","0","0"
"840010231","0","0","0","0","0","0","810100107","1","1","430001173","810100106","43","0","0"
"840010241","0","0","0","0","0","0","810100107","1","1","430001174","810100106","43","0","0"
"840010251","0","0","0","0","0","0","810100107","1","1","430001175","810100106","43","0","0"
"840010261","0","0","0","0","0","0","810100107","1","1","430001176","810100106","43","0","0"
"840010271","0","0","0","0","0","0","810100107","1","1","430001177","810100106","43","0","0"
"840010281","0","0","0","0","0","0","810100107","1","1","430001178","810100106","43","0","0"
"840010291","0","0","0","0","0","0","810100107","1","1","430001179","810100106","43","0","0"
"840010301","0","0","0","0","0","0","840103003","1","1","430001180","840103002","43","0","0"
"840010311","0","0","0","0","0","0","810103107","1","1","430001181","810103106","43","0","0"
"840010321","0","0","0","0","0","0","810103107","1","1","430001182","810103106","43","0","0"
"840010331","0","0","0","0","0","0","810103107","1","1","430001183","810103106","43","0","0"
"840010341","0","0","0","0","0","0","810103107","1","1","430001184","810103106","43","0","0"
"840010351","0","0","0","0","0","0","810103107","1","1","430001185","810103106","43","0","0"
"840010361","0","2","840103606","0","0","0","810103107","1","1","430001186","810103106","43","0","0"
"840010371","0","0","0","0","0","0","810103107","1","1","430001187","810103106","43","0","0"
"840010381","0","0","0","0","0","0","810103107","1","1","430001188","810103106","43","0","0"
"840010391","0","0","0","0","0","0","810103107","1","1","430001189","810103106","43","0","0"
"840010401","0","1","840104004","0","0","0","840104003","1","1","430001190","840104002","43","0","0"
"840010411","0","0","0","0","0","0","810103107","1","1","430001191","810103106","43","0","0"
"840010421","0","0","0","0","0","0","810103107","1","1","430001192","810103106","43","0","0"
"840010431","0","0","0","0","0","0","810103107","1","1","430001193","810103106","43","0","0"
"840010441","0","0","0","0","0","0","810103107","1","1","430001194","810103106","43","0","0"
"840010451","0","0","0","0","0","0","810103107","1","1","430001195","810103106","43","0","0"
"840010461","0","2","840104606","0","0","0","810103107","1","1","430001196","810103106","43","0","0"
"840010471","0","0","0","0","0","0","810103107","1","1","430001197","810103106","43","0","0"
"840010481","0","0","0","0","0","0","810103107","1","1","430001198","810103106","43","0","0"
"840010491","0","0","0","0","0","0","810103107","1","1","430001199","810103106","43","0","0"
"840010501","0","1","840105007","0","0","0","840105006","1","1","430001200","840105005","43","0","0"
"850010011","0","0","0","0","0","0","810100107","1","1","430001201","810100106","43","0","0"
"850010021","0","0","0","0","0","0","810100107","1","1","430001202","810100106","43","0","0"
"850010031","0","0","0","0","0","0","810100107","1","1","430001203","810100106","43","0","0"
"850010041","0","0","0","0","0","0","810100107","1","1","430001204","810100106","43","0","0"
"850010051","0","0","0","0","0","0","810100107","1","1","430001205","810100106","43","0","0"
"850010061","0","0","0","0","0","0","810100107","1","1","430001206","810100106","43","0","0"
"850010071","0","0","0","0","0","0","810100107","1","1","430001207","810100106","43","0","0"
"850010081","0","0","0","0","0","0","810100107","1","1","430001208","810100106","43","0","0"
"850010091","0","0","0","0","0","0","810100107","1","1","430001209","810100106","43","0","0"
"850010101","0","1","850101004","0","0","0","850101003","1","1","430001210","850101002","43","0","0"
"850010111","0","0","0","0","0","0","810100107","1","1","430001211","810100106","43","0","0"
"850010121","0","0","0","0","0","0","810100107","1","1","430001212","810100106","43","0","0"
"850010131","0","0","0","0","0","0","810100107","1","1","430001213","810100106","43","0","0"
"850010141","0","0","0","0","0","0","810100107","1","1","430001214","810100106","43","0","0"
"850010151","0","0","0","0","0","0","810100107","1","1","430001215","810100106","43","0","0"
"850010161","0","0","0","0","0","0","810100107","1","1","430001216","810100106","43","0","0"
"850010171","0","0","0","0","0","0","810100107","1","1","430001217","810100106","43","0","0"
"850010181","0","0","0","0","0","0","810100107","1","1","430001218","810100106","43","0","0"
"850010191","0","0","0","0","0","0","810100107","1","1","430001219","810100106","43","0","0"
"850010201","0","1","850102004","0","0","0","850102003","1","1","430001220","850102002","43","0","0"
"850010211","0","0","0","0","0","0","810100107","1","1","430001221","810100106","43","0","0"
"850010221","0","0","0","0","0","0","810100107","1","1","430001222","810100106","43","0","0"
"850010231","0","0","0","0","0","0","810100107","1","1","430001223","810100106","43","0","0"
"850010241","0","0","0","0","0","0","810100107","1","1","430001224","810100106","43","0","0"
"850010251","0","0","0","0","0","0","810100107","1","1","430001225","810100106","43","0","0"
"850010261","0","0","0","0","0","0","810100107","1","1","430001226","810100106","43","0","0"
"850010271","0","0","0","0","0","0","810100107","1","1","430001227","810100106","43","0","0"
"850010281","0","0","0","0","0","0","810100107","1","1","430001228","810100106","43","0","0"
"850010291","0","0","0","0","0","0","810100107","1","1","430001229","810100106","43","0","0"
"850010301","0","4","850103007","0","0","0","850103006","1","1","430001230","850103005","43","0","0"
"850010311","0","0","0","0","0","0","810103107","1","1","430001231","810103106","43","0","0"
"850010321","0","0","0","0","0","0","810103107","1","1","430001232","810103106","43","0","0"
"850010331","0","0","0","0","0","0","810103107","1","1","430001233","810103106","43","0","0"
"850010341","0","0","0","0","0","0","810103107","1","1","430001234","810103106","43","0","0"
"850010351","0","0","0","0","0","0","810103107","1","1","430001235","810103106","43","0","0"
"850010361","0","2","850103606","0","0","0","810103107","1","1","430001236","810103106","43","0","0"
"850010371","0","0","0","0","0","0","810103107","1","1","430001237","810103106","43","0","0"
"850010381","0","0","0","0","0","0","810103107","1","1","430001238","810103106","43","0","0"
"850010391","0","0","0","0","0","0","810103107","1","1","430001239","810103106","43","0","0"
"850010401","0","4","850104004","0","0","0","850104003","1","1","430001240","850104002","43","0","0"
"850010411","0","0","0","0","0","0","810103107","1","1","430001241","810103106","43","0","0"
"850010421","0","0","0","0","0","0","810103107","1","1","430001242","810103106","43","0","0"
"850010431","0","0","0","0","0","0","810103107","1","1","430001243","810103106","43","0","0"
"850010441","0","0","0","0","0","0","810103107","1","1","430001244","810103106","43","0","0"
"850010451","0","0","0","0","0","0","810103107","1","1","430001245","810103106","43","0","0"
"850010461","0","2","850104606","0","0","0","850104607","1","1","430001246","810103106","43","0","0"
