a07da1c03c813aa6ff6ad1a0df9b24afcbf8cf8097530d1e627959f67d82591b,07076689e60aa49437f50e109f259fca59ac9ee9e0acc0ed1a8008813357288a,975c7ff177b73955a04bab670c3d5edd08c8e27f216ab5b126dfa319f1f0655b,8e405120cb355773704628bea2c0ad4416b60323cfd6902c413b3c8d46176dc1,babf6ad28c8efe11096f43db253e3d91784581d599a17d85016015fab8e12dcb,f9f8c854405684e33e34cc547805ae6d7c490189c793563832142ea467c47745,95aa165059727e7e9d358d8cf05c0e259c6ce7865402416aafca5895adf8e235,a695cc37e2a73d6b85342487d2362a7c97659ef6a540dfb00c0c4901c124975d,b261290acccd69fd9c2da6b4014134ed451da8dc71b2794fc19299ba2b605ad3,0269278f7cd3b5019518d023fcb2b5f7c9a6a486d654fc5ffed63f7756a7af40,275507da8927bccd28ae3b76ee6e744684c017a23ffd2c4de60f0b79c7b49ad8,877bb05d7bb3dc7af9e266f3c24b5b9b1ea9a72310c133000e2b4c057f3accfa,8435225f7e123e152e3392080261539169614180a0c8d08eae8b6e740bb826ff,b08cda86cd01f2c833b1976e9d65c9d4ab0b1a3c3c1dadc7123023dc464395c0,02f8a49c06b08c8b13f709c9f17b8fc3d1560070e4bb1f01e7896b438fa51b35,6da4b42569c07dcb816f7c920a223482616552c01d5e3c5b791d58daab10051f
"11019014","12019001","0","0","0","0","0","0","0","115222","0","0","0","0","0","11019006"
"11016011","11017002","11017013","0","0","0","0","0","0","115251","0","0","0","0","0","11016005"
"11017009","11017012","11017014","0","0","0","0","0","0","115551","0","0","0","0","12017002","11017006"
"11017007","11017010","11017012","0","0","0","0","0","0","115581","12017001","0","0","0","11017013","11017004"
"11017008","11017011","11017013","0","0","0","0","0","0","115611","12017003","0","0","0","11017014","11017005"
"11004004","0","0","0","0","0","0","0","0","122282","0","0","0","0","0","11003007"
"11002007","11003006","12002001","0","0","0","0","0","0","122311","0","0","0","0","12003001","11001008"
"11004007","12003002","0","0","0","0","0","0","0","122312","0","0","0","0","0","11003008"
"11003008","0","0","0","0","0","0","0","0","122341","0","0","0","0","0","11002010"
"11004006","0","0","0","0","0","0","0","0","122342","0","0","0","0","0","11003008"
"11002009","11003009","12002002","0","0","0","0","0","0","122371","0","0","0","0","0","11001009"
"11004008","0","0","0","0","0","0","0","0","122372","0","0","0","0","0","11003009"
"11004009","12005001","0","0","0","0","0","0","0","122401","0","0","0","0","0","11003009"
"11003011","0","0","0","0","0","0","0","0","122431","0","0","0","0","0","11002009"
"11004010","0","0","0","0","0","0","0","0","122432","0","0","0","0","0","11003010"
"11003002","0","0","0","0","0","0","0","0","122491","0","0","0","0","0","11002012"
"11003001","12002003","0","0","0","0","0","0","0","122493","0","0","0","0","0","11002011"
"11004005","0","0","0","0","0","0","0","0","122521","0","0","0","0","0","11003010"
"11004011","12004002","0","0","0","0","0","0","0","122613","0","0","0","0","0","11003012"
"11004009","0","0","0","0","0","0","0","0","122614","0","0","0","0","0","11003012"
"11005013","11006007","0","0","0","0","0","0","0","123041","0","0","0","0","0","11005006"
"11006013","11007006","12007003","0","0","0","0","0","0","123042","0","0","0","0","0","11006006"
"11006005","11006013","11007002","0","0","0","0","0","0","123072","0","0","0","0","0","11005013"
"11006011","11007003","0","0","0","0","0","0","0","123132","0","0","0","0","0","11006004"
"11005001","12004001","0","0","0","0","0","0","0","123161","0","0","0","0","0","11004005"
"11005003","11006002","12005002","0","0","0","0","0","0","123192","0","0","0","0","0","11004013"
"11006012","11007004","12006002","0","0","0","0","0","0","123193","0","0","0","0","0","11006003"
"11005003","0","0","0","0","0","0","0","0","123251","0","0","0","0","0","11004005"
"11005005","12004003","12005002","0","0","0","0","0","0","123281","0","0","0","0","0","11004007"
"11006001","12005001","12007002","0","0","0","0","0","0","123282","0","0","0","0","12008001","11005009"
"11005004","0","0","0","0","0","0","0","0","123311","0","0","0","0","0","11004008"
"11005002","12005003","0","0","0","0","0","0","0","123341","0","0","0","0","0","11004009"
"11007010","11008003","11008011","0","0","0","0","0","0","123343","0","0","0","0","11009009","11006008"
"11006004","12006001","0","0","0","0","0","0","0","123371","0","0","0","0","0","11005008"
"11006008","11007001","0","0","0","0","0","0","0","123432","0","0","0","0","0","11005008"
"11006010","11007002","0","0","0","0","0","0","0","123461","0","0","0","0","0","11005009"
"11006012","11007003","12006002","0","0","0","0","0","0","123491","0","0","0","0","0","11005010"
"11006010","11007014","12008001","0","0","0","0","0","0","123582","0","0","0","0","0","11005012"
"11007009","11008004","11008014","0","0","0","12009002","0","12007001","123583","11009010","0","0","0","11009004","11006012"
"11005010","11006003","12006001","0","0","0","0","0","0","123612","0","0","0","0","0","11004012"
"11009014","11010003","12010003","0","0","0","0","0","0","124042","0","0","0","0","0","11009008"
"11013017","11014004","11015001","0","0","0","0","0","0","124044","0","0","0","0","12014002","11013008"
"11007012","11008003","11008013","0","0","0","0","0","0","124071","0","0","0","0","11009001","11007006"
"11013009","11014003","11014011","0","0","0","0","0","0","124074","0","0","0","0","11015005","11013004"
"11007005","11007009","11008003","0","0","0","0","0","0","124101","11009002","0","0","0","11008011","11006014"
"11011015","11012008","11012017","0","0","0","0","0","0","124103","0","0","0","0","0","11011007"
"11007004","11007014","11008002","0","0","0","0","0","0","124131","11009003","0","0","0","11008009","11006013"
"11007010","11008002","11008015","0","0","0","0","0","0","124161","0","0","0","0","11009003","11007006"
"11011010","11012002","11012013","0","0","0","0","0","0","124163","12012001","0","0","0","12011001","11011005"
"11009012","11010001","11010012","0","0","0","0","0","12011002","124192","12010002","0","0","0","12009002","11009006"
"11013014","11014003","11014005","0","0","0","12016003","0","11015009","124224","11015002","0","0","0","11014012","11013007"
"11007003","11007008","11008012","0","0","0","0","0","0","124251","12008002","0","0","0","11009001","11006014"
"11011011","11012003","11012011","0","0","0","0","0","0","124253","0","0","0","0","0","11011005"
"11010015","11010017","11011001","0","0","0","11012001","0","11011012","124282","11011009","0","0","0","11011005","11010004"
"11012011","11012017","11013001","0","0","0","11014004","0","11013012","124283","11013009","0","0","12012001","11013005","11012006"
"11015011","11015013","11016005","0","0","0","12015002","0","11017005","124284","11016012","0","0","0","11016009","11015004"
"11008006","11009004","0","0","0","0","0","0","0","124311","0","0","0","0","0","11007011"
"11010011","11010017","11011001","0","0","0","12010003","0","11012002","124312","11011014","0","0","12011001","11011004","11010006"
"11012007","11012015","11013003","0","0","0","12012003","0","11014006","124313","11013013","0","0","0","11013010","11012004"
"11015013","11016001","11016003","0","0","0","11017007","0","11017001","124314","11016013","0","0","12016002","11016010","11015007"
"11010009","11010012","11010016","0","0","0","11011017","0","11011015","124342","11011008","0","0","11012003","11011003","11010005"
"11012009","11012012","11012016","0","0","12013001","11013013","0","11013010","124343","11013004","0","0","12012002","11013002","11012005"
"11015010","11015014","11016002","0","0","0","11017003","0","11016013","124344","11016010","0","0","11017009","11016004","11015008"
"11010010","11011002","11011006","0","0","0","0","0","0","124372","11011016","0","0","0","11011011","11010005"
"11015010","11015012","11016002","0","0","0","12015001","0","11017006","124373","11016011","0","0","0","11016006","11015006"
"11008010","11009015","11010005","0","0","0","0","0","0","124401","0","0","0","0","12009003","11007014"
"11012008","11012014","11013003","0","0","0","11014007","0","11013017","124402","11013015","0","0","12014003","11013008","11012006"
"11009011","11010001","12009001","0","0","0","0","0","0","124431","0","0","0","0","0","11008008"
"11010014","11010016","11011003","0","0","0","12010002","0","11012004","124432","11011013","0","0","12011003","11011010","11010008"
"11015011","11015014","11016003","0","0","12016002","11017011","0","11017008","124433","11017002","0","0","12015003","11016008","11015005"
"11012008","11012010","11013001","0","0","0","12013002","0","11014003","124462","11013014","0","0","0","11013004","11012005"
"11015012","11016001","11016004","0","0","0","12016003","0","11017010","124463","11017004","0","0","0","11016014","11015009"
"11009013","11010007","12009002","0","0","0","0","0","0","124491","0","0","0","0","0","11008013"
"11009005","11010006","0","0","0","0","0","0","0","124521","0","0","0","0","0","11008009"
"11010013","11011002","11011004","0","0","0","0","0","12010001","124522","11011013","0","0","0","11011010","11010007"
"11012009","11012013","11013002","0","0","0","11014005","0","11013016","124523","11013011","0","0","0","11013006","11012007"
"11019012","12019003","0","0","0","0","0","0","0","125012","0","0","0","0","0","11019005"
"11019009","0","0","0","0","0","0","0","0","125072","0","0","0","0","0","11019004"
"11016010","11017005","11017010","0","0","0","0","0","0","125101","0","0","0","0","0","11016007"
"11016013","11017006","12016001","0","0","0","0","0","0","125131","0","0","0","0","0","11016008"
"12019002","0","0","0","0","0","0","0","0","125162","0","0","0","0","0","11019008"
"11017002","11017009","12017002","0","0","0","0","0","0","125191","0","0","0","0","0","11016006"
"11019011","0","0","0","0","0","0","0","0","125252","0","0","0","0","0","11019008"
"11018014","11019002","11019006","0","0","0","12019002","0","12018001","125281","11019011","0","0","0","11019009","11018007"
"11018012","11019002","11019009","0","0","0","0","0","0","125311","0","0","0","0","11019012","11018008"
"11018010","11018014","11019003","0","0","0","0","0","12018002","125341","11019013","0","0","0","11019010","11018005"
"11018013","11019001","11019004","0","0","0","0","0","0","125371","11019011","0","0","0","11019007","11018009"
"11018012","11019001","11019008","0","0","0","0","0","0","125401","12018003","0","0","0","11019010","11018004"
"11018011","11018013","11019003","0","0","0","0","0","12019001","125521","11019014","0","0","0","11019005","11018006"
"0","0","0","0","0","0","0","0","0","140000","0","0","0","0","0","0"
"18001002","18001003","0","0","0","0","0","0","0","140001","0","0","0","0","0","18001001"
