fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8
"6011","0","9016","10053106","81053004","1","2","2021/04/16 16:00:00","601","完成特別戰鬥的模式2","81053004","2021/04/30 15:59:59","0","10053","0"
"6011","1","9018","10053111","81053005","2322000","1","2021/04/16 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1978000","81053005","2021/04/30 15:59:59","0","10053","0"
"6011","1","9018","10053113","81053006","3311000","1","2021/04/16 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 989000","81053006","2021/04/30 15:59:59","0","10053","0"
"6011","0","9016","10053115","81053007","1","3","2021/04/16 16:00:00","601","討伐特別戰鬥的 Boss","81053007","2021/04/30 15:59:59","0","10053","0"
"6011","0","9015","10053118","81053008","1","5","2021/04/16 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81053008","2021/04/30 15:59:59","0","10053","0"
"6011","1","9018","10054103","81054001","10800000","1","2021/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 34200000","81054001","2021/04/19 15:59:59","0","10054","0"
"6011","1","9018","10054104","81054002","21600000","1","2021/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 23400000","81054002","2021/04/19 15:59:59","0","10054","0"
"6011","0","9016","10054105","81054003","1","1","2021/04/01 16:00:00","601","完成特別戰鬥的模式1","81054003","2021/04/19 15:59:59","0","10054","0"
"6011","0","9001","10054106","81054004","3","0","2021/04/01 16:00:00","601","打倒秋乃、優花梨、咲戀的闇影","81054004","2021/04/19 15:59:59","0","10054","0"
"6011","1","9018","10054107","81054005","36600000","1","2021/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 8400000","81054005","2021/04/19 15:59:59","0","10054","0"
"6011","1","9018","10054108","81054006","40800000","1","2021/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4200000","81054006","2021/04/19 15:59:59","0","10054","0"
"6011","0","9016","10054109","81054007","1","3","2021/04/01 16:00:00","601","討伐特別戰鬥的 Boss","81054007","2021/04/19 15:59:59","0","10054","0"
"6011","0","9015","10054110","81054008","1","5","2021/04/01 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81054008","2021/04/19 15:59:59","0","10054","0"
"6011","0","9001","10055103","81055001","3","0","2021/03/17 16:00:00","601","打倒克莉絲提娜和望和伊莉亞的闇影","81055001","2021/03/26 15:59:59","0","10055","0"
"6011","1","9018","10055104","81055002","540000","1","2021/03/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 5460000","81055002","2021/03/26 15:59:59","0","10055","0"
"6011","1","9018","10055105","81055003","1080000","1","2021/03/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4920000","81055003","2021/03/26 15:59:59","0","10055","0"
"6011","0","9016","10055106","81055004","1","2","2021/03/17 16:00:00","601","完成特別戰鬥的模式2","81055004","2021/03/26 15:59:59","0","10055","0"
"6011","1","9018","10055111","81055005","3060000","1","2021/03/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2940000","81055005","2021/03/26 15:59:59","0","10055","0"
"6011","1","9018","10055113","81055006","4500000","1","2021/03/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1500000","81055006","2021/03/26 15:59:59","0","10055","0"
"6011","0","9016","10055115","81055007","1","3","2021/03/17 16:00:00","601","討伐特別戰鬥的 Boss","81055007","2021/03/26 15:59:59","0","10055","0"
"6011","0","9015","10055118","81055008","1","5","2021/03/17 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81055008","2021/03/26 15:59:59","0","10055","0"
"6011","1","9018","10056103","81056001","2930000","1","2021/05/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 37070000","81056001","2021/05/22 15:59:59","0","10056","0"
"6011","1","9018","10056104","81056002","5860000","1","2021/05/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 34140000","81056002","2021/05/22 15:59:59","0","10056","0"
"6011","0","9016","10056105","81056003","1","1","2021/05/04 16:00:00","601","完成特別戰鬥的模式1","81056003","2021/05/22 15:59:59","0","10056","0"
"6011","1","9018","10056106","81056004","11866000","1","2021/05/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 28134000","81056004","2021/05/22 15:59:59","0","10056","0"
"6011","1","9018","10056107","81056005","14932000","1","2021/05/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 25068000","81056005","2021/05/22 15:59:59","0","10056","0"
"6011","0","9016","10056108","81056006","1","2","2021/05/04 16:00:00","601","完成特別戰鬥的模式2","81056006","2021/05/22 15:59:59","0","10056","0"
"6011","1","9018","10056109","81056007","28000000","1","2021/05/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 12000000","81056007","2021/05/22 15:59:59","0","10056","0"
"6011","1","9018","10056110","81056008","34000000","1","2021/05/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 6000000","81056008","2021/05/22 15:59:59","0","10056","0"
"6011","0","9016","10056111","81056009","1","3","2021/05/04 16:00:00","601","討伐特別戰鬥的 Boss","81056009","2021/05/22 15:59:59","0","10056","0"
"6011","0","9015","10056112","81056010","1","5","2021/05/04 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81056010","2021/05/22 15:59:59","0","10056","0"
"6011","0","9001","10057103","81057001","4","0","2021/05/19 16:00:00","601","打倒美食殿堂隊伍的闇影","81057001","2021/05/28 14:59:59","0","10057","0"
"6011","1","9018","10057104","81057002","640000","1","2021/05/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3960000","81057002","2021/05/28 14:59:59","0","10057","0"
"6011","1","9018","10057105","81057003","1240000","1","2021/05/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3360000","81057003","2021/05/28 14:59:59","0","10057","0"
"6011","0","9016","10057106","81057004","1","2","2021/05/19 16:00:00","601","完成特別戰鬥的模式2","81057004","2021/05/28 14:59:59","0","10057","0"
"6011","1","9018","10057111","81057005","2760000","1","2021/05/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1840000","81057005","2021/05/28 14:59:59","0","10057","0"
"6011","1","9018","10057113","81057006","3640000","1","2021/05/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 960000","81057006","2021/05/28 14:59:59","0","10057","0"
"6011","0","9016","10057115","81057007","1","3","2021/05/19 16:00:00","601","討伐特別戰鬥的 Boss","81057007","2021/05/28 14:59:59","0","10057","0"
"6011","0","9015","10057118","81057008","1","5","2021/05/19 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81057008","2021/05/28 14:59:59","0","10057","0"
"6011","0","9014","10058103","81058001","35","0","2021/06/02 16:00:00","601","打倒35隻狂野角鹿","81058001","2021/06/26 15:59:59","0","10058","0"
"6011","1","9018","10058104","81058002","1600000","1","2021/06/02 16:00:00","601","將角鹿將軍的 HP 降低至 13400000","81058002","2021/06/26 15:59:59","0","10058","0"
"6011","1","9018","10058105","81058003","3200000","1","2021/06/02 16:00:00","601","將角鹿將軍的 HP 降低至 11800000","81058003","2021/06/26 15:59:59","0","10058","0"
"6011","0","9016","10058106","81058004","1","2","2021/06/02 16:00:00","601","完成特別戰鬥的模式2","81058004","2021/06/26 15:59:59","0","10058","0"
"6011","1","9018","10058107","81058005","8200000","1","2021/06/02 16:00:00","601","將角鹿將軍的 HP 降低至 6800000","81058005","2021/06/26 15:59:59","0","10058","0"
"6011","1","9018","10058108","81058006","11600000","1","2021/06/02 16:00:00","601","將角鹿將軍的 HP 降低至 3400000","81058006","2021/06/26 15:59:59","0","10058","0"
"6011","0","9016","10058109","81058007","1","3","2021/06/02 16:00:00","601","討伐角鹿將軍","81058007","2021/06/26 15:59:59","0","10058","0"
"6011","0","9015","10058110","81058008","1","5","2021/06/02 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","81058008","2021/06/26 15:59:59","0","10058","0"
"6011","1","9018","10059103","81059001","2300000","1","2021/06/12 16:00:00","601","將黑風之精靈的 HP 降低至 25700000","81059001","2021/06/26 15:59:59","0","10059","0"
"6011","1","9018","10059104","81059002","4600000","1","2021/06/12 16:00:00","601","將黑風之精靈的 HP 降低至 23400000","81059002","2021/06/26 15:59:59","0","10059","0"
"6011","0","9016","10059105","81059003","1","1","2021/06/12 16:00:00","601","通過黑風之精靈的MODE1","81059003","2021/06/26 15:59:59","0","10059","0"
"6011","0","9001","10059106","81059004","4","0","2021/06/12 16:00:00","601","打倒可可蘿、優衣的闇影及其餘怪物","81059004","2021/06/26 15:59:59","0","10059","0"
"6011","1","9018","10059111","81059005","14000000","1","2021/06/12 16:00:00","601","將黑風之精靈的 HP 降低至 14000000","81059005","2021/06/26 15:59:59","0","10059","0"
"6011","1","9018","10059113","81059006","21000000","1","2021/06/12 16:00:00","601","將黑風之精靈的 HP 降低至 7000000","81059006","2021/06/26 15:59:59","0","10059","0"
"6011","0","9016","10059115","81059007","1","3","2021/06/12 16:00:00","601","討伐黑風之精靈","81059007","2021/06/26 15:59:59","0","10059","0"
"6011","0","9015","10059118","81059008","1","5","2021/06/12 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","81059008","2021/06/26 15:59:59","0","10059","0"
"6011","1","9018","10060103","81060001","840000","1","2021/06/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4860000","81060001","2021/06/27 15:59:59","0","10060","0"
"6011","1","9018","10060104","81060002","1670000","1","2021/06/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4030000","81060002","2021/06/27 15:59:59","0","10060","0"
"6011","0","9016","10060105","81060003","1","1","2021/06/18 16:00:00","601","完成特別戰鬥的模式1","81060003","2021/06/27 15:59:59","0","10060","0"
"6011","0","9001","10060106","81060004","2","0","2021/06/18 16:00:00","601","打倒霞與栞的闇影","81060004","2021/06/27 15:59:59","0","10060","0"
"6011","1","9018","10060111","81060005","3570000","1","2021/06/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2130000","81060005","2021/06/27 15:59:59","0","10060","0"
"6011","1","9018","10060113","81060006","4640000","1","2021/06/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1060000","81060006","2021/06/27 15:59:59","0","10060","0"
"6011","0","9016","10060115","81060007","1","3","2021/06/18 16:00:00","601","討伐特別戰鬥的 Boss","81060007","2021/06/27 15:59:59","0","10060","0"
"6011","0","9015","10060118","81060008","1","5","2021/06/18 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81060008","2021/06/27 15:59:59","0","10060","0"
"6011","0","9016","10061103","81061001","1","1","2021/07/05 16:00:00","601","將MODE1出現的怪物全部打倒","81061001","2021/07/23 15:59:59","0","10061","0"
"6011","1","9018","10061104","81061002","2670000","1","2021/07/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 37330000","81061002","2021/07/23 15:59:59","0","10061","0"
"6011","1","9018","10061105","81061003","5340000","1","2021/07/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 34660000","81061003","2021/07/23 15:59:59","0","10061","0"
"6011","0","9016","10061106","81061004","1","2","2021/07/05 16:00:00","601","完成特別戰鬥的模式2","81061004","2021/07/23 15:59:59","0","10061","0"
"6011","1","9018","10061111","81061005","18670000","1","2021/07/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 21330000","81061005","2021/07/23 15:59:59","0","10061","0"
"6011","1","9018","10061113","81061006","29340000","1","2021/07/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 10660000","81061006","2021/07/23 15:59:59","0","10061","0"
"6011","0","9016","10061115","81061007","1","3","2021/07/05 16:00:00","601","討伐特別戰鬥的 Boss","81061007","2021/07/23 15:59:59","0","10061","0"
"6011","0","9015","10061118","81061008","1","5","2021/07/05 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81061008","2021/07/23 15:59:59","0","10061","0"
"6011","0","9001","10062103","81062001","3","0","2021/08/09 16:00:00","601","打倒new generations的闇影","81062001","2021/08/27 15:59:59","0","10062","0"
"6011","0","9016","10062104","81062002","1","2","2021/08/09 16:00:00","601","將MODE2出現的怪物全部打倒","81062002","2021/08/27 15:59:59","0","10062","0"
"6011","1","9018","10062105","81062003","480000","1","2021/08/09 16:00:00","601","將喧囂獨角兔的 HP 降低至 1920000","81062003","2021/08/27 15:59:59","0","10062","0"
"6011","1","9018","10062106","81062004","960000","1","2021/08/09 16:00:00","601","將喧囂獨角兔的 HP 降低至 1440000","81062004","2021/08/27 15:59:59","0","10062","0"
"6011","1","9018","10062111","81062005","1440000","1","2021/08/09 16:00:00","601","將喧囂獨角兔的 HP 降低至 960000","81062005","2021/08/27 15:59:59","0","10062","0"
"6011","1","9018","10062113","81062006","1920000","1","2021/08/09 16:00:00","601","將喧囂獨角兔的 HP 降低至 480000","81062006","2021/08/27 15:59:59","0","10062","0"
"6011","0","9016","10062115","81062007","1","3","2021/08/09 16:00:00","601","討伐喧囂獨角兔","81062007","2021/08/27 15:59:59","0","10062","0"
"6011","0","9015","10062118","81062008","1","5","2021/08/09 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","81062008","2021/08/27 15:59:59","0","10062","0"
"6011","1","9018","10063103","81063001","2160000","1","2021/08/17 16:00:00","601","將糾結的盆栽小花的 HP 降低至 13840000","81063001","2021/08/27 15:59:59","0","10063","0"
"6011","0","9016","10063104","81063002","1","1","2021/08/17 16:00:00","601","通過糾結的盆栽小花的MODE1","81063002","2021/08/27 15:59:59","0","10063","0"
"6011","1","9018","10063105","81063003","6240000","1","2021/08/17 16:00:00","601","將糾結的盆栽小花的 HP 降低至 9760000","81063003","2021/08/27 15:59:59","0","10063","0"
"6011","1","9018","10063106","81063004","8160000","1","2021/08/17 16:00:00","601","將糾結的盆栽小花的 HP 降低至 7840000","81063004","2021/08/27 15:59:59","0","10063","0"
"6011","0","9016","10063111","81063005","1","2","2021/08/17 16:00:00","601","通過糾結的盆栽小花的MODE2","81063005","2021/08/27 15:59:59","0","10063","0"
"6011","1","9018","10063113","81063006","13040000","1","2021/08/17 16:00:00","601","將糾結的盆栽小花的 HP 降低至 2960000","81063006","2021/08/27 15:59:59","0","10063","0"
"6011","0","9016","10063115","81063007","1","3","2021/08/17 16:00:00","601","討伐糾結的盆栽小花","81063007","2021/08/27 15:59:59","0","10063","0"
"6011","0","9015","10063118","81063008","1","5","2021/08/17 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","81063008","2021/08/27 15:59:59","0","10063","0"
"6011","1","9018","10064103","81064001","3210000","1","2021/08/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 25990000","81064001","2021/08/20 15:59:59","0","10064","0"
"6011","1","9018","10064104","81064002","6420000","1","2021/08/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 22780000","81064002","2021/08/20 15:59:59","0","10064","0"
"6011","0","9016","10064105","81064003","1","1","2021/08/02 16:00:00","601","完成特別戰鬥的模式1","81064003","2021/08/20 15:59:59","0","10064","0"
"6011","1","9018","10064106","81064004","12260000","1","2021/08/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 16940000","81064004","2021/08/20 15:59:59","0","10064","0"
"6011","1","9018","10064107","81064005","14890000","1","2021/08/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 14310000","81064005","2021/08/20 15:59:59","0","10064","0"
"6011","0","9016","10064108","81064006","1","2","2021/08/02 16:00:00","601","完成特別戰鬥的模式2","81064006","2021/08/20 15:59:59","0","10064","0"
"6011","1","9018","10064109","81064007","21410000","1","2021/08/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 7790000","81064007","2021/08/20 15:59:59","0","10064","0"
"6011","1","9018","10064110","81064008","25310000","1","2021/08/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3890000","81064008","2021/08/20 15:59:59","0","10064","0"
"6011","0","9016","10064111","81064009","1","3","2021/08/02 16:00:00","601","討伐特別戰鬥的 Boss","81064009","2021/08/20 15:59:59","0","10064","0"
"6011","0","9015","10064112","81064010","1","5","2021/08/02 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81064010","2021/08/20 15:59:59","0","10064","0"
"6011","0","9001","10065103","81065001","4","0","2021/07/19 16:00:00","601","打倒秋乃、珠希、優花梨、美冬的闇影","81065001","2021/07/28 15:59:59","0","10065","0"
"6011","1","9018","10065104","81065002","968000","1","2021/07/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 7832000","81065002","2021/07/28 15:59:59","0","10065","0"
"6011","1","9018","10065105","81065003","1936000","1","2021/07/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 6864000","81065003","2021/07/28 15:59:59","0","10065","0"
"6011","0","9016","10065106","81065004","1","2","2021/07/19 16:00:00","601","完成特別戰鬥的模式2","81065004","2021/07/28 15:59:59","0","10065","0"
"6011","1","9018","10065111","81065005","4840000","1","2021/07/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3960000","81065005","2021/07/28 15:59:59","0","10065","0"
"6011","1","9018","10065113","81065006","6776000","1","2021/07/19 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2024000","81065006","2021/07/28 15:59:59","0","10065","0"
"6011","0","9016","10065115","81065007","1","3","2021/07/19 16:00:00","601","討伐特別戰鬥的 Boss","81065007","2021/07/28 15:59:59","0","10065","0"
"6011","0","9015","10065118","81065008","1","5","2021/07/19 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81065008","2021/07/28 15:59:59","0","10065","0"
"6011","1","9018","10066103","81066001","706000","1","2021/09/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 52294000","81066001","2021/09/19 15:59:59","0","10066","0"
"6011","1","9018","10066104","81066002","1412000","1","2021/09/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 51588000","81066002","2021/09/19 15:59:59","0","10066","0"
"6011","0","9016","10066105","81066003","1","1","2021/09/01 16:00:00","601","完成特別戰鬥的模式1","81066003","2021/09/19 15:59:59","0","10066","0"
"6011","0","9001","10066106","81066004","3","0","2021/09/01 16:00:00","601","打倒守門者和祈梨和嘉夜的闇影","81066004","2021/09/19 15:59:59","0","10066","0"
"6011","1","9018","10066107","81066005","18372000","1","2021/09/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 34628000","81066005","2021/09/19 15:59:59","0","10066","0"
"6011","1","9018","10066108","81066006","36744000","1","2021/09/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 16256000","81066006","2021/09/19 15:59:59","0","10066","0"
"6011","0","9016","10066109","81066007","1","3","2021/09/01 16:00:00","601","討伐特別戰鬥的 Boss","81066007","2021/09/19 15:59:59","0","10066","0"
"6011","0","9015","10066110","81066008","1","5","2021/09/01 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81066008","2021/09/19 15:59:59","0","10066","0"
"6011","0","9001","10067103","81067001","4","0","2021/09/17 16:00:00","601","打倒莉瑪、真陽、鈴、栞的闇影","81067001","2021/09/26 15:59:59","0","10067","0"
"6011","1","9018","10067104","81067002","917000","1","2021/09/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 7683000","81067002","2021/09/26 15:59:59","0","10067","0"
"6011","1","9018","10067105","81067003","1835000","1","2021/09/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 6765000","81067003","2021/09/26 15:59:59","0","10067","0"
"6011","0","9016","10067106","81067004","1","2","2021/09/17 16:00:00","601","完成特別戰鬥的模式2","81067004","2021/09/26 15:59:59","0","10067","0"
"6011","1","9018","10067111","81067005","4700000","1","2021/09/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3900000","81067005","2021/09/26 15:59:59","0","10067","0"
"6011","1","9018","10067113","81067006","6650000","1","2021/09/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1950000","81067006","2021/09/26 15:59:59","0","10067","0"
"6011","0","9016","10067115","81067007","1","3","2021/09/17 16:00:00","601","討伐特別戰鬥的 Boss","81067007","2021/09/26 15:59:59","0","10067","0"
"6011","0","9015","10067118","81067008","1","5","2021/09/17 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81067008","2021/09/26 15:59:59","0","10067","0"
"6011","1","9018","10068103","81068001","7400000","1","2021/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 42600000","81068001","2021/10/19 15:59:59","0","10068","0"
"6011","1","9018","10068104","81068002","14700000","1","2021/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 35300000","81068002","2021/10/19 15:59:59","0","10068","0"
"6011","0","9016","10068105","81068003","1","1","2021/10/01 16:00:00","601","完成特別戰鬥的模式1","81068003","2021/10/19 15:59:59","0","10068","0"
"6011","0","9001","10068106","81068004","3","0","2021/10/01 16:00:00","601","打倒碧、美冬、珠希的闇影","81068004","2021/10/19 15:59:59","0","10068","0"
"6011","1","9018","10068107","81068005","31440000","1","2021/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 18560000","81068005","2021/10/19 15:59:59","0","10068","0"
"6011","1","9018","10068108","81068006","40700000","1","2021/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 9300000","81068006","2021/10/19 15:59:59","0","10068","0"
"6011","0","9016","10068109","81068007","1","3","2021/10/01 16:00:00","601","討伐特別戰鬥的 Boss","81068007","2021/10/19 15:59:59","0","10068","0"
"6011","0","9015","10068110","81068008","1","5","2021/10/01 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81068008","2021/10/19 15:59:59","0","10068","0"
"6011","1","9018","10069103","81069001","855000","1","2021/10/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 7695000","81069001","2021/10/27 15:59:59","0","10069","0"
"6011","1","9018","10069104","81069002","1625000","1","2021/10/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 6925000","81069002","2021/10/27 15:59:59","0","10069","0"
"6011","0","9016","10069105","81069003","1","1","2021/10/18 16:00:00","601","完成特別戰鬥的模式1","81069003","2021/10/27 15:59:59","0","10069","0"
"6011","0","9001","10069106","81069004","3","0","2021/10/18 16:00:00","601","打倒璃乃、步未、日和的闇影","81069004","2021/10/27 15:59:59","0","10069","0"
"6011","1","9018","10069111","81069005","4446000","1","2021/10/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4104000","81069005","2021/10/27 15:59:59","0","10069","0"
"6011","1","9018","10069113","81069006","6498000","1","2021/10/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2052000","81069006","2021/10/27 15:59:59","0","10069","0"
"6011","0","9016","10069115","81069007","1","3","2021/10/18 16:00:00","601","討伐特別戰鬥的 Boss","81069007","2021/10/27 15:59:59","0","10069","0"
"6011","0","9015","10069118","81069008","1","5","2021/10/18 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81069008","2021/10/27 15:59:59","0","10069","0"
"6011","0","9016","10070101","81070001","1","1","2021/11/01 16:00:00","601","完成特別戰鬥的模式1","81070001","2021/11/19 15:59:59","0","10070","0"
"6011","0","9016","10070102","81070002","1","2","2021/11/01 16:00:00","601","完成特別戰鬥的模式2","81070002","2021/11/19 15:59:59","0","10070","0"
"6011","1","9020","10070103","81070003","40","0","2021/11/01 16:00:00","601","把留到暑假最後一天的作業寫到40％吧","81070003","2021/11/19 15:59:59","0","10070","0"
"6011","1","9020","10070104","81070004","70","0","2021/11/01 16:00:00","601","把留到暑假最後一天的作業寫到70％吧","81070004","2021/11/19 15:59:59","0","10070","0"
"6011","0","9016","10070105","81070005","1","3","2021/11/01 16:00:00","601","把留到暑假最後一天的作業寫完吧","81070005","2021/11/19 15:59:59","0","10070","0"
"6011","0","9015","10070106","81070006","1","5","2021/11/01 16:00:00","601","在5次以內，通過EXHIBITION或特別戰鬥","81070006","2021/11/19 15:59:59","0","10070","0"
"6011","1","9018","10071103","81071001","1200000","1","2021/11/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 11300000","81071001","2021/11/27 15:59:59","0","10071","0"
"6011","1","9018","10071104","81071002","2400000","1","2021/11/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 10100000","81071002","2021/11/27 15:59:59","0","10071","0"
"6011","0","9016","10071105","81071003","1","1","2021/11/18 16:00:00","601","完成特別戰鬥的模式1","81071003","2021/11/27 15:59:59","0","10071","0"
"6011","1","9018","10071106","81071004","4700000","1","2021/11/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 7800000","81071004","2021/11/27 15:59:59","0","10071","0"
"6011","1","9018","10071107","81071005","5900000","1","2021/11/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 6600000","81071005","2021/11/27 15:59:59","0","10071","0"
"6011","0","9016","10071108","81071006","1","2","2021/11/18 16:00:00","601","完成特別戰鬥的模式2","81071006","2021/11/27 15:59:59","0","10071","0"
"6011","1","9018","10071109","81071007","8900000","1","2021/11/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3600000","81071007","2021/11/27 15:59:59","0","10071","0"
"6011","1","9018","10071110","81071008","10700000","1","2021/11/18 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1800000","81071008","2021/11/27 15:59:59","0","10071","0"
"6011","0","9016","10071111","81071009","1","3","2021/11/18 16:00:00","601","討伐特別戰鬥的 Boss","81071009","2021/11/27 15:59:59","0","10071","0"
"6011","0","9015","10071112","81071010","1","5","2021/11/18 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81071010","2021/11/27 15:59:59","0","10071","0"
"6011","0","9014","10072101","81072001","30","0","2021/12/02 16:00:00","601","打倒30隻歌唱水母","81072001","2021/12/20 15:59:59","0","10072","0"
"6011","0","9001","10072102","81072002","3","0","2021/12/02 16:00:00","601","打倒慈樂之音的闇影","81072002","2021/12/20 15:59:59","0","10072","0"
"6011","1","9018","10072103","81072003","16000000","1","2021/12/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 32000000","81072003","2021/12/20 15:59:59","0","10072","0"
"6011","1","9018","10072104","81072004","32000000","1","2021/12/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 16000000","81072004","2021/12/20 15:59:59","0","10072","0"
"6011","0","9016","10072105","81072005","1","3","2021/12/02 16:00:00","601","討伐特別戰鬥的 Boss","81072005","2021/12/20 15:59:59","0","10072","0"
