7e4da85668feef5e0dac465480c367bc0bee8a169627add11468203f0f18e5cf,b1ca9a0a1e627922ecb4dc829ca8337add5857df55580051f4b051a4d7ce1ffc,7a02fc45544d02b386fe6fb44884f1b787227d94b4ae4d3f31244fc2125b42ec,b46ec4a3832a87081aeea33e22554d202b41ec4173899c7300190c2370d38c09,22112645ed6665ce738d92f3b3d35bc98bd4de16f3e71cdc8cd8ebcb19b049de,580377ba8fb4d11c498d4d3d9963379a3d08f6dcf9b0056eec6c028c9be41cf9,465d6c77769978caa98ac7672ec6b3c29a29b5d57becaa1a2c07430018c8f94a,7c9dfe6eaab1f2bfa56d3d7158055075eb3adfcb78b7cdf16a006560239299d7,4fd8484e0c221218dd74de57a240f506171b9b1c777008d811bcf4c5e70207a5,b81c50b6605b42144c9158b9496398049561935538a24239dca08d5b9cf15a64,641a813dfd3fd1ce7317f2bf5b763a909cf9442fcf762d9fbed1b2d5b233c2fe,285ca12227488843260502a2c8a0faa2a47516e4cbae130d2f3880ff81a14960,bf67ae33216984764d2d7e9775c8696a7d4342591fa495f9d618a2daaf67cf6f,23814ca29c52cb35ab7c7371559551cb2e4e571854413fee843dc42bda44d038,9e32ce690099f5f0a1f248c85c5f7016946432c8b4c5b33b8ae9fc84b8f69370
"26211","2621","26212","10","0","26213","9103803","263","0","103801","410","500","2023/11/03 05:00:00","0","2816"
"26221","2622","26222","10","0","26223","9101403","264","0","101401","310","500","2023/11/03 05:00:00","0","2816"
"26231","2623","26232","10","0","26233","9109403","265","0","109401","220","500","2023/11/03 05:00:00","0","2816"
"26311","2631","26312","10","0","26313","0","266","0","0","564","500","2023/11/04 05:00:00","0","2816"
"26411","2641","26412","10","0","26413","0","267","0","0","499","500","2023/11/05 05:00:00","0","2816"
"26511","2651","26512","10","0","26513","0","268","0","0","435","500","2023/11/06 05:00:00","0","2816"
"26611","2661","26612","10","0","26613","0","269","0","0","372","500","2023/11/07 05:00:00","0","2816"
"26711","2671","26712","10","0","26713","0","270","0","0","309","500","2023/11/08 05:00:00","0","2816"
"26811","2681","26812","10","0","26813","0","271","0","0","246","500","2023/11/09 05:00:00","0","2816"
"26911","2691","26912","10","0","26913","0","272","0","0","183","500","2023/11/10 05:00:00","0","2816"
"27011","2701","27012","10","0","27013","9104803","273","0","104801","85","500","2023/11/11 05:00:00","0","2816"
"27111","2711","27112","10","0","27113","0","274","0","0","120","500","2023/11/12 05:00:00","0","2816"
"27211","2721","27212","10","0","27213","0","275","0","0","57","500","2023/11/13 05:00:00","0","2816"
"27311","2731","27312","10","0","27313","0","276","0","0","-6","500","2023/11/14 05:00:00","0","2816"
"27411","2741","27412","10","0","27413","0","277","0","0","-69","500","2023/11/15 05:00:00","0","2816"
"27511","2751","27512","10","0","27513","0","278","0","0","-132","500","2023/11/16 05:00:00","0","2816"
"27611","2761","27612","10","0","27613","0","279","0","0","-195","500","2023/11/17 05:00:00","0","2816"
"27711","2771","27712","10","0","27713","0","280","0","0","-258","500","2023/11/18 05:00:00","0","2816"
"27811","2781","27812","10","0","27813","9104503","281","0","104501","-75","500","2023/11/19 05:00:00","0","2816"
"27911","2791","27912","10","0","27913","0","282","0","0","-20","500","2023/11/20 05:00:00","0","2816"
"28011","2801","28012","10","0","28013","0","283","0","0","-60","500","2023/11/21 05:00:00","0","2816"
"28111","2811","28112","10","0","28113","9100603","284","100601","102201","-235","500","2023/11/22 05:00:00","0","2816"
"28211","2821","28212","10","0","28213","0","285","0","0","-210","500","2023/11/23 05:00:00","0","2816"
"28311","2831","28312","10","0","28313","0","286","0","0","-240","500","2023/11/24 05:00:00","0","2816"
"28411","2841","28412","10","0","28413","9100503","287","0","100501","-445","500","2023/11/25 05:00:00","0","2816"
"28511","2851","28512","10","0","28513","0","288","0","0","-321","500","2023/11/26 05:00:00","0","2816"
"28611","2861","28612","10","0","28613","0","289","0","0","-384","500","2023/11/27 05:00:00","0","2816"
"28711","2871","28712","10","0","28713","0","290","0","0","-448","500","2023/11/28 05:00:00","0","2816"
"28811","2881","28812","10","0","28813","0","291","0","0","-513","500","2023/11/29 05:00:00","0","2816"
"28911","2891","28912","10","0","28913","0","292","0","0","-579","500","2023/11/30 05:00:00","1","2816"
"29011","2901","29012","11","4","29013","9109203","293","0","109201","330","600","2023/12/01 05:00:00","0","2816"
"29111","2911","29112","11","4","29113","0","294","0","0","395","600","2023/12/02 05:00:00","0","2816"
"29211","2921","29212","11","4","29213","0","295","0","0","360","600","2023/12/03 05:00:00","0","2816"
"29311","2931","29312","11","4","29313","0","296","0","0","325","600","2023/12/04 05:00:00","0","2816"
"29411","2941","29412","11","4","29413","0","297","0","0","290","600","2023/12/05 05:00:00","0","2816"
"29511","2951","29512","11","4","29513","0","298","0","0","255","600","2023/12/06 05:00:00","0","2816"
"29611","2961","29612","11","4","29613","0","299","0","0","220","600","2023/12/07 05:00:00","0","2816"
"29711","2971","29712","11","4","29713","0","300","0","0","185","600","2023/12/08 05:00:00","0","2816"
"29811","2981","29812","11","4","29813","0","301","0","0","150","600","2023/12/09 05:00:00","0","2816"
"29911","2991","29912","11","4","29913","0","302","0","0","115","600","2023/12/10 05:00:00","0","2816"
"30011","3001","30012","11","4","30013","0","303","0","0","80","600","2023/12/11 05:00:00","0","2816"
"30111","3011","30112","11","4","30113","9102503","304","0","102501","250","600","2023/12/12 05:00:00","0","2816"
"30211","3021","30212","11","4","30213","0","305","0","0","45","600","2023/12/13 05:00:00","0","2816"
"30311","3031","30312","11","4","30313","9106403","306","0","106401","95","600","2023/12/14 05:00:00","0","2816"
"30411","3041","30412","11","4","30413","0","307","0","0","10","600","2023/12/15 05:00:00","0","2816"
"30511","3051","30512","11","4","30513","0","308","0","0","-25","600","2023/12/16 05:00:00","0","2816"
"30611","3061","30612","11","4","30613","0","309","0","0","-60","600","2023/12/17 05:00:00","0","2816"
"30711","3071","30712","11","4","30713","0","310","0","0","-95","600","2023/12/18 05:00:00","0","2816"
"30811","3081","30812","11","4","30813","0","311","0","0","-130","600","2023/12/19 05:00:00","0","2816"
"30911","3091","30912","11","4","30913","0","312","0","0","-165","600","2023/12/20 05:00:00","0","2816"
"31011","3101","31012","11","4","31013","0","313","0","0","-200","600","2023/12/21 05:00:00","0","2816"
"31111","3111","31112","11","4","31113","9103103","314","0","103101","-30","600","2023/12/22 05:00:00","0","2816"
"31211","3121","31212","11","4","31213","0","315","0","0","-235","600","2023/12/23 05:00:00","0","2816"
"31311","3131","31312","11","4","31313","9101203","316","0","101201","-190","600","2023/12/24 05:00:00","0","2816"
"31411","3141","31412","11","4","31413","0","317","0","0","-115","600","2023/12/25 05:00:00","0","2816"
"31511","3151","31512","11","4","31513","0","318","0","0","-160","600","2023/12/26 05:00:00","0","2816"
"31611","3161","31612","11","4","31613","0","319","0","0","-270","600","2023/12/27 05:00:00","0","2816"
"31711","3171","31712","11","4","31713","9118103","320","0","118101","-260","600","2023/12/28 05:00:00","0","2816"
"31811","3181","31812","11","4","31813","0","321","0","0","-305","600","2023/12/29 05:00:00","0","2816"
"31911","3191","31912","11","4","31913","0","322","0","0","-340","600","2023/12/30 05:00:00","0","2816"
"32011","3201","32012","11","4","32013","0","323","0","0","-378","600","2023/12/31 05:00:00","1","2816"
"32111","3211","32112","12","4","32113","9102603","324","0","102601","204","600","2024/01/01 05:00:00","0","2816"
"32211","3221","32212","12","4","32213","0","325","0","0","323","600","2024/01/02 05:00:00","0","2816"
"32311","3231","32312","12","4","32313","9105003","326","0","105001","167","600","2024/01/03 05:00:00","0","2816"
"32411","3241","32412","12","4","32413","0","327","0","0","387","600","2024/01/04 05:00:00","0","2816"
"32511","3251","32512","12","4","32513","0","328","0","0","343","600","2024/01/05 05:00:00","0","2816"
"32611","3261","32612","12","4","32613","0","329","0","0","301","600","2024/01/06 05:00:00","0","2816"
"32711","3271","32712","12","4","32713","0","330","0","0","258","600","2024/01/07 05:00:00","0","2816"
"32811","3281","32812","12","4","32813","0","331","0","0","216","600","2024/01/08 05:00:00","0","2816"
"32911","3291","32912","12","4","32913","0","332","0","0","174","600","2024/01/09 05:00:00","0","2816"
"33011","3301","33012","12","4","33013","0","333","0","0","133","600","2024/01/10 05:00:00","0","2816"
"33111","3311","33112","12","4","33113","0","334","0","0","91","600","2024/01/11 05:00:00","0","2816"
"33211","3321","33212","12","4","33213","9100303","335","0","100301","0","600","2024/01/12 05:00:00","0","2816"
"33311","3331","33312","12","4","33313","0","336","0","0","49","600","2024/01/13 05:00:00","0","2816"
"33411","3341","33412","12","4","33413","0","337","0","0","6","600","2024/01/14 05:00:00","0","2816"
"33511","3351","33512","12","4","33513","0","338","0","0","-36","600","2024/01/15 05:00:00","0","2816"
"33611","3361","33612","12","4","33613","0","339","0","0","-76","600","2024/01/16 05:00:00","0","2816"
"33711","3371","33712","12","4","33713","0","340","0","0","-119","600","2024/01/17 05:00:00","0","2816"
"33811","3381","33812","12","4","33813","0","341","0","0","-100","600","2024/01/18 05:00:00","0","2816"
"33911","3391","33912","12","4","33913","0","342","0","0","-81","600","2024/01/19 05:00:00","0","2816"
"34011","3401","34012","12","4","34013","0","343","0","0","-161","600","2024/01/20 05:00:00","0","2816"
"34111","3411","34112","12","4","34113","0","344","0","0","-203","600","2024/01/21 05:00:00","0","2816"
"34211","3421","34212","12","4","34213","0","345","0","0","-246","600","2024/01/22 05:00:00","0","2816"
"34311","3431","34312","12","4","34313","9100703","346","0","100701","-78","600","2024/01/23 05:00:00","0","2816"
"34411","3441","34412","12","4","34413","9102903","347","0","102901","-209","600","2024/01/24 05:00:00","0","2816"
"34511","3451","34512","12","4","34513","0","348","0","0","-288","600","2024/01/25 05:00:00","0","2816"
"34611","3461","34612","12","4","34613","0","349","0","0","-290","600","2024/01/26 05:00:00","0","2816"
"34711","3471","34712","12","4","34713","0","350","0","0","-308","600","2024/01/27 05:00:00","0","2816"
"34811","3481","34812","12","4","34813","0","351","0","0","-332","600","2024/01/28 05:00:00","0","2816"
"34911","3491","34912","12","4","34913","0","352","0","0","-330","600","2024/01/29 05:00:00","0","2816"
"35011","3501","35012","12","4","35013","0","353","0","0","-320","600","2024/01/30 05:00:00","0","2816"
"35111","3511","35112","12","4","35113","0","354","0","0","-378","600","2024/01/31 05:00:00","1","2816"
"35211","3521","35212","13","4","35213","0","355","0","0","382","600","2024/02/01 05:00:00","0","2816"
"35311","3531","35312","13","4","35313","9103603","356","0","103601","323","600","2024/02/02 05:00:00","0","2816"
"35411","3541","35412","13","4","35413","0","357","0","0","381","600","2024/02/03 05:00:00","0","2816"
"35511","3551","35512","13","4","35513","9109303","358","0","109301","185","600","2024/02/04 05:00:00","0","2816"
"35611","3561","35612","13","4","35613","0","359","0","0","191","600","2024/02/05 05:00:00","0","2816"
"35711","3571","35712","13","4","35713","0","360","0","0","72","600","2024/02/06 05:00:00","0","2816"
"35811","3581","35812","13","4","35813","9107103","361","0","107101","7","600","2024/02/07 05:00:00","0","2816"
"35911","3591","35912","13","4","35913","0","362","0","0","332","600","2024/02/08 05:00:00","0","2816"
"36011","3601","36012","13","4","36013","0","363","0","0","285","600","2024/02/09 05:00:00","0","2816"
"36111","3611","36112","13","4","36113","0","364","0","0","237","600","2024/02/10 05:00:00","0","2816"
"36211","3621","36212","13","4","36213","0","365","0","0","192","600","2024/02/11 05:00:00","0","2816"
"36311","3631","36312","13","4","36313","0","366","0","0","144","600","2024/02/12 05:00:00","0","2816"
"36411","3641","36412","13","4","36413","0","367","0","0","97","600","2024/02/13 05:00:00","0","2816"
"36511","3651","36512","13","4","36513","0","368","0","0","50","600","2024/02/14 05:00:00","0","2816"
"36611","3661","36612","13","4","36613","0","369","0","0","3","600","2024/02/15 05:00:00","0","2816"
"36711","3671","36712","13","4","36713","0","370","0","0","-43","600","2024/02/16 05:00:00","0","2816"
"36811","3681","36812","13","4","36813","0","371","0","0","-90","600","2024/02/17 05:00:00","0","2816"
"36911","3691","36912","13","4","36913","9123003","372","0","123001","-153","600","2024/02/18 05:00:00","0","2816"
"37011","3701","37012","13","4","37013","0","373","0","0","-93","600","2024/02/19 05:00:00","0","2816"
"37111","3711","37112","13","4","37113","0","374","0","0","-137","600","2024/02/20 05:00:00","0","2816"
"37211","3721","37212","13","4","37213","0","375","0","0","-185","600","2024/02/21 05:00:00","0","2816"
"37311","3731","37312","13","4","37313","0","376","0","0","-232","600","2024/02/22 05:00:00","0","2816"
"37411","3741","37412","13","4","37413","0","377","0","0","-225","600","2024/02/23 05:00:00","0","2816"
"37511","3751","37512","13","4","37513","0","378","0","0","-256","600","2024/02/24 05:00:00","0","2816"
"37611","3761","37612","13","4","37613","0","379","0","0","-280","600","2024/02/25 05:00:00","0","2816"
"37711","3771","37712","13","4","37713","0","380","0","0","-329","600","2024/02/26 05:00:00","0","2816"
"37811","3781","37812","13","4","37813","0","381","0","0","-379","600","2024/02/27 05:00:00","0","2816"
"37911","3791","37912","13","4","37913","9111003","382","0","111001","-250","600","2024/02/28 05:00:00","1","2816"
"38011","3801","38012","14","1","38013","9104603","383","0","104601","480","100","2024/03/01 05:00:00","0","2816"
"38111","3811","38112","14","1","38113","0","384","0","0","560","100","2024/03/02 05:00:00","0","2816"
"38211","3821","38212","14","1","38213","9103303","385","0","103301","370","100","2024/03/03 05:00:00","0","2816"
"38311","3831","38312","14","1","38313","0","386","0","0","553","100","2024/03/04 05:00:00","0","2816"
"38411","3841","38412","14","1","38413","0","387","0","0","476","100","2024/03/05 05:00:00","0","2816"
"38511","3851","38512","14","1","38513","0","388","0","0","400","100","2024/03/06 05:00:00","0","2816"
"38611","3861","38612","14","1","38613","9105103","389","0","105101","330","100","2024/03/07 05:00:00","0","2816"
"38711","3871","38712","14","1","38713","0","390","0","0","325","100","2024/03/08 05:00:00","0","2816"
"38811","3881","38812","14","1","38813","0","391","0","0","250","100","2024/03/09 05:00:00","0","2816"
"38911","3891","38912","14","1","38913","9105703","392","0","105701","185","100","2024/03/10 05:00:00","0","2816"
"39011","3901","39012","14","1","39013","0","393","0","0","175","100","2024/03/11 05:00:00","0","2816"
"39111","3911","39112","14","1","39113","9103203","394","0","103201","205","100","2024/03/12 05:00:00","0","2816"
"39211","3921","39212","14","1","39213","0","395","0","0","110","100","2024/03/13 05:00:00","0","2816"
"39311","3931","39312","14","1","39313","9105203","396","0","105201","30","100","2024/03/14 05:00:00","0","2816"
"39411","3941","39412","14","1","39413","0","397","0","0","-45","100","2024/03/15 05:00:00","0","2816"
"39511","3951","39512","14","1","39513","9103403","398","0","103401","-250","100","2024/03/16 05:00:00","0","2816"
"39611","3961","39612","14","1","39613","0","399","0","0","-50","100","2024/03/17 05:00:00","0","2816"
"39711","3971","39712","14","1","39713","0","400","0","0","-90","100","2024/03/18 05:00:00","0","2816"
"39811","3981","39812","14","1","39813","0","401","0","0","100","100","2024/03/19 05:00:00","0","2816"
"39911","3991","39912","14","1","39913","0","402","0","0","25","100","2024/03/20 05:00:00","0","2816"
"40011","4001","40012","14","1","40013","0","403","0","0","-50","100","2024/03/21 05:00:00","0","2816"
"40111","4011","40112","14","1","40113","0","404","0","0","-125","100","2024/03/22 05:00:00","0","2816"
"40211","4021","40212","14","1","40213","0","405","0","0","-370","100","2024/03/23 05:00:00","0","2816"
"40311","4031","40312","14","1","40313","9107003","406","0","107001","-460","100","2024/03/24 05:00:00","0","2816"
"40411","4041","40412","14","1","40413","0","407","0","0","-200","100","2024/03/25 05:00:00","0","2816"
"40511","4051","40512","14","1","40513","0","408","0","0","-275","100","2024/03/26 05:00:00","0","2816"
"40611","4061","40612","14","1","40613","0","409","0","0","-350","100","2024/03/27 05:00:00","0","2816"
"40711","4071","40712","14","1","40713","0","410","0","0","-425","100","2024/03/28 05:00:00","0","2816"
"40811","4081","40812","14","1","40813","0","411","0","0","-501","100","2024/03/29 05:00:00","0","2816"
"40911","4091","40912","14","1","40913","0","412","0","0","-579","100","2024/03/30 05:00:00","1","2816"
"40921","4092","40922","1","1","40923","0","413","0","0","0","100","2024/03/30 05:00:00","1","2816"
