a6c6c1f317735b015bf49729921b6fdc21bfd44b225d87a98e90ee0d474991ac,28db7bd973986dc3e43c15b8bc23edbea71013575833a566a9912a4bfe26e26c,506a47060a214e124a7a304c889809e23e97c0f29b38849a235391856cb80a91,6d899f24cddb66d546aeb794f5abf9c2110ef17cf12a01f2b530db9d0ffecad3,259e48475c6920c3fd187bae7e52a638e45c144cc066b4f36387767ac420a16e,833f974ccfa1609a1335da5934d706f4bc5c0e93cbe42e5ac54d86a07119c08e,89dee5cd63a51bd684b04bf57ea32fcfb6e7cd24204fa38cc9f7307428055bb7,eb7f3bc65370ccae4680fbbe7d048abea6d7489cbe17d6fa8d7fd83ca0c15619,c160ea96d94b8187bcf947385ce8a3117eb6996d7705926f8f8fa4de7b512fbd,671fd6f2187126088074e51cdc766ade2eb177060d738627350bab8861f99e2c,9f7656fd7e690050b376ad044fd97e39ddad76ac49ba08dea0b6a96f6797ed31,253ca9f46c10bafc6d3e45eb3248d2dd62281a20a49f16e1e510cdb956493d7c,4ef5a6c489f84206aa82048e4e0d1da9a7e4571302522ca254f712937649a227,65a8b264313fc5e17f5b5555d8a5a6c658cd0bae0075f4cc5febfbed488b52d2,49dd75ac34975ddebcd04ec324e2b7bda528d8ed480b103b87b6ff1931f47cfe,cdd4c2307ab1b77daa9ad7c15b406462ee1cb39123f495c9cb55f030c470f6d7,f0186b55d85d7b32d1f3e85ef2ccaa84895425bca2c30a6e4505c90631aad6e0,032d289b5c07849ee26a70cb3bbbd7fea81a4b2022565fdf5a1b632caf204a2c,59fa79873555f7e887a9226156f3bcfa2f24fd68a81519e456bfebdd30ce21d6,1ca06e952b0f816ccc921effeecd6c6d6a83d097c30eff370d5feec482a8bc03,7a657192893daf3dd8226c28643ce2ebb6bd315b9091c2eec1152d3b927c8102,c5a23323d1fae4960281c0ceb2b4d40ac5a6c7bbfb4cc9c37a672e365930d3fc,5cc9f6bda3ebc654a9b6bfe2af4862b3dad1e8199b503e19f620509773d04cd4,1820faa6cf6bbae1efba20ac634bf6f2a9ed6b83b5eafabd57eb1a29f8503382,17e6b319d560ff426169c21e459368c968822d2e1d5688b1fb4757153d8f095e,3d2563a4f92dc8ed3fb8479ee5e212c53138173dbb5d0c836b83941ee6af4f06,b27543c1590cff5ce575696181bb76438ee4dc0b951d0424f9f1313f0a3d439e,5dceeecf1c1baa1889f5ea3d4d0432eae355729fadeeb7f9d2c76ca6e93ef5eb,30e9e10eec8880b6416b5a5af5a3ea6c3241905e3caa9a197dbda34fe1cc1e30,ca74e5afa7e4ebeb77e64930fecf2ec0691d0e702d7064d96848f4acbc83590a,4a083254cba0e0d426583df565ac9ac4e85c9a0891a3a6990890c5c2bf5bd24d,951abf21bf6f8ed8e1ce13cf70e0e32e9126c94b94114ec872cf8a08255fcca7,57f96a53dd9ad8074be05fc08896956a1e4eb5d2c7a4042dee34c4078b4762a3,b21c39139414d96c7480c7b7c8d05218e99ee2b4198926bf55609d656c11e80b,36935ffb01ad46b5153e2fdb7745fefc0f449b4d4143e6652f08aa4e0af3bde5,bbd9140cd42576b5e126c17e787cb15ab7d92140c6aff64aa38bf6a23d59a224,865f7b2984e61354fef073f24f31dc150eb6660e78d0e33b47f62d1bf6fed726,0a5b58bcaa0f0d715503cfda71eb34db0cce6cba1bd42e6574e7eafc8a502a6e,f9bff33b370c6051d3d92317db4b4e8fbb563483199cec4a56e3ac6fa47d6a9b,84b72c55e67211bfac6678da6037ff9b6c1781b94a82cc0c865f46e2cb7abd4e,c91ae6ca4197c6cb1fcb28cf29fa48c185acea701eeb711106750edd419529ca,dbe814e933c404e9abc3cd0968c2e8ab129f972c05e3efc70a0d4063ed9e4595,7055c6067d66e6f0ca6f68099f7ac5a8eed12473ead668d7931d2ee49c961e05,710cc973b3668d091f8484c0ca3145735976827a787f2598c2f4cb10805c71f0,7ac7cfee08c4d0001857cc53113482dff6a2772f8b75a1ee97617d877352d410,0ece772b0fc9d3317086ee755bf9c9f911306004282e6f44eba15743bf44fe80,5df0818e0d0d6fa0921fb87ad7cf44e00b89d5a26e656adb24d9fd29d6b1db84
"30","0.65","610044003","510333","10044301","1","100000","0","490","bgm_M384","0","1004403","1","90","2020/11/20 15:59:59","0.03","0.8","81004402","140","0","0","10044201","0.8","Boss戰（VERY HARD）","5044308","1.8","bgm_M384","3","2020/11/02 16:00:00","1","0","-40","0","610044031","0","0","81004402","0","0","0","514","10044","0","-54","0","0","-51"
"0","0","610044004","0","10044401","0","100000","0","0","bgm_M384","0","1004404","1","90","2020/11/20 15:59:59","0.03","0","81004402","140","0","0","0","0","0","0","1.8","bgm_M384","4","2020/11/02 16:00:00","1","0","0","1","610044041","0","0","81004402","0","0","0","0","10044","0","-54","0","0","0"
"0","0","610044004","0","10044401","0","100000","0","0","bgm_M384","0","1004405","1","90","2020/11/20 15:59:59","0.03","0","81004402","140","0","0","0","0","0","0","1.8","bgm_M384","5","2020/11/02 16:00:00","1","0","0","1","610044041","0","0","81004402","0","0","0","0","10044","0","-54","0","0","0"
"20","1","610045001","510211","10045101","0","100000","0","1019","bgm_M248","0","1004501","1","90","2020/11/27 15:59:59","0.03","0.6","81002101","300","0","0","10045101","1","BOSS戰(NORMAL)","5021301","1","bgm_M248","1","2020/11/17 16:00:00","1","1","-116","0","610045011","0","0","81002101","0","0","0","1072","10045","0","0","0","3","-71"
"30","1","610045002","510212","10045201","0","100000","0","180","bgm_M248","0","1004502","1","90","2020/11/27 15:59:59","0.03","0.6","81002102","300","0","0","10045201","1","BOSS戰(HARD)","5021302","1","bgm_M248","2","2020/11/17 16:00:00","1","1","20","0","610045021","0","0","81002102","0","0","0","233","10045","0","0","0","3","65"
"30","1","610045003","510212","10045301","1","100000","0","450","bgm_M248","0","1004503","1","90","2020/11/27 15:59:59","0.03","0.6","81002102","300","0","0","10045201","1","BOSS戰(VERY HARD)","5021308","1","bgm_M248_02","3","2020/11/17 16:00:00","1","0","-40","0","610045031","0","0","81002102","0","0","0","515","10045","0","0","0","0","-65"
"0","0","610045004","0","10045401","0","100000","0","0","bgm_M248","0","1004504","1","90","2020/11/27 15:59:59","0.03","0","81002102","300","0","0","0","0","0","0","1","bgm_M248_02","4","2020/11/17 16:00:00","1","0","0","1","610045041","0","0","81002102","0","0","0","0","10045","0","0","0","0","0"
"0","0","610045004","0","10045401","0","100000","0","0","bgm_M248","0","1004505","1","90","2020/11/27 15:59:59","0.03","0","81002102","300","0","0","0","0","0","0","1","bgm_M248_02","5","2020/11/17 16:00:00","1","0","0","1","610045041","0","0","81002102","0","0","0","0","10045","0","0","0","0","0"
"20","0.65","610046001","510331","10046101","0","100000","0","833","bgm_M397","0","1004601","1","90","2020/12/22 15:59:59","0.03","0.8","81004601","320","0","0","10046101","0.8","BOSS戰(NORMAL)","5046301","1.7","bgm_M397","1","2020/12/04 16:00:00","1","1","6","0","610046011","0","0","81004601","0","0","0","883","10046","0","-35","0","3","80"
"30","0.65","610046002","510332","10046201","0","100000","0","124","bgm_M397","0","1004602","1","90","2020/12/22 15:59:59","0.03","0.8","81004602","320","0","0","10046201","0.8","Boss戰（HARD）","5046302","1.7","bgm_M397","2","2020/12/04 16:00:00","1","1","29","0","610046021","0","0","81004602","0","0","0","174","10046","0","-35","0","3","79"
"30","0.65","610046003","510333","10046301","1","100000","0","436","bgm_M397","0","1004603","1","90","2020/12/22 15:59:59","0.03","0.8","81004602","320","0","0","10046201","0.8","Boss戰（VERY HARD）","5046308","1.7","bgm_M397","3","2020/12/04 16:00:00","1","0","43","0","610046031","0","0","81004602","0","0","0","486","10046","0","-35","0","0","-7"
"0","0","610046004","0","10046401","0","100000","0","0","bgm_M397","0","1004604","1","90","2020/12/22 15:59:59","0.03","0","81004602","320","0","0","0","0","0","0","1.7","bgm_M397","4","2020/12/04 16:00:00","1","0","0","1","610046041","0","0","81004602","0","0","0","0","10046","0","-35","0","0","0"
"0","0","610046004","0","10046401","0","100000","0","0","bgm_M397","0","1004605","1","90","2020/12/22 15:59:59","0.03","0","81004602","320","0","0","0","0","0","0","1.7","bgm_M397","5","2020/12/04 16:00:00","1","0","0","1","610046041","0","0","81004602","0","0","0","0","10046","0","-35","0","0","0"
"20","1","610047001","510231","10047101","0","100000","0","730","bgm_M257","0","1004701","1","90","2020/12/27 15:59:59","0.03","0.6","81002301","170","0","0","10047101","1","BOSS戰(NORMAL)","5023301","1.25","bgm_M257","1","2020/12/18 16:00:00","1","1","-50","0","610047011","0","0","81002301","0","0","0","780","10047","0","-50","0","3","0"
"30","1","610047002","510232","10047201","0","100000","0","160","bgm_M257","0","1004702","1","90","2020/12/27 15:59:59","0.03","0.6","81002302","170","0","0","10047201","1","BOSS戰(HARD)","5023302","1.25","bgm_M257","2","2020/12/18 16:00:00","1","1","20","0","610047021","0","0","81002302","0","0","0","210","10047","0","-50","0","3","70"
"30","1","610047003","510232","10047301","1","100000","0","460","bgm_M257","0","1004703","1","90","2020/12/27 15:59:59","0.03","0.6","81002302","170","0","0","10047201","1","BOSS戰(VERY HARD)","5023308","1.25","bgm_M257","3","2020/12/18 16:00:00","1","0","-85","0","610047031","0","0","81002302","0","0","0","510","10047","0","-50","0","0","-35"
"0","0","610047004","0","10047401","0","100000","0","0","bgm_M257","0","1004704","1","90","2020/12/27 15:59:59","0.03","0","81002302","170","0","0","0","0","0","0","1.25","bgm_M257","4","2020/12/18 16:00:00","1","0","0","1","610047041","0","0","81002302","0","0","0","0","10047","0","-50","0","0","0"
"0","0","610047004","0","10047401","0","100000","0","0","bgm_M257","0","1004705","1","90","2020/12/27 15:59:59","0.03","0","81002302","170","0","0","0","0","0","0","1.25","bgm_M257","5","2020/12/18 16:00:00","1","0","0","1","610047041","0","0","81002302","0","0","0","0","10047","0","-50","0","0","0"
"20","0.75","610048001","510331","10048101","0","100000","0","758","bgm_M406","0","1004801","1","90","2021/01/18 15:59:59","0.03","0.7","81000605","100","0","0","10048101","0.7","BOSS戰(NORMAL)","5048301","1.25","bgm_M406","1","2020/12/31 16:00:00","1","1","-76","0","610048011","0","0","81000605","0","0","0","788","10048","0","-35","0","3","27"
"30","0.75","610048002","510332","10048201","0","100000","0","-83","bgm_M406","0","1004802","1","90","2021/01/18 15:59:59","0.03","0.7","81000606","100","0","0","10048201","0.7","Boss戰（HARD）","5048302","1.25","bgm_M406","2","2020/12/31 16:00:00","1","1","-250","0","610048021","0","0","81000606","0","0","0","-33","10048","0","-35","0","3","-200"
"30","0.75","610048003","510333","10048301","1","100000","0","432","bgm_M406","0","1004803","1","90","2021/01/18 15:59:59","0.03","0.7","81000606","100","0","0","10048201","0.7","Boss戰（VERY HARD）","5048308","1.25","bgm_M406","3","2020/12/31 16:00:00","1","0","-115","0","610048031","0","0","81000606","0","0","0","482","10048","0","-35","0","0","-65"
"0","0","610048004","0","10048401","0","100000","0","0","bgm_M406","0","1004804","1","90","2021/01/18 15:59:59","0.03","0","81000606","100","0","0","0","0","0","0","1.25","bgm_M406","4","2020/12/31 16:00:00","1","0","0","1","610048041","0","0","81000606","0","0","0","0","10048","0","-35","0","0","0"
"0","0","610048004","0","10048401","0","100000","0","0","bgm_M406","0","1004805","1","90","2021/01/18 15:59:59","0.03","0","81000606","140","0","0","0","0","0","0","1.25","bgm_M406","5","2020/12/31 16:00:00","1","0","0","1","610048041","0","0","81000606","0","0","0","0","10048","0","-35","0","0","0"
"20","1","610049001","510251","10049101","0","100000","0","800","bgm_M268","0","1004901","1","90","2021/01/27 15:59:59","0.03","0.6","81002501","240","0","0","10049102","1","BOSS戰(NORMAL)","5025301","1.25","bgm_M268","1","2021/01/18 16:00:00","1","1","-85","0","610049011","0","0","81002501","0","0","0","458","10049","0","-50","0","3","0"
"30","1","610049002","510252","10049201","0","100000","0","145","bgm_M268","0","1004902","1","90","2021/01/27 15:59:59","0.03","0.6","81002502","240","0","0","10049201","1","BOSS戰(HARD)","5025302","1.25","bgm_M268","2","2021/01/18 16:00:00","1","1","-10","0","610049021","0","0","81002502","0","0","0","0","10049","0","-50","0","3","8"
"30","1","610049003","510252","10049301","1","100000","0","480","bgm_M268","0","1004903","1","90","2021/01/27 15:59:59","0.03","0.6","81002502","240","0","0","10049201","1","BOSS戰(VERY HARD)","5025308","1.25","bgm_M268","3","2021/01/18 16:00:00","1","0","-70","0","610049031","0","0","81002502","0","0","0","514","10049","0","-50","0","0","38"
"0","0","610049004","0","10049401","0","100000","0","0","bgm_M268","0","1004904","1","90","2021/01/27 15:59:59","0.03","0","81002502","240","0","0","0","0","0","0","1.25","bgm_M268","4","2021/01/18 16:00:00","1","0","0","1","610049041","0","0","81002502","0","0","0","0","10049","0","-50","0","0","0"
"0","0","610049004","0","10049401","0","100000","0","0","bgm_M268","0","1004905","1","90","2021/01/27 15:59:59","0.03","0","81002502","240","0","0","0","0","0","0","1.25","bgm_M268","5","2021/01/18 16:00:00","1","0","0","1","610049041","0","0","81002502","0","0","0","0","10049","0","-50","0","0","0"
"20","0.65","610050001","510331","10050101","0","100000","0","770","bgm_M416","0","1005001","1","90","2021/02/19 15:59:59","0.03","0.8","81005001","100","0","0","10050101","0.8","BOSS戰(NORMAL)","5050301","1.7","bgm_M416","1","2021/02/01 16:00:00","1.3","1","-85","0","610050011","0","0","81005001","0","0","0","1029","10050","0","-35","0","3","-25"
"30","0.65","610050002","510332","10050201","0","100000","0","720","bgm_M416","0","1005002","1","90","2021/02/19 15:59:59","0.03","0.8","81005002","100","0","0","10050201","0.8","Boss戰（HARD）","5050302","1.7","bgm_M416","2","2021/02/01 16:00:00","1.3","1","110","0","610050021","0","0","81005002","0","0","0","-88","10050","0","-35","0","3","-190"
"30","0.65","610050003","510333","10050301","1","100000","0","490","bgm_M416","0","1005003","1","90","2021/02/19 15:59:59","0.03","0.8","81005002","100","0","0","10050201","0.8","Boss戰（VERY HARD）","5050308","1.7","bgm_M416","3","2021/02/01 16:00:00","1.3","0","-40","0","610050031","0","0","81005002","0","0","0","465","10050","0","-35","0","0","-65"
"0","0","610050004","0","10050401","0","100000","0","0","bgm_M416","0","1005004","1","90","2021/02/19 15:59:59","0.03","0","81005002","100","0","0","0","0","0","0","1.7","bgm_M416","4","2021/02/01 16:00:00","1","0","0","1","610050041","0","0","81005002","0","0","0","0","10050","0","-35","0","0","0"
"0","0","610050004","0","10050401","0","100000","0","0","bgm_M416","0","1005005","1","90","2021/02/19 15:59:59","0.03","0","81005002","100","0","0","0","0","0","0","1.7","bgm_M416","5","2021/02/01 16:00:00","1","0","0","1","610050041","0","0","81005002","0","0","0","0","10050","0","-35","0","0","0"
"20","1","610051001","510271","10051101","0","100000","0","800","bgm_M276","0","1005101","1","90","2021/02/28 15:59:59","0.03","0.6","81002701","170","0","0","10051101","1","BOSS戰（NORMAL）","5027301","1.25","bgm_M276","1","2021/02/19 16:00:00","1","1","-85","0","610051011","0","0","81002701","0","0","0","827","10051","0","-50","0","3","0"
"30","1","610051002","510272","10051201","0","100000","0","145","bgm_M276","0","1005102","1","90","2021/02/28 15:59:59","0.03","0.6","81002702","170","0","0","10051201","1","BOSS戰（HARD）","5027302","1.25","bgm_M276","2","2021/02/19 16:00:00","1","1","-10","0","610051021","0","0","81002702","0","0","0","-43","10051","0","-50","0","3","10"
"30","1","610051003","510272","10051301","1","100000","0","480","bgm_M276","0","1005103","1","90","2021/02/28 15:59:59","0.03","0.6","81002702","170","0","0","10051201","1","Boss戰（VERY HARD）","5027308","1.25","bgm_M276","3","2021/02/19 16:00:00","1","0","-70","0","610051031","0","0","81002702","0","0","0","466","10051","0","-50","0","0","-15"
"0","0","610051004","0","10051401","0","100000","0","0","bgm_M276","0","1005104","1","90","2021/02/28 15:59:59","0.03","0","81002702","170","0","0","0","0","0","0","1.25","bgm_M276","4","2021/02/19 16:00:00","1","0","0","1","610051041","0","0","81002702","0","0","0","0","10051","0","-50","0","0","0"
"0","0","610051004","0","10051401","0","100000","0","0","bgm_M276","0","1005105","1","90","2021/02/28 15:59:59","0.03","0","81002702","170","0","0","0","0","0","0","1.25","bgm_M276","5","2021/02/19 16:00:00","1","0","0","1","610051041","0","0","81002702","0","0","0","0","10051","0","-50","0","0","0"
"20","0.65","610052001","510331","10052101","0","100000","0","770","bgm_M424","0","1005201","1","90","2021/03/20 15:59:59","0.03","0.8","81000605","260","0","0","10052101","0.8","BOSS戰(NORMAL)","5052301","1.7","bgm_M424","1","2021/03/02 16:00:00","1","1","-85","0","610052011","0","0","81000605","0","0","0","842","10052","0","-75","0","3","24"
"30","0.65","610052002","510332","10052201","0","100000","0","720","bgm_M424","0","1005202","1","90","2021/03/20 15:59:59","0.03","0.8","81003304","260","0","0","10052201","0.8","Boss戰（HARD）","5052302","1.7","bgm_M424","2","2021/03/02 16:00:00","1","1","110","0","610052021","0","0","81003301","0","0","0","-15","10052","0","-75","0","3","32"
"30","0.65","610052003","510333","10052301","1","100000","0","490","bgm_M424","0","1005203","1","90","2021/03/20 15:59:59","0.03","0.8","81003304","260","0","0","10052201","0.8","Boss戰（VERY HARD）","5052308","1.7","bgm_M424","3","2021/03/02 16:00:00","1","0","-40","0","610052031","0","0","81003301","0","0","0","514","10052","0","-75","0","0","-25"
"0","0","610052004","0","10052401","0","100000","0","0","bgm_M424","0","1005204","1","90","2021/03/20 15:59:59","0.03","0","81003304","260","0","0","0","0","0","0","1.7","bgm_M424","4","2021/03/02 16:00:00","1","0","0","1","610052041","0","0","81003301","0","0","0","0","10052","0","-75","0","0","0"
"0","0","610052004","0","10052401","0","100000","0","0","bgm_M424","0","1005205","1","90","2021/03/20 15:59:59","0.03","0","81003304","260","0","0","0","0","0","0","1.7","bgm_M424","5","2021/03/02 16:00:00","1","0","0","1","610052041","0","0","81003301","0","0","0","0","10052","0","-75","0","0","0"
"20","1","610053001","510171","10053101","0","100000","0","450","bgm_M999","0","1005301","1","90","2021/04/30 15:59:59","0.03","0.6","81001705","120","0","0","10053102","1","BOSS戰（NORMAL）","5017301","1","bgm_M999_Redo","1","2021/04/16 16:00:00","1","1","-40","0","610053011","0","0","81001705","0","0","0","380","10053","0","30","0","3","25"
"30","1","610053002","510172","10053201","0","100000","0","450","bgm_M999","0","1005302","1","90","2021/04/30 15:59:59","0.03","0.6","81001706","120","0","0","10053201","1","BOSS戰（HARD）","5017302","1","bgm_M999_Redo","2","2021/04/16 16:00:00","1","1","-40","0","610053021","0","0","81001706","0","0","0","-245","10053","0","30","0","3","35"
"30","1","610053003","510172","10053301","1","100000","0","450","bgm_M231","0","1005303","1","90","2021/04/30 15:59:59","0.03","0.6","81001706","120","0","0","10053201","1","Boss戰（VERY HARD）","5017308","1","bgm_M231","3","2021/04/16 16:00:00","1","0","-40","0","610053031","0","0","81001706","0","0","0","445","10053","0","30","0","0","37"
"0","0","610053004","0","10053401","0","100000","0","0","bgm_M231","0","1005304","1","90","2021/04/30 15:59:59","0.03","0","81001706","120","0","0","0","0","0","0","1","bgm_M231","4","2021/04/16 16:00:00","1","0","0","1","610053041","0","0","81001706","0","0","0","0","10053","0","30","0","0","0"
"0","0","610053004","0","10053401","0","100000","0","0","bgm_M231","0","1005305","1","90","2021/04/30 15:59:59","0.03","0","81001706","120","0","0","0","0","0","0","1","bgm_M231","5","2021/04/16 16:00:00","1","0","0","1","610053041","0","0","81001706","0","0","0","0","10053","0","30","0","0","0"
"20","0.65","610054001","510331","10054101","0","100000","0","698","bgm_M429","0","1005401","1","90","2021/04/19 15:59:59","0.03","0.8","81000905","380","0","0","10054101","0.8","BOSS戰(NORMAL)","5054301","1.7","bgm_M429","1","2021/04/01 16:00:00","1","1","0","0","610054011","0","0","81000905","0","0","0","732","10054","0","-75","0","3","-25"
"30","0.65","610054002","510332","10054201","0","100000","0","720","bgm_M429","0","1005402","1","90","2021/04/19 15:59:59","0.03","0.8","81000906","380","0","0","10054201","0.8","Boss戰（HARD）","5054302","1.7","bgm_M429","2","2021/04/01 16:00:00","1","1","110","0","610054021","0","0","81000906","0","0","0","28","10054","0","-75","0","3","32"
"30","0.65","610054003","510333","10054301","1","100000","0","490","bgm_M429","0","1005403","1","90","2021/04/19 15:59:59","0.03","0.8","81000906","380","0","0","10054201","0.8","Boss戰（VERY HARD）","5054308","1.7","bgm_M429","3","2021/04/01 16:00:00","1","0","-40","0","610054031","0","0","81000906","0","0","0","437","10054","0","-75","0","0","-63"
"0","0","610054004","0","10054401","0","100000","0","0","bgm_M429","0","1005404","1","90","2021/04/19 15:59:59","0.03","0","81000906","380","0","0","0","0","0","0","1.7","bgm_M429","4","2021/04/01 16:00:00","1","0","0","1","610054041","0","0","81000906","0","0","0","0","10054","0","-75","0","0","0"
"0","0","610054004","0","10054401","0","100000","0","0","bgm_M429","0","1005405","1","90","2021/04/19 15:59:59","0.03","0","81000906","380","0","0","0","0","0","0","1.7","bgm_M429","5","2021/04/01 16:00:00","1","0","0","1","610054041","0","0","81000906","0","0","0","0","10054","0","-75","0","0","0"
"20","0.6","610055001","510331","10055101","0","100000","0","820","bgm_M284","0","1005501","1","90","2021/03/26 15:59:59","0.03","0.8","81002901","170","0","0","10055102","1","BOSS戰（NORMAL）","5029301","1.7","bgm_M284","1","2021/03/17 16:00:00","1","1","-57","0","610055011","0","0","81002901","0","0","0","458","10055","0","0","0","3","0"
"30","0.6","610055002","510332","10055201","0","100000","0","150","bgm_M284","0","1005502","1","90","2021/03/26 15:59:59","0.03","0.8","81002902","170","0","0","10055201","1","BOSS戰（HARD）","5029302","1.7","bgm_M284","2","2021/03/17 16:00:00","1","1","19","0","610055021","0","0","81002902","0","0","0","-38","10055","0","0","0","3","39"
"30","0.6","610055003","510333","10055301","1","100000","0","480","bgm_M284","0","1005503","1","90","2021/03/26 15:59:59","0.03","0.8","81002902","170","0","0","10055201","1","Boss戰（VERY HARD）","5029308","1.7","bgm_M284","3","2021/03/17 16:00:00","1","0","-70","0","610055031","0","0","81002902","0","0","0","474","10055","0","0","0","0","-40"
"0","0","610055004","0","10055401","0","100000","0","0","bgm_M284","0","1005504","1","90","2021/03/26 15:59:59","0.03","0","81002902","170","0","0","0","0","0","0","1.7","bgm_M284","4","2021/03/17 16:00:00","1","0","0","1","610055041","0","0","81002902","0","0","0","0","10055","0","0","0","0","0"
"0","0","610055004","0","10055401","0","100000","0","0","bgm_M284","0","1005505","1","90","2021/03/26 15:59:59","0.03","0","81002902","170","0","0","0","0","0","0","1.7","bgm_M284","5","2021/03/17 16:00:00","1","0","0","1","610055041","0","0","81002902","0","0","0","0","10055","0","0","0","0","0"
"20","0.65","610056001","510331","10056101","0","100000","0","800","bgm_M438","0","1005601","1","90","2021/05/22 15:59:59","0.03","0.8","81005601","150","0","0","10056101","0.75","BOSS戰(NORMAL)","5056301","2","bgm_M438","1","2021/05/04 16:00:00","1","1","-85","0","610056011","0","0","81005601","0","0","0","852","10056","0","-20","0","3","52"
"30","0.65","610056002","510332","10056201","0","100000","0","145","bgm_M438","0","1005602","1","90","2021/05/22 15:59:59","0.03","0.8","81005602","150","0","0","10056201","0.75","BOSS戰(HARD)","5056302","2","bgm_M438","2","2021/05/04 16:00:00","1","1","-10","0","610056021","0","0","81005602","0","0","0","-67","10056","0","-20","0","1","43"
"30","0.65","610056003","510333","10056301","1","100000","0","480","bgm_M438","0","1005603","1","90","2021/05/22 15:59:59","0.03","0.8","81005602","150","0","0","10056201","0.75","BOSS戰(VERY HARD)","5056308","2","bgm_M438","3","2021/05/04 16:00:00","1","0","-70","0","610056031","0","0","81005602","0","0","0","516","10056","0","-20","0","0","-15"
"0","0","610056004","0","10056401","0","100000","0","0","bgm_M438","0","1005604","1","90","2021/05/22 15:59:59","0.03","0","81005602","150","0","0","0","0","0","0","2","bgm_M438","4","2021/05/04 16:00:00","1","0","0","1","610056041","0","0","81005602","0","0","0","0","10056","0","-20","0","0","0"
"0","0","610056004","0","10056401","0","100000","0","0","bgm_M438","0","1005605","1","90","2021/05/22 15:59:59","0.03","0","81005602","150","0","0","0","0","0","0","2","bgm_M438","5","2021/05/04 16:00:00","1","0","0","1","610056041","0","0","81005602","0","0","0","0","10056","0","-20","0","0","0"
"20","1","610057001","510311","10057101","0","100000","0","800","bgm_M297","0","1005701","1","90","2021/05/28 14:59:59","0.03","0.6","81003101","170","0","0","10057102","1","BOSS戰(NORMAL)","5031301","1.25","bgm_M297","1","2021/05/19 16:00:00","1","1","-85","0","610057011","0","0","81003101","0","0","0","590","10057","0","-50","0","3","0"
"30","1","610057002","510312","10057201","0","100000","0","145","bgm_M297","0","1005702","1","90","2021/05/28 14:59:59","0.03","0.6","81003102","170","0","0","10057201","1","BOSS戰(HARD)","5031302","1.25","bgm_M297","2","2021/05/19 16:00:00","1","1","-10","0","610057021","0","0","81003102","0","0","0","-17","10057","0","-50","0","1","10"
"30","1","610057003","510312","10057301","1","100000","0","480","bgm_M297","0","1005703","1","90","2021/05/28 14:59:59","0.03","0.6","81003102","170","0","0","10057201","1","BOSS戰(VERY HARD)","5031308","1.25","bgm_M297","3","2021/05/19 16:00:00","1","0","-70","0","610057031","0","0","81003102","0","0","0","516","10057","0","-50","0","0","-15"
"0","0","610057004","0","10057401","0","100000","0","0","bgm_M297","0","1005704","1","90","2021/05/28 14:59:59","0.03","0","81003102","170","0","0","0","0","0","0","1.25","bgm_M297","4","2021/05/19 16:00:00","1","0","0","1","610057041","0","0","81003102","0","0","0","0","10057","0","-50","0","0","0"
"0","0","610057004","0","10057401","0","100000","0","0","bgm_M297","0","1005705","1","90","2021/05/28 14:59:59","0.03","0","81003102","170","0","0","0","0","0","0","1.25","bgm_M297","5","2021/05/19 16:00:00","1","0","0","1","610057041","0","0","81003102","0","0","0","0","10057","0","-50","0","0","0"
"20","0.45","610058001","510331","10058101","0","100000","0","450","bgm_M57","0","1005801","1","90","2021/06/26 15:59:59","0.03","1.1","100023","50","0","0","10058101","0.8","BOSS戰(NORMAL)","5058301","1.75","bgm_M57","1","2021/06/02 16:00:00","1","1","-40","0","610058011","0","0","100023","0","0","0","247","10058","0","5","0","3","26"
"30","0.45","610058002","510332","10058201","0","100000","0","450","bgm_M57","0","1005802","1","90","2021/06/26 15:59:59","0.03","1.1","100693","50","0","0","10058201","0.8","BOSS戰(HARD)","5058302","1.75","bgm_M57","2","2021/06/02 16:00:00","1","1","-40","0","610058021","0","0","100693","0","0","0","0","10058","0","5","0","1","35"
"30","0.45","610058003","510333","10058301","1","100000","0","450","bgm_M57","0","1005803","1","90","2021/06/26 15:59:59","0.03","1.1","100693","50","0","0","10058201","0.8","Boss戰(VERYHARD)","5058308","1.75","bgm_M57","3","2021/06/02 16:00:00","1","0","-40","0","610058031","0","0","100693","0","0","0","478","10058","0","5","0","0","-80"
"0","0","610058004","0","10058401","0","100000","0","0","bgm_M57","0","1005804","1","90","2021/06/26 15:59:59","0.03","0","100693","50","0","0","0","0","0","0","1.75","bgm_M57","4","2021/06/02 16:00:00","1","0","0","1","610058041","0","0","100693","0","0","0","0","10058","0","5","0","0","0"
"0","0","610058004","0","10058401","0","100000","0","0","bgm_M57","0","1005805","1","90","2021/06/26 15:59:59","0.03","0","100693","50","0","0","0","0","0","0","1.75","bgm_M57","5","2021/06/02 16:00:00","1","0","0","1","610058041","0","0","100693","0","0","0","0","10058","0","5","0","0","0"
"20","0.75","610059001","510331","10059101","0","100000","0","800","bgm_M447","0","1005901","1","90","2021/06/26 15:59:59","0.03","0.8","101823","180","0","0","10059101","0.75","BOSS戰(NORMAL)","5059301","1.5","bgm_M447","1","2021/06/12 16:00:00","1","1","-85","0","610059011","0","0","101823","0","0","0","577","10059","0","-20","0","3","0"
