9674f91c1aed28a54d90d97acfb834555dbcb21a290052c132abada94becfc1e,d946c53135607f83aefccac47c2c47eae870203e0a38209bc3bff0453942c2b8,3a287afb35bc7584981acc3173278f0fb5e08524407b3cbde3e240aff6ddb2ce,d69025c41477e4193d742433a50982d173b948be6b21c6c6245fa15976c4d25f,fcda9ee4c2c9024e7ff0bcc6afbaed16205d74d8cedc850ed5d5d34b548593eb
"371","100","173","15","15036"
"104","100","178","15","15037"
"36","100","181","15","15038"
"127","100","185","15","15039"
"68","100","190","15","15040"
"256","101","194","15","15041"
"182","100","197","15","15042"
"132","100","201","15","15043"
"78","100","206","15","15044"
"224","100","209","15","15045"
"4","100","214","15","15046"
"102","100","217","15","15047"
"159","400","220","15","15048"
"104","100","223","15","15049"
"135","100","228","15","15050"
"185","101","232","15","15051"
"377","100","236","15","15052"
"133","100","240","15","15053"
"255","100","243","15","15054"
"361","101","246","15","15055"
"293","100","249","15","15056"
"-1","500","254","15","15057"
"201","101","257","15","15058"
"375","100","261","15","15059"
"229","101","266","15","15060"
"364","100","270","15","15061"
"496","100","275","15","15062"
"458","100","278","15","15063"
"216","100","282","15","15064"
"627","200","285","15","15065"
"117","100","288","15","15066"
"289","100","291","15","15067"
"151","100","296","15","15068"
"745","100","299","15","15069"
"452","101","304","15","15070"
"545","100","307","15","15071"
"830","100","311","15","15072"
"615","400","316","15","15073"
"650","100","321","15","15074"
"752","100","325","15","15075"
"494","101","329","15","15076"
"724","100","333","15","15077"
"530","100","337","15","15078"
"449","100","341","15","15079"
"667","100","345","15","15080"
"715","101","349","15","15081"
"670","100","354","15","15082"
"450","100","359","15","15083"
"790","100","363","15","15084"
"410","101","367","15","15085"
"822","100","371","15","15086"
"374","100","376","15","15087"
"-1","500","379","15","15088"
"374","101","382","15","15089"
"663","100","385","15","15090"
"593","100","390","15","15091"
"910","100","395","15","15092"
"589","101","399","15","15093"
"495","100","403","15","15094"
"981","100","407","15","15095"
"790","100","412","15","15096"
"1063","100","416","15","15097"
"613","100","420","15","15098"
"554","101","423","15","15099"
"168","100","428","15","15100"
"373","100","432","15","15101"
"482","101","435","15","15102"
"355","100","439","15","15103"
"285","100","444","15","15104"
"150","100","449","15","15105"
"121","100","454","15","15106"
"277","100","458","15","15107"
"483","101","463","15","15108"
"331","100","467","15","15109"
"105","100","471","15","15110"
"255","100","474","15","15111"
"446","100","478","15","15112"
"825","400","481","15","15113"
"778","100","484","15","15114"
"563","101","489","15","15115"
"-1","510","494","15","15116"
"362","100","499","15","15117"
"551","101","504","15","15118"
"722","100","508","15","15119"
"1014","100","513","15","15120"
"915","100","517","15","15121"
"850","100","521","15","15122"
"702","100","526","15","15123"
"539","100","531","15","15124"
"583","101","536","15","15125"
"720","100","540","15","15126"
"578","100","544","15","15127"
"507","100","547","15","15128"
"426","100","552","15","15129"
"586","100","556","15","15130"
"381","101","560","15","15131"
"521","100","565","15","15132"
"771","100","569","15","15133"
"635","100","572","15","15134"
"738","101","575","15","15135"
"480","100","578","15","15136"
"354","100","583","15","15137"
"405","100","586","15","15138"
"560","100","590","15","15139"
"836","100","595","15","15140"
"-1","510","598","15","15141"
"631","200","603","15","15142"
"920","100","608","15","15143"
"848","101","612","15","15144"
"1051","100","616","15","15145"
"1090","100","620","15","15146"
"1163","100","624","15","15147"
"986","101","628","15","15148"
"1135","100","633","15","15149"
"961","100","637","15","15150"
"996","100","640","15","15151"
"834","400","644","15","15152"
"1054","100","649","15","15153"
"758","100","652","15","15154"
"990","101","655","15","15155"
"913","100","660","15","15156"
"672","100","665","15","15157"
"897","100","669","15","15158"
"777","101","673","15","15159"
"837","100","676","15","15160"
"882","100","680","15","15161"
"912","101","684","15","15162"
"839","100","689","15","15163"
"729","100","694","15","15164"
"550","100","697","15","15165"
"281","100","702","15","15166"
"653","100","706","15","15167"
"379","101","709","15","15168"
"649","100","712","15","15169"
"752","100","716","15","15170"
"790","100","719","15","15171"
"866","100","723","15","15172"
"823","101","728","15","15173"
"875","100","732","15","15174"
"-1","510","736","15","15175"
"465","100","741","15","15176"
"375","101","745","15","15177"
"418","100","750","15","15178"
"101","100","753","15","15179"
"433","100","758","15","15180"
"62","100","763","15","15181"
"272","101","768","15","15182"
"63","100","773","15","15183"
"175","100","777","15","15184"
"419","101","782","15","15185"
"136","100","785","15","15186"
"39","100","789","15","15187"
"229","100","793","15","15188"
"337","101","797","15","15189"
"602","100","800","15","15190"
"566","101","805","15","15191"
"497","100","808","15","15192"
"676","100","811","15","15193"
"805","100","815","15","15194"
"630","100","820","15","15195"
"517","101","825","15","15196"
"807","100","830","15","15197"
"666","100","835","15","15198"
"270","100","840","15","15199"
"526","101","844","15","15200"
"250","100","30","16","16001"
"463","100","33","16","16002"
"165","101","40","16","16003"
"303","100","44","16","16004"
"396","100","48","16","16005"
"534","100","53","16","16006"
"685","100","57","16","16007"
"761","101","61","16","16008"
"446","100","66","16","16009"
"17","100","69","16","16010"
"390","100","72","16","16011"
"421","100","75","16","16012"
"649","100","78","16","16013"
"842","101","81","16","16014"
"905","100","85","16","16015"
"1128","100","88","16","16016"
"744","400","93","16","16017"
"445","100","96","16","16018"
"836","100","99","16","16019"
"658","100","102","16","16020"
"379","101","106","16","16021"
"76","100","110","16","16022"
"115","100","115","16","16023"
"361","101","119","16","16024"
"739","100","122","16","16025"
"644","100","127","16","16026"
"966","101","132","16","16027"
"1110","100","136","16","16028"
"759","100","141","16","16029"
"496","100","145","16","16030"
"550","500","150","16","16031"
"525","100","155","16","16032"
"378","100","160","16","16033"
"374","101","163","16","16034"
"548","100","168","16","16035"
"506","100","173","16","16036"
"616","100","178","16","16037"
"404","100","181","16","16038"
"258","100","185","16","16039"
"411","100","190","16","16040"
"315","101","194","16","16041"
"137","100","197","16","16042"
"46","100","201","16","16043"
"237","100","206","16","16044"
"385","100","209","16","16045"
"251","100","214","16","16046"
"212","100","217","16","16047"
"262","400","220","16","16048"
"169","100","223","16","16049"
"464","100","228","16","16050"
"744","101","232","16","16051"
"560","100","236","16","16052"
"341","100","240","16","16053"
"357","100","243","16","16054"
"297","101","246","16","16055"
"368","100","249","16","16056"
"-1","500","254","16","16057"
"528","101","257","16","16058"
"272","100","261","16","16059"
"158","101","266","16","16060"
"432","100","270","16","16061"
"327","100","275","16","16062"
"181","100","278","16","16063"
"294","100","282","16","16064"
"496","200","285","16","16065"
"542","100","288","16","16066"
"290","100","291","16","16067"
"36","100","296","16","16068"
"117","100","299","16","16069"
"344","101","304","16","16070"
"308","100","307","16","16071"
"498","100","311","16","16072"
"418","400","316","16","16073"
"106","100","321","16","16074"
"187","100","325","16","16075"
"524","101","329","16","16076"
"812","100","333","16","16077"
"895","100","337","16","16078"
"1114","100","341","16","16079"
"966","100","345","16","16080"
"658","101","349","16","16081"
"745","100","354","16","16082"
"872","100","359","16","16083"
"1193","100","363","16","16084"
"992","101","367","16","16085"
"864","100","371","16","16086"
"991","100","376","16","16087"
"-1","500","379","16","16088"
"982","101","382","16","16089"
"885","100","385","16","16090"
"1166","100","390","16","16091"
"1071","100","395","16","16092"
"870","101","399","16","16093"
"1156","100","403","16","16094"
"842","100","407","16","16095"
"1112","100","412","16","16096"
"914","100","416","16","16097"
"804","100","420","16","16098"
"1116","101","423","16","16099"
"1008","100","428","16","16100"
"928","100","432","16","16101"
"582","101","435","16","16102"
"393","100","439","16","16103"
"318","100","444","16","16104"
"556","100","449","16","16105"
"592","100","454","16","16106"
"935","100","458","16","16107"
"800","101","463","16","16108"
"974","100","467","16","16109"
"1123","100","471","16","16110"
"1041","100","474","16","16111"
"577","100","478","16","16112"
"82","400","481","16","16113"
"465","100","484","16","16114"
"362","101","489","16","16115"
"-1","510","494","16","16116"
"745","100","499","16","16117"
"792","101","504","16","16118"
"884","100","508","16","16119"
"810","100","513","16","16120"
"987","100","517","16","16121"
"774","100","521","16","16122"
"443","100","526","16","16123"
"321","100","531","16","16124"
"9","101","536","16","16125"
"151","100","540","16","16126"
"238","100","544","16","16127"
"402","100","547","16","16128"
"270","100","552","16","16129"
"13","100","556","16","16130"
"161","101","560","16","16131"
"119","100","565","16","16132"
"407","100","569","16","16133"
"137","100","572","16","16134"
"312","101","575","16","16135"
"435","100","578","16","16136"
"491","100","583","16","16137"
"620","100","586","16","16138"
"562","100","590","16","16139"
"267","100","595","16","16140"
"-1","510","598","16","16141"
"72","200","603","16","16142"
"410","100","608","16","16143"
"651","101","612","16","16144"
"588","100","616","16","16145"
"926","100","620","16","16146"
"616","100","624","16","16147"
"563","101","628","16","16148"
"247","100","633","16","16149"
"492","100","637","16","16150"
"522","100","640","16","16151"
"237","400","644","16","16152"
"273","100","649","16","16153"
"434","100","652","16","16154"
"366","101","655","16","16155"
"153","100","660","16","16156"
"43","100","665","16","16157"
"319","100","669","16","16158"
"202","101","673","16","16159"
"549","100","676","16","16160"
"720","100","680","16","16161"
"601","101","684","16","16162"
"918","100","689","16","16163"
"1193","100","694","16","16164"
"1063","100","697","16","16165"
"1139","100","702","16","16166"
"826","100","706","16","16167"
"1142","101","709","16","16168"
"853","100","712","16","16169"
"575","100","716","16","16170"
"384","100","719","16","16171"
"39","100","723","16","16172"
"268","101","728","16","16173"
"225","100","732","16","16174"
"-1","510","736","16","16175"
"456","100","741","16","16176"
"227","101","745","16","16177"
"398","100","750","16","16178"
"63","100","753","16","16179"
"3","100","758","16","16180"
"265","100","763","16","16181"
"175","101","768","16","16182"
"478","100","773","16","16183"
"623","100","777","16","16184"
"689","101","782","16","16185"
"598","100","785","16","16186"
"710","100","789","16","16187"
"842","100","793","16","16188"
"1101","101","797","16","16189"
"1036","100","800","16","16190"
"949","101","805","16","16191"
"607","100","808","16","16192"
"836","100","811","16","16193"
"740","100","815","16","16194"
"1009","100","820","16","16195"
"872","101","825","16","16196"
"672","100","830","16","16197"
"767","100","835","16","16198"
"532","100","840","16","16199"
"333","101","844","16","16200"
"650","100","30","17","17001"
"566","100","34","17","17002"
"676","101","40","17","17003"
"584","100","44","17","17004"
"747","100","48","17","17005"
"550","100","53","17","17006"
"457","100","57","17","17007"
"859","101","61","17","17008"
"618","100","66","17","17009"
"744","100","69","17","17010"
"1042","100","72","17","17011"
"786","100","75","17","17012"
"620","100","78","17","17013"
"558","101","81","17","17014"
"830","100","85","17","17015"
"728","100","88","17","17016"
"558","100","93","17","17017"
"761","100","96","17","17018"
"721","100","99","17","17019"
"895","100","102","17","17020"
"520","101","106","17","17021"
"63","100","110","17","17022"
"281","100","115","17","17023"
"539","101","119","17","17024"
"988","100","122","17","17025"
"854","100","127","17","17026"
"467","101","132","17","17027"
"57","100","136","17","17028"
"391","100","141","17","17029"
"284","100","145","17","17030"
"650","500","150","17","17031"
"153","100","155","17","17032"
"494","100","160","17","17033"
"234","101","163","17","17034"
"544","100","168","17","17035"
"656","100","173","17","17036"
"479","100","178","17","17037"
"173","100","181","17","17038"
"508","400","185","17","17039"
"409","100","190","17","17040"
"561","101","194","17","17041"
"657","100","197","17","17042"
"720","100","201","17","17043"
"557","100","206","17","17044"
"522","100","209","17","17045"
"864","100","214","17","17046"
"606","100","217","17","17047"
"410","400","220","17","17048"
"179","100","223","17","17049"
"383","100","228","17","17050"
"573","101","232","17","17051"
"701","100","236","17","17052"
"748","100","240","17","17053"
"736","100","243","17","17054"
"900","101","246","17","17055"
"696","100","249","17","17056"
"-1","500","254","17","17057"
"823","101","257","17","17058"
"623","100","261","17","17059"
"324","101","266","17","17060"
"217","100","270","17","17061"
"62","100","275","17","17062"
"384","100","278","17","17063"
"516","100","282","17","17064"
"601","200","285","17","17065"
"457","100","288","17","17066"
"776","100","291","17","17067"
"453","100","296","17","17068"
"563","100","299","17","17069"
"320","101","304","17","17070"
"446","100","307","17","17071"
"371","100","311","17","17072"
"274","400","316","17","17073"
"606","100","321","17","17074"
"319","100","325","17","17075"
"432","101","329","17","17076"
"227","100","333","17","17077"
"36","100","337","17","17078"
"101","100","341","17","17079"
"424","100","345","17","17080"
"718","101","349","17","17081"
"850","100","354","17","17082"
"717","100","359","17","17083"
"1007","100","363","17","17084"
"790","101","367","17","17085"
"837","100","371","17","17086"
"791","100","376","17","17087"
"-1","500","379","17","17088"
"1016","101","382","17","17089"
"826","100","385","17","17090"
"751","100","390","17","17091"
"600","100","395","17","17092"
"260","101","399","17","17093"
"384","100","403","17","17094"
"280","100","407","17","17095"
"360","100","412","17","17096"
"540","100","416","17","17097"
"696","100","420","17","17098"
"586","101","423","17","17099"
"616","100","428","17","17100"
"454","100","432","17","17101"
"334","101","435","17","17102"
"666","100","439","17","17103"
"570","100","444","17","17104"
"685","100","449","17","17105"
"928","100","454","17","17106"
"856","100","458","17","17107"
"694","101","463","17","17108"
"639","100","467","17","17109"
"782","100","471","17","17110"
"660","100","474","17","17111"
"739","100","478","17","17112"
"515","400","481","17","17113"
"688","100","484","17","17114"
"411","101","489","17","17115"
"-1","510","494","17","17116"
"730","100","499","17","17117"
"393","101","504","17","17118"
"629","100","508","17","17119"
"497","100","513","17","17120"
"753","100","517","17","17121"
"572","100","521","17","17122"
"795","100","526","17","17123"
"680","100","531","17","17124"
"992","101","536","17","17125"
"831","100","540","17","17126"
"636","100","544","17","17127"
"812","100","547","17","17128"
"966","100","552","17","17129"
"1053","100","556","17","17130"
"1166","101","560","17","17131"
"879","100","565","17","17132"
"789","100","569","17","17133"
"509","100","572","17","17134"
"309","101","575","17","17135"
"446","100","578","17","17136"
"332","100","583","17","17137"
"255","100","586","17","17138"
"82","100","590","17","17139"
"148","100","595","17","17140"
"-1","510","598","17","17141"
"134","200","603","17","17142"
"55","100","608","17","17143"
"281","101","612","17","17144"
"120","100","616","17","17145"
"371","100","620","17","17146"
"209","100","624","17","17147"
"262","101","628","17","17148"
"340","100","633","17","17149"
"175","100","637","17","17150"
"422","100","640","17","17151"
"299","400","644","17","17152"
"539","100","649","17","17153"
"846","100","652","17","17154"
"615","101","655","17","17155"
"637","100","660","17","17156"
"552","100","665","17","17157"
"379","100","669","17","17158"
"169","101","673","17","17159"
"12","100","676","17","17160"
"198","100","680","17","17161"
"281","101","684","17","17162"
"166","100","689","17","17163"
"246","100","694","17","17164"
"381","100","697","17","17165"
"585","100","702","17","17166"
"857","100","706","17","17167"
"655","101","709","17","17168"
"1018","100","712","17","17169"
"901","100","716","17","17170"
"725","100","719","17","17171"
"627","100","723","17","17172"
"944","101","728","17","17173"
"870","100","732","17","17174"
"-1","510","736","17","17175"
"832","100","741","17","17176"
"913","101","745","17","17177"
"655","100","750","17","17178"
"411","100","753","17","17179"
"317","100","758","17","17180"
"423","100","763","17","17181"
"657","101","768","17","17182"
"363","100","773","17","17183"
"482","100","777","17","17184"
"768","101","782","17","17185"
"1059","100","785","17","17186"
"884","100","789","17","17187"
"662","100","793","17","17188"
"741","101","797","17","17189"
"908","100","800","17","17190"
"753","101","805","17","17191"
"1026","100","808","17","17192"
"827","100","811","17","17193"
"857","100","815","17","17194"
"706","100","820","17","17195"
"925","101","825","17","17196"
"1108","100","830","17","17197"
"846","100","835","17","17198"
"635","100","840","17","17199"
"457","101","844","17","17200"
"350","100","30","18","18001"
"729","100","34","18","18002"
"512","101","40","18","18003"
"813","100","44","18","18004"
"329","100","48","18","18005"
"659","100","53","18","18006"
"339","100","57","18","18007"
"268","101","61","18","18008"
"499","100","66","18","18009"
"993","100","69","18","18010"
"513","100","72","18","18011"
"888","100","75","18","18012"
"652","100","78","18","18013"
"715","101","81","18","18014"
"506","100","85","18","18015"
"546","100","88","18","18016"
"443","100","93","18","18017"
"740","100","96","18","18018"
"942","100","99","18","18019"
"878","100","102","18","18020"
"618","101","106","18","18021"
"942","100","110","18","18022"
"731","100","115","18","18023"
"836","101","119","18","18024"
"749","100","122","18","18025"
"794","100","127","18","18026"
"916","101","132","18","18027"
"1045","100","136","18","18028"
"578","100","141","18","18029"
"241","100","145","18","18030"
"550","500","150","18","18031"
"961","100","155","18","18032"
"639","100","160","18","18033"
"777","101","163","18","18034"
"1002","100","168","18","18035"
"820","100","173","18","18036"
"688","100","178","18","18037"
"1126","100","181","18","18038"
"756","100","185","18","18039"
"471","100","190","18","18040"
"701","101","194","18","18041"
"357","100","197","18","18042"
"711","100","201","18","18043"
"375","100","206","18","18044"
"257","100","209","18","18045"
"700","100","214","18","18046"
"466","100","217","18","18047"
"772","400","220","18","18048"
"384","100","223","18","18049"
"222","100","228","18","18050"
"384","101","232","18","18051"
"287","100","236","18","18052"
"595","100","240","18","18053"
"511","100","243","18","18054"
"652","101","246","18","18055"
"711","100","249","18","18056"
"266","101","254","18","18057"
"545","101","257","18","18058"
"549","100","261","18","18059"
"-1","500","266","18","18060"
"127","100","270","18","18061"
"44","100","275","18","18062"
"309","100","278","18","18063"
"391","100","282","18","18064"
"432","200","285","18","18065"
"251","100","288","18","18066"
"284","100","291","18","18067"
"517","100","296","18","18068"
"736","100","299","18","18069"
"613","101","304","18","18070"
"811","100","307","18","18071"
"946","100","311","18","18072"
"841","400","316","18","18073"
"393","100","321","18","18074"
"719","100","325","18","18075"
"834","101","329","18","18076"
"410","100","333","18","18077"
"656","100","337","18","18078"
"645","100","341","18","18079"
"495","100","345","18","18080"
"670","101","349","18","18081"
"341","100","354","18","18082"
"105","100","359","18","18083"
"484","100","363","18","18084"
"321","101","367","18","18085"
"328","100","371","18","18086"
"0","100","376","18","18087"
"-1","500","379","18","18088"
"621","101","382","18","18089"
"192","100","385","18","18090"
"484","100","390","18","18091"
"543","100","395","18","18092"
"652","101","399","18","18093"
"492","100","403","18","18094"
"751","100","407","18","18095"
"458","400","412","18","18096"
"389","100","416","18","18097"
"124","100","420","18","18098"
"605","101","423","18","18099"
"198","100","428","18","18100"
"498","100","432","18","18101"
"371","101","435","18","18102"
"813","100","439","18","18103"
"1074","100","444","18","18104"
"810","100","449","18","18105"
"1007","100","454","18","18106"
"800","100","458","18","18107"
"500","101","463","18","18108"
"771","100","467","18","18109"
"688","100","471","18","18110"
"877","100","474","18","18111"
"1128","100","478","18","18112"
"688","400","481","18","18113"
"499","100","484","18","18114"
"677","101","489","18","18115"
"-1","510","494","18","18116"
"1138","100","499","18","18117"
"865","101","504","18","18118"
"658","100","508","18","18119"
"526","100","513","18","18120"
"912","100","517","18","18121"
"961","100","521","18","18122"
"595","100","526","18","18123"
"301","100","531","18","18124"
"523","101","536","18","18125"
"673","100","540","18","18126"
"523","100","544","18","18127"
"750","100","547","18","18128"
"606","100","552","18","18129"
"422","100","556","18","18130"
"611","101","560","18","18131"
"697","100","565","18","18132"
"499","100","569","18","18133"
"300","100","572","18","18134"
"730","101","575","18","18135"
"477","100","578","18","18136"
"512","100","583","18","18137"
"345","100","586","18","18138"
"409","100","590","18","18139"
"824","100","595","18","18140"
"-1","510","598","18","18141"
"284","200","603","18","18142"
"49","100","608","18","18143"
"166","101","612","18","18144"
"365","100","616","18","18145"
"212","100","620","18","18146"
"117","100","624","18","18147"
"58","101","628","18","18148"
"321","100","633","18","18149"
"60","100","637","18","18150"
"25","100","640","18","18151"
"452","400","644","18","18152"
"852","100","649","18","18153"
"597","100","652","18","18154"
"566","101","655","18","18155"
"151","100","660","18","18156"
"59","100","665","18","18157"
"113","100","669","18","18158"
"278","101","673","18","18159"
"234","100","676","18","18160"
"111","100","680","18","18161"
"481","101","684","18","18162"
"317","100","689","18","18163"
"765","100","694","18","18164"
"1090","100","697","18","18165"
"648","100","702","18","18166"
"617","100","706","18","18167"
"943","101","709","18","18168"
"992","100","712","18","18169"
"911","100","716","18","18170"
"640","100","719","18","18171"
"736","100","723","18","18172"
"502","101","728","18","18173"
"616","100","732","18","18174"
"-1","510","736","18","18175"
"139","100","741","18","18176"
"338","101","745","18","18177"
"659","100","750","18","18178"
"780","100","753","18","18179"
"396","100","758","18","18180"
"485","100","763","18","18181"
"591","101","768","18","18182"
"322","100","773","18","18183"
"428","100","777","18","18184"
"321","101","782","18","18185"
"494","100","785","18","18186"
"452","100","789","18","18187"
"642","100","793","18","18188"
"449","101","797","18","18189"
"392","100","800","18","18190"
"683","101","805","18","18191"
"568","100","808","18","18192"
"732","100","811","18","18193"
"462","100","815","18","18194"
"426","100","820","18","18195"
"194","101","825","18","18196"
"317","100","830","18","18197"
"732","100","835","18","18198"
"341","100","840","18","18199"
"764","101","844","18","18200"
"200","100","30","19","19001"
"403","100","34","19","19002"
"510","101","40","19","19003"
"637","100","44","19","19004"
"1016","100","48","19","19005"
"717","100","53","19","19006"
"655","100","57","19","19007"
"770","101","61","19","19008"
"651","100","66","19","19009"
"731","100","69","19","19010"
"674","100","72","19","19011"
"291","100","75","19","19012"
"180","100","78","19","19013"
"250","101","81","19","19014"
"399","100","85","19","19015"
"217","100","88","19","19016"
"318","100","93","19","19017"
"349","100","96","19","19018"
"655","100","99","19","19019"
"598","100","102","19","19020"
"518","101","106","19","19021"
"314","100","110","19","19022"
"712","100","115","19","19023"
"650","101","119","19","19024"
"1122","100","122","19","19025"
"830","400","127","19","19026"
"407","101","132","19","19027"
"184","100","136","19","19028"
"369","100","141","19","19029"
"629","100","145","19","19030"
"650","500","150","19","19031"
"573","100","155","19","19032"
"257","100","160","19","19033"
"193","101","163","19","19034"
"150","100","168","19","19035"
"248","100","173","19","19036"
"639","100","178","19","19037"
"398","100","181","19","19038"
"276","100","185","19","19039"
"211","100","190","19","19040"
"256","101","194","19","19041"
"378","100","197","19","19042"
"507","100","201","19","19043"
"563","100","206","19","19044"
"432","100","209","19","19045"
"579","100","214","19","19046"
"327","100","217","19","19047"
"315","400","220","19","19048"
"225","100","223","19","19049"
"617","100","228","19","19050"
"815","101","232","19","19051"
"507","100","236","19","19052"
"673","100","240","19","19053"
"924","100","243","19","19054"
"380","101","246","19","19055"
"828","100","249","19","19056"
"-1","500","254","19","19057"
"785","101","257","19","19058"
"689","100","261","19","19059"
"478","101","266","19","19060"
"196","100","270","19","19061"
"44","100","275","19","19062"
"314","100","278","19","19063"
"83","100","282","19","19064"
"368","100","285","19","19065"
"538","100","288","19","19066"
"908","100","291","19","19067"
"1130","100","296","19","19068"
"412","200","299","19","19069"
"609","101","304","19","19070"
"713","100","307","19","19071"
"280","100","311","19","19072"
"215","400","316","19","19073"
"173","100","321","19","19074"
"344","100","325","19","19075"
"255","101","329","19","19076"
"361","100","333","19","19077"
"610","100","337","19","19078"
"956","100","341","19","19079"
"815","100","345","19","19080"
"581","101","349","19","19081"
"1071","100","354","19","19082"
"674","100","359","19","19083"
"789","100","363","19","19084"
"690","101","367","19","19085"
"358","100","371","19","19086"
"626","100","376","19","19087"
"-1","500","379","19","19088"
"787","101","382","19","19089"
"741","100","385","19","19090"
"536","100","390","19","19091"
"281","100","395","19","19092"
"472","101","399","19","19093"
"282","100","403","19","19094"
"319","100","407","19","19095"
"734","100","412","19","19096"
"354","100","416","19","19097"
"782","100","420","19","19098"
"800","101","423","19","19099"
"557","100","428","19","19100"
"690","100","432","19","19101"
"570","101","435","19","19102"
"728","100","439","19","19103"
"660","100","444","19","19104"
"871","100","449","19","19105"
"826","100","454","19","19106"
"871","100","458","19","19107"
"723","101","463","19","19108"
"680","100","467","19","19109"
"618","100","471","19","19110"
"510","100","474","19","19111"
"414","100","478","19","19112"
"469","400","481","19","19113"
"197","100","484","19","19114"
"580","101","489","19","19115"
"-1","510","494","19","19116"
"283","100","499","19","19117"
"190","101","504","19","19118"
"342","100","508","19","19119"
"753","100","513","19","19120"
"340","100","517","19","19121"
"645","100","521","19","19122"
"413","100","526","19","19123"
"253","100","531","19","19124"
"150","101","536","19","19125"
"216","100","540","19","19126"
"377","100","544","19","19127"
"267","100","547","19","19128"
"385","100","552","19","19129"
"250","100","556","19","19130"
"273","101","560","19","19131"
"565","100","565","19","19132"
"306","100","569","19","19133"
"176","100","572","19","19134"
"532","101","575","19","19135"
"463","100","578","19","19136"
"254","100","583","19","19137"
"210","100","586","19","19138"
"473","100","590","19","19139"
"633","100","595","19","19140"
"-1","510","598","19","19141"
"421","200","603","19","19142"
"521","100","608","19","19143"
"748","101","612","19","19144"
"399","100","616","19","19145"
"653","100","620","19","19146"
"890","100","624","19","19147"
"975","101","628","19","19148"
"691","100","633","19","19149"
"932","100","637","19","19150"
"752","100","640","19","19151"
"515","400","644","19","19152"
"821","100","649","19","19153"
"517","100","652","19","19154"
"433","101","655","19","19155"
"181","100","660","19","19156"
"123","100","665","19","19157"
"550","100","669","19","19158"
"318","101","673","19","19159"
"205","100","676","19","19160"
"318","100","680","19","19161"
"198","101","684","19","19162"
"502","100","689","19","19163"
"386","100","694","19","19164"
"568","100","697","19","19165"
"808","100","702","19","19166"
"950","100","706","19","19167"
"648","101","709","19","19168"
"966","100","712","19","19169"
"838","100","716","19","19170"
"583","100","719","19","19171"
"291","100","723","19","19172"
"385","101","728","19","19173"
"625","100","732","19","19174"
"-1","510","736","19","19175"
"390","100","741","19","19176"
"184","101","745","19","19177"
"119","100","750","19","19178"
"100","100","753","19","19179"
"467","100","758","19","19180"
"364","100","763","19","19181"
"451","101","768","19","19182"
"306","100","773","19","19183"
"318","100","777","19","19184"
"486","101","782","19","19185"
"586","100","785","19","19186"
"499","100","789","19","19187"
"684","100","793","19","19188"
"753","101","797","19","19189"
"854","100","800","19","19190"
"668","101","805","19","19191"
"752","100","808","19","19192"
"830","100","811","19","19193"
"867","100","815","19","19194"
"627","100","820","19","19195"
"392","101","825","19","19196"
"638","100","830","19","19197"
"787","100","835","19","19198"
"643","100","840","19","19199"
"427","101","844","19","19200"
"314","100","30","50","50001"
"490","100","33","50","50002"
"345","100","35","50","50003"
"420","100","35","50","50004"
"623","100","35","50","50005"
"838","100","35","50","50006"
"931","100","37","50","50007"
"713","100","38","50","50008"
"475","100","38","50","50009"
"606","100","40","50","50010"
"488","100","41","50","50011"
"643","100","44","50","50012"
"577","100","46","50","50013"
"784","100","48","50","50014"
"931","101","51","50","50015"
"703","100","54","50","50016"
"876","100","54","50","50017"
"936","100","56","50","50018"
"766","100","56","50","50019"
"622","100","58","50","50020"
"550","100","58","50","50021"
"476","100","60","50","50022"
"551","100","61","50","50023"
"587","100","62","50","50024"
"532","100","62","50","50025"
"570","100","64","50","50026"
"488","100","66","50","50027"
"628","100","68","50","50028"
"552","100","68","50","50029"
"620","100","69","50","50030"
"709","100","72","50","50031"
"659","100","74","50","50032"
"757","100","74","50","50033"
"632","100","74","50","50034"
"563","100","77","50","50035"
"702","100","80","50","50036"
"641","100","81","50","50037"
"567","100","84","50","50038"
"517","100","86","50","50039"
"428","100","89","50","50040"
"288","100","90","50","50041"
"221","100","91","50","50042"
"351","100","91","50","50043"
"391","101","93","50","50044"
"352","100","93","50","50045"
"243","100","95","50","50046"
"125","100","97","50","50047"
"219","100","100","50","50048"
"489","100","101","50","50049"
"62","100","104","50","50050"
"486","100","105","50","50051"
"326","100","107","50","50052"
"105","100","107","50","50053"
"356","100","107","50","50054"
"108","100","107","50","50055"
"497","100","109","50","50056"
"806","100","111","50","50057"
"347","100","114","50","50058"
"119","100","116","50","50059"
"313","100","117","50","50060"
"687","100","120","50","50061"
"883","100","122","50","50062"
"987","100","125","50","50063"
"579","100","127","50","50064"
"439","100","129","50","50065"
"508","100","132","50","50066"
"610","100","133","50","50067"
"777","100","135","50","50068"
"557","100","138","50","50069"
"871","100","141","50","50070"
"1153","100","144","50","50071"
"1122","100","146","50","50072"
"757","100","147","50","50073"
"543","100","149","50","50074"
"489","100","151","50","50075"
"734","101","152","50","50076"
"634","100","154","50","50077"
"977","100","156","50","50078"
"1160","100","158","50","50079"
"816","100","161","50","50080"
"1107","100","161","50","50081"
"922","100","161","50","50082"
"601","100","161","50","50083"
"263","100","163","50","50084"
"515","300","165","50","50085"
"49","100","168","50","50086"
"13","100","168","50","50087"
"454","100","171","50","50088"
"681","100","174","50","50089"
"580","100","175","50","50090"
