d8fa640d5de4c284f2a12f60dcde7c9ffba44c4475c03a4ad279f95586f316bc,82d3808c75f9299b652f0ce5c70a8492ffa355a5e634931e92225360f43921aa,d98c10714d118129e44ede9b0fa3accea2440d02996404bc3f5f9e4dc3b296c8,cb0df0fcd086bc403205c2f2d9d7402d119508276cb2e76b089912dfb5954930,0c103ec5efea47d2f2a78e1100a2c77bfe3c4096441b2950dced3aeb217e7ef9,d626759db30e0465ac091aca4234d515db0271e9908dfcbf6ac4f3fcb094bcb3,51f356c3e2a793307510273ed483ef565136b901f3d1bda69dec339f41f7c272,2aa7885fe8a15f8f10133d185039152e405e32397b259e2dc00a96948905ed6b,33968317e2003629a7a8be232eddabbe59bdb3956b892f3b884972b140e0998f,811cabcc1ae24d3611a42c8d75fcfa9aa30b10b7974d1e82a2660123dda37489,4ff7007e16dc1b6d6aeab3630769a68bb4f671a8ad0e4c13b91c73aa552876b4
"","10402","","30","","","1","1104020050","32","",""
"","10402","","0.2","","","0","1104020051","93","",""
"0","10402","0","1","1","","1","1104020052","6","1","0"
"0","10402","0","2","1","","1","1104020053","6","1","0"
"0","10402","0","3","1","","1","1104020054","6","1","0"
"0","10402","0","4","1","","1","1104020055","6","1","0"
"","10402","","0","","","0","1104020056","32","",""
"","10402","","1","","","0","1104020057","32","",""
"","10402","","2","","","0","1104020058","32","",""
"","10402","","3","","","0","1104020059","32","",""
"","10402","","5","","","0","1104020060","32","",""
"","10402","","6","","","0","1104020061","32","",""
"","10402","","10","","","0","1104020062","32","",""
"","10402","","20","","","0","1104020063","32","",""
"","10402","","50","","","0","1104020064","32","",""
"","10402","","0.3","","","0","1104020065","93","",""
"0","10501","0","4","0","empty","1","1105010001","5","18","1"
"0","10501","0","105000","0","animation","2","1105010002","5","36","1"
"1","10501","","105000","0","","10","1105010003","31","0","0"
"1","10501","","105001","0","","11","1105010004","31","0","0"
"1","10501","","105002","0","","12","1105010005","31","0","0"
"1","10501","","4","0","","13","1105010006","31","0","0"
"1","10501","","13","0","","0","1105010007","35","0","1"
"0.91","10501","","103010","0","","14","1105010008","31","0","0"
"1","10501","","1","0","","15","1105010009","31","0","1"
"1","10501","","2","0","","16","1105010010","31","0","0"
"1","10501","","3","0","","17","1105010011","31","0","0"
"1","10501","","5","0","","19","1105010012","31","0","0"
"1","10501","","4","0","","18","1105010013","31","0","0"
"1","10501","","18","0","","0","1105010014","35","0","1"
"","10501","","18","","","1","1105010015","32","",""
"","10501","","0","","","0","1105010016","91","",""
"","10501","","19","","","1","1105010017","32","",""
"","10501","","10","","","1","1105010018","32","",""
"","10501","","11","","","1","1105010019","32","",""
"","10501","","0.6","","","0","1105010020","93","",""
"0","10501","","180","1.3","","0","1105010021","121","1.3","0"
"","10501","","1","","","skate","1105010022","3","0","0"
"","10501","","2","","","animation","1105010023","3","0","0"
"","10501","","se_caravan","","","se_caravan_event_shefi_1","1105010024","23","0",""
"","10501","","0.5","","","0","1105010025","93","",""
"1","10501","","-82","1.3","","0","1105010026","121","1.3","3"
"","10501","","0.33","","","0","1105010027","93","",""
"","10501","","se_caravan","","","se_caravan_event_shefi_amb_1","1105010028","23","0",""
"","10501","","0.6","","","0","1105010029","93","",""
"","10501","","vo_caravan","","","vo_caravan_event_008_000","1105010030","21","0",""
"","10501","","0.1","","","0","1105010031","93","",""
"","10501","","0.33","","","0","1105010032","93","",""
"","10501","","se_caravan","","","se_caravan_event_shefi_2","1105010033","23","0",""
"","10501","","0.17","","","0","1105010034","93","",""
"0.4","10501","","100","1.3","","0","1105010035","121","1.3","3"
"","10501","","0.34","","","0","1105010036","93","",""
"","10501","","0.5","","","0","1105010037","93","",""
"0.53","10501","","-155","1.3","","0","1105010038","121","1.3","3"
"","10501","","0.06","","","0","1105010039","93","",""
"","10501","","0.4","","","0","1105010040","93","",""
"","10501","","vo_caravan","","","vo_caravan_event_008_001","1105010041","21","0",""
"","10501","","0.04","","","0","1105010042","93","",""
"0.8","10501","","0","1.3","","0","1105010043","121","1.3","3"
"","10501","","0.06","","","0","1105010044","93","",""
"","10501","","0.4","","","0","1105010045","93","",""
"","10501","","se_caravan","","","se_caravan_event_shefi_amb_2","1105010046","23","0",""
"","10501","","0.1","","","0","1105010047","93","",""
"0.43","10501","","0","1.1","","0","1105010048","121","1.1","3"
"","10501","","12","","","1","1105010049","32","",""
"","10501","","0.07","","","0","1105010050","93","",""
"","10501","","se_caravan","","","se_caravan_event_shefi_3","1105010051","23","0",""
"","10501","","0.43","","","0","1105010052","93","",""
"","10501","","se_caravan","","","se_caravan_event_shefi_4","1105010053","23","0",""
"","10501","","0.6","","","0","1105010054","93","",""
"","10501","","se_caravan","","","se_caravan_event_shefi_emote","1105010055","23","0",""
"","10501","","0.3","","","0","1105010056","93","",""
"","10501","","vo_caravan","","","vo_caravan_event_008_002","1105010057","21","0",""
"","10501","","0.6","","","0","1105010058","93","",""
"","10501","","18","","","0","1105010059","32","",""
"","10501","","0.7","","","0","1105010060","93","",""
"","10501","","13","","","1","1105010061","35","",""
"","10501","","13","","","1","1105010062","32","",""
"","10501","","1105010065","","","1","1105010063","101","",""
"0","10501","","0","1.1","","0","1105010064","121","1.1","0"
"","10501","","14","","","1","1105010065","35","",""
"","10501","","14","","","1","1105010066","32","",""
"","10501","","16","","","1","1105010067","32","",""
"","10501","","18","","","1","1105010068","35","",""
"","10501","","se_caravan_event_shefi_1","","","0.5","1105010069","24","",""
"","10501","","se_caravan_event_shefi_2","","","0.5","1105010070","24","",""
"","10501","","se_caravan_event_shefi_3","","","0.5","1105010071","24","",""
"","10501","","se_caravan_event_shefi_4","","","0.5","1105010072","24","",""
"","10501","","se_caravan_event_shefi_amb_1","","","0.5","1105010073","24","",""
"","10501","","se_caravan_event_shefi_amb_2","","","0.5","1105010074","24","",""
"","10501","","se_caravan_event_shefi_emote","","","0.5","1105010075","24","",""
"","10501","","0.4","","","0","1105010076","93","",""
"","10501","","","","","","1105010077","92","",""
"","10501","","17","","","1","1105010078","35","",""
"","10501","","17","","","1","1105010079","32","",""
"","10501","","0.2","","","0","1105010080","93","",""
"0","10501","0","1","0","","0","1105010081","6","0","0.01"
"0","10501","0","2","0","","0","1105010082","6","0","0.01"
"","10501","","10","","","0","1105010083","32","",""
"","10501","","11","","","0","1105010084","32","",""
"","10501","","12","","","0","1105010085","32","",""
"","10501","","14","","","0","1105010086","32","",""
"","10501","","15","","","0","1105010087","32","",""
"","10501","","16","","","0","1105010088","32","",""
"","10501","","18","","","0","1105010089","32","",""
"","10501","","0.3","","","0","1105010090","93","",""
"0","20101","0","1","0","empty","1","1201010001","5","18","1"
"0","20101","0","2","0","empty","2","1201010002","5","20","1"
"0","20101","0","3","0","empty","3","1201010003","5","26","1"
"0","20101","0","4","0","empty","4","1201010004","5","27","1"
"0","20101","0","21","0","empty","21","1201010005","5","21","1"
"0","20101","0","22","0","empty","22","1201010006","5","20","1"
"0","20101","0","23","0","empty","23","1201010007","5","19","1"
"0","20101","0","201000","0","empty","201000","1201010008","5","25","1"
"1","20101","","900001","0","","900001","1201010009","31","0","0"
"1","20101","","201000","0","","201000","1201010010","31","0","0"
"","20101","","201000","0","","0","1201010011","35","",""
"1","20101","","201001","0","","201001","1201010012","31","0","0"
"1","20101","","201002","0","","201002","1201010013","31","0","0"
"1","20101","","1","0","","15","1201010014","31","0","0"
"1","20101","","2","0","","16","1201010015","31","0","0"
"1","20101","","3","0","","17","1201010016","31","0","0"
"","20101","","0","","","","1201010017","91","",""
"","20101","","900001","","","1","1201010018","32","",""
"","20101","","0.7","","","0","1201010019","93","",""
"","20101","","201000","","","1","1201010020","32","0","0"
"","20101","","15","","","1","1201010021","32","0","0"
"","20101","","0.3","","","0","1201010022","93","",""
"","20101","","se_caravan","","","se_caravan_party_drama_one","1201010023","23","0",""
"","20101","","1","","","party","1201010024","3","0","0"
"","20101","","2","","","party","1201010025","3","0","0"
"","20101","","3","","","party","1201010026","3","0","0"
"","20101","","4","","","party","1201010027","3","0","0"
"","20101","","21","","","party","1201010028","3","0","0"
"","20101","","22","","","party","1201010029","3","0","0"
"","20101","","23","","","party","1201010030","3","0","0"
"","20101","","201000","","","party","1201010031","3","0","0"
"","20101","","201000","","","1","1201010032","35","",""
"","20101","","0.4","","","0","1201010033","93","",""
"","20101","","vo_caravan","","","vo_caravan_party_001","1201010034","21","0",""
"","20101","","0.55","","","0","1201010035","93","",""
"","20101","","se_caravan","","","se_caravan_party_drama_two","1201010036","23","0",""
"","20101","","1.1","","","0","1201010037","93","",""
"","20101","","se_caravan","","","se_caravan_party_drama_three","1201010038","23","0",""
"","20101","","vo_caravan","","","vo_caravan_party_002","1201010039","21","0",""
"","20101","","0.45","","","0","1201010040","93","",""
"","20101","","201001","","","1","1201010041","32","",""
"","20101","","1.5","","","0","1201010042","93","",""
"","20101","","1201010047","","","1","1201010043","101","",""
"","20101","","se_caravan_party_drama_one","","","0.5","1201010044","24","",""
"","20101","","se_caravan_party_drama_two","","","0.5","1201010045","24","",""
"","20101","","se_caravan_party_drama_three","","","0.5","1201010046","24","",""
"","20101","","201002","","","1","1201010047","35","",""
"","20101","","201002","","","1","1201010048","32","",""
"","20101","","900001","","","1","1201010049","35","",""
"","20101","","16","","","1","1201010050","32","",""
"","20101","","0.4","","","0","1201010051","93","",""
"","20101","","","","","","1201010052","92","",""
"","20101","","17","","","1","1201010053","35","",""
"","20101","","17","","","1","1201010054","32","",""
"","20101","","0.2","","","0","1201010055","93","",""
"0","20101","0","1","0","","0","1201010056","6","0","0.01"
"0","20101","0","2","0","","0","1201010057","6","0","0.01"
"0","20101","0","3","0","","0","1201010058","6","0","0.01"
"0","20101","0","4","0","","0","1201010059","6","0","0.01"
"0","20101","0","21","0","","0","1201010060","6","0","0.01"
"0","20101","0","22","0","","0","1201010061","6","0","0.01"
"0","20101","0","23","0","","0","1201010062","6","0","0.01"
"0","20101","0","201000","0","","0","1201010063","6","0","0.01"
"","20101","","201002","","","0","1201010064","32","",""
"","20101","","15","","","0","1201010065","32","",""
"","20101","","201001","","","0","1201010066","32","",""
"","20101","","16","","","0","1201010067","32","",""
"","20101","","201000","","","0","1201010068","32","",""
"","20101","","0.3","","","0","1201010069","93","",""
"-255","20201","0","1","-754","empty","105811","1202010001","1","57","1"
"-255","20201","0","202000","-126","empty","202000","1202010002","5","58","1"
"-210","20201","1","100","-1000","idle","100","1202010003","5","56","0.43"
"-210","20201","1","110","-1000","idle","110","1202010004","5","55","0.43"
"-183","20201","0","1000","283","empty","1000","1202010005","5","52","0.55"
"-239","20201","0","1001","450","empty","1001","1202010006","5","53","0.55"
"1","20201","","202000","0","","0","1202010007","31","0","0"
"1","20201","","202004","0","","202004","1202010008","31","0","0"
"1","20201","","900001","0","","1","1202010009","31","0","0"
"1","20201","","3","0","","3","1202010010","31","0","0"
"","20201","","3","","","0","1202010011","35","",""
"","20201","","3","","","1","1202010012","32","",""
"1","20201","","6","0","","4","1202010013","31","0","0"
"1","20201","","202006","0","","202006","1202010014","31","0","0"
"1","20201","","202001","0","","202001","1202010015","31","0","0"
"1","20201","","202002","167","","2020021","1202010016","31","203","0"
"1","20201","","202002","81","","2020022","1202010017","31","370","0"
"1","20201","","202003","-25","","202003","1202010018","31","-186","0"
"1","20201","","900004","-210","","6","1202010019","31","-372","0"
"1","20201","","202005","-215","","202005","1202010020","31","340","0"
"","20201","","0","","","0","1202010021","91","",""
"","20201","","1","","","1","1202010022","32","",""
"","20201","","0.7","","","0","1202010023","93","",""
"","20201","","0","","","1","1202010024","32","",""
"","20201","","202004","","","1","1202010025","32","",""
"","20201","","1000","","","idle","1202010026","3","1","0"
"","20201","","1001","","","idle","1202010027","3","1","0"
"","20201","","se_caravan","","","se_caravan_chikamiti_drama_first","1202010028","23","0",""
"1","20201","0","100","idle","","run_stop_short","1202010029","3","0","0"
"1","20201","0","110","idle","","run_stop_short","1202010030","3","0","0"
"","20201","","100","1.5","","-372","1202010031","2","-210",""
"","20201","","110","1.5","","-372","1202010032","2","-210",""
"","20201","","105811","","","shortcut_run","1202010033","3","1","0"
"","20201","","105811","1.5","","-126","1202010034","2","-255",""
"","20201","","0.2","","","0","1202010035","93","",""
"","20201","","vo_caravan","","","vo_caravan_chikamichi_001","1202010036","21","0",""
"1","20201","0.1","1000","idle","","awake","1202010037","3","0","0.2"
"1","20201","0.1","1001","idle","","awake","1202010038","3","0","0.2"
"","20201","","0.5","","","0","1202010039","93","",""
"","20201","","202001","","","1","1202010040","32","",""
"","20201","","2020021","","","1","1202010041","32","",""
"","20201","","2020022","","","1","1202010042","32","",""
"","20201","","0.8","","","0","1202010043","93","",""
"1","20201","","105811","shortcut_surprise_loop","","shortcut_surprise_in","1202010044","3","0","0.2"
"","20201","","1","","","0","1202010045","93","",""
"","20201","","3","","","0","1202010046","32","",""
"","20201","","1202010065","","","","1202010047","101","",""
"","20201","","1202010049","","","","1202010048","101","",""
"","20201","","3","","","1","1202010049","35","",""
"","20201","","0.2","","","0","1202010050","93","",""
"","20201","","202001","","","0","1202010051","32","",""
"","20201","","2020021","","","0","1202010052","32","",""
"","20201","","2020022","","","0","1202010053","32","",""
"","20201","","se_caravan_chikamiti_drama_first","","","0.5","1202010054","24","",""
"","20201","","100","","","idle","1202010055","3","1",""
"","20201","","110","","","idle","1202010056","3","1",""
"","20201","","100","0","","-372","1202010057","2","-210",""
"","20201","","110","0","","-372","1202010058","2","-210",""
"","20201","","105811","","","shortcut_surprise_loop","1202010059","3","1","0.2"
"","20201","","105811","0","","-126","1202010060","2","-255",""
"","20201","","1000","","","idle","1202010061","3","1","0.2"
"","20201","","1001","","","idle","1202010062","3","1","0.2"
"","20201","","2020021","","","0","1202010063","32","",""
"","20201","","2020022","","","0","1202010064","32","",""
"","20201","","202006","","","1","1202010065","32","",""
"","20201","","100","","","0","1202010066","93","",""
"","20201","","1202010066","","","","1202010067","101","",""
"","20201","","1202010069","","","","1202010068","101","",""
"","20201","","202006","","","0","1202010069","32","",""
"","20201","","2020021","","","0","1202010070","32","",""
"","20201","","2020022","","","0","1202010071","32","",""
"","20201","","0.2","","","0","1202010072","93","",""
"","20201","","vo_caravan","","","vo_caravan_chikamichi_002","1202010073","21","0",""
"","20201","","se_caravan","","","se_caravan_chikamiti_drama_second_one","1202010074","23","0",""
"1","20201","0.2","105811","shortcut_throw_loop","","shortcut_throw","1202010075","3","0","0.1"
"","20201","","202000","","","shortcut_throw","1202010076","3","0",""
"","20201","","1.2","","","0","1202010077","93","",""
"","20201","","se_caravan","","","se_caravan_chikamiti_drama_second_two","1202010078","23","0",""
"1","20201","0.1","1000","idle","","joy","1202010079","3","0","0.1"
"1","20201","0.1","1001","idle","","joy","1202010080","3","0","0.1"
"","20201","","202005","","","1","1202010081","32","",""
"","20201","","0.5","","","0","1202010082","93","",""
"1","20201","0.1","105811","shortcut_relief_loop","","shortcut_relief","1202010083","3","0","0.1"
"","20201","","1.4","","","0","1202010084","93","",""
"1","20201","0.1","1000","move_pass_loop","","move_pass","1202010085","3","0","0.1"
"1","20201","0.1","1001","move_pass_loop","","move_pass","1202010086","3","0","0.1"
"","20201","","0.1","","","0","1202010087","93","",""
"","20201","","se_caravan","","","se_caravan_chikamiti_drama_second_three","1202010088","23","0",""
"","20201","","0.3","","","0","1202010089","93","",""
"","20201","","105811","","","shortcut_run","1202010090","3","1","0.2"
"0","20201","","105811","3.4","","1746","1202010091","2","-255",""
"","20201","","202003","","","1","1202010092","32","",""
"0","20201","","202003","3.4","","1686","1202010093","33","-25",""
"","20201","","100","","","run","1202010094","3","1","0.2"
"","20201","","110","","","run","1202010095","3","1","0.2"
"","20201","","6","","","1","1202010096","32","",""
"0","20201","","100","3.4","","1500","1202010097","2","-210",""
"0","20201","","110","3.4","","1500","1202010098","2","-210",""
"0","20201","","6","3.4","","1500","1202010099","33","-210",""
"","20201","","0.6","","","0","1202010100","93","",""
"","20201","","1202010102","","","","1202010101","101","",""
"","20201","","4","","","1","1202010102","32","",""
"","20201","","0.7","","","0","1202010103","93","",""
"0","20201","0","100","1","","1","1202010104","6","1","0"
"0","20201","0","110","1","","1","1202010105","6","1","0"
"","20201","","0","","","0","1202010106","32","",""
"","20201","","202004","","","0","1202010107","32","",""
"","20201","","6","","","0","1202010108","32","",""
"","20201","","202001","","","0","1202010109","32","",""
"","20201","","2020021","","","0","1202010110","32","",""
"","20201","","2020022","","","0","1202010111","32","",""
"","20201","","202006","","","0","1202010112","32","",""
"","20201","","2020021","","","0","1202010113","32","",""
"","20201","","2020022","","","0","1202010114","32","",""
"","20201","","202003","","","0","1202010115","32","",""
"","20201","","202005","","","0","1202010116","32","",""
"0","20201","0","105811","1","","1","1202010117","6","1","0"
"0","20201","0","202000","1","","1","1202010118","6","1","0"
"0","20201","0","1000","1","","1","1202010119","6","1","0"
"0","20201","0","1001","1","","1","1202010120","6","1","0"
"","20201","","se_caravan_chikamiti_drama_second_one","","","0.5","1202010121","24","",""
"","20201","","se_caravan_chikamiti_drama_second_two","","","0.5","1202010122","24","",""
"","20201","","se_caravan_chikamiti_drama_second_three","","","0.5","1202010123","24","",""
"","20201","","1","","","0","1202010124","93","",""
"-255","20202","0","1","-126","empty","105811","1202020001","1","57","1"
"-255","20202","0","202000","-126","empty","202000","1202020002","5","58","1"
"-210","20202","1","100","-1085","idle","100","1202020003","5","56","0.43"
"-210","20202","1","110","-1085","idle","110","1202020004","5","55","0.43"
"-183","20202","0","1000","283","empty","1000","1202020005","5","52","0.55"
"-239","20202","0","1001","450","empty","1001","1202020006","5","53","0.55"
"1","20202","","202000","0","","0","1202020007","31","0","0"
"1","20202","","202004","0","","202004","1202020008","31","0","0"
"1","20202","","3","0","","3","1202020009","31","0","0"
"1","20202","","6","0","","4","1202020010","31","0","0"
"1","20202","","202003","-25","","202003","1202020011","31","-186","0"
"1","20202","","900004","-210","","6","1202020012","31","-372","0"
"1","20202","","202005","-215","","202005","1202020013","31","340","0"
"","20202","","0","","","0","1202020014","91","",""
"","20202","","3","","","1","1202020015","32","",""
"","20202","","0.2","","","0","1202020016","93","",""
"","20202","","0","","","1","1202020017","32","",""
"","20202","","202004","","","1","1202020018","32","",""
"","20202","","100","","","idle","1202020019","3","1",""
"","20202","","110","","","idle","1202020020","3","1",""
"","20202","","100","0","","-372","1202020021","2","-210",""
"","20202","","110","0","","-372","1202020022","2","-210",""
"","20202","","105811","","","shortcut_surprise_loop","1202020023","3","1",""
"","20202","","105811","0","","-126","1202020024","2","-255",""
"","20202","","1000","","","idle","1202020025","3","1","0.2"
"","20202","","1001","","","idle","1202020026","3","1","0.2"
"","20202","","0.2","","","0","1202020027","93","",""
"","20202","","vo_caravan","","","vo_caravan_chikamichi_002","1202020028","21","0",""
"","20202","","se_caravan","","","se_caravan_chikamiti_drama_second_one","1202020029","23","0",""
"1","20202","0.2","105811","shortcut_throw_loop","","shortcut_throw","1202020030","3","0","0.1"
"","20202","","202000","","","shortcut_throw","1202020031","3","0",""
"","20202","","1.2","","","0","1202020032","93","",""
"","20202","","se_caravan","","","se_caravan_chikamiti_drama_second_two","1202020033","23","0",""
"1","20202","0.1","1000","idle","","joy","1202020034","3","0","0.1"
"1","20202","0.1","1001","idle","","joy","1202020035","3","0","0.1"
"","20202","","202005","","","1","1202020036","32","",""
"","20202","","0.5","","","0","1202020037","93","",""
"1","20202","0.1","105811","shortcut_relief_loop","","shortcut_relief","1202020038","3","0","0.1"
"","20202","","1.4","","","0","1202020039","93","",""
"1","20202","0.1","1000","move_pass_loop","","move_pass","1202020040","3","0","0.1"
"1","20202","0.1","1001","move_pass_loop","","move_pass","1202020041","3","0","0.1"
"","20202","","0.1","","","0","1202020042","93","",""
"","20202","","se_caravan","","","se_caravan_chikamiti_drama_second_three","1202020043","23","0",""
"","20202","","0.3","","","0","1202020044","93","",""
"","20202","","105811","","","shortcut_run","1202020045","3","1","0.2"
"0","20202","","105811","3.4","","1746","1202020046","2","-255",""
"","20202","","202003","","","1","1202020047","32","",""
"0","20202","","202003","3.4","","1686","1202020048","33","-25",""
"","20202","","100","","","run","1202020049","3","1","0.2"
"","20202","","110","","","run","1202020050","3","1","0.2"
"","20202","","6","","","1","1202020051","32","",""
"0","20202","","100","3.4","","1500","1202020052","2","-210",""
"0","20202","","110","3.4","","1500","1202020053","2","-210",""
"0","20202","","6","3.4","","1500","1202020054","33","-210",""
"","20202","","0.6","","","0","1202020055","93","",""
"","20202","","1202020057","","","","1202020056","101","",""
"","20202","","4","","","1","1202020057","32","",""
"","20202","","0.7","","","0","1202020058","93","",""
"0","20202","0","100","1","","1","1202020059","6","1","0"
"0","20202","0","110","1","","1","1202020060","6","1","0"
"","20202","","0","","","0","1202020061","32","",""
"","20202","","202004","","","0","1202020062","32","",""
"","20202","","6","","","0","1202020063","32","",""
"","20202","","202003","","","0","1202020064","32","",""
"","20202","","202005","","","0","1202020065","32","",""
"0","20202","0","105811","1","","1","1202020066","6","1","0"
"0","20202","0","202000","1","","1","1202020067","6","1","0"
"0","20202","0","1000","1","","1","1202020068","6","1","0"
"0","20202","0","1001","1","","1","1202020069","6","1","0"
"","20202","","se_caravan_chikamiti_drama_second_one","","","0.5","1202020070","24","",""
"","20202","","se_caravan_chikamiti_drama_second_two","","","0.5","1202020071","24","",""
"","20202","","se_caravan_chikamiti_drama_second_three","","","0.5","1202020072","24","",""
"","20202","","1","","","0","1202020073","93","",""
"-34","90001","0","1","0","empty","105811","1900010001","1","62","1"
"-34","90001","0","1","0","empty","105911","1900010002","1","66","1"
"-34","90001","0","1","0","empty","106011","1900010003","1","64","1"
"-34","90001","0","1","0","empty","106411","1900010004","1","64","1"
"-34","90001","0","1","0","empty","118511","1900010005","1","52","1"
"-266","90001","1","100","-1085","idle","100","1900010006","5","58","0.4"
"-266","90001","1","110","-1085","idle","110","1900010007","5","56","0.4"
"1","90001","","900000","0","","0","1900010008","31","0","0"
"1","90001","","900001","0","","1","1900010009","31","0","0"
"1","90001","","900003","0","","3","1900010010","31","0","0"
"1","90001","","900004","-266","","4","1900010011","31","-1085","0"
"1","90001","","900005","0","","5","1900010012","31","0","0"
"1","90001","","900009","-34","","9","1900010013","31","0","0"
"","90001","","0","","","0","1900010014","91","",""
"","90001","","1","","","1","1900010015","32","",""
"","90001","","0.7","","","0","1900010016","93","",""
"","90001","","0","","","1","1900010017","32","",""
"","90001","","9","","","1","1900010018","32","",""
"","90001","","118511","","","checkpoint_karin_idle","1900010019","3","1","0"
"10","90001","1","1","0","","0","1900010020","29","0.5","0"
"","90001","","se_caravan","","","se_caravan_goal_amb","1900010021","23","0",""
"","90001","","0.9","","","0","1900010022","93","",""
"","90001","","se_caravan","","","se_caravan_goal_onigiri","1900010023","23","0",""
"","90001","","0.5","","","0","1900010024","93","",""
"1","90001","0","100","idle","","run_checkpoint","1900010025","3","0","0"
"1","90001","0","110","idle","","run_checkpoint","1900010026","3","0","0"
"","90001","","4","","","1","1900010027","32","",""
"11","90001","","100","2.5","","67","1900010028","2","-276",""
"11","90001","","110","2.5","","67","1900010029","2","-276",""
"11","90001","","4","2.5","","67","1900010030","33","-276",""
"","90001","","2","","","0","1900010031","93","",""
"","90001","","se_caravan","","","se_caravan_goal_chara_appear","1900010032","23","0",""
"1","90001","0","105811","checkpoint_peko_loop","","checkpoint_peko_in","1900010033","3","0","0"
"1","90001","0","105911","checkpoint_kokkoro_loop","","checkpoint_kokkoro_in","1900010034","3","0","0"
"1","90001","0","106011","checkpoint_kyaru_loop","","checkpoint_kyaru_in","1900010035","3","0","0"
"1","90001","0","106411","checkpoint_shefy_loop","","checkpoint_shefy_in","1900010036","3","0","0"
"","90001","","6","","","0","1900010037","140","0",""
"","90001","","1.6","","","0","1900010038","93","",""
"","90001","","5","","","1","1900010039","32","",""
"","90001","","118511","","","checkpoint_karin_clap","1900010040","3","1","0.2"
"","90001","","3","","","0","1900010041","93","",""
"","90001","","0","","","0","1900010042","29","0.5",""
"","90001","","1","","","","1900010043","113","",""
"","90001","","0.3","","","0","1900010044","93","",""
"","90001","","3","","","1","1900010045","32","",""
"","90001","","0.2","","","0","1900010046","93","",""
"0","90001","0","100","1","","1","1900010047","6","1","0"
"0","90001","0","110","1","","1","1900010048","6","1","0"
"","90001","","0","","","0","1900010049","32","",""
"","90001","","5","","","0","1900010050","32","",""
"","90001","","9","","","0","1900010051","32","",""
"0","90001","0","105811","1","","1","1900010052","6","1","0"
"0","90001","0","105911","1","","1","1900010053","6","1","0"
"0","90001","0","106011","1","","1","1900010054","6","1","0"
"0","90001","0","106411","1","","1","1900010055","6","1","0"
"0","90001","0","118511","1","","1","1900010056","6","1","0"
"","90001","","0.1","","","0","1900010057","93","",""
"-34","90002","0","1","0","empty","105811","1900020001","1","62","1"
"-34","90002","0","1","0","empty","105911","1900020002","1","66","1"
"-34","90002","0","1","0","empty","106011","1900020003","1","64","1"
"-34","90002","0","1","0","empty","106411","1900020004","1","64","1"
"-34","90002","0","1","0","empty","118511","1900020005","1","52","1"
"-34","90002","0","900000","0","empty","900","1900020006","5","54","1"
"-266","90002","1","100","-1085","idle","100","1900020007","5","58","0.4"
"-266","90002","1","110","-1085","idle","110","1900020008","5","56","0.4"
"1","90002","","900000","0","","0","1900020009","31","0","0"
"1","90002","","900001","0","","1","1900020010","31","0","0"
"1","90002","","900002","0","","2","1900020011","31","0","0"
"1","90002","","900003","0","","3","1900020012","31","0","0"
"1","90002","","900004","-266","","4","1900020013","31","-1085","0"
"1","90002","","900005","0","","5","1900020014","31","0","0"
"1","90002","","900006","0","","6","1900020015","31","0","0"
"1","90002","","900008","0","","8","1900020016","31","0","0"
"1","90002","","900009","-34","","9","1900020017","31","0","0"
"","90002","","0","","","0","1900020018","91","",""
"","90002","","1","","","1","1900020019","32","",""
"","90002","","0.7","","","0","1900020020","93","",""
"","90002","","0","","","1","1900020021","32","",""
"","90002","","9","","","1","1900020022","32","",""
"","90002","","118511","","","checkpoint_karin_idle","1900020023","3","1","0"
"10","90002","1","1","0","","0","1900020024","29","0.5","0"
"","90002","","se_caravan","","","se_caravan_goal_amb","1900020025","23","0",""
"","90002","","0.9","","","0","1900020026","93","",""
"","90002","","se_caravan","","","se_caravan_goal_onigiri","1900020027","23","0",""
"","90002","","0.5","","","0","1900020028","93","",""
"1","90002","0","100","idle","","run_checkpoint","1900020029","3","0","0"
"1","90002","0","110","idle","","run_checkpoint","1900020030","3","0","0"
"","90002","","4","","","1","1900020031","32","",""
"11","90002","","100","2.5","","67","1900020032","2","-266",""
"11","90002","","110","2.5","","67","1900020033","2","-266",""
"11","90002","","4","2.5","","67","1900020034","33","-266",""
"","90002","","2","","","0","1900020035","93","",""
"","90002","","se_caravan","","","se_caravan_goal_chara_appear","1900020036","23","0",""
"1","90002","0","105811","checkpoint_peko_loop","","checkpoint_peko_in","1900020037","3","0","0"
"1","90002","0","105911","checkpoint_kokkoro_loop","","checkpoint_kokkoro_in","1900020038","3","0","0"
"1","90002","0","106011","checkpoint_kyaru_loop","","checkpoint_kyaru_in","1900020039","3","0","0"
"1","90002","0","106411","checkpoint_shefy_loop","","checkpoint_shefy_in","1900020040","3","0","0"
"","90002","","6","","","0","1900020041","140","0",""
"","90002","","1.6","","","0","1900020042","93","",""
"","90002","","5","","","1","1900020043","32","",""
"","90002","","118511","","","checkpoint_karin_clap","1900020044","3","1","0.2"
"","90002","","3","","","0","1900020045","93","",""
"","90002","","0","","","0","1900020046","29","0.5",""
"","90002","","1","","","","1900020047","113","",""
"","90002","","0.3","","","0","1900020048","93","",""
"","90002","","2","","","1","1900020049","32","",""
"","90002","","0.4","","","0","1900020050","93","",""
"0","90002","0","100","1","","1","1900020051","6","1","0"
"0","90002","0","110","1","","1","1900020052","6","1","0"
"","90002","","5","","","0","1900020053","32","",""
