289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"Boss戰（HARD）","510332","0","450","1","1","0.65","0","0","-50","0","160","bgm_M378","2","0","10042","0","140","10042201","-125","-40","610042021","3","0","0","1","0.8","0","30","0","0.8","100000","2020/09/18 15:59:59","0","2020/09/04 16:00:00","bgm_M378","5042302","0","81004202","1.8","0","81004202","0.03","610042002","10042201","90","1004202"
"Boss戰（VERY HARD）","510333","0","450","1","0","0.65","0","0","-50","0","577","bgm_M378","3","0","10042","0","140","10042301","44","-40","610042031","0","1","0","1","0.8","0","30","0","0.8","100000","2020/09/18 15:59:59","0","2020/09/04 16:00:00","bgm_M378","5042308","0","81004202","1.8","0","81004202","0.03","610042003","10042201","90","1004203"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M378","4","0","10042","0","140","10042401","0","0","610042041","0","0","0","1","0","1","0","0","0","100000","2020/09/18 15:59:59","0","2020/09/04 16:00:00","bgm_M378","0","0","81004202","1.8","0","81004202","0.03","610042004","0","90","1004204"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M378","5","0","10042","0","140","10042401","0","0","610042041","0","0","0","1","0","1","0","0","0","100000","2020/09/18 15:59:59","0","2020/09/04 16:00:00","bgm_M378","0","0","81004202","1.8","0","81004202","0.03","610042004","0","90","1004205"
"BOSS戰(NORMAL)","510181","0","800","1","1","1","0","0","-50","0","900","bgm_M240_02","1","0","10043","0","370","10043101","-35","-85","610043011","3","0","0","1","1","0","20","0","0.6","100000","2020/10/28 15:59:59","0","2020/10/19 16:00:00","bgm_M240","5019301","0","81001905","1.25","0","81001905","0.03","610043001","10043101","90","1004301"
"BOSS戰(HARD)","510182","0","145","1","1","1","0","0","-50","0","205","bgm_M240_02","2","0","10043","0","370","10043201","40","-10","610043021","3","0","0","1","1","0","30","0","0.6","100000","2020/10/28 15:59:59","0","2020/10/19 16:00:00","bgm_M240","5019302","0","81001906","1.25","0","81001906","0.03","610043002","10043201","90","1004302"
"BOSS戰(VERY HARD)","510182","0","480","1","0","1","0","0","-50","0","530","bgm_M240_02","3","0","10043","0","370","10043301","-20","-70","610043031","0","1","0","1","1","0","30","0","0.6","100000","2020/10/28 15:59:59","0","2020/10/19 16:00:00","bgm_M240","5019308","0","81001906","1.25","0","81001906","0.03","610043003","10043201","90","1004303"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M240_02","4","0","10043","0","370","10043401","0","0","610043041","0","0","0","1","0","1","0","0","0","100000","2020/10/28 15:59:59","0","2020/10/19 16:00:00","bgm_M240","0","0","81001906","1.25","0","81001906","0.03","610043004","0","90","1004304"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M240_02","5","0","10043","0","370","10043401","0","0","610043041","0","0","0","1","0","1","0","0","0","100000","2020/10/28 15:59:59","0","2020/10/19 16:00:00","bgm_M240","0","0","81001906","1.25","0","81001906","0.03","610043004","0","90","1004305"
"BOSS戰(NORMAL)","510331","0","770","1","1","0.65","0","0","-54","0","482","bgm_M384","1","0","10044","0","140","10044101","-35","-85","610044011","3","0","0","1","0.8","0","20","0","0.8","100000","2020/11/20 15:59:59","0","2020/11/02 16:00:00","bgm_M384","5044301","0","81004401","1.8","0","81004401","0.03","610044001","10044102","90","1004401"
"Boss戰（HARD）","510332","0","720","1","1","0.65","0","0","-54","0","-37","bgm_M384","2","0","10044","0","140","10044201","-22","110","610044021","3","0","0","1","0.8","0","30","0","0.8","100000","2020/11/20 15:59:59","0","2020/11/02 16:00:00","bgm_M384","5044302","0","81004402","1.8","0","81004402","0.03","610044002","10044201","90","1004402"
"Boss戰（VERY HARD）","510333","0","490","1","0","0.65","0","0","-54","0","514","bgm_M384","3","0","10044","0","140","10044301","-51","-40","610044031","0","1","0","1","0.8","0","30","0","0.8","100000","2020/11/20 15:59:59","0","2020/11/02 16:00:00","bgm_M384","5044308","0","81004402","1.8","0","81004402","0.03","610044003","10044201","90","1004403"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M384","4","0","10044","0","140","10044401","0","0","610044041","0","0","0","1","0","1","0","0","0","100000","2020/11/20 15:59:59","0","2020/11/02 16:00:00","bgm_M384","0","0","81004402","1.8","0","81004402","0.03","610044004","0","90","1004404"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M384","5","0","10044","0","140","10044401","0","0","610044041","0","0","0","1","0","1","0","0","0","100000","2020/11/20 15:59:59","0","2020/11/02 16:00:00","bgm_M384","0","0","81004402","1.8","0","81004402","0.03","610044004","0","90","1004405"
"BOSS戰(NORMAL)","510211","0","1019","1","1","1","0","0","0","0","1072","bgm_M248","1","0","10045","0","300","10045101","-71","-116","610045011","3","0","0","1","1","0","20","0","0.6","100000","2020/11/27 15:59:59","0","2020/11/17 16:00:00","bgm_M248","5021301","0","81002101","1","0","81002101","0.03","610045001","10045101","90","1004501"
"BOSS戰(HARD)","510212","0","180","1","1","1","0","0","0","0","233","bgm_M248","2","0","10045","0","300","10045201","65","20","610045021","3","0","0","1","1","0","30","0","0.6","100000","2020/11/27 15:59:59","0","2020/11/17 16:00:00","bgm_M248","5021302","0","81002102","1","0","81002102","0.03","610045002","10045201","90","1004502"
"BOSS戰(VERY HARD)","510212","0","450","1","0","1","0","0","0","0","515","bgm_M248_02","3","0","10045","0","300","10045301","-65","-40","610045031","0","1","0","1","1","0","30","0","0.6","100000","2020/11/27 15:59:59","0","2020/11/17 16:00:00","bgm_M248","5021308","0","81002102","1","0","81002102","0.03","610045003","10045201","90","1004503"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M248_02","4","0","10045","0","300","10045401","0","0","610045041","0","0","0","1","0","1","0","0","0","100000","2020/11/27 15:59:59","0","2020/11/17 16:00:00","bgm_M248","0","0","81002102","1","0","81002102","0.03","610045004","0","90","1004504"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M248_02","5","0","10045","0","300","10045401","0","0","610045041","0","0","0","1","0","1","0","0","0","100000","2020/11/27 15:59:59","0","2020/11/17 16:00:00","bgm_M248","0","0","81002102","1","0","81002102","0.03","610045004","0","90","1004505"
"BOSS戰(NORMAL)","510331","0","833","1","1","0.65","0","0","-35","0","883","bgm_M397","1","0","10046","0","320","10046101","80","6","610046011","3","0","0","1","0.8","0","20","0","0.8","100000","2020/12/22 15:59:59","0","2020/12/04 16:00:00","bgm_M397","5046301","0","81004601","1.7","0","81004601","0.03","610046001","10046101","90","1004601"
"Boss戰（HARD）","510332","0","124","1","1","0.65","0","0","-35","0","174","bgm_M397","2","0","10046","0","320","10046201","79","29","610046021","3","0","0","1","0.8","0","30","0","0.8","100000","2020/12/22 15:59:59","0","2020/12/04 16:00:00","bgm_M397","5046302","0","81004602","1.7","0","81004602","0.03","610046002","10046201","90","1004602"
"Boss戰（VERY HARD）","510333","0","436","1","0","0.65","0","0","-35","0","486","bgm_M397","3","0","10046","0","320","10046301","-7","43","610046031","0","1","0","1","0.8","0","30","0","0.8","100000","2020/12/22 15:59:59","0","2020/12/04 16:00:00","bgm_M397","5046308","0","81004602","1.7","0","81004602","0.03","610046003","10046201","90","1004603"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M397","4","0","10046","0","320","10046401","0","0","610046041","0","0","0","1","0","1","0","0","0","100000","2020/12/22 15:59:59","0","2020/12/04 16:00:00","bgm_M397","0","0","81004602","1.7","0","81004602","0.03","610046004","0","90","1004604"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M397","5","0","10046","0","320","10046401","0","0","610046041","0","0","0","1","0","1","0","0","0","100000","2020/12/22 15:59:59","0","2020/12/04 16:00:00","bgm_M397","0","0","81004602","1.7","0","81004602","0.03","610046004","0","90","1004605"
"BOSS戰(NORMAL)","510231","0","730","1","1","1","0","0","-50","0","780","bgm_M257","1","0","10047","0","170","10047101","0","-50","610047011","3","0","0","1","1","0","20","0","0.6","100000","2020/12/27 15:59:59","0","2020/12/18 16:00:00","bgm_M257","5023301","0","81002301","1.25","0","81002301","0.03","610047001","10047101","90","1004701"
"BOSS戰(HARD)","510232","0","160","1","1","1","0","0","-50","0","210","bgm_M257","2","0","10047","0","170","10047201","70","20","610047021","3","0","0","1","1","0","30","0","0.6","100000","2020/12/27 15:59:59","0","2020/12/18 16:00:00","bgm_M257","5023302","0","81002302","1.25","0","81002302","0.03","610047002","10047201","90","1004702"
"BOSS戰(VERY HARD)","510232","0","460","1","0","1","0","0","-50","0","510","bgm_M257","3","0","10047","0","170","10047301","-35","-85","610047031","0","1","0","1","1","0","30","0","0.6","100000","2020/12/27 15:59:59","0","2020/12/18 16:00:00","bgm_M257","5023308","0","81002302","1.25","0","81002302","0.03","610047003","10047201","90","1004703"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M257","4","0","10047","0","170","10047401","0","0","610047041","0","0","0","1","0","1","0","0","0","100000","2020/12/27 15:59:59","0","2020/12/18 16:00:00","bgm_M257","0","0","81002302","1.25","0","81002302","0.03","610047004","0","90","1004704"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M257","5","0","10047","0","170","10047401","0","0","610047041","0","0","0","1","0","1","0","0","0","100000","2020/12/27 15:59:59","0","2020/12/18 16:00:00","bgm_M257","0","0","81002302","1.25","0","81002302","0.03","610047004","0","90","1004705"
"BOSS戰(NORMAL)","510331","0","758","1","1","0.75","0","0","-35","0","788","bgm_M406","1","0","10048","0","100","10048101","27","-76","610048011","3","0","0","1","0.7","0","20","0","0.7","100000","2021/01/18 15:59:59","0","2020/12/31 16:00:00","bgm_M406","5048301","0","81000605","1.25","0","81000605","0.03","610048001","10048101","90","1004801"
"Boss戰（HARD）","510332","0","-83","1","1","0.75","0","0","-35","0","-33","bgm_M406","2","0","10048","0","100","10048201","-200","-250","610048021","3","0","0","1","0.7","0","30","0","0.7","100000","2021/01/18 15:59:59","0","2020/12/31 16:00:00","bgm_M406","5048302","0","81000606","1.25","0","81000606","0.03","610048002","10048201","90","1004802"
"Boss戰（VERY HARD）","510333","0","432","1","0","0.75","0","0","-35","0","482","bgm_M406","3","0","10048","0","100","10048301","-65","-115","610048031","0","1","0","1","0.7","0","30","0","0.7","100000","2021/01/18 15:59:59","0","2020/12/31 16:00:00","bgm_M406","5048308","0","81000606","1.25","0","81000606","0.03","610048003","10048201","90","1004803"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M406","4","0","10048","0","100","10048401","0","0","610048041","0","0","0","1","0","1","0","0","0","100000","2021/01/18 15:59:59","0","2020/12/31 16:00:00","bgm_M406","0","0","81000606","1.25","0","81000606","0.03","610048004","0","90","1004804"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M406","5","0","10048","0","140","10048401","0","0","610048041","0","0","0","1","0","1","0","0","0","100000","2021/01/18 15:59:59","0","2020/12/31 16:00:00","bgm_M406","0","0","81000606","1.25","0","81000606","0.03","610048004","0","90","1004805"
"BOSS戰(NORMAL)","510251","0","800","1","1","1","0","0","-50","0","458","bgm_M268","1","0","10049","0","240","10049101","0","-85","610049011","3","0","0","1","1","0","20","0","0.6","100000","2021/01/27 15:59:59","0","2021/01/18 16:00:00","bgm_M268","5025301","0","81002501","1.25","0","81002501","0.03","610049001","10049102","90","1004901"
"BOSS戰(HARD)","510252","0","145","1","1","1","0","0","-50","0","0","bgm_M268","2","0","10049","0","240","10049201","8","-10","610049021","3","0","0","1","1","0","30","0","0.6","100000","2021/01/27 15:59:59","0","2021/01/18 16:00:00","bgm_M268","5025302","0","81002502","1.25","0","81002502","0.03","610049002","10049201","90","1004902"
"BOSS戰(VERY HARD)","510252","0","480","1","0","1","0","0","-50","0","514","bgm_M268","3","0","10049","0","240","10049301","38","-70","610049031","0","1","0","1","1","0","30","0","0.6","100000","2021/01/27 15:59:59","0","2021/01/18 16:00:00","bgm_M268","5025308","0","81002502","1.25","0","81002502","0.03","610049003","10049201","90","1004903"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M268","4","0","10049","0","240","10049401","0","0","610049041","0","0","0","1","0","1","0","0","0","100000","2021/01/27 15:59:59","0","2021/01/18 16:00:00","bgm_M268","0","0","81002502","1.25","0","81002502","0.03","610049004","0","90","1004904"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M268","5","0","10049","0","240","10049401","0","0","610049041","0","0","0","1","0","1","0","0","0","100000","2021/01/27 15:59:59","0","2021/01/18 16:00:00","bgm_M268","0","0","81002502","1.25","0","81002502","0.03","610049004","0","90","1004905"
"BOSS戰(NORMAL)","510331","0","770","1.3","1","0.65","0","0","-35","0","1029","bgm_M416","1","0","10050","0","100","10050101","-25","-85","610050011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/02/19 15:59:59","0","2021/02/01 16:00:00","bgm_M416","5050301","0","81005001","1.7","0","81005001","0.03","610050001","10050101","90","1005001"
"Boss戰（HARD）","510332","0","720","1.3","1","0.65","0","0","-35","0","-88","bgm_M416","2","0","10050","0","100","10050201","-190","110","610050021","3","0","0","1","0.8","0","30","0","0.8","100000","2021/02/19 15:59:59","0","2021/02/01 16:00:00","bgm_M416","5050302","0","81005002","1.7","0","81005002","0.03","610050002","10050201","90","1005002"
"Boss戰（VERY HARD）","510333","0","490","1.3","0","0.65","0","0","-35","0","465","bgm_M416","3","0","10050","0","100","10050301","-65","-40","610050031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/02/19 15:59:59","0","2021/02/01 16:00:00","bgm_M416","5050308","0","81005002","1.7","0","81005002","0.03","610050003","10050201","90","1005003"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M416","4","0","10050","0","100","10050401","0","0","610050041","0","0","0","1","0","1","0","0","0","100000","2021/02/19 15:59:59","0","2021/02/01 16:00:00","bgm_M416","0","0","81005002","1.7","0","81005002","0.03","610050004","0","90","1005004"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M416","5","0","10050","0","100","10050401","0","0","610050041","0","0","0","1","0","1","0","0","0","100000","2021/02/19 15:59:59","0","2021/02/01 16:00:00","bgm_M416","0","0","81005002","1.7","0","81005002","0.03","610050004","0","90","1005005"
"BOSS戰（NORMAL）","510271","0","800","1","1","1","0","0","-50","0","827","bgm_M276","1","0","10051","0","170","10051101","0","-85","610051011","3","0","0","1","1","0","20","0","0.6","100000","2021/02/28 15:59:59","0","2021/02/19 16:00:00","bgm_M276","5027301","0","81002701","1.25","0","81002701","0.03","610051001","10051101","90","1005101"
"BOSS戰（HARD）","510272","0","145","1","1","1","0","0","-50","0","-43","bgm_M276","2","0","10051","0","170","10051201","10","-10","610051021","3","0","0","1","1","0","30","0","0.6","100000","2021/02/28 15:59:59","0","2021/02/19 16:00:00","bgm_M276","5027302","0","81002702","1.25","0","81002702","0.03","610051002","10051201","90","1005102"
"Boss戰（VERY HARD）","510272","0","480","1","0","1","0","0","-50","0","466","bgm_M276","3","0","10051","0","170","10051301","-15","-70","610051031","0","1","0","1","1","0","30","0","0.6","100000","2021/02/28 15:59:59","0","2021/02/19 16:00:00","bgm_M276","5027308","0","81002702","1.25","0","81002702","0.03","610051003","10051201","90","1005103"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M276","4","0","10051","0","170","10051401","0","0","610051041","0","0","0","1","0","1","0","0","0","100000","2021/02/28 15:59:59","0","2021/02/19 16:00:00","bgm_M276","0","0","81002702","1.25","0","81002702","0.03","610051004","0","90","1005104"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M276","5","0","10051","0","170","10051401","0","0","610051041","0","0","0","1","0","1","0","0","0","100000","2021/02/28 15:59:59","0","2021/02/19 16:00:00","bgm_M276","0","0","81002702","1.25","0","81002702","0.03","610051004","0","90","1005105"
"BOSS戰(NORMAL)","510331","0","770","1","1","0.65","0","0","-75","0","842","bgm_M424","1","0","10052","0","260","10052101","24","-85","610052011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/03/20 15:59:59","0","2021/03/02 16:00:00","bgm_M424","5052301","0","81000605","1.7","0","81000605","0.03","610052001","10052101","90","1005201"
"Boss戰（HARD）","510332","0","720","1","1","0.65","0","0","-75","0","-15","bgm_M424","2","0","10052","0","260","10052201","32","110","610052021","3","0","0","1","0.8","0","30","0","0.8","100000","2021/03/20 15:59:59","0","2021/03/02 16:00:00","bgm_M424","5052302","0","81003304","1.7","0","81003301","0.03","610052002","10052201","90","1005202"
"Boss戰（VERY HARD）","510333","0","490","1","0","0.65","0","0","-75","0","514","bgm_M424","3","0","10052","0","260","10052301","-25","-40","610052031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/03/20 15:59:59","0","2021/03/02 16:00:00","bgm_M424","5052308","0","81003304","1.7","0","81003301","0.03","610052003","10052201","90","1005203"
"0","0","0","0","1","0","0","0","0","-75","0","0","bgm_M424","4","0","10052","0","260","10052401","0","0","610052041","0","0","0","1","0","1","0","0","0","100000","2021/03/20 15:59:59","0","2021/03/02 16:00:00","bgm_M424","0","0","81003304","1.7","0","81003301","0.03","610052004","0","90","1005204"
"0","0","0","0","1","0","0","0","0","-75","0","0","bgm_M424","5","0","10052","0","260","10052401","0","0","610052041","0","0","0","1","0","1","0","0","0","100000","2021/03/20 15:59:59","0","2021/03/02 16:00:00","bgm_M424","0","0","81003304","1.7","0","81003301","0.03","610052004","0","90","1005205"
"BOSS戰（NORMAL）","510171","0","450","1","1","1","0","0","30","0","380","bgm_M999_Redo","1","0","10053","0","120","10053101","25","-40","610053011","3","0","0","1","1","0","20","0","0.6","100000","2021/04/30 15:59:59","0","2021/04/16 16:00:00","bgm_M999","5017301","0","81001705","1","0","81001705","0.03","610053001","10053102","90","1005301"
"BOSS戰（HARD）","510172","0","450","1","1","1","0","0","30","0","-245","bgm_M999_Redo","2","0","10053","0","120","10053201","35","-40","610053021","3","0","0","1","1","0","30","0","0.6","100000","2021/04/30 15:59:59","0","2021/04/16 16:00:00","bgm_M999","5017302","0","81001706","1","0","81001706","0.03","610053002","10053201","90","1005302"
"Boss戰（VERY HARD）","510172","0","450","1","0","1","0","0","30","0","445","bgm_M231","3","0","10053","0","120","10053301","37","-40","610053031","0","1","0","1","1","0","30","0","0.6","100000","2021/04/30 15:59:59","0","2021/04/16 16:00:00","bgm_M231","5017308","0","81001706","1","0","81001706","0.03","610053003","10053201","90","1005303"
"0","0","0","0","1","0","0","0","0","30","0","0","bgm_M231","4","0","10053","0","120","10053401","0","0","610053041","0","0","0","1","0","1","0","0","0","100000","2021/04/30 15:59:59","0","2021/04/16 16:00:00","bgm_M231","0","0","81001706","1","0","81001706","0.03","610053004","0","90","1005304"
"0","0","0","0","1","0","0","0","0","30","0","0","bgm_M231","5","0","10053","0","120","10053401","0","0","610053041","0","0","0","1","0","1","0","0","0","100000","2021/04/30 15:59:59","0","2021/04/16 16:00:00","bgm_M231","0","0","81001706","1","0","81001706","0.03","610053004","0","90","1005305"
"BOSS戰(NORMAL)","510331","0","698","1","1","0.65","0","0","-75","0","732","bgm_M429","1","0","10054","0","380","10054101","-25","0","610054011","3","0","0","1","0.8","0","20","0","0.8","100000","2021/04/19 15:59:59","0","2021/04/01 16:00:00","bgm_M429","5054301","0","81000905","1.7","0","81000905","0.03","610054001","10054101","90","1005401"
"Boss戰（HARD）","510332","0","720","1","1","0.65","0","0","-75","0","28","bgm_M429","2","0","10054","0","380","10054201","32","110","610054021","3","0","0","1","0.8","0","30","0","0.8","100000","2021/04/19 15:59:59","0","2021/04/01 16:00:00","bgm_M429","5054302","0","81000906","1.7","0","81000906","0.03","610054002","10054201","90","1005402"
"Boss戰（VERY HARD）","510333","0","490","1","0","0.65","0","0","-75","0","437","bgm_M429","3","0","10054","0","380","10054301","-63","-40","610054031","0","1","0","1","0.8","0","30","0","0.8","100000","2021/04/19 15:59:59","0","2021/04/01 16:00:00","bgm_M429","5054308","0","81000906","1.7","0","81000906","0.03","610054003","10054201","90","1005403"
"0","0","0","0","1","0","0","0","0","-75","0","0","bgm_M429","4","0","10054","0","380","10054401","0","0","610054041","0","0","0","1","0","1","0","0","0","100000","2021/04/19 15:59:59","0","2021/04/01 16:00:00","bgm_M429","0","0","81000906","1.7","0","81000906","0.03","610054004","0","90","1005404"
"0","0","0","0","1","0","0","0","0","-75","0","0","bgm_M429","5","0","10054","0","380","10054401","0","0","610054041","0","0","0","1","0","1","0","0","0","100000","2021/04/19 15:59:59","0","2021/04/01 16:00:00","bgm_M429","0","0","81000906","1.7","0","81000906","0.03","610054004","0","90","1005405"
"BOSS戰（NORMAL）","510331","0","820","1","1","0.6","0","0","0","0","458","bgm_M284","1","0","10055","0","170","10055101","0","-57","610055011","3","0","0","1","1","0","20","0","0.8","100000","2021/03/26 15:59:59","0","2021/03/17 16:00:00","bgm_M284","5029301","0","81002901","1.7","0","81002901","0.03","610055001","10055102","90","1005501"
"BOSS戰（HARD）","510332","0","150","1","1","0.6","0","0","0","0","-38","bgm_M284","2","0","10055","0","170","10055201","39","19","610055021","3","0","0","1","1","0","30","0","0.8","100000","2021/03/26 15:59:59","0","2021/03/17 16:00:00","bgm_M284","5029302","0","81002902","1.7","0","81002902","0.03","610055002","10055201","90","1005502"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.6","0","0","0","0","474","bgm_M284","3","0","10055","0","170","10055301","-40","-70","610055031","0","1","0","1","1","0","30","0","0.8","100000","2021/03/26 15:59:59","0","2021/03/17 16:00:00","bgm_M284","5029308","0","81002902","1.7","0","81002902","0.03","610055003","10055201","90","1005503"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M284","4","0","10055","0","170","10055401","0","0","610055041","0","0","0","1","0","1","0","0","0","100000","2021/03/26 15:59:59","0","2021/03/17 16:00:00","bgm_M284","0","0","81002902","1.7","0","81002902","0.03","610055004","0","90","1005504"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M284","5","0","10055","0","170","10055401","0","0","610055041","0","0","0","1","0","1","0","0","0","100000","2021/03/26 15:59:59","0","2021/03/17 16:00:00","bgm_M284","0","0","81002902","1.7","0","81002902","0.03","610055004","0","90","1005505"
"BOSS戰(NORMAL)","510331","0","800","1","1","0.65","0","0","-20","0","852","bgm_M438","1","0","10056","0","150","10056101","52","-85","610056011","3","0","0","1","0.75","0","20","0","0.8","100000","2021/05/22 15:59:59","0","2021/05/04 16:00:00","bgm_M438","5056301","0","81005601","2","0","81005601","0.03","610056001","10056101","90","1005601"
"BOSS戰(HARD)","510332","0","145","1","1","0.65","0","0","-20","0","-67","bgm_M438","2","0","10056","0","150","10056201","43","-10","610056021","1","0","0","1","0.75","0","30","0","0.8","100000","2021/05/22 15:59:59","0","2021/05/04 16:00:00","bgm_M438","5056302","0","81005602","2","0","81005602","0.03","610056002","10056201","90","1005602"
"BOSS戰(VERY HARD)","510333","0","480","1","0","0.65","0","0","-20","0","516","bgm_M438","3","0","10056","0","150","10056301","-15","-70","610056031","0","1","0","1","0.75","0","30","0","0.8","100000","2021/05/22 15:59:59","0","2021/05/04 16:00:00","bgm_M438","5056308","0","81005602","2","0","81005602","0.03","610056003","10056201","90","1005603"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M438","4","0","10056","0","150","10056401","0","0","610056041","0","0","0","1","0","1","0","0","0","100000","2021/05/22 15:59:59","0","2021/05/04 16:00:00","bgm_M438","0","0","81005602","2","0","81005602","0.03","610056004","0","90","1005604"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M438","5","0","10056","0","150","10056401","0","0","610056041","0","0","0","1","0","1","0","0","0","100000","2021/05/22 15:59:59","0","2021/05/04 16:00:00","bgm_M438","0","0","81005602","2","0","81005602","0.03","610056004","0","90","1005605"
"BOSS戰(NORMAL)","510311","0","800","1","1","1","0","0","-50","0","590","bgm_M297","1","0","10057","0","170","10057101","0","-85","610057011","3","0","0","1","1","0","20","0","0.6","100000","2021/05/28 14:59:59","0","2021/05/19 16:00:00","bgm_M297","5031301","0","81003101","1.25","0","81003101","0.03","610057001","10057102","90","1005701"
