6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"30","1","0","0","1","34","437","2021/04/01 05:00:00","103","2021/04/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","438","2021/04/01 05:00:00","103","2021/04/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","439","2021/04/01 05:00:00","104","2021/04/10 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","440","2021/04/06 05:00:00","111","2021/04/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","441","2021/04/06 05:00:00","111","2021/04/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","442","2021/04/11 05:00:00","109","2021/04/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","443","2021/04/11 05:00:00","112","2021/04/15 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","444","2021/04/16 16:00:00","7004","2021/04/27 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","445","2021/04/16 16:00:00","7005","2021/04/27 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","446","2021/04/16 05:00:00","101","2021/04/30 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","447","2021/04/16 05:00:00","101","2021/04/30 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","448","2021/04/19 05:00:00","102","2021/04/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","449","2021/04/19 05:00:00","102","2021/04/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","450","2021/04/23 05:00:00","101","2021/04/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","451","2021/04/23 05:00:00","102","2021/04/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","452","2021/04/23 05:00:00","111","2021/04/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","453","2021/04/23 05:00:00","109","2021/04/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","454","2021/04/23 05:00:00","112","2021/04/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","455","2021/04/23 05:00:00","8004","2021/04/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","456","2021/04/23 05:00:00","8005","2021/04/30 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","457","2021/04/26 05:00:00","109","2021/05/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","458","2021/04/26 05:00:00","112","2021/05/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","459","2021/05/01 05:00:00","102","2021/05/07 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","460","2021/05/01 05:00:00","102","2021/05/07 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","461","2021/05/01 05:00:00","104","2021/05/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","462","2021/05/04 16:00:00","6004","2021/05/18 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","463","2021/05/04 16:00:00","6005","2021/05/18 15:59:59","0","-1","1500","0"
"30","1","0","0","1","34","464","2021/05/07 05:00:00","103","2021/05/21 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","465","2021/05/07 05:00:00","103","2021/05/21 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","466","2021/05/11 05:00:00","111","2021/05/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","467","2021/05/11 05:00:00","111","2021/05/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","468","2021/05/17 05:00:00","101","2021/05/31 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","469","2021/05/17 05:00:00","101","2021/05/31 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","470","2021/05/19 16:00:00","7004","2021/05/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","471","2021/05/19 16:00:00","7005","2021/05/26 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","472","2021/05/24 05:00:00","109","2021/06/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","473","2021/05/24 05:00:00","112","2021/06/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","474","2021/05/26 05:00:00","101","2021/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","475","2021/05/26 05:00:00","102","2021/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","476","2021/05/26 05:00:00","111","2021/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","477","2021/05/26 05:00:00","109","2021/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","478","2021/05/26 05:00:00","112","2021/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","479","2021/05/26 05:00:00","8004","2021/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","480","2021/05/26 05:00:00","8005","2021/06/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","481","2021/06/01 05:00:00","104","2021/06/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","482","2021/06/01 05:00:00","103","2021/06/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","483","2021/06/01 05:00:00","103","2021/06/15 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","484","2021/06/02 16:00:00","6004","2021/06/22 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","485","2021/06/02 16:00:00","6005","2021/06/22 15:59:59","0","-1","1500","0"
"30","1","0","0","1","39","486","2021/06/11 05:00:00","111","2021/06/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","487","2021/06/11 05:00:00","111","2021/06/14 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","488","2021/06/16 05:00:00","109","2021/06/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","489","2021/06/16 05:00:00","112","2021/06/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","490","2021/06/16 05:00:00","101","2021/06/30 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","491","2021/06/16 05:00:00","101","2021/06/30 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","492","2021/06/18 16:00:00","7004","2021/06/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","493","2021/06/18 16:00:00","7005","2021/06/25 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","494","2021/06/25 05:00:00","102","2021/07/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","495","2021/06/25 05:00:00","102","2021/07/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","496","2021/06/25 05:00:00","101","2021/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","497","2021/06/25 05:00:00","102","2021/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","498","2021/06/25 05:00:00","111","2021/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","499","2021/06/25 05:00:00","109","2021/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","500","2021/06/25 05:00:00","112","2021/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","501","2021/06/25 05:00:00","8004","2021/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","502","2021/06/25 05:00:00","8005","2021/07/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","503","2021/07/01 05:00:00","104","2021/07/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","504","2021/07/01 05:00:00","103","2021/07/13 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","505","2021/07/01 05:00:00","103","2021/07/13 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","506","2021/07/05 16:00:00","6004","2021/07/19 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","507","2021/07/05 16:00:00","6005","2021/07/19 15:59:59","0","-1","1500","0"
"30","1","0","0","1","39","508","2021/07/13 05:00:00","111","2021/07/17 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","509","2021/07/13 05:00:00","111","2021/07/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","510","2021/07/16 05:00:00","101","2021/07/31 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","511","2021/07/16 05:00:00","101","2021/07/31 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","512","2021/07/17 05:00:00","109","2021/07/25 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","513","2021/07/17 05:00:00","112","2021/07/25 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","514","2021/07/19 16:00:00","7004","2021/07/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","515","2021/07/19 16:00:00","7005","2021/07/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","81","516","2021/07/25 05:00:00","101","2021/07/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","517","2021/07/25 05:00:00","102","2021/07/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","518","2021/07/25 05:00:00","111","2021/07/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","519","2021/07/25 05:00:00","109","2021/07/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","520","2021/07/25 05:00:00","112","2021/07/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","521","2021/07/25 05:00:00","8004","2021/07/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","522","2021/07/25 05:00:00","8005","2021/07/31 04:59:59","0","-1","1500","0"
"30","1","0","0","1","32","523","2021/07/25 05:00:00","102","2021/08/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","524","2021/07/25 05:00:00","102","2021/08/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","525","2021/08/01 05:00:00","103","2021/08/06 04:59:59","0","-1","3000","0"
"40","1","0","0","1","44","526","2021/08/01 05:00:00","103","2021/08/06 04:59:59","0","-1","3000","0"
"40","1","0","0","1","45","527","2021/08/01 05:00:00","104","2021/08/11 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","528","2021/08/01 05:00:00","101","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","529","2021/08/01 05:00:00","102","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","530","2021/08/01 05:00:00","111","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","531","2021/08/01 05:00:00","109","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","532","2021/08/01 05:00:00","112","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","533","2021/08/01 05:00:00","8004","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","534","2021/08/01 05:00:00","8005","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","535","2021/08/01 05:00:00","6004","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","536","2021/08/01 05:00:00","6005","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","537","2021/08/01 05:00:00","7004","2021/08/15 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","538","2021/08/01 05:00:00","7005","2021/08/15 04:59:59","0","-1","1500","0"
"80","1","0","0","1","151","539","2021/08/02 16:00:00","6004","2021/08/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","540","2021/08/02 16:00:00","6005","2021/08/16 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","541","2021/08/06 05:00:00","109","2021/08/10 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","542","2021/08/06 05:00:00","112","2021/08/10 04:59:59","0","-1","3000","0"
"80","1","0","0","1","251","543","2021/08/09 16:00:00","7004","2021/08/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","544","2021/08/09 16:00:00","7005","2021/08/25 15:59:59","0","-1","1500","0"
"30","1","0","0","1","39","545","2021/08/10 05:00:00","111","2021/08/13 04:59:59","0","-1","3000","0"
"40","1","0","0","1","49","546","2021/08/10 05:00:00","111","2021/08/13 04:59:59","0","-1","3000","0"
"30","1","0","0","1","39","547","2021/08/13 05:00:00","111","2021/08/16 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","548","2021/08/13 05:00:00","111","2021/08/16 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","549","2021/08/16 05:00:00","103","2021/08/27 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","550","2021/08/16 05:00:00","103","2021/08/27 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","551","2021/08/17 05:00:00","101","2021/08/24 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","552","2021/08/17 05:00:00","101","2021/08/24 04:59:59","0","-1","3000","0"
"30","1","0","0","1","31","553","2021/08/24 05:00:00","101","2021/08/27 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","554","2021/08/24 05:00:00","101","2021/08/27 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","555","2021/08/27 05:00:00","102","2021/08/31 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","556","2021/08/27 05:00:00","102","2021/08/31 04:59:59","0","-1","3000","0"
"30","1","0","0","1","32","557","2021/09/01 05:00:00","102","2021/09/04 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","558","2021/09/01 05:00:00","102","2021/09/04 04:59:59","0","-1","3000","0"
"100","1","0","0","1","91","559","2021/09/01 05:00:00","101","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","560","2021/09/01 05:00:00","102","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","561","2021/09/01 05:00:00","111","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","562","2021/09/01 05:00:00","109","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","563","2021/09/01 05:00:00","112","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","564","2021/09/01 05:00:00","8004","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","565","2021/09/01 05:00:00","8005","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","566","2021/09/01 05:00:00","6004","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","567","2021/09/01 05:00:00","6005","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","568","2021/09/01 05:00:00","7004","2021/09/10 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","569","2021/09/01 05:00:00","7005","2021/09/10 04:59:59","0","-1","1500","0"
"30","1","0","0","1","34","570","2021/09/01 05:00:00","103","2021/09/17 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","571","2021/09/01 05:00:00","103","2021/09/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","572","2021/09/04 05:00:00","101","2021/09/08 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","573","2021/09/04 05:00:00","101","2021/09/08 04:59:59","0","-1","3000","0"
"30","1","0","0","1","39","574","2021/09/08 05:00:00","111","2021/09/11 04:59:59","0","-1","3000","0"
"40","1","0","0","1","49","575","2021/09/08 05:00:00","111","2021/09/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","576","2021/09/11 05:00:00","109","2021/09/21 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","577","2021/09/11 05:00:00","112","2021/09/21 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","578","2021/09/16 05:00:00","101","2021/09/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","579","2021/09/16 05:00:00","101","2021/09/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","580","2021/09/17 05:00:00","104","2021/09/30 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","581","2021/09/24 05:00:00","101","2021/09/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","582","2021/09/24 05:00:00","102","2021/09/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","583","2021/09/24 05:00:00","111","2021/09/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","584","2021/09/24 05:00:00","109","2021/09/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","585","2021/09/24 05:00:00","112","2021/09/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","586","2021/09/24 05:00:00","8004","2021/09/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","587","2021/09/24 05:00:00","8005","2021/09/30 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","588","2021/09/25 05:00:00","109","2021/09/28 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","589","2021/09/28 05:00:00","102","2021/10/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","590","2021/09/28 05:00:00","102","2021/10/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","591","2021/09/01 16:00:00","6004","2021/09/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","592","2021/09/01 16:00:00","6005","2021/09/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","251","593","2021/09/17 16:00:00","7004","2021/09/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","594","2021/09/17 16:00:00","7005","2021/09/24 15:59:59","0","-1","1500","0"
"40","1","0","0","1","45","595","2021/10/01 05:00:00","104","2021/10/13 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","596","2021/10/01 05:00:00","103","2021/10/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","597","2021/10/01 05:00:00","103","2021/10/14 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","598","2021/10/01 16:00:00","6004","2021/10/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","599","2021/10/01 16:00:00","6005","2021/10/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","39","600","2021/10/14 05:00:00","111","2021/10/17 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","601","2021/10/14 05:00:00","111","2021/10/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","602","2021/10/15 05:00:00","101","2021/10/29 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","603","2021/10/15 05:00:00","101","2021/10/29 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","604","2021/10/17 05:00:00","109","2021/10/25 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","605","2021/10/17 05:00:00","112","2021/10/25 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","606","2021/10/18 16:00:00","7004","2021/10/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","607","2021/10/18 16:00:00","7005","2021/10/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","81","608","2021/10/25 05:00:00","101","2021/10/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","609","2021/10/25 05:00:00","102","2021/10/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","610","2021/10/25 05:00:00","111","2021/10/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","611","2021/10/25 05:00:00","109","2021/10/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","612","2021/10/25 05:00:00","112","2021/10/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","613","2021/10/25 05:00:00","8004","2021/10/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","614","2021/10/25 05:00:00","8005","2021/10/31 04:59:59","0","-1","1500","0"
"30","1","0","0","1","32","615","2021/10/25 05:00:00","102","2021/11/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","616","2021/10/25 05:00:00","102","2021/11/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","617","2021/10/29 05:00:00","109","2021/11/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","618","2021/11/01 05:00:00","104","2021/11/13 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","619","2021/11/01 05:00:00","103","2021/11/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","620","2021/11/01 05:00:00","103","2021/11/15 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","621","2021/11/01 16:00:00","6004","2021/11/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","622","2021/11/01 16:00:00","6005","2021/11/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","623","2021/11/05 05:00:00","109","2021/11/08 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","624","2021/11/12 05:00:00","101","2021/11/26 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","625","2021/11/12 05:00:00","101","2021/11/26 04:59:59","0","-1","3000","0"
"30","1","0","0","1","39","626","2021/11/15 05:00:00","111","2021/11/19 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","627","2021/11/15 05:00:00","111","2021/11/19 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","628","2021/11/19 05:00:00","109","2021/11/28 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","629","2021/11/19 05:00:00","112","2021/11/28 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","630","2021/11/24 05:00:00","102","2021/12/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","631","2021/11/24 05:00:00","102","2021/12/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","632","2021/11/18 16:00:00","7004","2021/11/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","633","2021/11/18 16:00:00","7005","2021/11/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","81","634","2021/11/24 05:00:00","101","2021/11/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","635","2021/11/24 05:00:00","102","2021/11/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","636","2021/11/24 05:00:00","111","2021/11/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","637","2021/11/24 05:00:00","109","2021/11/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","638","2021/11/24 05:00:00","112","2021/11/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","639","2021/11/24 05:00:00","8004","2021/11/30 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","640","2021/11/24 05:00:00","8005","2021/11/30 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","641","2021/12/01 05:00:00","104","2021/12/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","642","2021/12/01 05:00:00","103","2021/12/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","643","2021/12/01 05:00:00","103","2021/12/14 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","644","2021/12/02 16:00:00","6004","2021/12/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","645","2021/12/02 16:00:00","6005","2021/12/16 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","646","2021/12/03 05:00:00","109","2021/12/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","647","2021/12/10 05:00:00","111","2021/12/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","648","2021/12/10 05:00:00","111","2021/12/14 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","649","2021/12/15 05:00:00","101","2021/12/29 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","650","2021/12/15 05:00:00","101","2021/12/29 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","651","2021/12/17 05:00:00","109","2021/12/25 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","652","2021/12/17 05:00:00","112","2021/12/25 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","653","2021/12/17 16:00:00","7004","2021/12/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","654","2021/12/17 16:00:00","7005","2021/12/24 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","655","2021/12/25 05:00:00","102","2022/01/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","656","2021/12/25 05:00:00","102","2022/01/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","657","2021/12/25 05:00:00","101","2021/12/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","658","2021/12/25 05:00:00","102","2021/12/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","659","2021/12/25 05:00:00","111","2021/12/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","660","2021/12/25 05:00:00","109","2021/12/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","661","2021/12/25 05:00:00","112","2021/12/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","662","2021/12/25 05:00:00","8004","2021/12/31 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","663","2021/12/25 05:00:00","8005","2021/12/31 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","664","2022/01/01 05:00:00","109","2022/01/04 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","665","2022/01/01 05:00:00","103","2022/01/16 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","666","2022/01/01 05:00:00","103","2022/01/16 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","667","2022/01/03 16:00:00","6004","2022/01/17 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","668","2022/01/03 16:00:00","6005","2022/01/17 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","669","2022/01/04 05:00:00","102","2022/01/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","670","2022/01/04 05:00:00","102","2022/01/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","671","2022/01/11 05:00:00","111","2022/01/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","672","2022/01/11 05:00:00","111","2022/01/15 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","673","2022/01/15 05:00:00","109","2022/01/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","674","2022/01/15 05:00:00","112","2022/01/24 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","675","2022/01/16 05:00:00","104","2022/01/29 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","676","2022/01/17 05:00:00","101","2022/01/22 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","677","2022/01/17 05:00:00","101","2022/01/22 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","678","2022/01/19 16:00:00","7004","2022/01/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","679","2022/01/19 16:00:00","7005","2022/01/26 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","680","2022/01/22 05:00:00","101","2022/02/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","681","2022/01/22 05:00:00","101","2022/02/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","682","2022/01/25 05:00:00","101","2022/01/31 04:59:59","0","-1","1500","0"
