ff6c2fa0b24d433f8237f4cc3aad8f1a4a2ce17aae3aebf16bb2a3519c6c7861,12b5c3a3f839ad4eb5b5a48f9d7c7b74313be8fb38243064d2ab31edbc176cfc,03b45913c706074338e6c02d3b15d403e012a189426906ba3574c8d41fa84191,66fc6de1332fc1dcfd51967b2b5c75b2f222cfbced83e1aa020c48e789799e35,4fcad05330ce61851f5370cc700da1a8e94c057c3cd4d1ce727b79aae540387e,ae0b66a6ec8e5eab0419722de8910aa3a44518e8964852b7dcd34aaaf4c14558,66832edab9e3e279b38a3c6b15ed918531d91e6ffb284bc7686b0f0b3a979539
"0","840","3","10702","3","3","0"
"0","870","3","10702","4","3","0"
"0","900","3","10702","5","3","0"
"0","1050","4","10702","0","3","0"
"0","1080","4","10702","1","3","0"
"0","1110","4","10702","2","3","0"
"0","1140","4","10702","3","3","0"
"0","1170","4","10702","4","3","0"
"0","1200","4","10702","5","3","0"
"0","1350","5","10702","0","3","0"
"0","1380","5","10702","1","3","0"
"0","1410","5","10702","2","3","0"
"0","1440","5","10702","3","3","0"
"0","1470","5","10702","4","3","0"
"0","1500","5","10702","5","3","0"
"0","150","1","10703","0","4","0"
"0","180","1","10703","1","4","0"
"0","210","1","10703","2","4","0"
"0","240","1","10703","3","4","0"
"0","270","1","10703","4","4","0"
"0","300","1","10703","5","4","0"
"0","450","2","10703","0","4","0"
"0","480","2","10703","1","4","0"
"0","510","2","10703","2","4","0"
"0","540","2","10703","3","4","0"
"0","570","2","10703","4","4","0"
"0","600","2","10703","5","4","0"
"0","750","3","10703","0","4","0"
"0","780","3","10703","1","4","0"
"0","810","3","10703","2","4","0"
"0","840","3","10703","3","4","0"
"0","870","3","10703","4","4","0"
"0","900","3","10703","5","4","0"
"0","1050","4","10703","0","4","0"
"0","1080","4","10703","1","4","0"
"0","1110","4","10703","2","4","0"
"0","1140","4","10703","3","4","0"
"0","1170","4","10703","4","4","0"
"0","1200","4","10703","5","4","0"
"0","1350","5","10703","0","4","0"
"0","1380","5","10703","1","4","0"
"0","1410","5","10703","2","4","0"
"0","1440","5","10703","3","4","0"
"0","1470","5","10703","4","4","0"
"0","1500","5","10703","5","4","0"
"0","1000","1","10704","0","9","0"
"0","1200","1","10704","1","9","0"
"0","1400","1","10704","2","9","0"
"0","1600","1","10704","3","9","0"
"0","1800","1","10704","4","9","0"
"0","2000","1","10704","5","9","0"
"0","3000","2","10704","0","9","0"
"0","3200","2","10704","1","9","0"
"0","3400","2","10704","2","9","0"
"0","3600","2","10704","3","9","0"
"0","3800","2","10704","4","9","0"
"0","4000","2","10704","5","9","0"
"0","5000","3","10704","0","9","0"
"0","5200","3","10704","1","9","0"
"0","5400","3","10704","2","9","0"
"0","5600","3","10704","3","9","0"
"0","5800","3","10704","4","9","0"
"0","6000","3","10704","5","9","0"
"0","7000","4","10704","0","9","0"
"0","7200","4","10704","1","9","0"
"0","7400","4","10704","2","9","0"
"0","7600","4","10704","3","9","0"
"0","7800","4","10704","4","9","0"
"0","8000","4","10704","5","9","0"
"0","9000","5","10704","0","9","0"
"0","9200","5","10704","1","9","0"
"0","9400","5","10704","2","9","0"
"0","9600","5","10704","3","9","0"
"0","9800","5","10704","4","9","0"
"0","10000","5","10704","5","9","0"
"0","150","1","10801","0","1","0"
"0","180","1","10801","1","1","0"
"0","210","1","10801","2","1","0"
"0","240","1","10801","3","1","0"
"0","270","1","10801","4","1","0"
"0","300","1","10801","5","1","0"
"0","450","2","10801","0","1","0"
"0","480","2","10801","1","1","0"
"0","510","2","10801","2","1","0"
"0","540","2","10801","3","1","0"
"0","570","2","10801","4","1","0"
"0","600","2","10801","5","1","0"
"0","750","3","10801","0","1","0"
"0","780","3","10801","1","1","0"
"0","810","3","10801","2","1","0"
"0","840","3","10801","3","1","0"
"0","870","3","10801","4","1","0"
"0","900","3","10801","5","1","0"
"0","1050","4","10801","0","1","0"
"0","1080","4","10801","1","1","0"
"0","1110","4","10801","2","1","0"
"0","1140","4","10801","3","1","0"
"0","1170","4","10801","4","1","0"
"0","1200","4","10801","5","1","0"
"0","1350","5","10801","0","1","0"
"0","1380","5","10801","1","1","0"
"0","1410","5","10801","2","1","0"
"0","1440","5","10801","3","1","0"
"0","1470","5","10801","4","1","0"
"0","1500","5","10801","5","1","0"
"0","300","1","10802","0","2","0"
"0","360","1","10802","1","2","0"
"0","420","1","10802","2","2","0"
"0","480","1","10802","3","2","0"
"0","540","1","10802","4","2","0"
"0","600","1","10802","5","2","0"
"0","900","2","10802","0","2","0"
"0","960","2","10802","1","2","0"
"0","1020","2","10802","2","2","0"
"0","1080","2","10802","3","2","0"
"0","1140","2","10802","4","2","0"
"0","1200","2","10802","5","2","0"
"0","1500","3","10802","0","2","0"
"0","1560","3","10802","1","2","0"
"0","1620","3","10802","2","2","0"
"0","1680","3","10802","3","2","0"
"0","1740","3","10802","4","2","0"
"0","1800","3","10802","5","2","0"
"0","2100","4","10802","0","2","0"
"0","2160","4","10802","1","2","0"
"0","2220","4","10802","2","2","0"
"0","2280","4","10802","3","2","0"
"0","2340","4","10802","4","2","0"
"0","2400","4","10802","5","2","0"
"0","2700","5","10802","0","2","0"
"0","2760","5","10802","1","2","0"
"0","2820","5","10802","2","2","0"
"0","2880","5","10802","3","2","0"
"0","2940","5","10802","4","2","0"
"0","3000","5","10802","5","2","0"
"0","1000","1","10803","0","8","0"
"0","1200","1","10803","1","8","0"
"0","1400","1","10803","2","8","0"
"0","1600","1","10803","3","8","0"
"0","1800","1","10803","4","8","0"
"0","2000","1","10803","5","8","0"
"0","3000","2","10803","0","8","0"
"0","3200","2","10803","1","8","0"
"0","3400","2","10803","2","8","0"
"0","3600","2","10803","3","8","0"
"0","3800","2","10803","4","8","0"
"0","4000","2","10803","5","8","0"
"0","5000","3","10803","0","8","0"
"0","5200","3","10803","1","8","0"
"0","5400","3","10803","2","8","0"
"0","5600","3","10803","3","8","0"
"0","5800","3","10803","4","8","0"
"0","6000","3","10803","5","8","0"
"0","7000","4","10803","0","8","0"
"0","7200","4","10803","1","8","0"
"0","7400","4","10803","2","8","0"
"0","7600","4","10803","3","8","0"
"0","7800","4","10803","4","8","0"
"0","8000","4","10803","5","8","0"
"0","9000","5","10803","0","8","0"
"0","9200","5","10803","1","8","0"
"0","9400","5","10803","2","8","0"
"0","9600","5","10803","3","8","0"
"0","9800","5","10803","4","8","0"
"0","10000","5","10803","5","8","0"
"0","1000","1","10804","0","9","0"
"0","1200","1","10804","1","9","0"
"0","1400","1","10804","2","9","0"
"0","1600","1","10804","3","9","0"
"0","1800","1","10804","4","9","0"
"0","2000","1","10804","5","9","0"
"0","3000","2","10804","0","9","0"
"0","3200","2","10804","1","9","0"
"0","3400","2","10804","2","9","0"
"0","3600","2","10804","3","9","0"
"0","3800","2","10804","4","9","0"
"0","4000","2","10804","5","9","0"
"0","5000","3","10804","0","9","0"
"0","5200","3","10804","1","9","0"
"0","5400","3","10804","2","9","0"
"0","5600","3","10804","3","9","0"
"0","5800","3","10804","4","9","0"
"0","6000","3","10804","5","9","0"
"0","7000","4","10804","0","9","0"
"0","7200","4","10804","1","9","0"
"0","7400","4","10804","2","9","0"
"0","7600","4","10804","3","9","0"
"0","7800","4","10804","4","9","0"
"0","8000","4","10804","5","9","0"
"0","9000","5","10804","0","9","0"
"0","9200","5","10804","1","9","0"
"0","9400","5","10804","2","9","0"
"0","9600","5","10804","3","9","0"
"0","9800","5","10804","4","9","0"
"0","10000","5","10804","5","9","0"
