f40fa7a9fbf277e904b28a23bfa9e5311f76092d41c0d7f3c167113334ff92a4,f03125c9096d25f89dc064951f58222f06160f1fe584ec01ed50945049f6ec39,ba6fe1c31c3b5a8c7c9ab6b9768ff209d800e6c7a50cff222b8d9b7df2ae62f2,7b048e2100a19086f68feaa23942801a3c5a40f1c403f441d8ed1cc5b527bcb6,5b397a2c0b07b36baee4f87eb1091a471be7fa7e6d1e6f27666a01f262bb5c5f,73aaf810f28f4d14b5e953e9590b1569a095e257dc76cb8afd0d335bb6fabdcc,6aade3e31f1c13b76deca3d9ec901b7219c351dc37630a0d7c61b2d6feceb9a4,2b0f307894df4124d71e2f26ea419063050d9d9a35faad6523e596d7837d1525,6da6850e79c17f10101fda2374b13c066ea1482801f4ae4db9ed8ce35064cd55,b0fba27c1f9e0cdfdefa509b7d222e27e23f225bfda1033975529196898984bc,450a4f8143e0306df557368ff1d0aa73834700b1d6cb559865043bda424e9c81,a315f0e73a3e73864f20ad47bfac254bed52622aa31b398293cb758d7689f816
"2030/08/01 14:59:59","31178","封印有妮諾（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","妮諾（萬聖節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31178","1","4144132","0"
"2030/08/01 14:59:59","31179","封印有鈴奈（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鈴奈（萬聖節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31179","1","2222132","0"
"2030/08/01 14:59:59","31180","封印有克蕾琪塔的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蕾琪塔的記憶碎片","11","99999","0","2015/12/17 15:00:00","31180","1","1283312","0"
"2030/08/01 14:59:59","31181","封印有蘭法的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","蘭法的記憶碎片","11","99999","0","2015/12/17 15:00:00","31181","1","8092112","0"
"2030/08/01 14:59:59","31182","封印有美空的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","美空的記憶碎片","11","99999","0","2015/12/17 15:00:00","31182","1","6124300","0"
"2030/08/01 14:59:59","31185","封印有花凜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","花凜的記憶碎片","11","99999","0","2015/12/17 15:00:00","31185","1","1081112","0"
"2030/08/01 14:59:59","31186","封印有涅比亞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","涅比亞的記憶碎片","11","99999","0","2015/12/17 15:00:00","31186","1","4351112","0"
"2030/08/01 14:59:59","31190","封印有伊緒（黑暗）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","伊緒（黑暗）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31190","1","104132","0"
"2030/08/01 14:59:59","31191","封印有空花（黑暗）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","空花（黑暗）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31191","1","1202132","0"
"2030/08/01 14:59:59","31192","封印有真陽（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","真陽（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31192","1","6051132","0"
"2030/08/01 14:59:59","31193","封印有璃乃（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","璃乃（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31193","1","8144132","0"
"2030/08/01 14:59:59","31199","封印有宮子（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","宮子（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31199","1","6170132","0"
"2030/08/01 14:59:59","31200","封印有靜流（黑暗）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","靜流（黑暗）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31200","1","2122142","0"
"2030/08/01 14:59:59","31207","封印有雪菲（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","雪菲（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31207","1","2103122","0"
"2030/08/01 14:59:59","31208","封印有流夏（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","流夏（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31208","1","8210132","0"
"2030/08/01 14:59:59","31209","封印有伊莉亞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","伊莉亞（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31209","1","171132","0"
"2030/08/01 14:59:59","31210","封印有貪吃佩可（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","貪吃佩可（超載）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31210","1","5314142","0"
"2030/08/01 14:59:59","31211","封印有凱留（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","凱留（超載）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31211","1","1170142","0"
"2030/08/01 14:59:59","31212","封印有拉比林斯達（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","拉比林斯達（超載）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31212","1","8051122","0"
"2030/08/01 14:59:59","31213","封印有胡桃（舞台）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","胡桃（舞台）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31213","1","1282132","0"
"2030/08/01 14:59:59","31214","封印有美咲（舞台）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","美咲（舞台）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31214","1","6120132","0"
"2030/08/01 14:59:59","31215","封印有步未（怪盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","步未（怪盜）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31215","1","72132","0"
"2030/08/01 14:59:59","31216","封印有祈梨（怪盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","祈梨（怪盜）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31216","1","144132","0"
"2030/08/01 14:59:59","31219","封印有杏奈（海盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","杏奈（海盜）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31219","1","94332","0"
"2030/08/01 14:59:59","31220","封印有忍（海盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","忍（海盜）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31220","1","2144132","0"
"2030/08/01 14:59:59","31221","封印有碧（露營）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","碧（露營）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31221","1","4142","0"
"2030/08/01 14:59:59","31222","封印有優花梨（露營）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優花梨（露營）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31222","1","7210132","0"
"2030/08/01 14:59:59","31223","封印有班比的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","班比的記憶碎片","11","99999","0","2015/12/17 15:00:00","31223","1","200212","0"
"2030/08/01 14:59:59","31224","封印有日和（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","日和（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31224","1","5174132","0"
"2030/08/01 14:59:59","31225","封印有怜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","怜（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31225","1","8301142","0"
"2030/08/01 14:59:59","31226","封印有優衣（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優衣（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31226","1","7201142","0"
"2030/08/01 14:59:59","31227","封印有鏡華（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鏡華（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31227","1","1174132","0"
"2030/08/01 14:59:59","31228","封印有禊（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","禊（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31228","1","6124132","0"
"2030/08/01 14:59:59","31229","封印有美美（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","美美（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31229","1","6161132","0"
"2030/08/01 14:59:59","31230","封印有愛梅斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","愛梅斯的記憶碎片","11","99999","0","2015/12/17 15:00:00","31230","1","63112","0"
"2030/08/01 14:59:59","31231","封印有真步（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","真步（探險家）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31231","1","6054142","0"
"2030/08/01 14:59:59","31232","封印有綾音（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","綾音（探險家）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31232","1","70132","0"
"2030/08/01 14:59:59","31233","封印有涅婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","涅婭的記憶碎片","11","99999","0","2015/12/17 15:00:00","31233","1","4300112","0"
"2030/08/01 14:59:59","31235","封印有鈴（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鈴（萬聖節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31235","1","8194132","0"
"2030/08/01 14:59:59","31236","封印有智（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","智（萬聖節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31236","1","3464132","0"
"2030/08/01 14:59:59","31237","封印有七七香（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","七七香（萬聖節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31237","1","4040132","0"
"2030/08/01 14:59:59","31238","封印有克莉絲提娜（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克莉絲提娜（狂野）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31238","1","1281232","0"
"2030/08/01 14:59:59","31239","封印有茉莉（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","茉莉（狂野）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31239","1","6032132","0"
"2030/08/01 14:59:59","31240","封印有茜里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","茜里（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31240","1","10132","0"
"2030/08/01 14:59:59","31241","封印有依里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","依里（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31241","1","7481132","0"
"2030/08/01 14:59:59","31242","封印有純（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","純（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31242","1","2172132","0"
"2030/08/01 14:59:59","31245","封印有帆稀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","帆稀（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31245","1","5460122","0"
"2030/08/01 14:59:59","31246","封印有美里（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","美里（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31246","1","6120232","0"
"2030/08/01 14:59:59","31247","封印有深月（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","深月（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31247","1","6132132","0"
"2030/08/01 14:59:59","31248","封印有望（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","望（解放者）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31248","1","4424142","0"
"2030/08/01 14:59:59","31249","封印有嘉夜（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","嘉夜（解放者）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31249","1","1070132","0"
"2030/08/01 14:59:59","31250","封印有矛依未（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","矛依未（解放者）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31250","1","6201132","0"
"2030/08/01 14:59:59","31251","封印有珠希（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","珠希（咖啡廳）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31251","1","3060142","0"
"2030/08/01 14:59:59","31252","封印有莫妮卡（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莫妮卡（咖啡廳）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31252","1","6441132","0"
"2030/08/01 14:59:59","31253","封印有可可蘿（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","可可蘿（遊俠）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31253","1","1432162","0"
"2030/08/01 14:59:59","31254","封印有栞（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","栞（遊俠）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31254","1","2104132","0"
"2030/08/01 14:59:59","31255","封印有吉塔（術士）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","吉塔（術士）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31255","1","2101122","0"
"2030/08/01 14:59:59","31256","封印有碧卡拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","碧卡拉的記憶碎片","11","99999","0","2015/12/17 15:00:00","31256","1","5110132","0"
"2030/08/01 14:59:59","31257","封印有花凜（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","花凜（鍊金術師）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31257","1","1081122","0"
"2030/08/01 14:59:59","31258","封印有莉莉（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莉莉（墮落）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31258","1","8181112","0"
"2030/08/01 14:59:59","31260","封印有可璃亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","可璃亞（墮落）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31260","1","1281112","0"
"2030/08/01 14:59:59","31261","封印有普蕾西亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","普蕾西亞（墮落）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31261","1","5283212","0"
"2030/08/01 14:59:59","31262","封印有伊莉亞（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","伊莉亞（祭服）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31262","1","171142","0"
"2030/08/01 14:59:59","31263","封印有雪（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","雪（祭服）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31263","1","7211144","0"
"2030/08/01 14:59:59","31264","封印有克蘿茜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蘿茜的記憶碎片","11","99999","0","2015/12/17 15:00:00","31264","1","1284142","0"
"2030/08/01 14:59:59","31265","封印有萊拉耶爾的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","萊拉耶爾的記憶碎片","11","99999","0","2015/12/17 15:00:00","31265","1","8001112","0"
"2030/08/01 14:59:59","31266","封印有似似花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","似似花（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31266","1","4343232","0"
"2030/08/01 14:59:59","31267","封印有秋乃（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","秋乃（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31267","1","11132","0"
"2030/08/01 14:59:59","31268","封印有優花梨（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優花梨（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31268","1","7210142","0"
"2030/08/01 14:59:59","31269","封印有蘭法（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","蘭法（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31269","1","8092122","0"
"2030/08/01 14:59:59","31270","封印有空花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","空花（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31270","1","1202142","0"
"2030/08/01 14:59:59","31271","封印有忍（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","忍（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31271","1","2144142","0"
"2030/08/01 14:59:59","31272","封印有凱留（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","凱留（插班生）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31272","1","1170152","0"
"2030/08/01 14:59:59","31273","封印有鈴奈（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鈴奈（插班生）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31273","1","2222142","0"
"2030/08/01 14:59:59","31275","封印有咲戀（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","咲戀（薩拉薩利亞）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31275","1","2083142","0"
"2030/08/01 14:59:59","31276","封印有流夏（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","流夏（薩拉薩利亞）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31276","1","8210142","0"
"2030/08/01 14:59:59","31277","封印有琳德的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","琳德的記憶碎片","11","99999","0","2015/12/17 15:00:00","31277","1","8194312","0"
"2030/08/01 14:59:59","31278","封印有烏爾姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","烏爾姆的記憶碎片","11","99999","0","2015/12/17 15:00:00","31278","1","282112","0"
"2030/08/01 14:59:59","31279","封印有貪吃佩可（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","貪吃佩可（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31279","1","5314152","0"
"2030/08/01 14:59:59","31280","封印有克蕾琪塔（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蕾琪塔（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31280","1","1283322","0"
"2030/08/01 14:59:59","31283","封印有祈梨（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","祈梨（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31283","1","144142","0"
"2030/08/01 14:59:59","31284","封印有初音（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","初音（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31284","1","5032132","0"
"2030/08/01 14:59:59","31285","封印有霞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","霞（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31285","1","1022142","0"
"2030/08/01 14:59:59","31287","封印有日和（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","日和（星素）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31287","1","5174142","0"
"2030/08/01 14:59:59","31288","封印有怜（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","怜（星素）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31288","1","8301152","0"
"2030/08/01 14:59:59","31289","封印有優衣（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優衣（星素）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31289","1","7201152","0"
"2030/08/01 14:59:59","31290","封印有厄莉絲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","厄莉絲的記憶碎片","11","99999","0","2015/12/17 15:00:00","31290","1","381312","0"
"2030/08/01 14:59:59","31293","封印有優妮（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優妮（冬日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31293","1","7241132","0"
"2030/08/01 14:59:59","31294","封印有克蘿依（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蘿依（冬日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31294","1","1284132","0"
"2030/08/01 14:59:59","31295","封印有琪愛兒（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","琪愛兒（冬日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31295","1","3103132","0"
"2030/08/01 14:59:59","31296","封印有安涅默涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","安涅默涅的記憶碎片","11","99999","0","2015/12/17 15:00:00","31296","1","43112","0"
"2030/08/01 14:59:59","31297","封印有涅妃‧涅羅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","涅妃‧涅羅的記憶碎片","11","99999","0","2015/12/17 15:00:00","31297","1","4352112","0"
"2030/08/01 14:59:59","31298","封印有真琴（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","真琴（指揮官）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31298","1","6014232","0"
"2030/08/01 14:59:59","31299","封印有惠理子（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","惠理子（指揮官）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31299","1","381242","0"
"2030/08/01 14:59:59","31300","封印有倭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","倭的記憶碎片","11","99999","0","2015/12/17 15:00:00","31300","1","7060012","0"
"2030/08/01 14:59:59","31301","封印有若菜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","若菜的記憶碎片","11","99999","0","2015/12/17 15:00:00","31301","1","9010012","0"
"2030/08/01 14:59:59","31302","封印有布武機的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","布武機的記憶碎片","11","99999","0","2015/12/17 15:00:00","31302","1","5252002","0"
"2030/08/01 14:59:59","31307","封印有鏡華（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鏡華（春日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31307","1","1174142","0"
"2030/08/01 14:59:59","31308","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鈴莓（春日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31308","1","2222242","0"
"2030/08/01 14:59:59","31309","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","庫露露的記憶碎片","11","99999","0","2015/12/17 15:00:00","31309","1","1282212","0"
"2030/08/01 14:59:59","31310","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","真步（夢想樂園）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31310","1","6054152","0"
"2030/08/01 14:59:59","31311","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","涅婭（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31311","1","4300122","0"
"2030/08/01 14:59:59","31312","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","美空（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31312","1","6124310","0"
"2030/08/01 14:59:59","31316","封印有莉莉（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莉莉（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31316","1","8181122","0"
"2030/08/01 14:59:59","31317","封印有愛梅斯（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","愛梅斯（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31317","1","63122","0"
"2030/08/01 14:59:59","31318","封印有帆稀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","帆稀（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31318","1","5460132","0"
"2030/08/01 14:59:59","31319","封印有愛蜜莉雅（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","愛蜜莉雅（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31319","1","361122","0"
"2030/08/01 14:59:59","31320","封印有艾姬多娜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","艾姬多娜（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31320","1","311112","0"
"2030/08/01 14:59:59","31321","封印有雷姆（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","雷姆（夏日）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31321","1","8362122","0"
"2030/08/01 14:59:59","31322","封印有望（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","望（鍊金術師）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31322","1","4424152","0"
"2030/08/01 14:59:59","31323","封印有露易絲瑪莉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","露易絲瑪莉的記憶碎片","11","99999","0","2015/12/17 15:00:00","31323","1","8201112","0"
"2030/08/01 14:59:59","31324","封印有彩羽的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","彩羽的記憶碎片","11","99999","0","2015/12/17 15:00:00","31324","1","184112","0"
"2030/08/01 14:59:59","31325","封印有苑的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","苑的記憶碎片","11","99999","0","2015/12/17 15:00:00","31325","1","2444112","0"
"2030/08/01 14:59:59","31328","封印有萊拉耶爾（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","萊拉耶爾（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31328","1","8001122","0"
"2030/08/01 14:59:59","31329","封印有伊緒（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","伊緒（聖誕節）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31329","1","104142","0"
"2030/08/01 14:59:59","31330","封印有格蕾斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","格蕾斯的記憶碎片","11","99999","0","2015/12/17 15:00:00","31330","1","1283212","0"
"2030/08/01 14:59:59","31331","封印有薇歐莉特的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","薇歐莉特的記憶碎片","11","99999","0","2015/12/17 15:00:00","31331","1","200112","0"
"2030/08/01 14:59:59","31332","封印有莫妮卡（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莫妮卡（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31332","1","6441142","0"
"2030/08/01 14:59:59","31335","封印有咲戀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","咲戀（新年）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31335","1","2083152","0"
"2030/08/01 14:59:59","31336","封印有梅杜莎的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","梅杜莎的記憶碎片","11","99999","0","2015/12/17 15:00:00","31336","1","6334002","0"
"2030/08/01 14:59:59","31337","封印有拉比林斯達（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","拉比林斯達（始源）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31337","1","8051132","0"
"2030/08/01 14:59:59","31338","封印有似似花（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","似似花（始源）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31338","1","4343242","0"
"2030/08/01 14:59:59","31339","封印有克莉絲提娜（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克莉絲提娜（始源）的記憶碎片","11","99999","0","2015/12/17 15:00:00","31339","1","1281242","0"
