5d87597fa8e9d4c2ed0d01a207587ac3f9635f17517926b11180eee71d87a0c6,2a3870bf0f6b08862663328915af1a51a91a732c5dd28a1723eace64c81f16c0,2b8417e07a9ba1744e4c425b6667d753789198e2ff87eec549c302b94777462c,ab088128b7cf7066a189b09446fc00858f58d1e42e7fe54b79bf465eb02fdfff,e56f58fbb190483ae479dbcd9b1554c62d2e4611b37c7876ea482a758ed6e2e2,763b640565664f19a4db078938f76f645df1a1cccee28f36fe8364952ac73688,16affafd3746d803f3bfe25fb54252c5a7d384ba3c9a2cd579c57b58c1a0c61b,099962d6dcd7a1b34a6e2230af3321c7f03af9704b0584383d8fe72ba6b13052,fb48989cbf972341b9c3ba9dc6d3173d6a5b24d0cd9a4eddee4219d8bc69e7a3,c7a020746c1a0c46932e03d53dcc0602c64463602ccca06504af15dadea17d16,2feaed078520d8897783496e853b6d3b9eabeea97ed81be5cc617f0bbb562cff,effa94a6d5542627b98dbb7c49dcda4d901801a1d0a85d0eb40552366ab2ea6d,cd876796fdc04641c988bf1658c0df0d242afd497363c2e9df3507209bbb035d,9dab97ac0ed6af784b0f33790c5123cee0015b5b9144348af1824439911f44d3,6d19a67457a1e7c1a39a6fcc253d5aa2da89c690d378ec7e7ebe48fbddd6049d,39394d0d5b01b3f03384bb4c2d437f15f7129d0b7703e83e566dfc5a6cf14ee1,980e3ae6848e8f031cb6cf037f592cdb3cb599c751626f78036b6dcd5a53eef2,3d741dd874fd1239cef97a594ee34ecb9540408611bb0d56359418417ce5c31b,627cac6f4d312e01f365bd05236e0610cfacfaeff6f872cc1f5f9d2aa7b7bc4a,62d2ac4bb316512fb8f6c6fc4188442fdf4bc9e0a4b70a8d76d1fe3cc9cb92e2,ce8a13f3b204c212f468bcb67fc9037a5096b64feec8fe66808d11bf710d6f0f,b40fc507ba470f84cb74b6de226dab567aa671041796cbfa65f5fba6271597dd,778b39e136c3e98461203857e35dfa8446cf27a4a0c804feb328ce27f463bd01,2a82b6063ae32f9cb5a296b494d5a8fe68a56abcefa479ced5c3ef9caf1dfdbb,edba3b701ab4352e6f4254ee0d8c28d5d2640f2bafa61bdafef26a0c49b01f98
"0","0","0","0","0","103201","440","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","103201","550","0","15","30","600000","0","0","0","1","0","0","25001","3","0","2","0","5","0","0"
"0","0","0","5","0","103301","0","0","18","50","100000","25","0","0","1","0","0","32033","1","0","0","0","1","0","0"
"0","25","0","0","0","103301","0","0","11","50","100000","0","0","0","1","0","0","31033","2","0","0","10","1","0","0"
"0","4","0","0","0","103301","0","0","15","10","100000","4","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","8","0","0","0","103301","0","0","15","15","200000","8","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","12","0","0","0","103301","0","0","15","20","400000","12","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","16","0","0","0","103301","0","0","15","25","500000","16","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","18","0","0","0","103301","200","0","15","30","600000","18","0","0","1","0","0","25001","3","0","0","15","5","0","0"
"0","0","0","0","0","103401","100","0","18","50","100000","0","0","0","1","10","0","32034","1","0","0","0","1","0","0"
"0","0","0","0","0","103401","60","0","11","50","100000","0","0","0","1","10","0","31034","2","0","0","0","1","0","0"
"0","2","0","0","0","103401","20","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","4","0","0","0","103401","40","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","6","0","0","0","103401","60","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","8","0","0","0","103401","80","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","10","0","0","0","103401","100","0","15","30","600000","0","0","0","1","10","0","25001","3","0","0","0","5","0","0"
"0","0","0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"160","0","10","3","0","103601","0","0","18","50","100000","0","0","0","1","0","0","32036","1","0","0","0","1","0","0"
"80","0","5","2","0","103601","0","0","11","50","100000","0","0","0","1","0","0","31036","2","0","0","0","1","0","0"
"100","0","5","0","0","103601","0","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"200","0","10","0","0","103601","0","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"300","0","15","0","0","103601","0","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"400","0","20","0","0","103601","0","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"500","0","25","0","0","103601","0","0","15","30","600000","0","0","0","1","0","0","25001","3","0","2","0","5","0","0"
"0","0","0","0","0","103701","240","0","18","50","100000","0","0","0","1","0","0","32037","1","0","0","0","1","0","0"
"0","0","0","3","0","103701","120","0","11","50","100000","0","0","0","1","0","0","31037","2","0","0","0","1","0","0"
"0","0","0","0","0","103701","130","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","103701","260","0","15","15","200000","0","0","10","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","103701","390","0","15","20","400000","0","0","20","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","103701","520","0","15","25","500000","0","0","30","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","103701","650","0","15","30","600000","0","0","40","1","0","0","25001","3","0","2","0","5","0","0"
"0","0","0","0","0","103801","160","0","18","50","100000","25","0","0","1","0","0","32038","1","0","0","0","1","0","0"
"0","25","0","3","0","103801","80","0","11","50","100000","0","0","0","1","0","0","31038","2","0","0","0","1","0","0"
"0","4","0","0","0","103801","100","0","15","10","100000","4","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","8","0","0","0","103801","220","0","15","15","200000","8","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","12","0","0","0","103801","330","0","15","20","400000","12","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","16","0","0","0","103801","440","0","15","25","500000","16","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","18","0","2","0","103801","550","0","15","30","600000","18","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0","25","0","0","0","104001","0","0","18","50","100000","20","0","0","1","0","0","32040","1","0","0","0","1","0","0"
"0","25","0","0","0","104001","0","0","11","50","100000","0","0","0","1","0","0","31040","2","0","0","10","1","0","0"
"0","3","0","0","0","104001","40","0","15","10","100000","3","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","6","0","0","0","104001","80","0","15","15","200000","6","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","9","0","0","0","104001","120","0","15","20","400000","9","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","12","0","0","0","104001","160","0","15","25","500000","12","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","15","0","0","0","104001","200","0","15","30","600000","15","0","0","1","0","0","25001","3","0","0","15","5","0","0"
"0","0","0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"100","0","0","0","0","104201","0","0","18","50","100000","0","0","0","1","10","0","32042","1","0","0","0","1","0","0"
"60","0","0","0","0","104201","0","0","11","50","100000","0","0","0","1","10","0","31042","2","0","0","0","1","0","0"
"20","0","0","0","0","104201","0","0","15","10","100000","2","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"40","0","0","0","0","104201","0","0","15","15","200000","4","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"60","0","0","0","0","104201","0","0","15","20","400000","6","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"80","0","0","0","0","104201","0","0","15","25","500000","8","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"100","0","0","0","0","104201","0","0","15","30","600000","10","0","0","1","10","0","25001","3","0","0","0","5","0","0"
"0","0","0","3","0","104301","160","0","18","50","100000","0","0","0","1","0","0","32043","1","0","0","0","1","0","0"
"0","0","0","2","0","104301","80","0","11","50","100000","0","0","0","1","0","0","31043","2","0","0","0","1","0","0"
"0","0","0","0","0","104301","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","104301","220","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","104301","330","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","104301","440","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","5","0","104301","550","0","15","30","600000","0","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"360","0","10","0","0","104401","0","0","18","50","100000","0","0","0","1","0","0","32044","1","0","0","0","1","0","0"
"180","0","10","0","0","104401","0","0","11","50","100000","0","0","0","1","0","0","31044","2","0","0","0","1","0","0"
"180","0","10","0","0","104401","0","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"360","0","20","0","0","104401","0","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"540","0","20","0","0","104401","0","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"720","0","30","0","0","104401","0","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"900","0","50","0","0","104401","0","0","15","30","600000","0","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","10","0","0","0","104501","0","0","18","50","100000","4","1500","0","1","0","0","32045","1","0","0","0","1","0","0"
"0","15","0","0","0","104501","0","0","11","50","100000","5","1000","0","1","0","0","31045","2","0","0","0","1","0","0"
"0","6","0","0","0","104501","0","0","15","10","100000","2","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","12","0","0","0","104501","0","0","15","15","200000","4","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","18","0","0","0","104501","0","0","15","20","400000","6","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","24","0","0","0","104501","0","0","15","25","500000","8","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","30","0","0","0","104501","0","0","15","30","600000","10","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","0","0","104601","180","0","18","50","100000","0","0","15","1","0","0","32046","1","0","0","0","1","0","0"
"0","0","0","3","0","104601","80","0","11","50","100000","0","0","0","1","0","0","31046","2","0","0","0","1","0","0"
"0","0","0","0","0","104601","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","104601","200","0","15","15","200000","0","0","10","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","104601","300","0","15","20","400000","0","0","20","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","104601","400","0","15","25","500000","0","0","30","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","104601","500","0","15","30","600000","0","0","40","1","0","0","25001","3","0","2","0","5","0","0"
"0","10","0","5","0","104701","0","0","18","50","100000","10","0","0","1","10","0","32047","1","0","0","0","1","0","0"
"0","15","0","3","0","104701","0","0","11","50","100000","15","0","0","1","10","0","31047","2","0","0","0","1","0","0"
"0","6","0","0","0","104701","0","0","15","10","100000","6","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","12","0","0","0","104701","0","0","15","15","200000","12","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","18","0","0","0","104701","0","0","15","20","400000","18","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","24","0","0","0","104701","0","0","15","25","500000","24","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","30","0","2","0","104701","0","0","15","30","600000","30","0","0","1","10","0","25001","3","0","0","0","5","0","0"
"0","0","0","5","0","104801","95","0","18","50","100000","0","0","0","1","0","0","32048","1","0","0","0","1","0","0"
"0","0","0","5","0","104801","55","0","11","50","100000","0","0","0","1","0","0","31048","2","0","0","0","1","0","0"
"0","1","0","0","0","104801","20","0","15","10","100000","1","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","2","0","0","0","104801","40","0","15","15","200000","2","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","3","0","0","0","104801","60","0","15","20","400000","3","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","4","0","0","0","104801","80","0","15","25","500000","4","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","5","0","0","0","104801","90","0","15","30","600000","5","0","0","1","0","0","25001","3","0","0","15","5","0","0"
"0","0","0","5","0","104901","95","0","18","50","100000","0","0","0","1","0","0","32049","1","0","0","0","1","0","0"
"0","0","0","5","0","104901","55","0","11","50","100000","0","0","0","1","0","0","31049","2","0","0","0","1","0","0"
"0","2","0","0","0","104901","10","0","15","10","100000","4","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","4","0","0","0","104901","20","0","15","15","200000","8","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","6","0","0","0","104901","30","0","15","20","400000","12","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","8","0","0","0","104901","40","0","15","25","500000","16","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","10","0","0","0","104901","50","0","15","30","600000","20","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"150","0","10","3","0","105001","0","0","18","50","100000","0","0","0","1","0","0","32050","1","0","0","0","1","0","0"
"75","0","5","2","0","105001","0","0","11","50","100000","0","0","0","1","0","0","31050","2","0","0","0","1","0","0"
"100","0","6","0","0","105001","0","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"200","0","12","0","0","105001","0","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"300","0","18","0","0","105001","0","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"400","0","24","0","0","105001","0","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"500","0","30","0","0","105001","0","0","15","30","600000","0","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","5","0","105101","160","0","18","50","100000","0","0","0","1","0","0","32051","1","0","0","0","1","0","0"
"0","0","0","0","0","105101","80","0","11","50","100000","0","0","0","1","0","0","31051","2","0","0","0","1","0","0"
"0","0","0","0","0","105101","100","0","15","10","100000","0","0","10","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","105101","220","0","15","15","200000","0","0","20","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","105101","330","0","15","20","400000","0","0","30","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","105101","440","0","15","25","500000","0","0","40","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","5","0","105101","550","1","15","30","600000","0","0","50","1","0","0","25001","3","0","0","0","5","0","0"
"0","4","0","0","0","105201","0","0","18","50","100000","10","1500","0","1","0","0","32052","1","0","0","0","1","0","0"
"0","5","0","0","0","105201","0","0","11","50","100000","15","1000","0","1","0","0","31052","2","0","0","0","1","0","0"
"0","2","0","0","0","105201","0","0","15","10","100000","6","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","4","0","0","0","105201","0","0","15","15","200000","12","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","6","0","0","0","105201","0","0","15","20","400000","18","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","8","0","0","0","105201","0","0","15","25","500000","24","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","10","0","0","0","105201","0","0","15","30","600000","30","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","5","0","105301","160","0","18","50","100000","0","0","0","1","0","0","32053","1","0","0","0","1","0","0"
"0","0","0","3","0","105301","80","0","11","50","100000","0","0","0","1","0","0","31053","2","0","0","0","1","0","0"
"0","0","0","0","0","105301","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","105301","200","0","15","15","200000","0","0","10","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","105301","300","0","15","20","400000","0","0","20","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","105301","400","0","15","25","500000","0","0","30","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","105301","500","0","15","30","600000","0","0","40","1","0","0","25001","3","0","2","0","5","0","0"
"0","15","0","5","0","105401","0","0","18","50","100000","15","1500","0","1","0","0","32054","1","0","0","0","1","0","0"
"0","20","0","0","0","105401","0","0","11","50","100000","0","1000","0","1","0","0","31054","2","0","0","0","1","0","0"
"0","3","0","0","0","105401","0","0","15","10","100000","3","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","6","0","0","0","105401","0","0","15","15","200000","6","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","9","0","0","0","105401","0","0","15","20","400000","9","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","12","0","0","0","105401","0","0","15","25","500000","12","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","15","0","5","0","105401","0","0","15","30","600000","15","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","5","0","105501","160","0","18","50","100000","0","0","0","1","0","0","32055","1","0","0","0","1","0","0"
"0","0","0","3","0","105501","80","0","11","50","100000","0","0","0","1","0","0","31055","2","0","0","10","1","0","0"
"0","0","0","0","0","105501","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","105501","220","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","105501","330","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","105501","440","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","105501","550","0","15","30","600000","0","0","0","1","0","0","25001","3","0","0","15","5","0","0"
"0","10","0","7","0","105601","0","0","18","50","100000","10","1500","0","1","0","0","32056","1","0","0","0","1","0","0"
"0","15","0","8","0","105601","0","0","11","50","100000","15","1000","0","1","0","0","31056","2","0","0","0","1","0","0"
"0","6","0","0","0","105601","0","0","15","10","100000","6","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","12","0","0","0","105601","0","0","15","15","200000","12","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","18","0","0","0","105601","0","0","15","20","400000","18","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","24","0","0","0","105601","0","0","15","25","500000","24","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","30","0","10","0","105601","0","0","15","30","600000","30","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","3","0","105701","240","0","18","50","100000","0","0","0","1","0","0","32057","1","0","0","0","1","0","0"
"0","0","0","2","0","105701","120","0","11","50","100000","0","0","0","1","0","0","31057","2","0","0","0","1","0","0"
"0","0","0","0","0","105701","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","105701","200","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","105701","300","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","105701","400","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","105701","500","0","15","30","600000","0","0","20","1","0","0","25001","3","0","0","0","5","0","0"
"0","5","0","0","0","105801","0","0","18","50","100000","5","1500","0","1","10","0","32058","1","0","0","0","1","0","0"
"0","10","0","0","0","105801","0","0","11","50","100000","10","1000","0","1","0","0","31058","2","0","0","0","1","0","0"
"0","4","0","0","0","105801","0","0","15","10","100000","4","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","8","0","0","0","105801","0","0","15","15","200000","8","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","12","0","0","0","105801","0","0","15","20","400000","12","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","16","0","0","0","105801","0","0","15","25","500000","16","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","20","0","0","0","105801","0","0","15","30","600000","20","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","0","0","105901","100","0","18","50","100000","0","0","0","1","10","0","32059","1","0","0","0","1","0","0"
"0","0","0","0","0","105901","60","0","11","50","100000","0","0","0","1","10","0","31059","2","0","0","0","1","0","0"
"0","1","0","0","0","105901","20","0","15","10","100000","1","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","2","0","0","0","105901","40","0","15","15","200000","2","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","3","0","0","0","105901","60","0","15","20","400000","3","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","4","0","0","0","105901","80","0","15","25","500000","4","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","5","0","0","0","105901","100","0","15","30","600000","5","0","0","1","10","0","25001","3","0","0","0","5","0","0"
"160","0","10","3","0","106001","0","0","18","50","100000","0","0","0","1","0","0","32060","1","0","0","0","1","0","0"
"80","0","5","2","0","106001","0","0","11","50","100000","0","0","0","1","0","0","31060","2","0","0","0","1","0","0"
"100","0","5","0","0","106001","0","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"200","0","10","0","0","106001","0","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"300","0","15","0","0","106001","0","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"400","0","20","0","0","106001","0","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"500","0","25","0","0","106001","0","0","15","30","600000","0","0","0","1","0","0","25001","3","0","2","0","5","0","0"
"0","5","0","5","0","106101","0","0","18","50","100000","5","1500","0","1","0","0","32061","1","0","0","0","1","0","0"
"0","10","0","0","0","106101","0","0","11","25","100000","10","1000","0","1","0","0","31061","2","0","0","0","1","0","0"
"0","0","0","0","0","106101","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","106101","200","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","106101","300","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","106101","400","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","5","0","106101","500","0","15","30","600000","0","0","0","1","0","0","25001","3","0","2","0","5","0","0"
"0","0","0","0","0","106301","200","0","18","50","100000","0","0","100","1","0","0","32063","1","0","0","0","1","0","0"
"0","0","0","3","0","106301","80","0","11","50","100000","0","0","0","1","0","0","31063","2","0","0","0","1","0","0"
"0","0","0","0","0","106301","100","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","106301","200","0","15","15","200000","0","0","10","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","106301","300","0","15","20","400000","0","0","20","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","106301","400","0","15","25","500000","0","0","30","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","2","0","106301","500","0","15","30","600000","0","0","40","1","0","0","25001","3","0","2","0","5","0","0"
"0","0","0","0","0","106401","240","0","18","50","100000","0","0","200","1","0","0","32064","1","0","0","0","1","0","0"
"0","0","0","3","0","106401","120","0","11","50","100000","0","0","0","1","0","0","31064","2","0","0","0","1","0","0"
"0","0","0","0","0","106401","130","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","106401","260","0","15","15","200000","0","0","10","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","106401","390","0","15","20","400000","0","0","20","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","106401","520","0","15","25","500000","0","0","30","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","0","0","106401","650","0","15","30","600000","0","0","40","1","0","0","25001","3","0","2","0","5","0","0"
"0","0","0","0","0","106501","240","0","18","50","100000","0","0","200","1","0","0","32065","1","0","0","0","1","0","0"
"0","0","0","0","0","106501","120","0","11","50","100000","0","0","0","1","0","0","31065","2","0","0","0","1","0","0"
"0","0","0","0","0","106501","130","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","106501","260","0","15","15","200000","0","0","10","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","106501","390","0","15","20","400000","0","0","20","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","106501","520","0","15","25","500000","0","0","30","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","0","0","106501","650","0","15","30","600000","0","0","40","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","3","0","106601","100","0","18","50","100000","0","0","0","1","0","0","32066","1","0","0","0","1","0","0"
"0","0","0","2","0","106601","150","0","11","50","100000","0","0","0","1","0","0","31066","2","0","0","0","1","0","0"
"0","0","0","0","0","106601","200","0","15","10","100000","0","0","0","0","0","0","25001","3","0","0","0","1","0","0"
"0","0","0","0","0","106601","250","0","15","15","200000","0","0","0","0","0","0","25001","3","0","0","0","2","0","0"
"0","0","0","0","0","106601","300","0","15","20","400000","0","0","0","0","0","0","25001","3","0","0","0","3","0","0"
"0","0","0","0","0","106601","400","0","15","25","500000","0","0","0","0","0","0","25001","3","0","0","0","4","0","0"
"0","0","0","5","0","106601","600","0","15","30","600000","0","0","0","1","0","0","25001","3","0","0","0","5","0","0"
"0","0","0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0","0","0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0","0","0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0","0","0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0","0","0","0","0","107101","390","0","18","50","100000","0","0","0","1","0","0","32071","1","0","0","0","1","0","0"
"0","0","0","0","0","107101","260","0","11","25","100000","0","0","0","1","0","0","31071","2","0","0","0","1","0","0"
