fb644af768ce11467672f035d0b79c6b34024e454fe81fbb2c1e330f32a387b2,11521c55d1077ed5367bc55e51c920edbe048949532f54fd82d0243ab3c4be77,86f58e62ac6800a441731d8913266f7cfc4e2a5e1386cec4109e2e2f36c752ba,c2588a5a31d9a8ffcd93d661b752ce2abf4214c6b3a3566bec1d98ca4d93df34,f337b3f690538beb0552cdead6e2aacce85c6335720309cf6e0ed9a34c1d663f,711071bfbd613d33003d5435e2feab32b1019e356855195b8087c66c45e8214d,a868d323156302dca4c190ae7d6b03ebf96c539dc644ceb61b0ea6271da7b065,c5d4803bb1176766cb5ed49c9e9024401708d52e91cfc521a9c94dcd5130cbaf,6fc78290e70b800b7f7c2b6ac6908519b2e4c9f81d4d6310bbccf9e0a02e6078,96f06267013dc022ed1b8e4cbd4a938c8fa17023fb4ef8223bf2bb94ac6f54db
"0","澱粉","0","葡萄糖漿","0","2320009","1","胺基酸","0","糖精"
"0","720","0","360","0","2320010","1","340","0","960"
"0","８分之１","0","６分之１","0","2320011","1","４分之１","0","２分之１"
"0","tan","0","sin","0","2320013","1","cos","0","cot"
"0","除法的答案","0","乘法的答案","0","2320014","1","加法的答案","0","減法的答案"
"0","碘酒","0","氫溴酸","0","2320016","1","過氧化氫","0","次氯酸鈉"
"0","克希荷夫定律","0","亨利定律","0","2320017","1","赫斯定律","0","道爾頓定律"
"0","蒼蠅座","0","蜻蜓座","0","2320018","1","蝴蝶座","0","螳螂座"
"0","太陽","0","地球","0","2320020","1","木星","0","月亮"
"0","3","0","11","0","2320021","1","13","0","9"
"0","氦","0","鉀","0","2320022","1","釷","0","鋇"
"0","氖","0","氝","0","2320025","1","氰","0","氮"
"0","整數","0","小數","0","2320026","1","總數","0","自然對數"
"0","電阻抗","0","性價比","0","2320029","1","電功率","0","電容"
"0","水銀","0","銀","0","2320030","1","氦","0","氫"
"0","２次","0","１次","0","2320031","1","４次","0","12次"
"0","月球","0","魚群","0","2320032","1","地熱","0","海流"
"0","Na","0","N","0","2320033","1","Nt","0","Ne"
"0","Ca","0","K","0","2320034","1","Cl","0","Ka"
"0","結晶","0","結冰","0","2320035","1","結節","0","結膜"
"0","１次","0","２次","0","2320036","1","３次","0","４次"
"0","分母","0","分父","0","2320037","1","分兄","0","分姊"
"0","氧氣","0","氫氣","0","2320040","1","溴","0","碳"
"0","死火山","0","休火山","0","2320041","1","弱火山","0","伏火山"
"0","大約30萬","0","大約33萬","0","2320042","1","大約32萬","0","大約31萬"
"0","Delta","0","Gamma","0","2320043","1","Zeta","0","Sigma"
"0","水瓶座","0","天蠍座","0","2320044","1","巨蟹座","0","獅子座"
"0","獅子座","0","水瓶座","0","2320045","1","天蠍座","0","巨蟹座"
"0","母線","0","頂點","0","2320046","1","邊","0","面"
"0","２","0","３","0","2320049","1","５","0","７"
"0","25公里","0","15公里","0","2320050","1","20公里","0","33公里"
"0","前線","0","點線","0","2320051","1","電線","0","無線"
"0","鋁","0","鐵","0","2320053","1","鎳","0","鈦"
"0","行星","0","恆星","0","2320054","1","衛星","0","超新星"
"0","季節","0","晝夜","0","2320056","1","時間","0","日期"
"0","Fuse","0","Muse","0","2320057","1","Ruse","0","Shoes"
"0","綠色","0","紅色","0","2320058","1","藍色","0","白色"
"0","牛頓","0","帕斯卡","0","2320059","1","托","0","焦耳"
"0","積分","0","階乘","0","2320060","1","組合","0","交集"
"0","２條","0","１條","0","2320061","1","４條","0","16條"
"0","同時著地","0","莉瑪","0","2321001","1","鏡華","0","貪吃佩可"
"0","大間","0","大江戶","0","2321002","1","珊托魯斯","0","蘭德索爾"
"0","珊托魯斯","0","大間","0","2321003","1","大江戶","0","艾爾皮斯島"
"0","大江戶","0","大間","0","2321004","1","珊托魯斯","0","咲戀育幼院"
"0","2500","0","2000","0","2321005","1","1000","0","1500"
"0","反照率","0","流明","0","2330001","1","對比度","0","遮光率"
"0","18","0","16","0","2330002","1","20","0","22"
"0","金牛座","0","獅子座","0","2330004","1","水瓶座","0","牡羊座"
"0","大角星","0","天狼星","0","2330005","1","老人星","0","參宿四"
"0","天王星","0","海王星","0","2330007","1","木星","0","土星"
"0","莫桑石","0","火山黏土","0","2330008","1","人造雲母","0","高嶺土"
"0","蝎虎座","0","壁虎座","0","2330010","1","青蛙座","0","蠑螈座"
"0","AC","0","BC","0","2330011","1","CC","0","DC"
"0","藍色會變紅","0","紅色會變藍","0","2330012","1","都沒有變化","0","都會變白"
"0","重心","0","外心","0","2330015","1","中心","0","內心"
"0","綠色","0","橘色","0","2330016","1","透明","0","藍色"
"0","９條","0","５條","0","2330017","1","７條","0","13條"
"0","第31戰","0","第16戰","0","2330018","1","第23戰","0","第９戰"
"0","南三角座","0","南圓形座","0","2330020","1","南四角座","0","南菱形座"
"0","北河三","0","十字架二","0","2330021","1","十字架三","0","心宿二"
"0","量子力學","0","牛頓力學","0","2330022","1","流體力學","0","熱力學"
"0","科氏力","0","磁力","0","2330023","1","萬有引力","0","摩擦力"
"0","示相化石","0","指準化石","0","2330024","1","齒石化石","0","自然化石"
"0","Scalar","0","Lasker","0","2330026","1","Muller","0","Rear"
"0","氨氣","0","乙炔","0","2330027","1","銀","0","鑽石"
"0","997","0","989","0","2330028","1","991","0","993"
"0","蝦紅素","0","魚毒素","0","2330029","1","河魨毒素","0","鎧魨毒素"
"0","電導","0","電感","0","2330030","1","西門子","0","亨利"
"0","Sigma","0","Lambda","0","2330031","1","Gamma","0","Delta"
"0","小熊座","0","大熊座","0","2330032","1","小犬座","0","大犬座"
"0","鈣","0","鉀","0","2330033","1","鈉","0","鎂"
"0","二疊紀","0","三疊紀","0","2330034","1","侏羅紀","0","白堊紀"
"0","鎝","0","鉬","0","2330035","1","碲","0","銠"
"0","180","0","90","0","2330036","1","360","0","270"
"0","示波器","0","是波器","0","2330037","1","式波器","0","事波器"
"0","１弧分","0","１里","0","2330038","1","１公尺","0","１角"
"0","１大氣壓","0","０大氣壓","0","2330040","1","10大氣壓","0","1013大氣壓"
"0","NaCl","0","NaOH","0","2330041","1","MgO","0","SiO2"
"0","２個","0","３個","0","2330042","1","４個","0","１個"
"0","10個","0","７個","0","2330043","1","８個","0","９個"
"0","氧氣","0","氮氣","0","2330045","1","二氧化碳","0","氫氣"
"0","金星","0","地球","0","2330047","1","月球","0","木星"
"0","布羅肯奇景","0","都市蔓延現象","0","2330048","1","蠕變現象","0","城市熱島現象"
"0","抗力點","0","支點","0","2330049","1","施力點","0","交點"
"0","焚風現象","0","粉風現象","0","2330051","1","憤風現象","0","分風現象"
"0","太陽","0","水星","0","2330053","1","火星","0","月"
"0","平流層","0","增溫層","0","2330056","1","中間層","0","對流層"
"0","金星","0","水星","0","2330057","1","火星","0","土星"
"0","假分數","0","偽分數","0","2330058","1","倍分數","0","偉分數"
"0","６分之１","0","４分之１","0","2330061","1","５分之１","0","７分之１"
"0","瑪爾傑海岸","0","神秘海岸","0","2331001","1","布里薩海岸","0","大江戶海岸"
"0","4.5","0","４","0","2331002","1","５","0","３"
"0","真琴","0","秋乃","0","2331003","1","可可蘿","0","莫妮卡"
"0","朵羅西亞溼地","0","南西溼地","0","2331004","1","塔利亞溼地","0","朱諾溼地"
"0","普洛庇那海角","0","考達海角","0","2331005","1","埃斯塔海角","0","弗泰拉海角"
"0","紡車","0","電聯車","0","2410002","1","公車","0","巴士"
"0","新幹線","0","腳踏車","0","2410003","1","救護車","0","潛水艇"
"0","代謝症候群","0","帶謝症候群","0","2410004","1","代蟹症候群","0","代卸症候群"
"0","上網","0","繞網","0","2410005","1","跑網","0","遊網"
"0","Streaming","0","Showrooming","0","2410006","1","Suming","0","Hacking"
"0","光導纖維","0","闇導纖維","0","2410007","1","火導纖維","0","水導纖維"
"0","台北101","0","高雄85大樓","0","2410008","1","市府轉運站","0","世貿大樓"
"0","康乃馨","0","香豌豆","0","2410009","1","高山火絨草","0","鬱金香"
"0","餐前小菜","0","水杯","0","2410011","1","筷子","0","擦手巾"
"0","洗髮帽","0","河童帽","0","2410012","1","護目鏡","0","防水蓋"
"0","半夜哭泣","0","通宵","0","2410014","1","連夜逃跑","0","熬夜"
"0","太平島","0","屏東恆春燈塔路","0","2410015","1","蘭嶼","0","東沙島"
"0","病歷表","0","履歷表","0","2410016","1","申請表","0","計分表"
"0","透視法","0","遠遠法","0","2410017","1","近近法","0","方位等距投影"
"0","安全帽","0","座位安全帶","0","2410018","1","兒童座椅","0","鎧甲"
"0","股東大會","0","股東集會","0","2410019","1","特別大會","0","緊急集會"
"0","天地無用","0","天上天下","0","2410020","1","天地有情","0","俯仰天地"
"0","健康檢查","0","健抗檢查","0","2410022","1","健康檢茶","0","健康漸查"
"0","駕訓班","0","駕訓所","0","2410024","1","駕訓會","0","駕訓室"
"0","直升機","0","飛機","0","2410025","1","滑翔機","0","熱氣球"
"0","Firewall","0","Great Wall","0","2410026","1","Chinese Wall","0","Climbing Wall"
"0","Summer Time","0","Spring Time","0","2410027","1","Hot Time","0","Ecology Time"
"0","博愛座","0","黃金座","0","2410028","1","翠綠座","0","深藍座"
"0","紐約","0","巴黎","0","2410030","1","東京","0","香港"
"0","待針","0","村針","0","2410031","1","懸針","0","群針"
"0","國道八號","0","國道二號","0","2410032","1","國道一號","0","國道六號"
"0","香菇","0","牛奶","0","2410033","1","雞蛋","0","冬粉"
"0","14","0","12","0","2410036","1","10","0","7"
"0","梅花","0","菊花","0","2410037","1","百合","0","牡丹"
"0","八里","0","陽明山","0","2410038","1","淡水","0","五股"
"0","賀年卡","0","晚夏問候","0","2410039","1","盛夏問候","0","詛咒信"
"0","外公","0","奶奶","0","2410040","1","媽媽","0","爸爸"
"0","幸運餅乾","0","紙張餅乾","0","2410041","1","好運餅乾","0","神仙餅乾"
"0","順時針","0","逆時針","0","2410042","1","向北","0","向南"
"0","切末","0","切丁","0","2410048","1","切絲","0","切片"
"0","柚子胡椒","0","白胡椒","0","2410050","1","黑胡椒","0","鹽胡椒"
"0","鯛魚燒","0","章魚燒","0","2410051","1","烤魷魚","0","玉子燒"
"0","滲出水分","0","變成紅色","0","2410052","1","崩塌散開","0","失去味道"
"0","移動推力","0","移動流力","0","2410053","1","移動失力","0","移動買力"
"0","百分之五","0","百分之二十","0","2410054","1","百分之十","0","百分之七"
"0","Espresso","0","Americano","0","2410055","1","Cappuccino","0","Macchiato"
"0","葛餅","0","年糕紅豆湯","0","2410056","1","金鍔","0","水羊羹"
"0","喜馬拉雅山","0","阿特拉斯山脈","0","2410057","1","藍山山脈","0","高加索山脈"
"0","炒蛋","0","水煮嫩蛋","0","2410058","1","太陽蛋","0","原味歐姆蛋"
"0","配料","0","佐料","0","2410059","1","生料","0","香料"
"0","墨丘利財團","0","瑪莉涅烏斯財團","0","2411001","1","梅肯歐魯結社","0","姆謝拉爾戈貿易公司"
"0","巡遊","0","飯糰雙六","0","2411002","1","探險","0","Let's 提格尼亞！"
"0","盧幣","0","寶石","0","2411003","1","瑪那","0","太陽"
"0","步未","0","鈴莓","0","2411004","1","珠希","0","璃乃"
"0","行程表","0","全部跳過","0","2411005","1","預定表","0","每日帳"
"0","妯娌","0","姑嫂","0","2420001","1","婆媳","0","連襟"
"0","900","0","500","0","2420002","1","800","0","950"
"0","Generic","0","Generation","0","2420003","1","General","0","Genesis"
"0","７","0","１","0","2420004","1","３","0","９"
"0","杯墊","0","茶杯碟","0","2420005","1","茶托","0","袴"
"0","連襟","0","妯娌","0","2420006","1","弟媳","0","妹婿"
"0","七福神","0","四天王","0","2420008","1","十二神將","0","八部眾"
"0","WC","0","TW","0","2420009","1","TO","0","WT"
"0","終身壽險","0","終末壽險","0","2420011","1","終期壽險","0","延長壽險"
"0","捐贈者","0","受贈者","0","2420012","1","移植者","0","餽贈者"
"0","茶餐廳","0","西餐廳","0","2420013","1","快餐廳","0","居酒屋"
"0","雪山主峰","0","玉山東峰","0","2420014","1","玉山北峰","0","雪山北稜角"
"0","谷灣","0","古灣","0","2420016","1","穀灣","0","股灣"
"0","空梅","0","鬆梅","0","2420017","1","散梅","0","清梅"
"0","冷害","0","水害","0","2420018","1","冰害","0","寒害"
"0","行李員","0","桿弟","0","2420019","1","牛仔","0","球僮"
"0","甜甜圈","0","蛋糕","0","2420020","1","可麗餅","0","冰淇淋"
"0","2000","0","1000","0","2420021","1","500","0","100"
"0","Inflation","0","Deflation","0","2420023","1","Stagnation","0","Denomination"
"0","司法考試","0","憲法考試","0","2420025","1","違法考試","0","忍法考試"
"0","下雪較多的地區","0","氣溫較高的地區","0","2420028","1","靠近海的地區","0","乾燥地區"
"0","人口減少的狀態","0","氣溫較低的狀態","0","2420029","1","面積狹小的狀態","0","會發生地震的狀態"
"0","洗手碗","0","洗臉盆","0","2420030","1","沙拉盤","0","清洗碗"
"0","！","0","？","0","2420031","1","！？","0","※"
"0","大匙","0","小匙","0","2420032","1","茶匙","0","都一樣"
"0","國道一號","0","國道二號","0","2420033","1","國道三號","0","國道四號"
"0","彩繪玻璃","0","太陽眼鏡","0","2420035","1","小雙筒望遠鏡","0","布簾"
"0","太白粉","0","麵粉","0","2420036","1","糯米粉","0","葛粉"
"0","臭魚乾","0","鹽魚汁","0","2420039","1","鳀魚","0","鯡魚乾"
"0","牛","0","豬","0","2420040","1","雞","0","羊"
"0","8,849公尺","0","8,953公尺","0","2420042","1","8,586公尺","0","8,611公尺"
"0","水餃","0","炸餃子","0","2420046","1","煎餃","0","蒸餃"
"0","檸檬草","0","貓草","0","2420048","1","木天蓼","0","皮草"
"0","米","0","馬鈴薯","0","2420049","1","小麥","0","大豆"
"0","雞肉","0","牛肉","0","2420051","1","豬肉","0","羊肉"
"0","蛋","0","雞肉","0","2420052","1","炸牡蠣","0","蔥"
"0","夏","0","冬","0","2420053","1","春","0","秋"
"0","5cc","0","10cc","0","2420054","1","3cc","0","12cc"
"0","太陽餅","0","阿給","0","2420055","1","臭豆腐","0","鴨賞"
"0","卡布奇諾","0","美式咖啡","0","2420056","1","摩卡","0","愛爾蘭咖啡"
"0","巴拿馬運河","0","蘇伊士運河","0","2420057","1","尼加拉瓜運河","0","基爾運河"
"0","軍艦壽司","0","客船捲壽司","0","2420058","1","馬車捲壽司","0","氣球捲壽司"
"0","綠茶","0","麥茶","0","2420059","1","燒酎","0","日本酒"
"0","Rare","0","Well Done","0","2420060","1","Medium Rare","0","Medium"
"0","生奶油","0","棉花糖","0","2420061","1","香腸","0","草莓果醬"
"0","Mirage Game","0","Precious Journey","0","2421001","1","Lost Princess","0","Connecting Happy!!"
"0","晚霞色的漫步","0","Precious Journey","0","2421002","1","Connecting Happy!!","0","緊緊相連"
"0","５人","0","３人","0","2421003","1","４人","0","２人"
"0","和正","0","正和","0","2421004","1","和彥","0","漁夫‧吉克"
"0","點心","0","鐵","0","2421005","1","木才","0","魔物"
"0","CPU","0","GPS","0","2430001","1","SSD","0","DOS"
"0","六三三四","0","五二三四","0","2430002","1","五二一一","0","六三一四"
"0","3.3平方公尺","0","4.4平方公尺","0","2430003","1","5.5平方公尺","0","6.6平方公尺"
"0","六等親","0","三等親","0","2430004","1","九等親","0","十等親"
"0","B5","0","A3","0","2430005","1","A4","0","B4"
"0","受贈者","0","捐贈者","0","2430006","1","移植者","0","餽贈者"
"0","特留分","0","遺訓分","0","2430007","1","遺令分","0","遺愛分"
"0","CNC","0","C","0","2430008","1","C++","0","C#"
"0","強制汽車責任險","0","個人年金保險","0","2430009","1","車體險","0","火災險 "
"0","莫哈維沙漠","0","大盆地沙漠","0","2430010","1","撒哈拉沙漠","0","南極洲荒漠"
"0","以糖膜包裹的藥","0","會立即起效果的藥","0","2430011","1","價格昂貴難以獲得的藥","0","要去醫院取得的藥"
"0","流動資產","0","固定資產","0","2430015","1","行動資產","0","確定資產"
"0","成人禮","0","生日","0","2430016","1","敬老節","0","銀婚典禮"
"0","老鼠會","0","烏鴉會","0","2430017","1","水母會","0","螳螂會"
"0","A3","0","A4","0","2430018","1","B4","0","B5"
"0","交通號誌","0","室內標誌","0","2430019","1","警戒標誌","0","指示標誌"
"0","海底","0","平原","0","2430020","1","高山","0","洞穴"
"0","維他命K","0","維他命D ","0","2430021","1","維他命C","0","維他命A"
"0","宜蘭","0","台南","0","2430022","1","桃園","0","台東"
"0","一天中16小時禁食，8小時進食。","0","一天中8小時禁食，16小時進食。","0","2430023","1","一天中18小時禁食，6小時進食。","0","一天中6小時禁食，18小時進食。"
"0","２人","0","１人","0","2430024","1","３人","0","０人"
"0","３人","0","２人","0","2430025","1","１人","0","沒有規定"
"0","戶口名簿","0","住民票","0","2430026","1","納稅證明書","0","印鑑登記證明書"
"0","御手洗","0","御不淨","0","2430027","1","御洗淨","0","御內儀"
"0","衣錦還鄉","0","告老還鄉","0","2430028","1","故地重遊","0","創業興家"
"0","六","0","七","0","2430029","1","五","0","三"
"0","西北","0","東北","0","2430030","1","北","0","東"
"0","占星","0","火藥","0","2430031","1","指南針","0","印刷"
"0","澳洲","0","菲律賓","0","2430032","1","德國","0","義大利"
"0","沒有毒","0","受到觸碰時小葉片會閉合","0","2430034","1","原產於中南美洲","0","晚上會自動閉合"
"0","麵糊","0","眠糊","0","2430041","1","緬糊","0","免糊"
"0","壽喜燒","0","涮涮鍋","0","2430042","1","馬鈴薯燉肉","0","成吉思汗羊肉"
"0","曇花","0","馬櫻丹","0","2430043","1","玫瑰","0","百合"
"0","75","0","70","0","2430044","1","65","0","60"
"0","蒟蒻","0","蕃薯","0","2430046","1","馬鈴薯","0","芋頭"
"0","20歲以上，最高年齡不超過65歲","0","18歲以上，最高年齡不超過65歲","0","2430047","1","22歲以上，最高年齡不超過65歲","0","19歲以上，最高年齡不超過65歲"
"0","鯊魚","0","魟魚","0","2430048","1","鮪魚","0","海豚"
"0","蔥","0","白蘿蔔","0","2430049","1","大白菜","0","秋葵"
"0","鹽水","0","真水","0","2430052","1","醋","0","泥水"
"0","皮蛋","0","彼得潘","0","2430053","1","皮塔餅","0","長山核桃"
"0","新加坡","0","荷蘭","0","2430054","1","西班牙","0","挪威"
"0","麵包丁","0","法式凍派","0","2430056","1","火蔥","0","果仁糖"
"0","桂剝刀法","0","杉剝刀法","0","2430058","1","松剝刀法","0","樫剝刀法"
"0","外郎糕","0","羊羹","0","2430060","1","蕨餅","0","金鍔"
"0","西班牙大鍋飯","0","千層麵","0","2430061","1","歐姆蛋","0","馬賽魚湯"
"0","冒險的啟程","0","剛出發的冒險者","0","2431001","1","冒險的開始","0","赤裸冒險者"
"0","雪的審美會","0","美的饗宴","0","2431002","1","雪的美麗檢查","0","美之傳教者"
"0","毒瘴闇稜","0","綠龍骸嶺","0","2431003","1","蒼海孤塔","0","斷崖遺跡"
"0","回想重組","0","矛依未的回憶","0","2431004","1","追憶的回憶","0","諾維姆的過往日常"
"0","我的色彩STORY","0","GREEDY LOVE","0","2431005","1","Seize The Day！","0","童話故事就在夢中"
"0","Forte","0","Fine","0","2510003","1","Free","0","Fox"
"0","低音提琴","0","大提琴","0","2510004","1","小提琴","0","中提琴"
"0","f","0","g","0","2510005","1","d","0","i"
"0","指揮家","0","作曲家","0","2510006","1","最年長","0","第一小提琴"
"0","10個","0","５個","0","2510007","1","30個","0","20個"
"0","Character Voice","0","Cuter Voice","0","2510008","1","Commercial Voice","0","Create Voice"
"0","首發遊戲","0","殺戮遊戲","0","2510009","1","開始遊戲","0","附贈遊戲"
"0","呆毛","0","豎捲髮","0","2510010","1","華麗髮型","0","分岔毛"
"0","黑白棋","0","將棋","0","2510012","1","西洋棋","0","都一樣"
"0","甲殼素","0","葉綠素","0","2510013","1","葉黃素","0","蛋白質"
"0","秋風","0","微風","0","2510014","1","北風","0","暴風"
"0","颮","0","颶風","0","2510015","1","颱風","0","季風"
"0","頭部","0","腹部","0","2510016","1","腳","0","尾部"
"0","線軸","0","滾筒","0","2510018","1","滾輪","0","圓軸"
"0","喀什米爾","0","波希米亞","0","2510019","1","烏魯木齊","0","克里米亞"
"0","護髮霜","0","洗髮精","0","2510022","1","潤髮乳","0","沐浴乳"
"0","眼睫毛膏","0","腮紅","0","2510023","1","眼線筆","0","眉筆"
"0","Stitch","0","Step","0","2510025","1","Space","0","Scud"
"0","Buyer","0","Binder","0","2510027","1","Supporting Actor","0","Bite"
"0","甲烷","0","氮氣","0","2510028","1","二氧化碳","0","臭氧"
"0","騷靈現象","0","引誘","0","2510029","1","外質","0","轉世"
"0","防曬","0","驅蟲","0","2510030","1","保濕","0","除臭"
"0","圍棋","0","將棋","0","2510031","1","麻雀","0","五子棋"
"0","道德危機","0","生化危機","0","2510032","1","金錢危機","0","生活危機"
"0","山形葉","0","花草葉","0","2510033","1","地瓜葉","0","甘藍菜"
"0","稍微加熱菜刀","0","稍微冷卻菜刀","0","2510035","1","讓菜刀沾滿油","0","讓菜刀生鏽"
"0","７次","0","９次","0","2510038","1","８次","0","６次"
"0","Denier","0","Panir","0","2510039","1","Stole","0","Pleats"
"0","去光水","0","去溫水","0","2510040","1","除名水","0","除法水"
"0","胭脂","0","醃漬","0","2510041","1","菸草","0","香料"
"0","抗老","0","控油","0","2510042","1","抗氧化","0","抗痘"
"0","一對","0","三條","0","2510043","1","同花","0","葫蘆"
"0","自摸","0","榮","0","2510044","1","碰","0","吃"
"0","８月８日","0","７月７日","0","2510046","1","６月６日","0","５月５日"
"0","Caries","0","Caribou","0","2510047","1","Corrode","0","Canker"
"0","平衡氣壓","0","裝飾用","0","2510048","1","避免造成裂縫","0","可以呼吸"
"0","地球到月球","0","火星到火衛二","0","2510050","1","土星到土衛六","0","木星到木衛一"
"0","蛇","0","老鷹","0","2510051","1","老虎","0","鴿子"
"0","以含量多到少","0","以氣味重到輕","0","2510053","1","以卡洛里高到低","0","以價格貴到低"
"0","表演曲目","0","吹風機","0","2510054","1","玩家","0","氣炸鍋"
"0","Disc Jockey","0","Digital Joker","0","2510056","1","Dance Job","0","Dream Justice"
"0","畫面轉暗","0","側翻","0","2510057","1","迴轉","0","後空翻"
"0","Brass Band","0","Big Band","0","2510058","1","Husband","0","Broadband"
"0","鳳梨","0","葡萄","0","2510059","1","西瓜","0","榴槤"
"0","靈異聲音","0","爵士聲","0","2510060","1","上鎖聲","0","遭遇聲"
"0","游泳池","0","教職員室","0","2511001","1","保健室","0","體育館"
"0","５周年","0","４周年","0","2511002","1","６周年","0","３周年"
"0","日和","0","怜","0","2511003","1","栞","0","咲戀"
"0","切嚕～☆","0","咕嚕靈波～","0","2511004","1","嘟嚕嚕嚕嚕～★","0","凱留凱留～♪"
"0","克蕾琪塔之塔","0","里士滿工之塔","0","2511005","1","克蕾琪塔大廈","0","Tower Of 克蕾琪塔"
"0","中指","0","大拇指","0","2520001","1","食指","0","小拇指"
"0","斷骨","0","削皮","0","2520002","1","削身","0","剪髮"
"0","猜子","0","摸子","0","2520004","1","擲骰","0","搶子"
"0","窖","0","灶","0","2520006","1","爐","0","窯"
"0","醋","0","酒精","0","2520007","1","肥皂水","0","小蘇打水"
"0","飛蠅釣","0","垂釣","0","2520009","1","底釣","0","拖竿釣"
"0","古羅馬時代","0","新石器時代","0","2520010","1","青銅時代","0","古希臘時代"
"0","星期日","0","星期一","0","2520011","1","星期四","0","星期三"
"0","野點","0","露點","0","2520012","1","屋點","0","支點"
"0","流蘇","0","瀏海","0","2520013","1","辮子","0","脫線"
"0","無機鹽","0","磷","0","2520015","1","氚","0","鐳"
"0","Pullover","0","Leggings","0","2520016","1","Over Knee Socks","0","Skort"
"0","穀麥","0","玉米片","0","2520018","1","燕麥片","0","餬"
"0","含硫胺基酸","0","含碘胺基酸","0","2520020","1","脂肪族胺基酸","0","芳香族胺基酸"
"0","潛意識廣告","0","片段廣告","0","2520022","1","感官刺激廣告","0","專家推薦廣告"
"0","４根","0","５根","0","2520023","1","８根","0","６根"
"0","畫沙畫","0","跳舞","0","2520024","1","磨蹭","0","親吻"
"0","次女高音","0","女中低音","0","2520025","1","男中音","0","男高音"
"0","液壓","0","肌肉爆發力","0","2520026","1","彈簧","0","熱力"
"0","全身骨頭","0","全身肌肉","0","2520028","1","全身內臟","0","全身的毛"
"0","R Season","0","S Season","0","2520029","1","T Season","0","U Season"
"0","圍棋","0","麻將","0","2520033","1","花牌","0","將棋"
"0","讓手的觸覺更敏感","0","愛乾淨","0","2520034","1","洗掉寄身蟲","0","保持濕潤"
"0","腳底","0","眼皮","0","2520035","1","屁股","0","膝蓋"
"0","0.3公分","0","0.8公分","0","2520037","1","１公分","0","0.05公分"
"0","Speech Balloons","0","Cloud Ballons","0","2520038","1","Picture Frame","0","Photo Frame"
"0","紅心國王","0","鑽石國王","0","2520039","1","黑桃魔王","0","梅花國王"
"0","紫水晶","0","紅寶石","0","2520040","1","綠松色","0","青金岩"
"0","太陽曆 ","0","地球曆 ","0","2520042","1","太陰曆","0","御化曆"
"0","１周年","0","11周年","0","2520043","1","21周年","0","31周年"
"0","平針編織","0","長針編織","0","2520044","1","短針編織","0","鎖針編織"
"0","天和","0","字一色","0","2520045","1","大三元","0","四暗刻"
"0","同花","0","順子","0","2520047","1","葫蘆","0","五同點"
"0","磨墨","0","磨石","0","2520048","1","磨筆","0","磨紙"
"0","香包","0","草包","0","2520049","1","花包","0","花苞"
"0","東北","0","東南","0","2520050","1","西北","0","西南"
"0","圓領套頭衫","0","船領套頭衫","0","2520051","1","拳頭領套頭衫","0","轉轉領套頭衫"
"0","大地色","0","桃色","0","2520052","1","珍珠色","0","人偶色系"
"0","刮痧","0","刮骨","0","2520054","1","刀療","0","熱石按摩"
"0","體香劑","0","排汗劑","0","2520055","1","清潔劑","0","洗碗精"
"0","Choker","0","Woofer","0","2520056","1","Sidecar","0","Stalker"
"0","26組","0","24組","0","2520058","1","30組","0","20組"
"0"," Quartet ","0","Trio","0","2520059","1","Quintet","0","Solo"
"0","節拍器","0","計時碼錶","0","2520060","1","氣壓錶","0","示波器"
"0","飛龍","0","王將","0","2520061","1","角行","0","金將"
"0","黃金無限飯糰","0","天露金甘水","0","2521001","1","雲海的魔物肉","0","頂級的龍尾關東煮"
"0","蛋","0","白飯","0","2521002","1","肉","0","蜜"
"0","陶鍋","0","露營道具","0","2521003","1","有我在喔好朋友1號","0","弓"
"0","龍之卵","0","隆之卵","0","2521004","1","龍之翼","0","隆之翼"
"0","在帆稀的房間拍照","0","從賭場王手中偷出龍之卵","0","2521005","1","對帆稀惡作劇","0","和嘉夜一起打掃"
"0","加拉巴哥環企鵝","0","阿德利企鵝","0","2530001","1","國王企鵝","0","沒有住在熱帶的企鵝"
"0","Tide Pool","0","Swimming Pool","0","2530002","1","Pond","0","River"
"0","Houndstooth","0","Cattooth","0","2530003","1","Cameltooth","0","Sharktooth"
"0","龍蝦扣","0","牛角扣","0","2530004","1","琵琶扣","0","鴛鴦扣"
"0","天元","0","天王","0","2530005","1","天心","0","天命"
"0","鑽石","0","紅寶石","0","2530006","1","藍寶石","0","水晶"
"0","Pigeon Blood","0","Crane Blood","0","2530009","1","Canary Blood","0","Stoke Blood"
"0","前調","0","中調","0","2530010","1","後調","0","無調"
"0","Train","0","Brain","0","2530012","1","Crane","0","Hallen"
"0","清湯","0","生魚片","0","2530013","1","白飯","0","醃漬物"
"0","比馬龍效應","0","蔡加尼克效應","0","2530014","1","鄧寧-克魯格效應","0","巴納姆效應"
"0","PA值","0","PK值","0","2530016","1","PQ值","0","PS值"
"0","知情同意","0","知情執行","0","2530018","1","解說執行","0","解說同意"
"0","湯花","0","湯草","0","2530020","1","湯莖","0","湯實"
"0","汞","0","鉛","0","2530021","1","砷","0","鎘"
"0","星位","0","八星","0","2530022","1","地元","0","地圍"
"0","361","0","324","0","2530023","1","256","0","289"
"0","48張","0","52張","0","2530024","1","108張","0","72張"
"0","11月","0","１月","0","2530025","1","５月","0","９月"
"0","舌頭","0","鼻子","0","2530028","1","眼睛","0","耳"
