2178e50b89a77e66be0cebc4c83373a3d0811552affd82748cc30c631148829b,9956e28d264738dade8ba9aae9c25872e047310c815da32b17fca20ef6e1f4d5,f774a5a374a7d497e0ff3878ffdd330873fd7a5b8a83fc0ecba5413b6f6ee930,5b98a3a610dc970c95958afd33d92d9b1533f8da32a66372a2b3c7420b74a6af,c131e2998d4d1df13c4d8336ec7691fc775f076191ea1d8e2114176001253c23,0ad81c30f62d1954f9467fad210de284dbc61ee635574a10d94f7a35812c7e26,7fb06999b1456496a96e34e78c9442acae886e3cf5e15a290590007d6f22ed2d,445b3e2ef6f5dd44d0c14b6b9ddaa625aca5b76d4e1219efe0b55927a25cb7a9,586945aa217a2a84bd9cf7830fe908000687077a63e9d55dfd960d84c2ad26e2,dc6d67e243fb9835d8e9311bfb4c1d86533d86745907e7b90d99f5bd981555e6,6283fe5f4b48c8470af730ea97c2027d20c82d5dfeed7936316b875ec601f1f8,674e41af866a608b928823467870a58b027ecb12fb24a44764a6b5f03abcf7fd,e619375119c58078c903322dc9ed49dd106efd12fa4d122908cc4d07728aafc4,8e5c1ac37acee067ddfe2c2fb1bbc52195d4e447894845ab812914fa97869dcb,850f0cc404e41db41bfce9754c14125a434d33cca38828b51a7509add486b94e,a6c36ef495c87e195c074d275a8d5370f2d499538bee2aaeef9915ed14eb4735,9f318a880a5884eb934270a11743cb1bf37aa35e419d43f047c5e158521dde7b,1fdee43bbb4a5ad849458faed813a63b8e44d6be9a2cc99376aef63490aa8fec,639b1a622f3490554d8f5686326cab52fe0cbf6ee2f8a4df9b87bad9ab83008b,bddda1eadba097776936b6b03ff2f009862c335d6d98f710c47f0bdba91c84b6,00fb813ebb5ced2cd77a45fcc3ea603dd6e534ac87c82f3f42b0f8c51f63f5f2,3515c688659dc587de353de7ed4741d6717714feb0c45d8c9c661d2625281515,da76a8bd2e87b2dee7fb18e68665215c4a267d3ed118ec608ac6922f21849092,c2c002f6594e7990c27149a7f49eac933d4f2f22a91da1494732b03e01d3491f,962641886140bba3f5ddfbe8afd895be7237deac52cf1476727c2f794bda868b,67a1722ccf9ecaaae291b5ca39e8f9eddd3a4117f5c68c1ca9e2a59cea89c61a,85680c0af510debbdb20ba7788db90a2ef4b3e726ffe3e9d47ab64aaf27c8913,741d1440fa9805c833643f0daf45f905a2afa8280d3d28ddc526849b9227d26e,76a28f4267ce0fbc0d6e793581d69e5373172bcaa166aef0f0fed521b792a0fb,17c3d70b027b34fcaa6cf230ffe022e6e2461ae76aa5ddf090f975eccdc1949f,00f5f32607eb0a7fe8790735c3915b130f8c2dd1310b0037cc77a63a7979f2bc,aa44b75e6fe76bf08e2e29060b550ffacd32b7bb9af248b3194fcab8bcfe6296,b0ddac4316a89db12c10601281f57e06f915b211219a735469c1316f9313aa34,a3305ceda4363110834e333c41f4b909479c7cf7543a298bbd7ad7df831cdb5f,5d2c765bc960fd6e7199592bbc602c0c7e97ea4070401e0c8f60f1bc3dff4b15,6b4c5e3f7c61dae2811f7c49f8ca232f21596c466358a29f376d1d0357dd7dfd,7b610829d9dac014ce2164893985a3e7e39f76a248b9361788c161c9beba7bd2,73ff4bfc6a75df0d4762cb7cfa72e87f119c47a9f1e9f80c2f8060d84eb43b7a,aa223b4dd680060ff56df0d1d6dc06e74931e658088db43cd3d86170d45b4145,526f048a956ac2de7eb51dbfe18cd8452df2141b9f4ae7c83572c0ff251b71f1,e8a870b97074cde00ce81c95cf3ec9e282c5f2ba6ee22187616214afe1588670,bb93c5a9e0f14b37a62c54d52fb537bdcfcd184982b7b1350a7f9651a3fdc0eb,71649eb625fbcbddd2606a418d3941fc9ae3dd351b2b06c73a8a98f935a576b6,a1c77256ee3c3af4d1ad752713f9210bb9eeb3e00ab964f710f2a86740a11a4f
"0","0.06","10240101","10240105","0","0","1009116","401044071","1000000","0","2","0","1009116","-1","710121","401044061","1","0","401044081","0","3","0","0","1009116","2.4","79","401044091","401044101","0","0","10240103","1024","2","0","10240104","10240102","1009116","4","5","2.4","0","2","1009116","2.6"
"0","0.03","10250101","10250105","0","0","1010101","401044321","1000000","0","1","0","1010105","1","710011","401044311","1","0","401044331","0","1","0","0","1010102","1.3","80","401044341","401044351","0","0","10250103","1025","1.2","0","10250104","10250102","1010103","1","1","1.4","0","1.2","1010104","1.5"
"0","0.06","10250101","10250105","0","0","1010106","401044371","1000000","0","2","0","1010110","3","710011","401044361","1","0","401044381","0","2","0","0","1010107","1.3","81","401044391","401044401","0","0","10250103","1025","1.2","0","10250104","10250102","1010108","2","2","1.4","0","1.2","1010109","1.5"
"0","0.06","10250101","10250105","0","0","1010111","401044421","1000000","0","2","0","1010115","4","710011","401044411","1","0","401044431","0","3","0","0","1010112","1.8","82","401044441","401044451","0","0","10250103","1025","1.6","0","10250104","10250102","1010113","4","4","1.9","0","1.6","1010114","2"
"0","0.06","10250101","10250105","0","0","1010116","401044421","1000000","0","2","0","1010116","-1","710011","401044411","1","0","401044431","0","3","0","0","1010116","2.4","83","401044441","401044451","0","0","10250103","1025","2","0","10250104","10250102","1010116","4","5","2.4","0","2","1010116","2.6"
"0","0.03","10260101","10260105","0","0","1011101","401044671","1000000","0","1","0","1011105","1","710021","401044661","1","0","401044681","0","1","0","0","1011102","1.3","84","401044691","401044701","0","0","10260103","1026","1.2","0","10260104","10260102","1011103","1","1","1.4","0","1.2","1011104","1.5"
"0","0.06","10260101","10260105","0","0","1011106","401044721","1000000","0","2","0","1011110","3","710021","401044711","1","0","401044731","0","2","0","0","1011107","1.3","85","401044741","401044751","0","0","10260103","1026","1.2","0","10260104","10260102","1011108","2","2","1.4","0","1.2","1011109","1.5"
"0","0.06","10260101","10260105","0","0","1011111","401044771","1000000","0","2","0","1011115","4","710021","401044761","1","0","401044781","0","3","0","0","1011112","1.8","86","401044791","401044801","0","0","10260103","1026","1.6","0","10260104","10260102","1011113","4","4","1.9","0","1.6","1011114","2"
"0","0.06","10260101","10260105","0","0","1011116","401044771","1000000","0","2","0","1011116","-1","710021","401044761","1","0","401044781","0","3","0","0","1011116","2.4","87","401044791","401044801","0","0","10260103","1026","2","0","10260104","10260102","1011116","4","5","2.4","0","2","1011116","2.6"
"0","0.03","10270101","10270105","0","0","1012101","401045021","1000000","0","1","0","1012105","1","710031","401045011","1","0","401045031","0","1","0","0","1012102","1.3","88","401045041","401045051","0","0","10270103","1027","1.2","0","10270104","10270102","1012103","1","1","1.4","0","1.2","1012104","1.5"
"0","0.06","10270101","10270105","0","0","1012106","401045071","1000000","0","2","0","1012110","3","710031","401045061","1","0","401045081","0","2","0","0","1012107","1.3","89","401045091","401045101","0","0","10270103","1027","1.2","0","10270104","10270102","1012108","2","2","1.4","0","1.2","1012109","1.5"
"0","0.06","10270101","10270105","0","0","1012111","401045121","1000000","0","2","0","1012115","4","710031","401045111","1","0","401045131","0","3","0","0","1012112","1.8","90","401045141","401045151","0","0","10270103","1027","1.6","0","10270104","10270102","1012113","4","4","1.9","0","1.6","1012114","2"
"0","0.06","10270101","10270105","0","0","1012116","401045121","1000000","0","2","0","1012116","-1","710031","401045111","1","0","401045131","0","3","0","0","1012116","2.4","91","401045141","401045151","0","0","10270103","1027","2","0","10270104","10270102","1012116","4","5","2.4","0","2","1012116","2.6"
"0","0.03","10280101","10280105","0","0","1013101","401045371","1000000","0","1","0","1013105","1","710041","401045361","1","0","401045381","0","1","0","0","1013102","1.3","92","401045391","401045401","0","0","10280103","1028","1.2","0","10280104","10280102","1013103","1","1","1.4","0","1.2","1013104","1.5"
"0","0.06","10280101","10280105","0","0","1013106","401045421","1000000","0","2","0","1013110","3","710041","401045411","1","0","401045431","0","2","0","0","1013107","1.3","93","401045441","401045451","0","0","10280103","1028","1.2","0","10280104","10280102","1013108","2","2","1.4","0","1.2","1013109","1.5"
"0","0.06","10280101","10280105","0","0","1013111","401045471","1000000","0","2","0","1013115","4","710041","401045461","1","0","401045481","0","3","0","0","1013112","1.8","94","401045491","401045501","0","0","10280103","1028","1.6","0","10280104","10280102","1013113","4","4","1.9","0","1.6","1013114","2"
"0","0.06","10280101","10280105","0","0","1013116","401045471","1000000","0","2","0","1013116","-1","710041","401045461","1","0","401045481","0","3","0","0","1013116","2.4","95","401045491","401045501","0","0","10280103","1028","2","0","10280104","10280102","1013116","4","5","2.4","0","2","1013116","2.6"
"0","0.03","10290101","10290105","0","0","1014101","401045721","1000000","0","1","0","1014105","1","710051","401045711","1","0","401045731","0","1","0","0","1014102","1.3","96","401045741","401045751","0","0","10290103","1029","1.2","0","10290104","10290102","1014103","1","1","1.4","0","1.2","1014104","1.5"
"0","0.06","10290101","10290105","0","0","1014106","401045771","1000000","0","2","0","1014110","3","710051","401045761","1","0","401045781","0","2","0","0","1014107","1.3","97","401045791","401045801","0","0","10290103","1029","1.2","0","10290104","10290102","1014108","2","2","1.4","0","1.2","1014109","1.5"
"0","0.06","10290101","10290105","0","0","1014111","401045821","1000000","0","2","0","1014115","4","710051","401045811","1","0","401045831","0","3","0","0","1014112","1.8","98","401045841","401045851","0","0","10290103","1029","1.6","0","10290104","10290102","1014113","4","4","1.9","0","1.6","1014114","2"
"0","0.06","10290101","10290105","0","0","1014116","401045821","1000000","0","2","0","1014116","-1","710051","401045811","1","0","401045831","0","3","0","0","1014116","2.4","99","401045841","401045851","0","0","10290103","1029","2","0","10290104","10290102","1014116","4","5","2.4","0","2","1014116","2.6"
"0","0.03","10300101","10300105","0","0","1015101","401046071","1000000","0","1","0","1015105","1","710061","401046061","1","0","401046081","0","1","0","0","1015102","1.3","100","401046091","401046101","0","0","10300103","1030","1.2","0","10300104","10300102","1015103","1","1","1.4","0","1.2","1015104","1.5"
"0","0.06","10300101","10300105","0","0","1015106","401046121","1000000","0","2","0","1015110","3","710061","401046111","1","0","401046131","0","2","0","0","1015107","1.3","101","401046141","401046151","0","0","10300103","1030","1.2","0","10300104","10300102","1015108","2","2","1.4","0","1.2","1015109","1.5"
"0","0.06","10300101","10300105","0","0","1015111","401046171","1000000","0","2","0","1015115","4","710061","401046161","1","0","401046181","0","3","0","0","1015112","1.8","102","401046191","401046201","0","0","10300103","1030","1.6","0","10300104","10300102","1015113","4","4","1.9","0","1.6","1015114","2"
"0","0.06","10300101","10300105","0","0","1015116","401046171","1000000","0","2","0","1015116","-1","710061","401046161","1","0","401046181","0","3","0","0","1015116","2.4","103","401046191","401046201","0","0","10300103","1030","2","0","10300104","10300102","1015116","4","5","2.4","0","2","1015116","2.6"
"0","0.03","10310101","10310105","0","0","1016101","401046421","1000000","0","1","0","1016105","1","710071","401046411","1","0","401046431","0","1","0","0","1016102","1.3","104","401046441","401046451","0","0","10310103","1031","1.2","0","10310104","10310102","1016103","1","1","1.4","0","1.2","1016104","1.5"
"0","0.06","10310101","10310105","0","0","1016106","401046471","1000000","0","2","0","1016110","3","710071","401046461","1","0","401046481","0","2","0","0","1016107","1.3","105","401046491","401046501","0","0","10310103","1031","1.2","0","10310104","10310102","1016108","2","2","1.4","0","1.2","1016109","1.5"
"0","0.06","10310101","10310105","0","0","1016111","401046521","1000000","0","2","0","1016115","4","710071","401046511","1","0","401046531","0","3","0","0","1016112","1.8","106","401046541","401046551","0","0","10310103","1031","1.6","0","10310104","10310102","1016113","4","4","1.9","0","1.6","1016114","2"
"0","0.06","10310101","10310105","0","0","1016116","401046521","1000000","0","2","0","1016116","-1","710071","401046511","1","0","401046531","0","3","0","0","1016116","2.4","107","401046541","401046551","0","0","10310103","1031","2","0","10310104","10310102","1016116","4","5","2.4","0","2","1016116","2.6"
"0","0.03","10320101","10320105","0","0","1017101","401046771","1000000","0","1","0","1017105","1","710081","401046761","1","0","401046781","0","1","0","0","1017102","1.3","108","401046791","401046801","0","0","10320103","1032","1.2","0","10320104","10320102","1017103","1","1","1.4","0","1.2","1017104","1.5"
"0","0.06","10320101","10320105","0","0","1017106","401046821","1000000","0","2","0","1017110","3","710081","401046811","1","0","401046831","0","2","0","0","1017107","1.3","109","401046841","401046851","0","0","10320103","1032","1.2","0","10320104","10320102","1017108","2","2","1.4","0","1.2","1017109","1.5"
"0","0.06","10320101","10320105","0","0","1017111","401046871","1000000","0","2","0","1017115","4","710081","401046861","1","0","401046881","0","3","0","0","1017112","1.8","110","401046891","401046901","0","0","10320103","1032","1.6","0","10320104","10320102","1017113","4","4","1.9","0","1.6","1017114","2"
"0","0.06","10320101","10320105","0","0","1017116","401046871","1000000","0","2","0","1017116","-1","710081","401046861","1","0","401046881","0","3","0","0","1017116","2.4","111","401046891","401046901","0","0","10320103","1032","2","0","10320104","10320102","1017116","4","5","2.4","0","2","1017116","2.6"
"0","0.03","10330101","10330105","0","0","1018101","401047121","1000000","0","1","0","1018105","1","710091","401047111","1","0","401047131","0","1","0","0","1018102","1.3","112","401047141","401047151","0","0","10330103","1033","1.2","0","10330104","10330102","1018103","1","1","1.4","0","1.2","1018104","1.5"
"0","0.06","10330101","10330105","0","0","1018106","401047171","1000000","0","2","0","1018110","3","710091","401047161","1","0","401047181","0","2","0","0","1018107","1.3","113","401047191","401047201","0","0","10330103","1033","1.2","0","10330104","10330102","1018108","2","2","1.4","0","1.2","1018109","1.5"
"0","0.06","10330101","10330105","0","0","1018111","401047221","1000000","0","2","0","1018115","4","710091","401047211","1","0","401047231","0","3","0","0","1018112","1.8","114","401047241","401047251","0","0","10330103","1033","1.6","0","10330104","10330102","1018113","4","4","1.9","0","1.6","1018114","2"
"0","0.06","10330101","10330105","0","0","1018116","401047221","1000000","0","2","0","1018116","-1","710091","401047211","1","0","401047231","0","3","0","0","1018116","2.4","115","401047241","401047251","0","0","10330103","1033","2","0","10330104","10330102","1018116","4","5","2.4","0","2","1018116","2.6"
"0","0.03","10340101","10340105","0","0","1019101","401047521","1000000","0","1","0","1019105","1","710101","401047511","1","0","401047531","0","1","0","0","1019102","1.3","116","401047541","401047551","0","0","10340103","1034","1.2","0","10340104","10340102","1019103","1","1","1.4","0","1.2","1019104","1.5"
"0","0.06","10340101","10340105","0","0","1019106","401047571","1000000","0","2","0","1019110","3","710101","401047561","1","0","401047581","0","2","0","0","1019107","1.3","117","401047591","401047601","0","0","10340103","1034","1.2","0","10340104","10340102","1019108","2","2","1.4","0","1.2","1019109","1.5"
"0","0.06","10340101","10340105","0","0","1019111","401047621","1000000","0","2","0","1019115","4","710101","401047611","1","0","401047631","0","3","0","0","1019112","1.8","118","401047641","401047651","0","0","10340103","1034","1.6","0","10340104","10340102","1019113","4","4","1.9","0","1.6","1019114","2"
"0","0.06","10340101","10340105","0","0","1019116","401047621","1000000","0","2","0","1019116","-1","710101","401047611","1","0","401047631","0","3","0","0","1019116","2.4","119","401047641","401047651","0","0","10340103","1034","2","0","10340104","10340102","1019116","4","5","2.4","0","2","1019116","2.6"
"0","0.03","10350101","10350105","0","0","1020101","401047921","1000000","0","1","0","1020105","1","710111","401047911","1","0","401047931","0","1","0","0","1020102","1.3","120","401047941","401047951","0","0","10350103","1035","1.2","0","10350104","10350102","1020103","1","1","1.4","0","1.2","1020104","1.5"
"0","0.06","10350101","10350105","0","0","1020106","401047971","1000000","0","2","0","1020110","3","710111","401047961","1","0","401047981","0","2","0","0","1020107","1.3","121","401047991","401048001","0","0","10350103","1035","1.2","0","10350104","10350102","1020108","2","2","1.4","0","1.2","1020109","1.5"
"0","0.06","10350101","10350105","0","0","1020111","401048021","1000000","0","2","0","1020115","4","710111","401048011","1","0","401048031","0","3","0","0","1020112","1.8","122","401048041","401048051","0","0","10350103","1035","1.6","0","10350104","10350102","1020113","4","4","1.9","0","1.6","1020114","2"
"0","0.06","10350101","10350105","0","0","1020116","401048021","1000000","0","2","0","1020116","-1","710111","401048011","1","0","401048031","0","3","0","0","1020116","2.4","123","401048041","401048051","0","0","10350103","1035","2","0","10350104","10350102","1020116","4","5","2.4","0","2","1020116","2.6"
"0","0.03","10360101","10360105","0","0","1021101","401048321","1000000","0","1","0","1021105","1","710121","401048311","1","0","401048331","0","1","0","0","1021102","1.3","124","401048341","401048351","0","0","10360103","1036","1.2","0","10360104","10360102","1021103","1","1","1.4","0","1.2","1021104","1.5"
"0","0.06","10360101","10360105","0","0","1021106","401048371","1000000","0","2","0","1021110","3","710121","401048361","1","0","401048381","0","2","0","0","1021107","1.3","125","401048391","401048401","0","0","10360103","1036","1.2","0","10360104","10360102","1021108","2","2","1.4","0","1.2","1021109","1.5"
"0","0.06","10360101","10360105","0","0","1021111","401048421","1000000","0","2","0","1021115","4","710121","401048411","1","0","401048431","0","3","0","0","1021112","1.8","126","401048441","401048451","0","0","10360103","1036","1.6","0","10360104","10360102","1021113","4","4","1.9","0","1.6","1021114","2"
"0","0.06","10360101","10360105","0","0","1021116","401048421","1000000","0","2","0","1021116","-1","710121","401048411","1","0","401048431","0","3","0","0","1021116","2.4","127","401048441","401048451","0","0","10360103","1036","2","0","10360104","10360102","1021116","4","5","2.4","0","2","1021116","2.6"
"0","0.03","10370101","10370105","0","0","1022101","401048721","1000000","0","1","0","1022105","1","710011","401048711","1","0","401048731","0","1","0","0","1022102","1.3","128","401048741","401048751","0","0","10370103","1037","1.2","0","10370104","10370102","1022103","1","1","1.4","0","1.2","1022104","1.5"
"0","0.06","10370101","10370105","0","0","1022106","401048771","1000000","0","2","0","1022110","3","710011","401048761","1","0","401048781","0","2","0","0","1022107","1.3","129","401048791","401048801","0","0","10370103","1037","1.2","0","10370104","10370102","1022108","2","2","1.4","0","1.2","1022109","1.5"
"0","0.06","10370101","10370105","0","0","1022111","401048821","1000000","0","2","0","1022115","4","710011","401048811","1","0","401048831","0","3","0","0","1022112","1.8","130","401048841","401048851","0","0","10370103","1037","1.6","0","10370104","10370102","1022113","4","4","1.9","0","1.6","1022114","2"
"0","0.06","10370101","10370105","0","0","1022116","401048821","1000000","0","2","0","1022116","-1","710011","401048811","1","0","401048831","0","3","0","0","1022116","2.4","131","401048841","401048851","0","0","10370103","1037","2","0","10370104","10370102","1022116","4","5","2.4","0","2","1022116","2.6"
"0","0.03","10380101","10380105","0","0","1023101","401049121","1000000","0","1","0","1023105","1","710021","401049111","1","0","401049131","0","1","0","0","1023102","1.3","132","401049141","401049151","0","0","10380103","1038","1.2","0","10380104","10380102","1023103","1","1","1.4","0","1.2","1023104","1.5"
"0","0.06","10380101","10380105","0","0","1023106","401049171","1000000","0","2","0","1023110","3","710021","401049161","1","0","401049181","0","2","0","0","1023107","1.3","133","401049191","401049201","0","0","10380103","1038","1.2","0","10380104","10380102","1023108","2","2","1.4","0","1.2","1023109","1.5"
"0","0.06","10380101","10380105","0","0","1023111","401049221","1000000","0","2","0","1023115","4","710021","401049211","1","0","401049231","0","3","0","0","1023112","1.8","134","401049241","401049251","0","0","10380103","1038","1.6","0","10380104","10380102","1023113","4","4","1.9","0","1.6","1023114","2"
"0","0.06","10380101","10380105","0","0","1023116","401049221","1000000","0","2","0","1023116","-1","710021","401049211","1","0","401049231","0","3","0","0","1023116","2.4","135","401049241","401049251","0","0","10380103","1038","2","0","10380104","10380102","1023116","4","5","2.4","0","2","1023116","2.6"
"0","0.03","10390101","10390105","0","0","1024101","401049521","1000000","0","1","0","1024105","1","710031","401049511","1","0","401049531","0","1","0","0","1024102","1.3","136","401049541","401049551","0","0","10390103","1039","1.2","0","10390104","10390102","1024103","1","1","1.4","0","1.2","1024104","1.5"
"0","0.06","10390101","10390105","0","0","1024106","401049571","1000000","0","2","0","1024110","3","710031","401049561","1","0","401049581","0","2","0","0","1024107","1.3","137","401049591","401049601","0","0","10390103","1039","1.2","0","10390104","10390102","1024108","2","2","1.4","0","1.2","1024109","1.5"
"0","0.06","10390101","10390105","0","0","1024111","401049621","1000000","0","2","0","1024115","4","710031","401049611","1","0","401049631","0","3","0","0","1024112","1.8","138","401049641","401049651","0","0","10390103","1039","1.6","0","10390104","10390102","1024113","4","4","1.9","0","1.6","1024114","2"
"0","0.06","10390101","10390105","0","0","1024116","401049621","1000000","0","2","0","1024116","-1","710031","401049611","1","0","401049631","0","3","0","0","1024116","2.4","139","401049641","401049651","0","0","10390103","1039","2","0","10390104","10390102","1024116","4","5","2.4","0","2","1024116","2.6"
"0","0.03","10400101","10400105","0","0","1025101","401049921","1000000","0","1","0","1025105","1","710041","401049911","1","0","401049931","0","1","0","0","1025102","1.3","140","401049941","401049951","0","0","10400103","1040","1.2","0","10400104","10400102","1025103","1","1","1.4","0","1.2","1025104","1.5"
"0","0.06","10400101","10400105","0","0","1025106","401049971","1000000","0","2","0","1025110","3","710041","401049961","1","0","401049981","0","2","0","0","1025107","1.3","141","401049991","401050001","0","0","10400103","1040","1.2","0","10400104","10400102","1025108","2","2","1.4","0","1.2","1025109","1.5"
"0","0.06","10400101","10400105","0","0","1025111","401050021","1000000","0","2","0","1025115","4","710041","401050011","1","0","401050031","0","3","0","0","1025112","1.8","142","401050041","401050051","0","0","10400103","1040","1.6","0","10400104","10400102","1025113","4","4","1.9","0","1.6","1025114","2"
"0","0.06","10400101","10400105","0","0","1025116","401050021","1000000","0","2","0","1025116","-1","710041","401050011","1","0","401050031","0","3","0","0","1025116","2.4","143","401050041","401050051","0","0","10400103","1040","2","0","10400104","10400102","1025116","4","5","2.4","0","2","1025116","2.6"
"0","0.03","10410101","10410105","0","0","1026101","401050321","1000000","0","1","0","1026105","1","710051","401050311","1","0","401050331","0","1","0","0","1026102","1.3","144","401050341","401050351","0","0","10410103","1041","1.2","0","10410104","10410102","1026103","1","1","1.4","0","1.2","1026104","1.5"
"0","0.06","10410101","10410105","0","0","1026106","401050371","1000000","0","2","0","1026110","3","710051","401050361","1","0","401050381","0","2","0","0","1026107","1.3","145","401050391","401050401","0","0","10410103","1041","1.2","0","10410104","10410102","1026108","2","2","1.4","0","1.2","1026109","1.5"
"0","0.06","10410101","10410105","0","0","1026111","401050421","1000000","0","2","0","1026115","4","710051","401050411","1","0","401050431","0","3","0","0","1026112","1.8","146","401050441","401050451","0","0","10410103","1041","1.6","0","10410104","10410102","1026113","4","4","1.9","0","1.6","1026114","2"
"0","0.06","10410101","10410105","0","0","1026116","401050421","1000000","0","2","0","1026116","-1","710051","401050411","1","0","401050431","0","3","0","0","1026116","2.4","147","401050441","401050451","0","0","10410103","1041","2","0","10410104","10410102","1026116","4","5","2.4","0","2","1026116","2.6"
"0","0.03","10420101","10420105","0","0","1027101","401050721","1000000","0","1","0","1027105","1","710061","401050711","1","0","401050731","0","1","0","0","1027102","1.3","148","401050741","401050751","0","0","10420103","1042","1.2","0","10420104","10420102","1027103","1","1","1.4","0","1.2","1027104","1.5"
"0","0.06","10420101","10420105","0","0","1027106","401050771","1000000","0","2","0","1027110","3","710061","401050761","1","0","401050781","0","2","0","0","1027107","1.3","149","401050791","401050801","0","0","10420103","1042","1.2","0","10420104","10420102","1027108","2","2","1.4","0","1.2","1027109","1.5"
"0","0.06","10420101","10420105","0","0","1027111","401050821","1000000","0","2","0","1027115","4","710061","401050811","1","0","401050831","0","3","0","0","1027112","1.8","150","401050841","401050851","0","0","10420103","1042","1.6","0","10420104","10420102","1027113","4","4","1.9","0","1.6","1027114","2"
"0","0.06","10420101","10420105","0","0","1027116","401050821","1000000","0","2","0","1027116","-1","710061","401050811","1","0","401050831","0","3","0","0","1027116","2.4","151","401050841","401050851","0","0","10420103","1042","2","0","10420104","10420102","1027116","4","5","2.4","0","2","1027116","2.6"
"0","0.03","10430101","10430105","0","0","1028101","401051121","1000000","0","1","0","1028105","1","710071","401051111","1","0","401051131","0","1","0","0","1028102","1.3","152","401051141","401051151","0","0","10430103","1043","1.2","0","10430104","10430102","1028103","1","1","1.4","0","1.2","1028104","1.5"
"0","0.06","10430101","10430105","0","0","1028106","401051171","1000000","0","2","0","1028110","3","710071","401051161","1","0","401051181","0","2","0","0","1028107","1.3","153","401051191","401051201","0","0","10430103","1043","1.2","0","10430104","10430102","1028108","2","2","1.4","0","1.2","1028109","1.5"
"0","0.06","10430101","10430105","0","0","1028111","401051221","1000000","0","2","0","1028115","4","710071","401051211","1","0","401051231","0","3","0","0","1028112","1.8","154","401051241","401051251","0","0","10430103","1043","1.6","0","10430104","10430102","1028113","4","4","1.9","0","1.6","1028114","2"
"0","0.06","10430101","10430105","0","0","1028116","401051221","1000000","0","2","0","1028116","-1","710071","401051211","1","0","401051231","0","3","0","0","1028116","2.4","155","401051241","401051251","0","0","10430103","1043","2","0","10430104","10430102","1028116","4","5","2.4","0","2","1028116","2.6"
"0","0.03","10440101","10440105","0","0","1029101","401051521","1000000","0","1","0","1029105","1","710081","401051511","1","0","401051531","0","1","0","0","1029102","1.3","156","401051541","401051551","0","0","10440103","1044","1.2","0","10440104","10440102","1029103","1","1","1.4","0","1.2","1029104","1.5"
"0","0.06","10440101","10440105","0","0","1029106","401051571","1000000","0","2","0","1029110","3","710081","401051561","1","0","401051581","0","2","0","0","1029107","1.3","157","401051591","401051601","0","0","10440103","1044","1.2","0","10440104","10440102","1029108","2","2","1.4","0","1.2","1029109","1.5"
"0","0.06","10440101","10440105","0","0","1029111","401051621","1000000","0","2","0","1029115","4","710081","401051611","1","0","401051631","0","3","0","0","1029112","1.8","158","401051641","401051651","0","0","10440103","1044","1.6","0","10440104","10440102","1029113","4","4","1.9","0","1.6","1029114","2"
"0","0.06","10440101","10440105","0","0","1029116","401051621","1000000","0","2","0","1029116","-1","710081","401051611","1","0","401051631","0","3","0","0","1029116","2.4","159","401051641","401051651","0","0","10440103","1044","2","0","10440104","10440102","1029116","4","5","2.4","0","2","1029116","2.6"
"0","0.03","10450101","10450105","0","0","1030101","401051921","1000000","0","1","0","1030105","1","710091","401051911","1","0","401051931","0","1","0","0","1030102","1.3","160","401051941","401051951","0","0","10450103","1045","1.2","0","10450104","10450102","1030103","1","1","1.4","0","1.2","1030104","1.5"
"0","0.06","10450101","10450105","0","0","1030106","401051971","1000000","0","2","0","1030110","3","710091","401051961","1","0","401051981","0","2","0","0","1030107","1.3","161","401051991","401052001","0","0","10450103","1045","1.2","0","10450104","10450102","1030108","2","2","1.4","0","1.2","1030109","1.5"
"0","0.06","10450101","10450105","0","0","1030111","401052021","1000000","0","2","0","1030115","4","710091","401052011","1","0","401052031","0","3","0","0","1030112","1.8","162","401052041","401052051","0","0","10450103","1045","1.6","0","10450104","10450102","1030113","4","4","1.9","0","1.6","1030114","2"
"0","0.06","10450101","10450105","0","0","1030116","401052021","1000000","0","2","0","1030116","-1","710091","401052011","1","0","401052031","0","3","0","0","1030116","2.4","163","401052041","401052051","0","0","10450103","1045","2","0","10450104","10450102","1030116","4","5","2.4","0","2","1030116","2.6"
"0","0.03","10460101","10460105","0","0","1031101","401052321","1000000","0","1","0","1031105","1","710101","401052311","1","0","401052331","0","1","0","0","1031102","1.3","164","401052341","401052351","0","0","10460103","1046","1.2","0","10460104","10460102","1031103","1","1","1.4","0","1.2","1031104","1.5"
"0","0.06","10460101","10460105","0","0","1031106","401052371","1000000","0","2","0","1031110","3","710101","401052361","1","0","401052381","0","2","0","0","1031107","1.3","165","401052391","401052401","0","0","10460103","1046","1.2","0","10460104","10460102","1031108","2","2","1.4","0","1.2","1031109","1.5"
"0","0.06","10460101","10460105","0","0","1031111","401052421","1000000","0","2","0","1031115","4","710101","401052411","1","0","401052431","0","3","0","0","1031112","1.8","166","401052441","401052451","0","0","10460103","1046","1.6","0","10460104","10460102","1031113","4","4","1.9","0","1.6","1031114","2"
"0","0.06","10460101","10460105","0","0","1031116","401052421","1000000","0","2","0","1031116","-1","710101","401052411","1","0","401052431","0","3","0","0","1031116","2.4","167","401052441","401052451","0","0","10460103","1046","2","0","10460104","10460102","1031116","4","5","2.4","0","2","1031116","2.6"
