232af049d2e1cc10a32e5c8d40fa5a1f9d7f9227dc1d4bb02da6ec12cac66a4c,e683ad9e4795da8ac3a181ae38cabee1122fd1a003165300cd2ba3c304fa085f,d7201aad026764ef55f9a6d054915b6da1b7e6aa4a5e96200d6b40338d4abb03,e82fda16c4cdefaf255dae162fa8c77d300ffbd9b083cbbf43d6ec7697c8b5f7,c19304b5d90a390d45caeb2092f12fc6a5edb437e421e4adfc596192948485b4,580fed5c29a14b6a6ff29bfa469cc079a72535cf49ae5550c12dd6db9dff5892,b3466fc94fc9fc8541a1f2797cbe932c79be047126ea4758ccbf32adba254231,07663363309d0f3e68c575f668ea537a0bf501733f8947fb177889c150bd5928
"15521","5","84","0","0","0","0","4"
"15531","5","126","0","0","0","0","4"
"15541","5","168","0","0","0","0","4"
"15551","5","210","0","0","0","0","4"
"15611","2","94","0","0","0","0","1"
"15621","2","188","0","0","0","0","1"
"15631","2","282","0","0","0","0","1"
"15641","2","376","0","0","0","0","1"
"15651","2","470","0","0","0","0","1"
"15711","3","42","0","0","0","0","4"
"15721","3","84","0","0","0","0","4"
"15731","3","126","0","0","0","0","4"
"15741","3","168","0","0","0","0","4"
"15751","3","210","0","0","0","0","4"
"15811","6","15","0","0","0","0","5"
"15821","6","30","0","0","0","0","5"
"15831","6","45","0","0","0","0","5"
"15841","6","60","0","0","0","0","5"
"15851","6","75","0","0","0","0","5"
"15911","7","20","0","0","0","0","2"
"15921","7","40","0","0","0","0","2"
"15931","7","60","0","0","0","0","2"
"15941","7","80","0","0","0","0","2"
"15951","7","100","0","0","0","0","2"
"16011","3","44","0","0","0","0","3"
"16021","3","88","0","0","0","0","3"
"16031","3","132","0","0","0","0","3"
"16041","3","176","0","0","0","0","3"
"16051","3","220","0","0","0","0","3"
"16111","100","1","0","0","0","0","4"
"16121","100","2","0","0","0","0","4"
"16131","100","3","0","0","0","0","4"
"16211","1","64","0","0","0","0","5"
"16221","1","128","0","0","0","0","5"
"16231","1","192","0","0","0","0","5"
"16241","1","256","0","0","0","0","5"
"16251","1","320","0","0","0","0","5"
"16311","3","42","0","0","0","0","2"
"16321","3","84","0","0","0","0","2"
"16331","3","126","0","0","0","0","2"
"16341","3","168","0","0","0","0","2"
"16351","3","210","0","0","0","0","2"
"16411","5","44","0","0","0","0","3"
"16421","5","88","0","0","0","0","3"
"16431","5","132","0","0","0","0","3"
"16441","5","176","0","0","0","0","3"
"16451","5","220","0","0","0","0","3"
"16511","5","44","0","0","0","0","5"
"16521","5","88","0","0","0","0","5"
"16531","5","132","0","0","0","0","5"
"16541","5","176","0","0","0","0","5"
"16551","5","220","0","0","0","0","5"
"16611","3","42","5","3","2","4","1"
"16621","3","84","5","3","2","4","1"
"16631","3","126","5","3","2","4","1"
"16641","3","168","5","3","2","4","1"
"16651","3","210","5","3","2","4","1"
"16711","6","20","0","0","0","0","1"
"16721","6","40","0","0","0","0","1"
"16731","6","60","0","0","0","0","1"
"16741","6","80","0","0","0","0","1"
"16751","6","100","0","0","0","0","1"
"16811","5","46","0","0","0","0","3"
"16821","5","92","0","0","0","0","3"
"16831","5","138","0","0","0","0","3"
"16841","5","184","0","0","0","0","3"
"16851","5","230","0","0","0","0","3"
"16911","4","94","0","0","0","0","4"
"16921","4","188","0","0","0","0","4"
"16931","4","282","0","0","0","0","4"
"16941","4","376","0","0","0","0","4"
"16951","4","470","0","0","0","0","4"
"17011","6","20","0","0","0","0","5"
"17021","6","40","0","0","0","0","5"
"17031","6","60","0","0","0","0","5"
"17041","6","80","0","0","0","0","5"
"17051","6","100","0","0","0","0","5"
"17111","5","46","0","0","0","0","1"
"17121","5","92","0","0","0","0","1"
"17131","5","138","0","0","0","0","1"
"17141","5","184","0","0","0","0","1"
"17151","5","230","0","0","0","0","1"
"17211","4","94","0","0","0","0","1"
"17221","4","188","0","0","0","0","1"
"17231","4","282","0","0","0","0","1"
"17241","4","376","0","0","0","0","1"
"17251","4","470","0","0","0","0","1"
"17311","1","50","0","0","0","0","2"
"17321","1","100","0","0","0","0","2"
"17331","1","150","0","0","0","0","2"
"17341","1","200","0","0","0","0","2"
"17351","1","250","0","0","0","0","2"
"17411","7","20","0","0","0","0","5"
"17421","7","40","0","0","0","0","5"
"17431","7","60","0","0","0","0","5"
"17441","7","80","0","0","0","0","5"
"17451","7","100","0","0","0","0","5"
"17511","3","42","0","0","0","0","1"
"17521","3","84","0","0","0","0","1"
"17531","3","126","0","0","0","0","1"
"17541","3","168","0","0","0","0","1"
"17551","3","210","0","0","0","0","1"
"17611","100","1","0","0","0","0","3"
"17621","100","2","0","0","0","0","3"
"17711","101","1","0","0","0","0","4"
"17721","101","2","0","0","0","0","4"
"17731","101","3","0","0","0","0","4"
"17811","1","50","0","0","0","0","1"
"17821","1","100","0","0","0","0","1"
"17831","1","150","0","0","0","0","1"
"17841","1","200","0","0","0","0","1"
"17851","1","250","0","0","0","0","1"
"17911","1","52","0","0","0","0","3"
"17921","1","104","0","0","0","0","3"
"17931","1","156","0","0","0","0","3"
"17941","1","208","0","0","0","0","3"
"17951","1","260","0","0","0","0","3"
"18011","3","44","0","0","0","0","4"
"18021","3","88","0","0","0","0","4"
"18031","3","132","0","0","0","0","4"
"18041","3","176","0","0","0","0","4"
"18051","3","220","0","0","0","0","4"
"18111","100","1","0","0","0","0","5"
"18121","100","2","0","0","0","0","5"
"18211","6","20","0","0","0","0","2"
"18221","6","40","0","0","0","0","2"
"18231","6","60","0","0","0","0","2"
"18241","6","80","0","0","0","0","2"
"18251","6","100","0","0","0","0","2"
"18311","4","92","0","0","0","0","3"
"18321","4","184","0","0","0","0","3"
"18331","4","276","0","0","0","0","3"
"18341","4","368","0","0","0","0","3"
"18351","4","460","0","0","0","0","3"
"18411","5","44","0","0","0","0","4"
"18421","5","88","0","0","0","0","4"
"18431","5","132","0","0","0","0","4"
"18441","5","176","0","0","0","0","4"
"18451","5","220","0","0","0","0","4"
"18511","1","52","0","0","0","0","1"
"18521","1","104","0","0","0","0","1"
"18531","1","156","0","0","0","0","1"
"18541","1","208","0","0","0","0","1"
"18551","1","260","0","0","0","0","1"
"18611","1","64","0","0","0","0","4"
"18621","1","128","0","0","0","0","4"
"18631","1","192","0","0","0","0","4"
"18641","1","256","0","0","0","0","4"
"18651","1","320","0","0","0","0","4"
"18711","4","94","0","0","0","0","5"
"18721","4","188","0","0","0","0","5"
"18731","4","282","0","0","0","0","5"
"18741","4","376","0","0","0","0","5"
"18751","4","470","0","0","0","0","5"
"18811","1","52","0","0","0","0","2"
"18821","1","104","0","0","0","0","2"
"18831","1","156","0","0","0","0","2"
"18841","1","208","0","0","0","0","2"
"18851","1","260","0","0","0","0","2"
"18911","101","1","0","0","0","0","3"
"18921","101","2","0","0","0","0","3"
"18931","101","3","0","0","0","0","3"
"19011","100","1","0","0","0","0","1"
"19021","100","2","0","0","0","0","1"
"19111","4","92","0","0","0","0","2"
"19121","4","184","0","0","0","0","2"
"19131","4","276","0","0","0","0","2"
"19141","4","368","0","0","0","0","2"
"19151","4","460","0","0","0","0","2"
"19211","7","20","0","0","0","0","3"
"19221","7","40","0","0","0","0","3"
"19231","7","60","0","0","0","0","3"
"19241","7","80","0","0","0","0","3"
"19251","7","100","0","0","0","0","3"
"19311","3","46","0","0","0","0","5"
"19321","3","92","0","0","0","0","5"
"19331","3","138","0","0","0","0","5"
"19341","3","184","0","0","0","0","5"
"19351","3","230","0","0","0","0","5"
"19411","2","90","5","3","2","4","1"
"19421","2","180","5","3","2","4","1"
"19431","2","270","5","3","2","4","1"
"19441","2","360","5","3","2","4","1"
"19451","2","450","5","3","2","4","1"
"19511","100","1","0","0","0","0","1"
"19521","100","2","0","0","0","0","1"
"19531","100","3","0","0","0","0","1"
"19611","3","46","0","0","0","0","3"
"19621","3","92","0","0","0","0","3"
"19631","3","138","0","0","0","0","3"
"19641","3","184","0","0","0","0","3"
"19651","3","230","0","0","0","0","3"
"19711","2","94","0","0","0","0","4"
"19721","2","188","0","0","0","0","4"
"19731","2","282","0","0","0","0","4"
"19741","2","376","0","0","0","0","4"
"19751","2","470","0","0","0","0","4"
"19811","5","46","0","0","0","0","5"
"19821","5","92","0","0","0","0","5"
"19831","5","138","0","0","0","0","5"
"19841","5","184","0","0","0","0","5"
"19851","5","230","0","0","0","0","5"
"19911","101","1","0","0","0","0","2"
"19921","101","2","0","0","0","0","2"
"19931","101","3","0","0","0","0","2"
"20011","4","94","0","0","0","0","3"
"20021","4","188","0","0","0","0","3"
"20031","4","282","0","0","0","0","3"
"20041","4","376","0","0","0","0","3"
"20051","4","470","0","0","0","0","3"
"20111","4","96","0","0","0","0","5"
"20121","4","192","0","0","0","0","5"
"20131","4","288","0","0","0","0","5"
"20141","4","384","0","0","0","0","5"
"20151","4","480","0","0","0","0","5"
"20211","2","96","0","0","0","0","1"
"20221","2","192","0","0","0","0","1"
"20231","2","288","0","0","0","0","1"
"20241","2","384","0","0","0","0","1"
"20251","2","480","0","0","0","0","1"
"20311","4","94","0","0","0","0","2"
"20321","4","188","0","0","0","0","2"
"20331","4","282","0","0","0","0","2"
"20341","4","376","0","0","0","0","2"
"20351","4","470","0","0","0","0","2"
"20411","100","1","0","0","0","0","5"
"20421","100","2","0","0","0","0","5"
"20431","100","3","0","0","0","0","5"
"20511","4","96","0","0","0","0","2"
"20521","4","192","0","0","0","0","2"
"20531","4","288","0","0","0","0","2"
"20541","4","384","0","0","0","0","2"
"20551","4","480","0","0","0","0","2"
"20611","2","96","0","0","0","0","4"
"20621","2","192","0","0","0","0","4"
"20631","2","288","0","0","0","0","4"
"20641","2","384","0","0","0","0","4"
"20651","2","480","0","0","0","0","4"
"20711","3","44","0","0","0","0","1"
"20721","3","88","0","0","0","0","1"
"20731","3","132","0","0","0","0","1"
"20741","3","176","0","0","0","0","1"
"20751","3","220","0","0","0","0","1"
"20811","3","44","0","0","0","0","2"
"20821","3","88","0","0","0","0","2"
"20831","3","132","0","0","0","0","2"
"20841","3","176","0","0","0","0","2"
"20851","3","220","0","0","0","0","2"
"20911","100","1","0","0","0","0","3"
"20921","100","2","0","0","0","0","3"
"20931","100","3","0","0","0","0","3"
"21011","4","96","0","0","0","0","4"
"21021","4","192","0","0","0","0","4"
"21031","4","288","0","0","0","0","4"
"21041","4","384","0","0","0","0","4"
"21051","4","480","0","0","0","0","4"
"21111","4","96","0","0","0","0","1"
"21121","4","192","0","0","0","0","1"
"21131","4","288","0","0","0","0","1"
"21141","4","384","0","0","0","0","1"
"21151","4","480","0","0","0","0","1"
"21211","4","96","0","0","0","0","3"
"21221","4","192","0","0","0","0","3"
"21231","4","288","0","0","0","0","3"
"21241","4","384","0","0","0","0","3"
"21251","4","480","0","0","0","0","3"
"21311","2","94","0","0","0","0","5"
"21321","2","188","0","0","0","0","5"
"21331","2","282","0","0","0","0","5"
"21341","2","376","0","0","0","0","5"
"21351","2","470","0","0","0","0","5"
"21411","3","46","0","0","0","0","2"
"21421","3","92","0","0","0","0","2"
"21431","3","138","0","0","0","0","2"
"21441","3","184","0","0","0","0","2"
"21451","3","230","0","0","0","0","2"
"21511","5","46","0","0","0","0","4"
"21521","5","92","0","0","0","0","4"
"21531","5","138","0","0","0","0","4"
"21541","5","184","0","0","0","0","4"
"21551","5","230","0","0","0","0","4"
"21611","2","96","0","0","0","0","5"
"21621","2","192","0","0","0","0","5"
"21631","2","288","0","0","0","0","5"
"21641","2","384","0","0","0","0","5"
"21651","2","480","0","0","0","0","5"
"21711","100","1","0","0","0","0","2"
"21721","100","2","0","0","0","0","2"
"21731","100","3","0","0","0","0","2"
"21811","2","96","0","0","0","0","3"
"21821","2","192","0","0","0","0","3"
"21831","2","288","0","0","0","0","3"
"21841","2","384","0","0","0","0","3"
"21851","2","480","0","0","0","0","3"
"21911","3","46","0","0","0","0","4"
"21921","3","92","0","0","0","0","4"
"21931","3","138","0","0","0","0","4"
"21941","3","184","0","0","0","0","4"
"21951","3","230","0","0","0","0","4"
"22011","3","46","0","0","0","0","1"
"22021","3","92","0","0","0","0","1"
"22031","3","138","0","0","0","0","1"
"22041","3","184","0","0","0","0","1"
"22051","3","230","0","0","0","0","1"
"22111","2","96","0","0","0","0","2"
"22121","2","192","0","0","0","0","2"
"22131","2","288","0","0","0","0","2"
"22141","2","384","0","0","0","0","2"
"22151","2","480","0","0","0","0","2"
"22211","4","90","5","3","2","4","1"
"22221","4","180","5","3","2","4","1"
"22231","4","270","5","3","2","4","1"
"22241","4","360","5","3","2","4","1"
"22251","4","450","5","3","2","4","1"
