7c42860b83fdf00c3e01f596841df16e5cc316243669a218f56d1d35430685a1,2b476d47bd00d9a7494e1bb30cb950a964a50e5b55f26df6bb676b0adc309ee3,eebf202d86d4a75e9be5747a58b54ccfae2f28bd1118e961c45384b8a5ce90fe,e30bc19c9ae30e3f1ca764144a6b01bd6ee4af9b315715a085536f5c7c5b2f6b,04db6edf24d81c409dfcae3a81ccdc5e6dca51b2908fb1c933bac4d434ae5d8d
"2","85","1032","770321901","770321905"
"2","90","632","770322001","770322001"
"2","90","732","770322001","770322002"
"2","90","832","770322001","770322003"
"2","90","932","770322001","770322004"
"2","85","1032","770322001","770322005"
"2","90","632","770322101","770322101"
"2","90","732","770322101","770322102"
"2","90","832","770322101","770322103"
"2","90","932","770322101","770322104"
"2","85","1032","770322101","770322105"
"2","90","632","770322201","770322201"
"2","90","732","770322201","770322202"
"2","90","832","770322201","770322203"
"2","90","932","770322201","770322204"
"2","85","1032","770322201","770322205"
"2","90","632","770322301","770322301"
"2","90","732","770322301","770322302"
"2","90","832","770322301","770322303"
"2","90","932","770322301","770322304"
"2","85","1032","770322301","770322305"
"2","90","632","770322401","770322401"
"2","90","732","770322401","770322402"
"2","90","832","770322401","770322403"
"2","90","932","770322401","770322404"
"2","85","1032","770322401","770322405"
"3","90","133","770330101","770330101"
"3","90","233","770330101","770330102"
"3","90","133","770330201","770330201"
"3","90","233","770330201","770330202"
"3","90","133","770330301","770330301"
"3","90","233","770330301","770330302"
"3","90","133","770330401","770330401"
"3","90","233","770330401","770330402"
"3","90","133","770330501","770330501"
"3","90","233","770330501","770330502"
"3","90","333","770330601","770330601"
"3","90","333","770330701","770330701"
"3","90","333","770330801","770330801"
"3","90","333","770330901","770330901"
"3","90","333","770331001","770331001"
"3","90","333","770331101","770331101"
"3","90","333","770331201","770331201"
"3","90","333","770331301","770331301"
"3","90","333","770331401","770331401"
"3","90","333","770331501","770331501"
"3","90","333","770331601","770331601"
"3","90","333","770331701","770331701"
"3","90","333","770331801","770331801"
"3","90","333","770331901","770331901"
"3","90","333","770332001","770332001"
"3","90","635","770332101","770332101"
"3","90","635","770332201","770332201"
"3","90","635","770332301","770332301"
"3","90","635","770332401","770332401"
"3","90","635","770332501","770332501"
"3","90","735","770332601","770332601"
"3","90","735","770332701","770332701"
"3","90","735","770332801","770332801"
"3","90","735","770332901","770332901"
"3","90","735","770333001","770333001"
"3","90","835","770333101","770333101"
"3","90","835","770333201","770333201"
"3","90","835","770333301","770333301"
"3","90","835","770333401","770333401"
"3","90","835","770333501","770333501"
"3","90","935","770333601","770333601"
"3","90","935","770333701","770333701"
"3","90","935","770333801","770333801"
"3","90","935","770333901","770333901"
"3","90","935","770334001","770334001"
"3","85","1035","770334101","770334101"
"3","85","1035","770334201","770334201"
"3","85","1035","770334301","770334301"
"3","85","1035","770334401","770334401"
"3","85","1035","770334501","770334501"
"1","90","241","770410101","770410101"
"1","90","241","770410201","770410201"
"1","90","241","770410301","770410301"
"1","90","241","770410401","770410401"
"1","90","241","770410501","770410501"
"1","90","241","770410601","770410601"
"1","90","241","770410701","770410701"
"1","90","241","770410801","770410801"
"1","90","241","770410901","770410901"
"1","90","241","770411001","770411001"
"1","90","241","770411101","770411101"
"1","90","241","770411201","770411201"
"1","90","241","770411301","770411301"
"1","90","241","770411401","770411401"
"1","90","241","770411501","770411501"
"1","90","241","770411601","770411601"
"1","90","241","770411701","770411701"
"1","90","241","770411801","770411801"
"1","90","241","770411901","770411901"
"1","90","241","770412001","770412001"
"1","90","241","770412101","770412101"
"1","90","241","770412201","770412201"
"1","90","241","770412301","770412301"
"1","90","241","770412401","770412401"
"1","90","241","770412501","770412501"
"1","90","241","770412601","770412601"
"1","90","241","770412701","770412701"
"1","90","241","770412801","770412801"
"1","90","241","770412901","770412901"
"1","90","241","770413001","770413001"
"1","90","241","770413101","770413101"
"1","90","241","770413201","770413201"
"1","90","241","770413301","770413301"
"1","90","241","770413401","770413401"
"1","90","241","770413501","770413501"
"1","90","241","770413601","770413601"
"1","90","641","770413701","770413701"
"1","90","741","770413701","770413702"
"1","90","841","770413701","770413703"
"1","90","941","770413701","770413704"
"1","85","1041","770413701","770413705"
"1","90","641","770413801","770413801"
"1","90","741","770413801","770413802"
"1","90","841","770413801","770413803"
"1","90","941","770413801","770413804"
"1","85","1041","770413801","770413805"
"1","90","641","770413901","770413901"
"1","90","741","770413901","770413902"
"1","90","841","770413901","770413903"
"1","90","941","770413901","770413904"
"1","85","1041","770413901","770413905"
"1","90","641","770414001","770414001"
"1","90","741","770414001","770414002"
"1","90","841","770414001","770414003"
"1","90","941","770414001","770414004"
"1","85","1041","770414001","770414005"
"1","90","641","770414101","770414101"
"1","90","741","770414101","770414102"
"1","90","841","770414101","770414103"
"1","90","941","770414101","770414104"
"1","85","1041","770414101","770414105"
"1","90","641","770414201","770414201"
"1","90","741","770414201","770414202"
"1","90","841","770414201","770414203"
"1","90","941","770414201","770414204"
"1","85","1041","770414201","770414205"
"1","90","641","770414301","770414301"
"1","90","741","770414301","770414302"
"1","90","841","770414301","770414303"
"1","90","941","770414301","770414304"
"1","85","1041","770414301","770414305"
"1","90","641","770414401","770414401"
"1","90","741","770414401","770414402"
"1","90","841","770414401","770414403"
"1","90","941","770414401","770414404"
"1","85","1041","770414401","770414405"
"1","90","641","770414501","770414501"
"1","90","741","770414501","770414502"
"1","90","841","770414501","770414503"
"1","90","941","770414501","770414504"
"1","85","1041","770414501","770414505"
"1","90","641","770414601","770414601"
"1","90","741","770414601","770414602"
"1","90","841","770414601","770414603"
"1","90","941","770414601","770414604"
"1","85","1041","770414601","770414605"
"1","90","641","770414701","770414701"
"1","90","741","770414701","770414702"
"1","90","841","770414701","770414703"
"1","90","941","770414701","770414704"
"1","85","1041","770414701","770414705"
"1","90","641","770414801","770414801"
"1","90","741","770414801","770414802"
"1","90","841","770414801","770414803"
"1","90","941","770414801","770414804"
"1","85","1041","770414801","770414805"
"1","90","641","770414901","770414901"
"1","90","741","770414901","770414902"
"1","90","841","770414901","770414903"
"1","90","941","770414901","770414904"
"1","85","1041","770414901","770414905"
"1","90","641","770415001","770415001"
"1","90","741","770415001","770415002"
"1","90","841","770415001","770415003"
"1","90","941","770415001","770415004"
"1","85","1041","770415001","770415005"
"1","90","641","770415101","770415101"
"1","90","741","770415101","770415102"
"1","90","841","770415101","770415103"
"1","90","941","770415101","770415104"
"1","85","1041","770415101","770415105"
"1","90","641","770415201","770415201"
"1","90","741","770415201","770415202"
"1","90","841","770415201","770415203"
"1","90","941","770415201","770415204"
"1","85","1041","770415201","770415205"
"1","90","641","770415301","770415301"
"1","90","741","770415301","770415302"
"1","90","841","770415301","770415303"
"1","90","941","770415301","770415304"
"1","85","1041","770415301","770415305"
"1","90","641","770415401","770415401"
"1","90","741","770415401","770415402"
"1","90","841","770415401","770415403"
"1","90","941","770415401","770415404"
"1","85","1041","770415401","770415405"
"1","90","641","770415501","770415501"
"1","90","741","770415501","770415502"
"1","90","841","770415501","770415503"
"1","90","941","770415501","770415504"
"1","85","1041","770415501","770415505"
"1","90","641","770415601","770415601"
"1","90","741","770415601","770415602"
"1","90","841","770415601","770415603"
"1","90","941","770415601","770415604"
"1","85","1041","770415601","770415605"
"1","90","641","770415701","770415701"
"1","90","741","770415701","770415702"
"1","90","841","770415701","770415703"
"1","90","941","770415701","770415704"
"1","85","1041","770415701","770415705"
"1","90","641","770415801","770415801"
"1","90","741","770415801","770415802"
"1","90","841","770415801","770415803"
"1","90","941","770415801","770415804"
"1","85","1041","770415801","770415805"
"1","90","641","770415901","770415901"
"1","90","741","770415901","770415902"
"1","90","841","770415901","770415903"
"1","90","941","770415901","770415904"
"1","85","1041","770415901","770415905"
"1","90","641","770416001","770416001"
"1","90","741","770416001","770416002"
"1","90","841","770416001","770416003"
"1","90","941","770416001","770416004"
"1","85","1041","770416001","770416005"
"1","90","641","770416101","770416101"
"1","90","741","770416101","770416102"
"1","90","841","770416101","770416103"
"1","90","941","770416101","770416104"
"1","85","1041","770416101","770416105"
"1","90","641","770416201","770416201"
"1","90","741","770416201","770416202"
"1","90","841","770416201","770416203"
"1","90","941","770416201","770416204"
"1","85","1041","770416201","770416205"
"1","90","641","770416301","770416301"
"1","90","741","770416301","770416302"
"1","90","841","770416301","770416303"
"1","90","941","770416301","770416304"
"1","85","1041","770416301","770416305"
"1","90","641","770416401","770416401"
"1","90","741","770416401","770416402"
"1","90","841","770416401","770416403"
"1","90","941","770416401","770416404"
"1","85","1041","770416401","770416405"
"1","90","641","770416501","770416501"
"1","90","741","770416501","770416502"
"1","90","841","770416501","770416503"
"1","90","941","770416501","770416504"
"1","85","1041","770416501","770416505"
"1","90","641","770416601","770416601"
"1","90","741","770416601","770416602"
"1","90","841","770416601","770416603"
"1","90","941","770416601","770416604"
"1","85","1041","770416601","770416605"
"1","90","641","770416701","770416701"
"1","90","741","770416701","770416702"
"1","90","841","770416701","770416703"
"1","90","941","770416701","770416704"
"1","85","1041","770416701","770416705"
"1","90","641","770416801","770416801"
"1","90","741","770416801","770416802"
"1","90","841","770416801","770416803"
"1","90","941","770416801","770416804"
"1","85","1041","770416801","770416805"
"1","90","641","770416901","770416901"
"1","90","741","770416901","770416902"
"1","90","841","770416901","770416903"
"1","90","941","770416901","770416904"
"1","85","1041","770416901","770416905"
"1","90","641","770417001","770417001"
"1","90","741","770417001","770417002"
"1","90","841","770417001","770417003"
"1","90","941","770417001","770417004"
"1","85","1041","770417001","770417005"
"1","90","641","770417101","770417101"
"1","90","741","770417101","770417102"
"1","90","841","770417101","770417103"
"1","90","941","770417101","770417104"
"1","85","1041","770417101","770417105"
"1","90","641","770417201","770417201"
"1","90","741","770417201","770417202"
"1","90","841","770417201","770417203"
"1","90","941","770417201","770417204"
"1","85","1041","770417201","770417205"
"2","90","242","770420101","770420101"
"2","90","242","770420201","770420201"
"2","90","242","770420301","770420301"
"2","90","242","770420401","770420401"
"2","90","242","770420501","770420501"
"2","90","242","770420601","770420601"
"2","90","242","770420701","770420701"
"2","90","242","770420801","770420801"
"2","90","242","770420901","770420901"
"2","90","242","770421001","770421001"
"2","90","242","770421101","770421101"
"2","90","242","770421201","770421201"
"2","90","342","770421301","770421301"
"2","90","342","770421401","770421401"
"2","90","642","770421501","770421501"
"2","90","742","770421501","770421502"
"2","90","842","770421501","770421503"
"2","90","942","770421501","770421504"
"2","85","1042","770421501","770421505"
"2","90","642","770421601","770421601"
"2","90","742","770421601","770421602"
"2","90","842","770421601","770421603"
"2","90","942","770421601","770421604"
"2","85","1042","770421601","770421605"
"2","90","642","770421701","770421701"
"2","90","742","770421701","770421702"
"2","90","842","770421701","770421703"
"2","90","942","770421701","770421704"
"2","85","1042","770421701","770421705"
"2","90","642","770421801","770421801"
"2","90","742","770421801","770421802"
"2","90","842","770421801","770421803"
"2","90","942","770421801","770421804"
"2","85","1042","770421801","770421805"
"2","90","642","770421901","770421901"
"2","90","742","770421901","770421902"
"2","90","842","770421901","770421903"
"2","90","942","770421901","770421904"
"2","85","1042","770421901","770421905"
"2","90","642","770422001","770422001"
"2","90","742","770422001","770422002"
"2","90","842","770422001","770422003"
"2","90","942","770422001","770422004"
"2","85","1042","770422001","770422005"
"2","90","642","770422101","770422101"
"2","90","742","770422101","770422102"
"2","90","842","770422101","770422103"
"2","90","942","770422101","770422104"
"2","85","1042","770422101","770422105"
"2","90","642","770422201","770422201"
"2","90","742","770422201","770422202"
"2","90","842","770422201","770422203"
"2","90","942","770422201","770422204"
"2","85","1042","770422201","770422205"
"2","90","642","770422301","770422301"
"2","90","742","770422301","770422302"
"2","90","842","770422301","770422303"
"2","90","942","770422301","770422304"
"2","85","1042","770422301","770422305"
"2","90","642","770422401","770422401"
"2","90","742","770422401","770422402"
"2","90","842","770422401","770422403"
"2","90","942","770422401","770422404"
"2","85","1042","770422401","770422405"
"2","90","642","770422501","770422501"
"2","90","742","770422501","770422502"
"2","90","842","770422501","770422503"
"2","90","942","770422501","770422504"
"2","85","1042","770422501","770422505"
"2","90","642","770422601","770422601"
"2","90","742","770422601","770422602"
"2","90","842","770422601","770422603"
"2","90","942","770422601","770422604"
"2","85","1042","770422601","770422605"
"2","90","643","770422701","770422701"
"2","90","743","770422701","770422702"
"2","90","843","770422701","770422703"
"2","90","943","770422701","770422704"
"2","85","1043","770422701","770422705"
"2","90","643","770422801","770422801"
"2","90","743","770422801","770422802"
"2","90","843","770422801","770422803"
"2","90","943","770422801","770422804"
"2","85","1043","770422801","770422805"
"1","90","251","770510101","770510101"
"1","90","251","770510201","770510201"
"1","90","251","770510301","770510301"
"1","90","251","770510401","770510401"
"1","90","251","770510501","770510501"
"1","90","251","770510601","770510601"
"1","90","251","770510701","770510701"
"1","90","251","770510801","770510801"
"1","90","251","770510901","770510901"
"1","90","251","770511001","770511001"
"1","90","251","770511101","770511101"
"1","90","251","770511201","770511201"
"1","90","251","770511301","770511301"
"1","90","251","770511401","770511401"
"1","90","251","770511501","770511501"
"1","90","251","770511601","770511601"
"1","90","251","770511701","770511701"
"1","90","251","770511801","770511801"
"1","90","251","770511901","770511901"
"1","90","251","770512001","770512001"
"1","90","251","770512101","770512101"
"1","90","251","770512201","770512201"
"1","90","251","770512301","770512301"
"1","90","251","770512401","770512401"
"1","90","251","770512501","770512501"
"1","90","251","770512601","770512601"
"1","90","251","770512701","770512701"
"1","90","251","770512801","770512801"
"1","90","251","770512901","770512901"
"1","90","251","770513001","770513001"
"1","90","251","770513101","770513101"
"1","90","251","770513201","770513201"
"1","90","251","770513301","770513301"
"1","90","251","770513401","770513401"
"1","90","251","770513501","770513501"
"1","90","251","770513601","770513601"
"1","90","651","770513701","770513701"
"1","90","751","770513701","770513702"
"1","90","851","770513701","770513703"
"1","90","951","770513701","770513704"
"1","85","1051","770513701","770513705"
"1","90","651","770513801","770513801"
"1","90","751","770513801","770513802"
"1","90","851","770513801","770513803"
"1","90","951","770513801","770513804"
"1","85","1051","770513801","770513805"
"1","90","651","770513901","770513901"
"1","90","751","770513901","770513902"
"1","90","851","770513901","770513903"
"1","90","951","770513901","770513904"
"1","85","1051","770513901","770513905"
"1","90","651","770514001","770514001"
"1","90","751","770514001","770514002"
"1","90","851","770514001","770514003"
"1","90","951","770514001","770514004"
"1","85","1051","770514001","770514005"
"1","90","651","770514101","770514101"
"1","90","751","770514101","770514102"
"1","90","851","770514101","770514103"
"1","90","951","770514101","770514104"
"1","85","1051","770514101","770514105"
"1","90","651","770514201","770514201"
"1","90","751","770514201","770514202"
"1","90","851","770514201","770514203"
"1","90","951","770514201","770514204"
"1","85","1051","770514201","770514205"
"1","90","651","770514301","770514301"
"1","90","751","770514301","770514302"
"1","90","851","770514301","770514303"
"1","90","951","770514301","770514304"
"1","85","1051","770514301","770514305"
"1","90","651","770514401","770514401"
"1","90","751","770514401","770514402"
"1","90","851","770514401","770514403"
"1","90","951","770514401","770514404"
"1","85","1051","770514401","770514405"
"1","90","651","770514501","770514501"
"1","90","751","770514501","770514502"
"1","90","851","770514501","770514503"
"1","90","951","770514501","770514504"
"1","85","1051","770514501","770514505"
"1","90","651","770514601","770514601"
"1","90","751","770514601","770514602"
"1","90","851","770514601","770514603"
"1","90","951","770514601","770514604"
"1","85","1051","770514601","770514605"
"1","90","651","770514701","770514701"
"1","90","751","770514701","770514702"
"1","90","851","770514701","770514703"
"1","90","951","770514701","770514704"
"1","85","1051","770514701","770514705"
"1","90","651","770514801","770514801"
"1","90","751","770514801","770514802"
"1","90","851","770514801","770514803"
"1","90","951","770514801","770514804"
"1","85","1051","770514801","770514805"
"1","90","651","770514901","770514901"
"1","90","751","770514901","770514902"
"1","90","851","770514901","770514903"
"1","90","951","770514901","770514904"
"1","85","1051","770514901","770514905"
"1","90","651","770515001","770515001"
"1","90","751","770515001","770515002"
"1","90","851","770515001","770515003"
"1","90","951","770515001","770515004"
"1","85","1051","770515001","770515005"
"1","90","651","770515101","770515101"
"1","90","751","770515101","770515102"
"1","90","851","770515101","770515103"
"1","90","951","770515101","770515104"
"1","85","1051","770515101","770515105"
"1","90","651","770515201","770515201"
"1","90","751","770515201","770515202"
"1","90","851","770515201","770515203"
"1","90","951","770515201","770515204"
"1","85","1051","770515201","770515205"
"1","90","651","770515301","770515301"
"1","90","751","770515301","770515302"
"1","90","851","770515301","770515303"
"1","90","951","770515301","770515304"
"1","85","1051","770515301","770515305"
"1","90","651","770515401","770515401"
"1","90","751","770515401","770515402"
"1","90","851","770515401","770515403"
"1","90","951","770515401","770515404"
"1","85","1051","770515401","770515405"
"1","90","651","770515501","770515501"
"1","90","751","770515501","770515502"
"1","90","851","770515501","770515503"
"1","90","951","770515501","770515504"
"1","85","1051","770515501","770515505"
"1","90","651","770515601","770515601"
"1","90","751","770515601","770515602"
"1","90","851","770515601","770515603"
"1","90","951","770515601","770515604"
"1","85","1051","770515601","770515605"
"1","90","651","770515701","770515701"
"1","90","751","770515701","770515702"
"1","90","851","770515701","770515703"
"1","90","951","770515701","770515704"
"1","85","1051","770515701","770515705"
"1","90","651","770515801","770515801"
"1","90","751","770515801","770515802"
"1","90","851","770515801","770515803"
"1","90","951","770515801","770515804"
"1","85","1051","770515801","770515805"
"1","90","651","770515901","770515901"
"1","90","751","770515901","770515902"
"1","90","851","770515901","770515903"
"1","90","951","770515901","770515904"
"1","85","1051","770515901","770515905"
"1","90","651","770516001","770516001"
"1","90","751","770516001","770516002"
"1","90","851","770516001","770516003"
"1","90","951","770516001","770516004"
"1","85","1051","770516001","770516005"
"1","90","651","770516101","770516101"
"1","90","751","770516101","770516102"
"1","90","851","770516101","770516103"
"1","90","951","770516101","770516104"
"1","85","1051","770516101","770516105"
"1","90","651","770516201","770516201"
"1","90","751","770516201","770516202"
"1","90","851","770516201","770516203"
"1","90","951","770516201","770516204"
"1","85","1051","770516201","770516205"
"1","90","651","770516301","770516301"
"1","90","751","770516301","770516302"
"1","90","851","770516301","770516303"
"1","90","951","770516301","770516304"
"1","85","1051","770516301","770516305"
"1","90","651","770516401","770516401"
"1","90","751","770516401","770516402"
"1","90","851","770516401","770516403"
"1","90","951","770516401","770516404"
"1","85","1051","770516401","770516405"
"1","90","651","770516501","770516501"
"1","90","751","770516501","770516502"
"1","90","851","770516501","770516503"
"1","90","951","770516501","770516504"
"1","85","1051","770516501","770516505"
"1","90","651","770516601","770516601"
"1","90","751","770516601","770516602"
"1","90","851","770516601","770516603"
"1","90","951","770516601","770516604"
"1","85","1051","770516601","770516605"
"1","90","651","770516701","770516701"
"1","90","751","770516701","770516702"
"1","90","851","770516701","770516703"
"1","90","951","770516701","770516704"
"1","85","1051","770516701","770516705"
"1","90","651","770516801","770516801"
"1","90","751","770516801","770516802"
"1","90","851","770516801","770516803"
"1","90","951","770516801","770516804"
"1","85","1051","770516801","770516805"
"1","90","651","770516901","770516901"
"1","90","751","770516901","770516902"
"1","90","851","770516901","770516903"
"1","90","951","770516901","770516904"
"1","85","1051","770516901","770516905"
"1","90","651","770517001","770517001"
"1","90","751","770517001","770517002"
"1","90","851","770517001","770517003"
"1","90","951","770517001","770517004"
"1","85","1051","770517001","770517005"
"1","90","651","770517101","770517101"
"1","90","751","770517101","770517102"
"1","90","851","770517101","770517103"
"1","90","951","770517101","770517104"
"1","85","1051","770517101","770517105"
"1","90","651","770517201","770517201"
"1","90","751","770517201","770517202"
"1","90","851","770517201","770517203"
"1","90","951","770517201","770517204"
"1","85","1051","770517201","770517205"
"2","90","252","770520101","770520101"
"2","90","252","770520201","770520201"
"2","90","252","770520301","770520301"
"2","90","252","770520401","770520401"
"2","90","252","770520501","770520501"
"2","90","252","770520601","770520601"
"2","90","252","770520701","770520701"
"2","90","252","770520801","770520801"
"2","90","252","770520901","770520901"
"2","90","252","770521001","770521001"
"2","90","252","770521101","770521101"
"2","90","252","770521201","770521201"
"2","90","352","770521301","770521301"
"2","90","352","770521401","770521401"
"2","90","652","770521501","770521501"
"2","90","752","770521501","770521502"
"2","90","852","770521501","770521503"
"2","90","952","770521501","770521504"
"2","85","1052","770521501","770521505"
"2","90","652","770521601","770521601"
"2","90","752","770521601","770521602"
"2","90","852","770521601","770521603"
"2","90","952","770521601","770521604"
"2","85","1052","770521601","770521605"
"2","90","652","770521701","770521701"
"2","90","752","770521701","770521702"
"2","90","852","770521701","770521703"
"2","90","952","770521701","770521704"
"2","85","1052","770521701","770521705"
"2","90","652","770521801","770521801"
"2","90","752","770521801","770521802"
"2","90","852","770521801","770521803"
"2","90","952","770521801","770521804"
"2","85","1052","770521801","770521805"
"2","90","652","770521901","770521901"
"2","90","752","770521901","770521902"
"2","90","852","770521901","770521903"
"2","90","952","770521901","770521904"
"2","85","1052","770521901","770521905"
"2","90","652","770522001","770522001"
"2","90","752","770522001","770522002"
"2","90","852","770522001","770522003"
"2","90","952","770522001","770522004"
"2","85","1052","770522001","770522005"
"2","90","652","770522101","770522101"
"2","90","752","770522101","770522102"
"2","90","852","770522101","770522103"
"2","90","952","770522101","770522104"
"2","85","1052","770522101","770522105"
"2","90","652","770522201","770522201"
"2","90","752","770522201","770522202"
"2","90","852","770522201","770522203"
"2","90","952","770522201","770522204"
"2","85","1052","770522201","770522205"
"2","90","652","770522301","770522301"
"2","90","752","770522301","770522302"
"2","90","852","770522301","770522303"
"2","90","952","770522301","770522304"
"2","85","1052","770522301","770522305"
"2","90","652","770522401","770522401"
"2","90","752","770522401","770522402"
"2","90","852","770522401","770522403"
"2","90","952","770522401","770522404"
"2","85","1052","770522401","770522405"
"2","90","652","770522501","770522501"
"2","90","752","770522501","770522502"
"2","90","852","770522501","770522503"
"2","90","952","770522501","770522504"
"2","85","1052","770522501","770522505"
"2","90","652","770522601","770522601"
"2","90","752","770522601","770522602"
"2","90","852","770522601","770522603"
"2","90","952","770522601","770522604"
"2","85","1052","770522601","770522605"
"2","90","653","770522701","770522701"
"2","90","753","770522701","770522702"
"2","90","853","770522701","770522703"
"2","90","953","770522701","770522704"
"2","85","1053","770522701","770522705"
"2","90","653","770522801","770522801"
"2","90","753","770522801","770522802"
"2","90","853","770522801","770522803"
"2","90","953","770522801","770522804"
"2","85","1053","770522801","770522805"
"3","90","253","770530101","770530101"
"3","90","253","770530201","770530201"
"3","90","253","770530301","770530301"
"3","90","253","770530401","770530401"
"3","90","253","770530501","770530501"
"3","90","353","770530601","770530601"
"3","90","353","770530701","770530701"
"3","90","353","770530801","770530801"
"3","90","353","770530901","770530901"
"3","90","353","770531001","770531001"
"3","90","353","770531101","770531101"
"3","90","353","770531201","770531201"
"3","90","353","770531301","770531301"
"3","90","353","770531401","770531401"
"3","90","353","770531501","770531501"
"3","90","553","770531601","770531601"
"3","90","553","770531701","770531701"
"3","90","553","770531801","770531801"
"3","90","553","770531901","770531901"
"3","90","553","770532001","770532001"
"3","90","553","770532101","770532101"
"3","90","553","770532201","770532201"
"3","90","553","770532301","770532301"
"3","90","553","770532401","770532401"
"3","90","553","770532501","770532501"
"3","90","553","770532601","770532601"
"3","90","553","770532701","770532701"
"3","90","553","770532801","770532801"
"3","90","553","770532901","770532901"
"3","90","553","770533001","770533001"
"3","90","553","770533101","770533101"
"3","90","553","770533201","770533201"
"3","90","553","770533301","770533301"
"3","90","553","770533401","770533401"
"3","90","553","770533501","770533501"
"3","90","553","770533601","770533601"
"3","90","553","770533701","770533701"
"3","90","553","770533801","770533801"
"3","90","553","770533901","770533901"
"3","90","553","770534001","770534001"
"3","85","553","770534101","770534101"
"3","85","553","770534201","770534201"
"3","85","553","770534301","770534301"
"3","85","553","770534401","770534401"
"3","85","553","770534501","770534501"
