927f801098e4a4777c03cee36aca153e165046dffba314848b3a7c1e4b3b4d61,c07503fc8e123fe7cfaf9dcd756437cc1181edfd5668000aa78e090823332bcc,27c6b1889faf502c026c1dbda63f1e606daff26abd46bcbbca70c2ca20532c04,3eb4b9a3fcd559bf1e76ddfc2adc268089d1916ac1040d62bc26944af0c89557,9d91436de11aab26bd5df14626e708b2429721d12291ab2e42e795f9e3f21c0e,611fd8bb1b7f1ed0754ec3838e09a44b7d02c3d9e8a82419579746316b59694a,e7e7019f255544347fef13ba083067bee736bdf2300d3794225ef63b92b50e62,6ad4200823c4c352c2fde808d0c93665d1a3987e067160075521f6c56f2287bb,9df199b6b34fe0f53c8e02b16e0eb3bfba3b517d0018b8364b37b58b3fc31a13,bbf2604fba3abdacb59b60fec03f713cd46dabc2d426bc32e4b801bbc0eca8f7,bd14f1ac9fe1b87fe6376eb2e6d877f4a773f9f1e8fedbf06ab7cf9695be7f3c,7d62e6a6826eec746fcdb9b4f50f6287dd9f99bd201d8150ffcd3ccc7e52420e,c01cac703b976790e079a36157d5d95f5875ba83aa1c67010e7dc2ec74fb3e5d,f47dd3fcb3f275ae6e43911883465b00f5ad434a1c88ef75de102802f934c430
"0","61086002","2022/06/13 16:00:00","0","601","9004","61086002","0","10086","10086102","6004","10","2022/06/29 15:59:59","完成10次活動冒險（前後篇共通）"
"0","61088001","2022/07/01 16:00:00","0","601","9012","61088001","0","10088","10088101","6008","1","2022/07/19 15:59:59","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） "
"0","61088002","2022/07/01 16:00:00","0","601","9004","61088002","0","10088","10088102","6004","10","2022/07/19 15:59:59","完成10次活動冒險"
"0","61089001","2022/07/19 16:00:00","0","601","9012","61089001","0","10089","10089101","6008","1","2022/07/28 15:59:59","挑戰 1 次魔物的公主吧（全難易度共通） "
"0","61089002","2022/07/19 16:00:00","0","601","9004","61089002","0","10089","10089102","6004","10","2022/07/28 15:59:59","完成10次活動冒險"
"0","61090001","2022/08/01 16:00:00","0","601","9012","61090001","0","10090","10090101","6008","1","2022/08/19 15:59:59","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） "
"0","61090002","2022/08/01 16:00:00","0","601","9004","61090002","0","10090","10090102","6004","10","2022/08/19 15:59:59","完成10次活動冒險"
"0","61091001","2022/08/19 16:00:00","0","601","9012","61091001","0","10091","10091101","6008","1","2022/08/28 15:59:59","挑戰 1 次無名的藝術吧（全難易度共通）"
"0","61091002","2022/08/19 16:00:00","0","601","9004","61091002","0","10091","10091102","6004","10","2022/08/28 15:59:59","完成10次活動冒險"
"0","61092001","2022/09/01 16:00:00","0","601","9012","61092001","0","10092","10092101","6008","1","2022/09/19 15:59:59","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） "
"0","61092002","2022/09/01 16:00:00","0","601","9004","61092002","0","10092","10092102","6004","10","2022/09/19 15:59:59","完成10次活動冒險"
"0","61093001","2022/09/19 16:00:00","0","601","9012","61093001","0","10093","10093101","6008","1","2022/09/28 15:59:59","挑戰 1 次爆裂‧時間儀吧（全難易度共通） "
"0","61093002","2022/09/19 16:00:00","0","601","9004","61093002","0","10093","10093102","6004","10","2022/09/28 15:59:59","完成10次活動冒險"
"0","61094001","2022/10/02 16:00:00","0","601","9012","61094001","0","10094","10094101","6008","1","2022/10/20 15:59:59","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） "
"0","61094002","2022/10/02 16:00:00","0","601","9004","61094002","0","10094","10094102","6004","10","2022/10/20 15:59:59","完成10次活動冒險"
"0","61095001","2022/10/19 16:00:00","0","601","9012","61095001","0","10095","10095101","6008","1","2022/10/28 15:59:59","挑戰 1 次究極機械玩具王吧（全難易度共通） "
"0","61095002","2022/10/19 16:00:00","0","601","9004","61095002","0","10095","10095102","6004","10","2022/10/28 15:59:59","完成10次活動冒險"
"0","61096001","2022/11/01 16:00:00","0","601","9012","61096001","0","10096","10096101","6008","1","2022/11/19 15:59:59","挑戰 1 次海將海馬指揮官吧（全難易度皆可） "
"0","61096002","2022/11/01 16:00:00","0","601","9004","61096002","0","10096","10096102","6004","10","2022/11/19 15:59:59","完成10次活動冒險"
"0","61097001","2022/11/18 16:00:00","0","601","9012","61097001","0","10097","10097101","6008","1","2022/11/27 15:59:59","挑戰 1 次作業吧（全難易度皆可） "
"0","61097002","2022/11/18 16:00:00","0","601","9004","61097002","0","10097","10097102","6004","10","2022/11/27 15:59:59","完成10次活動冒險"
"0","61098001","2022/12/01 16:00:00","0","601","9012","61098001","0","10098","10098101","6008","1","2022/12/19 15:59:59","挑戰 1 次月光之門吧（全難易度皆可） "
"0","61098002","2022/12/01 16:00:00","0","601","9004","61098002","0","10098","10098102","6004","10","2022/12/19 15:59:59","完成10次活動冒險"
"0","61099001","2022/12/19 16:00:00","0","601","9012","61099001","0","10099","10099101","6008","1","2022/12/28 15:59:59","挑戰 1 次女王歌唱水母吧（全難易度共通） "
"0","61099002","2022/12/19 16:00:00","0","601","9004","61099002","0","10099","10099102","6004","10","2022/12/28 15:59:59","完成10次活動冒險"
"0","61100001","2023/01/02 16:00:00","0","601","9012","61100001","0","10100","10100101","6008","1","2023/01/20 15:59:59","挑戰 1 次哀執的植物羊吧（全難易度皆可） "
"0","61100002","2023/01/02 16:00:00","0","601","9004","61100002","0","10100","10100102","6004","10","2023/01/20 15:59:59","完成10次活動冒險"
"0","61101001","2023/01/19 16:00:00","0","601","9012","61101001","0","10101","10101101","6008","1","2023/01/28 15:59:59","挑戰 1 次基古魯博士吧（全難易度共通） "
"0","61101002","2023/01/19 16:00:00","0","601","9004","61101002","0","10101","10101102","6004","10","2023/01/28 15:59:59","完成10次活動冒險"
"0","61102001","2023/02/01 16:00:00","0","601","9012","61102001","0","10102","10102101","6008","1","2023/02/19 15:59:59","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） "
"0","61102002","2023/02/01 16:00:00","0","601","9004","61102002","0","10102","10102102","6004","10","2023/02/19 15:59:59","完成10次活動冒險"
"0","61103001","2023/02/17 16:00:00","0","601","9012","61103001","0","10103","10103101","6008","1","2023/02/26 15:59:59","挑戰 1 次哀暴小棉花糖吧（全難易度共通） "
"0","61103002","2023/02/17 16:00:00","0","601","9004","61103002","0","10103","10103102","6004","10","2023/02/26 15:59:59","完成10次活動冒險"
"0","61104001","2023/03/01 16:00:00","0","601","9012","61104001","0","10104","10104101","6008","1","2023/03/19 15:59:59","挑戰1次黑曜魔像（全難度共通）"
"0","61104002","2023/03/01 16:00:00","0","601","9004","61104002","0","10104","10104102","6004","10","2023/03/19 15:59:59","完成10次活動冒險"
"0","61105001","2023/03/19 16:00:00","0","601","9012","61105001","0","10105","10105101","6008","1","2023/03/28 15:59:59","挑戰 1 次反逆獸‧三重吧（全難易度共通） "
"0","61105002","2023/03/19 16:00:00","0","601","9004","61105002","0","10105","10105102","6004","10","2023/03/28 15:59:59","完成10次活動冒險"
"0","61106001","2023/04/01 16:00:00","0","601","9012","61106001","0","10106","10106101","6008","1","2023/04/19 15:59:59","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） "
"0","61106002","2023/04/01 16:00:00","0","601","9004","61106002","0","10106","10106102","6004","10","2023/04/19 15:59:59","完成10次活動冒險"
"0","61107001","2023/04/17 16:00:00","0","601","9012","61107001","0","10107","10107101","6008","1","2023/04/26 15:59:59","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） "
"0","61107002","2023/04/17 16:00:00","0","601","9004","61107002","0","10107","10107102","6004","10","2023/04/26 15:59:59","完成10次活動冒險"
"0","61108001","2023/05/01 16:00:00","0","601","9012","61108001","0","10108","10108101","6008","1","2023/05/19 15:59:59","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） "
"0","61108002","2023/05/01 16:00:00","0","601","9004","61108002","0","10108","10108102","6004","10","2023/05/19 15:59:59","完成10次活動冒險"
"0","61109001","2023/05/19 16:00:00","0","601","9012","61109001","0","10109","10109101","6008","1","2023/05/28 15:59:59","挑戰 1 次邪牛神哞猛吧（全難易度皆可） "
"0","61109002","2023/05/19 16:00:00","0","601","9004","61109002","0","10109","10109102","6004","10","2023/05/28 15:59:59","完成10次活動冒險"
"0","61110001","2023/06/01 16:00:00","0","601","9012","61110001","0","10110","10110101","6008","1","2023/06/29 15:59:59","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61110002","2023/06/01 16:00:00","0","601","9021","61110002","0","10110","10110102","6004","10","2023/06/29 15:59:59","【前篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61111001","2023/06/08 16:00:00","0","601","9012","61111001","0","10110","10111101","6008","1","2023/06/29 15:59:59","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61111002","2023/06/08 16:00:00","0","601","9004","61111002","0","10110","10111102","6004","10","2023/06/29 15:59:59","【後篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61112001","2023/06/16 16:00:00","0","601","9012","61112001","0","10112","10112101","6008","1","2023/06/30 15:59:59","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61112002","2023/06/16 16:00:00","0","601","9004","61112002","0","10112","10112102","6004","10","2023/06/30 15:59:59","【前篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61113001","2023/06/21 16:00:00","0","601","9012","61113001","0","10112","10113101","6008","1","2023/06/30 15:59:59","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61113002","2023/06/21 16:00:00","0","601","9021","61113002","0","10112","10113102","6004","10","2023/06/30 15:59:59","【後篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61114001","2023/07/02 16:00:00","0","601","9012","61114001","0","10114","10114101","6008","1","2023/07/20 15:59:59","挑戰1次祈福託災的招財貓吧（全難易度皆可） "
"0","61114002","2023/07/02 16:00:00","0","601","9004","61114002","0","10114","10114102","6004","10","2023/07/20 15:59:59","完成10次活動冒險"
"0","61115001","2023/07/19 16:00:00","0","601","9012","61115001","0","10115","10115101","6008","1","2023/07/28 15:59:59","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） "
"0","61115002","2023/07/19 16:00:00","0","601","9004","61115002","0","10115","10115102","6004","10","2023/07/28 15:59:59","完成10次活動冒險"
"0","61116001","2023/08/01 16:00:00","0","601","9012","61116001","0","10116","10116101","6008","1","2023/08/19 15:59:59","挑戰1次大王猩猩吧（全難易度皆可） "
"0","61116002","2023/08/01 16:00:00","0","601","9004","61116002","0","10116","10116102","6004","10","2023/08/19 15:59:59","完成10次活動冒險"
"0","61117001","2023/08/18 16:00:00","0","601","9012","61117001","0","10117","10117101","6008","1","2023/08/28 15:59:59","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） "
"0","61117002","2023/08/18 16:00:00","0","601","9004","61117002","0","10117","10117102","6004","10","2023/08/28 15:59:59","完成10次活動冒險"
"0","61118001","2023/09/01 16:00:00","0","601","9012","61118001","0","10118","10118101","6008","1","2023/09/18 15:59:59","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） "
"0","61118002","2023/09/01 16:00:00","0","601","9004","61118002","0","10118","10118102","6004","10","2023/09/18 15:59:59","完成10次活動冒險"
"0","61119001","2023/09/18 16:00:00","0","601","9012","61119001","0","10119","10119101","6008","1","2023/09/28 15:59:59","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） "
"0","61119002","2023/09/18 16:00:00","0","601","9004","61119002","0","10119","10119102","6004","10","2023/09/28 15:59:59","完成10次活動冒險"
"0","61120001","2023/10/01 16:00:00","0","601","9012","61120001","0","10120","10120101","6008","1","2023/10/19 15:59:59","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） "
"0","61120002","2023/10/01 16:00:00","0","601","9004","61120002","0","10120","10120102","6004","10","2023/10/19 15:59:59","完成10次活動冒險"
"0","61121001","2023/10/18 16:00:00","0","601","9012","61121001","0","10121","10121101","6008","1","2023/10/28 15:59:59","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） "
"0","61121002","2023/10/18 16:00:00","0","601","9004","61121002","0","10121","10121102","6004","10","2023/10/28 15:59:59","完成10次活動冒險"
"0","61122001","2023/11/01 16:00:00","0","601","9012","61122001","0","10122","10122101","6008","1","2023/11/19 15:59:59","挑戰1次復活的白色島鯨吧（全難易度皆可） "
"0","61122002","2023/11/01 16:00:00","0","601","9004","61122002","0","10122","10122102","6004","10","2023/11/19 15:59:59","完成10次活動冒險"
"0","61123001","2023/11/17 16:00:00","0","601","9012","61123001","0","10123","10123101","6008","1","2023/11/27 15:59:59","挑戰 1 次海將海馬指揮官吧（全難易度皆可） "
"0","61123002","2023/11/17 16:00:00","0","601","9004","61123002","0","10123","10123102","6004","10","2023/11/27 15:59:59","完成10次活動冒險"
"0","61124001","2023/12/01 16:00:00","0","601","9012","61124001","0","10124","10124101","6008","1","2023/12/19 15:59:59","挑戰1次怨恨亡靈吧（全難易度皆可） "
"0","61124002","2023/12/01 16:00:00","0","601","9004","61124002","0","10124","10124102","6004","10","2023/12/19 15:59:59","完成10次活動冒險"
"0","61125001","2023/12/18 16:00:00","0","601","9012","61125001","0","10125","10125101","6008","1","2023/12/28 15:59:59","挑戰 1 次月光之門吧（全難易度皆可） "
"0","61125002","2023/12/18 16:00:00","0","601","9004","61125002","0","10125","10125102","6004","10","2023/12/28 15:59:59","完成10次活動冒險"
"0","61126001","2024/01/01 16:00:00","0","601","9012","61126001","0","10126","10126101","6008","1","2024/01/19 15:59:59","挑戰1次被解放的暴魔‧阿爾杰什吧（全難易度皆可） "
"0","61126002","2024/01/01 16:00:00","0","601","9004","61126002","0","10126","10126102","6004","10","2024/01/19 15:59:59","完成10次活動冒險"
"0","61127001","2024/01/17 16:00:00","0","601","9012","61127001","0","10127","10127101","6008","1","2024/01/27 15:59:59","挑戰 1 次哀執的植物羊吧（全難易度皆可） "
"0","61127002","2024/01/17 16:00:00","0","601","9004","61127002","0","10127","10127102","6004","10","2024/01/27 15:59:59","完成10次活動冒險"
"0","61128001","2024/02/01 16:00:00","0","601","9012","61128001","0","10128","10128101","6008","1","2024/02/19 15:59:59","挑戰1次哈立德吧（全難易度皆可） "
"0","61128002","2024/02/01 16:00:00","0","601","9004","61128002","0","10128","10128102","6004","10","2024/02/19 15:59:59","完成10次活動冒險"
"0","61129001","2024/02/16 16:00:00","0","601","9012","61129001","0","10129","10129101","6008","1","2024/02/26 15:59:59","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） "
"0","61129002","2024/02/16 16:00:00","0","601","9004","61129002","0","10129","10129102","6004","10","2024/02/26 15:59:59","完成10次活動冒險"
"0","61130001","2024/03/01 16:00:00","0","601","9012","61130001","0","10130","10130101","6008","1","2024/03/19 15:59:59","挑戰1次美空吧（全難易度皆可） "
"0","61130002","2024/03/01 16:00:00","0","601","9004","61130002","0","10130","10130102","6004","10","2024/03/19 15:59:59","完成10次活動冒險"
"0","61131001","2024/03/18 16:00:00","0","601","9012","61131001","0","10131","10131101","6008","1","2024/03/27 15:59:59","挑戰1次黑曜魔像（全難度共通）"
"0","61131002","2024/03/18 16:00:00","0","601","9004","61131002","0","10131","10131102","6004","10","2024/03/27 15:59:59","完成10次活動冒險"
"0","61132001","2024/04/01 16:00:00","0","601","9012","61132001","0","10132","10132101","6008","1","2024/04/19 15:59:59","挑戰1次巴西利斯克‧阿洛斯吧（EX、EX＋除外）"
"0","61132002","2024/04/01 16:00:00","0","601","9004","61132002","0","10132","10132102","6004","10","2024/04/19 15:59:59","完成10次活動冒險"
"0","61133001","2024/04/16 16:00:00","0","601","9012","61133001","0","10133","10133101","6008","1","2024/04/26 15:59:59","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） "
"0","61133002","2024/04/16 16:00:00","0","601","9004","61133002","0","10133","10133102","6004","10","2024/04/26 15:59:59","完成10次活動冒險"
"0","61134001","2024/05/01 16:00:00","0","601","9012","61134001","0","10134","10134101","6008","1","2024/05/19 15:59:59","挑戰1次夢中隕石吧（全難易度皆可） "
"0","61134002","2024/05/01 16:00:00","0","601","9004","61134002","0","10134","10134102","6004","10","2024/05/19 15:59:59","完成10次活動冒險"
"0","61135001","2024/05/17 16:00:00","0","601","9012","61135001","0","10135","10135101","6008","1","2024/05/27 15:59:59","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） "
"0","61135002","2024/05/17 16:00:00","0","601","9004","61135002","0","10135","10135102","6004","10","2024/05/27 15:59:59","完成10次活動冒險"
"0","61136001","2024/06/01 16:00:00","0","601","9012","61136001","0","10136","10136101","6008","1","2024/06/29 15:59:59","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61136002","2024/06/01 16:00:00","0","601","9021","61136002","0","10136","10136102","6004","10","2024/06/29 15:59:59","【前篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61137001","2024/06/08 16:00:00","0","601","9012","61137001","0","10136","10137101","6008","1","2024/06/29 15:59:59","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61137002","2024/06/08 16:00:00","0","601","9004","61137002","0","10136","10137102","6004","10","2024/06/29 15:59:59","【後篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61138001","2024/06/10 16:00:00","0","601","9012","61138001","0","10138","10138101","6008","1","2024/06/27 15:59:59","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61138002","2024/06/10 16:00:00","0","601","9021","61138002","0","10138","10138102","6004","10","2024/06/27 15:59:59","【前篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61139001","2024/06/10 16:00:00","0","601","9012","61139001","0","10138","10139101","6008","1","2024/06/27 15:59:59","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61139002","2024/06/10 16:00:00","0","601","9004","61139002","0","10138","10139102","6004","10","2024/06/27 15:59:59","【後篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61140001","2024/07/01 16:00:00","0","601","9012","61140001","0","10140","10140101","6008","1","2024/07/17 15:59:59","挑戰1次地獄的聖女富美惠吧（EX、EX＋除外）"
"0","61140002","2024/07/01 16:00:00","0","601","9004","61140002","0","10140","10140102","6004","10","2024/07/17 15:59:59","完成10次活動冒險"
"0","61141001","2024/07/18 16:00:00","0","601","9012","61141001","0","10141","10141101","6008","1","2024/07/28 15:59:59","挑戰1次祈福託災的招財貓吧（全難易度皆可） "
"0","61141002","2024/07/18 16:00:00","0","601","9004","61141002","0","10141","10141102","6004","10","2024/07/28 15:59:59","完成10次活動冒險"
"0","61142001","2024/08/01 16:00:00","0","601","9012","61142001","0","10142","10142101","6008","1","2024/08/17 15:59:59","挑戰1次剛雷獸‧雷葛宏吧（EX、EX＋除外）"
"0","61142002","2024/08/01 16:00:00","0","601","9004","61142002","0","10142","10142102","6004","10","2024/08/17 15:59:59","完成10次活動冒險"
"0","61143001","2024/08/18 16:00:00","0","601","9012","61143001","0","10143","10143101","6008","1","2024/08/28 15:59:59","挑戰1次大王猩猩吧（全難易度皆可） "
"0","61143002","2024/08/18 16:00:00","0","601","9004","61143002","0","10143","10143102","6004","10","2024/08/28 15:59:59","完成10次活動冒險"
"0","61144001","2024/09/01 16:00:00","0","601","9012","61144001","0","10144","10144101","6008","1","2024/09/19 15:59:59","挑戰1次魔物植物‧莫培爾培吧（EX、EX＋除外）"
"0","61144002","2024/09/01 16:00:00","0","601","9004","61144002","0","10144","10144102","6004","10","2024/09/19 15:59:59","完成10次活動冒險"
"0","61145001","2024/09/18 16:00:00","0","601","9012","61145001","0","10145","10145101","6008","1","2024/09/28 15:59:59","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） "
"0","61145002","2024/09/18 16:00:00","0","601","9004","61145002","0","10145","10145102","6004","10","2024/09/28 15:59:59","完成10次活動冒險"
"0","61146001","2024/10/01 16:00:00","0","601","9012","61146001","0","10146","10146101","6008","1","2024/10/19 15:59:59","挑戰1次捲土重來‧吉諾吧（EX、EX＋除外）"
"0","61146002","2024/10/01 16:00:00","0","601","9004","61146002","0","10146","10146102","6004","10","2024/10/19 15:59:59","完成10次活動冒險"
"0","61147001","2024/10/18 16:00:00","0","601","9012","61147001","0","10147","10147101","6008","1","2024/10/28 15:59:59","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） "
"0","61147002","2024/10/18 16:00:00","0","601","9004","61147002","0","10147","10147102","6004","10","2024/10/28 15:59:59","完成10次活動冒險"
"0","61148001","2024/11/01 16:00:00","0","601","9012","61148001","0","10148","10148101","6008","1","2024/11/19 15:59:59","挑戰1次盛夏的發狂史萊姆吧（EX、EX＋除外）"
"0","61148002","2024/11/01 16:00:00","0","601","9004","61148002","0","10148","10148102","6004","10","2024/11/19 15:59:59","完成10次活動冒險"
"0","61149001","2024/11/18 16:00:00","0","601","9012","61149001","0","10149","10149101","6008","1","2024/11/28 15:59:59","挑戰1次復活的白色島鯨吧（全難易度皆可） "
"0","61149002","2024/11/18 16:00:00","0","601","9004","61149002","0","10149","10149102","6004","10","2024/11/28 15:59:59","完成10次活動冒險"
"0","61150001","2024/12/01 16:00:00","0","601","9012","61150001","0","10150","10150101","6008","1","2024/12/19 15:59:59","挑戰1次混沌生成系統吧（EX、EX＋除外）"
"0","61150002","2024/12/01 16:00:00","0","601","9004","61150002","0","10150","10150102","6004","10","2024/12/19 15:59:59","完成10次活動冒險"
"0","61151001","2024/12/18 16:00:00","0","601","9012","61151001","0","10151","10151101","6008","1","2024/12/28 15:59:59","挑戰1次怨恨亡靈吧（全難易度皆可） "
"0","61151002","2024/12/18 16:00:00","0","601","9004","61151002","0","10151","10151102","6004","10","2024/12/28 15:59:59","完成10次活動冒險"
