c496eb6aa8784f9bff721ced44424f256799a0acbd5ca2af74508ce6c57f2d8f,5bf900bca334518ee4f953990482f7b240ea19f7795c27d5cd0419899f8087ca,3ce1d6bf0dc119c223af4e82acdd4dc84d2d7b31bf5b878dcdf2a0a5b9cc893c,f26b50f193a7f9d60f021d6466b5e954afffeb6e417a509e71e73ed709b134c8,9700c364a3ec44aeca49b6a8903f9c52c137645bfdb6306302a319a418f4dd0f,2d2fafbcc949ddc6eaf6b56605161971b7e0649fffce9bcdabd9379a11edac44,1d0229ce0e9cf54b6101f543e8c773372133efc1233597ddb9169e098dbb6d60,7577781fd77abffec35d237576900341fcea6adca815876c37f394148e9d868f,dbefb3172f91cd5e3435021e1ce4d3ce3ff95ac3d0ccb4a75bce4271f573bd3f,2214a4ea35e0c859d939e5826754060d118f5a4b2bf6d76a0b1687e1190948e4,9d614650155dfc645b692e673b8beb8c111da8a2e47393465a8eae50f3ec2728
"3","1","5152063","","","0.2","empty","","63066","1",""
"3","132011","5152063","doya_talk_sad","0","0.2","doya_in_sad","","63067","0","1"
"21","vo_rag","5152063","0","","","vo_rag_5009","","63068","0",""
"11","132011","5152063","1","0","0","這就是偶像……非常嚴峻。\n話說回來……還有\n其他不同種的體操吧？","0","63069","7","1"
"91","0","5152063","0","","","","","63070","0",""
"3","132011","5152063","","","0.2","doya_talk","","63071","1",""
"21","vo_rag","5152063","0","","","vo_rag_5010","","63072","0",""
"11","132011","5152063","1","0","0","那部分也請務必傳授給我。\n啊啊，我在旁邊看著\n就好了。","0","63073","7","1"
"91","0","5152063","0","","","","","63074","0",""
"3","132011","5152063","","","0.2","doya_idle","","63075","1",""
"3","131711","5152063","","","0.2","sad_talk_anger","","63076","1",""
"21","vo_rag","5152063","0","","","vo_rag_5011","","63077","0",""
"11","131711","5152063","1","0","0","真不愧是「強欲的魔女」。\n即使體力低落到不行，\n但求知慾卻是無限的呢。","0","63078","9","1"
"91","0","5152063","0","","","","","63079","0",""
"3","132011","5152063","doya_idle_normal2","0","0.2","doya_to_doya","","63080","0","1"
"3","131711","5152063","cool_talk_joy2","0","0.2","cool_in_joy2","","63081","0","1"
"23","se_10058300","5152063","","","","se_10058300_emotion_isekai_1","","63082","0",""
"12","131711","5152063","0","","","10","","63083","0.8","0"
"93","1.5","5152063","","","","0","","63084","",""
"3","132011","5152063","","","0.2","sad_idle_surprise1","","63085","1",""
"3","131711","5152063","","","0.2","ames_idol_dance","","63086","0",""
"93","1.8","5152063","","","","0","","63087","",""
"3","132011","5152063","echidna_interest_talk","0","0.2","echidna_interest_in","","63088","0","1"
"23","se_10058300","5152063","","","","se_10058300_emotion_isekai_2","","63089","0",""
"12","132011","5152063","0","","","7","","63090","2","0"
"93","1.1","5152063","","","","0","","63091","",""
"93","0.5","5152063","","","","0","","63092","",""
"101","63094","5152063","","","","","","63093","",""
"25","bgm_MC173B","5152063","","","","bgm_MC173B","","63094","",""
"22","0","5152063","","","","0","","63095","",""
"1","1","5152064","410","1","1.55","102611","idle_normal","64001","110","-295"
"1","1","5152064","176","0","1.45","107811","cool_idle","64002","105","-114"
"1","1","5152064","12","0","1.5","102311","joy_idle_normal","64003","106","-179"
"1","1","5152064","-177","0","1.45","110311","idle_normal","64004","105","-116"
"1","1","5152064","-226","0","1.55","102111","wish_idle","64005","107","-258"
"1","1","5152064","115","0","1.55","131911","idle_normal","64006","107","-260"
"1","1","5152064","-350","0","1.5","122811","doya_idle","64007","106","-178"
"1","1","5152064","-391","0","1.6","122911","idle_normal","64008","108","-334"
"1","1","5152064","-60","0","1.6","122711","idle_normal","64009","108","-330"
"13","102611","5152064","","","","210","","64010","",""
"13","131911","5152064","","","","207","","64011","",""
"13","110311","5152064","","","","205","","64012","",""
"13","122711","5152064","","","","208","","64013","",""
"13","122811","5152064","","","","206","","64014","",""
"13","122911","5152064","","","","208","","64015","",""
"13","102111","5152064","","","","207","","64016","",""
"13","102311","5152064","","","","206","","64017","",""
"13","107811","5152064","","","","205","","64018","",""
"5","1","5152064","410","1","1.55","11","empty","64019","115","-295"
"5","1","5152064","115","0","1.55","61","empty","64020","131","-260"
"5","1","5152064","146","0","1.55","62","empty","64021","131","-134"
"5","1","5152064","410","0","1.55","63","empty","64022","132","-295"
"5","1","5152064","-177","0","1.55","64","empty","64023","132","-136"
"31","1","5152064","40","","1","1","","64024","0","1.3"
"31","13","5152064","-235","","0","13","","64025","385","1"
"31","2","5152064","0","","0","2","","64026","0","1"
"31","3","5152064","0","","1","3","","64027","0","1"
"91","0","5152064","","","","0","","64028","",""
"37","3","5152064","","","","telop_4","","64029","",""
"102","0","5152064","","","","0","","64030","0",""
"93","1","5152064","","","","0","","64031","",""
"3","102611","5152064","","","0.2","sad_talk_dead","","64032","1",""
"21","vo_rag","5152064","0","","","vo_rag_3001","","64033","0",""
"11","102611","5152064","1","0","0","咦咦……騙人，來了一堆人啊……\n這麼早就過來，真是辛苦了啊……","0","64034","8","1"
"91","0","5152064","0","","","","","64035","0",""
"3","102611","5152064","","","0.2","talk_normal_surprise","","64036","1",""
"21","vo_rag","5152064","0","","","vo_rag_3002","","64037","0",""
"11","102611","5152064","1","0","0","雖然我其實並不想做，\n不過要開始做體操囉～","0","64038","8","1"
"91","0","5152064","0","","","","","64039","0",""
"3","102611","5152064","","","0.2","idle_normal","","64040","1",""
"25","bgm_MC175B","5152064","","","","bgm_MC175B","","64041","",""
"32","2","5152064","","","","1","","64042","",""
"21","vo_rag","5152064","0","","","vo_rag_3003","","64043","0",""
"11","102611","5152064","1","0","0","首先是原地跳躍～\n一、二、三……","2.2","64044","9","0"
"93","3.2","5152064","0","","","","","64045","0",""
"3","11","5152064","tired_idle","0.2","0.2","gutara_jump3time","","64046","0","1"
"3","102611","5152064","tired_idle","0.2","0.2","gutara_jump3time","","64047","0","1"
"93","0.1","5152064","0","","","","","64048","0",""
"3","131911","5152064","idle_normal","0.2","0.2","jump3time","","64049","0","1"
"3","122911","5152064","idle_normal","0.2","0.2","jump3time","","64050","0","1"
"3","102311","5152064","joy_idle_normal","0.2","0.2","jump3time","","64051","0","1"
"93","0.1","5152064","0","","","","","64052","0",""
"3","107811","5152064","idle_normal","0.2","0.2","jump3time","","64053","0","1"
"3","110311","5152064","idle_normal","0.2","0.2","jump3time","","64054","0","1"
"3","102111","5152064","wish_idle","0.2","0.2","jump3time","","64055","0","1"
"93","0.1","5152064","0","","","","","64056","0",""
"3","122811","5152064","doya_idle","0.2","0.2","jump3time","","64057","0","1"
"3","122711","5152064","idle_normal","0.2","0.2","jump3time","","64058","0","1"
"93","2.1","5152064","","","","0","","64059","",""
"23","se_10058300","5152064","","","","se_10058300_isekai_breath","","64060","0",""
"93","1.7","5152064","","","","0","","64061","",""
"91","64044","5152064","0","","","","","64062","0",""
"27","bgm_MC173B","5152064","0.5","1","0","bgm_MC173B","","64063","0.5","0"
"37","2","5152064","","","","out","","64064","",""
"21","vo_rag","5152064","0","","","vo_rag_3004","","64065","0",""
"11","102611","5152064","1","","0","……呼，稍微休息一下吧。","0","64066","8","1"
"91","0","5152064","0","","","","","64067","0",""
"3","107811","5152064","","","0.2","talk_normal_shy","","64068","1",""
"21","vo_rag","5152064","0","","","vo_rag_3005","","64069","0",""
"11","107811","5152064","1","","0","再怎麼說也太快了吧！？","0","64070","7","1"
"91","0","5152064","0","","","","","64071","0",""
"3","107811","5152064","","","0.2","idle_normal_shy","","64072","1",""
"24","se_10058300_isekai_breath","5152064","","","","0.3","","64073","",""
"3","11","5152064","","","0.2","empty","","64074","1",""
"3","102611","5152064","","","0.2","talk_normal_joy","","64075","1",""
"21","vo_rag","5152064","0","","","vo_rag_3006","","64076","0",""
"11","102611","5152064","1","","0","那麼接著就躺下來深呼吸～","0","64077","7","1"
"91","0","5152064","0","","","","","64078","0",""
"3","102611","5152064","gutara_sleepy_idle","0","0.2","idle_to_layLongHair","","64079","0","1"
"93","0.2","5152064","0","","","","","64080","0",""
"3","131911","5152064","gutara_breathLongHair_idle","0","0.2","idle_to_layLongHair","","64081","0","1"
"3","122911","5152064","gutara_breathShortHair_idle","0","0.2","idle_to_layShortHair","","64082","0","1"
"3","102311","5152064","gutara_breathShortHair_idle","0","0.2","idle_to_layShortHair","","64083","0","1"
"93","0.2","5152064","0","","","","","64084","0",""
"3","110311","5152064","gutara_breathLongHair_idle","0","0.2","idle_to_layLongHair","","64085","0","1"
"3","122711","5152064","gutara_breathShortHair_idle","0","0.2","idle_to_layShortHair","","64086","0","1"
"3","107811","5152064","gutara_breathLongHair_idle","0","0.2","idle_to_layLongHair","","64087","0","1"
"93","0.1","5152064","0","","","","","64088","0",""
"3","102111","5152064","gutara_breathShortHair_idle","0","0.2","idle_to_layShortHair","","64089","0","1"
"3","122811","5152064","gutara_breathShortHair_idle","0","0.2","idle_to_layShortHair","","64090","0","1"
"121","0","5152064","1","","12","105","","64091","1","2.8"
"93","2","5152064","0","","","","","64092","0",""
"12","102611","5152064","0","-120","50","12","","64093","1.5","0"
"93","1.5","5152064","0","","","","","64094","0",""
"3","102611","5152064","gutara_sleep2_idle","0","0.2","gutara_sleep2_in","","64095","0","1"
"93","1.5","5152064","0","","","","","64096","0",""
"32","13","5152064","","","","1","","64097","",""
"21","vo_rag","5152064","0","","","vo_rag_3007","","64098","0",""
"11","102611","5152064","1","-100","15","呼……唔嗯唔嗯……","0","64099","9","1"
"91","0","5152064","0","","","","","64100","0",""
"23","se_10058300","5152064","","","","se_10058300_gutara_sleep","","64101","0",""
"4","11","5152064","","","","0","","64102","",""
"2","11","5152064","0","","","460","","64103","-310","0"
"3","11","5152064","","","","gutara_sleep","","64104","0",""
"3","107811","5152064","gutara_sleep1_idle","0","0.2","gutara_surprise","","64105","0","1"
"21","vo_rag","5152064","0","","","vo_rag_3008","","64106","0",""
"11","107811","5152064","1","-40","-15","騙人的吧？睡著了！？\n討厭，連我都變得想睡了……","1.5","64107","8","0"
"93","6.8","5152064","","","","0","","64108","",""
"93","0.5","5152064","","","","0","","64109","",""
"23","se_10058300","5152064","","","","se_10058300_gutara_sleep","","64110","0",""
"3","62","5152064","","","","gutara_sleep2","","64111","0",""
"91","64107","5152064","0","","","","","64112","0",""
"3","122911","5152064","gutara_sleep1_idle","0","0.2","gutara_sleep1ShortHair_in","","64113","0","1"
"93","0.2","5152064","0","","","","","64114","0",""
"3","102311","5152064","gutara_sleep1_idle","0","0.2","gutara_sleep1ShortHair_in","","64115","0","1"
"93","0.2","5152064","0","","","","","64116","0",""
"3","122811","5152064","gutara_sleep1_idle","0","0.2","gutara_sleep1ShortHair_in","","64117","0","1"
"93","1.5","5152064","0","","","","","64118","0",""
"3","110311","5152064","gutara_sleep1_idle","0","0.2","gutara_sleepy_in","","64119","0","1"
"21","vo_rag","5152064","0","","","vo_rag_3009","","64120","0",""
"11","110311","5152064","1","-110","-40","畢竟今天起得早……\n我也……呼啊……","1.5","64121","8","0"
"93","7.4","5152064","","","","0","","64122","",""
"23","se_10058300","5152064","","","","se_10058300_gutara_sleep","","64123","0",""
"3","64","5152064","","","","gutara_sleep","","64124","0",""
"91","64121","5152064","0","","","","","64125","0",""
"3","102111","5152064","gutara_sleep1_idle","0","0.2","gutara_sleep1ShortHair_in","","64126","0","1"
"93","0.2","5152064","0","","","","","64127","0",""
"3","122711","5152064","gutara_sleep1_idle","0","0.2","gutara_sleep1ShortHair_in","","64128","0","1"
"93","4","5152064","0","","","","","64129","0",""
"3","131911","5152064","gutara_notice_talk_shy","0","0.2","gutara_notice_in","","64130","0","1"
"21","vo_rag","5152064","0","","","vo_rag_3010","","64131","0",""
"11","131911","5152064","1","-50","-15","咦，大家都睡著了！？\n太讓人吃驚了。\n得把大家叫醒才行……","0","64132","8","1"
"91","0","5152064","0","","","","","64133","0",""
"3","131911","5152064","gutara_notice_talk_dead","0","0.2","gutara_notice_to_notice","","64134","0","1"
"21","vo_rag","5152064","0","","","vo_rag_3011","","64135","0",""
"11","131911","5152064","1","-50","-15","呼哈……\n咦，這是怎麼回事，\n連我都突然想睡了……呼","0","64136","8","1"
"91","0","5152064","0","","","","","64137","0",""
"3","131911","5152064","gutara_sleep1_idle","0","0.2","gutara_notice_out","","64138","0","1"
"93","0.5","5152064","0","","","","","64139","0",""
"23","se_10058300","5152064","","","","se_10058300_gutara_sleep","","64140","0",""
"3","61","5152064","","","","gutara_sleep","","64141","0",""
"93","1.3","5152064","0","","","","","64142","0",""
"23","se_10058300","5152064","","","","se_10058300_gutara_sleep","","64143","0",""
"2","64","5152064","0","","","-205","","64144","-305","0"
"3","64","5152064","","","","gutara_sleep2","","64145","0",""
"93","1.3","5152064","0","","","","","64146","0",""
"23","se_10058300","5152064","","","","se_10058300_gutara_sleep","","64147","0",""
"2","62","5152064","0","","","-300","","64148","-190","0"
"3","62","5152064","","","","gutara_sleep","","64149","0",""
"93","2","5152064","0","","","","","64150","0",""
"93","0.5","5152064","","","","0","","64151","",""
"101","64153","5152064","","","","","","64152","",""
"25","bgm_MC173B","5152064","","","","bgm_MC173B","","64153","",""
"22","0","5152064","","","","0","","64154","",""
"1","1","5152065","335","1","1.55","127111","idle_normal","65001","109","-280"
"1","1","5152065","-252","0","1.5","132111","wish_idle_normal","65002","105","-179"
"5","4","5152065","-74","0","1.5","4","doya_idle","65003","104","-163"
"1","1","5152065","29","0","1.55","131911","idle_normal","65004","107","-264"
"1","1","5152065","-346","0","1.55","126911","wish_idle_normal","65005","109","-304"
"1","1","5152065","-150","0","1.55","113111","idle_normal","65006","108","-285"
"5","6","5152065","1000","1","1.5","6","ghost_dokuro_idle","65007","110","-280"
"6","6","5152065","1","0","0","1","","65008","1","0"
"5","7","5152065","-507","0","1.5","7","idle_normal","65009","106","-178"
"6","7","5152065","1","0","0","1","","65010","1","0"
"13","127111","5152065","","","","209","","65011","",""
"13","132111","5152065","","","","205","","65012","",""
"13","4","5152065","","","","204","","65013","",""
"13","131911","5152065","","","","207","","65014","",""
"13","126911","5152065","","","","209","","65015","",""
"13","113111","5152065","","","","208","","65016","",""
"31","1","5152065","0","","1","1","","65017","0","1.03"
"31","14","5152065","-178","","0","14","","65018","-507","1"
"31","16","5152065","0","","0","16","","65019","0","1.03"
"31","2","5152065","0","","0","2","","65020","0","1"
"31","3","5152065","0","","1","3","","65021","0","1"
"31","15","5152065","-130","","0","15","","65022","1000","1"
"91","0","5152065","","","","0","","65023","",""
"37","3","5152065","","","","telop_5","","65024","",""
"102","0","5152065","","","","0","","65025","0",""
"93","1","5152065","","","","0","","65026","",""
"3","127111","5152065","","","0.2","talk_normal","","65027","1",""
"21","vo_rag","5152065","0","","","vo_rag_4001","","65028","0",""
"11","127111","5152065","1","0","0","我是今天負責\n示範體操的忍。","0","65029","5","1"
"91","0","5152065","0","","","","","65030","0",""
"3","127111","5152065","","","0.2","talk_normal","","65031","1",""
"21","vo_rag","5152065","0","","","vo_rag_4002","","65032","0",""
"11","127111","5152065","1","0","0","那邊的妳也請一起做吧。\n那麼就開始吧。一二、一……","0","65033","7","1"
"91","0","5152065","0","","","","","65034","0",""
"32","2","5152065","","","","1","","65035","",""
"25","bgm_MC175C","5152065","","","","bgm_MC175C","","65036","",""
"93","0.5","5152065","","","","0","","65037","",""
"3","127111","5152065","","","0.3","radio_stretch1_loop","","65038","1",""
"93","0.1","5152065","","","","0","","65039","",""
"3","132111","5152065","","","0.2","radio_stretch1_loop","","65040","1",""
"3","4","5152065","","","0.2","radio_stretch1_loop","","65041","1",""
"3","131911","5152065","","","0.2","radio_stretch1_loop","","65042","1",""
"3","126911","5152065","","","0.2","radio_stretch1_loop","","65043","1",""
"3","113111","5152065","","","0.2","radio_stretch1_loop","","65044","1",""
"3","7","5152065","","","0.2","radio_stretch1_loop","","65045","1",""
"93","1","5152065","","","","0","","65046","",""
"32","16","5152065","","","","1","","65047","",""
"32","14","5152065","","","","1","","65048","",""
"93","0.7","5152065","","","","0","","65049","",""
"121","65","5152065","1","","12","0","","65050","1","2.8"
"93","1","5152065","","","","0","","65051","",""
"6","7","5152065","1","0","1","1","","65052","1","1"
"93","2.2","5152065","","","","0","","65053","",""
"3","131911","5152065","sad_talkR","0","0.2","ghost_stretch1_turn","","65054","0","1"
"21","vo_rag","5152065","0","","","vo_rag_4003","","65055","0",""
"11","131911","5152065","1","50","0","那個，那邊沒有任何人……\n呀啊！","0.5","65056","6","0"
"93","2.5","5152065","","","","0","","65057","",""
"3","131911","5152065","shock_loopR","0","0.2","shock_inR","","65058","0","1"
"93","2.1","5152065","","","","0","","65059","",""
"91","65056","5152065","0","","","","","65060","0",""
"3","131911","5152065","","","0.2","ghost_stretch2_turn","","65061","0",""
"93","0.4","5152065","","","","0","","65062","",""
"3","127111","5152065","","","0.2","radio_stretch2R_loop","","65063","1",""
"93","0.1","5152065","","","","0","","65064","",""
"3","132111","5152065","","","0.2","radio_stretch2_loop","","65065","1",""
"3","4","5152065","","","0.2","radio_stretch2_loop","","65066","1",""
"3","131911","5152065","","","0.2","radio_stretch2_loop_faceBlue","","65067","1",""
"3","126911","5152065","","","0.2","radio_stretch2_loop","","65068","1",""
"3","113111","5152065","","","0.2","radio_stretch2_loop_faceBlue","","65069","1",""
"3","7","5152065","","","0.2","radio_stretch2_loop","","65070","1",""
"21","vo_rag","5152065","0","","","vo_rag_4004","","65071","0",""
"11","113111","5152065","1","50","0","喂、喂喂，饒了我吧……","0.5","65072","7","0"
"93","6.6","5152065","","","","0","","65073","",""
"21","vo_rag","5152065","0","","","vo_rag_4005","","65074","0",""
"11","127111","5152065","1","0","0","沒錯，就是這樣。","0.5","65075","8","0"
"93","3.4","5152065","","","","0","","65076","",""
"37","14","5152065","","","","spread","","65077","",""
"93","0.3","5152065","","","","0","","65078","",""
"3","127111","5152065","","","0.2","radio_stretch1_loop_surprise1","","65079","1",""
"93","0.1","5152065","","","","0","","65080","",""
"3","132111","5152065","","","0.2","radio_stretch1_loop_faceBlue","","65081","1",""
"3","4","5152065","","","0.2","radio_stretch1_loop","","65082","1",""
"3","131911","5152065","","","0.2","radio_stretch1_loop_faceBlue","","65083","1",""
"3","126911","5152065","","","0.2","radio_stretch1_loop","","65084","1",""
"3","113111","5152065","","","0.2","radio_stretch1_loop_faceBlue","","65085","1",""
"3","7","5152065","","","0.2","radio_stretch1_loop","","65086","1",""
"23","se_10058300","5152065","","","","se_10058300_ghost_cold","","65087","0",""
"93","1","5152065","","","","0","","65088","",""
"21","vo_rag","5152065","0","","","vo_rag_4006","","65089","0",""
"11","132111","5152065","1","0","0","呀！姊、姊姊……","0.5","65090","8","0"
"93","4.6","5152065","","","","0","","65091","",""
"21","vo_rag","5152065","0","","","vo_rag_4007","","65092","0",""
"11","127111","5152065","1","0","0","二二、三四……","0.5","65093","8","0"
"93","3.7","5152065","","","","0","","65094","",""
"93","1.1","5152065","","","","0","","65095","",""
"91","0","5152065","0","","","","","65096","0",""
"3","127111","5152065","","","0.2","radio_stretch2R_loop","","65097","1",""
"93","0.1","5152065","","","","0","","65098","",""
"3","132111","5152065","","","0.2","radio_stretch2_loop_faceBlue","","65099","1",""
"3","4","5152065","","","0.2","radio_stretch2_loop","","65100","1",""
"3","131911","5152065","","","0.2","radio_stretch2_loop_faceBlue","","65101","1",""
"3","126911","5152065","","","0.2","radio_stretch2_loop","","65102","1",""
"3","113111","5152065","","","0.2","radio_stretch2_loop_faceBlue","","65103","1",""
"3","7","5152065","","","0.2","radio_stretch2_loop","","65104","1",""
"21","vo_rag","5152065","0","","","vo_rag_4008","","65105","0",""
"11","4","5152065","1","0","0","是風。\n絕對是風造成的。\n集中精神在體操上，雷姆。","0.5","65106","8","0"
"93","5.1","5152065","","","","0","","65107","",""
"93","0","5152065","","","","0","","65108","",""
"32","15","5152065","","","","1","","65109","",""
"33","15","5152065","0.8","","","197","","65110","-130","11"
"2","6","5152065","0.8","","","197","","65111","-280","11"
"23","se_10058300","5152065","","","","se_10058300_ghost_soul","","65112","0",""
"93","0.5","5152065","","","","0","","65113","",""
"3","131911","5152065","escape","0","0.2","shock_jump","","65114","0","1"
"3","113111","5152065","escape","0","0.2","shock_jump","","65115","0","1"
"21","vo_rag","5152065","0","","","vo_rag_4010","","65116","0",""
"11","131911","5152065","0","80","20","呀啊啊啊──！","0.8","65117","20","0"
"21","vo_rag","5152065","0","","","vo_rag_4011","","65118","1",""
"11","113111","5152065","0","80","-20","咿、咿咿咿咿──！？","0","65119","18","0"
"93","0.3","5152065","","","","0","","65120","",""
"4","6","5152065","","","","0","","65121","",""
"93","0.7","5152065","","","","0","","65122","",""
"2","131911","5152065","2","","","-1050","","65123","-264","0"
"2","113111","5152065","2","","","-1229","","65124","-285","0"
"37","2","5152065","","","","out","","65125","",""
"37","16","5152065","","","","out","","65126","",""
"37","14","5152065","","","","out","","65127","",""
"27","bgm_MC173B","5152065","0.5","1","0","bgm_MC173B","","65128","0.5","0"
"3","7","5152065","","","0.2","idle_normal","","65129","1",""
"6","7","5152065","1","0","1.2","1","","65130","1","0"
"3","127111","5152065","","","0.2","sad_idle_normal","","65131","1",""
"93","0.1","5152065","","","","0","","65132","",""
"3","132111","5152065","","","0.2","idle_normal_surprise1","","65133","1",""
"3","4","5152065","","","0.2","idle_normal_surprise1","","65134","1",""
"3","126911","5152065","","","0.2","idle_normal","","65135","1",""
"93","0.1","5152065","","","","0","","65136","",""
"6","6","5152065","1","0","1","1","","65137","1","1"
"93","2","5152065","","","","0","","65138","",""
"21","vo_rag","5152065","0","","","vo_rag_4009","","65139","0",""
"11","6","5152065","1","20","0","喂──忍……\n我可找到妳了。","0","65140","8","1"
"91","0","5152065","","","","","","65141","",""
"3","127111","5152065","","","0.2","sad_talk_talk2","","65142","1",""
"3","6","5152065","ghost_dokuro_idleR","0","0.2","ghost_dokuro_turn","","65143","0","1"
"21","vo_rag","5152065","0","","","vo_rag_4012","","65144","0",""
"11","127111","5152065","1","0","0","那麼，大家打起精神，\n繼續做體操吧。","0","65145","8","1"
"91","65145","5152065","0","","","","","65146","0",""
"3","127111","5152065","","","0.2","radio_stretch1_loop_surprise1","","65147","1",""
"93","0.1","5152065","","","","0","","65148","",""
"3","132111","5152065","","","0.2","radio_stretch1_loop","","65149","1",""
"3","4","5152065","","","0.2","radio_stretch1_loop","","65150","1",""
"3","126911","5152065","","","0.2","radio_stretch1_loop","","65151","1",""
"93","2.5","5152065","","","","0","","65152","",""
"93","0.5","5152065","","","","0","","65153","",""
"101","65155","5152065","","","","","","65154","",""
"25","bgm_MC173B","5152065","","","","bgm_MC173B","","65155","",""
"22","0","5152065","","","","0","","65156","",""
"22","1","5152065","","","","0","","65157","",""
"1","1","5152066","-151","0","1.55","131911","idle_normal","66001","108","-259"
"1","1","5152066","-460","0","1.55","132111","wish_idle_normal","66002","110","-295"
"5","4","5152066","-305","0","1.55","4","doya_idle","66003","109","-277"
"1","1","5152066","89","1","1.55","107511","idle_normal","66004","105","-258"
"1","1","5152066","407","1","1.55","107611","wish_idle_normal","66005","107","-297"
"1","1","5152066","245","1","1.55","107811","cool_idle","66006","106","-278"
"1","1","5152066","329","1","1.45","126911","wish_idle_normal","66007","103","-142"
"1","1","5152066","479","1","1.45","110311","idle_normal","66008","104","-158"
"1","1","5152066","178","1","1.45","113511","sad_idle_normal","66009","102","-132"
"5","5","5152066","-151","0","1.55","5","empty","66010","107","-259"
"5","2","5152066","15","0","0.75","2","empty","66011","210","120"
"13","131911","5152066","","","","208","","66012","",""
"13","132111","5152066","","","","210","","66013","",""
"13","4","5152066","","","","209","","66014","",""
"13","107511","5152066","","","","205","","66015","",""
"13","107611","5152066","","","","207","","66016","",""
"13","107811","5152066","","","","206","","66017","",""
"13","126911","5152066","","","","203","","66018","",""
"13","110311","5152066","","","","204","","66019","",""
"13","113511","5152066","","","","202","","66020","",""
"31","1","5152066","0","","1","1","","66021","0","1"
"31","4","5152066","0","","0","4","","66022","0","1"
"31","2","5152066","0","","0","2","","66023","0","1"
"31","3","5152066","0","","1","3","","66024","0","1"
"31","17","5152066","0","","0","17","","66025","0","1"
"91","0","5152066","","","","0","","66026","",""
"37","3","5152066","","","","telop_6","","66027","",""
"102","0","5152066","","","","0","","66028","0",""
"93","1","5152066","","","","0","","66029","",""
"3","131911","5152066","","","0.2","talk_normal_joy","","66030","1",""
"21","vo_rag","5152066","0","","","vo_rag_1001","","66031","0",""
"11","131911","5152066","1","5","-10","那麼各位，\n廣播體操要開始囉！","0","66032","6","1"
"91","66032","5152066","0","","","","","66033","0",""
"3","131911","5152066","","","0.2","idle_normal_joy","","66034","1",""
"3","132111","5152066","gutsB_idle","0","0.2","gutsB_in","","66035","0","1"
"3","4","5152066","cool_talk_talk2","0","0.2","cool_in_talk2","","66036","0","1"
"3","107511","5152066","handsup_loop","0","0.2","handsup_in","","66037","0","1"
"3","107611","5152066","","","0.2","wish_talk","","66038","1",""
"3","126911","5152066","","","0.2","wish2_idle","","66039","1",""
"3","110311","5152066","","","0.2","joy_idle","","66040","1",""
"3","107811","5152066","doya_idle_normal2","0","0.2","doya_in","","66041","0","1"
"3","113511","5152066","","","0.2","wish_talk_joy_shy","","66042","1",""
"93","2.5","5152066","0","","","","","66043","0",""
"25","bgm_MC175A","5152066","","","","bgm_MC175A","","66044","",""
"32","2","5152066","","","","1","","66045","",""
"3","132111","5152066","","","0.2","wish_idle_normal","","66046","1",""
"3","4","5152066","","","0.2","doya_idle","","66047","1",""
"3","107511","5152066","","","0.2","idle_normal","","66048","1",""
"3","107611","5152066","","","0.2","wish_idle_normal","","66049","1",""
"3","126911","5152066","","","0.2","cool_idle","","66050","1",""
"3","110311","5152066","","","0.2","wish_idle_normal","","66051","1",""
"3","107811","5152066","","","0.2","idle_normal","","66052","1",""
"3","113511","5152066","","","0.2","sad_idle_normal","","66053","1",""
"21","vo_rag","5152066","0","","","vo_rag_1002","","66054","0",""
"11","131911","5152066","1","5","-10","首先先蹦蹦地跳起來，\n放鬆全身。","0.5","66055","4","0"
"93","0.5","5152066","","","","0","","66056","",""
"3","131911","5152066","","","0.2","radio_jump_loop_normal2","","66057","1",""
"93","1.6","5152066","0","","","","","66058","0",""
"3","132111","5152066","","","0.2","radio_jump_loop","","66059","1",""
"3","4","5152066","","","0.2","radio_jump_loop_talk2","","66060","1",""
"93","0.1","5152066","0","","","","","66061","0",""
"3","107511","5152066","","","0.2","radio_jump_loop","","66062","1",""
"3","107611","5152066","","","0.2","radio_jump_loop","","66063","1",""
"3","126911","5152066","","","0.2","radio_jump_loop","","66064","1",""
"3","110311","5152066","","","0.2","radio_jump_loop","","66065","1",""
"3","107811","5152066","","","0.2","radio_jump_loop","","66066","1",""
"3","113511","5152066","","","0.2","radio_jump_loop","","66067","1",""
"93","3","5152066","","","","0","","66068","",""
"91","66055","5152066","0","","","","","66069","0",""
"21","vo_rag","5152066","0","","","vo_rag_1003","","66070","0",""
"11","4","5152066","1","5","-10","即便只是跳躍\n也意外地累人呢。","0.5","66071","7","0"
"93","3.2","5152066","","","","0","","66072","",""
"91","66071","5152066","0","","","","","66073","0",""
"93","1.5","5152066","","","","0","","66074","",""
"3","131911","5152066","","","0.3","idle_normal","","66075","1",""
"3","132111","5152066","","","0.3","wish_talk","","66076","1",""
"3","4","5152066","","","0.3","cool_idle","","66077","1",""
"93","0.1","5152066","","","","0","","66078","",""
"3","107511","5152066","","","0.3","idle_normal","","66079","1",""
"3","107611","5152066","","","0.3","wish_idle","","66080","1",""
"3","126911","5152066","","","0.3","wish_idle_normal","","66081","1",""
"3","110311","5152066","","","0.3","idle_normal","","66082","1",""
"3","107811","5152066","","","0.3","cool_idle","","66083","1",""
"3","113511","5152066","","","0.3","sad_idle_normal","","66084","1",""
"21","vo_rag","5152066","0","","","vo_rag_1004","","66085","0",""
