07d2c3aa9abcb6e603d4005212ed70ff10673721347c78ed2ec77f20642690b3,c826b3b94b5b1c5c26dd3a48816f0ea1ca60c2443fe1600def1c8b4994ea67e1,eaf7cff3c2156d55ef46d73ffbdd8fd7c2f091157926607e266ce85079ee3149,f15de2eb9e8340f62425d4493fbcb5ef7eaee8a73d84f2a47733aa98861e7287,94aeeb92565800dc646e923d434b9588408e58eaf847aebe5f00063946279787,bd824214b68b5b11a278cd07c25170806320391ecbeba2098f9c754c2f769503,ad4ed851142b9679110f46afcfd17496583096bf1733e7c42a5e947f90345aa5,68d4d0e4b08c8c90384ce7adc280cacd40178643c5f5c222c3c9acd024e18a46,f2e4a75912011512d37f03706afafab744a9176c773e1537bd6c30399836acf2,7d19a8e371b7e81922436aa368c91cea8b91dc708db7d616b672371646b7c72f,4e3653a8a9176df4b369f0596a3b3a3f5941af770451d0a70b8c5148596fc80a,6443e77cf783715ba92533d74a42c1264e61b222ef81560f010750a7e8d48d83,327a03d5eb9079dcaa707194adc667692720f8ba10e3671086c0469273676680,7dab02fc7890f85b892fb313e11074b1014d653ac15ec41dbb03a23957a995db,c7cd70a28da35c88c0255f5cf14b3b6e56fe640cc0de1c687fb3604560b1441f,73d1736854d11d9553291573372f13e1e20b45516b56f08f69a0a8c6a17d4db4,9a768b8e2f6b60517774406acd1117f92c7a18ada5eb33e901ac6a0c21399abd,525f503ff29ae4d318b227da26c5047518a84cf01af8a26969d6ec39d6698c66,09454c090608bd1d76e123a7ce3bd074e89ec68ae65dbc3bc2bd79633771c8ce,0767a45bc03c4f281fe8fc2efe9425d039ca170db39695b16d330cd5da7cd5a5,081fb20a491f5bff261f686d2d9d1f322f0d5ed92b9f98df6052eaa5d57e3b02,6747e0e1b92ba127e7e80c3c4b383a94bcdf29f9fdd17d124e7e8163ab67eff0,d5cb7d537c5d97d9ab34e4faadafcf54a6eba36d6ce57e3c11e2877e55a294d1,cd094799b8f6dd07e52034d710feb00d83ee94570318f3267b0f51e42714dbbc,5f654bbd7fd26e19bd8f2de2c61ff2d5ba4f770dea927c1861de910de2001d23,ae36ed15666c65315ceee433ef5e4fdff05753e842ddb5fd815785d73fe3f4d5,7266843e8b97fad0fd8491bacee7ad87c49307d34d16f23b7a73c8a0d1305619,17b325bdcac318634dd42b25510d66e03723ee6c098c7e3b3153049530dbbccd,e9f5b4120a1ae6337148de582b36c51c8a7b08bb0f20e668710938ffcd334a75,558f80d1bac46917d5251bf62b2f43eb4228fcada4d3a969a21b1916b621748f,13fa3600f70d4fc53dd1ee4a41f3acefeae4577c78e8a00f4e6fcc46c523104a,82294cebebdc9ddb4d2cbf46993f0350c656d71498738e3af71866b525327236,2af9d1416c2da3468f0cb2a48f1a309aa67810af8fd53c93e5e74345be8981be,41c44251d45f674fd4a3a09e5a3ae573a53eba16c883a183fd34b9835a3e9a34,e909775755b481472f02ae626a946713158a67519e336dafb3e2e22755b5c5a3,7d3ac67bbdf0ade520431c8ab0e7801010bfb57ae1edf044f32704e4eb0bfc81,d55feb707a500bffcb2d04eae827f13f454096bd91839c66a365c33928d6a0bd,293893e19f4d6c5796d77ef52a8090bc4d2050112f55a97c99101d46ddf52ac7,340d9304546e720f3515226fc6cf0611b2fd2ec4275b4a76b31651f65c3dc274
"0","0","0","10","0","6","5.17","1.1","0","0","0","30.1","2452.1","0","107501","7.46","0","0","0","183.8","0","0","0","2","0","0","31075","0","0","0","0","0","170","0","1.58","723.7","0","0","0"
"0","0","0","0","0","1","2.62","0.29","0","0","0","5.22","46.94","15","107601","2.16","0","0","0","41.43","0","0","0","0","0","0","31076","0","0","10000","0","0","10","0","0.24","372.9","0","0","0"
"0","0","0","0","0","2","3.14","0.44","0","0","0","7.83","56.33","30","107601","2.59","0","0","0","62.15","0","0","0","0","0","0","31076","0","0","20000","0","0","10","0","0.36","447.5","0","0","0"
"0","0","0","0","0","3","3.67","0.58","0","0","0","10.44","65.72","100","107601","3.02","0","0","0","82.86","0","0","0","0","0","0","31076","0","0","30000","0","0","10","0","0.48","522.1","0","0","0"
"0","0","0","0","0","4","4.19","0.73","0","0","0","13.05","75.1","120","107601","3.46","0","0","0","103.6","0","0","0","0","0","0","31076","0","0","40000","0","0","10","0","0.6","596.6","0","0","0"
"0","0","0","0","0","5","4.72","0.87","0","0","0","15.66","84.49","150","107601","3.89","0","0","0","124.3","0","0","0","0","0","0","31076","0","0","50000","0","0","10","0","0.72","671.2","0","0","0"
"0","0","0","10","0","6","36.6","1.39","0","0","0","25.06","1168.3","0","107601","35.44","0","0","0","198.9","0","0","0","0","0","0","31076","0","0","0","0","0","10","0","1.15","783.1","0","0","0"
"0","0","39.42","0","0","1","2.28","0.25","4.38","0","0","0","0","15","107701","2.05","0","0","0","37.03","0","0","0","0","0","0","31077","0","0","10000","0","0","0","0","0.23","333.2","0","0","0"
"0","0","47.3","0","0","2","2.74","0.38","6.57","0","0","0","0","30","107701","2.46","0","0","0","55.55","0","0","0","0","0","0","31077","0","0","20000","0","0","0","0","0.35","399.8","0","0","0"
"0","0","55.19","0","0","3","3.19","0.5","8.76","0","0","0","0","100","107701","2.87","0","0","0","74.06","0","0","0","0","0","0","31077","0","0","30000","0","0","0","0","0.46","466.5","0","0","0"
"0","0","63.07","0","0","4","3.65","0.63","10.95","0","0","0","0","120","107701","3.28","0","0","0","92.58","0","0","0","0","0","0","31077","0","0","40000","0","0","0","0","0.58","533.1","0","0","0"
"0","0","70.96","0","0","5","4.1","0.75","13.14","0","0","0","0","150","107701","3.69","0","0","0","111.1","0","0","0","0","0","0","31077","0","0","50000","0","0","0","0","0.69","599.8","0","0","0"
"0","0","47.62","0","0","1","1.82","0.2","5.29","0","0","0","0","15","107801","2.05","0","0","0","31.33","0","0","0","0","0","0","31078","0","0","10000","0","0","0","0","0.23","282","0","0","0"
"0","0","57.14","0","0","2","2.18","0.3","7.94","0","0","0","0","30","107801","2.46","0","0","0","47","0","0","0","0","0","0","31078","0","0","20000","0","0","0","0","0.35","338.4","0","0","0"
"0","0","66.67","0","0","3","2.55","0.4","10.58","0","0","0","0","100","107801","2.87","0","0","0","62.66","0","0","0","0","0","0","31078","0","0","30000","0","0","0","0","0.46","394.8","0","0","0"
"0","0","76.19","0","0","4","2.91","0.5","13.23","0","0","0","0","120","107801","3.28","0","0","0","78.33","0","0","0","0","0","0","31078","0","0","40000","0","0","0","0","0.58","451.2","0","0","0"
"0","0","85.72","0","0","5","3.28","0.6","15.87","0","0","0","0","150","107801","3.69","0","0","0","93.99","0","0","0","0","0","0","31078","0","0","50000","0","0","0","0","0.69","507.6","0","0","0"
"0","0","2430","10","0","6","4.59","0.96","25.39","0","0","0","0","0","107801","5.17","0","0","0","150.4","0","75","0","0","0","0","31078","0","0","0","0","0","0","0","1.1","592.2","1","0","0"
"0","0","0","0","0","1","3.08","0.34","0","0","0","5.95","53.54","15","107901","2.16","0","0","0","40.04","0","0","0","0","0","0","31079","0","0","10000","0","0","15","0","0.24","360.3","0","0","0"
"0","0","0","0","0","2","3.7","0.51","0","0","0","8.93","64.25","30","107901","2.59","0","0","0","60.06","0","0","0","0","0","0","31079","0","0","20000","0","0","15","0","0.36","432.4","0","0","0"
"0","0","0","0","0","3","4.31","0.68","0","0","0","11.9","74.96","100","107901","3.02","0","0","0","80.08","0","0","0","0","0","0","31079","0","0","30000","0","0","15","0","0.48","504.4","0","0","0"
"0","0","0","0","0","4","4.93","0.85","0","0","0","14.88","85.66","120","107901","3.46","0","0","0","100.1","0","0","0","0","0","0","31079","0","0","40000","0","0","15","0","0.6","576.5","0","0","0"
"0","0","0","0","0","5","5.54","1.02","0","0","0","17.85","96.37","150","107901","3.89","0","0","0","120.2","0","0","0","0","0","0","31079","0","0","50000","0","0","15","0","0.72","648.5","0","0","0"
"0","0","0","0","0","1","2.39","0.27","0","0","0","5.71","51.38","15","108001","2.73","0","0","0","35.97","0","0","0","0","0","0","31080","0","0","10000","0","0","10","0","0.3","323.8","0","0","0"
"0","0","0","0","0","2","2.87","0.41","0","0","0","8.57","61.66","30","108001","3.28","0","0","0","53.96","0","0","0","0","0","0","31080","0","0","20000","0","0","10","0","0.45","388.6","0","0","0"
"0","0","0","0","0","3","3.35","0.54","0","0","0","11.42","71.93","100","108001","3.82","0","0","0","71.94","0","0","0","0","0","0","31080","0","0","30000","0","0","10","0","0.6","453.3","0","0","0"
"0","0","0","0","0","4","3.82","0.68","0","0","0","14.28","82.21","120","108001","4.37","0","0","0","89.93","0","0","0","0","0","0","31080","0","0","40000","0","0","10","0","0.75","518.1","0","0","0"
"0","0","0","0","0","5","4.3","0.81","0","0","0","17.13","92.48","150","108001","4.91","0","0","0","108","0","0","0","0","0","0","31080","0","0","50000","0","0","10","0","0.9","582.8","0","0","0"
"0","0","0","0","0","1","1.94","0.22","0","0","0","5.89","52.97","15","108101","2.85","0","0","0","35.97","0","0","0","0","0","0","31081","0","0","10000","0","0","15","0","0.32","323.8","0","0","0"
"0","0","0","0","0","2","2.33","0.33","0","0","0","8.84","63.56","30","108101","3.42","0","0","0","53.96","0","0","0","0","0","0","31081","0","0","20000","0","0","15","0","0.48","388.6","0","0","0"
"0","0","0","0","0","3","2.72","0.44","0","0","0","11.78","74.16","100","108101","3.99","0","0","0","71.94","0","0","0","0","0","0","31081","0","0","30000","0","0","15","0","0.64","453.3","0","0","0"
"0","0","0","0","0","4","3.1","0.55","0","0","0","14.73","84.75","120","108101","4.56","0","0","0","89.93","0","0","0","0","0","0","31081","0","0","40000","0","0","15","0","0.8","518.1","0","0","0"
"0","0","0","0","0","5","3.49","0.66","0","0","0","17.67","95.35","150","108101","5.13","0","0","0","108","0","0","0","0","0","0","31081","0","0","50000","0","0","15","0","0.96","582.8","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","5.77","51.95","15","108201","2.51","0","0","0","37.06","0","0","0","0","0","0","31082","0","0","10000","0","0","20","0","0.28","333.6","0","0","0"
"0","0","0","0","0","2","2.74","0.38","0","0","0","8.66","62.34","30","108201","3.01","0","0","0","55.59","0","0","0","0","0","0","31082","0","0","20000","0","0","20","0","0.42","400.3","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","11.54","72.73","100","108201","3.51","0","0","0","74.12","0","0","0","0","0","0","31082","0","0","30000","0","0","20","0","0.56","467","0","0","0"
"0","0","0","0","0","4","3.65","0.63","0","0","0","14.43","83.12","120","108201","4.02","0","0","0","92.65","0","0","0","0","0","0","31082","0","0","40000","0","0","20","0","0.7","533.8","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","17.31","93.51","150","108201","4.52","0","0","0","111.2","0","0","0","0","0","0","31082","0","0","50000","0","0","20","0","0.84","600.5","0","0","0"
"0","0","45.11","0","0","1","2.05","0.23","5.01","0","0","0","0","15","108301","2.16","0","0","0","33.85","0","0","0","0","0","0","31083","0","0","10000","0","0","0","0","0.24","304.7","0","0","0"
"0","0","54.13","0","0","2","2.46","0.34","7.51","0","0","0","0","30","108301","2.59","0","0","0","50.77","0","0","0","0","0","0","31083","0","0","20000","0","0","0","0","0.36","365.6","0","0","0"
"0","0","63.15","0","0","3","2.87","0.46","10.02","0","0","0","0","100","108301","3.02","0","0","0","67.7","0","0","0","0","0","0","31083","0","0","30000","0","0","0","0","0.48","426.5","0","0","0"
"0","0","72.17","0","0","4","3.28","0.57","12.52","0","0","0","0","120","108301","3.45","0","0","0","84.62","0","0","0","0","0","0","31083","0","0","40000","0","0","0","0","0.6","487.4","0","0","0"
"0","0","81.19","0","0","5","3.69","0.69","15.03","0","0","0","0","150","108301","3.88","0","0","0","101.6","0","0","0","0","0","0","31083","0","0","50000","0","0","0","0","0.72","548.4","0","0","0"
"0","0","40.44","0","0","1","2.28","0.25","4.49","0","0","0","0","15","108401","2.51","0","0","0","34.18","0","0","0","0","0","0","31084","0","0","10000","0","0","0","0","0.28","307.6","0","0","0"
"0","0","48.53","0","0","2","2.74","0.38","6.74","0","0","0","0","30","108401","3.01","0","0","0","51.27","0","0","0","0","0","0","31084","0","0","20000","0","0","0","0","0.42","369.1","0","0","0"
"0","0","56.62","0","0","3","3.19","0.5","8.98","0","0","0","0","100","108401","3.51","0","0","0","68.36","0","0","0","0","0","0","31084","0","0","30000","0","0","0","0","0.56","430.6","0","0","0"
"0","0","64.7","0","0","4","3.65","0.63","11.23","0","0","0","0","120","108401","4.02","0","0","0","85.45","0","0","0","0","0","0","31084","0","0","40000","0","0","0","0","0.7","492.2","0","0","0"
"0","0","72.79","0","0","5","4.1","0.75","13.47","0","0","0","0","150","108401","4.52","0","0","0","102.6","0","0","0","0","0","0","31084","0","0","50000","0","0","0","0","0.84","553.7","0","0","0"
"0","0","0","0","0","1","2.39","0.27","0","0","0","4.9","44.09","15","108501","2.62","0","0","0","50.48","0","0","0","0","0","0","31085","0","0","10000","0","0","5","0","0.29","454.3","0","0","0"
"0","0","0","0","0","2","2.87","0.41","0","0","0","7.35","52.91","30","108501","3.14","0","0","0","75.72","0","0","0","0","0","0","31085","0","0","20000","0","0","5","0","0.44","545.2","0","0","0"
"0","0","0","0","0","3","3.35","0.54","0","0","0","9.8","61.73","100","108501","3.67","0","0","0","101","0","0","0","0","0","0","31085","0","0","30000","0","0","5","0","0.58","636","0","0","0"
"0","0","0","0","0","4","3.82","0.68","0","0","0","12.25","70.54","120","108501","4.19","0","0","0","126.2","0","0","0","0","0","0","31085","0","0","40000","0","0","5","0","0.73","726.9","0","0","0"
"0","0","0","0","0","5","4.3","0.81","0","0","0","14.7","79.36","150","108501","4.72","0","0","0","151.5","0","0","0","0","0","0","31085","0","0","50000","0","0","5","0","0.87","817.7","0","0","0"
"0","0","0","0","0","1","2.05","0.23","0","0","0","6.08","54.68","15","108601","2.96","0","0","0","40.04","0","0","0","0","0","0","31086","0","0","10000","0","0","5","0","0.33","360.3","0","0","0"
"0","0","0","0","0","2","2.46","0.35","0","0","0","9.12","65.62","30","108601","3.55","0","0","0","60.06","0","0","0","0","0","0","31086","0","0","20000","0","0","5","0","0.5","432.4","0","0","0"
"0","0","0","0","0","3","2.87","0.46","0","0","0","12.16","76.55","100","108601","4.14","0","0","0","80.08","0","0","0","0","0","0","31086","0","0","30000","0","0","5","0","0.66","504.4","0","0","0"
"0","0","0","0","0","4","3.28","0.58","0","0","0","15.2","87.49","120","108601","4.74","0","0","0","100.1","0","0","0","0","0","0","31086","0","0","40000","0","0","5","0","0.83","576.5","0","0","0"
"0","0","0","0","0","5","3.69","0.69","0","0","0","18.24","98.42","150","108601","5.33","0","0","0","120.2","0","0","0","0","0","0","31086","0","0","50000","0","0","5","0","0.99","648.5","0","0","0"
"0","0","0","0","0","1","2.39","0.27","0","0","0","6.2","55.82","15","108701","2.73","0","0","0","38.29","0","0","0","0","0","0","31087","0","0","10000","0","0","20","0","0.3","344.6","0","0","0"
"0","0","0","0","0","2","2.87","0.41","0","0","0","9.3","66.98","30","108701","3.28","0","0","0","57.44","0","0","0","0","0","0","31087","0","0","20000","0","0","20","0","0.45","413.5","0","0","0"
"0","0","0","0","0","3","3.35","0.54","0","0","0","12.4","78.15","100","108701","3.82","0","0","0","76.58","0","0","0","0","0","0","31087","0","0","30000","0","0","20","0","0.6","482.4","0","0","0"
"0","0","0","0","0","4","3.82","0.68","0","0","0","15.5","89.31","120","108701","4.37","0","0","0","95.73","0","0","0","0","0","0","31087","0","0","40000","0","0","20","0","0.75","551.4","0","0","0"
"0","0","0","0","0","5","4.3","0.81","0","0","0","18.6","100.5","150","108701","4.91","0","0","0","114.9","0","0","0","0","0","0","31087","0","0","50000","0","0","20","0","0.9","620.3","0","0","0"
"0","0","0","0","0","6","64.79","1","0","0","0","24.8","1857.3","0","108701","175.8","0","0","0","155.5","0","0","0","0","0","0","31087","0","0","0","0","0","20","0","1.2","734.8","0","0","0"
"0","0","39.42","0","0","1","2.05","0.23","4.38","0","0","0","0","15","108801","2.28","0","0","0","37.03","0","0","0","0","0","0","31088","0","0","10000","0","0","0","0","0.25","333.2","0","0","0"
"0","0","47.3","0","0","2","2.46","0.35","6.57","0","0","0","0","30","108801","2.74","0","0","0","55.55","0","0","0","0","0","0","31088","0","0","20000","0","0","0","0","0.38","399.8","0","0","0"
"0","0","55.19","0","0","3","2.87","0.46","8.76","0","0","0","0","100","108801","3.19","0","0","0","74.06","0","0","0","0","0","0","31088","0","0","30000","0","0","0","0","0.5","466.5","0","0","0"
"0","0","63.07","0","0","4","3.28","0.58","10.95","0","0","0","0","120","108801","3.65","0","0","0","92.58","0","0","0","0","0","0","31088","0","0","40000","0","0","0","0","0.63","533.1","0","0","0"
"0","0","70.96","0","0","5","3.69","0.69","13.14","0","0","0","0","150","108801","4.1","0","0","0","111.1","0","0","0","0","0","0","31088","0","0","50000","0","0","0","0","0.75","599.8","0","0","0"
"0","0","82.78","10","0","6","87.31","0.92","17.52","0","0","0","0","0","108801","87.79","0","0","0","148.2","0","0","0","0","0","0","31087","0","0","0","0","0","0","0","1","3199.7","0","0","0"
"0","0","0","0","0","1","4.22","0.47","0","0","0","3.47","31.22","15","108901","2.96","0","0","0","53.38","0","0","0","0","0","0","31089","0","0","10000","0","0","10","0","0.33","480.4","0","0","0"
"0","0","0","0","0","2","5.06","0.71","0","0","0","5.21","37.46","30","108901","3.55","0","0","0","80.07","0","0","0","0","0","0","31089","0","0","20000","0","0","10","0","0.5","576.5","0","0","0"
"0","0","0","0","0","3","5.91","0.94","0","0","0","6.94","43.71","100","108901","4.14","0","0","0","106.8","0","0","0","0","0","0","31089","0","0","30000","0","0","10","0","0.66","672.6","0","0","0"
"0","0","0","0","0","4","6.75","1.18","0","0","0","8.68","49.95","120","108901","4.74","0","0","0","133.5","0","0","0","0","0","0","31089","0","0","40000","0","0","10","0","0.83","768.6","0","0","0"
"0","0","0","0","0","5","7.6","1.41","0","0","0","10.41","56.2","150","108901","5.33","0","0","0","160.2","0","0","0","0","0","0","31089","0","0","50000","0","0","10","0","0.99","864.7","0","0","0"
"0","0","0","10","0","6","123.9","1.88","0","0","0","13.88","1565.6","0","108901","121.3","0","0","0","213.6","0","0","0","0","0","0","31089","0","0","0","0","0","10","0","1.32","1008.8","0","0","0"
"0","0","0","0","0","1","2.05","0.23","0","0","0","5.75","51.72","15","109001","2.73","0","0","0","44.1","0","0","0","0","0","0","31090","0","0","10000","0","0","10","0","0.3","396.9","0","0","0"
"0","0","0","0","0","2","2.46","0.35","0","0","0","8.63","62.06","30","109001","3.28","0","0","0","66.15","0","0","0","0","0","0","31090","0","0","20000","0","0","10","0","0.45","476.3","0","0","0"
"0","0","0","0","0","3","2.87","0.46","0","0","0","11.5","72.41","100","109001","3.82","0","0","0","88.2","0","0","0","0","0","0","31090","0","0","30000","0","0","10","0","0.6","555.7","0","0","0"
"0","0","0","0","0","4","3.28","0.58","0","0","0","14.38","82.75","120","109001","4.37","0","0","0","110.3","0","0","0","0","0","0","31090","0","0","40000","0","0","10","0","0.75","635","0","0","0"
"0","0","0","0","0","5","3.69","0.69","0","0","0","17.25","93.1","150","109001","4.91","0","0","0","132.3","0","0","0","0","0","0","31090","0","0","50000","0","0","10","0","0.9","714.4","0","0","0"
"0","0","0","0","0","1","2.73","0.3","0","0","0","4.57","41.13","15","109101","2.85","0","0","0","51.06","0","0","0","0","0","0","31091","0","0","10000","0","0","10","0","0.32","459.6","0","0","0"
"0","0","0","0","0","2","3.28","0.45","0","0","0","6.86","49.36","30","109101","3.42","0","0","0","76.59","0","0","0","0","0","0","31091","0","0","20000","0","0","10","0","0.48","551.5","0","0","0"
"0","0","0","0","0","3","3.82","0.6","0","0","0","9.14","57.58","100","109101","3.99","0","0","0","102.2","0","0","0","0","0","0","31091","0","0","30000","0","0","10","0","0.64","643.4","0","0","0"
"0","0","0","0","0","4","4.37","0.75","0","0","0","11.43","65.81","120","109101","4.56","0","0","0","127.7","0","0","0","0","0","0","31091","0","0","40000","0","0","10","0","0.8","735.4","0","0","0"
"0","0","0","0","0","5","4.91","0.9","0","0","0","13.71","74.03","150","109101","5.13","0","0","0","153.2","0","0","0","0","0","0","31091","0","0","50000","0","0","10","0","0.96","827.3","0","0","0"
"0","0","51.95","0","0","1","2.28","0.25","5.77","0","0","0","0","15","109201","2.51","0","0","0","37.06","0","0","0","0","0","0","31092","0","0","10000","0","0","0","0","0.28","333.6","0","0","0"
"0","0","62.34","0","0","2","2.74","0.38","8.66","0","0","0","0","30","109201","3.01","0","0","0","55.59","0","0","0","0","0","0","31092","0","0","20000","0","0","0","0","0.42","400.3","0","0","0"
"0","0","72.73","0","0","3","3.19","0.5","11.54","0","0","0","0","100","109201","3.51","0","0","0","74.12","0","0","0","0","0","0","31092","0","0","30000","0","0","0","0","0.56","467","0","0","0"
"0","0","83.12","0","0","4","3.65","0.63","14.43","0","0","0","0","120","109201","4.02","0","0","0","92.65","0","0","0","0","0","0","31092","0","0","40000","0","0","0","0","0.7","533.8","0","0","0"
"0","0","93.51","0","0","5","4.1","0.75","17.31","0","0","0","0","150","109201","4.52","0","0","0","111.2","0","0","0","0","0","0","31092","0","0","50000","0","0","0","0","0.84","600.5","0","0","0"
"0","0","47.16","0","0","1","1.82","0.2","5.24","0","0","0","0","15","109301","1.94","0","0","0","32.28","0","0","0","0","0","0","31093","0","0","10000","0","0","0","0","0.22","290.5","0","0","0"
"0","0","56.59","0","0","2","2.18","0.3","7.86","0","0","0","0","30","109301","2.33","0","0","0","48.42","0","0","0","0","0","0","31093","0","0","20000","0","0","0","0","0.33","348.6","0","0","0"
"0","0","66.02","0","0","3","2.55","0.4","10.48","0","0","0","0","100","109301","2.72","0","0","0","64.56","0","0","0","0","0","0","31093","0","0","30000","0","0","0","0","0.44","406.7","0","0","0"
"0","0","75.46","0","0","4","2.91","0.5","13.1","0","0","0","0","120","109301","3.1","0","0","0","80.7","0","0","0","0","0","0","31093","0","0","40000","0","0","0","0","0.55","464.8","0","0","0"
"0","0","84.89","0","0","5","3.28","0.6","15.72","0","0","0","0","150","109301","3.49","0","0","0","96.84","0","0","0","0","0","0","31093","0","0","50000","0","0","0","0","0.66","522.9","0","0","0"
"0","0","54.11","0","0","1","2.16","0.24","6.01","0","0","0","0","15","109401","2.51","0","0","0","35.43","0","0","0","0","0","0","31094","0","0","10000","0","0","0","0","0.28","318.9","0","0","0"
"0","0","64.93","0","0","2","2.59","0.36","9.02","0","0","0","0","30","109401","3.01","0","0","0","53.15","0","0","0","0","0","0","31094","0","0","20000","0","0","0","0","0.42","382.7","0","0","0"
"0","0","75.75","0","0","3","3.02","0.48","12.02","0","0","0","0","100","109401","3.51","0","0","0","70.86","0","0","0","0","0","0","31094","0","0","30000","0","0","0","0","0.56","446.5","0","0","0"
"0","0","86.58","0","0","4","3.46","0.6","15.03","0","0","0","0","120","109401","4.02","0","0","0","88.58","0","0","0","0","0","0","31094","0","0","40000","0","0","0","0","0.7","510.2","0","0","0"
"0","0","97.4","0","0","5","3.89","0.72","18.03","0","0","0","0","150","109401","4.52","0","0","0","106.3","0","0","0","0","0","0","31094","0","0","50000","0","0","0","0","0.84","574","0","0","0"
"0","0","33.49","0","0","1","2.73","0.3","3.72","0","0","0","0","15","109501","3.65","0","0","0","55.13","0","0","0","0","0","0","31095","0","0","10000","0","0","0","0","0.41","496.1","0","0","0"
"0","0","40.19","0","0","2","3.28","0.45","5.58","0","0","0","0","30","109501","4.38","0","0","0","82.7","0","0","0","0","0","0","31095","0","0","20000","0","0","0","0","0.62","595.3","0","0","0"
"0","0","46.89","0","0","3","3.82","0.6","7.44","0","0","0","0","100","109501","5.11","0","0","0","110.3","0","0","0","0","0","0","31095","0","0","30000","0","0","0","0","0.82","694.5","0","0","0"
"0","0","53.58","0","0","4","4.37","0.75","9.3","0","0","0","0","120","109501","5.84","0","0","0","137.9","0","0","0","0","0","0","31095","0","0","40000","0","0","0","0","1.03","793.8","0","0","0"
"0","0","60.28","0","0","5","4.91","0.9","11.16","0","0","0","0","150","109501","6.57","0","0","0","165.4","0","0","0","0","0","0","31095","0","0","50000","0","0","0","0","1.23","893","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","6.14","55.25","15","109601","2.51","0","0","0","40.62","0","0","0","0","0","0","31096","0","0","10000","0","0","15","0","0.28","365.6","0","0","0"
"0","0","0","0","0","2","2.74","0.38","0","0","0","9.21","66.3","30","109601","3.01","0","0","0","60.93","0","0","0","0","0","0","31096","0","0","20000","0","0","15","0","0.42","438.7","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","12.28","77.35","100","109601","3.51","0","0","0","81.24","0","0","0","0","0","0","31096","0","0","30000","0","0","15","0","0.56","511.8","0","0","0"
"0","0","0","0","0","4","3.65","0.63","0","0","0","15.35","88.4","120","109601","4.02","0","0","0","101.6","0","0","0","0","0","0","31096","0","0","40000","0","0","15","0","0.7","585","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","18.42","99.45","150","109601","4.52","0","0","0","121.9","0","0","0","0","0","0","31096","0","0","50000","0","0","15","0","0.84","658.1","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","5.89","52.97","15","109701","2.51","0","0","0","35.97","0","0","0","0","0","0","31097","0","0","10000","0","0","10","0","0.28","323.8","0","0","0"
"0","0","0","0","0","2","2.74","0.38","0","0","0","8.84","63.56","30","109701","3.01","0","0","0","53.96","0","0","0","0","0","0","31097","0","0","20000","0","0","10","0","0.42","388.6","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","11.78","74.16","100","109701","3.51","0","0","0","71.94","0","0","0","0","0","0","31097","0","0","30000","0","0","10","0","0.56","453.3","0","0","0"
"0","0","0","0","0","4","3.65","0.63","0","0","0","14.73","84.75","120","109701","4.02","0","0","0","89.93","0","0","0","0","0","0","31097","0","0","40000","0","0","10","0","0.7","518.1","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","17.67","95.35","150","109701","4.52","0","0","0","108","0","0","0","0","0","0","31097","0","0","50000","0","0","10","0","0.84","582.8","0","0","0"
"0","0","46.14","0","0","1","2.05","0.23","5.13","0","0","0","0","15","109801","2.16","0","0","0","31.33","0","0","0","0","0","0","31098","0","0","10000","0","0","0","0","0.24","282","0","0","0"
"0","0","55.37","0","0","2","2.46","0.35","7.7","0","0","0","0","30","109801","2.59","0","0","0","47","0","0","0","0","0","0","31098","0","0","20000","0","0","0","0","0.36","338.4","0","0","0"
"0","0","64.6","0","0","3","2.87","0.46","10.26","0","0","0","0","100","109801","3.02","0","0","0","62.66","0","0","0","0","0","0","31098","0","0","30000","0","0","0","0","0.48","394.8","0","0","0"
"0","0","73.82","0","0","4","3.28","0.58","12.83","0","0","0","0","120","109801","3.46","0","0","0","78.33","0","0","0","0","0","0","31098","0","0","40000","0","0","0","0","0.6","451.2","0","0","0"
"0","0","83.05","0","0","5","3.69","0.69","15.39","0","0","0","0","150","109801","3.89","0","0","0","93.99","0","0","0","0","0","0","31098","0","0","50000","0","0","0","0","0.72","507.6","0","0","0"
"0","0","47.51","0","0","1","2.16","0.24","5.28","0","0","0","0","15","109901","2.62","0","0","0","41.43","0","0","0","0","0","0","31099","0","0","10000","0","0","0","0","0.29","372.9","0","0","0"
"0","0","57.01","0","0","2","2.59","0.36","7.92","0","0","0","0","30","109901","3.14","0","0","0","62.15","0","0","0","0","0","0","31099","0","0","20000","0","0","0","0","0.44","447.5","0","0","0"
"0","0","66.51","0","0","3","3.02","0.48","10.56","0","0","0","0","100","109901","3.67","0","0","0","82.86","0","0","0","0","0","0","31099","0","0","30000","0","0","0","0","0.58","522.1","0","0","0"
"0","0","76.02","0","0","4","3.46","0.6","13.2","0","0","0","0","120","109901","4.19","0","0","0","103.6","0","0","0","0","0","0","31099","0","0","40000","0","0","0","0","0.73","596.6","0","0","0"
