bc922f4bd92cb36a7d916d596f1e5ad69ec8b3bd6987ba5a8aed752f182c8f5f,5f4194da264bbe0d481e7691ff0306eb40b588b34b4317e10548a1944daf80ab,4ed295b405cf3c9ffcb27ef3440624990d8ad2a46ae06d1294f942707306606d,883492d85fe0a01f267dd61c6976b634b2f93143cc4cc5424a2d252adce4eb5b,b9dfe2342fb9e8f2baf10bf8f53a92a5fa25035d76ef4b2226eea8859a2bf2e7,42fa7c72e2b4139163d886d947e5d3f4b24bf99b92e6d42f367a4be214e76975,ac5b051d03feeafef2669c7695c5282250ca9e8f1b54dbe2096aad096d4efd55,1c944eaa6282d7085313fb7aab8fa999e21d1b6de59cdde4eb1eeb69bd123f40,4883628b5258a79316c12772e32d0cfa9560f503ef9ddb3d997159aed582d892,288a863bfb8af0b098a77c9c75ac4e6fdd50835716762e22245e346f68963efc,99d99d5194e76757a2c00f7da6d266a290dfdcabc34b1bb45a0f96d8d46ebcc4,0a7d1cc039a742db84d6b5c8ab757dfa390126aafc726d5430bf64d24ed2b487,b7b607263491f2582f15f1ca29b7e5ee2183d0d54e5f5cf1ef32289a81c71c89,eec9de5f38a3c7a7b77aa3cc47da522478f80c85f82b73582dd15ec85be80aca,c489b42faf575bb40b1196cd69a5444a5f71bc2629eb791ac36910ddf7f166b7,be64d0271db3b9a01fdd47b4d1aba9423f05bba6c5b91a1c66dd5812b43b94d6
"0","11019005","115192","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11016007","115221","11017014","0","11017003","12017003","0","0","0","0","11016014","12016003","0","0","0"
"0","11019006","115222","0","0","12019001","0","0","0","0","0","11019014","0","0","0","0"
"0","11016005","115251","11017013","0","11017002","0","0","0","0","0","11016011","0","0","0","0"
"0","11017006","115551","11017014","0","11017012","0","0","0","0","0","11017009","12017002","0","0","0"
"0","11017004","115581","11017012","0","11017010","12017001","0","0","0","0","11017007","11017013","0","0","0"
"0","11017005","115611","11017013","0","11017011","12017003","0","0","0","0","11017008","11017014","0","0","0"
"0","11003007","122282","0","0","0","0","0","0","0","0","11004004","0","0","0","0"
"0","11001008","122311","12002001","0","11003006","0","0","0","0","0","11002007","12003001","0","0","0"
"0","11003008","122312","0","0","12003002","0","0","0","0","0","11004007","0","0","0","0"
"0","11002010","122341","0","0","0","0","0","0","0","0","11003008","0","0","0","0"
"0","11003008","122342","0","0","0","0","0","0","0","0","11004006","0","0","0","0"
"0","11001009","122371","12002002","0","11003009","0","0","0","0","0","11002009","0","0","0","0"
"0","11003009","122372","0","0","0","0","0","0","0","0","11004008","0","0","0","0"
"0","11003009","122401","0","0","12005001","0","0","0","0","0","11004009","0","0","0","0"
"0","11002009","122431","0","0","0","0","0","0","0","0","11003011","0","0","0","0"
"0","11003010","122432","0","0","0","0","0","0","0","0","11004010","0","0","0","0"
"0","11002012","122491","0","0","0","0","0","0","0","0","11003002","0","0","0","0"
"0","11002011","122493","0","0","12002003","0","0","0","0","0","11003001","0","0","0","0"
"0","11003010","122521","0","0","0","0","0","0","0","0","11004005","0","0","0","0"
"0","11003012","122613","0","0","12004002","0","0","0","0","0","11004011","0","0","0","0"
"0","11003012","122614","0","0","0","0","0","0","0","0","11004009","0","0","0","0"
"0","11005006","123041","0","0","11006007","0","0","0","0","0","11005013","0","0","0","0"
"0","11006006","123042","12007003","0","11007006","0","0","0","0","0","11006013","0","0","0","0"
"0","11005013","123072","11007002","0","11006013","0","0","0","0","0","11006005","0","0","0","0"
"0","11006004","123132","0","0","11007003","0","0","0","0","0","11006011","0","0","0","0"
"0","11004005","123161","0","0","12004001","0","0","0","0","0","11005001","0","0","0","0"
"0","11004013","123192","12005002","0","11006002","0","0","0","0","0","11005003","0","0","0","0"
"0","11006003","123193","12006002","0","11007004","0","0","0","0","0","11006012","0","0","0","0"
"0","11004005","123251","0","0","0","0","0","0","0","0","11005003","0","0","0","0"
"0","11004007","123281","12005002","0","12004003","0","0","0","0","0","11005005","0","0","0","0"
"0","11005009","123282","12007002","0","12005001","0","0","0","0","0","11006001","12008001","0","0","0"
"0","11004008","123311","0","0","0","0","0","0","0","0","11005004","0","0","0","0"
"0","11004009","123341","0","0","12005003","0","0","0","0","0","11005002","0","0","0","0"
"0","11006008","123343","11008011","0","11008003","0","0","0","0","0","11007010","11009009","0","0","0"
"0","11005008","123371","0","0","12006001","0","0","0","0","0","11006004","0","0","0","0"
"0","11005008","123432","0","0","11007001","0","0","0","0","0","11006008","0","0","0","0"
"0","11005009","123461","0","0","11007002","0","0","0","0","0","11006010","0","0","0","0"
"0","11005010","123491","12006002","0","11007003","0","0","0","0","0","11006012","0","0","0","0"
"0","11005012","123582","12008001","0","11007014","0","0","0","0","0","11006010","0","0","0","0"
"12007001","11006012","123583","11008014","0","11008004","11009010","0","0","0","0","11007009","11009004","0","12009002","0"
"0","11004012","123612","12006001","0","11006003","0","0","0","0","0","11005010","0","0","0","0"
"0","11009008","124042","12010003","0","11010003","0","0","0","0","0","11009014","0","0","0","0"
"0","11013008","124044","11015001","0","11014004","0","0","0","0","0","11013017","12014002","0","0","0"
"0","11007006","124071","11008013","0","11008003","0","0","0","0","0","11007012","11009001","0","0","0"
"0","11013004","124074","11014011","0","11014003","0","0","0","0","0","11013009","11015005","0","0","0"
"0","11006014","124101","11008003","0","11007009","11009002","0","0","0","0","11007005","11008011","0","0","0"
"0","11011007","124103","11012017","0","11012008","0","0","0","0","0","11011015","0","0","0","0"
"0","11006013","124131","11008002","0","11007014","11009003","0","0","0","0","11007004","11008009","0","0","0"
"0","11007006","124161","11008015","0","11008002","0","0","0","0","0","11007010","11009003","0","0","0"
"0","11011005","124163","11012013","0","11012002","12012001","0","0","0","0","11011010","12011001","0","0","0"
"12011002","11009006","124192","11010012","0","11010001","12010002","0","0","0","0","11009012","12009002","0","0","0"
"11015009","11013007","124224","11014005","0","11014003","11015002","0","0","0","0","11013014","11014012","0","12016003","0"
"0","11006014","124251","11008012","0","11007008","12008002","0","0","0","0","11007003","11009001","0","0","0"
"0","11011005","124253","11012011","0","11012003","0","0","0","0","0","11011011","0","0","0","0"
"11011012","11010004","124282","11011001","0","11010017","11011009","0","0","0","0","11010015","11011005","0","11012001","0"
"11013012","11012006","124283","11013001","0","11012017","11013009","0","12012001","0","0","11012011","11013005","0","11014004","0"
"11017005","11015004","124284","11016005","0","11015013","11016012","0","0","0","0","11015011","11016009","0","12015002","0"
"0","11007011","124311","0","0","11009004","0","0","0","0","0","11008006","0","0","0","0"
"11012002","11010006","124312","11011001","0","11010017","11011014","0","12011001","0","0","11010011","11011004","0","12010003","0"
"11014006","11012004","124313","11013003","0","11012015","11013013","0","0","0","0","11012007","11013010","0","12012003","0"
"11017001","11015007","124314","11016003","0","11016001","11016013","0","12016002","0","0","11015013","11016010","0","11017007","0"
"11011015","11010005","124342","11010016","0","11010012","11011008","0","11012003","0","0","11010009","11011003","0","11011017","0"
"11013010","11012005","124343","11012016","0","11012012","11013004","0","12012002","0","0","11012009","11013002","0","11013013","12013001"
"11016013","11015008","124344","11016002","0","11015014","11016010","0","11017009","0","0","11015010","11016004","0","11017003","0"
"0","11010005","124372","11011006","0","11011002","11011016","0","0","0","0","11010010","11011011","0","0","0"
"11017006","11015006","124373","11016002","0","11015012","11016011","0","0","0","0","11015010","11016006","0","12015001","0"
"0","11007014","124401","11010005","0","11009015","0","0","0","0","0","11008010","12009003","0","0","0"
"11013017","11012006","124402","11013003","0","11012014","11013015","0","12014003","0","0","11012008","11013008","0","11014007","0"
"0","11008008","124431","12009001","0","11010001","0","0","0","0","0","11009011","0","0","0","0"
"11012004","11010008","124432","11011003","0","11010016","11011013","0","12011003","0","0","11010014","11011010","0","12010002","0"
"11017008","11015005","124433","11016003","0","11015014","11017002","0","12015003","0","0","11015011","11016008","0","11017011","12016002"
"11014003","11012005","124462","11013001","0","11012010","11013014","0","0","0","0","11012008","11013004","0","12013002","0"
"11017010","11015009","124463","11016004","0","11016001","11017004","0","0","0","0","11015012","11016014","0","12016003","0"
"0","11008013","124491","12009002","0","11010007","0","0","0","0","0","11009013","0","0","0","0"
"0","11008009","124521","0","0","11010006","0","0","0","0","0","11009005","0","0","0","0"
"12010001","11010007","124522","11011004","0","11011002","11011013","0","0","0","0","11010013","11011010","0","0","0"
"11013016","11012007","124523","11013002","0","11012013","11013011","0","0","0","0","11012009","11013006","0","11014005","0"
"0","11019005","125012","0","0","12019003","0","0","0","0","0","11019012","0","0","0","0"
"0","11019004","125072","0","0","0","0","0","0","0","0","11019009","0","0","0","0"
"0","11016007","125101","11017010","0","11017005","0","0","0","0","0","11016010","0","0","0","0"
"0","11016008","125131","12016001","0","11017006","0","0","0","0","0","11016013","0","0","0","0"
"0","11019008","125162","0","0","0","0","0","0","0","0","12019002","0","0","0","0"
"0","11016006","125191","12017002","0","11017009","0","0","0","0","0","11017002","0","0","0","0"
"0","11019008","125252","0","0","0","0","0","0","0","0","11019011","0","0","0","0"
"12018001","11018007","125281","11019006","0","11019002","11019011","0","0","0","0","11018014","11019009","0","12019002","0"
"0","11018008","125311","11019009","0","11019002","0","0","0","0","0","11018012","11019012","0","0","0"
"12018002","11018005","125341","11019003","0","11018014","11019013","0","0","0","0","11018010","11019010","0","0","0"
"0","11018009","125371","11019004","0","11019001","11019011","0","0","0","0","11018013","11019007","0","0","0"
"0","11018004","125401","11019008","0","11019001","12018003","0","0","0","0","11018012","11019010","0","0","0"
"12019001","11018006","125521","11019003","0","11018013","11019014","0","0","0","0","11018011","11019005","0","0","0"
"0","0","140000","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","18001001","140001","0","0","18001003","0","0","0","0","0","18001002","0","0","0","0"
