15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45
"311013","","0.2","311","105111","","1","","3","","nop_talk_thinking"
"311014","0","0","311","105111","0.5","7","0","11","0","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。"
"311015","","","311","311014","","","","91","",""
"311016","","0.2","311","105111","","1","","3","","nop_idle_thinking"
"312001","0","0","312","101831","0.5","6","0","11","0","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？"
"312002","","0.2","312","101831","","1","","3","","nop_talk_joy1"
"312003","","","312","312001","","","","91","",""
"312004","1","0.2","312","101831","","1","","3","","nop_idle_joy1"
"312005","0","0","312","101611","0.5","7","0","11","0","看呀看呀美咲！\n那邊那道料理看起來超好吃的！"
"312006","","0.2","312","101611","","1","","3","","nop_talk_surprise_kira"
"312007","","","312","312005","","","","91","",""
"312008","1","0.2","312","101611","","1","","3","","nop_idle_surprise_kira"
"312009","0","0","312","105011","0.5","7","0","11","0","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？"
"312010","","0.2","312","105011","","1","","3","","nop_talk_sad"
"312011","","","312","2.5","","","","93","","0"
"312012","","0.2","312","105011","","1","","3","","nop_talk_tsun_pain"
"312013","","","312","312009","","","","91","",""
"312014","1","0.2","312","105011","","1","","3","","nop_idle_sad"
"313001","0","0","313","105331","0.5","7","0","11","0","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！"
"313002","1","0.2","313","105331","","0","nop_13_monica_talk_doya_loop","3","0.2","nop_13_monica_talk_doya"
"313003","","","313","313001","","","","91","",""
"313004","1","0.2","313","105331","","1","","3","","nop_idle_doya"
"313005","0","0","313","103031","0.5","6","0","11","0","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！"
"313006","","0.2","313","103031","","1","","3","","nop_talk_joy1"
"313007","","","313","313005","","","","91","",""
"313008","1","0.2","313","103031","","1","","3","","nop_idle_joy1"
"313009","0","0","313","100811","0.5","8","0","11","0","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。"
"313010","","0.2","313","100811","","1","","3","","nop_talk_thinking"
"313011","","","313","313009","","","","91","",""
"313012","1","0.2","313","100811","","1","","3","","nop_idle_thinking"
"313013","0","0","313","104511","0.5","8","0","11","0","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……"
"313014","","0.2","313","104511","","1","","3","","nop_13_kuka_talk_memory1"
"313015","","","313","313013","","","","91","",""
"313016","1","0.2","313","104511","","1","","3","","nop_13_kuka_idle_memory1"
"313017","0","0","313","105511","0.5","6","0","11","0","好大的會場……\n前輩會在哪呢？"
"313018","","0.2","313","105511","","1","","3","","nop_talk_sad"
"313019","","","313","313017","","","","91","",""
"313020","1","0.2","313","105511","","1","","3","","nop_idle_sad"
"314001","0","0","314","104931","0.5","7","0","11","0","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！"
"314002","","0.2","314","104931","","1","","3","","nop_14_shizuru_talk_thinking"
"314003","","","314","2","","","","93","","0"
"314004","1","0.2","314","104931","","0","nop_talk_guts3_loop","3","0","nop_talk_guts3"
"314005","","","314","314001","","","","91","",""
"314006","0","0","314","101131","0.5","6","0","11","0","是！我也認得出來哦！\n啊，就在那邊！大概吧！"
"314007","1","0.2","314","101131","","0","nop_talk_arm_crossed_loop","3","","nop_talk_arm_crossed"
"314008","","","314","2","","","","93","","0"
"314009","","0.2","314","101131","","1","","3","","nop_talk_joy1"
"314010","","","314","314006","","","","91","",""
"314011","1","0.2","314","101131","","1","","3","","nop_idle_joy_normal"
"314012","0","0","314","106831","0.5","7","0","11","0","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。"
"314013","1","0.2","314","106831","","0","nop_talk_arm_crossed_loop_joy","3","0","nop_talk_arm_crossed_joy"
"314014","","","314","314012","","","","91","",""
"314015","1","0.2","314","106831","","1","","3","","nop_idle_normal"
"314016","","0.2","314","104931","","1","","3","","nop_idle_normal"
"314017","1","0.2","314","101131","","1","","3","","nop_idle_normal"
"315001","0","0","315","104211","0.5","8","0","11","0","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。"
"315002","","0.2","315","104211","","1","","3","","nop_talk_wish"
"315003","","","315","315001","","","","91","",""
"315004","1","0.2","315","104211","","1","","3","","nop_idle_wish"
"315005","0","0","315","105411","0.5","6","0","11","0","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？"
"315006","","0.2","315","105411","","1","","3","","nop_talk_normal"
"315007","","","315","2.5","","","","93","","0"
"315008","","0.2","315","105411","","1","","3","","nop_talk_thinking"
"315009","","","315","315005","","","","91","",""
"315010","","0.2","315","105411","","1","","3","","nop_idle_thinking"
"315011","0","0","315","102931","0.5","5","0","11","0","年菜非常美味唷。\n讓人吃得精神飽滿♪"
"315012","","0.2","315","102931","","1","","3","","nop_talk_joy1"
"315013","","","315","315011","","","","91","",""
"315014","1","0.2","315","102931","","1","","3","","nop_idle_joy1"
"316001","1","0.2","316","106631","","0","nop_16_inori_talk_doya_loop","3","0","nop_16_inori_talk_doya"
"316002","0","0","316","106631","0.5","6","0","11","0","這個會場和偉大的我太相配了！\n我非常中意哦！"
"316003","","","316","316002","","","","91","",""
"316004","","0.2","316","106631","","1","","3","","nop_16_inori_idle_doya"
"316005","","0.2","316","106531","","1","","3","","nop_talk_joy1"
"316006","0","0","316","106531","0.5","7","0","11","0","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。"
"316007","","","316","3.5","","","","93","","1"
"316008","1","0.2","316","106531","","0","nop_talk_arm_crossed_loop","3","0","nop_talk_arm_crossed"
"316009","","","316","316006","","","","91","",""
"316010","","0.2","316","106531","","1","","3","","nop_idle_arm_crossed"
"316011","","0.2","316","106731","","1","","3","","nop_talk_normal"
"316012","0","0","316","106731","0.5","6","0","11","0","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？"
"316013","","","316","316012","","","","91","",""
"316014","","0.2","316","106731","","1","","3","","nop_idle_normal"
"317001","0","0","317","110931","0.5","6","0","11","0","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆"
"317002","","0.2","317","110931","","1","","3","","nop_17_chieru_talk_memory"
"317003","","","317","4.2","","","","93","","0"
"317004","1","0.2","317","110931","","0","nop_17_chieru_loop","3","0","nop_17_chieru_01"
"317005","1","0.2","317","1","","0","nop_17_chieru_loop","3","0","nop_17_chieru_01"
"317006","","","317","317001","","","","91","",""
"317007","","0.2","317","110931","","1","","3","","nop_idle_joy1"
"317008","","0.2","317","1","","1","","3","","NoItem_idle"
"317009","0","0","317","111031","0.5","5","0","11","0","好多固體食物……嘔！\n光是看著就討厭呀……"
"317010","","0.2","317","111031","","1","","3","","nop_talk_normal_sad"
"317011","","","317","1.5","","","","93","","0"
"317012","1","0.2","317","111031","","0","nop_17_yuni_weppu_loop","3","0","nop_17_yuni_weppu"
"317013","","","317","317009","","","","91","",""
"317014","0","0","317","110831","0.5","6","0","11","0","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？"
"317015","1","0.2","317","110831","","0","nop_17_chloe_talk_normal_anger_loop","3","0","nop_17_chloe_talk_normal_anger"
"317016","","0.2","317","110931","","1","","3","","nop_idle_sad"
"317017","","","317","317014","","","","91","",""
"317018","","0.2","317","110831","","1","","3","","nop_17_chloe_idle_normal2"
"317019","1","0.2","317","111031","","1","","3","","nop_idle_normal"
"318001","","0.2","318","114711","","1","","3","","nop_talk_joy1"
"318002","0","0","318","114711","0.5","6","0","11","0","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……"
"318003","","","318","2.5","","","","93","","0"
"318004","","0.2","318","114711","","1","","3","","nop_18_muimi_talk_thinking"
"318005","","","318","318002","","","","91","",""
"318006","1","0.2","318","114711","","1","","3","","nop_18_muimi_idle_thinking"
"318007","1","0.2","318","115031","","0","nop_idle_normal","3","0","nop_18_neneka_humu"
"318008","0","0","318","115031","0.5","6","0","11","0","至少在新年時節\n悠閒一下也不為過吧。"
"318009","","","318","318008","","","","91","",""
"318010","1","0.2","318","118031","","0","nop_talk_arm_crossed_loop","3","0","nop_talk_arm_crossed"
"318011","0","0","318","118031","0.5","6","0","11","0","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！"
"318012","","","318","2.5","","","","93","","0"
"318013","1","0.2","318","118031","","0","nop_talk_doya_loop","3","0","nop_talk_doya"
"318014","","","318","318011","","","","91","",""
"318015","","0.2","318","118031","","1","","3","","nop_idle_doya"
"318016","","0.2","318","118511","","1","","3","","nop_18_karin_talk_normal"
"318017","0","0","318","118511","0.5","6","0","11","0","不不。您過獎了──"
"318018","","","318","318017","","","","91","",""
"318019","1","0.2","318","118511","","1","","3","","nop_18_karin_idle_normal"
"401001","","0.2","401","111831","","1","","3","","nop_talk_joy2"
"401002","","","401","2","","","","93","","0"
"401003","","0.2","401","111831","","1","","3","","nop_idle_joy_normal"
"401004","1","0.2","401","112031","","0","nop_idle_normal","3","0","nop_18_neneka_humu"
"401005","","","401","2","","","","93","","0"
"401006","","0.2","401","120831","","1","","3","","nop_16_kaya_talk_normal2_loop"
"401007","","","401","2","","","","93","","0"
"401008","","0.2","401","120831","","1","","3","","nop_16_kaya_idle_normal2"
"401009","","0.2","401","120931","","1","","3","","nop_talk_surprise1"
"401010","","","401","2","","","","93","","0"
"401011","","0.2","401","120931","","1","","3","","nop_idle_normal_joy"
"401012","","0.2","401","111931","","1","","3","","nop_talk_normal"
"401013","","","401","2","","","","93","","0"
"401014","","0.2","401","111931","","1","","3","","nop_idle_normal"
"401015","","0.2","401","120731","","1","","3","","nop_talk_joy1"
"401016","","","401","2","","","","93","","0"
"401017","","0.2","401","120731","","1","","3","","nop_idle_normal_joy"
"402001","","0.2","402","108731","","1","","3","","nop_talk_joy2"
"402002","","","402","2","","","","93","","0"
"402003","","0.2","402","108731","","1","","3","","nop_idle_joy1"
"402004","","0.2","402","108831","","1","","3","","nop_talk_joy3_blink"
"402005","","","402","2","","","","93","","0"
"402006","","0.2","402","108831","","1","","3","","nop_idle_joy_normal"
"402007","","0.2","402","108931","","1","","3","","nop_talk_normal"
"402008","","","402","2","","","","93","","0"
"402009","","0.2","402","108931","","1","","3","","nop_idle_normal"
"403001","","0.2","403","102011","","1","","3","","nop_talk_surprise_kira"
"403002","","","403","2","","","","93","","0"
"403003","","0.2","403","102011","","1","","3","","nop_idle_joy1"
"403004","","0.2","403","100411","","1","","3","","nop_talk_joy2"
"403005","","","403","2","","","","93","","0"
"403006","","0.2","403","100411","","1","","3","","nop_idle_normal"
"403007","","0.2","403","103631","","1","","3","","nop_talk_wish"
"403008","","","403","2","","","","93","","0"
"403009","","0.2","403","103631","","1","","3","","nop_idle_wish"
"404001","","0.2","404","101511","","1","","3","","nop_talk_wish_joy"
"404002","","","404","2","","","","93","","0"
"404003","","0.2","404","101511","","1","","3","","nop_idle_normal"
"404004","","0.2","404","101231","","1","","3","","nop_talk_joy2"
"404005","","","404","2","","","","93","","0"
"404006","","0.2","404","101231","","1","","3","","nop_idle_normal"
"404007","","0.2","404","104011","","1","","3","","nop_talk_surprise_kira"
"404008","","","404","2","","","","93","","0"
"404009","","0.2","404","104011","","1","","3","","nop_idle_normal"
"405001","","0.2","405","103111","","1","","3","","nop_talk_normal"
"405002","","","405","2","","","","93","","0"
"405003","","0.2","405","103111","","1","","3","","nop_idle_normal"
"405004","","0.2","405","102211","","1","","3","","nop_talk_worry"
"405005","","","405","2","","","","93","","0"
"405006","","0.2","405","102211","","1","","3","","nop_idle_worry"
"405007","","0.2","405","100711","","1","","3","","nop_05_miyako_talk_joy1"
"405008","","","405","2","","","","93","","0"
"405009","","0.2","405","100711","","1","","3","","nop_05_miyako_idle_joy1"
"405010","","0.2","405","100611","","1","","3","","nop_talk_joy1"
"405011","","","405","2","","","","93","","0"
"405012","","0.2","405","100611","","1","","3","","nop_idle_joy1"
"406001","","0.2","406","107131","","1","","3","","nop_talk_thinking"
"406002","","","406","2","","","","93","","0"
"406003","","0.2","406","107131","","1","","3","","nop_idle_arm_crossed"
"406004","","0.2","406","103731","","1","","3","","nop_talk_sad"
"406005","","","406","2","","","","93","","0"
"406006","","0.2","406","103731","","1","","3","","nop_idle_sad"
"406007","","0.2","406","100511","","1","","3","","nop_talk_joy2"
"406008","","","406","2","","","","93","","0"
"406009","","0.2","406","100511","","1","","3","","nop_idle_normal"
"406010","","0.2","406","104731","","1","","3","","nop_talk_normal"
"406011","","","406","2","","","","93","","0"
"406012","","0.2","406","104731","","1","","3","","nop_idle_normal"
"407001","","0.2","407","102831","","1","","3","","nop_talk_joy3"
"407002","","","407","2","","","","93","","0"
"407003","","0.2","407","102831","","1","","3","","nop_idle_normal"
"407004","","0.2","407","102111","","1","","3","","nop_07_kurumi_idle_bitter"
"407005","","","407","2","","","","93","","0"
"407006","","0.2","407","102111","","1","","3","","nop_idle_normal"
"407007","","0.2","407","102511","","1","","3","","nop_talk_joy2"
"407008","","","407","2","","","","93","","0"
"407009","","0.2","407","102511","","1","","3","","nop_idle_normal"
"407010","","0.2","407","102311","","1","","3","","nop_talk_joy1"
"407011","","","407","2","","","","93","","0"
"407012","","0.2","407","102311","","1","","3","","nop_idle_normal"
"408001","","0.2","408","101011","","1","","3","","nop_talk_joy1"
"408002","","","408","2","","","","93","","0"
"408003","","0.2","408","101011","","1","","3","","nop_idle_joy_normal"
"408004","","0.2","408","104331","","1","","3","","nop_talk_arm_crossed_loop"
"408005","","","408","2","","","","93","","0"
"408006","","0.2","408","104331","","1","","3","","nop_idle_arm_crossed"
"408007","","0.2","408","101711","","1","","3","","nop_talk_joy2"
"408008","","","408","2","","","","93","","0"
"408009","","0.2","408","101711","","1","","3","","nop_idle_joy1"
"408010","","0.2","408","101431","","1","","3","","nop_talk_normal"
"408011","","","408","2","","","","93","","0"
"408012","","0.2","408","101431","","1","","3","","nop_idle_normal"
"409001","","0.2","409","103311","","1","","3","","nop_talk_joy1"
"409002","","","409","2","","","","93","","0"
"409003","","0.2","409","103311","","1","","3","","nop_idle_joy1"
"409004","","0.2","409","105211","","1","","3","","nop_talk_joy1"
"409005","","","409","2","","","","93","","0"
"409006","","0.2","409","105211","","1","","3","","nop_idle_joy_normal"
"409007","","0.2","409","102611","","1","","3","","nop_talk_sad2"
"409008","","","409","2","","","","93","","0"
"409009","","0.2","409","102611","","1","","3","","nop_idle_sad2"
"409010","","0.2","409","103811","","1","","3","","nop_talk_normal"
"409011","","","409","2","","","","93","","0"
"409012","","0.2","409","103811","","1","","3","","nop_idle_normal"
"410001","","0.2","410","103231","","1","","3","","nop_talk_joy1"
"410002","","","410","2","","","","93","","0"
"410003","","0.2","410","103231","","1","","3","","nop_idle_joy1"
"410004","","0.2","410","103411","","1","","3","","nop_10_yukari_01"
"410005","","0.2","410","11","","1","","3","","nop_10_yukari_01"
"410006","","","410","2","","","","93","","0"
"410007","","0.2","410","103411","","1","","3","","nop_10_yukari_02"
"410008","","0.2","410","11","","1","","3","","nop_10_yukari_02"
"410009","","0.2","410","104811","","1","","3","","nop_talk_doya_loop"
"410010","","","410","104811","","","","4","","1"
"410011","","","410","2","","","","93","","0"
"410012","","0.2","410","104811","","1","","3","","nop_idle_doya"
"410013","","0.2","410","104611","","1","","3","","nop_talk_joy2"
"410014","","","410","2","","","","93","","0"
"410015","","0.2","410","104611","","1","","3","","nop_idle_joy_normal"
"411001","","0.2","411","102711","","1","","3","","nop_talk_wish2"
"411002","","","411","2","","","","93","","0"
"411003","","0.2","411","102711","","1","","3","","nop_idle_memory"
"411004","","0.2","411","100911","","1","","3","","nop_talk_normal"
"411005","","","411","2","","","","93","","0"
"411006","","0.2","411","100911","","1","","3","","nop_idle_arm_crossed"
"411007","","0.2","411","101311","","1","","3","","nop_talk_joy2"
"411008","","","411","2","","","","93","","0"
"411009","","0.2","411","101311","","1","","3","","nop_idle_joy_normal"
"411010","","0.2","411","105111","","1","","3","","nop_talk_normal"
"411011","","","411","2","","","","93","","0"
"411012","","0.2","411","105111","","1","","3","","nop_idle_normal"
"412001","","0.2","412","101831","","1","","3","","nop_talk_joy1"
"412002","","","412","2","","","","93","","0"
"412003","","0.2","412","101831","","1","","3","","nop_idle_joy1"
"412004","","0.2","412","101611","","1","","3","","nop_talk_joy2"
"412005","","","412","2","","","","93","","0"
"412006","","0.2","412","101611","","1","","3","","nop_idle_joy_normal"
"412007","","0.2","412","105011","","1","","3","","nop_talk_joy1"
"412008","","","412","2","","","","93","","0"
"412009","","0.2","412","105011","","1","","3","","nop_idle_joy_normal"
"413001","","0.2","413","105331","","1","","3","","nop_talk_normal"
"413002","","","413","2","","","","93","","0"
"413003","","0.2","413","105331","","1","","3","","nop_idle_normal"
"413004","","0.2","413","104511","","1","","3","","nop_talk_memory"
"413005","","","413","2","","","","93","","0"
"413006","","0.2","413","104511","","1","","3","","nop_idle_memory"
"413007","","0.2","413","103031","","1","","3","","nop_talk_joy1"
"413008","","","413","2","","","","93","","0"
"413009","","0.2","413","103031","","1","","3","","nop_idle_joy1"
"413010","","0.2","413","100811","","1","","3","","nop_talk_wish"
"413011","","","413","2","","","","93","","0"
"413012","","0.2","413","100811","","1","","3","","nop_idle_wish"
"413013","","0.2","413","105511","","1","","3","","nop_talk_sad"
"413014","","","413","2","","","","93","","0"
"413015","","0.2","413","105511","","1","","3","","nop_idle_sad"
"414001","1","0.2","414","101131","","0","nop_talk_guts2_loop","3","0","nop_talk_guts2"
"414002","","","414","2","","","","93","","0"
"414003","","0.2","414","101131","","1","","3","","nop_idle_normal"
"414004","","0.2","414","104931","","1","","3","","nop_talk_wish"
"414005","","","414","2","","","","93","","0"
"414006","","0.2","414","104931","","1","","3","","nop_idle_normal"
"414007","","0.2","414","106831","","1","","3","","nop_talk_thinking"
"414008","","","414","2","","","","93","","0"
"414009","","0.2","414","106831","","1","","3","","nop_idle_normal"
"415001","","0.2","415","104211","","1","","3","","nop_talk_wish"
"415002","","","415","2","","","","93","","0"
"415003","","0.2","415","104211","","1","","3","","nop_idle_wish"
"415004","","0.2","415","102931","","1","","3","","nop_talk_joy1"
"415005","","","415","2","","","","93","","0"
"415006","","0.2","415","102931","","1","","3","","nop_idle_joy1"
"415007","","0.2","415","105411","","1","","3","","nop_talk_normal"
"415008","","","415","2","","","","93","","0"
"415009","","0.2","415","105411","","1","","3","","nop_idle_normal"
"416001","","0.2","416","106731","","1","","3","","nop_talk_normal"
"416002","","","416","2","","","","93","","0"
"416003","","0.2","416","106731","","1","","3","","nop_idle_normal"
"416004","","0.2","416","106631","","1","","3","","nop_talk_joy2"
"416005","","","416","2","","","","93","","0"
"416006","","0.2","416","106631","","1","","3","","nop_idle_joy1"
"416007","","0.2","416","106531","","1","","3","","nop_16_kaya_talk_normal2_loop"
"416008","","","416","2","","","","93","","0"
"416009","","0.2","416","106531","","1","","3","","nop_16_kaya_idle_normal2"
"417001","1","0.2","417","111031","","0","nop_talk_arm_crossed_loop2","3","0","nop_talk_arm_crossed2"
"417002","","","417","2","","","","93","","0"
"417003","","0.2","417","111031","","1","","3","","nop_idle_normal"
"417004","","0.2","417","110931","","1","","3","","nop_talk_joy2"
"417005","","","417","2","","","","93","","0"
"417006","","0.2","417","110931","","1","","3","","nop_idle_joy_normal"
"417007","","0.2","417","110831","","1","","3","","nop_17_chloe_talk_normal2_loop"
"417008","","","417","2","","","","93","","0"
"417009","","0.2","417","110831","","1","","3","","nop_17_chloe_idle_normal2"
"418001","1","0.2","418","115031","","0","nop_idle_normal","3","0.2","nop_18_neneka_humu"
"418002","","","418","2","","","","93","","0"
"418003","","0.2","418","114711","","1","","3","","nop_talk_joy1_normal"
"418004","","","418","2","","","","93","","0"
"418005","","0.2","418","114711","","1","","3","","nop_idle_joy1"
"418006","","0.2","418","118511","","1","","3","","nop_18_karin_talk_normal"
"418007","","","418","2","","","","93","","0"
"418008","","0.2","418","118511","","1","","3","","nop_18_karin_idle_normal"
"418009","1","0.2","418","118031","","0","nop_talk_doya_loop","3","0","nop_talk_doya"
"418010","","","418","2","","","","93","","0"
"418011","","0.2","418","118031","","1","","3","","nop_idle_doya"
"501001","-255","1.95","501","1","nop_idle_joy2","101","-150","1","0","111831"
"501002","-255","1.95","501","1","nop_idle_normal","100","150","1","1","120731"
"501003","-265","1.95","501","1","nop_idle_arm_crossed","103","-320","1","0","120831"
"501004","-265","1.95","501","1","nop_idle_normal","102","320","1","1","111931"
"501005","-300","1.95","501","1","nop_idle_thinking","105","-450","1","0","120931"
"501006","-300","1.95","501","1","nop_idle_doya","104","450","1","1","112031"
"501007","","","501","0.5","","","","93","","0"
"501008","1","0.2","501","111831","","0","nop_talk_joy1","3","0.2","nop_01_peko_oissu"
"501009","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_001"
"501010","0","0","501","111831","0.5","5","1","11","0","阿囉哈～！\n大家在新年會上玩得還開心嗎？"
"501011","","","501","501010","","","","91","",""
"501012","","","501","0.2","","","","93","","0"
"501013","0","0","501","120731","0","1","0","12","0","6"
"501014","0","0","501","111931","0","1","0","12","0","8"
"501015","0","0","501","112031","0","1","0","12","0","10"
"501016","0","0","501","120931","0","1","0","12","0","7"
"501017","0","0","501","120831","0","1","0","12","0","13"
"501018","","0.2","501","120731","","1","","3","","nop_talk_joy1"
"501019","","0.2","501","111931","","1","","3","","nop_talk_wish3"
"501020","1","0.2","501","112031","","0","nop_talk_doya_loop","3","0","nop_talk_doya"
"501021","1","0.2","501","120931","","0","nop_talk_arm_crossed_loop","3","0","nop_talk_arm_crossed"
"501022","","0.2","501","120831","","1","","3","","nop_01_ruka_hello_long"
"501023","","","501","2","","","","93","","0"
"501024","","0.2","501","111831","","1","","3","","nop_idle_joy1"
"501025","","0.3","501","120731","","1","","3","","nop_idle_normal_joy"
"501026","","0.3","501","112031","","1","","3","","nop_idle_doya"
"501027","","0.3","501","120931","","1","","3","","nop_idle_arm_crossed"
"501028","","0.3","501","120831","","1","","3","","nop_idle_normal"
"501029","","0.2","501","111931","","1","","3","","nop_talk_normal"
"501030","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_002"
"501031","0","0","501","111931","0.5","4","1","11","0","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。"
"501032","","","501","3","","","","93","","1"
"501033","","0.2","501","111931","","1","","3","","nop_talk_joy3_dere"
"501034","","","501","501031","","","","91","",""
"501035","","0.2","501","111931","","1","","3","","nop_idle_normal_joy"
"501036","","0.2","501","112031","","1","","3","","nop_talk_sad"
"501037","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_003"
"501038","0","0","501","112031","0.5","4","1","11","0","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……"
"501039","","","501","5","","","","93","","1"
"501040","0","0","501","111831","0","1","0","12","0","8"
"501041","1","0.2","501","111831","","0","nop_idle_joy_normal","3","0.2","nop_17_chieru_swing"
"501042","","","501","501038","","","","91","",""
"501043","","0.2","501","112031","","1","","3","","nop_idle_sad"
"501044","","","501","0.1","","","","93","",""
"501045","","","501","120731","","","","4","","0"
"501046","","0.2","501","120731","","1","","3","","nop_talk_normal"
"501047","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_004"
"501048","0","0","501","120731","0.5","5","1","11","0","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。"
"501049","","","501","2.5","","","","93","","1"
"501050","0","0","501","112031","0","1","0","12","0","4"
"501051","1","0.2","501","112031","","0","nop_idle_surprise1","3","0.3","nop_surprise"
"501052","","","501","2","","","","93","","1"
"501053","","","501","120731","","","","4","","1"
"501054","","0.2","501","120731","","1","","3","","nop_talk_joy1"
"501055","","0.2","501","112031","","1","","3","","nop_idle_arm_crossed"
"501056","","","501","501048","","","","91","",""
"501057","","0.2","501","120731","","1","","3","","nop_idle_joy1"
"501058","","0.2","501","111831","","1","","3","","nop_talk_joy1"
"501059","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_005"
"501060","0","0","501","111831","0.5","4","1","11","0","我們做的年菜\n好像也讓大家讚譽有加喔！"
"501061","","","501","501060","","","","91","",""
"501062","","0.2","501","111831","","1","","3","","nop_idle_joy_normal"
"501063","","0.2","501","120831","","1","","3","","nop_talk_normal"
"501064","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_006"
"501065","0","0","501","120831","0.5","5","1","11","0","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？"
"501066","","","501","3","","","","93","","1"
"501067","1","0.2","501","120831","","0","nop_talk_arm_crossed_loop","3","0.2","nop_talk_arm_crossed"
"501068","","","501","501065","","","","91","",""
"501069","","0.2","501","120831","","1","","3","","nop_idle_arm_crossed"
"501070","1","0.2","501","120931","","0","nop_talk_doya_loop","3","0.2","nop_talk_doya"
"501071","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_007"
"501072","0","0","501","120931","0.5","4","1","11","0","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。"
"501073","","","501","5","","","","93","","1"
"501074","","0.2","501","120931","","1","","3","","nop_talk_normal"
"501075","","","501","501072","","","","91","",""
"501076","","0.2","501","120931","","1","","3","","nop_idle_normal"
"501077","","0.2","501","120731","","1","","3","","nop_talk_normal"
"501078","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_008"
"501079","0","0","501","120731","0.5","3","1","11","0","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。"
"501080","","","501","6.5","","","","93","","1"
"501081","1","0.2","501","120731","","0","nop_idle_normal_joy","3","0.2","nop_bow"
"501082","","","501","501079","","","","91","",""
"501083","","0.2","501","120731","","1","","3","","nop_idle_normal_joy"
"501084","","0.2","501","120831","","1","","3","","nop_talk_normal"
"501085","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_009"
"501086","0","0","501","120831","0.5","3","1","11","0","妳別這麼見外。\n那都是我們自願的。"
"501087","","","501","3","","","","93","","1"
"501088","1","0.2","501","120831","","0","nop_talk_doya_loop","3","0.2","nop_talk_doya"
"501089","","","501","501086","","","","91","",""
"501090","","0.2","501","120831","","1","","3","","nop_idle_doya"
"501091","","0.2","501","120931","","1","","3","","nop_talk_thinking"
"501092","","","501","vo_drama_10082001","","0","0","21","","vo_drama_10082001_010"
"501093","0","0","501","120931","0.5","4","1","11","0","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。"
"501094","","","501","501093","","","","91","",""
"501095","","0.2","501","120931","","1","","3","","nop_idle_thinking"
