00b41c34039c433aebd8d42bbb0e8685cf25411bac71946044c28a0e044da8f4,3d5e5666857bd1c229b48cdd5a268b6786c5f5d6ae442a3615d356b4656eeba6,34e909ce5f97036dbae12a50cfb812123020ffde310925e3a1b20c92bcaf78c9,46c0b5a5cac481879079baee0a28006518f11c4c3f5a6c0d5b3d22d161e7088e,9df23ee2c38eaa2ca2dd4b5a34ec36739d679c57540f15bdcc3d9169c5de05e5,19e879272998893ce19bac23269119a54bae711b11896595c333c8cb39ffcda5,d8a2f228188a5b216115b2482682a1dfa28335c37947617628eb6ae4827f05de,4d10df1c6afb4d3de95ecd4bec45a29f6af6499d8429add6e9fd65ccc4f1014d,2f447abb3bc3ff363c18653e51139518abe35a6703a71bd86c7c16a92bf0df3d,1d503e9429b190c5bb2664aef11c6e4c2465b39317d66b9ea6266006d3c44519,45fbc43189590b720c7417a59f4042fd801731a3ba393a3eed9c48370dbb2ee4,c84b2d4ec814f1b938f30e23f0002c92570d40d6d810f486847489a7642240c3,d196e9f97b538638ecd7258af6809b95fc1bf3072c90bfe62c479e9effda0c3b,c6c5e25de0bc5d2ea9ad22b2ca39b1c6e180f3c63a77f8db6dfdd276e541a6f7,3a45c804da2c0137a0f47225af38bedc9afcb8c2c9d23745e2a7fb495364fed5,37d2e346b9354b266f628a65852ec3997af0f8fad9fd76260b7d88b7ae774a93,680e49e92b9c99ab8ad8b35e932a80936dc46a6b70ffbb5d869ab36fbf15d2f7,be1c161ed1f3dda7a2f207847d38f1ca857f521713edf00330511fa1577b6f4b,539336e58618349468903867bc4e863b72523638f101fab5fc6a589eb8bc998c,f4f38fb2a2945cedbb7483a195049b75b62bf911a26ae7d2aeecabfd910954f8,1fc8b3c5891873b6b984ca0c4ef8080dfae03670aecf480b5ae564f61ee9a734,5713a4559e76ef581217455d7b5bda712d3ced3de2862faa4d88b21ee8ce383c,061b65c08e2d5ab48e8f006fa2cdb5949cfe75a75cf3290408814d0336a56537,ee09a742825210c3e2fd1896a0bde31abb57844b41e581d59ebe7b2d8a4fcd25,b94c0e87ea95b2333cf63d10a4bb03e97c6a3ea58cafb96cc4386ebac95f982e,63b4d0a647e92bde609fad5f96d642d1a2530420efec1b0687abcc54dad40ee1,4d0c524f6b497e147edb1bc55932a184f74439f96923b13fc40d7a70bfb38252,8e1bd0aad94d4687c4eced12fa7fb2920d7a0b43a5ef59e3326f78a5db479312,d2f76017acf91c4808b77f30a09947a78cc74c1254efe9782c53676182dfbf6a,f0ebd8af96e469c607f7cde5ad6790b2e25ad0c97e4a3b000f6c478fa4a84ef5,665a6b41d8ecbee1473bbfcd3ec8f8e798c5db748c2845d86a363ade1c050b26,543985c3b9c40a83acadbc86f6091da70adb22d1a35f661abad718b69925ef50,30f5361cd22cc0e9a94bafed5a731925dc2b98a3712bbfc5546d3e94d5c5d812,2f926e56e10541f07793ba90073f8a86c155617d1d9c9cb71899e5e80658850d,98b7c668168f14570a249967021fe3a07239227bafca3f8c0139c891433ce711,08436f0223e5a4970989a8cd7883cd45187b5a0cb29e95ebe8f1b426a5829112,a5b73686a62fdabff58e2b6c5011ecc2a4f665324dce87f9a63bb52825799400,a3dd7c64c235f4946dc80c3521bd20e2aa9dd93be96aeefc05cfc305f786749d,b331ad967fb5428555c5f1c34176fe90b27235747479760195b46f7e2dd392bc,629528175050ece6d0198ada362886a874923380f04716c147c0922ce658d1d5,f19e19606532721d9c52c4c50ca4d544609721b2d6263490719effc718d70f3d,c977a9fc297edf5ce5dccefacc30b0925cd7ba2cbb794407cb1d4ec5d987a6af,98bad4aeb44c977705f4b23e807f772c4ce37c0e7f277c08f5992a6a6a27ec78,8a7adb65a392f7cd1599f899f278db1414b1f7fd2e5446f5be1adf0f3395448c
"0","0","5","55","0","0","0","314","0","0","18","0","0","49","314","0","314","30","33","0","810104603","1935","0","314","314","300000009","0","128709","0","0","0","626401","0","645","0","314","0","0","0","685","0","宮子的闇影","314","18163059"
"4","0","5","44","0","0","0","314","0","0","40","0","0","30","314","0","314","59","33","0","810104604","730","0","314","314","300000009","0","113346","0","0","0","610301","0","1724","1","314","0","0","0","1739","0","克莉絲提娜的闇影","314","17940608"
"0","0","6","68","0","0","0","314","0","0","3","0","0","55","314","0","314","30","33","0","810104605","1978","0","314","314","300000009","0","166448","0","0","0","601601","0","764","2","314","0","0","0","639","0","美里的闇影","314","17060631"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","810104606","0","0","0","450","300000008","0","0","0","0","0","217305","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","810104607","0","0","0","450","300000008","0","0","0","0","0","217302","0","0","0","0","0","0","0","0","0","爆裂敵人","100000","1000000000"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104701","0","0","3150","315","200000001","0","14892","0","0","0","251200","0","1422","0","3150","0","0","0","1580","0","小小哥布林","3150","16838843"
"0","0","0","44","0","0","0","3150","0","0","200","0","0","0","3150","0","3150","0","1","0","810104702","0","0","3150","315","200000001","0","15198","0","0","0","250300","0","1422","0","3150","0","0","0","316","0","貪吃佩可（夏日）的闇影","3150","19382600"
"15","0","5","62","0","0","0","315","0","0","24","0","0","50","315","0","315","20","33","0","810104703","2434","0","315","315","200000001","0","80277","0","0","0","610901","0","593","1","315","0","0","0","814","0","優花梨的闇影","315","12125020"
"0","0","5","44","0","0","0","315","0","0","13","0","0","39","315","0","315","35","33","0","810104704","1314","0","315","315","200000001","0","72283","0","0","0","616901","0","924","1","315","0","0","0","1244","0","沙陸毒蛇","315","12604452"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104705","0","0","3150","315","200000001","0","55076","0","0","0","256800","0","711","0","3150","0","0","0","474","0","擲岩猴","3150","16161407"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104801","0","0","3150","315","200000001","0","13048","0","0","0","250800","0","3792","0","3150","0","0","0","632","0","青藍魔像","3150","17735035"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104802","0","0","3150","315","200000001","0","13360","0","0","0","252900","0","2370","0","3150","0","0","0","948","0","小狸貓","3150","17189714"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104803","0","0","3150","315","200000001","0","15510","0","0","0","251000","0","2844","0","3150","0","0","0","1264","0","軟泥怪","3150","16466826"
"4","0","5","44","0","0","0","315","0","0","42","0","0","48","315","0","315","61","33","0","810104804","996","0","315","315","200000001","0","41615","0","0","0","605601","0","3114","1","315","0","0","0","2451","0","茜里的闇影","315","14741398"
"21","0","5","44","0","0","0","315","0","0","3","0","0","29","315","509","315","163","33","0","810104805","0","0","315","315","200000001","0","0","60407","0","0","618501","0","1550","0","315","0","0","0","1313","0","凱留的闇影","315","12678715"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104901","0","0","3150","315","200000001","0","12590","0","0","0","251100","0","2370","0","3150","0","0","0","1580","0","岩龜暴君","3150","16442030"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104902","0","0","3150","315","200000001","0","15350","0","0","0","250900","0","1896","0","3150","0","0","0","1896","0","青藍魔像","3150","16324284"
"5","0","5","44","0","0","0","315","0","0","23","0","0","38","315","0","315","51","33","0","810104903","962","0","315","315","200000001","0","40671","0","0","0","627601","0","1988","0","315","0","0","0","2898","0","純的闇影","315","14106575"
"29","0","5","44","0","0","0","315","0","0","0","0","0","28","315","845","315","146","33","0","810104904","0","0","315","315","200000001","0","0","71122","0","0","616001","0","1611","1","315","0","0","0","657","0","石靈","315","12071554"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","810104905","0","0","3150","315","200000001","0","3453","0","0","0","257900","0","474","0","3150","0","0","0","316","0","伊緒（黑暗）的闇影","3150","16264628"
"0","0","1","60","0","0","0","500","0","0","0","0","0","70","0","0","0","0","1","0","810105001","0","0","2000","325","300000008","0","34000","0","0","0","303608","0","900","0","0","0","0","0","1100","0","黑曜飛龍","2200","252000000"
"0","0","1","100","0","0","0","0","0","0","0","0","150","0","0","0","100","0","1","0","810105002","0","0","0","325","300000008","0","0","0","0","9000","217300","0","0","0","500","0","0","0","0","0","黑曜飛龍部位A","500","1000000000"
"0","0","1","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","810105003","0","0","0","325","300000008","0","0","0","0","0","217301","0","0","0","0","0","0","0","0","0","黑曜飛龍部位B","0","1000000000"
"0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","810105004","0","0","0","325","300000008","0","0","0","0","3000","217302","0","0","0","0","0","0","0","0","0","黑曜飛龍部位C","0","1000000000"
"0","0","0","41","0","0","0","3170","0","0","0","0","0","0","3170","0","3170","0","1","0","810105101","0","0","3170","317","200000001","0","17700","0","0","0","251100","0","2385","0","3170","0","0","0","1590","0","岩龜暴君","3170","15798727"
"0","0","0","41","0","0","0","3170","0","0","0","0","0","0","3170","0","3170","0","1","0","810105102","0","0","3170","317","200000001","0","21781","0","0","0","250900","0","1908","0","3170","0","0","0","1908","0","生者戰士像","3170","15665617"
"5","0","5","41","0","0","0","317","0","0","23","0","0","38","317","0","317","51","33","0","810105103","1045","0","317","317","200000001","0","55679","0","0","0","627601","0","2447","0","317","0","0","0","3517","0","流夏（薩拉薩利亞）的闇影","317","13096318"
"0","0","5","41","0","0","0","317","0","0","13","0","0","39","317","0","317","35","33","0","810105104","1458","0","317","317","200000001","0","100527","0","0","0","616901","0","1124","1","317","0","0","0","1460","0","美冬（工作服）的闇影","317","11111345"
"0","0","0","41","0","0","0","3170","0","0","0","0","0","0","3170","0","3170","0","1","0","810105105","0","0","3170","317","200000001","0","5320","0","0","0","257900","0","477","0","3170","0","0","0","318","0","仙人掌花","3170","15598921"
"0","0","1","100","0","0","0","0","0","0","1","0","150","0","0","0","0","0","1","0","810105106","0","0","0","450","300000008","0","0","0","0","5000","217300","0","0","0","500","0","0","0","0","0","爆裂敵人","500","1000000000"
"0","0","1","100","0","0","0","100","0","0","1","0","0","0","0","0","0","0","1","0","810105107","0","0","0","450","300000008","0","0","0","0","0","217301","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3180","0","0","0","0","0","0","3180","0","3180","0","1","0","810105201","0","0","3180","318","200000001","0","17702","0","0","0","251100","0","2393","0","3180","0","0","0","1595","0","岩龜暴君","3180","15919285"
"0","0","0","41","0","0","0","3180","0","0","0","0","0","0","3180","0","3180","0","1","0","810105202","0","0","3180","318","200000001","0","18378","0","0","0","250800","0","3828","0","3180","0","0","0","638","0","青藍魔像","3180","17437646"
"5","0","6","41","0","0","0","318","0","0","21","0","0","36","318","0","318","144","33","0","810105203","537","0","318","318","200000001","0","66078","0","0","0","605802","0","3158","2","318","0","0","0","3704","0","貪吃佩可的闇影","318","14331800"
"0","0","6","48","0","0","0","318","0","0","7","0","0","46","318","0","318","40","33","0","810105204","1797","0","318","318","200000001","0","111617","0","0","0","600301","0","875","1","318","0","0","0","1064","0","怜的闇影","318","12117804"
"0","0","0","41","0","0","0","3180","0","0","0","0","0","0","3180","0","3180","0","1","0","810105205","0","0","3180","318","200000001","0","80016","0","0","0","256100","0","718","0","3180","0","0","0","479","0","流浪之鴉","3180","15752056"
"0","0","0","41","0","0","0","3200","0","0","0","0","0","0","3200","0","3200","0","1","0","810105301","0","0","3200","320","200000001","0","26564","0","0","0","253200","0","1926","0","3200","0","0","0","1284","0","沙塵野豬","3200","19889704"
"0","0","0","41","0","0","0","3200","0","0","0","0","0","0","3200","0","3200","0","1","0","810105302","0","0","3200","320","200000001","0","28679","0","0","0","250900","0","1926","0","3200","0","0","0","1926","0","生者戰士像","3200","19074678"
"30","0","5","41","0","0","0","320","0","0","12","0","0","25","320","143","320","86","34","0","810105303","0","0","320","320","200000001","0","0","75210","0","0","619101","0","2878","1","320","0","0","0","3490","0","空花（黑暗）的闇影","320","15806958"
"4","0","6","45","0","0","0","320","0","0","29","0","0","43","320","0","320","49","34","0","810105304","636","0","320","320","200000001","0","71236","0","0","0","602901","0","2910","1","320","0","0","0","4028","0","望的闇影","320","16604877"
"17","0","5","41","0","0","0","320","0","0","0","0","0","36","320","2585","320","45","34","0","810105305","0","0","320","320","200000001","0","0","141053","0","0","613701","0","646","1","320","0","0","0","526","0","茜里（天使）的闇影","320","12287376"
"0","0","0","41","0","0","0","3210","0","0","0","0","0","0","3210","0","3210","0","1","0","810105401","0","0","3210","321","200000001","0","20274","0","0","0","252900","0","2415","0","3210","0","0","0","966","0","高等獸人","3210","17052016"
"17","0","5","41","0","0","0","321","0","0","0","0","0","34","321","2348","321","45","34","0","810105402","0","0","321","321","200000001","0","0","113914","0","0","626501","0","626","0","321","0","0","0","581","0","萊拉耶爾的闇影","321","10064781"
"17","0","6","41","0","0","0","321","0","0","0","0","0","39","321","2777","321","60","34","0","810105403","0","0","321","321","200000001","0","0","122060","0","0","603602","0","703","1","321","0","0","0","595","0","鏡華的闇影","321","11007131"
"0","0","0","41","0","0","0","3210","0","0","0","0","0","0","3210","0","3210","963","1","0","810105404","0","0","3210","321","200000001","0","0","50261","0","0","258400","0","483","0","3210","0","0","0","322","0","鈴蘭蟲","3210","18411206"
"0","0","0","41","0","0","0","3210","0","0","0","0","0","0","3210","0","3210","0","1","0","810105405","0","0","3210","321","200000001","0","0","54995","0","0","258900","0","483","0","3210","0","0","0","322","0","怨火之顱","3210","14795744"
"30","0","5","41","0","0","0","322","0","0","12","0","0","25","322","143","322","86","34","0","810105501","0","0","322","322","200000001","0","0","62726","0","0","619101","0","2880","1","322","0","0","0","3498","0","空花（黑暗）的闇影","322","13394979"
"0","0","0","41","0","0","0","3220","0","0","0","0","0","0","3220","0","3220","0","1","0","810105502","0","0","3220","322","200000001","0","57284","0","0","0","255400","0","1212","0","3220","0","0","0","808","0","沙陸毒蛇","3220","15487425"
"0","0","5","65","0","0","0","322","0","0","5","0","0","44","322","0","322","30","34","0","810105503","2333","0","322","322","200000001","0","118445","0","0","0","612901","0","874","1","322","0","0","0","621","0","璃乃（奇幻）的闇影","322","10098972"
"0","0","0","41","0","0","0","3220","0","0","0","0","0","0","3220","0","3220","966","1","0","810105504","0","0","3220","322","200000001","0","47471","0","0","0","258300","0","969","0","3220","0","0","0","646","0","鬼燈螢","3220","16637749"
"0","0","0","41","0","0","0","3220","0","0","0","0","0","0","3220","0","3220","0","1","0","810105505","0","0","3220","322","200000001","0","34380","0","0","0","258700","0","485","0","3220","0","0","0","323","0","噬岩怪","3220","15016473"
"0","0","0","41","0","0","0","3240","0","0","0","0","0","0","3240","0","3240","0","1","0","810105601","0","0","3240","324","200000001","0","24773","0","0","0","252900","0","2438","0","3240","0","0","0","975","0","高等獸人","3240","20734746"
"0","0","0","41","0","0","0","3240","0","0","0","0","0","0","3240","0","3240","0","1","0","810105602","0","0","3240","324","200000001","0","28078","0","0","0","251300","0","2438","0","3240","0","0","0","975","0","叢林護衛","3240","20634106"
"30","0","5","41","0","0","0","324","0","0","12","0","0","29","324","133","324","212","34","0","810105603","0","0","324","324","200000001","0","0","65598","0","0","609501","0","4210","2","324","0","0","0","3209","0","空花（大江戶）的闇影","324","16697226"
"4","0","6","41","0","0","0","324","0","0","42","0","0","63","324","0","324","61","34","0","810105604","1103","0","324","324","200000001","0","68790","0","0","0","605601","0","3895","1","324","0","0","0","3197","0","流夏的闇影","324","17101971"
"0","0","5","53","0","0","0","324","0","0","42","0","0","40","324","0","324","40","34","0","810105605","3583","0","324","324","200000001","0","150220","0","0","0","609601","0","547","2","324","0","0","0","612","0","妮諾（大江戶）的闇影","324","13231226"
"0","0","1","100","0","0","500","1","0","0","0","0","0","0","0","0","0","0","1","0","810105606","0","0","0","450","300000008","0","0","0","0","0","217305","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","810105607","0","0","0","450","300000008","0","0","0","50","0","217301","50","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3250","0","0","0","0","0","0","3250","0","3250","0","1","0","810105701","0","0","3250","325","200000001","0","21779","0","0","0","253200","0","1956","0","3250","0","0","0","1304","0","沙塵野豬","3250","17032620"
"5","0","6","41","0","0","0","325","0","0","26","0","0","48","325","0","325","69","34","0","810105702","605","0","325","325","200000001","0","54972","0","0","0","604701","0","3791","1","325","0","0","0","3562","0","純的闇影","325","14506685"
"4","0","6","41","0","0","0","325","0","0","36","0","0","38","325","0","325","59","34","0","810105703","445","0","325","325","200000001","0","73723","0","0","0","602101","0","2899","1","325","0","0","0","2963","0","胡桃的闇影","325","13725455"
"0","0","0","41","0","0","0","3250","0","0","0","0","0","0","3250","0","3250","0","1","0","810105704","0","0","3250","325","200000001","0","0","69635","0","0","252600","0","1467","0","3250","0","0","0","978","0","軟泥怪","3250","16019282"
"0","0","0","41","0","0","0","3250","0","0","0","0","0","0","3250","0","3250","0","1","0","810105705","0","0","3250","325","200000001","0","0","47237","0","0","257300","0","734","0","3250","0","0","0","489","0","惡魔寶寶","3250","16180275"
"0","0","0","41","0","0","0","3260","0","0","0","0","0","0","3260","0","3260","0","1","0","810105801","0","0","3260","326","200000001","0","20287","0","0","0","252900","0","2453","0","3260","0","0","0","981","0","高等獸人","3260","17508738"
"0","0","0","41","0","0","0","3260","0","0","0","0","0","0","3260","0","3260","0","1","0","810105802","0","0","3260","326","200000001","0","23037","0","0","0","251300","0","2453","0","3260","0","0","0","981","0","叢林護衛","3260","17424282"
"6","0","6","41","0","0","0","326","0","0","22","0","0","33","326","67","326","270","34","0","810105803","953","0","326","326","200000001","0","54620","0","0","0","604503","0","4097","1","326","0","0","0","2888","0","空花的闇影","326","14314497"
"4","0","6","41","0","0","0","326","0","0","42","0","0","63","326","0","326","61","34","0","810105804","1103","0","326","326","200000001","0","57373","0","0","0","605601","0","3904","1","326","0","0","0","3202","0","流夏的闇影","326","14471010"
"0","0","0","41","0","0","0","3260","0","0","0","0","0","0","3260","0","3260","0","1","0","810105805","0","0","3260","326","200000001","0","0","54926","0","0","258900","0","491","0","3260","0","0","0","327","0","怨火之顱","3260","15220818"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","810105901","0","0","3280","328","200000001","0","22790","0","0","0","251200","0","1481","0","3280","0","0","0","1645","0","哥布林護衛","3280","17255888"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","810105902","0","0","3280","328","200000001","0","0","12471","0","0","250600","0","987","0","3280","0","0","0","658","0","小狸貓","3280","19139451"
"30","0","5","41","0","0","0","328","0","0","12","0","0","25","328","143","328","86","34","0","810105903","0","0","328","328","200000001","0","0","62877","0","0","619101","0","2886","1","328","0","0","0","3520","0","空花（黑暗）的闇影","328","13815228"
"0","0","5","44","0","0","0","328","0","0","4","0","0","34","328","0","328","30","34","0","810105904","2077","0","328","328","200000001","0","122726","0","0","0","625801","0","547","1","328","0","0","0","595","0","莉莉（墮落）的闇影","328","11290035"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","810105905","0","0","3280","328","200000001","0","44999","0","0","0","257000","0","741","0","3280","0","0","0","494","0","鑽頭鼴鼠","3280","16277574"
"0","0","1","60","0","0","0","50000","0","0","0","0","0","40","0","0","0","0","1","0","810106001","0","0","1000","338","300000008","0","0","80000","0","0","305902","0","1400","0","0","0","0","0","1000","0","稜鏡夫人","50000","250000000"
"0","0","1","100","0","0","0","0","0","0","0","0","150","0","0","0","100","0","1","0","810106002","0","0","0","338","300000008","0","0","0","0","9000","217300","0","0","0","500","0","0","0","0","0","爆裂敵人","500","1000000000"
"0","0","1","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","810106003","0","0","0","338","300000008","0","0","0","0","0","217301","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","810106004","0","0","0","338","300000008","0","0","0","25","0","217303","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","810106101","0","0","3280","328","200000001","0","20293","0","0","0","252900","0","2468","0","3280","0","0","0","987","0","高等獸人","3280","17757001"
"25","0","5","62","0","0","0","328","0","0","24","0","0","50","328","0","328","20","34","0","810106102","2771","0","328","328","200000001","0","117419","0","0","0","610901","0","756","1","328","0","0","0","1013","0","琪愛兒的闇影","328","11132410"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","810106103","0","0","3280","328","200000001","0","26494","0","0","0","255000","0","1234","0","3280","0","0","0","823","0","土蛇","3280","15964938"
"31","0","5","41","0","0","0","328","0","0","3","0","0","29","328","691","328","1570","34","0","810106104","0","0","328","328","200000001","0","0","92817","0","0","624601","0","1926","1","328","0","0","0","1697","0","美里（新年）的闇影","328","12085866"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","810106105","0","0","3280","328","200000001","0","87738","0","0","0","256100","0","741","0","3280","0","0","0","494","0","流浪之鴉","3280","16660665"
"0","0","0","41","0","0","0","3290","0","0","0","0","0","0","3290","0","3290","0","1","0","810106201","0","0","3290","329","200000001","0","21611","0","0","0","251600","0","1980","0","3290","0","0","0","1320","0","狂野角鹿","3290","17561528"
"0","0","0","41","0","0","0","3290","0","0","0","0","0","0","3290","0","3290","0","1","0","810106202","0","0","3290","329","200000001","0","22910","0","0","0","253200","0","1980","0","3290","0","0","0","1320","0","沙塵野豬","3290","17523054"
"5","0","5","41","0","0","0","329","0","0","23","0","0","38","329","0","329","51","34","0","810106203","1103","0","329","329","200000001","0","65048","0","0","0","627601","0","2641","0","329","0","0","0","3802","0","流夏（薩拉薩利亞）的闇影","329","14104137"
"0","0","0","41","0","0","0","3290","0","0","0","0","0","0","3290","0","3290","0","1","0","810106204","0","0","3290","329","200000001","0","0","72603","0","0","252700","0","1485","0","3290","0","0","0","990","0","閃焰軟泥怪","3290","16478926"
"4","0","5","41","0","0","0","329","0","0","28","0","0","38","329","0","329","119","34","0","810106205","781","0","329","329","200000001","0","70938","0","0","0","611602","0","2502","1","329","0","0","0","3932","0","望（聖誕節）的闇影","329","13372745"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","810106301","0","0","3300","330","200000001","0","25096","0","0","0","251600","0","1986","0","3300","0","0","0","1324","0","狂野角鹿","3300","21230626"
"35","0","5","41","0","0","0","330","0","0","12","0","0","29","330","136","330","214","35","0","810106302","0","0","330","330","200000001","0","0","76113","0","0","609501","0","4231","2","330","0","0","0","3218","0","空花（大江戶）的闇影","330","17493188"
"4","0","6","45","0","0","0","330","0","0","29","0","0","47","330","0","330","49","35","0","810106303","659","0","330","330","200000001","0","79227","0","0","0","602901","0","2893","1","330","0","0","0","4088","0","望的闇影","330","17822305"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","810106304","0","0","3300","330","200000001","0","0","81594","0","0","252600","0","1490","0","3300","0","0","0","993","0","軟泥怪","3300","19944094"
"17","0","5","41","0","0","0","330","0","0","0","0","0","34","330","2408","330","45","35","0","810106305","0","0","330","330","200000001","0","0","152318","0","0","625501","0","683","1","330","0","0","0","510","0","吉塔（術士）的闇影","330","13990256"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","810106401","0","0","3300","330","200000001","0","19582","0","0","0","250700","0","993","0","3300","0","0","0","2648","0","魔像","3300","18132208"
"17","0","5","41","0","0","0","330","0","0","0","0","0","34","330","2857","330","45","35","0","810106402","0","0","330","330","200000001","0","0","127191","0","0","622301","0","691","1","330","0","0","0","507","0","班比的闇影","330","11587036"
"17","0","5","41","0","0","0","330","0","0","0","0","0","35","330","2677","330","45","35","0","810106403","0","0","330","330","200000001","0","0","128442","0","0","607001","0","651","1","330","0","0","0","507","0","似似花的闇影","330","11371948"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","810106404","0","0","3300","330","200000001","0","0","89947","0","0","256000","0","745","0","3300","0","0","0","497","0","翼耳兔","3300","17079126"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","990","1","0","810106405","0","0","3300","330","200000001","0","0","3704","0","0","257400","0","1490","0","3300","0","0","0","993","0","潛陸水母","3300","16940157"
"0","0","0","41","0","0","0","3310","0","0","0","0","0","0","3310","0","3310","0","1","0","810106501","0","0","3310","331","200000001","0","19101","0","0","0","251100","0","2490","0","3310","0","0","0","1660","0","岩龜暴君","3310","17350127"
"0","0","0","41","0","0","0","3310","0","0","0","0","0","0","3310","0","3310","0","1","0","810106502","0","0","3310","331","200000001","0","23682","0","0","0","251000","0","2988","0","3310","0","0","0","1328","0","生者劍士像","3310","17432059"
"6","0","6","41","0","0","0","331","0","0","22","0","0","33","331","68","331","273","35","0","810106503","970","0","331","331","200000001","0","61622","0","0","0","604503","0","4118","1","331","0","0","0","2889","0","空花的闇影","331","15032899"
"0","0","6","44","0","0","0","331","0","0","3","0","0","59","331","0","331","50","35","0","810106504","2164","0","331","331","200000001","0","133730","0","0","0","607101","0","568","1","331","0","0","0","887","0","克莉絲提娜的闇影","331","13099672"
"0","0","0","41","0","0","0","3310","0","0","0","0","0","0","3310","0","3310","0","1","0","810106505","0","0","3310","331","200000001","0","43725","0","0","0","257000","0","747","0","3310","0","0","0","498","0","鑽頭鼴鼠","3310","16931213"
"0","0","0","41","0","0","0","3320","0","0","0","0","0","0","3320","0","3320","0","1","0","810106601","0","0","3320","332","200000001","0","26542","0","0","0","253200","0","1998","0","3320","0","0","0","1332","0","沙塵野豬","3320","32480789"
"0","0","0","41","0","0","0","3320","0","0","0","0","0","0","3320","0","3320","0","1","0","810106602","0","0","3320","332","200000001","0","28565","0","0","0","250900","0","1998","0","3320","0","0","0","1998","0","生者戰士像","3320","31200190"
"40","0","6","55","0","0","0","332","0","0","18","0","0","59","332","0","332","50","35","0","810106603","2520","0","332","332","200000001","0","164940","0","0","0","601701","0","679","1","332","0","0","0","975","0","香織的闇影","332","22507529"
"0","0","5","53","0","0","0","332","0","0","42","0","0","40","332","0","332","60","35","0","810106604","3672","0","332","332","200000001","0","160084","0","0","0","609601","0","582","2","332","0","0","0","633","0","妮諾（大江戶）的闇影","332","21786605"
"37","0","5","41","0","0","0","332","0","0","3","0","0","29","332","599","332","152","35","0","810106605","0","0","332","332","200000001","0","0","108660","0","0","611001","0","2896","1","332","0","0","0","1803","0","優妮的闇影","332","23301589"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","810106606","0","0","0","450","300000008","0","0","0","0","0","217305","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","810106607","0","0","0","450","300000008","0","0","0","100","0","217301","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3320","0","0","0","0","0","0","3320","0","3320","0","1","0","810106701","0","0","3320","332","200000001","0","20320","0","0","0","252900","0","2498","0","3320","0","0","0","999","0","高等獸人","3320","18553843"
"17","0","5","41","0","0","0","332","0","0","0","0","0","36","332","2659","332","45","35","0","810106702","0","0","332","332","200000001","0","0","127191","0","0","613701","0","666","1","332","0","0","0","550","0","茜里（天使）的闇影","332","11755028"
