1b77f4440d385cb1004f8b9a118fe7b6b08ab4c3995b4fcf38411b89b25dde48,63ebc3bb7f4da6231a6c6cbdfd365c775e2e72f78c2d1635f9c6ddd926223fba,da04415fcce7960fac982d56ed42126706f4488f86e73053282a62981a710bbc,29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33,7204d176faa751ebf320cfd6e8473d0dad46ac567c7a78c4774498925da40a4c,8aeb7cd1b13478ad99158ea18d7a0a2fd55bcd9970aaeba84e3d8a8db743b661,324e242344da9032f19b792249e611523bb21d8570aab1719b02b099273d05b7,0800330d0ef8b859a4e23213c0b0f3e2ea32ebac5b7d8e14b78cbe46c00e025c,01a254a8a7fc4a982a7c141ffeb645303fe64a3af9577426b7707c5260b9e747,dda77245e61991e8a9fe340d3e43956972e74cd916ed3f0f0726688e5083adad,9bff153fc3e37a7c87852cf000a52abef2d619e53582b6ad8989dee287bec5e8,ee5ca1ee6ea8c3bc69d4c6fe4184561577060618d74dcf0469bc60e609f391a2,714e946447062cc73d8f98872b0c309b1b8119c0820aaf241435550f8cf82a5b,3d5041dca9082203a3db53647244556b6a745ee552bf5d08e0aef2b1510e9715,4f508fd478e426740322b6a5e2a1224da8d885edff7f3801525952db280e6f92,fb57bbb5b97d3433d8e278b2df9381906ea806480e3ae123be8c1dbaa3f056fe,3d2235a207454658925a1d57a43178ca3021fb4779c6da6a5bcbd6be772df4da,8353221f48465a7e7cc067755116484228efb6681b173db191ca25b95273c712,b606b7cc2ab1ba2a35b219510e6df2dd26e10705d11d31694dd6225fe58722bf,bae9e7e37dabcd6f93ed88c7cc20a78cbdbadb89d2e79b874f9c84492fafaa7a,1d0a11798eaff7fe56367bf8cf3ecf8230decbdd95668c4a2b75b05df2a44eff,457c7139facc4aabcb9ebcdb8cdef52750b851be4bfdf6e7a5fcb74df2650891,048d9ac1aadb7a7db588bd05adbbe935bf6a4fd22f87671b2a76a990c01c243c,f9dca16caad3a28e781c9cd74ff96c44adb12e514f9ba63ec465952ba8455f18,2a31ab1c154ed1433d83ee64cd34ed0f6602c9377929b9ac78346c5ddbc82d89
"15","0","0","103201","0","0","0","0","0","600000","30","0","550","0","0","0","3","0","2","2","0","0","25001","5","1"
"18","0","25","103301","0","0","0","0","0","100000","50","0","0","0","0","0","1","0","5","0","0","0","32033","1","1"
"11","0","0","103301","0","0","10","0","0","100000","50","0","0","25","0","0","2","0","0","0","0","0","31033","1","1"
"15","0","4","103301","0","0","0","0","0","100000","10","0","0","4","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","8","103301","0","0","0","0","0","200000","15","0","0","8","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","12","103301","0","0","0","0","0","400000","20","0","0","12","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","16","103301","0","0","0","0","0","500000","25","0","0","16","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","18","103301","0","0","15","0","0","600000","30","0","200","18","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","103401","10","0","0","0","0","100000","50","0","100","0","0","0","1","0","0","0","0","0","32034","1","1"
"11","0","0","103401","10","0","0","0","0","100000","50","0","60","0","0","0","2","0","0","0","0","0","31034","1","1"
"15","0","0","103401","0","0","0","0","0","100000","10","0","20","2","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","103401","0","0","0","0","0","200000","15","0","40","4","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","103401","0","0","0","0","0","400000","20","0","60","6","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","103401","0","0","0","0","0","500000","25","0","80","8","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","103401","10","0","0","0","0","600000","30","0","100","10","0","0","3","0","0","0","0","0","25001","5","1"
"0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","0","103601","0","10","0","0","160","100000","50","0","0","0","0","0","1","0","3","0","0","0","32036","1","1"
"11","0","0","103601","0","5","0","0","80","100000","50","0","0","0","0","0","2","0","2","0","0","0","31036","1","1"
"15","0","0","103601","0","5","0","0","100","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","103601","0","10","0","0","200","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","103601","0","15","0","0","300","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","103601","0","20","0","0","400","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","103601","0","25","0","0","500","600000","30","0","0","0","0","0","3","0","0","2","0","0","25001","5","1"
"18","0","0","103701","0","0","0","0","0","100000","50","0","240","0","0","0","1","0","0","0","0","0","32037","1","1"
"11","0","0","103701","0","0","0","0","0","100000","50","0","120","0","0","0","2","0","3","0","0","0","31037","1","1"
"15","0","0","103701","0","0","0","0","0","100000","10","0","130","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","103701","0","0","0","0","0","200000","15","0","260","0","0","0","3","10","0","0","0","0","25001","2","0"
"15","0","0","103701","0","0","0","0","0","400000","20","0","390","0","0","0","3","20","0","0","0","0","25001","3","0"
"15","0","0","103701","0","0","0","0","0","500000","25","0","520","0","0","0","3","30","0","0","0","0","25001","4","0"
"15","0","0","103701","0","0","0","0","0","600000","30","0","650","0","0","0","3","40","2","2","0","0","25001","5","1"
"18","0","25","103801","0","0","0","0","0","100000","50","0","160","0","0","0","1","0","0","0","0","0","32038","1","1"
"11","0","0","103801","0","0","0","0","0","100000","50","0","80","25","0","0","2","0","3","0","0","0","31038","1","1"
"15","0","4","103801","0","0","0","0","0","100000","10","0","100","4","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","8","103801","0","0","0","0","0","200000","15","0","220","8","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","12","103801","0","0","0","0","0","400000","20","0","330","12","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","16","103801","0","0","0","0","0","500000","25","0","440","16","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","18","103801","0","0","0","0","0","600000","30","0","550","18","0","0","3","0","2","0","0","0","25001","5","1"
"0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","20","104001","0","0","0","0","0","100000","50","0","0","25","0","0","1","0","0","0","0","0","32040","1","1"
"11","0","0","104001","0","0","10","0","0","100000","50","0","0","25","0","0","2","0","0","0","0","0","31040","1","1"
"15","0","3","104001","0","0","0","0","0","100000","10","0","40","3","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","6","104001","0","0","0","0","0","200000","15","0","80","6","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","9","104001","0","0","0","0","0","400000","20","0","120","9","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","12","104001","0","0","0","0","0","500000","25","0","160","12","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","15","104001","0","0","15","0","0","600000","30","0","200","15","0","0","3","0","0","0","0","0","25001","5","1"
"0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","0","104201","10","0","0","0","100","100000","50","0","0","0","0","0","1","0","0","0","0","0","32042","1","1"
"11","0","0","104201","10","0","0","0","60","100000","50","0","0","0","0","0","2","0","0","0","0","0","31042","1","1"
"15","0","2","104201","0","0","0","0","20","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","4","104201","0","0","0","0","40","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","6","104201","0","0","0","0","60","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","8","104201","0","0","0","0","80","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","10","104201","10","0","0","0","100","600000","30","0","0","0","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","104301","0","0","0","0","0","100000","50","0","160","0","0","0","1","0","3","0","0","0","32043","1","1"
"11","0","0","104301","0","0","0","0","0","100000","50","0","80","0","0","0","2","0","2","0","0","0","31043","1","1"
"15","0","0","104301","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","104301","0","0","0","0","0","200000","15","0","220","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","104301","0","0","0","0","0","400000","20","0","330","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","104301","0","0","0","0","0","500000","25","0","440","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","104301","0","0","0","0","0","600000","30","0","550","0","0","0","3","0","5","0","0","0","25001","5","1"
"18","0","0","104401","0","10","0","0","360","100000","50","0","0","0","0","0","1","0","0","0","0","0","32044","1","1"
"11","0","0","104401","0","10","0","0","180","100000","50","0","0","0","0","0","2","0","0","0","0","0","31044","1","1"
"15","0","0","104401","0","10","0","0","180","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","104401","0","20","0","0","360","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","104401","0","20","0","0","540","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","104401","0","30","0","0","720","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","104401","0","50","0","0","900","600000","30","0","0","0","0","0","3","0","0","0","0","0","25001","5","1"
"18","1500","4","104501","0","0","0","0","0","100000","50","0","0","10","0","0","1","0","0","0","0","0","32045","1","1"
"11","1000","5","104501","0","0","0","0","0","100000","50","0","0","15","0","0","2","0","0","0","0","0","31045","1","1"
"15","0","2","104501","0","0","0","0","0","100000","10","0","0","6","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","4","104501","0","0","0","0","0","200000","15","0","0","12","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","6","104501","0","0","0","0","0","400000","20","0","0","18","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","8","104501","0","0","0","0","0","500000","25","0","0","24","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","10","104501","0","0","0","0","0","600000","30","0","0","30","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","104601","0","0","0","0","0","100000","50","0","180","0","0","0","1","15","0","0","0","0","32046","1","1"
"11","0","0","104601","0","0","0","0","0","100000","50","0","80","0","0","0","2","0","3","0","0","0","31046","1","1"
"15","0","0","104601","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","104601","0","0","0","0","0","200000","15","0","200","0","0","0","3","10","0","0","0","0","25001","2","0"
"15","0","0","104601","0","0","0","0","0","400000","20","0","300","0","0","0","3","20","0","0","0","0","25001","3","0"
"15","0","0","104601","0","0","0","0","0","500000","25","0","400","0","0","0","3","30","0","0","0","0","25001","4","0"
"15","0","0","104601","0","0","0","0","0","600000","30","0","500","0","0","0","3","40","2","2","0","0","25001","5","1"
"18","0","10","104701","10","0","0","0","0","100000","50","0","0","10","0","0","1","0","5","0","0","0","32047","1","1"
"11","0","15","104701","10","0","0","0","0","100000","50","0","0","15","0","0","2","0","3","0","0","0","31047","1","1"
"15","0","6","104701","0","0","0","0","0","100000","10","0","0","6","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","12","104701","0","0","0","0","0","200000","15","0","0","12","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","18","104701","0","0","0","0","0","400000","20","0","0","18","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","24","104701","0","0","0","0","0","500000","25","0","0","24","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","30","104701","10","0","0","0","0","600000","30","0","0","30","0","0","3","0","2","0","0","0","25001","5","1"
"18","0","0","104801","0","0","0","0","0","100000","50","0","95","0","0","0","1","0","5","0","0","0","32048","1","1"
"11","0","0","104801","0","0","0","0","0","100000","50","0","55","0","0","0","2","0","5","0","0","0","31048","1","1"
"15","0","1","104801","0","0","0","0","0","100000","10","0","20","1","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","2","104801","0","0","0","0","0","200000","15","0","40","2","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","3","104801","0","0","0","0","0","400000","20","0","60","3","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","4","104801","0","0","0","0","0","500000","25","0","80","4","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","5","104801","0","0","15","0","0","600000","30","0","90","5","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","104901","0","0","0","0","0","100000","50","0","95","0","0","0","1","0","5","0","0","0","32049","1","1"
"11","0","0","104901","0","0","0","0","0","100000","50","0","55","0","0","0","2","0","5","0","0","0","31049","1","1"
"15","0","4","104901","0","0","0","0","0","100000","10","0","10","2","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","8","104901","0","0","0","0","0","200000","15","0","20","4","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","12","104901","0","0","0","0","0","400000","20","0","30","6","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","16","104901","0","0","0","0","0","500000","25","0","40","8","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","20","104901","0","0","0","0","0","600000","30","0","50","10","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","105001","0","10","0","0","150","100000","50","0","0","0","0","0","1","0","3","0","0","0","32050","1","1"
"11","0","0","105001","0","5","0","0","75","100000","50","0","0","0","0","0","2","0","2","0","0","0","31050","1","1"
"15","0","0","105001","0","6","0","0","100","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","105001","0","12","0","0","200","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","105001","0","18","0","0","300","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","105001","0","24","0","0","400","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","105001","0","30","0","0","500","600000","30","0","0","0","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","105101","0","0","0","0","0","100000","50","0","160","0","0","0","1","0","5","0","0","0","32051","1","1"
"11","0","0","105101","0","0","0","0","0","100000","50","0","80","0","0","0","2","0","0","0","0","0","31051","1","1"
"15","0","0","105101","0","0","0","0","0","100000","10","0","100","0","0","0","3","10","0","0","0","0","25001","1","0"
"15","0","0","105101","0","0","0","0","0","200000","15","0","220","0","0","0","3","20","0","0","0","0","25001","2","0"
"15","0","0","105101","0","0","0","0","0","400000","20","0","330","0","0","0","3","30","0","0","0","0","25001","3","0"
"15","0","0","105101","0","0","0","0","0","500000","25","0","440","0","0","0","3","40","0","0","0","0","25001","4","0"
"15","0","0","105101","0","0","0","0","0","600000","30","0","550","0","0","1","3","50","5","0","0","0","25001","5","1"
"18","1500","10","105201","0","0","0","0","0","100000","50","0","0","4","0","0","1","0","0","0","0","0","32052","1","1"
"11","1000","15","105201","0","0","0","0","0","100000","50","0","0","5","0","0","2","0","0","0","0","0","31052","1","1"
"15","0","6","105201","0","0","0","0","0","100000","10","0","0","2","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","12","105201","0","0","0","0","0","200000","15","0","0","4","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","18","105201","0","0","0","0","0","400000","20","0","0","6","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","24","105201","0","0","0","0","0","500000","25","0","0","8","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","30","105201","0","0","0","0","0","600000","30","0","0","10","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","105301","0","0","0","0","0","100000","50","0","160","0","0","0","1","0","5","0","0","0","32053","1","1"
"11","0","0","105301","0","0","0","0","0","100000","50","0","80","0","0","0","2","0","3","0","0","0","31053","1","1"
"15","0","0","105301","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","105301","0","0","0","0","0","200000","15","0","200","0","0","0","3","10","0","0","0","0","25001","2","0"
"15","0","0","105301","0","0","0","0","0","400000","20","0","300","0","0","0","3","20","0","0","0","0","25001","3","0"
"15","0","0","105301","0","0","0","0","0","500000","25","0","400","0","0","0","3","30","0","0","0","0","25001","4","0"
"15","0","0","105301","0","0","0","0","0","600000","30","0","500","0","0","0","3","40","2","2","0","0","25001","5","1"
"18","1500","15","105401","0","0","0","0","0","100000","50","0","0","15","0","0","1","0","5","0","0","0","32054","1","1"
"11","1000","0","105401","0","0","0","0","0","100000","50","0","0","20","0","0","2","0","0","0","0","0","31054","1","1"
"15","0","3","105401","0","0","0","0","0","100000","10","0","0","3","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","6","105401","0","0","0","0","0","200000","15","0","0","6","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","9","105401","0","0","0","0","0","400000","20","0","0","9","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","12","105401","0","0","0","0","0","500000","25","0","0","12","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","15","105401","0","0","0","0","0","600000","30","0","0","15","0","0","3","0","5","0","0","0","25001","5","1"
"18","0","0","105501","0","0","0","0","0","100000","50","0","160","0","0","0","1","0","5","0","0","0","32055","1","1"
"11","0","0","105501","0","0","10","0","0","100000","50","0","80","0","0","0","2","0","3","0","0","0","31055","1","1"
"15","0","0","105501","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","105501","0","0","0","0","0","200000","15","0","220","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","105501","0","0","0","0","0","400000","20","0","330","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","105501","0","0","0","0","0","500000","25","0","440","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","105501","0","0","15","0","0","600000","30","0","550","0","0","0","3","0","2","0","0","0","25001","5","1"
"18","1500","10","105601","0","0","0","0","0","100000","50","0","0","10","0","0","1","0","7","0","0","0","32056","1","1"
"11","1000","15","105601","0","0","0","0","0","100000","50","0","0","15","0","0","2","0","8","0","0","0","31056","1","1"
"15","0","6","105601","0","0","0","0","0","100000","10","0","0","6","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","12","105601","0","0","0","0","0","200000","15","0","0","12","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","18","105601","0","0","0","0","0","400000","20","0","0","18","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","24","105601","0","0","0","0","0","500000","25","0","0","24","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","30","105601","0","0","0","0","0","600000","30","0","0","30","0","0","3","0","10","0","0","0","25001","5","1"
"18","0","0","105701","0","0","0","0","0","100000","50","0","240","0","0","0","1","0","3","0","0","0","32057","1","1"
"11","0","0","105701","0","0","0","0","0","100000","50","0","120","0","0","0","2","0","2","0","0","0","31057","1","1"
"15","0","0","105701","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","105701","0","0","0","0","0","200000","15","0","200","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","105701","0","0","0","0","0","400000","20","0","300","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","105701","0","0","0","0","0","500000","25","0","400","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","105701","0","0","0","0","0","600000","30","0","500","0","0","0","3","20","2","0","0","0","25001","5","1"
"18","1500","5","105801","10","0","0","0","0","100000","50","0","0","5","0","0","1","0","0","0","0","0","32058","1","1"
"11","1000","10","105801","0","0","0","0","0","100000","50","0","0","10","0","0","2","0","0","0","0","0","31058","1","1"
"15","0","4","105801","0","0","0","0","0","100000","10","0","0","4","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","8","105801","0","0","0","0","0","200000","15","0","0","8","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","12","105801","0","0","0","0","0","400000","20","0","0","12","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","16","105801","0","0","0","0","0","500000","25","0","0","16","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","20","105801","0","0","0","0","0","600000","30","0","0","20","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","105901","10","0","0","0","0","100000","50","0","100","0","0","0","1","0","0","0","0","0","32059","1","1"
"11","0","0","105901","10","0","0","0","0","100000","50","0","60","0","0","0","2","0","0","0","0","0","31059","1","1"
"15","0","1","105901","0","0","0","0","0","100000","10","0","20","1","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","2","105901","0","0","0","0","0","200000","15","0","40","2","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","3","105901","0","0","0","0","0","400000","20","0","60","3","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","4","105901","0","0","0","0","0","500000","25","0","80","4","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","5","105901","10","0","0","0","0","600000","30","0","100","5","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","106001","0","10","0","0","160","100000","50","0","0","0","0","0","1","0","3","0","0","0","32060","1","1"
"11","0","0","106001","0","5","0","0","80","100000","50","0","0","0","0","0","2","0","2","0","0","0","31060","1","1"
"15","0","0","106001","0","5","0","0","100","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","106001","0","10","0","0","200","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","106001","0","15","0","0","300","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","106001","0","20","0","0","400","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","106001","0","25","0","0","500","600000","30","0","0","0","0","0","3","0","0","2","0","0","25001","5","1"
"18","1500","5","106101","0","0","0","0","0","100000","50","0","0","5","0","0","1","0","5","0","0","0","32061","1","1"
"11","1000","10","106101","0","0","0","0","0","100000","25","0","0","10","0","0","2","0","0","0","0","0","31061","1","1"
"15","0","0","106101","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","106101","0","0","0","0","0","200000","15","0","200","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","106101","0","0","0","0","0","400000","20","0","300","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","106101","0","0","0","0","0","500000","25","0","400","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","106101","0","0","0","0","0","600000","30","0","500","0","0","0","3","0","5","2","0","0","25001","5","1"
"18","0","0","106301","0","0","0","0","0","100000","50","0","200","0","0","0","1","100","0","0","0","0","32063","1","1"
"11","0","0","106301","0","0","0","0","0","100000","50","0","80","0","0","0","2","0","3","0","0","0","31063","1","1"
"15","0","0","106301","0","0","0","0","0","100000","10","0","100","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","106301","0","0","0","0","0","200000","15","0","200","0","0","0","3","10","0","0","0","0","25001","2","0"
"15","0","0","106301","0","0","0","0","0","400000","20","0","300","0","0","0","3","20","0","0","0","0","25001","3","0"
"15","0","0","106301","0","0","0","0","0","500000","25","0","400","0","0","0","3","30","0","0","0","0","25001","4","0"
"15","0","0","106301","0","0","0","0","0","600000","30","0","500","0","0","0","3","40","2","2","0","0","25001","5","1"
"18","0","0","106401","0","0","0","0","0","100000","50","0","240","0","0","0","1","200","0","0","0","0","32064","1","1"
"11","0","0","106401","0","0","0","0","0","100000","50","0","120","0","0","0","2","0","3","0","0","0","31064","1","1"
"15","0","0","106401","0","0","0","0","0","100000","10","0","130","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","106401","0","0","0","0","0","200000","15","0","260","0","0","0","3","10","0","0","0","0","25001","2","0"
"15","0","0","106401","0","0","0","0","0","400000","20","0","390","0","0","0","3","20","0","0","0","0","25001","3","0"
"15","0","0","106401","0","0","0","0","0","500000","25","0","520","0","0","0","3","30","0","0","0","0","25001","4","0"
"15","0","0","106401","0","0","0","0","0","600000","30","0","650","0","0","0","3","40","0","2","0","0","25001","5","1"
"18","0","0","106501","0","0","0","0","0","100000","50","0","240","0","0","0","1","200","0","0","0","0","32065","1","1"
"11","0","0","106501","0","0","0","0","0","100000","50","0","120","0","0","0","2","0","0","0","0","0","31065","1","1"
"15","0","0","106501","0","0","0","0","0","100000","10","0","130","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","106501","0","0","0","0","0","200000","15","0","260","0","0","0","3","10","0","0","0","0","25001","2","0"
"15","0","0","106501","0","0","0","0","0","400000","20","0","390","0","0","0","3","20","0","0","0","0","25001","3","0"
"15","0","0","106501","0","0","0","0","0","500000","25","0","520","0","0","0","3","30","0","0","0","0","25001","4","0"
"15","0","0","106501","0","0","0","0","0","600000","30","0","650","0","0","0","3","40","0","0","0","0","25001","5","1"
"18","0","0","106601","0","0","0","0","0","100000","50","0","100","0","0","0","1","0","3","0","0","0","32066","1","1"
"11","0","0","106601","0","0","0","0","0","100000","50","0","150","0","0","0","2","0","2","0","0","0","31066","1","1"
"15","0","0","106601","0","0","0","0","0","100000","10","0","200","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","106601","0","0","0","0","0","200000","15","0","250","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","106601","0","0","0","0","0","400000","20","0","300","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","106601","0","0","0","0","0","500000","25","0","400","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","106601","0","0","0","0","0","600000","30","0","600","0","0","0","3","0","5","0","0","0","25001","5","1"
"0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","0","107101","0","0","0","0","0","100000","50","0","390","0","0","0","1","0","0","0","0","0","32071","1","1"
"11","0","0","107101","0","0","0","0","0","100000","25","0","260","0","0","0","2","0","0","0","0","0","31071","1","1"
"15","0","0","107101","0","0","0","0","0","100000","10","0","260","0","0","0","3","10","0","0","0","0","25001","1","0"
