2981193e8172341168ee8c861022f3ebd5f8d11c369ce84a3a875b8e4f194a5a,e9c88c376b821425ea6ab136b6dd4e5d2e381d82f52a806136e3d53d06d1c2f6,96634a3b54c87031bd0c3ed6f26f3faa258cd065d1a79d5c1e3da35318712bec,2e2cde92c53eaca0f60c37a88e31ab1199f69be472e6ff82372dc09377118345,e0e2b5a70eb964ed54723ccb566c785363f90aee19e1975636a45f855b45f6fc,65de4d295a5bffa63db742a3b88a130b2904064ce5a4741d906801466d40190f,98f8980cc0e61f61cda967c94050639b34f4b4037c74f532bd96e90989dc1bf8,b77fc14ba45ccab4e66da409ca0a471fcb9bb76ad22485f40e83282d0316dd78,b8ab70d9c2860909e30b017a9e959d089835b1d87a2ba429623ea2a62abc1cf1,0c41c0da6250d8ac0aee9c96210543b9fbcc765f9d9eab4fde2b01aec6bee775,710b4aa6c04d3a6e961943f559003863a03f8f7891679bc7272bd8e4fcb2600d,55e5788eb90db120c52f1b68bfea51cf25f43c5523fece2fcc6f2768ccfa1be7
"1008402","0","0","10084201","0","10084115","0","2022/06/07 12:00:00","0","0","10084","1008401"
"1008403","1008401","0","0","0","0","0","0","0","0","10084","1008402"
"1008404","1008402","0","0","0","0","0","0","0","0","10084","1008403"
"0","1008403","0","0","0","0","0","0","0","0","10084","1008404"
"0","1008404","0","0","0","0","0","0","0","0","10084","1008405"
"1008502","0","0","10085201","0","10085115","0","2022/06/14 12:00:00","0","0","10085","1008501"
"1008503","1008501","0","0","0","0","0","0","0","0","10085","1008502"
"1008504","1008502","0","0","0","0","0","0","0","0","10085","1008503"
"0","1008503","0","0","0","0","0","0","0","0","10085","1008504"
"0","1008504","0","0","0","0","0","0","0","0","10085","1008505"
"1008602","0","0","10086201","0","10086115","0","2022/06/16 12:00:00","0","0","10086","1008601"
"1008603","1008601","0","0","0","0","0","0","0","0","10086","1008602"
"1008604","1008602","0","0","0","0","0","0","0","0","10086","1008603"
"0","1008603","0","0","0","0","0","0","0","0","10086","1008604"
"0","1008604","0","0","0","0","0","0","0","0","10086","1008605"
"1008702","0","0","10087201","0","10087115","0","2022/06/22 12:00:00","0","0","10087","1008701"
"1008703","1008701","0","0","0","0","0","0","0","0","10087","1008702"
"1008704","1008702","0","0","0","0","0","0","0","0","10087","1008703"
"0","1008703","0","0","0","0","0","0","0","0","10087","1008704"
"0","1008704","0","0","0","0","0","0","0","0","10087","1008705"
"1008802","0","0","10088201","0","10088115","0","2022/07/07 12:00:00","0","0","10088","1008801"
"1008803","1008801","0","0","0","0","0","0","0","0","10088","1008802"
"1008804","1008802","0","0","0","0","0","0","0","0","10088","1008803"
"0","1008803","0","0","0","0","0","0","0","0","10088","1008804"
"0","1008804","0","0","0","0","0","0","0","0","10088","1008805"
"1008902","0","0","10089201","0","10089115","0","2022/07/22 12:00:00","0","0","10089","1008901"
"1008903","1008901","0","0","0","0","0","0","0","0","10089","1008902"
"1008904","1008902","0","0","0","0","0","0","0","0","10089","1008903"
"0","1008903","0","0","0","0","0","0","0","0","10089","1008904"
"0","1008904","0","0","0","0","0","0","0","0","10089","1008905"
"1009002","0","0","10090201","0","10090115","0","2022/08/07 12:00:00","0","0","10090","1009001"
"1009003","1009001","0","0","0","0","0","0","0","0","10090","1009002"
"1009004","1009002","0","0","0","0","0","0","0","0","10090","1009003"
"0","1009003","0","0","0","0","0","0","0","0","10090","1009004"
"0","1009004","0","0","0","0","0","0","0","0","10090","1009005"
"1009102","0","0","10091201","0","10091115","0","2022/08/22 12:00:00","0","0","10091","1009101"
"1009103","1009101","0","0","0","0","0","0","0","0","10091","1009102"
"1009104","1009102","0","0","0","0","0","0","0","0","10091","1009103"
"0","1009103","0","0","0","0","0","0","0","0","10091","1009104"
"0","1009104","0","0","0","0","0","0","0","0","10091","1009105"
"1009202","0","0","10092201","0","10092115","0","2022/09/07 12:00:00","0","0","10092","1009201"
"1009203","1009201","0","0","0","0","0","0","0","0","10092","1009202"
"1009204","1009202","0","0","0","0","0","0","0","0","10092","1009203"
"0","1009203","0","0","0","0","0","0","0","0","10092","1009204"
"0","1009204","0","0","0","0","0","0","0","0","10092","1009205"
"1009302","0","0","10093201","0","10093115","0","2022/09/22 12:00:00","0","0","10093","1009301"
"1009303","1009301","0","0","0","0","0","0","0","0","10093","1009302"
"1009304","1009302","0","0","0","0","0","0","0","0","10093","1009303"
"0","1009303","0","0","0","0","0","0","0","0","10093","1009304"
"0","1009304","0","0","0","0","0","0","0","0","10093","1009305"
"1009402","0","0","10094201","0","10094115","0","2022/10/08 12:00:00","0","0","10094","1009401"
"1009403","1009401","0","0","0","0","0","0","0","0","10094","1009402"
"1009404","1009402","0","0","0","0","0","0","0","0","10094","1009403"
"0","1009403","0","0","0","0","0","0","0","0","10094","1009404"
"0","1009404","0","0","0","0","0","0","0","0","10094","1009405"
"1009502","0","0","10095201","0","10095115","0","2022/10/22 12:00:00","0","0","10095","1009501"
"1009503","1009501","0","0","0","0","0","0","0","0","10095","1009502"
"1009504","1009502","0","0","0","0","0","0","0","0","10095","1009503"
"0","1009503","0","0","0","0","0","0","0","0","10095","1009504"
"0","1009504","0","0","0","0","0","0","0","0","10095","1009505"
"1009602","0","0","10096201","0","10096115","0","2022/11/07 12:00:00","0","0","10096","1009601"
"1009603","1009601","0","0","0","0","0","0","0","0","10096","1009602"
"1009604","1009602","0","0","0","0","0","0","0","0","10096","1009603"
"0","1009603","0","0","0","0","0","0","0","0","10096","1009604"
"0","1009604","0","0","0","0","0","0","0","0","10096","1009605"
"1009702","0","0","10097201","0","10097115","0","2022/11/21 12:00:00","0","0","10097","1009701"
"1009703","1009701","0","0","0","0","0","0","0","0","10097","1009702"
"1009704","1009702","0","0","0","0","0","0","0","0","10097","1009703"
"0","1009703","0","0","0","0","0","0","0","0","10097","1009704"
"0","1009704","0","0","0","0","0","0","0","0","10097","1009705"
"1009802","0","0","10098201","0","10098115","0","2022/12/07 12:00:00","0","0","10098","1009801"
"1009803","1009801","0","0","0","0","0","0","0","0","10098","1009802"
"1009804","1009802","0","0","0","0","0","0","0","0","10098","1009803"
"0","1009803","0","0","0","0","0","0","0","0","10098","1009804"
"0","1009804","0","0","0","0","0","0","0","0","10098","1009805"
"1009902","0","0","10099201","0","10099115","0","2022/12/22 12:00:00","0","0","10099","1009901"
"1009903","1009901","0","0","0","0","0","0","0","0","10099","1009902"
"1009904","1009902","0","0","0","0","0","0","0","0","10099","1009903"
"0","1009903","0","0","0","0","0","0","0","0","10099","1009904"
"0","1009904","0","0","0","0","0","0","0","0","10099","1009905"
"1010002","0","0","10100201","0","10100115","0","2023/01/08 12:00:00","0","0","10100","1010001"
"1010003","1010001","0","0","0","0","0","0","0","0","10100","1010002"
"1010004","1010002","0","0","0","0","0","0","0","0","10100","1010003"
"0","1010003","0","0","0","0","0","0","0","0","10100","1010004"
"0","1010004","0","0","0","0","0","0","0","0","10100","1010005"
"1010102","0","0","10101201","0","10101115","0","2023/01/22 12:00:00","0","0","10101","1010101"
"1010103","1010101","0","0","0","0","0","0","0","0","10101","1010102"
"1010104","1010102","0","0","0","0","0","0","0","0","10101","1010103"
"0","1010103","0","0","0","0","0","0","0","0","10101","1010104"
"0","1010104","0","0","0","0","0","0","0","0","10101","1010105"
"1010202","0","0","10102201","0","10102115","0","2023/02/07 12:00:00","0","0","10102","1010201"
"1010203","1010201","0","0","0","0","0","0","0","0","10102","1010202"
"1010204","1010202","0","0","0","0","0","0","0","0","10102","1010203"
"0","1010203","0","0","0","0","0","0","0","0","10102","1010204"
"0","1010204","0","0","0","0","0","0","0","0","10102","1010205"
"1010302","0","0","10103201","0","10103115","0","2023/02/20 12:00:00","0","0","10103","1010301"
"1010303","1010301","0","0","0","0","0","0","0","0","10103","1010302"
"1010304","1010302","0","0","0","0","0","0","0","0","10103","1010303"
"0","1010303","0","0","0","0","0","0","0","0","10103","1010304"
"0","1010304","0","0","0","0","0","0","0","0","10103","1010305"
"1010402","0","0","10104201","0","10104115","0","2023/03/07 12:00:00","0","0","10104","1010401"
"1010403","1010401","0","0","0","0","0","0","0","0","10104","1010402"
"1010404","1010402","0","0","0","0","0","0","0","0","10104","1010403"
"0","1010403","0","0","0","0","0","0","0","0","10104","1010404"
"0","1010404","0","0","0","0","0","0","0","0","10104","1010405"
"1010502","0","0","10105201","0","10105115","0","2023/03/22 12:00:00","0","0","10105","1010501"
"1010503","1010501","0","0","0","0","0","0","0","0","10105","1010502"
"1010504","1010502","0","0","0","0","0","0","0","0","10105","1010503"
"0","1010503","0","0","0","0","0","0","0","0","10105","1010504"
"0","1010504","0","0","0","0","0","0","0","0","10105","1010505"
"1010602","0","0","10106201","0","10106115","0","2023/04/07 12:00:00","0","0","10106","1010601"
"1010603","1010601","0","0","0","0","0","0","0","0","10106","1010602"
"1010604","1010602","0","0","0","0","0","0","0","0","10106","1010603"
"0","1010603","0","0","0","0","0","0","0","0","10106","1010604"
"0","1010604","0","0","0","0","0","0","0","0","10106","1010605"
"1010702","0","0","10107201","0","10107115","0","2023/04/20 12:00:00","0","0","10107","1010701"
"1010703","1010701","0","0","0","0","0","0","0","0","10107","1010702"
"1010704","1010702","0","0","0","0","0","0","0","0","10107","1010703"
"0","1010703","0","0","0","0","0","0","0","0","10107","1010704"
"0","1010704","0","0","0","0","0","0","0","0","10107","1010705"
"1010802","0","0","10108201","0","10108115","0","2023/05/07 12:00:00","0","0","10108","1010801"
"1010803","1010801","0","0","0","0","0","0","0","0","10108","1010802"
"1010804","1010802","0","0","0","0","0","0","0","0","10108","1010803"
"0","1010803","0","0","0","0","0","0","0","0","10108","1010804"
"0","1010804","0","0","0","0","0","0","0","0","10108","1010805"
"1010902","0","0","10109201","0","10109115","0","2023/05/22 12:00:00","0","0","10109","1010901"
"1010903","1010901","0","0","0","0","0","0","0","0","10109","1010902"
"1010904","1010902","0","0","0","0","0","0","0","0","10109","1010903"
"0","1010903","0","0","0","0","0","0","0","0","10109","1010904"
"0","1010904","0","0","0","0","0","0","0","0","10109","1010905"
"1011002","0","0","10110201","0","10110115","0","2023/06/07 12:00:00","0","0","10110","1011001"
"1011003","1011001","0","0","0","0","0","0","0","0","10110","1011002"
"1011004","1011002","0","0","0","0","0","0","0","0","10110","1011003"
"0","1011003","0","0","0","0","0","0","0","0","10110","1011004"
"0","1011004","0","0","0","0","0","0","0","0","10110","1011005"
"1011102","0","0","10111201","0","10111115","0","2023/06/14 12:00:00","0","0","10111","1011101"
"1011103","1011101","0","0","0","0","0","0","0","0","10111","1011102"
"1011104","1011102","0","0","0","0","0","0","0","0","10111","1011103"
"0","1011103","0","0","0","0","0","0","0","0","10111","1011104"
"0","1011104","0","0","0","0","0","0","0","0","10111","1011105"
"1011202","0","0","10112201","0","10112115","0","2023/06/19 12:00:00","0","0","10112","1011201"
"1011203","1011201","0","0","0","0","0","0","0","0","10112","1011202"
"1011204","1011202","0","0","0","0","0","0","0","0","10112","1011203"
"0","1011203","0","0","0","0","0","0","0","0","10112","1011204"
"0","1011204","0","0","0","0","0","0","0","0","10112","1011205"
"1011302","0","0","10113201","0","10113115","0","2023/06/24 12:00:00","0","0","10113","1011301"
"1011303","1011301","0","0","0","0","0","0","0","0","10113","1011302"
"1011304","1011302","0","0","0","0","0","0","0","0","10113","1011303"
"0","1011303","0","0","0","0","0","0","0","0","10113","1011304"
"0","1011304","0","0","0","0","0","0","0","0","10113","1011305"
"1011402","0","0","10114201","0","10114115","0","2023/07/08 12:00:00","0","0","10114","1011401"
"1011403","1011401","0","0","0","0","0","0","0","0","10114","1011402"
"1011404","1011402","0","0","0","0","0","0","0","0","10114","1011403"
"0","1011403","0","0","0","0","0","0","0","0","10114","1011404"
"0","1011404","0","0","0","0","0","0","0","0","10114","1011405"
"1011502","0","0","10115201","0","10115115","0","2023/07/22 12:00:00","0","0","10115","1011501"
"1011503","1011501","0","0","0","0","0","0","0","0","10115","1011502"
"1011504","1011502","0","0","0","0","0","0","0","0","10115","1011503"
"0","1011503","0","0","0","0","0","0","0","0","10115","1011504"
"0","1011504","0","0","0","0","0","0","0","0","10115","1011505"
"1011602","0","0","10116201","0","10116115","0","2023/08/07 12:00:00","0","0","10116","1011601"
"1011603","1011601","0","0","0","0","0","0","0","0","10116","1011602"
"1011604","1011602","0","0","0","0","0","0","0","0","10116","1011603"
"0","1011603","0","0","0","0","0","0","0","0","10116","1011604"
"0","1011604","0","0","0","0","0","0","0","0","10116","1011605"
"1011702","0","0","10117201","0","10117115","0","2023/08/21 12:00:00","0","0","10117","1011701"
"1011703","1011701","0","0","0","0","0","0","0","0","10117","1011702"
"1011704","1011702","0","0","0","0","0","0","0","0","10117","1011703"
"0","1011703","0","0","0","0","0","0","0","0","10117","1011704"
"0","1011704","0","0","0","0","0","0","0","0","10117","1011705"
"1011802","0","0","10118201","0","10118115","0","2023/09/07 12:00:00","0","0","10118","1011801"
"1011803","1011801","0","0","0","0","0","0","0","0","10118","1011802"
"1011804","1011802","0","0","0","0","0","0","0","0","10118","1011803"
"0","1011803","0","0","0","0","0","0","0","0","10118","1011804"
"0","1011804","0","0","0","0","0","0","0","0","10118","1011805"
"1011902","0","0","10119201","0","10119115","0","2023/09/21 12:00:00","0","0","10119","1011901"
"1011903","1011901","0","0","0","0","0","0","0","0","10119","1011902"
"1011904","1011902","0","0","0","0","0","0","0","0","10119","1011903"
"0","1011903","0","0","0","0","0","0","0","0","10119","1011904"
"0","1011904","0","0","0","0","0","0","0","0","10119","1011905"
"1012002","0","0","10120201","0","10120115","0","2023/10/07 12:00:00","0","0","10120","1012001"
"1012003","1012001","0","0","0","0","0","0","0","0","10120","1012002"
"1012004","1012002","0","0","0","0","0","0","0","0","10120","1012003"
"0","1012003","0","0","0","0","0","0","0","0","10120","1012004"
"0","1012004","0","0","0","0","0","0","0","0","10120","1012005"
"1012102","0","0","10121201","0","10121115","0","2023/10/21 12:00:00","0","0","10121","1012101"
"1012103","1012101","0","0","0","0","0","0","0","0","10121","1012102"
"1012104","1012102","0","0","0","0","0","0","0","0","10121","1012103"
"0","1012103","0","0","0","0","0","0","0","0","10121","1012104"
"0","1012104","0","0","0","0","0","0","0","0","10121","1012105"
"1012202","0","0","10122201","0","10122115","0","2023/11/07 12:00:00","0","0","10122","1012201"
"1012203","1012201","0","0","0","0","0","0","0","0","10122","1012202"
"1012204","1012202","0","0","0","0","0","0","0","0","10122","1012203"
"0","1012203","0","0","0","0","0","0","0","0","10122","1012204"
"0","1012204","0","0","0","0","0","0","0","0","10122","1012205"
"1012302","0","0","10123201","0","10123115","0","2023/11/20 12:00:00","0","0","10123","1012301"
"1012303","1012301","0","0","0","0","0","0","0","0","10123","1012302"
"1012304","1012302","0","0","0","0","0","0","0","0","10123","1012303"
"0","1012303","0","0","0","0","0","0","0","0","10123","1012304"
"0","1012304","0","0","0","0","0","0","0","0","10123","1012305"
"1012402","0","0","10124201","0","10124115","0","2023/12/07 12:00:00","0","0","10124","1012401"
"1012403","1012401","0","0","0","0","0","0","0","0","10124","1012402"
"1012404","1012402","0","0","0","0","0","0","0","0","10124","1012403"
"0","1012403","0","0","0","0","0","0","0","0","10124","1012404"
"0","1012404","0","0","0","0","0","0","0","0","10124","1012405"
"1012502","0","0","10125201","0","10125115","0","2023/12/21 12:00:00","0","0","10125","1012501"
"1012503","1012501","0","0","0","0","0","0","0","0","10125","1012502"
"1012504","1012502","0","0","0","0","0","0","0","0","10125","1012503"
"0","1012503","0","0","0","0","0","0","0","0","10125","1012504"
"0","1012504","0","0","0","0","0","0","0","0","10125","1012505"
"1012602","0","0","10126201","0","10126115","0","2024/01/07 12:00:00","0","0","10126","1012601"
"1012603","1012601","0","0","0","0","0","0","0","0","10126","1012602"
"1012604","1012602","0","0","0","0","0","0","0","0","10126","1012603"
"0","1012603","0","0","0","0","0","0","0","0","10126","1012604"
"0","1012604","0","0","0","0","0","0","0","0","10126","1012605"
"1012702","0","0","10127201","0","10127115","0","2024/01/20 12:00:00","0","0","10127","1012701"
"1012703","1012701","0","0","0","0","0","0","0","0","10127","1012702"
"1012704","1012702","0","0","0","0","0","0","0","0","10127","1012703"
"0","1012703","0","0","0","0","0","0","0","0","10127","1012704"
"0","1012704","0","0","0","0","0","0","0","0","10127","1012705"
"1012802","0","0","10128201","0","10128115","0","2024/02/07 12:00:00","0","0","10128","1012801"
"1012803","1012801","0","0","0","0","0","0","0","0","10128","1012802"
"1012804","1012802","0","0","0","0","0","0","0","0","10128","1012803"
"0","1012803","0","0","0","0","0","0","0","0","10128","1012804"
"0","1012804","0","0","0","0","0","0","0","0","10128","1012805"
"1012902","0","0","10129201","0","10129115","0","2024/02/19 12:00:00","0","0","10129","1012901"
"1012903","1012901","0","0","0","0","0","0","0","0","10129","1012902"
"1012904","1012902","0","0","0","0","0","0","0","0","10129","1012903"
"0","1012903","0","0","0","0","0","0","0","0","10129","1012904"
"0","1012904","0","0","0","0","0","0","0","0","10129","1012905"
"1013002","0","0","10130201","0","10130115","0","2024/03/07 12:00:00","0","0","10130","1013001"
"1013003","1013001","0","0","0","0","0","0","0","0","10130","1013002"
"1013004","1013002","0","0","0","0","0","0","0","0","10130","1013003"
"0","1013003","0","0","0","0","0","0","0","0","10130","1013004"
"0","1013004","0","0","0","0","0","0","0","0","10130","1013005"
"1013102","0","0","10131201","0","10131115","0","2024/03/21 12:00:00","0","0","10131","1013101"
"1013103","1013101","0","0","0","0","0","0","0","0","10131","1013102"
"1013104","1013102","0","0","0","0","0","0","0","0","10131","1013103"
"0","1013103","0","0","0","0","0","0","0","0","10131","1013104"
"0","1013104","0","0","0","0","0","0","0","0","10131","1013105"
"1013202","0","0","10132201","0","10132110","0","2024/04/07 12:00:00","0","0","10132","1013201"
"1013203","1013201","0","0","0","0","0","0","0","0","10132","1013202"
"1013204","1013202","0","0","0","0","0","0","0","0","10132","1013203"
"0","1013203","0","0","0","0","0","0","0","0","10132","1013204"
"0","1013204","0","0","0","0","0","0","0","0","10132","1013205"
"0","1013204","0","0","0","0","0","0","0","0","10132","1013206"
"1013302","0","0","10133201","0","10133115","0","2024/04/19 12:00:00","0","0","10133","1013301"
"1013303","1013301","0","0","0","0","0","0","0","0","10133","1013302"
"1013304","1013302","0","0","0","0","0","0","0","0","10133","1013303"
"0","1013303","0","0","0","0","0","0","0","0","10133","1013304"
"0","1013304","0","0","0","0","0","0","0","0","10133","1013305"
"1013402","0","0","10134201","0","10134110","0","2024/05/07 12:00:00","0","0","10134","1013401"
"1013403","1013401","0","0","0","0","0","0","0","0","10134","1013402"
"1013404","1013402","0","0","0","0","0","0","0","0","10134","1013403"
"0","1013403","0","0","0","0","0","0","0","0","10134","1013404"
"0","1013404","0","0","0","0","0","0","0","0","10134","1013405"
"0","1013404","0","0","0","0","0","0","0","0","10134","1013406"
"1013502","0","0","10135201","0","10135115","0","2024/05/20 12:00:00","0","0","10135","1013501"
"1013503","1013501","0","0","0","0","0","0","0","0","10135","1013502"
"1013504","1013502","0","0","0","0","0","0","0","0","10135","1013503"
"0","1013503","0","0","0","0","0","0","0","0","10135","1013504"
"0","1013504","0","0","0","0","0","0","0","0","10135","1013505"
"1013602","0","0","10136201","0","10136110","0","2024/06/07 12:00:00","0","0","10136","1013601"
"1013603","1013601","0","0","0","0","0","0","0","0","10136","1013602"
"1013604","1013602","0","0","0","0","0","0","0","0","10136","1013603"
"0","1013603","0","0","0","0","0","0","0","0","10136","1013604"
"0","1013604","0","0","0","0","0","0","0","0","10136","1013605"
"0","1013604","0","0","0","0","0","0","0","0","10136","1013606"
"1013702","0","0","10137201","0","10137110","0","2024/06/14 12:00:00","0","0","10137","1013701"
"1013703","1013701","0","0","0","0","0","0","0","0","10137","1013702"
"1013704","1013702","0","0","0","0","0","0","0","0","10137","1013703"
"0","1013703","0","0","0","0","0","0","0","0","10137","1013704"
"0","1013704","0","0","0","0","0","0","0","0","10137","1013705"
"0","1013704","0","0","0","0","0","0","0","0","10137","1013706"
"1013802","0","0","10138201","0","10138115","0","2024/06/13 12:00:00","0","0","10138","1013801"
"1013803","1013801","0","0","0","0","0","0","0","0","10138","1013802"
"1013804","1013802","0","0","0","0","0","0","0","0","10138","1013803"
"0","1013803","0","0","0","0","0","0","0","0","10138","1013804"
"0","1013804","0","0","0","0","0","0","0","0","10138","1013805"
"1013902","0","0","10139201","0","10139115","0","2024/06/18 12:00:00","0","0","10139","1013901"
"1013903","1013901","0","0","0","0","0","0","0","0","10139","1013902"
"1013904","1013902","0","0","0","0","0","0","0","0","10139","1013903"
"0","1013903","0","0","0","0","0","0","0","0","10139","1013904"
"0","1013904","0","0","0","0","0","0","0","0","10139","1013905"
"1014002","0","0","10140201","0","10140110","0","2024/07/07 12:00:00","0","0","10140","1014001"
"1014003","1014001","0","0","0","0","0","0","0","0","10140","1014002"
"1014004","1014002","0","0","0","0","0","0","0","0","10140","1014003"
"0","1014003","0","0","0","0","0","0","0","0","10140","1014004"
"0","1014004","0","0","0","0","0","0","0","0","10140","1014005"
"0","1014004","0","0","0","0","0","0","0","0","10140","1014006"
"1014102","0","0","10141201","0","10141115","0","2024/07/21 12:00:00","0","0","10141","1014101"
"1014103","1014101","0","0","0","0","0","0","0","0","10141","1014102"
"1014104","1014102","0","0","0","0","0","0","0","0","10141","1014103"
"0","1014103","0","0","0","0","0","0","0","0","10141","1014104"
"0","1014104","0","0","0","0","0","0","0","0","10141","1014105"
"1014202","0","0","10142201","0","10142110","0","0","0","0","10142","1014201"
"1014203","1014201","0","0","0","0","0","0","0","0","10142","1014202"
"1014204","1014202","0","0","0","0","0","0","0","0","10142","1014203"
"0","1014203","0","0","0","0","0","0","0","0","10142","1014204"
"0","1014204","0","0","0","0","0","0","0","0","10142","1014205"
"0","1014204","0","0","0","0","0","0","0","0","10142","1014206"
"1014302","0","0","10143201","0","10143115","0","0","0","0","10143","1014301"
"1014303","1014301","0","0","0","0","0","0","0","0","10143","1014302"
"1014304","1014302","0","0","0","0","0","0","0","0","10143","1014303"
"0","1014303","0","0","0","0","0","0","0","0","10143","1014304"
"0","1014304","0","0","0","0","0","0","0","0","10143","1014305"
"1014402","0","0","10144201","0","10144110","0","0","0","0","10144","1014401"
"1014403","1014401","0","0","0","0","0","0","0","0","10144","1014402"
"1014404","1014402","0","0","0","0","0","0","0","0","10144","1014403"
"0","1014403","0","0","0","0","0","0","0","0","10144","1014404"
"0","1014404","0","0","0","0","0","0","0","0","10144","1014405"
"0","1014404","0","0","0","0","0","0","0","0","10144","1014406"
"1014502","0","0","10145201","0","10145115","0","0","0","0","10145","1014501"
"1014503","1014501","0","0","0","0","0","0","0","0","10145","1014502"
"1014504","1014502","0","0","0","0","0","0","0","0","10145","1014503"
"0","1014503","0","0","0","0","0","0","0","0","10145","1014504"
"0","1014504","0","0","0","0","0","0","0","0","10145","1014505"
"1014602","0","0","10146201","0","10146110","0","0","0","0","10146","1014601"
"1014603","1014601","0","0","0","0","0","0","0","0","10146","1014602"
"1014604","1014602","0","0","0","0","0","0","0","0","10146","1014603"
"0","1014603","0","0","0","0","0","0","0","0","10146","1014604"
"0","1014604","0","0","0","0","0","0","0","0","10146","1014605"
"0","1014604","0","0","0","0","0","0","0","0","10146","1014606"
"1014702","0","0","10147201","0","10147115","0","0","0","0","10147","1014701"
"1014703","1014701","0","0","0","0","0","0","0","0","10147","1014702"
"1014704","1014702","0","0","0","0","0","0","0","0","10147","1014703"
"0","1014703","0","0","0","0","0","0","0","0","10147","1014704"
"0","1014704","0","0","0","0","0","0","0","0","10147","1014705"
"1014802","0","0","10148201","0","10148110","0","0","0","0","10148","1014801"
"1014803","1014801","0","0","0","0","0","0","0","0","10148","1014802"
"1014804","1014802","0","0","0","0","0","0","0","0","10148","1014803"
"0","1014803","0","0","0","0","0","0","0","0","10148","1014804"
"0","1014804","0","0","0","0","0","0","0","0","10148","1014805"
"0","1014804","0","0","0","0","0","0","0","0","10148","1014806"
"1014902","0","0","10149201","0","10149115","0","0","0","0","10149","1014901"
"1014903","1014901","0","0","0","0","0","0","0","0","10149","1014902"
"1014904","1014902","0","0","0","0","0","0","0","0","10149","1014903"
"0","1014903","0","0","0","0","0","0","0","0","10149","1014904"
"0","1014904","0","0","0","0","0","0","0","0","10149","1014905"
"1015002","0","0","10150201","0","10150110","0","0","0","0","10150","1015001"
"1015003","1015001","0","0","0","0","0","0","0","0","10150","1015002"
"1015004","1015002","0","0","0","0","0","0","0","0","10150","1015003"
"0","1015003","0","0","0","0","0","0","0","0","10150","1015004"
"0","1015004","0","0","0","0","0","0","0","0","10150","1015005"
"0","1015004","0","0","0","0","0","0","0","0","10150","1015006"
"1015102","0","0","10151201","0","10151115","0","0","0","0","10151","1015101"
"1015103","1015101","0","0","0","0","0","0","0","0","10151","1015102"
"1015104","1015102","0","0","0","0","0","0","0","0","10151","1015103"
"0","1015103","0","0","0","0","0","0","0","0","10151","1015104"
"0","1015104","0","0","0","0","0","0","0","0","10151","1015105"
