c61dee49e6cdef21f45d7e25f53d5301d043d8541523fdf809a564e724254696,21461e3ccbb05080888b5d59e21c55df173f68d38afd6a3faec488ae389f7aa0,bc5577634f03e86b78cb78814980be111c9d01683f41b165d57e9b78df410cb4,3b446e6be7696d4f77c86072bfba43015aad89cf4357f6dbb953cb9ad9f26c79,6347270a77640a3e7ad432822ed3917b6a5be9b32465998a88574ed34fba5cef,627f5409cdebbe38099797591eae3237a0cc66cf34830db8bf47f719fef3805f,02b3d06301cc091aea59195aee166731a30eda3c19fff0c2e38a9391985475c4,ce05c89d79e09c956c4672bbb8305291e0f15e43107305945354a112331b0a1a,c866803fbbb324d6d840eca7441e22ebb62800ed4ca423f9cf3ac351b5addb23,39a185e580d8941d89c5f8afa19c2972ef45c8dfbd09ce2384c8a430c23c6cce,9514a7f31b4684c75d8b8a55c0ff83d82af40c7a6e5310421ff5f6108e55eea9,8c23699b2893ded6b6b3913983cdb0e0d5869e44c3131a8da33372236422699a,a568ceeb98bf8e7f8f595dc52019d0f1f88d31fc240a50508d0d6d1bcad0b1ef,3d54c1dad8939c21b427fdade88355199668af8ebeea06076f51df7a9b762555,749e7d9c2a242b72366783b8e3a8efc9ff637864941646ce3390c9703916f88e,0810252ec903fdc1e3df689a537eb1877bf595d5cb2598486ec828be2ae6244f,ae1ecd7b3320f15f1ec5f638e3ed9a526b73da18b5197c66c3fabe6357ba71bc,3624200b9177d4ebcf9cd792231779e2c699b279abdaa8413981f6e18f1e7840,5d36f0005c30d59e3e12c4ac970745f195aab1edf92cd9ea14b4370d055527f1,deb17b84d758fd7981ea4ff215ce2c8edf5e848e29595d5183b92e899a6cc06f,be221726f78ef3606cee6072fdb5450801ecd003aaac1ed2cfc677af009e8b8a,6d026857d7acc6e352867da49ff8e1be6de0e1d8607ba259d2f2161a61b57325,e8081b50086ab9181b27f00f353253b2ce9e5be73181d662a25e7dd6ca2f55bd,f6c147443513e91cf76f4a1bb4aaa85ec9b610b9cb7b020c25e63456a6319a59,1b9b09e67487ed9267af5d8e4cd57cefceb02ac8e2c0c5d671ce36f5cf04e165,9fc472e5af250852d451e7943e23da81c95caf7d3bdc2b984f356d2aba073946,3e649d8407688bba10b16176b914cee2354c9f7e006625ce5fa1f3df8364b8e6,92e53d021a86625ba77b38db17bed50d6c4737c10048e949959d4b762516c032,7e2838cfadea9986d1b75237712b320202964e275b87f824bbf336a9204155d6,de0dd5c67b666a961bae77b8694e6b23755213dc726527e402b16df1e977d0e7,0a4ffe75867759d1d1af9c2e2e906301f8686bd754077e87138f7121b9813085,05b0a3e98f419fce908c3a8b13bbca8f73676a1173b15fbb1444fc24113db616,2ed75588655546c2287fa964f0a82c3571a1d38853ee08c4becb457c2e68037c,d4a3b16af49942e79d6e408d10ce90de8eeed11d9e9976afe0fe089b9ba83ce2,0f4f9c9a9e2edec6f4ce9c54d708b4f1089b97bb46913899f214e85f4b3ddc99,fb148f0dc6c15774557d8ef0536ac508feeac4cc0bf6109f4454871cac639c00,0abbeea4701b657e16a2488d62d42bc26c7587e5527c4ddb7b46a2efd0339aea,c28beaf1123dcc1b8f735f0cd8c98b6b6267ba55f031217d72bb9ddf570cb2f4,b8a7ed6deb85a2ec6bc4cb74f7f6743c2332944f09fa5056dfb27fd0e4de4a0b,d494387349bb79bcfcba2ccbf891757081b79e8739bcfd7d1ef2a6528e1fbd25,90405276248f652c37ab50772eb6289158b5b90e05ee23931a4f3d2a62f02181
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100329","0","114552","4","124074","50001","12","50000","8","8","4","20001","124282","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","1","0","2","0","2","8","0","0","6","2","1","2100330","0","91002","4","140001","50001","12","100000","8","4","2","20001","31013","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100331","0","114583","4","115071","50001","12","50000","8","8","4","20001","124103","0"
"2","1","0","1","114552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100332","0","115041","8","91002","20001","4","5","50000","4","4","94002","124074","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100333","0","114104","4","115251","50001","12","50000","8","8","4","20001","114193","0"
"2","1","0","1","124163","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100334","0","125101","8","91002","20001","4","5","50000","4","4","94002","114613","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100335","0","124344","4","115161","50001","12","50000","8","8","4","20001","114582","0"
"2","1","0","1","114552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100336","0","115011","8","91002","20001","4","5","50000","4","4","94002","114254","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100337","0","114014","4","125371","50001","12","50000","8","8","4","20001","114193","0"
"2","1","0","1","124103","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100338","0","125401","8","91002","20001","4","5","50000","4","4","94002","114164","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100339","0","124044","4","125131","50001","12","50000","8","8","4","20001","124163","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","1","0","2","0","2","8","0","0","6","2","1","2100340","0","91002","4","140001","50001","12","100000","8","4","2","20001","31008","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100341","0","114613","4","115251","50001","12","50000","8","8","4","20001","114582","0"
"2","1","0","1","114552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100342","0","125101","8","91002","20001","4","5","50000","4","4","94002","124074","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100343","0","124344","4","115071","50001","12","50000","8","8","4","20001","124103","0"
"2","1","0","1","124163","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100344","0","115041","8","91002","20001","4","5","50000","4","4","94002","114104","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100345","0","114014","4","115011","50001","12","50000","8","8","4","20001","114193","0"
"2","1","0","1","114582","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100346","0","115161","8","91002","20001","4","5","50000","4","4","94002","114254","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100347","0","114583","4","125131","50001","12","50000","8","8","4","20001","124103","0"
"2","1","0","1","114552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100348","0","125371","8","91002","20001","4","5","50000","4","4","94002","114164","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100349","0","124074","4","125401","50001","12","50000","8","8","4","20001","114193","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","1","0","2","0","2","8","0","0","6","2","1","2100350","0","91002","4","140001","50001","12","100000","8","4","2","20001","31023","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100351","0","114254","4","115071","50001","12","80000","8","8","4","20001","124103","0"
"2","1","0","1","114193","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100352","0","115251","8","91002","20001","4","5","80000","4","4","94002","114583","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100353","0","114613","4","115041","50001","12","80000","8","8","4","20001","114552","0"
"2","1","0","1","124163","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100354","0","125101","8","91002","20001","4","5","80000","4","4","94002","124044","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100355","0","124284","4","115581","50001","12","80000","8","8","4","20001","114582","0"
"2","1","0","1","114193","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100356","0","115161","8","91002","20001","4","5","80000","4","4","94002","114104","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100357","0","124344","4","125401","50001","12","80000","8","8","4","20001","114552","0"
"2","1","0","1","124103","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100358","0","125371","8","91002","20001","4","5","80000","4","4","94002","124224","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100359","0","114164","4","125341","50001","12","80000","8","8","4","20001","124163","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","1","0","2","0","2","8","0","0","6","2","1","2100360","0","91002","4","140001","50001","12","150000","8","4","2","20001","31007","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100361","0","124044","4","115041","50001","12","80000","8","8","4","20001","114582","0"
"2","1","0","1","114193","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100362","0","125101","8","91002","20001","4","5","80000","4","4","94002","114583","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100363","0","124284","4","115071","50001","12","80000","8","8","4","20001","124103","0"
"2","1","0","1","124163","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100364","0","115251","8","91002","20001","4","5","80000","4","4","94002","114613","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100365","0","124344","4","115161","50001","12","80000","8","8","4","20001","114552","0"
"2","1","0","1","114582","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100366","0","115581","8","91002","20001","4","5","80000","4","4","94002","114104","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100367","0","114254","4","125341","50001","12","80000","8","8","4","20001","124103","0"
"2","1","0","1","114193","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100368","0","125401","8","91002","20001","4","5","80000","4","4","94002","124224","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100369","0","114583","4","125371","50001","12","80000","8","8","4","20001","114552","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","1","0","2","0","2","8","0","0","6","2","1","2100370","0","91002","4","140001","50001","12","150000","8","4","2","20001","31053","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100371","0","115071","4","115222","50001","12","80000","8","8","4","20001","114613","0"
"2","2","0","1","114254","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100372","0","115552","8","91002","20001","4","5","80000","4","4","94002","115251","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100373","0","115581","4","115192","50001","12","80000","8","8","4","20001","124284","0"
"2","2","0","1","124044","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100374","0","125252","8","91002","20001","4","5","80000","4","4","94002","115041","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100375","0","125101","4","125012","50001","12","80000","8","8","4","20001","124224","0"
"2","2","0","1","114583","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100376","0","125522","8","91002","20001","4","5","80000","4","4","94002","115161","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100377","0","115221","4","115582","50001","12","80000","8","8","4","20001","114194","0"
"2","2","0","1","114554","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100378","0","115612","8","91002","20001","4","5","80000","4","4","94002","125401","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100379","0","125341","4","115102","50001","12","80000","8","8","4","20001","114164","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100380","0","91002","4","140001","50001","12","150000","8","4","2","20001","31054","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100381","0","115581","4","115192","50001","12","80000","8","8","4","20001","124044","0"
"2","2","0","1","114254","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100382","0","125252","8","91002","20001","4","5","80000","4","4","94002","115041","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100383","0","115071","4","115222","50001","12","80000","8","8","4","20001","124224","0"
"2","2","0","1","124284","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100384","0","115552","8","91002","20001","4","5","80000","4","4","94002","115251","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100385","0","115161","4","125522","50001","12","80000","8","8","4","20001","114194","0"
"2","2","0","1","114583","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100386","0","125012","8","91002","20001","4","5","80000","4","4","94002","125101","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100387","0","125341","4","115102","50001","12","80000","8","8","4","20001","114613","0"
"2","2","0","1","114554","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100388","0","115582","8","91002","20001","4","5","80000","4","4","94002","115221","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","2","0","0","2","0","2","0","2","4","0","0","1","2","1","2100389","0","125401","4","115612","50001","12","80000","8","8","4","20001","114254","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100390","0","91002","4","140001","50001","12","150000","8","4","2","20001","31044","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100391","0","125223","4","125164","50001","12","80000","8","8","4","20001","115222","0"
"3","2","0","1","115552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100392","0","125074","8","91002","20001","4","5","80000","4","4","94002","125043","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100393","0","115133","4","125134","50001","12","80000","8","8","4","20001","125012","0"
"3","2","0","1","125252","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100394","0","125044","8","91002","20001","4","5","80000","4","4","94002","125253","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100395","0","125013","4","125014","50001","12","80000","8","8","4","20001","115132","0"
"3","2","0","1","125342","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100396","0","125224","8","91002","20001","4","5","80000","4","4","94002","125103","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100397","0","115163","4","115104","50001","12","80000","8","8","4","20001","115042","0"
"3","2","0","1","115102","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100398","0","115194","8","91002","20001","4","5","80000","4","4","94002","125373","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100399","0","115073","4","115254","50001","12","80000","8","8","4","20001","125522","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100400","0","91002","4","140001","50001","12","150000","8","4","2","20001","31013","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100401","0","115133","4","125134","50001","12","80000","8","8","4","20001","125252","0"
"3","2","0","1","115552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100402","0","125044","8","91002","20001","4","5","80000","4","4","94002","125253","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100403","0","125223","4","125164","50001","12","80000","8","8","4","20001","115132","0"
"3","2","0","1","125012","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100404","0","125074","8","91002","20001","4","5","80000","4","4","94002","125043","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100405","0","125103","4","125224","50001","12","80000","8","8","4","20001","115042","0"
"3","2","0","1","125342","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100406","0","125014","8","91002","20001","4","5","80000","4","4","94002","125013","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100407","0","115073","4","115254","50001","12","80000","8","8","4","20001","115222","0"
"3","2","0","1","115102","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100408","0","115104","8","91002","20001","4","5","80000","4","4","94002","115163","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100409","0","125373","4","115194","50001","12","80000","8","8","4","20001","115552","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100410","0","91002","4","140001","50001","12","150000","8","4","2","20001","31014","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100411","0","125043","4","125164","50001","12","80000","8","8","4","20001","115222","0"
"3","2","0","1","125012","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100412","0","125074","8","91002","20001","4","5","80000","4","4","94002","125253","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100413","0","125013","4","125134","50001","12","80000","8","8","4","20001","125252","0"
"3","2","0","1","115552","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100414","0","125044","8","91002","20001","4","5","80000","4","4","94002","125223","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100415","0","115163","4","125224","50001","12","80000","8","8","4","20001","115042","0"
"3","2","0","1","115132","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100416","0","125014","8","91002","20001","4","5","80000","4","4","94002","115133","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100417","0","125103","4","115614","50001","12","80000","8","8","4","20001","125522","0"
"3","2","0","1","115102","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100418","0","115554","8","91002","20001","4","5","80000","4","4","94002","115073","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100419","0","125283","4","115104","50001","12","80000","8","8","4","20001","115582","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100420","0","91002","4","140001","50001","12","150000","8","4","2","20001","31055","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100421","0","125013","4","125134","50001","12","80000","8","8","4","20001","115552","0"
"3","2","0","1","125012","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100422","0","125044","8","91002","20001","4","5","80000","4","4","94002","125223","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100423","0","125043","4","125164","50001","12","80000","8","8","4","20001","115042","0"
"3","2","0","1","125252","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100424","0","125074","8","91002","20001","4","5","80000","4","4","94002","125253","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100425","0","115133","4","125014","50001","12","80000","8","8","4","20001","125522","0"
"3","2","0","1","115132","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100426","0","125224","8","91002","20001","4","5","80000","4","4","94002","115163","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100427","0","125283","4","115104","50001","12","80000","8","8","4","20001","115222","0"
"3","2","0","1","115102","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100428","0","115614","8","91002","20001","4","5","80000","4","4","94002","125103","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100429","0","115073","4","115554","50001","12","80000","8","8","4","20001","125012","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100430","0","91002","4","140001","50001","12","150000","8","4","2","20001","31056","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100431","0","125223","4","125314","50001","12","80000","8","8","4","20001","115222","0"
"3","2","0","1","125252","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100432","0","125523","8","91002","20001","4","5","80000","4","4","94002","115073","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100433","0","125043","4","115344","50001","12","80000","8","8","4","20001","115042","0"
"3","2","0","1","125012","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100434","0","115284","8","91002","20001","4","5","80000","4","4","94002","125253","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100435","0","125491","4","115432","50001","12","80000","8","8","4","20001","115552","0"
"3","2","0","1","115132","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100436","0","125374","8","91002","20001","4","5","80000","4","4","94002","125013","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100437","0","125103","4","125044","50001","12","80000","8","8","4","20001","125522","0"
"3","2","0","1","125282","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100438","0","125224","8","91002","20001","4","5","80000","4","4","94002","125283","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100439","0","125373","4","125164","50001","12","80000","8","8","4","20001","125162","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100440","0","91002","4","140001","50001","12","150000","8","4","2","20001","31032","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100441","0","125043","4","115344","50001","12","80000","8","8","4","20001","125012","0"
"3","2","0","1","125252","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100442","0","115284","8","91002","20001","4","5","80000","4","4","94002","125253","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100443","0","125223","4","125314","50001","12","80000","8","8","4","20001","115552","0"
"3","2","0","1","115042","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100444","0","125523","8","91002","20001","4","5","80000","4","4","94002","115073","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100445","0","125013","4","125374","50001","12","80000","8","8","4","20001","125522","0"
"3","2","0","1","115132","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100446","0","115432","8","91002","20001","4","5","80000","4","4","94002","125491","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100447","0","125373","4","125164","50001","12","80000","8","8","4","20001","115222","0"
"3","2","0","1","125282","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100448","0","125044","8","91002","20001","4","5","80000","4","4","94002","125103","0"
"5","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100449","0","125283","4","125224","50001","12","80000","8","8","4","20001","125252","0"
"3","1","0","1","94002","1","1","0","0","140000","1","1","0","100","0","0","2","0","2","0","2","8","0","0","6","2","1","2100450","0","91002","4","140001","50001","12","150000","8","4","2","20001","31011","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125103","10","1","4","1","2100451","4","125015","4","140001","115344","12","200000","3","8","4","115284","115105","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115553","10","1","4","1","2100452","4","125045","4","140001","115432","12","200000","3","8","4","125523","115225","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115073","10","1","4","1","2100453","4","115105","4","140001","115284","12","200000","3","8","4","115344","125015","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125462","10","1","4","1","2100454","4","115225","4","140001","125523","12","200000","3","8","4","115432","125045","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125253","10","1","4","1","2100455","4","125255","4","140001","125044","12","200000","3","8","4","125134","115135","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115613","10","1","4","1","2100456","4","115135","4","140001","125134","12","200000","3","8","4","125044","125255","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115133","10","1","4","1","2100457","4","115165","4","140001","115194","12","200000","3","8","4","125314","125195","1"
