4430158acf660c45de6752b4735eb9294b0e89f720e9926badccd30624e8b2f1,1eb28b62d5d2d936885027c281be731f5c87532a1d53332dd4a9192cbfbd5c5f,812a32dbe51f5df893c8840f05f426ca20744dab4fe1b111d1501ed140188faa,fe7ace9052205641774d52435547d2a309ee32ad9705b8bd2483db31926e9add,4ea6f3a661532f8c8c24792e72b04c00268550f66a1e4d4d412b461af89c3a6f,00dc6799f1dbff883c1b87205e241bb4970c11485c3f0f0a1e7f91026643a360
"1015006","10150015","3002","113601","2024/12/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015006","10150016","3013","113601","2024/12/01 16:00:00","Boss的環境效果無效"
"1015006","10150017","3001","107501","2024/12/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015006","10150018","3002","107501","2024/12/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015006","10150019","3013","107501","2024/12/01 16:00:00","Boss的環境效果無效"
"1015006","10150020","3002","124501","2024/12/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015006","10150021","3013","124501","2024/12/01 16:00:00","Boss的環境效果無效"
"1015006","10150022","3001","122801","2024/12/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015006","10150023","3002","122801","2024/12/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015006","10150024","3013","122801","2024/12/01 16:00:00","Boss的環境效果無效"
"1015006","10150025","3001","122501","2024/12/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015006","10150026","3002","122501","2024/12/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015006","10150027","3013","122501","2024/12/01 16:00:00","Boss的環境效果無效"
"1015206","10152001","3003","109901","2025/01/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。"
"1015206","10152002","3002","109901","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015206","10152003","3010","109901","2025/01/01 16:00:00","戰鬥開始90秒內，大幅度提升TP上升。"
"1015206","10152004","3013","109901","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152005","3003","109801","2025/01/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。"
"1015206","10152006","3002","109801","2025/01/01 16:00:00","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。"
"1015206","10152007","3010","109801","2025/01/01 16:00:00","戰鬥開始90秒內，大幅度提升TP上升。"
"1015206","10152008","3013","109801","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152009","3001","109701","2025/01/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015206","10152010","3002","109701","2025/01/01 16:00:00","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。"
"1015206","10152011","3010","109701","2025/01/01 16:00:00","戰鬥開始90秒內，大幅度提升TP上升。"
"1015206","10152012","3013","109701","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152013","3003","132001","2025/01/14 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015206","10152014","3002","132001","2025/01/14 16:00:00","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。"
"1015206","10152015","3013","132001","2025/01/14 16:00:00","Boss的沉默無效"
"1015206","10152016","3003","131901","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015206","10152017","3002","131901","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015206","10152018","3010","131901","2025/01/01 16:00:00","戰鬥開始90秒內，大幅度提升TP上升。"
"1015206","10152019","3013","131901","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152020","3003","122701","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015206","10152021","3002","122701","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015206","10152022","3013","122701","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152023","3001","107601","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。"
"1015206","10152024","3002","107601","2025/01/01 16:00:00","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。"
"1015206","10152025","3013","107601","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152026","3001","110301","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。"
"1015206","10152027","3002","110301","2025/01/01 16:00:00","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。"
"1015206","10152028","3013","110301","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152029","3003","126601","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015206","10152030","3002","126601","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015206","10152031","3013","126601","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152032","3003","113501","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015206","10152033","3002","113501","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015206","10152034","3013","113501","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152035","3003","126901","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015206","10152036","3002","126901","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015206","10152037","3013","126901","2025/01/01 16:00:00","Boss的沉默無效"
"1015206","10152038","3001","132101","2025/01/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。"
"1015206","10152039","3002","132101","2025/01/01 16:00:00","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。"
"1015206","10152040","3013","132101","2025/01/01 16:00:00","Boss的沉默無效"
"1015406","10154001","3001","102901","2025/02/01 16:00:00","戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力"
"1015406","10154002","3002","102901","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154003","3013","102901","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154004","3001","111601","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015406","10154005","3002","111601","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154006","3010","111601","2025/02/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015406","10154007","3013","111601","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154008","3001","117201","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015406","10154009","3002","117201","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154010","3013","117201","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154011","3001","124801","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015406","10154012","3002","124801","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154013","3013","124801","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154014","3003","132201","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。"
"1015406","10154015","3002","132201","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154016","3010","132201","2025/02/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015406","10154017","3013","132201","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154018","3003","104201","2025/02/01 16:00:00","戰鬥開始90秒內超大幅度提升魔法攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力"
"1015406","10154019","3002","104201","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154020","3010","104201","2025/02/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015406","10154021","3013","104201","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154022","3001","105401","2025/02/01 16:00:00","戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力"
"1015406","10154023","3002","105401","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154024","3013","105401","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154025","3003","108401","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。"
"1015406","10154026","3002","108401","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154027","3013","108401","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154028","3003","117301","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。"
"1015406","10154029","3002","117301","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154030","3010","117301","2025/02/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015406","10154031","3013","117301","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154032","3001","113901","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015406","10154033","3002","113901","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154034","3013","113901","2025/02/01 16:00:00","Boss的麻痺無效"
"1015406","10154035","3001","117401","2025/02/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015406","10154036","3002","117401","2025/02/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理防禦力。"
"1015406","10154037","3013","117401","2025/02/01 16:00:00","Boss的麻痺無效"
"1015606","10156001","3001","130201","2025/03/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015606","10156002","3010","130201","2025/03/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015606","10156003","3002","130001","2025/03/12 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力"
"1015606","10156004","3004","130001","2025/03/12 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力"
"1015606","10156005","3001","129701","2025/03/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力"
"1015606","10156006","3014","129701","2025/03/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015606","10156007","3002","105801","2025/03/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力"
"1015606","10156008","3004","105801","2025/03/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力"
"1015606","10156009","3003","126501","2025/03/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力"
"1015606","10156010","3014","126501","2025/03/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015606","10156011","3001","126001","2025/03/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力"
"1015606","10156012","3014","126001","2025/03/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015606","10156013","3003","126101","2025/03/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。"
"1015606","10156014","3010","126101","2025/03/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015606","10156015","3001","125801","2025/03/01 16:00:00","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。"
"1015606","10156016","3010","125801","2025/03/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015806","10158001","3011","101801","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力"
"1015806","10158002","3011","101801","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力"
"1015806","10158003","3003","126501","2025/04/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015806","10158004","3010","126501","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015806","10158005","3003","110101","2025/04/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力"
"1015806","10158006","3014","110101","2025/04/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015806","10158007","3011","119001","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力"
"1015806","10158008","3011","119001","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力"
"1015806","10158009","3011","132901","2025/04/10 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力"
"1015806","10158010","3011","132901","2025/04/10 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力"
"1015806","10158011","3003","132801","2025/04/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015806","10158012","3010","132801","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015806","10158013","3003","105001","2025/04/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015806","10158014","3010","105001","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015806","10158015","3011","100801","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力"
"1015806","10158016","3011","100801","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力"
"1015806","10158017","3003","108301","2025/04/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。"
"1015806","10158018","3010","108301","2025/04/01 16:00:00","戰鬥開始90秒內，\n特大幅度提升TP上升。"
"1015806","10158019","3003","121401","2025/04/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力"
"1015806","10158020","3014","121401","2025/04/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015806","10158021","3003","117601","2025/04/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力"
"1015806","10158022","3014","117601","2025/04/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015806","10158023","3003","126301","2025/04/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力"
"1015806","10158024","3014","126301","2025/04/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1015806","10158025","3002","127901","2025/04/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力"
"1015806","10158026","3004","127901","2025/04/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力"
"1016006","10160001","3010","102801","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體中幅度提升ＴＰ上升。"
"1016006","10160002","3010","102801","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體大幅度提升行動速度。（可重複）"
"1016006","10160003","3001","105301","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力"
"1016006","10160004","3014","105301","2025/05/01 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1016006","10160005","3010","110301","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體中幅度提升ＴＰ上升。"
"1016006","10160006","3010","110301","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體大幅度提升行動速度。（可重複）"
"1016006","10160007","3002","114501","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力"
"1016006","10160008","3004","114501","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力"
"1016006","10160009","3005","127501","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體賦予持續恢復HP的狀態。"
"1016006","10160010","3013","127501","2025/05/01 16:00:00","戰鬥開始後，\n我方全體無法行動狀態無效2次。"
"1016006","10160011","3003","133501","2025/05/04 16:00:00","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力"
"1016006","10160012","3014","133501","2025/05/04 16:00:00","戰鬥開始後，大幅恢復我方全體的ＴＰ"
"1016006","10160013","3001","180901","2025/05/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。"
"1016006","10160014","3010","180901","2025/05/01 16:00:00","戰鬥開始90秒內，大幅度提升TP上升。"
"1016006","10160015","3005","114201","2025/05/01 16:00:00","戰鬥開始90秒內，\n我方全體賦予持續恢復HP的狀態。"
"1016006","10160016","3013","114201","2025/05/01 16:00:00","戰鬥開始後，\n我方全體無法行動狀態無效2次。"
"1016006","10160017","3011","125201","2025/05/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力"
"1016006","10160018","3011","125201","2025/05/01 16:00:00","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力"
"1016006","10160019","3001","133201","2025/05/01 16:00:00","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。"
"1016006","10160020","3010","133201","2025/05/01 16:00:00","戰鬥開始90秒內，大幅度提升TP上升。"
