056881047dc469f5eec86fad6ff11274a067d2d069217aed27e118209a63deb0,a47ef0488b6a7fa130eaa6455bfaa255bb869a2f46a4818babc096c4759664d1,ce5ed4472d0bd359b5ad6223b6eac5d11f9fe01a13c48c0fb15946b90f623e50,10885f646bab7aac304c056d184fa6e631cf5f4607ced5720975271d309119a1,b93eaa59e402f49ba388c1a70ac218a2cd5e8d8c08372325b5e52f6b3372f4c6,97136e39811d9c2efcba180fe3140b207ebda101f1983945d7e23682491f1730,f029aaf880e1e63be9e2cde8f446c192eb06b83c866f2f7f8e3e2774b2210edc,d985b90b38b8d9db1b1cdb653316e5e7e5daa5db63a3cbebe42278f04e2db460,b18d6275cefacbde6a30a43c2bbcc077868f16e2a16e3ebb60f58c09afac21d2,5bfba29837cc017a6965630e8fd15fc6e6a32664b8afe814c6ca14ec331c41ad,180b5cbf61f69c2c918e3c36d4cb0f7a30335bff442736facda4c7a198efb5bc,e15e068fbefed297127b1e076d14113f12f91a3f12dc68dab84887cc37f69d87,4721882455cbc7416fb7fc531b0ad9bdda51951312acb0d8e4911bf4876d2128,9cf0e35b1e8673e90f7a56b59547e3132098ef8c11054864e4e28780a7344dd3,aa2d13b55e23617ea71e363cef20102422910b06f476228ebb04ab9c1e7c3565,a2d1261fcc328be547cc0f4c94c65e779405bdefc41263a5b4bc7f39993fa387,862d55c97e5e26af86de3371397c6de0ca38887040b27f0353c4c76091dc513a,9ae3d42759fb74857c05c2bef53e381bc402f72a72dedde6f460ba7fc403c887,6d10186d4cd477c6eb789f872bf53ce62f9fb2880c3e44df7aeb1bc051cbb31b,e186a5171957467a6853ab8d482fb87452e9558a754e0a5da515ed51bc543346,dbe959ddffc4cf837e161d3cd6af32328159820409a0d14d75c44fa80f8ae093,77b83d4b4578d840be4989d07d231c655679c1f095c428dcd605ce405d014db9,5f6b55082558334568f31cfea218b4d604949a01f4371b81371dd5c63f7b5c4b,10be637c7c58a2bb7b560f6329f64ac13db4dcf715b6ba9f790f8ac7b8fe86ed,67bc90ab7a45750115c7a67cd38865259e020bd74bc4b6d5c75820c6c3a6e5a8,06214248d5da780358f604aec05e0be55df528ab942429e993d02c1359c63847,cf4d70449ab7504b6d78023b7044fe387a70766d6233e9c42f72befc351f04ed,b15cb91917de2c5dbeec43bb664c2952cda511e03a06f500c5388957660e3d9d,3082bca557151a752338f1ac22c6e901fd4e1fb51514f758ce88c5ac772fba9f,a48c01ae6d127d255b7c6f53a07041564d9feb3e17d873aa1018cd8d005a9430,03bf493f2aa8d86e0164c8fd094db6def6d64fd0e405f1c47fe0358cb5f6c377,d5cf31838998bb10634108c835f603e78861ee43a640f7ca50f26b539a3a781d,d4af8ad6594f81912241746ae6170d21b1c4842bdbb82e5d1186c2d58072d28e,d9022c46efa9d8f1eec305d1133759d6d7552c5722f6e47f6fcfc343fa0e03e4,5523f1aecdbc7ff857aaf92fe7e792014f8a05e705fe2ee215621b99ad48cecd,5485a9259d5c054828e8929d3138415e4dc8e44bc349c563e00636f579ede8a8,43cafa96280d75f96cc87efbeaa6eb8e8a472e2605831aab40d875ea788ab982,b10ba17fd1b65514fbe4cac5cac1c7bd901a8e92a7dfded4450925db66d56f61,5b5672b58abdc12ae4c407345352f79a9316dfa397122075e948bd3b639532b6,22216b194a0eb1ffb51102c94d7a198a8e43dd5a3d882cc11efc8eb53cb119db,36262a0a228b49ca1a5458d78f72c33168be8215a9c19004d16dccd1ff94524c,8a04c4d0c8f4d5cc3da50682963c909a97214f526bc3543428d058a423873aeb,7c8f6bfcd5d41a74e56fb2d4184182ec5de1e983bfb19e414773e954622e05f7,beed6b5984186135c5993934cf1e82522a236767c5c6b87917a226d2cdc6fc27,fecc110293e4f3fd29be287e67e82d65a9bccce84918e962238980139dc5ecd9,a31d1c9cb54d5fe780128a317d57ff45139dff468529bfbc7d0b0721b139611b,48b23705d3a95b39b14dc0d029f6923ab3f8187e2f3eb7a09cd881b02f725e21,f72919681c2bd1d2cdc5772cf7386a42bf4f79c0d7578757847104f28ae163ef,f930f74d7b516cea89a82468c464ba608e1c7df42fde15574cb4881981aa4804,2003a320623d43e1ea856128ac750b9a544d14ae76cc3902d693ccd535d74505,c03e0498700c4e880ee3b8dbe30557184545423a6aeb828e74425b6e871bdf58,afb16cfe7e7f82ca36cc66e0ff5c004acb5c15f0b2e4b34464bac53d0ef1f0ed,faa85493285a885dbd6537b6b2d29298d252981c7d4ea97c1055251a5150bec7
"100932","100080","0","bgm_M06","0","110090132","10","0","114252","90","0","35","100932","205","110090133","101091307","0","25013","0","101091305","bgm_M06","0","211001000","0","11009013","0","0","弗麗嘉雪原 9-13","110090131","124491","-50","bgm_M06","0","113283","2015/12/17 15:00:00","0","11009","bgm_M06","100931","bgm_M06","0","101091301","10","2030/12/31 14:59:59","0","470","110090131","0","10","0","101091304","bgm_M06","100933"
"100942","100140","0","bgm_M06","0","110090142","10","0","124042","90","0","-110","100942","205","110090143","101091406","0","25014","0","101091401","bgm_M06","0","211001000","0","11009014","0","0","弗麗嘉雪原 9-14","110090141","114222","0","bgm_M06","0","113614","2015/12/17 15:00:00","0","11009","bgm_M06","100941","bgm_M06","101091407","101091404","10","2030/12/31 14:59:59","0","555","110090141","0","10","0","101091402","bgm_M06","100943"
"100952","100140","9009155","bgm_M63","0","110090152","10","0","114012","90","0","-25","100952","205","110090153","0","0","25015","0","0","bgm_M63","0","211001000","0","11009015","0","9009156","弗麗嘉雪原 9-15","110090151","114252","0","bgm_M17","0","124401","2015/12/17 15:00:00","0","11009","bgm_M17_02","100951","bgm_M17_02","0","101091506","10","2030/12/31 14:59:59","0","710","110090151","0","10","0","0","bgm_M17","100953"
"100202","100110","0","bgm_M06","0","110100012","10","0","124192","90","0","100","100202","210","110100013","101100106","0","0","0","101100105","bgm_M06","0","211001000","0","11010001","0","0","洛麗泰海岸 10-1","110100011","114012","0","bgm_M06","0","124431","2018/10/05 16:00:00","0","11010","bgm_M06","100201","bgm_M06","0","101100101","10","2030/12/31 14:59:59","0","-900","110100011","0","10","0","101100108","bgm_M06","100203"
"100202","100110","0","bgm_M06","0","110100022","10","0","114222","90","0","85","100202","210","110100023","101100201","0","0","0","101100201","bgm_M06","0","211001000","0","11010002","0","0","洛麗泰海岸 10-2","110100021","114162","0","bgm_M06","0","114102","2018/10/05 16:00:00","0","11010","bgm_M06","100201","bgm_M06","0","101100206","10","2030/12/31 14:59:59","0","-710","110100021","0","10","0","101100204","bgm_M06","100203"
"100122","100040","0","bgm_M06","0","110100032","10","0","114252","90","0","40","100122","210","110100033","101100307","0","0","0","101100304","bgm_M06","0","211001000","0","11010003","0","0","洛麗泰海岸 10-3","110100031","114132","0","bgm_M06","0","124042","2018/10/05 16:00:00","0","11010","bgm_M06","100121","bgm_M06","0","101100301","10","2030/12/31 14:59:59","0","-515","110100031","0","10","0","0","bgm_M06","100123"
"100125","100040","0","bgm_M06","0","110100042","10","0","124282","90","0","40","100125","210","110100043","101100405","0","0","0","101100404","bgm_M06","0","211001000","0","11010004","0","0","洛麗泰海岸 10-4","110100041","114072","0","bgm_M06","0","114461","2018/10/05 16:00:00","0","11010","bgm_M06","100124","bgm_M06","101100406","101100401","10","2030/12/31 14:59:59","0","-290","110100041","0","10","0","101100405","bgm_M06","100126"
"100142","100040","0","bgm_M06","0","110100052","10","0","124372","90","0","-90","100142","210","110100053","101100507","0","0","0","101100501","bgm_M06","0","211001000","0","11010005","0","0","洛麗泰海岸 10-5","110100051","124342","0","bgm_M06","0","124401","2018/10/05 16:00:00","0","11010","bgm_M06","100141","bgm_M06","101100502","101100503","10","2030/12/31 14:59:59","0","-400","110100051","0","10","0","101100507","bgm_M06","100143"
"100202","100110","0","bgm_M06","0","110100062","10","0","124312","90","0","-190","100202","210","110100063","101100603","0","0","0","101100602","bgm_M06","0","211001000","0","11010006","0","0","洛麗泰海岸 10-6","110100061","114611","0","bgm_M06","0","124521","2018/10/05 16:00:00","0","11010","bgm_M06","100201","bgm_M06","0","101100606","10","2030/12/31 14:59:59","0","-540","110100061","0","10","0","101100605","bgm_M06","100203"
"100128","100020","0","bgm_M06","0","110100072","10","0","124522","90","0","-220","100128","210","110100073","101100701","0","0","0","101100704","bgm_M06","0","211001000","0","11010007","0","0","洛麗泰海岸 10-7","110100071","114581","0","bgm_M06","0","124491","2018/10/05 16:00:00","0","11010","bgm_M06","100127","bgm_M06","101100708","101100706","10","2030/12/31 14:59:59","0","-300","110100071","0","10","0","101100707","bgm_M06","100129"
"100142","100020","0","bgm_M06","0","110100082","10","0","124432","90","0","-120","100142","210","110100083","101100806","0","0","0","101100804","bgm_M06","0","211001000","0","11010008","0","0","洛麗泰海岸 10-8","110100081","114551","0","bgm_M06","0","114012","2018/10/05 16:00:00","0","11010","bgm_M06","100141","bgm_M06","0","101100801","10","2030/12/31 14:59:59","0","-170","110100081","0","10","0","0","bgm_M06","100143"
"100052","100080","0","bgm_M06","0","110100092","10","0","124342","90","0","-10","100052","210","110100093","101100906","0","0","0","101100902","bgm_M06","0","211001000","0","11010009","0","0","洛麗泰海岸 10-9","110100091","114581","0","bgm_M06","0","114252","2018/10/05 16:00:00","0","11010","bgm_M06","100051","bgm_M06","0","101100907","10","2030/12/31 14:59:59","0","-50","110100091","0","10","0","101100908","bgm_M06","100053"
"100038","100040","0","bgm_M06","0","110100102","10","0","124372","90","0","30","100038","210","110100103","101101008","0","0","0","101101007","bgm_M06","0","211001000","0","11010010","0","0","洛麗泰海岸 10-10","110100101","114611","0","bgm_M06","0","114222","2018/10/05 16:00:00","0","11010","bgm_M06","100037","bgm_M06","0","101101006","10","2030/12/31 14:59:59","0","145","110100101","0","10","0","101101009","bgm_M06","100039"
"100052","100080","0","bgm_M06","0","110100112","10","0","124312","90","0","-160","100052","210","110100113","101101104","0","0","0","101101107","bgm_M06","0","211001000","0","11010011","0","0","洛麗泰海岸 10-11","110100111","114551","0","bgm_M06","0","114162","2018/10/05 16:00:00","0","11010","bgm_M06","100051","bgm_M06","0","101101106","10","2030/12/31 14:59:59","0","35","110100111","0","10","0","101101104","bgm_M06","100053"
"100142","100020","0","bgm_M06","0","110100122","10","0","124342","90","0","-210","100142","210","110100123","101101208","0","0","0","101101207","bgm_M06","0","211001000","0","11010012","0","0","洛麗泰海岸 10-12","110100121","114581","0","bgm_M06","0","124192","2018/10/05 16:00:00","0","11010","bgm_M06","100141","bgm_M06","0","101101201","10","2030/12/31 14:59:59","0","240","110100121","0","10","0","101101204","bgm_M06","100143"
"100582","100100","0","bgm_M06","0","110100132","10","0","124522","90","0","-30","100582","210","110100133","101101302","0","25011","0","101101308","bgm_M06","0","211001000","0","11010013","0","0","洛麗泰海岸 10-13","110100131","114551","0","bgm_M06","0","114132","2018/10/05 16:00:00","0","11010","bgm_M06","100581","bgm_M06","0","101101307","10","2030/12/31 14:59:59","0","300","110100131","0","10","0","101101305","bgm_M06","100583"
"100202","100110","0","bgm_M06","0","110100142","10","0","124432","90","0","-115","100202","210","110100143","101101403","0","25012","0","101101403","bgm_M06","0","211001000","0","11010014","0","0","洛麗泰海岸 10-14","110100141","114611","0","bgm_M06","0","114072","2018/10/05 16:00:00","0","11010","bgm_M06","100201","bgm_M06","0","101101401","10","2030/12/31 14:59:59","0","450","110100141","0","10","0","101101405","bgm_M06","100203"
"100202","100110","0","bgm_M06","0","110100152","10","0","124282","90","0","-125","100202","210","110100153","101101502","0","25013","0","101101501","bgm_M06","0","211001000","0","11010015","0","0","洛麗泰海岸 10-15","110100151","114551","0","bgm_M06","0","114102","2018/10/05 16:00:00","0","11010","bgm_M06","100201","bgm_M06","0","101101507","10","2030/12/31 14:59:59","0","620","110100151","0","10","0","101101504","bgm_M06","100203"
"100202","100110","0","bgm_M06","0","110100162","10","0","124342","90","0","-60","100202","210","110100163","101101602","0","25014","0","101101602","bgm_M06","0","211001000","0","11010016","0","0","洛麗泰海岸 10-16","110100161","124432","0","bgm_M06","0","114581","2018/10/05 16:00:00","0","11010","bgm_M06","100201","bgm_M06","101101601","101101604","10","2030/12/31 14:59:59","0","750","110100161","0","10","0","101101605","bgm_M06","100203"
"100462","100110","9010155","bgm_M63","0","110100172","10","0","124312","90","0","-25","100462","210","110100173","0","0","25015","0","0","bgm_M63","0","211001000","0","11010017","0","9010156","洛麗泰海岸 10-17","110100171","124282","0","bgm_M17","0","114551","2018/10/05 16:00:00","0","11010","bgm_M17_02","100461","bgm_M17_02","0","101101704","10","2030/12/31 14:59:59","0","900","110100171","0","10","0","0","bgm_M17","100463"
"101052","100110","0","bgm_M06","0","110110012","10","0","124282","90","0","-70","101052","215","110110013","101110101","0","0","0","101110101","bgm_M06","0","211001000","0","11011001","0","0","蓋奴亞荒漠 11-1","110110011","124312","0","bgm_M06","0","114551","2018/11/07 16:00:00","0","11011","bgm_M06","101051","bgm_M06","0","101110102","10","2030/12/31 14:59:59","0","-850","110110011","0","10","0","101110104","bgm_M06","101053"
"101052","100110","0","bgm_M06","0","110110022","10","0","124372","90","0","-185","101052","215","110110023","101110205","0","0","0","101110202","bgm_M06","0","211001000","0","11011002","0","0","蓋奴亞荒漠 11-2","110110021","124522","0","bgm_M06","0","114611","2018/11/07 16:00:00","0","11011","bgm_M06","101051","bgm_M06","0","101110201","10","2030/12/31 14:59:59","0","-740","110110021","0","10","0","101110203","bgm_M06","101053"
"100212","100150","0","bgm_M06","0","110110032","10","0","124342","90","0","-20","100212","215","110110033","101110306","0","0","0","101110302","bgm_M06","0","211001000","0","11011003","0","0","蓋奴亞荒漠 11-3","110110031","124432","0","bgm_M06","0","114581","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","0","101110301","10","2030/12/31 14:59:59","0","-675","110110031","0","10","0","101110305","bgm_M06","100213"
"101082","100030","0","bgm_M06","0","110110042","10","0","114073","90","0","40","101082","215","110110043","101110401","0","0","0","101110405","bgm_M06","0","211001000","0","11011004","0","0","蓋奴亞荒漠 11-4","110110041","124312","0","bgm_M06","0","124522","2018/11/07 16:00:00","0","11011","bgm_M06","101081","bgm_M06","0","101110407","10","2030/12/31 14:59:59","0","-500","110110041","0","10","0","101110404","bgm_M06","101083"
"101082","100030","0","bgm_M06","0","110110052","10","0","124163","90","0","40","101082","215","110110053","101110505","0","0","0","101110503","bgm_M06","0","211001000","0","11011005","0","0","蓋奴亞荒漠 11-5","110110051","124253","0","bgm_M06","0","124282","2018/11/07 16:00:00","0","11011","bgm_M06","101081","bgm_M06","0","101110503","10","2030/12/31 14:59:59","0","-320","110110051","0","10","0","101110502","bgm_M06","101083"
"100212","100150","0","bgm_M06","0","110110062","10","0","114013","90","0","-90","100212","215","110110063","101110602","0","0","0","101110605","bgm_M06","0","211001000","0","11011006","0","0","蓋奴亞荒漠 11-6","110110061","114193","0","bgm_M06","0","124372","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","0","101110606","10","2030/12/31 14:59:59","0","-400","110110061","0","10","0","101110604","bgm_M06","100213"
"100212","100150","0","bgm_M06","0","110110072","10","0","114223","90","0","-220","100212","215","110110073","101110702","0","0","0","101110704","bgm_M06","0","211001000","0","11011007","0","0","蓋奴亞荒漠 11-7","110110071","124103","0","bgm_M06","0","114551","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","0","101110701","10","2030/12/31 14:59:59","0","-530","110110071","0","10","0","101110703","bgm_M06","100213"
"100212","100150","0","bgm_M06","0","110110082","10","0","114133","90","0","-200","100212","215","110110083","101110805","0","0","0","101110801","bgm_M06","0","211001000","0","11011008","0","0","蓋奴亞荒漠 11-8","110110081","114043","0","bgm_M06","0","124342","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","0","101110801","10","2030/12/31 14:59:59","0","-270","110110081","0","10","0","101110804","bgm_M06","100213"
"100922","100080","0","bgm_M06","0","110110092","10","0","114073","90","0","-60","100922","215","110110093","101110905","0","0","0","101110901","bgm_M06","0","211001000","0","11011009","0","0","蓋奴亞荒漠 11-9","110110091","124282","0","bgm_M06","0","114611","2018/11/07 16:00:00","0","11011","bgm_M06","100921","bgm_M06","0","101110904","10","2030/12/31 14:59:59","0","-200","110110091","0","10","0","101110903","bgm_M06","100923"
"100922","100080","0","bgm_M06","0","110110102","10","0","124163","90","0","30","100922","215","110110103","101111007","0","0","0","101111004","bgm_M06","0","211001000","0","11011010","0","0","蓋奴亞荒漠 11-10","110110101","124522","0","bgm_M06","0","124432","2018/11/07 16:00:00","0","11011","bgm_M06","100921","bgm_M06","101111005","101111004","10","2030/12/31 14:59:59","0","-70","110110101","0","10","0","101111006","bgm_M06","100923"
"101082","100030","0","bgm_M06","0","110110112","10","0","124253","90","0","40","101082","215","110110113","101111105","0","0","0","101111108","bgm_M06","0","211001000","0","11011011","0","0","蓋奴亞荒漠 11-11","110110111","124372","0","bgm_M06","0","114581","2018/11/07 16:00:00","0","11011","bgm_M06","101081","bgm_M06","101111104","101111107","10","2030/12/31 14:59:59","0","125","110110111","0","10","0","101111109","bgm_M06","101083"
"100212","100150","0","bgm_M06","0","110110122","10","0","114013","90","0","-130","100212","215","110110123","101111205","0","0","0","101111201","bgm_M06","0","211001000","0","11011012","0","0","蓋奴亞荒漠 11-12","110110121","114551","0","bgm_M06","0","124282","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","101111207","101111204","10","2030/12/31 14:59:59","0","30","110110121","0","10","0","101111203","bgm_M06","100213"
"100212","100150","0","bgm_M06","0","110110132","10","0","114193","90","0","-215","100212","215","110110133","101111304","0","25011","0","101111301","bgm_M06","0","211001000","0","11011013","0","0","蓋奴亞荒漠 11-13","110110131","124432","0","bgm_M06","0","124522","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","0","101111305","10","2030/12/31 14:59:59","0","190","110110131","0","10","0","101111302","bgm_M06","100213"
"101052","100110","0","bgm_M06","0","110110142","10","0","114223","90","0","-50","101052","215","110110143","101111401","0","25012","0","101111401","bgm_M06","0","211001000","0","11011014","0","0","蓋奴亞荒漠 11-14","110110141","114611","0","bgm_M06","0","124312","2018/11/07 16:00:00","0","11011","bgm_M06","101051","bgm_M06","101111403","101111405","10","2030/12/31 14:59:59","0","320","110110141","0","10","0","101111404","bgm_M06","101053"
"101052","100110","0","bgm_M06","0","110110152","10","0","124103","90","0","-220","101052","215","110110153","101111506","0","25013","0","101111504","bgm_M06","0","211001000","0","11011015","0","0","蓋奴亞荒漠 11-15","110110151","124342","0","bgm_M06","0","114551","2018/11/07 16:00:00","0","11011","bgm_M06","101051","bgm_M06","0","101111505","10","2030/12/31 14:59:59","0","385","110110151","0","10","0","101111507","bgm_M06","101053"
"100212","100150","0","bgm_M06","0","110110162","10","0","114133","90","0","-80","100212","215","110110163","101111606","0","25014","0","101111601","bgm_M06","0","211001000","0","11011016","0","0","蓋奴亞荒漠 11-16","110110161","114581","0","bgm_M06","0","124372","2018/11/07 16:00:00","0","11011","bgm_M06","100211","bgm_M06","101111603","101111604","10","2030/12/31 14:59:59","0","490","110110161","0","10","0","101111605","bgm_M06","100213"
"100652","100150","9011175","bgm_M63","0","110110172","10","0","114043","90","0","-130","100652","215","110110173","0","0","25015","0","0","bgm_M63","0","211001000","0","11011017","0","9011176","蓋奴亞荒漠 11-17","110110171","114611","0","bgm_M17","0","124342","2018/11/07 16:00:00","0","11011","bgm_M17_02","100651","bgm_M17_02","0","101111707","10","2030/12/31 14:59:59","0","630","110110171","0","10","0","0","bgm_M17","100653"
"100462","100110","0","bgm_M06","0","110120012","10","0","114193","90","0","90","100462","215","110120013","101120104","0","0","0","101120101","bgm_M06","0","211001000","0","11012001","0","0","波諾尼亞砂丘 12-1","110120011","114013","0","bgm_M06","0","124282","2018/12/07 16:00:00","0","11012","bgm_M06","100461","bgm_M06","0","101120103","10","2030/12/31 14:59:59","0","-790","110120011","0","10","0","101120102","bgm_M06","100463"
"100462","100110","0","bgm_M06","0","110120022","10","0","114223","90","0","-55","100462","215","110120023","101120203","0","0","0","101120202","bgm_M06","0","211001000","0","11012002","0","0","波諾尼亞砂丘 12-2","110120021","124163","0","bgm_M06","0","124312","2018/12/07 16:00:00","0","11012","bgm_M06","100461","bgm_M06","0","101120201","10","2030/12/31 14:59:59","0","-830","110120021","0","10","0","101120205","bgm_M06","100463"
"100462","100110","0","bgm_M06","0","110120032","10","0","124253","90","0","-160","100462","215","110120033","101120305","0","0","0","101120301","bgm_M06","0","211001000","0","11012003","0","0","波諾尼亞砂丘 12-3","110120031","114133","0","bgm_M06","0","124342","2018/12/07 16:00:00","0","11012","bgm_M06","100461","bgm_M06","0","101120306","10","2030/12/31 14:59:59","0","-680","110120031","0","10","0","101120303","bgm_M06","100463"
"101082","100150","0","bgm_M06","0","110120042","10","0","124313","90","0","-10","101082","215","110120043","101120405","0","0","0","101120401","bgm_M06","0","211001000","0","11012004","0","0","波諾尼亞砂丘 12-4","110120041","114073","0","bgm_M06","0","124432","2018/12/07 16:00:00","0","11012","bgm_M06","101081","bgm_M06","0","101120404","10","2030/12/31 14:59:59","0","-620","110120041","0","10","0","101120403","bgm_M06","101083"
"101112","100150","0","bgm_M06","0","110120052","10","0","124462","90","0","30","101112","215","110120053","101120503","0","0","0","101120502","bgm_M06","0","211001000","0","11012005","0","0","波諾尼亞砂丘 12-5","110120051","124343","0","bgm_M06","0","114551","2018/12/07 16:00:00","0","11012","bgm_M06","101111","bgm_M06","0","101120501","10","2030/12/31 14:59:59","0","-450","110120051","0","10","0","101120506","bgm_M06","101113"
"101112","100150","0","bgm_M06","0","110120062","10","0","124283","90","0","40","101112","215","110120063","101120602","0","0","0","101120601","bgm_M06","0","211001000","0","11012006","0","0","波諾尼亞砂丘 12-6","110120061","124402","0","bgm_M06","0","114581","2018/12/07 16:00:00","0","11012","bgm_M06","101111","bgm_M06","0","101120606","10","2030/12/31 14:59:59","0","-270","110120061","0","10","0","101120605","bgm_M06","101113"
"101082","100150","0","bgm_M06","0","110120072","10","0","124523","90","0","-120","101082","215","110120073","101120707","0","0","0","101120701","bgm_M06","0","211001000","0","11012007","0","0","波諾尼亞砂丘 12-7","110120071","124313","0","bgm_M06","0","114611","2018/12/07 16:00:00","0","11012","bgm_M06","101081","bgm_M06","0","101120706","10","2030/12/31 14:59:59","0","-440","110120071","0","10","0","101120708","bgm_M06","101083"
"101052","100150","0","bgm_M06","0","110120082","10","0","124402","90","0","-220","101052","215","110120083","101120803","0","0","0","101120801","bgm_M06","0","211001000","0","11012008","0","0","波諾尼亞砂丘 12-8","110120081","124462","0","bgm_M06","0","124103","2018/12/07 16:00:00","0","11012","bgm_M06","101051","bgm_M06","0","101120801","10","2030/12/31 14:59:59","0","-300","110120081","0","10","0","101120807","bgm_M06","101053"
"101052","100150","0","bgm_M06","0","110120092","10","0","124343","90","0","-140","101052","215","110120093","101120902","0","0","0","101120901","bgm_M06","0","211001000","0","11012009","0","0","波諾尼亞砂丘 12-9","110120091","124523","0","bgm_M06","0","114043","2018/12/07 16:00:00","0","11012","bgm_M06","101051","bgm_M06","0","101120904","10","2030/12/31 14:59:59","0","-140","110120091","0","10","0","101120906","bgm_M06","101053"
"101082","100030","0","bgm_M06","0","110120102","10","0","124462","90","0","10","101082","215","110120103","101121002","0","0","0","101121001","bgm_M06","0","211001000","0","11012010","0","0","波諾尼亞砂丘 12-10","110120101","114612","0","bgm_M06","0","114013","2018/12/07 16:00:00","0","11012","bgm_M06","101081","bgm_M06","101121004","101121001","10","2030/12/31 14:59:59","0","-70","110120101","0","10","0","101121003","bgm_M06","101083"
"101082","100030","0","bgm_M06","0","110120112","10","0","124283","90","0","40","101082","215","110120113","101121106","0","0","0","101121102","bgm_M06","0","211001000","0","11012011","0","0","波諾尼亞砂丘 12-11","110120111","114552","0","bgm_M06","0","124253","2018/12/07 16:00:00","0","11012","bgm_M06","101081","bgm_M06","101121104","101121107","10","2030/12/31 14:59:59","0","110","110120111","0","10","0","101121108","bgm_M06","101083"
"100582","100100","0","bgm_M06","0","110120122","10","0","124343","90","0","-120","100582","215","110120123","101121202","0","0","0","101121205","bgm_M06","0","211001000","0","11012012","0","0","波諾尼亞砂丘 12-12","110120121","114582","0","bgm_M06","0","114223","2018/12/07 16:00:00","0","11012","bgm_M06","100581","bgm_M06","101121207","101121201","10","2030/12/31 14:59:59","0","130","110120121","0","10","0","101121204","bgm_M06","100583"
"100582","100100","0","bgm_M06","0","110120132","10","0","124523","90","0","-200","100582","215","110120133","101121303","0","25011","0","101121308","bgm_M06","0","211001000","0","11012013","0","0","波諾尼亞砂丘 12-13","110120131","114552","0","bgm_M06","0","124163","2018/12/07 16:00:00","0","11012","bgm_M06","100581","bgm_M06","0","101121307","10","2030/12/31 14:59:59","0","290","110120131","0","10","0","101121309","bgm_M06","100583"
"100932","100080","0","bgm_M06","0","110120142","10","0","124402","90","0","-165","100932","215","110120143","101121402","0","25012","0","101121405","bgm_M06","0","211001000","0","11012014","0","0","波諾尼亞砂丘 12-14","110120141","114612","0","bgm_M06","0","114193","2018/12/07 16:00:00","0","11012","bgm_M06","100931","bgm_M06","101121406","101121405","10","2030/12/31 14:59:59","0","470","110120141","0","10","0","101121403","bgm_M06","100933"
"100932","100080","0","bgm_M06","0","110120152","10","0","124313","90","0","0","100932","215","110120153","101121503","0","25013","0","101121508","bgm_M06","0","211001000","0","11012015","0","0","波諾尼亞砂丘 12-15","110120151","114552","0","bgm_M06","0","114133","2018/12/07 16:00:00","0","11012","bgm_M06","100931","bgm_M06","0","101121507","10","2030/12/31 14:59:59","0","360","110120151","0","10","0","101121504","bgm_M06","100933"
"101112","100150","0","bgm_M06","0","110120162","10","0","124343","90","0","40","101112","215","110120163","101121602","0","25014","0","101121601","bgm_M06","0","211001000","0","11012016","0","0","波諾尼亞砂丘 12-16","110120161","114582","0","bgm_M06","0","114073","2018/12/07 16:00:00","0","11012","bgm_M06","101111","bgm_M06","101121604","101121606","10","2030/12/31 14:59:59","0","570","110120161","0","10","0","101121604","bgm_M06","101113"
"101122","100150","9012155","bgm_M63","0","110120172","10","0","124283","90","0","20","101122","215","110120173","0","0","25015","0","0","bgm_M63","0","211001000","0","11012017","0","9012156","波諾尼亞砂丘 12-17","110120171","114612","0","bgm_M17","0","124103","2018/12/07 16:00:00","0","11012","bgm_M17_02","101121","bgm_M17_02","0","101121706","10","2030/12/31 14:59:59","0","770","110120171","0","10","0","0","bgm_M17","101123"
"100582","100100","0","bgm_M06","0","110130012","10","0","124283","90","0","90","100582","215","110130013","101130102","0","0","0","101130104","bgm_M06","0","211001000","0","11013001","0","0","朵羅西亞溼地 13-1","110130011","124462","0","bgm_M06","0","114552","2019/01/03 16:00:00","0","11013","bgm_M06","100581","bgm_M06","0","101130101","10","2030/12/31 14:59:59","0","-960","110130011","0","10","0","101130106","bgm_M06","100583"
"100582","100100","0","bgm_M06","0","110130022","10","0","124523","90","0","110","100582","215","110130023","101130203","0","0","0","101130207","bgm_M06","0","211001000","0","11013002","0","0","朵羅西亞溼地 13-2","110130021","124343","0","bgm_M06","0","114612","2019/01/03 16:00:00","0","11013","bgm_M06","100581","bgm_M06","0","101130206","10","2030/12/31 14:59:59","0","-800","110130021","0","10","0","101130208","bgm_M06","100583"
"101052","100150","0","bgm_M06","0","110130032","10","0","124402","90","0","-10","101052","215","110130033","101130301","0","0","0","101130301","bgm_M06","0","211001000","0","11013003","0","0","朵羅西亞溼地 13-3","110130031","124313","0","bgm_M06","0","114582","2019/01/03 16:00:00","0","11013","bgm_M06","101051","bgm_M06","0","101130303","10","2030/12/31 14:59:59","0","-690","110130031","0","10","0","101130304","bgm_M06","101053"
