07dddeb16f81861b65087b06c535fa25c59c45b2b9bb534fa0c6abc40004a78d,99c3fe015e429a8c761b444d4367291d7c35eb329dc29c27e40c4615af5280ad,150896196dc5a80ca6abac1fcd882d48a7c0a0415e4284576dee4bf7083784a8,926498173fefd2b730d6f965cdb1c3237dbe62d81777806b56d21a4744bb58ff,6c0b2c49e1e735e4b826fae86324e56ce62eb508df8bb065cdb99dd7878aa61a,f004000422a3dc0fa6c8e8709a931495639317d8c045ede27642e9361ca4972c,2b0cac3db8b82e8a42202e0e8adba86fc97bc9620ba53b568407ec46e8aeda1a,c5e11991775edfb7f2a55bbb3d22885d9f099e8ebb0c17eb71bc05ba9b93afc3,a75a690720ca545385d298bbecbea481851a2a1a5be4ca39effbd1e8476f5afd,3d753194563b388c3e1f4e20213fee037f1b45621dec0f7bd5c556908bd87ad2,429dc02e5e215877ec6eb003fdc75ae3686667201692664d17c29b062d69c4a9,26cf3dd14e1dd43dbbb8b77c580faf981bee47d318883ce2bedca1c83988ed1b,22f8d8681bfb8e29df679da493c99078b76162e303261abd573351be856e981a
"3","0","0","0","1","13110203","1","1","vo_minigame_1012_start_105","要挽回劣勢！","1102","0","0"
"3","0","0","2","1","13110301","1","1","vo_minigame_1012_start_106","來，下一題！","1103","4","0"
"3","0","0","2","1","13110302","1","1","vo_minigame_1012_start_107","冷靜點！","1103","4","0"
"3","0","0","2","1","13110303","7","7","vo_minigame_1012_start_108","這題會回答嗎？","1103","4","0"
"3","0","0","5","1","13110304","2","2","vo_minigame_1012_start_109","還不能鬆懈！","1103","7","0"
"3","0","0","5","1","13110305","1","1","vo_minigame_1012_start_110","好了，下一題！","1103","7","0"
"3","0","0","5","1","13110306","8","8","vo_minigame_1012_start_111","還沒完喔！","1103","7","0"
"3","0","0","8","1","13110307","2","2","vo_minigame_1012_start_112","集中精神到最後一刻！","1103","10","0"
"1","0","0","8","1","13110308","8","8","vo_minigame_1012_start_113","最後衝刺！","1103","10","0"
"1","0","0","8","1","13110309","1","1","vo_minigame_1012_start_114","撐到最後！","1103","10","0"
"3","0","0","2","1","13110401","2","2","vo_minigame_1012_start_115","這可不能隨便選！","1104","2","0"
"3","0","0","2","1","13110402","7","7","vo_minigame_1012_start_116","哪個是正確答案呢？","1104","2","0"
"3","0","0","2","1","13110403","1","1","vo_minigame_1012_start_117","正解只有一個！","1104","2","0"
"3","0","0","1","1","13110404","3","3","vo_minigame_1012_start_118","是哪個呢？","1104","1","0"
"3","0","0","1","1","13110405","2","2","vo_minigame_1012_start_119","猶豫的時候就靠運氣！","1104","1","0"
"3","0","0","1","1","13110406","5","5","vo_minigame_1012_start_120","〇？還是×？","1104","1","0"
"3","0","0","3","1","13110407","1","1","vo_minigame_1012_start_121","請選擇幾個答案。","1104","3","0"
"3","0","0","3","1","13110408","0","0","vo_minigame_1012_start_122","有複數個答案！","1104","3","0"
"3","0","0","3","1","13110409","3","3","vo_minigame_1012_start_123","答案有幾個呢？","1104","3","0"
"3","0","0","0","1","13110501","1","1","vo_minigame_1012_start_127","看來你準備好了。","1105","0","0"
"3","0","0","0","1","13110502","10","10","vo_minigame_1012_start_128","好熟悉的題目呢！","1105","0","0"
"3","0","0","0","1","13110503","8","8","vo_minigame_1012_start_129","之前有答對喔。","1105","0","0"
"3","0","0","0","1","13110601","3","3","vo_minigame_1012_start_124","這題會回答嗎？","1106","0","0"
"3","0","0","0","1","13110602","3","3","vo_minigame_1012_start_125","還沒答對呢。","1106","0","0"
"3","0","0","0","1","13110603","1","1","vo_minigame_1012_start_126","挑戰，首次答對！","1106","0","0"
"3","0","0","0","1","13110701","8","8","vo_minigame_1012_start_130","到目前為止都很完美喔！","1107","0","0"
"3","0","0","0","1","13110702","7","7","vo_minigame_1012_start_131","最後就俐落地解決吧！","1107","0","0"
"3","0","0","0","1","13110801","3","3","vo_minigame_1012_start_132","下一題再錯的話……","1108","0","0"
"3","0","0","0","1","13110802","2","2","vo_minigame_1012_start_133","都最後了，答對一題吧！","1108","0","0"
"3","0","0","0","1","13120101","1","1","vo_minigame_1012_correct_100","答對了！","1201","0","0"
"3","0","0","0","1","13120102","7","7","vo_minigame_1012_correct_101","很行嘛！","1201","0","0"
"3","0","0","0","1","13120103","8","8","vo_minigame_1012_correct_102","不錯喔！","1201","0","0"
"3","0","0","0","1","13120104","1","1","vo_minigame_1012_correct_103","就是那個！","1201","0","0"
"3","0","0","0","1","13120105","1","1","vo_minigame_1012_correct_104","可以的！","1201","0","0"
"3","0","0","0","1","13120106","8","8","vo_minigame_1012_correct_105","很好！","1201","0","0"
"3","0","0","0","1","13120107","7","7","vo_minigame_1012_correct_106","完美！","1201","0","0"
"3","0","0.01","0","1","13120201","5","5","vo_minigame_1012_correct_110","好快！","1202","3000","8"
"3","0","0","0","1","13120202","5","5","vo_minigame_1012_correct_111","厲害！","1202","3000","0"
"3","0","0","3001","1","13120203","7","7","vo_minigame_1012_correct_112","節奏不錯喔！","1202","6000","0"
"3","0","0","3001","1","13120204","1","1","vo_minigame_1012_correct_113","速度真快！","1202","6000","0"
"3","0","0","3001","1","13120205","8","8","vo_minigame_1012_correct_114","太棒了！","1202","6000","0"
"3","0","0","13333","1","13120206","1","1","vo_minigame_1012_correct_116","有點猶豫了嗎？","1202","-1","0"
"3","0","0.01","0","1","13120301","5","5","vo_minigame_1012_correct_120","你是天才嗎！？","1203","0","8"
"3","0","0","0","1","13120401","1","1","vo_minigame_1012_correct_124","你記得呢！","1204","0","0"
"3","0","0","0","1","13120402","7","7","vo_minigame_1012_correct_126","好像很完美喔！","1204","0","0"
"3","0","0","0","1","13120501","8","8","vo_minigame_1012_correct_121","答對了呢！","1205","0","0"
"3","0","0","0","1","13120502","8","8","vo_minigame_1012_correct_122","那就是正確答案！","1205","0","0"
"3","0","0","3","1","13120601","5","5","vo_minigame_1012_correct_127","又答對了！","1206","-1","0"
"3","0","0","3","1","13120701","1","1","vo_minigame_1012_correct_130","勝負現在開始！","1207","-1","0"
"3","0","0","0","1","13130101","4","4","vo_minigame_1012_incorrect_100","答錯了！","1301","0","0"
"3","0","0","0","1","13130102","2","2","vo_minigame_1012_incorrect_101","不對！","1301","0","0"
"3","0","0","0","1","13130103","3","3","vo_minigame_1012_incorrect_102","不對耶……！","1301","0","0"
"3","0","0","0","1","13130104","4","4","vo_minigame_1012_incorrect_103","搞砸了……！","1301","0","0"
"3","0","0","0","1","13130105","4","4","vo_minigame_1012_incorrect_104","唉呀……！","1301","0","0"
"3","0","0.01","0","1","13130106","3","3","vo_minigame_1012_incorrect_105","可惜……！","1301","0","6"
"3","0","0","0","1","13130107","2","2","vo_minigame_1012_incorrect_106","下一題一定可以！","1301","0","0"
"3","0","0","0","1","13130201","3","3","vo_minigame_1012_incorrect_110","冷靜點！？","1302","3000","0"
"3","0","0.01","0","1","13130202","6","6","vo_minigame_1012_incorrect_111","剛才是怎麼了！？","1302","3000","8"
"3","0","0","3001","1","13130203","3","3","vo_minigame_1012_incorrect_112","不要急！","1302","6000","0"
"3","0","0","3001","1","13130204","2","2","vo_minigame_1012_incorrect_113","慢慢來就行了！","1302","6000","0"
"3","0","0","3001","1","13130205","2","2","vo_minigame_1012_incorrect_114","比起速度，答對更重要！","1302","6000","0"
"3","0","0","20000","1","13130206","5","5","vo_minigame_1012_incorrect_115","想太多了嗎？","1302","-1","0"
"3","0","0","0","1","13130301","9","9","vo_minigame_1012_incorrect_120","這樣沒辦法……","1303","0","0"
"3","0","0.01","0","1","13130401","3","3","vo_minigame_1012_incorrect_121","是你之前答對的題目喔？","1304","0","6"
"3","0","0.01","0","1","13130402","6","6","vo_minigame_1012_incorrect_122","有好好複習嗎？","1304","0","2"
"3","0","0","0","1","13130501","1","1","vo_minigame_1012_incorrect_124","有一部分對了！","1305","0","0"
"3","0","0","0","1","13130502","5","5","vo_minigame_1012_incorrect_125","嗯～真可惜！","1305","0","0"
"3","0","0","0","1","13140101","3","3","vo_minigame_1012_hint_100","如何……？","1401","0","0"
"3","0","0","0","1","13140102","10","10","vo_minigame_1012_hint_101","會回答嗎？","1401","0","0"
"3","0","0.01","0","1","13140103","3","3","vo_minigame_1012_hint_102","唔～嗯……","1401","0","2"
"3","0","0","0","1","13140104","1","1","vo_minigame_1012_hint_103","來，是哪個？","1401","0","0"
"3","0","0","0","1","13140105","1","1","vo_minigame_1012_hint_104","想一想……","1401","0","0"
"3","0","0","0","1","13140106","6","6","vo_minigame_1012_hint_105","你睡著了？","1401","0","0"
"3","0","0","0","1","13140107","2","2","vo_minigame_1012_hint_106","喂～","1401","0","0"
"3","0","0","0","1","13140108","2","2","vo_minigame_1012_hint_107","最差就是靠運氣了！","1401","0","0"
"3","0","0","0","1","13140109","2","2","vo_minigame_1012_hint_108","別分心啦！","1401","0","0"
"3","0","0.01","0","1","13140201","3","3","vo_minigame_1012_hint_110","好難啊……","1402","0","6"
"3","0","0","0","1","13140202","3","3","vo_minigame_1012_hint_111","好難啊……","1402","0","0"
"3","0","0","0","1","13140203","9","9","vo_minigame_1012_hint_112","要靠直覺嗎……？","1402","0","0"
"3","0","0.01","3001","1","13150101","7","7","vo_minigame_1012_hint_113","給你提示！","1501","20000","11"
"3","0","0","3001","1","13150102","1","1","vo_minigame_1012_hint_114","這樣能曉得嗎？","1501","20000","0"
"3","0","0.01","3001","1","13150103","7","7","vo_minigame_1012_hint_115","這可是特別服務！","1501","20000","11"
"3","0","0","0","1","13150104","5","5","vo_minigame_1012_hint_116","已經要求助了？","1501","3000","0"
"3","0","0","0","1","13150105","9","9","vo_minigame_1012_hint_117","真拿你沒辦法～","1501","3000","0"
"3","0","0.01","1","1","13160101","10","10","vo_minigame_1012_tap_100","什麼啦？","1601","4","5"
"3","0","0.01","1","1","13160102","10","10","vo_minigame_1012_tap_101","要我借你橡皮擦嗎？","1601","4","5"
"3","0","0","5","1","13160103","4","4","vo_minigame_1012_tap_102","這到底是怎樣啦？","1601","9","0"
"3","0","0","5","1","13160104","6","6","vo_minigame_1012_tap_103","沾到灰塵了嗎？","1601","9","0"
"3","0","0.01","10","1","13160105","2","2","vo_minigame_1012_tap_104","我差不多要發火了喔！","1601","-1","1"
"3","0","0.01","10","1","13160106","2","2","vo_minigame_1012_tap_105","你是要摸幾次！！","1601","-1","1"
"3","0","0","0","1","13200101","1","1","vo_minigame_1012_select_100","要學習哪個科目呢？\n請選擇吧！","2001","0","0"
"3","0","0","0","1","13200102","8","8","vo_minigame_1012_select_101","你很勤奮學習呢！\n那麼要選哪科呢？","2001","0","0"
"3","0","3.03","0","1","13200103","8","4","vo_minigame_1012_select_102","學習，學習，真有趣～♪\n……！快、快選啦！","2001","0","7"
"3","0","0","0","1","13400101","1","1","vo_minigame_1012_archive_100","可以回顧之前學過的內容喔，\n答錯的題目也能在這裡複習！","4001","0","0"
"1","0","0.01","0","2","21120101","2","2","vo_minigame_1012_correct_207","太好了，得到〇了～♪","1201","0","4"
"1","0","0.01","0","2","21120102","2","2","vo_minigame_1012_correct_208","太好了，秀才♪","1201","0","4"
"1","0","0.01","0","2","21120103","3","3","vo_minigame_1012_correct_209","不愧是秀才♪","1201","0","4"
"1","0","0","13333","2","21120201","5","5","vo_minigame_1012_correct_215","答對了……！","1202","-1","0"
"1","0","0","13333","2","21120202","6","6","vo_minigame_1012_correct_217","喔，答對了？","1202","-1","0"
"1","0","0","0","2","21120301","6","6","vo_minigame_1012_correct_218","好厲害～！","1203","0","0"
"1","0","0.01","0","2","21120302","2","2","vo_minigame_1012_correct_219","答對了～♪","1203","0","4"
"1","0","0","0","2","21120401","2","2","vo_minigame_1012_correct_225","記起來了～","1204","0","0"
"1","0","0","0","2","21120501","4","4","vo_minigame_1012_correct_223","終於答對了～！","1205","0","0"
"1","0","0.01","3","2","21120601","2","2","vo_minigame_1012_correct_228","超嗨～♪","1206","-1","4"
"1","0","0","3","2","21120701","3","3","vo_minigame_1012_correct_231","開始逆轉！","1207","-1","0"
"1","0","0.01","0","2","21130101","9","9","vo_minigame_1012_incorrect_207","氣氛低迷～","1301","0","6"
"1","0","0","0","2","21130102","4","4","vo_minigame_1012_incorrect_208","不對嗎？","1301","0","0"
"1","0","0","0","2","21130103","4","4","vo_minigame_1012_incorrect_209","好像不對吧？","1301","0","0"
"1","0","0","20000","2","21130201","4","4","vo_minigame_1012_incorrect_216","太慢了嗎？","1302","-1","0"
"1","0","0","20000","2","21130202","8","8","vo_minigame_1012_incorrect_217","我發呆了……！","1302","-1","0"
"1","0","0.01","0","2","21130301","4","4","vo_minigame_1012_incorrect_218","太嚴苛了～","1303","0","6"
"1","0","0","0","2","21130302","8","8","vo_minigame_1012_incorrect_219","難到翻呢～","1303","0","0"
"1","0","0","0","2","21130401","6","6","vo_minigame_1012_incorrect_223","咦？答錯了……？","1304","0","0"
"1","0","0","0","2","21130501","8","8","vo_minigame_1012_incorrect_226","就只差一點點了……！","1305","0","0"
"1","1","3.32","10","2","21300101","6","0","vo_minigame_1012_result_2000","厲害，全是〇嘛……！\n維持這個步調教人家的話，\n感覺人家腦袋也會變好～！","3001","10","0"
"1","1","6.5","10","2","21300102","6","2","vo_minigame_1012_result_2001","咦？只有〇……？\n原來真的有人考得到滿分……\n秀才真的好厲害……！","3001","10","3"
"1","1","3.1","10","2","21300103","3","6","vo_minigame_1012_result_2002","滿分嘛！好讚～！\n這對秀才來說\n該不會太簡單了？","3001","10","5"
"1","2","2.06","10","2","21300104","3","2","vo_minigame_1012_result_2003","很俐落地解決了呢！\n秀才，謝謝你教人家讀書～♪","3001","10","11"
"1","2","4.45","10","2","21300105","3","7","vo_minigame_1012_result_2004","即使是很難的題目也全對！\n太讓人激動了！\n秀才頭腦超好～","3001","10","0"
"1","2","0.01","10","2","21300106","2","2","vo_minigame_1012_result_2005","呀哈，考滿分耶！\n連一起讀書的人家都心情好好！","3001","10","11"
"1","3","6.64","10","2","21300107","2","3","vo_minigame_1012_result_2006","秀才，完美的滿分！\n這根本是最強的了！\n來吧，擊掌～！","3001","10","11"
"1","3","0","10","2","21300108","6","6","vo_minigame_1012_result_2007","秀才太完美了，\n變得好耀眼啊！\n只有〇是怎麼回事！？","3001","10","0"
"1","3","5.76","10","2","21300109","6","7","vo_minigame_1012_result_2008","題目超難也考了滿分嘛……！\n秀才老師真的很厲害！\n之後也要拜託你囉～","3001","10","0"
"1","1","0","7","2","21300110","6","6","vo_minigame_1012_result_2009","秀才，\n這該不會對你來說很輕鬆？\n都是答對的耶！","3001","9","0"
"1","1","2.59","7","2","21300111","2","7","vo_minigame_1012_result_2010","好多個〇，笑死～\n話說秀才好會教！\n超級淺顯易懂的♪","3001","9","0"
"1","1","4.09","7","2","21300112","2","3","vo_minigame_1012_result_2011","有這麼多〇的話，\n心情就很好呢♪\n下次來拿滿分吧～！","3001","9","11"
"1","2","2.47","7","2","21300113","2","3","vo_minigame_1012_result_2012","距離滿分只差一點了嘛！\n不愧是秀才！\n心情都嗨起來了～","3001","9","0"
"1","2","0.01","7","2","21300114","3","3","vo_minigame_1012_result_2013","呀哈，答對好多～\n真是的，下次就滿分了吧！\n心情都嗨起來了呢♪","3001","9","11"
"1","2","0","7","2","21300115","2","2","vo_minigame_1012_result_2014","多虧秀才，\n人家也更懂了一些！","3001","9","0"
"1","3","3.45","7","2","21300116","6","2","vo_minigame_1012_result_2015","雖然題目超難，\n但也都是〇嘛……！\n秀才真的好可靠！","3001","9","0"
"1","3","0","7","2","21300117","3","3","vo_minigame_1012_result_2016","要追上秀才老師，\n並追過他！\n人家也要加油～！","3001","9","0"
"1","3","4","7","2","21300118","2","3","vo_minigame_1012_result_2017","雖然題目超難，\n但只差一點就滿分了！\n真是的～都這麼高分了，\n那也只能繼續拚了吧！","3001","9","0"
"1","1","0.92","4","2","21300119","6","0","vo_minigame_1012_result_2018","喔！還有一半，\n人家也\n再繼續加油一下吧！","3001","6","0"
"1","1","4.36","4","2","21300120","0","3","vo_minigame_1012_result_2019","雖然還有搞不懂的題目，\n但分數不差吧？\n心情也嗨起來了，\n下次能考更高分吧？","3001","6","0"
"1","1","2.35","4","2","21300121","6","2","vo_minigame_1012_result_2020","大概一半吧？\n那好戲現在才上場呢！\n專心，專心！","3001","6","0"
"1","2","2.13","4","2","21300122","0","2","vo_minigame_1012_result_2021","這樣是一半左右？\n好，總之避開不及格了！\n好耶～！","3001","6","0"
"1","2","2.38","4","2","21300123","0","2","vo_minigame_1012_result_2022","還有一半呢！\n加油加油，秀才！\n人家也在努力～！","3001","6","0"
"1","2","3.5","4","2","21300124","4","0","vo_minigame_1012_result_2023","唔嗯～果然很難呢。\n不過有一半是〇，\n感覺可以呢！","3001","6","0"
"1","3","2.25","4","2","21300125","0","6","vo_minigame_1012_result_2024","大概答對一半？\n這就表示，\n再一半就滿分了嘛！","3001","6","0"
"1","3","2.14","4","2","21300126","3","6","vo_minigame_1012_result_2025","秀才，你很行嘛！\n咦？目標是更高分？\n那人家也要加油！","3001","6","0"
"1","3","3.75","4","2","21300127","6","2","vo_minigame_1012_result_2026","題目難到翻，\n卻答對了一半……！？\n秀才狀況真棒！","3001","6","0"
"1","1","2.53","1","2","21300128","4","10","vo_minigame_1012_result_2027","難到爆呢～\n……咦？這算簡單的嗎？\n嘿嘿，騙人～？","3001","3","5"
"1","1","0.01","1","2","21300129","4","4","vo_minigame_1012_result_2028","那個那個，秀才，\n你不用配合人家，\n故意考低分喔？","3001","3","9"
"1","1","2.93","1","2","21300130","0","3","vo_minigame_1012_result_2029","暖身就到此結束……\n秀才，接下來要認真囉！","3001","3","0"
"1","2","4.26","1","2","21300131","0","3","vo_minigame_1012_result_2030","啊，秀才，\n你分數跟人家一樣嘛！\n我們一起被當吧～♪","3001","3","4"
"1","2","0","1","2","21300132","10","10","vo_minigame_1012_result_2031","我看看……\n再教人家一次的話，\n感覺下次就能考更高喔！","3001","3","0"
"1","2","4.98","1","2","21300133","9","0","vo_minigame_1012_result_2032","人家也完全看不懂～\n哪裡錯了呢……？\n要再學習一次看看嗎？","3001","3","5"
"1","3","0.01","1","2","21300134","4","4","vo_minigame_1012_result_2033","題目難到爆真的完全不懂……\n怎麼辦……\n秀才，救救人家～","3001","3","9"
"1","3","0.01","1","2","21300135","4","4","vo_minigame_1012_result_2034","好像不及格了？\n唔嗯～機會難得，\n就跟人家一起加油吧！","3001","3","6"
"1","3","2.51","1","2","21300136","4","10","vo_minigame_1012_result_2035","果然很難呢……\n不過也不是0分，\n沒關係的吧！","3001","3","11"
"1","1","2.54","0","2","21300137","0","6","vo_minigame_1012_result_2036","好，結果是……\n呃，0分是真的假的！？\n秀才，你怎麼了？","3001","0","0"
"1","1","4.08","0","2","21300138","2","10","vo_minigame_1012_result_2037","秀才是故意拿0分的吧？\n不是嗎？真的～？","3001","0","5"
"1","1","3.41","0","2","21300139","6","4","vo_minigame_1012_result_2038","秀才，你是0分呢……\n乾脆換人家來教你讀書吧……？","3001","0","0"
"1","2","4.1","0","2","21300140","10","8","vo_minigame_1012_result_2039","嗯……\n完全搞不懂！\n不過讀書這回事，\n老是這樣吧！","3001","0","0"
"1","2","5.8","0","2","21300141","6","2","vo_minigame_1012_result_2040","這些我們學過嗎？\n秀才也不記得？\n那就沒辦法了吧！\n繼續考吧，繼續！","3001","0","4"
"1","2","4.6","0","2","21300142","10","8","vo_minigame_1012_result_2041","那個那個，全部是×的狀況，\n這也很稀有吧？\n不能開心嗎？","3001","0","3"
"1","3","6.04","0","2","21300143","10","2","vo_minigame_1012_result_2042","人家知道題目很難了！\n這也算有前進一步了……對吧？\n下次再加油吧！","3001","0","0"
"1","3","1.92","0","2","21300144","9","3","vo_minigame_1012_result_2043","0分……！不過不過，\n我們的心情是滿分嘛♪\n秀才，再挑戰一次吧！","3001","0","4"
"1","3","0","0","2","21300145","7","7","vo_minigame_1012_result_2044","跟秀才同分，\n人家好像有點高興喔？\n一起從0開始加油吧～！","3001","0","0"
"2","0","0","0","2","22120101","2","2","vo_minigame_1012_correct_232","欸嘿嘿～","1201","0","0"
"2","0","0","0","2","22120102","6","6","vo_minigame_1012_correct_233","哦～","1201","0","0"
"2","0","0","0","2","22120103","3","3","vo_minigame_1012_correct_234","答對～♪","1201","0","0"
"2","0","0","0","2","22120201","2","2","vo_minigame_1012_correct_235","咻～！","1202","3000","0"
"2","0","0","0","2","22120202","2","2","vo_minigame_1012_correct_236","真行～！","1202","3000","0"
"2","0","0","3001","2","22120203","3","3","vo_minigame_1012_correct_237","好耶～","1202","6000","0"
"2","0","0","13333","2","22120204","6","6","vo_minigame_1012_correct_238","千鈞一髮～！","1202","-1","0"
"2","0","0","0","2","22120301","7","7","vo_minigame_1012_correct_239","怎麼樣啊！","1203","0","0"
"2","0","0.01","0","2","22120401","3","3","vo_minigame_1012_correct_241","對吧♪","1204","0","4"
"2","0","0","0","2","22120501","6","6","vo_minigame_1012_correct_240","答對了！","1205","0","0"
"2","0","0","3","2","22120601","2","2","vo_minigame_1012_correct_242","超強～","1206","-1","0"
"2","0","0","3","2","22120701","5","5","vo_minigame_1012_correct_243","可不會輸的～","1207","-1","0"
"2","0","0","0","2","22130101","4","4","vo_minigame_1012_incorrect_227","不行嗎？","1301","0","0"
"2","0","0.01","0","2","22130102","4","4","vo_minigame_1012_incorrect_228","失望……！","1301","0","6"
"2","0","0","0","2","22130103","5","5","vo_minigame_1012_incorrect_229","嗯嗯……！","1301","0","0"
"2","0","0","0","2","22130202","6","6","vo_minigame_1012_incorrect_231","咦咦……！？","1302","3000","0"
"2","0","0","3001","2","22130203","4","4","vo_minigame_1012_incorrect_232","唉呀～","1302","6000","0"
"2","0","0","20000","2","22130204","4","4","vo_minigame_1012_incorrect_233","等等人家～","1302","-1","0"
"2","0","0","0","2","22130301","9","9","vo_minigame_1012_incorrect_234","難到翻～","1303","0","0"
"2","0","0","0","2","22130401","10","10","vo_minigame_1012_incorrect_235","是什麼來著？","1304","0","0"
"2","0","0","0","2","22130501","5","5","vo_minigame_1012_incorrect_236","不甘心～","1305","0","0"
"2","0","0.01","20000","2","22170101","6","6","vo_minigame_1012_time_200","好像快結束了！","1701","30000","3"
"2","0","0.01","20000","2","22170102","5","5","vo_minigame_1012_time_201","得加快腳步……！","1701","30000","9"
"2","1","2.81","20","2","22300101","2","3","vo_minigame_1012_result_2045","〇超多的，笑死～\n秀才很順地一直答題，\n真的好帥喔♪","3001","-1","4"
"2","1","2.31","20","2","22300102","3","2","vo_minigame_1012_result_2046","分數很好看嘛！\n這對秀才來說，\n該不會太簡單了吧？","3001","-1","11"
"2","1","0.01","20","2","22300103","3","3","vo_minigame_1012_result_2047","呀哈，已經很完美了呢♪\n希望你也能教人家其他題目～\n接著要不要挑戰難一點的？","3001","-1","11"
"2","2","4.33","20","2","22300104","6","7","vo_minigame_1012_result_2048","都是些難題，\n但有好多〇耶……！\n不愧是秀才老師～！","3001","-1","11"
"2","2","5.73","20","2","22300105","6","2","vo_minigame_1012_result_2049","只不過是一起讀書，\n人家就感覺\n自己也變聰明了……！\n真的很感謝！","3001","-1","0"
"2","2","0.01","20","2","22300106","6","6","vo_minigame_1012_result_2050","這是很難的題目吧？\n為什麼那麼輕鬆就答出來了？\n秀才太厲害了！","3001","-1","8"
"2","3","4.02","20","2","22300107","6","3","vo_minigame_1012_result_2051","明明難翻天了，\n卻一瞬間就回答出來……！\n秀才你的頭腦太好了吧？","3001","-1","0"
"2","3","5.24","20","2","22300108","2","3","vo_minigame_1012_result_2052","答對，答對，全都答對～\n呀哈哈，好厲害！\n不愧是秀才！\n擊掌～！","3001","-1","11"
"2","3","4.6","20","2","22300109","2","3","vo_minigame_1012_result_2053","你教了人家這麼多，\n考試已經很輕鬆了吧！\n秀才，真的很謝謝你♪","3001","-1","4"
"2","1","5.57","20","2","22300110","6","10","vo_minigame_1012_result_2054","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？","3001","-1","0"
"2","2","5.57","20","2","22300112","6","10","vo_minigame_1012_result_2054","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？","3001","-1","0"
"2","3","5.57","20","2","22300114","6","10","vo_minigame_1012_result_2054","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？","3001","-1","0"
"2","1","0","15","2","22300116","2","2","vo_minigame_1012_result_2056","題目超多的，\n秀才卻俐落地一一回答了出來，\n超級可靠的！","3001","19","0"
"2","1","5.23","15","2","22300117","6","3","vo_minigame_1012_result_2057","喔～不愧是秀才！\n〇的數量也超秀才的呢♪\n耶～！","3001","19","11"
"2","1","3.23","15","2","22300118","3","2","vo_minigame_1012_result_2058","秀才，你拿了好多〇嘛♪\n你教人家的東西，\n人家好像也記了很多喔？","3001","19","11"
"2","2","6","15","2","22300119","3","7","vo_minigame_1012_result_2059","狠嗨的分數嘛！\n總之先來個驕傲的表情吧？\n預備～怎麼樣啊……！","3001","19","10"
"2","2","0","15","2","22300120","7","7","vo_minigame_1012_result_2060","漸漸開始能答出很難的題目，\n好開心喔～\n有點感動～","3001","19","0"
"2","2","0","15","2","22300121","6","6","vo_minigame_1012_result_2061","回答了這麼多題，\n秀才的腦筋都不會秀逗嗎？\n厲害……！","3001","19","0"
"2","3","3.06","15","2","22300122","6","2","vo_minigame_1012_result_2062","哇哇，都是〇……！\n狀態這麼好的話，\n下次可以拿到20分吧？","3001","19","3"
"2","3","5.74","15","2","22300123","6","5","vo_minigame_1012_result_2063","〇竟然有15個以上……！\n這難翻天了說，超厲害～\n人家也得多努力！","3001","19","0"
"2","3","2.67","15","2","22300124","6","3","vo_minigame_1012_result_2064","好厲害的集中力……！\n對秀才來說，\n越難的題目\n該不會越能燃起鬥志？","3001","19","0"
"2","1","0","10","2","22300131","3","3","vo_minigame_1012_result_2067","呀哈，感覺不錯！\n答出了很多題目，\n這就是人家說的……\n讀書的成果吧♪","3001","14","0"
"2","1","0","10","2","22300132","2","2","vo_minigame_1012_result_2068","〇有10個以上呢♪\n多虧有秀才，\n人家的腦袋，\n也稍微變好了一些吧？","3001","14","0"
"2","1","2.28","10","2","22300133","10","2","vo_minigame_1012_result_2069","答對了很多吧？\n果然〇越多的話，\n心情就會越嗨呢～","3001","14","0"
"2","2","0","10","2","22300134","2","2","vo_minigame_1012_result_2070","讀書這回事啊，\n一發現自己懂了之後，\n就還蠻開心的呢！","3001","14","0"
"2","2","2.1","10","2","22300135","6","2","vo_minigame_1012_result_2071","答對了10題以上！？\n步調很不錯嘛？\n很順利，很順利～","3001","14","0"
"2","2","2.13","10","2","22300136","2","3","vo_minigame_1012_result_2072","答對了好多！\n就算是困難的題目，\n只要和秀才在一起就不可怕♪","3001","14","0"
"2","3","0","10","2","22300137","7","7","vo_minigame_1012_result_2073","這種難翻天的題目也能教會人家，\n秀才超貼心的，真的很謝謝你！\n我們一起加油吧♪","3001","14","0"
"2","3","0","10","2","22300138","6","6","vo_minigame_1012_result_2074","題目明明難翻天了，\n卻有好多〇，\n秀才太厲害了吧？","3001","14","0"
"2","3","4.21","10","2","22300139","6","5","vo_minigame_1012_result_2075","題目難翻天還能這麼快答完，\n很厲害嘛……？\n人家也要加油追上你！","3001","14","0"
"2","1","1.94","5","2","22300146","0","3","vo_minigame_1012_result_2078","還不錯嘛？\n不過不過，\n秀才和人家的話，\n感覺還能表現得更好！","3001","9","0"
"2","1","2.28","5","2","22300147","4","0","vo_minigame_1012_result_2079","好想要更多〇呢……\n看來也只能腳踏實地學習了，\n能再教人家一次嗎？","3001","9","0"
