5acea081b1bb01e91115d0b4018830ea59042cc0ce4dab1a33daf9a2aa13b75e,36dfe2b7906f676a947fd5785889d68e355045c141498075b65814a7ce595ca9,aefd57d8495666cf850bdabaa8c4a105968735695e57311a3a13e7fdeb42eb12,eb351d4e744808cb6b33077f8f95d7a07632d336fecc62abc4151075fa24feb4,4da2f7d2cc079477e01d8327ae943558900cb85c24e64216a00a50ac7da61638,3b5355b8e4b0371424652cb9e16adc07301f9d8cbd9c0bab8707fbd1f35afca7,f4f3980c1cb99525b5bcdcd738dc872a6e9ea4d7ebe98d44d9fa1ac2cc38886b,ba20b8ff50fdba01fea89e4c7dffa581de200fa010211c9acc792f3c95441774,9cf825cfba396ff9ee79e6ecafb6a09d37eee7ac326b5265b981f2590288f82c,973206b847f487d66ae344bc0903e274eef56f046c10d981b7c14dd6b78ac067,021d4e148f8b5946daaf5917dd5b65061aa4b58ede6b531cb2351d3a8b4b6a4d,ef8d9a357e69f628884b4d2af4d07856092ae46b33541162063683ad8a5b6ab9,9614a74471e0fea0ef5d0a45a7c6156244485f2f463ee9e4c9964e618763c9cd,a028ab49c987c9b1933b811e3677aaebe4a70a41eca239b4f3009d9f6f97d433,e07cd100eee4b1705b331ca8889f8849a29cd85ed33734a9f43bf7411c2c7151,aa2652dd4f70d581039791851c3039de76d2a7392f2a4233873813297e816dfb,7be457a27add9bae2e464dbe3f7ce600c3e40990e51e11e8aebb63d3d38b9378,3e7566642cbd5f03983b39fe628e82de0369d844101ccb0b2297af45755eb025,9ef88c211f0dc894118d0376626f54c2da4783d03e05a9e7572585d838cc8eac,02cf6d791549d4952ac1b1c652b5eec239b9db74773bee4a6e7547992525cdd4,4cfce8cfb653a3e1d1df2a4f8576e8ab58bbed14b7854d54110298610ffa0d05,986d1199461ee307aa6a7a188307d896853f6d6d1f5e5b44fa0644e509d49123,8601c5debc740ec09cf0cbb2205db0a1be3b0bf9dd1d145335041dc91bb31af1,fc9127cabbb4dc87b220344f950da5c3b6ebb1d7199ae235b442b4afa95722fc,7c872ba57d27d2f813cfbb29bee8468997c379ba2a7ad1044d9b6666c66982b6,a2bbc6c7b327684e8a0075a9d1a051ca3519e1c7d8209a8bf9d167d756ba8b16,d3fe84f967f40e369c6266efbfc871ca73b271a172b0e9a205e4e22dd9038cd1,555bb3465f887e1b200c2478d0d6c3b3a4e039d4b7331dac4035ccde711d7f97,db9b5609b9a94d7188669bb9ad81b25cd3583ac8c966a131698dccbafc566034,eb665a5aa47471a20439a0bfcdeed23992ed55b0f41768648391a28dc537cc73,c13c871469888ef1eae3be909e9784954778ccc96b8af063c75c649117c78501,708c3699bb771612c0aecd9203c86ed6fc79141c6e7411f7f0523bc76644a477,5a86924cdac11e33219b017895d54d87b4bd2f21f52a8115ec0b82558d289996,184b83e151d44ad32a9315da9b750afcfc8ba08ee8825804a58afe18a0b5265f,2b6230a008fc0430c0c28bbbb121c8a4cc91ed2de80f91abc38df3e619bf8708,aeaa9383d3add4268b295933ef6a65fc0cba2bca01df398a28f40e9d50d511e3,324246024523448b63d88e7ea772959101e908ac36f9ba1be7d6cb7745f58dfc,3744769d65004b7dd3bf8db3696fe5d6408e79c7cf702ffcf6514e02547a3b91,f972747dcc2a91ec1e9260169ed8d7106ad4a849ad1bb598f2e5b577e2ad6907,0816a5979761272e4086be43391c13bcb843d43b251b94a243eb3b982c2331a7,6c086d44de5b58077e8ef1fa207e512a548218d186010d009ac61bd00c072984
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100318","8","1","1","1","3","124344","0","12","124523","3","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114162","4"
"8","4","3","4","2","1","0","114583","1","0","0","50001","2100319","4","1","1","1","50000","124103","0","2","124432","3","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100320","4","1","1","1","100000","91002","0","2","31005","3","1","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","124074","1","0","0","50001","2100321","4","1","1","1","50000","124163","0","2","124042","3","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100322","8","1","1","1","3","114104","0","12","114552","3","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124372","4"
"8","4","3","4","2","1","0","124344","1","0","0","50001","2100323","4","1","1","1","50000","114582","0","2","114102","3","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100324","8","1","1","1","3","114583","0","12","114193","3","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114012","4"
"8","4","3","4","2","1","0","124074","1","0","0","50001","2100325","4","1","1","1","50000","114073","0","2","124342","3","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100326","8","1","1","1","3","114104","0","12","114612","3","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124192","4"
"8","4","3","4","2","1","0","124344","1","0","0","50001","2100327","4","1","1","1","50000","124103","0","2","114162","3","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100328","8","1","1","1","3","114583","0","12","124523","3","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124432","4"
"8","4","3","4","2","1","0","124074","1","0","0","50001","2100329","4","1","1","1","50000","114552","0","2","124282","3","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100330","4","1","1","1","100000","91002","0","2","31013","3","1","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","2","4","2","1","0","115071","1","0","0","50001","2100331","4","1","1","1","50000","114583","0","2","124103","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100332","8","1","1","1","5","115041","0","12","124074","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114552","4"
"8","4","2","4","2","1","0","115251","1","0","0","50001","2100333","4","1","1","1","50000","114104","0","2","114193","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100334","8","1","1","1","5","125101","0","12","114613","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124163","4"
"8","4","2","4","2","1","0","115161","1","0","0","50001","2100335","4","1","1","1","50000","124344","0","2","114582","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100336","8","1","1","1","5","115011","0","12","114254","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114552","4"
"8","4","2","4","2","1","0","125371","1","0","0","50001","2100337","4","1","1","1","50000","114014","0","2","114193","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100338","8","1","1","1","5","125401","0","12","114164","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124103","4"
"8","4","2","4","2","1","0","125131","1","0","0","50001","2100339","4","1","1","1","50000","124044","0","2","124163","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100340","4","1","1","1","100000","91002","0","2","31008","3","1","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","2","4","2","1","0","115251","1","0","0","50001","2100341","4","1","1","1","50000","114613","0","2","114582","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100342","8","1","1","1","5","125101","0","12","124074","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114552","4"
"8","4","2","4","2","1","0","115071","1","0","0","50001","2100343","4","1","1","1","50000","124344","0","2","124103","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100344","8","1","1","1","5","115041","0","12","114104","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124163","4"
"8","4","2","4","2","1","0","115011","1","0","0","50001","2100345","4","1","1","1","50000","114014","0","2","114193","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100346","8","1","1","1","5","115161","0","12","114254","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114582","4"
"8","4","2","4","2","1","0","125131","1","0","0","50001","2100347","4","1","1","1","50000","114583","0","2","124103","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"50000","4","2","4","8","1","0","91002","1","0","0","20001","2100348","8","1","1","1","5","125371","0","12","114164","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114552","4"
"8","4","2","4","2","1","0","125401","1","0","0","50001","2100349","4","1","1","1","50000","124074","0","2","114193","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100350","4","1","1","1","100000","91002","0","2","31023","3","1","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","2","4","2","1","0","115071","1","0","0","50001","2100351","4","1","1","1","80000","114254","0","2","124103","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100352","8","1","1","1","5","115251","0","12","114583","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114193","4"
"8","4","2","4","2","1","0","115041","1","0","0","50001","2100353","4","1","1","1","80000","114613","0","2","114552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100354","8","1","1","1","5","125101","0","12","124044","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124163","4"
"8","4","2","4","2","1","0","115581","1","0","0","50001","2100355","4","1","1","1","80000","124284","0","2","114582","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100356","8","1","1","1","5","115161","0","12","114104","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114193","4"
"8","4","2","4","2","1","0","125401","1","0","0","50001","2100357","4","1","1","1","80000","124344","0","2","114552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100358","8","1","1","1","5","125371","0","12","124224","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124103","4"
"8","4","2","4","2","1","0","125341","1","0","0","50001","2100359","4","1","1","1","80000","114164","0","2","124163","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100360","4","1","1","1","150000","91002","0","2","31007","3","1","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","2","4","2","1","0","115041","1","0","0","50001","2100361","4","1","1","1","80000","124044","0","2","114582","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100362","8","1","1","1","5","125101","0","12","114583","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114193","4"
"8","4","2","4","2","1","0","115071","1","0","0","50001","2100363","4","1","1","1","80000","124284","0","2","124103","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100364","8","1","1","1","5","115251","0","12","114613","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","124163","4"
"8","4","2","4","2","1","0","115161","1","0","0","50001","2100365","4","1","1","1","80000","124344","0","2","114552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100366","8","1","1","1","5","115581","0","12","114104","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114582","4"
"8","4","2","4","2","1","0","125341","1","0","0","50001","2100367","4","1","1","1","80000","114254","0","2","124103","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100368","8","1","1","1","5","125401","0","12","124224","2","30","2","140001","0","4","1","1","94002","1","1","2","2","0","0","50001","0","114193","4"
"8","4","2","4","2","1","0","125371","1","0","0","50001","2100369","4","1","1","1","80000","114583","0","2","114552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100370","4","1","1","1","150000","91002","0","2","31053","3","1","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","2","4","2","1","0","115222","1","0","0","50001","2100371","4","1","1","1","80000","115071","0","2","114613","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100372","8","1","1","1","5","115552","0","12","115251","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","114254","4"
"8","4","2","4","2","1","0","115192","1","0","0","50001","2100373","4","1","1","1","80000","115581","0","2","124284","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100374","8","1","1","1","5","125252","0","12","115041","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","124044","4"
"8","4","2","4","2","1","0","125012","1","0","0","50001","2100375","4","1","1","1","80000","125101","0","2","124224","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100376","8","1","1","1","5","125522","0","12","115161","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","114583","4"
"8","4","2","4","2","1","0","115582","1","0","0","50001","2100377","4","1","1","1","80000","115221","0","2","114194","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100378","8","1","1","1","5","115612","0","12","125401","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","114554","4"
"8","4","2","4","2","1","0","115102","1","0","0","50001","2100379","4","1","1","1","80000","125341","0","2","114164","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100380","4","1","1","1","150000","91002","0","2","31054","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","2","4","2","1","0","115192","1","0","0","50001","2100381","4","1","1","1","80000","115581","0","2","124044","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100382","8","1","1","1","5","125252","0","12","115041","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","114254","4"
"8","4","2","4","2","1","0","115222","1","0","0","50001","2100383","4","1","1","1","80000","115071","0","2","124224","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100384","8","1","1","1","5","115552","0","12","115251","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","124284","4"
"8","4","2","4","2","1","0","125522","1","0","0","50001","2100385","4","1","1","1","80000","115161","0","2","114194","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100386","8","1","1","1","5","125012","0","12","125101","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","114583","4"
"8","4","2","4","2","1","0","115102","1","0","0","50001","2100387","4","1","1","1","80000","125341","0","2","114613","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100388","8","1","1","1","5","115582","0","12","115221","2","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","114554","4"
"8","4","2","4","2","1","0","115612","1","0","0","50001","2100389","4","1","1","1","80000","125401","0","2","114254","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100390","4","1","1","1","150000","91002","0","2","31044","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","125164","1","0","0","50001","2100391","4","1","1","1","80000","125223","0","2","115222","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100392","8","1","1","1","5","125074","0","12","125043","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115552","4"
"8","4","3","4","2","1","0","125134","1","0","0","50001","2100393","4","1","1","1","80000","115133","0","2","125012","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100394","8","1","1","1","5","125044","0","12","125253","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125252","4"
"8","4","3","4","2","1","0","125014","1","0","0","50001","2100395","4","1","1","1","80000","125013","0","2","115132","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100396","8","1","1","1","5","125224","0","12","125103","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125342","4"
"8","4","3","4","2","1","0","115104","1","0","0","50001","2100397","4","1","1","1","80000","115163","0","2","115042","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100398","8","1","1","1","5","115194","0","12","125373","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115102","4"
"8","4","3","4","2","1","0","115254","1","0","0","50001","2100399","4","1","1","1","80000","115073","0","2","125522","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100400","4","1","1","1","150000","91002","0","2","31013","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","125134","1","0","0","50001","2100401","4","1","1","1","80000","115133","0","2","125252","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100402","8","1","1","1","5","125044","0","12","125253","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115552","4"
"8","4","3","4","2","1","0","125164","1","0","0","50001","2100403","4","1","1","1","80000","125223","0","2","115132","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100404","8","1","1","1","5","125074","0","12","125043","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125012","4"
"8","4","3","4","2","1","0","125224","1","0","0","50001","2100405","4","1","1","1","80000","125103","0","2","115042","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100406","8","1","1","1","5","125014","0","12","125013","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125342","4"
"8","4","3","4","2","1","0","115254","1","0","0","50001","2100407","4","1","1","1","80000","115073","0","2","115222","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100408","8","1","1","1","5","115104","0","12","115163","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115102","4"
"8","4","3","4","2","1","0","115194","1","0","0","50001","2100409","4","1","1","1","80000","125373","0","2","115552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100410","4","1","1","1","150000","91002","0","2","31014","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","125164","1","0","0","50001","2100411","4","1","1","1","80000","125043","0","2","115222","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100412","8","1","1","1","5","125074","0","12","125253","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125012","4"
"8","4","3","4","2","1","0","125134","1","0","0","50001","2100413","4","1","1","1","80000","125013","0","2","125252","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100414","8","1","1","1","5","125044","0","12","125223","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115552","4"
"8","4","3","4","2","1","0","125224","1","0","0","50001","2100415","4","1","1","1","80000","115163","0","2","115042","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100416","8","1","1","1","5","125014","0","12","115133","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115132","4"
"8","4","3","4","2","1","0","115614","1","0","0","50001","2100417","4","1","1","1","80000","125103","0","2","125522","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100418","8","1","1","1","5","115554","0","12","115073","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115102","4"
"8","4","3","4","2","1","0","115104","1","0","0","50001","2100419","4","1","1","1","80000","125283","0","2","115582","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100420","4","1","1","1","150000","91002","0","2","31055","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","125134","1","0","0","50001","2100421","4","1","1","1","80000","125013","0","2","115552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100422","8","1","1","1","5","125044","0","12","125223","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125012","4"
"8","4","3","4","2","1","0","125164","1","0","0","50001","2100423","4","1","1","1","80000","125043","0","2","115042","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100424","8","1","1","1","5","125074","0","12","125253","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125252","4"
"8","4","3","4","2","1","0","125014","1","0","0","50001","2100425","4","1","1","1","80000","115133","0","2","125522","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100426","8","1","1","1","5","125224","0","12","115163","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115132","4"
"8","4","3","4","2","1","0","115104","1","0","0","50001","2100427","4","1","1","1","80000","125283","0","2","115222","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100428","8","1","1","1","5","115614","0","12","125103","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115102","4"
"8","4","3","4","2","1","0","115554","1","0","0","50001","2100429","4","1","1","1","80000","115073","0","2","125012","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100430","4","1","1","1","150000","91002","0","2","31056","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","125314","1","0","0","50001","2100431","4","1","1","1","80000","125223","0","2","115222","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100432","8","1","1","1","5","125523","0","12","115073","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125252","4"
"8","4","3","4","2","1","0","115344","1","0","0","50001","2100433","4","1","1","1","80000","125043","0","2","115042","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100434","8","1","1","1","5","115284","0","12","125253","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125012","4"
"8","4","3","4","2","1","0","115432","1","0","0","50001","2100435","4","1","1","1","80000","125491","0","2","115552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100436","8","1","1","1","5","125374","0","12","125013","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115132","4"
"8","4","3","4","2","1","0","125044","1","0","0","50001","2100437","4","1","1","1","80000","125103","0","2","125522","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100438","8","1","1","1","5","125224","0","12","125283","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125282","4"
"8","4","3","4","2","1","0","125164","1","0","0","50001","2100439","4","1","1","1","80000","125373","0","2","125162","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"8","8","100","2","2","1","0","140001","1","0","0","50001","2100440","4","1","1","1","150000","91002","0","2","31032","3","2","0","140000","0","12","1","6","20001","0","1","0","2","0","0","0","0","94002","4"
"8","4","3","4","2","1","0","115344","1","0","0","50001","2100441","4","1","1","1","80000","125043","0","2","125012","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100442","8","1","1","1","5","115284","0","12","125253","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","125252","4"
"8","4","3","4","2","1","0","125314","1","0","0","50001","2100443","4","1","1","1","80000","125223","0","2","115552","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100444","8","1","1","1","5","125523","0","12","115073","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115042","4"
"8","4","3","4","2","1","0","125374","1","0","0","50001","2100445","4","1","1","1","80000","125013","0","2","125522","5","2","0","91002","0","12","30","1","20001","0","1","0","2","0","0","0","0","94002","8"
"80000","4","2","4","8","1","0","91002","1","0","0","20001","2100446","8","1","1","1","5","115432","0","12","125491","3","30","2","140001","0","4","2","1","94002","1","1","2","2","0","0","50001","0","115132","4"
