2f6688ca9540d41c749ca21c9e8cd4ea7bd93ce730cddcbca10b880fa6f00b38,89b402f3c23490b6adf4c577c007f5fb7f9ffc29445a5999103f2174e96189fe,0450f781d3a585f97c9af369624b91e2f487c495376ea5b1129131478652f229,e9f2b51a083288e1120d997eff0feba1b059811f14d332c7631ba11af226de18,981a5b8db8955d26c04b48c4bd9c031d91ee6afd372c8670cfc35c52986e5471,10e1713ac400ace662a8a9186fac37cad7eb2923b365933fcb7a0cb50c0e0705,023d67c2c80f16aa54434fcd2d2b01b8c20a467f7a9a1956bb7dd3626e743121,d2b31dac271deb21249b6f233caa7eabf3dbcfe219a57e686d5c324d1fa8e365,5276cae8378706620d97f1c82372571c7039f870219aab98e1df90b9f998652f,ff40823b71dc83f6399fd0e5486a09d5d94f5d47e2452eb275d9456ce5e4d13a,72c8c637ebc721b70958455f783b49b0105dfc542447d7f1b2bbff82f376e3d0,a7c38c8973d63a61669b8d53274e379913a150efd2a23362c7e7c6af3582157f,74a112a1ebaa32b1c65d650c75a2e18f5af863de11982933f4c95ba024ddb180,eccbacb903659df3f65004aadad59a496febdeb1692140fdc0197e5bf0fd3867,c979471f55923cd1ddb7d13c550a29ee1321b34a405b2162537c76f2db1b60eb,f160c19ac8d834b9598127634f94fbff461fcffa9b36aa01fd480e81fc96f399,c4b9ec86d05ea8cfdadcbd71fc2cc25688989720bb784a76db79e1e8a04d7dab,17f4fd7435db757ebc5a45541625d283425475a295dae3c95d1ca7f6abbce6ab,1dfca992972aa79a4e07e313423f2e2c89e00095ad9ea8f488e5875f502ae447,11f5e24b5d230388209d585a47ce85e4e0dc5e733c99b8dc6bbdb21f1f6408aa,1bad775287c58e5faa212ed8f140d6fe8006a5ef4d3cf7cf5c392934d3afc52e
"0","0","0.05","0.3","1316410","2","0","0","260","131641","0","0","0","15","0","0","0.3","0","0","0","0"
"0","0","0","0.3","1316411","261","0","0","-1","131641","0","0","0","17.1","0","0","0.3","0","0","0","0"
"0","0","0","0","1316510","2","0","0","-1","131651","0","0","0","10","3.65","0","0","0.5","0","0","0"
"0","0","0","0","1316610","2","0","0","-1","131661","0","0","0","0","4.65","0","0","0.75","0","0","0"
"0","0","0","0","1316710","2","0","0","-1","131671","0","0","0","0","5","0","0","0.25","0","0","0"
"0","0","0","0","1316810","2","0","0","-1","131681","0","0","0","0","4.5","0","0","0.75","0","0","0"
"0","0","0.1","0","1316910","2","0","0","260","131691","0","0","0","20","2.5","0","0","0","0","0","0"
"0","0","0","0","1316911","261","0","0","-1","131691","0","0","0","20","3","0","0","0","0","0","0"
"0","0","0","0","1317010","2","0","0","-1","131701","0","0","0","0","4.5","0","0","1.4","0","0","0"
"0","0","0","0","1317110","2","0.3","0","-1","131711","0","0","0","20","2.25","0","0","0","0","0","0"
"0","0","0","0","1317210","2","0","0","-1","131721","0","0","0","10","3.75","0","0","0.65","0","0","0"
"0","0","0.05","0","1317310","2","0","0","260","131731","0","0","0","20","0","0","0","0","0","2.6","0"
"0","0","0","0","1317311","261","0","0","-1","131731","0","0","0","20","0","0","0","0","0","2.85","0"
"0","0","0","0","1317410","2","0","0","-1","131741","0","0","0","15","2.85","0","0","0.75","0","0","0"
"0","0","0","0","1317510","2","0","0","-1","131751","0","0","0","0","4.5","0","0","1.5","0","0","0"
"12.5","0","0","0","1317610","2","0","0","-1","131761","0","0","0","0","0","0","0","0","0","4.3","0"
"0","0","0","0","1317710","2","0","0","-1","131771","0","0","0","35","1","0","0","1","0","0","0"
"0","0","0.05","0","1317810","2","0","0","260","131781","0","0","0","0","4","0","0","0.5","0","0","0"
"0","0","0","0","1317811","261","0","0","-1","131781","0","0","0","0","4.25","0","0","0.5","0","0","0"
"0","0","0","0","1317910","2","0","0","-1","131791","0","0","0","0","4","0","0","2","0","0","0"
"0","0","0","0","1318010","2","0","1","-1","131801","0","0","0","0","4","0","0","0.5","0","0","0"
"0","0","0","0","1319010","2","0","0","-1","131901","0","0","1.2","0","0","0","0","0","0","3.85","0"
"0","0","0","0","1319110","2","0","0","-1","131911","0","0","0","25","0","0","0","0","0","2.25","0"
"0","0","0","0","1319210","2","0","0","-1","131921","0","0","0","12.5","3","0","0","1","0","0","0"
"0","0","0","0","1319310","2","0","0","-1","131931","0","0","0","0","4","0","0","2.5","0","0","0"
"0","0","0","0","1319910","2","0","0","-1","131991","0","0","0","0","4.5","0","0","1.75","0","0","0"
"0","0","0","0.4","1320010","2","0","0","-1","132001","0","0","0","15","0","0","0.4","0","0","0","0"
"0","0","0","0","1320710","2","0","0","-1","132071","0","0","0","0","4.5","0","0","1.5","0","0","0"
"0","0","0.05","0","1320810","2","0","0","260","132081","0","0","0","0","4.3","0","0","1.5","0","0","0"
"0","0","0","0","1320811","261","0","0","-1","132081","0","0","0","0","4.55","0","0","1.5","0","0","0"
"0","0","0","0","1320910","2","0","0","-1","132091","0","0","1","15","0","0","0","0","0","2.5","0"
"0","0.05","0.05","1.05","1321010","2","0","0","260","132101","0","0","0","0","0","0","0","0.6","0","0","0"
"0","0.05","0","1.1","1321011","261","0","0","-1","132101","0","0","0","0","0","0","0","0.6","0","0","0"
"0","0","0","0","1321110","2","0","0","-1","132111","0","0","0.5","0","0","0","0","0","0","4.5","0"
"0","0","0","0","1321210","2","0","0","-1","132121","0","0","0","0","4.5","0","0","1","0","0","0"
"12.5","0","0.05","0","1321310","2","0","0","260","132131","0","0","0","10","2.75","0","0","0","0","0","0"
"12.5","0","0","0","1321311","261","0","0","-1","132131","0","0","0","10","3","0","0","0","0","0","0"
"0","0","0","0","1321410","2","0","1.25","-1","132141","0","0","0","13","0","0","0","0","0","2.5","0"
"0","0","0","0.2","1321510","2","0","0","-1","132151","0","0","0","0","3","0","0.25","0","0","0","0"
"0","0","0","0","1321610","2","0","0","-1","132161","0","0","0","0","4.25","0","0","1.5","0","0","0"
"0","0.05","0.05","0","1321910","2","0","0","260","132191","0","0","1","0","0","0","0","0","0","3","0"
"0","0.05","0","0","1321911","261","0","0","-1","132191","0","0","1","0","0","0","0","0","0","3.25","0"
"0","0","0","0","1322010","2","0","0","-1","132201","0","0","0","7.5","3.75","0","0","0.75","0","0","0"
"0","0","0","0.2","1322110","2","0","0","-1","132211","0","0","0","0","3.5","0","0","1.25","0","0","0"
"0","0","0","0","1322210","2","0","0","-1","132221","0","0","0","0","4.25","0","0","1.5","0","0","0"
"0","0","0","0","1322310","2","0","0","-1","132231","0","0","1.1","0","0","0","0","0","0","4.4","0"
"0","0","0","0","1322410","2","0","0","-1","132241","0","0","0","5","4.5","0","0","0","0","0","0"
"0","0","0.1","0","1322510","2","0","0","260","132251","0","0","0","0","3.75","0","0","1.75","0","0","0"
"0","0","0","0","1322511","261","0","0","-1","132251","0","0","0","0","4.25","0","0","1.75","0","0","0"
"0","0","0","0.55","1322610","2","0","0","-1","132261","0","0","0","20","0","0","0","0","0","0","0"
"0","0","0","0","1322710","2","0","0","-1","132271","0","0","1","0","0","0","0","0","0","4","0"
"0","0","0","0.3","1322810","2","0","0","-1","132281","0","0","0","0","2","0","0.3","0","0","0","0"
"0","0","0","0.4","1322910","2","0","0","-1","132291","0","0","0","10","0","0","0.4","0","0","0","0"
"0","0","0","0","1323110","2","0","0","-1","132311","0","0","0","5","0","0","0","0","0","4.4","0"
"0","0","0","0.35","1323210","2","0","0","-1","132321","0","0","0","0","3","0","0","0.75","0","0","0"
"0","0","0","0","1323310","2","0","0","-1","132331","0","0","0","15","0","0","1.05","0","0","0","0"
"0","0","0","0","1323510","2","0","0","-1","132351","0","0","0","7.5","0","0","0.75","1","0","0","0"
"0","0","0","0","1323610","2","0","0","-1","132361","0","0","0","5","4","0","0","0.75","0","0","0"
"0","0","0","0","1323710","2","0","0","-1","132371","0","0","0","7.5","0","0","0.25","0","0","3","0"
"0","0","0.05","0","1323810","2","0","0","260","132381","0","0","0","0","4.5","0","0","0.75","0","0","0"
"0","0","0","0","1323811","261","0","0","-1","132381","0","0","0","0","5","0","0","0.75","0","0","0"
"0","0","0","0","1323910","2","0","0","-1","132391","0","0","0","20","2.25","0","0","1.1","0","0","0"
"0","0","0","0","1324010","2","0","0","-1","132401","0","0","0","12.5","0","0","0","0","0","3.75","0"
"12.5","0","0","0","1324110","2","0","0","-1","132411","0","0","0","0","0","0","0","0","0","3.75","0"
"0","0","0","1","1324210","2","0","0","-1","132421","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0.05","0","1324510","2","0","0","260","132451","0","0","1.25","0","0","0","0","0","0","3.5","0"
"0","0","0","0","1324511","261","0","0","-1","132451","0","0","1.25","0","0","0","0","0","0","3.75","0"
"0","0","0","0","1324610","2","0","0","-1","132461","0","0","0","15","0","0","0","0","0","3.5","0"
"0","0","0","0","1324710","2","0","0","-1","132471","0","0","0","0","4.5","0","0","0.5","0","0","0"
"0","0","0","0","1324810","2","0","0","-1","132481","0","0","0","12.5","3.5","0","0","0","0","0","0"
"0","0","0","0","1324910","2","0","0","-1","132491","0","0","0","0","4.25","0","0","1","0","0","0"
"0","0","0","0","1325010","2","0","0","-1","132501","0","0","0","0","4.5","0","0","0.75","0","0","0"
"0","0","0","0","1325110","2","0","0","-1","132511","0","0","0","0","4","0","0","1","0","0","0"
"0","0","0","0.4","1325210","2","0","0","-1","132521","0","0","0","15","0","0","0.4","0","0","0","0"
"0","0","0.05","0","1325310","2","0","0","260","132531","0","0","0","0","4.25","0","0","0","0","0","0"
"0","0","0","0","1325311","261","0","0","-1","132531","0","0","0","0","4.5","0","0","0","0","0","0"
"0","0","0","0","1325410","2","0","0","-1","132541","0","0","0","0","4","0","0","1.25","0","0","0"
"0","0","0","0","1325510","2","0","0","-1","132551","0","0","0","12.5","0","0","0","0","0","3.5","0"
"0","0","0","0.4","1325610","2","0","0","-1","132561","0","0","0","12.5","0","0","0.4","0","0","0","0"
"0","0","0","0.4","1325710","2","0","0","-1","132571","0","0","0","12.5","0","0","0.4","0","0","0","0"
"0","0","0","0","1325810","2","0","0","-1","132581","0","0","0","0","4.6","0","0","1","0","0","0"
"0","0","0","0","1326210","2","0","0","-1","132621","0","0","0.5","12.5","0","0","0","0","0","3.5","0"
"0","0","0","0","1326310","2","0","0","-1","132631","0","0","0","15","0","0","0","0","0","3.6","0"
"0","0","0","0","1326610","2","0","0","-1","132661","0","0","0.75","10","0","0","0","0","0","3.5","0"
"0","0","0","0","1326710","2","0","0","-1","132671","0","0","0","12.5","0","0","0.4","1","0","0","0"
"0","0","0","0.3","1326810","2","0","0","-1","132681","0","0","0","15","0","0","0.35","0","0","0","0"
"0","0","0","0","1326910","2","0","0","-1","132691","0","0","0","12.5","0","0","0","0","0","3.5","0"
"0","0","0","0","1327010","2","0","0","-1","132701","0","0","0","25","0","0","0","1.25","0","0","0"
"0","0","0","0","1327110","2","0","0","-1","132711","0","0","0","0","4.25","0","0","1.25","0","0","0"
"0","0","0.1","0","1327210","2","0","0","260","132721","0","0","0","12","0","0","0","0","0","3","0"
"0","0","0","0","1327211","261","0","0","-1","132721","0","0","0","12","0","0","0","0","0","3.5","0"
"0","0","0","0","1327310","2","0","0","-1","132731","0","0","0","0","4.25","0","0","1.25","0","0","0"
"0","0","0.05","0","1380110","2","0","0","260","138011","0","0","0","0","4","0","0","2.5","0","0","0"
"0","0","0","0","1380111","261","0","0","-1","138011","0","0","0","0","4.25","0","0","2.5","0","0","0"
"0","0","0.05","0","1380210","2","0","0","260","138021","0","0","1.5","0","0","0","0","0","0","3.75","0"
"0","0","0","0","1380211","261","0","0","-1","138021","0","0","1.5","0","0","0","0","0","0","4","0"
"0","0","0.1","0","1380310","2","0","0","260","138031","0","0","0","0","4","0","0","1.75","0","0","0"
"0","0","0","0","1380311","261","0","0","-1","138031","0","0","0","0","4.5","0","0","1.75","0","0","0"
"0","0","0.1","0","1380410","2","0","0","260","138041","0","0","0","25","1.1","0","0","2.2","0","0","0"
"0","0","0","0","1380411","261","0","0","-1","138041","0","0","0","25","1.6","0","0","2.2","0","0","0"
"0","0","0","0.35","1380510","2","0","0","-1","138051","0","0","0","17.5","0","0","0.35","0","0","0","0"
"0","0.05","0.1","0","1380610","2","0","0","260","138061","0","0","1","0","0","0","0","0","0","3.75","0"
"0","0.05","0","0","1380611","261","0","0","-1","138061","0","0","1","0","0","0","0","0","0","4.25","0"
"0","0","0","0","1380710","2","0","0","-1","138071","0","0","0","0","4.5","0","0","1.5","0","0","0"
"0","0","0.1","0","1380810","2","0","0","260","138081","0","0","0","0","4.5","0","0","0.5","0","0","0"
"0","0","0","0","1380811","261","0","0","-1","138081","0","0","0","0","5.25","0","0","0.5","0","0","0"
