b79434a354a9b8ac393a2bb9f1149bb2327efe3b77269f7934fbdc5028c8d85b,e5eef00d55751d82e4a518ac9be1a3005b230a36a9023b989007cd295746cb93,b136fe9c0172513633b1f9842e404a2950d13fa438960a35c4622f3cd7fdcdce,75818a1aed7cd87f19293fc95e1cfa186cb39684cf1b03cbd9ee2e82ed9d09bb,7cd96b14c5b5f1e6e7a371766ecd03f1921bc324fb3626bcac984a77250c53e6,ca656791f25bf7e2205d08e81e7f82676362ff0f8b50a5abc5a751d11f02ed4c,ae57b495d3ac170e91ff2ee07cf5d7cc820506726f8c0f75c4397252d5a9c9f1,9a331e204e7fa40af2831cea5b51bfb918c4b46ac4f230bda40f67d0435f47ad,ab654c1954cb3b2d2e2abc58f7981a1a6ae58b376f83b35f86ef59ed1f396100,10d04bd92a3756bc901b6f52d414ab515519ca7497a86058c6eaadf6e07acaf1,d98c2c50a4c17977edd4b381b16600b0851e61e34cf35c0c6ae65ed246b1b804,9d9af025f9ef002a36e8193154edb1ff76ca39e28e8f0cdeaef6a5a2c04935e0,5ae683e5b7f0714bdd4dd262917cba28d71fb35c29406cf33a3e2dc3f56f37f2,48421046eb075edc4c856682b01216c422e4538e46dcc5695aa8a3469b31008d,f1f44e2b3483e70d722e792f203c89b11d1d1c490c5643af255f7e0340df86e8,c8ed27898aabc56e8156cc9fc101b7ea375a3c1435f4effaeef1482c7d32bdbe,01981a3adc10568d862c87f7baacf5111ee7f44c0a971c0d9a444cae1e81eb26,4db45b8684eef275843241d349088e687d0ff7bfb53d3c5a2bbdfc25f6fcc3d7,2974b3e7af5d021b8507ce7e2200148a1e38f28f579438bb47a24fa0299dc11c,527783318fe1674587246f3cf4ebc42d09923cf77e2650857fc5ffc0040aeded,514330700f7ec0bc04ec884b830e969b68d1fef23f3b5f697da76fed3c6feec3,f3c8d2aa02a7dc9ebbe3ba4d6afb7885cb8f28a6fe4a65f0fb85b912971ff78d,996eb6738055f62fa11ba583cd7dc209996e85d8aca93669e0b6c0332f8b6c26,1bdeb097df7a16a633c4199b9f33086f0fbf34e003741978159850264fbce234
"206901","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20690101","1001","0"
"207000","0","1002","0","0","0","0","1002","0","0","0","1001","0","2","1001","0","0","0","0","0","5","20700001","1002","0"
"207001","0","1002","0","0","0","0","1002","0","0","0","1002","0","2","1002","0","0","0","0","0","5","20700101","1001","0"
"207100","0","1001","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","20710001","1","0"
"207101","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","3","20710101","1001","0"
"207102","0","1","0","0","0","0","1","0","0","0","0","0","1","1001","0","0","0","0","0","3","20710201","1001","0"
"207200","0","1","0","0","0","0","1","0","0","0","0","0","2","1001","0","0","0","0","0","2","20720001","1001","0"
"207201","0","1","0","0","0","0","1","0","0","0","0","0","2","1001","0","0","0","0","0","2","20720101","1001","0"
"207300","0","1","0","0","0","0","1","0","0","0","0","0","1","1001","0","0","0","0","0","2","20730001","1001","0"
"207301","0","1","0","0","0","0","1","0","0","0","0","0","1","1001","0","0","0","0","0","2","20730101","1001","0"
"207500","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","20750001","1002","0"
"207501","0","1001","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","20750101","1002","0"
"207502","0","1002","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","20750201","1002","0"
"207600","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20760001","1001","0"
"207700","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770001","1","1"
"207701","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770101","1","1"
"207702","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770201","1","1"
"207703","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770301","1","1"
"207704","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770401","1","1"
"207705","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770501","1","1"
"207706","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770601","1","1"
"207707","0","1","0","0","0","1","1","1","0","1","1","0","2","1","0","0","1","0","0","10","20770701","1","1"
"207800","0","1","0","0","0","1","1","1","0","1","1","0","2","1001","0","0","1","0","0","10","20780001","1","1"
"207900","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20790001","1001","0"
"207901","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20790101","1001","0"
"208000","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20800001","1001","0"
"208001","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20800101","1001","0"
"208002","0","0","0","0","0","0","0","0","0","0","0","0","2","1003","0","0","0","0","0","2","20800201","1003","0"
"208003","0","0","0","0","0","0","0","0","0","0","0","0","2","1004","0","0","0","0","0","2","20800301","1004","0"
"208004","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20800401","1001","0"
"208005","0","0","0","0","0","0","0","0","0","0","0","0","2","1003","0","0","0","0","0","2","20800501","1003","0"
"208006","0","0","0","0","0","0","0","0","0","0","0","0","2","1004","0","0","0","0","0","2","20800601","1004","0"
"208007","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20800701","1001","0"
"208008","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20800801","1001","0"
"208009","0","0","0","0","0","0","0","0","0","0","0","0","2","1003","0","0","0","0","0","2","20800901","1003","0"
"208010","0","0","0","0","0","0","0","0","0","0","0","0","2","1004","0","0","0","0","0","2","20801001","1004","0"
"208011","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20801101","1001","0"
"208012","0","0","0","0","0","0","0","0","0","0","0","0","2","1003","0","0","0","0","0","2","20801201","1003","0"
"208013","0","0","0","0","0","0","0","0","0","0","0","0","2","1004","0","0","0","0","0","2","20801301","1004","0"
"208014","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20801401","1001","0"
"208015","0","0","0","0","0","0","0","0","0","0","0","0","2","1003","0","0","0","0","0","2","20801501","1003","0"
"208016","0","0","0","0","0","0","0","0","0","0","0","0","2","1004","0","0","0","0","0","2","20801601","1004","0"
"208100","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20810001","1","0"
"208101","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20810101","1","0"
"208102","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20810201","1","0"
"208103","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20810301","1","0"
"208104","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20810401","1","0"
"208105","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20810501","1","0"
"208106","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20810601","1001","0"
"208107","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20810701","1001","0"
"208108","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20810801","1001","0"
"208109","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20810901","1001","0"
"208110","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20811001","1001","0"
"208200","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20820001","1","0"
"208201","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20820101","1","0"
"208202","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","20820201","1","0"
"208203","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20820301","1001","0"
"208204","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20820401","1001","0"
"208205","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20820501","1001","0"
"208206","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20820601","1001","0"
"208300","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830001","1002","0"
"208301","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830101","1002","0"
"208302","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830201","1002","0"
"208303","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830301","1002","0"
"208303","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830401","1002","0"
"208305","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830501","1002","0"
"208306","0","1002","0","0","0","0","1002","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830601","1002","0"
"208307","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830701","1001","0"
"208308","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830801","1001","0"
"208309","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20830901","1001","0"
"208310","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","20831001","1001","0"
"208400","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20840001","1001","0"
"208401","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20840101","1001","0"
"208500","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20850001","1001","0"
"208501","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20850101","1001","0"
"208502","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20850201","1001","0"
"208600","0","1003","0","0","0","0","1003","0","0","0","0","0","2","1003","0","0","0","0","0","2","20860001","1003","0"
"208601","0","1003","0","0","0","0","1003","0","0","0","0","0","2","1003","0","0","0","0","0","2","20860101","1003","0"
"208602","0","1002","0","0","0","0","1002","0","0","0","0","0","2","1003","0","0","0","0","0","2","20860201","1002","0"
"208606","0","1004","0","0","0","0","1005","0","0","0","1004","0","2","1004","0","0","0","0","0","5","20860601","1005","0"
"208607","0","1004","0","0","0","0","1005","0","0","0","1004","0","2","1004","0","0","0","0","0","5","20860701","1005","0"
"208608","0","1002","0","0","0","0","1002","0","0","0","0","0","2","1003","0","0","0","0","0","4","20860801","1002","0"
"208700","0","1","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","2","20870001","1","0"
"208800","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20880001","1001","0"
"208900","0","1001","0","0","0","0","1","0","0","0","0","0","2","1001","0","0","0","0","0","2","20890001","1002","0"
"208901","0","1001","0","0","0","0","1","0","0","0","0","0","2","1001","0","0","0","0","0","2","20890101","1001","0"
"208902","0","1001","0","0","0","0","1","0","0","0","0","0","2","1001","0","0","0","0","0","2","20890201","1002","0"
"209000","0","0","0","0","0","0","0","0","0","0","0","0","2","1003","0","0","0","0","0","2","20900001","1003","0"
"209001","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20900101","1002","0"
"209003","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20900301","1002","0"
"209100","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20910001","1001","0"
"209200","0","1002","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","20920001","1002","0"
"209201","0","1002","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","20920101","1002","0"
"209202","0","1002","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","20920201","1002","0"
"209300","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20930001","1001","0"
"209301","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20930101","1001","0"
"209302","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20930201","1001","0"
"209303","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20930301","1001","0"
"209304","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","20930401","1001","0"
"209601","0","1001","0","0","0","0","1","1","0","0","1002","0","3","1001","0","0","0","0","0","6","20960101","1002","0"
"209700","0","0","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","2","20970001","1002","0"
"209701","0","0","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","2","20970101","1002","0"
"209702","0","0","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","2","20970201","1002","0"
"209703","0","0","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","2","20970301","1002","0"
"209800","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","20980001","1001","1001"
"209900","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","20990001","1001","0"
"210000","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","21000001","1002","0"
"210001","0","1","0","0","0","0","1","0","0","0","0","0","1","1002","0","0","0","0","0","4","21000101","1","0"
"210002","0","1","0","0","0","0","1","0","0","0","0","0","1","1002","0","0","0","0","0","4","21000201","1","0"
"210003","0","1","0","0","0","0","1002","0","0","0","1","0","2","1","0","0","0","0","0","5","21000301","1002","0"
"210004","0","1","0","0","0","0","1002","0","0","0","1","0","2","1002","0","0","0","0","0","5","21000401","1002","0"
"210005","0","1","0","0","0","0","0","0","0","0","0","0","1","1002","0","0","0","0","0","3","21000501","1","0"
"210100","0","1","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","2","21010001","1","0"
"210200","0","1001","0","0","0","0","1","1001","0","1","1","0","3","1003","0","0","0","0","0","8","21020001","1004","1"
"210300","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21030001","1001","0"
"210301","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21030101","1001","0"
"210400","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21040001","1001","0"
"210401","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21040101","1001","0"
"210402","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21040201","1001","0"
"210500","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21050001","1001","0"
"210501","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21050101","1001","0"
"210502","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21050201","1001","0"
"210510","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21051001","1001","0"
"210511","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21051101","1001","0"
"210512","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21051201","1001","0"
"210513","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21051301","1001","0"
"210514","0","1001","0","0","0","0","1001","0","0","0","0","0","1","1001","0","0","0","0","0","4","21051401","1001","0"
"210600","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21060001","1002","0"
"210700","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21070001","1001","0"
"210701","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21070101","1001","0"
"210800","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21080001","1001","0"
"210801","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21080101","1001","0"
"210802","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21080201","1001","0"
"210803","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21080301","1001","0"
"210804","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21080401","1001","0"
"210805","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21080501","1001","0"
"210900","0","1004","0","0","0","0","1004","0","0","0","0","0","3","1004","0","0","0","0","0","4","21090001","1001","0"
"210901","0","1004","0","0","0","0","1004","0","0","0","0","0","3","1004","0","0","0","0","0","4","21090101","1001","0"
"211001","0","1","0","0","0","0","1002","1002","0","1001","1","0","3","1001","0","0","0","0","0","8","21100101","1002","1"
"211101","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","21110101","1001","1001"
"211200","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21120001","1001","0"
"211201","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21120101","1001","0"
"211202","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21120201","1001","0"
"211300","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130001","1","0"
"211301","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130101","1","0"
"211302","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130201","1","0"
"211303","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130301","1","0"
"211304","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130401","1","0"
"211305","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130501","1","0"
"211306","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130601","1","0"
"211307","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130701","1","0"
"211308","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130801","1","0"
"211309","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21130901","1","0"
"211400","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21140001","1","0"
"211500","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21150001","1","0"
"211501","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21150101","1","0"
"211600","0","1004","0","0","0","0","1004","0","0","0","0","0","3","1004","0","0","0","0","0","4","21160001","1001","0"
"211700","0","1001","0","0","0","0","1001","0","0","0","0","0","3","1001","0","0","0","0","0","4","21170001","1","0"
"211800","0","1002","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","21180001","1002","0"
"211801","0","1002","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","21180101","1002","0"
"211802","0","1002","0","0","0","0","0","0","0","0","0","0","2","1002","0","0","0","0","0","3","21180201","1002","0"
"211901","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21190101","1","0"
"211902","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21190201","1","0"
"211903","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21190301","1","0"
"211904","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21190401","1","0"
"212001","0","1002","0","0","0","0","1","1001","0","1002","1","0","4","1","0","0","0","0","0","8","21200101","1001","1"
"212101","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","21210101","1001","1001"
"212201","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","21220101","1002","1002"
"212301","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","21230101","1001","1001"
"212401","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","21240101","1","1001"
"212501","0","1","0","0","0","0","1","1","0","0","1001","0","3","1001","0","0","0","0","0","7","21250101","1002","1002"
"212601","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","21260101","1001","1001"
"212701","0","1","0","0","0","0","1","1","0","0","1002","0","3","1002","0","0","0","0","0","7","21270101","1001","1001"
"212801","0","1","0","0","0","1","1","1","0","1","1002","0","3","1002","0","0","1001","0","0","10","21280101","1001","1001"
"212901","0","1","0","0","0","0","1002","1002","0","1001","1","0","3","1001","0","0","0","0","0","8","21290101","1002","1"
"213000","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21300001","1","0"
"213001","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21300101","1","0"
"213002","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","21300201","1","0"
"213100","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21310001","1001","0"
"213200","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21320001","1001","0"
"213201","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21320101","1001","0"
"213202","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21320201","1001","0"
"213203","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21320301","1001","0"
"213204","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21320401","1001","0"
"213300","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21330001","1001","0"
"213400","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21340001","1001","0"
"213401","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21340101","1001","0"
"213402","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21340201","1001","0"
"213500","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21350001","1001","0"
"213501","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21350101","1001","0"
"213502","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21350201","1001","0"
"213503","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21350301","1001","0"
"213600","0","1002","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21360001","1002","0"
"213601","0","1002","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21360101","1002","0"
"213700","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21370001","1001","0"
"213800","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21380001","1001","0"
"213900","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21390001","1001","0"
"214000","0","1001","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","3","21400001","1001","0"
"214100","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21410001","1001","0"
"214200","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21420001","1001","0"
"214300","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21430001","1001","0"
"214400","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21440001","1001","0"
"214501","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450101","1","0"
"214502","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450201","1","0"
"214503","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450301","1","0"
"214504","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450401","1","0"
"214505","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450501","1","0"
"214506","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450601","1","0"
"214507","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450701","1","0"
"214508","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450801","1","0"
"214509","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21450901","1","0"
"214601","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460101","1","0"
"214602","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460201","1","0"
"214603","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460301","1","0"
"214604","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460401","1","0"
"214605","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460501","1","0"
"214606","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460601","1","0"
"214607","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460701","1","0"
"214608","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460801","1","0"
"214609","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21460901","1","0"
"214701","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470101","1","0"
"214702","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470201","1","0"
"214703","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470301","1","0"
"214704","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470401","1","0"
"214705","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470501","1","0"
"214706","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470601","1","0"
"214707","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470701","1","0"
"214708","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","21470801","1","0"
"214801","0","1","0","0","0","1001","1","1","0","1","1002","0","3","1002","0","0","0","0","0","9","21480101","1001","1001"
"214901","0","1","0","0","0","1001","1002","1001","0","1002","1","0","3","1002","0","0","0","0","0","9","21490101","1001","1"
"214901","0","2001","0","0","0","0","0","0","0","0","0","0","2","2001","0","0","0","0","0","3","21490102","2002","0"
"215001","1002","1001","0","0","1","1","1002","1001","0","1001","1","0","8","1002","1001","1","1002","1","1","16","21500101","1001","1002"
"215100","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21510001","1001","0"
"215101","0","0","0","0","0","0","0","0","0","0","0","0","2","1001","0","0","0","0","0","2","21510101","1001","0"
