07341151af95182124ac0585451608bab5c81f7abd8f70a62230700c7e842ca2,92ec7ec1dc29d8f9127333007f807d3a7fb46446d1fbafe964975e36f6aa1551,cf46fc5a8b2fa4e591ea2afddd974ebeedd0f20908153d47aa6608ef4c2bcc43,2b401bd19264eb7bb11cb8a8425326590bd71837e8b12c9bc3a22b9a40489757,99dcddad127e9547c45e6f955fa4a2315c99b00e1e0166bd8fad4892c598f5f7,9a2e71fe264b740b17de933ebd6973a8a5d72b7671d835f037093569a118ab0e,596b6700fde9f1ff641c3aa33f1647ebcdfd1d30c6cf875821dd191ffaca9f4b,ff3f833ea356084f6d5371686234619382851a8e1be65c2743d0e42d7dd04046,443d6e2b968c88b7ea0f7cc923ab0890a323411a34016f405ce1f9981921830e,a4323fc13996d7719e43f23d5bcd4623a6635e8a4946cc4ca379ac97e4b10c30,a0ccc45d3349625507f49b9a915d712c8b975ef726d57588f8eb0bb4e05d60dd,9f5d8442db00cea330e04e40bfc7b9e44ee69cc25efea9602a110437650ccb90,b605c56724e682982d98a995583dce3d9a97184cee4b4336b03f2b396eca1f5a,f786e7a3e22dadd243b8f2dff31145840b5b4fdd202967f5b48ed97ddffb72c2,17a1a5a423de42f3cb24f4fe82eddca7e5ff06fded993ed831f356aa1151c657,1993928c92ab1ba4afc37a232596c3604e1c6f0834c9baa05632424ebd0c72f3,327fd6b868af5828932a1bc3be348fa6f506c0790088cc1921208d60af076c4e,d3554bbff18d834b0e881aca12202e18174799ef64bef494cb1cc85f6becd755,b653186b5fa4f3c8385ad58dbde3e9c89fc14194e188eec736541c72c959318c,cd919cacd98e2be84274fa2cdc78e62dafdfd1701252d112dc1982c67e23a4fb,e3c880d4067b7ba2ce5c36c2166a1ac9eb0c709f129a96301a241c06857f7c10,bc8f88b6185d8aeb8958e062d838cdebe11cd718861d6d638c7c6660590bd985,e04d90050f50e29ff329cddac81c84efdc5c6871f3a168731ef62354f6e858d0,015d19906dba819db8fa48390bae18007af10ecb0643c51e9ba11297532baf51,c1decc1ce443253df5ecc39ac72550093a6d7704e1fe3268c289256a308c0936,dec86cdf62eaa855e8205930b821a4a113a3a026623abaebf4555659985d99a0,7fa66ae15a4ffa6122dca9eadc1d1e02848f9be65674b531c9f80dbbf080f1f5,c56f4e7d380641c2ffab442d8a0a4e3ffba666d5914cb07ba3abcdc561f84a0b,68c75dd8f1ae23935d95fee377c83a7fd36d82ba603a4ac13cb1678042264f32,238e57b0c6add8136f2f5f5f771f32df1643753298d2beb5625456d997f26242,0cc6495ccd0dc50003d7c2745b1a1884c8720cbcd301b7a2ff02580a58c17def
"100","1003740103","100","100","100","1003740108","1003740104","6","1","100","1","100","1","1003740101","100","1","100","1","1003740105","1","100","100","1003740110","1","1003740107","1","1003740106","1003740109","1","1003740102","10037401"
"0","1003810103","100","33","100","0","1003810103","1","1","34","0","100","1","1003810101","0","1","0","1","1003810102","0","0","0","0","0","0","0","0","0","0","1003810103","10038101"
"33","1003820103","3","100","100","1003820105","1003820105","6","6","100","1","3","1","1003820101","100","1","100","1","1003820105","1","34","100","1003820104","1","1003820105","1","1003820105","1003820105","1","1003820102","10038201"
"100","1003830104","100","100","100","1003830104","1003830104","6","1","100","1","100","1","1003830101","100","1","0","1","1003830104","1","33","34","0","1","1003830104","0","1003830104","1003830103","1","1003830102","10038301"
"100","1003840103","100","100","100","1003840108","1003840104","6","1","100","1","100","1","1003840101","100","1","100","1","1003840105","1","100","100","1003840110","1","1003840107","1","1003840106","1003840109","1","1003840102","10038401"
"0","1003910103","100","33","100","0","1003910103","1","1","34","0","100","1","1003910101","0","1","0","1","1003910102","0","0","0","0","0","0","0","0","0","0","1003910103","10039101"
"33","1003920103","3","100","100","1003920105","1003920105","6","6","100","1","3","1","1003920101","100","1","100","1","1003920105","1","34","100","1003920104","1","1003920105","1","1003920105","1003920105","1","1003920102","10039201"
"100","1003930104","100","100","100","1003930104","1003930104","6","1","100","1","100","1","1003930101","100","1","0","1","1003930104","1","33","34","0","1","1003930104","0","1003930104","1003930103","1","1003930102","10039301"
"100","1003940103","100","100","100","1003940108","1003940104","6","1","100","1","100","1","1003940101","100","1","100","1","1003940105","1","100","100","1003940110","1","1003940107","1","1003940106","1003940109","1","1003940102","10039401"
"0","1004010103","100","33","100","0","1004010103","1","1","34","0","100","1","1004010101","0","1","0","1","1004010102","0","0","0","0","0","0","0","0","0","0","1004010103","10040101"
"33","1004020103","3","100","100","1004020105","1004020105","6","6","100","1","3","1","1004020101","100","1","100","1","1004020105","1","34","100","1004020104","1","1004020105","1","1004020105","1004020105","1","1004020102","10040201"
"100","1004030104","100","100","100","1004030104","1004030104","6","1","100","1","100","1","1004030101","100","1","0","1","1004030104","1","33","34","0","1","1004030104","0","1004030104","1004030103","1","1004030102","10040301"
"100","1004040103","100","100","100","1004040108","1004040104","6","1","100","1","100","1","1004040101","100","1","100","1","1004040105","1","100","100","1004040110","1","1004040107","1","1004040106","1004040109","1","1004040102","10040401"
"0","1004110103","100","33","100","0","1004110103","1","1","34","0","100","1","1004110101","0","1","0","1","1004110102","0","0","0","0","0","0","0","0","0","0","1004110103","10041101"
"33","1004120103","3","100","100","1004120105","1004120105","6","6","100","1","3","1","1004120101","100","1","100","1","1004120105","1","34","100","1004120104","1","1004120105","1","1004120105","1004120105","1","1004120102","10041201"
"100","1004130104","100","100","100","1004130104","1004130104","6","1","100","1","100","1","1004130101","100","1","0","1","1004130104","1","33","34","0","1","1004130104","0","1004130104","1004130103","1","1004130102","10041301"
"100","1004140103","100","100","100","1004140108","1004140104","6","1","100","1","100","1","1004140101","100","1","100","1","1004140105","1","100","100","1004140110","1","1004140107","1","1004140106","1004140109","1","1004140102","10041401"
"0","1004210103","100","33","100","0","1004210103","1","1","34","0","100","1","1004210101","0","1","0","1","1004210102","0","0","0","0","0","0","0","0","0","0","1004210103","10042101"
"33","1004220103","3","100","100","1004220105","1004220105","6","6","100","1","3","1","1004220101","100","1","100","1","1004220105","1","34","100","1004220104","1","1004220105","1","1004220105","1004220105","1","1004220102","10042201"
"100","1004230104","100","100","100","1004230104","1004230104","6","1","100","1","100","1","1004230101","100","1","0","1","1004230104","1","33","34","0","1","1004230104","0","1004230104","1004230103","1","1004230102","10042301"
"100","1004240103","100","100","100","1004240108","1004240104","6","1","100","1","100","1","1004240101","100","1","100","1","1004240105","1","100","100","1004240110","1","1004240107","1","1004240106","1004240109","1","1004240102","10042401"
"0","1004310103","100","33","100","0","1004310103","1","1","34","0","100","1","1004310101","0","1","0","1","1004310102","0","0","0","0","0","0","0","0","0","0","1004310103","10043101"
"33","1004320103","3","100","100","1004320105","1004320105","6","6","100","1","3","1","1004320101","100","1","100","1","1004320105","1","34","100","1004320104","1","1004320105","1","1004320105","1004320105","1","1004320102","10043201"
"100","1004330104","100","100","100","1004330104","1004330104","6","1","100","1","100","1","1004330101","100","1","0","1","1004330104","1","33","34","0","1","1004330104","0","1004330104","1004330103","1","1004330102","10043301"
"100","1004340103","100","100","100","1004340108","1004340104","6","1","100","1","100","1","1004340101","100","1","100","1","1004340105","1","100","100","1004340110","1","1004340107","1","1004340106","1004340109","1","1004340102","10043401"
"0","1004410103","100","33","100","0","1004410103","1","1","34","0","100","1","1004410101","0","1","0","1","1004410102","0","0","0","0","0","0","0","0","0","0","1004410103","10044101"
"33","1004420103","3","100","100","1004420105","1004420105","6","6","100","1","3","1","1004420101","100","1","100","1","1004420105","1","34","100","1004420104","1","1004420105","1","1004420105","1004420105","1","1004420102","10044201"
"100","1004430104","100","100","100","1004430104","1004430104","6","1","100","1","100","1","1004430101","100","1","0","1","1004430104","1","33","34","0","1","1004430104","0","1004430104","1004430103","1","1004430102","10044301"
"100","1004440103","100","100","100","1004440108","1004440104","6","1","100","1","100","1","1004440101","100","1","100","1","1004440105","1","100","100","1004440110","1","1004440107","1","1004440106","1004440109","1","1004440102","10044401"
"0","1004510103","100","33","100","0","1004510103","1","1","34","0","100","1","1004510101","0","1","0","1","1004510102","0","0","0","0","0","0","0","0","0","0","1004510103","10045101"
"33","1004520103","3","100","100","1004520105","1004520105","6","6","100","1","3","1","1004520101","100","1","100","1","1004520105","1","34","100","1004520104","1","1004520105","1","1004520105","1004520105","1","1004520102","10045201"
"100","1004530104","100","100","100","1004530104","1004530104","6","1","100","1","100","1","1004530101","100","1","0","1","1004530104","1","33","34","0","1","1004530104","0","1004530104","1004530103","1","1004530102","10045301"
"100","1004540103","100","100","100","1004540108","1004540104","6","1","100","1","100","1","1004540101","100","1","100","1","1004540105","1","100","100","1004540110","1","1004540107","1","1004540106","1004540109","1","1004540102","10045401"
"0","1004610103","100","33","100","0","1004610103","1","1","34","0","100","1","1004610101","0","1","0","1","1004610102","0","0","0","0","0","0","0","0","0","0","1004610103","10046101"
"33","1004620103","3","100","100","1004620105","1004620105","6","6","100","1","3","1","1004620101","100","1","100","1","1004620105","1","34","100","1004620104","1","1004620105","1","1004620105","1004620105","1","1004620102","10046201"
"100","1004630104","100","100","100","1004630104","1004630104","6","1","100","1","100","1","1004630101","100","1","0","1","1004630104","1","33","34","0","1","1004630104","0","1004630104","1004630103","1","1004630102","10046301"
"100","1004640103","100","100","100","1004640108","1004640104","6","1","100","1","100","1","1004640101","100","1","100","1","1004640105","1","100","100","1004640110","1","1004640107","1","1004640106","1004640109","1","1004640102","10046401"
"0","1004710103","100","33","100","0","1004710103","1","1","34","0","100","1","1004710101","0","1","0","1","1004710102","0","0","0","0","0","0","0","0","0","0","1004710103","10047101"
"33","1004720103","3","100","100","1004720105","1004720105","6","6","100","1","3","1","1004720101","100","1","100","1","1004720105","1","34","100","1004720104","1","1004720105","1","1004720105","1004720105","1","1004720102","10047201"
"100","1004730104","100","100","100","1004730104","1004730104","6","1","100","1","100","1","1004730101","100","1","0","1","1004730104","1","33","34","0","1","1004730104","0","1004730104","1004730103","1","1004730102","10047301"
"100","1004740103","100","100","100","1004740108","1004740104","6","1","100","1","100","1","1004740101","100","1","100","1","1004740105","1","100","100","1004740110","1","1004740107","1","1004740106","1004740109","1","1004740102","10047401"
"0","1004810103","100","33","100","0","1004810103","1","1","34","0","100","1","1004810101","0","1","0","1","1004810102","0","0","0","0","0","0","0","0","0","0","1004810103","10048101"
"33","1004820103","3","100","100","1004820105","1004820105","6","6","100","1","3","1","1004820101","100","1","100","1","1004820105","1","34","100","1004820104","1","1004820105","1","1004820105","1004820105","1","1004820102","10048201"
"100","1004830104","100","100","100","1004830104","1004830104","6","1","100","1","100","1","1004830101","100","1","0","1","1004830104","1","33","34","0","1","1004830104","0","1004830104","1004830103","1","1004830102","10048301"
"100","1004840103","100","100","100","1004840108","1004840104","6","1","100","1","100","1","1004840101","100","1","100","1","1004840105","1","100","100","1004840110","1","1004840107","1","1004840106","1004840109","1","1004840102","10048401"
"0","1004910103","100","33","100","0","1004910103","1","1","34","0","100","1","1004910101","0","1","0","1","1004910102","0","0","0","0","0","0","0","0","0","0","1004910103","10049101"
"33","1004920103","3","100","100","1004920105","1004920105","6","6","100","1","3","1","1004920101","100","1","100","1","1004920105","1","34","100","1004920104","1","1004920105","1","1004920105","1004920105","1","1004920102","10049201"
"100","1004930104","100","100","100","1004930104","1004930104","6","1","100","1","100","1","1004930101","100","1","0","1","1004930104","1","33","34","0","1","1004930104","0","1004930104","1004930103","1","1004930102","10049301"
"100","1004940103","100","100","100","1004940108","1004940104","6","1","100","1","100","1","1004940101","100","1","100","1","1004940105","1","100","100","1004940110","1","1004940107","1","1004940106","1004940109","1","1004940102","10049401"
"0","1005010103","100","33","100","0","1005010103","1","1","34","0","100","1","1005010101","0","1","0","1","1005010102","0","0","0","0","0","0","0","0","0","0","1005010103","10050101"
"33","1005020103","3","100","100","1005020105","1005020105","6","6","100","1","3","1","1005020101","100","1","100","1","1005020105","1","34","100","1005020104","1","1005020105","1","1005020105","1005020105","1","1005020102","10050201"
"100","1005030104","100","100","100","1005030104","1005030104","6","1","100","1","100","1","1005030101","100","1","0","1","1005030104","1","33","34","0","1","1005030104","0","1005030104","1005030103","1","1005030102","10050301"
"100","1005040103","100","100","100","1005040108","1005040104","6","1","100","1","100","1","1005040101","100","1","100","1","1005040105","1","100","100","1005040110","1","1005040107","1","1005040106","1005040109","1","1005040102","10050401"
"0","1005110103","100","33","100","0","1005110103","1","1","34","0","100","1","1005110101","0","1","0","1","1005110102","0","0","0","0","0","0","0","0","0","0","1005110103","10051101"
"33","1005120103","3","100","100","1005120105","1005120105","6","6","100","1","3","1","1005120101","100","1","100","1","1005120105","1","34","100","1005120104","1","1005120105","1","1005120105","1005120105","1","1005120102","10051201"
"100","1005130104","100","100","100","1005130104","1005130104","6","1","100","1","100","1","1005130101","100","1","0","1","1005130104","1","33","34","0","1","1005130104","0","1005130104","1005130103","1","1005130102","10051301"
"100","1005140103","100","100","100","1005140108","1005140104","6","1","100","1","100","1","1005140101","100","1","100","1","1005140105","1","100","100","1005140110","1","1005140107","1","1005140106","1005140109","1","1005140102","10051401"
"0","1005210103","100","33","100","0","1005210103","1","1","34","0","100","1","1005210101","0","1","0","1","1005210102","0","0","0","0","0","0","0","0","0","0","1005210103","10052101"
"33","1005220103","3","100","100","1005220105","1005220105","6","6","100","1","3","1","1005220101","100","1","100","1","1005220105","1","34","100","1005220104","1","1005220105","1","1005220105","1005220105","1","1005220102","10052201"
"100","1005230104","100","100","100","1005230104","1005230104","6","1","100","1","100","1","1005230101","100","1","0","1","1005230104","1","33","34","0","1","1005230104","0","1005230104","1005230103","1","1005230102","10052301"
"100","1005240103","100","100","100","1005240108","1005240104","6","1","100","1","100","1","1005240101","100","1","100","1","1005240105","1","100","100","1005240110","1","1005240107","1","1005240106","1005240109","1","1005240102","10052401"
"0","1005310103","100","33","100","0","1005310103","1","1","34","0","100","1","1005310101","0","1","0","1","1005310102","0","0","0","0","0","0","0","0","0","0","1005310103","10053101"
"33","1005320103","3","100","100","1005320105","1005320105","6","6","100","1","3","1","1005320101","100","1","100","1","1005320105","1","34","100","1005320104","1","1005320105","1","1005320105","1005320105","1","1005320102","10053201"
"100","1005330104","100","100","100","1005330104","1005330104","6","1","100","1","100","1","1005330101","100","1","0","1","1005330104","1","33","34","0","1","1005330104","0","1005330104","1005330103","1","1005330102","10053301"
"100","1005340103","100","100","100","1005340108","1005340104","6","1","100","1","100","1","1005340101","100","1","100","1","1005340105","1","100","100","1005340110","1","1005340107","1","1005340106","1005340109","1","1005340102","10053401"
"0","1005410103","100","33","100","0","1005410103","1","1","34","0","100","1","1005410101","0","1","0","1","1005410102","0","0","0","0","0","0","0","0","0","0","1005410103","10054101"
"33","1005420103","3","100","100","1005420105","1005420105","6","6","100","1","3","1","1005420101","100","1","100","1","1005420105","1","34","100","1005420104","1","1005420105","1","1005420105","1005420105","1","1005420102","10054201"
"100","1005430104","100","100","100","1005430104","1005430104","6","1","100","1","100","1","1005430101","100","1","0","1","1005430104","1","33","34","0","1","1005430104","0","1005430104","1005430103","1","1005430102","10054301"
"100","1005440103","100","100","100","1005440108","1005440104","6","1","100","1","100","1","1005440101","100","1","100","1","1005440105","1","100","100","1005440110","1","1005440107","1","1005440106","1005440109","1","1005440102","10054401"
"0","1005510103","100","33","100","0","1005510103","1","1","34","0","100","1","1005510101","0","1","0","1","1005510102","0","0","0","0","0","0","0","0","0","0","1005510103","10055101"
"33","1005520103","3","100","100","1005520105","1005520105","6","6","100","1","3","1","1005520101","100","1","100","1","1005520105","1","34","100","1005520104","1","1005520105","1","1005520105","1005520105","1","1005520102","10055201"
"100","1005530104","100","100","100","1005530104","1005530104","6","1","100","1","100","1","1005530101","100","1","0","1","1005530104","1","33","34","0","1","1005530104","0","1005530104","1005530103","1","1005530102","10055301"
"100","1005540103","100","100","100","1005540108","1005540104","6","1","100","1","100","1","1005540101","100","1","100","1","1005540105","1","100","100","1005540110","1","1005540107","1","1005540106","1005540109","1","1005540102","10055401"
"0","1005610103","100","33","100","0","1005610103","1","1","34","0","100","1","1005610101","0","1","0","1","1005610102","0","0","0","0","0","0","0","0","0","0","1005610103","10056101"
"33","1005620103","3","100","100","1005620105","1005620105","6","6","100","1","3","1","1005620101","100","1","100","1","1005620105","1","34","100","1005620104","1","1005620105","1","1005620105","1005620105","1","1005620102","10056201"
"100","1005630104","100","100","100","1005630104","1005630104","6","1","100","1","100","1","1005630101","100","1","0","1","1005630104","1","33","34","0","1","1005630104","0","1005630104","1005630103","1","1005630102","10056301"
"100","1005640103","100","100","100","1005640108","1005640104","6","1","100","1","100","1","1005640101","100","1","100","1","1005640105","1","100","100","1005640110","1","1005640107","1","1005640106","1005640109","1","1005640102","10056401"
"0","1005710103","100","33","100","0","1005710103","1","1","34","0","100","1","1005710101","0","1","0","1","1005710102","0","0","0","0","0","0","0","0","0","0","1005710103","10057101"
"33","1005720103","3","100","100","1005720105","1005720105","6","6","100","1","3","1","1005720101","100","1","100","1","1005720105","1","34","100","1005720104","1","1005720105","1","1005720105","1005720105","1","1005720102","10057201"
"100","1005730104","100","100","100","1005730104","1005730104","6","1","100","1","100","1","1005730101","100","1","0","1","1005730104","1","33","34","0","1","1005730104","0","1005730104","1005730103","1","1005730102","10057301"
"100","1005740103","100","100","100","1005740108","1005740104","6","1","100","1","100","1","1005740101","100","1","100","1","1005740105","1","100","100","1005740110","1","1005740107","1","1005740106","1005740109","1","1005740102","10057401"
"0","1005810103","100","33","100","0","1005810103","1","1","34","0","100","1","1005810101","0","1","0","1","1005810102","0","0","0","0","0","0","0","0","0","0","1005810103","10058101"
"33","1005820103","3","100","100","1005820105","1005820105","6","6","100","1","3","1","1005820101","100","1","100","1","1005820105","1","34","100","1005820104","1","1005820105","1","1005820105","1005820105","1","1005820102","10058201"
"100","1005830104","100","100","100","1005830104","1005830104","6","1","100","1","100","1","1005830101","100","1","0","1","1005830104","1","33","34","0","1","1005830104","0","1005830104","1005830103","1","1005830102","10058301"
"100","1005840103","100","100","100","1005840108","1005840104","6","1","100","1","100","1","1005840101","100","1","100","1","1005840105","1","100","100","1005840110","1","1005840107","1","1005840106","1005840109","1","1005840102","10058401"
"0","1005910103","100","33","100","0","1005910103","1","1","34","0","100","1","1005910101","0","1","0","1","1005910102","0","0","0","0","0","0","0","0","0","0","1005910103","10059101"
"33","1005920103","3","100","100","1005920105","1005920105","6","6","100","1","3","1","1005920101","100","1","100","1","1005920105","1","34","100","1005920104","1","1005920105","1","1005920105","1005920105","1","1005920102","10059201"
"100","1005930104","100","100","100","1005930104","1005930104","6","1","100","1","100","1","1005930101","100","1","0","1","1005930104","1","33","34","0","1","1005930104","0","1005930104","1005930103","1","1005930102","10059301"
"100","1005940103","100","100","100","1005940108","1005940104","6","1","100","1","100","1","1005940101","100","1","100","1","1005940105","1","100","100","1005940110","1","1005940107","1","1005940106","1005940109","1","1005940102","10059401"
"0","1006010103","100","33","100","0","1006010103","1","1","34","0","100","1","1006010101","0","1","0","1","1006010102","0","0","0","0","0","0","0","0","0","0","1006010103","10060101"
"33","1006020103","3","100","100","1006020105","1006020105","6","6","100","1","3","1","1006020101","100","1","100","1","1006020105","1","34","100","1006020104","1","1006020105","1","1006020105","1006020105","1","1006020102","10060201"
"100","1006030104","100","100","100","1006030104","1006030104","6","1","100","1","100","1","1006030101","100","1","0","1","1006030104","1","33","34","0","1","1006030104","0","1006030104","1006030103","1","1006030102","10060301"
"100","1006040103","100","100","100","1006040108","1006040104","6","1","100","1","100","1","1006040101","100","1","100","1","1006040105","1","100","100","1006040110","1","1006040107","1","1006040106","1006040109","1","1006040102","10060401"
"0","1006110103","100","33","100","0","1006110103","1","1","34","0","100","1","1006110101","0","1","0","1","1006110102","0","0","0","0","0","0","0","0","0","0","1006110103","10061101"
"33","1006120103","3","100","100","1006120105","1006120105","6","6","100","1","3","1","1006120101","100","1","100","1","1006120105","1","34","100","1006120104","1","1006120105","1","1006120105","1006120105","1","1006120102","10061201"
"100","1006130104","100","100","100","1006130104","1006130104","6","1","100","1","100","1","1006130101","100","1","0","1","1006130104","1","33","34","0","1","1006130104","0","1006130104","1006130103","1","1006130102","10061301"
"100","1006140103","100","100","100","1006140108","1006140104","6","1","100","1","100","1","1006140101","100","1","100","1","1006140105","1","100","100","1006140110","1","1006140107","1","1006140106","1006140109","1","1006140102","10061401"
"0","1006210103","100","33","100","0","1006210103","1","1","34","0","100","1","1006210101","0","1","0","1","1006210102","0","0","0","0","0","0","0","0","0","0","1006210103","10062101"
"33","1006220103","3","100","100","1006220105","1006220105","6","6","100","1","3","1","1006220101","100","1","100","1","1006220105","1","34","100","1006220104","1","1006220105","1","1006220105","1006220105","1","1006220102","10062201"
"100","1006230104","100","100","100","1006230104","1006230104","6","1","100","1","100","1","1006230101","100","1","0","1","1006230104","1","33","34","0","1","1006230104","0","1006230104","1006230103","1","1006230102","10062301"
"100","1006240103","100","100","100","1006240108","1006240104","6","1","100","1","100","1","1006240101","100","1","100","1","1006240105","1","100","100","1006240110","1","1006240107","1","1006240106","1006240109","1","1006240102","10062401"
"0","1006310103","100","33","100","0","1006310103","1","1","34","0","100","1","1006310101","0","1","0","1","1006310102","0","0","0","0","0","0","0","0","0","0","1006310103","10063101"
"33","1006320103","3","100","100","1006320105","1006320105","6","6","100","1","3","1","1006320101","100","1","100","1","1006320105","1","34","100","1006320104","1","1006320105","1","1006320105","1006320105","1","1006320102","10063201"
"100","1006330104","100","100","100","1006330104","1006330104","6","1","100","1","100","1","1006330101","100","1","0","1","1006330104","1","33","34","0","1","1006330104","0","1006330104","1006330103","1","1006330102","10063301"
"100","1006340103","100","100","100","1006340108","1006340104","6","1","100","1","100","1","1006340101","100","1","100","1","1006340105","1","100","100","1006340110","1","1006340107","1","1006340106","1006340109","1","1006340102","10063401"
"0","1006410103","100","33","100","0","1006410103","1","1","34","0","100","1","1006410101","0","1","0","1","1006410102","0","0","0","0","0","0","0","0","0","0","1006410103","10064101"
"33","1006420103","3","100","100","1006420105","1006420105","6","6","100","1","3","1","1006420101","100","1","100","1","1006420105","1","34","100","1006420104","1","1006420105","1","1006420105","1006420105","1","1006420102","10064201"
"100","1006430104","100","100","100","1006430104","1006430104","6","1","100","1","100","1","1006430101","100","1","0","1","1006430104","1","33","34","0","1","1006430104","0","1006430104","1006430103","1","1006430102","10064301"
"100","1006440103","100","100","100","1006440108","1006440104","6","1","100","1","100","1","1006440101","100","1","100","1","1006440105","1","100","100","1006440110","1","1006440107","1","1006440106","1006440109","1","1006440102","10064401"
"0","1006510103","100","33","100","0","1006510103","1","1","34","0","100","1","1006510101","0","1","0","1","1006510102","0","0","0","0","0","0","0","0","0","0","1006510103","10065101"
"33","1006520103","3","100","100","1006520105","1006520105","6","6","100","1","3","1","1006520101","100","1","100","1","1006520105","1","34","100","1006520104","1","1006520105","1","1006520105","1006520105","1","1006520102","10065201"
"100","1006530104","100","100","100","1006530104","1006530104","6","1","100","1","100","1","1006530101","100","1","0","1","1006530104","1","33","34","0","1","1006530104","0","1006530104","1006530103","1","1006530102","10065301"
"100","1006540103","100","100","100","1006540108","1006540104","6","1","100","1","100","1","1006540101","100","1","100","1","1006540105","1","100","100","1006540110","1","1006540107","1","1006540106","1006540109","1","1006540102","10065401"
"0","1006610103","100","33","100","0","1006610103","1","1","34","0","100","1","1006610101","0","1","0","1","1006610102","0","0","0","0","0","0","0","0","0","0","1006610103","10066101"
"33","1006620103","3","100","100","1006620105","1006620105","6","6","100","1","3","1","1006620101","100","1","100","1","1006620105","1","34","100","1006620104","1","1006620105","1","1006620105","1006620105","1","1006620102","10066201"
"100","1006630104","100","100","100","1006630104","1006630104","6","1","100","1","100","1","1006630101","100","1","0","1","1006630104","1","33","34","0","1","1006630104","0","1006630104","1006630103","1","1006630102","10066301"
"100","1006640103","100","100","100","1006640108","1006640104","6","1","100","1","100","1","1006640101","100","1","100","1","1006640105","1","100","100","1006640110","1","1006640107","1","1006640106","1006640109","1","1006640102","10066401"
"0","1006710103","100","33","100","0","1006710103","1","1","34","0","100","1","1006710101","0","1","0","1","1006710102","0","0","0","0","0","0","0","0","0","0","1006710103","10067101"
"33","1006720103","3","100","100","1006720105","1006720105","6","6","100","1","3","1","1006720101","100","1","100","1","1006720105","1","34","100","1006720104","1","1006720105","1","1006720105","1006720105","1","1006720102","10067201"
"100","1006730104","100","100","100","1006730104","1006730104","6","1","100","1","100","1","1006730101","100","1","0","1","1006730104","1","33","34","0","1","1006730104","0","1006730104","1006730103","1","1006730102","10067301"
"100","1006740103","100","100","100","1006740108","1006740104","6","1","100","1","100","1","1006740101","100","1","100","1","1006740105","1","100","100","1006740110","1","1006740107","1","1006740106","1006740109","1","1006740102","10067401"
"0","1006810103","100","33","100","0","1006810103","1","1","34","0","100","1","1006810101","0","1","0","1","1006810102","0","0","0","0","0","0","0","0","0","0","1006810103","10068101"
"33","1006820103","3","100","100","1006820105","1006820105","6","6","100","1","3","1","1006820101","100","1","100","1","1006820105","1","34","100","1006820104","1","1006820105","1","1006820105","1006820105","1","1006820102","10068201"
"100","1006830104","100","100","100","1006830104","1006830104","6","1","100","1","100","1","1006830101","100","1","0","1","1006830104","1","33","34","0","1","1006830104","0","1006830104","1006830103","1","1006830102","10068301"
"100","1006840103","100","100","100","1006840108","1006840104","6","1","100","1","100","1","1006840101","100","1","100","1","1006840105","1","100","100","1006840110","1","1006840107","1","1006840106","1006840109","1","1006840102","10068401"
"0","1006910103","100","33","100","0","1006910103","1","1","34","0","100","1","1006910101","0","1","0","1","1006910102","0","0","0","0","0","0","0","0","0","0","1006910103","10069101"
"33","1006920103","3","100","100","1006920105","1006920105","6","6","100","1","3","1","1006920101","100","1","100","1","1006920105","1","34","100","1006920104","1","1006920105","1","1006920105","1006920105","1","1006920102","10069201"
"100","1006930104","100","100","100","1006930104","1006930104","6","1","100","1","100","1","1006930101","100","1","0","1","1006930104","1","33","34","0","1","1006930104","0","1006930104","1006930103","1","1006930102","10069301"
"100","1006940103","100","100","100","1006940108","1006940104","6","1","100","1","100","1","1006940101","100","1","100","1","1006940105","1","100","100","1006940110","1","1006940107","1","1006940106","1006940109","1","1006940102","10069401"
"0","1007010103","100","33","100","0","1007010103","1","1","34","0","100","1","1007010101","0","1","0","1","1007010102","0","0","0","0","0","0","0","0","0","0","1007010103","10070101"
"33","1007020103","3","100","100","1007020105","1007020105","6","6","100","1","3","1","1007020101","100","1","100","1","1007020105","1","34","100","1007020104","1","1007020105","1","1007020105","1007020105","1","1007020102","10070201"
"100","1007030104","100","100","100","1007030104","1007030104","6","1","100","1","100","1","1007030101","100","1","0","1","1007030104","1","33","34","0","1","1007030104","0","1007030104","1007030103","1","1007030102","10070301"
"100","1007040103","100","100","100","1007040108","1007040104","6","1","100","1","100","1","1007040101","100","1","100","1","1007040105","1","100","100","1007040110","1","1007040107","1","1007040106","1007040109","1","1007040102","10070401"
"0","1007110103","100","33","100","0","1007110103","1","1","34","0","100","1","1007110101","0","1","0","1","1007110102","0","0","0","0","0","0","0","0","0","0","1007110103","10071101"
"33","1007120103","3","100","100","1007120105","1007120105","6","6","100","1","3","1","1007120101","100","1","100","1","1007120105","1","34","100","1007120104","1","1007120105","1","1007120105","1007120105","1","1007120102","10071201"
"100","1007130104","100","100","100","1007130104","1007130104","6","1","100","1","100","1","1007130101","100","1","0","1","1007130104","1","33","34","0","1","1007130104","0","1007130104","1007130103","1","1007130102","10071301"
"100","1007140103","100","100","100","1007140108","1007140104","6","1","100","1","100","1","1007140101","100","1","100","1","1007140105","1","100","100","1007140110","1","1007140107","1","1007140106","1007140109","1","1007140102","10071401"
"0","1007210103","100","33","100","0","1007210103","1","1","34","0","100","1","1007210101","100","1","0","1","1007210102","1","0","0","0","0","0","0","1007210104","0","0","1007210103","10072101"
