964a2907e8345b2555f71307969b9d2370a0fc4eabced79d63ec7977c50a8453,a2e53506d6d07a6aaf3f5635f31768c09d8f37c532983fbbc910eed525cd795a,60563c2c941ee8736b3706ab3ba1dfa47b5a2383e8494fdf081b07abb0236fb2,614758004cfc4b3c987f89b4901396678992ffb6fc67baf56f2b58650773c039,56df11643e6aed42e9cfcd2a46906991e49ee23f0d44d0fa112aa2fd484374a3,dd463943497eb0f2e258269da91884688c03192b9bd76fd60cf00ff7290c7317,2b14015a0f290a5c2d6b47c9e4247d6ed9a679c5cab324bc66c1fc1135827901,6e39634e0419598b7f126b342fef8afcf3eab7f800b0a0fa0542dd9f0e4832d3,bd7e743782cb4cbb8409e907d4f7a415ac21aa6dcb47b8f10605cd7bbf8bd7e2,c36edb4c06250555aa219009dad064f40282bf674b1feb60cec08d29b9f0eda5,1ae97367b960f1b9773669aa088695029e8729993eaf8ecab2f914072a92bf0a,dca5de40aefd471e442793400e2c7200ddaf639140369d0808c9b8bbce4b8faa,d4d3c8eaf213858c0cdcca9b74554bd93ad241a02b5cd7b4d158f1cda67bca23,0ea29776e17aee15c8adad1f3db50c46650dbaf31a5d1ed4836926fd020562fb,78c9d6cb3c5a75836cf121e6412270099683b7aa1cf8c3c6344b92145892523e,5b1e8e2dc212bd6bc5720a6e3734d9cf993dbd8db79fb7b1772ba6789f10fd33,6953512fd3329f98c53d69dc30046fe091d95b590b0bc6d7261edceb977d72f7,2b4b9515fd6ab35480169213db1b1dbef585046494ffcc8823d9987855f232cd,01dd923d8974c29f60aa67171c2a36880577a2227a7a88d44d7816c161c2cf27,0f17cfdaed2afaaa13c257bc7f7d0388beaef5a90f72c7502201e67763a2c9b3,e57a05fc3fd896801446358f957c62191dfe25dfcd6b6c640499b3fed5684fed,b91df7253529783423f97aabbf1f27a76164a7f8c13ff5d204430c7017d7a6ed,999221158e02d09c65c5d22dad2007de6124c04ac85a6819484b8f9847b83d3e,8c7e695263401f0ae7fc4971814e19009155ab91fbfe103071b7754625e38c0d,cd5dce800ceec24c1d23d4ab643a230e3962c52a0ac6e195141473b9a1bdc751,567ac5197903286336e98e77288ab0284a634f34784e6ddb8df7af288b1d17bc,8c677bcad2d089d8f7e9e1fa9f2f17731aea524ed7d90bdb77e230b11f0d72f0,e30b828faef22c8e22b7ddb823fb2e615b2b8e69a005e0ae8ef30f6159d425d9,c020d051f724a145cedb3011aaa61c6164fd8de230c24d1a85139ca1f8ef2f90,a5628194717bdacd4b5d8fe1a5343fd415e25eeef96c123e0dbe78cb884f6554,393cec9574528709a68a1e9d6a67cb76ab7390fcbdad356d4e29b0342b49057a,1301548435086a864269f534e2d504edcb4a010486a8e1b94964aa8b49153607,5c18bf8a0b4ab2f8cc406cdb1ce054ada5ba9c95cb96d372c9de069592f8ce72,e004ec52299aaf8fc7357c33c6b638a05d4a81b2bed700e0371d23046d83902f,40e9eb65ef15e200758851940c6e342bea3462b21d0f60e0225e9160bcb1eb24,784f2fd45d17c99faaf742d8b8b41d79b6135d546fc4a3718623dc2ddd7d4408,f795a43fe2ae640487983265f227e3684fb4dd7bc9c9c3403ec9882bf1155e4d,9193f56d1d22b311cae571bb58a8cab02ff91993389f989435b7fae5cdfb99af,bfa0e252864fb6296373ac5f709ced819c0d4df3c69809bc20f19f70568424b0
"1","1.5","401044141","1004102","10250103","0.03","1004203","1004204","1004205","0","80","401044131","1","710011","1","1004101","10250102","401044121","1","1000000","10250101","1","10250105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401044151","401044111","1004103","1025","10250104","1.2","1.2","1004201"
"3","1.5","401044141","1004107","10250103","0.03","1004208","1004209","1004210","0","81","401044131","2","710011","1","1004106","10250102","401044121","2","1000000","10250101","1","10250105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401044151","401044111","1004108","1025","10250104","1.2","1.2","1004206"
"10","2","401044191","1004107","10250103","0.06","1004208","1004209","1004210","0","82","401044181","4","710011","2","1004106","10250102","401044171","4","1000000","10250101","2","10250105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401044201","401044161","1004108","1025","10250104","1.6","1.6","1004206"
"34","2.6","401044241","1004107","10250103","0.06","1004208","1004209","1004210","0","83","401044231","11","710011","3","1004106","10250102","401044221","11","1000000","10250101","2","10250105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401044251","401044211","1004108","1025","10250104","2","2","1004206"
"-1","4","401044291","1004107","10250103","0.06","1004208","1004209","1004210","0","84","401044281","35","710011","4","1004106","10250102","401044271","35","1000000","10250101","2","10250105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401044301","401044261","1004108","1025","10250104","3.5","3.5","1004206"
"1","1.5","401044491","1004102","10260103","0.03","1004203","1004204","1004205","0","85","401044481","1","710021","1","1004101","10260102","401044471","1","1000000","10260101","1","10260105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401044501","401044461","1004103","1026","10260104","1.2","1.2","1004201"
"3","1.5","401044491","1004107","10260103","0.03","1004208","1004209","1004210","0","86","401044481","2","710021","1","1004106","10260102","401044471","2","1000000","10260101","1","10260105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401044501","401044461","1004108","1026","10260104","1.2","1.2","1004206"
"10","2","401044541","1004107","10260103","0.06","1004208","1004209","1004210","0","87","401044531","4","710021","2","1004106","10260102","401044521","4","1000000","10260101","2","10260105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401044551","401044511","1004108","1026","10260104","1.6","1.6","1004206"
"34","2.6","401044591","1004107","10260103","0.06","1004208","1004209","1004210","0","88","401044581","11","710021","3","1004106","10260102","401044571","11","1000000","10260101","2","10260105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401044601","401044561","1004108","1026","10260104","2","2","1004206"
"-1","4","401044641","1004107","10260103","0.06","1004208","1004209","1004210","0","89","401044631","35","710021","4","1004106","10260102","401044621","35","1000000","10260101","2","10260105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401044651","401044611","1004108","1026","10260104","3.5","3.5","1004206"
"1","1.5","401044841","1004102","10270103","0.03","1004203","1004204","1004205","0","90","401044831","1","710031","1","1004101","10270102","401044821","1","1000000","10270101","1","10270105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401044851","401044811","1004103","1027","10270104","1.2","1.2","1004201"
"3","1.5","401044841","1004107","10270103","0.03","1004208","1004209","1004210","0","91","401044831","2","710031","1","1004106","10270102","401044821","2","1000000","10270101","1","10270105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401044851","401044811","1004108","1027","10270104","1.2","1.2","1004206"
"10","2","401044891","1004107","10270103","0.06","1004208","1004209","1004210","0","92","401044881","4","710031","2","1004106","10270102","401044871","4","1000000","10270101","2","10270105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401044901","401044861","1004108","1027","10270104","1.6","1.6","1004206"
"34","2.6","401044941","1004107","10270103","0.06","1004208","1004209","1004210","0","93","401044931","11","710031","3","1004106","10270102","401044921","11","1000000","10270101","2","10270105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401044951","401044911","1004108","1027","10270104","2","2","1004206"
"-1","4","401044991","1004107","10270103","0.06","1004208","1004209","1004210","0","94","401044981","35","710031","4","1004106","10270102","401044971","35","1000000","10270101","2","10270105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401045001","401044961","1004108","1027","10270104","3.5","3.5","1004206"
"1","1.5","401045191","1004102","10280103","0.03","1004203","1004204","1004205","0","95","401045181","1","710041","1","1004101","10280102","401045171","1","1000000","10280101","1","10280105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401045201","401045161","1004103","1028","10280104","1.2","1.2","1004201"
"3","1.5","401045191","1004107","10280103","0.03","1004208","1004209","1004210","0","96","401045181","2","710041","1","1004106","10280102","401045171","2","1000000","10280101","1","10280105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401045201","401045161","1004108","1028","10280104","1.2","1.2","1004206"
"10","2","401045241","1004107","10280103","0.06","1004208","1004209","1004210","0","97","401045231","4","710041","2","1004106","10280102","401045221","4","1000000","10280101","2","10280105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401045251","401045211","1004108","1028","10280104","1.6","1.6","1004206"
"34","2.6","401045291","1004107","10280103","0.06","1004208","1004209","1004210","0","98","401045281","11","710041","3","1004106","10280102","401045271","11","1000000","10280101","2","10280105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401045301","401045261","1004108","1028","10280104","2","2","1004206"
"-1","4","401045341","1004107","10280103","0.06","1004208","1004209","1004210","0","99","401045331","35","710041","4","1004106","10280102","401045321","35","1000000","10280101","2","10280105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401045351","401045311","1004108","1028","10280104","3.5","3.5","1004206"
"1","1.5","401045541","1004102","10290103","0.03","1004203","1004204","1004205","0","100","401045531","1","710051","1","1004101","10290102","401045521","1","1000000","10290101","1","10290105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401045551","401045511","1004103","1029","10290104","1.2","1.2","1004201"
"3","1.5","401045541","1004107","10290103","0.03","1004208","1004209","1004210","0","101","401045531","2","710051","1","1004106","10290102","401045521","2","1000000","10290101","1","10290105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401045551","401045511","1004108","1029","10290104","1.2","1.2","1004206"
"10","2","401045591","1004107","10290103","0.06","1004208","1004209","1004210","0","102","401045581","4","710051","2","1004106","10290102","401045571","4","1000000","10290101","2","10290105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401045601","401045561","1004108","1029","10290104","1.6","1.6","1004206"
"34","2.6","401045641","1004107","10290103","0.06","1004208","1004209","1004210","0","103","401045631","11","710051","3","1004106","10290102","401045621","11","1000000","10290101","2","10290105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401045651","401045611","1004108","1029","10290104","2","2","1004206"
"-1","4","401045691","1004107","10290103","0.06","1004208","1004209","1004210","0","104","401045681","35","710051","4","1004106","10290102","401045671","35","1000000","10290101","2","10290105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401045701","401045661","1004108","1029","10290104","3.5","3.5","1004206"
"1","1.5","401045891","1004102","10300103","0.03","1004203","1004204","1004205","0","105","401045881","1","710061","1","1004101","10300102","401045871","1","1000000","10300101","1","10300105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401045901","401045861","1004103","1030","10300104","1.2","1.2","1004201"
"3","1.5","401045891","1004107","10300103","0.03","1004208","1004209","1004210","0","106","401045881","2","710061","1","1004106","10300102","401045871","2","1000000","10300101","1","10300105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401045901","401045861","1004108","1030","10300104","1.2","1.2","1004206"
"10","2","401045941","1004107","10300103","0.06","1004208","1004209","1004210","0","107","401045931","4","710061","2","1004106","10300102","401045921","4","1000000","10300101","2","10300105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401045951","401045911","1004108","1030","10300104","1.6","1.6","1004206"
"34","2.6","401045991","1004107","10300103","0.06","1004208","1004209","1004210","0","108","401045981","11","710061","3","1004106","10300102","401045971","11","1000000","10300101","2","10300105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401046001","401045961","1004108","1030","10300104","2","2","1004206"
"-1","4","401046041","1004107","10300103","0.06","1004208","1004209","1004210","0","109","401046031","35","710061","4","1004106","10300102","401046021","35","1000000","10300101","2","10300105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401046051","401046011","1004108","1030","10300104","3.5","3.5","1004206"
"1","1.5","401046241","1004102","10310103","0.03","1004203","1004204","1004205","0","110","401046231","1","710071","1","1004101","10310102","401046221","1","1000000","10310101","1","10310105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401046251","401046211","1004103","1031","10310104","1.2","1.2","1004201"
"3","1.5","401046241","1004107","10310103","0.03","1004208","1004209","1004210","0","111","401046231","2","710071","1","1004106","10310102","401046221","2","1000000","10310101","1","10310105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401046251","401046211","1004108","1031","10310104","1.2","1.2","1004206"
"10","2","401046291","1004107","10310103","0.06","1004208","1004209","1004210","0","112","401046281","4","710071","2","1004106","10310102","401046271","4","1000000","10310101","2","10310105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401046301","401046261","1004108","1031","10310104","1.6","1.6","1004206"
"34","2.6","401046341","1004107","10310103","0.06","1004208","1004209","1004210","0","113","401046331","11","710071","3","1004106","10310102","401046321","11","1000000","10310101","2","10310105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401046351","401046311","1004108","1031","10310104","2","2","1004206"
"-1","4","401046391","1004107","10310103","0.06","1004208","1004209","1004210","0","114","401046381","35","710071","4","1004106","10310102","401046371","35","1000000","10310101","2","10310105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401046401","401046361","1004108","1031","10310104","3.5","3.5","1004206"
"1","1.5","401046591","1004102","10320103","0.03","1004203","1004204","1004205","0","115","401046581","1","710081","1","1004101","10320102","401046571","1","1000000","10320101","1","10320105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401046601","401046561","1004103","1032","10320104","1.2","1.2","1004201"
"3","1.5","401046591","1004107","10320103","0.03","1004208","1004209","1004210","0","116","401046581","2","710081","1","1004106","10320102","401046571","2","1000000","10320101","1","10320105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401046601","401046561","1004108","1032","10320104","1.2","1.2","1004206"
"10","2","401046641","1004107","10320103","0.06","1004208","1004209","1004210","0","117","401046631","4","710081","2","1004106","10320102","401046621","4","1000000","10320101","2","10320105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401046651","401046611","1004108","1032","10320104","1.6","1.6","1004206"
"34","2.6","401046691","1004107","10320103","0.06","1004208","1004209","1004210","0","118","401046681","11","710081","3","1004106","10320102","401046671","11","1000000","10320101","2","10320105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401046701","401046661","1004108","1032","10320104","2","2","1004206"
"-1","4","401046741","1004107","10320103","0.06","1004208","1004209","1004210","0","119","401046731","35","710081","4","1004106","10320102","401046721","35","1000000","10320101","2","10320105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401046751","401046711","1004108","1032","10320104","3.5","3.5","1004206"
"1","1.5","401046941","1004102","10330103","0.03","1004203","1004204","1004205","0","120","401046931","1","710091","1","1004101","10330102","401046921","1","1000000","10330101","1","10330105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401046951","401046911","1004103","1033","10330104","1.2","1.2","1004201"
"3","1.5","401046941","1004107","10330103","0.03","1004208","1004209","1004210","0","121","401046931","2","710091","1","1004106","10330102","401046921","2","1000000","10330101","1","10330105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401046951","401046911","1004108","1033","10330104","1.2","1.2","1004206"
"10","2","401046991","1004107","10330103","0.06","1004208","1004209","1004210","0","122","401046981","4","710091","2","1004106","10330102","401046971","4","1000000","10330101","2","10330105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401047001","401046961","1004108","1033","10330104","1.6","1.6","1004206"
"34","2.6","401047041","1004107","10330103","0.06","1004208","1004209","1004210","0","123","401047031","11","710091","3","1004106","10330102","401047021","11","1000000","10330101","2","10330105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401047051","401047011","1004108","1033","10330104","2","2","1004206"
"-1","4","401047091","1004107","10330103","0.06","1004208","1004209","1004210","0","124","401047081","35","710091","4","1004106","10330102","401047071","35","1000000","10330101","2","10330105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401047101","401047061","1004108","1033","10330104","3.5","3.5","1004206"
"1","1.5","401047291","1004102","10340103","0.03","1004203","1004204","1004205","0","125","401047281","1","710101","1","1004101","10340102","401047271","1","1000000","10340101","1","10340105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401047301","401047261","1004103","1034","10340104","1.2","1.2","1004201"
"3","1.5","401047291","1004107","10340103","0.03","1004208","1004209","1004210","0","126","401047281","2","710101","1","1004106","10340102","401047271","2","1000000","10340101","1","10340105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401047301","401047261","1004108","1034","10340104","1.2","1.2","1004206"
"10","2","401047341","1004107","10340103","0.06","1004208","1004209","1004210","0","127","401047331","4","710101","2","1004106","10340102","401047321","4","1000000","10340101","2","10340105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401047351","401047311","1004108","1034","10340104","1.6","1.6","1004206"
"34","2.6","401047391","1004107","10340103","0.06","1004208","1004209","1004210","0","128","401047381","11","710101","3","1004106","10340102","401047371","11","1000000","10340101","2","10340105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401047401","401047361","1004108","1034","10340104","2","2","1004206"
"44","4","401047441","1004107","10340103","0.06","1004208","1004209","1004210","0","129","401047431","35","710101","4","1004106","10340102","401047421","35","1000000","10340101","2","10340105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401047451","401047411","1004108","1034","10340104","3.5","3.5","1004206"
"-1","4","401047491","1004107","10340103","0.06","1004208","1004209","1004210","0","130","401047481","45","710101","5","1004106","10340102","401047471","45","1000000","10340101","2","10340105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401047501","401047461","1004108","1034","10340104","3.5","3.5","1004206"
"1","1.5","401047691","1004102","10350103","0.03","1004203","1004204","1004205","0","131","401047681","1","710111","1","1004101","10350102","401047671","1","1000000","10350101","1","10350105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401047701","401047661","1004103","1035","10350104","1.2","1.2","1004201"
"3","1.5","401047691","1004107","10350103","0.03","1004208","1004209","1004210","0","132","401047681","2","710111","1","1004106","10350102","401047671","2","1000000","10350101","1","10350105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401047701","401047661","1004108","1035","10350104","1.2","1.2","1004206"
"10","2","401047741","1004107","10350103","0.06","1004208","1004209","1004210","0","133","401047731","4","710111","2","1004106","10350102","401047721","4","1000000","10350101","2","10350105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401047751","401047711","1004108","1035","10350104","1.6","1.6","1004206"
"34","2.6","401047791","1004107","10350103","0.06","1004208","1004209","1004210","0","134","401047781","11","710111","3","1004106","10350102","401047771","11","1000000","10350101","2","10350105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401047801","401047761","1004108","1035","10350104","2","2","1004206"
"44","4","401047841","1004107","10350103","0.06","1004208","1004209","1004210","0","135","401047831","35","710111","4","1004106","10350102","401047821","35","1000000","10350101","2","10350105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401047851","401047811","1004108","1035","10350104","3.5","3.5","1004206"
"-1","4","401047891","1004107","10350103","0.06","1004208","1004209","1004210","0","136","401047881","45","710111","5","1004106","10350102","401047871","45","1000000","10350101","2","10350105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401047901","401047861","1004108","1035","10350104","3.5","3.5","1004206"
"1","1.5","401048091","1004102","10360103","0.03","1004203","1004204","1004205","0","137","401048081","1","710121","1","1004101","10360102","401048071","1","1000000","10360101","1","10360105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401048101","401048061","1004103","1036","10360104","1.2","1.2","1004201"
"3","1.5","401048091","1004107","10360103","0.03","1004208","1004209","1004210","0","138","401048081","2","710121","1","1004106","10360102","401048071","2","1000000","10360101","1","10360105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401048101","401048061","1004108","1036","10360104","1.2","1.2","1004206"
"10","2","401048141","1004107","10360103","0.06","1004208","1004209","1004210","0","139","401048131","4","710121","2","1004106","10360102","401048121","4","1000000","10360101","2","10360105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401048151","401048111","1004108","1036","10360104","1.6","1.6","1004206"
"34","2.6","401048191","1004107","10360103","0.06","1004208","1004209","1004210","0","140","401048181","11","710121","3","1004106","10360102","401048171","11","1000000","10360101","2","10360105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401048201","401048161","1004108","1036","10360104","2","2","1004206"
"44","4","401048241","1004107","10360103","0.06","1004208","1004209","1004210","0","141","401048231","35","710121","4","1004106","10360102","401048221","35","1000000","10360101","2","10360105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401048251","401048211","1004108","1036","10360104","3.5","3.5","1004206"
"-1","4","401048291","1004107","10360103","0.06","1004208","1004209","1004210","0","142","401048281","45","710121","5","1004106","10360102","401048271","45","1000000","10360101","2","10360105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401048301","401048261","1004108","1036","10360104","3.5","3.5","1004206"
"1","1.5","401048491","1004102","10370103","0.03","1004203","1004204","1004205","0","143","401048481","1","710011","1","1004101","10370102","401048471","1","1000000","10370101","1","10370105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401048501","401048461","1004103","1037","10370104","1.2","1.2","1004201"
"3","1.5","401048491","1004107","10370103","0.03","1004208","1004209","1004210","0","144","401048481","2","710011","1","1004106","10370102","401048471","2","1000000","10370101","1","10370105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401048501","401048461","1004108","1037","10370104","1.2","1.2","1004206"
"10","2","401048541","1004107","10370103","0.06","1004208","1004209","1004210","0","145","401048531","4","710011","2","1004106","10370102","401048521","4","1000000","10370101","2","10370105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401048551","401048511","1004108","1037","10370104","1.6","1.6","1004206"
"34","2.6","401048591","1004107","10370103","0.06","1004208","1004209","1004210","0","146","401048581","11","710011","3","1004106","10370102","401048571","11","1000000","10370101","2","10370105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401048601","401048561","1004108","1037","10370104","2","2","1004206"
"44","4","401048641","1004107","10370103","0.06","1004208","1004209","1004210","0","147","401048631","35","710011","4","1004106","10370102","401048621","35","1000000","10370101","2","10370105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401048651","401048611","1004108","1037","10370104","3.5","3.5","1004206"
"-1","4","401048691","1004107","10370103","0.06","1004208","1004209","1004210","0","148","401048681","45","710011","5","1004106","10370102","401048671","45","1000000","10370101","2","10370105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401048701","401048661","1004108","1037","10370104","3.5","3.5","1004206"
"1","1.5","401048891","1004102","10380103","0.03","1004203","1004204","1004205","0","149","401048881","1","710021","1","1004101","10380102","401048871","1","1000000","10380101","1","10380105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401048901","401048861","1004103","1038","10380104","1.2","1.2","1004201"
"3","1.5","401048891","1004107","10380103","0.03","1004208","1004209","1004210","0","150","401048881","2","710021","1","1004106","10380102","401048871","2","1000000","10380101","1","10380105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401048901","401048861","1004108","1038","10380104","1.2","1.2","1004206"
"10","2","401048941","1004107","10380103","0.06","1004208","1004209","1004210","0","151","401048931","4","710021","2","1004106","10380102","401048921","4","1000000","10380101","2","10380105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401048951","401048911","1004108","1038","10380104","1.6","1.6","1004206"
"34","2.6","401048991","1004107","10380103","0.06","1004208","1004209","1004210","0","152","401048981","11","710021","3","1004106","10380102","401048971","11","1000000","10380101","2","10380105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401049001","401048961","1004108","1038","10380104","2","2","1004206"
"44","4","401049041","1004107","10380103","0.06","1004208","1004209","1004210","0","153","401049031","35","710021","4","1004106","10380102","401049021","35","1000000","10380101","2","10380105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401049051","401049011","1004108","1038","10380104","3.5","3.5","1004206"
"-1","4","401049091","1004107","10380103","0.06","1004208","1004209","1004210","0","154","401049081","45","710021","5","1004106","10380102","401049071","45","1000000","10380101","2","10380105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401049101","401049061","1004108","1038","10380104","3.5","3.5","1004206"
"1","1.5","401049291","1004102","10390103","0.03","1004203","1004204","1004205","0","155","401049281","1","710031","1","1004101","10390102","401049271","1","1000000","10390101","1","10390105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401049301","401049261","1004103","1039","10390104","1.2","1.2","1004201"
"3","1.5","401049291","1004107","10390103","0.03","1004208","1004209","1004210","0","156","401049281","2","710031","1","1004106","10390102","401049271","2","1000000","10390101","1","10390105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401049301","401049261","1004108","1039","10390104","1.2","1.2","1004206"
"10","2","401049341","1004107","10390103","0.06","1004208","1004209","1004210","0","157","401049331","4","710031","2","1004106","10390102","401049321","4","1000000","10390101","2","10390105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401049351","401049311","1004108","1039","10390104","1.6","1.6","1004206"
"30","2.6","401049391","1004107","10390103","0.06","1004208","1004209","1004210","0","158","401049381","11","710031","3","1004106","10390102","401049371","11","1000000","10390101","2","10390105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401049401","401049361","1004108","1039","10390104","2","2","1004206"
"40","4","401049441","1004107","10390103","0.06","1004208","1004209","1004210","0","159","401049431","31","710031","4","1004106","10390102","401049421","31","1000000","10390101","2","10390105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401049451","401049411","1004108","1039","10390104","3.5","3.5","1004206"
"-1","4","401049491","1004107","10390103","0.06","1004208","1004209","1004210","0","160","401049481","41","710031","5","1004106","10390102","401049471","41","1000000","10390101","2","10390105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401049501","401049461","1004108","1039","10390104","3.5","3.5","1004206"
"1","1.5","401049691","1004102","10400103","0.03","1004203","1004204","1004205","0","161","401049681","1","710041","1","1004101","10400102","401049671","1","1000000","10400101","1","10400105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401049701","401049661","1004103","1040","10400104","1.2","1.2","1004201"
"3","1.5","401049691","1004107","10400103","0.03","1004208","1004209","1004210","0","162","401049681","2","710041","1","1004106","10400102","401049671","2","1000000","10400101","1","10400105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401049701","401049661","1004108","1040","10400104","1.2","1.2","1004206"
"10","2","401049741","1004107","10400103","0.06","1004208","1004209","1004210","0","163","401049731","4","710041","2","1004106","10400102","401049721","4","1000000","10400101","2","10400105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401049751","401049711","1004108","1040","10400104","1.6","1.6","1004206"
"30","2.6","401049791","1004107","10400103","0.06","1004208","1004209","1004210","0","164","401049781","11","710041","3","1004106","10400102","401049771","11","1000000","10400101","2","10400105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401049801","401049761","1004108","1040","10400104","2","2","1004206"
"40","4","401049841","1004107","10400103","0.06","1004208","1004209","1004210","0","165","401049831","31","710041","4","1004106","10400102","401049821","31","1000000","10400101","2","10400105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401049851","401049811","1004108","1040","10400104","3.5","3.5","1004206"
"-1","4","401049891","1004107","10400103","0.06","1004208","1004209","1004210","0","166","401049881","41","710041","5","1004106","10400102","401049871","41","1000000","10400101","2","10400105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401049901","401049861","1004108","1040","10400104","3.5","3.5","1004206"
"1","1.5","401050091","1004102","10410103","0.03","1004203","1004204","1004205","0","167","401050081","1","710051","1","1004101","10410102","401050071","1","1000000","10410101","1","10410105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401050101","401050061","1004103","1041","10410104","1.2","1.2","1004201"
"3","1.5","401050091","1004107","10410103","0.03","1004208","1004209","1004210","0","168","401050081","2","710051","1","1004106","10410102","401050071","2","1000000","10410101","1","10410105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401050101","401050061","1004108","1041","10410104","1.2","1.2","1004206"
"10","2","401050141","1004107","10410103","0.06","1004208","1004209","1004210","0","169","401050131","4","710051","2","1004106","10410102","401050121","4","1000000","10410101","2","10410105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401050151","401050111","1004108","1041","10410104","1.6","1.6","1004206"
