88e92bc8b0e3665321677298568218ece57b3bf5877688d0f1998742f07620b3,84d2952b58158dcc7b4a939f4c7ef28f54f3fc7baccdd7ed084e8717071da725,6ee22de3a76d60c285b71b3758044f5b7cf102135ff1a8921444a0df0c72a1ba,590ff828cd296da1b85a84a2a6aca3912323b2cace93a8f135c81f9f4c625aee,35b2b8722ee5df5ec484ded5d8a8d8b094ddfc3774625a50505a40ae422bf51f,e38949e6ca82305a57b5757b57199eb2c75c44d7176fd61e59edfecb99aaa7ea,c76fcd1e2e4ac32ca87725caa26d55cb952431bf3a43b58ecdc8d1ce445096c7,d15eecb2140d2e8185b3fe278e5b3866977b8a90425302b094b5abca6908aaa4,7ceab26fc40395ad6d03bc3cc95fcf2870e1c3b0ab6f189eb74ce6c61431013d,b353ab32810dd45e09f16c828ec60e01d7614644c4874e2ea22a450d62604dbd,5c70817a1bf305163cebbec8c01c45aa23384386790bbac0b0ec7074f6c4a539,7683ad2fff4e49670278bf689a07c579edb9444faeb0c978d36c3695486fa05f,975187f21c8a2d514c8a29c259c3e8504ef4b13402aef7989d763534e73d3051,be05bdca5a481a2f0312c539ef70ce5aa20bcfd1e8b7f932ed084b5196eadba3,4b665af3fd51eb2b0a78afc38736c8eefb19bd6d46367700092b462db85fb0f9,4991242f2089e60315bed0ef367aa83a6efd9f18b867d47ea6e8bc4fd79cfb69,1f0e26ee5337541b0fadeb7acfc7238aad0077264a238ad33dbf16fc3ac23b0b,fcf801767a33325f0bb2528be7df15c582717b69c90a5c206113fc8a8f44a5d9,ec9456a177f15683aaecec4db09398d261ce036728ec4a3606e604fe21052cdf,a98c08ad67f882fa09b8fc616ba2d12d5e0b262901db8372c5b3831f10612ce1,2e0a7924582b5b0fde76905177efc75316521be2ecdc6900da9928e254a17bfd,179fd3126b089d35032a5f6cb6c4ccb960aae882fe8d5d627fee10f9fdca05dd,6b748fd82ca612a20e73eb6e758d0a4e7ca80f7def2293dfe2998219a58fe0ee,ba20f692bbc6f2bc2631c101fad8e7f9b1a908dc619bfcfa7ea09a5f6692c8e8,1e5d04d35bb473cc21b1cddcbae887e68c6cba45820c3896b3e407c0b642e9c3,dbf0d8cfce9170d74528a04fb9bf93bbbd0e5e2bbbd9ac138e53f51b091c9ea7,a86fbce5289c3852915d3daf2455cfb2cc8b6607fe047b273b394181dc1b8c2e,9390f76bdea2bd7489d79d32ed5bf406ca4cda44ecca56fae1241577370a3ff0,96fe3eb703bd6864a1a2952ffe581acf7e9de742dc3f09547a3869744d084e04,d3ee53597a0ef2cf412f7d7937252ea5c53d57da4f9f53c8580c8e82635746d7,c178ab5195021fbf659963a7573a582d11c6f7365822fa3db4aeec90f1a48d59,5b02f48130a6113b4e8268ef5632936443073196e47db0838d7e215d2b83bbec,2a131b653414ed8e1791e89c1d6bc04aa52fe3359778eba6305a8120ce3f1fd9,cf4f08de7426f9093032ccf9baa1c3d25a0311677036aef7845843f4de7ff1bb,8e5e2cdf526100ad2e9f4c8378e52188b4f6afc1506832e77d5cf1e68a13d706,6fb7992e90d08776a6fa1c34d6f43c16540eb6cd2990ff74aec883300ae11713,b2c568294f9c4614d825e6719f27b9a82aa03e7c1869c95eb58887a32d23f6ee,c81586c0f788e79d43a600ff9422b389bf659f27e59c96ceb4d51692444c114a,638ef832299a85490fe6790664eb9fe0a0b0936ee3d861996f4b92d52011465b,faa51f67b8110f95ca47c08c192a35e2d46bfe9eb7190e255517284e242ab65a,458a04fe57ac3ec6730d6c211dcdb295b8ded1989ef9979bdb8a4d01d494e424,2ad764252c712d2755dfac5e9e1ab4c3bfd24108658c88d3ff17f2828715b6c7,bb9c96209854d2200af234c1f8813e7e63c59d99eb24860ef97dc035405ca3e8,2010643f2f803e71589aa0ff238fd38a23f77da95eb17a3b316c43859e135d5d
"0","0","0","0","1009116","79","401044061","0","1024","2","401044101","10240102","1","1009116","0","-1","1000000","401044081","1009116","710121","10240101","401044091","0","10240105","2","2.4","0","4","2.6","2.4","5","3","0","1009116","401044071","10240103","0","0.06","2","0","0","10240104","0","1009116"
"0","0","0","0","1010102","80","401044311","0","1025","1.2","401044351","10250102","1","1010103","0","1","1000000","401044331","1010104","710011","10250101","401044341","0","10250105","1.2","1.3","0","1","1.5","1.4","1","1","0","1010101","401044321","10250103","0","0.03","1","0","0","10250104","0","1010105"
"0","0","0","0","1010107","81","401044361","0","1025","1.2","401044401","10250102","1","1010108","0","3","1000000","401044381","1010109","710011","10250101","401044391","0","10250105","1.2","1.3","0","2","1.5","1.4","2","2","0","1010106","401044371","10250103","0","0.06","2","0","0","10250104","0","1010110"
"0","0","0","0","1010112","82","401044411","0","1025","1.6","401044451","10250102","1","1010113","0","4","1000000","401044431","1010114","710011","10250101","401044441","0","10250105","1.6","1.8","0","4","2","1.9","4","3","0","1010111","401044421","10250103","0","0.06","2","0","0","10250104","0","1010115"
"0","0","0","0","1010116","83","401044411","0","1025","2","401044451","10250102","1","1010116","0","-1","1000000","401044431","1010116","710011","10250101","401044441","0","10250105","2","2.4","0","4","2.6","2.4","5","3","0","1010116","401044421","10250103","0","0.06","2","0","0","10250104","0","1010116"
"0","0","0","0","1011102","84","401044661","0","1026","1.2","401044701","10260102","1","1011103","0","1","1000000","401044681","1011104","710021","10260101","401044691","0","10260105","1.2","1.3","0","1","1.5","1.4","1","1","0","1011101","401044671","10260103","0","0.03","1","0","0","10260104","0","1011105"
"0","0","0","0","1011107","85","401044711","0","1026","1.2","401044751","10260102","1","1011108","0","3","1000000","401044731","1011109","710021","10260101","401044741","0","10260105","1.2","1.3","0","2","1.5","1.4","2","2","0","1011106","401044721","10260103","0","0.06","2","0","0","10260104","0","1011110"
"0","0","0","0","1011112","86","401044761","0","1026","1.6","401044801","10260102","1","1011113","0","4","1000000","401044781","1011114","710021","10260101","401044791","0","10260105","1.6","1.8","0","4","2","1.9","4","3","0","1011111","401044771","10260103","0","0.06","2","0","0","10260104","0","1011115"
"0","0","0","0","1011116","87","401044761","0","1026","2","401044801","10260102","1","1011116","0","-1","1000000","401044781","1011116","710021","10260101","401044791","0","10260105","2","2.4","0","4","2.6","2.4","5","3","0","1011116","401044771","10260103","0","0.06","2","0","0","10260104","0","1011116"
"0","0","0","0","1012102","88","401045011","0","1027","1.2","401045051","10270102","1","1012103","0","1","1000000","401045031","1012104","710031","10270101","401045041","0","10270105","1.2","1.3","0","1","1.5","1.4","1","1","0","1012101","401045021","10270103","0","0.03","1","0","0","10270104","0","1012105"
"0","0","0","0","1012107","89","401045061","0","1027","1.2","401045101","10270102","1","1012108","0","3","1000000","401045081","1012109","710031","10270101","401045091","0","10270105","1.2","1.3","0","2","1.5","1.4","2","2","0","1012106","401045071","10270103","0","0.06","2","0","0","10270104","0","1012110"
"0","0","0","0","1012112","90","401045111","0","1027","1.6","401045151","10270102","1","1012113","0","4","1000000","401045131","1012114","710031","10270101","401045141","0","10270105","1.6","1.8","0","4","2","1.9","4","3","0","1012111","401045121","10270103","0","0.06","2","0","0","10270104","0","1012115"
"0","0","0","0","1012116","91","401045111","0","1027","2","401045151","10270102","1","1012116","0","-1","1000000","401045131","1012116","710031","10270101","401045141","0","10270105","2","2.4","0","4","2.6","2.4","5","3","0","1012116","401045121","10270103","0","0.06","2","0","0","10270104","0","1012116"
"0","0","0","0","1013102","92","401045361","0","1028","1.2","401045401","10280102","1","1013103","0","1","1000000","401045381","1013104","710041","10280101","401045391","0","10280105","1.2","1.3","0","1","1.5","1.4","1","1","0","1013101","401045371","10280103","0","0.03","1","0","0","10280104","0","1013105"
"0","0","0","0","1013107","93","401045411","0","1028","1.2","401045451","10280102","1","1013108","0","3","1000000","401045431","1013109","710041","10280101","401045441","0","10280105","1.2","1.3","0","2","1.5","1.4","2","2","0","1013106","401045421","10280103","0","0.06","2","0","0","10280104","0","1013110"
"0","0","0","0","1013112","94","401045461","0","1028","1.6","401045501","10280102","1","1013113","0","4","1000000","401045481","1013114","710041","10280101","401045491","0","10280105","1.6","1.8","0","4","2","1.9","4","3","0","1013111","401045471","10280103","0","0.06","2","0","0","10280104","0","1013115"
"0","0","0","0","1013116","95","401045461","0","1028","2","401045501","10280102","1","1013116","0","-1","1000000","401045481","1013116","710041","10280101","401045491","0","10280105","2","2.4","0","4","2.6","2.4","5","3","0","1013116","401045471","10280103","0","0.06","2","0","0","10280104","0","1013116"
"0","0","0","0","1014102","96","401045711","0","1029","1.2","401045751","10290102","1","1014103","0","1","1000000","401045731","1014104","710051","10290101","401045741","0","10290105","1.2","1.3","0","1","1.5","1.4","1","1","0","1014101","401045721","10290103","0","0.03","1","0","0","10290104","0","1014105"
"0","0","0","0","1014107","97","401045761","0","1029","1.2","401045801","10290102","1","1014108","0","3","1000000","401045781","1014109","710051","10290101","401045791","0","10290105","1.2","1.3","0","2","1.5","1.4","2","2","0","1014106","401045771","10290103","0","0.06","2","0","0","10290104","0","1014110"
"0","0","0","0","1014112","98","401045811","0","1029","1.6","401045851","10290102","1","1014113","0","4","1000000","401045831","1014114","710051","10290101","401045841","0","10290105","1.6","1.8","0","4","2","1.9","4","3","0","1014111","401045821","10290103","0","0.06","2","0","0","10290104","0","1014115"
"0","0","0","0","1014116","99","401045811","0","1029","2","401045851","10290102","1","1014116","0","-1","1000000","401045831","1014116","710051","10290101","401045841","0","10290105","2","2.4","0","4","2.6","2.4","5","3","0","1014116","401045821","10290103","0","0.06","2","0","0","10290104","0","1014116"
"0","0","0","0","1015102","100","401046061","0","1030","1.2","401046101","10300102","1","1015103","0","1","1000000","401046081","1015104","710061","10300101","401046091","0","10300105","1.2","1.3","0","1","1.5","1.4","1","1","0","1015101","401046071","10300103","0","0.03","1","0","0","10300104","0","1015105"
"0","0","0","0","1015107","101","401046111","0","1030","1.2","401046151","10300102","1","1015108","0","3","1000000","401046131","1015109","710061","10300101","401046141","0","10300105","1.2","1.3","0","2","1.5","1.4","2","2","0","1015106","401046121","10300103","0","0.06","2","0","0","10300104","0","1015110"
"0","0","0","0","1015112","102","401046161","0","1030","1.6","401046201","10300102","1","1015113","0","4","1000000","401046181","1015114","710061","10300101","401046191","0","10300105","1.6","1.8","0","4","2","1.9","4","3","0","1015111","401046171","10300103","0","0.06","2","0","0","10300104","0","1015115"
"0","0","0","0","1015116","103","401046161","0","1030","2","401046201","10300102","1","1015116","0","-1","1000000","401046181","1015116","710061","10300101","401046191","0","10300105","2","2.4","0","4","2.6","2.4","5","3","0","1015116","401046171","10300103","0","0.06","2","0","0","10300104","0","1015116"
"0","0","0","0","1016102","104","401046411","0","1031","1.2","401046451","10310102","1","1016103","0","1","1000000","401046431","1016104","710071","10310101","401046441","0","10310105","1.2","1.3","0","1","1.5","1.4","1","1","0","1016101","401046421","10310103","0","0.03","1","0","0","10310104","0","1016105"
"0","0","0","0","1016107","105","401046461","0","1031","1.2","401046501","10310102","1","1016108","0","3","1000000","401046481","1016109","710071","10310101","401046491","0","10310105","1.2","1.3","0","2","1.5","1.4","2","2","0","1016106","401046471","10310103","0","0.06","2","0","0","10310104","0","1016110"
"0","0","0","0","1016112","106","401046511","0","1031","1.6","401046551","10310102","1","1016113","0","4","1000000","401046531","1016114","710071","10310101","401046541","0","10310105","1.6","1.8","0","4","2","1.9","4","3","0","1016111","401046521","10310103","0","0.06","2","0","0","10310104","0","1016115"
"0","0","0","0","1016116","107","401046511","0","1031","2","401046551","10310102","1","1016116","0","-1","1000000","401046531","1016116","710071","10310101","401046541","0","10310105","2","2.4","0","4","2.6","2.4","5","3","0","1016116","401046521","10310103","0","0.06","2","0","0","10310104","0","1016116"
"0","0","0","0","1017102","108","401046761","0","1032","1.2","401046801","10320102","1","1017103","0","1","1000000","401046781","1017104","710081","10320101","401046791","0","10320105","1.2","1.3","0","1","1.5","1.4","1","1","0","1017101","401046771","10320103","0","0.03","1","0","0","10320104","0","1017105"
"0","0","0","0","1017107","109","401046811","0","1032","1.2","401046851","10320102","1","1017108","0","3","1000000","401046831","1017109","710081","10320101","401046841","0","10320105","1.2","1.3","0","2","1.5","1.4","2","2","0","1017106","401046821","10320103","0","0.06","2","0","0","10320104","0","1017110"
"0","0","0","0","1017112","110","401046861","0","1032","1.6","401046901","10320102","1","1017113","0","4","1000000","401046881","1017114","710081","10320101","401046891","0","10320105","1.6","1.8","0","4","2","1.9","4","3","0","1017111","401046871","10320103","0","0.06","2","0","0","10320104","0","1017115"
"0","0","0","0","1017116","111","401046861","0","1032","2","401046901","10320102","1","1017116","0","-1","1000000","401046881","1017116","710081","10320101","401046891","0","10320105","2","2.4","0","4","2.6","2.4","5","3","0","1017116","401046871","10320103","0","0.06","2","0","0","10320104","0","1017116"
"0","0","0","0","1018102","112","401047111","0","1033","1.2","401047151","10330102","1","1018103","0","1","1000000","401047131","1018104","710091","10330101","401047141","0","10330105","1.2","1.3","0","1","1.5","1.4","1","1","0","1018101","401047121","10330103","0","0.03","1","0","0","10330104","0","1018105"
"0","0","0","0","1018107","113","401047161","0","1033","1.2","401047201","10330102","1","1018108","0","3","1000000","401047181","1018109","710091","10330101","401047191","0","10330105","1.2","1.3","0","2","1.5","1.4","2","2","0","1018106","401047171","10330103","0","0.06","2","0","0","10330104","0","1018110"
"0","0","0","0","1018112","114","401047211","0","1033","1.6","401047251","10330102","1","1018113","0","4","1000000","401047231","1018114","710091","10330101","401047241","0","10330105","1.6","1.8","0","4","2","1.9","4","3","0","1018111","401047221","10330103","0","0.06","2","0","0","10330104","0","1018115"
"0","0","0","0","1018116","115","401047211","0","1033","2","401047251","10330102","1","1018116","0","-1","1000000","401047231","1018116","710091","10330101","401047241","0","10330105","2","2.4","0","4","2.6","2.4","5","3","0","1018116","401047221","10330103","0","0.06","2","0","0","10330104","0","1018116"
"0","0","0","0","1019102","116","401047511","0","1034","1.2","401047551","10340102","1","1019103","0","1","1000000","401047531","1019104","710101","10340101","401047541","0","10340105","1.2","1.3","0","1","1.5","1.4","1","1","0","1019101","401047521","10340103","0","0.03","1","0","0","10340104","0","1019105"
"0","0","0","0","1019107","117","401047561","0","1034","1.2","401047601","10340102","1","1019108","0","3","1000000","401047581","1019109","710101","10340101","401047591","0","10340105","1.2","1.3","0","2","1.5","1.4","2","2","0","1019106","401047571","10340103","0","0.06","2","0","0","10340104","0","1019110"
"0","0","0","0","1019112","118","401047611","0","1034","1.6","401047651","10340102","1","1019113","0","4","1000000","401047631","1019114","710101","10340101","401047641","0","10340105","1.6","1.8","0","4","2","1.9","4","3","0","1019111","401047621","10340103","0","0.06","2","0","0","10340104","0","1019115"
"0","0","0","0","1019116","119","401047611","0","1034","2","401047651","10340102","1","1019116","0","-1","1000000","401047631","1019116","710101","10340101","401047641","0","10340105","2","2.4","0","4","2.6","2.4","5","3","0","1019116","401047621","10340103","0","0.06","2","0","0","10340104","0","1019116"
"0","0","0","0","1020102","120","401047911","0","1035","1.2","401047951","10350102","1","1020103","0","1","1000000","401047931","1020104","710111","10350101","401047941","0","10350105","1.2","1.3","0","1","1.5","1.4","1","1","0","1020101","401047921","10350103","0","0.03","1","0","0","10350104","0","1020105"
"0","0","0","0","1020107","121","401047961","0","1035","1.2","401048001","10350102","1","1020108","0","3","1000000","401047981","1020109","710111","10350101","401047991","0","10350105","1.2","1.3","0","2","1.5","1.4","2","2","0","1020106","401047971","10350103","0","0.06","2","0","0","10350104","0","1020110"
"0","0","0","0","1020112","122","401048011","0","1035","1.6","401048051","10350102","1","1020113","0","4","1000000","401048031","1020114","710111","10350101","401048041","0","10350105","1.6","1.8","0","4","2","1.9","4","3","0","1020111","401048021","10350103","0","0.06","2","0","0","10350104","0","1020115"
"0","0","0","0","1020116","123","401048011","0","1035","2","401048051","10350102","1","1020116","0","-1","1000000","401048031","1020116","710111","10350101","401048041","0","10350105","2","2.4","0","4","2.6","2.4","5","3","0","1020116","401048021","10350103","0","0.06","2","0","0","10350104","0","1020116"
"0","0","0","0","1021102","124","401048311","0","1036","1.2","401048351","10360102","1","1021103","0","1","1000000","401048331","1021104","710121","10360101","401048341","0","10360105","1.2","1.3","0","1","1.5","1.4","1","1","0","1021101","401048321","10360103","0","0.03","1","0","0","10360104","0","1021105"
"0","0","0","0","1021107","125","401048361","0","1036","1.2","401048401","10360102","1","1021108","0","3","1000000","401048381","1021109","710121","10360101","401048391","0","10360105","1.2","1.3","0","2","1.5","1.4","2","2","0","1021106","401048371","10360103","0","0.06","2","0","0","10360104","0","1021110"
"0","0","0","0","1021112","126","401048411","0","1036","1.6","401048451","10360102","1","1021113","0","4","1000000","401048431","1021114","710121","10360101","401048441","0","10360105","1.6","1.8","0","4","2","1.9","4","3","0","1021111","401048421","10360103","0","0.06","2","0","0","10360104","0","1021115"
"0","0","0","0","1021116","127","401048411","0","1036","2","401048451","10360102","1","1021116","0","-1","1000000","401048431","1021116","710121","10360101","401048441","0","10360105","2","2.4","0","4","2.6","2.4","5","3","0","1021116","401048421","10360103","0","0.06","2","0","0","10360104","0","1021116"
"0","0","0","0","1022102","128","401048711","0","1037","1.2","401048751","10370102","1","1022103","0","1","1000000","401048731","1022104","710011","10370101","401048741","0","10370105","1.2","1.3","0","1","1.5","1.4","1","1","0","1022101","401048721","10370103","0","0.03","1","0","0","10370104","0","1022105"
"0","0","0","0","1022107","129","401048761","0","1037","1.2","401048801","10370102","1","1022108","0","3","1000000","401048781","1022109","710011","10370101","401048791","0","10370105","1.2","1.3","0","2","1.5","1.4","2","2","0","1022106","401048771","10370103","0","0.06","2","0","0","10370104","0","1022110"
"0","0","0","0","1022112","130","401048811","0","1037","1.6","401048851","10370102","1","1022113","0","4","1000000","401048831","1022114","710011","10370101","401048841","0","10370105","1.6","1.8","0","4","2","1.9","4","3","0","1022111","401048821","10370103","0","0.06","2","0","0","10370104","0","1022115"
"0","0","0","0","1022116","131","401048811","0","1037","2","401048851","10370102","1","1022116","0","-1","1000000","401048831","1022116","710011","10370101","401048841","0","10370105","2","2.4","0","4","2.6","2.4","5","3","0","1022116","401048821","10370103","0","0.06","2","0","0","10370104","0","1022116"
"0","0","0","0","1023102","132","401049111","0","1038","1.2","401049151","10380102","1","1023103","0","1","1000000","401049131","1023104","710021","10380101","401049141","0","10380105","1.2","1.3","0","1","1.5","1.4","1","1","0","1023101","401049121","10380103","0","0.03","1","0","0","10380104","0","1023105"
"0","0","0","0","1023107","133","401049161","0","1038","1.2","401049201","10380102","1","1023108","0","3","1000000","401049181","1023109","710021","10380101","401049191","0","10380105","1.2","1.3","0","2","1.5","1.4","2","2","0","1023106","401049171","10380103","0","0.06","2","0","0","10380104","0","1023110"
"0","0","0","0","1023112","134","401049211","0","1038","1.6","401049251","10380102","1","1023113","0","4","1000000","401049231","1023114","710021","10380101","401049241","0","10380105","1.6","1.8","0","4","2","1.9","4","3","0","1023111","401049221","10380103","0","0.06","2","0","0","10380104","0","1023115"
"0","0","0","0","1023116","135","401049211","0","1038","2","401049251","10380102","1","1023116","0","-1","1000000","401049231","1023116","710021","10380101","401049241","0","10380105","2","2.4","0","4","2.6","2.4","5","3","0","1023116","401049221","10380103","0","0.06","2","0","0","10380104","0","1023116"
"0","0","0","0","1024102","136","401049511","0","1039","1.2","401049551","10390102","1","1024103","0","1","1000000","401049531","1024104","710031","10390101","401049541","0","10390105","1.2","1.3","0","1","1.5","1.4","1","1","0","1024101","401049521","10390103","0","0.03","1","0","0","10390104","0","1024105"
"0","0","0","0","1024107","137","401049561","0","1039","1.2","401049601","10390102","1","1024108","0","3","1000000","401049581","1024109","710031","10390101","401049591","0","10390105","1.2","1.3","0","2","1.5","1.4","2","2","0","1024106","401049571","10390103","0","0.06","2","0","0","10390104","0","1024110"
"0","0","0","0","1024112","138","401049611","0","1039","1.6","401049651","10390102","1","1024113","0","4","1000000","401049631","1024114","710031","10390101","401049641","0","10390105","1.6","1.8","0","4","2","1.9","4","3","0","1024111","401049621","10390103","0","0.06","2","0","0","10390104","0","1024115"
"0","0","0","0","1024116","139","401049611","0","1039","2","401049651","10390102","1","1024116","0","-1","1000000","401049631","1024116","710031","10390101","401049641","0","10390105","2","2.4","0","4","2.6","2.4","5","3","0","1024116","401049621","10390103","0","0.06","2","0","0","10390104","0","1024116"
"0","0","0","0","1025102","140","401049911","0","1040","1.2","401049951","10400102","1","1025103","0","1","1000000","401049931","1025104","710041","10400101","401049941","0","10400105","1.2","1.3","0","1","1.5","1.4","1","1","0","1025101","401049921","10400103","0","0.03","1","0","0","10400104","0","1025105"
"0","0","0","0","1025107","141","401049961","0","1040","1.2","401050001","10400102","1","1025108","0","3","1000000","401049981","1025109","710041","10400101","401049991","0","10400105","1.2","1.3","0","2","1.5","1.4","2","2","0","1025106","401049971","10400103","0","0.06","2","0","0","10400104","0","1025110"
"0","0","0","0","1025112","142","401050011","0","1040","1.6","401050051","10400102","1","1025113","0","4","1000000","401050031","1025114","710041","10400101","401050041","0","10400105","1.6","1.8","0","4","2","1.9","4","3","0","1025111","401050021","10400103","0","0.06","2","0","0","10400104","0","1025115"
"0","0","0","0","1025116","143","401050011","0","1040","2","401050051","10400102","1","1025116","0","-1","1000000","401050031","1025116","710041","10400101","401050041","0","10400105","2","2.4","0","4","2.6","2.4","5","3","0","1025116","401050021","10400103","0","0.06","2","0","0","10400104","0","1025116"
"0","0","0","0","1026102","144","401050311","0","1041","1.2","401050351","10410102","1","1026103","0","1","1000000","401050331","1026104","710051","10410101","401050341","0","10410105","1.2","1.3","0","1","1.5","1.4","1","1","0","1026101","401050321","10410103","0","0.03","1","0","0","10410104","0","1026105"
"0","0","0","0","1026107","145","401050361","0","1041","1.2","401050401","10410102","1","1026108","0","3","1000000","401050381","1026109","710051","10410101","401050391","0","10410105","1.2","1.3","0","2","1.5","1.4","2","2","0","1026106","401050371","10410103","0","0.06","2","0","0","10410104","0","1026110"
"0","0","0","0","1026112","146","401050411","0","1041","1.6","401050451","10410102","1","1026113","0","4","1000000","401050431","1026114","710051","10410101","401050441","0","10410105","1.6","1.8","0","4","2","1.9","4","3","0","1026111","401050421","10410103","0","0.06","2","0","0","10410104","0","1026115"
"0","0","0","0","1026116","147","401050411","0","1041","2","401050451","10410102","1","1026116","0","-1","1000000","401050431","1026116","710051","10410101","401050441","0","10410105","2","2.4","0","4","2.6","2.4","5","3","0","1026116","401050421","10410103","0","0.06","2","0","0","10410104","0","1026116"
"0","0","0","0","1027102","148","401050711","0","1042","1.2","401050751","10420102","1","1027103","0","1","1000000","401050731","1027104","710061","10420101","401050741","0","10420105","1.2","1.3","0","1","1.5","1.4","1","1","0","1027101","401050721","10420103","0","0.03","1","0","0","10420104","0","1027105"
"0","0","0","0","1027107","149","401050761","0","1042","1.2","401050801","10420102","1","1027108","0","3","1000000","401050781","1027109","710061","10420101","401050791","0","10420105","1.2","1.3","0","2","1.5","1.4","2","2","0","1027106","401050771","10420103","0","0.06","2","0","0","10420104","0","1027110"
"0","0","0","0","1027112","150","401050811","0","1042","1.6","401050851","10420102","1","1027113","0","4","1000000","401050831","1027114","710061","10420101","401050841","0","10420105","1.6","1.8","0","4","2","1.9","4","3","0","1027111","401050821","10420103","0","0.06","2","0","0","10420104","0","1027115"
"0","0","0","0","1027116","151","401050811","0","1042","2","401050851","10420102","1","1027116","0","-1","1000000","401050831","1027116","710061","10420101","401050841","0","10420105","2","2.4","0","4","2.6","2.4","5","3","0","1027116","401050821","10420103","0","0.06","2","0","0","10420104","0","1027116"
"0","0","0","0","1028102","152","401051111","0","1043","1.2","401051151","10430102","1","1028103","0","1","1000000","401051131","1028104","710071","10430101","401051141","0","10430105","1.2","1.3","0","1","1.5","1.4","1","1","0","1028101","401051121","10430103","0","0.03","1","0","0","10430104","0","1028105"
"0","0","0","0","1028107","153","401051161","0","1043","1.2","401051201","10430102","1","1028108","0","3","1000000","401051181","1028109","710071","10430101","401051191","0","10430105","1.2","1.3","0","2","1.5","1.4","2","2","0","1028106","401051171","10430103","0","0.06","2","0","0","10430104","0","1028110"
"0","0","0","0","1028112","154","401051211","0","1043","1.6","401051251","10430102","1","1028113","0","4","1000000","401051231","1028114","710071","10430101","401051241","0","10430105","1.6","1.8","0","4","2","1.9","4","3","0","1028111","401051221","10430103","0","0.06","2","0","0","10430104","0","1028115"
"0","0","0","0","1028116","155","401051211","0","1043","2","401051251","10430102","1","1028116","0","-1","1000000","401051231","1028116","710071","10430101","401051241","0","10430105","2","2.4","0","4","2.6","2.4","5","3","0","1028116","401051221","10430103","0","0.06","2","0","0","10430104","0","1028116"
"0","0","0","0","1029102","156","401051511","0","1044","1.2","401051551","10440102","1","1029103","0","1","1000000","401051531","1029104","710081","10440101","401051541","0","10440105","1.2","1.3","0","1","1.5","1.4","1","1","0","1029101","401051521","10440103","0","0.03","1","0","0","10440104","0","1029105"
"0","0","0","0","1029107","157","401051561","0","1044","1.2","401051601","10440102","1","1029108","0","3","1000000","401051581","1029109","710081","10440101","401051591","0","10440105","1.2","1.3","0","2","1.5","1.4","2","2","0","1029106","401051571","10440103","0","0.06","2","0","0","10440104","0","1029110"
"0","0","0","0","1029112","158","401051611","0","1044","1.6","401051651","10440102","1","1029113","0","4","1000000","401051631","1029114","710081","10440101","401051641","0","10440105","1.6","1.8","0","4","2","1.9","4","3","0","1029111","401051621","10440103","0","0.06","2","0","0","10440104","0","1029115"
"0","0","0","0","1029116","159","401051611","0","1044","2","401051651","10440102","1","1029116","0","-1","1000000","401051631","1029116","710081","10440101","401051641","0","10440105","2","2.4","0","4","2.6","2.4","5","3","0","1029116","401051621","10440103","0","0.06","2","0","0","10440104","0","1029116"
"0","0","0","0","1030102","160","401051911","0","1045","1.2","401051951","10450102","1","1030103","0","1","1000000","401051931","1030104","710091","10450101","401051941","0","10450105","1.2","1.3","0","1","1.5","1.4","1","1","0","1030101","401051921","10450103","0","0.03","1","0","0","10450104","0","1030105"
"0","0","0","0","1030107","161","401051961","0","1045","1.2","401052001","10450102","1","1030108","0","3","1000000","401051981","1030109","710091","10450101","401051991","0","10450105","1.2","1.3","0","2","1.5","1.4","2","2","0","1030106","401051971","10450103","0","0.06","2","0","0","10450104","0","1030110"
"0","0","0","0","1030112","162","401052011","0","1045","1.6","401052051","10450102","1","1030113","0","4","1000000","401052031","1030114","710091","10450101","401052041","0","10450105","1.6","1.8","0","4","2","1.9","4","3","0","1030111","401052021","10450103","0","0.06","2","0","0","10450104","0","1030115"
"0","0","0","0","1030116","163","401052011","0","1045","2","401052051","10450102","1","1030116","0","-1","1000000","401052031","1030116","710091","10450101","401052041","0","10450105","2","2.4","0","4","2.6","2.4","5","3","0","1030116","401052021","10450103","0","0.06","2","0","0","10450104","0","1030116"
"0","0","0","0","1031102","164","401052311","0","1046","1.2","401052351","10460102","1","1031103","0","1","1000000","401052331","1031104","710101","10460101","401052341","0","10460105","1.2","1.3","0","1","1.5","1.4","1","1","0","1031101","401052321","10460103","0","0.03","1","0","0","10460104","0","1031105"
"0","0","0","0","1031107","165","401052361","0","1046","1.2","401052401","10460102","1","1031108","0","3","1000000","401052381","1031109","710101","10460101","401052391","0","10460105","1.2","1.3","0","2","1.5","1.4","2","2","0","1031106","401052371","10460103","0","0.06","2","0","0","10460104","0","1031110"
"0","0","0","0","1031112","166","401052411","0","1046","1.6","401052451","10460102","1","1031113","0","4","1000000","401052431","1031114","710101","10460101","401052441","0","10460105","1.6","1.8","0","4","2","1.9","4","3","0","1031111","401052421","10460103","0","0.06","2","0","0","10460104","0","1031115"
"0","0","0","0","1031116","167","401052411","0","1046","2","401052451","10460102","1","1031116","0","-1","1000000","401052431","1031116","710101","10460101","401052441","0","10460105","2","2.4","0","4","2.6","2.4","5","3","0","1031116","401052421","10460103","0","0.06","2","0","0","10460104","0","1031116"
