a1fd816a424ea4c9705a2df1f9f6e281948fcf18f8dc994b28dccebc857515a3,e28e690c6e33cbff4004bb34f2c5e68579e66b8c0a09c78dc8331482d16f5c22,bec330324d89203bfb869eae2d91a4df6ad0bd2f83f433b01d0a47bb1d50e99a,466f641647381d8e71a91203051b4be3cf7dd7182f736bbda7e68e4f5cc5c2eb,0530d8603f10173da7707e6adf66fd937e86d876c742b0363eb79f0f2c07246d,4f1b3175b5d37143f6f69337a776cfe4dadcaf4e48123727df8a9a6d9ebb9dab,e9729ec2a11c03672e4fa271b2d035adff0d4a0d5bc2a4035e85f097b245a74e,b662d1f013eb0f8243c4b2a4c53846a9108743c4b56c5bc50a325e81d843caaa,40ca82deca91542cc831800da2dd4871c4a82a26964f471279fcced0918f16e1,fc107930664aa10cf3411882fe2b1350780d59ae639d654f5c9d16db218912d3,ff831afd82936d26ce8035b0df746eca1996c2968f0bcadc5ce0f219340b091e,b306862f2288e89a2a3e40ee0474feeabaa69f58ea1055c8d01c41bee7b12b5f,c83f6c55bada7294fce41b104ff5f21ab2eb137f1854b3678885e34439f9bdc9,1b7acddbe2b70b49c23e236e2cc8ed47f47419482e856804363db61f05e5b857,56ed1950d8d69e9d4d30fc5a21de79fc54090b393d7487164b9a2ce1f5d9844c,f58f87a25a607e9a9aa439f36c86520b8c787578b88962f6043599a9ff7be19f,4a7cb0c4ad988550584a0e628063ff646c9b8241930cbc83d5eb98628ff9279a,f6a6e98f35dbb7f7035c4efe948295de91bbe5d7c14667237e23406190628064,34c53422e8b9848d50711cd0b02673072af14322013816a315b60f9dbb40d550,9d9f7b16e96c338757b565db685f91ac5b0c6e2fdfc878082c9def0d9f43f859,bd88f75dca08ee806f6364a9fa1972676c03051767580892c0913987cc619362,229d5c821cfbb9a7b88e9d09c4ac75c8ce6f17a03d3fb8a3583f548fc8919a47,5bd0d7d3035fdb2a929378b07874e20eb28150e8e483c3e163042531bc4cd64e,98577f99dfd950f45c4b57c6b5ee35a1768d10c93f3af6b56b29aeacac4d95a3,8e35943e7cb263f9771ba1d938b7bc8af4c056cd3467b88513af99247266e228,f446da78f99c572793dabac2dc3984f5387f8df04b160dc0cd64d2d08767d48b,be0801566d7cd85b254333296fd46ddea7b83da263ffad0cdef4d899545f4afa,50ce8222ac5d4c57b97bb5f0b68614d7db070c16c2df72a2590878e712442979,e824487ee3549a4bee41d897e8a22745ba208483f37e23128daccc70c54b9959,acbeccc5e2f375fce71f7e2cd063d5f2b582265dd0fbeb4fdb865e7ef8b4fbce,529360235f371778907d65b3a7752267573699ef86b1e4aa8cf91c13da0ed2e5,b123a7af2bfb6a77eaa644afb3a8259b202ef96d08b148557e519442a069fbe7,db516e51541fde694e028020856b4c6263163e26ea18eda56a4c9c739a4d2509,5fbd3f2492d53b89f5fef487a8cb59a9811f988025166f31630de427432e4e76,8c04e1e2423f15e0c87c89fa4d671c5b9bf3abe3cd4da876b2cb6a08297c1fba,26b8cb015cdf9da8c7ab9baee6ebd4b6bb223d7cdeac8c38aedec40608bde9b8,6384d993e2f3bb0d45368684eb99b051600a2ee91d0850cae6129b9406c5a095,9e88ad908ff3f7097489ceef42622c51ba7cf6280ce9dcb0621265b308357c8f,dabe86b36ed51da4ddf6cb7dd7a296668e1980336cb593a0f1c47ac711604c40,9a738f8cbcbd0f63a691f46628f51e8b0a9bab68a765731fd320df8a51996569,789edcac1298612a66eb6ce6531a8882d1b64f2f68316ce94145ffc3f80eb137
"0","61361","0","4","422","101011","0","0","2","0","0","0","0","620300026","0","36","2","0","0","0","63001010","0","29001","600000668","600110292","0","1","0","29001","0","10011004","620050025","100","1","0","0","0","0","620140026","1","0"
"0","61361","0","4","427","101011","0","0","2","0","0","0","0","620300027","0","36","2","0","0","0","63001010","0","30001","600000669","600110302","0","1","0","30001","0","10011004","620050026","100","1","0","0","0","0","620140027","1","0"
"0","61361","0","4","433","101011","0","0","2","0","0","0","0","620300028","0","36","2","0","0","0","63001010","0","31001","600000670","600110312","0","1","0","31001","0","10011004","620050027","100","1","0","0","0","0","620140028","1","0"
"0","61361","0","4","442","101011","0","0","2","0","0","0","0","620300029","0","36","2","0","0","0","63001010","0","32001","600000671","600110322","0","1","0","32001","0","10011004","620050028","100","1","0","0","0","0","620140029","1","0"
"0","61361","0","4","455","101011","0","0","2","0","0","0","0","620300030","0","36","2","0","0","0","63001010","0","33001","600000672","600110332","0","1","0","33001","0","10011004","620050029","100","1","0","0","0","0","620140030","1","0"
"0","61361","0","4","460","101011","0","0","2","0","0","0","0","620300031","0","36","2","0","0","0","63001010","0","34001","600000673","600110342","0","1","0","34001","0","10011004","620050030","100","1","0","0","0","0","620140031","1","0"
"0","61361","0","4","464","101011","0","0","2","0","0","0","0","620300032","0","36","2","0","0","0","63001010","0","35001","600000674","600110352","0","1","0","35001","0","10011005","620050031","100","1","0","0","0","0","620140032","1","0"
"0","61361","0","4","476","101011","0","0","2","0","0","0","0","620300033","0","36","2","0","0","0","63001010","0","36001","600000675","600110362","0","1","0","36001","0","10011005","620050032","100","1","0","0","0","0","620140033","1","0"
"0","61361","0","4","482","101011","0","0","2","0","0","0","0","620300034","0","36","2","0","0","0","63001010","0","37001","600000676","600110372","0","1","0","37001","0","10011005","620050033","100","1","0","0","0","0","620140034","1","0"
"0","61361","0","4","492","101011","0","0","2","0","0","0","0","620300035","0","36","2","0","0","0","63001010","0","38001","600000677","600110382","0","1","0","38001","0","10011005","620050034","100","1","0","0","0","0","620140035","1","0"
"0","61361","0","4","500","101011","0","0","2","0","0","0","0","620300036","0","36","2","0","0","0","63001010","0","39001","600000678","600110392","0","1","0","39001","0","10011005","620050035","100","1","0","0","0","0","620140036","1","0"
"0","61361","0","4","514","101011","0","0","2","0","0","0","0","620300037","0","36","2","0","0","0","63001010","0","40001","600000679","600110402","0","1","0","40001","0","10011005","620050036","100","1","0","0","0","0","620140037","1","0"
"0","61361","0","4","518","101011","0","0","2","0","0","0","0","620300038","0","36","2","0","0","0","63001010","0","41001","600000680","600110412","0","1","0","41001","0","10011005","620050037","100","1","0","0","0","0","620140038","1","0"
"0","61361","0","4","523","101011","0","0","2","0","0","0","0","620300039","0","36","2","0","0","0","63001010","0","42001","600000681","600110422","0","1","0","42001","0","10011006","620050038","100","1","0","0","0","0","620140039","1","0"
"0","61361","0","4","538","101011","0","0","2","0","0","0","0","620300040","0","36","2","0","0","0","63001010","0","43001","600000682","600110432","0","1","0","43001","0","10011006","620050039","100","1","0","0","0","0","620140040","1","0"
"0","61361","0","4","551","101011","0","0","2","0","0","0","0","620300041","0","36","2","0","0","0","63001010","0","44001","600000683","600110442","0","1","0","44001","0","10011006","620050040","100","1","0","0","0","0","620140041","1","0"
"0","61361","0","4","565","101011","0","0","2","0","0","0","0","620300042","0","36","2","0","0","0","63001010","0","45001","600000684","600110452","0","1","0","45001","0","10011006","620050041","100","1","0","0","0","0","620140042","1","0"
"0","61361","0","4","574","101011","0","0","2","0","0","0","0","620300043","0","36","2","0","0","0","63001010","0","46001","600000685","600110462","0","1","0","46001","0","10011006","620050042","100","1","0","0","0","0","620140043","1","0"
"0","61361","0","4","577","101011","0","0","2","0","0","0","0","620300044","0","36","2","0","0","0","63001010","0","47001","600000686","600110472","0","1","0","47001","0","10011006","620050043","100","1","0","0","0","0","620140044","1","0"
"0","61361","0","4","587","101011","0","0","2","0","0","0","0","620300045","0","36","2","0","0","0","63001010","0","48001","600000687","600110482","0","1","0","48001","0","10011006","620050044","100","1","0","0","0","0","620140045","1","0"
"0","61361","0","4","598","101011","0","0","2","0","0","0","0","620300046","0","36","2","0","0","0","63001010","0","49001","600000688","600110492","0","1","0","49001","0","10011007","620050045","100","1","0","0","0","0","620140046","1","0"
"0","61361","0","4","614","101011","0","0","2","0","0","0","0","620300047","0","36","2","0","0","0","63001010","0","50001","600000689","600110502","0","1","0","50001","0","10011007","620050046","100","1","0","0","0","0","620140047","1","0"
"0","61361","0","4","621","101011","0","0","2","0","0","0","0","620300048","0","36","2","0","0","0","63001010","0","51001","600000690","600110512","0","1","0","51001","0","10011007","620050047","100","1","0","0","0","0","620140048","1","0"
"0","61361","0","4","629","101011","0","0","2","0","0","0","0","620300049","0","36","2","0","0","0","63001010","0","52001","600000691","600110522","0","1","0","52001","0","10011007","620050048","100","1","0","0","0","0","620140049","1","0"
"0","61361","0","4","640","101011","0","0","2","0","0","0","0","620300050","0","36","2","0","0","0","63001010","0","53001","600000692","600110532","0","1","0","53001","0","10011007","620050049","100","1","0","0","0","0","620140050","1","0"
"0","61361","0","4","647","101011","0","0","2","0","0","0","0","620300051","0","36","2","0","0","0","63001010","0","54001","600000693","600110542","0","1","0","54001","0","10011007","620050050","100","1","0","0","0","0","620140051","1","0"
"0","61361","0","4","652","101011","0","0","2","0","0","0","0","620300052","0","36","2","0","0","0","63001010","0","55001","600000694","600110552","0","1","0","55001","0","10011007","620050051","100","1","0","0","0","0","620140052","1","0"
"0","61361","0","4","659","101011","0","0","2","0","0","0","0","620300053","0","36","2","0","0","0","63001010","0","56001","600000695","600110562","0","1","0","56001","0","10011007","620050052","100","1","0","0","0","0","620140053","1","0"
"0","61361","0","4","662","101011","0","0","2","0","0","0","0","620300054","0","36","2","0","0","0","63001010","0","57001","600000696","600110572","0","1","0","57001","0","10011007","620050053","100","1","0","0","0","0","620140054","1","0"
"0","61361","0","4","667","101011","0","0","2","0","0","0","0","620300055","0","36","2","0","0","0","63001010","0","58001","600000697","600110582","0","1","0","58001","0","10011007","620050054","100","1","0","0","0","0","620140055","1","0"
"0","61361","0","4","679","101011","0","0","2","0","0","0","0","620300056","0","36","2","0","0","0","63001010","0","59001","600000698","600110592","0","1","0","59001","0","10011007","620050055","100","1","0","0","0","0","620140056","1","0"
"0","61361","0","4","683","101011","0","0","2","0","0","0","0","620300057","0","36","2","0","0","0","63001010","0","60001","600000699","600110602","0","1","0","60001","0","10011007","620050056","100","1","0","0","0","0","620140057","1","0"
"0","61361","0","4","692","101011","0","0","2","0","0","0","0","620300058","0","36","2","0","0","0","63001010","0","61001","600000700","600110612","0","1","0","61001","0","10011007","620050057","100","1","0","0","0","0","620140058","1","0"
"0","61361","0","4","698","101011","0","0","2","0","0","0","0","620300059","0","10","2","0","0","0","63001010","0","62001","600000701","600110622","0","1","0","62001","0","10011008","620050058","100","1","0","0","0","0","620140059","1","0"
"0","61361","0","4","703","101011","0","0","2","0","0","0","0","620300060","0","10","2","0","0","0","63001010","0","63001","600000702","600110632","0","1","0","63001","0","10011008","620050059","100","1","0","0","0","0","620140060","1","0"
"0","61361","0","4","713","101011","0","0","2","0","0","0","0","620300061","0","10","2","0","0","0","63001010","0","64001","600000703","600110642","0","1","0","64001","0","10011008","620050060","100","1","0","0","0","0","620140061","1","0"
"0","61361","0","4","722","101011","0","0","2","0","0","0","0","620300062","0","10","2","0","0","0","63001010","0","65001","600000704","600110652","0","1","0","65001","0","10011008","620050061","100","1","0","0","0","0","620140062","1","0"
"0","61361","0","4","733","101011","0","0","2","0","0","0","0","620300063","0","10","2","0","0","0","63001010","0","66001","600000705","600110662","0","1","0","66001","0","10011008","620050062","100","1","0","0","0","0","620140063","1","0"
"0","61361","0","4","741","101011","0","0","2","0","0","0","0","620300064","0","10","2","0","0","0","63001010","0","67001","600000706","600110672","0","1","0","67001","0","10011008","620050063","100","1","0","0","0","0","620140064","1","0"
"0","61361","0","4","750","101011","0","0","2","0","0","0","0","620300065","0","10","2","0","0","0","63001010","0","68001","600000707","600110682","0","1","0","68001","0","10011008","620050064","100","1","0","0","0","0","620140065","1","0"
"0","61361","0","4","762","101011","0","0","2","0","0","0","0","620300066","0","10","2","0","0","0","63001010","0","69001","600000708","600110692","0","1","0","69001","0","10011008","620050065","100","1","0","0","0","0","620140066","1","0"
"12","101011","0","0","258","0","0","0","4","0","0","10011001","0","620290201","100","24","3","61362","0","0","10011001","1","3001","600000713","600110033","1","1","0","3001","620130101","10011001","620330001","36","1","0","63001002","0","0","620250001","1","2"
"12","101011","0","0","258","0","0","0","4","0","0","10011001","0","620290201","100","24","3","61362","0","0","10011001","1","4001","600000714","600110043","1","1","0","4001","620130101","10011001","620330001","36","1","0","63001002","0","0","620250001","1","2"
"12","101011","0","0","268","0","0","0","4","0","0","10011001","0","620290202","100","24","3","61362","0","0","10011001","1","5001","600000715","600110053","1","1","0","5001","620130102","10011001","620330001","36","1","0","63001002","0","0","620250002","1","2"
"12","101011","0","0","273","0","0","0","4","0","0","10011001","0","620290203","100","24","3","61362","0","0","10011001","1","6001","600000716","600110063","1","1","0","6001","620130103","10011001","620330001","36","1","0","63001002","0","0","620250003","1","2"
"12","101011","0","0","281","0","0","0","4","0","0","10011001","0","620290204","100","24","3","61362","0","0","10011001","1","7001","600000717","600110073","1","1","0","7001","620130104","10011001","620330002","36","1","0","63001002","0","0","620250004","1","2"
"12","101011","0","0","288","0","0","0","4","0","0","10011001","0","620290205","100","24","3","61362","0","0","10011001","1","8001","600000718","600110083","1","1","0","8001","620130105","10011001","620330003","36","1","0","63001002","0","0","620250005","1","2"
"12","101011","0","0","298","0","0","0","4","0","0","10011001","0","620290206","100","24","3","61362","0","0","10011002","1","9001","600000719","600110093","1","1","0","9001","620130106","10011001","620330004","36","1","0","63001002","0","0","620250006","1","2"
"12","101011","0","0","309","0","0","0","4","0","0","10011001","0","620290207","100","24","3","61362","0","0","10011002","1","10001","600000720","600110103","1","1","0","10001","620130107","10011001","620330005","36","1","0","63001002","0","0","620250007","1","2"
"12","101011","0","0","313","0","0","0","4","0","0","10011001","0","620290208","100","24","3","61362","0","0","10011002","1","11001","600000721","600110113","1","1","0","11001","620130108","10011001","620330006","36","1","0","63001002","0","0","620250008","1","2"
"12","101011","0","0","321","0","0","0","4","0","0","10011001","0","620290209","100","24","3","61362","0","0","10011002","1","12001","600000722","600110123","1","1","0","12001","620130109","10011001","620330007","36","1","0","63001002","0","0","620250009","1","2"
"12","101011","0","0","326","0","0","0","4","0","0","10011001","0","620290210","100","24","3","61362","0","0","10011002","1","13001","600000723","600110133","1","1","0","13001","620130110","10011001","620330008","36","1","0","63001002","0","0","620250010","1","2"
"12","101011","0","0","336","0","0","0","4","0","0","10011001","0","620290211","100","24","3","61362","0","0","10011002","1","14001","600000724","600110143","1","1","0","14001","620130111","10011001","620330009","36","1","0","63001002","0","0","620250011","1","2"
"12","101011","0","0","341","0","0","0","4","0","0","10011001","0","620290212","100","24","3","61362","0","0","10011002","1","15001","600000725","600110153","1","1","0","15001","620130112","10011001","620330010","36","1","0","63001002","0","0","620250012","1","2"
"12","101011","0","0","351","0","0","0","4","0","0","10011001","0","620290213","100","24","3","61362","0","0","10011002","1","16001","600000726","600110163","1","1","0","16001","620130113","10011001","620330011","36","1","0","63001002","0","0","620250013","1","2"
"12","101011","0","0","356","0","0","0","4","0","0","10011001","0","620290214","100","24","3","61362","0","0","10011002","1","17001","600000727","600110173","1","1","0","17001","620130114","10011001","620330012","36","1","0","63001002","0","0","620250014","1","2"
"12","101011","0","0","366","0","0","0","4","0","0","10011001","0","620290215","100","24","3","61362","0","0","10011003","1","18001","600000728","600110183","1","1","0","18001","620130115","10011002","620330013","36","1","0","63001002","0","0","620250015","1","2"
"12","101011","0","0","371","0","0","0","4","0","0","10011001","0","620290216","100","24","3","61362","0","0","10011003","1","19001","600000729","600110193","1","1","0","19001","620130116","10011002","620330014","36","1","0","63001002","0","0","620250016","1","2"
"12","101011","0","0","375","0","0","0","4","0","0","10011001","0","620290217","100","24","3","61362","0","0","10011003","1","20001","600000730","600110203","1","1","0","20001","620130117","10011002","620330015","36","1","0","63001002","0","0","620250017","1","2"
"12","101011","0","0","381","0","0","0","4","0","0","10011001","0","620290218","100","24","3","61362","0","0","10011003","1","21001","600000731","600110213","1","1","0","21001","620130118","10011002","620330016","36","1","0","63001002","0","0","620250018","1","2"
"12","101011","0","0","386","0","0","0","4","0","0","10011001","0","620290219","100","24","3","61362","0","0","10011003","1","22001","600000732","600110223","1","1","0","22001","620130119","10011002","620330017","36","1","0","63001002","0","0","620250019","1","2"
"12","101011","0","0","390","0","0","0","4","0","0","10011001","0","620290220","100","24","3","61362","0","0","10011003","1","23001","600000733","600110233","1","1","0","23001","620130120","10011002","620330018","36","1","0","63001002","0","0","620250020","1","2"
"12","101011","0","0","396","0","0","0","4","0","0","10011001","0","620290221","100","24","3","61362","0","0","10011003","1","24001","600000734","600110243","1","1","0","24001","620130121","10011002","620330019","36","1","0","63001002","0","0","620250021","1","2"
"12","101011","0","0","401","0","0","0","4","0","0","10011001","0","620290222","100","24","3","61362","0","0","10011003","1","25001","600000735","600110253","1","1","0","25001","620130122","10011002","620330020","36","1","0","63001002","0","0","620250022","1","2"
"12","101011","0","0","405","0","0","0","4","0","0","10011001","0","620290223","100","24","3","61362","0","0","10011003","1","26001","600000736","600110263","1","1","0","26001","620130123","10011002","620330021","36","1","0","63001002","0","0","620250023","1","2"
"12","101011","0","0","411","0","0","0","4","0","0","10011001","0","620290224","100","24","3","61362","0","0","10011004","1","27001","600000737","600110273","1","1","0","27001","620130124","10011003","620330022","36","1","0","63001002","0","0","620250024","1","2"
"12","101011","0","0","417","0","0","0","4","0","0","10011001","0","620290225","100","24","3","61362","0","0","10011004","1","28001","600000738","600110283","1","1","0","28001","620130125","10011003","620330023","36","1","0","63001002","0","0","620250025","1","2"
"12","101011","0","0","422","0","0","0","4","0","0","10011001","0","620290226","100","24","3","61362","0","0","10011004","1","29001","600000739","600110293","1","1","0","29001","620130126","10011003","620330024","36","1","0","63001002","0","0","620250026","1","2"
"12","101011","0","0","427","0","0","0","4","0","0","10011001","0","620290227","100","24","3","61362","0","0","10011004","1","30001","600000740","600110303","1","1","0","30001","620130127","10011003","620330025","36","1","0","63001002","0","0","620250027","1","2"
"12","101011","0","0","433","0","0","0","4","0","0","10011001","0","620290228","100","24","3","61362","0","0","10011004","1","31001","600000741","600110313","1","1","0","31001","620130128","10011003","620330026","36","1","0","63001002","0","0","620250028","1","2"
"12","101011","0","0","442","0","0","0","4","0","0","10011001","0","620290229","100","24","3","61362","0","0","10011004","1","32001","600000742","600110323","1","1","0","32001","620130129","10011003","620330027","36","1","0","63001002","0","0","620250029","1","2"
"12","101011","0","0","455","0","0","0","4","0","0","10011001","0","620290230","100","24","3","61362","0","0","10011004","1","33001","600000743","600110333","1","1","0","33001","620130130","10011003","620330028","36","1","0","63001002","0","0","620250030","1","2"
"12","101011","0","0","460","0","0","0","4","0","0","10011001","0","620290231","100","24","3","61362","0","0","10011004","1","34001","600000744","600110343","1","1","0","34001","620130131","10011003","620330029","36","1","0","63001002","0","0","620250031","1","2"
"12","101011","0","0","464","0","0","0","4","0","0","10011002","0","620290232","100","24","3","61362","0","0","10011005","1","35001","600000745","600110353","1","1","0","35001","620130132","10011004","620330030","36","1","0","63001002","0","0","620250032","1","2"
"12","101011","0","0","476","0","0","0","4","0","0","10011002","0","620290233","100","24","3","61362","0","0","10011005","1","36001","600000746","600110363","1","1","0","36001","620130133","10011004","620330031","36","1","0","63001002","0","0","620250033","1","2"
"12","101011","0","0","482","0","0","0","4","0","0","10011002","0","620290234","100","24","3","61362","0","0","10011005","1","37001","600000747","600110373","1","1","0","37001","620130134","10011004","620330032","36","1","0","63001002","0","0","620250034","1","2"
"12","101011","0","0","492","0","0","0","4","0","0","10011002","0","620290235","100","24","3","61362","0","0","10011005","1","38001","600000748","600110383","1","1","0","38001","620130135","10011004","620330033","36","1","0","63001002","0","0","620250035","1","2"
"12","101011","0","0","500","0","0","0","4","0","0","10011002","0","620290236","100","24","3","61362","0","0","10011005","1","39001","600000749","600110393","1","1","0","39001","620130136","10011004","620330034","36","1","0","63001002","0","0","620250036","1","2"
"12","101011","0","0","514","0","0","0","4","0","0","10011002","0","620290237","100","24","3","61362","0","0","10011005","1","40001","600000750","600110403","1","1","0","40001","620130137","10011004","620330035","36","1","0","63001002","0","0","620250037","1","2"
"12","101011","0","0","518","0","0","0","4","0","0","10011002","0","620290238","100","24","3","61362","0","0","10011005","1","41001","600000751","600110413","1","1","0","41001","620130138","10011004","620330036","36","1","0","63001002","0","0","620250038","1","2"
"12","101011","0","0","523","0","0","0","4","0","0","10011003","0","620290239","100","24","3","61362","0","0","10011006","1","42001","600000752","600110423","1","1","0","42001","620130139","10011005","620330037","36","1","0","63001002","0","0","620250039","1","2"
"12","101011","0","0","538","0","0","0","4","0","0","10011003","0","620290240","100","24","3","61362","0","0","10011006","1","43001","600000753","600110433","1","1","0","43001","620130140","10011005","620330038","36","1","0","63001002","0","0","620250040","1","2"
"12","101011","0","0","551","0","0","0","4","0","0","10011003","0","620290241","100","24","3","61362","0","0","10011006","1","44001","600000754","600110443","1","1","0","44001","620130141","10011005","620330039","36","1","0","63001002","0","0","620250041","1","2"
"12","101011","0","0","565","0","0","0","4","0","0","10011003","0","620290242","100","24","3","61362","0","0","10011006","1","45001","600000755","600110453","1","1","0","45001","620130142","10011005","620330040","36","1","0","63001002","0","0","620250042","1","2"
"12","101011","0","0","574","0","0","0","4","0","0","10011003","0","620290243","100","24","3","61362","0","0","10011006","1","46001","600000756","600110463","1","1","0","46001","620130143","10011005","620330041","36","1","0","63001002","0","0","620250043","1","2"
"12","101011","0","0","577","0","0","0","4","0","0","10011003","0","620290244","100","24","3","61362","0","0","10011006","1","47001","600000757","600110473","1","1","0","47001","620130144","10011005","620330042","36","1","0","63001002","0","0","620250044","1","2"
"12","101011","0","0","587","0","0","0","4","0","0","10011003","0","620290245","100","24","3","61362","0","0","10011006","1","48001","600000758","600110483","1","1","0","48001","620130145","10011005","620330043","36","1","0","63001002","0","0","620250045","1","2"
"12","101011","0","0","598","0","0","0","4","0","0","10011004","0","620290246","100","24","3","61362","0","0","10011007","1","49001","600000759","600110493","1","1","0","49001","620130146","10011006","620330044","36","1","0","63001002","0","0","620250046","1","2"
"12","101011","0","0","614","0","0","0","4","0","0","10011004","0","620290247","100","24","3","61362","0","0","10011007","1","50001","600000760","600110503","1","1","0","50001","620130147","10011006","620330045","36","1","0","63001002","0","0","620250047","1","2"
"12","101011","0","0","621","0","0","0","4","0","0","10011004","0","620290248","100","24","3","61362","0","0","10011007","1","51001","600000761","600110513","1","1","0","51001","620130148","10011006","620330046","36","1","0","63001002","0","0","620250048","1","2"
"12","101011","0","0","629","0","0","0","4","0","0","10011004","0","620290249","100","24","3","61362","0","0","10011007","1","52001","600000762","600110523","1","1","0","52001","620130149","10011006","620330047","36","1","0","63001002","0","0","620250049","1","2"
"12","101011","0","0","640","0","0","0","4","0","0","10011004","0","620290250","100","24","3","61362","0","0","10011007","1","53001","600000763","600110533","1","1","0","53001","620130150","10011006","620330048","36","1","0","63001002","0","0","620250050","1","2"
"12","101011","0","0","647","0","0","0","4","0","0","10011004","0","620290251","100","24","3","61362","0","0","10011007","1","54001","600000764","600110543","1","1","0","54001","620130151","10011006","620330049","36","1","0","63001002","0","0","620250051","1","2"
"12","101011","0","0","652","0","0","0","4","0","0","10011004","0","620290252","100","24","3","61362","0","0","10011007","1","55001","600000765","600110553","1","1","0","55001","620130152","10011006","620330050","36","1","0","63001002","0","0","620250052","1","2"
"12","101011","0","0","659","0","0","0","4","0","0","10011004","0","620290253","100","24","3","61362","0","0","10011007","1","56001","600000766","600110563","1","1","0","56001","620130153","10011006","620330051","36","1","0","63001002","0","0","620250053","1","2"
"12","101011","0","0","662","0","0","0","4","0","0","10011004","0","620290254","100","24","3","61362","0","0","10011007","1","57001","600000767","600110573","1","1","0","57001","620130154","10011006","620330052","36","1","0","63001002","0","0","620250054","1","2"
"12","101011","0","0","667","0","0","0","4","0","0","10011004","0","620290255","100","24","3","61362","0","0","10011007","1","58001","600000768","600110583","1","1","0","58001","620130155","10011006","620330053","36","1","0","63001002","0","0","620250055","1","2"
"12","101011","0","0","679","0","0","0","4","0","0","10011004","0","620290256","100","24","3","61362","0","0","10011007","1","59001","600000769","600110593","1","1","0","59001","620130156","10011006","620330054","36","1","0","63001002","0","0","620250056","1","2"
"12","101011","0","0","683","0","0","0","4","0","0","10011004","0","620290257","100","24","3","61362","0","0","10011007","1","60001","600000770","600110603","1","1","0","60001","620130157","10011006","620330055","36","1","0","63001002","0","0","620250057","1","2"
"12","101011","0","0","692","0","0","0","4","0","0","10011004","0","620290258","100","24","3","61362","0","0","10011007","1","61001","600000771","600110613","1","1","0","61001","620130158","10011006","620330056","36","1","0","63001002","0","0","620250058","1","2"
"12","101011","0","0","698","0","0","0","4","0","0","10011006","0","620290259","100","70","3","61362","0","0","10011008","1","62001","600000772","600110623","1","1","0","62001","620130159","10011007","620330057","5","1","0","63001002","0","0","620250059","1","2"
"12","101011","0","0","703","0","0","0","4","0","0","10011006","0","620290260","100","70","3","61362","0","0","10011008","1","63001","600000773","600110633","1","1","0","63001","620130160","10011007","620330058","5","1","0","63001002","0","0","620250060","1","2"
"12","101011","0","0","713","0","0","0","4","0","0","10011006","0","620290261","100","70","3","61362","0","0","10011008","1","64001","600000774","600110643","1","1","0","64001","620130161","10011007","620330059","5","1","0","63001002","0","0","620250061","1","2"
"12","101011","0","0","722","0","0","0","4","0","0","10011006","0","620290262","100","70","3","61362","0","0","10011008","1","65001","600000775","600110653","1","1","0","65001","620130162","10011007","620330060","5","1","0","63001002","0","0","620250062","1","2"
"12","101011","0","0","733","0","0","0","4","0","0","10011006","0","620290263","100","70","3","61362","0","0","10011008","1","66001","600000776","600110663","1","1","0","66001","620130163","10011007","620330061","5","1","0","63001002","0","0","620250063","1","2"
"12","101011","0","0","741","0","0","0","4","0","0","10011006","0","620290264","100","70","3","61362","0","0","10011008","1","67001","600000777","600110673","1","1","0","67001","620130164","10011007","620330062","5","1","0","63001002","0","0","620250064","1","2"
"12","101011","0","0","750","0","0","0","4","0","0","10011006","0","620290265","100","70","3","61362","0","0","10011008","1","68001","600000778","600110683","1","1","0","68001","620130165","10011007","620330063","5","1","0","63001002","0","0","620250065","1","2"
"12","101011","0","0","762","0","0","0","4","0","0","10011006","0","620290266","100","70","3","61362","0","0","10011008","1","69001","600000779","600110693","1","1","0","69001","620130166","10011007","620330064","5","1","0","63001002","0","0","620250066","1","2"
"12","101011","0","0","258","0","0","0","4","0","0","10011001","0","620030001","100","24","3","61362","0","0","10011001","1","3001","600000784","600110033","1","1","0","3001","620210101","10011001","620040001","36","1","0","63001002","0","0","620100001","1","2"
"12","101011","0","0","258","0","0","0","4","0","0","10011001","0","620030001","100","24","3","61362","0","0","10011001","1","4001","600000785","600110043","1","1","0","4001","620210101","10011001","620040001","36","1","0","63001002","0","0","620100001","1","2"
"12","101011","0","0","268","0","0","0","4","0","0","10011001","0","620030002","100","24","3","61362","0","0","10011001","1","5001","600000786","600110053","1","1","0","5001","620210102","10011001","620040001","36","1","0","63001002","0","0","620100002","1","2"
"12","101011","0","0","273","0","0","0","4","0","0","10011001","0","620030003","100","24","3","61362","0","0","10011001","1","6001","600000787","600110063","1","1","0","6001","620210103","10011001","620040002","36","1","0","63001002","0","0","620100003","1","2"
"12","101011","0","0","281","0","0","0","4","0","0","10011001","0","620030004","100","24","3","61362","0","0","10011001","1","7001","600000788","600110073","1","1","0","7001","620210104","10011001","620040003","36","1","0","63001002","0","0","620100004","1","2"
"12","101011","0","0","288","0","0","0","4","0","0","10011001","0","620030005","100","24","3","61362","0","0","10011001","1","8001","600000789","600110083","1","1","0","8001","620210105","10011001","620040004","36","1","0","63001002","0","0","620100005","1","2"
"12","101011","0","0","298","0","0","0","4","0","0","10011001","0","620030006","100","24","3","61362","0","0","10011002","1","9001","600000790","600110093","1","1","0","9001","620210106","10011001","620040005","36","1","0","63001002","0","0","620100006","1","2"
