71aa3726c9bcefcc84df4a57e781ae4a130bd63a3ba937615634525f3f161195,1e8b803e63ba8a5ce0d1673b76e44a30cd604e5fb0d5f9e3551368632fd9d021,1b5197eee26fe93357dda5d036f152d5f35e19838195d88b7d6ba6682e6ca480,0fcdcde5789023e573edf751e81d943fac2105c7d13969dc77dea7937f4ba5ba,0c3bf6d6f339faa50b419ede4bec9cb8464966902545437172ec3f6d9124949f,e055dd16b7f239b327e9b9f1cf704e9dec9be79d7bcf1dca0204dba0a3a46170,37f614716038de4250039034f287e6c9bf95b6824c5bc8954638ed07e91a4b3c,ec24265638288367cc9480abc85b16f9b7b9d614f91ded80914205b209dd0c42,8628a4e2174da79185bca2e70b728757054b00c0edbfc96d0cd090309ec64ace,876c983bc0468a8bab7ae8209000a5976249633addeb9ccbfbc90fe2b1d72701,d27cb4b0823e4f3e14c699697a91d80212e28921df80c84ee94c97d5ab881dd3,a4f6a5e3f6cf16b8dac44919afe612d1e1ca5d9fa6f402b7bee0f23756463791,5fdcde11d85c8f97a267409e8fb3d0ba51016b60d9f9d765e247d9170d6451f2,bf61250fa538e7e7a5d8cd292c870d8667dc41a65f3463441660fd03aaf2a8c3,a7cf6adc0bb3b28f9d19760878fb06f7a99747f4024cbe5378741c59c9c5b80d,0a87fada9ed3b84f1d8a42de1c44a78efea3fc94d8ab85f384e1da9b7399eead,bc25e8737c5a28850e1232b0fb2f0ed5ceb0a529857009608464e4c10e26a994,d74b8b9bed5030db416fee9939e16c4d3b1ce8bfc332b93e6b28d53e4838216a,323c0918340daafcdfa6b0c49e8cd3b78118f8baf22005b5a98cf5cd4bd0bd37
"0","1.5","-55","610103006","0","0","5","","3","0","2.4","1","0","0","1","10103","178","0","0"
"610104401","5.5","0","610104004","0","5104321","5","","1","5104322","1.3","1","0","600","2","10104","238","3","0"
"0","1.5","-40","610104005","0","0","5","","2","5104323","1.5","1","40","600","1","10104","238","0","0"
"0","1.5","-40","610104006","0","0","5","","3","0","1.5","1","0","0","1","10104","238","0","0"
"0","1.5","-45","610105004","0","5078321","5","","1","5078322","1.55","1","62","0","1","10105","181","0","0"
"0","1.5","-45","610105005","490","0","5","","2","5078323","1.55","1","0","0","4","10105","181","0","0"
"0","1.5","-45","610105006","0","0","5","","3","0","1.55","1","0","0","1","10105","181","0","0"
"610106401","5.5","0","610106004","12","5106321","5","","1","5106322","1.2","1","0","600","3","10106","240","3","0"
"610106402","1.5","0","610106005","0","0","5","","2","5106323","1.2","1","60","600","1","10106","240","0","0"
"0","1.5","0","610106006","0","0","5","","3","0","1.2","1","0","0","1","10106","240","0","0"
"610107401","5.5","-70","610107004","0","5080321","5","","1","5080322","1.4","1","0","600","2","10107","184","3","0"
"610107402","1.5","-70","610107005","0","0","5","","2","5080323","1.5","1","60","0","1","10107","184","0","0"
"0","1.5","-70","610107006","0","0","5","","3","0","1.5","1","0","0","1","10107","184","0","0"
"610108401","5.5","-35","610108004","0","5108321","5","","1","5108322","1.55","1","80","600","1","10108","243","3","0"
"610108402","1.5","-35","610108005","0","0","5","","2","5108323","1.55","1","60","600","1","10108","243","0","0"
"0","1.5","-35","610108006","0","0","5","","3","0","1.55","1","0","0","1","10108","243","0","0"
"610109401","5.5","-20","610109004","20","5082321","5","","1","5082322","2","1","0","600","3","10109","187","3","0"
"0","1.5","-20","610109005","0","0","5","","2","5082323","2","1","69","0","1","10109","187","0","0"
"0","1.5","-20","610109006","0","0","5","","3","0","2","1","0","0","1","10109","187","0","0"
"610110401","5.5","-50","610110004","10000000","5110321","5","","1","5110322","1","1","69","600","5","10110","246","3","0"
"610110402","1.5","-50","610110005","0","0","5","","2","5110323","0.85","1","0","600","2","10110","246","0","0"
"0","1.5","-50","610110006","0","0","5","","3","0","1","1","0","0","1","10110","246","0","0"
"610111401","5.5","-78","610111004","0","5111321","5","","1","5111322","1.35","1","60","600","1","10111","246","3","0"
"610111402","1.5","-55","610111005","0","0","5","","2","5111323","1.2","1","0","600","2","10111","246","0","0"
"0","1.5","-78","610111006","0","0","5","","3","0","1.35","1","0","0","1","10111","246","0","0"
"610112401","5.5","5","610112004","0","5084321","5","","1","5084322","1.35","1","0","600","2","10112","190","3","0"
"0","1.5","5","610112005","10","0","5","","2","5084323","1.35","1","0","600","3","10112","190","0","0"
"0","1.5","5","610112006","0","0","5","","3","0","1.35","1","0","0","1","10112","190","0","0"
"610113401","5.5","-20","610113004","0","5085321","5","","1","5085322","0.95","1","0","600","2","10113","190","3","0"
"0","1.5","-20","610113005","0","0","5","","2","5085323","1.2","1","68","600","1","10113","190","0","0"
"0","1.5","-20","610113006","0","0","5","","3","0","1.2","1","0","0","1","10113","190","0","0"
"610114401","5.5","20","610114004","16","5114321","5","","1","5114322","1.25","1","0","600","3","10114","249","3","0"
"610114402","1.5","20","610114005","0","0","5","","2","5114323","1.25","1","58","600","1","10114","249","0","0"
"0","1.5","20","610114006","0","0","5","","3","0","1.25","1","0","0","1","10114","249","0","0"
"610115401","5.5","-70","610115004","15","5088321","5","","1","5088322","1.4","1","0","600","3","10115","193","3","0"
"610115402","1.5","-70","610115005","0","0","5","","2","5088323","1.5","1","72","0","1","10115","193","0","0"
"0","1.5","-70","610115006","0","0","5","","3","0","1.5","1","0","0","1","10115","193","0","0"
"610116401","5.5","-25","610116004","0","5116321","5","","1","5116322","1.85","1","74","600","1","10116","252","3","0"
"610116402","1.5","-25","610116005","0","0","5","","2","5116323","1.85","1","53","0","1","10116","252","0","0"
"0","1.5","-25","610116006","0","0","5","","3","0","1.85","1","0","0","1","10116","252","0","0"
"0","5.5","-45","610117004","0","5090321","5","","1","5090322","1.18","1","86","600","1","10117","196","3","0"
"0","1.5","-45","610117005","300","0","5","","2","5090323","1.18","1","0","0","4","10117","196","0","0"
"0","1.5","-45","610117006","0","0","5","","3","0","1.18","1","0","0","1","10117","196","0","0"
"610118401","5.5","-20","610118004","0","5118321","5","","1","5118322","1.25","1","69","600","1","10118","255","3","0"
"610118402","1.5","-20","610118005","0","0","5","","2","5118323","1.25","1","42","600","1","10118","255","0","0"
"0","1.5","-20","610118006","0","0","5","","3","0","1.25","1","0","0","1","10118","255","0","0"
"0","5.5","-50","610119004","0","5092321","5","","1","5092322","1.4","1","70","600","1","10119","199","3","0"
"610119402","1.5","-20","610119005","0","0","5","","2","5092323","1.15","1","0","600","2","10119","199","0","0"
"0","1.5","-50","610119006","0","0","5","","3","0","1.4","1","0","0","1","10119","199","0","0"
"610120401","5.5","-35","610120004","0","5120321","5","","1","5120322","1.55","1","71","600","1","10120","255","3","0"
"610120402","1.5","-35","610120005","0","0","5","","2","5120323","1.2","1","0","600","2","10120","255","0","0"
"0","1.5","-35","610120006","0","0","5","","3","0","1.55","1","0","0","1","10120","255","0","0"
"610121401","5.5","-50","610121004","10","5094321","5","","1","5094322","2.2","1","0","600","3","10121","200","3","0"
"0","1.5","-50","610121005","0","0","5","","2","5094323","2.2","1","68","0","1","10121","200","0","0"
"0","1.5","-50","610121006","0","0","5","","3","0","2.2","1","0","0","1","10121","200","0","0"
"610122401","5.5","40","610122004","0","5122321","5","","1","5122322","1.7","1","68","600","1","10122","255","3","0"
"610122402","1.5","20","610122005","0","0","5","","2","5122323","1","1","0","600","2","10122","255","4.5","0"
"0","1.5","40","610122006","0","0","5","","3","0","1.7","1","0","0","1","10122","255","0","0"
"0","5.5","-120","610123004","0","5096321","5","","1","5096322","1.3","1","80","600","1","10123","200","3","0"
"610123402","1.5","-80","610123005","0","0","5","","2","5096323","1","1","0","600","2","10123","200","0","0"
"0","1.5","-120","610123006","0","0","5","","3","0","1.3","1","0","0","1","10123","200","0","0"
"610124401","5.5","-20","610124004","0","5124321","5","","1","5124322","0.83","1","0","600","2","10124","255","3","0"
"0","1.5","-20","610124005","0","0","5","","2","5124323","0.83","1","66","600","1","10124","255","0","0"
"0","1.5","-20","610124006","0","0","5","","3","0","0.83","1","0","0","1","10124","255","0","0"
"610125401","5.5","-120","610125004","0","5098321","5","","1","5098322","1.3","1","0","600","2","10125","200","3","0"
"610125402","1.5","-80","610125005","0","0","5","","2","5098323","1.1","1","0","600","2","10125","200","0","0"
"0","1.5","-85","610125006","0","0","5","","3","0","1.3","1","0","0","1","10125","200","0","0"
"610126401","5.5","-25","610126004","0","5126321","5","","1","5126322","1.5","1","83","600","1","10126","255","3","0"
"610126402","1.5","-25","610126005","0","0","5","","2","5126323","1.3","1","0","600","2","10126","255","3","0"
"0","1.5","-25","610126006","0","0","5","","3","0","1.5","1","0","0","1","10126","255","0","0"
"610127401","5.5","-50","610127004","0","5100321","5","","1","5100322","1.1","1","0","600","2","10127","200","3","0"
"0","1.5","-70","610127005","0","0","5","","2","5100323","1.5","1","64","600","1","10127","200","0","0"
"0","1.5","-70","610127006","0","0","5","","3","0","1.5","1","0","0","1","10127","200","0","0"
"610128401","5.5","-25","610128004","15","5128321","5","","1","5128322","1.85","1","0","600","3","10128","255","3","0"
"610128402","1.5","-25","610128005","0","0","5","","2","5128323","1.85","1","62","0","1","10128","255","0","0"
"0","1.5","-25","610128006","0","0","5","","3","0","1.85","1","0","0","1","10128","255","0","0"
"0","5.5","-85","610129004","0","5102321","5","","1","5102322","1.25","1","66","600","1","10129","200","3","0"
"610129402","1.5","-80","610129005","0","0","5","","2","5102323","1.1","1","0","600","2","10129","200","0","0"
"0","1.5","-85","610129006","0","0","5","","3","0","1.25","1","0","0","1","10129","200","0","0"
"0","5.5","0","610130004","0","5130321","5","","1","5130322","1.2","1","78","600","1","10130","255","3","0"
"610130402","1.5","0","610130005","0","0","5","","2","5130323","1","1","0","600","2","10130","255","0","0"
"0","1.5","0","610130006","0","0","5","","3","0","1.2","1","0","0","1","10130","255","0","0"
"610131401","5.5","0","610131004","0","5104321","5","","1","5104322","1.3","1","0","600","2","10131","200","3","0"
"0","1.5","-40","610131005","0","0","5","","2","5104323","1.5","1","40","600","1","10131","200","0","0"
"0","1.5","-40","610131006","0","0","5","","3","0","1.5","1","0","0","1","10131","200","0","0"
"610132401","5.5","-60","610132004","15","5132321","5","","1","5132322","1","1","0","600","3","10132","255","3","0"
"610132402","1.5","-60","610132005","0","0","5","","2","5132323","1","1","70","0","1","10132","255","0","0"
"0","1.5","-60","610132006","0","0","5","","3","0","1","1","0","0","1","10132","255","0","0"
"610133401","5.5","0","610133004","12","5106321","5","","1","5106322","1.2","1","0","600","3","10133","200","3","0"
"610133402","1.5","0","610133005","0","0","5","","2","5106323","1.2","1","60","600","1","10133","200","0","0"
"0","1.5","0","610133006","0","0","5","","3","0","1.2","1","0","0","1","10133","200","0","0"
"0","5.5","-50","610134004","0","5134321","5","","1","5134322","1.85","1","55","600","1","10134","255","3","0"
"610134402","1.5","-50","610134005","30","0","5","","2","5134323","1.85","1","0","600","3","10134","255","3","0"
"0","1.5","-50","610134006","0","0","5","","3","0","1.85","1","0","0","1","10134","255","0","0"
"610135401","5.5","-35","610135004","0","5108321","5","","1","5108322","1.55","1","85","600","1","10135","200","3","0"
"610135402","1.5","-35","610135005","0","0","5","","2","5108323","1.55","1","70","600","1","10135","200","0","0"
"0","1.5","-35","610135006","0","0","5","","3","0","1.55","1","0","0","1","10135","200","0","0"
"610136401","5.5","0","610136004","0","5136321","5","","1","5136322","1.1","1","0","600","2","10136","255","3","0"
"0","1.5","-50","610136005","0","0","5","","2","5136323","1.5","1","84","600","1","10136","255","0","0"
"0","1.5","-50","610136006","0","0","5","","3","0","1.5","1","0","0","1","10136","255","0","0"
"0","5.5","0","610137004","0","5137321","5","","1","5137322","0.85","1","75","0","1","10137","255","0","0"
"0","1.5","0","610137005","0","0","5","","2","5137323","0.85","1","50","0","1","10137","255","0","0"
"0","1.5","0","610137006","0","0","5","","3","0","0.85","1","0","0","1","10137","255","0","0"
"610138401","5.5","-50","610138004","2000000","5110321","5","","1","5110322","1","1","69","600","5","10138","200","3","0"
"610138402","1.5","-50","610138005","0","0","5","","2","5110323","0.85","1","0","600","2","10138","200","0","0"
"0","1.5","-50","610138006","0","0","5","","3","0","1","1","0","0","1","10138","200","0","0"
"610139401","5.5","-78","610139004","0","5111321","5","","1","5111322","1.35","1","62","600","1","10139","200","3","0"
"610139402","1.5","-55","610139005","0","0","5","","2","5111323","1.2","1","0","600","2","10139","200","0","0"
"0","1.5","-78","610139006","0","0","5","","3","0","1.35","1","0","0","1","10139","200","0","0"
"0","5.5","0","610140004","0","5140321","5","","1","5140322","1.4","1","86","600","1","10140","255","3","0"
"0","1.5","0","610140005","0","0","5","","2","5140323","1.4","1","52","0","1","10140","255","0","0"
"0","1.5","0","610140006","0","0","5","","3","0","1.4","1","0","0","1","10140","255","0","0"
"610141401","5.5","20","610141004","16","5114321","5","","1","5114322","1.25","1","0","600","3","10141","200","3","0"
"610141402","1.5","20","610141005","0","0","5","","2","5114323","1.25","1","58","600","1","10141","200","0","0"
"0","1.5","20","610141006","0","0","5","","3","0","1.25","1","0","0","1","10141","200","0","0"
"0","5.5","-33","610142004","0","5142321","5","","1","5142322","1.45","1","76","600","1","10142","255","3","0"
"610142402","1.5","-40","610142005","0","0","5","","2","5142323","1.23","1","0","600","2","10142","255","3","0"
"0","1.5","-33","610142006","0","0","5","","3","0","1.45","1","0","0","1","10142","255","0","0"
"610143401","5.5","-25","610143004","0","5116321","5","","1","5116322","1.85","1","72","600","1","10143","200","3","0"
"610143402","1.5","-25","610143005","0","0","5","","2","5116323","1.85","1","52","0","1","10143","200","0","0"
"0","1.5","-25","610143006","0","0","5","","3","0","1.85","1","0","0","1","10143","200","0","0"
"0","5.5","-33","610144004","0","5144321","5","","1","5144322","1","1","65","600","1","10144","255","3","0"
"610144402","1.5","-40","610144005","0","0","5","","2","5144323","1","1","0","600","2","10144","255","3","0"
"0","1.5","-33","610144006","0","0","5","","3","0","1","1","0","0","1","10144","255","0","0"
"610145401","5.5","-20","610145004","0","5118321","5","","1","5118322","1.25","1","74","600","1","10145","200","3","0"
"610145402","1.5","-20","610145005","0","0","5","","2","5118323","1.25","1","52","600","1","10145","200","0","0"
"0","1.5","-20","610145006","0","0","5","","3","0","1.25","1","0","0","1","10145","200","0","0"
"610146401","5.5","-45","610146004","0","5146321","5","","1","5146322","0.87","1","0","600","2","10146","255","3","0"
"0","1.5","-45","610146005","0","0","5","","2","5146323","1.18","1","58","0","1","10146","255","0","0"
"0","1.5","-45","610146006","0","0","5","","3","0","1.18","1","0","0","1","10146","255","0","0"
"610147401","5.5","-35","610147004","0","5120321","5","","1","5120322","1.55","1","76","600","1","10147","200","0","0"
"610147402","1.5","-35","610147005","0","0","5","","2","5120323","1.2","1","0","600","2","10147","200","4","0"
"0","1.5","-35","610147006","0","0","5","","3","0","1.55","1","0","0","1","10147","200","0","0"
"610148401","5.5","-50","610148004","0","5148321","5","","1","5148322","1.4","1","0","600","2","10148","255","3","0"
"0","1.5","-50","610148005","0","0","5","","2","5148323","1.7","1","72","0","1","10148","255","0","0"
"0","1.5","-50","610148006","0","0","5","","3","0","1.7","1","0","0","1","10148","255","0","0"
"610149401","5.5","40","610149004","0","5122321","5","","1","5122322","1.7","1","68","600","1","10149","200","3","0"
"610149402","1.5","20","610149005","0","0","5","","2","5122323","1","1","0","600","2","10149","200","4.5","0"
"0","1.5","40","610149006","0","0","5","","3","0","1.7","1","0","0","1","10149","200","0","0"
"0","5.5","-33","610150004","0","5150321","5","","1","5150322","1.35","1","71","0","1","10150","255","0","0"
"0","1.5","-33","610150005","0","0","5","","2","5150323","1.35","1","50","0","1","10150","255","0","0"
"0","1.5","-33","610150006","0","0","5","","3","0","1.35","1","0","0","1","10150","255","0","0"
"610151401","5.5","-20","610151004","0","5124321","5","","1","5124322","0.83","1","0","600","2","10151","200","3","0"
"0","1.5","-20","610151005","0","0","5","","2","5124323","0.83","1","66","600","1","10151","200","0","0"
"0","1.5","-20","610151006","0","0","5","","3","0","0.83","1","0","0","1","10151","200","0","0"
"610152401","5.5","20","610152004","0","5152321","5","","1","5152322","0.7","1","0","600","2","10152","255","4.8","0"
"0","1.5","30","610152005","0","0","5","","2","5152323","0.96","1","81","0","1","10152","255","0","0"
"0","1.5","30","610152006","0","0","5","","3","0","0.96","1","0","0","1","10152","255","0","0"
"610153401","1.5","50","610153004","0","0","5","","1","5017321","0.9","1","0","600","2","10153","200","3","0"
"0","1.5","84","610153005","0","0","5","","2","5017322","1","1","69","0","1","10153","200","0","0"
"0","1.5","84","610153006","0","0","5","","3","0","1","1","0","0","1","10153","200","0","0"
"0","5.5","-33","610154004","0","5154321","5","","1","5154322","1.25","1","68","600","1","10154","255","3","0"
"610154402","1.5","-10","610154005","0","0","5","","2","5154323","1","1","0","600","2","10154","255","3","0"
"0","1.5","-33","610154006","0","0","5","","3","0","1.25","1","0","0","1","10154","255","0","0"
"610126401","5.5","-25","610126004","0","5126321","5","","1","5126322","1.5","1","83","600","1","10155","255","3","0"
"610126402","1.5","-25","610126005","0","0","5","","2","5126323","1.3","1","0","600","2","10155","255","3","0"
"0","1.5","-25","610126006","0","0","5","","3","0","1.5","1","0","0","1","10155","255","0","0"
