5b4097a987180aabeb68df7c48babd1818b9af63dd805b03def06b30817184da,5cda2357c1ff25d5424491d87b0169016d01bf4e0e14c983e423bcc2b69540c7,b1a08180b33e9b44d78a9182afd3dd6c029af165f13ca3bfa6267b5025f1a48e,5a4c8b5f5e6801422f458085b0a03c6b743d8f8d0eefce73e4009c056ef92777,7443b4ec0b16901eb7d8450693cb59924d2b80717c83b5bf5ca80b26812759dc,6248361070a3472e0a26c28b3684893518db5047117c00d0d5c8857aa1581c84,e48af1487badb53d3f2c4a5934948064e4c1a3db595346b3d6f339392ba213a1,ecbbc0124c46d2ac13f9efb8ebd172a0bc3d3ee98c8f77865ce82824e01240d8,fd43641eded07d9bbad0c7f7163ecdeec73c78135a58886d7fcbe091aa4cc995,bc1821c27b785846802840cae414e5a4d84ed909729dcf50e165d5a04eb73fd0,a3d0540f8298808d52adec3412af697b0016f71af8d1ce1f6f8485887088386d,bb9d80082d5616b8c1caff0a61471c7c3c247e7b54532bea5f0265bf7ed01968,3a0a72e581794f0345a0163306546a354a00c12e0a467faec05bc74d91cddf62,6c9bbbc52dfc5875c3c88fc4507f40242dda4829a0023d1e4fd0f6d8c04a2eb9,b431ee728b3235dbc0ec8a7e26892944bc1611e172bcd517901129c6180e8348,800b0a5c7b367dd681ac65a674c528d5ee84671829644849c809fc90aff10d3a,e4cf8ec62a22dce5d6c2b0ffd397b165c16259e18660af3b18542582258f2f77,0b0326638d9839debbe22a8422a6a53f0e0aa8bf6bc29c3a3ca096c18ff485b1,7a075e4883bb49ab0eaff66eda455f0e392d56684f425f84d008dd39f1074814,ac5c8c42b46ac834c274304e2d06b3d4070880dfb748095f1aea400c026b8b76,f1cf325bee9953ebc0144434ba81e7b7b7bad10f73ebd2550367b50b5f20ca8d,bc54ba1eac99cc83063b8d3092aaa6fc3880c794491d1f9e41247297e3011b99,a4240959d798c05a674c8d05f3d705716da35ce9da1edffcae59458c6f4b7834,62d604fd0fe33fbd5a5ba1870158d5f31d8e52bf4013623c0d259e2db99af517,7fa39f3e4528b1d2b1b1be5c8482177673899ee10a8150a428e17bd9b319dcab,40ab88e5497f033d6cd703c58444c0075f0186515f268285afee6cfb7cd62436,690a50b2ece99b1ecfb7c488b5e26c9bd7b9f40bdad42d646b701d3e56e0d13a,02b97f00ca7fb71feb363a210af76bbca15fc01ff9a03465e8fa63e0232458a0,246e6ff008661d84a284e0cd6a403fedf269c46eb12914482fd2210190dd96ed,5ae11a66efbfb8cd1d6843f3840665d3b6eae6b70321b49322fea5d1845cc9cd,fb8d01368adfbc1e591489a7a887ea2d9e3a314adbeef2dcc95c4b11108240bb,3b07862235bf0d0f012681efca99b700cac8d9097ce04c2e1f43e58ec834952f,0f18be3b5d1385f478b9f5a3e73e9dcecac6467c3bf3f34e3ca7c2bfe3d30caf,6182a444749ca64bbc7911085c779ec41d2ce409ac5f746efdbb9c9521f7fba9,3dfc158772b993ad01b3f47aa4faa159a4115b3bcc195a4633ee2cdac055f6c7,6052c2d0aae44ea302ad3218f0658a120bec83e7407b588a02acb266245e5710,48042838ce35881311b6b250ff119abc24f150204515b174aa8b9ea640675384,cb7ee29bdf97d6bba68b8827f5a1ac432eed692acd7770946685ef66f42c183a,d7640b3b8860769e1f7d393209c7d56f6d458c96af16660b71e32720e86d3446
"0","6.15","0","0","0","50000","0","0","0","68.29","12.66","0","10","0","104901","0","0","150","0","31049","0","0","0","0.84","827.3","0","4.51","0","0","5","0","0","0","0","0","0","0","153.2","1.14"
"0","67.18","0","0","0","0","0","0","0","379.7","16.88","0","10","0","104901","0","0","0","0","31049","0","0","0","1.12","965.1","0","35.27","0","0","6","0","10","0","0","0","0","0","204.3","1.52"
"0","2.16","0","0","0","10000","5.01","0","0","0","0","0","0","0","105001","0","0","15","0","31050","45.11","0","0","0.23","304.7","0","2.05","0","0","1","0","0","0","0","0","0","0","33.85","0.24"
"0","2.59","0","0","0","20000","7.51","0","0","0","0","0","0","0","105001","0","0","30","0","31050","54.13","0","0","0.34","365.6","0","2.46","0","0","2","0","0","0","0","0","0","0","50.77","0.36"
"0","3.02","0","0","0","30000","10.02","0","0","0","0","0","0","0","105001","0","0","100","0","31050","63.15","0","0","0.46","426.5","0","2.87","0","0","3","0","0","0","0","0","0","0","67.7","0.48"
"0","3.45","0","0","0","40000","12.52","0","0","0","0","0","0","0","105001","0","0","120","0","31050","72.17","0","0","0.57","487.4","0","3.28","0","0","4","0","0","0","0","0","0","0","84.62","0.6"
"0","3.88","0","0","0","50000","15.03","0","0","0","0","0","0","0","105001","0","0","150","0","31050","81.19","0","0","0.69","548.4","0","3.69","0","0","5","0","0","0","0","0","0","0","101.6","0.72"
"0","4.54","0","0","0","0","20.04","0","0","0","0","0","0","0","105001","0","0","0","105","31050","1819.8","0","0","0.92","639.7","0","4.31","0","0","6","0","5","0","0","0","0","0","135.4","0.96"
"0","2.73","0","0","0","10000","0","0","0","49.9","5.54","0","10","0","105101","0","0","15","0","31051","0","0","0","0.28","376","0","2.51","0","0","1","0","0","0","0","0","0","0","41.77","0.3"
"0","3.27","0","0","0","20000","0","0","0","59.88","8.31","0","10","0","105101","0","0","30","0","31051","0","0","0","0.42","451.2","0","3.01","0","0","2","0","0","0","0","0","0","0","62.65","0.45"
"0","3.82","0","0","0","30000","0","0","0","69.86","11.08","0","10","0","105101","0","0","100","0","31051","0","0","0","0.56","526.4","0","3.51","0","0","3","0","0","0","0","0","0","0","83.54","0.6"
"0","4.36","0","0","0","40000","0","0","0","79.84","13.85","0","10","0","105101","0","0","120","0","31051","0","0","0","0.7","601.6","0","4.01","0","0","4","0","0","0","0","0","0","0","104.5","0.75"
"0","4.91","0","0","0","50000","0","0","0","89.82","16.62","0","10","0","105101","0","0","150","0","31051","0","0","0","0.84","676.8","0","4.51","0","0","5","0","0","0","0","0","0","0","125.4","0.9"
"0","5.73","0","0","0","0","0","0","0","1984.8","22.16","1","160","0","105101","0","0","0","0","31051","0","0","0","1.12","789.5","0","5.27","0","0","6","0","10","0","0","0","0","0","167.1","1.2"
"0","3.65","0","0","0","10000","0","0","0","32.35","3.59","0","5","0","105201","0","0","15","0","31052","0","0","0","0.3","496.2","0","2.73","0","0","1","0","0","0","0","0","0","0","55.13","0.41"
"0","4.38","0","0","0","20000","0","0","0","38.82","5.38","0","5","0","105201","0","0","30","0","31052","0","0","0","0.45","595.4","0","3.27","0","0","2","0","0","0","0","0","0","0","82.69","0.61"
"0","5.11","0","0","0","30000","0","0","0","45.29","7.18","0","5","0","105201","0","0","100","0","31052","0","0","0","0.6","694.6","0","3.82","0","0","3","0","0","0","0","0","0","0","110.3","0.82"
"0","5.84","0","0","0","40000","0","0","0","51.76","8.97","0","5","0","105201","0","0","120","0","31052","0","0","0","0.75","793.9","0","4.36","0","0","4","0","0","0","0","0","0","0","137.9","1.02"
"0","6.57","0","0","0","50000","0","0","0","58.23","10.77","0","5","0","105201","0","0","150","0","31052","0","0","0","0.9","893.1","0","4.91","0","0","5","0","0","0","0","0","0","0","165.4","1.23"
"0","122.7","0","0","0","0","0","0","0","67.94","14.36","0","5","0","105201","0","0","0","0","31052","0","0","0","1.2","3542","0","44.73","0","0","6","0","0","0","0","0","0","0","220.6","1.64"
"0","2.62","0","0","0","10000","0","0","0","42.61","4.73","0","10","0","105301","0","0","15","0","31053","0","0","0","0.27","392.5","0","2.39","0","0","1","0","0","0","0","0","0","0","43.61","0.29"
"0","3.14","0","0","0","20000","0","0","0","51.13","7.09","0","10","0","105301","0","0","30","0","31053","0","0","0","0.4","471","0","2.86","0","0","2","0","0","0","0","0","0","0","65.41","0.43"
"0","3.66","0","0","0","30000","0","0","0","59.65","9.46","0","10","0","105301","0","0","100","0","31053","0","0","0","0.54","549.5","0","3.34","0","0","3","0","0","0","0","0","0","0","87.22","0.58"
"0","4.19","0","0","0","40000","0","0","0","68.17","11.82","0","10","0","105301","0","0","120","0","31053","0","0","0","0.67","628","0","3.82","0","0","4","0","0","0","0","0","0","0","109.1","0.72"
"0","4.71","0","0","0","50000","0","0","0","76.69","14.19","0","10","0","105301","0","0","150","0","31053","0","0","0","0.81","706.5","0","4.3","0","0","5","0","0","0","0","0","0","0","130.9","0.87"
"0","5.5","0","0","0","0","0","0","0","1829.5","18.92","0","110","0","105301","0","0","0","0","31053","0","0","0","1.08","824.2","0","5.02","0","0","6","0","10","0","0","0","0","2","174.5","1.16"
"0","2.96","0","0","0","10000","0","0","0","49.44","5.49","0","10","0","105401","0","0","15","0","31054","0","0","0","0.25","396.9","0","2.28","0","0","1","0","0","0","0","0","0","0","44.1","0.33"
"0","3.55","0","0","0","20000","0","0","0","59.33","8.24","0","10","0","105401","0","0","30","0","31054","0","0","0","0.38","476.3","0","2.74","0","0","2","0","0","0","0","0","0","0","66.15","0.5"
"0","4.14","0","0","0","30000","0","0","0","69.22","10.98","0","10","0","105401","0","0","100","0","31054","0","0","0","0.5","555.7","0","3.19","0","0","3","0","0","0","0","0","0","0","88.2","0.66"
"0","4.74","0","0","0","40000","0","0","0","79.1","13.73","0","10","0","105401","0","0","120","0","31054","0","0","0","0.63","635","0","3.65","0","0","4","0","0","0","0","0","0","0","110.3","0.83"
"0","5.33","0","0","0","50000","0","0","0","88.99","16.47","0","10","0","105401","0","0","150","0","31054","0","0","0","0.75","714.4","0","4.1","0","0","5","0","0","0","0","0","0","0","132.3","0.99"
"0","66.22","0","0","0","0","0","0","0","103.9","21.96","0","10","0","105401","0","0","0","0","31054","0","0","0","1","3333.5","0","84.79","0","0","6","0","10","0","0","0","0","0","176.4","1.32"
"0","2.62","0","0","0","10000","0","0","0","44.2","4.91","0","10","0","105501","0","0","15","0","31055","0","0","0","0.27","392.5","0","2.39","0","0","1","0","0","0","0","0","0","0","43.61","0.29"
"0","3.14","0","0","0","20000","0","0","0","53.04","7.37","0","10","0","105501","0","0","30","0","31055","0","0","0","0.41","471","0","2.87","0","0","2","0","0","0","0","0","0","0","65.42","0.44"
"0","3.67","0","0","0","30000","0","0","0","61.88","9.82","0","10","0","105501","0","0","100","0","31055","0","0","0","0.54","549.5","0","3.35","0","0","3","0","0","0","0","0","0","0","87.22","0.58"
"0","4.19","0","0","0","40000","0","0","0","70.72","12.28","0","10","0","105501","0","0","120","0","31055","0","0","0","0.68","628","0","3.82","0","0","4","0","0","0","0","0","0","0","109.1","0.73"
"0","4.72","0","0","0","50000","0","0","0","79.56","14.73","0","10","0","105501","0","0","150","0","31055","0","0","0","0.81","706.5","0","4.3","0","0","5","0","0","0","0","0","0","0","130.9","0.87"
"0","5.5","0","0","25","0","0","0","0","1972.9","19.64","0","10","0","105501","0","0","0","0","31055","0","0","0","1.08","824.3","0","5.02","0","0","6","0","10","0","0","0","0","0","174.5","1.16"
"0","3.53","0","0","0","10000","0","0","0","32.35","3.59","0","5","0","105601","0","0","15","0","31056","0","0","0","0.32","506.5","0","2.85","0","0","1","0","0","0","0","0","0","0","56.28","0.39"
"0","4.24","0","0","0","20000","0","0","0","38.82","5.39","0","5","0","105601","0","0","30","0","31056","0","0","0","0.48","607.8","0","3.42","0","0","2","0","0","0","0","0","0","0","84.42","0.59"
"0","4.94","0","0","0","30000","0","0","0","45.29","7.18","0","5","0","105601","0","0","100","0","31056","0","0","0","0.64","709.1","0","3.99","0","0","3","0","0","0","0","0","0","0","112.6","0.78"
"0","5.65","0","0","0","40000","0","0","0","51.76","8.98","0","5","0","105601","0","0","120","0","31056","0","0","0","0.8","810.4","0","4.56","0","0","4","0","0","0","0","0","0","0","140.7","0.98"
"0","6.35","0","0","0","50000","0","0","0","58.23","10.77","0","5","0","105601","0","0","150","0","31056","0","0","0","0.96","911.7","0","5.13","0","0","5","0","0","0","0","0","0","0","168.9","1.17"
"0","122.5","0","0","0","0","0","0","0","67.94","14.36","0","5","0","105601","0","0","0","0","31056","0","0","0","1.28","3563.7","0","121","0","0","6","0","25","0","0","0","0","0","225.2","1.56"
"0","2.62","0","0","0","10000","0","0","0","53.32","5.92","0","15","0","105701","0","0","15","0","31057","0","0","0","0.27","355.1","0","2.39","0","0","1","0","0","0","0","0","0","0","39.46","0.29"
"0","3.14","0","0","0","20000","0","0","0","63.98","8.88","0","15","0","105701","0","0","30","0","31057","0","0","0","0.4","426.2","0","2.86","0","0","2","0","0","0","0","0","0","0","59.19","0.43"
"0","3.66","0","0","0","30000","0","0","0","74.64","11.84","0","15","0","105701","0","0","100","0","31057","0","0","0","0.54","497.2","0","3.34","0","0","3","0","0","0","0","0","0","0","78.92","0.58"
"0","4.19","0","0","0","40000","0","0","0","85.31","14.8","0","15","0","105701","0","0","120","0","31057","0","0","0","0.67","568.2","0","3.82","0","0","4","0","0","0","0","0","0","0","98.65","0.72"
"0","4.71","0","0","0","50000","0","0","0","95.97","17.76","0","15","0","105701","0","0","150","0","31057","0","0","0","0.81","639.2","0","4.3","0","0","5","0","0","0","0","0","0","0","118.4","0.87"
"0","5.5","0","0","0","0","0","0","0","1972","23.68","0","35","0","105701","0","0","0","0","31057","0","0","0","1.08","745.7","0","5.02","0","0","6","0","7","0","0","0","0","0","157.9","1.16"
"0","2.96","0","0","0","10000","0","0","0","44.2","4.91","0","10","0","105801","0","0","15","0","31058","0","0","0","0.28","417.8","0","2.51","0","0","1","0","0","0","0","0","0","0","46.42","0.33"
"0","3.55","0","0","0","20000","0","0","0","53.04","7.36","0","10","0","105801","0","0","30","0","31058","0","0","0","0.42","501.4","0","3.01","0","0","2","0","0","0","0","0","0","0","69.63","0.49"
"0","4.14","0","0","0","30000","0","0","0","61.88","9.82","0","10","0","105801","0","0","100","0","31058","0","0","0","0.56","584.9","0","3.51","0","0","3","0","0","0","0","0","0","0","92.84","0.66"
"0","4.73","0","0","0","40000","0","0","0","70.72","12.27","0","10","0","105801","0","0","120","0","31058","0","0","0","0.7","668.5","0","4.01","0","0","4","0","0","0","0","0","0","0","116.1","0.82"
"0","5.32","0","0","0","50000","0","0","0","79.56","14.73","0","10","0","105801","0","0","150","0","31058","0","0","0","0.84","752","0","4.51","0","0","5","0","0","0","0","0","0","0","139.3","0.99"
"0","81.22","0","0","0","0","0","0","0","92.82","19.64","0","10","0","105801","0","10","0","0","31058","0","0","0","1.12","3377.3","0","80.27","0","0","6","0","0","0","0","0","0","0","185.7","1.32"
"0","2.62","0","0","0","10000","0","0","0","45.23","5.03","0","10","0","105901","0","0","15","0","31059","0","0","0","0.27","372.9","0","2.39","0","0","1","0","0","0","0","0","0","0","41.43","0.29"
"0","3.14","0","0","0","20000","0","0","0","54.27","7.54","0","10","0","105901","0","0","30","0","31059","0","0","0","0.4","447.5","0","2.86","0","0","2","0","0","0","0","0","0","0","62.14","0.43"
"0","3.66","0","0","0","30000","0","0","0","63.32","10.06","0","10","0","105901","0","0","100","0","31059","0","0","0","0.54","522.1","0","3.34","0","0","3","0","0","0","0","0","0","0","82.86","0.58"
"0","4.19","0","0","0","40000","0","0","0","72.36","12.57","0","10","0","105901","0","0","120","0","31059","0","0","0","0.67","596.6","0","3.82","0","0","4","0","0","0","0","0","0","0","103.6","0.72"
"0","4.71","0","0","0","50000","0","0","0","81.41","15.09","0","10","0","105901","0","0","150","0","31059","0","0","0","0.81","671.2","0","4.3","0","0","5","0","0","0","0","0","0","0","124.3","0.87"
"0","20.5","0","0","0","0","0","0","0","555","20.12","0","10","0","105901","0","30","0","0","31059","0","0","0","1.08","783","0","20.02","0","0","6","0","0","0","0","0","0","0","165.8","1.16"
"0","2.28","0","0","0","10000","4.9","0","0","0","0","0","0","0","106001","0","0","15","0","31060","44.09","0","0","0.24","304.7","0","2.16","0","0","1","0","0","0","0","0","0","0","33.85","0.25"
"0","2.73","0","0","0","20000","7.35","0","0","0","0","0","0","0","106001","0","0","30","0","31060","52.9","0","0","0.36","365.6","0","2.59","0","0","2","0","0","0","0","0","0","0","50.77","0.37"
"0","3.19","0","0","0","30000","9.8","0","0","0","0","0","0","0","106001","0","0","100","0","31060","61.72","0","0","0.48","426.5","0","3.02","0","0","3","0","0","0","0","0","0","0","67.7","0.5"
"0","3.64","0","0","0","40000","12.25","0","0","0","0","0","0","0","106001","0","0","120","0","31060","70.54","0","0","0.6","487.4","0","3.45","0","0","4","0","0","0","0","0","0","0","84.62","0.62"
"0","4.1","0","0","0","50000","14.7","0","0","0","0","0","0","0","106001","0","0","150","0","31060","79.36","0","0","0.72","548.4","0","3.88","0","0","5","0","0","0","0","0","0","0","101.6","0.75"
"0","4.79","0","0","0","0","19.6","0","0","0","0","0","0","0","106001","0","0","0","90","31060","1832.6","0","0","0.96","639.7","0","4.54","0","0","6","0","5","0","0","0","0","2","135.4","1"
"0","2.73","0","0","0","10000","0","0","0","54.11","6.01","0","20","0","106101","0","0","15","0","31061","0","0","0","0.28","355.1","0","2.51","0","0","1","0","0","0","0","0","0","0","39.46","0.3"
"0","3.28","0","0","0","20000","0","0","0","64.93","9.02","0","20","0","106101","0","0","30","0","31061","0","0","0","0.42","426.1","0","3.01","0","0","2","0","0","0","0","0","0","0","59.19","0.45"
"0","3.82","0","0","0","30000","0","0","0","75.75","12.02","0","20","0","106101","0","0","100","0","31061","0","0","0","0.56","497.1","0","3.51","0","0","3","0","0","0","0","0","0","0","78.92","0.6"
"0","4.37","0","0","0","40000","0","0","0","86.58","15.03","0","20","0","106101","0","0","120","0","31061","0","0","0","0.7","568.2","0","4.02","0","0","4","0","0","0","0","0","0","0","98.65","0.75"
"0","4.91","0","0","0","50000","0","0","0","97.4","18.03","0","20","0","106101","0","0","150","0","31061","0","0","0","0.84","639.2","0","4.52","0","0","5","0","0","0","0","0","0","0","118.4","0.9"
"0","20.73","0","0","0","0","0","0","0","1613.7","24.04","0","20","0","106101","0","0","0","0","31061","0","0","0","1.12","3245.7","0","20.27","0","0","6","0","10","0","0","0","0","2","157.9","1.2"
"0","1.94","0","0","0","10000","0","0","0","47.16","5.24","0","20","0","106301","0","0","15","0","31063","0","0","0","0.23","277.7","0","2.05","0","0","1","0","0","0","0","0","0","0","30.86","0.22"
"0","2.33","0","0","0","20000","0","0","0","56.59","7.86","0","20","0","106301","0","0","30","0","31063","0","0","0","0.35","333.2","0","2.46","0","0","2","0","0","0","0","0","0","0","46.29","0.33"
"0","2.72","0","0","0","30000","0","0","0","66.02","10.48","0","20","0","106301","0","0","100","0","31063","0","0","0","0.46","388.8","0","2.87","0","0","3","0","0","0","0","0","0","0","61.72","0.44"
"0","3.1","0","0","0","40000","0","0","0","75.46","13.1","0","20","0","106301","0","0","120","0","31063","0","0","0","0.58","444.3","0","3.28","0","0","4","0","0","0","0","0","0","0","77.15","0.55"
"0","3.49","0","0","0","50000","0","0","0","84.89","15.72","0","20","0","106301","0","0","150","0","31063","0","0","0","0.69","499.9","0","3.69","0","0","5","0","0","0","0","0","0","0","92.58","0.66"
"0","4.07","0","0","0","0","0","0","0","1879.1","20.96","0","220","0","106301","0","0","0","0","31063","0","0","0","0.92","583.2","0","4.31","0","0","6","0","5","0","0","0","0","2","123.5","0.88"
"0","2.51","0","0","0","10000","0","0","0","52.97","5.89","0","15","0","106401","0","0","15","0","31064","0","0","0","0.25","323.8","0","2.28","0","0","1","0","0","0","0","0","0","0","35.97","0.28"
"0","3.01","0","0","0","20000","0","0","0","63.56","8.84","0","15","0","106401","0","0","30","0","31064","0","0","0","0.38","388.6","0","2.74","0","0","2","0","0","0","0","0","0","0","53.96","0.42"
"0","3.51","0","0","0","30000","0","0","0","74.16","11.78","0","15","0","106401","0","0","100","0","31064","0","0","0","0.5","453.3","0","3.19","0","0","3","0","0","0","0","0","0","0","71.94","0.56"
"0","4.02","0","0","0","40000","0","0","0","84.75","14.73","0","15","0","106401","0","0","120","0","31064","0","0","0","0.63","518.1","0","3.65","0","0","4","0","0","0","0","0","0","0","89.93","0.7"
"0","4.52","0","0","0","50000","0","0","0","95.35","17.67","0","15","0","106401","0","0","150","0","31064","0","0","0","0.75","582.8","0","4.1","0","0","5","0","0","0","0","0","0","0","108","0.84"
"0","5.27","0","0","0","0","0","0","0","2421.3","23.56","0","315","0","106401","0","0","0","0","31064","0","0","0","1","680","0","4.79","0","0","6","0","3","0","0","0","0","2","143.9","1.12"
"0","2.62","0","0","0","10000","0","0","0","56.39","6.27","0","15","0","106501","0","0","15","0","31065","0","0","0","0.27","344.6","0","2.39","0","0","1","0","0","0","0","0","0","0","38.29","0.29"
"0","3.14","0","0","0","20000","0","0","0","67.67","9.41","0","15","0","106501","0","0","30","0","31065","0","0","0","0.41","413.5","0","2.87","0","0","2","0","0","0","0","0","0","0","57.44","0.44"
"0","3.67","0","0","0","30000","0","0","0","78.95","12.54","0","15","0","106501","0","0","100","0","31065","0","0","0","0.54","482.4","0","3.35","0","0","3","0","0","0","0","0","0","0","76.58","0.58"
"0","4.19","0","0","0","40000","0","0","0","90.22","15.68","0","15","0","106501","0","0","120","0","31065","0","0","0","0.68","551.4","0","3.82","0","0","4","0","0","0","0","0","0","0","95.73","0.73"
"0","4.72","0","0","0","50000","0","0","0","101.5","18.81","0","15","0","106501","0","0","150","0","31065","0","0","0","0.81","620.3","0","4.3","0","0","5","0","0","0","0","0","0","0","114.9","0.87"
"0","5.73","0","0","0","0","0","0","0","2427.3","24.8","0","300","0","106501","0","0","0","0","31065","0","0","0","1","734.8","0","4.79","0","0","6","0","0","0","0","0","0","0","155.5","1.2"
"0","2.85","0","0","0","10000","0","0","0","52.29","5.81","0","15","0","106601","0","0","15","0","31066","0","0","0","0.25","375.9","0","2.28","0","0","1","0","0","0","0","0","0","0","41.77","0.32"
"0","3.42","0","0","0","20000","0","0","0","62.75","8.72","0","15","0","106601","0","0","30","0","31066","0","0","0","0.38","451.1","0","2.74","0","0","2","0","0","0","0","0","0","0","62.66","0.48"
"0","3.99","0","0","0","30000","0","0","0","73.21","11.62","0","15","0","106601","0","0","100","0","31066","0","0","0","0.5","526.3","0","3.19","0","0","3","0","0","0","0","0","0","0","83.54","0.64"
"0","4.56","0","0","0","40000","0","0","0","83.66","14.53","0","15","0","106601","0","0","120","0","31066","0","0","0","0.63","601.4","0","3.65","0","0","4","0","0","0","0","0","0","0","104.5","0.8"
"0","5.13","0","0","0","50000","0","0","0","94.12","17.43","0","15","0","106601","0","0","150","0","31066","0","0","0","0.75","676.6","0","4.1","0","0","5","0","0","0","0","0","0","0","125.4","0.96"
"0","121","0","0","0","0","0","0","0","1609.9","23.24","0","15","0","106601","0","0","0","0","31066","0","0","0","1","789.4","0","119.8","0","0","6","0","10","0","0","0","0","0","167.1","1.28"
"0","2.28","0","0","0","10000","5.89","0","0","0","0","0","0","0","106701","0","0","15","0","31067","52.97","0","0","0.24","333.6","0","2.16","0","0","1","0","0","0","0","0","0","0","37.06","0.25"
"0","2.74","0","0","0","20000","8.84","0","0","0","0","0","0","0","106701","0","0","30","0","31067","63.56","0","0","0.36","400.3","0","2.59","0","0","2","0","0","0","0","0","0","0","55.59","0.38"
"0","3.19","0","0","0","30000","11.78","0","0","0","0","0","0","0","106701","0","0","100","0","31067","74.16","0","0","0.48","467","0","3.02","0","0","3","0","0","0","0","0","0","0","74.12","0.5"
"0","3.65","0","0","0","40000","14.73","0","0","0","0","0","0","0","106701","0","0","120","0","31067","84.75","0","0","0.6","533.8","0","3.46","0","0","4","0","0","0","0","0","0","0","92.65","0.63"
"0","4.1","0","0","0","50000","17.67","0","0","0","0","0","0","0","106701","0","0","150","0","31067","95.35","0","0","0.72","600.5","0","3.89","0","0","5","0","0","0","0","0","0","0","111.2","0.75"
"0","2.73","0","0","0","10000","0","0","0","52.97","5.89","0","15","0","106801","0","0","15","0","31068","0","0","0","0.28","365.6","0","2.51","0","0","1","0","0","0","0","0","0","0","40.62","0.3"
"0","3.28","0","0","0","20000","0","0","0","63.56","8.84","0","15","0","106801","0","0","30","0","31068","0","0","0","0.42","438.7","0","3.01","0","0","2","0","0","0","0","0","0","0","60.93","0.45"
"0","3.82","0","0","0","30000","0","0","0","74.16","11.78","0","15","0","106801","0","0","100","0","31068","0","0","0","0.56","511.8","0","3.51","0","0","3","0","0","0","0","0","0","0","81.24","0.6"
"0","4.37","0","0","0","40000","0","0","0","84.75","14.73","0","15","0","106801","0","0","120","0","31068","0","0","0","0.7","585","0","4.02","0","0","4","0","0","0","0","0","0","0","101.6","0.75"
"0","4.91","0","0","0","50000","0","0","0","95.35","17.67","0","15","0","106801","0","0","150","0","31068","0","0","0","0.84","658.1","0","4.52","0","0","5","0","0","0","0","0","0","0","121.9","0.9"
"0","2.73","0","0","0","10000","0","0","0","52.97","5.89","0","15","0","106901","0","0","15","0","31069","0","0","0","0.28","365.6","0","2.51","0","0","1","0","0","0","0","0","0","0","40.62","0.3"
"0","3.28","0","0","0","20000","0","0","0","63.56","8.84","0","15","0","106901","0","0","30","0","31069","0","0","0","0.42","438.7","0","3.01","0","0","2","0","0","0","0","0","0","0","60.93","0.45"
"0","3.82","0","0","0","30000","0","0","0","74.16","11.78","0","15","0","106901","0","0","100","0","31069","0","0","0","0.56","511.8","0","3.51","0","0","3","0","0","0","0","0","0","0","81.24","0.6"
"0","4.37","0","0","0","40000","0","0","0","84.75","14.73","0","15","0","106901","0","0","120","0","31069","0","0","0","0.7","585","0","4.02","0","0","4","0","0","0","0","0","0","0","101.6","0.75"
"0","4.91","0","0","0","50000","0","0","0","95.35","17.67","0","15","0","106901","0","0","150","0","31069","0","0","0","0.84","658.1","0","4.52","0","0","5","0","0","0","0","0","0","0","121.9","0.9"
"0","2.28","0","0","0","10000","6.01","0","0","0","0","0","0","0","107001","0","0","15","0","31070","54.11","0","0","0.24","323.8","0","2.16","0","0","1","0","0","0","0","0","0","0","35.97","0.25"
"0","2.74","0","0","0","20000","9.02","0","0","0","0","0","0","0","107001","0","0","30","0","31070","64.93","0","0","0.36","388.6","0","2.59","0","0","2","0","0","0","0","0","0","0","53.96","0.38"
"0","3.19","0","0","0","30000","12.02","0","0","0","0","0","0","0","107001","0","0","100","0","31070","75.75","0","0","0.48","453.3","0","3.02","0","0","3","0","0","0","0","0","0","0","71.94","0.5"
"0","3.65","0","0","0","40000","15.03","0","0","0","0","0","0","0","107001","0","0","120","0","31070","86.58","0","0","0.6","518.1","0","3.46","0","0","4","0","0","0","0","0","0","0","89.93","0.63"
"0","4.1","0","0","0","50000","18.03","0","0","0","0","0","0","0","107001","0","0","150","0","31070","97.4","0","0","0.72","582.8","0","3.89","0","0","5","0","0","0","0","0","0","0","108","0.75"
"0","2.96","0","0","0","10000","0","0","0","54.34","6.04","0","15","0","107101","0","0","15","0","31071","0","0","0","0.22","344.7","0","1.94","0","0","1","0","0","0","0","0","0","0","38.29","0.33"
"0","3.55","0","0","0","20000","0","0","0","65.2","9.06","0","15","0","107101","0","0","30","0","31071","0","0","0","0.33","413.6","0","2.32","0","0","2","0","0","0","0","0","0","0","57.43","0.49"
"0","4.14","0","0","0","30000","0","0","0","76.07","12.08","0","15","0","107101","0","0","100","0","31071","0","0","0","0.44","482.5","0","2.71","0","0","3","0","0","0","0","0","0","0","76.58","0.66"
"0","4.73","0","0","0","40000","0","0","0","86.94","15.1","0","15","0","107101","0","0","120","0","31071","0","0","0","0.55","551.4","0","3.1","0","0","4","0","0","0","0","0","0","0","95.72","0.82"
"0","5.32","0","0","0","50000","0","0","0","97.81","18.12","0","15","0","107101","0","0","150","0","31071","0","0","0","0.66","620.4","0","3.49","0","0","5","0","0","0","0","0","0","0","114.9","0.99"
"0","6.22","0","0","0","0","0","0","0","2844.2","24.16","0","165","0","107101","0","0","0","0","31071","0","0","0","0.88","723.7","0","4.07","0","0","6","0","0","0","0","0","0","2","153.2","1.32"
"0","2.96","0","0","0","10000","0","0","0","56.39","6.27","0","20","0","107501","0","0","15","0","31075","0","0","0","0.23","344.6","0","2.05","0","0","1","0","0","0","0","0","0","0","38.29","0.33"
