a77e357b8fa7899e85d670f7c15c6610e20f945a52af194f70ec1033a6975f49,0d23affe3c5948d79517ffec4ebb47606079d5c36fb3bd2c726b61969598ab8f,24ca5b34a60337339891645dbefdea89a439b402c93709280beb144bfea5658c,148030c4448dd70ff82823fc02da18125522712b663905217ef283b7e96eaaca,c7d6441953e65ff343f88328c16dbc0113ba20cf9d2199fb55f5a1700888e140,b7bfb62a9be3ece9e01dd70638e1c87ad50cf89da7591e6b3fedf286f3bd80e4,03918c3cf1eb13ba3172d66c52d9082250fb96542ad15582f56290dd156a1c7d,c143eef5724d7c9ed319b69c1e94094115d114e1a297ba39faff4482437787d0,02eef307d1035d2b75e082cec59723ca60fe341db21495e25adf02074289c1fd,303046b9e0fc3fa0e951e827a23a61b5dbf22537e5caffc9b223270c3c9fa453,7f75f2702125b954718d85a7acb6ee1e346f7671657747ab1b981ab73f178654,287fff0b7c9aa467a467bc99f6f7871627ca6bb864e1d94e280e1bbc8818d77f,7fa9e9de0b98b39f9a23bb0fa583e6fb11e97d1e36c26f649e264e89f2dc6e64,15e33f9139e83f8522ad6bc2c873b67863529c1cef2175faaff25c05ba242a32,14841b918b0c7a67c3994e8185b7bee36b6f4b76315a3f59976de2537ff6a13f,8b002b54a18d952acf6aac2ee3d5bd7f708d41e11583561e1e722463e5dfdc63,f6e767e35e0158a74a6ed72b466d5891abcfaf32e98c67db7e0cba79842d03e4,d8529aa07e5d3104f6a95852b3d87eca0c0d98915f692f45f83eab4826114b64,0f48516da505a78c35195f940e1c6ba8d54922612c1a6364e26088031b7d2aa8,b951d9013d63b64884808250cff6766d3dadc3ed772b7d2787b59484f37de1b8,1cb47b44b82abde44e9c8e28de25957be2ab50a45fa70ff1c644fab59b9f1413,2e36ab626bd147aa54237887af1cace4b4791a9c271266871bd36e9cf9582c01
"-30","0","1","5","101031","0","1038","0","0","0","1","bgm_M55","101031","1.8","10380105","1","1.6","200","1.4","220","5","440"
"-30","-125","1","1","101041","-30","1039","10","0","0","1","bgm_M64","101041","0.8","10390101","1","0.7","250","0.6","210","1","-470"
"-30","-95","1","2","101041","0","1039","10","0","0","1","bgm_M64","101041","1","10390102","1","0.7","200","0.65","200","2","-210"
"-30","-120","1","3","101041","-10","1039","0","0","-15","1","bgm_M64","101041","1.3","10390103","1","1","100","0.9","200","3","50"
"-30","35","1","4","101041","0","1039","0","0","0","1","bgm_M64","101041","1.35","10390104","1","1.3","100","0.9","200","4","195"
"-30","-55","1","5","101042","0","1039","0","-50","0","1.3","bgm_M55","101042","1.8","10390105","1","1.35","150","1.1","210","5","450"
"-30","-120","1","1","101161","0","1040","10","0","0","1","bgm_M64","101161","0.8","10400101","1","0.85","250","0.6","210","1","-480"
"-30","-100","1","2","101161","0","1040","0","0","0","1","bgm_M64","101161","1.2","10400102","1","1.1","100","0.75","240","2","-260"
"-30","65","1","3","101161","-10","1040","5","0","-5","1","bgm_M64","101161","1.1","10400103","1","1","100","0.65","200","3","-10"
"-30","-110","1","4","101161","0","1040","0","43","0","1","bgm_M64","101161","1","10400104","1","1","150","0.9","200","4","190"
"-30","-70","1","5","101162","-45","1040","-10","-50","-40","1.3","bgm_M55","101162","1.15","10400105","1","1","270","0.9","280","5","485"
"-30","-120","1","1","101171","0","1041","10","0","0","1","bgm_M64","101171","0.8","10410101","1","0.85","120","0.6","210","1","-480"
"-30","-120","1","2","101171","0","1041","10","0","0","1","bgm_M64","101171","1.2","10410102","1","1","120","0.75","200","2","-260"
"-30","0","1","3","101171","-60","1041","0","-50","-13","1","bgm_M64","101171","0.9","10410103","1.4","0.55","150","0.6","200","3","-10"
"-30","-110","1","4","101171","0","1041","0","0","0","1","bgm_M64","101171","1.2","10410104","1","1","100","0.9","200","4","190"
"-30","-30","1","5","101172","0","1041","10","-50","-20","1","bgm_M55","101172","1.45","10410105","1","1","200","1","250","5","475"
"-30","-120","1","1","101191","-30","1042","10","0","0","1","bgm_M64","101191","0.8","10420101","1","0.7","100","0.6","210","1","-480"
"-30","-100","1","2","101191","0","1042","10","0","0","1","bgm_M64","101191","1.2","10420102","1","1","100","0.8","200","2","-260"
"-30","65","1","3","101191","-10","1042","0","-30","-15","1","bgm_M64","101451","1.4","10420103","1","1","100","0.9","200","3","-10"
"-30","-110","1","4","101191","0","1042","0","0","0","1","bgm_M64","101191","1.1","10420104","1","1","100","0.65","200","4","190"
"-30","-70","1","5","101192","-45","1042","-10","-50","0","1","bgm_M55","101192","1.3","10420105","1.2","1","200","1.1","280","5","485"
"-30","-120","1","1","101201","0","1043","10","0","0","1","bgm_M64","101201","0.8","10430101","1","0.85","100","0.6","210","1","-480"
"-30","-120","1","2","101201","0","1043","10","0","0","1","bgm_M64","101201","1.2","10430102","1","1.1","100","0.75","240","2","-260"
"-30","65","1","3","101201","-10","1043","0","0","-15","1","bgm_M64","101201","1.1","10430103","1","1","100","0.8","200","3","-10"
"-30","-110","1","4","101201","0","1043","0","43","0","1","bgm_M64","101201","1","10430104","1","1","100","0.7","200","4","190"
"-30","-30","1","5","101202","-45","1043","10","-50","-20","1","bgm_M55","101202","1.45","10430105","1","1","100","1","250","5","475"
"-30","-120","1","1","101291","0","1044","10","0","0","1","bgm_M64","101291","0.8","10440101","1","0.85","100","0.6","210","1","-480"
"-30","-120","1","2","101291","0","1044","10","0","0","1","bgm_M64","101291","1.2","10440102","1","1.1","100","0.75","240","2","-260"
"-30","65","1","3","101291","-10","1044","0","0","-15","1","bgm_M64","101291","2.3","10440103","1","2.2","100","1.55","200","3","-40"
"-30","-110","1","4","101291","0","1044","0","0","0","1","bgm_M64","101291","1.2","10440104","1","1","100","1.1","200","4","150"
"-30","-15","1","5","101292","30","1044","30","15","-20","1","bgm_M55","101292","1.45","10440105","1","1","100","1.1","230","5","490"
"-30","-120","1","1","101301","-30","1045","10","0","0","1","bgm_M64","101301","0.8","10450101","1","0.7","100","0.58","210","1","-480"
"-30","-120","1","2","101301","0","1045","10","0","0","1","bgm_M64","101301","1.2","10450102","1","1","100","0.9","200","2","-260"
"-30","100","1","3","101301","-10","1045","-10","-30","0","1","bgm_M64","101301","1.4","10450103","1","1","200","0.93","200","3","-50"
"-30","-100","1","4","101301","0","1045","0","15","0","1","bgm_M64","101301","1.3","10450104","1","1","100","0.9","200","4","100"
"-30","-55","1","5","101302","-30","1045","10","-15","-20","1","bgm_M55","101302","1.2","10450105","1","1.1","100","1","270","5","470"
"-30","-130","1","1","101441","0","1046","10","0","0","1","bgm_M64","101161","0.8","10460101","1","0.85","100","0.575","210","1","-450"
"-30","-120","1","2","101441","0","1046","10","0","0","1","bgm_M64","101161","1","10460102","1","0.7","200","0.75","200","2","-250"
"-30","50","1","3","101441","-10","1046","0","0","-15","1","bgm_M64","101161","1.2","10460103","1","1.1","100","0.8","200","3","-10"
"-30","-100","1","4","101441","0","1046","0","43","0","1","bgm_M64","101161","1","10460104","1","1","150","0.8","200","4","210"
"-30","-70","1","5","101442","-30","1046","10","-35","-20","1","bgm_M55","101162","1.2","10460105","1","1.1","100","0.95","230","5","470"
"-30","-130","1","1","101451","-30","1047","10","0","0","1","bgm_M64","101451","0.8","10470101","1","0.7","100","0.58","210","1","-450"
"-30","-120","1","2","101451","0","1047","10","0","0","1","bgm_M64","101451","1.2","10470102","1","1","100","0.9","200","2","-250"
"-30","50","1","3","101451","-10","1047","0","-30","-15","1","bgm_M64","101451","1.4","10470103","1","1","100","0.9","200","3","-20"
"-30","-100","1","4","101451","0","1047","0","0","0","1","bgm_M64","101451","1","10470104","1","0.85","100","0.8","200","4","200"
"-30","-70","1","5","101452","-50","1047","0","-35","0","1","bgm_M55","101452","1.55","10470105","1.2","1.4","100","1.25","290","5","510"
"-30","-130","1","1","101561","-30","1048","10","0","0","1","bgm_M64","101451","0.8","10480101","1","0.7","100","0.58","210","1","-450"
"-30","-120","1","2","101561","0","1048","0","0","0","1","bgm_M64","101451","1.2","10480102","1","1.1","100","0.75","240","2","-240"
"-30","0","1","3","101561","-60","1048","0","-50","-13","1","bgm_M64","101451","0.9","10480103","1.4","0.55","150","0.6","200","3","-10"
"-30","-100","1","4","101561","0","1048","0","20","0","1","bgm_M64","101451","1.1","10480104","1","1","100","0.7","200","4","195"
"-30","-70","1","5","101562","-50","1048","0","-60","0","1","bgm_M55","101452","1.55","10480105","1.4","1.35","400","1.25","290","5","460"
"-30","-120","1","1","101001","-30","1049","10","0","0","1","bgm_M64","101001","0.8","10490101","1","0.7","100","0.58","210","1","-480"
"-30","-120","1","2","101001","0","1049","10","0","0","1","bgm_M64","101001","1.2","10490102","1","1.1","100","0.75","200","2","-270"
"-30","65","1","3","101001","-10","1049","0","-30","-15","1","bgm_M64","101001","1.4","10490103","1","1","200","0.9","200","3","-25"
"-30","-120","1","4","101001","0","1049","0","-30","0","1","bgm_M64","101001","1.1","10490104","1","1","150","0.9","200","4","200"
"-30","-40","1","5","101011","0","1049","0","0","0","1","bgm_M55","101011","1.3","10490105","1.2","1","200","1.2","250","5","480"
"-30","-110","1","1","101021","-30","1050","10","-25","0","1","bgm_M64","101021","1","10500101","1","0.9","170","0.575","210","1","-450"
"-30","-120","1","2","101021","0","1050","0","0","0","1","bgm_M64","101021","1.2","10500102","1","1.1","100","0.75","240","2","-240"
"-30","65","1","3","101021","-10","1050","5","0","-5","1","bgm_M64","101021","0.9","10500103","1","0.8","100","0.6","200","3","-10"
"-30","-110","1","4","101021","0","1050","0","0","0","1","bgm_M64","101021","1.1","10500104","1","1","100","0.65","200","4","190"
"-30","0","1","5","101031","0","1050","0","0","0","1","bgm_M55","101031","1.8","10500105","1","1.6","200","1.4","220","5","440"
"-30","-130","1","1","101041","-30","1051","10","0","0","1","bgm_M64","101041","0.8","10510101","1","0.7","100","0.58","210","1","-450"
"-30","-120","1","2","101041","0","1051","10","0","0","1","bgm_M64","101041","1","10510102","1","0.7","200","0.65","200","2","-250"
"-30","70","1","3","101041","-10","1051","10","-10","-15","1","bgm_M64","101041","1.3","10510103","1","1","100","0.75","200","3","-35"
"-30","-110","1","4","101041","0","1051","0","0","0","1","bgm_M64","101041","1.4","10510104","1","1","100","1","200","4","150"
"-30","-55","1","5","101042","0","1051","0","-50","0","1.3","bgm_M55","101042","1.8","10510105","1","1.35","150","1.1","210","5","450"
"-30","-120","1","1","101161","-30","1052","10","0","0","1","bgm_M64","101161","0.8","10520101","1","0.7","250","0.6","210","1","-480"
"-30","-100","1","2","101161","0","1052","0","0","0","1","bgm_M64","101161","1.2","10520102","1","1.1","100","0.75","240","2","-260"
"-30","65","1","3","101161","-10","1052","5","0","-5","1","bgm_M64","101161","1.1","10520103","1","1","100","0.65","200","3","-10"
"-30","-50","1","4","101161","0","1052","0","-30","0","1","bgm_M64","101161","1.3","10520104","1","1","100","0.8","200","4","240"
"-30","-70","1","5","101162","-45","1052","-10","-50","-40","1.3","bgm_M55","101162","1.15","10520105","1","1","270","0.9","280","5","485"
"-30","-120","1","1","101171","0","1053","10","0","0","1","bgm_M64","101171","0.8","10530101","1","0.85","120","0.5","210","1","-480"
"-30","-120","1","2","101171","0","1053","10","0","0","1","bgm_M64","101171","1.2","10530102","1","1.1","100","0.75","200","2","-270"
"-30","65","1","3","101171","-10","1053","0","0","-15","1","bgm_M64","101171","2.3","10530103","1","2.2","100","1.55","200","3","-25"
"-30","-100","1","4","101171","0","1053","0","-30","0","1","bgm_M64","101171","1.5","10530104","1","1","100","0.9","200","4","200"
"-30","-30","1","5","101172","0","1053","10","-50","-20","1","bgm_M55","101172","1.45","10530105","1","1","200","1","250","5","475"
"-30","-110","1","1","101191","-30","1054","10","-25","0","1","bgm_M64","101191","1","10540101","1","0.9","170","0.575","210","1","-450"
"-30","-120","1","2","101191","0","1054","10","0","0","1","bgm_M64","101191","1","10540102","1","0.7","200","0.65","200","2","-250"
"-30","50","1","3","101191","-10","1054","0","0","-15","1","bgm_M64","101191","1.2","10540103","1","1.1","100","0.8","200","3","-10"
"-30","-90","1","4","101191","0","1054","0","0","0","1","bgm_M64","101191","1.5","10540104","1","1","200","1","200","4","190"
"-30","-70","1","5","101192","-45","1054","-10","-50","0","1","bgm_M55","101192","1.3","10540105","1.2","1","200","1.1","280","5","485"
"-30","-120","1","1","101201","0","1055","10","0","0","1","bgm_M64","101201","0.8","10550101","1","0.85","120","0.5","210","1","-480"
"-30","-120","1","2","101201","-30","1055","0","-30","0","1","bgm_M64","101201","1","10550102","1","1","250","0.7","240","2","-250"
"-30","65","1","3","101201","-10","1055","0","0","-15","1","bgm_M64","101201","1.1","10550103","1","1","100","0.8","200","3","-10"
"-30","-110","1","4","101201","0","1055","0","43","0","1","bgm_M64","101201","1","10550104","1","1","100","0.7","200","4","190"
"-30","-30","1","5","101202","-45","1055","10","-50","-20","1","bgm_M55","101202","1.45","10550105","1","1","100","1","250","5","475"
"-30","-120","1","1","101291","-30","1056","10","0","0","1","bgm_M64","101291","0.8","10560101","1","0.7","250","0.6","210","1","-480"
"-30","-100","1","2","101291","0","1056","0","0","0","1","bgm_M64","101291","1.2","10560102","1","1.1","100","0.75","240","2","-260"
"-30","50","1","3","101291","-10","1056","0","-30","-15","1","bgm_M64","101291","1.4","10560103","1","1","100","0.9","200","3","-35"
"-30","-120","1","4","101291","0","1056","0","-30","0","1","bgm_M64","101291","1.1","10560104","1","1","150","0.9","200","4","190"
"-30","-15","1","5","101292","30","1056","30","15","-20","1","bgm_M55","101292","1.45","10560105","1","1","100","1.1","230","5","490"
"-30","-110","1","1","101301","-30","1057","10","-25","0","1","bgm_M64","101301","1","10570101","1","0.9","170","0.575","210","1","-450"
"-30","-120","1","2","101301","0","1057","10","0","0","1","bgm_M64","101301","1.2","10570102","1","1.1","100","0.75","200","2","-270"
"-30","100","1","3","101301","-10","1057","-10","-30","0","1","bgm_M64","101301","1.4","10570103","1","1","200","0.93","200","3","-50"
"-30","-110","1","4","101301","0","1057","0","0","0","1","bgm_M64","101301","1.2","10570104","1","1","100","0.9","200","4","190"
"-30","-55","1","5","101302","-30","1057","10","-15","-20","1","bgm_M55","101302","1.2","10570105","1","1.1","100","1","270","5","470"
"-30","-120","1","1","101441","-30","1058","10","0","0","1","bgm_M64","101441","0.8","10580101","1","0.7","250","0.6","210","1","-480"
"-30","-120","1","2","101441","-30","1058","0","-30","0","1","bgm_M64","101441","1","10580102","1","1","250","0.7","240","2","-250"
"-30","70","1","3","101441","-10","1058","10","-10","-15","1","bgm_M64","101441","1.3","10580103","1","1","100","0.75","200","3","-5"
"-30","-100","1","4","101441","0","1058","10","20","0","1","bgm_M64","101441","1.1","10580104","1","1","100","0.8","200","4","210"
"-30","-70","1","5","101442","-30","1058","10","-35","-20","1","bgm_M55","101442","1.2","10580105","1","1.1","100","0.95","230","5","470"
"-30","-110","1","1","101451","-30","1059","10","-25","0","1","bgm_M64","101451","1","10590101","1","0.9","170","0.575","210","1","-450"
"-30","-120","1","2","101451","0","1059","10","0","0","1","bgm_M64","101451","1","10590102","1","0.7","200","0.65","200","2","-250"
"-30","0","1","3","101451","-60","1059","0","-50","-13","1","bgm_M64","101451","0.9","10590103","1.4","0.55","150","0.6","200","3","-10"
"-30","-120","1","4","101451","0","1059","0","0","0","1","bgm_M64","101451","1","10590104","1","0.7","100","0.7","200","4","200"
"-30","-70","1","5","101452","-50","1059","0","-35","0","1","bgm_M55","101452","1.55","10590105","1.2","1.4","100","1.25","290","5","510"
"-30","-120","1","1","101561","0","1060","10","0","0","1","bgm_M64","101561","0.8","10600101","1","0.85","120","0.5","210","1","-480"
"-30","-120","1","2","101561","0","1060","10","0","0","1","bgm_M64","101561","1.2","10600102","1","1.1","100","0.75","200","2","-270"
"-30","65","1","3","101561","-10","1060","0","-30","-15","1","bgm_M64","101561","1.4","10600103","1","1","200","0.9","200","3","-25"
"-30","-110","1","4","101561","0","1060","0","0","0","1","bgm_M64","101561","1.1","10600104","1","1","100","0.65","200","4","190"
"-30","-70","1","5","101562","-50","1060","0","-60","0","1","bgm_M55","101562","1.55","10600105","1.4","1.35","400","1.25","290","5","460"
"-30","-120","1","1","101001","-30","1061","10","0","0","1","bgm_M64","101001","0.8","10610101","1","0.7","250","0.6","210","1","-480"
"-30","-100","1","2","101001","0","1061","0","0","0","1","bgm_M64","101001","1.2","10610102","1","1.1","100","0.75","240","2","-260"
"-30","65","1","3","101001","-10","1061","0","-30","-15","1","bgm_M64","101001","1.4","10610103","1","1","100","1","200","3","-10"
"-30","-110","1","4","101001","0","1061","0","0","0","1","bgm_M64","101001","1.4","10610104","1","1","100","1","200","4","200"
"-30","-40","1","5","101011","0","1061","0","0","0","1","bgm_M55","101011","1.3","10610105","1.2","1","200","1.2","250","5","480"
"-30","-120","1","1","101021","0","1063","10","0","0","1","bgm_M64","101021","0.8","10630101","1","0.85","120","0.5","210","1","-480"
"-30","-120","1","2","101021","-30","1063","0","-30","0","1","bgm_M64","101021","1","10630102","1","1","250","0.7","240","2","-250"
"-30","70","1","3","101021","0","1063","0","0","0","1","bgm_M64","101021","1.3","10630103","1","1","100","0.9","200","3","-10"
"-30","-70","1","4","101021","0","1063","0","-30","0","1","bgm_M64","101021","1.2","10630104","1","1","100","0.8","200","4","240"
"-30","0","1","5","101031","0","1063","0","0","0","1","bgm_M55","101031","1.8","10630105","1","1.6","200","1.4","220","5","470"
"-30","-110","1","1","101041","-30","1064","10","-25","0","1","bgm_M64","101041","1","10640101","1","0.9","170","0.575","210","1","-450"
"-30","-120","1","2","101041","0","1064","10","0","0","1","bgm_M64","101041","1","10640102","1","0.7","200","0.65","200","2","-250"
"-30","65","1","3","101041","-10","1064","0","0","-15","1","bgm_M64","101041","1.1","10640103","1","1","100","0.8","200","3","-10"
"-30","-100","1","4","101041","0","1064","0","-30","0","1","bgm_M64","101041","1.5","10640104","1","1","100","0.9","200","4","200"
"-30","-55","1","5","101042","0","1064","0","-50","0","1.3","bgm_M55","101042","1.8","10640105","1","1.35","150","1.1","210","5","450"
"-30","-120","1","1","101161","-30","1065","10","0","0","1","bgm_M64","101161","0.8","10650101","1","0.7","250","0.6","210","1","-480"
"-30","-100","1","2","101161","0","1065","0","0","0","1","bgm_M64","101161","1.2","10650102","1","1.1","100","0.75","240","2","-260"
"-30","65","1","3","101161","-10","1065","5","0","-5","1","bgm_M64","101161","1.1","10650103","1","1","100","0.65","200","3","-10"
"-30","-100","1","4","101161","0","1065","0","0","0","1","bgm_M64","101161","1","10650104","1","0.85","100","0.8","200","4","200"
"-30","-70","1","5","101162","-45","1065","-10","-50","-40","1.3","bgm_M55","101162","1.15","10650105","1","1","270","0.9","280","5","485"
"-30","-120","1","1","101171","0","1066","10","0","0","1","bgm_M64","101171","0.8","10660101","1","0.85","120","0.5","210","1","-480"
"-30","-120","1","2","101171","-30","1066","0","-30","0","1","bgm_M64","101171","1","10660102","1","1","250","0.7","240","2","-250"
"-30","65","1","3","101171","-10","1066","0","0","-10","1","bgm_M64","101171","1.15","10660103","1","1.1","100","0.8","200","3","0"
"-30","5","1","4","101171","-10","1066","0","0","0","1","bgm_M64","101171","1.35","10660104","1","1.3","100","0.9","200","4","230"
"-30","-30","1","5","101172","0","1066","10","-50","-20","1","bgm_M55","101172","1.45","10660105","1","1","200","1","250","5","475"
"-30","-50","1","1","101191","-30","1067","10","0","0","1","bgm_M64","101191","0.8","10670101","1","0.7","250","0.6","210","1","-480"
"-30","-120","1","2","101191","0","1067","10","0","0","1","bgm_M64","101191","1.2","10670102","1","1.1","100","0.75","200","2","-270"
"-30","50","1","3","101191","-10","1067","0","-30","-15","1","bgm_M64","101191","1.4","10670103","1","1","100","0.9","200","3","-20"
"-30","-90","1","4","101191","0","1067","0","0","0","1","bgm_M64","101191","1.5","10670104","1","1","200","1","200","4","200"
"-30","-70","1","5","101192","-45","1067","-10","-50","0","1","bgm_M55","101192","1.3","10670105","1.2","1","200","1.1","280","5","485"
"-30","0","1","1","101201","0","1068","10","20","0","1","bgm_M64","101201","1.45","10680101","1","1.1","100","0.8","210","1","-470"
"-30","-120","1","2","101201","0","1068","10","0","0","1","bgm_M64","101201","1","10680102","1","0.7","200","0.65","200","2","-250"
"-30","70","1","3","101201","-10","1068","10","-10","-15","1","bgm_M64","101201","1.3","10680103","1","1","100","0.75","200","3","-5"
"-30","-110","1","4","101201","0","1068","0","43","0","1","bgm_M64","101201","1","10680104","1","1","100","0.7","200","4","190"
"-30","-30","1","5","101202","-45","1068","10","-50","-20","1","bgm_M55","101202","1.45","10680105","1","1","100","1","250","5","475"
"-30","-110","1","1","101291","-30","1069","10","-25","0","1","bgm_M64","101291","1","10690101","1","0.9","170","0.575","210","1","-450"
"-30","-25","1","2","101291","0","1069","0","0","0","1","bgm_M64","101291","1.2","10690102","1","1.1","100","0.75","240","2","-225"
"-30","65","1","3","101291","-10","1069","0","0","-15","1","bgm_M64","101291","2.3","10690103","1","2.2","100","1.55","200","3","0"
"-30","-110","1","4","101291","0","1069","0","0","0","1","bgm_M64","101291","1.1","10690104","1","1","100","0.65","200","4","190"
"-30","-15","1","5","101292","30","1069","30","15","-20","1","bgm_M55","101292","1.45","10690105","1","1","100","1.1","230","5","490"
"-30","-50","1","1","101301","-30","1070","10","0","0","1","bgm_M64","101301","0.8","10700101","1","0.7","250","0.6","210","1","-480"
"-30","-120","1","2","101301","0","1070","10","0","0","1","bgm_M64","101301","1","10700102","1","0.7","200","0.65","200","2","-250"
"-30","100","1","3","101301","-10","1070","-10","-30","0","1","bgm_M64","101301","1.4","10700103","1","1","200","0.93","200","3","-50"
"-30","-120","1","4","101301","0","1070","0","-30","0","1","bgm_M64","101301","1.1","10700104","1","1","150","0.9","200","4","190"
"-30","-55","1","5","101302","-30","1070","10","-15","-20","1","bgm_M55","101302","1.2","10700105","1","1.1","100","1","270","5","470"
"-30","0","1","1","101441","0","1071","10","20","0","1","bgm_M64","101441","1.45","10710101","1","1.1","100","0.8","210","1","-470"
"-30","-120","1","2","101441","-30","1071","0","-30","0","1","bgm_M64","101441","1","10710102","1","1","250","0.7","240","2","-250"
"-30","65","1","3","101441","-10","1071","0","0","-15","1","bgm_M64","101441","1.1","10710103","1","1","100","0.8","200","3","-10"
"-30","-120","1","4","101441","0","1071","0","0","0","1","bgm_M64","101441","1","10710104","1","0.7","100","0.7","200","4","200"
"-30","-70","1","5","101442","-30","1071","10","-35","-20","1","bgm_M55","101442","1.2","10710105","1","1.1","100","0.95","230","5","470"
"-30","-110","1","1","101451","-30","1072","10","-25","0","1","bgm_M64","101451","1","10720101","1","0.9","170","0.575","210","1","-450"
"-30","-25","1","2","101451","0","1072","0","0","0","1","bgm_M64","101451","1.2","10720102","1","1.1","100","0.75","240","2","-225"
"-30","65","1","3","101451","-10","1072","0","-30","-15","1","bgm_M64","101451","1.4","10720103","1","1","100","1","200","3","-10"
"-30","-100","1","4","101451","0","1072","10","20","0","1","bgm_M64","101451","1.1","10720104","1","1","100","0.8","200","4","210"
"-30","-70","1","5","101452","-50","1072","0","-35","0","1","bgm_M55","101452","1.55","10720105","1.2","1.4","100","1.25","290","5","510"
"-30","0","1","1","101561","-30","1073","10","-25","0","1","bgm_M64","101561","1","10730101","1","0.9","170","0.575","210","1","-450"
"-30","-120","1","2","101561","0","1073","10","0","0","1","bgm_M64","101561","1.2","10730102","1","1.1","100","0.75","200","2","-270"
"-30","65","1","3","101561","-10","1073","5","0","-5","1","bgm_M64","101561","1.1","10730103","1","1","100","0.65","200","3","-10"
"-30","-110","1","4","101561","0","1073","0","0","0","1","bgm_M64","101561","1.4","10730104","1","1","100","1","200","4","200"
"-30","-70","1","5","101562","-50","1073","0","-60","0","1","bgm_M55","101562","1.55","10730105","1.4","1.35","400","1.25","290","5","460"
"-30","-50","1","1","101001","-30","1074","10","0","0","1","bgm_M64","101001","0.8","10740101","1","0.7","250","0.6","210","1","-480"
"-30","-110","1","2","101001","10","1074","0","10","0","1","bgm_M64","101001","1.35","10740102","1","1.1","200","0.9","240","2","-260"
"-30","70","1","3","101001","-10","1074","10","-10","-15","1","bgm_M64","101001","1.15","10740103","1","1","100","0.75","200","3","-5"
"-30","-110","1","4","101001","0","1074","0","0","0","1","bgm_M64","101001","1.2","10740104","1","1","100","0.9","200","4","190"
"-30","-40","1","5","101011","0","1074","0","0","0","1","bgm_M55","101011","1.3","10740105","1.2","1","200","1.2","250","5","480"
"-30","0","1","1","101021","0","1075","10","20","0","1","bgm_M64","101021","1.45","10750101","1","1.1","100","0.8","210","1","-470"
"-30","-120","1","2","101021","0","1075","10","0","0","1","bgm_M64","101021","1","10750102","1","0.7","200","0.65","200","2","-250"
"-30","0","1","3","101021","-60","1075","0","-50","-13","1","bgm_M64","101021","0.9","10750103","1.4","0.55","150","0.6","200","3","-10"
"-30","-100","1","4","101021","0","1075","0","-30","0","1","bgm_M64","101021","1.5","10750104","1","1","100","0.9","200","4","200"
"-30","0","1","5","101031","0","1075","0","0","0","1","bgm_M55","101031","1.8","10750105","1","1.6","200","1.4","220","5","470"
"-30","-110","1","1","101041","-30","1076","10","-25","0","1","bgm_M64","101041","1","10760101","1","0.9","170","0.575","210","1","-480"
"-30","-20","1","2","101041","-30","1076","0","-30","0","1","bgm_M64","101041","1","10760102","1","1","250","0.7","240","2","-230"
"-30","-120","1","3","101041","-10","1076","0","-30","-15","1","bgm_M64","101041","1.4","10760103","1","1","100","0.9","200","3","15"
"-30","40","1","4","101041","-50","1076","0","-60","0","1","bgm_M64","101041","1.3","10760104","1","1","300","0.8","200","4","200"
"-30","-55","1","5","101042","0","1076","0","-50","0","1.3","bgm_M55","101042","1.8","10760105","1","1.35","150","1.1","210","5","450"
"-30","-50","1","1","101161","-30","1077","10","0","0","1","bgm_M64","101161","0.8","10770101","1","0.7","250","0.6","210","1","-480"
"-30","-120","1","2","101161","0","1077","10","0","0","1","bgm_M64","101161","1.2","10770102","1","1.1","100","0.75","200","2","-270"
"-30","70","1","3","101161","0","1077","0","0","0","1","bgm_M64","101161","1.3","10770103","1","1","100","0.9","200","3","-10"
"-30","-90","1","4","101161","0","1077","0","0","0","1","bgm_M64","101161","1.5","10770104","1","1","200","1","200","4","200"
"-30","-70","1","5","101162","-45","1077","-10","-50","-40","1.3","bgm_M55","101162","1.15","10770105","1","1","270","0.9","280","5","485"
"-30","-90","1","1","101171","-30","1078","10","-25","0","1","bgm_M64","101171","1","10780101","1","0.9","170","0.575","210","1","-450"
"-30","20","1","2","101171","0","1078","0","0","0","1","bgm_M64","101171","1.2","10780102","1","1.1","100","0.75","240","2","-225"
"-30","-65","1","3","101171","-10","1078","0","0","-10","1","bgm_M64","101171","1.15","10780103","1","1.1","100","0.8","200","3","0"
"-30","0","1","4","101171","-10","1078","0","0","0","1","bgm_M64","101171","1","10780104","1","0.9","100","0.65","200","4","230"
"-30","-30","1","5","101172","0","1078","10","-50","-20","1","bgm_M55","101172","1.45","10780105","1","1","200","1","250","5","475"
"-30","-50","1","1","101191","-30","1079","10","0","0","1","bgm_M64","101191","0.8","10790101","1","0.7","250","0.6","210","1","-480"
"-30","-110","1","2","101191","10","1079","0","10","0","1","bgm_M64","101191","1.35","10790102","1","1.1","200","0.9","240","2","-260"
"-30","65","1","3","101191","-10","1079","0","0","-15","1","bgm_M64","101191","1.1","10790103","1","1","100","0.8","200","3","-10"
"-30","5","1","4","101191","-10","1079","0","0","0","1","bgm_M64","101191","1.35","10790104","1","1.3","100","0.9","200","4","230"
"-30","-70","1","5","101192","-45","1079","-10","-50","0","1","bgm_M55","101192","1.3","10790105","1.2","1","200","1.1","280","5","485"
"-30","0","1","1","101201","0","1080","10","0","0","1","bgm_M64","101201","1.35","10800101","1","1.1","100","0.85","210","1","-470"
"-30","-120","1","2","101201","-5","1080","10","0","0","1","bgm_M64","101201","1","10800102","1","0.8","200","0.65","200","2","-250"
