79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"","","","20","37","","break_2","1021307078","","1021307",""
"","","","200","37","","break_2","1021307079","","1021307",""
"","","","300","37","","break_2","1021307080","","1021307",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021307081","","1021307",""
"","","","0","22","","0","1021307082","","1021307",""
"","","0","vo_obtent_1021307","21","","vo_obtent_1021307_06","1021307083","","1021307","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021307084","","1021307","0"
"","","","4","93","","0","1021307085","","1021307",""
"","","","1021307087","101","","","1021307086","","1021307",""
"","","","20","37","","break_3","1021307087","","1021307",""
"","","","200","37","","break_3","1021307088","","1021307",""
"","","","300","37","","break_3","1021307089","","1021307",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021307090","","1021307",""
"","","","0","22","","0","1021307091","","1021307",""
"","","0","vo_obtent_1021307","21","","vo_obtent_1021307_07","1021307092","","1021307","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021307093","","1021307","0"
"","","","5","93","","0","1021307094","","1021307",""
"","","","1021307096","101","","","1021307095","","1021307",""
"","","","300","37","","break_4","1021307096","","1021307",""
"","","","21","32","","1","1021307097","","1021307",""
"","","","0.2","93","","0","1021307098","","1021307",""
"","","","0","141","","","1021307099","","1021307",""
"","","","0.1","93","","0","1021307100","","1021307",""
"","","","","92","","","1021307101","","1021307",""
"","","","1021307103","101","","","1021307102","","1021307",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021307103","","1021307",""
"","","","0","22","","0","1021307104","","1021307",""
"","","","22","32","","1","1021307105","","1021307",""
"","","","0.4","93","","0","1021307106","","1021307",""
"1","","0","1","31","","1","1021311001","1","1021311","0"
"1","","0","3","31","","3","1021311002","1","1021311","0"
"1","","0","6","31","","6","1021311003","1","1021311","0"
"1","","0","10","31","","10","1021311004","0","1021311","0"
"1","","0","20","31","","20","1021311005","0","1021311","0"
"1","","0","21","31","","21","1021311006","0","1021311","0"
"1","","0","22","31","","22","1021311007","0","1021311","0"
"1","","0","111","31","","100","1021311008","0","1021311","0"
"1","","0","211","31","","200","1021311009","0","1021311","0"
"1","","0","311","31","","300","1021311010","0","1021311","0"
"-14","empty","0","1","5","0","1","1021311011","1","1021311","27"
"-14","empty","0","3","5","0","2","1021311012","1","1021311","28"
"-14","empty","0","3","5","0","3","1021311013","1","1021311","26"
"-14","empty","0","11","5","0","4","1021311014","1","1021311","25"
"-14","empty","0","13","5","0","5","1021311015","1","1021311","24"
"-24","empty","-10","11","5","0","6","1021311016","1","1021311","13"
"-24","empty","-10","13","5","0","7","1021311017","1","1021311","12"
"-14","empty","0","0","5","0","8","1021311018","1","1021311","29"
"-19","empty","-5","0","5","0","9","1021311019","1","1021311","10"
"1","","0.4","6","6","0","0.87","1021311020","0","1021311","0.54"
"1","","0.4","7","6","0","0.87","1021311021","0","1021311","0.54"
"1","","0.4","9","6","0","0.87","1021311022","0","1021311","0.54"
"","","","1","141","","","1021311023","","1021311",""
"","","","0","91","","","1021311024","","1021311",""
"","","","0.033","93","","0","1021311025","","1021311",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021311026","","1021311","0"
"","","","1","3","0","nefy_cook","1021311027","0","1021311","0"
"","","","2","3","0","nefy_cook","1021311028","0","1021311","0"
"","","","3","3","0","nefy_end","1021311029","0","1021311","0"
"","","","4","3","0","nefy_cook","1021311030","0","1021311","0"
"","","","5","3","0","nefy_white","1021311031","0","1021311","0"
"","","","6","3","0","nefy_cook","1021311032","0","1021311","0"
"","","","7","3","0","nefy_white","1021311033","0","1021311","0"
"","","","8","3","0","nefy_cook","1021311034","0","1021311","0"
"","","","9","3","0","nefy_cook_w","1021311035","0","1021311","0"
"","","","3","93","","0","1021311036","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_01","1021311037","","1021311","0"
"","","","2.366","93","","0","1021311038","","1021311",""
"","","","1021311040","101","","","1021311039","","1021311",""
"","","","se_obtent_10213_drama_cook_nela","24","","0","1021311040","","1021311",""
"","","","0","22","","0","1021311041","","1021311",""
"0","","1","1","6","0","1","1021311042","0","1021311","1"
"0","","1","2","6","0","1","1021311043","0","1021311","1"
"0","","1","3","6","0","1","1021311044","0","1021311","1"
"0","","1","4","6","0","1","1021311045","0","1021311","1"
"0","","1","5","6","0","1","1021311046","0","1021311","1"
"0","","1","6","6","0","1","1021311047","0","1021311","1"
"0","","1","7","6","0","1","1021311048","0","1021311","1"
"0","","1","8","6","0","1","1021311049","0","1021311","1"
"0","","1","9","6","0","1","1021311050","0","1021311","1"
"","","","1","37","","eat","1021311051","","1021311",""
"","","","3","32","","0","1021311052","","1021311",""
"","","","6","32","","0","1021311053","","1021311",""
"","","","10","32","","1","1021311054","","1021311",""
"","","","100","32","","1","1021311055","","1021311",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021311056","","1021311","0"
"","","","0","93","","0","1021311057","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_02","1021311058","","1021311","0"
"","","","2.8","93","","0","1021311059","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_03","1021311060","","1021311","0"
"","","","2.6","93","","0","1021311061","","1021311",""
"","","","2","26","","","1021311062","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_04","1021311063","","1021311","0"
"","","","2.5","93","","0","1021311064","","1021311",""
"","","","1021311066","101","","","1021311065","","1021311",""
"","","","10","32","","0","1021311066","","1021311",""
"","","","100","32","","0","1021311067","","1021311",""
"","","","20","32","","1","1021311068","","1021311",""
"","","","200","32","","1","1021311069","","1021311",""
"","","","300","32","","1","1021311070","","1021311",""
"","","","se_obtent_10213_drama_eat","24","","0","1021311071","","1021311",""
"","","","0","22","","0","1021311072","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_05","1021311073","","1021311","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021311074","","1021311",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021311075","","1021311","0"
"","","","3.5","93","","0","1021311076","","1021311",""
"","","","1021311078","101","","","1021311077","","1021311",""
"","","","20","37","","break_2","1021311078","","1021311",""
"","","","200","37","","break_2","1021311079","","1021311",""
"","","","300","37","","break_2","1021311080","","1021311",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021311081","","1021311",""
"","","","0","22","","0","1021311082","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_06","1021311083","","1021311","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021311084","","1021311","0"
"","","","4","93","","0","1021311085","","1021311",""
"","","","1021311087","101","","","1021311086","","1021311",""
"","","","20","37","","break_3","1021311087","","1021311",""
"","","","200","37","","break_3","1021311088","","1021311",""
"","","","300","37","","break_3","1021311089","","1021311",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021311090","","1021311",""
"","","","0","22","","0","1021311091","","1021311",""
"","","0","vo_obtent_1021311","21","","vo_obtent_1021311_07","1021311092","","1021311","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021311093","","1021311","0"
"","","","5","93","","0","1021311094","","1021311",""
"","","","1021311096","101","","","1021311095","","1021311",""
"","","","300","37","","break_4","1021311096","","1021311",""
"","","","21","32","","1","1021311097","","1021311",""
"","","","0.2","93","","0","1021311098","","1021311",""
"","","","0","141","","","1021311099","","1021311",""
"","","","0.1","93","","0","1021311100","","1021311",""
"","","","","92","","","1021311101","","1021311",""
"","","","1021311103","101","","","1021311102","","1021311",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021311103","","1021311",""
"","","","0","22","","0","1021311104","","1021311",""
"","","","22","32","","1","1021311105","","1021311",""
"","","","0.4","93","","0","1021311106","","1021311",""
"1","","0","1","31","","1","1021312001","1","1021312","0"
"1","","0","3","31","","3","1021312002","1","1021312","0"
"1","","0","6","31","","6","1021312003","1","1021312","0"
"1","","0","10","31","","10","1021312004","0","1021312","0"
"1","","0","20","31","","20","1021312005","0","1021312","0"
"1","","0","21","31","","21","1021312006","0","1021312","0"
"1","","0","22","31","","22","1021312007","0","1021312","0"
"1","","0","112","31","","100","1021312008","0","1021312","0"
"1","","0","212","31","","200","1021312009","0","1021312","0"
"1","","0","312","31","","300","1021312010","0","1021312","0"
"-14","empty","0","1","5","0","1","1021312011","1","1021312","27"
"-14","empty","0","3","5","0","2","1021312012","1","1021312","28"
"-14","empty","0","3","5","0","3","1021312013","1","1021312","26"
"-14","empty","0","11","5","0","4","1021312014","1","1021312","25"
"-14","empty","0","13","5","0","5","1021312015","1","1021312","24"
"-24","empty","-10","11","5","0","6","1021312016","1","1021312","13"
"-24","empty","-10","13","5","0","7","1021312017","1","1021312","12"
"-14","empty","0","0","5","0","8","1021312018","1","1021312","29"
"-19","empty","-5","0","5","0","9","1021312019","1","1021312","10"
"1","","0.4","6","6","0","0.87","1021312020","0","1021312","0.54"
"1","","0.4","7","6","0","0.87","1021312021","0","1021312","0.54"
"1","","0.4","9","6","0","0.87","1021312022","0","1021312","0.54"
"","","","1","141","","","1021312023","","1021312",""
"","","","0","91","","","1021312024","","1021312",""
"","","","0.033","93","","0","1021312025","","1021312",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021312026","","1021312","0"
"","","","1","3","0","nefy_cook","1021312027","0","1021312","0"
"","","","2","3","0","nefy_cook","1021312028","0","1021312","0"
"","","","3","3","0","nefy_end","1021312029","0","1021312","0"
"","","","4","3","0","nefy_cook","1021312030","0","1021312","0"
"","","","5","3","0","nefy_white","1021312031","0","1021312","0"
"","","","6","3","0","nefy_cook","1021312032","0","1021312","0"
"","","","7","3","0","nefy_white","1021312033","0","1021312","0"
"","","","8","3","0","nefy_cook","1021312034","0","1021312","0"
"","","","9","3","0","nefy_cook_w","1021312035","0","1021312","0"
"","","","3","93","","0","1021312036","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_01","1021312037","","1021312","0"
"","","","2.366","93","","0","1021312038","","1021312",""
"","","","1021312040","101","","","1021312039","","1021312",""
"","","","se_obtent_10213_drama_cook_nela","24","","0","1021312040","","1021312",""
"","","","0","22","","0","1021312041","","1021312",""
"0","","1","1","6","0","1","1021312042","0","1021312","1"
"0","","1","2","6","0","1","1021312043","0","1021312","1"
"0","","1","3","6","0","1","1021312044","0","1021312","1"
"0","","1","4","6","0","1","1021312045","0","1021312","1"
"0","","1","5","6","0","1","1021312046","0","1021312","1"
"0","","1","6","6","0","1","1021312047","0","1021312","1"
"0","","1","7","6","0","1","1021312048","0","1021312","1"
"0","","1","8","6","0","1","1021312049","0","1021312","1"
"0","","1","9","6","0","1","1021312050","0","1021312","1"
"","","","1","37","","eat","1021312051","","1021312",""
"","","","3","32","","0","1021312052","","1021312",""
"","","","6","32","","0","1021312053","","1021312",""
"","","","10","32","","1","1021312054","","1021312",""
"","","","100","32","","1","1021312055","","1021312",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021312056","","1021312","0"
"","","","0","93","","0","1021312057","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_02","1021312058","","1021312","0"
"","","","2.8","93","","0","1021312059","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_03","1021312060","","1021312","0"
"","","","2.6","93","","0","1021312061","","1021312",""
"","","","2","26","","","1021312062","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_04","1021312063","","1021312","0"
"","","","2.5","93","","0","1021312064","","1021312",""
"","","","1021312066","101","","","1021312065","","1021312",""
"","","","10","32","","0","1021312066","","1021312",""
"","","","100","32","","0","1021312067","","1021312",""
"","","","20","32","","1","1021312068","","1021312",""
"","","","200","32","","1","1021312069","","1021312",""
"","","","300","32","","1","1021312070","","1021312",""
"","","","se_obtent_10213_drama_eat","24","","0","1021312071","","1021312",""
"","","","0","22","","0","1021312072","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_05","1021312073","","1021312","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021312074","","1021312",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021312075","","1021312","0"
"","","","3.5","93","","0","1021312076","","1021312",""
"","","","1021312078","101","","","1021312077","","1021312",""
"","","","20","37","","break_2","1021312078","","1021312",""
"","","","200","37","","break_2","1021312079","","1021312",""
"","","","300","37","","break_2","1021312080","","1021312",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021312081","","1021312",""
"","","","0","22","","0","1021312082","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_06","1021312083","","1021312","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021312084","","1021312","0"
"","","","4","93","","0","1021312085","","1021312",""
"","","","1021312087","101","","","1021312086","","1021312",""
"","","","20","37","","break_3","1021312087","","1021312",""
"","","","200","37","","break_3","1021312088","","1021312",""
"","","","300","37","","break_3","1021312089","","1021312",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021312090","","1021312",""
"","","","0","22","","0","1021312091","","1021312",""
"","","0","vo_obtent_1021312","21","","vo_obtent_1021312_07","1021312092","","1021312","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021312093","","1021312","0"
"","","","5","93","","0","1021312094","","1021312",""
"","","","1021312096","101","","","1021312095","","1021312",""
"","","","300","37","","break_4","1021312096","","1021312",""
"","","","21","32","","1","1021312097","","1021312",""
"","","","0.2","93","","0","1021312098","","1021312",""
"","","","0","141","","","1021312099","","1021312",""
"","","","0.1","93","","0","1021312100","","1021312",""
"","","","","92","","","1021312101","","1021312",""
"","","","1021312103","101","","","1021312102","","1021312",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021312103","","1021312",""
"","","","0","22","","0","1021312104","","1021312",""
"","","","22","32","","1","1021312105","","1021312",""
"","","","0.4","93","","0","1021312106","","1021312",""
"1","","0","1","31","","1","1021313001","1","1021313","0"
"1","","0","3","31","","3","1021313002","1","1021313","0"
"1","","0","6","31","","6","1021313003","1","1021313","0"
"1","","0","10","31","","10","1021313004","0","1021313","0"
"1","","0","20","31","","20","1021313005","0","1021313","0"
"1","","0","21","31","","21","1021313006","0","1021313","0"
"1","","0","22","31","","22","1021313007","0","1021313","0"
"1","","0","113","31","","100","1021313008","0","1021313","0"
"1","","0","213","31","","200","1021313009","0","1021313","0"
"1","","0","313","31","","300","1021313010","0","1021313","0"
"-14","empty","0","1","5","0","1","1021313011","1","1021313","27"
"-14","empty","0","3","5","0","2","1021313012","1","1021313","28"
"-14","empty","0","3","5","0","3","1021313013","1","1021313","26"
"-14","empty","0","11","5","0","4","1021313014","1","1021313","25"
"-14","empty","0","13","5","0","5","1021313015","1","1021313","24"
"-24","empty","-10","11","5","0","6","1021313016","1","1021313","13"
"-24","empty","-10","13","5","0","7","1021313017","1","1021313","12"
"-14","empty","0","0","5","0","8","1021313018","1","1021313","29"
"-19","empty","-5","0","5","0","9","1021313019","1","1021313","10"
"1","","0.4","6","6","0","0.87","1021313020","0","1021313","0.54"
"1","","0.4","7","6","0","0.87","1021313021","0","1021313","0.54"
"1","","0.4","9","6","0","0.87","1021313022","0","1021313","0.54"
"","","","1","141","","","1021313023","","1021313",""
"","","","0","91","","","1021313024","","1021313",""
"","","","0.033","93","","0","1021313025","","1021313",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021313026","","1021313","0"
"","","","1","3","0","nefy_cook","1021313027","0","1021313","0"
"","","","2","3","0","nefy_cook","1021313028","0","1021313","0"
"","","","3","3","0","nefy_end","1021313029","0","1021313","0"
"","","","4","3","0","nefy_cook","1021313030","0","1021313","0"
"","","","5","3","0","nefy_white","1021313031","0","1021313","0"
"","","","6","3","0","nefy_cook","1021313032","0","1021313","0"
"","","","7","3","0","nefy_white","1021313033","0","1021313","0"
"","","","8","3","0","nefy_cook","1021313034","0","1021313","0"
"","","","9","3","0","nefy_cook_w","1021313035","0","1021313","0"
"","","","3","93","","0","1021313036","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_01","1021313037","","1021313","0"
"","","","2.366","93","","0","1021313038","","1021313",""
"","","","1021313040","101","","","1021313039","","1021313",""
"","","","se_obtent_10213_drama_cook_nela","24","","0","1021313040","","1021313",""
"","","","0","22","","0","1021313041","","1021313",""
"0","","1","1","6","0","1","1021313042","0","1021313","1"
"0","","1","2","6","0","1","1021313043","0","1021313","1"
"0","","1","3","6","0","1","1021313044","0","1021313","1"
"0","","1","4","6","0","1","1021313045","0","1021313","1"
"0","","1","5","6","0","1","1021313046","0","1021313","1"
"0","","1","6","6","0","1","1021313047","0","1021313","1"
"0","","1","7","6","0","1","1021313048","0","1021313","1"
"0","","1","8","6","0","1","1021313049","0","1021313","1"
"0","","1","9","6","0","1","1021313050","0","1021313","1"
"","","","1","37","","eat","1021313051","","1021313",""
"","","","3","32","","0","1021313052","","1021313",""
"","","","6","32","","0","1021313053","","1021313",""
"","","","10","32","","1","1021313054","","1021313",""
"","","","100","32","","1","1021313055","","1021313",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat_jun","1021313056","","1021313","0"
"","","","0","93","","0","1021313057","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_02","1021313058","","1021313","0"
"","","","2.8","93","","0","1021313059","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_03","1021313060","","1021313","0"
"","","","2.6","93","","0","1021313061","","1021313",""
"","","","2","26","","","1021313062","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_04","1021313063","","1021313","0"
"","","","2.5","93","","0","1021313064","","1021313",""
"","","","1021313066","101","","","1021313065","","1021313",""
"","","","10","32","","0","1021313066","","1021313",""
"","","","100","32","","0","1021313067","","1021313",""
"","","","20","32","","1","1021313068","","1021313",""
"","","","200","32","","1","1021313069","","1021313",""
"","","","300","32","","1","1021313070","","1021313",""
"","","","se_obtent_10213_drama_eat_jun","24","","0","1021313071","","1021313",""
"","","","0","22","","0","1021313072","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_05","1021313073","","1021313","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021313074","","1021313",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1_jun","1021313075","","1021313","0"
"","","","3.5","93","","0","1021313076","","1021313",""
"","","","1021313078","101","","","1021313077","","1021313",""
"","","","20","37","","break_2","1021313078","","1021313",""
"","","","200","37","","break_2","1021313079","","1021313",""
"","","","300","37","","break_2","1021313080","","1021313",""
"","","","se_obtent_10213_drama_break_1_jun","24","","0","1021313081","","1021313",""
"","","","0","22","","0","1021313082","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_06","1021313083","","1021313","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2_jun","1021313084","","1021313","0"
"","","","4","93","","0","1021313085","","1021313",""
"","","","1021313087","101","","","1021313086","","1021313",""
"","","","20","37","","break_3_13","1021313087","","1021313",""
"","","","200","37","","break_3","1021313088","","1021313",""
"","","","300","37","","break_3","1021313089","","1021313",""
"","","","se_obtent_10213_drama_break_2_jun","24","","0","1021313090","","1021313",""
"","","","0","22","","0","1021313091","","1021313",""
"","","0","vo_obtent_1021313","21","","vo_obtent_1021313_07","1021313092","","1021313","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3_jun","1021313093","","1021313","0"
"","","","5","93","","0","1021313094","","1021313",""
"","","","1021313096","101","","","1021313095","","1021313",""
"","","","300","37","","break_4","1021313096","","1021313",""
"","","","21","32","","1","1021313097","","1021313",""
"","","","0.2","93","","0","1021313098","","1021313",""
"","","","0","141","","","1021313099","","1021313",""
"","","","0.1","93","","0","1021313100","","1021313",""
"","","","","92","","","1021313101","","1021313",""
"","","","1021313103","101","","","1021313102","","1021313",""
"","","","se_obtent_10213_drama_break_3_jun","24","","0","1021313103","","1021313",""
"","","","0","22","","0","1021313104","","1021313",""
"","","","22","32","","1","1021313105","","1021313",""
"","","","0.4","93","","0","1021313106","","1021313",""
"1","","0","1","31","","1","1021314001","1","1021314","0"
"1","","0","3","31","","3","1021314002","1","1021314","0"
"1","","0","6","31","","6","1021314003","1","1021314","0"
"1","","0","10","31","","10","1021314004","0","1021314","0"
"1","","0","20","31","","20","1021314005","0","1021314","0"
"1","","0","21","31","","21","1021314006","0","1021314","0"
"1","","0","22","31","","22","1021314007","0","1021314","0"
"1","","0","114","31","","100","1021314008","0","1021314","0"
"1","","0","214","31","","200","1021314009","0","1021314","0"
"1","","0","314","31","","300","1021314010","0","1021314","0"
"-14","empty","0","1","5","0","1","1021314011","1","1021314","27"
"-14","empty","0","3","5","0","2","1021314012","1","1021314","28"
"-14","empty","0","3","5","0","3","1021314013","1","1021314","26"
"-14","empty","0","11","5","0","4","1021314014","1","1021314","25"
"-14","empty","0","13","5","0","5","1021314015","1","1021314","24"
"-24","empty","-10","11","5","0","6","1021314016","1","1021314","13"
"-24","empty","-10","13","5","0","7","1021314017","1","1021314","12"
"-14","empty","0","0","5","0","8","1021314018","1","1021314","29"
"-19","empty","-5","0","5","0","9","1021314019","1","1021314","10"
"1","","0.4","6","6","0","0.87","1021314020","0","1021314","0.54"
"1","","0.4","7","6","0","0.87","1021314021","0","1021314","0.54"
"1","","0.4","9","6","0","0.87","1021314022","0","1021314","0.54"
"","","","1","141","","","1021314023","","1021314",""
"","","","0","91","","","1021314024","","1021314",""
"","","","0.033","93","","0","1021314025","","1021314",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_nela","1021314026","","1021314","0"
"","","","1","3","0","nefy_cook","1021314027","0","1021314","0"
"","","","2","3","0","nefy_cook","1021314028","0","1021314","0"
"","","","3","3","0","nefy_end","1021314029","0","1021314","0"
"","","","4","3","0","nefy_cook","1021314030","0","1021314","0"
"","","","5","3","0","nefy_white","1021314031","0","1021314","0"
"","","","6","3","0","nefy_cook","1021314032","0","1021314","0"
"","","","7","3","0","nefy_white","1021314033","0","1021314","0"
"","","","8","3","0","nefy_cook","1021314034","0","1021314","0"
"","","","9","3","0","nefy_cook_w","1021314035","0","1021314","0"
"","","","3","93","","0","1021314036","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_01","1021314037","","1021314","0"
"","","","2.366","93","","0","1021314038","","1021314",""
"","","","1021314040","101","","","1021314039","","1021314",""
"","","","se_obtent_10213_drama_cook_nela","24","","0","1021314040","","1021314",""
"","","","0","22","","0","1021314041","","1021314",""
"0","","1","1","6","0","1","1021314042","0","1021314","1"
"0","","1","2","6","0","1","1021314043","0","1021314","1"
"0","","1","3","6","0","1","1021314044","0","1021314","1"
"0","","1","4","6","0","1","1021314045","0","1021314","1"
"0","","1","5","6","0","1","1021314046","0","1021314","1"
"0","","1","6","6","0","1","1021314047","0","1021314","1"
"0","","1","7","6","0","1","1021314048","0","1021314","1"
"0","","1","8","6","0","1","1021314049","0","1021314","1"
"0","","1","9","6","0","1","1021314050","0","1021314","1"
"","","","1","37","","eat","1021314051","","1021314",""
"","","","3","32","","0","1021314052","","1021314",""
"","","","6","32","","0","1021314053","","1021314",""
"","","","10","32","","1","1021314054","","1021314",""
"","","","100","32","","1","1021314055","","1021314",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021314056","","1021314","0"
"","","","0","93","","0","1021314057","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_02","1021314058","","1021314","0"
"","","","2.8","93","","0","1021314059","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_03","1021314060","","1021314","0"
"","","","2.6","93","","0","1021314061","","1021314",""
"","","","2","26","","","1021314062","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_04","1021314063","","1021314","0"
"","","","2.5","93","","0","1021314064","","1021314",""
"","","","1021314066","101","","","1021314065","","1021314",""
"","","","10","32","","0","1021314066","","1021314",""
"","","","100","32","","0","1021314067","","1021314",""
"","","","20","32","","1","1021314068","","1021314",""
"","","","200","32","","1","1021314069","","1021314",""
"","","","300","32","","1","1021314070","","1021314",""
"","","","se_obtent_10213_drama_eat","24","","0","1021314071","","1021314",""
"","","","0","22","","0","1021314072","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_05","1021314073","","1021314","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021314074","","1021314",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021314075","","1021314","0"
"","","","3.5","93","","0","1021314076","","1021314",""
"","","","1021314078","101","","","1021314077","","1021314",""
"","","","20","37","","break_2","1021314078","","1021314",""
"","","","200","37","","break_2","1021314079","","1021314",""
"","","","300","37","","break_2","1021314080","","1021314",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021314081","","1021314",""
"","","","0","22","","0","1021314082","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_06","1021314083","","1021314","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021314084","","1021314","0"
"","","","4","93","","0","1021314085","","1021314",""
"","","","1021314087","101","","","1021314086","","1021314",""
"","","","20","37","","break_3","1021314087","","1021314",""
"","","","200","37","","break_3","1021314088","","1021314",""
"","","","300","37","","break_3","1021314089","","1021314",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021314090","","1021314",""
"","","","0","22","","0","1021314091","","1021314",""
"","","0","vo_obtent_1021314","21","","vo_obtent_1021314_07","1021314092","","1021314","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021314093","","1021314","0"
"","","","5","93","","0","1021314094","","1021314",""
"","","","1021314096","101","","","1021314095","","1021314",""
"","","","300","37","","break_4","1021314096","","1021314",""
"","","","21","32","","1","1021314097","","1021314",""
"","","","0.2","93","","0","1021314098","","1021314",""
"","","","0","141","","","1021314099","","1021314",""
"","","","0.1","93","","0","1021314100","","1021314",""
"","","","","92","","","1021314101","","1021314",""
"","","","1021314103","101","","","1021314102","","1021314",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021314103","","1021314",""
"","","","0","22","","0","1021314104","","1021314",""
"","","","22","32","","1","1021314105","","1021314",""
"","","","0.4","93","","0","1021314106","","1021314",""
"1","","0","1","31","","1","1021315001","1","1021315","0"
"1","","0","3","31","","3","1021315002","1","1021315","0"
"1","","0","6","31","","6","1021315003","1","1021315","0"
"1","","0","10","31","","10","1021315004","0","1021315","0"
"1","","0","20","31","","20","1021315005","0","1021315","0"
"1","","0","21","31","","21","1021315006","0","1021315","0"
"1","","0","22","31","","22","1021315007","0","1021315","0"
"1","","0","115","31","","100","1021315008","0","1021315","0"
"1","","0","215","31","","200","1021315009","0","1021315","0"
"1","","0","315","31","","300","1021315010","0","1021315","0"
"-14","empty","0","1","5","0","1","1021315011","1","1021315","27"
"-14","empty","0","3","5","0","2","1021315012","1","1021315","28"
"-14","empty","0","3","5","0","3","1021315013","1","1021315","26"
