b9cea987209b483c60238a9ec952a4ab333dd1ec0a0f1a21ffe099f663a0e200,5993e25a3e05be1c0470060a0faaf24ce667aac693447a73e6bf00986ab6f9c9,f00b506b85e3700f22ad5635df0bdda785478ffa045888f609aebabea8a38ef8,501e373628278a82efddf271d9e309656e43936d290751719e8f9153ac378fb6,06017a36be07f3747f021fd85be5ffebf9d5f7937a4b63d7e59bc8ceadd9a98d,de390c1cadc52732dc00b39925954595ae78534b0f9904b260d57bfd4af01d57,7d86e86cf2aa0f605d097db1456457d8ac6c38bf4cc3955970a7b3ed94889d44,58e4e54984f00838d45ea8233a9fcbad4a63ae9bbc867dc49000405d60c4aafb,e276d493834762c33a83cae295ad95fc7523931914b1b549f56f96bc35b9e0d4,e2323e6df80f52104561da6708290766fb71d1709512f236d3bcb7529d1b4e19,07a1482e015e93a70b13c7c1f275df95b98ba9d7da853f7534483f3f2941c5db,898329cc90c1ca8304181eb95fb112954c91cb83d653ba4e9d0437a3cb2fa6ed,f53321e76e17a866804215c7f0c6cddc1c41f594628c1df3254716c18274ccf3,5bd852938fbe4b811b5e0571cdf3c64d04889eaa6d63d7624af5acca91fa57de,4b1938ae54dbc13b562aef803cf999edbd88dc74b4d2aca19370e91599fcca1b,44158a4f1779f44ee785a953f363f4d909c6ce2d9fd3af8c9f58e8d90c33fba7
"90006","40","2","1022114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1022115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1022116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1023101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1023102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1023103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1023104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1023105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1023106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1023107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1023108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1023109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1023110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1023111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1023112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1023113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1023114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1023115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1023116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1024101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1024102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1024103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1024104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1024105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1024106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1024107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1024108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1024109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1024110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1024111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1024112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1024113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1024114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1024115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1024116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1025101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1025102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1025103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1025104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1025105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1025106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1025107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1025108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1025109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1025110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1025111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1025112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1025113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1025114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1025115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1025116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1026101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1026102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1026103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1026104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1026105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1026106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1026107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1026108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1026109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1026110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1026111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1026112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1026113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1026114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1026115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1026116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1027101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1027102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1027103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1027104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1027105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1027106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1027107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1027108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1027109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1027110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1027111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1027112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1027113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1027114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1027115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1027116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1028101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1028102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1028103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1028104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1028105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1028106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1028107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1028108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1028109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1028110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1028111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1028112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1028113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1028114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1028115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1028116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1029101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1029102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1029103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1029104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1029105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1029106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1029107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1029108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1029109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1029110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1029111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1029112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1029113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1029114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1029115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1029116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1030101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1030102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1030103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1030104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1030105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1030106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1030107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1030108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1030109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1030110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1030111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1030112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1030113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1030114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1030115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1030116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1031101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1031102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1031103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1031104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1031105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1031106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1031107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1031108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1031109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1031110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1031111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1031112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1031113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1031114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1031115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1031116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1047101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1047102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1047103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1047104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1047105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1047106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1047107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1047108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1047109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1047110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1047111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1047112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1047113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1047114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1047115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1047116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1048101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1048102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1048103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1048104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1048105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1048106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1048107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1048108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1048109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1048110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1048111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1048112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1048113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1048114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1048115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1048116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1049101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1049102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1049103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1049104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1049105","8","0","2","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1049106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1049107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1049108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1049109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1049110","8","0","1","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1049111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1049112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1049113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1049114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1049115","8","0","1","0","0","0","91002","100","2","0","0","31145"
"0","25000","0","1049116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1050101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1050102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1050103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1050104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1050105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1050106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1050107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1050108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1050109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1050110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1050111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1050112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1050113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1050114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1050115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1050116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1051101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1051102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1051103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1051104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1051105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1051106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1051107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1051108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1051109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1051110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1051111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1051112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1051113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1051114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1051115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1051116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1052101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1052102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1052103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1052104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1052105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1052106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1052107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1052108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1052109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1052110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1052111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1052112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1052113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1052114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1052115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1052116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1053101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1053102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1053103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1053104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1053105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1053106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1053107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1053108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1053109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1053110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1053111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1053112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1053113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1053114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1053115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1053116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1054101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1054102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1054103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1054104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1054105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1054106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1054107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1054108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1054109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1054110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1054111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1054112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1054113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1054114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1054115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1054116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1055101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1055102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1055103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1055104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1055105","8","0","2","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1055106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1055107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1055108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1055109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1055110","8","0","1","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1055111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1055112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1055113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1055114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1055115","8","0","1","0","0","0","91002","100","2","0","0","31145"
"0","25000","0","1055116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1056101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1056102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1056103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1056104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1056105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1056106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1056107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1056108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1056109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1056110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1056111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1056112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1056113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1056114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1056115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1056116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1057101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1057102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1057103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1057104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1057105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1057106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1057107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1057108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1057109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1057110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1057111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1057112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1057113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1057114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1057115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1057116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1058101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1058102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1058103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1058104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1058105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1058106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1058107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1058108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1058109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1058110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1058111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1058112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1058113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1058114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1058115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1058116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1059101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1059102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1059103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1059104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1059105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1059106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1059107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1059108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1059109","8","0","0","0","0","0","91002","50","2","0","0","0"
